Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-14:43:00,78,True,0.0,0.0,30.0,20.0,1597.06232536,2.04100090149
2017-11-02-14:44:00,79,True,0.0,0.0,30.0018893522,20.0009994506,1534.92678768,2.04913266236
2017-11-02-14:45:00,80,True,0.0,0.0,30.6401406057,20.0706021971,1513.4662444,74.1760822283
2017-11-02-14:46:00,81,True,0.0,0.0,38.2014128812,27.7966065325,1581.18656032,20.1403614837
2017-11-02-14:47:00,82,True,0.0,0.0,30.0,20.0,1548.351298,2.04100105981
2017-11-02-14:48:00,83,True,0.0,0.0,30.0,20.0,1545.75347488,2.04100116203
2017-11-02-14:49:00,84,True,0.0,0.0,30.0000798022,20.0000554297,1522.61791784,2.04102800577
2017-11-02-14:50:00,85,True,0.0,0.0,30.0003848884,20.0001623034,1485.19901408,2.0413438105
2017-11-02-14:51:00,86,True,0.0,0.0,30.0003456214,20.0001992581,1456.66211768,2.04126070929
2017-11-02-14:52:00,87,True,0.0,0.0,30.0003021958,20.0002194254,1459.07620896,2.04106470896
2017-11-02-14:53:00,88,True,0.0,0.0,30.0003706369,20.0002709736,1510.41510256,2.04139215429
2017-11-02-14:54:00,89,True,0.0,0.0,30.102434793,20.1866904313,1537.76558888,16.423813706
2017-11-02-14:55:00,90,True,0.0,0.0,30.7446716333,20.3194627348,1530.18957392,17.5502585853
2017-11-02-14:56:00,91,True,0.0,0.0,30.0042171291,20.0026131216,1548.6613948,9.17986570345
2017-11-02-14:57:00,92,True,0.0,0.0,30.0580471869,20.0275263775,1512.84889968,10.0968872218
2017-11-02-14:58:00,93,True,0.0,0.0,30.4699586559,20.1900428263,1486.47515664,13.0285716099
