# file...... Output/hvac/house_hvac_file_033.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7B_tm_0_B_7_Meter_56_641:hvac_load,house_0_8B_tm_0_B_8_Meter_56_642:hvac_load,house_0_1B_tm_0_B_1_Meter_58_643:hvac_load,house_0_2B_tm_0_B_2_Meter_58_644:hvac_load,house_0_3B_tm_0_B_3_Meter_58_645:hvac_load,house_0_4B_tm_0_B_4_Meter_58_646:hvac_load,house_0_5B_tm_0_B_5_Meter_58_647:hvac_load,house_0_6B_tm_0_B_6_Meter_58_648:hvac_load,house_0_7B_tm_0_B_7_Meter_58_649:hvac_load,house_0_8B_tm_0_B_8_Meter_58_650:hvac_load,house_0_1B_tm_0_B_1_Meter_59_651:hvac_load,house_0_2B_tm_0_B_2_Meter_59_652:hvac_load,house_0_3B_tm_0_B_3_Meter_59_653:hvac_load,house_0_4B_tm_0_B_4_Meter_59_654:hvac_load,house_0_5B_tm_0_B_5_Meter_59_655:hvac_load,house_0_6B_tm_0_B_6_Meter_59_656:hvac_load,house_0_7B_tm_0_B_7_Meter_59_657:hvac_load,house_0_8B_tm_0_B_8_Meter_59_658:hvac_load,house_3_1A_tm_3_A_1_Meter_60_659:hvac_load,house_3_2A_tm_3_A_2_Meter_60_660:hvac_load
2010-08-16 13:31:00 UTC,+4.72399040706,+5.58296934168,+5.13896186513,+5.5675047234,+5.13930384461,+2.99844737025,+6.42430284381,+2.14181457335,+3.85472846716,+5.56756919503,+1.28487308672,+5.5665166831,+3.85435498979,+2.9976812942,+5.99439613933,+2.99774376892,+0,+5.13844830737,+6.372669014,+0
2010-08-16 13:31:30 UTC,+4.72275661743,+5.58151119513,+5.13743212819,+5.56584737509,+5.13777395183,+2.99755473776,+6.42239041038,+2.14117695237,+3.85358096261,+5.56591183063,+1.28449060505,+5.56485973478,+3.85320764176,+2.99678897658,+5.99261183721,+2.99685142694,+0,+5.13691878211,+0,+0
2010-08-16 13:32:00 UTC,+0,+5.57887437702,+5.13440485383,+5.562567564,+5.13474636898,+2.99578826176,+6.41860579831,+2.13991513163,+3.85131010731,+5.56263198774,+1.28373369258,+5.56158071536,+3.85093709624,+2.99502312379,+5.98908079087,+2.99508552592,+0,+5.13389192669,+0,+0
2010-08-16 13:32:30 UTC,+0,+5.5811232552,+5.13730493177,+5.56570956787,+5.13764674243,+2.99748051603,+0,+2.14112393465,+3.85348554847,+5.56577402207,+1.28441041897,+5.56451236086,+3.85296710386,+2.99660190501,+5.992237764,+2.99666435026,+0,+5.13659812201,+0,+4.67326736659
2010-08-16 13:33:00 UTC,+0,+5.57834085395,+5.13443537848,+5.56260063501,+5.13477689671,+2.99580607345,+0,+2.13992785479,+3.85133300478,+5.56266505906,+1.28369299547,+5.56140441158,+3.85081501524,+2.99492817875,+5.98889093634,+2.99499057828,+0,+5.13372918105,+0,+4.67341535995
2010-08-16 13:33:30 UTC,+0,+5.57900695531,+5.13492236147,+5.5631282424,+5.13526392937,+2.99609023799,+0,+2.14013083786,+3.85169830636,+5.56319267157,+1.28381474721,+5.56193185195,+3.85118023955,+2.99521222165,+5.98945891597,+2.99527462894,+0,+5.13421606008,+0,+4.67449193541
2010-08-16 13:34:00 UTC,+0,+5.5766225728,+5.13266384199,+5.56068131603,+5.13300517965,+2.99477234595,+0,+2.13918944748,+3.8500041186,+5.56074572148,+1.28325008966,+5.55948569991,+3.84948641007,+2.99389489353,+5.98682475159,+2.99395726484,+0,+5.13195802267,+0,+4.68146938347
2010-08-16 13:34:30 UTC,+0,+5.57977061274,+5.13576583901,+5.56404208326,+5.13610749287,+2.99658242425,+0,+2.140482414,+3.85233102583,+5.56410652129,+1.2839529432,+5.5625305306,+3.85159479248,+2.99553462851,+5.99010360935,+2.99559704461,+4.70677898443,+5.13476869899,+0,+4.67882198394
2010-08-16 13:35:00 UTC,+0,+5.58203138588,+0,+5.56723754529,+5.13905721337,+2.99830347059,+0,+0,+3.85454348003,+5.56730201432,+1.28472140467,+0,+3.85389998209,+2.99732742477,+5.99368853259,+2.99738988983,+4.70959585759,+5.13784173834,+0,+4.67910320487
2010-08-16 13:35:30 UTC,+0,+5.58430554498,+0,+5.57016164884,+5.14175644372,+2.99987836572,+0,+0,+3.85656805273,+5.57022614626,+1.28547555014,+0,+3.85616222736,+2.99908682233,+5.99720667083,+2.99914933543,+4.71236025416,+0,+6.37898819936,+4.67785308663
2010-08-16 13:36:00 UTC,+4.72443247179,+5.5834917931,+0,+5.57050875458,+5.14207685588,+0,+0,+0,+3.85680837964,+5.57057325536,+0,+0,+3.85639426103,+2.99926727999,+5.99756751881,+2.99932979801,+4.71264379245,+0,+6.37935145496,+4.67811946757
2010-08-16 13:36:30 UTC,+4.72427066015,+5.58330055703,+0,+5.56960586623,+5.14124340263,+0,+6.42672737685,+0,+3.85618324341,+5.56967035825,+0,+0,+3.85591450271,+2.99889416146,+5.99682142103,+2.9989566693,+4.712057542,+0,+6.3758698095,+4.67556632321
2010-08-16 13:37:00 UTC,+4.72684602788,+5.58634423922,+0,+5.57243984986,+5.14385944356,+0,+6.42999754333,+0,+3.85814541943,+5.5725043694,+0,+0,+3.85787646685,+3.00042002385,+5.9998725761,+3.00048257334,+4.71445500401,+0,+6.36757573665,+4.66948415166
2010-08-16 13:37:30 UTC,+4.7300592535,+5.5901417697,+0,+5.57638527891,+5.14750145604,+0,+6.43455021945,+2.14523113226,+3.86087713109,+5.5764498368,+0,+0,+3.86065643816,+3.00258206836,+6.00419585801,+3.00264467687,+4.71785204679,+0,+6.35880979386,+4.66305595079
2010-08-16 13:38:00 UTC,+4.72997866587,+5.59004652772,+0,+5.57642859101,+5.1475414373,+0,+6.43460019778,+2.14524779545,+3.86090711926,+5.57649314932,+1.28687764523,+5.57520062886,+3.86036815726,+3.002357866,+6.00374753697,+3.00242046838,+4.71749977604,+0,+6.35124878571,+4.65751134719
2010-08-16 13:38:30 UTC,+4.72992802321,+5.58998667601,+0,+5.57619002782,+5.14732122042,+0,+6.43432491697,+2.14515601458,+3.86074194436,+5.57625458382,+1.28682259456,+5.57496214389,+3.8602030192,+3.00222943451,+6.00349072194,+3.00229203339,+4.7172979822,+0,+6.34918487083,+4.65599784669
2010-08-16 13:39:00 UTC,+4.72702775069,+5.58655900718,+0,+5.57204853694,+5.1434982239,+3.00089462615,+6.42954600283,+2.14356268552,+3.85787448461,+5.57211305268,+1.28588953266,+5.57092002737,+3.85740406998,+3.00005263048,+5.99913792659,+3.00011516995,+4.71387774906,+0,+6.35032927654,+4.65683705698
2010-08-16 13:39:30 UTC,+4.72988006346,+5.58992999508,+5.1463836166,+5.57554560048,+5.14672635167,+3.0027781121,+6.43358130483,+2.14490808821,+3.86029575976,+5.5756101502,+1.28673538476,+5.57458434238,+3.8599414119,+3.00202597679,+6.00308388244,+3.00208857012,+4.71697830581,+0,+6.34766277269,+4.65488166874
2010-08-16 13:40:00 UTC,+4.7287978795,+5.58865102278,+5.14493132233,+5.57397215526,+5.1452739096,+3.0019306691,+6.43176568822,+2.14430274678,+3.85920634751,+5.57403668969,+1.28629272789,+5.57266670904,+3.85861355349,+3.00099327226,+6.00101885898,+3.0010558374,+4.71535570212,+5.14412538252,+6.34647023499,+4.65400716251
2010-08-16 13:40:30 UTC,+4.72499214617,+5.58415324076,+5.14047079087,+5.56913952441,+5.14081292404,+2.99932785896,+6.42618925963,+2.14244351986,+3.85586036056,+5.56920401191,+1.28517756372,+5.56783570752,+3.85526834361,+2.99839162941,+5.99581654454,+2.99845412353,+4.71126795474,+5.13966589584,+6.34783595647,+4.65500866706
2010-08-16 13:41:00 UTC,+4.72124575334,+5.57972558985,+5.13579644112,+5.56407523819,+5.13613809807,+2.99660028114,+6.42034552103,+2.14049516945,+3.85235398141,+5.56413967654,+1.28400894339,+5.56277312908,+3.8517627789,+2.99566527522,+5.99036485408,+2.99572769488,+4.70698425889,+5.13499264108,+6.35172278589,+4.65785893882
2010-08-16 13:41:30 UTC,+4.72463317391,+5.58372899164,+5.14001683772,+5.56864770228,+5.14035892464,+2.99906296807,+6.42562174036,+2.14225430426,+3.85551983578,+5.56871218499,+1.28511039231,+5.56754471443,+3.85506684644,+2.99823492067,+5.99550318562,+0,+4.71102173121,+5.13939728077,+6.35739397557,+4.66201770944
2010-08-16 13:42:00 UTC,+4.72758546944,+5.58721814358,+5.14301787306,+5.57189908527,+5.14336026555,+3.00081413283,+6.4293735488,+2.14350518791,+3.85777100817,+5.57196359956,+1.28586071805,+5.57079519971,+3.85731763347,+2.99998540693,+5.99900350464,+0,+4.71377212625,+5.14239779643,+6.36251775665,+4.66577505698
2010-08-16 13:42:30 UTC,+4.72720838302,+5.58677248636,+5.14265825247,+5.571509465,+5.14300060837,+3.00060428702,+6.42892396149,+2.14335529186,+0,+5.57157397551,+1.28574171315,+5.57027965861,+3.85696064892,+2.99970777223,+5.99844833879,+0,+4.71333590164,+5.14192190162,+6.36280174304,+4.66598330859
2010-08-16 13:43:00 UTC,+4.7259907434,+5.58533342663,+5.14134174539,+5.57008313434,+5.14168396725,+2.99983607854,+6.42727810205,+2.14280654884,+0,+5.570147631,+1.28541257184,+5.56885378591,+3.85597330841,+2.99893989594,+5.99691287289,+0,+4.71212940081,+5.14060568172,+6.36947561702,+4.67087736323
2010-08-16 13:43:30 UTC,+4.72555316396,+5.58481627611,+5.14055762652,+5.56923360394,+5.14089976854,+2.99937852934,+6.42629781909,+2.14247971448,+0,+5.56929809235,+1.28521653346,+5.56800452825,+3.85538524295,+2.99848254458,+5.9959983409,+0,+4.71141080224,+5.13982173388,+6.37751799044,+4.67677495973
2010-08-16 13:44:00 UTC,+4.72575728199,+5.58505751172,+5.14091125616,+5.56961673351,+5.14125343417,+2.99958487935,+6.42673991672,+2.14262711343,+0,+5.56968122563,+1.28536450766,+5.56864556716,+0,+2.99882776373,+5.99668865036,+0,+4.71195321671,+5.14041347546,+6.3726779248,+4.67322566491
2010-08-16 13:44:30 UTC,+4.72672281145,+5.58619861665,+5.14195487474,+5.57074741121,+5.14229715903,+3.0001938519,+6.4280446188,+2.1430621118,+0,+5.57081191431,+1.2855791017,+5.56957520971,+0,+2.99932840483,+5.99768974564,+2.99939092453,+4.71273983287,+5.14127162641,+6.36955885655,+4.67093840406
2010-08-16 13:45:00 UTC,+4.72817712451,+5.5879173874,+5.14382876482,+5.57277762197,+5.14417123987,+3.00128730458,+6.43038730246,+2.1438431817,+0,+5.57284214479,+1.28609397471,+5.57180569055,+0,+0,+6.00009166222,+3.00059213982,+4.71462715213,+5.14333057827,+6.36681009811,+4.66892269712
2010-08-16 13:45:30 UTC,+4.7261190765,+5.5854850963,+5.14177468029,+5.57055218487,+5.14211694624,+3.00008870482,+6.42781934488,+2.14298700364,+0,+5.57061668608,+1.28567306394,+5.5699822634,+0,+0,+0,+2.99961014145,+4.71308426097,+5.14164737677,+6.37252171525,+4.67311111403
2010-08-16 13:46:00 UTC,+4.72596266629,+5.58530024387,+5.14129673874,+5.57003437321,+5.14163895601,+2.99980981621,+6.427221836,+2.14278778926,+3.85647993041,+5.57009886939,+1.28558263159,+5.56959050159,+0,+0,+0,+2.99939915988,+4.71275277208,+5.14128574231,+6.37111078284,+4.67207645553
2010-08-16 13:46:30 UTC,+4.72565102547,+5.58493193313,+5.1412532676,+5.56998727569,+5.14159548044,+2.99978444994,+6.42716748964,+2.14276966975,+3.85644732133,+5.57005177141,+1.28557176064,+5.56954340756,+0,+0,+0,+2.99937379762,+4.71271292351,+5.14124226992,+6.36122296438,+4.66482556588
2010-08-16 13:47:00 UTC,+4.72587648793,+5.58519839451,+5.14103323955,+5.56974889279,+5.14137542997,+2.99965605908,+6.42689241683,+2.1426779582,+3.85628227123,+5.56981338619,+1.28551673769,+5.56930504275,+3.85678105313,+0,+0,+2.99924542731,+4.71251123134,+5.14102223588,+6.35736045425,+4.66199312774
2010-08-16 13:47:30 UTC,+4.72669066334,+5.58616062262,+5.14162143329,+5.57038615393,+5.14196368363,+2.99999928207,+6.42762775985,+2.14292312761,+3.85672349417,+5.57045065353,+0,+5.56977021885,+3.85660788915,+0,+0,+2.99949594581,+4.71290483967,+5.14145163891,+6.35511628079,+4.66034744081
2010-08-16 13:48:00 UTC,+4.72599925274,+5.58534348333,+5.1409548808,+5.56966399734,+5.14129706326,+2.99961033522,+6.42679445501,+2.14264529695,+3.85622349187,+5.56972848992,+0,+5.5688474709,+3.85596893559,+2.9989364951,+0,+2.9989990041,+4.71212405736,+5.14059985234,+6.35086101578,+4.65722698955
2010-08-16 13:48:30 UTC,+4.72375868006,+5.58269547657,+5.13839569019,+5.56689131786,+5.13873761196,+2.99811699564,+6.42359502802,+2.14157858173,+3.8543037612,+5.56695578352,+0,+5.56607531546,+3.85404936627,+2.99744360412,+0,+2.99750607235,+4.70977840068,+5.13804088188,+6.35494743949,+4.6602236269
2010-08-16 13:49:00 UTC,+4.72633391768,+5.585739005,+5.14166336842,+5.57043158729,+5.14200562302,+0,+6.42768018593,+2.14294060689,+3.85675495104,+5.57049608733,+0,+5.56911539222,+3.85615445676,+2.99908077896,+5.99719458638,+2.9991432919,+4.71235075873,+5.14084716991,+6.35192063378,+4.65800402372
2010-08-16 13:49:30 UTC,+4.72364829599,+5.58256501985,+5.13833612886,+5.56682678792,+5.13867804459,+0,+6.42352056619,+2.14155375558,+3.85425908239,+5.56689125296,+1.28462129417,+5.56542589294,+3.85359967597,+2.99709387015,+5.99322151055,+2.99715632883,+4.70922889245,+5.13744140142,+6.35293589842,+4.65874853289
2010-08-16 13:50:00 UTC,+4.72362280368,+5.58253489192,+5.13803898322,+5.56650485425,+5.13838086868,+0,+6.4231490832,+2.1414299001,+3.85403618395,+5.56656931617,+1.28454700827,+5.56510407911,+3.85337683711,+2.9969205635,+5.99287496196,+2.99698301745,+4.70895658998,+5.1371443358,+6.35420613526,+4.6596800171
2010-08-16 13:50:30 UTC,+4.72725618237,+5.58682897773,+5.14270948521,+5.5715649716,+5.14305184633,+0,+6.4289880112,+2.14337664656,+3.85753967665,+5.57162948265,+1.28571462573,+5.57016231322,+3.85687939353,+2.99964457813,+5.99832197418,+2.99970710646,+4.71323660995,+5.14181358035,+6.35078737028,+4.65717298418
2010-08-16 13:51:00 UTC,+4.72778826847,+5.58745782034,+5.14312717105,+5.57201750097,+5.1434695747,+0,+6.42951019007,+2.14355074527,+3.85785299613,+5.57208201641,+1.28581904648,+5.57061467422,+3.8571926293,+2.99988818843,+5.99880910384,+2.99995072341,+4.71361937478,+5.14223115377,+6.34990276528,+4.65652428973
2010-08-16 13:51:30 UTC,+4.7293221242,+5.58927059809,+5.14560544285,+5.57470251118,+5.14594809873,+0,+6.43260845435,+2.14458373191,+3.85971202682,+5.57476705271,+1.28643861009,+5.57329868514,+3.85905116312,+3.00133361083,+6.00169940903,+3.00139618527,+4.71589044812,+5.14470875826,+6.35148299534,+4.65768309672
2010-08-16 13:52:00 UTC,+4.72985089078,+5.58989551753,+5.14611450181,+5.57525403603,+5.1464572095,+3.00262107819,+6.43324486525,+2.1447959165,+3.86009388817,+5.57531858292,+1.28658853108,+5.57394815772,+3.85950088808,+3.00168337178,+6.00239880036,+3.00174595576,+4.71643999874,+5.14530828494,+6.35117133898,+4.65745455432
2010-08-16 13:52:30 UTC,+4.72892514036,+5.58880142523,+5.14500880008,+5.57405609623,+5.14535139523,+3.00197587893,+6.43186254867,+2.14433504084,+3.85926446604,+5.57412063148,+1.28631209789,+5.5727506218,+3.85867165858,+3.00103846186,+6.00110922132,+3.00110102823,+4.71542670483,+5.1442028422,+6.35294180024,+4.65875286079
2010-08-16 13:53:00 UTC,+4.73232648978,+5.59282128861,+5.14898562222,+5.57836466633,+5.149328622,+3.0042964347,+6.4368342574,+2.14599264915,+3.86224760705,+5.57842924347,+1.28730633132,+5.57705773957,+3.86165410691,+3.00335797719,+6.00574738602,+3.00342060687,+4.71907116857,+5.14817873302,+6.35109512236,+4.6573986635
2010-08-16 13:53:30 UTC,+4.73327290387,+5.59393980213,+5.15018866245,+5.57966806458,+5.15053178459,+3.00499843283,+6.43833826364,+2.14649409709,+3.86315004581,+5.57973265439,+1.28760709983,+5.57836069864,+3.86255633623,+3.0040596607,+6.0071504911,+3.00412230952,+4.72017366621,+5.14938149165,+6.35219144999,+4.65820261741
2010-08-16 13:54:00 UTC,+4.73309845066,+5.5937336257,+5.15044071495,+5.57994114338,+5.15078386272,+3.00514551054,+6.43865337241,+2.14659915693,+3.86333911842,+5.58000573585,+1.2876701147,+5.57863368532,+3.86274536489,+3.00420667243,+6.00744445964,+3.00426932526,+4.72040465365,+5.14963348505,+6.3599659862,+4.66390380443
2010-08-16 13:54:30 UTC,+4.73407558968,+5.59488845128,+5.15158298111,+5.58117869775,+5.15192624504,+3.00581204578,+6.44008140064,+2.14707527319,+3.86419596862,+5.58124330226,+1.28795568927,+5.5798708227,+3.86360201622,+3.00487290894,+6.00877668392,+3.00493557995,+4.72145145633,+5.15077548382,+6.35823829145,+4.66263685928
2010-08-16 13:55:00 UTC,+4.73004617582,+5.59012631393,+5.14643373736,+5.57559990234,+5.14677647754,+3.00280735859,+6.43364396437,+2.14492897942,+3.86033335695,+5.57566445259,+1.28666834223,+5.57429390751,+3.85974030131,+3.00186956868,+6.00277112461,+3.00193215774,+4.7167325546,+5.1456274458,+6.36059151022,+4.66436251083
2010-08-16 13:55:30 UTC,+4.72869201499,+5.58852590748,+5.14456753103,+5.57357801635,+5.14491008128,+3.00171838956,+6.43131088678,+2.14415111227,+3.85893345607,+5.57364254695,+1.28620177751,+5.57227270296,+3.85834072539,+3.00078108787,+6.00059456941,+3.00084364723,+4.71502231425,+5.14376167639,+6.36524503775,+4.66777501423
2010-08-16 13:56:00 UTC,+4.72912687045,+5.58903983867,+5.1455047376,+5.57459340507,+5.14584738324,+3.00226526851,+6.43248255556,+2.14454175623,+3.85963648461,+5.57465794554,+1.28650900771,+5.57360365457,+3.85926233812,+3.00149784625,+6.00202781854,+3.00156042517,+0,+5.14499027486,+6.36280759318,+4.66598759859
2010-08-16 13:56:30 UTC,+4.72657000499,+5.5860180233,+5.1425907013,+5.57143627868,+5.14293305032,+3.00056486952,+6.42883951094,+2.14332713534,+3.85745057303,+5.57150078847,+1.28578040828,+5.57044728977,+3.85707672451,+2.99979804675,+5.99862885416,+2.99986057926,+0,+5.14207664156,+6.36378062832,+4.66670114024
2010-08-16 13:57:00 UTC,+4.72466879863,+5.5837710945,+5.14045561823,+5.56912308606,+5.14079774985,+2.99931900541,+6.42617029123,+2.14243719563,+3.85584897907,+5.5691875734,+1.28524657132,+5.56813465526,+3.85547534892,+2.99855262196,+5.99613846954,+2.99861512048,+0,+5.13994185383,+0,+4.66949439113
2010-08-16 13:57:30 UTC,+4.72397578286,+5.58295205815,+5.13935522155,+5.56793089377,+5.13969724107,+2.99867690162,+6.42479460672,+0,+3.85502353634,+5.56799536953,+1.28495529447,+5.5668728153,+3.85460159223,+2.99787308231,+5.99477964403,+2.99793556226,+0,+5.13877705218,+0,+4.67271155692
2010-08-16 13:58:00 UTC,+4.72170363207,+5.58026673098,+5.13649600489,+5.56483315993,+5.13683773315,+2.99700849085,+6.42122009575,+0,+3.8528787466,+5.56489760564,+1.28424041956,+5.56377590652,+3.85245714869,+2.99620530174,+5.99144470541,+2.99626773616,+0,+5.13591830269,+0,+0
2010-08-16 13:58:30 UTC,+4.72207498429,+5.58070561126,+5.13717398477,+5.56556769721,+5.1375157821,+2.99740410583,+6.42206768683,+0,+3.85338732096,+5.56563215004,+1.2844099313,+5.56451024816,+3.85296564096,+2.99660076728,+5.9922354889,+2.9966632125,+0,+5.13659617179,+0,+0
2010-08-16 13:59:00 UTC,+4.71936825378,+5.57750667873,+5.13422062177,+5.56236796318,+5.13456211811,+2.99568075855,+0,+0,+3.85117190891,+5.56243238498,+0,+5.56118786005,+3.8506650649,+2.9948115591,+5.98865774056,+2.99487395544,+0,+5.13352928283,+0,+0
2010-08-16 13:59:30 UTC,+4.72036066594,+5.57867955485,+5.13497036315,+5.56318024839,+5.13531193593,+2.9961182479,+0,+0,+3.85173431392,+5.56324467806,+0,+5.56168511747,+3.85100938908,+2.99507934752,+5.98919321739,+2.99514175118,+4.70606363893,+5.13398830003,+0,+0
2010-08-16 14:00:00 UTC,+4.71830257055,+5.57624720765,+5.1322713813,+5.56025611604,+5.13261267893,+2.99454333711,+0,+2.13902586296,+3.84970972124,+5.56032051737,+0,+5.55883189648,+3.84903368611,+2.99354280025,+5.98612069656,+2.99360516194,+4.70364938883,+5.13135449821,+0,+0
2010-08-16 14:00:30 UTC,+4.71802346603,+5.57591734972,+5.13175631001,+5.5596980772,+5.1320975551,+2.99424278248,+0,+2.13881117221,+3.84932334974,+5.55976247312,+0,+5.55827407304,+3.84864742316,+2.99324239515,+5.98551999858,+2.99330474863,+4.70317738708,+5.13083957265,+0,+0
2010-08-16 14:01:00 UTC,+4.71852564415,+5.5765108458,+5.1329576355,+0,+5.13329900311,+2.99494378042,+0,+2.13931190573,+3.85022450251,+5.56106402648,+1.28320908478,+5.55930806278,+3.84936340584,+2.99379923047,+5.98663346121,+2.99386159916,+4.70405229647,+5.13179404625,+6.37419645256,+0
2010-08-16 14:01:30 UTC,+4.72311300258,+5.58193238668,+5.13828276452,+0,+5.13862467482,+2.99805110129,+0,+2.1415315124,+3.8542190521,+5.56683343639,+1.28454021811,+5.56507466344,+3.85335646835,+2.99690472227,+5.99284328539,+2.99696717579,+4.70893169995,+5.13711718227,+6.36329722447,+4.66634665276
2010-08-16 14:02:00 UTC,+4.72591300861,+5.58524155625,+5.14151571243,+0,+5.141857952,+2.99993759179,+0,+2.1428790613,+3.85664418957,+5.57033611227,+1.28534836459,+5.56857563379,+3.85578070293,+2.99879010245,+5.99661334189,+2.99885260745,+4.71189404265,+5.14034892012,+6.35467754936,+4.66002571231
2010-08-16 14:02:30 UTC,+4.72616225874,+5.58553613096,+5.14231577233,+0,+5.14265078709,+0,+0,+2.14320949509,+3.85723885992,+5.57119500689,+1.28552376948,+5.56933550516,+3.85630687317,+2.99919931654,+5.99743161731,+2.99926183271,+4.71253700708,+5.14105035567,+6.36101018979,+4.664669535
2010-08-16 14:03:00 UTC,+4.72677268556,+5.58625756006,+5.14283508304,+0,+5.14317014918,+0,+6.42913589498,+2.14342595222,+3.85762841036,+5.57175764257,+1.28574839164,+5.57030859046,+3.85698068268,+2.99972335292,+5.99847949436,+0,+4.7133603823,+5.14194860854,+6.35541804195,+4.66056872692
2010-08-16 14:03:30 UTC,+4.72870230905,+5.58853807345,+5.14544577862,+0,+5.14578110296,+0,+6.43239970229,+2.14451413228,+3.85958677073,+5.57458614274,+1.28640105641,+5.57313599883,+3.85893851158,+3.00124599926,+6.00152421856,+0,+4.71575279125,+5.14455858289,+6.34685736709,+4.65429105244
2010-08-16 14:04:00 UTC,+4.73091878036,+0,+5.14718856067,+0,+5.14752405729,+0,+6.43457847199,+2.14524055186,+3.86089408326,+5.57647432119,+1.28683674576,+5.57502344839,+3.86024546923,+3.00226244884,+6.00355673836,+0,+4.71734985495,+5.14630088336,+6.34997251408,+4.65657543759
2010-08-16 14:04:30 UTC,+4.73393675682,+0,+5.15084137971,+0,+5.15117723738,+0,+6.43914510807,+2.14676310564,+3.86363417128,+5.58043188676,+1.28774993775,+5.57897948661,+3.86298481378,+3.00439289707,+6.00781683934,+0,+4.7206972531,+5.14995269346,+6.34540301688,+4.65322455508
2010-08-16 14:05:00 UTC,+4.73379755365,+0,+5.15064679141,+0,+5.15098262983,+0,+6.43890184007,+2.14668199808,+3.8634882048,+5.58022106438,+1.28770150656,+5.57876967795,+3.8628395325,+3.00427990864,+6.00759090472,+0,+4.72051972369,+5.14975901955,+6.34468259251,+4.65269625683
2010-08-16 14:05:30 UTC,+4.7328300455,+0,+5.14903117215,+5.5784060801,+5.14936685091,+3.00431873976,+6.43688204522,+2.14600858199,+0,+5.57847065763,+1.28728678547,+5.57697306506,+3.86159547433,+3.00331237736,+6.00565620339,+3.0033773565,+4.71899952131,+5.14810057016,+6.35009834926,+4.65666771446
2010-08-16 14:06:00 UTC,+4.73121819702,+0,+5.14703423881,+5.57624256812,+5.14736972019,+3.00315349237,+6.43438554382,+2.14517622805,+0,+5.57630712462,+1.28678781857,+5.57481149089,+3.86010117744,+3.00214830323,+6.00332848969,+3.00221324876,+4.71717050731,+5.14610522587,+6.35279277014,+4.65864357472
2010-08-16 14:06:30 UTC,+4.72976917938,+5.58980345235,+5.14565593987,+5.57474929527,+5.14599128497,+3.00234922948,+6.43266243904,+2.14460173082,+0,+5.57481383725,+1.28644312364,+5.57331823839,+3.85906717869,+0,+6.00172046517,+3.00140906313,+4.71590699308,+5.1447268078,+6.35508681234,+4.66032583115
2010-08-16 14:07:00 UTC,+4.73031248925,+5.59044556074,+5.14668917437,+5.57586871937,+5.14702462165,+3.00295214096,+6.43395415545,+2.14503239967,+0,+5.57593327224,+1.28674784762,+5.5746383327,+3.85998127456,+0,+6.00314202246,+3.00211999508,+4.71702398967,+5.14594538393,+6.35498991817,+4.66025477716
2010-08-16 14:07:30 UTC,+4.73106291739,+5.59133245096,+0,+5.57768123281,+5.14869774679,+3.00392834378,+6.43604563559,+2.1457297162,+0,+5.5777458033,+1.2871869492,+5.57654056437,+0,+0,+6.0051904605,+3.00314443487,+4.71863356125,+5.14770132974,+6.36177235885,+4.6652284453
2010-08-16 14:08:00 UTC,+4.72990143681,+5.58995513867,+0,+5.5761634939,+5.14729672704,+3.00311090376,+6.43429429918,+2.14514580636,+0,+5.57622804964,+1.28683670784,+5.57502328402,+0,+0,+6.00355656132,+3.00232730918,+4.71734971587,+5.14630073164,+6.36127717165,+4.6648653169
2010-08-16 14:08:30 UTC,+4.72521493078,+5.58441642121,+0,+5.5700516345,+5.14165488985,+2.99982046398,+6.42724175401,+2.1427944301,+3.85649563993,+5.57011613085,+1.28545528393,+5.56903881893,+0,+0,+5.99711212763,+2.99910439762,+4.71228596631,+5.14077648528,+6.36792848061,+4.66974282424
2010-08-16 14:09:00 UTC,+4.72624274098,+5.5856311322,+0,+5.57094525346,+5.14247978656,+3.00030175933,+6.42827291127,+2.14313822638,+3.85711435952,+0,+1.28561951039,+5.56975026416,+0,+0,+5.99787825484,+2.99948754383,+4.71288795502,+5.14143321878,+6.36779383568,+4.66964408705
2010-08-16 14:09:30 UTC,+4.7255138538,+5.58476970149,+0,+5.5698418936,+5.1414652499,+2.99970749935,+6.42699973155,+2.14271373782,+3.85635042053,+0,+1.28531847376,+5.56844614378,+0,+2.99872036809,+5.99647389922,+2.9987852146,+4.7117844748,+5.14022938818,+6.37450488479,+4.67456540285
2010-08-16 14:10:00 UTC,+4.72646219793,+5.585890496,+0,+5.57138128775,+5.14288626179,+3.00053660357,+6.42877605628,+2.14330597905,+3.85741625883,+0,+1.28567447168,+5.56999336377,+0,+2.99955353536,+5.99813465289,+2.9996157705,+4.71308942121,+5.14165872405,+6.3819786365,+4.68004602037
2010-08-16 14:10:30 UTC,+4.72796998402,+5.58767246345,+0,+5.57316446341,+5.14453230794,+3.00149700632,+6.43083368328,+2.14399200873,+3.85865088538,+0,+0,+5.57160365158,+3.85787645208,+3.00042072482,+5.99986870496,+3.00048298346,+4.71445196224,+5.14314517777,+6.38155784376,+4.67973744655
2010-08-16 14:11:00 UTC,+4.72889052473,+5.58876039864,+0,+5.57473113655,+5.145978501,+3.0023408027,+6.4326414855,+2.14459474478,+3.85973561096,+0,+0,+0,+3.85921930838,+3.00146509403,+6.00195704974,+3.00152738098,+4.71609289075,+5.14493533618,+6.38045363827,+4.67892771563
