# file...... Output/hvac/house_hvac_file_020.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_46_381:hvac_load,house_2_8A_tm_2_A_8_Meter_46_382:hvac_load,house_2_1A_tm_2_A_1_Meter_47_383:hvac_load,house_2_2A_tm_2_A_2_Meter_47_384:hvac_load,house_2_3A_tm_2_A_3_Meter_47_385:hvac_load,house_2_4A_tm_2_A_4_Meter_47_386:hvac_load,house_2_5A_tm_2_A_5_Meter_47_387:hvac_load,house_2_6A_tm_2_A_6_Meter_47_388:hvac_load,house_2_7A_tm_2_A_7_Meter_47_389:hvac_load,house_2_8A_tm_2_A_8_Meter_47_390:hvac_load,house_2_9A_tm_2_A_9_Meter_47_391:hvac_load,house_2_10A_tm_2_A_10_Meter_47_392:hvac_load,house_2_11A_tm_2_A_11_Meter_47_393:hvac_load,house_2_12A_tm_2_A_12_Meter_47_394:hvac_load,house_2_13A_tm_2_A_13_Meter_47_395:hvac_load,house_2_14A_tm_2_A_14_Meter_47_396:hvac_load,house_2_15A_tm_2_A_15_Meter_47_397:hvac_load,house_2_1B_tm_2_B_1_Meter_47_398:hvac_load,house_2_2B_tm_2_B_2_Meter_47_399:hvac_load,house_2_3B_tm_2_B_3_Meter_47_400:hvac_load
2010-08-16 13:33:30 UTC,+5.55515857097,+2.1368571569,+5.98225888533,+5.12730542488,+2.9913670561,+0,+0,+4.70059288582,+6.40861420008,+2.13679377335,+4.70003023038,+0,+2.13676356948,+3.41864189805,+3.84619967998,+5.98197929115,+4.27313018783,+5.14391669454,+2.57205498726,+3.00069946734
2010-08-16 13:34:00 UTC,+5.560867841,+2.13905336372,+5.9884928585,+5.13264829193,+2.99448432724,+0,+0,+4.70549130043,+6.41529218853,+2.13902052431,+4.7049278364,+0,+2.13899028371,+3.42220440193,+3.85020783043,+5.9882128355,+4.2775830987,+5.1409171081,+2.57055513385,+2.99894966425
2010-08-16 13:34:30 UTC,+5.55963830217,+2.1385803923,+5.98711233475,+5.13146510508,+2.99379400234,+0,+0,+4.70440653834,+6.41381333684,+2.13852740659,+4.70384325335,+0,+2.13849717413,+3.42141547949,+3.84932021883,+5.98683240669,+4.27659699415,+5.14434483718,+2.57226906717,+3.00094922354
2010-08-16 13:35:00 UTC,+5.55726335707,+2.13766681306,+5.98352769842,+5.12839286933,+2.99200152056,+0,+0,+4.70158986999,+6.40997338447,+2.13724698845,+4.70102704995,+1.28243273201,+2.13721677711,+3.41936698162,+3.84701546691,+5.98324801695,+4.27403649772,+5.14660732602,+2.57340035699,+3.00226904214
2010-08-16 13:35:30 UTC,+5.55552797948,+2.13699925869,+5.9813512504,+5.12652753054,+2.9909131972,+0,+0,+4.69987970145,+6.40764191883,+2.13646956968,+4.69931716378,+1.28196623708,+2.13643937116,+3.41812321552,+3.84561611355,+5.98107171869,+4.27248186656,+5.14805163526,+2.57412254059,+3.00311157723
2010-08-16 13:36:00 UTC,+5.55626729991,+2.13728365594,+5.98240192304,+5.12742801627,+2.9914385815,+0,+2.99141460725,+4.70070527933,+6.40876742563,+2.13684486588,+4.70014260531,+1.28219143588,+2.13681466117,+3.41872363925,+3.8462916465,+5.98212231902,+4.2732323593,+5.14516942973,+2.57268137998,+3.00143024805
2010-08-16 13:36:30 UTC,+5.55174884657,+2.13554552506,+5.97751804433,+5.12324225673,+2.98899641918,+0,+2.98897247508,+4.69686771662,+6.40353569265,+2.13510036336,+4.69630567643,+1.28114463633,+2.13507018743,+3.4159326685,+3.8431515429,+5.9772387765,+4.26974381746,+5.14518831037,+2.57269082068,+3.00144126203
2010-08-16 13:37:00 UTC,+5.54391303489,+2.13253129303,+5.9697722676,+5.11660368965,+2.9851231772,+0,+2.98509928095,+4.69078138531,+6.39523822345,+2.13233360197,+4.69022035089,+1.27948442391,+2.13230347168,+3.41150622033,+3.83817137373,+5.96949353334,+4.26421102945,+5.15061275963,+2.57540315418,+3.00460560433
2010-08-16 13:37:30 UTC,+5.53767432433,+2.13013142396,+5.96282931573,+5.1106531892,+2.98165138432,+4.25925872999,+2.98162753101,+4.68532588272,+6.38780076071,+2.1298536065,+4.68476575034,+1.27799628708,+2.12982351713,+3.40753855937,+3.83370738295,+5.9625510601,+4.25925169728,+5.15498069008,+0,+3.0071536284
2010-08-16 13:38:00 UTC,+5.53539257373,+2.12925369407,+5.96057138373,+5.10871801451,+2.98052231526,+4.2576458902,+2.98049847592,+4.68355168725,+6.38538200786,+2.12904708196,+0,+1.27751232695,+2.12901700589,+3.40624822802,+3.83225563909,+5.96029328382,+4.25763886245,+5.15077114468,+0,+3.00469799795
2010-08-16 13:38:30 UTC,+5.53652243635,+2.12968832271,+5.96178114606,+5.10975484887,+2.98112725162,+4.25851002287,+2.9811034048,+4.68450227159,+6.38667793541,+2.12947920434,+0,+1.2777716247,+2.12944912114,+0,+3.83303345921,+5.96150296274,+4.25850299246,+5.15231386727,+0,+0
2010-08-16 13:39:00 UTC,+5.53549766341,+2.12929411931,+5.96142821574,+5.10945236772,+2.98095077037,+4.25825792491,+2.98092692572,+4.68422495263,+6.38629986762,+2.12935313901,+0,+1.27769597841,+2.1293230579,+0,+3.83280654167,+5.96115005674,+4.25825089527,+5.14893981886,+0,+0
2010-08-16 13:39:30 UTC,+5.53530043035,+0,+5.96097522483,+5.10906412907,+2.98072425421,+4.25793435369,+2.98070041237,+4.6838690099,+6.3858146126,+2.12919133239,+0,+1.27759888532,+2.12916125395,+0,+3.83251528982,+5.9606970971,+4.25792732506,+5.15069071136,+0,+0
2010-08-16 13:40:00 UTC,+5.5368195304,+0,+5.96274856239,+5.11058397903,+2.98161100398,+4.25920104792,+2.98158715116,+4.68526242988,+6.38771425569,+2.12982476173,+0,+1.2779789786,+0,+0,+3.83365546237,+5.96247031232,+4.25919401538,+5.14911907104,+0,+0
2010-08-16 13:40:30 UTC,+5.53921850167,+0,+5.96536158428,+5.11282348579,+2.98291763418,+4.26106752827,+2.98289376521,+4.68731564123,+6.39051338975,+2.13075812299,+0,+1.27853904788,+0,+0,+3.83533551226,+5.96508315405,+4.26106048999,+5.14266902132,+2.57143112561,+0
2010-08-16 13:41:00 UTC,+5.54148471171,+0,+5.96793901731,+5.11503249092,+2.98420646837,+4.26290858754,+2.98418258346,+4.68934088826,+6.39327440005,+2.13167877208,+0,+0,+0,+0,+3.83699268023,+5.96766040938,+4.2629015436,+5.14019638356,+2.57019475711,+0
2010-08-16 13:41:30 UTC,+5.54588120051,+2.13328839497,+5.97269498603,+5.11910862391,+2.98658466987,+4.26630577394,+2.98656075556,+4.69307794426,+6.39836911212,+2.13337758569,+0,+0,+0,+3.4131764546,+3.84005054393,+5.97241605035,+4.26629871955,+5.14101212081,+2.5706026421,+2.99900508972
2010-08-16 13:42:00 UTC,+5.54762842346,+2.13396050599,+5.97462683092,+5.12076432383,+2.98755068051,+4.26768568992,+2.98752675426,+4.69459591314,+6.40043855256,+2.13406763318,+0,+0,+2.13403747428,+3.4142804383,+3.84129262909,+5.97434776217,+4.26767863129,+5.14222448116,+2.5712088466,+2.99971231784
2010-08-16 13:42:30 UTC,+5.54390734676,+2.13252910494,+5.97020701311,+5.11697629105,+2.98534056978,+4.26452861594,+2.98531667085,+4.69112299148,+6.39570393372,+2.13248889136,+4.69056190062,+0,+2.13245875851,+3.41175466259,+3.83845089457,+5.9699282489,+4.26452156702,+0,+2.57284378166,+3.00161971386
2010-08-16 13:43:00 UTC,+5.55015545103,+2.13493258743,+5.97690288205,+5.12271502799,+2.98868880994,+4.26931147226,+2.98866486964,+4.69638434591,+6.40287671551,+2.13488062977,+4.6958223856,+1.28101278382,+2.13485045746,+3.41558112415,+3.84275602254,+5.9766236566,+4.26930440865,+0,+2.57232757111,+3.00101747713
2010-08-16 13:43:30 UTC,+5.54923122556,+2.13457706206,+5.97623223043,+5.12214024173,+2.98835345353,+4.2688324261,+2.98832951737,+4.69585737386,+6.40215829668,+2.13464107563,+4.69529550058,+1.28086903787,+2.13461090727,+3.41519786955,+3.84232482521,+5.97595305114,+4.26882536395,+0,+2.5735910943,+3.00249156571
2010-08-16 13:44:00 UTC,+5.54762980895,+2.13396103892,+5.97446757341,+5.12062783121,+2.98747104445,+4.26757193234,+2.98744711919,+4.69447077473,+6.40026795206,+2.13401074698,+4.69390913056,+1.28049080525,+2.13398058903,+3.41418942802,+3.84119023397,+5.97418851566,+4.26756487406,+0,+2.57431280841,+3.00333355307
2010-08-16 13:44:30 UTC,+5.54696608346,+2.13370572106,+5.97365759404,+5.11993363325,+2.98706601778,+4.26699336441,+2.98704209753,+4.69383432431,+6.39940028196,+2.13372142549,+4.69327278532,+1.28031719608,+2.13369127231,+3.41372655233,+3.84066945542,+5.97337859208,+4.26698630791,+0,+2.57448022625,+3.00352887099
2010-08-16 13:45:00 UTC,+5.54792922393,+2.13407621606,+5.97511002816,+5.12117845112,+2.98779230117,+4.2680308375,+2.98776837195,+4.6949755908,+6.40095616556,+2.13424022935,+4.69441386319,+1.28062850757,+2.1342100676,+3.41455656909,+3.8416033021,+0,+4.26802377781,+0,+2.57738634349,+3.006919291
2010-08-16 13:45:30 UTC,+5.55205158813,+2.13566198183,+5.97930919186,+5.12477737116,+2.98989207471,+4.27103029836,+2.98986811956,+4.69827513096,+6.40545441463,+2.13574015431,+4.69771285828,+1.28152854686,+2.13570996782,+3.41695624846,+3.84430316627,+0,+4.27102322947,+0,+2.57546017573,+3.00467212848
2010-08-16 13:46:00 UTC,+5.55446605736,+2.13659076504,+5.98207362933,+5.12714665002,+2.99127441967,+4.27300493492,+2.99125044745,+4.70044731886,+6.40841574915,+2.13672760066,+4.69988468741,+1.28212107017,+2.13669739788,+3.41853603056,+3.84608056916,+0,+4.27299785997,+0,+2.5759245451,+3.00521388474
2010-08-16 13:46:30 UTC,+5.54979889633,+2.13479543018,+5.97689746042,+5.12271038131,+2.9886860989,+4.2693075996,+2.98866215863,+4.69638008583,+6.40287090762,+2.13487869321,+4.69581812617,+1.28101162178,+2.13484852093,+3.41557802589,+3.84275253673,+0,+4.269300536,+5.15198613154,+2.57608986771,+3.00540675827
2010-08-16 13:47:00 UTC,+5.54740533394,+2.13387468928,+5.97418135168,+5.12038252302,+2.98732792055,+4.26736748429,+2.98730399706,+4.69424587281,+6.39996134408,+2.13390850973,+4.69368426574,+1.28042945715,+2.13387835345,+3.41402586205,+3.84100620695,+0,+4.26736042664,+5.14967057624,+2.57493204357,+3.00405598341
2010-08-16 13:47:30 UTC,+5.5450110273,+2.13295366205,+5.97151103615,+5.11809391219,+2.98599264087,+4.26546007905,+2.98596873388,+4.6921476423,+6.39710083555,+2.13295468337,+4.69158638201,+1.2798571077,+2.13292454283,+3.41249986747,+3.83928931997,+0,+4.26545302726,+5.15080469882,+2.57549912763,+3.0047175717
2010-08-16 13:48:00 UTC,+5.5441652222,+2.13262830291,+5.97125005139,+5.11787023356,+2.98586213656,+4.26527365774,+2.98583823118,+4.69194257057,+0,+2.13286146061,+4.6913813442,+1.27980116879,+2.13283132161,+3.41235072354,+3.83912151904,+0,+4.26526660652,+5.14916065638,+2.57467707341,+3.00375852262
2010-08-16 13:48:30 UTC,+5.54643991878,+2.13350331927,+5.97327495669,+5.11960569147,+2.98687468165,+4.26672004672,+2.98685076376,+4.69353366271,+0,+2.13358474892,+4.69297217339,+1.28023518246,+0,+3.4135078881,+3.84042343767,+0,+4.26671299106,+5.14776021588,+2.57397682504,+3.00294157827
2010-08-16 13:49:00 UTC,+5.54720372601,+2.13379713596,+5.97408822376,+5.12030270716,+2.98728135232,+4.26730096305,+2.98725742941,+4.69417269648,+0,+0,+4.69361110154,+0,+0,+3.4139726426,+3.84094633006,+5.97380919213,+0,+5.14754283057,+2.57386812804,+3.00281476697
2010-08-16 13:49:30 UTC,+5.54731476883,+2.13383985123,+5.97419905655,+5.12039769711,+2.98733677377,+4.26738013086,+2.98731285017,+4.69425978459,+0,+0,+4.69369817526,+0,+0,+3.41403597977,+3.8410175903,+5.97392001728,+0,+5.14447552462,+2.57233441351,+3.00102545981
2010-08-16 13:50:00 UTC,+5.54849050801,+2.13429212737,+5.97570839319,+5.12169128368,+2.988091511,+4.26845824938,+0,+4.69544576286,+0,+0,+4.69488395757,+0,+0,+0,+3.84198802258,+5.97542924998,+0,+5.14128636677,+2.57073977059,+2.99916507059
2010-08-16 13:50:30 UTC,+5.54708052486,+2.13374974368,+5.97429829006,+5.12048274584,+2.98738639504,+4.26745101331,+0,+4.69433775842,+0,+0,+4.69377613625,+0,+0,+0,+3.84108139274,+5.97401924398,+0,+5.14329356224,+2.5717434086,+3.00033596428
2010-08-16 13:51:00 UTC,+5.54567117786,+2.13320760469,+5.97280099487,+5.11919947951,+2.98663767908,+4.26638149599,+0,+4.69316124185,+0,+0,+4.69259981411,+1.28013359452,+2.13338530344,+0,+3.84011870253,+5.97252205193,+0,+5.14605630305,+2.57312483445,+3.00194760393
2010-08-16 13:51:30 UTC,+5.54623501489,+2.13342449811,+5.97334944055,+5.11966952832,+2.986911927,+4.26677325053,+0,+4.69359218927,+0,+0,+4.69303069023,+1.28025114718,+2.13358120292,+0,+3.84047132732,+5.9730704598,+0,+5.1464255245,+2.57330945258,+3.00216298857
2010-08-16 13:52:00 UTC,+5.54730048553,+0,+5.97382470613,+5.1200768577,+2.98714958148,+0,+0,+4.69396563454,+6.39957929654,+2.1337811173,+4.69340407381,+1.28035301453,+2.13375096313,+0,+3.84077690065,+5.97354569264,+0,+5.14552685298,+2.57286009878,+0
2010-08-16 13:52:30 UTC,+5.54979199514,+0,+5.97637372286,+5.12226150873,+2.98842420619,+0,+0,+4.69596855313,+6.40230986694,+2.13469161617,+4.6954066615,+1.28089936504,+2.13466144698,+0,+3.84241579816,+5.97609453384,+0,+5.1447551788,+2.57247424621,+0
2010-08-16 13:53:00 UTC,+5.54580234176,+0,+5.97183063453,+5.118367826,+2.98615245465,+0,+2.98612854569,+4.69239877033,+6.39744319729,+2.13306884268,+4.69183746853,+1.2799256097,+2.13303870026,+3.41268250709,+3.83949480666,+5.97155175841,+4.26568131555,+5.14985784269,+2.57502568056,+0
2010-08-16 13:53:30 UTC,+5.54362118496,+0,+5.96934853863,+5.11624053006,+2.98491129337,+0,+2.98488739974,+4.6904484355,+6.39478431443,+2.13218224762,+4.68988745612,+1.27939360279,+2.13215211983,+3.41126407362,+3.83789893597,+5.96906983357,+4.26390836096,+5.15223215895,+2.57621288635,+0
2010-08-16 13:54:00 UTC,+5.54646264605,+2.13351206187,+5.97284655697,+5.11923852875,+2.98666046225,+0,+2.98663654701,+4.69319704283,+6.39853147873,+2.13343172623,+4.69263560909,+1.28014336024,+2.13340157782,+3.41326307223,+3.84014799688,+5.97256761086,+4.26640698627,+5.15187987048,+2.57603673504,+0
2010-08-16 13:54:30 UTC,+5.54303370544,+2.13219303796,+5.96919697441,+5.11611063098,+2.98483550434,+0,+2.98481161166,+0,+6.39462195503,+2.13212810948,+4.6897683825,+1.27936111686,+2.13209798258,+3.41117745983,+3.83780148734,+5.96891827978,+4.26380009904,+5.15312888427,+2.57666126701,+0
2010-08-16 13:55:00 UTC,+5.54467166629,+2.13282311871,+5.97077837175,+0,+2.9856262752,+0,+2.98560237274,+0,+6.39631598728,+2.13269297846,+4.69101077788,+1.27970007002,+2.13266284225,+3.41208117465,+3.83881825126,+5.97049956816,+4.264929687,+5.15073537192,+2.57546446279,+3.00467712998
2010-08-16 13:55:30 UTC,+5.54772733005,+2.13399855277,+5.97475400182,+0,+2.98761427176,+4.26859867896,+2.98759034473,+0,+6.4005747812,+2.13411305813,+4.69413415769,+1.2805521977,+2.13408289849,+3.41435311215,+3.84137439398,+5.97447492431,+4.26776946913,+5.14937374986,+2.57478362442,+3.00388283029
2010-08-16 13:56:00 UTC,+5.54826737394,+2.13420629353,+5.97521256227,+0,+2.9878435729,+4.26810407757,+2.98781964304,+0,+6.40106600268,+2.13427685413,+4.69449441722,+1.2806504845,+2.13424669178,+3.41461516385,+3.84166922669,+5.9749334532,+4.26809701766,+5.14829041849,+2.574241937,+3.00325087098
2010-08-16 13:56:30 UTC,+5.54985130547,+2.13481559061,+5.97693019892,+0,+2.98870246964,+4.2693309847,+2.98867852918,+0,+6.40290597792,+2.13489038728,+4.69584384657,+1.28101863888,+2.1348602148,+3.41559673483,+3.84277358605,+5.97665097156,+4.26932392102,+5.1439985834,+2.57209593332,+3.00074723704
2010-08-16 13:57:00 UTC,+5.55426392767,+2.13651301101,+5.98204466892,+0,+2.99125993811,+4.2729842485,+2.99123596607,+0,+6.40838472613,+2.13671725608,+0,+0,+2.13668705347,+3.41851948065,+3.84606194893,+5.9817650895,+4.27297717361,+5.14204383254,+2.57111851867,+2.99960693682
2010-08-16 13:57:30 UTC,+5.55592156369,+2.13715066027,+5.98407925718,+0,+2.99227732515,+4.27443755408,+2.99225334056,+0,+6.4105642279,+2.13744400314,+0,+0,+0,+3.41968217875,+3.84737009322,+5.98379953772,+4.27443047473,+5.14161779069,+2.57090548919,+2.9993584061
2010-08-16 13:58:00 UTC,+5.55561326845,+2.13703206711,+5.98329669462,+0,+2.9918860081,+4.27387856993,+2.99186202834,+0,+6.40972592745,+2.13716447478,+0,+0,+0,+3.41923497079,+3.84686694235,+5.98301702905,+4.2738714923,+5.14032808463,+2.5702606103,+2.99860605852
2010-08-16 13:58:30 UTC,+5.55531640671,+2.13691787217,+5.9820232565,+0,+2.99124923092,+4.27296895361,+2.99122525901,+4.7004077378,+6.40836178863,+2.13670960764,+0,+0,+0,+3.41850724417,+3.84604818174,+5.98174367856,+4.27296187877,+5.14080248138,+0,+2.99888279697
2010-08-16 13:59:00 UTC,+5.55650214655,+2.1373739953,+5.9834713062,+0,+2.99197332189,+4.27400329493,+2.99194934105,+4.70154555919,+6.40991297566,+2.13722684539,+0,+1.28242064505,+0,+3.4193347554,+3.8469792094,+5.9831916286,+4.27399621692,+5.13880835217,+0,+2.99771952546
2010-08-16 13:59:30 UTC,+5.54990215068,+2.1348351494,+5.97601670957,+5.12195552821,+2.98824568324,+4.26867847963,+2.98822174842,+4.6956880259,+6.4019274254,+2.1345640924,+0,+1.2808228436,+2.13453392531,+3.41507470668,+3.84218625543,+5.97573754513,+4.26867141796,+5.14177375554,+0,+2.99944938791
2010-08-16 14:00:00 UTC,+5.5464812363,+2.13351921304,+5.97229043658,+5.11876190228,+2.98638237665,+4.26601680443,+2.98635846484,+4.69276006495,+6.39793574878,+2.13323308216,+0,+1.28002416262,+2.13320293703,+3.41294526832,+3.83979043766,+5.9720115288,+4.26600975093,+5.13991863221,+0,+2.99836720522
2010-08-16 14:00:30 UTC,+5.54665342141,+2.13358544817,+5.97286366089,+5.11925318778,+2.98666901499,+4.26642625832,+2.98664509964,+4.69321048243,+6.39854980088,+2.13343783568,+0,+1.28014702626,+2.13340768717,+3.41327284655,+3.8401589939,+5.9725847136,+4.26641920356,+5.14078833765,+0,+2.99887454624
2010-08-16 14:01:00 UTC,+5.54484880344,+2.13289125875,+5.97069282208,+5.11739265667,+2.98558349646,+4.26487562908,+2.98555959453,+4.69150472136,+6.39622434432,+2.13266242046,+4.69094356737,+1.2796817335,+2.13263228474,+3.41203228592,+3.83876491801,+5.97041402437,+4.26486857909,+5.14219170927,+2.57119246001,+2.99969320043
2010-08-16 14:01:30 UTC,+5.53907653598,+2.13067081816,+5.96450813427,+5.11209203114,+2.98249087021,+4.26045790931,+2.98246700651,+4.68664503326,+6.38959915294,+2.13045327394,+4.68608468276,+1.27835612129,+2.13042317468,+0,+3.83478845169,+5.9642297629,+4.2604508729,+5.14761018228,+2.57390180525,+3.00285405646
2010-08-16 14:02:00 UTC,+5.53248027249,+2.12813340774,+5.95822004268,+5.10670278311,+2.97934653738,+4.25596632836,+2.97932271259,+4.68170409452,+6.38286319312,+2.12820719202,+4.68114456131,+1.27700834569,+2.12817712981,+0,+3.83074550147,+5.95794210502,+4.25595930579,+5.15219188785,+2.57619274999,+3.00552678582
2010-08-16 14:02:30 UTC,+5.53605029765,+2.12950670327,+5.96188602567,+5.10984473658,+2.98117969622,+4.25858493832,+2.98115584874,+4.68458468192,+6.38679028501,+2.12951666693,+4.68402467215,+1.27779410437,+2.12948658312,+0,+3.83310255793,+5.9616078351,+4.25858128291,+5.1514498247,+2.57582170352,+3.00509390467
2010-08-16 14:03:00 UTC,+5.53341928337,+2.12849462071,+5.95897128315,+5.10734663842,+2.97972219189,+4.25650293907,+2.97969836245,+4.68229439016,+6.38366794058,+2.12847553219,+4.68173475931,+1.2771693649,+2.12844546556,+0,+3.83122851411,+5.95869329367,+4.25649928666,+0,+2.57535680633,+3.00455153264
2010-08-16 14:03:30 UTC,+5.53206643138,+2.12797516981,+5.95762639041,+5.10619398978,+2.97904968411,+4.25554228281,+2.979025863,+4.68123762554,+6.38222725818,+2.1279951417,+4.68067816956,+1.27688110355,+2.127965083,+0,+3.83036381063,+5.95734849373,+4.25553863178,+0,+2.57521051313,+3.00438085976
2010-08-16 14:04:00 UTC,+5.53763076683,+2.1301156265,+5.96367988463,+5.11138217457,+2.9820767076,+4.25986629097,+2.98205284903,+4.68599422681,+6.38871191122,+2.13015742641,+4.68543398388,+1.27817859613,+2.13012733203,+0,+3.83425592577,+5.96340157033,+4.25986263371,+0,+2.57688707902,+3.00633682439
2010-08-16 14:04:30 UTC,+5.53759739476,+0,+5.96354542883,+5.1112669384,+2.98200947356,+4.25977024925,+2.98198561582,+4.68588857664,+6.38856787887,+2.13010939931,+4.68532835121,+1.27814977716,+2.13007930572,+3.40794779365,+3.83416947694,+5.96326712382,+4.25976659213,+0,+2.57823263919,+3.00790872592
2010-08-16 14:05:00 UTC,+5.53872739076,+0,+5.96494391937,+5.11246552346,+2.98270878268,+4.26076919042,+2.98268491629,+4.68698745634,+6.39006597666,+2.13061033989,+4.68642704916,+0,+2.13057883289,+3.40874698346,+3.83506864127,+5.96466551792,+4.26076553186,+0,+2.5774768079,+3.00702693453
2010-08-16 14:05:30 UTC,+5.54273047651,+0,+5.96940091055,+5.11628541572,+2.98493748174,+4.26395281725,+2.98491358779,+4.69048958735,+6.39484041645,+2.13220236202,+4.68992860112,+0,+2.13217082659,+3.41129400241,+3.83793427909,+5.96912220185,+4.2639491541,+0,+2.57805310011,+0
2010-08-16 14:06:00 UTC,+5.54602458166,+0,+5.97320882516,+5.11954901302,+0,+4.266672809,+2.98681769539,+4.69348169912,+6.39891954951,+2.13356253618,+4.69292021838,+0,+2.13353097646,+3.41347009618,+3.84038259081,+5.97292985411,+4.26666914194,+0,+2.57691982096,+0
2010-08-16 14:06:30 UTC,+5.55100641184,+2.13526089256,+5.97912062555,+5.12461575921,+0,+4.27089560552,+2.98977382895,+4.69812696285,+6.40525241772,+2.1356742112,+4.69756471467,+0,+0,+3.41684848921,+3.84418360301,+5.97884124739,+4.27089193238,+5.15396716969,+2.57665597732,+0
2010-08-16 14:07:00 UTC,+5.55029264352,+2.1349863243,+5.9780137139,+5.1236670735,+0,+4.270104939,+2.98922032944,+4.69725719457,+6.40406666626,+2.13527882613,+4.69669509003,+1.28125087704,+0,+3.41621592682,+3.84347191042,+5.97773441194,+4.270101267,+5.1511226359,+2.57565810255,+0
2010-08-16 14:07:30 UTC,+5.55773268837,+2.13784831769,+5.98634083398,+5.13080388531,+0,+4.27605299747,+2.99338421824,+4.70380032296,+6.41298688571,+2.13825324511,+4.70323713795,+1.28303569313,+0,+3.42097459305,+3.84882586048,+5.98606095895,+4.27604931692,+5.15101074332,+2.57560215401,+0
2010-08-16 14:08:00 UTC,+5.55484040428,+2.1367357306,+5.98328233676,+5.12817902734,+0,+4.27386535279,+0,+4.7013938167,+6.40970610579,+2.13715927943,+4.70083102901,+1.28237925316,+0,+3.41922439659,+3.84685672379,+5.98299852664,+4.27386167538,+5.15313597113,+2.57666481058,+0
2010-08-16 14:08:30 UTC,+5.55499173299,+2.13679394286,+5.98303437676,+5.12796651192,+0,+4.27368823531,+0,+4.70119897962,+6.40944048518,+2.13707070909,+4.70063622409,+1.28232610605,+2.13703908673,+3.41908269608,+3.8466972973,+5.98275058405,+4.27368455816,+5.14788285675,+2.57403814795,+3.00301521819
2010-08-16 14:09:00 UTC,+5.55060670057,+2.13510713392,+5.97798803834,+5.12364152138,+2.98923145563,+4.27008364296,+0,+4.69723376796,+6.40403472902,+2.13526817669,+4.69667166736,+1.28124448677,+2.13523658651,+3.41619888919,+3.84345274145,+5.97770460017,+4.27007997099,+5.15043316429,+2.57531335291,+3.00450293742
2010-08-16 14:09:30 UTC,+5.55459219575,+2.13664025119,+5.98213267101,+5.1271937003,+2.99130396124,+4.27304414818,+0,+4.70049045518,+6.40847455678,+2.13674862332,+4.69992781664,+1.28213283676,+2.13671700671,+3.41856740261,+3.84611754336,+5.98184894163,+4.27304047195,+5.15053343589,+2.57536349072,+3.00456143075
2010-08-16 14:10:00 UTC,+5.55808101893,+2.13798231146,+5.98512932357,+5.12976199705,+2.99280242433,+4.27518465285,+0,+4.70284510534,+6.41168464152,+0,+4.70228207803,+1.28277513157,+2.13778890316,+3.42027988531,+3.84804424852,+5.98484538375,+4.27518097354,+5.14988784135,+2.5750406805,+3.00418482386
2010-08-16 14:10:30 UTC,+5.55932843856,+2.13846216162,+5.98579447726,+5.1303320705,+2.99313503156,+0,+2.99311128016,+4.70336775661,+6.41240352229,+0,+4.702804643,+1.28291769891,+2.13802648958,+3.42065999753,+3.84847191074,+5.98551049073,+4.27565609121,+5.1515051965,+2.57584939053,+3.00512830629
2010-08-16 14:11:00 UTC,+0,+2.13850459852,+5.98540888625,+5.13000159775,+2.9929422184,+0,+2.99291846935,+4.70306477451,+6.41199046745,+0,+4.70250171101,+1.28283505228,+2.13788876019,+3.42043964563,+3.84822399397,+5.98512492684,+4.27538066447,+5.1512915004,+2.5757425382,+3.0050036469
2010-08-16 14:11:30 UTC,+0,+2.13828492384,+5.98476633694,+5.12945089747,+2.99262091443,+0,+2.99259716929,+4.70255988489,+6.41130215203,+0,+4.7019969047,+1.28269732993,+2.13765924787,+3.42007245106,+3.84781086534,+5.98448242262,+4.27492169307,+5.1471533074,+2.57367335864,+3.00258963635
2010-08-16 14:12:00 UTC,+0,+2.13683308996,+5.98069358889,+5.12596032752,+2.99058435444,+0,+2.99056063409,+4.69935968177,+6.40693931976,+0,+4.69879723003,+1.28182438755,+2.13620450201,+3.41774501721,+3.84519228189,+5.98040996064,+4.27201253911,+5.15012923796,+2.57516138364,+3.00432564232
2010-08-16 14:12:30 UTC,+0,+2.13746813102,+5.98302107513,+5.1279551117,+2.99174820384,+0,+2.99172446932,+4.70118852771,+6.40943258272,+0,+4.70062577394,+1.28232358047,+2.13703585739,+3.41907509465,+3.84668874496,+0,+4.27367505683,+5.14999153608,+2.57509252994,+3.00424531407
2010-08-16 14:13:00 UTC,+0,+2.13795425427,+5.98491547671,+5.12957871847,+2.99269549115,+0,+2.9926717451,+4.70268053198,+6.41146191429,+2.13774263065,+4.70211407341,+0,+2.13771251916,+0,+3.84790675517,+0,+4.27502822326,+5.14758192186,+2.57388767447,+3.00283966814
2010-08-16 14:13:30 UTC,+0,+2.13846351057,+5.98644525275,+5.13088982106,+2.99346044902,+0,+2.99343669366,+4.70388257084,+6.41310064973,+2.13828906068,+4.70331591203,+0,+2.13825894023,+0,+3.84889032845,+0,+4.27612093856,+5.14519819627,+2.57269576383,+3.00144912432
2010-08-16 14:14:00 UTC,+0,+2.13973913897,+5.98996623201,+5.13390749493,+2.99522109938,+0,+2.99519732261,+4.70664922017,+6.41687241345,+2.13954674067,+4.70608210062,+0,+2.13951659961,+0,+3.85115415065,+0,+4.27863596546,+5.14267744892,+2.57143533957,+2.99997864902
