# file...... Output/hvac/house_hvac_file_006.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_9A_tm_0_A_9_Meter_11_101:hvac_load,house_0_10A_tm_0_A_10_Meter_11_102:hvac_load,house_0_11A_tm_0_A_11_Meter_11_103:hvac_load,house_0_12A_tm_0_A_12_Meter_11_104:hvac_load,house_0_13A_tm_0_A_13_Meter_11_105:hvac_load,house_0_14A_tm_0_A_14_Meter_11_106:hvac_load,house_0_15A_tm_0_A_15_Meter_11_107:hvac_load,house_0_1B_tm_0_B_1_Meter_12_108:hvac_load,house_0_2B_tm_0_B_2_Meter_12_109:hvac_load,house_0_3B_tm_0_B_3_Meter_12_110:hvac_load,house_0_4B_tm_0_B_4_Meter_12_111:hvac_load,house_0_5B_tm_0_B_5_Meter_12_112:hvac_load,house_0_6B_tm_0_B_6_Meter_12_113:hvac_load,house_0_7B_tm_0_B_7_Meter_12_114:hvac_load,house_0_8B_tm_0_B_8_Meter_12_115:hvac_load,house_0_1C_tm_0_C_1_Meter_16_116:hvac_load,house_0_2C_tm_0_C_2_Meter_16_117:hvac_load,house_0_3C_tm_0_C_3_Meter_16_118:hvac_load,house_0_4C_tm_0_C_4_Meter_16_119:hvac_load,house_0_5C_tm_0_C_5_Meter_16_120:hvac_load
2010-08-16 14:01:00 UTC,+3.02246126323,+3.8858359626,+0,+4.31785894047,+6.0444175286,+3.88619753039,+1.72729459197,+0,+1.2935319369,+0,+3.44883322855,+4.3111093691,+6.03558886207,+5.17269272807,+5.17304212294,+4.30989389193,+5.60210195899,+6.4639201479,+5.6028955806,+4.74060562663
2010-08-16 14:01:30 UTC,+3.02057702876,+3.88341352569,+0,+4.31516710304,+6.04065575305,+3.88377479679,+1.72621774182,+0,+1.2941382896,+3.01930105898,+3.45044980821,+4.31313014738,+6.0384179826,+5.17511725305,+5.17546688783,+4.3102573768,+5.60257440641,+6.46446528214,+5.60336811434,+4.74100542961
2010-08-16 14:02:00 UTC,+3.01882913274,+3.8811663702,+0,+4.31267004011,+6.037160315,+3.88152736604,+1.7252188098,+0,+1.29460760329,+3.02039595639,+3.45170103212,+4.31469421883,+6.04060770656,+5.17699382233,+5.17734364274,+4.31285732702,+5.60595374883,+6.46836454203,+5.6067480739,+4.74386515758
2010-08-16 14:02:30 UTC,+3.02003646049,+3.88271855245,+0,+4.31439484144,+6.03957472597,+3.88307973843,+1.72590880414,+0,+1.29456883561,+3.02030551232,+3.45159767469,+4.31456501861,+6.04042682429,+5.17683880821,+5.17718861329,+4.31261420917,+5.60563775103,+6.46799992744,+5.60643201843,+4.74359774825
2010-08-16 14:03:00 UTC,+3.01874449254,+3.88105755384,+0,+4.31254912221,+6.03699105175,+3.88141853633,+1.72517043746,+0,+1.29460683836,+3.02039417182,+3.45169899275,+4.31469166955,+6.04060413754,+5.17699076371,+5.17734058382,+4.3117161939,+5.60447053597,+6.46665313441,+5.60526459019,+4.7426100065
2010-08-16 14:03:30 UTC,+3.01801332771,+3.8801175431,+0,+4.31150457231,+6.03552887021,+3.88047841042,+1.7247525728,+0,+1.29475490275,+3.02073960241,+3.45209374299,+4.31518512047,+6.04129497637,+5.17758280496,+5.17793268364,+4.31191721603,+5.60473181891,+6.46695461616,+5.60552592084,+4.74283111405
2010-08-16 14:04:00 UTC,+3.0192008436,+3.88164425451,+0,+4.31320107022,+6.03790366142,+3.8820053089,+1.72543124457,+0,+1.2951123329,+3.02157347827,+0,+4.31637632014,+6.04296267414,+5.17901200363,+5.17936202363,+4.31126916634,+5.60388950207,+6.46598270747,+5.60468345019,+4.74211831354
2010-08-16 14:04:30 UTC,+3.01846263197,+3.88069518416,+0,+4.31214645319,+6.0364273877,+3.88105612227,+1.72500935263,+0,+1.29553404601,+3.0225563711,+0,+4.31778039197,+6.04492839617,+5.1806966058,+5.18104679239,+4.30980917527,+5.60199184666,+6.46379836099,+5.60278544815,+4.74051244539
2010-08-16 14:05:00 UTC,+3.01794206982,+3.8800259315,+6.03558315989,+4.31140277254,+6.03538636885,+3.88038878755,+1.72471184854,+6.47505896155,+1.29532024665,+3.02205758272,+0,+4.31706786799,+6.0439308517,+5.17984172115,+5.18019182321,+4.31395730808,+5.60738347343,+6.47001950865,+5.60817805955,+0
2010-08-16 14:05:30 UTC,+3.01926567345,+3.881727602,+6.03823021669,+4.31329368684,+6.03803330798,+3.88209066831,+0,+6.47467271507,+1.29524297408,+3.0218773078,+0,+4.31681034354,+6.04357031353,+5.17953991447,+5.17988281541,+4.31239041124,+5.60534686478,+6.46766956057,+5.60614107903,+0
2010-08-16 14:06:00 UTC,+3.02002702275,+3.88270641896,+6.03975282877,+4.31438135858,+6.0395558524,+3.88306960617,+0,+6.47346159728,+1.29500067754,+3.02131203623,+0,+4.31600284767,+6.04243980697,+5.17857108009,+5.1789138879,+4.31152812332,+5.6042260871,+6.46637634727,+5.60502009668,+0
2010-08-16 14:06:30 UTC,+3.02107567585,+3.8840546036,+6.04185001577,+4.31587947558,+6.04165294621,+3.88441795734,+0,+6.47261172693,+1.29483065225,+3.02091537163,+0,+4.31543620848,+6.04164650343,+5.17789122581,+5.17823396827,+4.30948487732,+5.60157033322,+6.46331199619,+5.60236385779,+0
2010-08-16 14:07:00 UTC,+3.02173486301,+0,+6.04316831516,+4.31682119738,+6.04297118703,+3.8852655358,+0,+6.4721531519,+0,+3.02070133843,+3.45205302023,+4.31513046001,+6.04121845089,+5.17752438845,+5.17786709566,+4.30940382791,+5.60146498758,+6.46319044276,+5.6022584928,+0
2010-08-16 14:07:30 UTC,+3.02419181304,+0,+6.04808193594,+0,+0,+3.88842466571,+1.72828425674,+6.47240245934,+0,+3.02081769904,+3.45218599472,+4.31529668225,+6.04145466202,+5.17772382209,+5.17806654846,+4.30903549507,+5.60098623885,+6.46263803682,+5.60177965667,+0
2010-08-16 14:08:00 UTC,+3.02426965515,+0,+6.04823761134,+0,+0,+3.88852475458,+1.72832874396,+6.4723374184,+0,+3.02078734213,+3.45215130348,+4.31525331712,+6.04139395011,+5.17767179255,+5.17801451392,+4.30915149153,+5.60113700781,+6.46281200212,+5.60193045315,+0
2010-08-16 14:08:30 UTC,+3.02530120997,+0,+6.05030060372,+0,+0,+3.88985112085,+1.7289182835,+6.46896226833,+0,+3.01921204001,+3.45035108082,+4.31300298293,+6.03824344414,+5.17497183936,+5.17531430113,+4.30893471212,+5.600855244,+6.46248688794,+5.60164863789,+0
2010-08-16 14:09:00 UTC,+3.02473745971,+0,+6.0491731673,+0,+0,+3.88912625453,+1.72859609696,+6.4696122604,+1.29423057819,+3.01951541434,+3.45069777072,+0,+6.03885017388,+5.17549180087,+5.17583431264,+0,+5.60077032571,+6.46238890466,+5.60156370413,+4.73947874795
2010-08-16 14:09:30 UTC,+3.02639914479,+0,+6.05249187974,+0,+0,+3.8912599649,+1.72954448253,+6.46948493568,+1.29420510556,+3.01945598738,+3.45062985882,+0,+6.03873132366,+5.17538994739,+5.17573244936,+0,+5.59944048777,+6.4608544664,+5.60023362324,+4.73835338851
2010-08-16 14:10:00 UTC,+0,+0,+6.05427389543,+4.32475661456,+0,+3.8924056819,+1.73005372758,+6.46992561084,+1.29429326716,+3.0196616661,+3.4508649042,+0,+6.03914266827,+5.17574246573,+5.17608500161,+0,+5.59940459819,+6.46081305508,+5.60019772707,+4.73832301736
2010-08-16 14:10:30 UTC,+0,+3.89122383777,+6.05300221549,+4.32384819433,+0,+3.8915880767,+1.72969032074,+6.47117481579,+1.29454206086,+3.02024209536,+3.45152820675,+0,+6.04030349058,+5.17673727924,+5.17707991077,+0,+5.60076857804,+6.4623795542,+5.60155559889,+4.73947189026
2010-08-16 14:11:00 UTC,+0,+3.8909874152,+6.05263444517,+4.32358547883,+0,+3.89135162492,+1.72958522331,+6.47148708757,+1.29460453393,+3.02038784341,+3.4516947646,+0,+6.04059497759,+5.1769870808,+5.17732973635,+0,+5.60171007057,+6.46346589624,+5.60249726131,+4.74026861525
2010-08-16 14:11:30 UTC,+0,+3.89069487319,+6.05217937747,+4.32326040277,+0,+3.89105904681,+1.72945517902,+6.46870215654,+1.29404738084,+3.01908801968,+3.45020935296,+0,+6.03799541123,+5.17475927754,+5.17510171887,+0,+5.60518708628,+6.46747785404,+5.60597490409,+4.74321099137
2010-08-16 14:12:00 UTC,+0,+3.88889134022,+6.04937386726,+4.32125629605,+6.04917646351,+3.8892552912,+1.72865345081,+6.47113849414,+1.29453479436,+0,+3.4515088337,+0,+6.04026958649,+5.17670822377,+0,+0,+5.60591685808,+6.4683199019,+5.60670480752,+4.7438285506
2010-08-16 14:12:30 UTC,+0,+3.88844096399,+6.04867327839,+4.32075583277,+6.04847590574,+3.88880485938,+0,+6.47179900041,+1.29466693519,+0,+3.45186113101,+4.31489059253,+6.04088612955,+5.17723659522,+0,+0,+5.60519492985,+6.46748690436,+5.60598274907,+4.74321762888
2010-08-16 14:13:00 UTC,+3.02367377219,+3.88739193838,+6.04704145235,+4.31959014336,+6.04684415216,+3.88775570427,+0,+6.4712338375,+1.29455386874,+0,+3.45155968743,+4.3145137787,+6.04035858381,+5.17678449362,+0,+4.31165492091,+5.60439353674,+6.46656221619,+5.60518121141,+4.74253946111
2010-08-16 14:13:30 UTC,+3.02374767211,+3.88748694653,+6.04718924356,+4.31969571751,+6.04699193681,+3.88785072415,+0,+6.46862122843,+1.29403119037,+0,+3.45016618795,+4.31277186111,+6.03791986968,+5.17469453917,+0,+4.3136159247,+5.60694239693,+6.46950322084,+5.60773053124,+4.74469639853
2010-08-16 14:14:00 UTC,+3.02441452214,+3.88834427073,+6.04852286588,+4.3206483861,+6.04832549991,+3.88870815419,+0,+6.46723977939,+1.29375481777,+0,+3.44942935804,+4.31185080084,+6.0366303697,+5.17358945019,+0,+4.31136278241,+5.6040138229,+6.46612408301,+5.60480142913,+4.74221813358
2010-08-16 14:14:30 UTC,+3.02515930522,+3.88930178819,+6.05001234518,+4.3217123906,+6.04981491306,+3.88966578985,+1.7288359081,+6.4668709248,+0,+0,+3.44923262034,+4.31160487261,+6.03628606603,+5.17329438527,+0,+4.31175390884,+5.60452219856,+6.46671067273,+5.60530989647,+4.7426483394
2010-08-16 14:15:00 UTC,+3.0236538106,+3.88736627511,+6.04700153149,+4.31956162603,+6.04680423308,+3.88773003784,+1.7279755105,+6.46607078123,+0,+3.01785986571,+3.44880584404,+4.31107138898,+6.03553917989,+5.17265431111,+0,+4.31189985391,+5.60471189407,+6.46692955308,+5.60549962616,+4.74280886657
2010-08-16 14:15:30 UTC,+3.02523383429,+3.88940099326,+6.05016139464,+4.32181886358,+6.04996395591,+3.88976161869,+1.72887850183,+6.46313566966,+0,+3.01648994749,+3.4472403299,+4.30911444768,+6.03279942891,+5.17030637116,+5.17064838415,+4.31199953527,+5.60484145716,+6.46707904956,+5.60562921269,+4.74291850757
2010-08-16 14:16:00 UTC,+3.02569898276,+3.88999900437,+6.05109163734,+4.32248337929,+6.0508941573,+3.89035970258,+1.72914433647,+6.46360528851,+0,+3.01670913488,+3.4474908127,+4.30942755896,+6.03323779002,+5.17068204234,+5.17102409148,+4.31387389981,+5.60727770604,+6.46989011755,+5.60806590085,+4.74498014921
2010-08-16 14:16:30 UTC,+3.02575036118,+3.89006505825,+6.05119438817,+4.32255677902,+6.05099690356,+3.89042576453,+1.72917369951,+6.46496479493,+1.29329968453,+3.01734366359,+3.44821593896,+4.31033683072,+6.03450680786,+5.17176957833,+5.17211173208,+4.31509255973,+5.6088616876,+6.47171779608,+5.60965016802,+4.74632057152
2010-08-16 14:17:00 UTC,+3.02440109208,+3.8883303908,+6.04849600733,+4.32062919979,+6.04829864255,+3.88869088593,+1.72840258555,+6.46781044252,+1.2938689846,+3.01867182587,+0,+4.31223412578,+6.03716304957,+5.17404595167,+5.17438832439,+4.31611767615,+5.61019410652,+6.47325520883,+5.61098282716,+4.74744811244
2010-08-16 14:17:30 UTC,+3.02266714515,+3.88610116809,+6.0450323079,+4.31815206593,+6.0448311049,+0,+1.72741162629,+6.46556197288,+1.29341915592,+3.01762238723,+0,+4.31073499064,+6.03506423776,+5.17224729031,+5.17258949002,+4.32135470787,+5.61700106061,+6.48110941861,+0,+4.75320840226
2010-08-16 14:18:00 UTC,+3.02622595563,+3.8906764991,+6.05214952326,+0,+6.0519479948,+0,+1.72944550407,+6.46336968189,+1.29298056632,+3.0165991691,+0,+4.3092733118,+6.03301786532,+5.17049356905,+5.17083560004,+4.31997042932,+5.61520181221,+6.47903335434,+0,+4.75168581347
2010-08-16 14:18:30 UTC,+3.02388208058,+3.8876631315,+6.04746204032,+0,+6.04726072619,+0,+1.72810596791,+6.46670891655,+1.29364861339,+3.01815770556,+0,+4.31149969901,+6.03613484103,+5.17316478691,+5.17350707488,+4.32012969588,+5.61540882264,+6.4792722135,+0,+4.75186099315
2010-08-16 14:19:00 UTC,+3.02256336714,+3.88596774746,+6.04482476371,+0,+6.04462357021,+0,+0,+6.46964093791,+1.29423519337,+3.01952618145,+0,+4.31345458253,+6.03887170743,+0,+5.17585719418,+4.32071986858,+5.61617591342,+6.48015732184,+0,+4.75251013299
2010-08-16 14:19:30 UTC,+3.02024189118,+3.88298317697,+6.04018207636,+0,+6.03998109525,+0,+0,+6.47256555536,+1.2948202921,+3.02089120165,+0,+4.31540452955,+6.04160166267,+0,+5.17819696843,+4.31974112899,+5.61490377383,+6.47868946251,+0,+4.75143740999
2010-08-16 14:20:00 UTC,+3.01964106304,+3.88221073138,+6.03898048857,+0,+6.03877956246,+0,+0,+6.47352893565,+1.29501302587,+3.02134084457,+3.45340243761,+4.31604684963,+6.04250092045,+0,+5.17896769911,+4.31985619723,+5.61505333637,+6.47886203536,+0,+4.75156397544
2010-08-16 14:20:30 UTC,+3.01774160041,+3.879768716,+6.03518177979,+4.31111538342,+6.03498102755,+0,+0,+6.47716189526,+1.29573983544,+3.02303647257,+3.45472156323,+4.31846907369,+6.04589207063,+0,+5.18187416654,+4.31851999697,+5.61331657899,+6.47685807639,+0,+4.75009426638
2010-08-16 14:21:00 UTC,+3.01850545539,+3.88075075459,+6.03670940271,+4.31220663431,+6.03650858055,+0,+1.72503319987,+6.47760588108,+1.29582865921,+3.02324369612,+3.45495837402,+4.31876509491,+6.0463065048,+0,+5.18222936738,+4.31691875245,+5.61123532409,+0,+0,+4.74833303067
2010-08-16 14:21:30 UTC,+3.01906385034,+3.88146864661,+6.03782612897,+4.31300436294,+6.03762525569,+3.88182830625,+1.72535232537,+6.47570055608,+1.29544748007,+3.02235441501,+3.45394212195,+4.31749474663,+6.04452799807,+0,+5.18070505508,+4.31431476811,+5.60785073486,+0,+0,+4.74546886466
2010-08-16 14:22:00 UTC,+3.0196558221,+3.88222970614,+6.03901000501,+4.31385005973,+6.03880907755,+3.88258945848,+1.72569064019,+6.47596356981,+0,+3.02247717261,+3.4540824068,+4.31767010728,+6.04477350562,+0,+5.18091547328,+4.31248271147,+5.60546947669,+0,+5.60626048208,+4.74345375489
2010-08-16 14:22:30 UTC,+3.0215869137,+3.88471238485,+0,+4.3166088365,+6.04267086394,+3.88507243953,+1.72679426866,+6.47593331292,+0,+3.02246305067,+3.45406626854,+4.31764993393,+6.04474526263,+0,+5.18089126694,+4.30992352488,+5.60214311458,+0,+5.60293351631,+4.74063886275
2010-08-16 14:23:00 UTC,+3.02199032788,+3.8852310282,+0,+4.31718515803,+6.04347760944,+3.88559114601,+1.72702482186,+6.475559719,+0,+3.02228868146,+3.45386700301,+4.31740084551,+6.04439653508,+5.18024497902,+5.18059238155,+4.30992943063,+5.60215079068,+0,+5.60294119384,+4.74064535857
2010-08-16 14:23:30 UTC,+0,+3.88820570909,+0,+4.32049065227,+6.04810470118,+3.88856618904,+1.72834716063,+6.47293186991,+0,+3.02106217334,+3.45246537489,+4.31564876457,+6.04194359537,+5.17814283325,+5.17849003013,+4.30799183092,+5.59963235062,+0,+5.60042229664,+4.73851416027
2010-08-16 14:24:00 UTC,+0,+3.88721722811,+0,+4.31939224265,+6.04656712712,+3.88757758775,+1.72790774991,+6.47214902792,+1.29473696165,+3.02069679387,+3.45204782681,+4.31512681582,+6.04121285924,+5.17751659944,+5.17786373505,+4.3077157134,+5.59927346047,+6.46065441136,+5.60006334136,+4.73821045399
2010-08-16 14:24:30 UTC,+0,+3.88795934855,+0,+4.32021689405,+6.04772148938,+3.88831979852,+1.72823764566,+6.4699064179,+1.29428830528,+3.01965009015,+3.45085167545,+4.31363158752,+6.0391195171,+5.17572262541,+5.17606958546,+4.30819926608,+5.59990196927,+6.46137961684,+5.60069196424,+4.73874232167
2010-08-16 14:25:00 UTC,+0,+3.88861107967,+0,+4.32094110396,+6.0487352518,+3.88897160896,+1.72852736053,+6.46913381498,+1.2941337384,+0,+3.45043958863,+4.31311646554,+6.03839833854,+5.17510458235,+5.17545148191,+4.30736080522,+5.59881216039,+6.46012213982,+5.59960195752,+4.73782008457
2010-08-16 14:25:30 UTC,+0,+3.8898475859,+0,+4.32231512164,+6.05065862711,+3.8902082657,+0,+6.47024792614,+1.29435662739,+0,+3.45103382729,+4.31385928328,+6.03943829459,+5.17599581464,+5.17634280143,+4.30670174199,+5.59795552773,+6.4591337134,+5.59874516935,+4.73709516992
2010-08-16 14:26:00 UTC,+0,+3.89007715125,+0,+4.32257021686,+6.05101571413,+3.89043785898,+0,+6.46984006761,+1.29427503124,+0,+3.45081628589,+4.31358734942,+6.03905758308,+5.17566954855,+5.17601650341,+4.3089139246,+5.60083086322,+6.46245142201,+5.60162102679,+0
2010-08-16 14:26:30 UTC,+3.0253228094,+0,+6.05159916509,+4.3219459743,+6.05014188783,+3.88987602213,+0,+6.46968397178,+1.29424380272,+0,+3.45073302833,+4.31348327474,+6.03891187696,+5.17554467982,+5.17589162246,+0,+5.60110139993,+6.46276358105,+5.60189161257,+0
2010-08-16 14:27:00 UTC,+3.02603105325,+0,+6.05175974072,+4.32295777849,+6.05155823008,+3.89078667596,+0,+6.47009649686,+1.29432633246,+0,+3.45095305875,+4.31375831997,+6.03929694443,+5.17587467892,+5.17622165385,+0,+5.60087016784,+6.46249677368,+5.60166033855,+0
2010-08-16 14:27:30 UTC,+3.02521168699,+0,+6.05012110158,+4.32178722373,+6.04991966584,+3.8897331419,+0,+0,+1.29480610382,+0,+3.45223216499,+4.31535724457,+6.04153546297,+5.17779306772,+5.17814023038,+0,+5.60145293025,+6.46316919464,+5.60224320669,+0
2010-08-16 14:28:00 UTC,+3.02414832371,+0,+6.04799449621,+4.32026809237,+6.04779315773,+3.88836587853,+1.72825812718,+0,+1.29499362572,+3.02129558453,+3.45273211237,+4.31598219513,+6.04241040318,+5.17854288306,+5.17889011908,+0,+5.60223680045,+6.46407366401,+5.60302721919,+0
2010-08-16 14:28:30 UTC,+3.02385693176,+0,+6.04741174553,+0,+6.0472104337,+3.88799120926,+1.72809159524,+0,+1.2952510985,+3.02189626186,+3.45341855401,+4.3168402696,+6.04361172037,+5.17957240033,+5.17991973708,+0,+5.60291160702,+6.4648522902,+5.60370214823,+0
2010-08-16 14:29:00 UTC,+3.02342529762,+0,+6.04654852643,+0,+6.04634725407,+3.88743621781,+1.7278449142,+0,+1.2956005801,+3.02271159344,+3.45435029809,+4.31800498013,+6.04524233266,+5.18096981943,+0,+0,+5.60557381906,+6.46792408601,+5.60636484336,+0
2010-08-16 14:29:30 UTC,+3.02401654979,+0,+6.04773096337,+0,+6.04752963693,+3.88819644477,+1.72818281774,+0,+0,+3.0210599653,+3.4524628516,+4.31564561037,+6.04193917944,+5.17813904885,+0,+0,+5.60478081497,+6.46700907753,+5.60557169538,+0
2010-08-16 14:30:00 UTC,+3.022835588,+3.8863177241,+6.0453691744,+0,+6.04516795599,+3.88667797423,+1.72750789222,+0,+0,+3.02131616113,+0,+4.31601158905,+0,+5.17857814986,+0,+0,+0,+6.46884480121,+5.60716293803,+4.74421730835
2010-08-16 14:30:30 UTC,+3.02368938895,+3.88741540041,+6.04707667901,+0,+6.0468753825,+3.88777578416,+1.72799584369,+0,+0,+3.02052901745,+0,+0,+0,+5.17722904284,+0,+4.31281679046,+0,+6.4683047236,+5.60669478779,+4.74382121396
2010-08-16 14:31:00 UTC,+3.02499799761,+3.88909779339,+6.04969374718,+4.32148194495,+6.049492331,+3.88945838191,+1.72874372,+0,+0,+3.02006599082,+0,+0,+0,+5.17643544889,+0,+4.31140997867,+0,+6.46619486532,+5.60486591971,+4.74227383812
2010-08-16 14:31:30 UTC,+3.02493538974,+3.88901730251,+6.04956853856,+4.32139250272,+6.04936712809,+3.88937788126,+1.7287079393,+0,+1.29475414597,+3.02073688444,+0,+0,+0,+5.17758531175,+0,+4.31267016087,+0,+6.46808481669,+5.60650416799,+4.74365993362
2010-08-16 14:32:00 UTC,+3.0268099251,+3.89142727065,+6.05331739564,+4.32407048253,+6.05311581378,+3.89178814268,+0,+6.46992718852,+1.29429246066,+3.01965978453,+0,+0,+0,+5.17573924085,+0,+4.31474531403,+0,+6.47119701632,+5.60920188591,+4.74594242935
2010-08-16 14:32:30 UTC,+3.02777813194,+3.8926720312,+6.05525369899,+4.32545367241,+0,+3.89303305467,+0,+6.47049525637,+1.29440610827,+3.01992492146,+0,+0,+0,+5.17619366625,+5.17654067241,+4.31493917806,+0,+6.47148776277,+5.60945391091,+4.74615566363
2010-08-16 14:33:00 UTC,+3.02734821258,+3.89211931183,+6.05439390924,+4.32483948535,+0,+3.89248026808,+0,+6.46890168092,+1.29408729767,+3.01918114461,+3.4503157742,+0,+0,+5.17491888691,+5.17526576829,+4.31560746218,+0,+6.47249001823,+5.61032268632,+4.74689072053
2010-08-16 14:33:30 UTC,+3.02811014014,+3.89309887253,+6.05591767753,+4.3259279826,+0,+3.89345994796,+0,+6.46718088633,+1.29374303563,+3.0183779902,+3.44939794597,+4.31181437814,+6.03657539655,+5.17354233873,+5.17388908536,+4.31497914125,+0,+6.47154769735,+5.60950586341,+4.74619961981
2010-08-16 14:34:00 UTC,+3.02923433241,+3.8945441734,+6.05816593394,+4.32753401477,+0,+3.89490542465,+0,+6.46391445893,+1.29308955438,+3.01685343542,+3.44765571636,+4.30963653415,+6.03352638209,+5.17092936296,+5.17127585375,+4.31355697556,+5.60686577637,+6.46941481212,+5.60765703512,+4.74463535594
2010-08-16 14:34:30 UTC,+3.03138223887,+3.89730559704,+6.06246150204,+4.33060253508,+0,+3.89766718418,+1.73239234519,+6.46068019271,+1.29244250728,+3.01534389136,+3.44593064072,+4.30748013314,+6.03050738812,+5.16834211456,+5.16868835195,+4.31359746645,+5.60691840538,+6.46947553816,+5.60770967365,+4.74467989256
2010-08-16 14:35:00 UTC,+3.03001263443,+3.89554478568,+6.05972244927,+4.3286459047,+0,+3.89590615865,+1.73160960957,+6.48000362903,+1.29630835242,+3.02436280806,+3.45623727203,+4.32036375917,+6.04854465883,+5.18379988137,+5.18414763156,+4.31406890208,+5.60753116477,+6.47018257113,+5.60832254425,+4.7451984325
2010-08-16 14:35:30 UTC,+3.02970727885,+3.89515220987,+6.05911177291,+4.32820967071,+0,+3.89551353509,+1.73143509736,+6.48150066733,+1.29660784975,+3.02506152763,+3.45703575433,+4.32136188811,+6.04994205436,+5.18499743602,+5.18534530329,+4.31407355426,+5.60753721155,+6.47018954822,+5.60832859212,+4.74520354951
2010-08-16 14:36:00 UTC,+3.03048257673,+3.89614895993,+6.0606622803,+4.3293172689,+0,+3.89651040639,+1.73187818389,+6.48171762216,+1.29665125371,+3.02516278796,+3.45715147254,+4.32150653965,+6.05014456869,+5.18517098887,+5.18551887311,+4.31156177927,+5.60427247369,+6.46642252747,+5.60506326186,+4.74244080615
2010-08-16 14:36:30 UTC,+0,+3.89376053066,+6.05694692837,+4.32666322346,+6.05674518063,+3.89412168658,+1.73081645248,+6.48390614423,+1.29708908919,+3.02618424692,+3.45831877476,+4.32296570551,+6.05218742286,+5.18692169546,+5.18726975083,+4.30995510548,+5.60218416219,+6.4640129273,+5.60297457137,+4.74067359878
2010-08-16 14:37:00 UTC,+0,+3.89076779931,+6.05229154648,+4.32333767163,+6.05209001152,+3.89112859109,+1.72948608987,+6.48423255857,+0,+3.02633659579,+3.4584928759,+4.32318333762,+6.05249211108,+5.18718281037,+5.18753089127,+4.30998158662,+5.60221858167,+6.46405264225,+5.6030089971,+4.74070272583
2010-08-16 14:37:30 UTC,+0,+3.88699567951,+6.04642377673,+4.31914605571,+6.04622251008,+3.8873560122,+1.72780926464,+6.48869441559,+0,+0,+3.46087271739,+4.32615821709,+6.05665698708,+5.19075206967,+5.19110049933,+4.31243039216,+5.6054014735,+6.46772522494,+5.6061924665,+4.74339620803
2010-08-16 14:38:00 UTC,+0,+3.88744950454,+6.04712973014,+4.31965035045,+6.04692843121,+0,+1.72801100404,+6.48863982559,+0,+0,+3.46084360047,+4.32612181999,+6.05660603059,+5.19070840044,+5.19105682584,+4.31116790569,+5.60376052735,+6.4658318177,+5.60455122264,+4.742007578
2010-08-16 14:38:30 UTC,+0,+3.88713746992,+6.04664434064,+0,+6.04644306391,+0,+0,+6.48997636315,+0,+0,+3.46155647574,+4.32701293731,+6.05785360824,+5.19177756271,+5.19212609256,+4.31065759372,+5.60309723756,+6.46506648017,+5.60388781245,+4.74144627734
2010-08-16 14:39:00 UTC,+0,+3.88613330031,+6.0450822916,+0,+6.04488108631,+0,+0,+6.49021057237,+1.29835035232,+0,+3.461681397,+4.32716909296,+6.0580722285,+5.19196491821,+5.19231346636,+4.31047684428,+5.60286230429,+6.4647954022,+5.60365283655,+4.74124746801
2010-08-16 14:39:30 UTC,+3.02163588551,+3.88477534472,+6.04296990617,+0,+6.04276879752,+0,+0,+6.49169633121,+1.29864759305,+0,+3.46247386312,+4.32815970145,+6.05945909526,+5.19315344996,+5.1935021142,+4.31172707236,+5.60448731721,+6.46667042486,+5.60527814438,+4.74262261478
2010-08-16 14:40:00 UTC,+3.02456628919,+3.88854277396,+6.04883037954,+0,+6.04862900283,+0,+0,+6.49095071216,+1.2984984246,+0,+3.46207616881,+4.3276625706,+6.0587631046,+5.19255699252,+5.1929055985,+4.30963299778,+5.60176549524,+6.46352984805,+5.60255582845,+4.74031930714
2010-08-16 14:40:30 UTC,+3.02577305959,+3.89009424013,+6.05124378279,+0,+6.05104229573,+0,+0,+6.49217899646,+1.29874415499,+3.03004547319,+3.46273130454,+4.3284815116,+6.05990963431,+5.1935395577,+5.19388825964,+4.30765718502,+5.59919738688,+6.46056663378,+5.59998725394,+4.73814607766
2010-08-16 14:41:00 UTC,+3.02571014713,+3.89001335766,+6.05111796502,+0,+6.05091648371,+0,+1.72915071698,+6.49344675317,+1.29899778223,+3.03063717908,+3.46340749385,+4.32932677027,+6.06109300914,+5.19455369881,+5.19490249979,+4.30952156125,+5.60162065308,+6.4633627218,+5.60241095994,+4.74019673625
2010-08-16 14:41:30 UTC,+3.02596680452,+3.89034332537,+6.05163125057,+4.32286599212,+6.05142974579,+0,+1.72929739794,+6.49043232795,+1.29839471672,+3.02923024259,+3.46179967581,+4.32731694533,+6.05827922403,+5.19214231144,+5.19249087691,+4.31193621567,+5.6047591561,+6.46698408642,+5.60555003258,+4.74285265502
2010-08-16 14:42:00 UTC,+3.02651232023,+3.89104465944,+6.05272221984,+4.32364532127,+6.0525206652,+3.8914054849,+1.72960916284,+6.48886922105,+1.29808200175,+3.02850068655,+3.46096595419,+4.32627476613,+6.05682015749,+5.19089190516,+5.1912403485,+4.3151456822,+5.60893073477,+0,+5.60972236817,+4.74638280099
