# file...... Output/hvac/house_hvac_file_030.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_8C_tm_2_C_8_Meter_50_581:hvac_load,house_2_9C_tm_2_C_9_Meter_50_582:hvac_load,house_2_10C_tm_2_C_10_Meter_50_583:hvac_load,house_2_11C_tm_2_C_11_Meter_50_584:hvac_load,house_2_12C_tm_2_C_12_Meter_50_585:hvac_load,house_2_13C_tm_2_C_13_Meter_50_586:hvac_load,house_2_14C_tm_2_C_14_Meter_50_587:hvac_load,house_2_15C_tm_2_C_15_Meter_50_588:hvac_load,house_2_1A_tm_2_A_1_Meter_51_589:hvac_load,house_2_2A_tm_2_A_2_Meter_51_590:hvac_load,house_2_3A_tm_2_A_3_Meter_51_591:hvac_load,house_2_4A_tm_2_A_4_Meter_51_592:hvac_load,house_2_5A_tm_2_A_5_Meter_51_593:hvac_load,house_2_6A_tm_2_A_6_Meter_51_594:hvac_load,house_2_7A_tm_2_A_7_Meter_51_595:hvac_load,house_2_8A_tm_2_A_8_Meter_51_596:hvac_load,house_0_1A_tm_0_A_1_Meter_52_597:hvac_load,house_0_2A_tm_0_A_2_Meter_52_598:hvac_load,house_0_3A_tm_0_A_3_Meter_52_599:hvac_load,house_0_4A_tm_0_A_4_Meter_52_600:hvac_load
2010-08-16 15:32:30 UTC,+5.57430343301,+5.14499422019,+4.71682437851,+5.14573377922,+3.43038354448,+2.14423220976,+4.28821646823,+3.00194022585,+2.55951650764,+0,+1.70647479454,+6.39728614168,+5.11851936524,+3.41259177684,+0,+5.11845088612,+3.43301056795,+4.29145583718,+5.14927494343,+5.14909287221
2010-08-16 15:33:00 UTC,+5.57215691402,+5.14301307696,+4.71500803381,+5.14375227084,+3.42906259274,+2.14340649776,+4.28656516272,+3.00078421511,+2.56098444083,+0,+1.70745351681,+6.40095489303,+5.12145486375,+3.41454895413,+0,+5.12138630041,+3.43402015343,+4.2927179009,+5.1507892372,+5.15060709698
2010-08-16 15:33:30 UTC,+5.57598967273,+5.14655054582,+4.7182512434,+5.14729039164,+3.43142124379,+2.14488086386,+4.28951368336,+3.00284835253,+2.56196783656,+0,+1.70810918103,+6.40341265785,+5.12342140879,+3.41586010357,+0,+5.12335278906,+3.43568397301,+4.29479781026,+5.15328482739,+5.15310257349
2010-08-16 15:34:00 UTC,+5.57163425331,+5.14253068395,+4.71456576797,+5.14326978893,+3.42874095125,+2.1432054433,+4.28616308265,+3.00050273548,+2.56428720164,+0,+1.70965558256,+6.40920936218,+5.12805955791,+3.41895248457,+0,+5.12799080532,+3.43853415822,+4.29836077274,+5.15755986683,+5.15737741823
2010-08-16 15:34:30 UTC,+5.57712785531,+5.14760103864,+4.71921435245,+5.14834107804,+3.43212167284,+2.14531869413,+4.29038928108,+3.00346132229,+2.56240059414,+0,+0,+6.40449423305,+5.12428681554,+3.41643709394,+0,+5.12421817101,+3.43658759481,+4.29592741074,+5.15464018451,+5.15445786888
2010-08-16 15:35:00 UTC,+5.57814562612,+5.14854039666,+4.7200755713,+5.14928060916,+3.4327480014,+2.14571020502,+4.29117224669,+0,+2.56178768388,+0,+0,+6.40296240894,+5.12306114859,+3.41561990822,+0,+0,+3.43669239702,+4.296058422,+5.15479737907,+5.15461505628
2010-08-16 15:35:30 UTC,+5.57896782206,+5.14929924763,+4.7207712983,+5.15003959994,+3.43325397463,+2.14602648316,+4.29180475759,+0,+2.56195685408,+3.84275492879,+0,+6.40338520988,+5.12339944663,+3.41584546078,+0,+0,+3.43786272276,+0,+5.15655276981,+5.15637036708
2010-08-16 15:36:00 UTC,+5.57851828161,+5.14888434141,+4.72039090548,+5.14962461728,+3.4329773308,+2.14585355624,+4.29145892855,+0,+0,+3.84231943049,+0,+6.40265955278,+5.12281882255,+3.41545834278,+5.12294830069,+0,+3.43723850108,+0,+5.15561648951,+5.15543412943
2010-08-16 15:36:30 UTC,+5.57342131226,+5.14418006128,+4.71607794424,+5.14491947026,+3.42984069397,+2.14389288004,+4.28753785749,+0,+0,+3.84343763446,+1.70840533137,+6.40452278083,+5.12430965766,+3.41645232341,+5.12443918638,+0,+3.43969231395,+0,+5.15929700356,+5.15911447585
2010-08-16 15:37:00 UTC,+5.57472649474,+5.14538468766,+0,+5.14612431869,+3.4306438935,+0,+4.28854192735,+0,+0,+3.84217030238,+1.70784198356,+6.4024110652,+5.12261999885,+3.4153257816,+5.12274947026,+0,+3.43767199666,+0,+5.15626669661,+5.1560843069
2010-08-16 15:37:30 UTC,+5.57074564037,+5.14171053306,+0,+5.14244948684,+3.42819410549,+0,+4.28547947748,+3.00002417174,+0,+3.84274766656,+1.70809863048,+6.4033731089,+5.1233897643,+3.41583900533,+5.12351926183,+0,+3.43769590761,+0,+5.156302561,+5.15612016964
2010-08-16 15:38:00 UTC,+5.56881989097,+5.13993315052,+0,+5.14067177669,+3.42700901372,+0,+4.28399800883,+2.99898705675,+0,+3.84216920917,+1.70784149762,+6.40240924356,+5.12261854133,+3.41532480984,+5.12274801269,+0,+3.43748369191,+0,+5.15598425522,+5.15580187837
2010-08-16 15:38:30 UTC,+5.57037089526,+5.14136465969,+0,+5.14210354973,+3.42796349016,+0,+4.28519118809,+2.99982235226,+0,+3.8414922048,+1.70754055921,+6.4012811723,+5.12171593146,+3.41472301514,+5.12184537221,+0,+3.4359404311,+0,+5.15366949307,+5.15348722163
2010-08-16 15:39:00 UTC,+5.56824026652,+5.1393981825,+0,+5.14013671006,+3.42665231717,+0,+4.28355210687,+2.99867489921,+0,+3.83943967734,+1.70662818045,+6.39786111034,+5.11897941818,+3.41289850675,+5.11910876609,+0,+3.43393529275,+4.29261181818,+5.15066195327,+5.15047981885
2010-08-16 15:39:30 UTC,+5.56562702056,+5.13698627076,+0,+5.13772435365,+3.42504414516,+2.14089461155,+4.28154175078,+2.99726753196,+2.55953921353,+3.83912867059,+1.70648993334,+6.3973428897,+5.11856477134,+3.41262205032,+5.11869410517,+0,+3.43334618877,+4.29187539042,+5.1497783466,+5.14959625245
2010-08-16 15:40:00 UTC,+5.56476612098,+5.1361916981,+0,+5.13692963449,+3.42451435399,+2.14056344507,+4.28087946536,+2.99680389328,+2.55876618823,+3.83796919744,+1.7059745304,+6.39541089602,+5.11701891446,+3.41159138518,+5.11714819584,+5.11695047841,+3.43228767085,+4.29055215719,+5.14819065826,+5.14800863645
2010-08-16 15:40:30 UTC,+5.55935535243,+5.13119779559,+4.70417558863,+5.13193481099,+3.42118460752,+2.13848205804,+4.2767169901,+2.99388991619,+2.55888121068,+3.83814172147,+1.70605121988,+6.39569836737,+5.11724893052,+3.4117447432,+5.11737821971,+5.11718048788,+3.43201038703,+4.29020552992,+5.14777475571,+5.14759275285
2010-08-16 15:41:00 UTC,+5.55899360359,+5.13086391723,+4.70386948344,+5.13160087109,+3.42096199,+2.13834290234,+0,+2.99369509586,+2.55908881441,+3.83845310967,+1.70618963653,+6.39621722376,+5.11766408597,+3.4120215387,+5.11779338924,+5.1175956314,+3.43222189008,+4.29046992588,+5.1480919926,+5.14790997529
2010-08-16 15:41:30 UTC,+5.55900485606,+5.13087430281,+4.70387900505,+5.13161125851,+3.42096891467,+2.13834723085,+0,+2.99370115585,+2.55790762403,+3.8366814231,+1.70540209569,+6.39326511819,+5.11530200124,+3.41044667208,+5.11543122435,+5.11523361451,+3.4318016692,+4.28994461571,+5.14746169643,+5.14727970783
2010-08-16 15:42:00 UTC,+5.5585097896,+5.13041737811,+4.70346008895,+5.13115424959,+3.42066425448,+2.13815679122,+0,+2.99343453713,+2.55961578393,+3.83924351979,+1.7065409855,+6.39753425931,+5.11871789296,+3.4127241407,+5.11884723199,+5.11864940815,+3.43447663194,+4.29328853605,+5.1514739168,+5.15129174541
2010-08-16 15:42:30 UTC,+5.5628111817,+5.13438737474,+4.70709984763,+5.13512497834,+3.42331129898,+2.13981142891,+0,+2.99575105794,+2.55770433161,+3.83637650151,+1.70526655354,+6.39275703689,+5.11489546733,+3.4101756248,+5.11502467665,+5.11482709228,+3.43260158216,+4.29094457179,+5.14866149894,+5.14847945566
2010-08-16 15:43:00 UTC,+5.56329326812,+5.13483231937,+4.70750778027,+5.13557000508,+3.42360797137,+2.1399968755,+0,+2.99601068629,+2.55841275629,+3.83743907915,+0,+6.39452757659,+5.11631213915,+3.41112015871,+5.11644139654,+5.1162437234,+3.43360469535,+4.29219854462,+5.15016608484,+5.14998397301
2010-08-16 15:43:30 UTC,+5.56580605659,+5.13715151317,+4.70963405552,+5.13788962654,+3.42515432259,+2.14096348222,+0,+2.99736395207,+2.55741246911,+3.83593873226,+0,+6.39202759603,+5.11431181558,+3.40978648813,+5.11444100507,+5.11424345731,+3.43227699105,+4.29053880655,+5.14817463948,+5.14799261841
2010-08-16 15:44:00 UTC,+5.56658435356,+5.13786984725,+4.71029263605,+5.13860809304,+3.42563328072,+2.14126287354,+0,+2.99778310498,+2.55809261091,+3.83695888792,+0,+6.39372744912,+5.11567192865,+3.41069331282,+5.11580116431,+5.11560353129,+3.43301288026,+4.29145872776,+5.1492784117,+5.14909634033
2010-08-16 15:44:30 UTC,+5.56525366564,+5.13664168051,+4.70916663249,+5.13737969985,+0,+2.14075099127,+0,+2.99706646114,+2.55794138122,+3.83673205608,+0,+6.39334948646,+5.11536950721,+0,+5.11549873261,+5.11530111855,+3.43201947166,+4.29021688644,+5.14778838193,+5.14760637846
2010-08-16 15:45:00 UTC,+5.56467134788,+5.13610422668,+4.70867388594,+5.13684214693,+0,+2.14052698823,+4.28080655691,+2.99675285309,+2.55846134667,+3.83751196066,+1.70577128189,+6.39464901681,+5.11640930776,+0,+5.11653856845,+5.11634088922,+3.4320303743,+4.29023051563,+5.14780473496,+5.14762273074
2010-08-16 15:45:30 UTC,+5.56871531149,+5.13983662823,+4.71209581331,+5.14057523662,+0,+2.14208259962,+4.28391755641,+0,+2.55753902,+3.83612854797,+1.7051563345,+6.39234387988,+5.1145648856,+0,+5.11469408369,+5.11449652005,+3.43209602466,+4.2903125839,+5.14790320502,+0
2010-08-16 15:46:00 UTC,+5.56781639112,+5.13900696403,+4.71133516349,+5.13974541947,+0,+2.1417368075,+4.2832260218,+0,+2.55773222953,+0,+1.70528515404,+6.39282676129,+5.11495125623,+0,+5.11508046743,+5.11488287957,+3.43108711306,+4.28905136257,+5.14638992202,+0
2010-08-16 15:46:30 UTC,+5.56955638588,+5.1406129031,+4.71280751493,+5.14135165462,+0,+2.14240613985,+4.28456459043,+0,+2.55738406706,+0,+1.70505302195,+6.39195661182,+5.1142550186,+0,+5.11438420616,+5.11418666195,+3.43018831107,+4.28792778714,+5.14504179423,+0
2010-08-16 15:47:00 UTC,+5.56609726052,+5.13742028167,+4.7098804669,+5.13815844458,+0,+2.14107550107,+4.28190350386,+0,+2.55686339877,+0,+1.70470587424,+6.39065532473,+5.11321381249,+3.40905441938,+5.11334296472,+5.11314548577,+3.42970972321,+4.2873295135,+5.14432395246,+0
2010-08-16 15:47:30 UTC,+5.56663478831,+5.13791639633,+4.710335313,+5.13865465068,+3.42566431789,+2.14128227452,+4.28231702109,+0,+2.55733146065,+0,+1.70501794744,+6.39182513432,+5.11414981887,+3.40967848052,+5.11427900288,+5.11408146525,+3.43001357308,+4.2877093505,+5.14477970183,+0
2010-08-16 15:48:00 UTC,+5.5631700909,+5.13471863221,+4.70740354998,+5.13545629693,+3.42353216903,+2.1399494923,+4.27965164796,+2.99594434902,+2.55581515917,+0,+1.70400697629,+6.38803549821,+5.11111759601,+3.40765681439,+5.11124667709,+5.11104932956,+3.42866262216,+4.28602055224,+5.14275338848,+0
2010-08-16 15:48:30 UTC,+5.56686538814,+5.13812922989,+4.71053044232,+5.13886752348,+3.4258062273,+2.14137098049,+4.2824944203,+2.99793445653,+2.55460555873,+0,+1.7032004934,+6.38501238886,+5.10869869843,+3.40604406901,+5.10882769736,+5.10863050157,+3.42837414595,+4.28565993354,+5.14232069829,+5.142138944
2010-08-16 15:49:00 UTC,+5.56650188009,+5.13779372785,+4.71022284851,+5.13853195959,+3.42558252716,+0,+4.28221477551,+2.99773868876,+2.55396026047,+3.83076070867,+1.7027702505,+6.3833996189,+5.1074082637,+3.40518370077,+5.10753721881,+5.10734010399,+3.42750798031,+4.2845771562,+5.1410215223,+5.14083982722
2010-08-16 15:49:30 UTC,+5.56011348519,+5.13189751891,+4.7048171066,+5.1326346634,+3.42165115675,+0,+4.27730021758,+2.99429820969,+2.55379579483,+3.83051402403,+1.70266059549,+6.38298857628,+5.10707937373,+3.40496442077,+5.10720831765,+5.1070112235,+3.42738438582,+4.28442265303,+5.14083614094,+5.14065445434
2010-08-16 15:50:00 UTC,+5.56066208745,+5.13240385479,+4.70528132371,+5.13314109264,+3.42198876247,+0,+4.27772225435,+2.99459366021,+2.55467215908,+3.83182849691,+1.70324489818,+6.38517884066,+5.10883188244,+3.40613286644,+5.10896088589,+5.10876368175,+3.42880024239,+4.28619258868,+5.14295980732,+5.1427780239
2010-08-16 15:50:30 UTC,+5.55997592384,+5.1317705558,+4.70470070472,+5.13250767688,+3.42156650252,+0,+4.27719439238,+2.99422412583,+2.55622643896,+3.83415978645,+1.70428119088,+6.38906339478,+5.11194005259,+3.40820516871,+5.11206916156,+5.11187176249,+3.43041501166,+4.28821118128,+5.14538182614,+5.14519993234
2010-08-16 15:51:00 UTC,+5.56042809462,+5.13218788964,+4.70508332329,+5.13292508768,+3.42184476504,+0,+4.27754224493,+2.99446764304,+2.5556786295,+3.83333811817,+1.70391594718,+6.38769427482,+5.11084457096,+3.40747478108,+5.11097364275,+5.11077631237,+3.4292643096,+4.28677271035,+5.14365586932,+5.14347405417
2010-08-16 15:51:30 UTC,+5.56456707337,+0,+0,+5.13674588837,+3.42439186158,+2.14048687643,+4.28072633908,+2.99669669589,+2.55447917654,+3.83153903928,+1.70311622998,+6.38469652656,+5.10844596574,+3.40587556519,+5.10857495609,+5.10837777616,+3.42815682261,+4.28538826173,+5.14199473147,+5.14181299203
2010-08-16 15:52:00 UTC,+5.56341080994,+0,+0,+5.13567851104,+3.42368030572,+2.14004209088,+4.27983683183,+2.9960739886,+2.55529922742,+3.83276904685,+1.70366298656,+6.38674604921,+5.11008586189,+3.40696892895,+5.11021490793,+5.11001762512,+3.42968064246,+4.28729316021,+5.14428033376,+5.14409849014
2010-08-16 15:52:30 UTC,+5.56329294474,+0,+0,+5.13556970656,+3.42360777236,+2.1399967511,+4.27974615877,+2.99601051214,+2.5552494597,+3.83269439944,+0,+6.38662166665,+5.10998633894,+3.40690257425,+5.11011538159,+5.10991810503,+3.42946205943,+4.28701991368,+5.14395247751,+5.14377064884
2010-08-16 15:53:00 UTC,+5.56024033808,+0,+0,+5.13275176465,+3.42172922107,+2.13882248984,+4.27739780482,+2.99436652648,+2.55535123296,+3.8328470508,+0,+6.38687602475,+5.11018985994,+3.40703826729,+5.1103189095,+5.11012162017,+3.42896366117,+4.28639687541,+5.14320492181,+5.14302312721
2010-08-16 15:53:30 UTC,+5.5602006028,+0,+0,+5.13271508396,+3.42170476827,+2.13880720467,+4.27736723668,+2.99434512699,+2.55553026316,+3.83311558112,+0,+6.38732346846,+5.11054787552,+3.40727696607,+5.11067693723,+5.11047962546,+3.42972840253,+4.28735286416,+5.1443519699,+5.14417012304
2010-08-16 15:54:00 UTC,+5.55826032577,+0,+0,+5.13092396295,+3.42051073632,+2.13806082875,+4.27587459198,+2.99330018805,+2.55587180946,+3.8336278719,+0,+6.38817708225,+5.11123088242,+3.40773234553,+5.11135996733,+5.11116261271,+3.43034127877,+4.2881190092,+5.14527123296,+5.14508934418
2010-08-16 15:54:30 UTC,+5.56283648428,+0,+0,+5.13514833584,+3.42332687001,+2.13982116221,+4.27939500618,+2.99576468471,+2.55541841396,+3.83294781666,+1.70374245239,+6.38704392769,+5.11032420508,+3.40712783889,+5.11045325922,+5.11025596146,+3.43044010779,+4.28824255349,+5.14541946821,+5.14523757268
2010-08-16 15:55:00 UTC,+5.55685692987,+0,+4.7020614695,+5.12962845105,+3.41964709698,+2.13752097749,+4.27479496699,+2.99254438713,+2.55648276859,+3.83454425939,+1.70445209481,+6.38970402972,+5.11245264752,+3.40854692984,+5.11258177391,+5.11238434268,+3.43249885867,+4.29081615909,+5.14850742231,+5.14832538606
2010-08-16 15:55:30 UTC,+5.55684045688,+5.12887665715,+4.70204753036,+5.1296132444,+3.41963695962,+2.13751464074,+4.2747822944,+2.99253551558,+2.55626150463,+3.834212382,+1.70430457039,+6.38915103297,+5.11201017509,+3.40825192132,+5.11213928646,+5.11194188297,+3.43226229756,+4.29052043852,+5.14815260045,+5.14797058037
2010-08-16 15:56:00 UTC,+5.55920461815,+5.13105867447,+4.70404804006,+5.13179566419,+3.42109184677,+2.13842407433,+4.27660103101,+2.99380873802,+2.55415660805,+3.83105521357,+1.7029011623,+6.38389034303,+5.1078009096,+3.40544548858,+5.10792987805,+5.10773273858,+3.43023397835,+4.28798487498,+5.14511029129,+5.14492840983
2010-08-16 15:56:30 UTC,+5.55935386985,+5.13119642722,+4.7041743341,+5.13193344238,+3.42118369515,+2.13848148773,+4.27671584956,+0,+2.55278190037,+3.82899326733,+1.70198459661,+6.38045458757,+5.10505183902,+3.40361260775,+5.10518071408,+5.10498374718,+3.42907958505,+4.28654178967,+5.14337879795,+5.14319699543
2010-08-16 15:57:00 UTC,+5.55908513991,+5.13094840126,+4.70394693978,+5.13168537067,+3.42101832076,+2.13837811406,+4.27650911705,+0,+2.55326712553,+3.82972106439,+1.7023081132,+6.38166729267,+5.10602216766,+3.40425955249,+5.10615107568,+5.10595404786,+3.42973196079,+4.28735731228,+5.14435730696,+5.14417545984
2010-08-16 15:57:30 UTC,+5.56085707021,+5.13258381532,+4.70544631453,+5.13332108639,+3.4221087534,+2.13905973124,+4.27787225356,+0,+2.55466094315,+3.83181167396,+1.70323742012,+6.38515080921,+0,+3.40611791238,+5.1089384561,+5.10874125338,+3.42900705786,+4.28645112479,+5.14327001323,+5.14308821568
2010-08-16 15:58:00 UTC,+5.56081164649,+5.13254189124,+4.70540787782,+5.13327915455,+3.42208079999,+2.13904225787,+4.27783730932,+0,+2.55391982396,+3.83070005731,+1.70274329006,+6.38329855751,+0,+3.40512978728,+5.1074563532,+5.10725924346,+3.42811572513,+4.28533688654,+5.14193308869,+5.14175135206
2010-08-16 15:58:30 UTC,+5.56096002454,+5.13267883772,+4.70553343258,+5.13341612623,+3.42217211072,+2.13909933516,+4.27795145574,+0,+2.55369254682,+3.83035916063,+1.70259175645,+6.3827305321,+0,+3.40482676145,+5.10700184043,+5.10680475921,+3.42746396222,+4.28452213001,+5.14095549884,+5.14077380676
2010-08-16 15:59:00 UTC,+5.56260347888,+5.13419567409,+4.70692409334,+5.1349332424,+3.42318348023,+2.13973153087,+4.27921575638,+2.99563919932,+2.55317940625,+3.82958949282,+1.70224962768,+6.38144805919,+0,+3.40414259745,+5.10597565316,+5.10577863636,+3.42694237833,+4.28387010779,+5.14017316667,+5.13999151028
2010-08-16 15:59:30 UTC,+5.5604512862,+5.13220929445,+4.70510294759,+5.13294649644,+3.42185903696,+2.1389036363,+4.27756008609,+2.99448013291,+2.55318905787,+3.82960396944,+1.70225606276,+6.38147218107,+0,+3.40415546583,+5.10599495462,+5.1057979366,+3.42676831226,+4.28365251109,+5.13991208213,+5.13973043764
2010-08-16 16:00:00 UTC,+5.56039603897,+5.1321583037,+4.70505619839,+5.13289549625,+3.42182503823,+2.13888238407,+4.27751758468,+2.99445037942,+2.55379481885,+3.83051256011,+1.70265994479,+6.38298613682,+0,+3.40496311949,+5.10720636581,+5.10700927176,+3.42722627531,+0,+5.14059898837,+5.14041731255
2010-08-16 16:00:30 UTC,+5.5608068145,+5.13253743149,+4.70540378908,+5.13327469402,+3.42207782642,+2.13904039913,+0,+2.99467160318,+2.55541487019,+0,+1.70374008963,+6.38703507097,+0,+3.40712311403,+5.11044617234,+5.11024887504,+3.42838944988,+0,+5.14234365292,+5.14216189759
2010-08-16 16:01:00 UTC,+5.56286363334,+5.13443578527,+4.70714423125,+5.13517339786,+3.42334357734,+2.13983160578,+0,+2.99577930588,+2.55584498246,+0,+1.7040268605,+6.38811003467,+0,+3.40769657744,+5.11130631828,+5.11110896703,+3.43011695613,+0,+5.14493476778,+5.14475289435
2010-08-16 16:01:30 UTC,+5.56244098095,+5.13404569565,+4.70678659058,+5.13478323625,+3.42308348021,+2.13966476738,+0,+2.9955516858,+2.5560047832,+0,+1.70413340525,+6.38850941857,+0,+3.40790963778,+5.1116258905,+5.1114285192,+3.43082028024,+0,+5.1459896951,+5.14580777357
2010-08-16 16:02:00 UTC,+5.55880177848,+5.13068687111,+4.70370716455,+5.13142379223,+3.42084394225,+2.13826486309,+0,+2.99359178812,+2.5554038697,+0,+1.70373275523,+6.38700757776,+5.11029512021,+3.40710844721,+5.11042417335,+5.11022687742,+3.43012514718,+0,+5.14494705366,+5.14476517965
2010-08-16 16:02:30 UTC,+5.55596240598,+5.12806625466,+4.70130453987,+5.12880269239,+3.41909661367,+2.13717263209,+0,+2.99206263998,+2.55589551711,+0,+1.70406055374,+6.3882096193,+5.11127829177,+3.40776395466,+5.1114073783,+5.11121002069,+3.43049485891,+0,+5.14550159031,+5.14531969103
2010-08-16 16:03:00 UTC,+5.55933095691,+5.13117527958,+4.70415494559,+5.13191229085,+3.4211695947,+0,+0,+2.99387677796,+2.55442016579,+0,+0,+6.3845373094,+5.10833992028,+3.40580486176,+5.10846890702,+5.10827173375,+3.42912040447,+0,+5.14344002367,+5.14325821835
2010-08-16 16:03:30 UTC,+5.56050187931,+5.1322559897,+4.70514575853,+5.13299320026,+0,+0,+0,+2.99450271377,+2.55344340942,+0,+0,+6.38209614772,+5.10638664295,+3.40450255819,+5.10651556337,+5.10631851266,+3.42814046756,+4.2853678166,+5.14197020026,+5.14178846193
2010-08-16 16:04:00 UTC,+5.56311699416,+5.13466962621,+4.7073586205,+5.13540728193,+0,+0,+0,+2.99591108312,+2.55322018338,+3.82965961793,+0,+6.38153824948,+5.10594024474,+3.40420493223,+5.10606914998,+5.10587212731,+3.42778830736,+4.28492758775,+5.14144198944,+5.1412602752
2010-08-16 16:04:30 UTC,+5.56324033915,+5.13478346826,+4.70745228333,+5.13552114494,+0,+0,+4.27970568956,+2.99597751051,+2.55270323882,+3.82888424067,+0,+6.3802462741,+5.10489046735,+3.40351569306,+5.10503535036,+5.10483839257,+3.42762777871,+4.28472691391,+5.14120120989,+5.14101950662
2010-08-16 16:05:00 UTC,+5.56394885364,+5.1354373961,+4.70805181244,+5.13617519341,+0,+2.14024480587,+4.28025074598,+2.99635908079,+2.55180302618,+3.82753399064,+1.70133592647,+6.37799641494,+5.10309027083,+3.4023154448,+5.10323508097,+5.10303823623,+3.42653319225,+4.28335859197,+5.13955942179,+5.13937779339
2010-08-16 16:05:30 UTC,+5.56554724844,+5.13691264458,+4.70940433836,+5.1376507139,+0,+2.14085966577,+4.28148038253,+2.99721989582,+2.55145864366,+3.82701744324,+1.70110631349,+6.37713571586,+5.1024015933,+3.40185628161,+5.10254637556,+5.10234957408,+3.42654019445,+4.28336734529,+5.1395699245,+5.13938829562
2010-08-16 16:06:00 UTC,+5.56694721494,+5.13820475244,+4.71058895867,+5.13894305997,+0,+2.14139819558,+4.28255736923,+2.99797384732,+2.55128764287,+3.82676095513,+1.70099230074,+6.37670834146,+5.10205963512,+3.40162828724,+5.10220440356,+5.10200762353,+3.42598109032,+4.28266841975,+5.13873131507,+5.13853102364
2010-08-16 16:06:30 UTC,+5.56572783889,+5.13707932164,+4.70955714995,+5.13781742172,+3.42509655259,+2.14092913411,+4.28161930979,+2.99731715276,+2.55368631175,+3.83035877479,+1.70259158492,+6.38270322229,+5.10685636346,+3.40482641846,+5.10700132601,+5.10680424482,+3.42859920817,+4.28594127959,+5.14265827282,+5.14245777327
2010-08-16 16:07:00 UTC,+5.56670181447,+5.13797825856,+4.71038130628,+5.13871652429,+3.42569592643,+2.14130379654,+4.2823583684,+2.99784168696,+2.55460320692,+3.8317340473,+1.70320291396,+6.38499477534,+5.10868992081,+3.40604019291,+5.10883495754,+5.10861643629,+3.42899409652,+4.28643492209,+5.14325057227,+5.14305004131
2010-08-16 16:07:30 UTC,+5.56766352439,+5.13886587472,+4.71119508369,+5.13960430416,+3.42628775213,+2.14167374075,+4.2830982031,+2.99835961556,+2.55490719472,+3.83219000575,+1.70340559421,+6.38575451809,+5.10929781926,+3.40644549593,+5.10944288057,+5.10922431596,+3.42854305183,+4.2858710796,+5.14257404301,+5.14237354793
2010-08-16 16:08:00 UTC,+5.56542332747,+5.13679827094,+0,+5.13753631917,+3.42490915961,+2.14081199667,+4.28137484002,+2.99715315822,+2.55564057211,+3.83329001568,+1.70389456491,+6.38758741395,+5.11076438775,+3.40742329855,+5.11090950837,+5.11069083912,+3.42916416118,+4.28664751669,+5.14350565506,+5.14330511061
2010-08-16 16:08:30 UTC,+5.56851014995,+5.13964727309,+0,+5.14038584659,+3.42680875618,+2.14199941505,+4.28374950443,+0,+2.55481854421,+3.83205703678,+1.70334648753,+6.38553295804,+5.10912054077,+3.40632729936,+5.10926559491,+5.10904704295,+3.42818346194,+4.28542156305,+5.14203468826,+5.14183422177
2010-08-16 16:09:00 UTC,+5.5648606566,+5.13627895037,+0,+5.13701690282,+3.42456289816,+2.14059555217,+4.28094198243,+0,+2.55566405603,+3.83332523974,+1.70391022254,+6.38764610613,+5.11081134959,+3.40745460935,+5.11095647212,+5.11073779951,+3.42875867058,+4.28614062055,+5.14289745307,+5.14269694084
2010-08-16 16:09:30 UTC,+5.56364203784,+5.1351542185,+0,+5.13589196365,+3.4238129736,+2.14012678202,+4.28000451016,+0,+2.55464262836,+3.83179317647,+1.70322919772,+6.38509329971,+5.10876875374,+3.40609275302,+5.10891379365,+5.1086952668,+3.42705953374,+4.28401656158,+5.14034888999,+5.14014851283
2010-08-16 16:10:00 UTC,+5.56306269255,+5.13461950822,+0,+5.13535715468,+3.42345645089,+2.13990392329,+4.27955882507,+0,+2.55545084438,+3.8330054386,+1.70376806619,+6.38711323626,+5.11038498047,+3.40717033701,+5.11053008575,+5.11031144356,+3.42873300813,+4.2861085404,+5.14285896156,+5.14265845137
2010-08-16 16:10:30 UTC,+5.56299029327,+5.13455268684,+0,+5.13529032099,+3.42341189717,+2.13987607322,+4.27950312897,+0,+2.55345917238,+3.83001808311,+1.70244014243,+6.38213554337,+5.10640214238,+3.40451486642,+5.10654708656,+5.10632872863,+3.42638453832,+4.28317276251,+5.13933645331,+5.1391361298
2010-08-16 16:11:00 UTC,+5.56176458872,+5.13342141518,+0,+5.1341462613,+3.42265761209,+2.13940457732,+4.27856020562,+2.99518274557,+2.55255103943,+3.82864588068,+1.7018346555,+6.3798658893,+5.10458610724,+3.40330406448,+5.10473097793,+5.10451274969,+3.42483220742,+4.28124465782,+5.13702300706,+5.13682280621
2010-08-16 16:11:30 UTC,+5.55892392562,+5.13079960757,+4.70379983077,+5.1315239832,+3.42090949932,+2.13831184985,+4.27637490933,+2.99365290725,+2.55350759678,+3.83008063562,+1.70247242883,+6.38225656821,+5.10649897888,+3.40457943004,+5.10664392697,+5.10642556213,+3.42537835705,+4.28192739327,+5.13784219065,+5.13764194636
2010-08-16 16:12:00 UTC,+5.55771334808,+5.12968229749,+4.70277546714,+5.13040647268,+3.42016452326,+2.13784617292,+4.27544362307,+2.99300095108,+2.55430000152,+3.83126917561,+1.70300075532,+6.38423698846,+5.1080835871,+3.40563593308,+5.1082285993,+5.10801012134,+3.42687472409,+4.28379798464,+5.14008662932,+5.13988626607
