# file...... Output/hvac/house_hvac_file_052.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_7B_tm_3_B_7_Meter_86_1021:hvac_load,house_3_8B_tm_3_B_8_Meter_86_1022:hvac_load,house_3_1B_tm_3_B_1_Meter_87_1023:hvac_load,house_3_2B_tm_3_B_2_Meter_87_1024:hvac_load,house_3_3B_tm_3_B_3_Meter_87_1025:hvac_load,house_3_4B_tm_3_B_4_Meter_87_1026:hvac_load,house_3_5B_tm_3_B_5_Meter_87_1027:hvac_load,house_3_6B_tm_3_B_6_Meter_87_1028:hvac_load,house_3_7B_tm_3_B_7_Meter_87_1029:hvac_load,house_3_8B_tm_3_B_8_Meter_87_1030:hvac_load,house_3_9B_tm_3_B_9_Meter_87_1031:hvac_load,house_3_10B_tm_3_B_10_Meter_87_1032:hvac_load,house_3_11B_tm_3_B_11_Meter_87_1033:hvac_load,house_3_12B_tm_3_B_12_Meter_87_1034:hvac_load,house_3_13B_tm_3_B_13_Meter_87_1035:hvac_load,house_3_14B_tm_3_B_14_Meter_87_1036:hvac_load,house_3_15B_tm_3_B_15_Meter_87_1037:hvac_load,house_3_1A_tm_3_A_1_Meter_88_1038:hvac_load,house_3_2A_tm_3_A_2_Meter_88_1039:hvac_load,house_3_3A_tm_3_A_3_Meter_88_1040:hvac_load
2010-08-16 15:32:30 UTC,+3.46977283072,+2.1686836797,+5.63394144172,+3.03418155768,+4.33416898451,+4.33384245039,+3.03393352486,+5.63345700386,+6.06766182232,+3.46733908095,+0,+5.20093952371,+4.33378083536,+0,+3.03413204844,+0,+0,+0,+4.74549679521,+2.58863868835
2010-08-16 15:33:00 UTC,+3.47164824482,+2.16985587232,+5.63728963021,+3.03598482481,+4.33674479709,+4.33641801423,+3.0357366017,+5.6368048346,+6.07126784844,+3.46939972921,+0,+5.20403045185,+4.33635633905,+0,+3.03593527574,+0,+0,+0,+4.74680376953,+2.58935165088
2010-08-16 15:33:30 UTC,+0,+2.1682306763,+5.63261609514,+3.03346775257,+4.33314937511,+4.33282293947,+3.03321979509,+5.63213179893,+6.06623441328,+3.46652339414,+0,+5.19971601101,+4.33276134826,+3.03342104541,+3.03341825909,+0,+0,+0,+4.75215237358,+2.59226934715
2010-08-16 15:34:00 UTC,+0,+0,+5.62754399862,+3.03073602299,+4.32924733362,+4.3289212749,+3.03048835387,+5.62706024449,+6.06077172402,+3.46340176369,+0,+5.19503363234,+4.32885977487,+3.03068936986,+3.03068658989,+0,+0,+2.16314206662,+4.75840595507,+2.595680714
2010-08-16 15:34:30 UTC,+0,+0,+5.625576498,+3.02967636652,+4.32773370523,+4.32740779275,+3.02942880928,+5.62509295417,+6.05865270976,+3.46219086205,+0,+5.19321730587,+4.32734632812,+3.02962973435,+3.02962695684,+3.89473857785,+2.16408570551,+2.16109319682,+4.75389907104,+2.59322218128
2010-08-16 15:35:00 UTC,+0,+0,+5.62848390367,+3.03124223703,+4.32997041696,+4.3296442884,+3.03099451447,+5.6280000491,+6.06178400943,+3.46398022986,+0,+5.19590131918,+4.32958277147,+3.03119557388,+3.03119279273,+3.89675145576,+2.16520420708,+2.16147956615,+4.75474896486,+2.59368580354
2010-08-16 15:35:30 UTC,+0,+0,+5.62255617859,+3.02804968288,+4.32541012719,+4.32508443922,+3.02780229741,+5.62207295763,+6.05539980101,+3.46033200127,+5.18996008066,+5.19042905458,+4.32502302895,+3.02800308289,+3.02800030916,+3.89264752664,+2.16292376511,+2.16334321121,+4.75884841141,+2.59592207661
2010-08-16 15:36:00 UTC,+0,+0,+5.6212962339,+3.02737110187,+4.32444083241,+4.3241152381,+3.02712378805,+5.62081314761,+6.05404283025,+3.45955656614,+5.18879707574,+5.18926591852,+4.32405385051,+3.0273245153,+3.02732174315,+3.89177523186,+2.16243905457,+2.16309155528,+4.75829484571,+2.59562010313
2010-08-16 15:36:30 UTC,+0,+2.16215235424,+5.6155259054,+0,+4.32000162998,+4.31967646479,+3.02401633252,+5.61504343616,+6.04782813886,+3.45600520736,+5.18347071464,+5.18393895656,+4.31961518114,+3.02421679297,+3.02421402805,+3.8877802728,+2.160219164,+2.16777206089,+4.76859052065,+2.60123645632
2010-08-16 15:37:00 UTC,+0,+2.16401511165,+5.62044053789,+0,+4.32378253229,+4.32345700164,+3.02666297591,+5.61995754315,+6.05312123857,+3.4590299265,+5.18800721675,+5.18847597038,+4.32339562946,+3.02686366358,+0,+3.89118280967,+2.16210986158,+2.1650962429,+4.76270454269,+0
2010-08-16 15:37:30 UTC,+3.46518529768,+2.16581632762,+5.62502481139,+0,+4.32730928426,+4.32698341279,+3.02913171328,+5.62454132654,+6.05805853877,+3.46185132558,+5.19223877756,+5.19270800844,+4.32692195809,+3.02933261285,+0,+3.89435662985,+2.16387346738,+2.1648131091,+4.76208173518,+0
2010-08-16 15:38:00 UTC,+3.46413103756,+2.16515738195,+5.62324727605,+0,+4.32594179906,+4.32561605973,+3.02817446938,+0,+6.05614411865,+3.46075733839,+5.19059800529,+5.19106705114,+4.32555463702,+3.0283752868,+0,+3.89312599265,+2.16318963568,+2.16464832828,+4.76171926804,+0
2010-08-16 15:38:30 UTC,+3.46633457507,+2.16653466205,+5.62735205172,+0,+4.32909966588,+4.32877362146,+3.030384986,+0,+0,+3.46328362961,+5.19438696069,+5.19485643376,+4.3287121249,+3.03058599309,+0,+3.89596784312,+2.1647687748,+0,+4.75598533832,+0
2010-08-16 15:39:00 UTC,+3.46986476778,+2.16874114324,+5.63319658032,+3.03378039022,+4.33359595122,+4.33326947247,+3.03353239976,+0,+0,+3.46688065471,+5.1997818129,+5.2002518942,+4.33320787083,+3.03373367689,+0,+3.90001417304,+2.16701721032,+0,+4.74998250817,+0
2010-08-16 15:39:30 UTC,+3.47233856564,+2.17028734448,+5.63716186453,+3.03591601279,+4.33664650501,+4.33631973163,+3.03566779694,+0,+0,+3.46932109561,+5.20344200923,+5.20391250315,+4.33625805875,+3.03586925723,+0,+3.90275944976,+2.16854268586,+0,+4.74794767036,+2.58997565578
2010-08-16 15:40:00 UTC,+3.47200424689,+2.17007838478,+5.63667735349,+3.03565506484,+4.33627376324,+4.33594702588,+3.03540687653,+0,+0,+3.46902290245,+5.20299477634,+5.20346521982,+4.33588536169,+3.03560831443,+0,+3.90242400926,+2.1683562907,+0,+4.74561925789,+2.5887054925
2010-08-16 15:40:30 UTC,+3.47352947425,+2.17103169969,+5.63918130291,+3.03700364173,+4.33820008977,+4.3378731664,+3.03675531113,+0,+0,+3.47056396234,+5.20530607257,+5.20577677656,+4.33781145726,+3.03695686467,+3.03695407016,+3.9041575632,+2.16931957938,+2.1567015479,+4.74423879352,+2.58795244071
2010-08-16 15:41:00 UTC,+3.47358667184,+2.17106744998,+5.63976195999,+3.03731637195,+4.33864679812,+4.33831983163,+3.03706800836,+0,+0,+3.4709213287,+5.20584205405,+5.20631281844,+4.33825811206,+3.03726958871,+3.03726679347,+3.90455956826,+2.16954296263,+2.15657637787,+4.74396345799,+2.58780224347
2010-08-16 15:41:30 UTC,+3.47589650849,+2.17251117027,+5.64381001747,+3.03949657436,+4.34176103051,+4.34143376336,+3.03924798077,+0,+0,+3.47341271246,+5.20957865507,+5.21004984056,+0,+3.03944974803,+3.03944694775,+3.90736215125,+2.17110028154,+2.15628178686,+4.74331544831,+2.58744875023
2010-08-16 15:42:00 UTC,+3.47056897736,+2.16918129632,+5.63506729895,+3.0347879218,+4.3350351237,+4.33470850593,+0,+5.63458274079,+0,+0,+5.20150859895,+5.20197887494,+0,+3.03474118854,+3.03473839916,+3.90130932366,+2.1677368903,+2.15960078017,+4.75061621315,+2.59143136221
2010-08-16 15:42:30 UTC,+3.47369959868,+2.17113803279,+5.64046801323,+3.03769663807,+0,+4.33886295672,+0,+5.63998287804,+0,+0,+5.20649378374,+5.2069646216,+0,+3.0376498473,+3.03764705119,+3.9050483886,+2.16981458677,+2.15737011415,+4.74570943362,+2.58875468394
2010-08-16 15:43:00 UTC,+3.47293033305,+2.17065721766,+5.63909610838,+3.03695775766,+0,+4.33780763128,+0,+5.63861111978,+0,+0,+5.20522743289,+5.20569812801,+0,+3.0369109815,+3.0369081871,+3.90409858065,+2.16928680439,+2.15828549153,+4.74772298242,+2.58985308715
2010-08-16 15:43:30 UTC,+3.47403967749,+2.17135059271,+5.6408552702,+3.03790520693,+0,+4.33916085066,+0,+5.6403700936,+6.07510807152,+0,+5.20685124526,+5.20732212343,+0,+3.03785841204,+3.03785561544,+3.9053164974,+2.16996356754,+2.15646794631,+4.74372494197,+2.58767213149
2010-08-16 15:44:00 UTC,+3.47549927029,+2.17226288395,+5.64281591465,+3.03896117056,+0,+4.34066905873,+0,+5.64233052865,+6.07721970135,+0,+5.20866103826,+5.20913212033,+0,+3.0389143548,+3.03891155577,+3.90667390617,+2.17071784252,+2.15738273363,+4.74573719267,+2.58876982664
2010-08-16 15:44:30 UTC,+3.47325391515,+2.17085946663,+5.63883066602,+3.0368147958,+0,+4.33760344214,+0,+5.63834570572,+6.07292755649,+3.47034816231,+5.20498241358,+5.20545308115,+0,+3.03676802246,+3.03676522839,+3.90391480753,+2.16918468671,+2.15606949757,+4.74284847727,+2.58719401461
2010-08-16 15:45:00 UTC,+3.4756983574,+0,+5.64266207851,+3.03887831752,+0,+4.34055072167,+0,+5.64217670894,+6.0770540186,+3.47270621151,+5.20851903823,+5.20899010431,+4.34048895004,+3.0388315034,+3.03882870455,+3.90656740113,+2.17065866058,+0,+4.74399477113,+2.58781932498
2010-08-16 15:45:30 UTC,+3.47233721034,+0,+5.63698887642,+3.03582284488,+4.33723062473,+4.33618666209,+3.03557463885,+5.63650411293,+6.07094393419,+3.46921462979,+5.20328233077,+5.20375280671,+4.33612499231,+3.03577609115,+3.03577329938,+3.90263968527,+2.16847613601,+0,+4.74501184647,+2.58837414583
2010-08-16 15:46:00 UTC,+3.47281806635,+0,+5.63770385211,+3.03620791642,+4.33706346433,+4.3367366507,+3.03595966977,+5.63721901224,+6.07171396879,+3.46965466278,+5.20394229643,+5.20441284674,+4.33667496808,+3.03616115508,+3.03615836242,+3.90313468286,+2.16875119267,+0,+4.74076699023,+2.58605855063
2010-08-16 15:46:30 UTC,+3.47199555367,+0,+5.63626625681,+3.03543365647,+4.33595750032,+4.33563079347,+3.03518549151,+5.63578157052,+6.07016566703,+3.46876989234,+5.20261530932,+5.20308571008,+4.33556913666,+3.03538691044,+3.03538411957,+3.90213939559,+0,+0,+4.73838989973,+2.58476183309
2010-08-16 15:47:00 UTC,+3.47074682948,+0,+5.63433608704,+3.03439410574,+4.3344725912,+4.33414602776,+3.03414605049,+5.63385160701,+6.06808685854,+3.46758196609,+5.20083364628,+5.2013038462,+4.33408440563,+3.03434738027,+3.0343445918,+3.90080308529,+0,+2.15362829115,+4.73747857414,+2.58426469938
2010-08-16 15:47:30 UTC,+3.46647611313,+2.16662312778,+5.62726570243,+3.03058613823,+4.32903323609,+4.32870719806,+3.03033848494,+5.62678197805,+6.06047199675,+3.46323048582,+5.19430725509,+5.19477671921,+4.32864570304,+3.03053948806,+3.03053670843,+3.89590806112,+0,+2.15942198473,+4.75022291806,+2.59121681737
2010-08-16 15:48:00 UTC,+3.46522312443,+2.16583997052,+5.62540640732,+3.02958475907,+4.32760285186,+4.32727695203,+3.02933721151,+5.62492288169,+6.05846952071,+3.46208617945,+5.19259101362,+5.19306028421,+4.32721549046,+3.02953812872,+3.02953535141,+3.89462081934,+0,+2.15823132564,+4.74760383409,+0
2010-08-16 15:48:30 UTC,+3.46254777892,+2.16416779559,+5.62084949451,+3.02713049693,+4.32409714893,+4.32377158785,+3.02688320854,+5.620366456,+6.05356168824,+3.45928161959,+5.18838470835,+5.18885350461,+4.3237102083,+3.02708391513,+3.02708114354,+3.89146594173,+0,+2.15934390999,+4.75005117766,+0
2010-08-16 15:49:00 UTC,+3.46264387771,+2.16422786034,+5.62116845981,+3.02730228525,+4.32434253381,+4.32401694903,+3.02705497872,+5.62068538723,+6.05390521648,+3.45947792732,+5.18867913256,+5.189147962,+4.32395556374,+3.02725570005,+3.02725292805,+3.89168677028,+2.16238989885,+2.15789296319,+4.74685954076,+0
2010-08-16 15:49:30 UTC,+3.46135669798,+2.1634233326,+5.61925011374,+3.02626910241,+4.32286672075,+4.32254127858,+3.02602190498,+5.61876724622,+6.05183914201,+3.45829727793,+5.18690838347,+5.18737701323,+4.32247992783,+3.02622253765,+3.02621976806,+0,+2.16165189616,+2.1577420637,+4.7465276084,+0
2010-08-16 15:50:00 UTC,+3.46083508272,+2.16309730667,+5.61855466039,+3.02589454508,+4.32233169778,+0,+3.02564738723,+5.61807186727,+6.051090133,+3.45786925993,+5.18626643811,+5.18673499543,+4.32194496913,+3.02584798773,+3.02584521901,+0,+2.16138434979,+2.15910183488,+4.74951868683,+0
2010-08-16 15:50:30 UTC,+3.46209116054,+2.16388239476,+5.62080704915,+3.02710763672,+4.32406449506,+0,+3.02686035073,+5.62032401518,+6.05351597425,+3.45925549653,+5.18834552873,+5.18881432057,+4.32367755835,+3.02706105537,+3.02705828382,+0,+2.16225086137,+2.16017732863,+4.75188444257,+2.59212318911
2010-08-16 15:51:00 UTC,+3.46551217406,+2.16602063561,+5.6262786269,+3.03005451911,+4.32827386376,+0,+3.02980692194,+5.62579500801,+6.05940890834,+3.4626229885,+5.19339612486,+5.19386548626,+4.32788642183,+3.03000787946,+3.03000510107,+0,+2.16435581997,+2.15851352221,+4.74822457986,+2.59012671161
2010-08-16 15:51:30 UTC,+3.46585323767,+2.16623381108,+5.62688209526,+3.0303795351,+4.32873812123,+0,+3.03013190361,+5.62639841187,+6.0600588487,+3.46299439414,+5.19395316254,+5.19442258675,+4.32835062358,+3.03033288902,+3.03033010987,+0,+2.16458797895,+0,+0,+2.58822315726
2010-08-16 15:52:00 UTC,+3.46671336259,+2.16677141614,+5.62842005414,+3.03120784896,+4.32992129655,+0,+3.03096013003,+5.62793620638,+6.06171524297,+3.46394093356,+5.19537279131,+5.19584237557,+4.32953365694,+0,+3.03115840542,+0,+2.16517964368,+0,+0,+2.59069788782
2010-08-16 15:52:30 UTC,+3.47170467619,+2.1698911437,+5.63694373433,+3.03579853223,+4.3364786941,+0,+3.03555032878,+5.63645897568,+6.07089531578,+3.469186847,+0,+5.20371113312,+4.33609026797,+0,+3.03574898727,+0,+2.16845876948,+0,+0,+2.59006690236
2010-08-16 15:53:00 UTC,+3.47408625099,+2.17137970261,+5.64080588641,+3.03787860976,+4.33944990665,+0,+3.03763018685,+5.64032071514,+6.07505488476,+3.47156381498,+0,+5.20727653405,+4.33906112431,+0,+3.03782901887,+3.90528230762,+2.16994456918,+0,+0,+2.58898502436
2010-08-16 15:53:30 UTC,+3.47408917341,+2.17138152921,+5.6408051931,+3.03787823642,+4.33944937333,+0,+3.03762981352,+5.64032002184,+6.0750541381,+3.47156338832,+0,+5.20727589406,+4.339060591,+0,+3.03782864553,+3.90528182763,+2.16994430251,+2.15925639245,+0,+2.59101811562
2010-08-16 15:54:00 UTC,+3.47267039527,+2.17049474839,+5.63802532941,+3.03638105752,+4.33731078164,+4.33698394421,+3.03613279266,+5.63754045531,+6.07206020237,+3.46985251646,+0,+5.20470962303,+4.33692225582,+0,+3.03633149971,+3.90335725052,+2.16887486738,+2.16023664262,+0,+2.59219436266
2010-08-16 15:54:30 UTC,+3.46469849036,+2.16551205776,+5.62466570236,+3.02918583018,+4.32703301616,+4.3267071714,+3.02893832475,+5.62418225591,+6.05767177539,+3.4616303113,+0,+5.19237649177,+4.32664572316,+0,+3.02913643134,+3.89410800867,+2.16373531532,+2.16001137704,+0,+2.59192405618
2010-08-16 15:55:00 UTC,+3.46487127851,+2.16562005578,+5.62420504755,+3.02893773072,+4.32667862736,+4.32635281683,+3.02869025148,+5.62372165034,+6.05717564639,+3.4613468005,+0,+5.19195123166,+4.32629137689,+3.02889111316,+3.02888833736,+3.89378908452,+2.16355809783,+2.16390281188,+0,+2.59659356708
2010-08-16 15:55:30 UTC,+3.46507043456,+2.16574453456,+5.62475801008,+3.0292355453,+4.32710402993,+4.32677817829,+3.02898803461,+5.62427455375,+6.05777119158,+0,+0,+5.19246170699,+4.32671672839,+3.02918892185,+3.02918614536,+3.89417191588,+2.16377082684,+2.16344044732,+4.75906230094,+2.59603875466
2010-08-16 15:56:00 UTC,+3.46668178383,+2.16675167842,+5.62740949544,+3.03066358226,+4.32914385825,+4.32881780953,+3.03041592079,+5.62692575569,+6.06062686298,+0,+0,+5.19490946378,+4.32875631193,+3.03061693056,+3.03061415075,+3.89600761302,+2.16479087388,+2.1616191389,+4.75505598193,+2.59385328326
2010-08-16 15:56:30 UTC,+3.46667534683,+2.1667476551,+5.62741629392,+3.03066724382,+4.32914908845,+4.32882303921,+3.03041958195,+5.62693255342,+6.06063418503,+0,+5.19444626011,+5.19491573993,+4.32876154148,+3.03062059205,+3.03061781223,+3.89601231981,+2.16479348934,+2.1606358899,+4.7528931364,+2.59267343777
2010-08-16 15:57:00 UTC,+3.46700978804,+2.16695669135,+5.62779669305,+3.03087211916,+4.32944173532,+4.32911565781,+3.03062443567,+5.6273129119,+6.06104387799,+0,+5.19479739143,+5.19526691083,+4.32905415324,+3.03082546334,+3.03082268304,+3.89627568071,+2.16493983183,+2.16144122503,+4.75466462615,+2.59363979626
2010-08-16 15:57:30 UTC,+3.4643821681,+2.16531434642,+5.62355585207,+3.02858808704,+4.32617919134,+4.32585342905,+3.02834064471,+5.62307252423,+6.05647645756,+0,+5.19088283955,+5.19135191754,+4.32579200079,+3.0285414764,+3.02853870142,+3.89333962842,+2.1633083473,+2.15974591905,+4.7509354741,+2.59160552101
2010-08-16 15:58:00 UTC,+3.46608356107,+0,+5.62650822872,+3.03017817806,+4.32845049996,+4.32812451823,+3.02993056783,+5.6260245853,+6.05965619138,+3.46276429733,+5.19360806119,+5.19407744648,+4.32806303684,+3.03013153596,+3.03012875728,+3.89538364098,+2.16444414958,+2.15833878543,+4.74784021265,+2.58991703695
2010-08-16 15:58:30 UTC,+3.46761639999,+0,+5.62950666873,+3.03179307785,+4.33075724582,+4.33043104122,+3.03154529712,+5.6290227048,+6.06288553576,+3.46460969239,+5.19637580207,+5.19684549945,+4.33036950589,+3.03174640381,+3.03174362138,+3.8974595445,+2.16559767277,+0,+4.74658736537,+2.5892336011
2010-08-16 15:59:00 UTC,+3.46528258467,+0,+5.62564271087,+3.02971202748,+4.32778464383,+4.32745872641,+3.02946446646,+5.62515915994,+6.05872402158,+3.46223161289,+5.19280913603,+5.19327843125,+4.32739726059,+3.0296653946,+3.029662617,+3.89478441887,+2.16411117814,+0,+4.7446437329,+2.58817333761
2010-08-16 15:59:30 UTC,+3.46543628457,+0,+5.62604116877,+3.02992662889,+0,+4.32776523656,+3.02967904524,+5.62555757528,+6.05915316398,+3.46247684447,+5.1931769367,+5.19364627336,+4.32770376357,+3.02987999177,+3.02987721368,+3.89506028236,+2.16426446797,+0,+4.74474292332,+0
2010-08-16 16:00:00 UTC,+3.46279278992,+2.16432093515,+5.62174745183,+3.02761411878,+0,+4.32446233344,+3.02736677932,+5.62126431737,+6.05452879564,+3.45983426897,+5.18921357711,+5.18968246681,+4.32440093773,+3.02756752741,+3.02756475469,+3.89208762258,+2.16261264159,+0,+4.74478613791,+0
2010-08-16 16:00:30 UTC,+3.4634355865,+2.1647227032,+5.62296870078,+3.02827185906,+0,+4.32540176821,+3.02802445014,+0,+6.05584409079,+3.46058588875,+5.19034086352,+5.19080988036,+4.32534035051,+3.02822525468,+3.02822248043,+3.89293312723,+2.16308246559,+2.15779796799,+4.7466505806,+0
2010-08-16 16:01:00 UTC,+3.45849520039,+2.16163179274,+5.61490145215,+3.02392700001,+0,+4.31919610975,+3.02368005001,+0,+6.04715559759,+3.45562088654,+5.18289430663,+5.18336248358,+4.31913483735,+3.0238804816,+3.02387771747,+3.88734794645,+2.15997893199,+2.16040058905,+4.75237554687,+0
2010-08-16 16:01:30 UTC,+3.45751570837,+2.16101958114,+5.61342607544,+3.02313239151,+0,+4.31806118948,+0,+0,+6.04555165865,+3.45471286335,+5.18153244496,+5.18200046827,+4.31799994368,+3.02308588884,+3.02308312655,+3.88632650209,+2.15941134299,+2.16121271873,+4.7541619825,+0
2010-08-16 16:02:00 UTC,+3.46051945334,+2.16289701091,+5.61836430297,+3.0257920224,+0,+4.32185987661,+0,+0,+6.05087014421,+3.45775210414,+5.18609072672,+5.18655926425,+4.32179854182,+3.02574546708,+3.0257426986,+3.88974537446,+2.16131111782,+2.16025843088,+4.75206284249,+2.59222050739
2010-08-16 16:02:30 UTC,+3.46090327314,+2.16313690967,+5.61872102519,+3.02598414583,+4.32245968477,+4.32213428197,+0,+0,+6.05125433507,+3.45797164943,+5.18642000285,+5.18688857748,+4.32207294075,+3.02593758672,+3.02593481779,+3.88999234317,+2.16144507335,+2.16090903494,+4.75349397146,+2.593001197
2010-08-16 16:03:00 UTC,+3.46021765252,+2.16270837644,+5.61769499727,+3.02543154768,+4.32167034573,+4.32134501922,+0,+0,+6.0501493,+3.45734017877,+5.18547291721,+5.18594138503,+4.32128369648,+3.0253849995,+3.02538223186,+3.88928199548,+2.16105035358,+2.15947995321,+4.75035043097,+2.59128637641
2010-08-16 16:03:30 UTC,+3.46223098686,+2.16396677014,+5.6208280978,+3.02711897307,+4.32408068809,+4.32375512862,+0,+0,+6.0535236584,+3.45926845093,+5.18836495791,+5.18883375191,+4.32369374946,+3.0270723915,+3.02706961992,+3.89145112819,+2.16225567819,+2.15863647633,+4.74849504106,+2.59027424988
2010-08-16 16:04:00 UTC,+3.46181793289,+2.16370859916,+5.61998971209,+3.02666743529,+4.3234357051,+4.32311020796,+0,+0,+6.05262071457,+3.45875246501,+5.18759107735,+5.18804520172,+4.32304884389,+3.02662086265,+3.02661809213,+3.89087069043,+2.16193314565,+2.15816290662,+4.74745333337,+2.58970599192
2010-08-16 16:04:30 UTC,+3.46096820699,+2.16317749526,+5.61824742384,+3.02572907362,+4.32209533599,+4.32176996839,+0,+5.61776466354,+6.05074426504,+3.45768017067,+5.18598284024,+5.18643679225,+4.3217086357,+3.02568251955,+3.02567975122,+3.88966445578,+2.16126287578,+2.15730272793,+4.74556120473,+2.58867382414
2010-08-16 16:05:00 UTC,+3.46085992932,+2.1631098185,+5.61790692492,+3.02554568771,+4.32183338495,+4.32150804266,+3.0252985667,+5.61742420103,+6.05037754672,+3.45747061002,+5.18566853921,+5.18612245753,+4.3214467161,+3.02549913727,+3.02549636936,+3.8894287189,+2.16113188358,+2.15614035905,+4.74300435073,+2.58727904455
2010-08-16 16:05:30 UTC,+3.46348018759,+2.16474755766,+5.62221184395,+3.02786423113,+4.32514522527,+4.3248195629,+3.02761686524,+5.62172865979,+6.05501395703,+3.46012007992,+5.18964223902,+5.19009658325,+4.32475815882,+3.02781763481,+3.02781486151,+3.89240913418,+2.16278801455,+0,+4.74416097513,+2.58790999027
2010-08-16 16:06:00 UTC,+3.46355250276,+2.16479275678,+5.62215583781,+3.02783406732,+4.32510213887,+4.32477648068,+3.02758670463,+5.62167265966,+6.05495363824,+3.4600756292,+5.18959054198,+5.19004488064,+4.32471507761,+3.0277874716,+3.02778469836,+3.89237035956,+2.1627664686,+0,+4.74256389196,+2.58703877161
2010-08-16 16:06:30 UTC,+3.4613923559,+2.16344260091,+5.61863845315,+3.02593967415,+4.32239616081,+4.32207076416,+3.02569251156,+5.61815565109,+6.05116540472,+3.45791086114,+5.18634378388,+5.18679777453,+4.32200942444,+3.02589311592,+3.02589034709,+3.88993517624,+2.16141330732,+0,+4.74818286621,+2.59010395656
2010-08-16 16:07:00 UTC,+3.45871511293,+2.1617692446,+5.61409507218,+3.02349269976,+4.31890086796,+4.3185758092,+3.02324579568,+5.61361275596,+6.04627217007,+3.45511464546,+5.1821499693,+5.18260351039,+4.31851455134,+3.02344618996,+3.02344342684,+3.88678966713,+2.15966543835,+0,+4.74756262443,+2.58977332524
2010-08-16 16:07:30 UTC,+3.46161800299,+2.16358363703,+5.6191116773,+3.02619454328,+4.32274833649,+4.32243478759,+3.02594735375,+5.61862882461,+6.05167506855,+3.45820210612,+5.18676237363,+5.18723463581,+4.32237343934,+3.02614179259,+3.02614521058,+3.89026280251,+2.16159535983,+2.15702499492,+4.74493615162,+2.5883405596
2010-08-16 16:08:00 UTC,+3.46367039848,+2.1648664451,+5.62300713403,+3.02829255846,+4.32574515472,+4.32543133264,+3.02804514735,+5.62252386487,+0,+3.46059955793,+5.19035808985,+5.1908307626,+4.32535191028,+3.02823975769,+3.02824317937,+3.89295973564,+2.16309396791,+2.15714512626,+4.74520040205,+2.58848471069
2010-08-16 16:08:30 UTC,+3.46560948129,+2.16607842936,+5.62622856336,+3.0300275559,+4.32822343615,+4.32790938816,+3.02977996157,+5.62574494981,+0,+3.46258218078,+5.1933316425,+5.19380465476,+4.32782988729,+3.02997471373,+3.02997813845,+3.89519002086,+0,+2.1563697102,+4.7434947354,+2.58755425349
2010-08-16 16:09:00 UTC,+3.46257208655,+2.16417996756,+5.62101148143,+3.02721773984,+4.32420987696,+4.32389619483,+3.02697044223,+5.62052842562,+0,+3.45937133714,+5.18851599509,+5.1889884575,+4.32381682112,+3.02716496472,+3.02716838451,+3.89157808978,+0,+2.15728537367,+4.74550890131,+2.58865299997
2010-08-16 16:09:30 UTC,+3.46335853829,+2.16467152322,+5.62244827713,+3.02799156924,+4.32531521985,+4.32500143699,+3.02774418994,+5.62196506777,+0,+3.46025561043,+5.18984223486,+5.19031484866,+4.32492202826,+3.02793877566,+3.02794219681,+3.89257282343,+0,+2.15599689383,+4.74267465891,+2.58710689406
2010-08-16 16:10:00 UTC,+3.46130190865,+2.16338606869,+5.61905724209,+3.02616522555,+4.32270645886,+4.32239291379,+3.02591803911,+5.61857439522,+0,+3.45816860406,+5.18671212699,+5.18718438343,+4.32231358775,+3.02611247555,+3.0261158935,+3.89022511549,+0,+2.15827218651,+4.7476795732,+2.5898321422
2010-08-16 16:10:30 UTC,+3.46403709941,+2.16509564405,+5.62354941075,+3.02858461782,+4.32616233421,+4.32584847412,+3.02833717589,+5.62304106579,+0,+0,+5.19085864046,+5.19133137032,+4.32576903855,+3.02853181009,+3.02853523228,+3.8933351689,+2.16330258533,+2.15542513893,+4.74141698145,+2.58641585271
2010-08-16 16:11:00 UTC,+0,+2.16931838753,+5.63491777451,+3.03470739093,+4.3349081427,+4.3345934856,+3.03445930262,+5.6344081139,+0,+0,+5.2013522521,+5.2018261798,+4.33451377319,+3.03465443716,+3.03465787007,+3.90120580372,+2.16767606997,+2.153352856,+4.73685862388,+2.58392923525
2010-08-16 16:11:30 UTC,+0,+0,+5.63621185357,+3.03540435598,+4.33590369208,+4.33558894426,+3.03515619411,+5.63570204322,+0,+0,+5.20254675672,+5.20302082076,+4.33550920037,+3.03535138559,+3.03535481972,+3.90210173071,+2.16817391071,+2.15382352257,+4.73789393927,+2.58449400741
2010-08-16 16:12:00 UTC,+0,+0,+5.63532112938,+3.03492462979,+4.33521844808,+4.3349037627,+3.03467651855,+5.63481142208,+0,+0,+5.20172457035,+5.20219854055,+4.33482404047,+3.03487167084,+3.03487510413,+0,+2.16783124325,+0,+4.74253252162,+0
2010-08-16 16:12:30 UTC,+0,+0,+5.63106055043,+3.03262996739,+4.33194073745,+4.33162635072,+3.03238209833,+5.6305513361,+6.06454403925,+3.46555601841,+5.19779182665,+5.19826534802,+4.33154673217,+3.03257706315,+3.03258049242,+0,+2.16619217048,+0,+4.74723909777,+0
