# file...... Output/hvac/house_hvac_file_048.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_79_941:hvac_load,house_3_4A_tm_3_A_4_Meter_79_942:hvac_load,house_3_5A_tm_3_A_5_Meter_79_943:hvac_load,house_3_6A_tm_3_A_6_Meter_79_944:hvac_load,house_3_7A_tm_3_A_7_Meter_79_945:hvac_load,house_3_8A_tm_3_A_8_Meter_79_946:hvac_load,house_3_9A_tm_3_A_9_Meter_79_947:hvac_load,house_3_10A_tm_3_A_10_Meter_79_948:hvac_load,house_3_11A_tm_3_A_11_Meter_79_949:hvac_load,house_3_12A_tm_3_A_12_Meter_79_950:hvac_load,house_3_13A_tm_3_A_13_Meter_79_951:hvac_load,house_3_14A_tm_3_A_14_Meter_79_952:hvac_load,house_3_15A_tm_3_A_15_Meter_79_953:hvac_load,house_3_1B_tm_3_B_1_Meter_80_954:hvac_load,house_3_2B_tm_3_B_2_Meter_80_955:hvac_load,house_3_3B_tm_3_B_3_Meter_80_956:hvac_load,house_3_4B_tm_3_B_4_Meter_80_957:hvac_load,house_3_5B_tm_3_B_5_Meter_80_958:hvac_load,house_3_6B_tm_3_B_6_Meter_80_959:hvac_load,house_3_7B_tm_3_B_7_Meter_80_960:hvac_load
2010-08-16 21:24:00 UTC,+0,+0,+0,+5.21744450169,+0,+5.65189232534,+0,+0,+0,+0,+0,+0,+0,+3.47938933238,+0,+0,+6.08803401654,+0,+2.60976387423,+0
2010-08-16 21:24:30 UTC,+0,+0,+0,+5.21088640578,+0,+5.64478826832,+0,+0,+0,+0,+0,+0,+1.73735828177,+3.47605930041,+0,+0,+6.08220758132,+3.47604102379,+2.6072660735,+0
2010-08-16 21:25:00 UTC,+0,+0,+6.51187112753,+5.2094167027,+0,+5.64319621257,+0,+2.60508118822,+0,+0,+0,+0,+1.736776804,+3.47530644707,+0,+0,+6.08089034135,+3.47528817509,+2.60670137094,+0
2010-08-16 21:25:30 UTC,+0,+0,+6.51410064459,+5.21120027321,+0,+5.64512826518,+3.47410402453,+2.60597313536,+0,+0,+0,+0,+1.73737145993,+0,+0,+1.73904318147,+0,+3.47768659345,+2.6085003951,+0
2010-08-16 21:26:00 UTC,+0,+0,+6.51519268483,+5.21207388428,+0,+0,+3.47468641703,+2.60641002012,+0,+0,+0,+0,+1.73766272842,+0,+0,+1.73845207104,+0,+3.47650454906,+2.60761375813,+0
2010-08-16 21:26:30 UTC,+0,+0,+6.51863330467,+5.2148263136,+0,+0,+3.47652132308,+2.60778648458,+0,+0,+0,+0,+1.7385804092,+0,+0,+1.73755272813,+0,+3.47470613178,+0,+0
2010-08-16 21:27:00 UTC,+0,+1.73814991922,+6.51718740969,+5.21366962558,+0,+0,+3.47575021741,+2.60720803559,+0,+0,+0,+3.91047188453,+1.73819476066,+0,+0,+1.7348776674,+0,+3.4693568094,+0,+0
2010-08-16 21:27:30 UTC,+0,+1.73785539242,+6.51608311972,+5.21278621496,+4.77793680656,+0,+3.47516129203,+0,+0,+0,+0,+3.90980928628,+0,+0,+0,+1.73454320443,+0,+3.46868798342,+0,+6.07110662359
2010-08-16 21:28:00 UTC,+4.78187680906,+1.73900940503,+6.52040993992,+0,+4.78110929036,+0,+3.47746881481,+0,+0,+0,+0,+3.91240547358,+0,+0,+0,+0,+0,+3.47023066627,+0,+6.07216917926
2010-08-16 21:28:30 UTC,+4.78738171903,+1.74101140239,+6.52791616908,+0,+4.78661296095,+0,+3.48147193837,+0,+0,+0,+5.65673069958,+3.91690937626,+0,+0,+0,+0,+0,+0,+0,+6.07005671031
2010-08-16 21:29:00 UTC,+4.79481727233,+0,+0,+0,+4.79404684103,+0,+0,+0,+0,+0,+5.66551582485,+3.92299285635,+0,+0,+0,+0,+0,+0,+0,+6.06954092285
2010-08-16 21:29:30 UTC,+4.79595145504,+0,+0,+0,+4.79518076874,+0,+0,+0,+0,+0,+5.66685586496,+3.9239208005,+0,+0,+0,+0,+0,+0,+0,+6.08399626822
2010-08-16 21:30:00 UTC,+4.79751579545,+0,+0,+0,+4.79674475739,+0,+0,+0,+6.54072891024,+4.36129906556,+5.66870413752,+3.92520068295,+0,+0,+3.91404508053,+0,+0,+0,+0,+6.08775445974
2010-08-16 21:30:30 UTC,+4.79907943687,+0,+0,+0,+4.79830804741,+0,+0,+0,+6.5428605812,+4.36272051541,+5.67055158451,+3.92647999353,+0,+0,+3.90957738351,+0,+0,+0,+0,+6.08080583727
2010-08-16 21:31:00 UTC,+4.79327372339,+0,+0,+0,+4.79250363939,+0,+0,+0,+6.53494580682,+4.3574427514,+5.66369211777,+3.9217299847,+0,+0,+3.91331384408,+0,+0,+0,+0,+6.08661716553
2010-08-16 21:31:30 UTC,+0,+0,+0,+0,+4.79431496849,+0,+0,+0,+6.53741569891,+4.35908973549,+5.6658326895,+0,+0,+0,+3.91653253559,+0,+0,+0,+0,+6.09162320614
2010-08-16 21:32:00 UTC,+0,+0,+0,+0,+4.78580389107,+0,+0,+0,+6.52581016416,+4.35135088199,+5.65577456628,+0,+0,+0,+3.91555594913,+0,+0,+0,+0,+6.0901043183
2010-08-16 21:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.60969395326,+6.52239937565,+4.34907648482,+5.65281855173,+0,+0,+0,+3.91340217535,+0,+0,+0,+0,+6.08675454742
2010-08-16 21:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.60719141169,+6.51614528416,+4.34490610373,+5.6473983433,+0,+0,+0,+3.918691584,+0,+0,+0,+0,+6.09498118095
2010-08-16 21:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.60771155712,+6.5174451775,+4.34577290438,+0,+0,+1.7385304555,+0,+3.92200029224,+0,+0,+0,+0,+0
2010-08-16 21:34:00 UTC,+0,+1.73371748477,+0,+0,+0,+0,+3.4668872797,+2.60055945529,+6.49957139311,+4.33385422628,+0,+0,+1.73376219112,+3.4909709018,+0,+0,+0,+0,+2.61845101299,+0
2010-08-16 21:34:30 UTC,+0,+1.73171180736,+0,+0,+0,+0,+3.46287679956,+2.59755097152,+6.49205290711,+0,+0,+0,+1.73175645257,+3.4921184196,+0,+0,+0,+0,+2.61931174656,+0
2010-08-16 21:35:00 UTC,+0,+1.732130974,+0,+0,+0,+5.62824688731,+3.46371494999,+0,+0,+0,+0,+0,+1.73217563199,+3.48943852048,+0,+0,+0,+3.48942016154,+2.61730159982,+0
2010-08-16 21:35:30 UTC,+0,+1.73463027086,+6.50399094651,+0,+0,+5.63636741369,+3.46871245394,+0,+0,+0,+0,+0,+1.73467500504,+3.48761003782,+0,+1.74399646887,+6.10241748617,+3.48759169013,+2.61593008604,+0
2010-08-16 21:36:00 UTC,+0,+0,+6.51245387267,+0,+0,+5.64370120731,+3.47322578985,+0,+0,+0,+0,+0,+0,+3.48624768216,+0,+1.74331519362,+6.10003382183,+3.48622934285,+2.61490820618,+0
2010-08-16 21:36:30 UTC,+0,+0,+6.5234450025,+0,+0,+5.65322588957,+3.47908743449,+0,+0,+0,+0,+0,+0,+3.48202241424,+0,+1.74120225743,+6.09264102411,+3.48200410093,+2.61173890432,+0
2010-08-16 21:37:00 UTC,+0,+0,+6.53478699264,+0,+0,+5.66305462071,+3.48513619599,+0,+0,+0,+0,+0,+0,+3.48007718622,+0,+1.74022950428,+6.0892375293,+3.48005888487,+0,+0
2010-08-16 21:37:30 UTC,+4.7869811892,+0,+6.52737002598,+0,+0,+5.65662723273,+0,+0,+0,+0,+0,+0,+0,+3.47580130833,+0,+1.73809125933,+6.08175618185,+3.4757830333,+0,+0
2010-08-16 21:38:00 UTC,+4.78532104223,+0,+6.52510632975,+5.22000460852,+0,+5.65466556094,+0,+0,+0,+0,+0,+0,+0,+3.47308799501,+0,+0,+6.0770087971,+3.47306973668,+0,+0
2010-08-16 21:38:30 UTC,+4.78967127467,+0,+6.53103809643,+5.22474990728,+0,+5.65980590571,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.08604730254,+3.47823555876,+0,+0
2010-08-16 21:39:00 UTC,+4.79041654238,+0,+6.53205430748,+5.22556285649,+0,+5.66068653295,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.08480336288,+0,+0,+0
2010-08-16 21:39:30 UTC,+4.79759178691,+0,+0,+5.23338972113,+0,+0,+0,+0,+0,+0,+0,+3.9252628562,+0,+0,+0,+0,+6.08410515993,+0,+0,+0
2010-08-16 21:40:00 UTC,+4.79455206813,+0,+0,+5.2300739501,+0,+0,+0,+2.615411686,+0,+0,+0,+3.92277587659,+0,+0,+0,+0,+6.08361200222,+0,+0,+0
2010-08-16 21:40:30 UTC,+4.79665336755,+0,+0,+5.23236607915,+0,+0,+0,+2.61655795832,+0,+0,+0,+3.92449507799,+0,+0,+3.90344934182,+0,+6.07114706913,+0,+0,+0
2010-08-16 21:41:00 UTC,+0,+1.74252333306,+0,+5.22678734646,+4.79076939458,+0,+0,+2.61376808611,+0,+0,+0,+3.92031077382,+0,+0,+3.90590482541,+0,+0,+0,+0,+0
2010-08-16 21:41:30 UTC,+0,+1.74068286822,+0,+5.22126701245,+4.78570979086,+0,+0,+2.61100741839,+0,+0,+0,+3.91617027136,+0,+0,+3.91008978376,+0,+0,+0,+0,+0
2010-08-16 21:42:00 UTC,+0,+1.74162622381,+0,+5.22409653558,+4.78830316028,+0,+0,+2.61242243663,+0,+0,+0,+3.91829254285,+1.74167117117,+0,+3.91368509679,+0,+0,+0,+0,+0
2010-08-16 21:42:30 UTC,+0,+1.74129389253,+0,+0,+4.78738955171,+0,+0,+0,+0,+4.35279267315,+0,+3.91754489562,+1.74133882976,+0,+3.91300193735,+0,+0,+0,+0,+0
2010-08-16 21:43:00 UTC,+0,+0,+0,+0,+4.78665356572,+0,+3.48150147253,+0,+0,+4.35212346444,+5.65677868497,+3.91694260511,+1.74107110184,+0,+3.90990099233,+0,+0,+0,+0,+0
2010-08-16 21:43:30 UTC,+0,+0,+0,+0,+4.78341989474,+0,+3.479149445,+0,+6.52255939441,+4.34918318931,+5.65295723457,+3.91429634573,+1.73989479626,+0,+3.91338111473,+0,+0,+0,+0,+6.08672179177
2010-08-16 21:44:00 UTC,+0,+0,+0,+0,+4.78504424777,+0,+3.48033092669,+0,+6.52477432971,+4.35066016235,+5.65487684376,+0,+1.7404856837,+0,+3.91024623353,+0,+0,+0,+0,+6.08184610171
2010-08-16 21:44:30 UTC,+0,+0,+0,+0,+4.78983588191,+0,+3.48381614678,+0,+6.5313081061,+4.35501704404,+5.66053944597,+0,+0,+0,+0,+0,+0,+0,+2.60695949053,+6.08162050645
2010-08-16 21:45:00 UTC,+0,+0,+0,+0,+4.78843326135,+0,+3.48279594338,+0,+6.52939552084,+4.35374168542,+5.6588818732,+0,+0,+0,+0,+0,+0,+0,+2.60886638345,+6.08606868665
2010-08-16 21:45:30 UTC,+0,+0,+0,+0,+4.79150819518,+0,+3.48503251241,+0,+6.53358843912,+4.3565376254,+5.66251573319,+0,+0,+0,+0,+1.73973025483,+0,+0,+2.60953097179,+6.08761896192
2010-08-16 21:46:00 UTC,+0,+0,+6.52749087764,+0,+0,+0,+3.48124512751,+0,+6.52648819101,+4.35180300691,+5.65636218913,+0,+0,+0,+0,+1.74283164909,+0,+3.485262398,+2.61418291282,+6.09847047655
2010-08-16 21:46:30 UTC,+0,+0,+6.5289865711,+0,+0,+0,+0,+0,+6.52798357892,+4.35280016804,+5.65765819106,+0,+0,+0,+0,+1.74207585502,+0,+3.48375103537,+2.61304925834,+6.09582601729
2010-08-16 21:47:00 UTC,+0,+0,+6.51838110076,+0,+0,+0,+0,+0,+6.51738027588,+4.34572962652,+5.64846866863,+0,+0,+0,+0,+1.74438855525,+0,+3.48837574597,+2.61651819661,+6.10391795975
2010-08-16 21:47:30 UTC,+4.78275191581,+0,+6.52160319316,+0,+0,+0,+0,+0,+6.52060170969,+0,+5.65126057577,+0,+0,+3.48452582352,+0,+1.74245414116,+0,+3.4845074948,+0,+6.09714960845
2010-08-16 21:48:00 UTC,+4.77629223151,+0,+6.51279508011,+0,+0,+0,+0,+2.60545082732,+6.51179539763,+0,+0,+0,+0,+3.4820687651,+0,+0,+0,+3.4820504515,+0,+6.09285047417
2010-08-16 21:48:30 UTC,+4.776678293,+1.73711883535,+6.51332149486,+0,+0,+5.64445307046,+0,+2.60566142638,+0,+0,+0,+0,+0,+3.48550807699,+0,+0,+0,+3.48548974223,+0,+0
2010-08-16 21:49:00 UTC,+4.77817427666,+1.73766288703,+6.51536134581,+0,+0,+5.64622076241,+0,+2.60647749514,+0,+0,+0,+0,+0,+3.48330349998,+0,+0,+0,+3.48328517879,+0,+0
2010-08-16 21:49:30 UTC,+4.77841324545,+1.73774979396,+6.51568719212,+0,+0,+5.64650313401,+0,+2.60660785414,+0,+0,+0,+0,+0,+3.48426288826,+0,+0,+0,+0,+0,+0
2010-08-16 21:50:00 UTC,+4.77555625861,+1.73671077963,+0,+0,+0,+5.64312724637,+0,+2.60504934936,+0,+0,+0,+0,+0,+3.48448808666,+0,+0,+0,+0,+0,+0
2010-08-16 21:50:30 UTC,+4.78793155266,+0,+0,+0,+0,+5.65775020618,+0,+0,+0,+0,+0,+0,+1.74125629779,+3.48164130274,+0,+0,+0,+0,+0,+0
2010-08-16 21:51:00 UTC,+0,+0,+0,+0,+0,+5.66857601179,+0,+0,+0,+0,+0,+0,+1.74458831251,+3.47754725443,+3.91223494606,+0,+0,+0,+0,+0
2010-08-16 21:51:30 UTC,+0,+0,+0,+0,+0,+5.66986997697,+3.4893304775,+0,+0,+0,+0,+0,+1.7449865748,+3.47544770772,+3.90987296716,+0,+6.08113749985,+0,+0,+0
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+0,+5.67608014374,+3.49315231567,+0,+0,+0,+0,+3.93005093396,+1.74689796737,+0,+3.91414981509,+0,+6.08778912649,+0,+0,+0
2010-08-16 21:52:30 UTC,+0,+0,+0,+0,+0,+5.68443494944,+3.49829399986,+0,+0,+0,+0,+3.93583582707,+1.74946944612,+0,+3.91122269798,+0,+6.08323668735,+0,+0,+0
2010-08-16 21:53:00 UTC,+0,+0,+0,+5.24440883409,+0,+0,+3.49624250286,+0,+0,+0,+0,+3.93352769411,+0,+0,+3.91249867452,+0,+6.08522116739,+0,+0,+0
2010-08-16 21:53:30 UTC,+0,+0,+0,+5.23106641058,+0,+0,+3.487347779,+0,+0,+0,+0,+3.92352026725,+0,+0,+3.92082583474,+0,+6.0981720986,+0,+0,+0
2010-08-16 21:54:00 UTC,+0,+0,+0,+5.22454532906,+0,+0,+3.48300050172,+0,+0,+0,+0,+3.91862915844,+0,+0,+3.91867492887,+0,+6.09482687232,+0,+0,+0
2010-08-16 21:54:30 UTC,+0,+0,+0,+5.22211778319,+0,+0,+3.48138217898,+0,+0,+0,+0,+3.91680838827,+0,+0,+3.92035292843,+0,+6.09743660449,+0,+0,+0
2010-08-16 21:55:00 UTC,+0,+0,+0,+5.21665312484,+4.78148098134,+0,+0,+0,+0,+0,+0,+3.91270964512,+0,+0,+0,+0,+6.0998372528,+0,+0,+0
2010-08-16 21:55:30 UTC,+0,+0,+0,+5.2087940397,+4.77427782136,+0,+0,+2.60476980017,+0,+4.3408705894,+0,+3.90681497273,+0,+0,+0,+0,+6.0976204062,+0,+2.61387357184,+0
2010-08-16 21:56:00 UTC,+0,+1.73730126344,+0,+5.21112414762,+4.77641345667,+0,+0,+2.60593506558,+0,+4.3428124555,+0,+0,+0,+0,+0,+1.74083057731,+6.09134057961,+0,+2.61118140216,+0
2010-08-16 21:56:30 UTC,+0,+1.7394575027,+6.52209002411,+5.21759162232,+4.78234115126,+0,+0,+2.6091693898,+0,+4.34820232174,+0,+0,+0,+0,+0,+1.73998608357,+0,+0,+2.6099147025,+0
2010-08-16 21:57:00 UTC,+4.78908407472,+1.74163050636,+6.53023741901,+5.22410938081,+4.78831493346,+0,+0,+2.61242886039,+0,+4.35363409354,+0,+0,+0,+0,+0,+1.73879606194,+0,+3.47719242812,+2.60812972778,+0
2010-08-16 21:57:30 UTC,+4.79124078315,+1.74241484699,+6.53317820235,+0,+4.79047115649,+0,+0,+2.61360535874,+6.53217435386,+4.35559467904,+0,+0,+0,+0,+0,+1.73698258236,+0,+3.47356601052,+2.6054095964,+0
2010-08-16 21:58:00 UTC,+4.78703800712,+0,+6.52744750007,+0,+4.78626932629,+0,+0,+0,+6.52644482229,+4.35177408761,+5.65632460294,+0,+0,+0,+0,+1.73688315979,+0,+3.47336719508,+0,+0
2010-08-16 21:58:30 UTC,+4.78858619425,+0,+6.52955853327,+0,+4.78781716507,+0,+0,+0,+6.52855542434,+4.35318148844,+5.65815379006,+0,+0,+0,+0,+0,+0,+3.47644351254,+0,+0
2010-08-16 21:59:00 UTC,+4.79103229824,+0,+6.53289392244,+0,+4.79026271856,+0,+0,+0,+6.5318901321,+4.35540515297,+5.66104386812,+0,+0,+0,+0,+0,+0,+3.48192813852,+0,+0
2010-08-16 21:59:30 UTC,+4.79559762531,+0,+6.53911898174,+0,+4.79482701846,+0,+0,+0,+6.53811391984,+4.35955532649,+5.66643781397,+0,+1.74404434059,+0,+0,+0,+0,+3.47352502345,+0,+6.07793337598
2010-08-16 22:00:00 UTC,+4.80127419113,+0,+6.54685927274,+0,+0,+0,+0,+0,+6.5458526309,+0,+5.67314469274,+0,+1.74610882757,+0,+0,+0,+0,+3.46933175411,+0,+6.07059633645
2010-08-16 22:00:30 UTC,+0,+0,+0,+0,+0,+0,+3.49504745538,+0,+6.55236355215,+0,+5.67878748795,+0,+1.74784577192,+0,+0,+0,+0,+0,+0,+6.07238427581
2010-08-16 22:01:00 UTC,+0,+0,+0,+0,+0,+0,+3.48963317878,+0,+6.54221335384,+0,+5.66999065451,+0,+1.74513796298,+0,+0,+0,+0,+0,+0,+6.08334949648
2010-08-16 22:01:30 UTC,+0,+0,+0,+0,+0,+0,+3.48595718443,+0,+6.53532193071,+0,+5.66401809161,+0,+1.74329951024,+3.48015560914,+3.91516933128,+0,+0,+0,+0,+6.08950301042
2010-08-16 22:02:00 UTC,+0,+0,+0,+0,+0,+0,+3.48524467344,+0,+0,+0,+5.66286044119,+0,+0,+3.48616618662,+3.92193119916,+0,+0,+0,+0,+6.10001976466
2010-08-16 22:02:30 UTC,+0,+0,+0,+0,+0,+0,+3.48324125168,+0,+0,+0,+5.6596053867,+0,+0,+3.49038408336,+3.92667631073,+0,+0,+0,+0,+6.10739985214
2010-08-16 22:03:00 UTC,+0,+0,+0,+0,+0,+5.65473832504,+3.48001821193,+0,+0,+0,+0,+0,+0,+3.48967608061,+3.92587981138,+0,+0,+0,+0,+6.10616105407
2010-08-16 22:03:30 UTC,+0,+0,+0,+0,+0,+5.65704499876,+3.48143777654,+2.61148094945,+0,+0,+0,+0,+0,+3.48999201531,+3.92623523624,+0,+0,+0,+0,+6.10671384752
2010-08-16 22:04:00 UTC,+0,+1.74146014348,+0,+0,+0,+5.65855852513,+0,+2.61217968387,+0,+0,+0,+0,+0,+3.49227439506,+3.92880290144,+0,+0,+0,+0,+6.11074953001
2010-08-16 22:04:30 UTC,+0,+1.74330507018,+0,+0,+0,+5.66455292395,+0,+2.61494705754,+0,+0,+0,+0,+0,+3.49401593915,+3.93076212938,+0,+0,+0,+0,+0
2010-08-16 22:05:00 UTC,+0,+1.74160359485,+0,+0,+0,+5.65902461654,+0,+2.61239485964,+0,+0,+0,+3.91825958975,+0,+3.49494945941,+3.93181233477,+0,+0,+0,+0,+0
2010-08-16 22:05:30 UTC,+0,+1.74264518938,+0,+0,+0,+5.66240888821,+0,+2.61395724219,+0,+0,+0,+3.920602891,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:06:00 UTC,+0,+0,+0,+0,+0,+5.66899342062,+0,+0,+0,+0,+0,+3.92516208255,+0,+0,+0,+0,+0,+0,+2.61024641954,+0
2010-08-16 22:06:30 UTC,+0,+0,+0,+0,+0,+5.67238820915,+0,+0,+0,+0,+0,+3.92751266566,+0,+0,+0,+1.73942322065,+0,+0,+2.60907043543,+0
2010-08-16 22:07:00 UTC,+4.7985164137,+0,+0,+0,+0,+5.67025754667,+0,+0,+0,+0,+0,+3.92603737518,+0,+0,+0,+1.73641796496,+0,+0,+2.60456269771,+0
2010-08-16 22:07:30 UTC,+4.79646073799,+0,+6.54032013602,+0,+0,+0,+0,+0,+0,+0,+0,+3.92435548619,+0,+0,+0,+1.73425617842,+0,+0,+2.60132012285,+0
2010-08-16 22:08:00 UTC,+4.79422622515,+0,+6.5372732402,+0,+0,+0,+0,+0,+0,+0,+0,+3.92252727832,+0,+0,+0,+1.73339968617,+0,+3.46640128861,+2.60003542606,+0
2010-08-16 22:08:30 UTC,+4.79086834008,+0,+6.53269455705,+0,+0,+0,+0,+0,+0,+4.35525610454,+0,+3.91977996279,+1.74232436608,+0,+0,+1.73142870786,+6.05848556637,+3.46245992125,+2.59707905435,+0
2010-08-16 22:09:00 UTC,+4.79035841314,+0,+6.53199924024,+5.22552195914,+4.78958898499,+0,+0,+0,+0,+4.35480990526,+0,+0,+1.74213891284,+0,+0,+0,+6.0546434433,+3.46026404204,+0,+0
2010-08-16 22:09:30 UTC,+4.78029406556,+0,+6.51827588253,+5.21454352514,+4.7795269034,+0,+3.4763388138,+0,+0,+4.34566069999,+0,+0,+1.73847865108,+0,+0,+0,+6.06228648561,+3.46463225123,+0,+0
2010-08-16 22:10:00 UTC,+4.78741296917,+0,+6.52796260614,+5.22229272599,+4.78662929059,+0,+3.48150483367,+0,+0,+4.35211872754,+0,+0,+1.74106227128,+0,+0,+0,+6.06304200457,+3.4650640511,+0,+0
2010-08-16 22:10:30 UTC,+0,+0,+6.53541971804,+5.22825827859,+4.79209690862,+0,+3.48548178117,+0,+0,+4.3570902986,+0,+0,+1.74305121454,+0,+0,+0,+6.06540245368,+3.4664131127,+0,+0
2010-08-16 22:11:00 UTC,+0,+0,+0,+5.23552648742,+4.79875845312,+0,+3.49032714729,+0,+0,+4.36314747706,+0,+0,+0,+0,+0,+0,+6.05941763137,+3.46299262214,+0,+0
2010-08-16 22:11:30 UTC,+0,+1.74666556156,+0,+5.239234273,+4.80215675681,+0,+3.49279895015,+2.61998776485,+6.5481086039,+4.36623747071,+0,+0,+0,+0,+0,+0,+6.0615204536,+0,+0,+0
2010-08-16 22:12:00 UTC,+0,+1.74761437168,+0,+5.24208018118,+4.8047651226,+0,+3.49469618073,+2.62141097163,+6.551706702,+4.3686091931,+0,+0,+0,+0,+3.90132084346,+0,+6.06784876186,+0,+0,+0
2010-08-16 22:12:30 UTC,+0,+1.7455560235,+0,+5.23590626958,+4.79910653553,+0,+3.49058032985,+2.61832346759,+6.54399067138,+4.36346397988,+0,+0,+0,+0,+3.91137884606,+0,+6.08349166871,+0,+0,+0
2010-08-16 22:13:00 UTC,+0,+1.74151629107,+0,+5.22378929696,+4.78800094526,+0,+0,+2.61226390475,+6.52884712423,+0,+0,+0,+0,+0,+3.91506598636,+0,+6.08922616686,+0,+0,+0
2010-08-16 22:13:30 UTC,+0,+0,+0,+0,+4.79428869745,+0,+0,+2.61569470233,+6.53742108305,+0,+5.6658475081,+0,+0,+0,+3.91869471356,+0,+0,+0,+0,+0
2010-08-16 22:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+6.54615669021,+0,+5.67341838949,+0,+0,+0,+3.91355738602,+0,+0,+0,+0,+0
2010-08-16 22:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+6.54257575687,+0,+5.67031490493,+0,+0,+0,+3.91412349614,+0,+0,+0,+0,+0
2010-08-16 22:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+6.52867503208,+0,+5.65826757579,+0,+0,+0,+3.91729690583,+0,+0,+0,+0,+0
2010-08-16 22:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+6.52442210581,+0,+5.65458169604,+0,+0,+3.48262803571,+3.91795208405,+0,+0,+0,+0,+0
2010-08-16 22:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+6.52166242554,+0,+5.65218996649,+0,+0,+3.48110144995,+0,+0,+0,+0,+0,+6.09117311486
2010-08-16 22:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.6498347694,+0,+0,+3.48709846246,+0,+0,+0,+0,+0,+6.10166618579
2010-08-16 22:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.64769610615,+0,+0,+3.48701827452,+0,+0,+0,+0,+0,+6.10152587962
2010-08-16 22:17:30 UTC,+4.77689064906,+0,+0,+0,+0,+5.64471509688,+0,+0,+0,+0,+5.6443634521,+0,+1.73723893923,+3.48356044792,+0,+0,+0,+0,+2.61288926983,+6.09547566368
2010-08-16 22:18:00 UTC,+4.78156045957,+0,+0,+0,+0,+5.65023308395,+0,+0,+0,+0,+5.64988089725,+3.91215237418,+1.73893728004,+3.47715201848,+0,+1.73876370873,+0,+0,+2.60808242723,+6.08426273053
2010-08-16 22:18:30 UTC,+4.77859479179,+0,+6.51593855199,+0,+0,+5.6467287625,+3.47509229373,+0,+0,+0,+0,+3.90972597354,+1.73785871071,+3.47838567506,+0,+1.73938062321,+0,+0,+2.60900776989,+6.08642127942
2010-08-16 22:19:00 UTC,+4.78029762873,+0,+6.51826046075,+0,+0,+5.64874088534,+3.47633058922,+0,+0,+0,+0,+3.91111917228,+1.73847800723,+3.47885420996,+0,+1.7396149234,+0,+0,+2.60935920913,+6.08724108252
2010-08-16 22:19:30 UTC,+4.77852694641,+1.73792348363,+6.51584604118,+0,+0,+5.64664859435,+3.47504295686,+0,+0,+0,+0,+3.90967046494,+1.73783403636,+0,+0,+1.73983896534,+0,+3.4792841269,+2.60969526149,+6.0880249926
2010-08-16 22:20:00 UTC,+4.77477403523,+1.73642450504,+6.51072874717,+0,+0,+5.64221404293,+3.47231385657,+2.60462087535,+0,+0,+0,+3.90659997069,+0,+0,+0,+0,+0,+3.47926350637,+0,+6.08798891239
2010-08-16 22:20:30 UTC,+0,+1.73960522606,+6.52265448489,+0,+0,+5.6525486648,+3.47867396314,+2.6093919091,+0,+0,+0,+3.91375568801,+0,+0,+0,+0,+0,+3.47183857277,+0,+6.07499730783
2010-08-16 22:21:00 UTC,+0,+1.74408992191,+6.53946932376,+0,+0,+5.66712009189,+3.48764147388,+2.61611888563,+0,+0,+0,+3.92384497917,+0,+0,+0,+0,+0,+3.46558457341,+0,+6.06405451947
2010-08-16 22:21:30 UTC,+0,+0,+6.53497453077,+0,+0,+5.66322498765,+3.48524435864,+2.61432069019,+0,+0,+0,+3.92114799962,+0,+0,+0,+0,+0,+3.46644551236,+0,+0
2010-08-16 22:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.61822521915,+0,+4.36330025251,+0,+0,+0,+0,+0,+0,+0,+3.46546511043,+0,+0
2010-08-16 22:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.36008518182,+0,+0,+0,+0,+0,+0,+0,+3.46974262385,+0,+0
2010-08-16 22:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.36542138295,+0,+0,+0,+0,+3.89978263935,+0,+0,+0,+0,+0
2010-08-16 22:23:30 UTC,+0,+0,+0,+0,+4.80607840842,+0,+0,+0,+0,+4.36977170007,+0,+0,+0,+0,+3.89702542191,+0,+0,+0,+0,+0
2010-08-16 22:24:00 UTC,+0,+0,+0,+0,+4.79660894974,+0,+0,+0,+0,+4.36116147702,+0,+0,+0,+0,+3.89695196101,+0,+0,+0,+0,+0
