# file...... Output/hvac/house_hvac_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:hvac_load,house_2_26B_tm_2_B_26_Meter_48_482:hvac_load,house_2_27B_tm_2_B_27_Meter_48_483:hvac_load,house_2_28B_tm_2_B_28_Meter_48_484:hvac_load,house_2_29B_tm_2_B_29_Meter_48_485:hvac_load,house_2_1C_tm_2_C_1_Meter_48_486:hvac_load,house_2_2C_tm_2_C_2_Meter_48_487:hvac_load,house_2_3C_tm_2_C_3_Meter_48_488:hvac_load,house_2_4C_tm_2_C_4_Meter_48_489:hvac_load,house_2_5C_tm_2_C_5_Meter_48_490:hvac_load,house_2_6C_tm_2_C_6_Meter_48_491:hvac_load,house_2_7C_tm_2_C_7_Meter_48_492:hvac_load,house_2_8C_tm_2_C_8_Meter_48_493:hvac_load,house_2_9C_tm_2_C_9_Meter_48_494:hvac_load,house_2_10C_tm_2_C_10_Meter_48_495:hvac_load,house_2_11C_tm_2_C_11_Meter_48_496:hvac_load,house_2_12C_tm_2_C_12_Meter_48_497:hvac_load,house_2_13C_tm_2_C_13_Meter_48_498:hvac_load,house_2_14C_tm_2_C_14_Meter_48_499:hvac_load,house_2_15C_tm_2_C_15_Meter_48_500:hvac_load
2010-08-16 12:53:00 UTC,+4.72080869248,+0,+5.57904614668,+3.86257234646,+3.00444790743,+0,+2.13652178528,+0,+0,+2.13642185069,+2.99104587494,+5.12723148558,+4.69969958479,+6.40789997844,+3.41819173142,+1.7092119985,+5.12668220629,+0,+4.27235491385,+1.70923039555
2010-08-16 12:53:30 UTC,+4.71772920107,+5.14616241477,+5.57540682545,+3.86005269551,+3.00248798079,+0,+2.13838256676,+0,+0,+2.13828252078,+2.99365088697,+5.13169692359,+4.70379256364,+6.41348051086,+3.42116871442,+1.7107006188,+5.13114699526,+0,+4.27607567955,+1.71071903635
2010-08-16 12:54:00 UTC,+4.71505647076,+5.14324704788,+5.57224821163,+3.85786585797,+3.00078693516,+0,+2.13905752949,+0,+0,+2.1389574431,+2.99459580502,+5.1333166754,+4.70527721307,+6.41550474172,+3.42224855779,+1.71124058721,+5.13276651166,+0,+4.27742531583,+0
2010-08-16 12:54:30 UTC,+4.71630216105,+5.14460582478,+5.57372035962,+3.85888508624,+3.00157974843,+0,+2.1386905812,+0,+0,+2.13859051678,+2.9940820936,+5.13243608582,+4.70447007287,+6.41440425427,+3.42166149327,+1.71094702954,+5.13188605008,+0,+4.27669157649,+0
2010-08-16 12:55:00 UTC,+4.71641711339,+5.14473121274,+5.57385620947,+3.85897914065,+3.00165290926,+5.13272377793,+2.13908025329,+4.70525851298,+2.99443282161,+2.13898016556,+2.99462761735,+5.13337120724,+4.70532719648,+6.41557289121,+3.42228491264,+0,+5.13282103564,+1.28348067575,+4.27747075379,+0
2010-08-16 12:55:30 UTC,+4.71630496897,+5.14460888759,+5.57372367799,+3.85888738369,+3.00158153552,+5.13526696032,+2.14014019998,+4.70758992466,+2.99591656909,+2.14004004882,+2.99611149598,+5.13591483009,+4.70765865759,+6.41875169932,+3.42398067509,+0,+5.13536428893,+1.28411666491,+4.27959019321,+0
2010-08-16 12:56:00 UTC,+4.71503090401,+5.1432191601,+5.57221799701,+3.85784493916,+3.00077066334,+5.13494670335,+2.14000672336,+4.70729633546,+2.99572972424,+2.13990658019,+2.99592463461,+5.13559451762,+4.70736506216,+6.41835139954,+3.42376713169,+0,+5.13504402303,+1.28403657627,+4.27932329718,+1.71201837525
2010-08-16 12:56:30 UTC,+4.71357897048,+5.14163541677,+5.57050211222,+3.85665696193,+2.99984658759,+5.13675946623,+2.14076224605,+4.70895814964,+2.9967873292,+2.14066205767,+2.99698233304,+5.13740759442,+4.70902691157,+6.42061723203,+3.42497585946,+0,+5.13685683645,+1.28448990496,+4.28083401899,+1.71262279974
2010-08-16 12:57:00 UTC,+4.71678081597,+5.14512793309,+5.57428603063,+3.85927672341,+3.00188438592,+5.13772508956,+2.14116469819,+4.70984336554,+2.99735069466,+2.14106448573,+2.99754574829,+5.13837338494,+4.70991214624,+0,+3.42561972508,+0,+5.13782248669,+1.28473138427,+4.28163875095,+1.71294476483
2010-08-16 12:57:30 UTC,+4.71445123728,+5.14258686993,+5.57153295097,+3.85737065376,+3.00040173738,+5.14021887555,+2.14220405734,+4.712129494,+2.9988056231,+2.14210378271,+2.99900080527,+5.14086760258,+0,+0,+0,+1.71375780123,+5.14031634216,+1.28535502048,+4.28371702432,+1.71377626086
2010-08-16 12:58:00 UTC,+4.71282963439,+5.14081805428,+5.56961655213,+3.85604385245,+2.99936967642,+5.14465231466,+2.14405182429,+4.71619376069,+3.00139218688,+0,+0,+5.1453018089,+0,+0,+0,+1.71523600993,+5.14474990476,+1.28646371749,+4.28741176738,+1.7152544899
2010-08-16 12:58:30 UTC,+4.71350909709,+5.14155920012,+5.57041953634,+3.85659979127,+2.99980211703,+5.14427759487,+2.14389564876,+4.71585024383,+3.00117356731,+0,+0,+5.14492702431,+0,+0,+0,+1.71511106991,+5.14437517454,+1.28637000906,+4.28709948312,+1.71512954817
2010-08-16 12:59:00 UTC,+4.71575570165,+5.14400975655,+5.57307455776,+3.85843797119,+3.00123195711,+5.14301561554,+2.14336968153,+4.7146933495,+3.00043730141,+0,+0,+5.1436648266,+0,+0,+0,+1.71469029751,+5.14311316006,+1.28605441824,+4.28604777376,+1.71470876997
2010-08-16 12:59:30 UTC,+4.71334932959,+5.14138492858,+5.57023072424,+3.85646906892,+2.9997004338,+5.14033038968,+2.1422505342,+4.71223172238,+2.99887068288,+0,+0,+5.14097913607,+0,+0,+0,+1.71379498259,+5.14042785941,+1.28538290753,+4.28380995808,+1.71381344274
2010-08-16 13:00:00 UTC,+4.71632841396,+5.14463446099,+5.57375138512,+3.85890656646,+3.00159645695,+5.14005451749,+2.14213555626,+4.71197882204,+2.99870973308,+2.14203528572,+0,+5.14070321609,+0,+0,+0,+1.71370300054,+5.14015197953,+1.28531391847,+4.28358005148,+1.71372145942
2010-08-16 13:00:30 UTC,+4.71902876804,+5.14757995943,+5.57694264453,+3.86111600587,+3.00331508357,+5.14001177531,+2.14211774224,+4.71193963903,+2.99868479641,+2.14201747276,+0,+5.14066046658,+0,+0,+3.42714445868,+1.71368874937,+5.14010923617,+1.28530322971,+4.28354443099,+1.71370720806
2010-08-16 13:01:00 UTC,+4.71627853795,+5.14458005709,+5.57369244199,+3.85886575773,+3.00156471363,+5.1386983464,+2.14157033182,+4.71073557931,+2.99791851368,+2.14147009509,+0,+5.13934681028,+0,+6.42304070271,+3.42627194039,+1.71325082248,+5.13879577066,+1.28497477254,+4.28244984453,+1.71326927513
2010-08-16 13:01:30 UTC,+4.72111034613,+5.14985050799,+5.57940263884,+3.86281916055,+3.00463989335,+5.13868114731,+2.14156316359,+4.71071981238,+2.99790847936,+2.14146292729,+2.99810358228,+5.13932960821,+0,+6.42301920498,+3.42626047223,+1.71324508791,+5.13877857108,+1.28497047146,+4.28243551114,+1.71326354049
2010-08-16 13:02:00 UTC,+4.72495481885,+5.15404399101,+5.58394600962,+3.86596472196,+3.00708668835,+5.13687681425,+0,+4.7090657261,+2.99685579258,+2.14071096302,+2.99705080248,+0,+4.70913449032,+6.42076390919,+3.42505736308,+1.71264348248,+5.13697418774,+1.2845192509,+4.28093181459,+1.71266192678
2010-08-16 13:02:30 UTC,+4.72688420224,+5.15614852846,+5.58622614135,+3.86754335039,+3.00831463449,+5.13547700424,+0,+4.70778247824,+2.99603911325,+2.14012758563,+2.99623405099,+0,+4.70785121526,+6.41901424018,+3.42412398538,+1.71217675417,+5.13557433872,+1.28416919189,+4.27976523979,+1.71219519205
2010-08-16 13:03:00 UTC,+4.72685165731,+5.15611302902,+5.58618767997,+3.867516722,+3.00829392143,+5.13059888181,+0,+4.70331055689,+2.99319311138,+2.13809460507,+2.99338779752,+0,+4.70337919909,+6.41291691293,+3.42087130756,+1.71055027773,+5.13069608027,+1.28294928999,+4.27569990613,+1.71056869321
2010-08-16 13:03:30 UTC,+4.72468138512,+5.15374573432,+5.58362286757,+3.8657409975,+0,+5.13175250773,+0,+4.70436812041,+2.99386616162,+2.13857538411,+2.99406090726,+0,+4.70443678503,+6.41435886832,+3.42164053249,+1.71093492272,+5.13184973835,+0,+4.27666131583,+0
2010-08-16 13:04:00 UTC,+4.7213189456,+5.15007804462,+5.57964916023,+3.86298983739,+0,+5.13142806623,+0,+4.70407069516,+2.99367687547,+2.13844017161,+2.99387160439,+0,+4.70413935348,+6.41395333809,+3.42142419853,+1.7108267466,+5.13152528781,+0,+4.27639093253,+0
2010-08-16 13:04:30 UTC,+4.72489482566,+5.15397855151,+5.5838751101,+3.86591563532,+0,+5.13084156116,+2.1382972086,+4.70353302833,+2.99333469573,+0,+2.99352939439,+0,+4.70360167524,+6.41322024592,+3.42103312344,+1.71063119251,+5.13093876637,+0,+4.27590215044,+0
2010-08-16 13:05:00 UTC,+0,+5.14957642997,+5.57910569282,+3.86261357268,+0,+5.1330271872,+2.13920813437,+4.70553665739,+2.99460983715,+0,+2.99480464855,+0,+4.70560534679,+6.4159521325,+3.42249047463,+1.71135992974,+5.13312445337,+0,+4.27772360927,+0
2010-08-16 13:05:30 UTC,+0,+5.14971096479,+5.57925145268,+3.86271448819,+0,+5.12957912522,+2.13777105023,+4.70238285908,+2.99259816335,+0,+2.99279279688,+0,+4.70244433775,+6.41164228529,+3.42019134516,+1.71021026777,+5.12967629522,+1.2826942732,+4.27485006054,+0
2010-08-16 13:06:00 UTC,+0,+5.15097837343,+5.58062460896,+3.86366518045,+0,+5.1270035009,+2.13669758086,+4.70002169954,+2.99109548848,+0,+2.99128998913,+0,+4.70008313546,+6.40842292682,+3.41847394739,+0,+5.12710059904,+1.28205017103,+4.27270358463,+1.70936989523
2010-08-16 13:06:30 UTC,+0,+5.14977024826,+5.57931568254,+3.86275895715,+3.00459306375,+5.12667472044,+2.13656055163,+4.69972029567,+0,+2.13645919218,+2.99109815452,+5.12732524007,+4.69978172612,+6.40801197321,+3.4182547202,+0,+5.1267718094,+1.28196795087,+4.27242958529,+1.70926027085
2010-08-16 13:07:00 UTC,+0,+5.15261254567,+5.58239513011,+3.86489098465,+3.00625147495,+5.12377025393,+2.1353500272,+4.69705767561,+0,+2.13524874188,+2.989403476,+5.12442026527,+4.69711905784,+6.40438158396,+3.41631805396,+0,+5.12386726181,+1.28124161304,+4.27000905857,+1.70829184246
2010-08-16 13:07:30 UTC,+0,+5.1564949145,+5.58660790901,+0,+3.00851674226,+5.12415533629,+2.135510522,+4.69741069332,+0,+2.13540922684,+2.98962816133,+5.12480541511,+4.69747208196,+6.40486291117,+3.4165748227,+0,+0,+1.28133791299,+4.27032997886,+1.70842023948
2010-08-16 13:08:00 UTC,+0,+5.15462041,+5.58457699852,+0,+3.00742301474,+5.12573324618,+2.13616816375,+4.69885721525,+0,+2.13606682832,+2.99055071728,+5.12638360112,+4.69891863008,+6.40683519321,+3.4176269556,+0,+0,+1.28173251063,+4.27164497871,+1.70894635768
2010-08-16 13:08:30 UTC,+4.72236965822,+5.15122414338,+5.58089735215,+0,+3.00544137611,+5.12911912738,+2.13757933218,+4.70196116391,+0,+2.13747791036,+2.99252629074,+5.12977007458,+4.70202263493,+6.41106731873,+3.41988462366,+1.71005689404,+0,+1.2825792387,+0,+1.71007530273
2010-08-16 13:09:00 UTC,+4.72166079548,+5.15045092844,+5.5800596212,+0,+3.00499022403,+5.13038538879,+2.13810708497,+4.70312198741,+0,+2.13800563083,+2.99326512131,+5.13103655751,+4.70318347946,+6.41265006092,+3.42072895276,+1.71047909431,+0,+1.28289590047,+0,+1.71049750881
2010-08-16 13:09:30 UTC,+4.71878383403,+5.14731278972,+5.57665964043,+0,+3.00315919658,+5.12923178771,+2.13762243659,+4.70205597456,+2.99239012948,+2.13752101212,+2.992586635,+5.12987351502,+4.70211744731,+6.4111965897,+3.41995358454,+1.71009137741,+0,+1.28260510217,+0,+1.71010978657
2010-08-16 13:10:00 UTC,+4.71587382627,+5.1441327172,+5.57321422685,+0,+3.00130370164,+5.12967500293,+2.13780715926,+4.70246228304,+2.99264870986,+2.13770572349,+2.99284523858,+5.13031680613,+4.70252376314,+6.41175057708,+3.42024911445,+1.71023915486,+0,+1.28271593931,+0,+1.71025756605
2010-08-16 13:10:30 UTC,+4.71263758182,+5.14060268737,+5.5693896559,+3.85588230417,+2.99924401505,+5.13061459963,+2.13819876319,+4.70332363908,+2.99319990689,+2.13809730344,+2.99339346677,+5.13125656373,+4.70338513477,+6.41292500588,+3.42087562482,+1.71055243655,+0,+1.28295090916,+0,+1.71057085205
2010-08-16 13:11:00 UTC,+4.71243845092,+5.14038547941,+5.5691543244,+3.85571937494,+2.9991172795,+5.13039293594,+2.13810637847,+4.70312043342,+2.99307058371,+2.13800492438,+2.99326413225,+5.13103486208,+4.70318192544,+6.41264794209,+3.42072782247,+1.71047852912,+0,+1.28289547656,+0,+1.71049694361
2010-08-16 13:11:30 UTC,+4.71444859813,+5.14257810724,+5.57152990225,+3.85736408077,+3.00039662452,+5.127493659,+2.13689802155,+4.70046258069,+2.99137908568,+2.13679664143,+2.99157248595,+5.12813508872,+4.70052402459,+6.40902405281,+3.41879462388,+1.70951184807,+5.12758952044,+1.28217043929,+4.27310437956,+1.70953024925
2010-08-16 13:12:00 UTC,+4.71315806048,+5.14117041494,+5.57000475393,+3.85630816069,+2.99957527029,+5.12902731729,+2.13753721767,+4.70186853049,+2.99227385358,+0,+2.99246733227,+5.12966900959,+4.70192999984,+6.41094101626,+3.41981724643,+1.71002320259,+5.12912322075,+1.28255396919,+4.27438249623,+1.71004161081
2010-08-16 13:12:30 UTC,+4.71455616042,+5.142695434,+5.57165701861,+3.85745208842,+3.00046508185,+5.12857082661,+2.13734696208,+4.70145005202,+2.99200752749,+0,+2.99220098285,+5.12921244076,+4.7015115138,+6.41037043549,+3.41951286464,+1.70987099882,+5.12866671757,+1.28243981219,+4.27400206707,+1.70988940495
2010-08-16 13:13:00 UTC,+4.71240380811,+5.14034769174,+5.56911338377,+3.85569103013,+2.99909523131,+5.12517670943,+2.13593236618,+4.6983385646,+2.99002732938,+0,+2.99022061111,+5.12581774227,+4.69839997003,+6.40612803124,+3.41724971318,+1.70873932737,+5.12527250737,+1.28159102758,+4.27117348532,+1.70875771791
2010-08-16 13:13:30 UTC,+4.71232645103,+5.14026331219,+5.56902196372,+3.8556328061,+2.99904819187,+5.13073196184,+2.13824767723,+4.70343122846,+2.9932683784,+0,+2.99346194426,+5.13137394599,+4.70349272609,+6.41307170029,+3.42095388032,+1.71059156759,+5.130827912,+1.28298025852,+4.27580310907,+0
2010-08-16 13:14:00 UTC,+4.71054300687,+5.13831796754,+0,+3.85417358516,+2.99791312878,+5.13458378599,+2.13985303553,+4.70696230934,+2.99551561211,+2.13975147452,+2.99570937493,+5.13522642953,+4.70702387089,+6.41788620549,+3.42352222445,+1.71187584827,+5.13467984166,+1.28394350421,+4.27901313363,+0
2010-08-16 13:14:30 UTC,+4.70928676606,+5.13694768557,+0,+3.85314572407,+2.99711360133,+5.13685836167,+2.14080103015,+4.70904747996,+2.99684264644,+2.14069941113,+2.99703652551,+5.13750139443,+4.70910907923,+6.42072926271,+0,+1.71263424044,+5.1369544796,+1.28451231912,+4.28091552352,+0
2010-08-16 13:15:00 UTC,+4.71196292423,+5.13986678456,+0,+3.85533536706,+2.99881682726,+5.13443225965,+2.13978988254,+4.70682340065,+2.99542720849,+2.1396883254,+2.99562096355,+5.13507487721,+4.70688495968,+6.41770612348,+0,+1.71182532611,+5.13452831116,+0,+4.27889365751,+0
2010-08-16 13:15:30 UTC,+4.7112606854,+5.1391007967,+0,+3.85476079253,+2.99836989128,+5.13571764928,+2.14032560557,+4.70800175526,+2.99617713133,+2.14022401564,+2.9963709521,+5.13636048686,+4.70806333562,+6.41931277347,+0,+1.71225390254,+5.13581373598,+0,+4.27996487611,+0
2010-08-16 13:16:00 UTC,+4.71274332178,+5.14071802638,+0,+3.85597389136,+2.99931350692,+5.13403545877,+0,+4.70645964159,+2.99519570669,+2.13952295739,+2.99538944147,+5.13467800844,+4.70652119404,+6.41721014921,+0,+1.71169302422,+5.13413149941,+0,+4.27856297142,+1.71171145544
2010-08-16 13:16:30 UTC,+4.71103112154,+5.13885039311,+0,+3.85457296248,+2.99822378664,+5.13265686543,+0,+4.70519584439,+2.99439140689,+2.13894842422,+2.99458507119,+5.13329917912,+4.70525737397,+6.41548700085,+0,+1.71123452777,+5.13275286832,+0,+4.27741407867,+1.71125287505
2010-08-16 13:17:00 UTC,+4.7136089511,+5.1416699732,+0,+3.85668215263,+2.99986443187,+5.13280785873,+0,+4.70533426441,+2.99447949951,+2.1390134143,+2.99467317153,+5.13345019829,+4.7053957965,+6.41567573224,+0,+1.71128487225,+5.13290386576,+1.28350009265,+4.27753991354,+1.71130322022
2010-08-16 13:17:30 UTC,+4.71044393474,+5.13821762704,+0,+3.85409252397,+2.99785007489,+5.13065481615,+0,+4.70336050674,+2.99322337002,+2.13811612515,+2.99341693195,+5.13129678712,+4.7034220031,+6.41298457474,+3.42090244064,+0,+5.1307507642,+1.28296166949,+4.27574560993,+1.7105853389
2010-08-16 13:18:00 UTC,+4.71255956927,+0,+0,+3.85582354434,+2.99919655866,+5.12522786022,+2.13595368473,+4.69838545603,+2.99005717179,+2.13585441934,+2.99025045614,+5.1258689018,+4.69844686231,+6.40620124701,+3.41728381982,+0,+5.12532365955,+1.28160452077,+4.27122289089,+1.70877584818
2010-08-16 13:18:30 UTC,+4.71281122725,+0,+5.56959486884,+3.85602945189,+2.99935672501,+5.12386864352,+2.13538719208,+4.69713942195,+2.98926417666,+2.13528796027,+2.98945739147,+5.12450945227,+4.69720080566,+6.40450231809,+3.41637751247,+0,+5.1239644056,+1.28126461396,+4.27009014625,+1.70832264934
2010-08-16 13:19:00 UTC,+4.71496415546,+0,+5.57213918428,+3.85779098609,+3.00072694409,+5.12568061797,+2.13614238453,+4.69880051242,+2.99032132002,+0,+2.99051462752,+5.12632173709,+4.69886810002,+6.40676716358,+3.41758571256,+0,+5.12577642971,+1.28171774439,+4.27160021035,+1.7089268096
2010-08-16 13:19:30 UTC,+4.71535577736,+0,+5.57260200029,+3.85811141265,+3.00097618966,+5.12676729864,+2.13659528997,+4.69979670469,+2.99095531201,+0,+2.99114867512,+5.12740860393,+4.69986431303,+6.40812544087,+3.41831029658,+0,+5.12686314017,+1.28198949663,+4.2725058288,+1.70928913772
2010-08-16 13:20:00 UTC,+4.71882715221,+0,+5.5767044467,+3.86095170501,+3.00318552669,+5.12692389862,+2.13666055749,+4.6999402645,+2.99104667566,+0,+2.99124004677,+5.1275652307,+4.70000787582,+6.40832118028,+3.41841471531,+1.70932303115,+5.12701974444,+1.28202865844,+4.27263633616,+1.70934135228
2010-08-16 13:20:30 UTC,+4.71917182191,+0,+5.57711177494,+3.8612337151,+3.00340488979,+5.12816707516,+2.13717868704,+4.70107992114,+2.99177197055,+0,+2.99196540524,+5.12880862015,+4.70114755617,+6.40987506685,+3.41924364862,+1.70973753344,+5.12826295506,+1.28233954643,+4.2736723752,+1.70975586024
2010-08-16 13:21:00 UTC,+4.71827627394,+0,+5.57605342262,+3.86050097428,+3.00283492332,+5.12975434268,+2.13784022639,+4.70253501614,+2.99269801521,+2.13774084921,+2.9928915311,+5.13039615948,+4.70260268142,+6.41185904383,+3.42030201713,+1.71026676319,+5.12985026607,+1.28273648315,+4.27499517294,+1.71028509723
2010-08-16 13:21:30 UTC,+4.71975856759,+0,+5.57780518686,+3.86171379269,+3.00377832077,+5.12953116268,+2.13774720973,+4.70233042045,+2.9925678074,+2.13764783806,+2.99276131188,+5.13017294129,+4.70239808149,+6.41158008393,+3.42015320375,+1.7101923501,+5.12962707996,+1.28268067131,+4.2748091791,+1.71021068313
2010-08-16 13:22:00 UTC,+4.72011874391,+0,+5.5782308407,+3.86200849035,+0,+5.13159385069,+2.13860689416,+4.70422134741,+2.99377122215,+2.13850747156,+2.99396483209,+5.13223598241,+4.70428904776,+6.41415830438,+3.42152857613,+1.7108800954,+5.13168982447,+1.283196499,+4.27652818296,+1.71089843783
2010-08-16 13:22:30 UTC,+4.72012759315,+0,+5.57824129867,+3.86201573084,+0,+5.12849787039,+2.13731655546,+4.70138317089,+0,+2.13721720931,+2.99215841493,+5.12913947202,+4.70145081222,+6.4102885385,+3.4194642184,+1.70984782781,+5.12859375935,+1.28242227021,+4.27394805348,+1.70986615612
2010-08-16 13:23:00 UTC,+4.72288317051,+5.15178613503,+5.58149782066,+3.86427035493,+0,+5.12846700339,+2.13730369076,+4.7013548742,+0,+2.13720434537,+2.99214040492,+5.12910859975,+4.70142251495,+6.41024995682,+3.41944363671,+1.70983753608,+5.1285628915,+1.28241455114,+4.27392232952,+1.70985586425
2010-08-16 13:23:30 UTC,+4.72464031688,+5.15370280072,+5.58357440392,+3.8657080589,+0,+5.13427327236,+2.13972362005,+4.70667765233,+0,+2.13962413129,+2.99552819898,+0,+4.70674540374,+6.41750740012,+3.42331517816,+1.71177347319,+5.13436931952,+1.28386655664,+4.27876116062,+1.71179182784
2010-08-16 13:24:00 UTC,+4.72249520435,+5.15136294811,+5.58103932498,+3.86395291951,+0,+5.13293532362,+2.13916599153,+4.70545111524,+0,+2.13906653581,+2.9947475437,+0,+4.70551884116,+6.41583505472,+3.42242305211,+1.71132737184,+5.13303133414,+1.28353196849,+4.27764614029,+0
2010-08-16 13:24:30 UTC,+4.72792207934,+5.15728249203,+5.5874527678,+3.86839320969,+0,+5.13118192527,+2.13843521243,+4.70384372323,+0,+2.1383358,+2.99372448526,+0,+4.70391141573,+6.41364342546,+3.42125390986,+1.71074275047,+5.13127788776,+1.28309348656,+4.27618489237,+0
2010-08-16 13:25:00 UTC,+4.72615149555,+5.15535116901,+5.58536030429,+3.86694451116,+3.00784706368,+5.12901155217,+2.1375306471,+4.70185407815,+0,+2.13743128827,+2.99245813377,+0,+4.70192172927,+6.41093060597,+3.41980673447,+1.71001910057,+5.12910745521,+1.28255072944,+4.27437614584,+0
2010-08-16 13:25:30 UTC,+4.72892030858,+5.15837134371,+5.58863246813,+3.86920996474,+3.00960925905,+5.12996910023,+2.13792973278,+4.70273189073,+2.99282330921,+2.13783035029,+2.99301683608,+0,+4.70279956011,+6.41212747624,+3.42044521456,+1.71033836806,+5.13006502951,+1.28279018875,+4.27517414769,+0
2010-08-16 13:26:00 UTC,+4.72591916074,+5.15509774209,+5.58508573264,+3.86675441392,+3.00769919551,+5.1297763836,+2.13784941258,+4.7025552217,+2.99271087434,+2.13775003486,+2.99290439136,+0,+4.70262288741,+6.41188659348,+3.42031671372,+1.71027411212,+5.12987230759,+1.28274199505,+4.27501354141,+1.71029244626
2010-08-16 13:26:30 UTC,+4.72229850506,+5.15114839182,+5.58080686713,+3.86379197939,+3.00539484967,+5.13327304406,+2.13930674619,+4.70576071353,+2.99475089821,+0,+2.99494459401,+0,+4.70582844587,+6.41625718245,+3.42264823949,+1.7114399752,+5.13336906383,+1.28361642408,+4.2779275899,+1.71145832528
2010-08-16 13:27:00 UTC,+4.72140931722,+5.1501784807,+5.57975603118,+3.86306444245,+3.00482893109,+5.132487692,+2.1389794282,+4.70504075813,+2.99429270763,+0,+2.99448636329,+0,+4.70510847551,+6.41527554551,+3.42212457742,+1.71117812166,+5.13258369026,+0,+4.27727309285,+1.71119646817
2010-08-16 13:27:30 UTC,+4.72198679282,+5.15080838136,+5.5804384878,+3.86353693522,+3.00519646217,+5.12603796111,+2.13629131756,+4.69912809943,+2.9905298014,+0,+2.99072312718,+0,+4.69919569385,+6.40721381834,+3.41782398414,+1.70902764017,+5.12613378265,+0,+4.27189801314,+1.70904595726
2010-08-16 13:28:00 UTC,+4.72063548567,+5.14933439832,+5.57884152249,+3.86243129047,+3.00433643035,+5.12694932622,+2.13667115518,+4.69996357474,+2.99106151065,+0,+2.99125488306,+5.12759066266,+4.70003118654,+6.40835296305,+3.41843167009,+1.70933150927,+5.12704517274,+0,+4.27265752702,+1.70934983052
2010-08-16 13:28:30 UTC,+4.71864722663,+5.14716563892,+5.57649181191,+3.86080448921,+3.00307101408,+5.12409879477,+2.13548311424,+4.69735040839,+2.98939845166,+2.13538387673,+2.98959167824,+5.12473964294,+4.69741796583,+6.40478999157,+3.41653097421,+1.70838107962,+5.12419456315,+0,+4.2702819498,+1.70839938786
2010-08-16 13:29:00 UTC,+4.71744291247,+5.14585199339,+5.5750685619,+3.85981911469,+3.00230453509,+5.12231334801,+2.13473897792,+4.69571363661,+2.98835678507,+2.13463978453,+2.98854992028,+5.12295389027,+4.69578115998,+6.40255830389,+3.41534046238,+1.70778577251,+5.12240906743,+1.28087567261,+4.26879399333,+1.70780407261
2010-08-16 13:29:30 UTC,+4.71747225193,+5.14588399637,+5.57510323506,+3.85984312035,+3.00232320802,+5.13585246214,+2.14038179267,+4.70812534218,+2.99625578391,+2.14028226493,+2.99644961156,+5.13649532275,+4.70819312367,+6.41948128044,+3.42436816043,+0,+5.13594855253,+1.28426147325,+4.2800772265,+1.71231837142
2010-08-16 13:30:00 UTC,+4.7182282477,+5.1467086238,+5.57599666555,+3.86046167901,+3.00280435727,+5.13629724761,+2.14056716979,+4.70853309015,+2.99651528094,+2.14046763107,+0,+5.13694018437,+4.70860088012,+6.42003723216,+3.42466473735,+0,+5.13639335018,+1.28437270319,+0,+1.71246667465
2010-08-16 13:30:30 UTC,+4.71567641688,+5.14392512988,+5.57298092981,+3.85837376114,+3.00118025888,+5.1376281134,+2.14112184624,+4.70975313407,+2.99729173545,+2.14102227468,+0,+5.13827127785,+4.70982094938,+6.42170072432,+3.42555214053,+0,+5.1377242524,+1.28470552005,+0,+1.71291042043
2010-08-16 13:31:00 UTC,+4.71749958528,+5.14591381112,+5.57513553742,+3.8598654846,+3.00234060418,+5.14051689736,+0,+4.7124013675,+2.99897711147,+2.14222618684,+0,+5.14116055596,+4.71246923781,+6.4253115087,+3.42747834229,+0,+5.1406131154,+1.28542793395,+0,+1.71387361722
2010-08-16 13:31:30 UTC,+4.71600548073,+5.14428406715,+5.57336981516,+3.85864300247,+3.00138968974,+5.14439872728,+0,+4.71595995546,+3.00124185094,+2.14384395483,+0,+5.14504304981,+4.71602789966,+6.43016353319,+3.43006669351,+0,+5.14449505152,+1.28639868424,+0,+1.7151679217
2010-08-16 13:32:00 UTC,+4.71177118189,+5.13966536568,+5.56836575055,+3.85517848274,+2.99869479394,+5.1461407903,+0,+4.71755695597,+3.00225820631,+2.14456996644,+0,+5.14678541069,+4.71762493333,+6.43234099397,+3.43122827731,+1.71573036268,+5.14623716217,+1.28683433137,+0,+1.71574877142
2010-08-16 13:32:30 UTC,+0,+5.14082143671,+5.56961827879,+3.85604565954,+2.99936933219,+5.14786822825,+0,+4.71914054926,+3.0032660291,+2.14528988299,+0,+5.14851314395,+4.71920855948,+6.43450017439,+3.43238010928,+1.71630632813,+5.14796464735,+1.28726632111,+0,+1.71632474473
2010-08-16 13:33:00 UTC,+0,+5.13862010691,+5.56723328015,+3.85439442689,+2.99808491174,+0,+0,+4.72491363946,+3.00694011118,+2.14791438451,+3.00713487412,+5.1548117053,+4.72498176943,+0,+0,+1.71840604673,+5.15426230463,+1.28884116712,+0,+1.71842449202
2010-08-16 13:33:30 UTC,+0,+5.14234454003,+5.57126846288,+3.85718814988,+3.00025802464,+0,+2.14542216293,+4.71921193759,+3.0033114617,+0,+3.00350590715,+5.14859103007,+4.71927994928,+0,+0,+1.71633229261,+5.14804252234,+1.28728579517,+4.29015582871,+1.71635070957
