# file...... Output/hvac/house_hvac_file_028.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12B_tm_2_B_12_Meter_49_541:hvac_load,house_2_13B_tm_2_B_13_Meter_49_542:hvac_load,house_2_14B_tm_2_B_14_Meter_49_543:hvac_load,house_2_15B_tm_2_B_15_Meter_49_544:hvac_load,house_2_16B_tm_2_B_16_Meter_49_545:hvac_load,house_2_17B_tm_2_B_17_Meter_49_546:hvac_load,house_2_18B_tm_2_B_18_Meter_49_547:hvac_load,house_2_19B_tm_2_B_19_Meter_49_548:hvac_load,house_2_20B_tm_2_B_20_Meter_49_549:hvac_load,house_2_21B_tm_2_B_21_Meter_49_550:hvac_load,house_2_22B_tm_2_B_22_Meter_49_551:hvac_load,house_2_23B_tm_2_B_23_Meter_49_552:hvac_load,house_2_24B_tm_2_B_24_Meter_49_553:hvac_load,house_2_25B_tm_2_B_25_Meter_49_554:hvac_load,house_2_26B_tm_2_B_26_Meter_49_555:hvac_load,house_2_27B_tm_2_B_27_Meter_49_556:hvac_load,house_2_28B_tm_2_B_28_Meter_49_557:hvac_load,house_2_29B_tm_2_B_29_Meter_49_558:hvac_load,house_2_1C_tm_2_C_1_Meter_49_559:hvac_load,house_2_2C_tm_2_C_2_Meter_49_560:hvac_load
2010-08-16 15:38:30 UTC,+0,+4.29789570952,+4.72764392435,+1.71940118917,+2.57909040091,+6.01731322225,+6.87631200953,+5.58752224135,+4.29800734957,+5.15783402436,+0,+0,+1.71941016709,+5.1573291352,+3.43861154043,+4.7274040627,+5.15698984344,+4.72797714243,+0,+0
2010-08-16 15:39:00 UTC,+0,+4.29904980563,+4.72891341974,+1.71986291385,+2.5797829856,+6.01892906859,+6.87815848022,+5.58902266741,+4.29916148642,+5.1592190725,+0,+0,+1.71987189558,+5.15871401252,+3.43953492197,+4.72867348214,+5.15837459996,+4.72924675759,+0,+0
2010-08-16 15:39:30 UTC,+0,+4.30044279848,+4.73044569939,+1.72042021507,+2.58061893461,+6.02087939347,+6.88038716846,+5.59083368015,+4.30055452842,+5.16089082419,+0,+0,+1.72042920139,+5.16038555804,+3.44064944256,+4.73020567011,+5.16004599969,+4.73077918179,+4.28183402071,+0
2010-08-16 15:40:00 UTC,+4.29941086968,+4.29898512026,+4.7288422664,+1.71983703487,+2.57974416726,+6.0188385028,+6.87805498827,+5.58893857076,+4.29909679876,+5.15914144261,+0,+0,+1.71984601638,+5.15863639219,+3.43948316781,+4.72860233305,+5.1582969864,+4.72917559754,+4.28118056986,+0
2010-08-16 15:40:30 UTC,+4.30070840131,+4.3002824774,+4.73026934764,+1.72035607466,+2.58052272432,+6.02065492844,+6.88013066628,+5.5906252487,+4.30039420169,+5.16069842045,+0,+5.59051466618,+0,+5.16019317803,+3.44052117116,+4.73002932891,+5.15985363646,+4.7306028134,+4.27709440876,+0
2010-08-16 15:41:00 UTC,+4.2979488726,+4.29752331979,+4.72723429898,+1.71925220546,+2.5788669261,+6.01679184057,+6.87571621275,+5.58703810208,+4.2976349467,+5.15738711385,+2.57884493872,+5.58692759937,+0,+5.15688227978,+3.43831359489,+4.72699446183,+5.15654302699,+4.72756747843,+4.27670649392,+0
2010-08-16 15:41:30 UTC,+4.29955054516,+4.29912477693,+4.72899588749,+1.71989290799,+2.57982797665,+6.01903403569,+6.87827842888,+5.58912013669,+4.29923646037,+5.15930904671,+2.57980597706,+5.58900958765,+0,+5.1588039756,+3.43959490583,+4.72875594494,+5.15846455517,+4.72932923314,+4.27662674125,+0
2010-08-16 15:42:00 UTC,+4.29701810976,+4.29659268213,+4.72621060588,+1.71887988085,+2.57830844107,+6.01548885767,+6.87422725945,+5.58582819156,+4.29670427619,+5.15627024156,+2.57828646079,+5.58571771576,+0,+5.15576554522,+3.43756900037,+4.72597082996,+5.15542638983,+4.72654368874,+4.27616630712,+5.98655630486
2010-08-16 15:42:30 UTC,+4.29926490735,+4.29883917754,+4.72868173072,+1.71977864689,+2.57965658558,+6.01863416888,+6.87782149042,+5.58874883245,+4.2989508509,+5.15896629457,+2.57963458817,+5.58863829168,+1.71978762792,+5.15846126574,+3.43936640041,+4.72844180697,+5.15812187521,+4.72901504673,+4.27951897197,+5.99124995756
2010-08-16 15:43:00 UTC,+4.29966319082,+4.29923740746,+4.72911978007,+1.7199379686,+0,+6.01919172933,+6.87845862963,+5.58926656623,+4.29934909487,+5.15944421629,+2.57987356691,+5.58915601394,+1.71994695095,+5.15893912853,+3.43968502045,+4.72887983011,+5.15859969633,+4.72945313739,+4.27988696156,+5.9917651344
2010-08-16 15:43:30 UTC,+4.29963803346,+0,+4.72909211089,+0,+0,+6.0191565113,+6.87841838501,+5.58923386384,+4.29932393998,+5.15941402861,+2.57985847195,+5.58912331227,+1.7199368874,+5.15890894454,+3.43966489499,+4.72885216257,+5.15856951495,+4.72942546562,+4.28184300592,+5.99450355095
2010-08-16 15:44:00 UTC,+4.30022885426,+0,+4.72974192111,+0,+0,+6.01998360642,+6.8793635287,+5.59000187937,+4.2999147022,+5.16012298621,+2.58021297726,+5.58989131071,+1.72017323002,+5.15961781474,+3.44013754163,+4.72950193393,+5.15927832335,+4.73007533713,+4.28244181903,+5.99534187536
2010-08-16 15:44:30 UTC,+4.3030062427,+0,+4.73279661274,+0,+0,+6.02387169627,+6.88380655272,+0,+4.3026918152,+5.16345572368,+2.58187947066,+5.59350159312,+1.72128425265,+5.16295014125,+3.4423594054,+4.73255644282,+0,+4.73313031687,+4.28132363323,+5.99377644128
2010-08-16 15:45:00 UTC,+4.30361674363,+0,+4.73346806804,+0,+2.58226781506,+6.02472634177,+6.88478317898,+0,+4.30330225561,+5.16418829652,+2.58224578448,+5.59429517346,+1.72152846779,+5.1636826238,+3.44284779582,+4.73322785796,+0,+4.73380183548,+4.28101173009,+5.99333978415
2010-08-16 15:45:30 UTC,+4.30191300442,+0,+4.73159422211,+1.7208379411,+2.58124552155,+6.02234126265,+6.88205768538,+0,+4.30159868533,+5.16214388839,+2.58122350395,+5.59208051033,+1.72084693087,+5.16163846772,+3.44148483327,+4.73135412412,+0,+4.73192781284,+4.2841111236,+5.99767886288
2010-08-16 15:46:00 UTC,+4.30221347266,+0,+4.73192469005,+1.72095813467,+2.5814258113,+6.02276189071,+6.8825383483,+0,+4.30189912378,+5.16250443635,+2.58140379141,+5.59247108415,+1.72096712543,+5.16199897124,+3.44172520278,+4.7316845723,+0,+4.73225831194,+4.28332473925,+5.99657794311
2010-08-16 15:46:30 UTC,+4.30361197071,+0,+4.73346281857,+1.72151756314,+2.58226495118,+0,+6.88477554366,+0,+4.30329748316,+0,+2.58224292063,+5.59428896921,+1.72152655851,+5.16367689722,+3.44284397757,+4.7332226088,+0,+4.73379658552,+4.28472060977,+5.99853212932
2010-08-16 15:47:00 UTC,+4.30169083081,+0,+4.73134986598,+1.720749067,+2.58111221086,+0,+6.88170227139,+0,+4.30137653375,+0,+2.58109019495,+5.59179171043,+1.72075805604,+5.16137190255,+3.44130709813,+4.73110978262,+0,+4.73168343367,+4.28199824983,+5.9947208888
2010-08-16 15:47:30 UTC,+4.29759832463,+4.29717281897,+4.72684875121,+1.71911197894,+2.57865658702,+0,+6.87515543665,+0,+4.2972844335,+0,+2.57863460232,+5.58647192771,+1.71912095447,+5.15646169033,+3.43803316244,+4.72660893712,+0,+4.72718189428,+4.28245646815,+5.99536238378
2010-08-16 15:48:00 UTC,+4.29880828656,+4.29838261816,+4.72817951949,+1.71959598902,+2.5793825997,+0,+6.87709102829,+5.58815526526,+4.2984942754,+0,+2.57936060577,+5.58804473769,+1.71960496854,+5.15791340953,+3.43900111151,+0,+5.15902072486,+4.72851278812,+4.27986762722,+5.99173806677
2010-08-16 15:48:30 UTC,+4.2978455567,+4.29742001777,+4.72712066768,+1.71921087694,+2.57880493352,+0,+6.87555093693,+5.5869038004,+4.29753164103,+0,+2.57878294694,+5.58679330067,+1.71921985329,+5.15675832075,+3.43823094391,+0,+5.15641907875,+4.72745383641,+4.28271057595,+5.99571812879
2010-08-16 15:49:00 UTC,+4.2952573332,+4.29483214244,+4.72427402799,+1.7181755334,+2.57725192343,+0,+6.87141052265,+5.58353933565,+4.29494367435,+0,+2.57722995659,+5.58342891077,+1.7181845012,+5.15365295557,+3.43616040894,+0,+5.1533139845,+4.7246069281,+4.28242673711,+5.99532076102
2010-08-16 15:49:30 UTC,+4.29614252441,+4.29571721455,+4.72524759938,+1.7185296284,+2.57778306416,+0,+6.87282657432,+5.58469000699,+4.29582877771,+0,+2.57776109056,+5.58457955651,+1.71853859913,+5.15471501295,+3.43686854691,+0,+5.1543759492,+4.72558059139,+4.27759956774,+5.98856283634
2010-08-16 15:50:00 UTC,+4.29584273559,+4.29541746607,+4.72491787874,+1.7184097066,+2.57760318206,+0,+6.87234699834,+5.58430030768,+4.29552901864,+0,+2.57758121075,+5.58418986587,+1.71841867633,+5.15435532465,+3.43662872093,+0,+5.1540162923,+4.72525083962,+4.27810020626,+5.9892637186
2010-08-16 15:50:30 UTC,+4.29680022747,+4.29637482914,+4.72597096955,+1.71879272338,+2.5781777053,+6.01518384239,+6.87387871035,+5.5855449636,+4.29648641551,+0,+2.57815572669,+5.58543449409,+1.71880169628,+5.15550412881,+0,+0,+5.15516499623,+4.72630402981,+4.27751511857,+5.98844460946
2010-08-16 15:51:00 UTC,+4.29946186313,+4.29903610684,+4.72889835118,+1.71985743332,+2.57977476483,+6.01890988896,+0,+5.58900485779,+4.29914778714,+5.15920263238,+2.57975276592,+5.58889431132,+1.719866415,+5.1586975744,+0,+0,+5.15835816327,+4.72923168762,+4.27786264383,+5.98893113674
2010-08-16 15:51:30 UTC,+4.299402975,+4.29897722662,+4.72883358347,+1.71983387683,+2.57973943022,+6.01882745095,+0,+5.58892830835,+4.29908890484,+5.15913196935,+0,+5.58881776358,+0,+5.15862692008,+0,+4.72859365063,+5.15828751511,+4.7291669138,+4.28084864682,+5.99311147137
2010-08-16 15:52:00 UTC,+4.30050104707,+4.30007515105,+4.73004129051,+1.72027312863,+2.58039830569,+6.02036465147,+0,+5.59035570628,+4.30018686802,+5.16044960497,+0,+5.59024512976,+0,+5.15994439323,+0,+4.72980128542,+5.15960487336,+4.73037473476,+4.27995903165,+5.99186603085
2010-08-16 15:52:30 UTC,+4.30104323319,+4.30061726427,+4.73063761019,+1.72049001441,+2.58072363328,+6.02112366246,+0,+5.59106050095,+4.30072900036,+5.1611002032,+0,+5.59094990875,+0,+5.16059491124,+0,+4.73039756944,+5.16025533463,+4.73097111069,+4.27986541221,+5.99173496582
2010-08-16 15:53:00 UTC,+4.30332417388,+4.30289789831,+4.73314628721,+1.72140243839,+2.58209226463,+6.02431677088,+0,+5.59402552494,+4.30300971488,+5.16383722638,+0,+5.59391486677,+0,+5.16333159695,+0,+4.73290609638,+5.16299178172,+4.7334800243,+4.27748232689,+5.98839870189
2010-08-16 15:53:30 UTC,+4.30315184647,+4.30272559404,+4.73295675404,+1.72133350382,+2.58198886313,+6.02407552823,+0,+5.5938015143,+4.30283740453,+5.16363044146,+0,+5.59369086111,+1.72134249768,+5.16312483748,+3.44247588595,+4.73271657454,+5.16278504026,+4.73329047328,+4.27753191332,+5.98846812173
2010-08-16 15:54:00 UTC,+4.30293897657,+4.30251275282,+4.73272263062,+1.7212483514,+2.58186113493,+6.02377752989,+0,+5.59352480204,+4.30262455578,+5.16337500746,+0,+5.59341415503,+1.72125734455,+5.16286943506,+3.44230559364,+4.73248246516,+5.16252966016,+4.73305632773,+4.27603919178,+5.98637834635
2010-08-16 15:54:30 UTC,+4.29590425917,+4.29547898139,+4.72498554503,+0,+2.57764009801,+6.01392956871,+6.87244541842,+5.58438028298,+4.29559053612,+5.15493367247,+2.57761812623,+5.58426983939,+1.71844328725,+5.154429141,+3.43667793876,+4.72474584241,+5.15409010222,+4.72531851229,+4.27951960282,+5.99125084072
2010-08-16 15:55:00 UTC,+4.29841120303,+4.29798558805,+4.72774278992,+0,+0,+6.0174390609,+6.87645580868,+5.58763909131,+4.29809723127,+5.15794188895,+2.57912234703,+5.58752857523,+1.71944612552,+5.15743698646,+3.43868345141,+4.72750292234,+5.15709768528,+4.72807601734,+4.27503994809,+5.98497942848
2010-08-16 15:55:30 UTC,+4.298686643,+4.29826099096,+4.72804573066,+0,+0,+6.01782465166,+6.87689643351,+5.58799713924,+4.29837264391,+5.15827240414,+2.57928761699,+5.58788661518,+1.71955630817,+5.15776746088,+3.43890379872,+4.72780584495,+5.15742813087,+4.72837898666,+4.27522773802,+5.98524232999
2010-08-16 15:56:00 UTC,+4.30212430106,+4.30169818679,+4.73182661529,+0,+0,+6.02263705864,+6.88239569937,+5.5924657949,+4.30180996103,+5.16239743457,+2.58135028652,+5.59235517143,+1.72093145463,+5.16189198266,+3.441653867,+4.73158650341,+5.16155229295,+4.73216022792,+4.27712613261,+0
2010-08-16 15:56:30 UTC,+4.30208793111,+4.30166182172,+4.73178661403,+1.72090791543,+0,+6.02258614402,+6.88233751786,+5.59241851713,+4.30177359467,+5.16235379231,+2.58132846376,+5.59230789471,+1.72091690578,+5.16184834576,+3.44162477166,+4.73154650453,+5.16150865985,+4.7321202229,+0,+0
2010-08-16 15:57:00 UTC,+4.30242237209,+4.30199621775,+4.73215444666,+1.72104169881,+0,+6.02305433082,+6.88287252742,+5.59285326124,+4.3021080025,+5.162755106,+2.58152913561,+5.59274262915,+1.72105069026,+5.16224960998,+3.44189231879,+4.73191431517,+5.16190988908,+4.73248809022,+0,+0
2010-08-16 15:57:30 UTC,+4.29764055331,+4.29721504195,+4.72689519611,+1.71912887129,+2.57868192547,+6.01636022173,+6.87522299038,+5.58663731388,+4.29732665798,+5.15701714497,+2.57865994045,+5.58652682008,+1.71913784696,+5.15651235651,+3.43806694467,+4.72665537924,+5.15617313598,+4.72722834358,+0,+0
2010-08-16 15:58:00 UTC,+4.29996925869,+4.29954343417,+4.7294564067,+1.72006040215,+2.58007921706,+6.01962019635,+6.87894825032,+5.58966442776,+4.29965513237,+5.15981148355,+2.58005721428,+5.58955386662,+1.72006938551,+5.15930635049,+3.43992986957,+4.72921643661,+5.15896688626,+4.72978979579,+0,+0
2010-08-16 15:58:30 UTC,+4.30111215311,+4.30068617491,+4.73071341128,+1.72051758382,+2.58076498726,+6.02122014403,+6.88077655321,+5.59115009082,+4.30079791344,+5.16118290391,+2.58074297576,+5.59103949662,+1.72052657095,+5.16067760173,+3.44084416577,+4.73047336598,+5.16033801791,+4.73104691893,+0,+0
2010-08-16 15:59:00 UTC,+4.29902151593,+4.29859581884,+4.72841403833,+1.71968128523,+2.57951054358,+6.01829344313,+6.87743213401,+5.58843244482,+4.29870748361,+5.15867423613,+2.57948854803,+5.58832191109,+1.71969026546,+5.15816924331,+3.43917169139,+4.72817413059,+5.15782987825,+4.72874732909,+0,+0
2010-08-16 15:59:30 UTC,+4.29852057034,+4.29809494064,+4.7278630768,+1.71948089651,+2.57920996152,+6.01759216513,+6.87663076496,+5.58778125927,+4.29820658773,+5.15807312465,+2.57918796979,+5.58767074002,+1.71948987509,+5.15756820597,+3.4387709434,+4.72762320202,+5.15722889335,+4.72819631557,+4.27789218536,+5.9889724942
2010-08-16 16:00:00 UTC,+4.2966952068,+4.29626982262,+4.72585546331,+1.71875071291,+2.57811468981,+6.01503682307,+6.87371070748,+5.58540844589,+4.29638140527,+5.15588277297,+2.578092712,+5.58529797944,+1.71875968546,+5.15537812444,+3.43731068347,+4.72561570864,+5.15503900287,+4.72618851265,+4.27784996978,+5.98891339337
2010-08-16 16:00:30 UTC,+4.29670344884,+4.29627806355,+4.72586452826,+1.7187540099,+2.57811963528,+6.01504836118,+6.87372389238,+5.58541915983,+4.2963896465,+5.15589266305,+2.5780976574,+5.58530869314,+1.71876298248,+5.15538801329,+3.43731727696,+4.72562477305,+5.15504889085,+4.72619757846,+4.27815963869,+5.98934692262
2010-08-16 16:01:00 UTC,+4.29408069309,+4.29365566062,+4.72297990851,+1.71770485274,+2.57654590482,+6.01137674292,+6.86952823636,+5.58200980615,+4.29376715099,+5.15274547768,+2.57652394696,+5.58189941529,+1.71771381666,+5.1522412161,+3.43521911677,+4.72274032587,+5.1519023682,+4.7233126865,+4.27963227735,+5.99140858243
2010-08-16 16:01:30 UTC,+4.29331256266,+4.29288763355,+4.7221350856,+1.7173975845,+2.57608500401,+6.01030143055,+6.8682994483,+5.58101130362,+4.2929990968,+5.15182375677,+2.57606305201,+5.58090093497,+1.71740654588,+5.15131960889,+3.43460462544,+4.72189555351,+5.15098084142,+4.72245652555,+4.27926413593,+5.99089319303
2010-08-16 16:02:00 UTC,+4.29555986117,+4.29513462969,+4.72460676125,+1.71829655092,+2.57742941707,+6.01344744298,+6.87189448047,+5.58393259561,+4.29524617228,+5.15452041082,+2.57740687569,+0,+1.71830551972,+5.1540159303,+3.43640242619,+4.72436708128,+5.15367692755,+4.72492842254,+4.27647280747,+5.98698539822
2010-08-16 16:02:30 UTC,+4.29636557698,+4.29594023713,+4.72549292223,+1.71861885409,+2.57791286868,+6.01457537146,+6.8731641393,+5.58497995589,+4.29605180816,+5.15548723247,+2.57789032093,+0,+1.71862535443,+5.15498263271,+3.43704698519,+4.72525318925,+5.15464354563,+4.72581466284,+4.2742005427,+5.98380428049
2010-08-16 16:03:00 UTC,+4.29482964722,+4.29440451399,+4.72380364051,+1.71800445006,+2.57699126865,+6.01242521022,+6.8707071067,+5.58298338118,+4.2945160308,+5.15364418793,+2.57696873303,+0,+1.71801094711,+5.1531398155,+3.43581826739,+4.7235640086,+5.15280088919,+4.72412522988,+4.2767342292,+5.98735138255
2010-08-16 16:03:30 UTC,+4.29678410542,+4.29635870928,+4.72595323784,+1.71878347977,+2.57816399724,+6.01516127301,+6.87383366083,+5.58552400635,+4.29647029507,+5.15597722977,+2.57814144619,+0,+0,+5.15548478551,+3.43738180086,+4.72571347732,+5.15514565462,+4.72627501967,+4.27759173294,+5.98855186781
2010-08-16 16:04:00 UTC,+4.29365540293,+4.2932304277,+4.7225121561,+1.71753193745,+2.57628668983,+6.01078137559,+6.86882866375,+5.58145696606,+4.29334190304,+5.15222294978,+2.57626416349,+0,+0,+5.15173095059,+3.43487889185,+4.72227260145,+5.15139214722,+4.72283362981,+4.27963344949,+5.99141022341
2010-08-16 16:04:30 UTC,+4.29410351931,+4.29367848377,+4.72300501377,+1.71771119279,+2.57655557196,+6.01140869754,+6.86954551717,+5.58203947825,+4.29378997494,+5.15276066608,+2.57653304208,+0,+0,+5.15226860313,+3.43523737736,+4.72276542963,+5.15192975284,+4.72332653162,+4.27983970961,+5.99169898278
2010-08-16 16:05:00 UTC,+4.29477051637,+4.29434539109,+4.72373860585,+1.71797800469,+2.57695578852,+6.01234243243,+6.87061251484,+5.58290651623,+4.29445690581,+5.1535610278,+2.57693325337,+0,+0,+0,+3.43577096371,+4.72348276241,+5.15272994983,+4.72406018939,+4.2804417377,+5.99252198626
2010-08-16 16:05:30 UTC,+4.29563888293,+4.29521364083,+4.7246936728,+1.71832536833,+2.5774768323,+6.01355806623,+6.87200164409,+5.58403531701,+4.29532518621,+5.15460302244,+2.57745429029,+0,+1.71833466006,+0,+3.43646564226,+4.72443776558,+5.15377173004,+4.72501534186,+4.2816713322,+5.99424337831
2010-08-16 16:06:00 UTC,+4.29445814182,+4.29403305859,+4.7233950429,+1.71785304874,+2.57676835521,+6.01190513665,+6.87011280816,+5.58250045659,+4.29414456228,+5.15318619463,+2.57674582253,+5.58239005482,+1.71786233639,+0,+3.43552106937,+4.72313922241,+5.15235519384,+4.72371659566,+4.28272866385,+5.995723608
2010-08-16 16:06:30 UTC,+4.29169425485,+4.29126954355,+4.72035520108,+1.71674743977,+2.57510994711,+6.00803594762,+6.86569140798,+5.5789076447,+4.29138094964,+5.1498696743,+2.57508743627,+5.57879732285,+1.71675671786,+0,+3.43330165605,+4.72009958362,+5.14903935615,+4.72067648159,+4.28182487399,+5.99445833178
2010-08-16 16:07:00 UTC,+4.29006570373,+4.28964121163,+4.71856405053,+0,+2.57413277171,+6.00575612498,+6.8630862088,+5.57679067037,+4.28975256021,+5.14791549785,+2.57411027375,+5.57668039562,+1.71610525986,+0,+3.43199884919,+4.7183085527,+5.14708558198,+4.7188851706,+4.28259872255,+5.99554169445
2010-08-16 16:07:30 UTC,+4.29118397228,+4.29074403086,+4.71979397034,+0,+2.57480376356,+6.00732159867,+6.86487510704,+5.57824432188,+4.29087071772,+5.14925736181,+0,+5.57813401478,+1.71655259307,+0,+3.43289344066,+4.71953839035,+5.14842716966,+4.7201152006,+4.28329442497,+5.99651565505
2010-08-16 16:08:00 UTC,+4.29265760955,+4.29221745916,+4.7213985564,+0,+2.57568798639,+6.00938455611,+6.86723249003,+5.58015992175,+4.29234420871,+5.15102564973,+0,+5.58004957204,+1.71714208196,+0,+3.43407231969,+4.72115905178,+5.15019509363,+0,+4.28144960249,+5.99393296397
2010-08-16 16:08:30 UTC,+4.29420520261,+4.29376483278,+4.723100654,+0,+2.57661658474,+6.01155104488,+6.86970818034,+5.58217165768,+4.29389164816,+5.15288268075,+0,+5.58206126322,+1.71776115487,+0,+3.43531036181,+4.72286104754,+5.15205174241,+0,+4.28378700231,+5.99720524721
2010-08-16 16:09:00 UTC,+4.2923256194,+4.29188551609,+4.72103342188,+1.71699999797,+2.57548878319,+6.00891980026,+6.86670140416,+5.57972836352,+4.29201225152,+5.15062727886,+0,+5.57961802342,+1.71700927825,+5.15013546887,+3.43380673451,+4.72079393912,+5.14979680474,+0,+4.28091278787,+5.99318144108
2010-08-16 16:09:30 UTC,+4.29508189253,+4.29464139843,+0,+1.71810256125,+0,+6.01277833062,+6.87111062455,+5.5833112781,+4.2947682511,+5.15393466299,+0,+5.5832008583,+1.71811185105,+5.15344246089,+3.43601169544,+4.72382520452,+5.15310350821,+0,+4.28011794501,+5.99206868709
2010-08-16 16:10:00 UTC,+4.29461956788,+4.2941791393,+0,+1.71791762233,+0,+6.01213111837,+6.87037104202,+5.58271029638,+4.29430597231,+5.15337989749,+2.57708493174,+5.58259988994,+1.71792691054,+5.15288776113,+3.43564184537,+4.72331675387,+5.15254885682,+0,+4.2797755312,+5.99158931897
2010-08-16 16:10:30 UTC,+4.29700065957,+4.29655989348,+0,+1.71887010568,+0,+6.01546442903,+6.87418008334,+5.58580550786,+4.29668682774,+5.15623708347,+2.57827138291,+5.58569503256,+1.71887940211,+5.15574460842,+3.43754666901,+4.72593540622,+5.15540545487,+0,+4.2797192132,+5.99151047562
2010-08-16 16:11:00 UTC,+4.30010200204,+4.29966079645,+0,+1.72011070345,+0,+6.0198060249,+6.87914131258,+5.58983698253,+4.29978786255,+5.1599585329,+2.58013224905,+5.58972641755,+1.72012001059,+5.15946561671,+3.44002767827,+4.72934616859,+5.15912613859,+4.72992451205,+4.2788985584,+5.99036158577
2010-08-16 16:11:30 UTC,+4.29984243809,+4.29940126927,+0,+1.72000687279,+2.57999908081,+6.01944265909,+6.87872608711,+5.58949957203,+4.29952832434,+0,+2.57997650561,+5.58938901455,+1.72001617903,+5.15915419039,+3.43982003253,+4.729060708,+5.15881473941,+4.72963900687,+4.27679371598,+5.98741487532
2010-08-16 16:12:00 UTC,+4.30027197422,+4.29983074455,+0,+1.72017869566,+2.58025681428,+6.02004397041,+6.87941321771,+5.59005793154,+4.29995781787,+0,+2.58023423569,+5.58994736164,+1.72018800338,+5.1596695503,+0,+4.72953309883,+5.15933005439,+4.73011147152,+4.27586162481,+5.98610997821
2010-08-16 16:12:30 UTC,+4.30204202566,+4.30160054524,+0,+1.72088675092,+2.58131889373,+6.02252188059,+6.88224477577,+5.59235884404,+4.30172769377,+0,+2.58129630117,+5.59224822295,+1.72089606476,+5.16179326814,+0,+4.73147974782,+5.16145358703,+4.73205842469,+4.27535281226,+5.98539765732
2010-08-16 16:13:00 UTC,+4.30150707462,+4.30106566999,+0,+1.72067276002,+2.58099790842,+6.02177299805,+6.88138901256,+5.59166345435,+4.30119279579,+0,+2.58097532008,+5.59155284874,+1.72068207201,+5.16115143083,+0,+4.73089142487,+5.1608118057,+4.73147000981,+4.27569543971,+5.98587732452
2010-08-16 16:13:30 UTC,+4.30361170693,+4.30317000419,+4.73344626125,+1.72151465419,+2.58226074558,+6.02471929086,+0,+5.59439929283,+4.30329721942,+0,+2.58223814063,+5.59428862634,+1.72152397344,+5.16367658076,+0,+0,+5.16333673545,+4.73378498241,+4.27350323292,+5.98280830685
2010-08-16 16:14:00 UTC,+4.30236572928,+4.30192420301,+4.73207589072,+1.72101623871,+2.58151312479,+6.02297503606,+0,+5.59277963052,+4.3020513653,+0,+2.58149052967,+5.59266900007,+1.72102555366,+5.1621816496,+0,+0,+5.16184193463,+4.73241447977,+4.27214015881,+5.98090004778
2010-08-16 16:14:30 UTC,+4.30502960194,+4.30458769842,+4.73500571263,+1.72208183998,+2.58311152149,+6.02670421424,+0,+5.59624243271,+4.30471497386,+0,+2.58308890536,+5.59613172522,+1.72209116412,+5.16537777936,+0,+0,+5.16503778575,+4.73534458411,+4.2720756847,+5.98080978614
2010-08-16 16:15:00 UTC,+4.30310108475,+4.30265945432,+4.73288466081,+1.72131039531,+2.58195435826,+6.02400446649,+0,+5.59372188437,+4.30278664785,+0,+2.58193175734,+5.59362487679,+1.7213197128,+5.16306393331,+3.44242688191,+0,+5.1627241414,+4.73322332783,+4.27375517053,+0
2010-08-16 16:15:30 UTC,+4.30286424444,+4.30242264756,+4.73262417542,+1.72121565455,+2.58181224757,+0,+0,+5.59341401414,+4.30254983103,+0,+2.58178964852,+5.59331701189,+1.72122497122,+5.16277977095,+3.4422374146,+0,+5.16244000383,+4.73296281732,+4.27263913234,+0
2010-08-16 16:16:00 UTC,+4.30052268572,+4.30008142051,+4.73004884591,+1.72027898517,+2.58040724807,+0,+0,+5.59037020697,+4.30020850449,+5.1604633314,+2.58038466749,+5.59027325745,+0,+5.1599539965,+3.44036421644,+0,+0,+4.73038723951,+4.27706999338,+0
2010-08-16 16:16:30 UTC,+0,+4.30189660377,+4.7320455318,+1.72100519691,+2.58149656214,+0,+0,+5.59273010958,+4.30202376489,+5.16264176538,+2.58147396724,+5.59263311918,+0,+5.1621321584,+3.44181653092,+0,+0,+4.73238411791,+4.27775470774,+0
2010-08-16 16:17:00 UTC,+0,+4.29597512554,+4.72553195695,+1.71863615389,+2.57794300913,+0,+6.87324449524,+5.58503165145,+4.29608868071,+5.15553529295,+2.57792046098,+5.58492113641,+0,+5.15502657377,+3.43707880057,+4.72529220501,+0,+4.72586991485,+4.28106507304,+0
2010-08-16 16:17:30 UTC,+0,+4.29937362816,+4.72927028045,+1.71999581423,+2.57998249303,+0,+6.87868186326,+5.58945001279,+4.29948730645,+5.15961389708,+2.57995991805,+5.58933939936,+0,+5.15910466831,+3.43979791708,+4.72903030484,+0,+4.72960859895,+4.27977868823,+0
2010-08-16 16:18:00 UTC,+0,+4.29777449437,+4.72751124711,+1.71935603872,+2.57902283288,+0,+6.87612336034,+5.587370994,+0,+5.15769474787,+2.57900027052,+5.58726042686,+1.71936533935,+5.15718575887,+3.43851846212,+4.72727137674,+0,+4.72784939595,+4.28039773095,+5.9924791601
2010-08-16 16:18:30 UTC,+0,+4.30080691973,+4.73084688878,+1.72056924018,+2.58084262916,+0,+6.88097503015,+5.59131342164,+0,+5.16133401601,+2.58082004286,+5.59120276672,+1.72057855127,+5.16082457239,+3.4409446829,+4.73060681886,+0,+4.73118535931,+0,+5.99490547668
