# file...... Output/hvac/house_hvac_file_046.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_12B_tm_3_B_12_Meter_76_901:hvac_load,house_3_13B_tm_3_B_13_Meter_76_902:hvac_load,house_3_14B_tm_3_B_14_Meter_76_903:hvac_load,house_3_15B_tm_3_B_15_Meter_76_904:hvac_load,house_3_16B_tm_3_B_16_Meter_76_905:hvac_load,house_3_17B_tm_3_B_17_Meter_76_906:hvac_load,house_3_1C_tm_3_C_1_Meter_76_907:hvac_load,house_3_2C_tm_3_C_2_Meter_76_908:hvac_load,house_3_3C_tm_3_C_3_Meter_76_909:hvac_load,house_3_4C_tm_3_C_4_Meter_76_910:hvac_load,house_3_5C_tm_3_C_5_Meter_76_911:hvac_load,house_3_6C_tm_3_C_6_Meter_76_912:hvac_load,house_3_7C_tm_3_C_7_Meter_76_913:hvac_load,house_3_8C_tm_3_C_8_Meter_76_914:hvac_load,house_3_9C_tm_3_C_9_Meter_76_915:hvac_load,house_3_10C_tm_3_C_10_Meter_76_916:hvac_load,house_3_11C_tm_3_C_11_Meter_76_917:hvac_load,house_3_12C_tm_3_C_12_Meter_76_918:hvac_load,house_3_13C_tm_3_C_13_Meter_76_919:hvac_load,house_3_14C_tm_3_C_14_Meter_76_920:hvac_load
2010-08-16 21:26:00 UTC,+0,+0,+0,+0,+3.91303791506,+5.21742750504,+0,+0,+5.66187633674,+0,+0,+4.35502337212,+3.04890020671,+0,+2.17791974986,+0,+0,+0,+0,+3.48431855457
2010-08-16 21:26:30 UTC,+0,+0,+0,+0,+3.91068954612,+5.21429629843,+0,+0,+5.66119254919,+0,+5.66064080166,+4.35449742718,+3.04853198413,+0,+0,+0,+0,+0,+0,+3.48389774977
2010-08-16 21:27:00 UTC,+0,+0,+0,+0,+3.904716677,+5.20633235062,+0,+3.05129829025,+5.66654937756,+0,+5.66599690623,+4.35861770816,+0,+0,+0,+0,+0,+0,+0,+3.48719435713
2010-08-16 21:27:30 UTC,+0,+0,+0,+0,+3.90399484423,+0,+3.05244576685,+3.05248198866,+5.66874761594,+0,+5.66819484769,+4.36030851464,+0,+0,+0,+0,+0,+0,+0,+3.48854715926
2010-08-16 21:28:00 UTC,+0,+0,+0,+0,+0,+0,+3.05146303574,+3.05149924245,+5.66692256455,+0,+5.66637004282,+4.35890475027,+0,+0,+0,+0,+0,+0,+3.92308700869,+3.48742401746
2010-08-16 21:28:30 UTC,+4.33777215697,+0,+4.33784747831,+0,+0,+0,+3.04794346298,+3.04797961562,+0,+0,+5.6598346505,+4.35387728072,+0,+3.91889203924,+0,+0,+0,+0,+3.91856217727,+0
2010-08-16 21:29:00 UTC,+4.33792208937,+0,+4.33799741528,+0,+0,+0,+3.04504499716,+3.04508110524,+0,+0,+5.65445257406,+0,+0,+3.91516527862,+0,+0,+0,+0,+3.91483585321,+0
2010-08-16 21:29:30 UTC,+4.34721918119,+0,+4.34729479001,+0,+0,+0,+3.0399736967,+0,+0,+0,+5.64503582493,+0,+0,+3.90864475196,+0,+0,+0,+0,+3.90831609078,+0
2010-08-16 21:30:00 UTC,+4.34998186155,+0,+4.35005755433,+0,+0,+0,+3.03692291988,+0,+0,+0,+5.6393709274,+0,+0,+3.90472215407,+0,+0,+0,+0,+3.90439395297,+0
2010-08-16 21:30:30 UTC,+4.34536549653,+0,+4.345441049,+0,+0,+0,+3.03989562356,+0,+0,+0,+5.64489085316,+0,+0,+3.90854436786,+0,+0,+4.77679856253,+0,+3.90821571842,+0
2010-08-16 21:31:00 UTC,+4.34927662113,+0,+4.34935229248,+0,+0,+0,+0,+0,+0,+0,+5.64599156705,+0,+0,+3.90930654537,+0,+3.47481534506,+4.77773003182,+0,+3.90897780658,+0
2010-08-16 21:31:30 UTC,+4.3531070779,+6.09428355458,+4.35318286559,+1.74150790987,+0,+0,+0,+0,+0,+0,+5.63607024667,+0,+0,+3.90243663276,+0,+3.46870905976,+4.76933420246,+3.90228133331,+3.90210869983,+0
2010-08-16 21:32:00 UTC,+4.35175421809,+6.09238954558,+4.3518299647,+1.74096665442,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.9039630025,+2.16905175712,+3.47006576535,+4.7711996031,+3.9038076195,+3.90363489043,+0
2010-08-16 21:32:30 UTC,+4.34964259648,+6.08943326703,+0,+1.74012183171,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.90125125263,+2.16754506673,+3.46765544094,+4.76788553057,+3.90109601804,+3.90092345877,+0
2010-08-16 21:33:00 UTC,+0,+6.09779490517,+0,+1.74251135675,+0,+0,+0,+0,+0,+4.7686159396,+0,+0,+0,+0,+2.16783687314,+3.46812225759,+4.76852737955,+3.90162118416,+0,+0
2010-08-16 21:33:30 UTC,+0,+6.10259928342,+0,+1.74388431518,+0,+0,+0,+0,+0,+4.76657534214,+0,+0,+0,+0,+2.16690916874,+3.46663816468,+4.76648682787,+3.89995158795,+0,+0
2010-08-16 21:34:00 UTC,+0,+6.11108045164,+0,+0,+0,+0,+0,+0,+0,+4.76428366118,+0,+0,+0,+0,+2.16586731572,+0,+4.76419519832,+3.89807655774,+0,+0
2010-08-16 21:34:30 UTC,+0,+6.11384730145,+0,+0,+0,+0,+0,+0,+0,+4.77139224032,+0,+0,+0,+0,+2.16909904586,+0,+4.77130361798,+3.90389272534,+0,+0
2010-08-16 21:35:00 UTC,+0,+6.10923913375,+0,+0,+0,+0,+0,+0,+0,+4.77934850774,+0,+0,+3.04161577861,+0,+0,+0,+0,+3.91040246287,+0,+0
2010-08-16 21:35:30 UTC,+0,+6.10636167089,+0,+0,+3.92564957147,+0,+0,+0,+0,+4.77841231871,+0,+0,+3.04101996869,+0,+0,+0,+0,+3.90963648248,+0,+0
2010-08-16 21:36:00 UTC,+0,+0,+0,+0,+3.92439410921,+0,+0,+0,+0,+4.78235974768,+0,+0,+3.04353219348,+0,+0,+0,+0,+0,+0,+3.47818398869
2010-08-16 21:36:30 UTC,+0,+0,+0,+0,+3.91962673828,+0,+3.04377978909,+3.04381587772,+0,+4.78299086809,+0,+0,+3.04393385147,+0,+0,+0,+0,+0,+0,+3.47864300345
2010-08-16 21:37:00 UTC,+0,+0,+0,+0,+3.91734061407,+0,+3.03966142079,+3.03969744607,+0,+4.77651928297,+0,+4.34204694945,+3.03981520186,+0,+0,+0,+0,+0,+0,+3.47393621053
2010-08-16 21:37:30 UTC,+0,+0,+0,+0,+3.91281022377,+5.21712391201,+3.05071040077,+3.05074659592,+0,+0,+0,+4.35782966256,+3.05086493611,+0,+0,+0,+0,+0,+0,+3.48656384748
2010-08-16 21:38:00 UTC,+0,+0,+0,+0,+3.90985749636,+5.21318688172,+3.05107109534,+3.05110729603,+0,+0,+0,+4.35834489016,+0,+0,+0,+0,+0,+0,+0,+3.48697607739
2010-08-16 21:38:30 UTC,+0,+0,+0,+0,+3.91512232703,+5.22020676361,+3.04834340931,+3.04837956809,+0,+0,+0,+4.35444857678,+0,+0,+0,+0,+0,+0,+0,+3.48385866491
2010-08-16 21:39:00 UTC,+0,+0,+0,+0,+3.91412621637,+5.21887859571,+3.04844138575,+0,+0,+0,+0,+4.35458852943,+0,+0,+0,+0,+0,+0,+0,+3.48397064003
2010-08-16 21:39:30 UTC,+0,+0,+0,+0,+3.91360089919,+5.21817816207,+0,+0,+0,+0,+0,+4.35393455565,+0,+0,+0,+0,+0,+0,+3.91861372594,+0
2010-08-16 21:40:00 UTC,+0,+0,+4.34817315057,+1.73950367175,+0,+5.21787846496,+0,+0,+0,+0,+0,+4.35494214104,+0,+0,+0,+0,+0,+0,+3.91952057461,+0
2010-08-16 21:40:30 UTC,+4.33927627213,+0,+4.33935163929,+1.73597444693,+0,+5.20729250625,+0,+0,+0,+0,+0,+4.35405416753,+0,+0,+2.17743502687,+3.48347688317,+0,+0,+3.91872137923,+0
2010-08-16 21:41:00 UTC,+4.34163791158,+0,+4.34171335064,+1.73691929759,+0,+5.21012659873,+0,+0,+0,+0,+0,+4.35436335684,+0,+0,+2.17758966003,+3.48372425726,+0,+0,+3.9189996563,+0
2010-08-16 21:41:30 UTC,+4.34573300767,+0,+4.34580857131,+1.73855767383,+0,+5.21504093093,+0,+0,+5.65191976426,+0,+5.65136927046,+0,+0,+0,+2.17408967632,+3.47812516544,+4.78228086529,+0,+3.91270110307,+0
2010-08-16 21:42:00 UTC,+4.34988547389,+0,+4.34996116374,+0,+0,+5.22002411021,+0,+0,+5.64259424626,+0,+5.64204501435,+0,+0,+0,+2.17050235521,+3.47238635631,+4.77439029673,+0,+3.90624537883,+0
2010-08-16 21:42:30 UTC,+4.34921452356,+0,+4.34929019302,+0,+0,+0,+0,+0,+5.64601750777,+0,+5.64546781248,+0,+0,+0,+2.17181920848,+3.47449298935,+4.77728680922,+0,+3.90861518089,+0
2010-08-16 21:43:00 UTC,+4.34552098808,+6.08366299888,+4.34559654527,+0,+0,+0,+0,+0,+5.64899170962,+0,+5.64844161198,+0,+0,+0,+2.17296331828,+3.4763232766,+4.77980336045,+3.91084728461,+3.91067411502,+0
2010-08-16 21:43:30 UTC,+4.35011348003,+6.09009250585,+4.3501891768,+0,+0,+0,+0,+0,+5.65033254165,+0,+5.64978226255,+0,+0,+3.9119313718,+0,+0,+4.78093787405,+3.91177555298,+3.91160232531,+0
2010-08-16 21:44:00 UTC,+4.34673250703,+6.08535913026,+4.34680810106,+0,+0,+0,+0,+0,+5.65436112643,+0,+5.65381030245,+0,+0,+3.91472054461,+0,+0,+4.78434656672,+3.91456457335,+3.91439117129,+0
2010-08-16 21:44:30 UTC,+4.34632388015,+6.08478705102,+0,+0,+0,+0,+0,+0,+5.65792684278,+0,+5.65737553667,+0,+0,+3.9171892525,+0,+0,+4.78736361414,+3.91703314634,+0,+0
2010-08-16 21:45:00 UTC,+0,+6.0890520782,+0,+0,+0,+0,+3.04556877286,+0,+5.65597620018,+0,+5.65542515784,+0,+0,+3.91583873375,+0,+0,+4.78571312357,+3.91568270139,+0,+0
2010-08-16 21:45:30 UTC,+0,+6.09048685622,+0,+0,+0,+0,+3.04508044279,+0,+5.65506931169,+0,+5.6545183919,+0,+0,+3.91521085355,+0,+0,+4.78494578109,+3.91505485549,+0,+0
2010-08-16 21:46:00 UTC,+0,+6.10116328406,+0,+0,+0,+0,+3.04370499841,+3.04374108588,+5.65251494385,+0,+5.65196436961,+0,+0,+3.91344234828,+0,+0,+0,+3.91328644689,+0,+0
2010-08-16 21:46:30 UTC,+0,+6.09855974194,+0,+0,+0,+0,+3.04815406701,+3.04819022288,+0,+0,+0,+0,+0,+3.91916282758,+0,+0,+0,+3.91900661361,+0,+0
2010-08-16 21:47:00 UTC,+0,+6.10686026286,+0,+0,+0,+0,+3.04350876075,+3.04354484521,+0,+0,+0,+0,+3.04366280462,+3.91319003178,+0,+0,+0,+0,+0,+3.47833325111
2010-08-16 21:47:30 UTC,+0,+0,+0,+0,+3.92173121968,+0,+3.04526280769,+3.04529891912,+0,+0,+0,+0,+3.0454169713,+3.91544533288,+0,+0,+0,+0,+0,+3.4803379129
2010-08-16 21:48:00 UTC,+0,+0,+0,+0,+3.91911008687,+0,+0,+3.04419833966,+0,+4.78441096276,+0,+0,+3.04431633365,+0,+0,+0,+0,+0,+0,+3.47908010411
2010-08-16 21:48:30 UTC,+0,+0,+0,+1.74352141056,+3.92241444006,+0,+0,+3.04194298775,+0,+4.78004786262,+0,+0,+3.0420608624,+0,+0,+0,+0,+0,+0,+3.47650255146
2010-08-16 21:49:00 UTC,+0,+0,+0,+1.74241255853,+3.91991996497,+0,+0,+0,+0,+4.78041479013,+0,+0,+3.0422943826,+0,+0,+0,+0,+0,+0,+3.47676941835
2010-08-16 21:49:30 UTC,+0,+0,+0,+1.74282869695,+3.92085611051,+0,+0,+0,+0,+4.78252684258,+0,+0,+3.04363853611,+0,+2.17416110172,+0,+0,+0,+0,+3.47830551705
2010-08-16 21:50:00 UTC,+0,+0,+0,+1.74304967068,+3.92135321331,+0,+0,+0,+0,+4.78704520797,+0,+0,+0,+0,+2.17621525818,+3.48152556069,+0,+0,+0,+3.48159173044
2010-08-16 21:50:30 UTC,+0,+0,+0,+0,+3.91837787416,+0,+0,+0,+0,+4.77963759931,+0,+4.34488156477,+0,+0,+2.17284758286,+3.47613812907,+0,+0,+0,+0
2010-08-16 21:51:00 UTC,+0,+0,+0,+0,+3.91451054641,+0,+0,+0,+0,+4.77731404792,+0,+4.34276940752,+0,+0,+2.17179124097,+3.47444824844,+0,+0,+0,+0
2010-08-16 21:51:30 UTC,+0,+0,+0,+0,+3.91248189188,+0,+0,+0,+0,+4.77522046382,+0,+4.34086629541,+0,+0,+2.17083944766,+3.47292561923,+0,+0,+3.90685200864,+0
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+3.91629356711,+0,+0,+0,+0,+4.76954645506,+0,+4.33570850189,+0,+0,+2.16825990775,+3.46879900616,+4.76945787413,+0,+3.90220988266,+0
2010-08-16 21:52:30 UTC,+4.34828173742,+0,+4.34835737853,+0,+0,+5.21809954155,+0,+0,+0,+4.76900109595,+0,+4.33521275902,+0,+0,+0,+3.46840237546,+4.76891252727,+0,+3.90176370332,+0
2010-08-16 21:53:00 UTC,+4.34945585493,+0,+4.34953153172,+0,+0,+5.2195085447,+0,+0,+0,+0,+0,+4.34043895386,+0,+0,+0,+0,+4.77466165438,+0,+3.90646739199,+0
2010-08-16 21:53:30 UTC,+4.35847790264,+0,+4.35855385327,+0,+0,+5.23033547919,+0,+0,+0,+0,+0,+4.34453966497,+0,+0,+0,+0,+4.77917268183,+0,+3.91015812085,+0
2010-08-16 21:54:00 UTC,+4.3565015298,+6.10028276771,+4.35657742048,+0,+0,+5.22796372728,+3.04355773152,+0,+0,+0,+0,+4.34761256289,+0,+0,+0,+0,+4.78255305322,+0,+3.91292379555,+0
2010-08-16 21:54:30 UTC,+4.35828002834,+6.10152570518,+4.35835597296,+0,+0,+5.23009801956,+3.04022836407,+0,+0,+0,+0,+4.3428567891,+0,+0,+0,+0,+4.77732141774,+3.90881653866,+3.90864349609,+0
2010-08-16 21:55:00 UTC,+4.35943316556,+6.10314010169,+4.35950914514,+0,+0,+5.23148184519,+3.04534220471,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.78535710338,+3.91539140275,+3.915217949,+0
2010-08-16 21:55:30 UTC,+4.35755072736,+6.10050468102,+4.35762664986,+0,+0,+5.22922281982,+3.05055875379,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.793554181,+3.92209831897,+3.92192444617,+0
2010-08-16 21:56:00 UTC,+4.35329763648,+6.09455033735,+4.35337342995,+0,+0,+5.22411888586,+3.05197400707,+3.05201022164,+0,+0,+0,+0,+0,+0,+0,+0,+4.79577805367,+3.92391790984,+3.92374392341,+0
2010-08-16 21:56:30 UTC,+4.35074333266,+6.09097430199,+0,+0,+0,+5.22105358614,+3.05049050194,+3.05052669371,+0,+0,+5.66456417303,+0,+0,+0,+0,+0,+0,+3.92201056757,+0,+0
2010-08-16 21:57:00 UTC,+0,+6.08710982032,+0,+1.73945785486,+0,+5.21774103651,+0,+3.05110438354,+0,+0,+5.66563685202,+0,+0,+0,+0,+0,+0,+3.92275329186,+0,+0
2010-08-16 21:57:30 UTC,+0,+6.08074905754,+0,+1.73764012454,+0,+0,+0,+3.05529453015,+0,+0,+5.67341729432,+0,+0,+0,+0,+0,+0,+3.92814047978,+0,+0
2010-08-16 21:58:00 UTC,+0,+6.08049949487,+0,+1.73756880641,+0,+0,+0,+3.05481626479,+0,+0,+5.67252923085,+0,+0,+0,+0,+0,+0,+3.92752558356,+0,+0
2010-08-16 21:58:30 UTC,+0,+6.08565829849,+0,+1.73904305002,+0,+0,+0,+3.05043505145,+0,+0,+5.6643940078,+0,+0,+0,+2.17910068245,+0,+0,+0,+0,+3.48620779563
2010-08-16 21:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.66207477785,+0,+3.0493042909,+0,+2.17820840535,+0,+0,+0,+0,+3.48478034202
2010-08-16 21:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.65808455696,+0,+3.04715524905,+3.91768020586,+2.17667324807,+3.48225822907,+0,+0,+0,+3.48232441683
2010-08-16 22:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.66039392327,+0,+3.04839902108,+3.91927930156,+2.17756173041,+3.48367957689,+0,+0,+0,+3.48374579958
2010-08-16 22:00:30 UTC,+0,+0,+0,+0,+3.90532647387,+0,+0,+0,+0,+0,+5.66122946425,+0,+3.04884902434,+3.9198578628,+2.17788318798,+3.48419382803,+0,+0,+0,+3.48426006335
2010-08-16 22:01:00 UTC,+0,+0,+0,+0,+3.9123781471,+0,+0,+0,+5.65526282422,+0,+5.65471187831,+0,+3.04533880129,+3.91534483108,+2.17537567769,+3.48018244346,+0,+0,+0,+3.48024858021
2010-08-16 22:01:30 UTC,+0,+0,+0,+0,+3.9165185315,+0,+0,+0,+5.65952468742,+0,+0,+0,+3.04763383327,+3.91829551313,+0,+3.4828051417,+0,+0,+0,+3.4828713429
2010-08-16 22:02:00 UTC,+0,+0,+0,+0,+3.92344870133,+0,+0,+0,+5.64704256994,+0,+0,+0,+0,+3.90965357443,+0,+3.47512380001,+0,+0,+0,+0
2010-08-16 22:02:30 UTC,+0,+0,+0,+0,+3.92826504806,+0,+0,+0,+5.6465115227,+0,+0,+0,+0,+3.90928590621,+0,+0,+0,+0,+0,+0
2010-08-16 22:03:00 UTC,+0,+0,+0,+0,+3.9275991501,+0,+3.04094712437,+0,+5.64739323556,+0,+0,+0,+0,+3.90989635622,+0,+0,+4.77845084907,+0,+0,+0
2010-08-16 22:03:30 UTC,+0,+0,+0,+0,+3.92827794688,+0,+3.04249285806,+0,+5.65026385146,+0,+0,+0,+0,+0,+0,+0,+4.78087975346,+0,+3.91155477354,+0
2010-08-16 22:04:00 UTC,+0,+0,+0,+0,+3.93078978691,+0,+3.04018965681,+0,+5.64598652593,+4.77734935061,+0,+4.34282689556,+0,+0,+0,+0,+4.77728339822,+0,+3.90859373326,+0
2010-08-16 22:04:30 UTC,+0,+0,+4.36973320145,+0,+3.93280120164,+0,+3.03675792616,+0,+5.63961338368,+4.77195674474,+0,+4.33792484654,+0,+0,+0,+0,+4.77189086246,+0,+3.90418183385,+0
2010-08-16 22:05:00 UTC,+4.37083922686,+0,+4.37089118405,+0,+0,+0,+3.03893933458,+0,+5.64366452511,+4.77538459997,+0,+4.34104087518,+0,+0,+0,+0,+4.77531867313,+0,+3.90698629477,+0
2010-08-16 22:05:30 UTC,+4.35997915901,+0,+4.36003090551,+0,+0,+0,+3.04045923622,+0,+5.64648716777,+4.77777296647,+0,+4.34321197577,+0,+0,+0,+0,+4.77770700858,+0,+3.90894030979,+0
2010-08-16 22:06:00 UTC,+4.35171739724,+6.09230417378,+4.35176898316,+1.74094225752,+0,+0,+0,+0,+0,+4.77742355816,+0,+4.3428943526,+0,+0,+0,+0,+4.77735760482,+3.90882748859,+3.90865444534,+0
2010-08-16 22:06:30 UTC,+4.34987433244,+6.08972390399,+4.3499258825,+1.74020488773,+0,+0,+0,+3.04477699968,+0,+4.78447902087,+0,+4.34930799125,+0,+0,+0,+0,+4.78441297576,+3.91460019678,+3.91442679249,+0
2010-08-16 22:07:00 UTC,+4.34212285302,+6.07887192045,+4.34217425212,+1.73710369058,+0,+0,+0,+3.04783347306,+0,+4.78928183164,+0,+4.35367389819,+0,+0,+0,+0,+4.78921572401,+3.91852980791,+3.91835615802,+0
2010-08-16 22:07:30 UTC,+4.33692010523,+6.07158813205,+4.33697140287,+1.73502218487,+0,+0,+0,+3.05165877127,+0,+4.79529274077,+0,+4.35913800491,+0,+0,+2.17996478272,+0,+0,+3.92344787286,+3.92327391577,+0
2010-08-16 22:08:00 UTC,+4.3351648741,+6.0691308281,+4.33521613749,+0,+0,+0,+0,+3.04804817421,+0,+4.78961920382,+0,+4.35398058019,+0,+0,+2.17738545795,+0,+0,+3.9188058424,+0,+0
2010-08-16 22:08:30 UTC,+4.33026281581,+6.06226800128,+0,+0,+0,+5.19647057439,+0,+3.05123360971,+0,+0,+0,+0,+0,+0,+2.17966105742,+0,+0,+3.92290125609,+0,+0
2010-08-16 22:09:00 UTC,+0,+6.05767957852,+0,+0,+0,+5.19253744335,+0,+0,+0,+0,+0,+0,+0,+0,+2.17961836515,+0,+0,+3.92284133334,+0,+0
2010-08-16 22:09:30 UTC,+0,+6.06483862203,+0,+0,+0,+5.19865376487,+0,+0,+0,+0,+0,+0,+0,+0,+2.18118954751,+3.48948317047,+0,+3.92566902624,+0,+0
2010-08-16 22:10:00 UTC,+0,+6.06553894339,+0,+0,+0,+5.19925406577,+0,+0,+0,+0,+0,+0,+0,+0,+2.17843206329,+3.48508634914,+0,+0,+0,+3.48513814714
2010-08-16 22:10:30 UTC,+0,+0,+0,+0,+0,+5.20142961346,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.48280258872,+0,+0,+0,+3.48285434921
2010-08-16 22:11:00 UTC,+0,+0,+0,+0,+0,+5.19652344062,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.49284533927,+0,+0,+0,+3.49289726474
2010-08-16 22:11:30 UTC,+0,+0,+0,+0,+0,+5.19800816119,+0,+0,+0,+0,+0,+0,+3.05305425189,+0,+0,+3.4890016045,+0,+0,+0,+3.48905346681
2010-08-16 22:12:00 UTC,+0,+0,+0,+0,+0,+5.20345356278,+3.05376273279,+0,+0,+0,+5.67064028349,+0,+3.05392827247,+0,+0,+3.49000041195,+0,+0,+0,+3.49005229068
2010-08-16 22:12:30 UTC,+0,+0,+0,+0,+0,+5.21724028373,+3.05391903727,+0,+0,+0,+5.67093052083,+0,+3.05408458866,+0,+0,+0,+0,+0,+0,+3.49024440549
2010-08-16 22:13:00 UTC,+0,+0,+0,+0,+3.91713939207,+0,+3.04962560304,+0,+0,+0,+5.66295816749,+0,+3.04979083189,+0,+0,+0,+0,+0,+0,+3.48533749674
2010-08-16 22:13:30 UTC,+0,+0,+0,+0,+3.92002016079,+0,+3.04189275489,+0,+0,+0,+5.64859926772,+0,+3.04205740227,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:14:00 UTC,+0,+0,+0,+0,+3.91504194465,+0,+3.04404289028,+0,+0,+0,+5.65259179101,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:14:30 UTC,+0,+0,+0,+0,+3.91541501265,+0,+3.04330511165,+0,+0,+0,+5.65122183156,+0,+0,+0,+0,+0,+4.7821789461,+0,+0,+0
2010-08-16 22:15:00 UTC,+0,+0,+0,+1.74178123663,+3.91851222011,+0,+0,+0,+0,+0,+5.65601973172,+0,+0,+0,+0,+0,+4.78623916427,+0,+0,+0
2010-08-16 22:15:30 UTC,+0,+0,+0,+1.74227536467,+3.91962381809,+0,+0,+0,+0,+0,+5.65322225207,+0,+0,+0,+0,+0,+4.78387179994,+0,+3.91398402984,+0
2010-08-16 22:16:00 UTC,+0,+0,+0,+1.74147634504,+3.91782633127,+0,+0,+0,+0,+0,+5.65193356752,+0,+0,+3.91343415224,+0,+0,+4.78278125198,+0,+3.91309179871,+0
2010-08-16 22:16:30 UTC,+0,+0,+0,+1.74439686659,+3.92439638168,+0,+0,+0,+0,+0,+5.64654356459,+0,+0,+3.90970187789,+2.17223800754,+0,+4.77821996719,+0,+3.90935998654,+0
2010-08-16 22:17:00 UTC,+0,+0,+4.36068239164,+0,+3.92465540018,+0,+0,+3.0457571759,+0,+0,+0,+0,+0,+3.91602957001,+2.17575376385,+0,+4.78595316245,+0,+3.91568689527,+0
2010-08-16 22:17:30 UTC,+4.35622098353,+6.0986330975,+4.35627265701,+0,+0,+0,+0,+3.04957438033,+0,+0,+0,+0,+0,+3.9209375295,+2.17848069631,+0,+4.79195127518,+3.9207849308,+3.92059424759,+0
2010-08-16 22:18:00 UTC,+4.34840185802,+6.08768632625,+4.34845337942,+0,+0,+0,+0,+3.05306263824,+0,+0,+0,+4.36114330719,+0,+3.92542254682,+2.18097263592,+0,+4.79743250233,+3.9252697116,+3.92507871048,+0
2010-08-16 22:18:30 UTC,+4.35009773295,+6.09006055025,+4.35014928735,+0,+0,+0,+0,+3.05252990248,+0,+0,+0,+4.36038234033,+0,+3.92473758339,+2.18059206046,+0,+0,+3.92458478429,+3.92439383171,+0
2010-08-16 22:19:00 UTC,+4.35092630882,+6.09122055601,+4.35099607601,+0,+0,+0,+0,+3.05191593173,+0,+0,+0,+4.35950533635,+0,+3.92394817231,+2.1801534524,+0,+0,+3.92379541484,+3.9236254158,+0
2010-08-16 22:19:30 UTC,+4.35147524248,+6.09198906282,+4.35154502486,+0,+0,+0,+0,+0,+0,+0,+0,+4.36155817837,+0,+3.92579598168,+0,+3.48947464341,+0,+3.9256431268,+3.92547301608,+0
2010-08-16 22:20:00 UTC,+4.35119258151,+6.09159333765,+4.35126235607,+0,+0,+0,+0,+0,+0,+0,+0,+4.36523242671,+0,+0,+0,+3.49241430101,+0,+3.92895022616,+0,+0
2010-08-16 22:20:30 UTC,+4.34147911134,+6.0779944842,+4.34154861674,+0,+0,+0,+0,+0,+0,+0,+0,+4.36431574409,+0,+0,+0,+3.4916808903,+0,+3.92812514296,+0,+0
2010-08-16 22:21:00 UTC,+4.33392396756,+6.06741728578,+0,+0,+0,+0,+3.05695419483,+0,+0,+4.80369147301,+0,+4.3667530028,+0,+0,+0,+3.49363086896,+0,+3.93031885873,+0,+0
2010-08-16 22:21:30 UTC,+0,+6.06828619347,+0,+0,+0,+0,+3.0560253339,+0,+0,+4.80223186616,+0,+4.36542618562,+0,+0,+0,+3.49256932173,+0,+0,+0,+0
2010-08-16 22:22:00 UTC,+0,+0,+0,+0,+0,+0,+3.04314623055,+0,+5.65147226097,+4.7819937152,+0,+0,+0,+0,+0,+3.47785045869,+0,+0,+0,+0
2010-08-16 22:22:30 UTC,+0,+0,+0,+0,+0,+0,+3.04310156165,+0,+5.65138930554,+4.78192352275,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47786447137
2010-08-16 22:23:00 UTC,+0,+0,+0,+0,+0,+0,+3.04236694999,+0,+5.65002504449,+4.78076915808,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47702490141
2010-08-16 22:23:30 UTC,+0,+0,+0,+0,+0,+0,+3.04130448988,+0,+5.64805192997,+4.7790996142,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47581064137
2010-08-16 22:24:00 UTC,+0,+0,+0,+1.73277325398,+0,+0,+0,+0,+5.64932898405,+4.780180189,+0,+0,+3.04248677078,+0,+0,+0,+0,+0,+0,+3.47659654392
2010-08-16 22:24:30 UTC,+0,+0,+0,+1.73341472441,+0,+0,+0,+0,+5.65018462163,+4.78090418372,+0,+0,+3.04260288525,+0,+0,+0,+0,+0,+0,+3.47712310561
2010-08-16 22:25:00 UTC,+0,+0,+0,+1.73584228346,+0,+5.20690841353,+0,+0,+5.64785309245,+0,+0,+0,+3.04134734763,+0,+0,+0,+0,+0,+0,+3.47568827621
2010-08-16 22:25:30 UTC,+0,+0,+0,+1.73753711822,+0,+5.21199211743,+0,+0,+5.64619022642,+0,+0,+0,+3.04045188772,+0,+0,+0,+4.77743692839,+0,+0,+0
2010-08-16 22:26:00 UTC,+0,+0,+0,+0,+0,+5.20787882344,+0,+0,+5.65481972899,+0,+0,+0,+3.04509890884,+0,+2.17520158149,+0,+4.78473859185,+0,+0,+0
2010-08-16 22:26:30 UTC,+0,+0,+0,+0,+3.90772735155,+5.21034244738,+0,+0,+5.66411908172,+0,+0,+0,+3.0501066468,+0,+2.17877882522,+0,+4.79260703441,+0,+0,+0
