# file...... Output/hvac/house_hvac_file_035.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_62_681:hvac_load,house_3_1A_tm_3_A_1_Meter_63_682:hvac_load,house_3_2A_tm_3_A_2_Meter_63_683:hvac_load,house_3_3A_tm_3_A_3_Meter_63_684:hvac_load,house_3_4A_tm_3_A_4_Meter_63_685:hvac_load,house_3_5A_tm_3_A_5_Meter_63_686:hvac_load,house_3_6A_tm_3_A_6_Meter_63_687:hvac_load,house_3_7A_tm_3_A_7_Meter_63_688:hvac_load,house_3_8A_tm_3_A_8_Meter_63_689:hvac_load,house_3_9A_tm_3_A_9_Meter_63_690:hvac_load,house_3_10A_tm_3_A_10_Meter_63_691:hvac_load,house_3_11A_tm_3_A_11_Meter_63_692:hvac_load,house_3_12A_tm_3_A_12_Meter_63_693:hvac_load,house_3_13A_tm_3_A_13_Meter_63_694:hvac_load,house_3_14A_tm_3_A_14_Meter_63_695:hvac_load,house_3_15A_tm_3_A_15_Meter_63_696:hvac_load,house_3_1B_tm_3_B_1_Meter_64_697:hvac_load,house_3_2B_tm_3_B_2_Meter_64_698:hvac_load,house_3_3B_tm_3_B_3_Meter_64_699:hvac_load,house_3_4B_tm_3_B_4_Meter_64_700:hvac_load
2010-08-16 15:04:30 UTC,+0,+5.52328075566,+3.82442032783,+4.67381969918,+0,+4.67391277544,+5.52331476488,+0,+2.12494410347,+3.82470043259,+4.24929243849,+2.12491558616,+4.67427044394,+5.52411255263,+3.82469325333,+2.97466597315,+5.98686793953,+2.99395872563,+4.27664486008,+2.56620034264
2010-08-16 15:05:00 UTC,+0,+5.52968941924,+3.82885800571,+4.67924281614,+0,+4.67933304983,+5.5297234594,+0,+2.12740988402,+3.82913855997,+4.25422311361,+2.12738133302,+4.67969422297,+5.53052249811,+3.82913135011,+2.97811767431,+5.9828348362,+2.9919417433,+4.27376383114,+2.56447154298
2010-08-16 15:05:30 UTC,+2.99118118115,+5.53344090689,+3.83145572252,+4.68241738693,+0,+4.68250770565,+5.53347496519,+0,+2.12885329644,+3.83173653981,+4.25710941992,+0,+4.68286918126,+5.53427473596,+3.83172931208,+2.98013822252,+5.97230597534,+2.98667618831,+4.26624258744,+2.55995832069
2010-08-16 15:06:00 UTC,+2.99377361146,+5.5286446962,+3.82813458743,+4.67835875425,+0,+4.67844896425,+5.52867873131,+0,+2.12700791912,+0,+4.25341932826,+0,+4.67881005314,+5.5294775661,+3.82840786354,+2.97755498729,+5.97084389185,+2.9859449904,+4.26519815478,+2.55933159498
2010-08-16 15:06:30 UTC,+2.9988278507,+5.52743654521,+3.8272980036,+4.67733639697,+5.10275533251,+4.67742657959,+5.5274705745,+0,+2.12654307421,+0,+4.25248980538,+0,+4.67778496538,+5.52826917357,+3.82757120078,+2.97690427821,+5.96995294529,+2.98549942192,+0,+2.5589496885
2010-08-16 15:07:00 UTC,+3.00063963856,+5.52732815821,+0,+4.67724467807,+5.10265526936,+4.67733485822,+5.52736218697,+0,+2.12650137145,+0,+4.2524064149,+0,+4.67769323534,+5.52816076481,+3.82749614104,+2.97684590099,+5.97472956834,+2.98788824374,+0,+2.56099719989
2010-08-16 15:07:30 UTC,+2.99894370831,+5.52931113227,+0,+4.6789227035,+5.10448595507,+4.67901292862,+5.52934517061,+0,+2.1272643354,+0,+4.2539320686,+0,+4.67937146375,+5.53014413559,+3.82886938076,+2.97791392933,+5.97733702476,+2.98919225039,+0,+0
2010-08-16 15:08:00 UTC,+2.99631601857,+5.52678875678,+0,+4.67678822766,+5.10215729285,+4.67687839558,+5.52682278293,+5.95222488986,+2.12629383275,+0,+4.2519914121,+2.12626529701,+4.67723672972,+5.52762125545,+3.82712259733,+2.97655537978,+5.9827469376,+2.99189778463,+0,+0
2010-08-16 15:08:30 UTC,+2.9968163428,+5.52720786919,+0,+4.67714288751,+5.1025442183,+4.67723306494,+5.52724189737,+5.95267627195,+2.12645508936,+0,+4.25231386736,+2.12642655142,+4.67759143248,+5.52804045173,+3.82741283907,+2.97678111342,+5.98582907643,+2.99343918315,+0,+0
2010-08-16 15:09:00 UTC,+2.99433382806,+5.52110021279,+0,+4.67197448773,+5.09690561731,+4.67206452663,+5.52113421149,+5.94609835497,+2.12410512337,+3.82319036293,+4.2476147799,+2.12407661754,+4.6724224076,+5.52193157337,+3.82318319409,+2.97349153433,+5.98986688663,+2.9954585194,+0,+0
2010-08-16 15:09:30 UTC,+2.99743963474,+5.51567222409,+0,+4.66738123389,+5.0918944866,+0,+5.51570619664,+5.94025243671,+2.12201666427,+3.81943137174,+4.24343861249,+2.12198771033,+4.66782859805,+5.51650249821,+3.8194242289,+2.97056802348,+5.98788820732,+2.99446896849,+0,+0
2010-08-16 15:10:00 UTC,+2.99399240812,+5.51543465386,+0,+4.66718019809,+5.09167516135,+0,+5.51546862527,+5.93999657474,+0,+3.81926684975,+4.24325583163,+2.12189630481,+4.667627538,+5.51626488058,+3.8192583935,+2.97044006844,+5.9925579,+2.99680431333,+0,+0
2010-08-16 15:10:30 UTC,+2.99387982608,+5.51484925294,+3.81858193475,+4.66668482208,+5.09113471786,+0,+5.51488322152,+5.93936610064,+0,+3.81886144767,+4.24280543774,+2.1216710705,+4.66713210198,+5.51567936231,+3.81885299452,+2.9701247718,+5.98997915516,+2.99551466565,+0,+0
2010-08-16 15:11:00 UTC,+2.99078196418,+5.5168721387,+3.81998268191,+4.66839662154,+5.09300225044,+0,+5.51690611703,+5.94154473916,+0,+3.82026233691,+4.24436179883,+2.12244938003,+4.66884410865,+5.51770265319,+3.82025387306,+2.97121429677,+5.98061823557,+2.99083320624,+4.27217781866,+2.56352018574
2010-08-16 15:11:30 UTC,+2.98702496525,+5.52266732231,+3.82399555595,+4.67330060171,+5.09835237609,+0,+5.52270132856,+5.94778612451,+0,+3.82427561764,+4.2488204772,+2.12467908842,+4.67374868198,+5.52349899647,+3.82426712318,+2.97433557835,+5.98371699845,+2.99238291865,+4.27439140305,+2.56484847685
2010-08-16 15:12:00 UTC,+2.98652892391,+5.52666629126,+3.82676464133,+4.67668459533,+5.10204423245,+0,+5.52670031682,+5.95209299509,+0,+3.82704498357,+4.25189719003,+2.12621769955,+4.67713308487,+5.52749876547,+3.82703646802,+0,+5.98404697542,+2.99254794236,+4.27462712029,+2.56498992214
2010-08-16 15:12:30 UTC,+0,+5.52985207019,+3.82897063336,+4.67938045408,+5.10498535002,+0,+5.52988154834,+5.95552406384,+2.12747246521,+3.82925119904,+4.25434825347,+0,+4.67982926965,+5.53068518164,+0,+0,+5.98467068624,+2.99285986436,+4.27507266471,+2.56525727705
2010-08-16 15:13:00 UTC,+0,+5.53060357754,+3.82949101444,+4.680016392,+5.10567914308,+4.68010664641,+5.53063305804,+5.95633343365,+2.12776161315,+3.8297716328,+4.25492644551,+0,+4.68046528444,+5.53143683924,+0,+0,+5.98423468929,+2.99264181934,+4.27476121267,+2.56507038608
2010-08-16 15:13:30 UTC,+0,+5.52781975692,+3.82756335837,+4.677660677,+5.10310911426,+4.67775086829,+5.52784922872,+5.9533352721,+2.12669051764,+3.82784378149,+4.25278463936,+0,+4.67810928455,+5.5286524618,+0,+0,+5.99125076304,+2.99615060534,+4.27977310669,+2.5680778404
2010-08-16 15:14:00 UTC,+0,+5.53096845804,+3.82974367592,+4.68032515992,+5.10601600153,+4.68041542261,+5.53099793968,+5.95672640823,+2.12790200367,+3.8300243199,+0,+0,+4.68077408975,+5.53180179279,+0,+0,+5.99208233291,+2.99656647905,+4.28036713408,+2.56843429451
2010-08-16 15:14:30 UTC,+0,+5.52997849376,+3.82905817538,+4.67948743581,+5.10510206454,+4.67957767606,+5.53000797231,+5.95566022144,+2.12752110764,+3.82933874994,+0,+0,+4.67993626435,+5.53081163055,+0,+0,+5.99896806258,+0,+4.28528591753,+2.57138587648
2010-08-16 15:15:00 UTC,+0,+5.52486679653,+3.82552162783,+4.67516555594,+5.10038699671,+4.67525568038,+5.52490065848,+5.95015968588,+2.12555603704,+3.82580184415,+0,+2.1255270331,+4.67561386177,+5.52570331096,+0,+2.97552258297,+5.99974201403,+0,+4.28583878554,+2.57171763233
2010-08-16 15:15:30 UTC,+2.98184082498,+5.52070727521,+3.82264136328,+4.67164569448,+5.09654691172,+4.67173572457,+5.52074111734,+5.94567989376,+2.12395562784,+3.82292128777,+0,+2.12392664651,+4.67209357463,+5.52154295062,+3.82291280364,+2.97328226431,+5.9967957904,+0,+4.28373416674,+2.57045472761
2010-08-16 15:16:00 UTC,+2.98160445208,+5.52398709571,+3.82491247827,+4.6744211374,+5.09957485386,+4.6745112419,+5.52402095347,+5.94921225077,+2.12521756521,+0,+0,+2.12518856604,+4.67486935329,+5.52482343286,+3.82518413148,+2.97504877612,+5.99014810944,+0,+4.27898543208,+2.56760518566
2010-08-16 15:16:30 UTC,+2.9801587888,+5.52422623368,+3.82507806953,+4.67462350021,+5.09979562684,+4.67471361012,+5.52426009258,+5.94946980162,+2.1253095754,+0,+0,+2.12528057494,+4.67507174052,+5.52506261898,+3.82534973822,+2.9751775758,+5.99712271928,+0,+4.2839677066,+2.57059486634
2010-08-16 15:17:00 UTC,+2.98024705391,+5.52269139492,+3.82401526884,+0,+5.09837865812,+4.67341476719,+5.5227252465,+5.94781678478,+2.12471903378,+0,+0,+2.12469004166,+4.67377277527,+5.5235274705,+3.82428683791,+2.97435091137,+5.99393005382,+0,+4.28168704345,+2.56922632384
2010-08-16 15:17:30 UTC,+2.98291487491,+5.52446106553,+3.82524067907,+0,+0,+4.67491233437,+5.52449492555,+5.94972271483,+2.12539992884,+0,+0,+2.1253709271,+4.67527048348,+5.5252974982,+3.825512363,+2.97530405627,+5.9829180992,+2.99198338372,+4.27382071373,+2.56450602705
2010-08-16 15:18:00 UTC,+2.98223308719,+5.53351612584,+3.83151086401,+0,+0,+4.6825750938,+5.53355002908,+5.95947498766,+2.12888393559,+0,+4.25717068727,+2.1288548846,+4.68293396413,+5.53435438437,+3.83178313524,+2.98018111249,+5.98297156973,+2.99201012468,+4.27385891011,+2.5645289473
2010-08-16 15:18:30 UTC,+2.98012850052,+5.53153018186,+3.83013569534,+0,+0,+4.68089450749,+5.53156407561,+5.957336132,+2.12811982788,+3.83041637899,+4.25564274628,+2.12809078769,+4.68125321968,+5.53236804009,+3.83040783781,+2.97911148299,+5.9902202427,+2.99563523513,+4.27903696009,+2.56763610575
2010-08-16 15:19:00 UTC,+2.97767365216,+5.52951305715,+3.82873893551,+0,+0,+4.67918753475,+5.52954694128,+5.95516369476,+2.12734372309,+3.82901947773,+4.25409081548,+2.12731469388,+4.67954608629,+5.53035050872,+3.82901094717,+2.9780250595,+0,+2.99873899105,+4.28347031574,+2.57029640028
2010-08-16 15:19:30 UTC,+2.97785332299,+5.52252805778,+3.8239002299,+0,+0,+4.67327654473,+5.52256190859,+5.94764087122,+2.12465618861,+3.82418221826,+4.24871671221,+0,+4.67363453987,+5.52336410055,+3.82417372451,+2.97426293807,+0,+3.00258776543,+4.28896784414,+2.57359526584
2010-08-16 15:20:00 UTC,+2.97709021073,+5.5220955027,+3.82360070692,+0,+0,+4.672910499,+5.52212935144,+5.94717501063,+2.12448975947,+3.82388266458,+4.24838391384,+0,+4.67326845962,+5.52293145808,+3.82387417311,+2.97402996375,+0,+3.00132713241,+4.28716717583,+2.57251475073
2010-08-16 15:20:30 UTC,+2.97693900519,+5.52320649153,+3.8243700115,+0,+0,+4.67385066291,+5.52324034557,+5.94837154235,+2.12491722143,+3.82465204795,+4.24923868406,+0,+4.67420871208,+5.52404267114,+3.82464355063,+2.97462834256,+0,+2.99936588357,+4.28436575907,+2.57083372306
2010-08-16 15:21:00 UTC,+2.97514495338,+5.51808361303,+3.82082267278,+4.66942550443,+5.09412211722,+4.66951547497,+5.51811744266,+5.94285421725,+2.12294615254,+3.82110434595,+4.24529725485,+0,+4.66987311593,+5.51891875889,+3.82109587567,+2.97186915933,+0,+2.9999238664,+4.28516277288,+0
2010-08-16 15:21:30 UTC,+2.97588948768,+5.51301156102,+3.81731052878,+4.66513344298,+5.08943958517,+4.6652232984,+5.51304536653,+5.93739163203,+2.12099463944,+3.81759184213,+4.24139493026,+0,+0,+5.51384568313,+3.81758339869,+2.96913735116,+0,+2.99987831603,+4.28509770947,+0
2010-08-16 15:22:00 UTC,+2.97925088916,+5.51320874795,+3.81744707085,+4.66530030606,+5.08962162861,+4.66539016594,+5.51324255439,+5.93760400174,+2.12107050862,+3.81772839815,+4.24154664143,+2.12104156804,+0,+5.51404290975,+3.81771995366,+2.96924355599,+0,+2.99526168017,+4.27850338008,+0
2010-08-16 15:22:30 UTC,+2.97922197453,+0,+3.81617435934,+4.66374497231,+5.08792479824,+4.66383479048,+5.51140456318,+5.93562449997,+2.12036333,+3.81645555626,+4.24013253841,+2.12033439941,+0,+5.51220455632,+3.81644712151,+2.96825361831,+5.98616542005,+2.99360739086,+4.27614041965,+0
2010-08-16 15:23:00 UTC,+0,+0,+3.8157108767,+4.66317856734,+5.08730686451,+4.6632683703,+5.51073522304,+5.93490362599,+2.12010579713,+3.81599202611,+4.23961756531,+2.12007687018,+0,+5.51153508418,+3.8159835949,+0,+5.98371351725,+2.99238117768,+4.27438891628,+0
2010-08-16 15:23:30 UTC,+0,+0,+3.81667129895,+4.66435226386,+5.08858733819,+4.66444209831,+5.51212222041,+0,+2.12063945313,+3.81695254679,+4.24068468538,+2.12061051863,+0,+5.512922355,+3.81694410824,+0,+5.97933550873,+2.99019170585,+4.27126150976,+0
2010-08-16 15:24:00 UTC,+0,+0,+3.81940353964,+4.66769123423,+5.09223007168,+0,+5.51606799612,+0,+2.12215761513,+3.81968506742,+4.24372046353,+2.1221286592,+0,+5.51686890845,+3.81967660798,+0,+5.97711449578,+2.9890809622,+4.26967494129,+0
2010-08-16 15:24:30 UTC,+0,+0,+3.81839813283,+4.66646256362,+5.0908896227,+0,+5.5146160339,+0,+2.12159896367,+3.81867955766,+4.24260336134,+2.12157001562,+0,+5.51541666021,+3.8186711059,+0,+5.97686682771,+2.98895710166,+4.26949802093,+2.56191213705
2010-08-16 15:25:00 UTC,+0,+0,+3.82093214453,+4.66955928578,+5.09426806934,+0,+5.51827553665,+0,+2.12300698023,+3.82121382892,+4.24541888831,+2.1229780123,+0,+5.51907688407,+3.82120535781,+0,+5.97386168857,+2.98745421113,+4.2673513162,+2.56062397796
2010-08-16 15:25:30 UTC,+0,+0,+0,+4.67721279383,+5.10261785538,+0,+5.52731994977,+0,+2.12648687436,+0,+4.2523774259,+2.12645785725,+4.67766134727,+0,+3.82746872766,+0,+5.96825208013,+2.98464880764,+4.263344123,+2.55821940765
2010-08-16 15:26:00 UTC,+2.9902783134,+0,+0,+4.67856088211,+5.10408858598,+0,+5.52891303195,+0,+2.12709982264,+0,+4.25360310214,+2.12707079687,+4.67900959864,+0,+3.82857195713,+2.97768363757,+5.96833925366,+2.98469240374,+4.26340639495,+2.55825677478
2010-08-16 15:26:30 UTC,+2.9915675431,+0,+0,+4.67875227572,+5.10429739159,+0,+5.52913920838,+0,+2.12718684535,+0,+4.25377711636,+0,+4.67920101534,+0,+3.82872858704,+2.97780545557,+5.96689831191,+2.98397177889,+4.26237706606,+2.55763911208
2010-08-16 15:27:00 UTC,+2.9912093702,+5.52537636122,+0,+4.67418083948,+5.09931006902,+0,+5.52373698522,+0,+2.12510830658,+0,+4.24962078572,+0,+4.67462902624,+0,+3.82498747977,+2.97489583143,+5.97751509907,+2.98928130664,+4.26996111008,+2.56219001995
2010-08-16 15:27:30 UTC,+2.98668072026,+5.52760295823,+0,+4.677480945,+5.10291040158,+4.67757113148,+5.52763683323,+0,+2.12660879718,+0,+4.25262122779,+0,+4.67792953083,+0,+3.82768817336,+2.97699627997,+5.98022103594,+2.99063456406,+4.27189408131,+2.56334992535
2010-08-16 15:28:00 UTC,+2.98789268809,+5.51936737857,+0,+4.67051184985,+5.09530729296,+4.67060184952,+5.51940121431,+5.94580133953,+2.12344009169,+0,+4.24628495559,+0,+4.67095959276,+0,+3.82198490373,+2.97256059565,+5.9895911803,+2.99532063682,+4.27858759283,+2.56736645691
2010-08-16 15:28:30 UTC,+2.98599738246,+5.5119044065,+0,+4.66419654897,+5.08841745714,+4.66428637925,+5.51193820676,+5.93619922985,+2.12056865277,+3.8168251141,+4.24054311007,+0,+4.66464352783,+0,+3.81681667652,+2.96854103753,+5.99809979974,+2.99957585483,+4.2846656787,+2.57101369385
2010-08-16 15:29:00 UTC,+2.98692915613,+5.51754305015,+0,+4.66896807046,+5.09362306818,+4.66905802874,+5.51757687722,+5.94227203265,+0,+3.82072999478,+4.24488135781,+2.12270920253,+4.66941562667,+0,+3.82072152736,+2.97157801214,+5.99077765823,+2.99591400242,+4.27943514684,+2.56787504305
2010-08-16 15:29:30 UTC,+2.98171372218,+5.51475243426,+3.81851599694,+4.66660660114,+5.09104676399,+4.66669649606,+5.51478624805,+5.93926654742,+0,+3.81879743377,+4.24273431955,+2.12163550549,+4.66705387153,+5.51558690768,+3.81878898111,+2.97007498575,+5.99705576721,+2.99905372717,+4.28391987978,+2.57056616723
2010-08-16 15:30:00 UTC,+2.98029842826,+5.51545722545,+3.81900402989,+4.66720300812,+5.09169742917,+4.66729291905,+5.51549104259,+5.9400256055,+0,+3.81928551675,+4.24327657037,+2.12190667586,+4.66765035073,+5.51629184122,+0,+2.97045458649,+5.99515930477,+2.99810529342,+4.28256515213,+2.56975324471
2010-08-16 15:30:30 UTC,+2.97939753221,+5.51453798524,+3.81836750171,+4.66642513055,+5.09084878412,+4.66651502062,+5.51457179801,+5.93903558647,+0,+3.81864892335,+4.24256932728,+2.12155299572,+4.66687237904,+5.51537241545,+0,+2.96995948353,+5.99504221327,+2.99804673523,+4.28248150849,+2.56970305324
2010-08-16 15:31:00 UTC,+2.98094627479,+5.50487872039,+3.81167894014,+4.65825128702,+5.08193132413,+4.65834095769,+5.50491248729,+5.928632586,+0,+3.81195967611,+4.23513770193,+2.11783656715,+4.65869754618,+5.50571119995,+0,+2.96475700106,+5.99377088823,+2.997410937,+4.28157334438,+2.56915809719
2010-08-16 15:31:30 UTC,+2.98360213127,+5.49769711352,+3.80670603329,+4.65217408201,+5.07530124417,+4.65226358944,+5.49773084639,+5.92089801571,+0,+3.80698625909,+4.22961233142,+2.11507342373,+4.65261960535,+5.4985281419,+0,+2.96088898534,+5.98941838885,+0,+4.27846416019,+2.56729238949
2010-08-16 15:32:00 UTC,+2.98372337665,+5.49621783096,+3.80568170348,+4.65092228651,+5.0739355663,+4.65101176031,+5.49625155684,+5.91930483258,+2.11453311394,+3.80596182418,+4.22847420396,+2.11450426563,+4.65136765832,+5.49704856045,+0,+2.96009224332,+5.99094842513,+0,+4.27955713325,+2.56794824264
2010-08-16 15:32:30 UTC,+2.98507963024,+5.50378859438,+3.81092408198,+4.6573288028,+5.08092491676,+4.65741844871,+5.50382235611,+5.92745852342,+2.11744602759,+3.81120474057,+4.23429898303,+2.11741713819,+4.65777495033,+5.50462085378,+0,+2.96416985893,+5.98264513217,+0,+4.27362572121,+2.56438901916
2010-08-16 15:33:00 UTC,+2.98299173516,+5.50553646807,+3.81213439788,+4.65880788498,+5.0825385587,+4.65889757061,+5.50557023809,+5.92934097842,+2.11811853638,+3.81241518061,+4.23564375861,+2.11808963748,+4.65925421159,+5.50636908062,+3.81240677681,+2.96511126424,+5.98465804743,+0,+4.27506363625,+2.56525185941
2010-08-16 15:33:30 UTC,+0,+5.51065353928,+3.81567771582,+4.66313804264,+0,+4.66322784451,+5.5106873336,+5.93485204945,+2.12008737139,+3.81595886184,+4.23958072042,+2.12005844469,+4.66358489339,+5.51148718532,+3.81595043089,+2.96786732013,+5.98044604737,+0,+4.27205481698,+2.56344637694
2010-08-16 15:34:00 UTC,+0,+5.51712300806,+3.82015750162,+4.66861262328,+0,+4.66870257203,+5.51715683313,+5.94181964853,+2.12257655205,+3.82043910666,+4.24455818669,+0,+4.66906013647,+5.5179579601,+3.82043064147,+2.97135177736,+5.97628067165,+0,+4.26907930356,+2.56166088006
2010-08-16 15:34:30 UTC,+0,+5.51290348587,+3.81723569211,+4.66504198786,+0,+4.66513184082,+5.51293729088,+5.93727523542,+2.12095305665,+3.8175169978,+4.24131177963,+0,+4.665489069,+5.51373758617,+3.81750855493,+2.96907914186,+5.97584730783,+2.98879241748,+4.26876973248,+2.56147511776
2010-08-16 15:35:00 UTC,+0,+5.51433184986,+3.81822476321,+4.6662506951,+0,+4.66634058049,+5.51436566165,+5.93881357927,+2.12150263128,+3.81850617024,+4.24241073129,+0,+4.66669792249,+5.51516623848,+3.8184977198,+0,+5.97821559694,+2.98963163034,+4.27046150687,+0
2010-08-16 15:35:30 UTC,+0,+5.51772879399,+3.82057697823,+4.66912525019,+0,+4.66921521268,+5.51776262194,+5.94247207819,+2.12280963304,+3.82085862622,+4.24502426493,+0,+4.66957282536,+5.51856386823,+3.82085015782,+0,+5.97485926434,+2.98795310557,+4.268063929,+0
2010-08-16 15:36:00 UTC,+0,+5.51738288848,+3.8203374558,+4.66883253872,+0,+4.66892249335,+5.51741671478,+5.94209953894,+2.12267654305,+0,+4.24475813284,+2.12264757979,+4.66928007844,+5.51821789285,+3.82061061267,+0,+5.97374221407,+2.98739446115,+4.26726597026,+0
2010-08-16 15:36:30 UTC,+2.98299226919,+5.52488956456,+3.82553545584,+4.67518482269,+5.10040538961,+4.67527494765,+5.52492342662,+5.95018420702,+2.12556479729,+0,+4.25053360308,+2.12553579322,+4.6756331309,+5.52572608368,+3.82580910539,+0,+5.97074184499,+2.98589395605,+4.26512267294,+0
2010-08-16 15:37:00 UTC,+2.98281335474,+5.51891209839,+3.82139635773,+4.67012658361,+5.09488697711,+4.67021657296,+5.51894593197,+5.94374649356,+2.12326491899,+0,+4.24593467314,+2.12323594742,+4.67057427994,+5.51974741146,+3.821669615,+0,+5.97496748164,+2.98800722575,+4.26814123342,+0
2010-08-16 15:37:30 UTC,+2.98002060185,+5.51822393367,+3.82091983796,+4.66954424632,+5.09425166169,+4.66963422007,+5.51825776398,+5.94300534223,+2.12300014215,+0,+4.24540521455,+2.12297117431,+4.66999187227,+5.51905910799,+3.8211930501,+2.97194473616,+5.97843371026,+2.98974071031,+4.27061731494,+0
2010-08-16 15:38:00 UTC,+2.97928689329,+5.51797479569,+3.82074732223,+4.66933342127,+5.0940216568,+4.66942338935,+5.51800862481,+5.94273702132,+2.12290428424,+0,+4.24521353324,+2.12287531776,+4.66978102167,+5.51880991965,+3.821020518,+2.97181055034,+5.97705198004,+2.98904969762,+4.26963028349,+2.56199150299
2010-08-16 15:38:30 UTC,+2.98014964949,+5.51285076601,+3.81719918631,+4.6649973754,+5.08929113885,+4.66508722718,+5.51288457077,+5.93721845632,+2.12093277234,+3.81748048829,+4.24127121822,+2.1209038337,+4.66544445121,+5.51368485578,+3.8174720457,+2.96905074702,+5.97896400477,+2.99000591415,+4.2709961279,+2.5628110963
2010-08-16 15:39:00 UTC,+2.97947290513,+5.50782303674,+3.81371773329,+4.66074282052,+5.08464952531,+0,+5.50785681761,+5.93180360636,+2.11899831244,+3.81399867839,+4.23740299421,+2.11896940111,+4.66118938138,+5.50865611119,+3.81399026245,+2.96634281077,+5.98458762534,+2.99281832501,+4.27501333059,+2.56522167281
2010-08-16 15:39:30 UTC,+2.97889010738,+5.50644283032,+3.81276200874,+4.659574865,+5.08337531484,+0,+5.50647660464,+5.93031712796,+2.11846726664,+3.8130428558,+4.23634109372,+2.11843836281,+4.66002128442,+5.50727562589,+3.81303444719,+2.96559943115,+5.98840796821,+2.99472890442,+4.27774237171,+2.56685927062
2010-08-16 15:40:00 UTC,+2.97865021997,+5.50352828366,+3.81074382973,+4.65710852319,+5.08068459718,+0,+5.50356204416,+5.92717816952,+2.11734587092,+3.81102446983,+4.2340987057,+2.11731698292,+4.65755464406,+5.50436049049,+3.81101607669,+2.96402965551,+5.9885611462,+2.99480550974,+0,+2.56692493065
2010-08-16 15:40:30 UTC,+2.97634802017,+5.50293478143,+3.81033285886,+4.65660629093,+5.08013667424,+0,+5.50296853911,+5.9265389693,+2.11711751606,+3.81061345681,+4.23364207814,+2.11708863128,+4.657052351,+5.50376686835,+3.81060506683,+2.96370999503,+5.99037309872,+2.99571167948,+0,+2.5677016278
2010-08-16 15:41:00 UTC,+2.97397601368,+5.50349722779,+3.81072232505,+4.65708224314,+5.08065592629,+0,+5.50353098814,+5.92714472242,+2.11733392189,+3.81100296294,+4.23407481197,+0,+4.65752836081,+5.50432942831,+3.81099456997,+2.96401292878,+5.99096587491,+2.99600813085,+0,+2.56795572251
2010-08-16 15:41:30 UTC,+2.97253567512,+5.50290652022,+3.8103132894,+4.6565823758,+5.08011058343,+0,+5.50294027778,+5.92650853208,+2.11710664235,+3.81059388535,+4.23362033461,+0,+4.65702843299,+5.50373860146,+3.81058549552,+2.96369477356,+0,+2.99770823597,+0,+2.56941291839
2010-08-16 15:42:00 UTC,+2.97244456461,+5.50944711758,+3.81484232859,+4.66211714688,+5.08614888117,+0,+5.50948090616,+5.93355273672,+2.11962319072,+3.81512338894,+4.23865252611,+0,+4.66256387401,+5.5102805199,+3.81511496439,+2.96721754104,+0,+2.993951955,+0,+2.56619333092
2010-08-16 15:42:30 UTC,+2.97535777352,+5.50441314458,+3.81135655211,+4.65785730846,+5.08150150333,+4.65794696857,+5.50444690928,+5.92813116225,+2.11768632849,+3.81163725509,+4.23477949829,+0,+4.65830352003,+5.50524553027,+3.81162885725,+2.96450624193,+0,+2.99580593944,+0,+2.56778242
2010-08-16 15:43:00 UTC,+2.9752524236,+5.50713245592,+3.8132395403,+4.66015843859,+5.08401197914,+4.66024816049,+5.50716623351,+5.93105985277,+2.11873260578,+3.81352043635,+4.23687167651,+0,+4.66060492869,+5.50796539084,+3.81351202407,+2.96597086372,+0,+2.99620891126,+0,+2.56812781563
2010-08-16 15:43:30 UTC,+2.97581608959,+5.50336188386,+3.81062860601,+4.65696771264,+5.08053097633,+4.65705734884,+5.50339564357,+5.92699895736,+2.11728184712,+3.81090923424,+4.23397068124,+2.11725296003,+4.65741381638,+5.50419405693,+3.810900842,+2.96394003242,+0,+2.99637788907,+0,+2.56827265006
2010-08-16 15:44:00 UTC,+2.97569095119,+5.50506403128,+3.8118072588,+4.65840810045,+5.08210240371,+4.65849777535,+5.50509779906,+5.92883216533,+2.11793676242,+3.81208800797,+4.23528027612,+2.11790786609,+4.65885437865,+5.50589654836,+3.81207960668,+2.96485680962,+0,+2.99769984484,+0,+2.56940572618
2010-08-16 15:44:30 UTC,+2.97637025684,+5.5021796568,+3.8098099724,+4.65596729084,+5.07943954097,+4.65605690017,+5.5022134109,+5.92572570217,+2.11682697556,+3.81009051667,+4.23306110176,+2.11679809489,+4.65641327347,+5.50301159103,+3.8100821307,+2.96330328459,+0,+2.99631277505,+4.28000474729,+2.56821683947
2010-08-16 15:45:00 UTC,+0,+5.50287228245,+3.81028958138,+4.65655340315,+5.08007897498,+4.65664302823,+5.50290603983,+5.92647165806,+2.11709346902,+3.81057017487,+4.23359399276,+2.11706458459,+4.65699945679,+5.50370435669,+3.81056178522,+2.96367633303,+5.99464965409,+2.99785041374,+4.28220108598,+2.56953478195
2010-08-16 15:45:30 UTC,+0,+5.5034992794,+3.81072374568,+4.65708397925,+5.08065782033,+4.65717361858,+5.50353303976,+5.927146932,+2.11733471125,+3.8110043837,+4.23407639042,+2.11730582341,+4.65753009712,+5.50433148031,+3.81099599072,+2.96401403377,+5.98935658059,+2.9952033119,+4.2784200078,+2.56726589525
