# file...... Output/hvac/house_hvac_file_022.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_9C_tm_2_C_9_Meter_47_421:hvac_load,house_2_10C_tm_2_C_10_Meter_47_422:hvac_load,house_2_11C_tm_2_C_11_Meter_47_423:hvac_load,house_2_12C_tm_2_C_12_Meter_47_424:hvac_load,house_2_13C_tm_2_C_13_Meter_47_425:hvac_load,house_2_14C_tm_2_C_14_Meter_47_426:hvac_load,house_2_15C_tm_2_C_15_Meter_47_427:hvac_load,house_2_1A_tm_2_A_1_Meter_48_428:hvac_load,house_2_2A_tm_2_A_2_Meter_48_429:hvac_load,house_2_3A_tm_2_A_3_Meter_48_430:hvac_load,house_2_4A_tm_2_A_4_Meter_48_431:hvac_load,house_2_5A_tm_2_A_5_Meter_48_432:hvac_load,house_2_6A_tm_2_A_6_Meter_48_433:hvac_load,house_2_7A_tm_2_A_7_Meter_48_434:hvac_load,house_2_8A_tm_2_A_8_Meter_48_435:hvac_load,house_2_9A_tm_2_A_9_Meter_48_436:hvac_load,house_2_10A_tm_2_A_10_Meter_48_437:hvac_load,house_2_11A_tm_2_A_11_Meter_48_438:hvac_load,house_2_12A_tm_2_A_12_Meter_48_439:hvac_load,house_2_13A_tm_2_A_13_Meter_48_440:hvac_load
2010-08-16 13:49:30 UTC,+4.72224888151,+4.72180738675,+0,+4.2929148604,+0,+4.29249342673,+4.72292954496,+2.13360159623,+0,+2.56042677113,+3.84050457509,+2.98705714021,+0,+5.9735849457,+0,+3.41357419592,+5.54630783293,+2.98690721434,+3.41363684966,+4.69327749811
2010-08-16 13:50:00 UTC,+4.71950960159,+4.71906847496,+0,+4.29042464341,+0,+4.29000354021,+4.71940924097,+2.13412718115,+0,+2.56105750741,+0,+2.98779296483,+0,+5.97505644023,+0,+3.41441506647,+5.5476740209,+2.98764299102,+3.41447774639,+4.6944335842
2010-08-16 13:50:30 UTC,+4.71863367322,+4.71819266431,+0,+4.28962835687,+5.14744867036,+4.28920735936,+4.71853333745,+2.13363994898,+0,+2.56047279694,+0,+2.98711083448,+0,+5.97369232299,+0,+3.41363555557,+5.54640752587,+2.98696090512,+3.41369821122,+4.69336185956
2010-08-16 13:51:00 UTC,+4.71532990943,+4.71488934471,+0,+4.28662498047,+5.14384470975,+4.28620438167,+4.71522966743,+2.13312901564,+0,+2.55985964351,+0,+2.98639552223,+0,+5.9722618489,+0,+3.41281812572,+5.54507942277,+2.98624563947,+3.41288075592,+4.69223800137
2010-08-16 13:51:30 UTC,+4.71315686073,+4.71271658833,+0,+4.28464951143,+5.14147420681,+4.28422917499,+4.71305668045,+2.13329431296,+0,+2.56005801112,+0,+2.98662694028,+0,+5.97272463625,+0,+3.41308258086,+5.54550909095,+2.98647704242,+3.4131452193,+4.69260159223
2010-08-16 13:52:00 UTC,+4.71231571523,+4.71187555597,+0,+4.28388484523,+5.14055663056,+4.28346461033,+4.71221555883,+2.13351926166,+0,+0,+0,+2.98694187092,+0,+5.97335443134,+0,+3.41344247084,+5.54609381517,+2.98679195255,+3.41350512048,+4.6930963935
2010-08-16 13:52:30 UTC,+4.70888030385,+4.70844060684,+5.56421295305,+4.28076179106,+5.13680906027,+4.280341971,+4.70878024502,+0,+0,+0,+3.84191190609,+2.98815172751,+0,+5.9757738902,+3.84145126222,+3.41482504594,+5.54834012706,+2.98800173034,+3.41488773862,+4.69499725192
2010-08-16 13:53:00 UTC,+4.7066339476,+4.70619455301,+5.5615586846,+4.27871967983,+5.13435858875,+4.27830013115,+4.7065339526,+0,+0,+0,+3.83908239388,+2.98595100278,+4.69188803351,+5.97137290338,+3.83862219479,+3.4123101469,+5.544254094,+0,+3.41237276128,+4.69153959742
2010-08-16 13:53:30 UTC,+4.70908616686,+4.70864644213,+5.56445619839,+4.28094893643,+5.13703362903,+4.28052909149,+4.70898610218,+0,+5.11617604643,+0,+3.83745148991,+2.98468252596,+4.68989488027,+5.96883621649,+3.83699154732,+3.41086058305,+5.54189894365,+0,+3.41092315227,+4.68954663839
2010-08-16 13:54:00 UTC,+4.70731076346,+4.70687127775,+5.56235840237,+4.27933495769,+5.13509690351,+4.27891532724,+4.70721074922,+0,+5.11931600993,+0,+3.83980672069,+2.98651436629,+4.69277324465,+5.97249951194,+3.83934640772,+3.41295393587,+0,+0,+3.4130165703,+4.69242472234
2010-08-16 13:54:30 UTC,+0,+4.70957531884,+5.56555389613,+4.2817934707,+5.13804704456,+4.2813735136,+4.70991507751,+0,+5.11610843475,+0,+3.83740077561,+2.98464308162,+4.68983290152,+5.9687573361,+3.83694084098,+3.41081550765,+0,+0,+3.41087807548,+4.68948466566
2010-08-16 13:55:00 UTC,+0,+4.71082525815,+5.56703100874,+4.28292991497,+5.1394107432,+4.28250980688,+4.71116514954,+2.13234702268,+5.11723570094,+2.5589212008,+3.83824631791,+2.98530072354,+4.69086625201,+5.97007248168,+3.83778625033,+3.41156703417,+0,+0,+3.4116296254,+4.69051791549
2010-08-16 13:55:30 UTC,+0,+4.7117305342,+5.56810081649,+4.28375299149,+5.14039841008,+4.28333277413,+4.71207052166,+2.13380310018,+5.12072994229,+2.56066858906,+3.84086728618,+2.98733924794,+4.69406937835,+5.9741491018,+3.84040680646,+3.41389657719,+0,+0,+3.41395924097,+4.69372072979
2010-08-16 13:56:00 UTC,+0,+4.71504776095,+5.57202094081,+4.28676901241,+5.14401754371,+4.28634839451,+4.71538810046,+2.13400177901,+5.12120672449,+2.56090701664,+3.84122491199,+2.98761740047,+4.69450643848,+0,+3.84076437609,+3.41421443863,+0,+2.98746743809,+3.41427711231,+4.69415774739
2010-08-16 13:56:30 UTC,+0,+4.71696485856,+5.57428646606,+4.28851203655,+5.14610911983,+4.28809118724,+4.71730540146,+2.1346612076,+5.12278919707,+2.56169837408,+3.84241189648,+2.98854060769,+4.69595707083,+0,+3.84195117398,+3.41526944245,+0,+2.98839058519,+3.41533214896,+4.69560823846
2010-08-16 13:57:00 UTC,+0,+4.71455934432,+5.57144375569,+0,+5.14348467542,+4.28590438533,+4.71489963202,+2.13647749353,+5.12714785361,+2.56387803594,+3.84568124698,+2.9910834278,+4.69995259542,+0,+3.84522001071,+3.41817527435,+0,+2.99093323971,+3.41823807125,+4.69960337406
2010-08-16 13:57:30 UTC,+0,+4.7157475409,+5.57284790399,+0,+5.14478101191,+4.2869845496,+4.71608795466,+2.13716545152,+5.12879879001,+2.56470363052,+3.84691958493,+2.99204657649,+4.70146598765,+0,+3.84645815404,+3.41927592171,+0,+2.99189632568,+3.41933875282,+4.70111661894
2010-08-16 13:58:00 UTC,+4.71697441357,+4.71583224133,+5.57294799851,+0,+5.14487342108,+4.28706154897,+4.71617266408,+2.13682519509,+5.12798225513,+2.56429530055,+3.84630711665,+2.99157021378,+4.70071748059,+0,+3.84584578206,+3.41873155369,+5.55468714924,+2.991419994,+0,+4.70036818479
2010-08-16 13:58:30 UTC,+4.71373317364,+4.71329282369,+5.56994704812,+0,+5.14210288643,+4.28475301831,+4.71363297699,+2.13640667646,+5.12697790941,+2.56379305083,+3.84555377486,+2.99098428313,+4.69979680975,+0,+3.84509255863,+3.41806197584,+5.55359926568,+2.9908341015,+0,+4.69944760356
2010-08-16 13:59:00 UTC,+4.71474288234,+4.71430239659,+5.57114010837,+0,+5.1432043424,+4.28567079961,+4.71464265702,+2.13694885136,+5.12827900087,+2.56444369615,+3.84652970036,+2.99174333389,+4.70098950361,+0,+3.84606833075,+3.41892938834,+5.55500857715,+2.99159310283,+0,+4.7006401813
2010-08-16 13:59:30 UTC,+4.71489066773,+4.71445016209,+5.57131472985,+0,+5.14336555632,+4.28580513008,+4.71479043821,+2.13431285612,+5.12195323597,+2.56128032951,+3.84178485693,+2.98805291181,+4.69519075599,+0,+3.84132423304,+3.41471212337,+5.54815665833,+2.98790292108,+0,+4.69484199828
2010-08-16 14:00:00 UTC,+4.71582486775,+4.71538423648,+5.57241856991,+0,+5.14438464251,+4.28665427727,+4.71572461171,+2.13293072642,+5.11863645177,+2.55962168348,+3.83929699618,+2.98611791516,+4.69215030237,+5.97170669308,+3.83883676339,+3.4125008876,+5.54456399629,+2.98596805047,+0,+4.69180184077
2010-08-16 14:00:30 UTC,+4.7127981203,+4.71235789613,+5.56884219985,+4.28432338867,+5.14108286939,+4.28390309553,+4.7126979502,+2.13313530077,+5.11912738175,+2.55986718608,+3.83966523405,+2.98640432148,+4.69260033161,+5.97227944546,+3.83920494333,+3.41282818112,+5.54509575996,+2.98625443812,+0,+4.69225182615
2010-08-16 14:01:00 UTC,+4.71181710886,+4.71137701669,+5.56768304804,+4.28343416215,+5.14001271828,+4.28301139885,+4.71171696662,+2.132365396,+5.11727979256,+2.55894324999,+3.83827939025,+2.98532644639,+4.69090667023,+5.97012392197,+3.83781931747,+3.4115964292,+5.54309449524,+2.98517663327,+3.41165902135,+4.69055832978
2010-08-16 14:01:30 UTC,+4.71175940237,+4.71131931793,+5.56761486266,+4.28338170242,+5.13994976827,+4.28295894614,+4.71165926176,+2.13013722096,+5.11193269994,+2.55626929412,+3.83426863111,+2.982206977,+4.68600505878,+5.96388563913,+3.83380918914,+3.4080316262,+5.53730265161,+2.98205736717,+3.40809410725,+4.68565719593
2010-08-16 14:02:00 UTC,+4.71526218234,+4.71482162675,+5.57175370728,+4.28656600378,+5.14377082864,+4.28614282071,+4.71516194227,+0,+5.10664979114,+2.55362743498,+3.83030601498,+2.97912495207,+4.68116228372,+5.95772223733,+3.82985041031,+3.40450961337,+5.53158033055,+2.97897554314,+3.40457198454,+4.68081489287
2010-08-16 14:02:30 UTC,+4.71448136791,+4.71404091732,+5.57083110587,+4.28585618231,+5.14291906544,+4.28543309435,+4.71438115001,+0,+5.10979387122,+2.55519971593,+3.83266433368,+2.98095919408,+4.6840444218,+5.96139033564,+3.83220836203,+3.40660571057,+5.53498592319,+2.98080966558,+3.40666814715,+4.68369675001
2010-08-16 14:03:00 UTC,+4.71497582186,+4.71453530477,+5.57141534701,+4.28630567967,+5.14345844798,+4.28588253148,+4.71487558992,+0,+5.1072736554,+2.5539394149,+3.83077396449,+2.97948891163,+4.68173417213,+5.95845007995,+3.83031828702,+3.40492553157,+5.53225608549,+2.97933947898,+3.40498791572,+4.68138672555
2010-08-16 14:03:30 UTC,+4.7166938056,+4.7162530575,+5.57344529695,+4.28786746148,+5.14533253648,+4.28744410401,+0,+0,+5.10619246545,+2.55339873706,+3.82996298306,+2.97885815031,+4.68074305909,+5.95718868998,+3.82950743181,+3.4042047232,+5.53108496633,+2.9787087588,+3.40426708485,+4.68039570914
2010-08-16 14:04:00 UTC,+4.71482175038,+4.714381254,+5.57123329789,+4.28616561663,+5.14329037678,+4.2857424872,+0,+0,+5.11140204685,+2.55600392696,+3.83387059769,+2.98189739643,+4.68551861587,+5.96326654303,+3.83341443834,+3.40768059401,+5.53672786073,+2.98174780676,+3.4077403201,+4.68517080039
2010-08-16 14:04:30 UTC,+4.71158088213,+4.71114082174,+5.56740392526,+4.28321941355,+5.13975502679,+4.28279667905,+0,+2.12989409918,+5.11134655114,+0,+3.83382897133,+2.98186502048,+4.68546774366,+5.96320179795,+3.83337281847,+3.40764359604,+5.53666774912,+2.98171543293,+3.40770332103,+4.68511993315
2010-08-16 14:05:00 UTC,+4.71553354743,+4.71509295535,+5.57207434917,+4.28681269591,+5.14406685135,+4.28638947978,+0,+2.13035147085,+5.11244413365,+0,+3.83465224849,+2.98250534512,+4.68647388353,+5.96448231257,+3.83419596754,+3.40837533424,+5.53785662438,+2.98235571583,+3.40843508083,+4.68612597496
2010-08-16 14:05:30 UTC,+4.71327955709,+4.71283926816,+5.56941106002,+4.28476364214,+5.14161215174,+4.28434070062,+0,+2.1319500667,+5.11628038106,+0,+3.83752974949,+2.98474339432,+4.6899905225,+5.96895794037,+3.83707302095,+3.41093289026,+5.54201195639,+2.98459361918,+3.41099271233,+4.68964227127
2010-08-16 14:06:00 UTC,+4.7124204858,+4.71198031243,+5.56839599125,+4.28398267904,+5.14067501934,+4.2835598422,+0,+2.13329680657,+5.11951223447,+0,+3.8399539052,+2.98662884277,+4.69295312117,+5.97272844087,+3.83949679972,+3.41308750787,+5.54551262333,+0,+3.41314739347,+4.69260458136
2010-08-16 14:06:30 UTC,+4.70858967338,+4.70815001548,+5.56386954743,+4.28050017052,+5.13649611309,+4.28007780056,+4.7084896228,+2.13544133869,+5.1246585985,+0,+0,+2.98963120786,+4.69767072717,+5.97873253985,+3.84335639556,+3.41651849477,+5.55108704294,+0,+3.41657848146,+4.69732172796
2010-08-16 14:07:00 UTC,+4.70942050832,+4.70898073867,+5.56485125254,+4.28125546455,+5.1374024434,+4.28083299339,+4.70932043416,+2.13502665431,+5.12366345516,+2.56213557004,+0,+2.98905064583,+4.69675849202,+5.97757153782,+3.8426100723,+3.41585505088,+5.55000912721,+0,+3.41591501803,+4.69640958162
2010-08-16 14:07:30 UTC,+4.70937813536,+4.70893837138,+5.56480118507,+4.28121694421,+5.13735622013,+4.28079447818,+4.70927806239,+2.13807113654,+5.13096948435,+2.56578914376,+0,+0,+4.70345583529,+5.98609524912,+3.84808934273,+0,+5.5579228453,+0,+3.42078595768,+0
2010-08-16 14:08:00 UTC,+4.70793654258,+4.70749697264,+5.56309781574,+4.27990642347,+5.13578363438,+4.27948413319,+4.70783651056,+2.13694447487,+5.12826576577,+2.56443707759,+0,+0,+4.70097737116,+5.98294090691,+0,+0,+5.55499424121,+0,+3.41898338482,+0
2010-08-16 14:08:30 UTC,+4.71073954374,+0,+5.5664098095,+4.28245457105,+5.13884133538,+4.28203193908,+4.7106394321,+2.13684748057,+5.12803300265,+2.56432067822,+0,+0,+4.70076723352,+5.98266934959,+0,+0,+5.55474211769,+0,+3.41883044219,+0
2010-08-16 14:09:00 UTC,+4.71216186142,+0,+5.56809040363,+4.28374756922,+5.14039289458,+4.28332476389,+4.71206170938,+2.13501505485,+5.12363561929,+2.56212164994,+3.84304678265,+0,+4.69673620287,+5.97754258992,+0,+0,+5.54997897612,+2.98888435184,+3.41589869672,+0
2010-08-16 14:09:30 UTC,+4.71012474911,+0,+5.56568337525,+4.28189567458,+5.13817067631,+4.28147311754,+4.71002465493,+2.13650566527,+5.12721272768,+2.56391047796,+3.84572990788,+0,+4.70001529692,+5.98171589332,+0,+0,+5.55385361524,+2.99097108449,+3.41828356302,+0
2010-08-16 14:10:00 UTC,+4.71101338474,+0,+5.5667333769,+4.28270351398,+5.13914005946,+4.28228084865,+4.71091326533,+2.13756499066,+5.12975887177,+2.56518173628,+3.84763671238,+0,+4.70234563595,+5.9846817161,+0,+0,+5.55660718778,+2.9924540534,+3.41997840523,+0
2010-08-16 14:10:30 UTC,+4.71205048348,+0,+5.56795880084,+4.28364631796,+5.14027139609,+4.28322352624,+4.71195033462,+2.13780062389,+5.13032433605,+2.56546451125,+3.84806085637,+0,+4.70286398971,+5.98534142498,+0,+0,+5.55721968433,+2.99278392065,+3.42035540094,+0
2010-08-16 14:11:00 UTC,+4.71402556239,+0,+5.57029253129,+4.28544181939,+0,+4.28501878696,+4.71392535744,+2.13767071871,+5.13001259426,+2.56530861669,+3.84782702473,+0,+4.70257822005,+5.98497772592,+3.84736869558,+0,+5.55688201363,+2.99260206404,+3.42014756229,+0
2010-08-16 14:11:30 UTC,+4.71652542123,+0,+5.5732463359,+4.28771438689,+0,+4.28729104994,+4.7164251453,+0,+5.12946389671,+2.5650342264,+3.84741545719,+2.9924322537,+4.70207523616,+5.98433757825,+3.84695719195,+0,+5.55628767832,+2.9922819778,+3.419781745,+4.70172635667
2010-08-16 14:12:00 UTC,+4.71775951458,+0,+5.57470452647,+4.28883627442,+0,+4.28841278713,+4.71765920362,+0,+5.12590432279,+2.56325416988,+3.84474548861,+2.99035561804,+4.69881222102,+5.9801847385,+3.84428763831,+3.4173463228,+5.5524320382,+2.990207741,+3.41740857281,+4.69846365841
2010-08-16 14:12:30 UTC,+4.71698556888,+0,+5.57378706793,+4.28813040967,+0,+4.28770701698,+4.7168827637,+0,+5.1277489938,+2.5641766451,+3.84612914121,+2.99143178888,+4.70050320696,+5.9823368565,+3.84567107584,+3.41857612932,+5.55443013897,+2.99128384343,+3.41863841718,+4.70015448011
2010-08-16 14:13:00 UTC,+0,+4.71722715959,+5.57459643965,+4.28875311564,+0,+4.28832963954,+4.7175677303,+0,+5.12941652072,+2.56501053485,+3.8473799214,+2.99240461483,+4.70203180721,+5.98428230621,+3.84692166163,+3.4196878373,+5.55623636178,+2.99225660754,+3.41975015938,+4.7016829319
2010-08-16 14:13:30 UTC,+0,+4.72011622819,+5.57801058914,+4.29137985841,+0,+4.29095603043,+4.72045710528,+0,+5.13069440485,+2.56564957367,+3.84833843791,+2.99315012532,+4.70320322696,+5.98577317226,+3.84788002921,+3.42053977796,+5.55762053347,+2.99300207065,+3.42060212625,+4.70285423792
2010-08-16 14:14:00 UTC,+0,+4.71655630016,+5.57380365318,+4.28814316988,+0,+4.28771977546,+4.71689679972,+2.13921892537,+5.13372792596,+2.56716656384,+3.85061382418,+2.9949198646,+4.70598401627,+5.98931228315,+3.85015506204,+3.42256216788,+5.56090636676,+2.9947716975,+3.42262457835,+4.70563475732
2010-08-16 14:14:30 UTC,+0,+4.71734327597,+5.57473365986,+4.28885868874,+0,+4.28843519846,+4.71768385902,+2.13866324131,+5.13239441495,+2.56649970739,+3.84961358302,+2.99414190171,+4.70476160409,+5.98775651903,+3.84915497626,+3.42167314184,+5.55946194141,+2.99399378404,+3.42173552498,+4.7044124638
2010-08-16 14:15:00 UTC,+0,+4.7184737674,+5.57606961526,+4.28988653217,+0,+4.28946783639,+4.71881447033,+2.13623640365,+5.12657057556,+2.56358734677,+3.84524523218,+2.99074430626,+4.69942296629,+5.98096203404,+3.84478730413,+3.41779050066,+5.55315917071,+2.99059640448,+3.41785276435,+4.6990743443
2010-08-16 14:15:30 UTC,+0,+4.71851312466,+5.57611612556,+4.28992231585,+5.14780240619,+4.28950361531,+4.7188538318,+2.13775423281,+5.13021300842,+2.56540883897,+3.84797735159,+2.99286928129,+4.70276193711,+5.98521154264,+3.84751899905,+3.42021884025,+5.55710456962,+2.99272124449,+3.42028117866,+4.70241299096
2010-08-16 14:16:00 UTC,+0,+4.72078448828,+5.57879386689,+4.29198248851,+5.1502745519,+4.29156351685,+4.72111998874,+2.13765220406,+0,+2.56528639794,+3.84779369804,+2.99272644009,+4.70253749091,+5.98492588993,+3.84733537404,+3.42005560683,+5.55683935923,+2.99257841237,+0,+4.70218856655
2010-08-16 14:16:30 UTC,+0,+4.72508889572,+0,+0,+5.1549707074,+0,+4.72542484234,+2.13736071967,+0,+0,+3.84726902098,+2.99231835922,+4.70189627386,+5.9841098129,+3.84681077844,+3.41958926771,+5.55608168344,+2.99217035741,+0,+4.70154741171
2010-08-16 14:17:00 UTC,+4.72410632866,+4.72366751439,+0,+0,+5.15341996487,+0,+4.7240033137,+2.13550477683,+0,+0,+3.84392829092,+2.98972002185,+4.69781350945,+5.97891367814,+3.84347056759,+3.41661998797,+5.55125740247,+2.9895721852,+0,+4.6974650438
2010-08-16 14:17:30 UTC,+4.73327144747,+4.73283141424,+0,+0,+5.16341787894,+0,+4.73316816272,+2.13257805505,+0,+0,+3.83866013969,+2.9856225839,+4.69137521015,+5.97071965376,+3.83820323538,+3.41193759413,+5.54364977196,+2.98547500777,+0,+4.69102736996
2010-08-16 14:18:00 UTC,+4.73063769859,+4.73019801548,+0,+0,+5.16054481248,+0,+4.73053449133,+2.13682508563,+0,+0,+3.84630487019,+2.99156846654,+0,+5.98261018342,+3.84584677752,+3.41873231928,+5.55468937277,+2.9914205124,+0,+4.70036922071
2010-08-16 14:18:30 UTC,+4.73249140943,+4.73205147986,+0,+0,+5.16256696214,+0,+4.73238814762,+2.13447546606,+0,+0,+3.84207736709,+2.98828063594,+0,+5.97603188818,+3.84161807794,+3.41497321769,+5.54858184372,+2.98813123209,+0,+4.69520095192
2010-08-16 14:19:00 UTC,+4.73334297695,+4.73290293421,+0,+0,+5.163495908,+0,+4.73324277175,+2.13209570854,+0,+0,+3.83779375697,+2.98494894927,+0,+5.96936921483,+3.83733513811,+3.41116589924,+5.54239597539,+0,+3.4112279588,+4.6899663913
2010-08-16 14:19:30 UTC,+4.73210456084,+4.73166468274,+0,+0,+5.16214496228,+4.30145447034,+0,+2.12957388562,+0,+2.55559307787,+3.83325442631,+2.98141836948,+0,+5.96230879704,+3.83279651801,+3.40713129388,+5.53584082712,+0,+3.40719322895,+4.68441934115
2010-08-16 14:20:00 UTC,+4.73155766924,+4.7311178638,+0,+4.30137757634,+5.16154837695,+4.30095736886,+0,+2.12880497162,+0,+2.55467033084,+3.83187036602,+2.98034188141,+0,+5.96015604719,+3.8314126745,+3.40590112645,+5.53384213618,+0,+3.40596302353,+4.68272802328
2010-08-16 14:20:30 UTC,+4.72828832086,+4.72784895023,+0,+4.29840548567,+5.15798195683,+4.29798566904,+0,+0,+5.10485449545,+2.55272883812,+3.82895825365,+2.97807691203,+0,+5.95562658438,+3.82850101821,+3.40331281021,+5.52963681883,+0,+3.40337462732,+4.67916942991
2010-08-16 14:21:00 UTC,+4.72475721964,+4.72431831876,+5.5829757855,+4.29519544144,+5.15412999953,+4.29477604703,+0,+0,+5.10609185297,+2.55334761127,+3.82988637301,+2.97879878044,+0,+5.95707016954,+3.82942899222,+3.4041377325,+5.5309770956,+0,+3.4041995751,+4.68030358926
2010-08-16 14:21:30 UTC,+4.71987049872,+4.71943224828,+5.57720168544,+4.29075303406,+5.14879924325,+4.2903342242,+0,+0,+5.1103010048,+2.55545250832,+3.83304358119,+2.98125437933,+0,+5.96198085128,+3.83258570596,+3.40694389252,+5.53553635046,+0,+3.4070058218,+4.68416168907
2010-08-16 14:22:00 UTC,+4.71840988898,+4.71797183304,+5.57547584382,+4.28942522681,+5.1472059142,+4.28900659174,+0,+0,+5.11043521841,+2.55551962538,+3.8331442524,+2.98133267892,+4.68463189372,+5.96213743397,+3.83268636138,+3.40703337015,+5.53568172748,+2.98118372489,+3.40709530219,+4.68428470897
2010-08-16 14:22:30 UTC,+4.71218608377,+4.71174885699,+5.56812185925,+4.28376730649,+5.14041657871,+4.28334941641,+4.71208647387,+0,+5.1154551217,+2.5580299599,+0,+2.98426126621,+4.68923357403,+5.96799399317,+3.83645110986,+3.41038004252,+5.5411191696,+2.98411212253,+3.41044207785,+4.68888594197
2010-08-16 14:23:00 UTC,+4.71163882447,+4.71120167061,+5.56747522324,+4.28326980547,+5.13981959233,+4.28285198089,+4.71153922998,+2.13235751124,+5.11726214691,+2.55893361027,+0,+2.98531547593,+4.69089005061,+5.97010219115,+3.83780631436,+3.41158475126,+5.54307649727,+2.98516626401,+3.41164682374,+4.69054225759
2010-08-16 14:23:30 UTC,+4.70909125474,+4.70865444051,+5.56446504117,+4.28095386757,+5.13704053602,+4.28053634811,+4.70899173202,+2.13544497102,+5.12467132354,+2.56263876342,+0,+2.98963795351,+4.69768194664,+0,+3.84336293279,+3.41652430604,+5.55110194507,+2.98948846182,+3.41658653074,+4.69733349378
2010-08-16 14:24:00 UTC,+4.70831989702,+4.70788318563,+5.56355361285,+4.28025264375,+5.13619908837,+4.27983521667,+4.70822039602,+2.13515847845,+5.1239838088,+2.56229495367,+0,+2.98923686078,+4.69705171081,+0,+3.84284732122,+3.41606595326,+5.55035724504,+2.98908739504,+3.41612816385,+4.69670331914
2010-08-16 14:24:30 UTC,+4.70950071833,+4.7090638495,+5.5649488591,+4.28132610163,+5.13748720578,+4.28090853313,+4.70940118407,+2.13588127373,+5.12571834736,+2.56316235512,+0,+2.99024878209,+4.69864173977,+0,+3.84414816335,+3.41722233658,+5.55223605697,+2.99009925088,+3.41728458278,+4.69829319369
2010-08-16 14:25:00 UTC,+4.70820878853,+4.70777209197,+5.56342232824,+4.28015163755,+5.13607788395,+4.27973422379,+4.70810929067,+2.13641115955,+5.12698994865,+2.56379825266,+3.8455616532,+2.99099062806,+4.69980740014,+0,+3.84510181903,+3.41807008858,+5.553613426,+2.99084104885,+3.41813236087,+4.69945874087
2010-08-16 14:25:30 UTC,+4.70659565985,+4.70615917842,+5.56151627212,+4.27868517885,+5.1343181773,+4.27826795833,+4.70649620745,+2.13700544076,+5.12841608368,+2.56451142887,+3.84663137099,+2.99182262827,+4.70111471958,+0,+3.84617136949,+3.41902086525,+5.55515818235,+2.99167299522,+3.41908316681,+4.70076593334
2010-08-16 14:26:00 UTC,+4.70902114832,+4.70858434343,+5.56438220413,+4.28089013541,+5.13696405932,+4.28047262434,+4.70892162757,+2.13724952626,+5.12900183147,+2.56480434737,+3.84707072965,+2.99216435065,+4.70165166696,+0,+0,+3.41941137198,+5.55579265081,+2.9920146955,+3.41947368555,+4.7013028286
2010-08-16 14:26:30 UTC,+4.71003769895,+4.70960075856,+5.56558334992,+4.28181425855,+5.13807297951,+4.28139662576,+4.70993814957,+2.13666687717,+5.12760361071,+2.56410513049,+3.84602194991,+2.99134863553,+4.70036993617,+0,+0,+3.41847920523,+5.55427813043,+2.99119903314,+3.41854149012,+4.70002122223
2010-08-16 14:27:00 UTC,+4.71063451402,+4.71019749404,+5.56628854038,+4.2823568096,+5.13872402456,+4.2819391053,+4.71053494782,+2.13867434524,+5.1324210618,+2.56651422302,+3.84963543163,+2.99415911284,+4.70478603091,+0,+0,+3.42169090678,+5.55949628193,+2.99400932867,+3.42175329046,+4.70443688827
2010-08-16 14:27:30 UTC,+4.71095874688,+4.7105216837,+5.56667165065,+4.28265156234,+5.13907771906,+4.28223381925,+4.71085917155,+2.13865451821,+5.13237348153,+2.5664904293,+3.84959974258,+2.99413135478,+4.7047424147,+5.98773209669,+0,+3.42165918595,+0,+2.99398157238,+3.42172156866,+4.70439327625
2010-08-16 14:28:00 UTC,+4.71408587088,+4.71364839094,+5.57036662819,+4.28549435991,+5.14248899126,+4.28507624238,+4.71398620749,+2.13706227182,+5.12855246485,+0,+3.846733668,+2.99190219238,+4.70123973842,+5.98327424018,+0,+3.41911178794,+0,+2.99175255418,+3.41917409229,+4.70089094005
2010-08-16 14:28:30 UTC,+4.71544266706,+4.71500500634,+5.57196980466,+4.28672779257,+5.14396907363,+4.28630951262,+4.71534296545,+2.13672399884,+5.12774068931,+0,+3.84612477002,+2.99142860649,+4.70049559434,+5.98232716791,+0,+3.41857059287,+0,+2.99127899894,+3.41863288057,+4.70014686823
2010-08-16 14:29:00 UTC,+4.7177749411,+4.71733696973,+5.57472559589,+4.28884801008,+5.14651327134,+4.288429451,+4.71767517384,+2.1363273938,+5.12678893051,+0,+3.84541087322,+2.9908733551,+4.69962312943,+5.9812167817,+3.84495106256,+3.41793607369,+0,+2.99072378345,+3.41799834186,+4.69927448801
2010-08-16 14:29:30 UTC,+4.71632218962,+4.71588441175,+5.57300903957,+4.28752734661,+5.14492851461,+4.2871089614,+4.71622246326,+2.13655479407,+5.12733463763,+0,+3.84582019814,+2.99119171796,+4.70012337205,+5.98185344055,+3.84536032346,+3.41829988608,+0,+2.99104212572,+3.41836216545,+4.69977468204
2010-08-16 14:30:00 UTC,+4.71952212647,+4.71908392243,+5.57679005235,+4.29043633674,+5.14841921592,+4.29001756858,+4.71942231003,+0,+5.12300285812,+0,+3.84257100959,+2.98866457894,+4.69615248607,+5.97679969346,+3.84211164317,+3.41541197241,+0,+2.98851515023,+3.41547416285,+0
2010-08-16 14:30:30 UTC,+0,+4.71783731598,+5.57531687867,+4.28930292412,+5.14705915461,+4.28888430514,+4.71817557266,+0,+5.124222074,+0,+3.84348552109,+2.98937586352,+4.69727012542,+5.97822211321,+3.84302601164,+3.41622480005,+0,+2.98922638879,+3.41628701553,+0
