# file...... Output/hvac/house_hvac_file_045.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_18A_tm_3_A_18_Meter_76_881:hvac_load,house_3_19A_tm_3_A_19_Meter_76_882:hvac_load,house_3_20A_tm_3_A_20_Meter_76_883:hvac_load,house_3_21A_tm_3_A_21_Meter_76_884:hvac_load,house_3_22A_tm_3_A_22_Meter_76_885:hvac_load,house_3_23A_tm_3_A_23_Meter_76_886:hvac_load,house_3_24A_tm_3_A_24_Meter_76_887:hvac_load,house_3_25A_tm_3_A_25_Meter_76_888:hvac_load,house_3_26A_tm_3_A_26_Meter_76_889:hvac_load,house_3_1B_tm_3_B_1_Meter_76_890:hvac_load,house_3_2B_tm_3_B_2_Meter_76_891:hvac_load,house_3_3B_tm_3_B_3_Meter_76_892:hvac_load,house_3_4B_tm_3_B_4_Meter_76_893:hvac_load,house_3_5B_tm_3_B_5_Meter_76_894:hvac_load,house_3_6B_tm_3_B_6_Meter_76_895:hvac_load,house_3_7B_tm_3_B_7_Meter_76_896:hvac_load,house_3_8B_tm_3_B_8_Meter_76_897:hvac_load,house_3_9B_tm_3_B_9_Meter_76_898:hvac_load,house_3_10B_tm_3_B_10_Meter_76_899:hvac_load,house_3_11B_tm_3_B_11_Meter_76_900:hvac_load
2010-08-16 08:38:30 UTC,+6.06001996968,+4.32897786508,+5.19453600292,+5.62699942033,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60288480942,+0,+0,+5.20543779034,+3.47058269999,+0,+0
2010-08-16 08:39:00 UTC,+6.05669384586,+4.32660178838,+5.19168488392,+5.62391099491,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60371504112,+0,+0,+5.20709812296,+3.47168970628,+0,+0
2010-08-16 08:39:30 UTC,+6.0659535431,+4.33321662054,+5.19962220082,+5.63250895637,+1.73348602164,+0,+0,+2.16675726434,+0,+0,+0,+0,+0,+0,+0,+0,+5.21377740455,+3.47614303465,+0,+0
2010-08-16 08:40:00 UTC,+6.06826504148,+4.33486788111,+5.20160359333,+5.63465526567,+1.73414661943,+0,+0,+2.1675829606,+3.46815726029,+0,+0,+0,+0,+0,+0,+0,+5.21569625767,+0,+0,+0
2010-08-16 08:40:30 UTC,+6.07600081382,+0,+5.20823461732,+5.64183820837,+1.7363574078,+0,+0,+2.17034627555,+3.47257861952,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77592259057,+0
2010-08-16 08:41:00 UTC,+6.08367814906,+0,+5.21481554967,+5.64896689019,+1.73855149554,+0,+0,+2.17308871605,+3.47696657915,+2.17078343274,+0,+0,+3.47300289126,+0,+0,+2.60506148489,+0,+0,+4.77561058513,+0
2010-08-16 08:41:30 UTC,+0,+0,+5.2264537091,+5.66157372696,+1.74243166612,+0,+0,+2.17793863035,+3.4847265388,+2.16667618176,+0,+0,+3.46643190551,+0,+0,+2.60013245853,+0,+0,+4.76657487756,+0
2010-08-16 08:42:00 UTC,+0,+0,+5.22315206117,+5.65799727345,+0,+4.35271323016,+0,+2.17656275043,+3.4825251035,+2.16821257084,+0,+0,+3.46888989761,+0,+0,+2.60197624712,+0,+0,+4.76995484203,+0
2010-08-16 08:42:30 UTC,+0,+0,+5.23180607435,+5.66737158516,+0,+4.35992505767,+0,+0,+3.48829532781,+2.168769403,+0,+0,+3.46978074559,+0,+0,+2.60264448979,+0,+0,+4.77117983963,+0
2010-08-16 08:43:00 UTC,+0,+0,+5.23692433751,+5.6729158564,+0,+4.3641903656,+0,+0,+3.49170802475,+2.16753068954,+0,+0,+3.46779898979,+0,+0,+2.60115793555,+0,+0,+4.76845474377,+0
2010-08-16 08:43:30 UTC,+0,+0,+0,+0,+0,+4.36731040112,+5.67763792464,+0,+3.49420438266,+2.16267899916,+3.89271787909,+2.5953378155,+3.460037013,+0,+0,+2.59533552263,+0,+0,+4.75778131384,+0
2010-08-16 08:44:00 UTC,+0,+0,+0,+0,+0,+4.36975346872,+5.68081402509,+0,+0,+2.16077681475,+3.88929406182,+2.59305504738,+3.4569938035,+0,+0,+0,+0,+0,+4.75359662142,+3.45728477409
2010-08-16 08:44:30 UTC,+0,+0,+0,+0,+0,+4.37482114294,+5.68740223489,+0,+0,+0,+3.88924794459,+2.5930242996,+3.45695281285,+0,+0,+0,+0,+0,+0,+3.45724377885
2010-08-16 08:45:00 UTC,+0,+0,+0,+0,+0,+4.36347258789,+5.67264859054,+0,+0,+0,+3.88729165153,+2.59171997661,+0,+2.59159966766,+0,+0,+0,+0,+0,+3.45550475951
2010-08-16 08:45:30 UTC,+0,+0,+0,+0,+0,+4.35163816114,+5.65726328958,+0,+0,+0,+3.90821758721,+2.60567196392,+0,+2.60555079786,+5.64429948008,+0,+0,+0,+0,+3.47410657594
2010-08-16 08:46:00 UTC,+0,+0,+0,+0,+0,+0,+5.6399373355,+0,+0,+0,+3.91496798289,+2.61017266695,+0,+2.6100512248,+5.65404815226,+0,+0,+0,+0,+3.48010724479
2010-08-16 08:46:30 UTC,+0,+0,+0,+0,+1.73444863981,+0,+5.63588804927,+0,+0,+0,+3.90925464937,+0,+0,+2.60624219771,+5.6457971669,+0,+0,+0,+0,+3.47502845772
2010-08-16 08:47:00 UTC,+0,+0,+0,+0,+1.73210719312,+0,+5.62868827205,+0,+0,+0,+3.9140864288,+0,+0,+2.60946350078,+5.65277504421,+0,+0,+0,+0,+3.47932359977
2010-08-16 08:47:30 UTC,+0,+0,+0,+0,+1.72900788292,+0,+5.61861698421,+0,+0,+0,+3.91396279177,+0,+0,+2.6093810731,+5.65259649226,+0,+0,+3.47924462484,+0,+3.47921369437
2010-08-16 08:48:00 UTC,+0,+0,+0,+0,+1.72839438487,+0,+5.61662340668,+2.16039311153,+0,+0,+3.91859311481,+0,+0,+0,+5.65928343403,+0,+0,+3.48336073062,+0,+3.4833297545
2010-08-16 08:48:30 UTC,+0,+0,+0,+0,+1.72626010875,+0,+0,+2.15772543134,+0,+0,+0,+0,+0,+0,+5.66009383941,+0,+5.22535097712,+3.48385957069,+0,+0
2010-08-16 08:49:00 UTC,+0,+4.32054690519,+0,+0,+1.72841741739,+0,+0,+2.16042190039,+0,+0,+0,+0,+0,+0,+5.66397833571,+0,+5.22893721203,+3.48625064821,+0,+0
2010-08-16 08:49:30 UTC,+0,+4.32057193535,+0,+0,+0,+0,+0,+2.16043441645,+0,+0,+0,+0,+0,+0,+5.65730180127,+0,+5.22277331855,+3.48214094882,+0,+0
2010-08-16 08:50:00 UTC,+0,+4.32560234562,+0,+0,+0,+0,+0,+2.16294982262,+0,+2.17169547031,+0,+0,+0,+0,+5.64535284797,+2.60615600214,+5.21174183516,+3.47478584397,+0,+0
2010-08-16 08:50:30 UTC,+0,+4.32690372792,+0,+0,+0,+0,+0,+2.16360056575,+0,+2.17118750456,+0,+0,+0,+0,+5.64403243847,+2.60554640305,+5.21052280991,+3.47397307397,+0,+0
2010-08-16 08:51:00 UTC,+6.06174641905,+4.33021118546,+0,+0,+0,+0,+0,+2.1652544267,+0,+2.1702638068,+0,+0,+3.47217156763,+0,+5.64163137254,+2.60443789266,+5.20830610361,+3.47249511245,+0,+0
2010-08-16 08:51:30 UTC,+6.06464721528,+4.33228342166,+0,+0,+0,+0,+0,+0,+3.46608950161,+2.17251752008,+0,+2.60714479897,+3.47577717114,+0,+5.64748968957,+2.60714252688,+5.21371460484,+3.47610116373,+4.77942547402,+0
2010-08-16 08:52:00 UTC,+6.06703863685,+4.33399177682,+0,+0,+0,+0,+0,+0,+3.46745631208,+2.17159331757,+0,+2.6060356848,+3.47429858563,+0,+0,+2.60603341077,+5.21149668723,+3.47462239461,+4.77739228355,+0
2010-08-16 08:52:30 UTC,+6.06668894222,+4.33374196615,+0,+0,+0,+0,+0,+0,+3.46725644507,+2.1703637638,+0,+2.60456012556,+3.47233148388,+0,+0,+2.60455784896,+5.20854598223,+3.47265504853,+4.77468733847,+0
2010-08-16 08:53:00 UTC,+6.06968171766,+4.33587990929,+5.20391463382,+5.63597070041,+0,+0,+0,+0,+3.46896695767,+2.17089418552,+0,+2.60519667248,+3.47318007912,+2.6050755356,+0,+2.60519439699,+5.2098188977,+0,+4.77585423467,+0
2010-08-16 08:53:30 UTC,+6.06786007697,+4.33457858738,+5.20125646193,+5.63427924158,+0,+4.33446651871,+0,+0,+3.46792580391,+2.17127421329,+0,+2.60565273508,+3.47378806659,+2.60553157021,+0,+0,+5.21073089508,+0,+4.77669027312,+0
2010-08-16 08:54:00 UTC,+6.07201666542,+0,+5.2048194466,+5.63813878332,+1.73521878738,+4.33743573422,+0,+0,+3.47030149068,+0,+0,+2.60940615215,+3.47879183298,+2.60928475701,+0,+0,+0,+0,+4.78357091001,+0
2010-08-16 08:54:30 UTC,+6.06872288146,+0,+5.20199604903,+5.63508038654,+1.73427746446,+4.33508285408,+0,+0,+3.46841893748,+0,+0,+0,+3.47484469231,+2.60632411594,+0,+0,+0,+0,+4.77814323023,+0
2010-08-16 08:55:00 UTC,+6.07512484866,+0,+5.20748374913,+5.64102484318,+1.73610706787,+4.33965603241,+0,+0,+3.47207796425,+0,+0,+0,+0,+2.60454910419,+0,+0,+0,+0,+4.77488913925,+3.47277096219
2010-08-16 08:55:30 UTC,+6.08254548976,+0,+5.21384464584,+5.64791517531,+1.73822779548,+4.34495688968,+0,+0,+3.47631921088,+0,+3.9043839888,+0,+0,+2.60299497289,+0,+0,+0,+0,+4.77203998368,+3.4706987527
2010-08-16 08:56:00 UTC,+6.09109082515,+0,+5.22116961881,+5.65584982663,+1.74066994674,+4.35106116058,+0,+0,+0,+0,+3.90694685131,+0,+0,+0,+0,+0,+0,+0,+0,+3.47297697319
2010-08-16 08:56:30 UTC,+6.09280592647,+0,+5.22263978588,+5.65744235994,+0,+4.35228632524,+5.65810593286,+0,+0,+0,+3.91100600269,+0,+0,+0,+0,+0,+0,+0,+0,+3.47658529851
2010-08-16 08:57:00 UTC,+0,+0,+5.22166426208,+5.65638564043,+0,+4.35147337187,+5.65704905594,+2.17594274715,+0,+0,+3.9109913712,+0,+0,+0,+0,+0,+0,+0,+0,+3.47657229204
2010-08-16 08:57:30 UTC,+0,+0,+5.22937163964,+5.66473452539,+0,+4.35789631991,+5.66539918492,+2.17915460545,+0,+0,+3.90912131082,+0,+0,+0,+0,+0,+0,+0,+0,+3.47490992829
2010-08-16 08:58:00 UTC,+0,+0,+5.22642395882,+5.66154150058,+0,+0,+5.66220568428,+2.1779262326,+0,+0,+3.90890957134,+0,+0,+0,+0,+0,+0,+0,+0,+3.47472170547
2010-08-16 08:58:30 UTC,+0,+0,+5.23112680051,+5.6666357734,+0,+0,+5.6673007162,+2.17988602518,+0,+0,+3.90756362485,+0,+0,+0,+0,+0,+0,+0,+0,+3.47352524533
2010-08-16 08:59:00 UTC,+0,+0,+5.22438680709,+5.65933479078,+0,+0,+5.6599986457,+2.17707730019,+0,+2.1708042505,+3.90734284204,+2.60508874354,+0,+0,+0,+0,+0,+0,+0,+3.47332898358
2010-08-16 08:59:30 UTC,+0,+0,+0,+0,+0,+0,+5.64907327702,+2.17287488168,+0,+2.17375135662,+3.91264745565,+2.60862549783,+0,+0,+0,+2.60862322832,+0,+0,+0,+0
2010-08-16 09:00:00 UTC,+0,+0,+0,+0,+0,+0,+5.64875785541,+2.17275355546,+0,+2.17274212653,+3.91083090224,+2.60741434402,+0,+0,+0,+2.6074120724,+0,+3.47646054503,+0,+0
2010-08-16 09:00:30 UTC,+0,+0,+0,+0,+0,+0,+5.64319314298,+0,+0,+2.17279772075,+3.9109309685,+2.60748106135,+0,+0,+5.64821804514,+2.60747878984,+0,+3.47654949848,+0,+0
2010-08-16 09:01:00 UTC,+0,+0,+0,+0,+1.73426023437,+0,+5.63568463493,+0,+0,+2.17061590521,+0,+2.60485930547,+3.47272567223,+2.60474159828,+5.64254661958,+2.60486043859,+0,+3.47305848708,+0,+0
2010-08-16 09:01:30 UTC,+0,+0,+0,+0,+1.73050814647,+0,+0,+0,+0,+2.16918357938,+0,+2.60314040858,+3.4704341776,+2.60302280245,+5.63882342256,+2.60314153424,+5.20570200425,+3.47076669579,+0,+0
2010-08-16 09:02:00 UTC,+0,+4.32992556178,+0,+0,+1.73216941164,+0,+0,+0,+0,+2.1687181282,+0,+0,+3.46968952941,+2.60246425946,+5.63761352582,+2.60258295597,+5.20458501125,+3.47002195116,+4.77106703813,+0
2010-08-16 09:02:30 UTC,+0,+4.32472185024,+0,+0,+1.73008763207,+0,+0,+0,+3.46003968517,+0,+0,+0,+3.47141002925,+2.60375476566,+5.6404089763,+2.60387354367,+5.20716580885,+3.47174267379,+4.77343289546,+0
2010-08-16 09:03:00 UTC,+0,+4.32749723561,+0,+0,+1.73119794352,+0,+0,+0,+3.46226019875,+0,+0,+0,+3.47119585414,+2.60359411799,+5.64004505561,+0,+5.20684454024,+3.47152847096,+4.77313838353,+0
2010-08-16 09:03:30 UTC,+0,+4.31850106613,+0,+0,+1.72759896574,+0,+0,+0,+3.45506259762,+0,+0,+0,+3.4722183336,+2.60436105557,+5.6417063606,+0,+5.20837828784,+3.47255108274,+4.77454439377,+0
2010-08-16 09:04:00 UTC,+0,+4.31366041474,+0,+0,+0,+0,+0,+0,+3.45118971828,+0,+0,+0,+3.47633209201,+0,+5.64839031567,+0,+5.21454903971,+3.47666537364,+4.78019202099,+0
2010-08-16 09:04:30 UTC,+0,+4.33181863827,+0,+0,+0,+4.33169490484,+0,+0,+3.46571764057,+0,+0,+0,+3.47595888469,+0,+5.64778393565,+0,+5.21398921836,+3.47629211801,+4.77967882601,+0
2010-08-16 09:05:00 UTC,+0,+4.33715978236,+0,+0,+0,+4.337035807,+0,+0,+3.46999095073,+0,+0,+0,+0,+0,+5.64270525276,+0,+5.20930048387,+3.47316594838,+4.77538060656,+0
2010-08-16 09:05:30 UTC,+6.08240149968,+4.34496651472,+0,+0,+0,+4.34484218614,+0,+2.1726326809,+3.4762369138,+0,+0,+0,+0,+0,+5.64398522116,+0,+5.21048217446,+0,+4.77646387657,+3.47392295768
2010-08-16 09:06:00 UTC,+6.07713435723,+4.34120383673,+0,+0,+0,+4.34107967832,+0,+2.17075119159,+3.47322649328,+0,+0,+0,+0,+0,+5.65224844431,+0,+5.21811093586,+0,+4.78345725415,+3.47900930619
2010-08-16 09:06:30 UTC,+6.08089161365,+4.34388790044,+0,+0,+0,+4.34376362064,+0,+2.17209333066,+3.47537394262,+0,+0,+2.60670066726,+0,+0,+5.64651911294,+0,+5.21282151055,+0,+4.77860837418,+3.47548267074
2010-08-16 09:07:00 UTC,+6.08283220593,+4.34527419747,+0,+0,+0,+4.34514985498,+0,+2.17278653457,+3.47648308273,+0,+3.90912141285,+2.60627116035,+0,+0,+0,+0,+5.21196261864,+0,+0,+3.474910019
2010-08-16 09:07:30 UTC,+6.08875736088,+0,+0,+0,+1.74000067873,+4.34938240465,+0,+2.17490307416,+0,+2.17291173802,+3.9111361927,+2.60761447455,+0,+0,+0,+0,+0,+0,+0,+3.47670102908
2010-08-16 09:08:00 UTC,+6.08617909587,+0,+5.21695933539,+5.65128910926,+1.73926384448,+4.34754065795,+0,+2.17398208563,+0,+2.17108360023,+3.90784565473,+2.60542057408,+0,+0,+0,+2.60542170963,+0,+0,+0,+3.47377595182
2010-08-16 09:08:30 UTC,+6.09000735956,+0,+5.22024088332,+5.65484378986,+1.7403579119,+4.3502753233,+0,+2.17534958931,+0,+2.1703314864,+3.90649189513,+2.60451798188,+0,+2.60440029475,+0,+2.60451911352,+0,+0,+0,+3.47257254631
2010-08-16 09:09:00 UTC,+6.10891410571,+0,+5.23644754995,+5.67239938439,+1.74576121099,+4.36378108703,+0,+0,+0,+2.17043792826,+3.90668348406,+2.60464572,+0,+2.60452802534,+0,+2.60464685218,+0,+0,+0,+3.4727428566
2010-08-16 09:09:30 UTC,+6.10971698674,+0,+5.23713577123,+5.67314488836,+1.7459906638,+0,+5.67381080074,+0,+0,+2.16921789702,+3.90448750131,+2.6031815923,+0,+2.60306398373,+0,+2.60318271813,+0,+0,+0,+3.47079076869
2010-08-16 09:10:00 UTC,+6.1125206086,+0,+5.23953900673,+5.67574815229,+1.74679190188,+0,+5.67641445227,+0,+0,+2.16996599289,+3.90583402883,+0,+0,+2.60396170131,+0,+2.60408049238,+0,+0,+0,+0
2010-08-16 09:10:30 UTC,+6.1121645668,+0,+5.23923381143,+5.67541755463,+0,+0,+5.67608380547,+0,+0,+2.16882973593,+3.90378883472,+0,+3.4698680841,+2.60259818911,+0,+2.60271689408,+0,+0,+0,+0
2010-08-16 09:11:00 UTC,+6.10323728443,+0,+5.23158143768,+5.66712825137,+0,+0,+5.66778083433,+0,+0,+2.16700979203,+3.90051304532,+0,+3.46695646203,+2.60041425026,+0,+2.60053281729,+0,+0,+0,+0
2010-08-16 09:11:30 UTC,+0,+0,+5.23184761243,+5.66741658062,+0,+0,+5.66806920529,+0,+0,+0,+3.90500620269,+0,+3.47095011809,+2.6034097972,+0,+2.6035257846,+0,+0,+0,+0
2010-08-16 09:12:00 UTC,+0,+0,+5.23153914586,+5.66708243944,+0,+0,+5.66773501582,+0,+0,+0,+3.89680393337,+0,+3.46365968968,+0,+0,+0,+0,+3.46399133025,+0,+0
2010-08-16 09:12:30 UTC,+0,+0,+5.22779373704,+5.6630252894,+0,+0,+5.66367727867,+0,+0,+0,+0,+0,+3.46398046818,+0,+0,+0,+0,+3.46431215032,+0,+0
2010-08-16 09:13:00 UTC,+0,+0,+5.21842505628,+5.65287682636,+0,+0,+5.65352734679,+0,+0,+0,+0,+0,+3.46392281834,+0,+0,+0,+0,+3.46425449305,+4.76312810808,+0
2010-08-16 09:13:30 UTC,+0,+0,+5.21225726775,+5.64620995102,+0,+0,+5.64685950623,+2.17202810746,+3.4752695842,+0,+0,+0,+3.46926725885,+0,+0,+0,+0,+3.46959962593,+4.77047721431,+0
2010-08-16 09:14:00 UTC,+0,+0,+5.19922748777,+5.63209559551,+0,+0,+5.6327431061,+2.16659824227,+3.46658169123,+0,+0,+2.60550220385,+3.47358273245,+0,+0,+0,+5.21042492403,+3.47391565827,+4.77641139441,+0
2010-08-16 09:14:30 UTC,+0,+4.32907357849,+5.1946377613,+5.62712382866,+1.73182619941,+0,+0,+2.16468557773,+3.46352138963,+0,+0,+2.60484669389,+0,+0,+0,+0,+5.20911409023,+3.47304167215,+4.77520973726,+0
2010-08-16 09:15:00 UTC,+0,+4.32801469895,+0,+0,+1.73140258876,+0,+0,+2.16415609566,+3.4626742077,+0,+0,+2.6089772693,+0,+0,+5.65145029369,+0,+5.21737406832,+3.47854893489,+4.78278175878,+0
2010-08-16 09:15:30 UTC,+0,+4.32044855421,+0,+0,+1.72837571021,+4.32032533666,+0,+2.16037272095,+3.45662073218,+0,+0,+2.60873144934,+0,+0,+5.6509178411,+0,+5.21688249819,+3.47822118513,+4.78233113052,+0
2010-08-16 09:16:00 UTC,+0,+4.32562728406,+0,+0,+1.73044749009,+4.32550383141,+0,+2.16296229282,+3.4607640992,+2.17330154102,+0,+2.60808732071,+0,+0,+5.64952264127,+0,+5.21559442377,+3.47735737995,+4.78115033717,+3.47733146404
2010-08-16 09:16:30 UTC,+0,+4.32122822925,+0,+0,+1.72868762362,+4.32110497627,+0,+2.16076258965,+3.45723908453,+2.1732387285,+0,+2.60801194075,+0,+2.60789404825,+5.64935936633,+0,+5.21544368528,+3.47725687675,+4.78101215337,+3.47723096167
2010-08-16 09:17:00 UTC,+0,+4.33563641309,+0,+0,+1.73445169804,+4.3355125067,+0,+2.16796324308,+3.46876666109,+2.1732921509,+0,+2.60807605182,+0,+2.60795342115,+5.64949823259,+2.60807442046,+5.21557188921,+3.47734235528,+4.78112967946,+3.47731643949
2010-08-16 09:17:30 UTC,+0,+4.33554702143,+0,+0,+0,+4.33542311909,+0,+0,+3.46869514137,+2.17304002439,+0,+0,+0,+2.60765086842,+5.64884285447,+2.60777184819,+5.21496683192,+3.47693894016,+0,+3.47691302771
2010-08-16 09:18:00 UTC,+0,+4.33735616117,+0,+0,+0,+4.33723217693,+0,+0,+3.47014258237,+2.17247537094,+0,+0,+0,+2.60697328221,+5.64737509296,+2.60709421825,+5.21361176732,+0,+0,+3.47600956121
2010-08-16 09:18:30 UTC,+0,+4.33616539888,+0,+0,+0,+4.33604146854,+0,+0,+0,+2.16813305217,+3.90253441197,+0,+0,+2.60176248374,+5.63608766158,+2.60188308308,+5.20319100026,+0,+0,+3.46905638825
2010-08-16 09:19:00 UTC,+0,+4.33670472731,+0,+0,+0,+4.33658077254,+0,+0,+0,+2.16839793743,+3.90301118939,+0,+0,+2.60208034703,+5.63677620479,+2.60220096691,+5.2038266762,+0,+0,+3.46948021325
2010-08-16 09:19:30 UTC,+6.07257161085,+4.33794726098,+0,+0,+0,+4.33783194506,+0,+0,+0,+2.17004330886,+3.90597275823,+0,+0,+2.6040547988,+5.64105318628,+2.60417554629,+5.20777526526,+0,+0,+3.47211286083
2010-08-16 09:20:00 UTC,+6.07760297409,+4.34154151072,+0,+0,+0,+4.3414260464,+0,+0,+0,+2.1662453331,+3.89913663209,+0,+3.4657401428,+0,+5.63118072126,+2.59961766679,+5.19866082142,+0,+0,+3.46603597656
2010-08-16 09:20:30 UTC,+6.08654992893,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.90160738164,+0,+3.46793622966,+0,+5.63474888082,+2.60126500018,+0,+0,+0,+3.46823231684
2010-08-16 09:21:00 UTC,+6.09450055417,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89926996412,+0,+3.4658586529,+0,+5.63137327429,+0,+0,+0,+0,+0
2010-08-16 09:21:30 UTC,+6.09476423172,+0,+0,+0,+1.74172203752,+0,+5.65992734999,+0,+0,+0,+3.89727485533,+2.59837800939,+3.46408533189,+0,+5.62849201666,+0,+0,+0,+0,+0
2010-08-16 09:22:00 UTC,+6.09304378645,+0,+0,+0,+1.74123035426,+0,+5.65832961494,+2.17643603276,+0,+0,+3.89518642581,+2.5969855849,+3.46222906424,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:22:30 UTC,+6.09840780192,+0,+0,+0,+1.74276332743,+0,+5.66331104352,+2.17835212933,+0,+0,+3.89433164213,+2.59641567257,+3.46146930325,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:23:00 UTC,+6.09455587436,+0,+5.2241406035,+5.65906445575,+1.7416624914,+0,+5.65973385364,+2.17697617038,+0,+0,+3.8939499311,+2.59616117328,+3.46113002543,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:23:30 UTC,+6.08753130711,+0,+5.21811921552,+5.65254189859,+1.73965495184,+0,+5.65321031163,+2.17446690298,+0,+0,+3.90358492506,+2.60258513973,+3.46969393802,+0,+0,+0,+0,+0,+4.77106393811,+0
2010-08-16 09:24:00 UTC,+6.08949200642,+0,+5.21979990714,+5.65436247668,+1.7402152969,+0,+5.65503116465,+2.17516729046,+0,+0,+3.90117326382,+2.60097720617,+3.46755037085,+2.6008550183,+0,+0,+0,+0,+4.76811633257,+0
2010-08-16 09:24:30 UTC,+6.09226225525,+0,+5.22217453639,+5.65693474993,+0,+0,+5.65760382623,+2.17615685958,+3.48187661829,+0,+0,+2.60468999392,+0,+2.60456757439,+0,+0,+0,+3.4728277645,+4.77492248052,+0
2010-08-16 09:25:00 UTC,+6.09124248913,+0,+5.22130040324,+5.65598786127,+0,+0,+5.65665679474,+2.17579258584,+3.48129377273,+2.16788205806,+0,+0,+0,+2.6014612899,+0,+0,+0,+3.46868593393,+4.76922779705,+0
2010-08-16 09:25:30 UTC,+6.07749399435,+0,+5.20951533243,+5.64322190171,+0,+0,+5.64388890692,+2.17088144323,+3.47343584223,+2.16968574024,+0,+0,+0,+2.60362571513,+0,+2.60374643489,+0,+3.47157191641,+4.77319579053,+0
2010-08-16 09:26:00 UTC,+0,+0,+5.20848315357,+5.64210381312,+0,+0,+5.64277064938,+0,+3.4727476164,+2.16876263027,+0,+0,+0,+2.60251797978,+0,+2.60263862794,+0,+3.47009489389,+4.77116500353,+0
2010-08-16 09:26:30 UTC,+0,+0,+5.2045274715,+5.63781889402,+0,+4.33719156246,+5.6384850827,+0,+3.47011008644,+2.17116660274,+0,+0,+0,+2.60540275557,+0,+2.60552359015,+5.21047096415,+3.47394137109,+4.77645359995,+3.47391016739
2010-08-16 09:27:00 UTC,+0,+0,+5.20771431125,+5.64127097893,+0,+4.33984731634,+0,+0,+3.47223497547,+2.17039776715,+0,+0,+0,+2.60448015005,+0,+2.60460092502,+5.20862590002,+3.47271119539,+4.77476220739,+3.47268000556
2010-08-16 09:27:30 UTC,+0,+4.33980007477,+5.20751915442,+5.64105957891,+0,+4.33968468233,+0,+0,+3.47210485077,+2.17300414312,+0,+0,+0,+0,+0,+2.60772878776,+5.21488072342,+3.47688152832,+4.78049607947,+3.47685029144
2010-08-16 09:28:00 UTC,+0,+4.34142651709,+5.20947076489,+5.64317362474,+1.73677154555,+4.34131105751,+0,+0,+3.47340612594,+2.17294846034,+0,+0,+0,+0,+0,+2.60766196391,+5.21474709497,+3.47679243307,+4.78037358066,+3.47676119719
2010-08-16 09:28:30 UTC,+0,+4.33759157907,+5.20486912297,+5.63818898158,+1.73523735119,+4.33747627783,+0,+0,+3.47033788944,+2.17306376287,+0,+0,+0,+0,+0,+2.60780033629,+5.21502379991,+3.47697692292,+0,+3.47694568497
2010-08-16 09:29:00 UTC,+0,+4.32763492816,+5.192921879,+5.62524735201,+1.73125412161,+4.32752003854,+0,+0,+3.46237182566,+0,+0,+2.60734214926,+0,+0,+0,+2.60734051627,+5.21410429243,+3.47636385171,+0,+3.47633262067
2010-08-16 09:29:30 UTC,+0,+4.32414934723,+5.1887394401,+5.62071680311,+1.72985968992,+4.32403460188,+0,+0,+0,+0,+0,+2.60707239988,+3.47567599117,+0,+5.64732429567,+0,+5.21356487024,+3.47600419806,+0,+3.47597297108
2010-08-16 09:30:00 UTC,+0,+4.33386058828,+0,+5.63333944906,+1.7337447416,+4.3337454412,+0,+0,+0,+0,+3.89963432447,+2.59995114485,+3.46618250885,+0,+5.63189946917,+0,+5.19932438282,+3.46650951345,+0,+3.46647839364
2010-08-16 09:30:30 UTC,+0,+4.33530000191,+0,+0,+1.73432058934,+4.33518479534,+0,+2.16779936749,+0,+0,+3.90127122343,+2.60104251905,+3.46763744072,+0,+5.63426341432,+0,+5.20150682113,+0,+0,+3.46793349343
2010-08-16 09:31:00 UTC,+0,+4.33727560568,+0,+0,+1.73511094376,+4.3371603175,+0,+2.1687872486,+0,+0,+3.90072129503,+2.60067586376,+3.46714864552,+0,+5.63346922933,+0,+5.20077361471,+0,+0,+3.46744464181
2010-08-16 09:31:30 UTC,+0,+4.34011203916,+0,+0,+0,+0,+0,+2.17020557909,+0,+0,+3.90180661845,+2.60139948446,+3.46811331816,+2.60127727023,+5.63503661077,+0,+5.20222065053,+0,+0,+0
2010-08-16 09:32:00 UTC,+0,+4.344642145,+0,+0,+0,+0,+0,+2.17247081371,+0,+0,+3.89969091241,+2.59998887388,+3.46623280616,+2.5998667477,+5.63198119128,+0,+5.19939983017,+0,+0,+0
2010-08-16 09:32:30 UTC,+0,+4.34410423594,+0,+0,+0,+0,+0,+2.17220183758,+0,+0,+3.89728375957,+0,+3.46409324628,+2.59826192014,+5.62850487581,+0,+5.19619043075,+0,+0,+0
2010-08-16 09:33:00 UTC,+6.07042045478,+4.33641054185,+0,+0,+0,+0,+0,+2.16835468201,+0,+0,+3.89700612131,+0,+3.46384647189,+2.59807682117,+5.62810392156,+0,+5.19582026229,+0,+0,+0
