# file...... Output/hvac/house_hvac_file_010.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13B_tm_1_B_13_Meter_22_181:hvac_load,house_1_14B_tm_1_B_14_Meter_22_182:hvac_load,house_1_15B_tm_1_B_15_Meter_22_183:hvac_load,house_1_1C_tm_1_C_1_Meter_24_184:hvac_load,house_1_2C_tm_1_C_2_Meter_24_185:hvac_load,house_1_3C_tm_1_C_3_Meter_24_186:hvac_load,house_1_4C_tm_1_C_4_Meter_24_187:hvac_load,house_1_5C_tm_1_C_5_Meter_24_188:hvac_load,house_1_6C_tm_1_C_6_Meter_24_189:hvac_load,house_1_7C_tm_1_C_7_Meter_24_190:hvac_load,house_1_8C_tm_1_C_8_Meter_24_191:hvac_load,house_1_9C_tm_1_C_9_Meter_24_192:hvac_load,house_1_10C_tm_1_C_10_Meter_24_193:hvac_load,house_1_11C_tm_1_C_11_Meter_24_194:hvac_load,house_1_12C_tm_1_C_12_Meter_24_195:hvac_load,house_1_13C_tm_1_C_13_Meter_24_196:hvac_load,house_1_14C_tm_1_C_14_Meter_24_197:hvac_load,house_1_15C_tm_1_C_15_Meter_24_198:hvac_load,house_1_1A_tm_1_A_1_Meter_28_199:hvac_load,house_1_2A_tm_1_A_2_Meter_28_200:hvac_load
2010-08-16 14:32:30 UTC,+6.0199480968,+5.59088010596,+0,+2.5743635607,+4.71872170299,+5.14811384921,+2.57416419803,+5.57680615621,+5.14751589884,+6.00616909574,+4.71900266925,+0,+0,+6.00597446076,+5.14797734709,+4.28983935754,+4.29020498193,+3.86112623254,+0,+2.57641888804
2010-08-16 14:33:00 UTC,+6.01697359045,+5.58811748372,+0,+2.57498815212,+4.71986648406,+5.14936283913,+2.5747887244,+5.57815912099,+5.14876470306,+6.00762626185,+4.72014753973,+0,+0,+6.00743157335,+5.14922629296,+4.29088009831,+4.29124583993,+3.86206298209,+0,+2.57711825727
2010-08-16 14:33:30 UTC,+6.01563058678,+5.58687014674,+0,+2.5751609476,+4.72018319189,+5.14970837671,+0,+0,+5.14911018928,+6.00802939213,+4.72046427229,+0,+0,+6.00783468883,+5.14957181836,+4.29116802301,+4.29153379707,+3.86232213725,+0,+2.5782181139
2010-08-16 14:34:00 UTC,+6.01039112183,+5.5820039064,+0,+2.57459353915,+4.71914321848,+5.14857373506,+0,+0,+5.1479757163,+6.00670563336,+4.71942421767,+0,+4.29069401297,+6.00651097867,+5.14843721672,+4.29022256475,+4.29058823232,+3.86147114955,+0,+2.57909434925
2010-08-16 14:34:30 UTC,+6.00683527895,+5.57870135796,+0,+2.57477872726,+4.71948264015,+5.1489440541,+0,+0,+5.1483459803,+6.00713767555,+4.71976366584,+0,+4.29100263238,+6.00694300501,+5.1488075227,+4.29053113901,+4.29089684132,+3.86174889093,+1.29073321006,+2.58132107371
2010-08-16 14:35:00 UTC,+6.02423629059,+5.59486283697,+6.88463091914,+2.57494800688,+4.71979290392,+5.14928256103,+0,+0,+5.14868443689,+6.00753260334,+4.72007395384,+4.7203097245,+4.29128473998,+6.00733791829,+5.14914601769,+4.2908132053,+4.29117893939,+3.86200277306,+1.29006531273,+0
2010-08-16 14:35:30 UTC,+6.02658986902,+5.59704876188,+6.88732062921,+2.57480189265,+4.71952509876,+5.14899037771,+0,+0,+5.14839229701,+6.00719172018,+4.71980612778,+4.7200418798,+4.29104123792,+6.00699704764,+5.14885384467,+4.29056973889,+4.29093544556,+3.8617836339,+1.28975943976,+0
2010-08-16 14:36:00 UTC,+6.02665787867,+5.59711192697,+6.88739835181,+2.57278892345,+4.71583563258,+5.14496506118,+2.57258972481,+0,+5.14436757903,+6.00249548145,+4.71611637341,+4.71635186859,+4.28768658765,+6.00230098139,+5.14482867014,+4.28721557975,+4.28758090852,+3.85876462359,+1.29044816699,+0
2010-08-16 14:36:30 UTC,+6.03056455832,+5.60074032022,+6.89186297277,+2.57180984348,+4.71404112811,+5.14300720377,+2.57161074685,+0,+5.1424100128,+6.0002112969,+4.71432172875,+4.71455709896,+4.28605493287,+6.00001688073,+5.14287088181,+4.2855841639,+4.28594930883,+3.85729621941,+1.28985661546,+0
2010-08-16 14:37:00 UTC,+6.03060222261,+5.60077530155,+6.89190601617,+2.57240844934,+4.71513828148,+5.14420423053,+2.57220929034,+0,+5.14360686153,+6.00160783886,+4.71541896784,+4.71565441446,+4.28705252055,+0,+5.14406786633,+4.2865816055,+4.28694686283,+3.85819399628,+1.28869657593,+0
2010-08-16 14:37:30 UTC,+6.03524010871,+5.60508281469,+6.89720627248,+2.57421759967,+4.71845417869,+5.14782197229,+2.57401825222,+0,+5.14722406536,+6.00582857004,+4.71873512405,+4.71897080151,+4.29006750292,+0,+5.14768548047,+4.28959614646,+4.28996174342,+3.86090732318,+1.28667477928,+2.57320478891
2010-08-16 14:38:00 UTC,+6.03453736867,+5.60443013331,+6.89640316903,+2.57288454651,+4.71601089504,+5.14515627772,+2.5726853379,+5.57360237537,+5.14455876712,+6.00271856914,+4.71629164958,+4.71652715697,+4.28784594523,+0,+5.14501987993,+4.28737491397,+4.28774026071,+3.8589080371,+1.28666200368,+2.57317923955
2010-08-16 14:38:30 UTC,+6.03573522063,+5.60554265805,+6.89777209492,+2.57282850186,+4.71590817378,+5.14504420578,+2.5726292991,+5.57348097377,+5.14444671187,+6.00258781752,+4.71618892028,+4.71642442051,+4.28775254581,+0,+5.14490781194,+4.28728152825,+4.28764686445,+0,+1.28644100283,+2.57273726926
2010-08-16 14:39:00 UTC,+6.0362253757,+5.60599789762,+6.89833225261,+2.57241490358,+4.71515011111,+5.144217137,+2.57221574391,+5.5725850539,+5.14361976609,+6.00162289654,+4.71543079839,+4.71566624583,+4.28706327665,+0,+5.14408077235,+4.28659236002,+4.28695761857,+0,+1.28553700307,+2.57092939828
2010-08-16 14:39:30 UTC,+6.03788376023,+5.60753814953,+6.90022748307,+2.57450598601,+4.7189827469,+5.14839865583,+2.5743066085,+5.57711467216,+0,+0,+4.71926373356,+4.71949944783,+4.29054810405,+0,+0,+4.29007667719,+4.29044232832,+0,+1.28498214797,+2.56981976701
2010-08-16 14:40:00 UTC,+6.03688376253,+5.60660938522,+6.89908466844,+2.57274874851,+4.71576199804,+5.14488472372,+2.57254955406,+5.57330821529,+0,+0,+4.71604273312,+4.71627822317,+4.28761963539,+0,+0,+4.28714863729,+4.28751395852,+0,+1.28621402704,+2.57228334997
2010-08-16 14:40:30 UTC,+6.04036911286,+5.6098464616,+6.90306778697,+2.57095183197,+4.71246852377,+5.14129144592,+2.57075282476,+5.56941580753,+0,+0,+4.71274900153,+4.71298426221,+4.28462504093,+0,+0,+4.28415448139,+4.28451946518,+0,+0,+2.57456048444
2010-08-16 14:41:00 UTC,+6.04300059819,+5.61229049676,+6.90607509384,+2.57215488119,+4.71467352976,+0,+2.57195574863,+5.57202180403,+0,+0,+4.71495417979,+4.71518959403,+4.2866299446,+0,+0,+4.28615909146,+4.28652430115,+0,+0,+2.57445692755
2010-08-16 14:41:30 UTC,+6.03814712979,+5.60778275831,+6.90052846637,+2.57340013048,+4.71695588204,+0,+2.57320086817,+5.57471921259,+0,+0,+4.71723671037,+4.71747228354,+4.28870517543,+6.00372686944,+0,+4.2882340184,+4.28859946192,+0,+0,+2.57559914105
2010-08-16 14:42:00 UTC,+6.03656563395,+5.60631391809,+6.8987211056,+2.57532866062,+4.72049058431,+0,+2.57512919743,+5.57889671674,+0,+0,+4.72077168873,+4.72100750795,+0,+6.00822594737,+0,+4.29144747891,+4.29181328446,+3.86257366982,+0,+2.57642171839
2010-08-16 14:42:30 UTC,+6.03807716632,+5.60771777864,+6.90044851089,+2.5749280847,+4.7197563896,+0,+2.57472866323,+5.57802900534,+0,+0,+4.72003743667,+4.72027320479,+0,+6.00729144174,+0,+4.29078000948,+4.29114573984,+3.86197289418,+1.28770721756,+2.57526951871
2010-08-16 14:43:00 UTC,+6.0359269318,+5.60572071296,+6.89799118576,+0,+4.72397768713,+0,+2.57703155907,+5.58301796523,+0,+0,+4.72425906381,+4.72449512566,+0,+6.01266443906,+5.1537115785,+4.29461766588,+4.29498382845,+3.86542709045,+1.28742861444,+2.57471235207
2010-08-16 14:43:30 UTC,+6.0279839617,+5.59834354848,+6.88891382239,+0,+4.72709011093,+0,+2.57872951744,+5.58669639758,+5.15664472127,+0,+4.72737173057,+4.72760800889,+0,+6.01662602761,+5.15710720475,+4.29744722549,+4.29781370664,+3.8679739193,+1.28752828699,+2.574911683
2010-08-16 14:44:00 UTC,+6.02874366781,+5.59904913811,+6.88978202765,+0,+0,+0,+2.58030593156,+5.59011151831,+5.15979692248,+6.02049919672,+4.73026158463,+4.73049806389,+0,+6.02030403542,+5.16025976333,+4.30007423796,+4.30044101482,+3.87033843959,+1.28762295125,+2.57510099807
2010-08-16 14:44:30 UTC,+6.02877669185,+5.59907980971,+6.8898197681,+0,+0,+0,+2.5819778043,+5.59373343934,+5.16314000309,+6.02440006691,+4.73332643178,+4.73356312404,+0,+6.02420476233,+5.16360322286,+4.30286032736,+4.30322741775,+3.87284614172,+1.28563880883,+0
2010-08-16 14:45:00 UTC,+0,+5.59844162145,+6.88903449799,+0,+0,+5.16746207576,+2.58383879783,+5.59776506906,+5.16686125019,+6.02874220018,+4.73673797185,+4.73697490115,+0,+6.02854673611,+5.16732489169,+4.30596157686,+4.30632901617,+3.87563751298,+1.28534728111,+0
2010-08-16 14:45:30 UTC,+0,+5.60041355055,+6.89146089323,+2.58194106872,+0,+5.16326652566,+2.5817409173,+5.59322025076,+5.16266632331,+6.02384735413,+4.73289217478,+4.73312883686,+4.30293880702,+6.02365206986,+5.16312948938,+4.30246556744,+4.3028326134,+3.87249082638,+1.28584068703,+0
2010-08-16 14:46:00 UTC,+0,+5.60160449862,+6.89292631639,+2.58095042909,+0,+5.16128555213,+2.58075038073,+5.59107436658,+5.16068564407,+6.02153620059,+4.73107634088,+4.73131287676,+4.30128788768,+6.02134100121,+5.16114858565,+4.30081488949,+4.30118174971,+3.87100508489,+1.28586561875,+0
2010-08-16 14:46:30 UTC,+0,+5.60004828791,+6.89101144932,+2.58016144878,+0,+5.15970783506,+2.57996148252,+5.58936530891,+5.15910816144,+6.01969551653,+4.72963014684,+4.72986658218,+4.29997303736,+6.01950038476,+5.15957092418,+4.29950023149,+4.29986694372,+3.86982178807,+1.28670485892,+0
2010-08-16 14:47:00 UTC,+0,+0,+6.89700678256,+2.5793778346,+0,+5.15814084855,+2.57917794987,+5.58766787507,+5.15754140772,+6.01786735155,+0,+4.72843012432,+4.29866712978,+6.01767228692,+5.15800399288,+4.29819451488,+4.29856108016,+3.86864653923,+1.28762481924,+2.57510473378
2010-08-16 14:47:30 UTC,+0,+0,+6.89932034453,+2.57802347531,+0,+5.15543254809,+2.57782373154,+5.58473411611,+5.15483350974,+6.0147076434,+0,+4.72594742297,+4.29641006493,+6.01451269482,+5.15529578789,+4.2959377802,+4.29630409143,+3.86661529842,+0,+2.5746465648
2010-08-16 14:48:00 UTC,+0,+0,+0,+2.57677057258,+0,+5.15292712954,+2.57657095925,+5.58202012849,+5.1523284636,+6.01178463262,+0,+4.72365070362,+4.29432207937,+6.0115897914,+5.15279045767,+0,+4.29421617631,+3.86473622021,+0,+2.57529523529
2010-08-16 14:48:30 UTC,+0,+0,+0,+2.57340822839,+4.71697072421,+5.14620347969,+2.57320896522,+5.57473675389,+5.14560581337,+6.00394031416,+0,+4.71748712794,+4.28871867073,+6.00374576103,+5.14606704496,+0,+4.28861295675,+3.85969344453,+0,+2.57751082446
2010-08-16 14:49:00 UTC,+0,+0,+0,+2.57152483964,+4.71351875952,+5.14243728419,+0,+5.5706570335,+5.141840178,+5.99954638561,+0,+4.71403465317,+4.28557996875,+5.99935199387,+5.14230098235,+0,+4.28547436075,+3.85686877648,+0,+2.57873109147
2010-08-16 14:49:30 UTC,+6.03899752257,+0,+0,+2.57045263252,+4.71155356729,+5.14029320132,+0,+5.56833446198,+5.13969641407,+5.99704493635,+0,+4.71206917048,+4.28379311588,+5.99685063648,+5.14015697514,+0,+4.28368756823,+3.85526070215,+1.28951311848,+2.57888106388
2010-08-16 14:50:00 UTC,+6.04156792662,+0,+0,+2.56973156858,+4.71023196697,+5.13885129627,+0,+5.56677252255,+5.13825472349,+5.99536270086,+0,+4.71074737484,+4.28259144957,+5.99516846275,+5.13871512099,+0,+0,+3.85417926518,+1.28853661116,+2.57692818803
2010-08-16 14:50:30 UTC,+6.03821058557,+5.60784169394,+0,+2.5710366599,+4.71262400044,+5.14146107556,+0,+5.56959955835,+5.14086411458,+5.99840746679,+0,+0,+4.28476640823,+5.99821311687,+5.14132480817,+0,+0,+3.85613661447,+1.28841924528,+2.57669347294
2010-08-16 14:51:00 UTC,+6.03871528502,+5.60831044183,+0,+2.57325738928,+4.71669425919,+5.14590184815,+0,+5.57441001242,+5.14530422674,+6.00358840799,+0,+0,+4.28846729461,+6.0033938678,+5.14576542407,+0,+0,+3.85946721915,+1.28821660648,+2.57628822412
2010-08-16 14:51:30 UTC,+6.03575677676,+5.60556267859,+0,+2.57337211018,+4.71690452499,+5.1461312544,+2.57317285077,+5.57465851604,+5.14553359879,+6.00385605068,+0,+0,+4.28865847905,+6.00366150063,+5.14599482221,+0,+0,+3.85963927515,+1.28832356485,+2.57650212568
2010-08-16 14:52:00 UTC,+6.03884900464,+5.60843463615,+6.90133058106,+2.57229329032,+4.71492721251,+5.14397394806,+2.57209414332,+5.57232162017,+5.1433766133,+6.00133917392,+4.71520788239,+0,+4.28686060593,+6.00114471632,+5.14383759199,+4.28638971896,+0,+0,+1.28791225603,+2.57567956651
2010-08-16 14:52:30 UTC,+6.03900061743,+5.60857544902,+6.90150384676,+2.57540846827,+4.72063685961,+5.15020334158,+2.57520899677,+5.57906959288,+5.14960508054,+6.00860685558,+4.72091797544,+0,+4.29205210738,+6.00841213107,+5.15006676576,+4.29158046038,+0,+0,+1.2873029039,+2.57446094886
2010-08-16 14:53:00 UTC,+6.03474480006,+5.60462278865,+6.8966402252,+2.5756595753,+4.7210971006,+5.15070547808,+2.57546007765,+5.57961353081,+5.15010714238,+6.009192686,+4.72137825238,+0,+4.29247058188,+6.00899793997,+5.15056888455,+4.29199887362,+0,+0,+1.28831362715,+2.57648225169
2010-08-16 14:53:30 UTC,+6.03591290715,+5.60570768732,+6.89797515815,+2.57731764767,+4.72413609526,+5.15402111078,+2.57711797738,+5.5832051806,+5.15342228222,+6.01306095388,+4.72441748431,+0,+0,+6.01286606578,+5.15388440034,+4.29476167751,+0,+0,+1.28757323994,+0
2010-08-16 14:54:00 UTC,+6.03838915122,+5.60800753967,+6.90080505263,+2.5766387051,+4.72289169668,+5.15266343529,+2.5764391055,+5.58173448244,+5.15206480854,+6.01147698697,+4.72317298859,+4.72340897488,+0,+6.01128215705,+5.15252677272,+4.29363037273,+4.29399642413,+0,+1.28718597267,+0
2010-08-16 14:54:30 UTC,+6.03719477359,+5.60689824185,+6.89944009725,+2.57624916308,+4.72217772544,+5.1518844716,+2.57604960405,+5.58089067223,+5.15128596068,+6.01056818901,+4.72245896157,+4.72269489818,+0,+6.01037339247,+5.1517478365,+4.29298128881,+4.29334726708,+0,+1.28786764187,+0
2010-08-16 14:55:00 UTC,+6.03672475623,+5.60646170548,+6.8989029533,+2.5784587149,+4.72622749816,+5.15630289291,+2.57825892583,+5.58567691472,+5.15570372522,+6.01572305349,+4.72650905047,+4.72674526881,+0,+0,+5.15616610203,+4.29666300894,+4.29702940181,+0,+0,+0
2010-08-16 14:55:30 UTC,+6.03569124683,+5.60550181664,+6.89772184091,+0,+4.727179725,+5.15734180039,+2.57877840569,+5.58680230837,+5.15674247832,+6.01693512154,+4.72746135163,+4.72769763619,+0,+0,+5.15720497289,+4.29752869522,+4.29789518555,+0,+0,+0
2010-08-16 14:56:00 UTC,+6.03545419066,+5.60528164683,+6.89745092902,+0,+4.72392138569,+5.15378685632,+2.57700084426,+5.58295142512,+5.15318806259,+6.01278765492,+4.72420275798,+4.72443881591,+0,+0,+5.15365015414,+4.29456648125,+4.29493263806,+3.86538102021,+0,+2.57548586994
2010-08-16 14:56:30 UTC,+6.03041216504,+5.60059878243,+6.8916888151,+0,+4.72168733274,+5.15134943873,+2.57578207417,+5.58031109937,+5.15075100732,+6.0099439792,+4.7219685306,+4.72220443309,+4.29300725091,+0,+5.15121282249,+4.29253546412,+4.2929013922,+3.86355294311,+0,+2.57882042662
2010-08-16 14:57:00 UTC,+6.03256383901,+5.60259718514,+6.89414778525,+0,+4.71980860507,+5.14929969142,+2.57475714895,+5.57809071643,+5.14870156478,+6.00755258895,+4.7200896562,+4.72032542794,+4.29129901623,+0,+0,+4.29082747949,+4.29119321517,+3.86201562095,+1.28969316295,+2.57924112725
2010-08-16 14:57:30 UTC,+6.0293770697,+5.59963742054,+6.89050589028,+0,+4.7185712127,+5.14794965987,+2.57408209923,+5.57662829857,+5.14735173391,+6.00597754003,+4.71885216721,+4.71908785284,+4.29017391622,+0,+0,+4.28970254415,+4.29006815313,+3.8610030896,+1.29066287077,+2.58118040512
2010-08-16 14:58:00 UTC,+6.03181916413,+5.60190555603,+6.89329675795,+2.57315446599,+4.71650561641,+5.14569603333,+2.57295522927,+5.57418706409,+5.14509844249,+6.00334828885,+4.71678640958,+4.7170219514,+4.28829577103,+0,+0,+4.28782467394,+4.28819007134,+3.85931285687,+1.28967056207,+2.57919592869
2010-08-16 14:58:30 UTC,+6.03348308412,+5.60345094918,+6.89519831444,+2.57100070561,+4.71255810169,+5.14138917809,+2.57080169331,+5.56952167561,+5.14079222779,+5.99832358576,+4.71283858645,+4.71307385338,+4.28470648974,+0,+0,+4.28423591827,+4.28460091124,+3.85608269095,+1.28920848274,+2.57827183569
2010-08-16 14:59:00 UTC,+6.03571828656,+5.60552693023,+6.89775274239,+2.57123317008,+0,+5.1418540352,+2.57103413355,+5.57002523073,+5.14125701577,+5.99886592322,+4.7132646917,+4.7134999883,+4.28509389606,+0,+0,+4.28462326785,+4.28498830447,+3.85643133642,+1.28913244355,+2.57811976812
2010-08-16 14:59:30 UTC,+6.0370750709,+5.606787066,+6.89930329895,+2.56960247664,+0,+5.13859315231,+2.56940361008,+5.56649288887,+0,+5.99506153059,+4.71027564565,+4.71051073404,+4.2823763155,+5.99486730355,+0,+4.28190608536,+4.2822708157,+3.85398565575,+1.28915521536,+2.57816530851
2010-08-16 15:00:00 UTC,+6.03960209589,+5.60913408196,+6.90219122674,+2.57057694855,+0,+5.14054179495,+2.57037798042,+5.56860375031,+0,+5.99733496449,+4.71206184368,+4.71229705649,+4.28400029083,+5.99714065396,+0,+4.2835298228,+4.28389473618,+3.85544714879,+1.28812592616,+2.57610687638
2010-08-16 15:00:30 UTC,+6.04174712068,+5.61112630896,+6.90464259811,+2.57125897344,+0,+5.14190563395,+2.57105881142,+5.57008112493,+0,+5.99892612223,+4.71331198904,+4.71354728892,+4.28513689784,+5.99873175326,+0,+4.28466626334,+4.28502941527,+3.85647003578,+1.28758034896,+2.57501579954
2010-08-16 15:01:00 UTC,+6.04285883604,+5.61215883284,+6.90591308561,+2.57080708106,+0,+5.14100198882,+2.57060696653,+5.56910225397,+0,+5.99787186147,+4.71248367443,+4.71271891663,+4.28438381087,+5.99767753122,+5.14086573763,+4.28391328666,+4.2842763544,+3.8557922968,+1.28767646175,+2.57520801146
2010-08-16 15:01:30 UTC,+6.0442705801,+5.61347001328,+6.90752645108,+2.57122068341,+0,+0,+2.57102052543,+5.56999446712,+0,+5.99883679197,+4.71324180379,+4.71347709878,+4.28507308681,+5.9986424263,+5.14169278537,+4.28460246167,+4.28496560646,+3.85641260919,+1.28694440492,+2.57374400187
2010-08-16 15:02:00 UTC,+6.04221869566,+5.61156429198,+6.90518152213,+2.57074165065,+0,+0,+2.57054154301,+5.56895680718,+0,+5.99771921296,+4.71236374111,+4.71259897495,+4.2842747699,+5.99752488832,+5.14073490168,+4.28380426168,+4.28416731722,+3.85569416563,+0,+2.57579038932
2010-08-16 15:02:30 UTC,+6.03836724974,+5.60798719834,+6.90078002324,+2.57294468049,+0,+0,+2.57274493167,+5.57373019351,+0,+0,+4.71640295687,+4.71663654413,+4.28794714357,+6.00266572516,+5.1451413057,+4.2874760975,+4.28783956358,+3.85899911033,+0,+0
2010-08-16 15:03:00 UTC,+6.0378869227,+5.60754108667,+6.90023109721,+2.57532196648,+0,+0,+0,+5.57887976988,+0,+0,+4.72076050266,+4.72099438963,+4.29190893633,+6.00821171052,+5.14989497779,+4.29143731025,+4.29180121906,+3.86256451723,+0,+0
2010-08-16 15:03:30 UTC,+6.03614139948,+5.60591990331,+6.89823628314,+2.57655531142,+4.72273993401,+0,+0,+5.58155138981,+5.15189925561,+0,+4.72302121406,+4.72325525642,+4.29396432944,+6.01108898885,+5.15236120101,+4.29349240259,+4.29385654099,+3.86441426391,+0,+0
2010-08-16 15:04:00 UTC,+6.03192553609,+5.60200435073,+0,+2.57586822024,+4.7214805998,+0,+0,+5.58006304189,+5.15052548913,+0,+4.72175906218,+4.72199573727,+0,+6.00948606952,+5.1509872787,+4.29234751953,+4.29271153,+3.863383778,+1.28884204495,+0
2010-08-16 15:04:30 UTC,+6.03062249858,+5.60079413318,+0,+2.57664689294,+4.7229077891,+0,+0,+5.58174976985,+5.15208236323,+0,+4.72318636126,+4.72342313615,+0,+6.01130263996,+5.15254432939,+4.29364223186,+4.29400915807,+3.86455161609,+1.28849961141,+0
2010-08-16 15:05:00 UTC,+6.03011726018,+5.60032488469,+0,+2.57755802781,+4.72457776164,+0,+0,+5.58372343189,+5.15390408163,+0,+4.72485646223,+4.72509335386,+0,+6.01342823232,+5.15436625438,+4.2951604315,+4.2955275293,+3.8659181184,+1.28925452551,+2.57836391469
2010-08-16 15:05:30 UTC,+0,+5.59778609791,+0,+2.57830708211,+4.72595066505,+5.15600085984,+2.57810677263,+5.58534600189,+5.15540173705,+0,+4.72622947121,+4.7264664588,+0,+6.01517570594,+5.1558640796,+4.29640856068,+4.29677579952,+0,+1.29007522855,+2.58000520416
2010-08-16 15:06:00 UTC,+0,+5.59454950614,+0,+2.57933789904,+4.72783999683,+5.15806217638,+2.57913748183,+5.58757891429,+5.15746274724,+0,+4.72811894826,+4.72835606788,+0,+6.01758050539,+5.15792532349,+4.29812618341,+4.29849361634,+0,+1.28961315808,+2.57908112887
2010-08-16 15:06:30 UTC,+0,+5.59353048216,+0,+2.58034453966,+4.72968165127,+5.16007514784,+2.58014401728,+5.58975945713,+5.15947541961,+0,+4.72996411047,+4.73020135899,+0,+6.01992890388,+5.159938224,+4.29980352191,+4.30017114432,+0,+1.289722526,+2.57929984917
2010-08-16 15:07:00 UTC,+0,+5.59763838591,+0,+2.58069798972,+4.730329471,+5.1607819392,+2.58049743042,+5.5905250859,+5.16018210596,+6.02094864765,+4.73061198092,+4.7308492747,+0,+6.02075346985,+5.16064499046,+4.30039246637,+4.3007601553,+0,+1.28872565307,+2.57730624498
2010-08-16 15:07:30 UTC,+0,+5.59868629092,+0,+0,+4.7306219892,+5.16110108561,+2.58065701151,+0,+5.16050120495,+6.021320988,+4.73090452203,+4.73114183624,+4.30113257306,+6.02112579652,+5.16096412563,+4.30065839988,+4.30102611886,+0,+1.28927268898,+2.57840023905
2010-08-16 15:08:00 UTC,+0,+5.60215441539,+6.89360576247,+0,+4.73043887838,+5.16090130606,+2.5805571168,+0,+5.16030145506,+6.02108791006,+4.73072139688,+0,+4.30096607933,+6.02089272713,+5.16076435311,+4.30049193057,+4.30085963076,+0,+1.2884313779,+2.57671773646
2010-08-16 15:08:30 UTC,+0,+5.6046894554,+6.8967250502,+0,+4.73024910292,+5.16069425516,+2.58045358624,+0,+5.16009443492,+6.02084634882,+4.73053160656,+0,+4.30079352575,+6.02064839663,+5.1605573095,+4.30031940232,+4.30068708302,+0,+0,+2.57602209434
2010-08-16 15:09:00 UTC,+0,+5.60552563498,+6.89775394311,+0,+4.72930860084,+5.15966568555,+2.57994050244,+0,+5.1590684705,+6.01964920325,+4.72959103082,+0,+4.29993837299,+6.01945129616,+5.15953122878,+4.29946437511,+4.29983195922,+0,+0,+2.57451377016
2010-08-16 15:09:30 UTC,+0,+5.60388954576,+6.89574078627,+0,+4.7329988379,+5.16369184447,+2.58195368328,+0,+5.16309403512,+6.02434642925,+0,+0,+4.3032937258,+6.02414834525,+5.16355724969,+4.30281923538,+4.30318719842,+3.87281166037,+0,+2.57413435895
2010-08-16 15:10:00 UTC,+6.03656139518,+5.60630770947,+6.89871626148,+2.58275919576,+4.73410734549,+5.16490125934,+2.58255842117,+0,+5.16430327151,+6.02575742546,+0,+0,+4.30430163771,+6.02555928832,+5.16476662312,+0,+0,+3.87371872931,+0,+2.57128572295
2010-08-16 15:10:30 UTC,+6.03576882252,+5.60557159522,+6.89781049575,+2.58168843394,+4.73214480326,+5.16276006717,+2.58148777117,+0,+5.16216239535,+6.02325934635,+0,+0,+4.30251719372,+6.02306130328,+5.16262270585,+0,+0,+3.87211282139,+1.28561858689,+2.57109255433
2010-08-16 15:11:00 UTC,+6.03262993849,+5.60265630732,+6.89422332489,+2.58035108624,+4.72969365016,+5.16008578586,+2.58015056318,+0,+5.15948850881,+6.02013932452,+0,+0,+4.30028847957,+6.01994139897,+5.15994851914,+0,+0,+3.87010709319,+1.28584006474,+0
2010-08-16 15:11:30 UTC,+6.03520870382,+5.6050513762,+6.89717038243,+2.57835151746,+4.72602874765,+5.15608726757,+2.57815120334,+0,+5.15549058085,+6.01547434618,+0,+4.72654791404,+4.29695616208,+6.01527659632,+5.15595014231,+0,+0,+3.86710817874,+1.28735064417,+0
2010-08-16 15:12:00 UTC,+6.0346412604,+5.60452435419,+6.89652189829,+2.57660634728,+4.72283011893,+5.15259746781,+2.57640621556,+5.58166194152,+5.15200129642,+6.01140287791,+0,+4.72334881116,+4.29404780449,+6.01120528138,+5.15246046604,+0,+0,+3.86449080649,+1.28885260538,+0
2010-08-16 15:12:30 UTC,+6.0361543039,+5.60592961708,+6.89825103053,+2.57663833079,+4.7228887398,+5.15266142493,+2.57643819573,+5.58173122288,+5.15206524411,+6.0114774952,+0,+4.72340744072,+4.29410110559,+0,+5.15252442091,+0,+0,+3.86453877474,+1.28886160061,+0
2010-08-16 15:13:00 UTC,+6.03538394376,+5.60521413303,+6.89737064966,+2.57582662077,+4.72140100019,+5.15103825639,+2.57562657058,+5.57997293082,+5.1504423153,+6.00958378219,+0,+4.72191948051,+4.29274837623,+0,+5.15090130982,+0,+0,+3.86332138791,+1.28865025063,+0
2010-08-16 15:13:30 UTC,+6.03960936032,+5.60913855492,+6.90219952865,+2.57446568656,+4.71890661715,+5.14831680964,+2.57426577866,+5.57702493251,+5.14772127051,+6.00640873352,+0,+4.71942472758,+4.29048035487,+0,+5.14817995942,+0,+0,+3.86128028539,+1.28834215657,+0
2010-08-16 15:14:00 UTC,+6.03969412463,+5.60922112708,+6.90230113115,+2.57306817229,+0,+5.14552221428,+2.57286841057,+5.57399769631,+5.14492708807,+6.00314834406,+0,+4.7168629192,+4.28815137226,+0,+5.14538546303,+4.28767910593,+4.28804535794,+3.85918432094,+1.28877773576,+2.57741093888
2010-08-16 15:14:30 UTC,+6.04411417488,+5.61332632355,+6.90735244782,+2.57252018678,+0,+5.14442641314,+2.5723204824,+5.57281067335,+5.14383144884,+6.00186989833,+4.71562215133,+4.71585839719,+4.28723814459,+0,+0,+4.2867660125,+4.28713216124,+3.85836246306,+1.28834542673,+2.57654561239
