# file...... Output/hvac/house_hvac_file_018.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_6C_tm_2_C_6_Meter_41_341:hvac_load,house_2_7C_tm_2_C_7_Meter_41_342:hvac_load,house_2_8C_tm_2_C_8_Meter_41_343:hvac_load,house_2_1A_tm_2_A_1_Meter_42_344:hvac_load,house_2_2A_tm_2_A_2_Meter_42_345:hvac_load,house_2_3A_tm_2_A_3_Meter_42_346:hvac_load,house_2_4A_tm_2_A_4_Meter_42_347:hvac_load,house_2_5A_tm_2_A_5_Meter_42_348:hvac_load,house_2_6A_tm_2_A_6_Meter_42_349:hvac_load,house_2_7A_tm_2_A_7_Meter_42_350:hvac_load,house_2_8A_tm_2_A_8_Meter_42_351:hvac_load,house_2_1B_tm_2_B_1_Meter_43_352:hvac_load,house_2_2B_tm_2_B_2_Meter_43_353:hvac_load,house_2_3B_tm_2_B_3_Meter_43_354:hvac_load,house_2_4B_tm_2_B_4_Meter_43_355:hvac_load,house_2_5B_tm_2_B_5_Meter_43_356:hvac_load,house_2_6B_tm_2_B_6_Meter_43_357:hvac_load,house_2_7B_tm_2_B_7_Meter_43_358:hvac_load,house_2_8B_tm_2_B_8_Meter_43_359:hvac_load,house_2_9B_tm_2_B_9_Meter_43_360:hvac_load
2010-08-16 08:36:30 UTC,+0,+5.58519461647,+0,+0,+0,+0,+0,+0,+0,+0,+2.57274154938,+0,+0,+3.86401922879,+0,+0,+0,+0,+0,+6.01035944527
2010-08-16 08:37:00 UTC,+0,+5.58500915747,+0,+0,+0,+0,+0,+0,+0,+0,+2.57188638522,+0,+0,+3.86555861381,+0,+0,+0,+0,+0,+0
2010-08-16 08:37:30 UTC,+0,+5.5858835788,+0,+0,+0,+0,+0,+4.28658851582,+0,+0,+0,+0,+0,+3.86974338575,+0,+0,+0,+0,+0,+0
2010-08-16 08:38:00 UTC,+0,+5.58345721113,+0,+0,+0,+0,+0,+4.28909299475,+0,+0,+0,+0,+0,+3.86845346526,+0,+0,+0,+0,+0,+0
2010-08-16 08:38:30 UTC,+0,+5.58730704182,+0,+0,+0,+0,+0,+4.28217806059,+0,+0,+0,+0,+0,+3.87160469812,+0,+0,+0,+0,+0,+0
2010-08-16 08:39:00 UTC,+0,+5.591436845,+0,+0,+4.70898819706,+0,+0,+4.28047344697,+0,+0,+0,+0,+0,+0,+0,+5.59268113055,+0,+6.45197460893,+0,+0
2010-08-16 08:39:30 UTC,+2.57974189601,+5.58816696384,+0,+0,+4.71811144102,+0,+0,+4.28876624309,+0,+0,+0,+0,+0,+0,+0,+5.60034351776,+0,+6.46081389831,+0,+0
2010-08-16 08:40:00 UTC,+2.57847637239,+5.58542580603,+0,+0,+4.72115347912,+0,+0,+4.29153137833,+0,+0,+0,+2.58508444724,+0,+0,+0,+5.60062912002,+0,+6.46114336757,+0,+0
2010-08-16 08:40:30 UTC,+2.58037678004,+0,+0,+0,+4.72332765607,+0,+0,+4.29350764996,+0,+0,+0,+2.582569372,+0,+0,+0,+5.59518023669,+0,+6.4548575645,+0,+0
2010-08-16 08:41:00 UTC,+2.58136100303,+0,+0,+4.7233663759,+4.72331736324,+0,+0,+4.29349829399,+0,+0,+0,+2.58411902,+0,+0,+0,+5.59853753232,+0,+6.45873052299,+0,+0
2010-08-16 08:41:30 UTC,+2.58077741177,+0,+0,+4.72750233505,+4.72745328099,+0,+0,+4.29725773816,+3.00850471985,+0,+0,+2.58156007057,+0,+0,+0,+5.59299359609,+0,+6.45233506759,+5.16220348456,+0
2010-08-16 08:42:00 UTC,+2.58044946252,+0,+0,+4.72394220526,+4.72389318684,+0,+0,+4.29402170305,+3.00623907319,+0,+0,+2.58165414692,+0,+0,+0,+5.59319741145,+0,+6.45257018782,+5.16239159459,+0
2010-08-16 08:42:30 UTC,+0,+0,+0,+4.72750540509,+4.727456351,+0,+0,+4.29726052873,+3.00850667361,+0,+2.57879543152,+2.58180281679,+0,+0,+0,+5.59351950315,+0,+6.45294175113,+5.16268886706,+0
2010-08-16 08:43:00 UTC,+0,+0,+0,+4.73336513494,+4.73331602217,+0,+0,+0,+3.0122357727,+0,+2.58199192012,+2.5804437482,+0,+0,+3.87035311839,+5.59057509577,+0,+0,+5.15997134533,+0
2010-08-16 08:43:30 UTC,+0,+0,+3.8625055794,+4.73578841826,+4.73573928121,+0,+0,+0,+3.01377793652,+0,+2.58331382358,+0,+0,+0,+3.86461797179,+0,+0,+0,+5.15232544672,+0
2010-08-16 08:44:00 UTC,+0,+0,+3.86581930012,+4.73494840907,+0,+0,+4.73433480355,+0,+0,+0,+2.58285559775,+0,+5.57873823249,+0,+3.86252406609,+0,+3.00438078593,+0,+5.14953392441,+0
2010-08-16 08:44:30 UTC,+0,+0,+3.86220488343,+4.73797827846,+0,+0,+4.73736419285,+0,+0,+4.73727421256,+2.58450839447,+0,+5.57933073642,+0,+3.86293430628,+0,+3.00469988905,+0,+5.15008084231,+0
2010-08-16 08:45:00 UTC,+0,+0,+3.86111257299,+4.73795187218,+0,+0,+4.7373377907,+0,+0,+4.73724781131,+2.58449398983,+0,+5.57709852516,+0,+3.86138875924,+0,+3.00349769373,+0,+5.14802037275,+0
2010-08-16 08:45:30 UTC,+0,+0,+3.85966164469,+4.72919240182,+0,+0,+4.72857970883,+0,+0,+4.72849003132,+0,+0,+5.60282747308,+0,+3.87920306544,+0,+3.01735445322,+0,+5.17176978887,+0
2010-08-16 08:46:00 UTC,+0,+0,+3.87088820222,+4.72268014263,+0,+0,+4.72206848226,+0,+0,+4.72197902958,+0,+0,+5.60563794282,+3.88148212634,+3.88114898888,+0,+3.01886807886,+0,+5.17436402691,+6.0375222469
2010-08-16 08:46:30 UTC,+0,+0,+3.87342317452,+4.72391265763,+0,+0,+4.72330080179,+0,+0,+4.72321130653,+0,+0,+5.59893230958,+3.8768387509,+3.87650611764,+0,+3.01525664744,+0,+5.16817431114,+6.03029967201
2010-08-16 08:47:00 UTC,+0,+0,+3.87499857888,+4.7230087628,+0,+0,+4.7223970503,+0,+0,+4.72230758626,+0,+0,+5.6003430149,+3.87781560644,+3.87748286707,+0,+3.01601640654,+0,+0,+6.03181912962
2010-08-16 08:47:30 UTC,+2.581983569,+0,+3.87284729638,+0,+0,+0,+4.71957720322,+0,+0,+4.71948783665,+0,+0,+5.59932494205,+3.87711063275,+0,+0,+3.01546810625,+0,+0,+6.03072257278
2010-08-16 08:48:00 UTC,+2.58048250709,+0,+0,+0,+0,+0,+4.71696111783,+0,+0,+4.71687184173,+0,+0,+5.60709773778,+3.88249297434,+0,+0,+0,+0,+0,+6.03909457835
2010-08-16 08:48:30 UTC,+2.58372010626,+0,+0,+0,+0,+5.99587838854,+4.71140772194,+0,+0,+4.71131863811,+0,+2.58889572637,+5.60835438944,+3.88336315394,+0,+0,+0,+0,+0,+6.04044810603
2010-08-16 08:49:00 UTC,+2.58298837814,+0,+0,+0,+0,+5.99629074393,+0,+0,+0,+4.71164265042,+0,+2.58921570104,+5.60904752224,+3.88384311984,+0,+0,+0,+0,+0,+6.0411946728
2010-08-16 08:49:30 UTC,+2.58447437319,+0,+0,+0,+0,+5.99782364981,+0,+0,+0,+0,+0,+2.58694655325,+5.60413206863,+3.8804393704,+0,+0,+0,+0,+0,+6.03590028396
2010-08-16 08:50:00 UTC,+2.58600029888,+0,+0,+0,+0,+5.99724398368,+0,+0,+2.99933338094,+0,+2.57093231891,+2.58518231464,+0,+3.87779299089,+0,+0,+0,+0,+0,+6.03178395211
2010-08-16 08:50:30 UTC,+0,+0,+0,+0,+0,+5.9996458866,+0,+0,+3.00053469206,+0,+2.57196205218,+2.58636780436,+0,+3.87957123999,+0,+0,+0,+0,+0,+0
2010-08-16 08:51:00 UTC,+0,+5.59916653783,+0,+0,+0,+6.00599191649,+0,+0,+3.0037086573,+0,+2.57468269429,+2.58379598697,+0,+3.8757134824,+0,+5.59783768474,+0,+0,+0,+0
2010-08-16 08:51:30 UTC,+0,+5.59213980557,+0,+0,+0,+6.0045901972,+0,+4.28940615548,+3.00300758779,+0,+2.57408175538,+2.58715574392,+0,+0,+0,+5.60511656191,+0,+0,+0,+0
2010-08-16 08:52:00 UTC,+0,+5.59351731075,+0,+0,+0,+6.0043296819,+0,+4.28922005209,+3.00287729114,+0,+2.5739700684,+0,+0,+0,+0,+5.60343362443,+0,+0,+0,+0
2010-08-16 08:52:30 UTC,+0,+5.59957349874,+0,+0,+0,+6.00677693597,+0,+4.29096828828,+0,+0,+0,+0,+0,+0,+0,+5.59919066349,+0,+6.45948397168,+0,+0
2010-08-16 08:53:00 UTC,+0,+5.60111029171,+0,+0,+4.71776140601,+0,+0,+4.28844807019,+0,+0,+0,+0,+0,+0,+0,+5.59997404676,+0,+6.4603876785,+0,+0
2010-08-16 08:53:30 UTC,+0,+5.60503464061,+0,+0,+4.71627717779,+0,+0,+4.28709894454,+0,+0,+0,+0,+0,+0,+0,+5.60086736413,+0,+6.46141820471,+0,+0
2010-08-16 08:54:00 UTC,+0,+5.6010394365,+0,+0,+4.72002220442,+0,+0,+4.29050307839,+0,+0,+0,+0,+0,+0,+0,+5.60590633868,+0,+6.46723113949,+0,+0
2010-08-16 08:54:30 UTC,+0,+5.60253197896,+3.87943246333,+0,+4.71909275218,+0,+0,+4.28965822997,+0,+0,+0,+0,+0,+0,+3.87761826207,+5.60106938679,+0,+6.46165125703,+0,+0
2010-08-16 08:55:00 UTC,+0,+5.60509092645,+3.8812044923,+0,+4.71989729884,+0,+0,+4.29038954239,+0,+0,+0,+0,+0,+0,+3.87494409326,+5.59720662692,+3.01404163547,+6.45719519757,+0,+0
2010-08-16 08:55:30 UTC,+2.58482308105,+5.59917294707,+3.87710638893,+4.71937947988,+4.7193305071,+0,+0,+4.28987434316,+0,+0,+0,+0,+0,+0,+3.87499055513,+0,+3.01407777558,+6.45727261855,+0,+0
2010-08-16 08:56:00 UTC,+2.58164438767,+5.59228781163,+3.87233854536,+4.72568772092,+4.72563868503,+0,+0,+4.29560831651,+0,+0,+0,+0,+0,+0,+3.8746506644,+0,+3.01381339346,+6.45670624695,+0,+0
2010-08-16 08:56:30 UTC,+2.5817328491,+0,+3.87247123203,+4.72426135633,+4.72421233471,+0,+0,+4.29431180031,+0,+0,+0,+0,+0,+0,+3.87491868552,+0,+3.01402187219,+6.45715285979,+5.1660580015,+0
2010-08-16 08:57:00 UTC,+2.57927857373,+0,+3.86878997074,+4.72191598706,+4.72186698891,+0,+0,+0,+0,+4.72121502149,+2.57598595155,+2.58480809055,+0,+0,+3.87689897427,+0,+3.01556222876,+0,+5.16869805407,+0
2010-08-16 08:57:30 UTC,+2.57823682045,+0,+3.86722740523,+4.72526567477,+4.7252166431,+0,+0,+0,+0,+4.7245640624,+2.57757365628,+2.58456524174,+5.598973645,+0,+3.87653473761,+0,+3.01527890932,+0,+5.1682124663,+0
2010-08-16 08:58:00 UTC,+2.57842580966,+0,+3.86751087734,+4.72464208902,+4.7245930636,+0,+4.72403011755,+0,+0,+4.7239405971,+2.57723348959,+2.58410907957,+5.59798550147,+3.87618312515,+3.8758505631,+0,+3.01474672799,+0,+5.16730034849,+0
2010-08-16 08:58:30 UTC,+2.5774778051,+0,+3.86608892916,+4.73094211854,+0,+0,+4.73032914816,+0,+3.01069377872,+4.7302394103,+2.58067016222,+2.584188278,+5.59815706196,+3.87630192376,+3.8759693488,+0,+0,+0,+5.16745870946,+6.03052630419
2010-08-16 08:59:00 UTC,+0,+0,+0,+4.7277104826,+0,+0,+4.72709802457,+0,+3.00863718378,+4.72700839819,+2.5789073015,+2.58471389835,+5.59929566656,+3.87709036071,+0,+0,+0,+0,+5.16850971219,+6.03069104046
2010-08-16 08:59:30 UTC,+0,+0,+0,+4.72054092422,+0,+0,+4.71992960306,+0,+3.00407451695,+4.71984022431,+2.57499629985,+2.58702689998,+5.60430611661,+3.88055989147,+0,+0,+0,+0,+5.17313466863,+6.03608774941
2010-08-16 09:00:00 UTC,+0,+0,+0,+4.72344010194,+0,+0,+4.72282832103,+0,+3.00591953745,+4.7227388421,+0,+2.58812494381,+5.60668471153,+3.88220697066,+0,+0,+0,+0,+5.17533025941,+6.03864971167
2010-08-16 09:00:30 UTC,+0,+0,+0,+4.72027157882,+0,+0,+4.71966030032,+0,+3.00390310705,+4.71957093087,+0,+0,+5.60562258981,+3.881471495,+0,+0,+0,+0,+5.17434985513,+6.0375057103
2010-08-16 09:01:00 UTC,+0,+0,+0,+4.71635271833,+0,+0,+4.71572913445,+0,+0,+4.71565282748,+0,+0,+5.60346662201,+3.87997857595,+0,+0,+0,+0,+5.17235976301,+6.03518353761
2010-08-16 09:01:30 UTC,+0,+0,+0,+4.71056245223,+0,+0,+4.70993981925,+0,+0,+4.70986368049,+0,+0,+5.60314554032,+3.8797562401,+0,+0,+0,+0,+5.17206338467,+6.03483770355
2010-08-16 09:02:00 UTC,+0,+0,+0,+4.71457846291,+0,+0,+4.71395517042,+0,+0,+0,+0,+0,+5.60096970541,+3.87824956382,+0,+0,+0,+0,+5.17005495397,+6.03249413208
2010-08-16 09:02:30 UTC,+0,+0,+0,+4.71051030467,+0,+0,+4.70988768026,+0,+0,+0,+0,+0,+5.60200800326,+3.87896854244,+0,+5.6025270932,+0,+0,+0,+6.03361247302
2010-08-16 09:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.59889607791,+3.87681366196,+0,+5.59941478173,+0,+0,+0,+6.03026064722
2010-08-16 09:03:30 UTC,+2.58454827286,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.59895064299,+0,+0,+5.59946935353,+0,+0,+0,+0
2010-08-16 09:04:00 UTC,+2.5830803921,+0,+0,+0,+0,+5.99260397892,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60275139607,+0,+0,+0,+0
2010-08-16 09:04:30 UTC,+2.5846641827,+0,+0,+0,+0,+5.99914757799,+0,+0,+0,+0,+2.57174552708,+0,+0,+0,+0,+5.60457404386,+0,+0,+0,+0
2010-08-16 09:05:00 UTC,+2.58475701274,+0,+0,+0,+0,+6.00547159935,+0,+4.29003579957,+0,+0,+2.57445672746,+2.5839705277,+0,+0,+0,+5.59820392241,+3.01457990473,+0,+0,+0
2010-08-16 09:05:30 UTC,+2.58310269552,+5.59544654558,+3.87452591697,+0,+0,+6.01247325451,+0,+4.29503754709,+0,+0,+2.57745843922,+2.58273494965,+0,+0,+0,+5.59552706741,+3.01313842327,+0,+0,+0
2010-08-16 09:06:00 UTC,+2.58277477749,+5.59473626643,+3.87403406022,+0,+0,+6.00921780655,+0,+4.29271196434,+0,+0,+2.57606278125,+2.58253615154,+0,+0,+3.87349140804,+5.59509637527,+3.01290649636,+6.45477453818,+0,+0
2010-08-16 09:06:30 UTC,+2.58261794305,+5.59439655867,+3.87379346763,+0,+4.71870961836,+6.0044555543,+0,+4.2893099711,+3.00293618651,+0,+2.57402113412,+2.58231971573,+0,+0,+3.87316678696,+5.59462747146,+3.01265399252,+6.45423361099,+0,+0
2010-08-16 09:07:00 UTC,+0,+5.59676178812,+3.87543134569,+0,+4.71704750844,+6.00234065146,+0,+4.28779915548,+3.00187842134,+0,+0,+2.58291754733,+0,+0,+3.87406344426,+5.59592266159,+3.01335145001,+6.4557277418,+0,+0
2010-08-16 09:07:30 UTC,+0,+5.59701258819,+3.87560502018,+0,+4.71205260671,+5.99598503609,+0,+4.28325891709,+2.99869967056,+0,+0,+2.58578103271,+0,+0,+3.87835824091,+0,+3.01669212209,+6.46288430922,+0,+0
2010-08-16 09:08:00 UTC,+0,+5.59279290197,+3.87268296462,+0,+4.71504037515,+5.99978673381,+0,+4.28597472242,+3.00060108361,+0,+0,+2.58580086998,+0,+0,+3.87838799382,+0,+3.01671526514,+6.46293388748,+0,+0
2010-08-16 09:08:30 UTC,+0,+5.59195443523,+3.87210234177,+0,+4.71913522995,+6.00499711124,+0,+4.2896968412,+3.00320704532,+0,+0,+0,+0,+0,+3.8761621513,+0,+3.01498391195,+6.45922488952,+0,+0
2010-08-16 09:09:00 UTC,+0,+5.5862869637,+3.86817772102,+0,+4.72713996572,+0,+0,+4.29697294255,+3.00830125141,+4.72647026441,+0,+0,+0,+0,+3.87789398862,+0,+0,+6.46211070958,+0,+0
2010-08-16 09:09:30 UTC,+0,+5.58519560097,+3.86742197218,+0,+4.72942161946,+0,+0,+4.2990469079,+0,+4.72875148415,+0,+0,+0,+0,+3.8773877807,+0,+0,+6.4612453912,+0,+0
2010-08-16 09:10:00 UTC,+0,+5.58394945938,+0,+4.73439818587,+4.73435895791,+0,+0,+4.30353482344,+0,+4.73368788382,+0,+0,+0,+3.87687011924,+3.87653748258,+0,+0,+6.45982851987,+0,+0
2010-08-16 09:10:30 UTC,+0,+5.58488591721,+0,+4.73509037828,+4.7350511463,+0,+0,+0,+0,+4.73437994058,+0,+0,+0,+3.87619394432,+0,+0,+0,+0,+0,+0
2010-08-16 09:11:00 UTC,+0,+0,+0,+4.73919464801,+4.73915539217,+0,+0,+0,+0,+4.73848340645,+0,+0,+5.59120768916,+3.87148976817,+0,+0,+0,+0,+5.16104400697,+6.02197955469
2010-08-16 09:11:30 UTC,+2.57521961481,+0,+0,+4.7361228118,+4.73608357383,+0,+4.73550588434,+0,+0,+4.73541217191,+2.58349871807,+0,+5.59771220605,+3.87599387931,+0,+0,+0,+0,+5.16704807984,+6.02898550984
2010-08-16 09:12:00 UTC,+2.57626269107,+0,+0,+4.73584682965,+0,+0,+4.73522994626,+0,+0,+4.73513624378,+2.58334816925,+0,+5.59260885085,+3.87246001519,+0,+0,+0,+0,+5.16233736619,+6.02348873307
2010-08-16 09:12:30 UTC,+2.57692857921,+0,+0,+4.73144653699,+0,+0,+4.730830357,+0,+0,+4.73073681327,+2.58094780054,+0,+5.59422952645,+3.87358226659,+0,+0,+0,+0,+5.16383335038,+6.02523434784
2010-08-16 09:13:00 UTC,+2.57972140965,+0,+0,+4.72882074032,+0,+0,+4.72820498012,+0,+0,+4.72811153119,+2.57951542299,+2.5826120751,+5.59406700198,+3.87346972509,+0,+0,+0,+0,+5.1636833302,+6.02505929426
2010-08-16 09:13:30 UTC,+2.5771240414,+0,+0,+4.7235214997,+0,+0,+4.72290658677,+0,+0,+4.72281332934,+2.57662467611,+2.58454353767,+5.59892662941,+3.87683481761,+0,+5.59944533702,+0,+0,+5.168169068,+6.03029355395
2010-08-16 09:14:00 UTC,+2.57668401818,+0,+0,+4.72069812371,+0,+0,+4.72008366229,+0,+0,+4.719990507,+0,+2.58579047445,+5.60162775775,+3.87870523805,+0,+5.60214680052,+0,+0,+5.17066237714,+6.03320291414
2010-08-16 09:14:30 UTC,+0,+0,+0,+4.71648395379,+0,+0,+4.71587016647,+0,+3.001494877,+0,+0,+2.58627229664,+5.60267148636,+3.87942797723,+0,+5.60319065862,+0,+0,+5.17162580343,+6.03432710448
2010-08-16 09:15:00 UTC,+0,+0,+0,+4.71413046214,+0,+0,+4.71351705126,+0,+2.99999712576,+0,+0,+2.58542615178,+5.60084941676,+3.87815922321,+0,+5.60136836297,+3.01628395007,+0,+5.16994392009,+6.03236457032
2010-08-16 09:15:30 UTC,+0,+0,+0,+4.71280200781,+0,+0,+4.71218880945,+0,+2.99915170354,+0,+0,+2.58645368088,+5.60307527047,+0,+0,+5.60359449282,+3.01748271684,+0,+5.17198122723,+6.03476201657
2010-08-16 09:16:00 UTC,+0,+0,+3.86399858224,+4.71479406338,+0,+0,+4.71418054633,+0,+3.00041943854,+0,+0,+2.58603736886,+5.60217344719,+0,+0,+5.60269255767,+3.01699702645,+0,+5.17114879396,+0
2010-08-16 09:16:30 UTC,+0,+0,+3.86450158006,+4.70990781089,+0,+0,+4.7092950755,+0,+2.99730984989,+0,+0,+2.58612246968,+5.60235779429,+0,+0,+5.60287692762,+3.01709630932,+0,+5.17131895663,+0
2010-08-16 09:17:00 UTC,+0,+0,+3.86635937186,+4.71235662165,+0,+0,+0,+0,+0,+0,+0,+0,+5.60231545576,+0,+3.87884855299,+5.60283458384,+3.01707350727,+0,+0,+0
2010-08-16 09:17:30 UTC,+0,+0,+3.86978541958,+4.71375444566,+0,+0,+0,+0,+0,+0,+0,+0,+5.59801932759,+0,+3.87587398376,+5.5985379226,+3.0147597632,+0,+0,+0
2010-08-16 09:18:00 UTC,+0,+0,+3.86949528976,+0,+0,+0,+0,+4.28729362764,+0,+0,+2.57281802202,+0,+0,+0,+3.87587807381,+5.59854383054,+3.01476294463,+0,+0,+0
2010-08-16 09:18:30 UTC,+0,+0,+3.87357658848,+0,+0,+6.00487465455,+0,+4.2896107612,+0,+0,+2.57420861719,+0,+0,+0,+3.86764932231,+5.58665768656,+3.00836227806,+6.44501797396,+0,+0
2010-08-16 09:19:00 UTC,+2.58383136915,+0,+3.87561811041,+0,+4.71981931888,+6.00497476517,+0,+4.28968227691,+0,+0,+2.57425153634,+0,+0,+0,+3.87078288702,+0,+3.0107996956,+6.45023950471,+0,+0
2010-08-16 09:19:30 UTC,+2.58032888898,+5.58942712458,+3.87036460879,+0,+4.71561121145,+6.0005071924,+0,+4.28649079071,+0,+0,+2.57233621073,+0,+0,+0,+3.87433250352,+0,+0,+6.45616998811,+0,+0
2010-08-16 09:20:00 UTC,+2.58057012421,+5.58994964451,+3.87072644658,+0,+4.71851948253,+6.00420772889,+0,+4.28913433156,+0,+0,+2.57392269463,+0,+0,+0,+3.872184732,+0,+0,+6.45259108939,+0,+0
2010-08-16 09:20:30 UTC,+2.57987585712,+5.58844584948,+3.86968508928,+0,+4.71944172752,+6.00538121,+0,+4.28997262766,+0,+0,+2.57442578625,+0,+0,+0,+3.87584300936,+0,+0,+6.45868699115,+0,+0
2010-08-16 09:21:00 UTC,+2.57945826379,+5.58754133489,+0,+0,+4.72031453405,+6.00649178478,+0,+4.29076598554,+0,+4.71965581743,+0,+0,+0,+0,+3.87739256795,+0,+0,+6.46126906903,+0,+0
2010-08-16 09:21:30 UTC,+2.58071112743,+5.5902550599,+0,+0,+4.72032217723,+6.00650151008,+0,+4.29077293298,+0,+4.71966345918,+0,+2.58272737593,+0,+3.87411102538,+3.87377631384,+0,+0,+6.45524319194,+0,+0
2010-08-16 09:22:00 UTC,+2.57963101541,+5.58791551791,+0,+0,+4.71963016465,+6.00562098088,+0,+4.29014391201,+3.00352818473,+4.71897157549,+0,+2.58285996917,+0,+3.87430991691,+0,+0,+0,+6.4555745747,+0,+0
2010-08-16 09:22:30 UTC,+0,+5.58656820048,+0,+0,+4.72132028806,+6.0077715243,+0,+4.29168018912,+3.00460378213,+4.72066138417,+0,+2.58141168783,+0,+3.87213747661,+0,+0,+0,+6.45195496745,+0,+6.02298741736
2010-08-16 09:23:00 UTC,+0,+5.58595946442,+0,+0,+4.72115245669,+6.00755797269,+0,+4.29152763489,+3.00449697396,+4.72049358407,+0,+2.58275409494,+0,+3.87415110424,+0,+0,+0,+6.45530996929,+0,+6.02611953072
2010-08-16 09:23:30 UTC,+0,+5.57712904374,+0,+0,+4.71911137854,+0,+0,+4.28967234925,+3.00319802838,+4.71845288595,+0,+2.58621154582,+0,+3.87933732417,+0,+0,+0,+0,+0,+6.03418647838
2010-08-16 09:24:00 UTC,+0,+5.57850123267,+0,+0,+4.72090210916,+0,+0,+0,+3.00433765237,+4.72024328315,+0,+2.58561792122,+0,+3.87844687979,+0,+0,+0,+0,+0,+6.03280142946
2010-08-16 09:24:30 UTC,+0,+5.57526049078,+0,+0,+4.72124042453,+0,+4.72067471225,+0,+3.00455295683,+4.72058153557,+0,+2.58619206528,+5.60248906741,+3.87930810312,+0,+0,+0,+0,+0,+6.03414102623
2010-08-16 09:25:00 UTC,+0,+5.57499803625,+0,+4.71925988164,+4.71921105818,+0,+4.71864565023,+0,+0,+4.71855254699,+2.5742999544,+0,+5.59686586103,+3.87541425063,+0,+5.59740376218,+3.01414901993,+0,+5.16626754589,+6.02808430195
2010-08-16 09:25:30 UTC,+0,+0,+0,+4.71510592318,+0,+0,+4.71449235624,+0,+0,+4.71439940344,+2.57203396111,+0,+5.59995270468,+3.87755177024,+0,+5.60049101048,+3.01581149739,+0,+5.16911689498,+6.0314091241
2010-08-16 09:26:00 UTC,+0,+0,+0,+4.71412508461,+0,+0,+4.71351167456,+0,+0,+4.7134187573,+2.57149891154,+0,+5.59416774143,+3.87354590724,+0,+5.59470528879,+3.012695897,+0,+5.16377701334,+6.02517817217
2010-08-16 09:26:30 UTC,+2.57369542782,+0,+0,+4.71581920432,+0,+0,+4.7152055233,+0,+0,+0,+2.57242305751,+0,+5.59272575827,+3.87254738974,+0,+5.59326311654,+3.01191928992,+0,+5.162445973,+6.02362502003
2010-08-16 09:27:00 UTC,+2.57447082566,+0,+3.86157787967,+4.71756679226,+0,+0,+4.71695283165,+0,+0,+0,+2.5733763705,+0,+5.59175322075,+3.87187394513,+0,+5.59229045146,+3.01139551158,+0,+5.16154826025,+6.02257750517
2010-08-16 09:27:30 UTC,+2.57363048104,+0,+3.86031741525,+4.71771218564,+0,+0,+4.71709820178,+0,+0,+0,+2.5734556829,+0,+5.59421248175,+3.87357688823,+3.87324223536,+5.59475003501,+3.01271999277,+0,+5.16381831144,+6.02522636177
2010-08-16 09:28:00 UTC,+2.57179183398,+0,+3.85755955953,+4.72120219378,+0,+0,+4.72058765173,+0,+0,+0,+0,+0,+5.59505740319,+0,+3.87382724647,+5.59559506724,+3.01317504106,+0,+5.16459822659,+0
2010-08-16 09:28:30 UTC,+2.57320120554,+0,+3.8596735288,+4.718304528,+0,+0,+4.71769044939,+0,+0,+0,+0,+0,+5.59532050876,+0,+3.87400941686,+5.59585820728,+3.01331674147,+0,+5.16484108943,+0
2010-08-16 09:29:00 UTC,+2.57546271274,+0,+3.86306564833,+4.71160256358,+0,+0,+4.71098955712,+0,+0,+0,+0,+0,+5.59510058364,+0,+3.87385714397,+5.59563825334,+3.01319829669,+0,+5.16463808484,+0
2010-08-16 09:29:30 UTC,+2.57662800171,+0,+3.86481350899,+4.70664625929,+0,+0,+4.70603404587,+0,+2.99523421334,+0,+0,+2.5830421913,+5.5956657965,+0,+3.87424848899,+5.59620354031,+0,+0,+5.16515981153,+0
2010-08-16 09:30:00 UTC,+2.57775557276,+0,+3.86650479515,+4.71118583835,+0,+0,+0,+0,+2.9981231807,+0,+0,+2.58019345694,+5.58949485602,+0,+3.86997582099,+5.5900317905,+0,+0,+5.15946364885,+0
2010-08-16 09:30:30 UTC,+0,+0,+3.86996355983,+4.71057548521,+0,+0,+0,+0,+2.99773475477,+0,+0,+2.58223964769,+5.59392732309,+0,+3.87304479571,+0,+0,+6.45402424045,+5.16355509222,+0
2010-08-16 09:31:00 UTC,+0,+0,+3.8659223038,+4.71349808414,+0,+0,+0,+4.28452568721,+2.99959468331,+0,+0,+2.58330834626,+5.59624234255,+0,+3.87464768094,+0,+0,+6.45669517809,+5.16569199947,+0
2010-08-16 09:31:30 UTC,+0,+0,+3.86561395926,+4.71597520843,+0,+0,+0,+4.28677730471,+3.00117111381,+0,+0,+2.58362490871,+5.59692808149,+0,+3.87512247643,+0,+0,+6.45748634464,+0,+0
2010-08-16 09:32:00 UTC,+0,+0,+0,+4.71622203588,+4.71617324261,+0,+0,+4.28700166201,+3.00132819366,+0,+2.572642803,+2.58321751881,+0,+0,+3.87451145359,+0,+0,+6.45646817823,+0,+0
2010-08-16 09:32:30 UTC,+0,+0,+0,+4.71705050035,+4.71700169885,+6.00227647363,+0,+4.28775470668,+0,+4.71634359915,+2.57309473214,+2.58126086778,+0,+0,+3.8715767748,+0,+0,+6.45157803148,+0,+0
