# file...... Output/hvac/house_hvac_file_014.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_2A_tm_1_A_2_Meter_33_261:hvac_load,house_1_3A_tm_1_A_3_Meter_33_262:hvac_load,house_1_4A_tm_1_A_4_Meter_33_263:hvac_load,house_1_5A_tm_1_A_5_Meter_33_264:hvac_load,house_1_6A_tm_1_A_6_Meter_33_265:hvac_load,house_1_7A_tm_1_A_7_Meter_33_266:hvac_load,house_1_8A_tm_1_A_8_Meter_33_267:hvac_load,house_1_9A_tm_1_A_9_Meter_33_268:hvac_load,house_1_10A_tm_1_A_10_Meter_33_269:hvac_load,house_1_11A_tm_1_A_11_Meter_33_270:hvac_load,house_1_12A_tm_1_A_12_Meter_33_271:hvac_load,house_1_13A_tm_1_A_13_Meter_33_272:hvac_load,house_1_14A_tm_1_A_14_Meter_33_273:hvac_load,house_1_15A_tm_1_A_15_Meter_33_274:hvac_load,house_0_1C_tm_0_C_1_Meter_34_275:hvac_load,house_0_2C_tm_0_C_2_Meter_34_276:hvac_load,house_0_3C_tm_0_C_3_Meter_34_277:hvac_load,house_0_4C_tm_0_C_4_Meter_34_278:hvac_load,house_0_5C_tm_0_C_5_Meter_34_279:hvac_load,house_0_6C_tm_0_C_6_Meter_34_280:hvac_load
2010-08-16 15:32:00 UTC,+4.73560790564,+3.01417590015,+0,+0,+3.87511378669,+4.30579246759,+4.30545044534,+5.59701717129,+4.73568016173,+4.30563284425,+3.44457891563,+5.16672333745,+0,+4.73606179361,+2.58989661715,+6.04201020739,+0,+3.88458499139,+6.04180186911,+6.04223827388
2010-08-16 15:32:30 UTC,+4.73924604604,+0,+5.6011405334,+0,+3.87809097107,+4.30910057761,+4.30875820765,+5.60131719572,+4.73931839509,+4.30894079335,+3.44722533785,+5.1706928356,+0,+4.73970041144,+0,+6.04493390709,+0,+0,+6.04472544865,+6.0451621377
2010-08-16 15:33:00 UTC,+4.74065037857,+0,+5.60280028807,+0,+3.87924017269,+4.31037751745,+4.31003501328,+5.60297701735,+4.74072276349,+4.31021767109,+3.44824686434,+5.17222507315,+0,+4.74110492824,+0,+6.0427243983,+3.02171013619,+0,+6.04251603068,+6.04295250489
2010-08-16 15:33:30 UTC,+4.74214982838,+0,+5.60457246007,+0,+3.8804672112,+4.31174094605,+4.31139829861,+5.60474926084,+4.74222225159,+4.31158103338,+3.44933758012,+5.17386109111,+0,+4.74260457477,+0,+6.04617894743,+3.02343766803,+0,+6.04597043782,+0
2010-08-16 15:34:00 UTC,+4.74688576456,+0,+5.61016977536,+0,+3.88434274994,+4.31604726586,+4.31570416603,+5.61034680186,+4.74695830862,+4.31588714382,+3.45278255041,+5.17902837061,+0,+4.74734113204,+0,+6.04279123647,+3.02174356025,+0,+6.04258286609,+0
2010-08-16 15:34:30 UTC,+4.74381131968,+0,+5.60653614589,+2.1567856071,+3.88182685241,+4.31325171663,+4.31290891046,+5.60671302585,+4.74388378529,+4.3130917305,+0,+5.17567390904,+0,+4.74426628399,+0,+6.0467944963,+3.02374548831,+0,+6.04658596139,+0
2010-08-16 15:35:00 UTC,+4.74320817534,+0,+5.60582330075,+2.15651136615,+3.88133328382,+4.31270328598,+4.31236053744,+5.60600015196,+4.74328062556,+4.31254332652,+0,+5.17501583102,+3.44986421656,+4.74366306053,+2.59155484942,+6.04587852583,+3.02328743487,+0,+6.04567002856,+0
2010-08-16 15:35:30 UTC,+4.74437887532,+0,+5.60720692938,+2.15704366635,+0,+4.31376778692,+4.31342492655,+5.60738383639,+4.74445135541,+4.31360777571,+0,+5.17629315694,+3.45071571362,+4.74483391404,+2.59177891769,+6.04640123154,+3.02354882665,+0,+6.04619271279,+0
2010-08-16 15:36:00 UTC,+4.74317365084,+3.01899172495,+5.60578249688,+2.15649566833,+0,+4.3126718933,+4.31232914808,+5.60595934643,+4.74324610018,+4.31251193538,+0,+5.17497816204,+3.44983910549,+4.74362853147,+2.59224319987,+6.04748430743,+3.02409044525,+0,+6.04727574417,+0
2010-08-16 15:36:30 UTC,+4.74607201655,+3.02083662198,+5.60920802166,+2.157813513,+0,+4.31530733633,+4.31496431421,+5.60938500938,+4.74614453984,+4.31514725026,+0,+5.17814050745,+3.45194720319,+4.74652727734,+2.59033274893,+6.04302761405,+3.02186176665,+3.88523913572,+6.04281923395,+0
2010-08-16 15:37:00 UTC,+4.74623759768,+3.02094201932,+5.60940371892,+2.15788880029,+0,+0,+4.31511485896,+5.60958071453,+4.7463101252,+4.3152978035,+0,+5.17832116948,+3.45206763698,+4.74669288016,+2.59030892618,+6.04297204037,+3.02183397569,+3.8852034045,+6.04276366255,+0
2010-08-16 15:37:30 UTC,+4.74633249841,+3.02100242654,+5.60951588035,+2.15793195031,+0,+0,+4.31520114182,+5.6096928805,+4.74640502835,+4.31538409124,+3.45238009877,+5.1784247137,+3.45213666211,+4.74678779337,+2.58886603515,+6.03960606937,+3.02015073943,+3.8830392444,+6.03939782991,+6.03983400088
2010-08-16 15:38:00 UTC,+4.74558226837,+3.02052488253,+5.60862919736,+2.15759083164,+0,+0,+4.31451903991,+5.60880616174,+4.74565477918,+4.31470195082,+3.45183437346,+5.1776061536,+3.45159098969,+4.74603746493,+2.58845327985,+6.03864319525,+3.01966923065,+3.88242016191,+6.03843499537,+6.03887107269
2010-08-16 15:38:30 UTC,+4.74484362454,+3.02005471357,+5.60775620791,+2.15725498111,+3.88267161415,+0,+4.3138474721,+5.6079331371,+4.7449161165,+4.31403034513,+3.45129707612,+5.17680023503,+3.45105374442,+4.74529872427,+2.58902753455,+6.03998281455,+3.0203391401,+3.88328147374,+6.0397745596,+6.04021076721
2010-08-16 15:39:00 UTC,+4.74244079708,+3.01852524155,+5.60491635059,+0,+3.88070531841,+0,+4.31166284455,+5.60509316524,+4.74251322771,+4.31184559426,+3.44954923385,+5.1741785609,+3.44930607157,+4.74289558164,+2.58823569343,+6.03813561042,+3.01941540043,+3.88209380888,+6.0379274314,+6.03836345936
2010-08-16 15:39:30 UTC,+4.74121939468,+3.0177477821,+5.60347279768,+0,+3.87970581324,+0,+4.31055235723,+5.60364955408,+4.74129179412,+4.31073504424,+3.4486607727,+5.17284591456,+3.44841769656,+4.74167401898,+2.58778214718,+6.03707757937,+3.01888630608,+3.88141354496,+6.03686944384,+6.03730536888
2010-08-16 15:40:00 UTC,+4.73996267827,+3.01694784425,+5.60198750779,+0,+3.87867740975,+4.30975220123,+4.30940976278,+5.60216420428,+4.74003504563,+4.30959238528,+3.44774662379,+5.17147473788,+3.44750363629,+4.74041713771,+2.58739793162,+6.03618128271,+3.01843809097,+3.8808372686,+6.03597318401,+6.03640902187
2010-08-16 15:40:30 UTC,+4.73950095497,+3.01665394346,+5.60144180556,+0,+3.87829956965,+4.30933236273,+4.30898996841,+5.60161848004,+4.73957331054,+4.3091725672,+3.44741076134,+5.17097096136,+3.4471678064,+4.73995535383,+2.58590696604,+6.03270316378,+3.01669877232,+3.87860100257,+6.03249520807,+6.03293070752
2010-08-16 15:41:00 UTC,+4.74026021062,+3.01713723255,+5.60233915577,+2.1551709695,+3.87892088815,+4.31002274319,+4.30968027632,+5.60251586644,+4.74033258557,+4.30986291409,+3.44796305198,+5.17179936912,+3.4477200435,+4.74071470909,+2.5852204917,+6.03110175901,+3.0158979506,+3.87757137501,+6.03089386913,+6.03132921275
2010-08-16 15:41:30 UTC,+0,+3.0158784276,+5.60000186138,+2.15427178143,+3.87730256316,+4.3082245351,+4.3078822572,+5.60017847777,+4.7383549304,+4.30806479345,+3.44652452126,+5.16964164651,+3.44628165226,+4.73873684496,+2.5850669899,+6.0307436707,+3.01571887973,+3.87734114112,+6.03053579555,+6.0309711043
2010-08-16 15:42:00 UTC,+0,+3.01779617568,+5.60356265281,+2.15564166499,+3.87976802825,+4.3109640462,+4.31062148042,+5.60373941283,+4.74136782326,+4.31080417132,+3.44871607568,+5.17292886621,+3.44847299419,+4.74175005614,+2.58497041655,+6.03051838467,+3.01560621994,+3.87719629287,+6.03031051877,+6.03074580562
2010-08-16 15:42:30 UTC,+0,+3.01591793779,+5.60007522215,+2.1543000043,+3.87735335762,+4.30828097557,+4.30793869172,+5.6002518415,+4.73841700316,+4.30812123116,+3.44656967251,+5.16970937107,+3.44632679912,+4.73879892429,+2.586594974,+6.03430814624,+0,+3.87963293039,+6.03410012456,+6.03453578015
2010-08-16 15:43:00 UTC,+0,+3.01665497136,+5.6014437141,+2.15482648126,+3.8783008911,+4.30933383108,+4.30899143659,+5.60162038865,+4.7395749254,+4.30917403547,+3.44741193599,+5.17097272327,+3.44716898093,+4.73995696888,+2.58694346109,+6.03512109555,+0,+3.88015561839,+6.03491304044,+6.03534877515
2010-08-16 15:43:30 UTC,+0,+3.01557221792,+5.59943330469,+2.15405305008,+3.87690889874,+4.30778711334,+4.30744488146,+5.59960989811,+4.73787385748,+4.30762739298,+3.44617459256,+5.16911677135,+3.44593175752,+4.73825572115,+2.58754736826,+6.03652988796,+0,+3.8810614053,+6.03632177494,+6.03675764671
2010-08-16 15:44:00 UTC,+0,+3.01717062142,+5.60240115077,+2.15519481981,+3.87896381303,+4.31007043934,+4.30972796745,+5.60257786395,+0,+4.30991060791,+3.44800120795,+5.17185660113,+3.44775819576,+4.74076717047,+2.58774867008,+6.03699948412,+0,+3.88136333341,+6.0367913518,+6.03722726925
2010-08-16 15:44:30 UTC,+0,+3.01630966303,+5.60080256068,+2.15457982101,+3.87785696128,+4.30884055672,+4.30849821411,+5.60097920935,+0,+4.30868078512,+3.44701732631,+5.17038082893,+3.44677440954,+4.73941441232,+0,+6.03693957705,+0,+3.88132481599,+6.03673144719,+6.0371673588
2010-08-16 15:45:00 UTC,+0,+0,+5.60174381598,+2.15494193441,+3.87850867937,+4.30956471581,+4.30922229708,+5.60192050264,+0,+4.30940490898,+3.44759663918,+5.17124976864,+3.44735366623,+4.74021092094,+0,+6.03624142591,+0,+3.88087593783,+6.03603332474,+6.03646916845
2010-08-16 15:45:30 UTC,+4.7379351755,+0,+5.59959123973,+0,+3.87701825179,+4.30790862141,+4.30756637674,+5.59976783953,+0,+4.30774889514,+3.4462717966,+5.16926257244,+3.44602895212,+4.73838936888,+0,+6.03905769614,+3.01987651198,+3.88268666638,+6.03884947921,+6.03928559686
2010-08-16 15:46:00 UTC,+4.73742818241,+0,+5.59899203395,+0,+3.87660336623,+4.30744761971,+4.30710542349,+5.59916860958,+0,+4.30728791586,+3.4459030044,+5.16870940298,+3.44566019569,+4.73788230925,+0,+6.03795261032,+3.01932388674,+3.88197614847,+6.03774443881,+6.03818044897
2010-08-16 15:46:30 UTC,+4.73587810371,+0,+5.59716002454,+0,+3.87533489669,+4.30603815482,+4.30569610679,+5.59733652624,+0,+4.30587851954,+3.44477546053,+5.16701814478,+3.44453276121,+4.73633202708,+0,+6.03931101819,+3.02000319189,+3.88284954048,+6.03910279085,+6.03953893314
2010-08-16 15:47:00 UTC,+4.7348555372,+0,+5.59595147205,+0,+3.87449810407,+4.30510834943,+4.30476639913,+5.59612792499,+0,+4.30494875939,+3.44403163472,+5.16590244405,+3.44378900754,+4.73530932637,+2.5874950374,+6.03640781074,+3.01855137186,+3.88098291541,+6.03619970274,+6.03663556263
2010-08-16 15:47:30 UTC,+4.73576732211,+0,+5.59702909383,+0,+3.87524424131,+4.30593742275,+4.30559538526,+5.59720559027,+0,+4.30577779235,+3.44469487687,+5.16689727339,+3.44445218534,+4.736221231,+2.58794729627,+6.03746283859,+3.01907896438,+3.88166124841,+6.03725468723,+6.03769064974
2010-08-16 15:48:00 UTC,+4.73332247826,+3.01272115659,+5.59413957798,+2.15201648326,+3.87324356227,+4.3037143604,+4.30337255664,+5.59431595781,+0,+0,+3.44291647123,+5.16422975578,+3.44267395223,+4.7337760662,+2.58709004902,+6.03546305537,+3.01807892377,+3.88037548237,+6.03525498621,+6.03569075418
2010-08-16 15:48:30 UTC,+4.72981331281,+3.01048746664,+5.58999215997,+2.1504209164,+3.87037192115,+4.30052352507,+4.3001820569,+5.59016837238,+4.72988542069,+0,+3.44036386649,+5.1604009791,+3.44012159524,+4.73026643991,+2.5882166564,+6.03809120093,+3.01939319236,+3.88206525567,+6.03788302374,+6.03831904736
2010-08-16 15:49:00 UTC,+4.72922528244,+3.01011316754,+5.58929717771,+2.15015354749,+3.86989072066,+4.29998883725,+4.29964742531,+5.58947336208,+4.72929737528,+0,+3.43993612688,+5.15975939154,+3.43969389714,+4.72967833233,+2.58820915879,+6.03807371053,+3.01938444586,+3.88205401017,+6.03786553406,+6.03830155599
2010-08-16 15:49:30 UTC,+4.72997680682,+3.01059153547,+5.59018539051,+2.15049525472,+3.87050571249,+4.30067218784,+4.30033070407,+5.59036161071,+4.73004891889,+0,+3.44048279375,+5.16057936393,+3.44024051097,+4.73042995536,+2.58652829326,+6.03415259357,+3.01742359524,+3.87953291742,+6.03394457827,+6.03438021876
2010-08-16 15:50:00 UTC,+4.74423214827,+3.01966549047,+5.60703351541,+2.15697695172,+3.8821712273,+4.31363437011,+4.31329152375,+5.60721041543,+4.74430462462,+0,+0,+5.17613306619,+3.45060899316,+4.74468716777,+2.58664078921,+6.03441502373,+3.01755482986,+3.87970164759,+6.03420699765,+6.03464266366
2010-08-16 15:50:30 UTC,+4.74673594085,+3.02125922969,+5.60999270147,+2.15811538962,+3.88422014529,+4.31591103322,+4.31556794773,+5.61016972082,+4.74680848108,+0,+0,+5.17886490109,+3.45243010195,+4.74719128864,+2.58669636095,+6.03454466125,+3.01761965829,+3.8797849984,+6.03433662983,+6.03477230847
2010-08-16 15:51:00 UTC,+4.7466914411,+3.0212309043,+5.60994010805,+2.15809515627,+3.88418373003,+4.31587057027,+4.31552748901,+5.61011712529,+4.7467639802,+0,+0,+5.1788163484,+3.45239773551,+4.74714678309,+2.58669961857,+6.03455226062,+3.01762345854,+3.87978988443,+6.0343442289,+6.03477990827
2010-08-16 15:51:30 UTC,+4.74398113179,+3.01950571094,+5.60673684368,+2.1568628182,+3.88196581404,+4.31340612439,+4.31306330199,+5.60691373174,+4.74405360173,+4.31324613075,+0,+5.17585918744,+3.45042641881,+4.74443611837,+2.58763288176,+6.03672937358,+3.01871217723,+3.8811896651,+6.03652125237,+6.03695714353
2010-08-16 15:52:00 UTC,+4.74580465201,+3.02066643642,+5.60889202847,+2.15769194624,+3.88345804768,+4.31506422555,+4.31472122896,+5.60906900345,+4.74587716849,+4.3149041513,+0,+5.17784879168,+3.45175273824,+4.74625987774,+2.58726480587,+6.0358707275,+3.01828279021,+3.88063759627,+6.03566264158,+6.03609844921
2010-08-16 15:52:30 UTC,+4.74565038625,+3.0205682416,+5.60870970462,+2.15762180383,+3.88333180801,+4.31492395385,+4.31458097201,+5.60888667224,+4.74572289879,+4.31476388642,+0,+5.17768047556,+3.45164053455,+4.74610559173,+2.58715172618,+6.03560693557,+3.0181508746,+3.88046799055,+6.03539886049,+6.03583464247
2010-08-16 15:53:00 UTC,+4.74548150203,+3.02046074172,+5.60851010348,+0,+3.88319360571,+4.31477038982,+4.31442742412,+5.60868706306,+4.74555401026,+4.31461032986,+3.45176107494,+5.17749620958,+3.45151769828,+4.74593668537,+2.58621714808,+6.03342675529,+3.017060622,+0,+6.03321876983,+6.03365433969
2010-08-16 15:53:30 UTC,+4.74663140891,+3.02119269196,+0,+0,+3.88413460411,+4.3158159838,+4.3154729083,+5.61004617147,+4.74670394647,+4.31565587303,+3.45259752936,+5.1787508485,+3.45235407167,+4.747086743,+2.58552336455,+6.03180829968,+3.01625127358,+0,+6.03160038076,+6.03203579313
2010-08-16 15:54:00 UTC,+4.74658321327,+3.02116201405,+0,+0,+3.88409516442,+4.31577216026,+4.31542908932,+5.60998920767,+4.7466557496,+4.31561205159,+3.45256247139,+5.17869826332,+0,+4.74703854108,+2.58501001488,+6.03061075948,+3.01565241425,+0,+6.03040288977,+6.03083818563
2010-08-16 15:54:30 UTC,+4.74646735826,+3.02108826886,+0,+0,+3.88400035729,+4.31566681495,+4.31532375507,+5.60985227527,+4.74653989164,+4.3155067114,+3.45247819723,+5.17857185639,+0,+4.74692267088,+2.58590437252,+6.03269711362,+3.01669574679,+0,+6.03248915815,+6.03292465701
2010-08-16 15:55:00 UTC,+4.74770367301,+3.02187522036,+0,+2.15855540335,+3.88501206551,+4.31679097842,+4.31644780047,+5.61131351168,+4.74777623792,+4.31663082023,+3.45337750569,+5.17992077315,+0,+4.74815914773,+2.58419649817,+6.02871299089,+3.01470338848,+0,+6.02850519922,+6.02894031034
2010-08-16 15:55:30 UTC,+4.74723696416,+3.02157814613,+0,+2.15834319764,+3.88463014562,+4.31636660667,+4.3160234733,+5.61076189489,+4.74730951717,+4.31620646911,+3.45303801671,+5.17941155703,+0,+4.74769237768,+2.58454698112,+6.02953059616,+3.01511225205,+0,+6.02932277087,+6.02975796157
2010-08-16 15:56:00 UTC,+4.7441859805,+3.01963610334,+0,+2.15695595995,+3.88213344706,+4.31359239047,+4.31324954849,+5.60715584843,+4.74425845568,+4.31343238777,+3.45081869886,+5.17608269356,+0,+4.74464099398,+2.58506558034,+6.03074038247,+0,+0,+6.03053250745,+6.03096781588
2010-08-16 15:56:30 UTC,+4.74277445388,+3.0187376241,+0,+2.15631415931,+3.88097835834,+4.31230890917,+4.31196620207,+5.60548752392,+4.74284689303,+4.31214896889,+3.44979193932,+5.17454260672,+0,+4.74322928218,+2.58490843965,+6.03037380523,+0,+3.87710333512,+6.03016594527,+6.03060121804
2010-08-16 15:57:00 UTC,+4.74187693707,+3.01816632764,+5.60424993487,+2.1559060715,+3.88024389717,+4.3114928098,+4.31115018845,+5.60442672262,+4.7419493533,+4.3113329092,+3.44913907605,+5.17356334515,+3.44889595354,+4.74233164764,+2.5845487085,+6.02953462579,+0,+3.87656378239,+6.02932680033,+6.02976199143
2010-08-16 15:57:30 UTC,+4.74436354549,+0,+5.60718881134,+2.15703669609,+3.882278753,+4.31375384771,+4.31341098881,+5.60736571762,+4.7444360252,+4.31359383718,+3.45094786145,+0,+3.45070456362,+4.7448185822,+2.58516685643,+6.03097663888,+0,+3.87749092868,+6.03076875414,+6.03120408559
2010-08-16 15:58:00 UTC,+4.74340738726,+0,+5.60605874564,+2.15660194492,+3.88149630408,+4.31288442658,+4.312541659,+5.60623560635,+4.74347984256,+4.31272445831,+3.45025234181,+0,+3.45000911138,+4.74386229858,+0,+6.03084641989,+0,+3.877407204,+6.0306385405,+6.03107385927
2010-08-16 15:58:30 UTC,+4.74233231675,+0,+5.6047881397,+2.15611312605,+3.88061654616,+4.31190688017,+4.31156421528,+5.60496494918,+4.74240474461,+4.31174695943,+3.44947032411,+0,+3.44922716948,+4.74278708709,+0,+6.03111511283,+0,+3.87757996085,+6.03090722241,+6.0313425673
2010-08-16 15:59:00 UTC,+4.74195750277,+0,+5.60434515398,+2.15594270354,+3.88030982616,+4.31156606704,+4.311223438,+5.60452194557,+4.74202992107,+4.31140616289,+3.44919768039,+0,+3.4489545522,+4.7424122239,+0,+6.03294359943,+3.01681900806,+3.87875559133,+6.03273563383,+6.03317115668
2010-08-16 15:59:30 UTC,+4.74194682758,+0,+5.60433253717,+2.1559378497,+3.88030109038,+4.31155636025,+4.31121373222,+5.60450932825,+4.7420192456,+4.31139645657,+3.44918991515,+0,+3.44894678771,+4.74240154732,+0,+6.03265202306,+3.01667319815,+3.87856812151,+6.03244406944,+6.03287956392
2010-08-16 16:00:00 UTC,+4.74310684381,+0,+5.6057035389,+0,+3.88125036164,+4.31261114669,+4.31226840781,+5.60588038529,+4.74317929144,+4.3124511917,+3.45003372333,+0,+3.44979051408,+4.74356171573,+0,+6.03306864944,+3.01688154238,+3.87883599257,+6.0328606787,+6.03329621371
2010-08-16 16:00:30 UTC,+4.74519657899,+0,+5.60817335822,+0,+3.88296044582,+4.31451131331,+4.31416837483,+5.60835030421,+4.74526907995,+4.31435126595,+3.45155381888,+0,+3.45131046232,+4.74565172496,+2.5862712702,+6.03355301113,+3.01712375934,+3.87914741426,+6.03334502048,+6.03378060263
2010-08-16 16:01:00 UTC,+4.74612612968,+3.02087106656,+5.60927197695,+0,+3.8837211211,+4.31535654057,+4.31501351332,+5.60944896724,+4.74619865436,+4.31519645213,+3.4522299839,+0,+3.45198656182,+4.746570147,+2.58655415676,+6.03421292785,+3.01745376687,+3.8795717095,+6.03400491007,+6.03444055643
2010-08-16 16:01:30 UTC,+4.74702942194,+3.02144603928,+5.61033956135,+0,+3.88446030848,+4.31617789148,+4.31583477793,+5.6105165947,+4.74710196966,+4.31601776309,+3.45288704831,+0,+3.45264356254,+4.74747355344,+2.5860625846,+6.03306619022,+3.01688031258,+3.87883441139,+6.0328582196,+6.03329375435
2010-08-16 16:02:00 UTC,+4.74437493944,+3.01975638137,+5.60720227766,+2.15717380311,+3.88228807702,+4.31376420814,+4.31342134812,+5.6073791845,+4.74444741944,+4.31360419709,+3.45095614958,+5.17628886263,+3.45071285092,+4.74481873547,+2.58490871648,+6.03037445108,+3.0155342424,+3.87710375035,+6.03016659111,+6.03060186392
2010-08-16 16:02:30 UTC,+4.74456245716,+3.01987574205,+5.6074059216,+2.15712713839,+3.88244152761,+4.31393471536,+4.31359183742,+5.60760081717,+4.74463494195,+4.31377469602,+3.45109255197,+5.17649345925,+3.45084924009,+4.7450062769,+2.58388102329,+6.02797705237,+3.01433536435,+3.87556233625,+6.02776929095,+6.02820433043
2010-08-16 16:03:00 UTC,+4.74190971146,+3.01818718952,+5.60427071069,+2.15592097353,+3.88027071729,+4.31152261108,+4.3111799866,+5.60446545963,+4.74198212853,+4.31136270904,+3.44916291648,+5.17359910458,+3.44891979166,+4.74235319583,+2.58473155722,+6.02997110201,+3.01533253782,+3.87684441598,+6.02976325861,+6.03019849219
2010-08-16 16:03:30 UTC,+4.74021228676,+3.01710672761,+5.60226456875,+2.15514917926,+3.87888167085,+4.30997916675,+4.30963670444,+5.60245922386,+4.74028466049,+4.30981933976,+3.4479281917,+5.17174708046,+3.44768518657,+4.74065555655,+2.5851788692,+6.03101459316,+3.01585436116,+3.87751533147,+6.03080670687,+6.03124204199
2010-08-16 16:04:00 UTC,+0,+3.01764453667,+5.60326314291,+2.15553334638,+3.87957308048,+4.31074742923,+4.31040488621,+5.60345784472,+4.74112958961,+4.31058756489,+3.44854278641,+5.17266894115,+3.44829972172,+4.74150057089,+2.58586571259,+6.03261686408,+3.01665561604,+3.87854551595,+6.03240891191,+6.03284440297
2010-08-16 16:04:30 UTC,+0,+3.01760435306,+5.60318853219,+2.15550464248,+3.87952142026,+4.31069002678,+4.31034748978,+5.60338323051,+4.74106645882,+4.31053016522,+3.44849686559,+5.17260006226,+3.44825380534,+4.74143743374,+2.5865655047,+6.03424934193,+3.01747197661,+3.87959512202,+6.03404132266,+6.03447697255
2010-08-16 16:05:00 UTC,+0,+3.01663307985,+5.60138512593,+2.15481084373,+3.87827274731,+4.30930255898,+4.30896016781,+5.60157973988,+4.73954053266,+4.30914276491,+3.44738691894,+5.17093519899,+3.44714396633,+4.73991135359,+2.58706781872,+6.03542114204,+3.018057964,+3.8803485341,+6.0352130746,+6.03564883851
2010-08-16 16:05:30 UTC,+0,+3.01608959485,+5.60037601309,+2.15442262217,+3.8775740407,+4.30852618842,+4.30818387884,+5.60057057984,+4.73868668641,+4.30836643211,+3.44676583792,+5.17000360919,+3.44652294554,+4.73905742118,+2.58715907812,+6.03563403236,+3.01816442502,+3.88048541251,+6.03542595616,+6.03586174078
2010-08-16 16:06:00 UTC,+0,+3.01549796472,+5.59927750696,+2.15400000962,+3.87681343847,+4.3076810423,+4.30733882153,+5.59947202233,+4.7377572013,+4.30752132709,+3.44608973783,+5.16898949357,+3.445846911,+4.7381278423,+2.58775602735,+6.03702659795,+3.01886081156,+3.88138076632,+6.03681846452,+6.0372543846
2010-08-16 16:06:30 UTC,+0,+3.01799367993,+5.60391141278,+2.15578274599,+3.88002194054,+4.31124618183,+4.31090358639,+5.60410614491,+4.7416781138,+4.31108629322,+3.44894177857,+5.17326740901,+3.44869867519,+4.74204915043,+2.58702962729,+6.0353320489,+3.0180134108,+3.88029125144,+6.03512398511,+6.03554448204
2010-08-16 16:07:00 UTC,+0,+3.01891302257,+5.60561839725,+0,+3.88120385133,+4.31255946659,+4.31221673312,+5.60581320923,+4.74312245403,+4.3123995141,+3.44999238027,+5.17484325789,+3.44974917502,+4.74349363642,+2.58717108646,+6.03566204551,+3.01817843366,+3.88050342361,+6.03545396817,+6.0358744955
2010-08-16 16:07:30 UTC,+0,+3.0194997796,+5.60670785538,+0,+3.8819581887,+4.31339765145,+4.31305482997,+5.60690271829,+4.74404428331,+4.31323765824,+3.45066291152,+5.17584902053,+3.4504196413,+4.74441555865,+2.5877497723,+6.03701200612,+3.01885351457,+3.88137138447,+6.03680387328,+6.0372245251
2010-08-16 16:08:00 UTC,+4.74604686145,+3.02082060998,+5.60916030025,+0,+3.88365625389,+4.31528446313,+4.31494144343,+5.60935527782,+4.7461193841,+4.31512437818,+0,+5.17811306123,+3.45192890687,+4.74649086877,+2.58650817969,+6.03411561387,+3.01740510263,+3.87950914122,+6.03388533724,+6.03432798484
2010-08-16 16:08:30 UTC,+4.7449375051,+3.02011447128,+5.60784918095,+0,+3.88274843896,+4.31427574107,+4.31393282735,+5.60804409722,+4.74500999945,+4.31411570517,+0,+5.17690266604,+3.45112202748,+4.7453813722,+2.58706874612,+6.03542330549,+3.01805904588,+3.8803499251,+6.03519296541,+6.03563574329
2010-08-16 16:09:00 UTC,+4.74646403488,+3.02108615344,+5.60965334663,+0,+3.88399763769,+4.31566379305,+4.31532073349,+5.60984834727,+4.74653656818,+4.31550368965,+0,+5.17856823033,+3.45223233385,+4.74690809494,+2.58611421964,+6.03319658235,+3.01693898195,+3.87891824738,+6.03296635031,+6.03340890633
2010-08-16 16:09:30 UTC,+4.74380265668,+3.01939210613,+5.60650793323,+2.15678166815,+3.88181976323,+4.31324383946,+4.31290103413,+5.60670278679,+4.74387512207,+4.31308385372,+0,+5.17566445701,+3.45029660669,+4.74424638035,+2.5869106934,+6.03505459941,+3.01786812492,+3.88011286455,+6.03482427721,+6.03526701838
2010-08-16 16:10:00 UTC,+4.74536402842,+3.02038596623,+5.60835327773,+2.15749160111,+3.88309747402,+4.31466357273,+4.31432061825,+5.60854821758,+4.74543653366,+4.31450351796,+0,+5.17736803661,+3.45143225501,+4.74580794945,+2.58635201877,+6.03375132108,+3.01721639146,+3.87927491817,+6.03352106213,+6.03396367343
2010-08-16 16:10:30 UTC,+4.74224091876,+3.01839801298,+5.60466215596,+2.1560715687,+3.88054175281,+4.31182377325,+4.3114811171,+5.60485692322,+4.74231334429,+4.31166385655,+0,+5.17396047789,+3.44916069204,+4.74268444503,+2.58685159572,+6.03491673617,+0,+3.8800164928,+6.03468642067,+6.03512914808
2010-08-16 16:11:00 UTC,+4.74037064513,+0,+5.60245172836,+2.15522118247,+3.87901125956,+4.31012315974,+4.30978068232,+5.60264639221,+4.7404430229,+4.30996332575,+3.44803589837,+5.17191986188,+3.44780036695,+4.74081393491,+2.58701524244,+6.0352984919,+0,+3.8802619427,+6.03506815788,+6.03551092333
2010-08-16 16:11:30 UTC,+4.74145045015,+0,+5.60372792175,+2.15571215413,+3.87989489194,+4.31110501129,+4.31076243067,+5.60392264531,+4.7415228555,+4.31094512954,+3.44882135666,+5.17309801433,+3.4485857525,+4.74189387649,+2.58658457947,+6.03429383965,+0,+3.87961600136,+6.03406355439,+6.03450621972
