# file...... Output/hvac/house_hvac_file_013.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13C_tm_1_C_13_Meter_30_241:hvac_load,house_1_14C_tm_1_C_14_Meter_30_242:hvac_load,house_1_15C_tm_1_C_15_Meter_30_243:hvac_load,house_1_1C_tm_1_C_1_Meter_31_244:hvac_load,house_1_2C_tm_1_C_2_Meter_31_245:hvac_load,house_1_3C_tm_1_C_3_Meter_31_246:hvac_load,house_1_4C_tm_1_C_4_Meter_31_247:hvac_load,house_1_5C_tm_1_C_5_Meter_31_248:hvac_load,house_1_6C_tm_1_C_6_Meter_31_249:hvac_load,house_1_7C_tm_1_C_7_Meter_31_250:hvac_load,house_1_8C_tm_1_C_8_Meter_31_251:hvac_load,house_1_1C_tm_1_C_1_Meter_32_252:hvac_load,house_1_2C_tm_1_C_2_Meter_32_253:hvac_load,house_1_3C_tm_1_C_3_Meter_32_254:hvac_load,house_1_4C_tm_1_C_4_Meter_32_255:hvac_load,house_1_5C_tm_1_C_5_Meter_32_256:hvac_load,house_1_6C_tm_1_C_6_Meter_32_257:hvac_load,house_1_7C_tm_1_C_7_Meter_32_258:hvac_load,house_1_8C_tm_1_C_8_Meter_32_259:hvac_load,house_1_1A_tm_1_A_1_Meter_33_260:hvac_load
2010-08-16 14:48:00 UTC,+0,+4.29315355541,+0,+2.16267678639,+5.62175608037,+3.89229928967,+3.02757397151,+3.89223157637,+4.75709485714,+5.6218206501,+0,+2.59470460132,+0,+2.16221658709,+5.18894576187,+1.29741949826,+4.324159766,+4.32418676944,+2.59465287453,+5.61443536243
2010-08-16 14:48:30 UTC,+0,+4.28796179223,+0,+2.15995501213,+5.61468141425,+3.88740095071,+3.02376375739,+3.8873333458,+4.75110825379,+5.61474589228,+0,+2.59143937867,+0,+2.15949563437,+5.18241607132,+1.29578677821,+4.31871826967,+4.3187452525,+2.59138773146,+5.61939481806
2010-08-16 14:49:00 UTC,+0,+4.28400020326,+5.56867418613,+2.15816826018,+5.61003713779,+3.88418535854,+3.02126248184,+3.88411782481,+4.74717825329,+5.61010155564,+0,+2.58929587166,+0,+2.15770942197,+5.17812955296,+1.2947149533,+4.31514611351,+4.31517308285,+2.5892442767,+5.62197788127
2010-08-16 14:49:30 UTC,+0,+4.28212706443,+5.56623942073,+2.15708222977,+5.60721423606,+3.88223084508,+3.01974214699,+3.88216335462,+4.74478950545,+5.60727861732,+0,+2.58780119046,+5.60576017218,+2.15646388462,+5.17514053628,+1.2939675629,+4.31265522613,+4.31268218608,+2.58774963195,+5.6224197148
2010-08-16 14:50:00 UTC,+5.56375759085,+4.28030773972,+5.56387460468,+2.15626791616,+5.60509760353,+3.88076533648,+3.01860218869,+3.88069787847,+4.74299840472,+5.60516195736,+0,+2.58682440584,+5.60364437206,+2.15564991725,+5.17318719297,+1.29347913804,+4.31102741379,+4.31105436761,+2.58677287114,+5.61803270315
2010-08-16 14:50:30 UTC,+5.56614722636,+4.28214619415,+5.56626428614,+2.15721389526,+5.60755647208,+3.88246780158,+3.01992646562,+3.88240030588,+4.74507910659,+5.60762085777,+0,+2.58795912571,+5.60610227357,+2.15659549412,+5.17545637023,+1.29404653579,+4.31291842533,+4.31294538627,+2.58790756334,+5.61711968608
2010-08-16 14:51:00 UTC,+5.57097784951,+4.28586261041,+5.57109500225,+2.15914144688,+5.61256672685,+3.88593678888,+3.02262484672,+3.88586921638,+4.74931879903,+5.61263117747,+0,+2.59027126056,+5.61111055826,+2.15852222629,+5.18008010524,+1.29520268024,+4.31677159992,+4.31679857539,+2.59021964183,+5.61629375945
2010-08-16 14:51:30 UTC,+5.57149589928,+4.28626116954,+5.57161306202,+2.159342831,+5.61309018129,+3.88629921696,+3.0229067645,+3.88623163644,+4.74976174777,+5.61315463871,+0,+2.59051282466,+5.6116338069,+2.1587235248,+5.1805631775,+1.29532347034,+4.31717416663,+4.31720114363,+2.59046120003,+5.61661182748
2010-08-16 14:52:00 UTC,+5.5696211206,+4.28481881773,+5.56973824724,+2.15853437276,+5.61098876844,+3.88484424613,+3.02177500314,+3.88477669781,+4.74798352597,+5.61105319862,+3.45331234636,+2.58968411844,+5.60983875735,+2.15803295309,+5.17890595672,+1.29490908963,+4.31579312707,+4.31582009885,+0,+5.61478723334
2010-08-16 14:52:30 UTC,+5.57706877049,+4.29054863049,+5.57718604056,+2.1615265999,+5.61876641815,+3.89022931512,+3.02596382444,+3.89016164762,+4.75456499616,+5.61883094913,+3.45809928271,+0,+5.61828745139,+0,+5.18670593671,+1.29685943997,+4.32229321502,+0,+0,+5.61226483941
2010-08-16 14:53:00 UTC,+5.57704042081,+4.29052681982,+5.57715769034,+2.16169263678,+5.61919799527,+3.89052812937,+3.02619625962,+3.89046045526,+4.75493019799,+5.61926253184,+3.45836490694,+0,+5.61871898665,+0,+5.18710433748,+1.29695905831,+4.322625221,+0,+0,+5.6168212356
2010-08-16 14:53:30 UTC,+5.58064427746,+0,+5.58076161643,+2.16302566482,+5.62266291475,+3.89292716129,+3.02806236672,+3.89285943411,+4.75786222307,+5.62272749623,+3.46049747255,+0,+5.62227985799,+0,+5.19039179507,+0,+4.32536481303,+0,+0,+5.61283663479
2010-08-16 14:54:00 UTC,+5.58002624236,+0,+5.58014356942,+2.16292575276,+5.62240321482,+0,+3.02792249974,+3.89267962773,+4.75764246423,+5.62246779294,+3.46033763417,+0,+5.62189186591,+0,+5.19003359412,+0,+4.32506630745,+0,+0,+5.61105747189
2010-08-16 14:54:30 UTC,+5.57950041496,+0,+5.57961773187,+2.16256429251,+5.62146367679,+0,+3.02741649124,+3.89202912721,+4.75684742437,+5.62152824273,+3.45975937352,+0,+5.62075992689,+0,+5.18898856855,+0,+4.3241954388,+0,+2.59467427981,+5.61478690672
2010-08-16 14:55:00 UTC,+5.58411068783,+0,+5.58422809364,+2.16447956856,+5.62644202479,+0,+0,+3.89547594656,+4.7610601171,+5.62650665526,+3.46282341403,+0,+5.62586243779,+2.16419740627,+0,+0,+4.32812110655,+0,+2.59702985737,+5.61213126123
2010-08-16 14:55:30 UTC,+5.5849028245,+0,+5.58502024558,+2.16471931344,+5.62706519008,+0,+0,+3.89590740257,+4.7615874414,+5.62712982863,+3.46320695565,+2.59723576762,+5.62619628718,+2.1643258411,+0,+1.29868516567,+4.32837795689,+0,+2.59718397915,+5.61385445384
2010-08-16 14:56:00 UTC,+5.58141016112,+0,+5.58152751486,+2.16332496942,+5.62344089267,+0,+0,+3.89339807651,+4.75852055028,+5.62350548424,+3.46097629722,+2.59556294302,+5.622572803,+2.16293185446,+0,+1.29784869769,+4.3255901932,+0,+2.59551119531,+5.61451177827
2010-08-16 14:56:30 UTC,+5.578702533,+0,+5.57881983454,+0,+5.62094878497,+0,+0,+3.89167263565,+4.7564117214,+5.62101334424,+3.45944247135,+2.5942316997,+5.61968921387,+2.16182251199,+0,+1.29718303171,+4.32337167504,+4.32339867549,+2.59417998443,+5.62186810963
2010-08-16 14:57:00 UTC,+5.57553738246,+4.28937046464,+5.57565462301,+0,+5.61765444021,+3.8894594067,+0,+3.88939175624,+4.75362403713,+5.61771895677,+3.45741488987,+2.59277045775,+5.61652403662,+2.16060483997,+0,+1.29645236207,+4.32093651411,+4.32096350533,+2.5927187781,+5.62286540649
2010-08-16 14:57:30 UTC,+5.57443839855,+4.28852496683,+5.57455561794,+0,+5.61647843043,+3.88864516412,+3.02473157925,+3.88857753167,+4.75262889419,+0,+3.4566910872,+2.59218831389,+5.61526306229,+2.16011973187,+0,+1.29616127076,+4.31996637084,+4.3199933584,+2.59213664842,+5.62715139951
2010-08-16 14:58:00 UTC,+5.57231425434,+4.28689076693,+5.57243143282,+0,+0,+3.88762925167,+3.0239413432,+3.88756164171,+4.7513872764,+0,+3.4557880146,+2.5915737166,+5.61393179112,+2.15960757992,+0,+1.29585395164,+0,+4.31896912763,+2.59152206611,+5.62176505545
2010-08-16 14:58:30 UTC,+5.56683319449,+4.28267394039,+5.56695026748,+2.15806984712,+0,+3.88400824596,+3.02112471333,+3.88394071615,+4.74696179159,+0,+3.45256920274,+2.58919277421,+5.60877446316,+2.15762350952,+0,+1.29466340114,+0,+4.31500127022,+2.58914118177,+5.62025390676
2010-08-16 14:59:00 UTC,+5.56707791311,+4.28286221346,+5.5671949908,+2.15798568504,+0,+3.88385678066,+3.02100689475,+3.88378925421,+4.74677667524,+0,+3.45243456105,+2.58891467304,+5.60817207193,+2.15739176419,+5.17736724389,+1.29452434129,+0,+4.31453781265,+2.58886308738,+5.61993248964
2010-08-16 14:59:30 UTC,+5.56359274745,+4.28018091824,+5.56370975809,+2.15660578424,+0,+3.88137339284,+3.01907517049,+3.88130592137,+4.743741553,+0,+3.4502270091,+2.58725944808,+5.60458671122,+2.15601244362,+5.17405717682,+1.29369667366,+0,+4.31177936857,+2.58720790277,+5.62070394585
2010-08-16 15:00:00 UTC,+5.56582580396,+4.28189890939,+5.56594285755,+2.1574599175,+0,+3.88291056431,+3.02027087236,+3.88284305881,+4.74562023795,+0,+3.45159344324,+2.58828400195,+5.60680598367,+2.15686621773,+5.17610604757,+1.29420898473,+0,+4.31348679482,+2.58823243166,+5.61609507898
2010-08-16 15:00:30 UTC,+5.56739014521,+4.28310242769,+5.5675072289,+2.15811783,+0,+3.88409460008,+3.0211918846,+3.88402706836,+4.74706733102,+0,+3.4526459653,+2.589146999,+5.60867531011,+0,+5.17783184208,+1.29464051201,+0,+4.31492498551,+2.58909540767,+5.61356963117
2010-08-16 15:01:00 UTC,+5.56673378354,+4.28259745906,+5.56685085461,+2.15804153522,+0,+3.88395729343,+3.02108507947,+3.88388976475,+4.74689951894,+0,+0,+2.58900310067,+5.60836361382,+0,+5.1775440787,+1.29456855805,+0,+4.31468517792,+2.58895151285,+5.61386172093
2010-08-16 15:01:30 UTC,+5.56727449214,+4.28301345055,+5.56739157361,+2.15831903872,+0,+3.88445671258,+3.02147355687,+3.88438917285,+4.74750989408,+0,+0,+0,+5.60895671474,+0,+5.17809163969,+1.29470547324,+4.3151145186,+4.31514148782,+2.58922531832,+5.6103584242
2010-08-16 15:02:00 UTC,+5.56569984778,+4.28180200561,+5.56581689896,+2.15752151149,+5.60835605413,+3.88302141415,+3.02035709784,+3.88295390619,+4.7457557153,+0,+0,+0,+5.60716474265,+0,+5.17643726006,+0,+4.3137358467,+4.31376281072,+2.58839805302,+5.61471248367
2010-08-16 15:02:30 UTC,+5.57069152634,+4.28564232914,+5.57080867359,+2.15905706409,+5.61234739183,+3.8857849263,+3.02250671916,+3.88571735716,+4.74913319712,+5.61241183962,+0,+0,+5.61133938143,+0,+5.18029135881,+0,+4.3169476474,+4.31697462354,+2.59032527827,+5.61990793888
2010-08-16 15:03:00 UTC,+5.57556857243,+4.28939446057,+5.5756858136,+2.16095247738,+5.6172741102,+3.88919607484,+3.02516010982,+3.8891284302,+4.75330220078,+5.61733862184,+0,+0,+5.6161045644,+2.1604434653,+5.18469065791,+0,+4.32061378901,+4.32064077901,+2.59252512852,+5.61595729628
2010-08-16 15:03:30 UTC,+5.57918252664,+4.29217483831,+5.57929983744,+2.16253259866,+5.62138129539,+3.89203979702,+3.02737212298,+0,+4.75677771299,+5.62144586026,+0,+0,+5.62008227568,+2.16197372637,+5.18836294934,+0,+4.32367408108,+4.32370108268,+2.59436144169,+5.61446670652
2010-08-16 15:04:00 UTC,+5.57719420387,+4.290645132,+5.57731147634,+2.16172987418,+5.61929478595,+3.89059514503,+3.02624838829,+0,+4.75501210254,+5.61935932378,+0,+0,+5.61790029503,+2.16113429889,+5.18634850725,+1.29677006631,+4.32199535234,+4.32202234757,+2.59335412877,+5.61817491207
2010-08-16 15:04:30 UTC,+5.57926328157,+4.29223696671,+5.57938059392,+2.16252730735,+5.62136754176,+3.89203027432,+0,+0,+0,+5.62143210645,+3.45970020499,+2.59420773683,+5.61963730822,+2.16180254341,+5.18795214772,+1.29717104947,+4.3233317409,+4.32335874119,+2.59415602215,+5.61685503789
2010-08-16 15:05:00 UTC,+5.58149753265,+4.29395587668,+5.58161488807,+2.1634033153,+5.62364453592,+3.8936068136,+0,+0,+0,+5.62370913012,+3.46110163421,+2.59534737287,+5.62210585924,+2.16275221703,+5.19023115643,+1.29774090544,+4.32523094535,+4.32525795285,+0,+5.62026183487
2010-08-16 15:05:30 UTC,+5.58390453531,+4.29580769217,+5.58402193714,+2.16425910679,+5.62587036888,+3.89514793,+0,+0,+0,+5.62593499194,+3.46247157506,+2.59637460894,+5.62433094224,+2.16360822629,+5.19228539121,+1.29825455766,+4.32694283517,+4.32696984918,+0,+5.62618669986
2010-08-16 15:06:00 UTC,+5.58613308905,+4.29752221887,+5.58624702104,+2.16514981544,+5.62818557559,+0,+0,+3.896683115,+0,+5.62825022866,+3.46389652306,+2.59744299062,+5.62664515027,+2.16449852273,+5.19442190771,+1.29878878407,+4.32872329419,+4.32875031497,+0,+5.62411142502
2010-08-16 15:06:30 UTC,+5.58788840552,+4.29887266278,+0,+2.16599783536,+5.63038982227,+0,+0,+3.89820925176,+0,+5.63045450391,+3.46525317807,+2.59845916873,+5.62884789299,+2.16534593742,+5.19645551746,+1.29929727907,+4.33041799618,+4.33044502341,+0,+0
2010-08-16 15:07:00 UTC,+5.58973882647,+4.30029627484,+0,+0,+5.63174512723,+0,+3.03295378772,+3.89914761349,+0,+5.63180982644,+3.46608733211,+2.59909778703,+5.63023119692,+2.16587810672,+5.19773260728,+1.29961660965,+4.33148225478,+4.33150928606,+0,+0
2010-08-16 15:07:30 UTC,+5.58982969246,+4.30036618213,+0,+0,+5.63179646919,+0,+3.03298143904,+3.89918316071,+0,+5.63186116906,+3.46611893171,+2.59912109787,+5.63028169028,+2.16589753196,+5.19777922361,+1.29962826585,+4.33152110235,+4.33154623145,+0,+0
2010-08-16 15:08:00 UTC,+5.58875327876,+4.29953804868,+0,+0,+5.63124494022,+0,+3.03268440128,+3.89880130299,+0,+5.63130582557,+3.46577948036,+2.59897079155,+0,+2.16577227966,+5.1974786455,+1.29955310765,+4.33127061657,+4.33129574493,+2.5989197053,+0
2010-08-16 15:08:30 UTC,+5.58894374002,+4.2996845791,+0,+0,+5.63075982688,+0,+3.03242313306,+3.89846542892,+4.76471385391,+5.6308207066,+3.46548090605,+2.5988937557,+0,+0,+5.1973245915,+1.29951458714,+4.33114223617,+4.33116736416,+2.59884267127,+0
2010-08-16 15:09:00 UTC,+5.58791527477,+4.29889333452,+0,+2.16562822315,+5.62942909426,+0,+3.03170643838,+3.89754408014,+4.76358778406,+5.62948995851,+3.46466187562,+2.59831254426,+0,+0,+5.19616230222,+1.29922396191,+4.33017364623,+4.33019877137,+2.59826147367,+0
2010-08-16 15:09:30 UTC,+0,+4.30208554252,+0,+2.16717582149,+5.63345174564,+3.90039710373,+3.03387292375,+3.90032921132,+4.76699176344,+5.63351265664,+3.4671377102,+2.60022868425,+0,+0,+5.19999414181,+1.30018209621,+4.33336689713,+4.33339203165,+2.60017756807,+0
2010-08-16 15:10:00 UTC,+0,+4.30313396884,+0,+2.16753443387,+5.63438388201,+3.90104249384,+3.03437494581,+3.90097458717,+4.76778053996,+5.63444480384,+3.46771141525,+2.60070354811,+0,+0,+5.20094376041,+0,+4.33415825865,+4.3341833955,+2.60065242063,+5.6058766365
2010-08-16 15:10:30 UTC,+0,+4.30115958481,+0,+2.16664795447,+5.63207966802,+3.89944710824,+3.03313396187,+3.89937923684,+4.76583070734,+5.63214056307,+3.46629153285,+0,+0,+0,+5.19899537474,+0,+4.33253457788,+4.33255970996,+2.59967813903,+5.60499040361
2010-08-16 15:11:00 UTC,+0,+4.29893028961,+0,+2.16543443306,+5.62892537833,+3.89726314943,+3.03143515132,+3.89719532633,+4.76316153815,+5.62898623673,+3.46435015359,+0,+0,+2.16512870397,+5.19593173556,+0,+4.32998356194,+4.33000868652,+2.59814741452,+5.60600812251
2010-08-16 15:11:30 UTC,+0,+4.29653107991,+0,+2.16395225609,+5.62507277606,+3.89459569478,+3.02936024945,+3.89452793068,+4.7599014548,+5.6251335897,+3.46197898195,+0,+0,+2.16364583927,+5.19237500751,+0,+4.3270195715,+4.3270446874,+2.59636888671,+5.61254387073
2010-08-16 15:12:00 UTC,+0,+4.29362648753,+5.58118323113,+2.16258739802,+5.62152511938,+3.89213937751,+3.0274495825,+3.89207166775,+4.75689941728,+5.62158589181,+3.45979549596,+0,+0,+2.16224418951,+5.18901135585,+1.29743651552,+4.32421648075,+4.32424158846,+2.59468690594,+5.61936368431
2010-08-16 15:12:30 UTC,+0,+4.2933191852,+5.58078379026,+2.16263729133,+5.62165480641,+3.89222916986,+3.02751942823,+3.89215917794,+4.75700915882,+5.62171558034,+3.45987531478,+0,+0,+2.16256576747,+0,+1.29762947996,+0,+4.32488469837,+2.59507279974,+5.61965832724
2010-08-16 15:13:00 UTC,+0,+4.29177687974,+5.57877905486,+2.16189321717,+5.61972074482,+3.89089006934,+3.02647779765,+3.89082010861,+4.7553725502,+5.61978149629,+3.45868495257,+0,+5.62108862806,+2.16182169095,+0,+1.29718299316,+0,+4.32339665182,+2.59417990735,+5.61739524776
2010-08-16 15:13:30 UTC,+0,+0,+5.57512222035,+2.16070255475,+5.6166258727,+3.88874724983,+0,+3.88867733902,+4.75275366029,+5.61668658823,+0,+2.59242249483,+5.61577192311,+2.16031473945,+0,+1.29627873944,+0,+4.32038296452,+2.5923715644,+5.61611597405
2010-08-16 15:14:00 UTC,+0,+0,+5.57245589106,+2.15963719536,+5.61385669924,+3.88682993664,+0,+3.88676007051,+4.7504103775,+5.6139173826,+0,+2.59114445372,+5.61300357346,+2.15924973124,+0,+1.29563967595,+0,+4.31825310058,+2.59109355372,+5.61805614106
2010-08-16 15:14:30 UTC,+0,+0,+5.57123778193,+2.15914339595,+5.61257317351,+3.88594125241,+0,+3.88587140699,+4.74932425422,+5.61263384197,+0,+2.59055148567,+5.61171915241,+2.15875560327,+0,+1.295343172,+0,+4.31726491539,+2.59049980221,+5.61588837928
2010-08-16 15:15:00 UTC,+5.57161798754,+0,+5.57173480328,+2.15975604643,+5.61416562709,+3.88704383133,+0,+3.88697396021,+4.75067179317,+5.61422631404,+0,+2.59143413775,+5.61363105454,+2.15949112869,+0,+1.29578429091,+0,+0,+2.59138243274,+5.61274831874
2010-08-16 15:15:30 UTC,+5.57028731829,+0,+5.57040410857,+2.15924456184,+5.61283613254,+3.88612331931,+0,+3.88605346964,+4.74954677093,+5.61289680405,+0,+2.5908204382,+5.61230172727,+2.1589797249,+0,+1.29547742063,+0,+0,+2.59076874817,+5.61138964994
2010-08-16 15:16:00 UTC,+5.57134750356,+0,+5.57146431413,+2.15986501722,+0,+3.88723994463,+0,+3.88717006894,+4.75091147698,+5.61450956358,+0,+2.59147960083,+5.61372953161,+2.15952901366,+0,+1.29580702396,+0,+0,+2.59142789471,+5.6149458106
2010-08-16 15:16:30 UTC,+5.57029507139,+0,+5.57041186183,+2.15931753486,+0,+3.88625464787,+3.02287112786,+3.88618479514,+4.74970727677,+5.61308648395,+0,+2.59079477659,+5.61224614193,+0,+0,+1.29546458896,+4.31764358222,+0,+2.59074308719,+5.61381631322
2010-08-16 15:17:00 UTC,+5.56857311291,+4.284014955,+5.56868987044,+2.15853485151,+0,+3.88484606301,+3.02177544894,+3.88477624311,+4.74798574651,+5.61105204265,+3.45331227391,+2.58973096908,+5.60994184114,+0,+5.17899867231,+1.29493264967,+4.31587074651,+0,+2.58967930566,+5.61485977795
2010-08-16 15:17:30 UTC,+5.56871638166,+4.28412517819,+5.56883314191,+2.15860818706,+0,+3.88497804406,+3.02187811143,+3.88490822109,+4.74814704981,+5.61124266499,+3.45342959538,+2.58981894669,+5.61013240848,+0,+5.17917460716,+1.29497664141,+4.31601736127,+0,+2.58976728112,+5.61457276715
2010-08-16 15:18:00 UTC,+5.56735073335,+4.28307304991,+5.5674674675,+0,+0,+3.88417040088,+3.02124987977,+3.88410059673,+4.74715706221,+5.61007617322,+3.45271165979,+2.5892922854,+5.60899161373,+0,+5.17812140675,+0,+4.31513967998,+0,+2.58924063269,+5.62180209521
2010-08-16 15:18:30 UTC,+5.56683020821,+4.28267258625,+5.56694693241,+0,+0,+0,+3.02121251478,+3.8840525621,+4.74709835443,+5.61000679443,+3.45266895953,+2.58928989353,+5.60898643272,+0,+5.17811662357,+0,+4.31513569392,+0,+0,+5.62084029206
2010-08-16 15:19:00 UTC,+5.56597902391,+4.28201773146,+5.56609573184,+0,+0,+0,+3.02041387058,+3.88302586365,+4.7458435266,+5.60852388314,+3.45175627855,+2.58838413491,+5.60702447991,+2.15694952181,+5.17630531649,+0,+4.31362624679,+4.31365301108,+0,+5.62023899433
2010-08-16 15:19:30 UTC,+5.56576521829,+4.28185324105,+5.56588192213,+0,+0,+0,+3.02047612167,+3.88310589066,+4.74594133539,+5.60863947012,+3.45182741835,+0,+5.60732681662,+2.15706748323,+5.176588398,+0,+4.31386215189,+4.31388891705,+0,+5.61510980649
2010-08-16 15:20:00 UTC,+5.56387232559,+4.28039695264,+5.56398899327,+2.15670622289,+5.60623450163,+0,+3.01921555062,+3.88148536133,+4.74396072922,+0,+3.45038685295,+0,+5.60496237544,+2.15615786066,+5.17440550371,+1.2937841475,+4.31204304369,+4.31206980216,+0,+5.61646053716
2010-08-16 15:20:30 UTC,+5.56348957384,+4.28010248429,+5.5636062342,+2.15655413756,+5.605839189,+0,+3.01900264628,+3.88121166179,+4.74362621446,+0,+3.45014354844,+0,+5.60456720155,+2.15600583357,+5.1740406721,+1.29369292291,+4.31173901239,+4.31176576975,+0,+5.6184972036
2010-08-16 15:21:00 UTC,+5.56345682822,+4.28007729162,+5.56357348796,+2.156533066,+5.60578441805,+0,+3.0189731482,+3.88117374046,+4.74357986712,+0,+3.45010983838,+0,+5.60451244979,+2.15598477006,+5.17399012432,+1.29368028366,+4.31169688855,+4.31172364576,+0,+5.61440750676
2010-08-16 15:21:30 UTC,+5.56313790382,+4.27983192856,+5.56325455746,+2.15622286402,+5.60497811566,+3.88068306311,+3.01853889626,+3.88061548714,+4.74289757156,+0,+3.4496135805,+0,+5.60364228373,+2.15565000904,+5.17318677144,+1.2934794087,+4.31102741691,+4.31105417166,+2.586773089,+5.60984622835
2010-08-16 15:22:00 UTC,+5.56562892595,+4.28174838519,+5.56574562719,+2.15723947098,+5.60762056375,+3.88251263499,+3.01996204494,+3.8824450184,+4.74513361925,+0,+3.45123993765,+0,+5.60628377344,+2.15666621482,+5.17562544196,+1.29408918785,+4.31305967545,+4.31308643767,+2.58799253598,+5.61261162231
2010-08-16 15:22:30 UTC,+5.56622624298,+4.28220792834,+5.56634295564,+2.15735247032,+5.60791428093,+3.88271599818,+3.02012023279,+3.88264837707,+4.74538216362,+0,+3.45142071283,+2.58809116766,+5.60638559992,+2.15670538841,+5.17571944998,+1.29411269415,+4.31313801674,+4.31316477924,+2.58803954429,+5.61321662672
2010-08-16 15:23:00 UTC,+5.57027889532,+4.28532581798,+5.57039568545,+2.15884825644,+5.61180225103,+3.88540794155,+0,+3.88534026069,+4.74867217585,+0,+3.45381365588,+2.58988534466,+5.61027193919,+2.15820049934,+5.17930738769,+1.29500984261,+4.31612801351,+4.31615478701,+2.58983367747,+5.60947896465
2010-08-16 15:23:30 UTC,+5.5755532077,+4.28938358611,+5.57567009873,+2.1610442452,+5.61751024567,+3.88936002907,+0,+3.88929226049,+4.75350229838,+0,+3.45732677594,+2.59247343972,+5.61587797255,+2.16035719249,+5.18448297744,+1.29630397661,+4.32044107512,+4.32046786453,+2.59242170932,+5.60904009364
2010-08-16 15:24:00 UTC,+5.57689155457,+4.29041323711,+5.57700847121,+2.16152937445,+5.61877123363,+3.89023310885,+0,+3.89016532089,+4.75456935023,+0,+3.45810288073,+2.59305532595,+5.61713838757,+2.16084208583,+5.18564661496,+1.29659493916,+4.32141078881,+4.3214375818,+2.59300358134,+5.61037852393
2010-08-16 15:24:30 UTC,+5.57733013073,+4.29075065363,+5.57744705576,+2.16158699971,+5.61892101802,+3.89033681618,+0,+3.89026902593,+4.75469609823,+0,+3.45819506904,+2.59312444436,+5.61728810397,+0,+5.18578483577,+1.29662950067,+4.32152597469,+4.3215527681,+2.59307269807,+5.60795317773
2010-08-16 15:25:00 UTC,+5.58109156183,+4.29364449331,+5.58120855888,+2.16283009786,+5.62215218129,+3.89257400114,+0,+3.89250616125,+4.75743031845,+5.62221674548,+3.46018376469,+2.59477507929,+5.62086351959,+0,+5.18908572288,+1.29745487327,+4.32427675863,+4.32430356222,+2.5947232927,+5.60940252209
2010-08-16 15:25:30 UTC,+5.57736991125,+4.29078125862,+5.57748683705,+2.16135466325,+5.61831710987,+3.88991868374,+0,+3.88985090276,+4.75418506932,+5.61838162437,+3.45782337955,+2.5930051763,+5.61702975916,+0,+5.18554632729,+1.29656986266,+4.32132721439,+4.32135400707,+2.59295343292,+5.61258087769
2010-08-16 15:26:00 UTC,+5.57812605874,+4.29136299718,+5.578242999,+2.1616177288,+5.61900089159,+3.89039211885,+3.02609117082,+3.89032432737,+4.75476368749,+5.61906541495,+3.45824422912,+2.59336675364,+5.61781296647,+0,+5.18626939814,+1.29675066341,+4.32192978323,+4.32195657813,+2.59331500144,+5.61520466079
2010-08-16 15:26:30 UTC,+5.58233370299,+4.29460012885,+5.58245072383,+2.16342700252,+5.6237037052,+3.89364824147,+3.0286239743,+3.89358037774,+4.7587432227,+5.6237682895,+0,+2.59548453257,+5.6224002558,+0,+5.19050446495,+1.2978096236,+4.32545906289,+4.32548587086,+2.59543272866,+5.61402449217
2010-08-16 15:27:00 UTC,+5.58175939013,+4.29415828389,+5.58187639996,+2.16335487156,+5.62351621651,+3.89351842849,+3.02852299813,+3.89345056765,+4.75858456919,+5.62358079837,+0,+2.59544247906,+5.62230916435,+0,+5.19042036769,+0,+4.3253889807,+4.32541578841,+2.59539067617,+5.61017823388
2010-08-16 15:27:30 UTC,+5.57471108971,+4.28873570649,+5.57482796462,+2.16064689631,+5.61647742372,+3.88864492631,+3.02473210179,+3.8885771736,+4.75262832128,+5.61654191438,+0,+2.59211999751,+5.61511238674,+2.16006266452,+5.18377617502,+0,+4.31985206352,+4.31987885075,+2.59206827575,+5.61440973458
2010-08-16 15:28:00 UTC,+5.5755545918,+4.28938465095,+5.57567148286,+2.16106428004,+5.6175623219,+3.88939608548,+3.02531639755,+3.8893283161,+4.75354636544,+5.61762682662,+0,+2.59276865814,+5.61651744073,+2.16060320183,+5.18507334582,+0,+0,+4.32095984798,+2.59271692053,+5.61010240661
2010-08-16 15:28:30 UTC,+5.57479334895,+4.28879899225,+5.57491022543,+2.16094111893,+5.61724219142,+3.88917443431,+3.02514398423,+3.88910666985,+4.75327547004,+5.61730669199,+0,+0,+5.61638968786,+2.1605540541,+5.18495540209,+0,+0,+4.32086155958,+2.59265794327,+5.60567177816
2010-08-16 15:29:00 UTC,+5.57385250096,+4.28807515516,+5.57396935944,+0,+5.61710698855,+3.88908082288,+3.02507116776,+3.88901306049,+0,+5.61717148737,+0,+0,+5.61593079154,+2.16037751244,+5.18453174086,+1.29631616969,+0,+4.32050850151,+2.59244609326,+5.6114751315
2010-08-16 15:29:30 UTC,+5.57026021229,+4.28531144431,+5.57037700207,+0,+5.61312279602,+3.88632225732,+3.02292539329,+3.88625455616,+0,+5.61318724322,+0,+0,+5.61194788494,+2.15884525129,+5.18085465069,+1.2953967291,+0,+4.31744419858,+2.59060737983,+5.61005661381
