# file...... Output/hvac/house_hvac_file_056.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4B_tm_3_B_4_Meter_95_1101:hvac_load,house_3_5B_tm_3_B_5_Meter_95_1102:hvac_load,house_3_6B_tm_3_B_6_Meter_95_1103:hvac_load,house_3_7B_tm_3_B_7_Meter_95_1104:hvac_load,house_3_8B_tm_3_B_8_Meter_95_1105:hvac_load,house_3_1B_tm_3_B_1_Meter_96_1106:hvac_load,house_3_2B_tm_3_B_2_Meter_96_1107:hvac_load,house_3_3B_tm_3_B_3_Meter_96_1108:hvac_load,house_3_4B_tm_3_B_4_Meter_96_1109:hvac_load,house_3_5B_tm_3_B_5_Meter_96_1110:hvac_load,house_3_6B_tm_3_B_6_Meter_96_1111:hvac_load,house_3_7B_tm_3_B_7_Meter_96_1112:hvac_load,house_3_8B_tm_3_B_8_Meter_96_1113:hvac_load,house_3_1A_tm_3_A_1_Meter_98_1114:hvac_load,house_3_2A_tm_3_A_2_Meter_98_1115:hvac_load,house_3_3A_tm_3_A_3_Meter_98_1116:hvac_load,house_3_4A_tm_3_A_4_Meter_98_1117:hvac_load,house_3_5A_tm_3_A_5_Meter_98_1118:hvac_load,house_3_6A_tm_3_A_6_Meter_98_1119:hvac_load,house_3_7A_tm_3_A_7_Meter_98_1120:hvac_load
2010-08-16 15:13:00 UTC,+6.0581972695,+2.16390382324,+5.62565960198,+1.73112739323,+3.89470301469,+6.05622944378,+5.62376463211,+3.02861463018,+1.73086142399,+5.19155783368,+0,+4.32635342635,+6.0564062909,+4.35014691048,+4.78492015823,+0,+0,+4.78488286492,+5.6547778029,+4.78450891677
2010-08-16 15:13:30 UTC,+6.06713028633,+2.16709467263,+5.63395490361,+1.73368007882,+3.90044590748,+6.06515820771,+5.63205592685,+3.03307996729,+1.73341348398,+5.19921202197,+0,+4.33273205909,+6.06533549743,+0,+4.78184413999,+3.04332231327,+4.34715767875,+4.78180686976,+5.65114260649,+4.78143326048
2010-08-16 15:14:00 UTC,+6.06979498325,+2.1680464951,+5.63642937163,+0,+3.90215899825,+6.06775994723,+5.63447191508,+3.03438111527,+1.73415712491,+5.20144236465,+0,+4.33459071947,+6.06793736581,+0,+4.78481297823,+3.04521183033,+4.34985663265,+4.78477568572,+5.65465113901,+4.78440174933
2010-08-16 15:14:30 UTC,+6.07605048393,+2.17028094283,+5.64223830101,+0,+3.90618055902,+6.07401234635,+5.64027792378,+3.0375079833,+1.7359442137,+5.20680223721,+0,+4.33905737956,+6.07419007438,+0,+4.78397210371,+3.04467665578,+4.34909219843,+4.78393481751,+5.65365740497,+0
2010-08-16 15:15:00 UTC,+6.07722296142,+2.17069974858,+5.643327077,+0,+3.90693432595,+6.07492913007,+5.64112925367,+3.03796647317,+1.73620625293,+5.20758815056,+3.90589280989,+4.33971232194,+6.07510690346,+0,+4.77929460658,+3.04169966282,+4.3448399125,+4.77925735547,+5.64812960267,+0
2010-08-16 15:15:30 UTC,+6.07562235829,+0,+5.64184073865,+0,+3.90590532393,+6.07325219279,+5.63957204145,+3.03712782526,+1.73572694321,+5.20615059517,+3.90481456593,+4.33851433242,+6.07342988321,+0,+4.77493304932,+3.0389237498,+4.34087484575,+4.7748958309,+5.64297517375,+0
2010-08-16 15:16:00 UTC,+6.06787225274,+0,+5.63464390208,+1.733892102,+3.90092290572,+6.06549127107,+5.63236521113,+3.03324653454,+1.7335086816,+5.19949754068,+3.89982441666,+4.33296999666,+6.06566857728,+0,+4.77822438838,+3.04101852253,+4.34386698326,+0,+5.64686483336,+0
2010-08-16 15:16:30 UTC,+6.07870554398,+0,+5.64470382008,+1.73698780699,+0,+6.07617894648,+5.64228983933,+3.03859151495,+1.73656348102,+5.20865955631,+3.90669642188,+4.34060517997,+6.07635678167,+0,+4.77894188529,+3.04147517339,+4.3445192556,+0,+5.64771276144,+0
2010-08-16 15:17:00 UTC,+0,+0,+5.64317080301,+1.73651605678,+0,+6.07442544808,+5.64066153209,+3.03771457833,+0,+5.2071563689,+3.9055689504,+4.33935249588,+6.07459913332,+4.34251968605,+0,+3.03994059195,+4.34232728575,+0,+5.64486328795,+0
2010-08-16 15:17:30 UTC,+0,+0,+5.62781500616,+1.73179066861,+0,+6.05790041302,+5.62531630252,+3.0294502936,+0,+5.19299027312,+3.89494361525,+4.32754715258,+6.05807330169,+4.34419012811,+0,+3.04110998814,+4.34399763123,+0,+5.64703467053,+0
2010-08-16 15:18:00 UTC,+0,+2.16462585832,+5.62753668794,+1.73170502266,+0,+6.05796506562,+5.62537633924,+3.02948262681,+0,+5.19304569659,+3.89498518584,+4.32759333983,+0,+4.35262009902,+0,+3.04701140531,+4.35242711506,+0,+5.65799266378,+0
2010-08-16 15:18:30 UTC,+0,+2.16762954955,+5.63534543167,+1.73410798138,+0,+6.06656711945,+5.63336424928,+0,+0,+5.20041981235,+3.90051617012,+4.33373857354,+0,+4.35074140985,+0,+3.04569622542,+4.3505485344,+0,+5.65555058374,+4.78516274894
2010-08-16 15:19:00 UTC,+0,+2.17063695601,+5.64316383418,+0,+0,+6.07492038176,+5.64112112993,+0,+0,+5.20758065103,+3.90588718483,+4.3397060722,+0,+4.34850005882,+0,+3.04412716338,+4.34830731286,+0,+5.652637085,+4.78269770443
2010-08-16 15:19:30 UTC,+0,+2.17418214119,+5.65238030897,+0,+0,+6.08483999658,+5.65033253283,+0,+0,+5.21608424577,+3.91226533857,+4.34679255896,+0,+4.34157147058,+0,+3.03927679191,+4.34137912506,+4.77545053192,+5.64363071677,+4.77507762314
2010-08-16 15:20:00 UTC,+0,+2.17217073471,+5.64714880517,+0,+3.90958180805,+6.07923810765,+5.64513059141,+0,+1.73743786411,+5.21128202382,+3.9086634137,+4.34279061824,+0,+4.34073833829,+4.77456921484,+0,+4.34054604097,+4.7745341497,+5.64254774066,+4.77416134201
2010-08-16 15:20:30 UTC,+0,+2.16976944132,+5.64090612964,+0,+3.9052599582,+6.07251907407,+5.63889126379,+0,+1.73551739994,+5.20552212875,+3.90434318228,+4.33799059873,+0,+4.34182566969,+4.77576520471,+0,+4.34163330949,+4.77573013166,+5.64396114641,+4.77535719206
2010-08-16 15:21:00 UTC,+6.07412605213,+2.16959354108,+5.64044883933,+1.73567917834,+3.90494337278,+6.07249006992,+5.6388643304,+0,+1.73550910987,+5.20549726496,+3.9043245331,+4.33796987844,+0,+4.33791113362,+4.7714594838,+0,+4.33771899978,+4.7714244392,+5.63887269967,+4.77105197446
2010-08-16 15:21:30 UTC,+6.0749591573,+2.16989112395,+0,+1.73591724521,+3.90547896269,+6.07252721575,+5.6388988242,+3.03676525925,+1.73551972704,+5.20552910823,+3.90434841726,+4.33799641508,+6.07270080959,+4.33291165072,+4.7659603959,+0,+4.33271980605,+4.76592538756,+5.6323739468,+4.76555352956
2010-08-16 15:22:00 UTC,+6.06456185813,+2.16617723708,+0,+1.73294612863,+3.89879470632,+6.06213628892,+5.62924975803,+3.03156868473,+1.73254974548,+5.19662148035,+3.89766721644,+4.33057322621,+6.06230938197,+4.33333619176,+4.76642736192,+0,+4.33314432255,+4.76639235051,+5.63292580139,+4.76602044103
2010-08-16 15:22:30 UTC,+6.0623232104,+2.16537759815,+0,+1.73230641597,+3.8973555157,+6.05989901326,+5.62717221269,+3.03044980751,+1.7319102771,+5.19470357438,+3.89622868355,+4.32897493552,+6.06007199837,+4.3314840207,+4.76439010091,+3.03221419499,+4.33129225862,+4.76435510292,+5.63051819195,+4.76398341825
2010-08-16 15:23:00 UTC,+6.06051313656,+2.1647310447,+0,+1.73178917197,+3.89619184836,+6.05801320241,+5.62542103931,+3.02950670037,+1.73137126607,+5.1930869619,+3.89501613705,+4.32762772836,+6.05818609653,+4.33084115268,+4.76368299025,+3.03176415422,+4.33064942781,+4.76364799693,+5.62968253749,+4.76327639033
2010-08-16 15:23:30 UTC,+6.055548661,+0,+0,+1.73037053077,+3.89300026691,+6.05297518397,+5.62074271011,+3.02698715202,+1.72993127647,+5.18876811734,+3.89177677069,+4.32402861075,+6.05314783482,+4.33152547049,+4.76443569284,+3.03224321197,+4.33133370602,+4.76440069456,+5.63057207194,+4.76402900488
2010-08-16 15:24:00 UTC,+6.05387780639,+0,+0,+1.72989306984,+3.89192610139,+6.0513054379,+5.61919217551,+3.02615210032,+1.72945402199,+5.18733672647,+3.89070315033,+4.32283575834,+6.0514780081,+4.33478205068,+4.76801770743,+3.03452298602,+4.33459009782,+4.76798268553,+5.63480525168,+4.76761060052
2010-08-16 15:24:30 UTC,+6.05485482447,+0,+0,+0,+3.89255421056,+6.05222045939,+5.62004186907,+3.02660970894,+1.7297155576,+5.18812112919,+3.89129149467,+4.3234894419,+6.05239307378,+4.33385827599,+4.76700161865,+3.03387629615,+4.33366637653,+4.76696660344,+5.63360445072,+4.76659463048
2010-08-16 15:25:00 UTC,+6.0492193567,+0,+5.61732021654,+0,+3.88893125905,+6.04686444791,+5.61506824979,+3.02393112992,+1.72818467762,+5.18352968477,+3.8878476636,+4.31966315258,+6.04703680346,+4.33733840897,+4.770829526,+3.03631256863,+4.33714630824,+4.77079448554,+5.63812822345,+4.77042209028
2010-08-16 15:25:30 UTC,+6.04300107489,+0,+5.61154585362,+0,+3.88493362578,+6.040649857,+5.60929734914,+3.02082316901,+1.7264083942,+5.1782022223,+3.88385177913,+4.31522350106,+6.04082191194,+4.34548278022,+4.77978777527,+3.04201404823,+4.34529020863,+4.77975267565,+5.64871496969,+4.77937929269
2010-08-16 15:26:00 UTC,+6.04191403587,+2.15808749585,+5.61053641758,+0,+3.88423478591,+6.03963986211,+5.60835946274,+3.02031806342,+1.72611971274,+5.17733640346,+3.88320236825,+4.31450196919,+6.03981186817,+4.34680138814,+4.78123815343,+3.04293714174,+4.34660874031,+4.78120304422,+5.65042900832,+4.78082950138
2010-08-16 15:26:30 UTC,+6.04078893917,+2.15768561429,+5.60949164074,+1.72615281424,+3.88351147935,+6.0385765094,+5.60737202799,+3.01978627314,+1.72581578024,+5.17642484353,+3.88251864906,+4.31374231888,+6.03874846398,+4.34685860083,+4.7813010835,+3.04297719355,+4.34666594972,+4.78126597388,+5.6505033783,+4.78089242414
2010-08-16 15:27:00 UTC,+6.05494207612,+2.16274107697,+5.62263439489,+1.730197194,+3.89261030327,+6.0531162313,+5.62087368738,+3.02705769084,+0,+5.18888903032,+3.89186746196,+0,+6.05328888898,+4.34194195784,+4.7758931137,+3.03953529011,+4.34174959092,+4.77585803982,+5.64411230766,+4.77548508614
2010-08-16 15:27:30 UTC,+6.0582795202,+2.16393320298,+5.62573358105,+1.73115089708,+3.89475589235,+6.05645221864,+5.62397150197,+3.02872604147,+0,+5.19174880759,+3.89401244916,+0,+6.05662503741,+4.34653627692,+4.78094654935,+3.04275155018,+4.34634364446,+4.78091144208,+5.65008439433,+4.78053793145
2010-08-16 15:28:00 UTC,+6.06855900726,+2.16760500787,+5.63527922224,+1.73408834798,+3.90136440919,+6.0667272208,+5.6335129202,+3.03386464166,+0,+5.20055705937,+3.9006191128,+0,+6.06690053521,+4.33904217463,+4.77270355127,+3.0375052924,+4.33884997539,+4.77266849845,+5.64034292294,+4.77229589651
2010-08-16 15:28:30 UTC,+6.0790880773,+2.17136596283,+5.64505662863,+1.73709711912,+3.90813337894,+6.07770538837,+5.64370730076,+0,+0,+5.20996809939,+0,+0,+6.07787923147,+4.33245492928,+4.76545803365,+3.03289388107,+0,+4.76542302863,+5.63178026141,+4.76505122605
2010-08-16 15:29:00 UTC,+6.07067530364,+2.16836094314,+5.63724443756,+1.73469309764,+3.90272494207,+6.06963461597,+5.63621274175,+0,+0,+0,+0,+0,+6.06980807047,+4.33787625643,+4.77142112126,+3.03668908959,+0,+4.7713860769,+5.63882736328,+0
2010-08-16 15:29:30 UTC,+6.07652321314,+2.17044980043,+5.64267486853,+1.73636418746,+3.90648446904,+6.0753679703,+5.64153676287,+0,+1.73633168425,+0,+0,+0,+6.07554170092,+4.33618650765,+0,+0,+0,+4.7695274816,+5.63663088428,+0
2010-08-16 15:30:00 UTC,+6.0755924588,+2.17011733749,+5.64181056012,+0,+3.90588610202,+0,+5.64064871982,+0,+1.73605834463,+0,+0,+4.33934263915,+6.07458533532,+4.33663021796,+0,+0,+0,+4.77001552921,+5.6372076566,+0
2010-08-16 15:30:30 UTC,+6.0780227271,+2.17098542269,+5.64406733313,+0,+3.90744848245,+0,+5.64270389549,+0,+1.73669092747,+0,+0,+4.34092372034,+6.07679862815,+4.33566160564,+0,+0,+0,+4.76895012921,+5.63594857197,+0
2010-08-16 15:31:00 UTC,+6.075199405,+2.16997693979,+5.64144556622,+0,+3.90563341408,+0,+5.63989894168,+3.03730387977,+1.73582756309,+0,+0,+4.33876582228,+6.07377787219,+4.32654375432,+0,+0,+0,+4.7589211851,+5.62409641399,+0
2010-08-16 15:31:30 UTC,+6.07114013979,+0,+5.63767608937,+0,+3.90302377776,+0,+5.63605932595,+3.03523602692,+1.73464572983,+0,+0,+4.33581194137,+6.06964285146,+4.31964531271,+0,+0,+0,+4.75133342321,+5.61512923356,+0
2010-08-16 15:32:00 UTC,+6.07237924176,+0,+5.63882673263,+1.73518001243,+3.90382037648,+0,+5.6373384453,+3.03592490589,+1.7350394426,+0,+0,+4.33679598937,+6.07102038125,+4.31845059169,+0,+3.02309012226,+0,+4.75001932078,+5.61357623364,+0
2010-08-16 15:32:30 UTC,+6.0639969045,+0,+5.63104280503,+1.73278468831,+0,+0,+5.629428798,+3.03166510797,+1.73260485393,+0,+0,+4.33071096464,+6.06250219658,+0,+4.75796013871,+3.0281218438,+0,+4.7579251831,+5.62291934362,+0
2010-08-16 15:33:00 UTC,+6.06763846745,+0,+5.63442439916,+1.73382529589,+0,+0,+5.63257282597,+3.03335834706,+1.73357258548,+0,+3.89996817325,+4.33312971828,+6.06588811379,+0,+4.75963380658,+3.0291870502,+4.32696833492,+4.75959883994,+5.62489726321,+4.75922768048
2010-08-16 15:33:30 UTC,+0,+0,+5.62988958676,+1.73242981198,+0,+0,+5.62752586552,+3.03064026982,+1.73201913142,+5.19503005239,+3.89647355966,+4.32924700661,+6.06045285988,+0,+4.76474498979,+3.03244006411,+4.33161488635,+4.76470998947,+5.63093759516,+4.76433826562
2010-08-16 15:34:00 UTC,+0,+2.16320441242,+5.6238389344,+1.73056786324,+0,+0,+5.62174985149,+3.02752955537,+1.73024127457,+5.18969786959,+3.89247413503,+4.32480342162,+6.05423246176,+0,+4.77078960342,+3.0362871599,+4.33711001482,+4.77075456323,+5.63808104345,+4.77038217236
2010-08-16 15:34:30 UTC,+0,+2.16257259577,+5.62219639211,+1.73006240872,+0,+6.05171365884,+5.61957125154,+3.02635625445,+1.72957070155,+5.18768667411,+3.89096562993,+4.3231273879,+6.05188624876,+0,+4.76678675082,+3.03373954342,+4.33347104124,+4.76675173704,+5.63335052265,+4.76637978783
2010-08-16 15:35:00 UTC,+0,+2.16368736994,+5.6250944856,+1.73095423017,+0,+6.05483229332,+5.62246723118,+3.02791590543,+1.730462084,+5.19036012553,+3.8929708627,+4.32535531391,+6.05500503386,+0,+4.76807655895,+3.0345604421,+4.33464359945,+4.76804153667,+5.63487480166,+4.76766944514
2010-08-16 15:35:30 UTC,+0,+2.16149760101,+5.61940171369,+0,+0,+6.04864504955,+5.61672172548,+3.02482162136,+1.72869361746,+5.18505610675,+3.88899256248,+4.32093519938,+6.04881749118,+0,+4.77186803276,+3.03697352647,+4.33809040963,+0,+5.63935551769,+4.77146047566
2010-08-16 15:36:00 UTC,+0,+2.16089228705,+5.61782807082,+0,+3.88928285025,+6.04708945354,+5.61527719117,+3.02404365686,+1.72824898981,+5.18372257104,+3.88799233873,+4.31982389474,+6.04726181998,+4.3377610535,+4.771294406,+3.03660844156,+4.33756892836,+0,+5.63867761281,+4.77088691599
2010-08-16 15:36:30 UTC,+0,+2.15855583639,+5.61175396875,+0,+3.88507770539,+6.04055295844,+5.60920736864,+3.02077470935,+0,+5.17811915593,+3.88378947487,+4.31515427754,+6.04072500869,+4.34549098458,+4.77979679949,+3.04201979172,+4.34529841251,+0,+5.6487256344,+4.77938831584
2010-08-16 15:37:00 UTC,+0,+2.16045611822,+5.61669415691,+0,+3.88849783343,+6.04598167493,+5.61424850233,+3.02348964889,+0,+5.18277292699,+3.88728005441,+4.31903250697,+6.04615398779,+4.33968962867,+4.77341570625,+3.0379585436,+4.33949739198,+0,+5.64118453872,+4.77300796823
2010-08-16 15:37:30 UTC,+0,+2.16227345689,+5.62141871672,+1.72982309705,+3.89176868044,+6.05105072585,+5.61895564862,+3.026024717,+0,+5.18711837436,+3.89053937445,+4.32265379418,+6.05122328374,+4.33926676038,+4.77295058012,+3.03766251404,+4.33907454811,+0,+5.6406348585,+4.7725428964
2010-08-16 15:38:00 UTC,+6.05041262375,+2.16112316873,+5.61842829707,+1.72890286433,+3.88969839123,+6.04823082142,+5.61633707114,+3.02461446294,+0,+5.18470100939,+3.88872622029,+4.32063927829,+6.04840324303,+4.339014316,+4.77267290866,+3.03748578995,+4.33882211835,+0,+5.64030670988,+4.77226525744
2010-08-16 15:38:30 UTC,+6.05493964381,+2.1627402081,+5.62263213619,+1.7301964989,+3.89260873954,+6.05295255861,+5.62072170008,+0,+0,+5.18874872169,+3.89176222289,+4.32401244734,+6.05312520836,+4.33428793585,+4.76747421498,+3.0341770802,+4.33409601153,+0,+5.63416295912,+4.76706717154
2010-08-16 15:39:00 UTC,+6.06127011514,+2.16500143537,+5.62851067937,+1.73200548502,+3.89667849769,+6.05927995713,+5.62659735407,+0,+0,+5.1941728881,+3.89583064023,+4.32853268708,+6.05945291236,+4.32854250563,+4.76115463636,+3.03015498275,+4.32835091376,+4.7611196597,+5.62669456068,+4.76074833225
2010-08-16 15:39:30 UTC,+6.06502542997,+2.16634282366,+5.63199790473,+1.73307859821,+3.89909272918,+6.06299745614,+5.6300494422,+0,+1.73279588817,+5.19735971643,+3.89822093328,+4.33118843667,+6.06317059072,+4.32737522428,+4.75987070709,+0,+4.3271837,+4.75983573889,+5.62517722926,+4.75946455329
2010-08-16 15:40:00 UTC,+6.06474784317,+0,+5.63174013467,+1.73299927541,+3.89891427309,+6.06264302322,+5.62972031402,+0,+1.73269458252,+5.19705587856,+3.89799303849,+4.3309352328,+6.0628161407,+4.32469874079,+4.7569267591,+0,+4.32450737144,+4.75689181029,+5.62169810861,+4.7565209499
2010-08-16 15:40:30 UTC,+6.06759642969,+0,+5.63438536245,+1.73381328324,+3.90074558354,+6.0654901367,+5.63236415776,+0,+1.73350835742,+5.19949656829,+3.89982368733,+4.33296918631,+6.06566339147,+4.3241617976,+4.75633615848,+0,+4.32397045933,+4.75630121355,+5.62100014423,+4.75593041841
2010-08-16 15:41:00 UTC,+6.0687786741,+0,+5.63548320719,+0,+3.90150562945,+6.06680805199,+5.63358798044,+3.03390506585,+1.73388504991,+5.20062635191,+3.90067108592,+4.33391069368,+0,+4.3243801385,+4.75657631848,+0,+4.3241887876,+4.75654137198,+5.6212839623,+4.75617055032
2010-08-16 15:41:30 UTC,+6.07314744628,+0,+5.63954009553,+0,+3.90431424282,+6.07117472187,+5.6376428917,+3.03608886774,+1.7351331512,+5.20436968214,+3.90347878526,+4.33703020513,+0,+4.32402532178,+4.75618604444,+0,+4.3238339914,+4.7561511005,+5.62082274134,+4.75578032194
2010-08-16 15:42:00 UTC,+6.06365951794,+2.16606123886,+5.63072950428,+0,+3.89821460632,+6.06169135976,+5.62883659459,+3.03134617252,+1.73242257377,+5.19624006452,+3.897381134,+4.33025537259,+0,+4.32998638071,+4.76274279981,+3.03116576974,+4.32979470531,+4.76270781269,+5.62857143228,+4.76233630993
2010-08-16 15:42:30 UTC,+6.06926452712,+2.16785701763,+5.63593437548,+0,+3.90181797655,+6.0673707629,+5.63411051658,+3.03418648151,+1.73404588651,+5.20110873619,+3.90103290012,+4.33431268955,+0,+4.32564359886,+4.75796603803,+3.02812559847,+4.32545217478,+4.75793108237,+5.62292631534,+4.75756010712
2010-08-16 15:43:00 UTC,+6.06764781287,+2.16727953169,+5.63443307741,+1.73382796642,+3.90077861695,+6.06581643489,+5.63266715988,+3.03340915126,+1.73360162144,+5.19977628759,+3.90003349187,+4.33320229094,+0,+4.32882825518,+0,+3.03035502216,+4.32863664678,+4.76143396252,+5.62706600225,+4.76106260038
2010-08-16 15:43:30 UTC,+6.07044905206,+2.16828012672,+0,+1.73462844435,+3.90257948859,+6.06841594263,+5.63508107566,+3.03470918317,+1.73434462453,+5.20200471713,+3.90170493412,+4.335059357,+0,+4.32546040262,+0,+3.02799735159,+4.3252689892,+4.75772958051,+5.62268818144,+4.75735862762
2010-08-16 15:44:00 UTC,+6.07238597463,+2.16897199015,+0,+1.73518193641,+3.90382470494,+6.07035189432,+5.63687880998,+3.03567736597,+1.73489796691,+5.20366431275,+3.90294972022,+4.3364423842,+0,+4.32706010169,+0,+3.0291172235,+4.32686859564,+4.75948912796,+5.62476760612,+4.75911798063
2010-08-16 15:44:30 UTC,+6.06772958006,+2.16730873874,+0,+1.73385133212,+3.90083118379,+6.06530206913,+5.63218951729,+3.03315191344,+1.73345460315,+5.19933534731,+3.89970276293,+4.3328348325,+6.06547531485,+4.32421194394,+0,+3.02712336611,+4.32402060279,+4.75635637076,+5.62106532876,+4.75598556958
2010-08-16 15:45:00 UTC,+6.07221656075,+2.16891147598,+0,+1.73513352496,+3.90371579148,+6.06970916003,+5.63628196374,+3.03535593011,+1.73471425772,+5.20311332844,+3.90253645231,+4.33598322036,+6.06988261814,+4.32513432943,+0,+3.02776908356,+4.32494293486,+4.75737092472,+5.62226432374,+0
2010-08-16 15:45:30 UTC,+6.06603857288,+2.16670471556,+0,+1.73336811242,+3.89974406247,+6.06353511321,+5.63054871323,+3.03226824647,+1.73294956377,+5.19782062328,+3.89856663826,+4.3315725343,+6.06370827372,+4.32593436525,+0,+3.02832914991,+4.32574292438,+4.75825090338,+5.62330427828,+0
2010-08-16 15:46:00 UTC,+6.06700613521,+2.16705032619,+0,+1.73364460158,+3.90036609272,+6.06450205822,+5.63144662317,+3.03275182238,+1.73322594037,+5.19864953744,+3.89918836855,+4.33226331152,+6.06467526535,+4.32172460602,+4.7536554152,+3.02538210123,+4.32153340888,+4.75362048793,+5.6178320756,+0
2010-08-16 15:46:30 UTC,+6.0647888175,+2.16625830634,+5.63177818389,+1.7330109842,+3.89894061485,+6.06248624801,+5.62957473179,+3.03174370169,+1.73264977237,+5.19692148297,+3.89789223458,+4.33082323398,+6.06265935794,+4.31937741387,+4.75107366516,+3.02373894557,+4.31918635269,+4.75103875487,+5.61478099594,+0
2010-08-16 15:47:00 UTC,+6.06279167307,+2.16554493176,+5.62992361429,+0,+3.89765668282,+6.06061855638,+5.62784038402,+3.03080965607,+0,+5.19532040318,+3.89669133841,+4.32948897101,+6.06079157621,+4.31912410188,+4.75079503935,+3.02356161413,+4.31893305535,+4.75076013088,+5.61445171945,+0
2010-08-16 15:47:30 UTC,+6.0550793972,+2.16279012766,+5.62276191269,+0,+3.89269858476,+6.05291041593,+5.62068256619,+3.02695476107,+0,+5.1887125949,+3.89173512586,+4.32398234102,+6.05308306366,+4.33012624182,+4.76289663739,+3.03126367976,+4.3299345583,+4.76286164925,+5.62875323556,+0
2010-08-16 15:48:00 UTC,+6.05304447261,+2.16206325807,+5.62087226001,+0,+3.8913903645,+6.05087658281,+5.61879393851,+3.02593762683,+0,+5.18696909011,+3.89042740321,+4.32252938786,+6.05104913228,+4.32757912269,+4.7600949813,+3.02948056499,+4.32738758658,+4.76006001162,+5.62544227368,+0
2010-08-16 15:48:30 UTC,+6.04801817837,+2.16026787926,+5.61620478953,+0,+3.88815904085,+6.04585298513,+5.61412900034,+3.02342529025,+0,+5.18266260761,+3.88719730894,+4.31894057211,+6.04602529178,+4.32942170172,+4.76212169168,+3.03077046534,+4.32923005898,+4.76208670865,+5.6278374145,+0
2010-08-16 15:49:00 UTC,+6.04885805944,+0,+5.61698471205,+1.72845863431,+3.88869898686,+6.04687392836,+5.61507705338,+0,+0,+5.18353781188,+3.88785375937,+4.31966992532,+6.04704628436,+4.32683804939,+4.75927985158,+3.02896177545,+4.32664655618,+4.75924488727,+5.62447896365,+4.75887376689
2010-08-16 15:49:30 UTC,+6.04687668241,+0,+5.6151447842,+1.72789243892,+3.88742519148,+6.04514641306,+5.61347287394,+0,+0,+5.18205689824,+0,+4.31843580299,+6.04531868555,+4.3269808423,+4.75943691403,+3.02906173781,+4.32678934087,+4.7594019487,+5.62466457811,+4.75903081105
2010-08-16 15:50:00 UTC,+6.0459234035,+0,+5.6142595592,+1.72762003131,+3.8868123438,+6.04408116686,+5.61248368091,+0,+1.72738914726,+5.18114371515,+0,+4.31767480003,+6.04425338782,+4.32985347603,+4.76259661378,+0,+4.32966180831,+4.76256162762,+5.62839867145,+4.76219014097
2010-08-16 15:50:30 UTC,+6.04844521831,+0,+5.61660134338,+1.72834066144,+3.88843357795,+6.04660185739,+5.61482440691,+0,+1.72810962279,+5.18330457888,+0,+4.31947556014,+6.04677420025,+4.3328051572,+4.76584326038,+0,+4.33261331872,+4.76580825282,+5.63223551754,+4.7654364078
2010-08-16 15:51:00 UTC,+6.0543760623,+2.16253889833,+5.6221087884,+1.7300354507,+0,+6.05246868605,+5.6202723736,+0,+1.72978650692,+5.18833392169,+0,+4.32366677295,+6.05264131244,+4.3290445413,+4.76170684115,+0,+4.32885292041,+4.76167186085,+5.62734714937,+4.76130047247
2010-08-16 15:51:30 UTC,+6.05491480467,+2.16273133566,+5.62260907032,+1.73018940093,+0,+6.05281002591,+5.62058934351,+3.02690455533,+1.72988407025,+5.1886265355,+0,+4.32391062325,+6.05298266878,+4.32537751741,+4.75767336675,+0,+4.32518610876,+4.75763841302,+5.62258044011,+4.75726747013
2010-08-16 15:52:00 UTC,+6.05651272445,+2.16330210829,+5.62409291567,+1.73064602012,+0,+6.05440711241,+5.62207240606,+3.02770326949,+1.73034055686,+5.18999563894,+0,+4.32505156829,+6.05457983242,+4.3293711982,+4.76206614127,+0,+4.32917955838,+4.7620311586,+5.62777176571,+4.76165973051
2010-08-16 15:52:30 UTC,+6.06587603327,+2.16664665685,+5.63278778402,+0,+0,+6.06370394428,+5.6307054906,+3.03235268004,+1.73299781981,+5.19796535379,+0,+4.33169314575,+6.06387711293,+4.32805010321,+4.76061302754,+3.02981027563,+4.32785853986,+4.76057805445,+5.62605449422,+4.76020678686
2010-08-16 15:53:00 UTC,+0,+2.16838988396,+5.6373196754,+0,+0,+6.06836572871,+5.63503444676,+3.03468407079,+1.73433027211,+5.20196167117,+0,+4.33502348456,+6.06853912208,+4.32626372492,+4.75864813412,+3.02855971868,+4.32607226496,+4.75861317398,+5.62373240792,+4.7582421234
2010-08-16 15:53:30 UTC,+0,+2.16843489457,+5.63743669005,+0,+0,+6.068414579,+5.6350798094,+3.03470850123,+1.73434423479,+5.20200354818,+0,+4.33505838285,+6.06858797474,+4.32946330434,+4.76216745175,+3.03079958929,+4.32927165923,+4.76213246843,+5.6278914932,+4.76176102922
2010-08-16 15:54:00 UTC,+0,+2.16730416011,+5.63449710434,+0,+3.901445835,+6.06499661919,+5.63190587493,+3.03299915564,+1.73336729791,+5.19907350001,+3.89950636328,+4.33261662154,+6.06516985014,+4.33149619982,+4.76440349711,+3.03222272101,+4.33130443704,+4.76436849904,+5.63053402341,+4.76399681288
2010-08-16 15:54:30 UTC,+0,+2.16189360822,+5.62043121901,+1.72951921738,+3.89108502861,+6.05005933617,+5.61803503916,+3.02552891603,+1.72909785538,+5.18626850488,+3.88990192648,+4.32194555376,+6.05023184615,+4.3316779935,+4.76460345766,+3.03234998596,+0,+4.76456845828,+5.63077033428,+4.76419675005
