# file...... Output/hvac/house_hvac_file_023.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_14A_tm_2_A_14_Meter_48_441:hvac_load,house_2_15A_tm_2_A_15_Meter_48_442:hvac_load,house_2_16A_tm_2_A_16_Meter_48_443:hvac_load,house_2_17A_tm_2_A_17_Meter_48_444:hvac_load,house_2_18A_tm_2_A_18_Meter_48_445:hvac_load,house_2_19A_tm_2_A_19_Meter_48_446:hvac_load,house_2_20A_tm_2_A_20_Meter_48_447:hvac_load,house_2_21A_tm_2_A_21_Meter_48_448:hvac_load,house_2_22A_tm_2_A_22_Meter_48_449:hvac_load,house_2_23A_tm_2_A_23_Meter_48_450:hvac_load,house_2_24A_tm_2_A_24_Meter_48_451:hvac_load,house_2_25A_tm_2_A_25_Meter_48_452:hvac_load,house_2_26A_tm_2_A_26_Meter_48_453:hvac_load,house_2_27A_tm_2_A_27_Meter_48_454:hvac_load,house_2_28A_tm_2_A_28_Meter_48_455:hvac_load,house_2_29A_tm_2_A_29_Meter_48_456:hvac_load,house_2_1B_tm_2_B_1_Meter_48_457:hvac_load,house_2_2B_tm_2_B_2_Meter_48_458:hvac_load,house_2_3B_tm_2_B_3_Meter_48_459:hvac_load,house_2_4B_tm_2_B_4_Meter_48_460:hvac_load
2010-08-16 15:07:00 UTC,+4.70981541274,+0,+0,+0,+5.5661525268,+2.99742673729,+1.71283298366,+0,+0,+2.14106937293,+0,+1.71288652265,+2.99734780485,+2.14113286332,+0,+0,+5.15329084164,+0,+0,+3.00641373314
2010-08-16 15:07:30 UTC,+4.71128977838,+0,+0,+0,+5.56789496428,+2.99836507629,+1.71336918294,+0,+0,+2.14173963664,+0,+1.71342274592,+2.99828487503,+2.14180315268,+0,+0,+5.15379869159,+0,+0,+3.00671001933
2010-08-16 15:08:00 UTC,+4.70610480906,+3.42285713501,+0,+4.27828643852,+5.56176725438,+2.99506517648,+1.71148350635,+0,+0,+2.13938248949,+0,+1.71153698493,+2.99498508985,+2.13944591532,+0,+5.13374017293,+5.16003343956,+0,+0,+3.01034745181
2010-08-16 15:08:30 UTC,+4.70475604546,+3.42187613089,+0,+4.27706029062,+5.56017325611,+2.99420677512,+0,+0,+5.13215817148,+2.13876932591,+0,+1.71104644282,+2.9941267183,+2.13883272828,+0,+5.13226627905,+5.16226175162,+0,+0,+3.01164747779
2010-08-16 15:09:00 UTC,+4.70075616866,+3.41896687702,+1.70958097431,+4.27342404146,+5.55544611438,+2.99166111048,+0,+2.99172007541,+5.12779500394,+2.13695093548,+0,+1.70959169709,+2.99158114211,+2.13701426822,+0,+5.127902972,+5.16313295198,+0,+0,+3.01215574731
2010-08-16 15:09:30 UTC,+4.70136834055,+3.41941213159,+1.70980361802,+4.27398056098,+5.55616959249,+2.99205071856,+0,+2.99210969434,+5.12846277665,+2.13722923593,+0,+1.70981434256,+2.99197073666,+2.13729207821,+4.70129453817,+5.12857076606,+5.16087760669,+0,+0,+3.0108399498
2010-08-16 15:10:00 UTC,+4.69495185032,+3.41474518801,+1.70746997402,+4.26814739207,+5.54858644421,+2.98796703465,+0,+2.98802589667,+5.12146350573,+2.13431222487,+5.12198371244,+1.70748068015,+2.98788719467,+2.13437495685,+4.69487817121,+5.1215712712,+5.16379295558,+0,+5.16378985467,+3.01254080189
2010-08-16 15:10:30 UTC,+4.69483247155,+3.41465835952,+1.70742655656,+4.26803886599,+5.54844535977,+2.98789105769,+1.70738396741,+2.98794991759,+5.12133328437,+0,+5.1218534741,+1.70743726234,+2.98781122037,+2.13432068378,+4.69475879474,+5.12144104565,+5.16159142836,+3.44125662755,+5.16158832184,+3.01125640256
2010-08-16 15:11:00 UTC,+4.69487191443,+3.41468704777,+1.70744090176,+4.26807472313,+5.54849197423,+2.98791616059,+1.70739831207,+2.9879750212,+5.12137630962,+0,+5.12189650502,+1.70745160766,+2.98783632238,+2.13433861569,+4.69479823686,+5.1214840723,+5.15970310867,+3.43999765776,+5.15969999733,+3.01015473248
2010-08-16 15:11:30 UTC,+4.70157680317,+3.41956375394,+1.70987943479,+4.27417007232,+0,+2.99218339164,+1.70983675508,+2.99224237111,+5.12869017297,+0,+5.12921131742,+0,+2.99210340512,+2.13738685133,+4.70150299678,+5.12879816966,+5.16380506753,+3.44273249248,+5.16380196665,+3.01254786819
2010-08-16 15:12:00 UTC,+4.70677800657,+3.4233467757,+1.71177108521,+4.27889843584,+0,+2.99549362345,+1.71172833572,+2.99555269507,+5.13436377822,+0,+5.13488565865,+0,+0,+0,+4.70670410026,+5.13447195628,+5.16294594801,+3.4421597052,+5.16294284494,+3.01204664678
2010-08-16 15:12:30 UTC,+4.70901438755,+3.42497337578,+1.71258444523,+4.2809315081,+0,+2.99691693625,+1.71254166576,+2.99697604748,+5.13680327964,+0,+5.13732547648,+0,+0,+0,+4.70894043829,+5.13691153564,+5.16417867278,+3.44298158044,+5.16417557286,+3.01276583429
2010-08-16 15:13:00 UTC,+4.70828393814,+3.42444209373,+0,+4.28026746362,+0,+0,+1.71227601494,+2.99651115042,+5.1360064868,+0,+5.13652858029,+0,+0,+0,+4.70821000291,+5.13611471734,+5.16340479196,+3.44246562302,+5.16340169006,+3.01231434225
2010-08-16 15:13:30 UTC,+4.70618672791,+3.42291671753,+0,+4.27836091015,+0,+0,+1.7115132987,+2.99517637371,+5.13371879639,+2.13941973074,+5.13424059315,+1.71156677862,+0,+0,+4.70611283297,+5.13382695383,+5.16905671102,+3.44623383832,+5.16905132647,+3.01561174459
2010-08-16 15:14:00 UTC,+4.70719853958,+3.42365264447,+0,+4.27928073833,+0,+0,+1.71188127575,+2.99582034479,+5.13482250633,+2.13987971209,+5.13534444631,+1.71193477215,+0,+0,+4.7071246252,+5.13493069905,+5.16860995858,+3.44593598208,+5.16860457329,+3.01535110347
2010-08-16 15:14:30 UTC,+4.70459181662,+3.42175668138,+0,+4.27691099177,+5.55997916688,+0,+1.71093325925,+2.99416128694,+5.13197902644,+2.1386946656,+5.13250059761,+1.7109867132,+0,+2.13875756329,+4.7045179523,+5.13208712829,+5.17366971944,+3.44930939697,+5.17366434245,+3.018303033
2010-08-16 15:15:00 UTC,+4.70078530585,+3.41898806954,+0,+4.2734505298,+5.55548054935,+0,+1.70954890226,+2.99173861988,+5.12782678753,+2.13696418158,+5.12834781996,+1.70960229422,+0,+2.13702701385,+4.70071151467,+5.12793475661,+5.17144196548,+3.44782412157,+5.17143658485,+3.01700333272
2010-08-16 15:15:30 UTC,+4.70065200611,+3.41889111588,+1.70954262618,+4.2733293483,+5.55532301281,+0,+1.70950042365,+0,+5.12768138076,+2.13690295877,+5.12820239437,+1.70955381344,+0,+2.13696641198,+4.70057821748,+5.12778934519,+5.16802827218,+3.44554816343,+5.16802288594,+3.01501174014
2010-08-16 15:16:00 UTC,+4.70260784413,+3.42031366704,+1.71025395385,+4.27510738165,+5.55763446488,+0,+1.71021172547,+0,+5.12981485868,+2.13779210493,+5.13033614911,+1.71026514712,+2.99275957368,+2.13785559228,+4.70253401792,+5.12992289134,+5.1636348415,+3.44261900033,+5.16362944802,+3.0124485561
2010-08-16 15:16:30 UTC,+0,+3.41940112497,+1.7097976494,+4.27396680388,+5.55615170819,+2.99204108752,+1.7097554376,+0,+5.12844626935,+2.13722173297,+5.12896738219,+1.70980883881,+2.99196110594,+2.13728519842,+4.70127940563,+5.12855425824,+5.1662714693,+3.44437687783,+5.16626608017,+0
2010-08-16 15:17:00 UTC,+0,+3.42096693795,+1.71058061321,+4.27592389889,+5.55869594129,+2.9934112102,+1.71053837296,+0,+5.13079460499,+2.13820042296,+5.13131602244,+1.71059180923,+2.99333118103,+2.13826392599,+4.70343217026,+5.13090266896,+5.1634053662,+3.44246600588,+5.16339997234,+0
2010-08-16 15:17:30 UTC,+0,+3.42059241945,+1.71039334026,+4.2754557917,+5.55808739965,+2.99308349783,+1.71035110681,+0,+5.130232919,+2.1379663353,+5.13075426363,+1.7104045347,+2.99300348004,+2.13802982935,+4.70291726188,+5.13034096503,+5.1635926142,+3.4425908468,+5.16358722065,+0
2010-08-16 15:18:00 UTC,+0,+3.42569718639,+1.71294591055,+4.28183619225,+5.56638195155,+2.99755028731,+0,+0,+5.13788881821,+2.14115700001,+5.13841115578,+1.71295712655,+2.99747011436,+2.14122061655,+4.70993557242,+5.13799710888,+5.16320324747,+3.44233125043,+5.16319785327,+0
2010-08-16 15:18:30 UTC,+0,+3.42541352365,+1.71280406881,+4.28148164483,+5.56592103817,+2.99730207584,+0,+2.99736119778,+5.1374633936,+2.14097970051,+5.13798567602,+1.71281528361,+2.99722191151,+2.14104331024,+4.70954557748,+5.13757167068,+5.16558248876,+3.44391752464,+5.16557709849,+0
2010-08-16 15:19:00 UTC,+0,+3.42539521571,+1.71279491418,+4.2814587619,+5.56589129025,+2.99728605597,+0,+2.99734517747,+5.13743593615,+2.14096825739,+5.13795821504,+1.7128061289,+2.99720589219,+2.14103186668,+4.70952040672,+5.13754421236,+5.16925752348,+3.44636772286,+5.16925213926,+0
2010-08-16 15:19:30 UTC,+0,+0,+0,+4.27803301647,+5.56143780447,+2.99488776086,+0,+2.99494681562,+5.13332535382,+2.13925513533,+5.13384709961,+1.71143559899,+2.99480768037,+2.13931867886,+4.70575215659,+5.1334334987,+5.17089301792,+3.44745813038,+5.17088763638,+0
2010-08-16 15:20:00 UTC,+4.70803527926,+0,+0,+4.28004351294,+5.56405145971,+2.99629526878,+0,+2.9963543627,+5.1357377664,+0,+5.13625982502,+1.71223948345,+2.99621513941,+2.14032411201,+4.70796366173,+5.13584598835,+0,+3.44872919733,+5.17279410371,+3.01779532538
2010-08-16 15:20:30 UTC,+4.70912281325,+0,+0,+4.28103218054,+5.56533673241,+2.99698741499,+1.71258193975,+2.99704652818,+5.1369240774,+0,+5.1374462899,+0,+2.99690726158,+0,+4.70905117593,+5.13703233726,+0,+0,+5.17105885561,+3.01678296098
2010-08-16 15:21:00 UTC,+4.70443237587,+0,+0,+4.27676814515,+5.55979346557,+2.99400224997,+1.71087611347,+2.99406128008,+5.13180762355,+0,+5.13232917242,+0,+2.99392220026,+0,+4.70436082394,+5.13191571991,+0,+0,+5.16861157629,+3.01535518911
2010-08-16 15:21:30 UTC,+4.69982869867,+0,+0,+4.27258298271,+5.55435273388,+2.99107230223,+1.70920184027,+2.99113125077,+5.1267858101,+0,+5.12730670749,+0,+2.99099235432,+0,+4.69975723055,+5.12689374588,+0,+0,+5.16729667585,+3.01458806053
2010-08-16 15:22:00 UTC,+4.70271951453,+0,+1.71029540701,+4.27521099797,+5.55776916661,+2.99291212266,+1.71025317712,+2.99297112242,+5.12993918889,+0,+5.13046049535,+0,+2.99283211083,+0,+0,+5.13004722551,+0,+0,+5.16020091614,+3.01044830975
2010-08-16 15:22:30 UTC,+4.70185096716,+0,+1.70997952075,+0,+5.55674269733,+2.99235934752,+1.70993730234,+2.9924183319,+5.12899175429,+2.13744906873,+5.12951293789,+1.70999026279,+2.99227935489,+0,+0,+5.12909976062,+0,+0,+5.15866739148,+3.00955363314
2010-08-16 15:23:00 UTC,+4.69902555624,+0,+1.7089519331,+0,+5.55340356165,+2.99056115314,+1.70890975205,+2.99062008744,+5.125909721,+2.13616460357,+5.12643050471,+1.70896266701,+2.990481223,+2.13622802841,+0,+5.12601762876,+0,+0,+5.15884243316,+3.00965575456
2010-08-16 15:23:30 UTC,+4.6988426751,+0,+1.70888542015,+0,+5.55318742851,+2.99044476092,+1.70884324151,+2.99050369197,+5.1257102294,+2.13608146364,+5.12623098721,+1.70889615353,+2.99036483482,+2.13614488529,+0,+5.12581813077,+5.15464407348,+3.43662472652,+5.15463866508,+3.00720322606
2010-08-16 15:24:00 UTC,+4.69954274273,+3.4180859849,+1.7091400312,+0,+5.55401478456,+2.99089030944,+1.70909784331,+2.9909492529,+5.12647388178,+2.13639972265,+5.12699473866,+1.7091507666,+2.99081036786,+2.13646315651,+0,+5.12658180758,+5.15192449908,+3.43481154728,+5.15191908614,+3.00561659122
2010-08-16 15:24:30 UTC,+4.69881089949,+3.41755368855,+1.70887386355,+0,+5.55314987537,+2.99042453779,+1.70883168533,+2.99048346829,+5.1256755677,+2.1360670181,+5.12619632106,+1.70888459684,+2.99034461239,+2.1361304392,+0,+5.12578346797,+5.15353573955,+3.43588578439,+5.1535303293,+3.00655660972
2010-08-16 15:25:00 UTC,+4.69897653925,+3.41767416439,+1.70893410587,+0,+5.55334563225,+2.99052995694,+1.70889192546,+0,+5.12585625197,+2.13614231987,+5.12637702873,+1.70894483964,+2.99045002788,+2.13620574385,+0,+5.12596415801,+5.15087522676,+3.43411198237,+5.15086981207,+3.00500443217
2010-08-16 15:25:30 UTC,+4.70092345125,+3.41909022477,+1.70964218791,+0,+5.55564653768,+2.99176904263,+1.70959998176,+0,+5.1279799953,+2.13702740905,+5.12850104763,+1.70965292728,+2.99168907051,+2.13709086704,+0,+5.12808796928,+5.15092007215,+3.43414188143,+5.15091465753,+3.00503059554
2010-08-16 15:26:00 UTC,+4.70364190847,+3.42106745823,+0,+0,+5.558859273,+2.99349916779,+1.71058863496,+0,+5.13094536065,+2.1382632518,+5.13146679774,+1.71064162423,+2.99341913554,+2.13832675725,+0,+5.13105342945,+5.15292907128,+3.43548130996,+0,+3.00620267162
2010-08-16 15:26:30 UTC,+4.70171788884,+3.41966804831,+0,+0,+5.55658542231,+2.99227465164,+1.70988890419,+0,+5.12884658891,+2.13738856977,+5.1293677537,+1.7099418625,+2.99219466195,+2.13745204162,+4.70164638631,+5.12895459061,+5.15234401873,+3.43509124703,+0,+3.00586134439
2010-08-16 15:27:00 UTC,+4.69664799136,+3.41598052624,+0,+4.26969142969,+5.55059370073,+2.98904798426,+1.70804507515,+0,+5.12331621011,+2.13508373448,+5.12383665724,+1.70809795184,+2.98896810671,+2.1351471178,+4.69657658114,+5.12342403487,+5.15721059874,+3.4383358657,+0,+3.00870057006
2010-08-16 15:27:30 UTC,+4.70097229756,+3.41912575246,+0,+4.27362261839,+5.55570426537,+2.99180013019,+1.70961774626,+0,+5.12803327817,+2.13704961515,+5.12855433738,+1.70967069256,+2.99172015699,+2.13711307398,+4.70090080862,+5.12814125384,+5.15727414989,+3.43837823616,+0,+3.00873764661
2010-08-16 15:28:00 UTC,+4.69698991543,+3.41622922013,+0,+4.27000226986,+5.55099779448,+2.98926559718,+1.70816942668,+2.98932449538,+5.12368918999,+2.13523917719,+5.12420968549,+1.70822230886,+2.98918571207,+2.13530256648,+4.696918499,+5.12379702668,+5.16299708243,+3.44219379725,+0,+3.01207647927
2010-08-16 15:28:30 UTC,+4.69267199854,+3.41308864103,+1.70664117624,+4.26607688965,+5.54589478084,+2.98651751759,+0,+2.98657633921,+5.11897909163,+2.13327620112,+5.11949897584,+1.70665189186,+2.98643772802,+2.13333951499,+4.69260066072,+5.11908677755,+5.16526687162,+3.44370709818,+0,+3.01340070351
2010-08-16 15:29:00 UTC,+4.69870079729,+3.41747360718,+1.70883381992,+4.27155761749,+5.55301975405,+2.99035446473,+0,+2.99041339327,+5.12555546531,+2.13601696433,+5.12607620306,+1.7088445529,+2.99027454177,+2.1360803835,+4.6986293497,+5.12566336173,+5.16065492543,+3.44063224763,+0,+3.01071003467
2010-08-16 15:29:30 UTC,+4.69867958505,+3.4174581787,+1.7088261051,+4.27153833363,+5.55299468494,+2.99034096444,+0,+2.9903998926,+5.12553232648,+0,+5.12605306114,+1.70883683801,+2.99026104196,+0,+4.69860813786,+5.12564022215,+5.16170846255,+3.44133465593,+5.16170306588,+3.01132468183
2010-08-16 15:30:00 UTC,+4.69997967581,+3.41840378233,+1.70929894156,+4.2727202347,+5.55453116214,+2.99116838957,+0,+2.99122734078,+5.12695049999,+0,+5.12747141872,+0,+2.99108843833,+0,+4.69990820494,+5.12705844103,+5.16172953225,+3.44134870337,+5.16172413561,+3.01133697412
2010-08-16 15:30:30 UTC,+4.70032061963,+3.41865176325,+1.7094229411,+4.27303018373,+5.55493409739,+2.99138537863,+1.70938074292,+2.99144433588,+5.12732241057,+0,+5.12784337755,+0,+2.99130541984,+0,+4.70024914256,+5.12743036351,+5.16255332235,+3.44189793604,+5.16254792708,+3.01181758391
2010-08-16 15:31:00 UTC,+4.69240449728,+3.41289407753,+1.70654388734,+4.26583370661,+5.54557864169,+2.98634727001,+1.70650179388,+2.98640608688,+5.11868729421,+0,+5.11920714047,+0,+2.98626748636,+0,+4.69233316435,+5.11879497077,+5.16308435014,+3.44225197988,+5.16307895574,+3.01212739237
2010-08-16 15:31:30 UTC,+4.69036285638,+3.4114091173,+1.70580135282,+4.26397766887,+5.54316578344,+2.98504789534,+1.70575928638,+2.98510667598,+5.11646021818,+0,+5.11697977531,+0,+2.98496815688,+2.13242308179,+4.69029156062,+5.11656782341,+5.16347610533,+3.44251316867,+5.16347071158,+3.01235594739
2010-08-16 15:32:00 UTC,+4.68852199983,+3.41007019488,+1.70513184256,+4.26230416241,+5.54099021675,+2.98387630716,+1.70508980049,+2.98393505513,+5.11445216304,+0,+5.1149714595,+1.70526480151,+0,+2.13145280389,+4.68845073759,+5.11455970394,+5.16788428579,+3.44545216565,+5.16787889931,+3.01492773662
2010-08-16 15:32:30 UTC,+4.69272208171,+3.41312506834,+0,+4.26612241982,+5.54595397028,+2.98654939233,+1.70661729355,+2.98660821484,+5.11903372371,+2.13329896951,+5.11955361497,+1.70667010699,+0,+2.13336228424,+4.69265074299,+5.11914141137,+5.16445000794,+3.44316248347,+5.1644446158,+0
2010-08-16 15:33:00 UTC,+4.69526523538,+3.41497479718,+0,+4.26843437842,+5.54895952787,+0,+1.70754219208,+2.98822681562,+5.12180786319,+2.13445511727,+5.12232811457,+1.70759504649,+0,+2.13451847644,+4.69519385035,+5.12191563967,+5.16657845741,+3.44458155119,+5.16657306878,+0
2010-08-16 15:33:30 UTC,+4.69707508608,+3.41629116788,+0,+4.27007969774,+5.5510984511,+0,+1.7082004017,+2.98937870262,+5.12378209636,+2.1352778968,+5.12430260397,+1.70825328526,+0,+2.13534128757,+4.69700366809,+5.12388993603,+5.16280526249,+3.44206590814,+5.16279986763,+0
2010-08-16 15:34:00 UTC,+4.70122885468,+3.41931235586,+0,+4.27385585221,+5.55600747048,+0,+1.7097110514,+2.99202238584,+5.12831313747,+2.13716624905,+5.12883423302,+1.70976400184,+0,+2.13722971237,+4.70115736106,+5.1284211221,+5.15934169149,+3.43975669576,+5.1593362909,+0
2010-08-16 15:34:30 UTC,+4.69766466257,+3.41671998845,+0,+4.27061567655,+5.55179522619,+0,+1.7084148199,+2.98975394102,+5.12442522206,+2.13554592523,+5.12494581312,+1.70846771295,+0,+2.13560932631,+4.69759323385,+5.12453308231,+5.15872312138,+0,+5.15871771977,+0
2010-08-16 15:35:00 UTC,+4.69659442773,+3.41594156744,+1.70806774394,+4.26964273547,+5.550530398,+0,+1.70802559504,+0,+5.12325778148,+2.13505938382,+5.12377822102,+1.70807847086,+0,+2.1351227662,+4.69652301849,+5.12336560438,+5.15896065984,+0,+5.15895525862,+0
2010-08-16 15:35:30 UTC,+4.69679376804,+3.41608655495,+1.708140243,+4.26982395399,+5.55076598297,+0,+1.70809809146,+0,+5.1234752272,+2.13515000627,+5.12399569495,+1.70815097049,+2.98906088107,+2.13521339213,+4.69672235518,+5.12358305705,+5.15797652424,+0,+5.15797112139,+0
2010-08-16 15:36:00 UTC,+0,+3.41591268735,+1.70805330283,+4.26960663854,+5.55048347181,+0,+1.70801115445,+0,+5.12321446849,+2.1350413327,+5.12373490236,+1.70806402963,+2.98890874818,+2.13510471438,+4.69648331261,+5.12332228998,+5.15345556546,+0,+5.15345015508,+3.00650983514
2010-08-16 15:36:30 UTC,+0,+0,+1.70858462072,+4.27093471965,+5.55220998379,+2.98991838651,+1.70854245302,+0,+5.12480804469,+2.13570547003,+5.12532868545,+1.70859535173,+2.9898384787,+2.13576887724,+4.69794417476,+5.1249159172,+5.15505851489,+0,+5.15505310718,+3.00744501653
2010-08-16 15:37:00 UTC,+0,+0,+1.70799501945,+4.26946095346,+5.55029408049,+2.98888663249,+1.70795287319,+0,+5.12303965965,+2.13496847957,+5.12356007088,+1.70800574578,+2.98880676055,+2.13503185846,+4.69632306199,+5.12314747557,+5.15522161099,+0,+5.15521620355,+3.00754016889
2010-08-16 15:37:30 UTC,+0,+0,+1.70828418154,+4.27018374242,+5.55123370969,+2.9893926425,+1.70824202476,+0,+0,+2.13532992672,+5.1244274643,+1.70829491017,+2.98931275296,+2.1353933195,+4.69711811511,+5.12401478414,+5.15765943632,+0,+5.15765403294,+3.00896242768
2010-08-16 15:38:00 UTC,+0,+0,+1.70800418627,+4.26948386681,+5.55032386796,+2.98890267367,+1.70796203967,+2.98896156176,+0,+2.13497993792,+5.12358756838,+1.70801491268,+2.98882280117,+2.13504331725,+4.6963482662,+5.12317497036,+5.15879903549,+3.43939489923,+5.158793634,+3.00962728454
2010-08-16 15:38:30 UTC,+0,+0,+1.70775789172,+4.2688682294,+5.54952353629,+2.98847167835,+1.70771575408,+2.98853055444,+0,+2.13467207439,+5.12284876377,+1.70776861619,+2.98839182083,+0,+4.69567107758,+5.12243623794,+5.15849760623,+3.43919393201,+5.15849220424,+3.0094514268
2010-08-16 15:39:00 UTC,+0,+0,+0,+4.26657990545,+5.54654870386,+2.98686966883,+1.70680031059,+2.98692850027,+0,+2.13352774568,+5.12010262728,+1.70685313214,+2.98678986701,+0,+4.69315396786,+5.11969036997,+5.15991907261,+3.44014164401,+5.15991367298,+3.01028072863
2010-08-16 15:39:30 UTC,+4.6929006189,+0,+0,+4.26628472641,+5.54616496965,+2.9866630199,+0,+2.98672184557,+0,+0,+5.11974839336,+1.70673504058,+2.98658322527,+0,+4.69282927693,+5.11933617072,+5.16159215889,+3.44125711461,+5.16158676203,+3.01125682876
2010-08-16 15:40:00 UTC,+4.69195217451,+0,+0,+4.26542250397,+5.54504407622,+2.98605939534,+0,+2.98611820418,+0,+0,+5.11871367076,+1.7063900934,+2.98597962169,+0,+4.69188084981,+5.11830154928,+5.15994473672,+3.44015875465,+5.15993933713,+3.01029570141
2010-08-16 15:40:30 UTC,+4.69209188945,+0,+0,+4.26554951759,+5.54520919456,+2.98614831502,+0,+2.98620712634,+0,+0,+5.11886609531,+1.70644090743,+2.98606853828,+2.13307578038,+4.69202056221,+5.11845395892,+5.16160897329,+3.44126832501,+5.16160357646,+3.0112666385
2010-08-16 15:41:00 UTC,+4.69251453761,+3.4129741139,+0,+4.2659337433,+5.54570868988,+2.9864173037,+0,+2.98647612252,+5.1188073291,+0,+5.11932719097,+0,+2.98633751761,+2.13326792861,+0,+5.11891500951,+5.15816581017,+3.43897271884,+5.15816040763,+3.00925785271
2010-08-16 15:41:30 UTC,+4.6903687094,+3.41141337443,+1.70580348155,+4.2639829898,+5.54317270067,+2.98505162044,+0,+2.98511040119,+5.11646660279,+0,+5.11698616079,+0,+2.98497188184,+2.13229237221,+0,+5.11657420823,+5.16008422195,+3.44025175146,+5.16007882259,+3.01037707891
2010-08-16 15:42:00 UTC,+4.69343292894,+3.41364209357,+1.70691792277,+4.26676864478,+5.54679406592,+2.9870018014,+1.70687581569,+2.98706063652,+5.11980913474,+0,+5.12032912664,+0,+2.986921995,+2.13368545622,+0,+5.11991684723,+5.15707515266,+3.43824556185,+5.1570697483,+3.00862154905
2010-08-16 15:42:30 UTC,+4.68988795766,+3.41106370608,+1.70562863457,+4.26354594263,+5.54260453719,+2.98474565252,+1.70558657441,+2.98480442474,+5.11594218603,+2.13201054316,+5.11646167597,+0,+2.98466592456,+2.13207380838,+0,+5.11604977468,+5.15971963821,+3.44000867825,+5.15971423824,+3.01016437605
2010-08-16 15:43:00 UTC,+4.69096389221,+3.4118462727,+1.70601994655,+4.26452406525,+5.54387610143,+2.98543041647,+1.70597787215,+2.98548920778,+5.11711584398,+2.13249967575,+5.11763548627,+1.70603065726,+2.9853506647,+2.13256295976,+0,+5.11722347022,+5.16003044842,+3.44021589987,+5.16002504897,+3.01034570673
2010-08-16 15:43:30 UTC,+4.68910335286,+3.41049303421,+1.7053432777,+4.26283266532,+5.54167727315,+2.98424630137,+1.70530122794,+2.98430505965,+5.11508631838,+2.13165385247,+5.11560569709,+1.70535398305,+2.98416659079,+2.13171710397,+0,+5.11519387958,+5.15983590777,+3.44008619685,+5.159830508,+3.01023220923
2010-08-16 15:44:00 UTC,+4.69030189237,+3.41136477595,+1.70577918053,+4.26392224702,+5.54309373477,+2.98500909563,+1.70573711489,+2.9850678752,+5.11639371701,+2.13219872277,+5.11691326553,+1.70578988933,+2.98492935852,+2.13226199522,+0,+5.11650132011,+5.16066724275,+3.44064045977,+5.16066184436,+3.01071722076
2010-08-16 15:44:30 UTC,+4.68987973519,+3.41105772554,+1.70562564406,+0,+5.54259481969,+2.98474041939,+1.70558358402,+2.98479919146,+5.11593321679,+2.13200680509,+5.11645270549,+1.70563635165,+2.98466069163,+2.13207007016,+0,+5.11604080513,+5.16393097187,+3.44281643471,+5.16392557887,+3.01262132241
2010-08-16 15:45:00 UTC,+4.69083581425,+3.41175311689,+1.70597336523,+0,+5.54372473595,+2.98534890297,+1.70593129252,+2.98540769201,+5.11697613316,+2.13244144998,+5.11749575729,+1.70598407557,+2.98526915404,+2.13250473175,+4.69076450988,+5.11708375491,+5.1648166631,+3.44340693772,+5.16481127156,+3.01313804606
2010-08-16 15:45:30 UTC,+4.6891348455,+3.41051593998,+1.70535473143,+0,+5.54171449189,+2.98426634445,+1.70531268125,+0,+5.11512067137,+2.13166816942,+5.11564005458,+1.70536543688,+2.98418663317,+2.13173142147,+4.68906357211,+5.11522823368,+5.16276837344,+3.44204131369,+5.16276297853,+3.0119430475
2010-08-16 15:46:00 UTC,+4.68928003941,+3.41062154483,+0,+0,+5.5418860854,+2.98435875115,+1.70536548563,+0,+5.11527905273,+2.13173417629,+5.11579845651,+1.70541824359,+2.98427903666,+2.13179743088,+4.68920876338,+5.11538662012,+5.1632074038,+3.44233402151,+5.16320200961,+3.01219918346
2010-08-16 15:46:30 UTC,+4.68879770703,+3.4102707268,+0,+0,+5.54131605388,+2.98405177722,+1.70519007014,+0,+5.11475291181,+2.13151490226,+0,+1.70524282032,+2.98397207341,+2.13157814842,+4.68872643979,+5.11486046233,+5.16466875274,+3.44330832377,+5.16466336096,+3.01305175326
2010-08-16 15:47:00 UTC,+4.68823603511,+3.40986220224,+0,+0,+5.54065225705,+2.98369430875,+1.70498580033,+0,+5.11414022517,+2.13125955956,+0,+1.70503854146,+2.98361461737,+2.13132279591,+4.68816477809,+5.11424775606,+5.16237741447,+3.44178065574,+5.1623720189,+3.01171495699
2010-08-16 15:47:30 UTC,+4.6891088842,+3.4104970574,+0,+0,+5.54168381023,+2.98424982176,+1.70530323962,+0,+5.11509235207,+2.13165636713,+0,+1.70535599483,+2.98417011105,+0,+4.68903761128,+5.11519991348,+5.15760276497,+3.43859732853,+5.15759736149,+3.00892936488
2010-08-16 15:48:00 UTC,+4.68630733178,+3.40845938562,+1.70432637889,+0,+5.53837287102,+2.98246681166,+1.70428436616,+0,+5.11203634447,+2.13038274817,+0,+1.7043370762,+2.98238716297,+0,+4.68623610989,+5.11214380794,+5.1591052047,+3.43959902662,+5.15909980371,+3.0098059076
2010-08-16 15:48:30 UTC,+4.68416573854,+3.40690172632,+1.70354749214,+0,+5.53584188677,+2.9811038236,+1.70350550778,+2.98116249423,+5.10970023788,+2.12940915445,+0,+1.70355818328,+2.98102422234,+0,+4.68409455566,+0,+5.15797926865,+3.43884834894,+5.1579738658,+3.009149022
