# file...... Output/hvac/house_hvac_file_051.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_2C_tm_3_C_2_Meter_85_1001:hvac_load,house_3_3C_tm_3_C_3_Meter_85_1002:hvac_load,house_3_4C_tm_3_C_4_Meter_85_1003:hvac_load,house_3_5C_tm_3_C_5_Meter_85_1004:hvac_load,house_3_6C_tm_3_C_6_Meter_85_1005:hvac_load,house_3_7C_tm_3_C_7_Meter_85_1006:hvac_load,house_3_8C_tm_3_C_8_Meter_85_1007:hvac_load,house_3_9C_tm_3_C_9_Meter_85_1008:hvac_load,house_3_10C_tm_3_C_10_Meter_85_1009:hvac_load,house_3_11C_tm_3_C_11_Meter_85_1010:hvac_load,house_3_12C_tm_3_C_12_Meter_85_1011:hvac_load,house_3_13C_tm_3_C_13_Meter_85_1012:hvac_load,house_3_14C_tm_3_C_14_Meter_85_1013:hvac_load,house_3_15C_tm_3_C_15_Meter_85_1014:hvac_load,house_3_1B_tm_3_B_1_Meter_86_1015:hvac_load,house_3_2B_tm_3_B_2_Meter_86_1016:hvac_load,house_3_3B_tm_3_B_3_Meter_86_1017:hvac_load,house_3_4B_tm_3_B_4_Meter_86_1018:hvac_load,house_3_5B_tm_3_B_5_Meter_86_1019:hvac_load,house_3_6B_tm_3_B_6_Meter_86_1020:hvac_load
2010-08-16 13:10:00 UTC,+5.61328620687,+3.88656516426,+5.6135107217,+0,+5.61370375213,+3.02319804184,+0,+5.18198871142,+4.74990361398,+5.18187659501,+5.18242227245,+1.72762619357,+2.15953687722,+5.18224681442,+3.0213212265,+0,+4.74719575333,+5.17877984221,+2.58972317295,+5.17930719951
2010-08-16 13:10:30 UTC,+5.61418025764,+3.88718420565,+5.61440481477,+3.02361627955,+5.61459788392,+3.02367958636,+0,+5.18281408976,+4.75066750735,+5.18270194079,+5.1832477345,+1.72790137988,+2.15988085922,+5.1830722423,+3.01616868392,+0,+4.73910766661,+5.16994821591,+2.58530667129,+5.17047445017
2010-08-16 13:11:00 UTC,+5.60759035141,+3.88262135009,+5.60781459689,+3.02006700483,+5.60800738072,+3.02013019836,+0,+5.17673035724,+4.74509115423,+5.17661844838,+5.17716338517,+1.7258730254,+2.15734542271,+5.1769881448,+3.01910424923,+0,+4.74371999913,+5.17497987064,+2.58782289097,+5.17550674484
2010-08-16 13:11:30 UTC,+5.60001641695,+3.87737715274,+5.60024030426,+3.01598773964,+5.60043276009,+3.01605080288,+5.60165947589,+5.16973817992,+4.73868212028,+5.1696265474,+5.17017049888,+1.7235417896,+2.15443138559,+5.16999554798,+3.0210995222,+0,+4.74684923838,+5.17839359923,+2.58953002134,+5.17892090741
2010-08-16 13:12:00 UTC,+5.59297231458,+3.87249981127,+5.59319586864,+3.01219383764,+5.59338801927,+3.01225677957,+5.59306324329,+5.16323513757,+4.73272142812,+5.16312376245,+5.16366679687,+0,+2.15172119847,+5.16349211533,+3.02150336065,+0,+4.747483744,+5.17908578983,+2.58987617062,+5.17961318605
2010-08-16 13:12:30 UTC,+5.59035608105,+3.87068832936,+5.59057951137,+3.01078475342,+5.59077154863,+3.01084765026,+5.59044698301,+5.16081985785,+4.73050758146,+5.16070857842,+5.16125127217,+0,+2.15071461422,+5.16107669066,+3.02419879788,+0,+4.75171877959,+5.18370584631,+2.59218655897,+0
2010-08-16 13:13:00 UTC,+5.58280587042,+3.86545459873,+5.58302033621,+3.00671362933,+5.58321204584,+3.00677639584,+5.58288808833,+5.15384163541,+4.72411133936,+5.15373063271,+5.15427234174,+0,+2.14780639237,+5.15409804932,+3.02432803215,+0,+4.75192183073,+5.18392735749,+2.59230043368,+0
2010-08-16 13:13:30 UTC,+5.5882216027,+3.86920444385,+5.58843630779,+3.00963049415,+5.58862825215,+3.00969335404,+5.58830385894,+5.158841368,+4.72869409669,+5.158730167,+5.15927258154,+0,+0,+5.15909808201,+3.02696834836,+5.18838558422,+4.75607026098,+5.18845293505,+2.59456358058,+0
2010-08-16 13:14:00 UTC,+5.59426794149,+3.87339092012,+5.59448291381,+3.012886998,+5.59467512022,+0,+5.59435024074,+5.16442326816,+4.73381046924,+5.16431184599,+5.16485504802,+1.72176976447,+0,+5.16468031725,+3.02647695347,+5.1875433359,+4.7552981878,+5.18761067018,+0,+0
2010-08-16 13:14:30 UTC,+5.60109330048,+3.87811678869,+5.6013085744,+3.01656307478,+5.60150867675,+0,+5.60117564848,+5.17072434912,+4.73958604358,+5.17062122998,+5.17115676801,+1.72387058457,+0,+5.17098177631,+0,+5.18724152982,+4.75502152786,+5.18730885818,+0,+0
2010-08-16 13:15:00 UTC,+5.59674380915,+3.87510520719,+5.59695889084,+3.01422385849,+5.59715879289,+0,+5.59682612604,+5.16670895633,+4.7359055323,+5.16660598271,+5.16714096794,+1.72253182728,+0,+5.16696614254,+0,+5.19390566432,+4.76113041442,+5.19397312349,+0,+0
2010-08-16 13:15:30 UTC,+5.60736465379,+3.88245906457,+5.60758020486,+3.01994416247,+5.60778059591,+0,+5.60744704681,+5.17651397921,+4.74489282198,+5.17641065049,+5.17694698522,+1.72580088362,+0,+5.1767717538,+0,+5.19180002325,+4.75920021292,+5.1918674411,+0,+0
2010-08-16 13:16:00 UTC,+5.60694788514,+3.88217049456,+5.60716341779,+3.01971969413,+5.60736378964,+0,+5.60703027516,+5.17612922392,+4.74454015505,+5.17602590913,+5.1765621909,+1.72567260378,+2.1570963636,+5.17638697542,+0,+5.19248792061,+4.75983079546,+5.19255535195,+0,+0
2010-08-16 13:16:30 UTC,+5.60773898619,+3.88271825174,+5.60795455379,+3.02014577492,+5.60815496204,+3.02020778583,+5.6078213819,+5.17685955786,+4.74520957961,+5.17675621665,+5.17729259887,+1.72591610168,+2.15740073559,+5.17711735317,+0,+5.18830828425,+4.75599940155,+5.18837563355,+2.5945249237,+0
2010-08-16 13:17:00 UTC,+5.60887723501,+3.88350637358,+5.60909285292,+3.02075882683,+5.60929331357,+3.02082085684,+5.60895963892,+5.17791651825,+4.74617275837,+5.17780699483,+5.17834352164,+0,+2.15783867095,+5.17816823242,+0,+5.19121977311,+4.75866006796,+5.1912781898,+2.59597643149,+5.19181266879
2010-08-16 13:17:30 UTC,+5.60264490823,+3.87919111962,+5.60286025071,+3.01740214444,+5.60306042449,+3.01746406989,+5.60272726734,+5.1721629033,+4.74089900396,+5.17205360179,+5.17258933695,+0,+2.15544081547,+5.17241428594,+0,+5.18893768252,+4.75656812571,+0,+2.59483518716,+5.18953024641
2010-08-16 13:18:00 UTC,+5.59545587581,+3.87421344407,+5.59567090061,+3.01353018769,+5.59587074336,+3.01359199242,+5.59554904293,+5.16552606806,+4.73481569151,+5.16541702285,+5.16595184442,+0,+2.1526748722,+5.16577706825,+3.02546205335,+5.18581277314,+0,+0,+2.59327245989,+5.18640488263
2010-08-16 13:18:30 UTC,+5.58721601069,+3.86850817344,+5.58743067136,+3.00909226033,+5.58763013453,+3.00915392658,+5.587309087,+5.15791911531,+4.7278431713,+5.1578103643,+5.15834413816,+0,+2.14950462606,+5.15816967708,+3.02689545753,+5.18826962902,+0,+0,+2.59450110222,+5.18886209589
2010-08-16 13:19:00 UTC,+5.58842730513,+3.86934687193,+5.58864201931,+3.0097446541,+5.58884153828,+3.00980634071,+5.58852039476,+5.159037369,+4.72886816075,+5.15892857471,+5.15946250261,+1.71997203803,+2.14997066542,+5.1592879952,+3.02787923733,+5.18995582867,+0,+0,+2.59534434902,+5.19054854055
2010-08-16 13:19:30 UTC,+5.59395535273,+3.87318054199,+5.59417031123,+3.01272201768,+0,+3.01278379721,+5.5940485033,+5.16414080175,+4.73354595866,+5.16403181006,+5.16456644093,+1.7216735508,+2.15209755366,+5.16439172212,+3.02620705558,+5.18708970761,+0,+0,+2.59391103852,+5.18768200279
2010-08-16 13:20:00 UTC,+5.59225196937,+3.87200111807,+5.59246685258,+3.01180458859,+0,+3.0118663395,+5.59234510115,+5.16256825696,+4.73210456674,+5.16245932608,+5.16299374034,+1.72114925565,+2.15144218555,+5.16281908667,+3.02729924372,+5.1889617191,+0,+0,+2.59484720752,+5.18955428644
2010-08-16 13:20:30 UTC,+5.60622466981,+3.88167582591,+5.60644017048,+3.01933017598,+0,+3.01939216149,+5.60631795606,+0,+4.74392817493,+5.17535827048,+5.17589446037,+1.7254500008,+2.15681811021,+5.17571927254,+3.02888864445,+5.19168595342,+0,+0,+2.59620956228,+5.19227891682
2010-08-16 13:21:00 UTC,+5.61400175414,+3.88706068462,+5.61421759849,+3.02351885253,+0,+3.02358096844,+5.61409512673,+0,+4.75050909315,+5.18253771158,+5.18307488902,+1.72784375796,+2.15981030296,+5.18289940398,+3.0264909231,+5.18757625678,+0,+0,+2.59415435555,+5.18816862272
2010-08-16 13:21:30 UTC,+5.61602583723,+3.88846216121,+5.61624177105,+3.02460900776,+0,+3.02467115759,+5.61611923235,+0,+4.75222185913,+5.18440625061,+5.18494368501,+1.72846676305,+0,+5.18476812261,+3.02726886222,+5.18890964517,+0,+0,+2.59482116602,+5.18950220495
2010-08-16 13:22:00 UTC,+5.62474005396,+3.89449589087,+5.62495637283,+3.02930241592,+0,+0,+5.62483354617,+0,+4.75959577271,+5.19245080858,+0,+0,+0,+5.19281345336,+3.02523224123,+5.18541887501,+4.75334251225,+5.18547719779,+2.59307547645,+5.18601092719
2010-08-16 13:22:30 UTC,+5.62029455582,+3.89141782487,+5.62051067824,+3.02690810581,+0,+0,+5.62038799844,+0,+4.75583402104,+5.18834693224,+0,+0,+0,+5.18870918285,+3.02379889676,+5.18296212131,+4.75109046016,+5.18302040432,+2.59184688532,+5.18355381624
2010-08-16 13:23:00 UTC,+5.6193299037,+3.8907498991,+5.6195459835,+0,+5.61974692504,+0,+5.61942333559,+0,+4.75501773869,+5.18745641047,+0,+0,+0,+5.18781857554,+3.03046616113,+5.1943898185,+4.76156597882,+5.19444828647,+2.59756173062,+5.19498317497
2010-08-16 13:23:30 UTC,+0,+3.89738182284,+5.62912456554,+0,+5.62932594748,+0,+5.62900160125,+0,+4.76312271447,+5.19629851948,+0,+0,+0,+5.19666153371,+3.0312252507,+5.19569089884,+4.76275865053,+5.19574938785,+2.5982123842,+5.19628444436
2010-08-16 13:24:00 UTC,+0,+3.89513004007,+5.62587228352,+0,+5.62607351597,+0,+5.6257494266,+0,+4.76037077614,+5.19329629723,+0,+1.73156618332,+2.16429418357,+5.19365902324,+3.02869502342,+5.1913540868,+4.75878319036,+5.19141250566,+2.59604360002,+5.19194700195
2010-08-16 13:24:30 UTC,+0,+3.8918336824,+5.62111130716,+0,+5.62131232069,+3.02729381692,+5.62098860752,+5.18901133089,+4.75634224688,+5.18890138034,+0,+1.72996552138,+2.16246250399,+5.18926368423,+3.03027739041,+5.19406626532,+4.76126938474,+5.19412472806,+0,+5.19465957474
2010-08-16 13:25:00 UTC,+0,+3.89230360127,+5.62179001771,+0,+5.62199106244,+3.02765936024,+5.62166729564,+5.18963788117,+4.75691654196,+5.18952790653,+0,+1.73017441663,+2.16272362273,+5.18989027059,+3.03152108373,+5.19619795696,+4.76322345955,+5.19625645417,+0,+5.19679157615
2010-08-16 13:25:30 UTC,+0,+3.89240958704,+5.62194309444,+0,+5.62214414622,+3.0277418051,+5.62182036731,+5.18977919366,+4.75704606877,+5.18966921358,+0,+1.73022153099,+2.16278251561,+5.19003159123,+3.03282887612,+5.19843951435,+4.76527824589,+5.19849804781,+0,+5.19903345938
2010-08-16 13:26:00 UTC,+0,+3.89012108968,+5.61863778509,+3.02589942498,+5.61883868486,+3.02596161494,+5.61851516719,+5.18672790387,+4.75424926105,+5.18661804115,+5.1871557796,+1.72920421441,+2.16151087144,+5.18698012568,+3.03139961819,+5.19598976484,+4.76303261443,+5.19604825869,+0,+5.19658335383
2010-08-16 13:26:30 UTC,+5.61949778879,+3.88968746136,+5.61801148957,+3.02556212201,+5.61821236052,+3.02562430148,+5.61788889238,+5.18614974037,+4.75371931727,+5.1860398999,+5.18657755883,+1.72901145153,+2.16126991813,+5.18640192885,+3.02955975569,+5.19283623872,+4.76014184642,+5.19289468156,+0,+5.19342936935
2010-08-16 13:27:00 UTC,+5.61317071292,+3.8864852711,+5.61338652055,+3.02307126027,+5.61358717876,+3.02313336225,+5.61326407628,+5.18188020926,+4.74980587147,+5.18177053313,+5.18230760508,+1.72758796663,+2.15949056419,+5.18213215179,+3.02977410166,+5.19320362788,+4.76047862398,+5.19326207667,+0,+5.19379681194
2010-08-16 13:27:30 UTC,+5.60409534236,+3.88020147805,+5.60431074893,+3.01818333688,+5.60451098946,+3.01824528666,+5.60418860501,+5.17350192799,+4.74212635188,+5.17339257481,+5.1739284942,+0,+2.15599886248,+5.17375338777,+3.03103370782,+5.19536259411,+4.76245770082,+5.19542107782,+2.59804820324,+5.19595609195
2010-08-16 13:28:00 UTC,+5.6124368275,+3.8859771283,+5.61265260269,+3.02267599534,+5.61285322713,+3.02273808502,+5.61253018269,+5.1812026944,+4.74918486238,+5.18109304437,+5.18163002312,+0,+2.15920820559,+5.18145459788,+3.03099984517,+5.19530455352,+4.76240449628,+5.19536303628,+2.59801917787,+5.1958980429
2010-08-16 13:28:30 UTC,+5.60655724819,+3.88190610344,+5.60677276357,+3.01950930011,+5.60697311744,+3.0195712912,+5.60665053813,+5.17577473217,+4.7442096006,+5.17566529133,+5.17620152347,+0,+2.15694606804,+5.17602632293,+3.02934192693,+5.19246288001,+4.7597995967,+5.1925213168,+2.59659809333,+5.19305595636
2010-08-16 13:29:00 UTC,+5.60445046011,+3.88044736186,+5.60466588238,+3.01837460055,+5.60486613928,+3.01843655629,+5.6045437267,+5.17382976878,+4.74242685022,+5.17372040295,+5.17425636748,+0,+2.15613549222,+5.17408124746,+3.02694676324,+5.18835756723,+4.75603634678,+5.18841593759,+2.5945450789,+5.18895004674
2010-08-16 13:29:30 UTC,+5.62335390387,+3.89353611958,+5.62357016148,+3.02855584646,+5.62377128806,+3.02861811901,+5.6234473806,+5.19128121734,+4.75842282149,+5.19117117953,+5.19170954374,+1.73072231381,+0,+5.19153370142,+3.02980106637,+5.19324984548,+4.76052099063,+5.193308295,+2.59699164468,+0
2010-08-16 13:30:00 UTC,+5.62797651232,+3.89673681689,+5.62819297422,+3.03104554676,+5.62839431335,+3.03110789666,+5.62807004068,+5.19554875765,+4.76233444278,+5.19543855588,+5.19597750647,+1.73214513485,+0,+5.19580148756,+3.02645197967,+5.18750950777,+4.75525894933,+5.18756786441,+2.59412097518,+0
2010-08-16 13:30:30 UTC,+5.63342248303,+0,+5.63363918557,+3.03397870322,+5.633840775,+0,+5.6335160723,+5.20057641653,+4.76694278785,+5.20046602179,+5.20100566286,+1.7338213834,+0,+5.20082943599,+3.02243496111,+5.18062433447,+4.74894746237,+5.18068257961,+2.59067778794,+0
2010-08-16 13:31:00 UTC,+5.63520471986,+0,+5.63542150112,+3.03493860169,+5.63562317244,+0,+5.63529832907,+5.20222175744,+4.76845090507,+5.20211129959,+5.20265116653,+1.73436994887,+0,+5.20247487162,+0,+5.18368094756,+4.75174939238,+5.18373924221,+2.59220636116,+0
2010-08-16 13:31:30 UTC,+5.64533392963,+0,+0,+3.04039411314,+5.6457532952,+0,+5.64542765256,+5.2115729295,+4.77702217676,+5.21146211336,+5.21200326386,+1.73748767977,+0,+5.21182658221,+0,+5.180986946,+4.74927986039,+5.18104519701,+2.59085912537,+0
2010-08-16 13:32:00 UTC,+5.64956014288,+0,+0,+3.04267031766,+5.64997988929,+0,+5.64965391337,+5.21547452165,+4.78059837104,+5.21536355623,+5.21590524198,+1.7387884914,+2.17349120346,+0,+0,+5.17730879816,+4.74590818313,+5.17736698958,+2.58901973056,+0
2010-08-16 13:32:30 UTC,+5.65544006052,+0,+0,+3.04583719396,+5.65586033671,+0,+5.65553389731,+5.22090279478,+0,+5.22079162184,+5.22133405204,+0,+2.17575346975,+0,+0,+5.18205034967,+4.75025465915,+5.18210861791,+2.59139091994,+0
2010-08-16 13:33:00 UTC,+5.66027639594,+0,+0,+3.04844200516,+5.66069710781,+3.04850489433,+5.66037028734,+5.22536764451,+0,+5.22525630106,+5.22579934336,+0,+2.17761422333,+0,+0,+5.17770766753,+4.74627381791,+5.17776586541,+2.5892192,+0
2010-08-16 13:33:30 UTC,+5.63827330536,+0,+0,+3.03659131733,+5.63869203452,+3.03665383936,+5.63836694897,+5.20505464094,+0,+5.20494407449,+5.20548433032,+0,+2.16914865356,+0,+0,+5.18975146897,+4.75731410585,+5.1898098619,+2.5952421514,+5.19034415124
2010-08-16 13:34:00 UTC,+5.64080361837,+0,+0,+3.03795412381,+5.64122257567,+3.03801668812,+5.6408972904,+5.20739059743,+0,+0,+5.20782051803,+0,+2.17012217801,+0,+0,+5.18686388143,+0,+5.18692222762,+2.59379810578,+5.18745614385
2010-08-16 13:34:30 UTC,+5.63222088404,+3.89967562278,+0,+3.03333153162,+5.63263906773,+3.03339395251,+5.63231445987,+5.19946711392,+0,+0,+5.19989625051,+1.73345153596,+2.16682001698,+0,+3.02945732318,+0,+0,+5.19271910925,+2.59669700523,+5.1932537744
2010-08-16 13:35:00 UTC,+5.62410862668,+3.89405869021,+5.62432491766,+3.02896233423,+5.62452607896,+3.02902461941,+5.62420211185,+5.19197796902,+0,+0,+5.19240636441,+1.73095461461,+2.16369886903,+0,+3.03105589177,+0,+0,+5.19545910174,+2.5980672182,+5.19599412078
2010-08-16 13:35:30 UTC,+5.6227329632,+3.89310617984,+5.62294919338,+3.02822141275,+5.62315029141,+3.02828367489,+5.62282643302,+5.19070797188,+0,+0,+5.19113624155,+1.73053119067,+2.16316958974,+0,+3.03361289781,+0,+0,+0,+2.6002589558,+5.20037746865
2010-08-16 13:36:00 UTC,+5.61414000802,+3.8871564117,+5.61435585848,+3.02359331496,+5.61455656128,+3.02365543319,+5.61423338215,+5.18277505168,+4.75062608268,+0,+5.18320253608,+1.72788631196,+2.1598634954,+0,+3.03400544081,+0,+0,+0,+0,+5.20105038554
2010-08-16 13:36:30 UTC,+5.60624109519,+3.88168719887,+5.6064565966,+3.01933902258,+5.60665693592,+3.01940100837,+5.60633438163,+5.17548286323,+4.74394207398,+0,+5.17590962563,+1.72545505648,+2.15682442981,+5.17573443717,+3.03312158666,+0,+0,+0,+0,+5.19953523847
2010-08-16 13:37:00 UTC,+5.60894934214,+3.88356239097,+5.60916496322,+3.02079766313,+5.60936542718,+3.02085969434,+5.60904265861,+5.17798308671,+4.74623377494,+0,+5.17841009667,+1.72628864468,+2.15786641375,+5.1782348047,+3.03433318184,+0,+0,+0,+0,+5.20161221562
2010-08-16 13:37:30 UTC,+5.60886933703,+3.88350699538,+5.60908495457,+3.020754573,+5.60928541485,+3.02081660287,+5.60896265261,+5.17790922689,+4.74616607513,+0,+5.17833622953,+0,+2.1578356322,+5.17816094062,+3.0372092692,+0,+4.77216066291,+0,+0,+5.20654254866
2010-08-16 13:38:00 UTC,+5.6156298025,+3.88818794638,+5.61584571877,+3.02439570645,+5.61604649008,+3.02445784963,+5.61572319318,+5.18415041327,+4.75188673706,+5.18404064974,+5.18457803376,+0,+0,+5.18440248654,+3.03863822206,+5.20839673974,+4.77440581522,+0,+0,+5.20899213122
2010-08-16 13:38:30 UTC,+5.61906346163,+3.89056541443,+5.61927952966,+3.02624504825,+5.61948045895,+3.02630724896,+5.61915689055,+5.18732032911,+4.75479227714,+5.18721044359,+5.18774826348,+0,+0,+5.18757258504,+3.03771789726,+5.20681930197,+4.77295981275,+0,+2.60377755587,+5.20741446436
2010-08-16 13:39:00 UTC,+5.62475752439,+3.8945079874,+5.62497384403,+0,+5.62517503515,+0,+5.62485101679,+5.19257702408,+4.75961055607,+5.19246693647,+5.19300547874,+0,+0,+5.1928295828,+3.03401680229,+5.20047562114,+4.76714470017,+0,+2.60060516251,+5.20106986196
2010-08-16 13:39:30 UTC,+5.6250888551,+3.89473740104,+5.62530518939,+0,+5.62550639577,+0,+5.62518235121,+5.19288290491,+4.75989092598,+5.19277280554,+5.19331138987,+1.73125632513,+0,+5.19313548126,+3.03720818424,+5.20594565328,+4.77215895822,+5.20600430804,+2.60334065538,+5.20654068877
2010-08-16 13:40:00 UTC,+5.62706375759,+3.89610482486,+5.62728017914,+0,+5.6274814763,+0,+5.62715727574,+5.1947061127,+4.76156207564,+5.1945959433,+5.19513477809,+1.73186419246,+0,+5.19495879406,+3.03628985893,+5.20437164272,+4.77071609739,+5.20443027205,+2.60255351289,+5.20496644953
2010-08-16 13:40:30 UTC,+5.63133726914,+3.89906380721,+5.63155387955,+0,+5.63175537316,+0,+5.63143083508,+5.19865137057,+4.7651782934,+5.19854104969,+5.19908042643,+1.73317956273,+2.16648005084,+5.19890427917,+3.03275438044,+5.19831182873,+4.76516119929,+5.19837036012,+2.59952307768,+5.19890575516
2010-08-16 13:41:00 UTC,+5.63392231775,+3.90085369662,+5.63413904239,+0,+5.63434065481,+0,+0,+5.20103785835,+4.76736574477,+5.2009274459,+5.20146715037,+1.7339752306,+2.1674746345,+5.2012909044,+3.02842044748,+5.19088346339,+4.75835178023,+5.19094187463,+2.59580824727,+5.19147631012
2010-08-16 13:41:30 UTC,+5.61967209734,+3.89098683418,+5.61988819225,+0,+5.62008914951,+3.02663506549,+0,+5.18788221475,+4.75530730071,+5.18777230763,+5.1883102047,+1.7295890679,+2.16199193772,+5.18813450303,+3.03244089798,+5.19777451953,+4.76466865977,+5.19783304223,+2.5992543762,+5.19836836783
2010-08-16 13:42:00 UTC,+5.60663893979,+3.88196266677,+5.60685445878,+3.01955329858,+5.60705481642,+3.01961529104,+0,+5.17585014896,+4.7442787275,+5.1757407052,+5.17627694774,+1.72557751157,+2.15697749847,+5.17610174407,+3.03492054662,+5.20202463996,+4.76856465162,+5.20208323136,+2.60137980691,+5.20261910577
2010-08-16 13:42:30 UTC,+5.60384919249,+3.88003104378,+5.60406458822,+3.01805076258,+5.60426481746,+3.01811270825,+0,+5.17327468524,+4.7419180615,+5.17316534082,+5.17370122902,+1.72471883786,+2.15590415768,+5.17352613197,+3.03404398454,+5.20052221151,+4.76718740854,+5.20058077864,+2.60062846177,+5.20111645913
2010-08-16 13:43:00 UTC,+5.60451978658,+3.88049536358,+5.60473521193,+3.01841193928,+5.60493547203,+3.01847389619,+0,+5.17389377024,+4.74248551384,+5.17378440194,+5.1743203753,+0,+2.15616216526,+5.17414525262,+3.03307843769,+5.19886726319,+4.76567035384,+5.19892580357,+2.59980084334,+5.19946127034
2010-08-16 13:43:30 UTC,+5.60290143688,+3.87937481703,+5.60311679069,+3.01754030872,+5.60331697626,+3.01760223847,+0,+5.17239972767,+4.74111607682,+5.17229041703,+5.17282618473,+0,+2.1555395135,+5.17265112394,+3.03228326983,+5.19750434463,+4.76442099639,+5.19756286297,+2.59911926525,+5.19809815375
2010-08-16 13:44:00 UTC,+5.6170026234,+3.88913848862,+5.61721860037,+3.02513509707,+5.61741943487,+3.02519726327,+0,+0,+4.75304840923,+5.18530797398,+5.18584553234,+0,+2.16096487171,+5.18566993263,+3.03191991595,+5.19688155577,+4.76385009954,+5.19694006404,+2.59880781649,+5.19747527434
2010-08-16 13:44:30 UTC,+5.61449636388,+3.88740315276,+5.61471223009,+3.02378524544,+5.6149129493,+3.02384736964,+0,+0,+4.75092762869,+5.1829943122,+5.18353155244,+0,+2.16000060147,+5.18335604849,+3.03287346002,+5.19851593126,+4.76534829559,+5.19857446595,+2.59962514674,+5.19910988735
2010-08-16 13:45:00 UTC,+5.61610694329,+3.88851831904,+5.61632288066,+3.02465269078,+5.61652367395,+3.02471484197,+0,+0,+4.75229049052,+5.18448112388,+5.18501856853,+1.72849172714,+2.16062026344,+5.18484300305,+3.03373694251,+5.19999594118,+4.76670498811,+5.2000544998,+2.60036528071,+5.2005901123
2010-08-16 13:45:30 UTC,+5.61326583985,+3.88655113699,+5.61348165166,+3.0231224948,+5.61368231422,+3.02318459837,+5.61335920425,+0,+4.74988636723,+5.18185834982,+5.18239543377,+1.72761724628,+2.1595271637,+5.18221997687,+3.03169448693,+5.19649517015,+4.76349590835,+5.19655367217,+2.59861459002,+5.19708883261
2010-08-16 13:46:00 UTC,+0,+3.88838644671,+5.61613241558,+3.02455011231,+5.6163332001,+3.0246122603,+5.61600988051,+0,+4.75212932732,+5.18430530318,+5.18484272363,+1.72843310529,+0,+5.18466716544,+3.03164394351,+5.19640853875,+4.76341649525,+5.19646703936,+2.59857126672,+5.19700218855
2010-08-16 13:46:30 UTC,+0,+3.8934615927,+5.62346252124,+3.02849787484,+5.62366364287,+3.02856014558,+5.62333974392,+0,+4.75833174104,+5.19107181547,+5.19161016603,+1.73068918402,+0,+5.19143432782,+3.0318954069,+5.19683954722,+4.76381159123,+5.19689805481,+2.59878680855,+5.19743325968
2010-08-16 13:47:00 UTC,+0,+3.89547549834,+5.62637123386,+3.03006441519,+5.62657248923,+3.03012673461,+5.62624836047,+0,+4.76079296603,+5.19375688452,+5.19429560405,+1.73158443498,+0,+5.19411965473,+3.0319182323,+5.19687867004,+4.76384745426,+5.19693717826,+0,+0
2010-08-16 13:47:30 UTC,+0,+3.89089829848,+5.61976031888,+3.02650398604,+5.61996127026,+0,+5.61963766388,+0,+4.75519909988,+5.18765426612,+5.18819214696,+1.7295497107,+0,+5.18801645017,+3.03216076174,+5.19729436568,+4.76422851331,+5.19735288063,+0,+0
2010-08-16 13:48:00 UTC,+0,+3.89295661858,+5.6227331799,+3.02810507475,+5.622934268,+0,+5.62261042667,+5.19050855947,+4.75771460441,+5.19039855136,+5.19093680942,+0,+0,+5.19076099905,+0,+5.19778387479,+4.76467723553,+5.19784239765,+0,+0
2010-08-16 13:48:30 UTC,+0,+3.89499662551,+5.62567959091,+3.02969191835,+5.62588081453,+0,+5.62555674034,+5.19322853296,+4.76020772812,+5.1931184203,+5.19365705221,+0,+2.16422004944,+5.19348112926,+0,+5.19400924932,+4.76121711942,+5.19406771112,+0,+0
2010-08-16 13:49:00 UTC,+0,+3.89516324347,+5.62592023971,+3.02982152405,+5.62612147435,+0,+5.62579738121,+5.19345068735,+4.76041135456,+5.19334056617,+5.19387922849,+0,+2.1643126336,+5.1937032964,+0,+5.19961354327,+4.76635445236,+5.19967209571,+0,+0
2010-08-16 13:49:30 UTC,+5.62601554143,+3.89537903928,+5.62623191667,+3.02998938337,+5.62643316563,+0,+5.62610904788,+5.19373841131,+4.76067508193,+5.19362827908,+5.19416698094,+0,+2.16443254436,+5.19399103694,+0,+5.19396885136,+4.7611800875,+5.19402731252,+0,+0
2010-08-16 13:50:00 UTC,+5.61930630085,+3.89073355646,+5.61952237961,+3.02637583952,+5.61972332005,+3.02643804429,+5.61939973247,+5.18754451554,+4.75499776611,+5.18743462141,+5.18797247209,+1.72947647717,+2.16185119947,+5.18779678438,+0,+5.19386105821,+4.76108127589,+5.19391951762,+2.59729730435,+0
2010-08-16 13:50:30 UTC,+5.61625324519,+3.88861961861,+5.61646918904,+3.02473148787,+5.61666998907,+3.02479364151,+5.61634664283,+5.18472596868,+4.75241429025,+5.184616183,+5.18515364624,+1.72853675833,+2.16067655236,+5.18497807516,+0,+5.20259324492,+0,+5.20265184552,+2.60166415901,+0
2010-08-16 13:51:00 UTC,+5.61353731758,+3.88673910845,+5.61375314143,+3.02326871069,+5.61395381652,+3.02333081882,+5.61363068502,+5.18221865462,+4.75011608996,+5.18210896546,+5.18264608398,+1.72770080618,+2.15963161345,+5.18247061667,+0,+5.20218114372,+0,+5.20223973766,+2.60145807249,+5.20277563237
