# file...... Output/hvac/house_hvac_file_060.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_103_1181:hvac_load,house_3_1C_tm_3_C_1_Meter_104_1182:hvac_load,house_3_2C_tm_3_C_2_Meter_104_1183:hvac_load,house_3_3C_tm_3_C_3_Meter_104_1184:hvac_load,house_3_4C_tm_3_C_4_Meter_104_1185:hvac_load,house_3_5C_tm_3_C_5_Meter_104_1186:hvac_load,house_3_6C_tm_3_C_6_Meter_104_1187:hvac_load,house_3_7C_tm_3_C_7_Meter_104_1188:hvac_load,house_3_8C_tm_3_C_8_Meter_104_1189:hvac_load,house_3_9C_tm_3_C_9_Meter_104_1190:hvac_load,house_3_10C_tm_3_C_10_Meter_104_1191:hvac_load,house_3_11C_tm_3_C_11_Meter_104_1192:hvac_load,house_3_12C_tm_3_C_12_Meter_104_1193:hvac_load,house_3_13C_tm_3_C_13_Meter_104_1194:hvac_load,house_3_14C_tm_3_C_14_Meter_104_1195:hvac_load,house_3_15C_tm_3_C_15_Meter_104_1196:hvac_load,house_3_1B_tm_3_B_1_Meter_106_1197:hvac_load,house_3_2B_tm_3_B_2_Meter_106_1198:hvac_load,house_3_3B_tm_3_B_3_Meter_106_1199:hvac_load,house_3_4B_tm_3_B_4_Meter_106_1200:hvac_load
2010-08-16 15:20:30 UTC,+2.15920966439,+5.60511903996,+4.74229403143,+2.58711771458,+6.03567807529,+5.60456001024,+1.7248067808,+3.88060348783,+5.60447516147,+6.46608337406,+2.15599435587,+6.03573716487,+0,+5.17346793238,+3.01836138422,+5.17386811343,+1.74214863244,+2.17766319153,+0,+4.78977279743
2010-08-16 15:21:00 UTC,+2.15770445,+5.6013885594,+4.73913791504,+2.58539584179,+6.03166115513,+5.60083005295,+0,+3.87802075374,+5.60074526234,+6.46178011407,+2.15455940949,+6.03172020009,+0,+5.17002485365,+3.01635248555,+5.1704246842,+0,+2.17847848479,+0,+4.79156591511
2010-08-16 15:21:30 UTC,+0,+5.60351505255,+4.74093700224,+0,+6.03395092799,+5.6029562478,+0,+3.87949299472,+5.60287142403,+6.46423310977,+2.15537737479,+6.03400999839,+0,+5.17198751856,+3.017497622,+5.17238754891,+0,+2.17899625335,+0,+4.79270467105
2010-08-16 15:22:00 UTC,+0,+5.61164089314,+4.74781174643,+0,+6.04270069979,+5.61108094899,+0,+3.88511878083,+5.6109959985,+6.47360659537,+2.15850301643,+0,+0,+5.17948733243,+3.02187346313,+5.17988812609,+0,+2.17528462582,+3.48000772433,+4.78454149191
2010-08-16 15:22:30 UTC,+0,+5.61201622521,+4.74812929046,+0,+6.04310485123,+5.61145622846,+0,+3.88537863554,+5.61137127212,+6.47403955614,+2.15864738962,+0,+0,+5.1798337484,+3.02207558296,+5.18023457729,+0,+2.1744225729,+3.47862867059,+4.78264553356
2010-08-16 15:23:00 UTC,+0,+5.61756954583,+4.75282759354,+0,+6.04908457611,+5.61700877098,+1.72863812046,+3.8892233817,+5.616923728,+6.48044553661,+2.16078349966,+0,+0,+5.18495923345,+3.02506609796,+5.18536058371,+0,+2.17351868848,+3.47718269762,+4.7806575729
2010-08-16 15:23:30 UTC,+2.16579880437,+5.62333384225,+4.75770438971,+0,+6.05529147646,+5.62277226008,+1.73041194213,+3.89321419339,+5.62268712714,+6.48709488648,+2.16300076248,+0,+0,+5.19027944066,+3.02817022538,+5.19068133196,+1.73738495246,+2.17170867373,+3.47428715901,+4.77667671246
2010-08-16 15:24:00 UTC,+2.16673552479,+5.62664956504,+0,+2.59705552927,+6.05886179286,+5.62608751874,+1.73143227495,+3.89550977717,+5.62600233404,+6.49091970762,+2.16427617029,+0,+0,+5.19333971587,+3.02995577301,+0,+1.73660278622,+2.17073097943,+3.47272311012,+4.77452641811
2010-08-16 15:24:30 UTC,+2.16874805089,+5.6318724502,+0,+2.59946624909,+6.06448571088,+5.63130967312,+1.73303949044,+3.89912575212,+5.63122440687,+6.49694451849,+0,+0,+0,+5.19816022341,+3.03276834532,+0,+1.73631678162,+2.17037347862,+3.47215120467,+4.77374014796
2010-08-16 15:25:00 UTC,+2.1707666716,+5.6377053714,+0,+2.60215854238,+6.07076650597,+5.63714177851,+1.73483442964,+3.90316407512,+5.63705642115,+6.50367303101,+0,+0,+0,+5.20354376927,+0,+0,+1.73502151374,+2.16875441613,+3.4695611387,+4.77017925928
2010-08-16 15:25:30 UTC,+2.16870087556,+5.63165082656,+0,+2.59936395459,+6.06424707007,+5.63108808043,+1.73297129119,+3.89897231481,+5.63100281763,+6.49668886644,+0,+0,+5.1985269309,+5.19795567388,+0,+0,+1.73354546922,+2.16690938598,+3.4666095852,+4.76612138849
2010-08-16 15:26:00 UTC,+2.17086255597,+5.63790444297,+0,+2.60225042755,+6.07098086306,+0,+1.73489568905,+3.9033018989,+5.63725546181,+6.50390266829,+0,+0,+5.2042995822,+5.20372750415,+0,+0,+1.73357290603,+0,+3.46666444884,+4.7661968164
2010-08-16 15:26:30 UTC,+2.17125421911,+5.63831922658,+0,+2.60244187865,+6.07142749531,+0,+1.73502332859,+3.90358906723,+5.63767018091,+6.50438113804,+2.1689718489,+6.07148698204,+5.20468246485,+5.20411033231,+0,+0,+1.73310576944,+0,+3.4657303452,+4.76491258703
2010-08-16 15:27:00 UTC,+2.17094785532,+5.63720774251,+0,+2.6019288525,+6.07023066728,+0,+1.73468129648,+3.90281955027,+5.63655886967,+6.50309899589,+2.16833742105,+6.07029014072,+5.20365646491,+5.20308447834,+0,+0,+1.73656431499,+0,+3.47264618159,+4.77442065479
2010-08-16 15:27:30 UTC,+2.16671584336,+5.62509003785,+4.75919019264,+2.59633570048,+6.05718251934,+0,+1.73095236849,+3.89443006528,+5.62444304949,+6.48912072957,+2.16367629108,+6.05724184781,+5.19247073194,+5.19190033668,+0,+5.19230239274,+1.73752086307,+0,+3.47455893093,+0
2010-08-16 15:28:00 UTC,+2.16722202802,+5.62627777405,+4.76019505903,+2.59688392223,+6.05846145436,+0,+0,+3.89525237406,+5.62563060089,+6.49049083158,+2.1641331592,+6.05852079704,+5.19356711944,+5.19299656814,+3.0297555601,+5.19339873563,+1.74073551332,+0,+3.48098706628,+0
2010-08-16 15:28:30 UTC,+2.16579812237,+5.62247762339,+4.75697999865,+2.59512989196,+6.05436951398,+0,+0,+3.89262140495,+5.62183104157,+6.48610720332,+2.162671414,+6.0544288112,+5.19005923809,+5.18948918607,+3.02770914352,+5.18989099699,+1.74343053068,+2.17926554224,+3.48637612482,+0
2010-08-16 15:29:00 UTC,+2.16649308017,+5.62422705994,+4.75846008314,+2.59593737696,+6.05625327877,+0,+0,+3.89383259733,+5.62358020587,+6.48812524947,+2.16334434271,+6.05631259692,+5.1916741256,+5.19110384372,+3.02865123142,+5.1915058188,+1.74141815672,+2.17675010948,+3.48235210579,+0
2010-08-16 15:29:30 UTC,+2.16233165939,+5.61343270727,+4.74932768367,+2.59095504256,+6.0446300959,+0,+0,+3.88635931257,+5.61278753354,+6.47567352549,+2.1591922459,+6.04468928493,+5.18170996594,+5.18114110265,+3.02283837179,+5.18154206456,+1.74356992805,+2.17943978655,+0,+0
2010-08-16 15:30:00 UTC,+0,+5.61015419275,+4.74655394598,+2.58944178316,+6.04109984505,+0,+1.72635622638,+3.88408948938,+5.60950952958,+6.47189162604,+2.15793115039,+6.04115899487,+5.17868360182,+5.17811516949,+3.02107286112,+5.1785158236,+1.74277870364,+2.17845076968,+0,+0
2010-08-16 15:30:30 UTC,+0,+5.60683014508,+4.74374168591,+2.58790750702,+6.03752056514,+5.60627087537,+1.7253333317,+3.88178814205,+5.60618599991,+6.46805720287,+2.15665254026,+6.03757967519,+5.17561520649,+5.17504721139,+3.01928283034,+5.17544755321,+0,+2.17835000248,+0,+0
2010-08-16 15:31:00 UTC,+0,+5.61085001704,+4.74714263766,+2.58976295379,+6.04184909733,+5.61029018372,+1.72657034931,+3.88457123135,+5.61020524557,+6.47269428772,+2.15819880234,+6.04190825547,+5.17932591028,+5.17875738654,+3.02144756897,+5.17915810594,+0,+2.17753975662,+0,+0
2010-08-16 15:31:30 UTC,+0,+5.6167145454,+4.75210423327,+2.59246983605,+6.04816392556,+5.61615389028,+1.72837501494,+3.88863143684,+5.61606886064,+6.47945925882,+2.16045461987,+6.04822315384,+5.18473939808,+5.18417010339,+3.02460567226,+5.18457137342,+0,+2.17585174143,+0,+4.78578877929
2010-08-16 15:32:00 UTC,+0,+5.61690326419,+4.752263896,+2.59255694271,+6.04836713492,+5.61634258267,+1.72843308853,+3.88876209304,+5.61625755009,+6.47967695371,+2.1605272114,+6.04842636545,+5.18491360251,+5.18434428306,+3.02470729907,+5.18474557077,+0,+2.17659774367,+3.48210836129,+4.7874295015
2010-08-16 15:32:30 UTC,+2.16530046522,+5.62043899999,+4.75525525197,+2.59418892739,+6.0521743575,+5.61987782319,+1.72952112502,+3.89120999903,+5.61979273543,+6.48375556837,+2.16188724825,+6.05223363033,+5.18817740508,+5.18760762092,+3.02661132581,+5.18800924054,+1.73810765215,+2.17261203588,+3.47573229637,+4.77866352419
2010-08-16 15:33:00 UTC,+2.16358518196,+5.6159904669,+4.75149163762,+2.59213562413,+6.0473842497,+5.61542991326,+1.72815219742,+3.88813013351,+5.61534489492,+6.47862400501,+2.16017609977,+6.04744346932,+5.18407100841,+5.18350180893,+3.02421574921,+5.18390301096,+1.73881259547,+2.17349320285,+3.47714192746,+4.78060152105
2010-08-16 15:33:30 UTC,+2.16614787858,+5.62315703366,+4.75755480349,+0,+6.05510109189,+5.62259547627,+1.73035753359,+3.89309178299,+5.62251034609,+6.48689093065,+0,+6.05516039723,+5.19068639497,+5.19011625367,+3.02807501229,+5.19051812835,+1.73744308108,+2.1717813335,+3.47440339518,+4.7768365169
2010-08-16 15:34:00 UTC,+2.16437507931,+5.61848277913,+4.75360022078,+0,+6.0500679308,+5.61792187633,+1.72891914575,+3.8898556431,+5.6178368191,+6.48149898821,+0,+6.05012718023,+5.18637163706,+5.18580210998,+3.02555788262,+5.18620354598,+1.73615034713,+2.17016543838,+3.47181839603,+4.77328259414
2010-08-16 15:34:30 UTC,+2.16775156298,+5.627240536,+4.76100958935,+0,+6.0594981408,+5.626678407,+1.73161413185,+3.89591892578,+5.62659321307,+6.4916014167,+0,+6.05955749499,+5.19445583544,+5.19388515768,+3.03027401638,+5.19428741549,+1.73574824746,+2.16966282073,+3.47101434254,+4.77217716091
2010-08-16 15:35:00 UTC,+2.1663486701,+5.62350290576,+4.75784742334,+0,+6.05547352129,+5.62294129991,+1.73046396731,+3.89333124162,+5.62285616432,+6.48728990808,+0,+6.05553283078,+5.19100566607,+5.19043547929,+3.02826126766,+5.19083738645,+1.73650887829,+2.17061359614,+3.47253532835,+4.77426825097
2010-08-16 15:35:30 UTC,+2.16670827738,+5.62437860815,+4.7585882982,+0,+6.05641646338,+5.62381687971,+0,+3.89393751914,+5.62373173046,+6.4883000664,+2.16340263643,+6.05647578334,+5.19181401825,+5.19124371643,+3.02873284156,+5.19164570575,+1.73535371375,+2.16916966041,+3.47022541822,+4.77109252765
2010-08-16 15:36:00 UTC,+2.16761062347,+5.62683689407,+4.76066809411,+2.59714199448,+6.05906350569,+5.62627482153,+0,+3.89563947122,+5.6261896339,+6.49113579921,+2.16434822726,+6.05912285506,+5.19408323758,+5.19351261281,+0,+5.19391483278,+1.73501814344,+2.16875020331,+3.46955439929,+4.77016999373
2010-08-16 15:36:30 UTC,+2.16447795581,+5.61873441939,+4.75381311723,+2.59340214648,+6.05033889292,+5.61817348134,+0,+3.89002986191,+5.61808842019,+6.48178926547,+2.16123157358,+6.05039814536,+5.18660392367,+5.18603436353,+0,+5.18643582315,+1.73384458721,+0,+3.46720771265,+4.76694370931
2010-08-16 15:37:00 UTC,+2.16412511683,+5.61784202294,+4.75305811861,+2.59299024431,+6.04937797491,+5.61728120983,+0,+3.88941202657,+5.61719616259,+6.48075984979,+2.16088830925,+6.04943721669,+5.18578016139,+5.18521071847,+0,+5.18561209437,+1.73547956256,+0,+3.47047707022,+4.77143850527
2010-08-16 15:37:30 UTC,+2.16153950874,+5.61096901875,+4.74724331732,+2.58981788123,+6.04197723651,+5.61040916882,+1.72660696917,+3.88465362011,+5.61032422883,+6.47283156121,+2.15824457687,+6.04203639606,+5.17943575956,+5.17886722026,+0,+5.17926795077,+1.73659441122,+0,+3.47270636318,+4.77450339402
2010-08-16 15:38:00 UTC,+2.16094403022,+5.60945483329,+4.7459622636,+2.58911898075,+6.04034678638,+5.60889519559,+1.72614101552,+3.88360529984,+5.6088102792,+6.4710848869,+2.15766213855,+6.04040592782,+5.17803803005,+5.1774696898,+0,+5.17787027814,+1.73621949991,+0,+3.47195667653,+4.77347270569
2010-08-16 15:38:30 UTC,+2.16176423642,+0,+4.74801197534,+2.59023723563,+6.04295553942,+5.61131758326,+1.72688655077,+3.88528263345,+5.61123262908,+6.47387960088,+2.15859405163,+6.04301470984,+5.18027442548,+5.17970576668,+3.02200091074,+5.18010658254,+1.73692845755,+2.17113806298,+3.47337433476,+4.77542173842
2010-08-16 15:39:00 UTC,+0,+0,+4.74887520704,+2.59070818629,+0,+5.61233776664,+1.72720053136,+3.88598903891,+0,+6.47505658864,+2.15898652483,+6.04411339279,+5.18121627863,+5.18064748566,+3.02255036605,+5.18104839735,+1.73882581634,+2.17350972871,+3.47716836444,+4.78063786732
2010-08-16 15:39:30 UTC,+0,+0,+0,+2.59027993109,+0,+5.61141007103,+1.72691501563,+3.88534667476,+0,+6.47398630419,+2.15862963247,+6.04311431422,+5.18035981201,+5.17979114103,+3.02205072327,+5.18019196559,+1.74042885132,+2.17551349479,+0,+4.78504485558
2010-08-16 15:40:00 UTC,+0,+0,+0,+2.59035826181,+0,+5.61157975271,+1.72696723836,+3.88546416744,+0,+6.4741820663,+2.15869491046,+6.04329705232,+5.18051646545,+5.17994777214,+3.02214211126,+5.18034861265,+0,+2.17515826724,+0,+4.78426358494
2010-08-16 15:40:30 UTC,+0,+0,+0,+2.58781629484,+0,+5.60607328962,+1.72527252097,+3.88165132776,+0,+6.46782924779,+2.15657652734,+6.0373668859,+5.17543279146,+5.17486482237,+3.01917641363,+5.17526514561,+0,+2.17609059156,+0,+4.78631409503
2010-08-16 15:41:00 UTC,+0,+0,+0,+2.58558763975,+0,+5.60124552969,+1.72378668713,+3.87830844231,+0,+6.46225945045,+2.15471924697,+6.03216764635,+5.17097570925,+5.17040837524,+3.01657625508,+5.17080824486,+0,+2.17671707589,+0,+4.78769195518
2010-08-16 15:41:30 UTC,+2.15585586431,+0,+0,+2.58404418373,+0,+5.59790206292,+1.72275767225,+3.87599332563,+0,+6.45840208561,+2.15343298664,+6.02856691116,+5.16788895518,+5.16732206124,+3.01477551416,+5.16772161652,+0,+2.17805062537,+0,+4.79062490116
2010-08-16 15:42:00 UTC,+2.1556876102,+5.59738634689,+0,+2.58354854605,+0,+5.59682840206,+1.72242723295,+3.87524989073,+0,+6.45716340059,+2.15301994016,+6.02741063574,+5.16689773052,+5.1663309778,+3.01419725666,+5.1667304322,+0,+2.17459947313,+3.47891166356,+4.78303459952
2010-08-16 15:42:30 UTC,+2.16345760321,+5.6183852887,+0,+2.59324099869,+0,+5.61782439961,+1.72888914542,+3.88978814725,+0,+6.48138652922,+0,+6.05002220302,+5.18628164459,+5.1857121304,+3.02550538308,+0,+1.7410894138,+2.1763391865,+3.48169473903,+4.786860843
2010-08-16 15:43:00 UTC,+2.16280183363,+5.61550501545,+4.75108092872,+2.59191155498,+6.04686152348,+5.6149445298,+0,+3.88779403954,+0,+6.47806401701,+0,+6.0469207373,+5.183622893,+5.18305375731,+3.02395432908,+0,+1.74078422364,+2.17595770406,+3.4810844693,+4.78602182854
2010-08-16 15:43:30 UTC,+2.16321410045,+5.61691207644,+4.75227135143,+2.59256101018,+6.04837662376,+5.61635139364,+0,+3.88876819407,+5.61626636092,+6.47968711888,+0,+0,+5.18492173702,+5.18435241636,+3.02471204458,+0,+1.74080587959,+2.17598477363,+3.48112777331,+4.78608136396
2010-08-16 15:44:00 UTC,+2.16315824886,+5.61676715357,+4.75214874164,+2.59249411832,+6.0482205732,+5.61620649109,+0,+3.8886678592,+5.61612146063,+6.47951994452,+0,+0,+5.18478796015,+5.18421865856,+3.02463400224,+0,+1.74157636175,+2.17694786305,+3.48266845853,+4.78819953756
2010-08-16 15:44:30 UTC,+2.16382670552,+5.6186988318,+4.75378300888,+2.59338572037,+6.05030057278,+5.61813789873,+0,+0,+5.61805283813,+6.48174821372,+2.16121788465,+0,+5.18657107313,+5.18600151765,+3.025674229,+0,+1.74045591478,+2.17554732365,+3.4804279705,+4.78511925711
2010-08-16 15:45:00 UTC,+2.16215782264,+5.61436819767,+4.7501191412,+2.59138683557,+6.04563741667,+5.6138078713,+1.72780428188,+0,+5.61372287827,+6.4767526516,+2.15955208654,+0,+5.18257350782,+5.18200452155,+3.0233421421,+0,+1.74165199151,+2.17704239894,+3.48281969064,+0
2010-08-16 15:45:30 UTC,+2.16508558488,+5.62176821327,+4.75637981286,+2.59480245052,+6.05360563269,+5.62120685033,+1.72993015799,+0,+5.62112174183,+6.48528886987,+2.16239853618,+0,+5.18940438866,+5.18883442983,+3.02732711956,+0,+1.74005872857,+2.17505084774,+3.47963374202,+0
2010-08-16 15:46:00 UTC,+2.16356438857,+5.61722959373,+4.75253998215,+2.59270756619,+6.04871852119,+5.61666886645,+1.7285335085,+0,+5.61658382878,+6.48005338796,+2.16065273555,+0,+5.18521483407,+5.18464547168,+3.02488303059,+5.18504679006,+1.74029024155,+2.17534023496,+3.48009668409,+0
2010-08-16 15:46:30 UTC,+2.16534428601,+5.62177890717,+4.75638886025,+2.5948073865,+6.05361714768,+5.62121754271,+1.72993344879,+0,+5.62113243403,+6.48530120564,+2.16240264965,+0,+5.1894142601,+5.18884429983,+3.02733287835,+5.18924604522,+1.74000914601,+2.17498887039,+3.47953459487,+0
2010-08-16 15:47:00 UTC,+2.16438117575,+5.61992130278,+4.75481726203,+0,+6.05161690958,+5.61936019848,+1.72936181633,+0,+5.6192751188,+6.4831583836,+2.16168811367,+0,+5.18769952394,+5.1871298078,+0,+5.18753137883,+1.73945426593,+0,+3.47842503581,+0
2010-08-16 15:47:30 UTC,+2.16460837963,+5.61982032971,+4.75473183532,+0,+6.05150818346,+5.61925923958,+1.72933074432,+0,+5.61917416148,+6.48304190714,+2.16164927391,+6.05156744889,+5.1876063167,+5.18703661386,+0,+5.18743817539,+1.73756704383,+0,+3.47465127572,+0
2010-08-16 15:48:00 UTC,+2.1636092138,+5.61678461285,+4.75216351282,+0,+6.0482393731,+5.61622394795,+1.72839657648,+3.88867994683,+5.61613891723,+6.47954008458,+2.16048157162,+6.04829860221,+5.18480407664,+5.18423477278,+0,+5.18463604936,+1.73721102806,+0,+3.47393937328,+0
2010-08-16 15:48:30 UTC,+0,+5.62157664202,+4.75621773692,+0,+6.05339935193,+5.62101530594,+1.7298712066,+3.89199762595,+5.62093020043,+6.48506788474,+2.16232484741,+6.05345863837,+5.18922755113,+5.18865761752,+0,+5.18905934387,+1.73608774778,+0,+3.47169322004,+0
2010-08-16 15:49:00 UTC,+0,+5.62270751648,+4.75717449624,+0,+6.05461705912,+5.62214602205,+1.73021920564,+3.89278056748,+5.62206089889,+6.48637239436,+2.16275984341,+6.05467635909,+5.19027145012,+5.1897013679,+0,+5.19010320038,+1.73608943471,+0,+3.4716965933,+4.77433334347
2010-08-16 15:49:30 UTC,+0,+5.61765463344,+4.75289958058,+2.59290375119,+6.049176197,+5.61709384662,+1.72866430412,+3.88928229066,+5.6170088023,+6.48054368848,+2.16081622901,+6.04923543653,+5.18560718401,+5.18503776574,+0,+5.18543912403,+1.73512599527,+2.16888501623,+3.46977006382,+4.77046649481
2010-08-16 15:50:00 UTC,+0,+5.61696519126,+4.75231628844,+2.59258552631,+6.04843381695,+5.61640450104,+1.72845214509,+3.88880496719,+5.61631946749,+6.47974838903,+2.16055103193,+6.04849304823,+5.18497076677,+5.18440143916,+3.02474064739,+5.1848027327,+1.73477846723,+2.16845061219,+3.46907513384,+4.76951108743
2010-08-16 15:50:30 UTC,+0,+5.61690383092,+4.75226437542,+2.59255720431,+6.0483677451,+5.61634314926,+1.72843326295,+3.88876248543,+5.61625811666,+6.4796776073,+2.16052742941,+6.04842697565,+5.18491412566,+5.18434480607,+3.02470760429,+5.18474609389,+0,+2.16889806705,+0,+4.77049519818
2010-08-16 15:51:00 UTC,+2.1633071192,+5.61533000585,+4.75093286449,+2.59183077604,+6.046673076,+5.61476954472,+1.72794895665,+3.88767287466,+5.61468453668,+6.47786213633,+2.15992205043,+6.04673228772,+5.18346134339,+5.18289223069,+3.02386008479,+5.18329337074,+0,+2.17097978401,+0,+4.77507362709
2010-08-16 15:51:30 UTC,+2.16499104285,+5.61986425155,+4.75476899473,+2.59392364155,+6.05155547779,+5.61930315528,+0,+3.89081208181,+5.61921807649,+6.48309257278,+2.16166616865,+6.05161474374,+5.18764686052,+5.18707715191,+3.02630181841,+5.18747871756,+0,+2.17110717249,+0,+4.77535379924
2010-08-16 15:52:00 UTC,+2.16419211247,+5.61779212091,+4.75301589981,+2.59296721107,+6.04932424131,+5.61723131486,+0,+3.88937747773,+5.61714626841,+6.48070228596,+2.16086911418,+6.04938348248,+5.18573409731,+5.18516466102,+3.02518595672,+5.18556603218,+0,+2.17133551767,+0,+4.77585601077
2010-08-16 15:52:30 UTC,+2.16367280202,+5.61669167108,+4.7520848808,+2.59245927798,+6.04813929486,+5.61613101916,+0,+3.8886156002,+5.61604598988,+6.47943287236,+0,+6.04819852287,+5.18471828302,+5.18414899133,+3.02459335423,+5.18455025922,+1.73936741834,+2.17404763933,+0,+4.78182092238
2010-08-16 15:53:00 UTC,+2.16176191985,+5.61173522709,+4.74789155626,+2.59017153897,+6.04280227706,+5.61117526973,+0,+3.88518409131,+5.61109031777,+6.47371541343,+0,+6.04286144578,+5.18014303887,+5.17957439877,+3.02192426284,+5.17997520128,+1.74031271119,+2.17536832163,+3.48014161524,+4.78472556861
2010-08-16 15:53:30 UTC,+2.16007388197,+5.60716012468,+4.74402086018,+2.58805981525,+6.0378758818,+5.60660080873,+1.72543487487,+3.88201659776,+5.60651592813,+6.46843784776,+0,+6.03793499579,+5.17591980738,+5.17535176891,+3.01946052743,+5.1757521417,+1.74036349127,+2.17543179586,+3.48024315696,+4.78486517071
2010-08-16 15:54:00 UTC,+2.15929459976,+5.60513893197,+4.74231086068,+2.58712689614,+6.03569949457,+5.60457989938,+1.72481290211,+3.88061725975,+5.60449505028,+6.46610632005,+0,+6.0357585844,+5.17405406454,+5.1734862918,+3.0183720963,+5.17388647479,+1.73976811773,+2.1746875892,+3.47905262576,+4.78322839806
2010-08-16 15:54:30 UTC,+2.16143809251,+5.61050536606,+4.74685105093,+2.58960387371,+6.04147798283,+5.60994558108,+1.72646429137,+3.88433261816,+5.60986064831,+6.47229671893,+2.15806623077,+6.04153713684,+5.1790077664,+5.178439288,+3.02126197119,+5.17883997501,+1.7364561945,+2.17054774231,+3.47242997988,+4.77412341521
2010-08-16 15:55:00 UTC,+2.15825120182,+5.60231555568,+4.73992218616,+2.58582371419,+6.0326593295,+5.6017569192,+1.72394407684,+3.87866254368,+5.60167211414,+6.46284944173,+2.15491598284,+6.03271838554,+5.171447834,+5.17088043275,+3.01685168172,+5.1712803504,+1.73651862605,+2.17062578067,+3.47255482034,+4.77429504906
2010-08-16 15:55:30 UTC,+2.15936558903,+5.60513779729,+4.74230990077,+2.58712637238,+6.03569827286,+5.60457876493,+1.72481255291,+3.88061647415,+5.60449391586,+6.46610501136,+2.15600157096,+6.03575736266,+5.17405301711,+5.17348524461,+3.01837148523,+5.17388542743,+1.73665226465,+2.17079282662,+3.47282204906,+4.77466244191
2010-08-16 15:56:00 UTC,+2.1597621427,+5.60616627871,+4.74318003189,+2.58760108713,+6.0368057248,+5.60560710215,+1.72512904299,+3.88132852557,+5.60552223705,+6.46729140632,+2.15639718102,+6.0368648269,+5.17500239806,+5.17443449032,+3.01892533207,+5.17483476973,+1.73751564293,+2.17187203456,+3.47454849256,+4.7770360005
2010-08-16 15:56:30 UTC,+2.15994073466,+5.6065613942,+4.74351431331,+2.58778346005,+6.03723117861,+5.60600216218,+1.72525063017,+3.881602077,+5.60591729091,+6.46774718789,+2.15654916401,+6.03729028545,+5.17536712523,+5.17479916548,+3.01913810547,+5.17519948205,+1.73762943063,+2.17201426722,+3.47477602669,+4.7773488202
2010-08-16 15:57:00 UTC,+2.15901921589,+5.60417144829,+4.74149233588,+2.586680336,+6.03465772413,+5.60361255146,+1.72451518256,+3.87994743902,+5.60352771746,+6.46499028876,+2.15562986041,+6.03471680238,+5.17316098997,+5.17259334458,+3.01785109725,+5.17299343661,+1.73809956042,+2.17260192135,+3.47571611584,+4.77864127879
2010-08-16 15:57:30 UTC,+2.16007178394,+5.60684832823,+0,+2.5879158998,+6.03754014443,+5.60628905594,+1.72533892713,+3.88180073085,+5.6062041802,+6.46807817781,+2.1566595345,+6.0375992547,+5.17563199118,+5.17506399366,+3.01929262214,+5.17546433721,+1.73678494691,+2.17095867715,+3.47308736545,+4.77502720563
2010-08-16 15:58:00 UTC,+2.1598237417,+5.60679125395,+0,+2.5878895561,+6.03747868783,+5.6062319897,+1.7253213639,+3.88176121645,+5.60614711485,+6.46801234042,+2.15663758061,+6.03753779741,+5.17557930648,+5.1750113165,+3.01926188709,+5.17541165466,+1.73777313189,+2.17219389132,+3.47506337713,+4.77774387693
2010-08-16 15:58:30 UTC,+2.15921493941,+5.60518943483,+0,+2.58715020663,+6.0357538754,+5.6046303953,+1.72482844308,+3.88065222449,+5.60454554544,+6.46616457755,+2.15602143355,+6.03581296581,+5.17410068319,+5.17353290398,+3.01839929249,+5.1739330916,+1.73856791872,+2.17318736114,+3.47665266263,+4.77992886723
2010-08-16 15:59:00 UTC,+0,+5.6121665187,+0,+2.59037060964,+6.04326668479,+5.61160650088,+1.7269754706,+3.88548268865,+5.61152154219,+6.47421292574,+2.1587052007,+6.04332585867,+5.18054115986,+5.17997246305,+3.0221565174,+5.18037330606,+1.73716043518,+2.171428031,+3.47383820583,+4.77605948013
2010-08-16 15:59:30 UTC,+0,+5.6118683091,+0,+2.59023296546,+6.04294557755,+5.61130833305,+1.72688370387,+3.88527622836,+5.61122337902,+6.47386892884,+2.15859049302,+6.04300474786,+5.18026588555,+5.17969722793,+0,+5.18009804295,+1.73709790453,+0,+3.47371316723,+4.77588757391
2010-08-16 16:00:00 UTC,+0,+5.61482948312,+0,+2.59159975046,+6.04613412133,+5.61426909214,+1.72779493298,+3.88732634633,+5.61418409191,+6.47728476312,+2.15972952208,+6.04619332706,+5.18299931583,+5.18243026895,+0,+5.18283136199,+1.7356232025,+0,+3.47076429798,+4.7718333933
2010-08-16 16:00:30 UTC,+0,+5.61852788991,+0,+2.59330681897,+6.0501165053,+5.61796698075,+0,+3.88988687479,+5.6178819228,+6.48155102521,+2.16115213109,+6.05017575527,+0,+5.18584374532,+0,+5.18624518559,+1.73598195,+0,+3.47148166287,+4.77281964482
2010-08-16 16:01:00 UTC,+2.16375861667,+5.61755121475,+4.75281208476,+2.59285601636,+6.04906483745,+5.61699044242,+0,+3.8892106905,+5.61690539972,+6.48042439085,+2.16077644854,+6.04912407574,+0,+5.18494231457,+0,+5.18534366315,+1.73329079644,+0,+3.46610033201,+4.76542125424
