# file...... Output/hvac/house_hvac_file_039.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_17C_tm_3_C_17_Meter_66_761:hvac_load,house_3_18C_tm_3_C_18_Meter_66_762:hvac_load,house_3_19C_tm_3_C_19_Meter_66_763:hvac_load,house_3_20C_tm_3_C_20_Meter_66_764:hvac_load,house_3_21C_tm_3_C_21_Meter_66_765:hvac_load,house_3_22C_tm_3_C_22_Meter_66_766:hvac_load,house_3_23C_tm_3_C_23_Meter_66_767:hvac_load,house_3_24C_tm_3_C_24_Meter_66_768:hvac_load,house_3_25C_tm_3_C_25_Meter_66_769:hvac_load,house_3_26C_tm_3_C_26_Meter_66_770:hvac_load,house_3_27C_tm_3_C_27_Meter_66_771:hvac_load,house_3_28C_tm_3_C_28_Meter_66_772:hvac_load,house_3_1A_tm_3_A_1_Meter_68_773:hvac_load,house_3_2A_tm_3_A_2_Meter_68_774:hvac_load,house_3_3A_tm_3_A_3_Meter_68_775:hvac_load,house_3_4A_tm_3_A_4_Meter_68_776:hvac_load,house_3_5A_tm_3_A_5_Meter_68_777:hvac_load,house_3_6A_tm_3_A_6_Meter_68_778:hvac_load,house_3_7A_tm_3_A_7_Meter_68_779:hvac_load,house_3_8A_tm_3_A_8_Meter_68_780:hvac_load
2010-08-16 15:34:30 UTC,+4.68042595804,+3.82919386801,+4.67996398584,+3.40391818813,+1.27661090086,+3.40398630955,+2.55314001039,+0,+0,+5.10551154666,+3.82931596116,+4.68032866498,+5.63149661941,+2.16644664898,+0,+3.46603953498,+1.29991067782,+6.49825923213,+4.3323694876,+0
2010-08-16 15:35:00 UTC,+4.67661580454,+3.82607673997,+4.67615430454,+3.40114719634,+1.27557163136,+3.40121524723,+2.55106156589,+0,+0,+5.10135543396,+3.82619871102,+4.67651862043,+5.6334481582,+2.16719745663,+0,+3.46724070588,+0,+6.50051119765,+4.33387087227,+0
2010-08-16 15:35:30 UTC,+4.67732930415,+3.82666046176,+4.67686771571,+3.40166609973,+1.27576624777,+3.40173416383,+2.551450781,+0,+5.95209513362,+5.10213371881,+3.82678245567,+4.67723209963,+5.63771791456,+2.16884014272,+0,+3.46986873817,+0,+6.50543825519,+4.3371557399,+0
2010-08-16 15:36:00 UTC,+4.67876493285,+3.82783496521,+4.67830316647,+3.40271018243,+1.27615783439,+3.4027782731,+2.55223391864,+3.40258725421,+5.95392196311,+5.10369970155,+3.82795700514,+4.67866768727,+5.63749136438,+0,+3.03649762693,+3.46972929664,+0,+6.50517682906,+4.33698144716,+0
2010-08-16 15:36:30 UTC,+4.67286179489,+3.82300554395,+4.67240076028,+0,+1.27454767577,+3.39848501739,+2.54901374789,+3.39829430044,+5.94641025331,+5.09726056305,+3.82312739466,+4.67276471817,+5.64731306109,+0,+3.0414312025,+3.47577454437,+0,+6.51651051139,+4.34453760958,+0
2010-08-16 15:37:00 UTC,+4.67298030692,+3.82310249991,+4.67251925757,+0,+1.2745800015,+3.39857120925,+2.5490783964,+3.39838048622,+5.94656105911,+5.09738983584,+0,+4.6728832268,+5.63974496431,+0,+3.03735509428,+3.47111638597,+1.30181477391,+6.50777735599,+4.33871521765,+0
2010-08-16 15:37:30 UTC,+4.66860936907,+3.81952658838,+4.66814886175,+0,+1.27338777057,+0,+2.54669404308,+3.39520179822,+5.94099906571,+5.09262202027,+0,+4.66851241405,+5.639022968,+0,+3.0369662337,+3.4706719978,+1.30164810413,+6.50694421313,+4.33815976161,+0
2010-08-16 15:38:00 UTC,+4.6667507392,+3.81800602319,+4.66629046234,+0,+1.27288080477,+0,+2.54568015764,+3.39385014219,+5.93863396978,+5.09059462824,+0,+4.66665383738,+5.63897705113,+0,+3.03694150323,+3.47064373594,+1.30163750438,+6.50689122762,+4.33812443617,+3.47056308852
2010-08-16 15:38:30 UTC,+4.66809757898,+3.81910788736,+4.6676371351,+0,+1.27324817308,+0,+2.54641486081,+3.39482960783,+5.94034781569,+5.09206376001,+0,+4.6680006386,+5.63281031997,+0,+3.03362015761,+3.46684811694,+1.3002139402,+6.49977516843,+4.33338016187,+3.46676757747
2010-08-16 15:39:00 UTC,+4.66692119918,+3.81814547834,+4.66646090117,+0,+1.27292729998,+0,+2.54577314382,+3.39397410622,+5.93885087911,+5.09078056585,+0,+4.66682429248,+5.62578376788,+2.16424876649,+3.02983571975,+3.46252327829,+1.29859188965,+6.49166692391,+4.32797439792,+3.46244286187
2010-08-16 15:39:30 UTC,+4.66610016656,+3.81747378269,+4.66563997038,+0,+1.27270335251,+0,+2.54532526927,+3.39337702464,+5.93780611982,+5.08988498412,+0,+4.66600328337,+5.62419200239,+2.16363637281,+3.02897840903,+3.46154354747,+1.29822443709,+6.48983011626,+4.32674979885,+3.46146315893
2010-08-16 15:40:00 UTC,+4.66569810873,+3.81714485483,+4.6652379624,+0,+1.27259368593,+0,+2.5451059461,+3.39308463511,+5.93729450352,+5.08944641975,+0,+4.66560123705,+5.62038704242,+2.16217250566,+3.02692909161,+3.45920159674,+1.2973460777,+6.48543940697,+4.32382251447,+3.45912127484
2010-08-16 15:40:30 UTC,+4.66122570331,+3.81348593179,+4.66076611177,+0,+1.27137377832,+3.39002227817,+2.54266624203,+3.38983215665,+5.93160339352,+5.08456792359,+3.81360740937,+4.66112895973,+5.61985031414,+2.16196601231,+3.02664001455,+3.45887124078,+1.29722217617,+6.48482005278,+4.32340959124,+3.45879092828
2010-08-16 15:41:00 UTC,+4.65711141528,+3.81011998854,+4.65665233417,+3.38696233418,+1.27025155192,+3.38703002371,+2.54042189154,+3.38684011281,+5.92636798594,+5.08008006165,+3.81024133416,+4.65701478958,+5.62021548338,+2.16210650241,+3.02683669142,+3.45909600222,+1.29730647398,+6.48524143749,+4.32369052827,+3.45901568333
2010-08-16 15:41:30 UTC,+4.65508107809,+3.80845894797,+4.65462224902,+3.38548574076,+1.26969775059,+3.38555339264,+2.5393143394,+3.38536358572,+5.92378439394,+5.07786537167,+3.80858022842,+4.65498451061,+5.61949116446,+2.16182783809,+3.02644657976,+3.45865018436,+1.29713926795,+6.4844056143,+4.32313328526,+3.45856987816
2010-08-16 15:42:00 UTC,+4.65496952737,+3.80836768709,+4.65451071207,+3.3854046138,+1.26966732368,+3.38547226362,+2.53925348834,+3.3852824624,+5.92364244619,+5.07774369219,+3.80848896399,+4.65487296307,+5.6276759492,+2.16497673778,+3.03085483155,+3.46368791471,+1.29902869186,+6.49385039434,+4.3294301169,+3.46360746516
2010-08-16 15:42:30 UTC,+4.66016479367,+3.81261799024,+4.6597053338,+3.3891829498,+0,+3.38925069592,+2.54208751416,+3.38906062873,+5.93025339227,+5.08341068429,+3.81273943377,+4.66006808049,+5.62191102582,+2.16275882183,+3.02774989554,+3.46013960775,+0,+6.48719799796,+4.32499496652,+3.46005925915
2010-08-16 15:43:00 UTC,+4.66001776112,+3.8124977013,+4.65955831944,+3.38907601815,+0,+3.38914376155,+2.5420073077,+3.38895370187,+5.9300662941,+5.08325030126,+3.81261914013,+4.65992105214,+5.6254867126,+2.16413448157,+3.0296757284,+3.46234044091,+0,+6.49132413885,+4.32774586323,+3.46226002969
2010-08-16 15:43:30 UTC,+4.66094682223,+3.81325777617,+4.66048726527,+3.3897516919,+0,+3.38981945252,+2.54251411198,+3.38962934527,+5.93124851892,+5.08426372033,+3.81337924481,+4.66085008663,+5.62097841368,+2.1624000215,+3.0272475988,+3.45956558534,+0,+6.48612181602,+4.32427747631,+3.4594852531
2010-08-16 15:44:00 UTC,+4.66062458007,+3.8129941464,+4.6601650631,+3.38951733641,+0,+3.38958509106,+2.54233832837,+3.38939500031,+5.93083846768,+5.08391221886,+3.8131156047,+4.66052785371,+5.62284758442,+2.16311914024,+3.02825431756,+3.46071605898,+0,+6.48827873374,+4.32571549266,+3.46063569399
2010-08-16 15:44:30 UTC,+4.66150208538,+3.81371204294,+4.66104245955,+3.39015551542,+1.27144916518,+3.39022328634,+2.54281700888,+3.39003315067,+5.93195508809,+5.08486940092,+3.81383352938,+4.66140533388,+5.61900415397,+2.16164047238,+3.02618428015,+3.45835042957,+1.29702684351,+6.48384363157,+4.32275861152,+3.45827013191
2010-08-16 15:45:00 UTC,+4.65865454702,+3.8113824412,+4.65819527447,+3.38808460008,+1.27067246148,+3.38815231822,+2.54126367229,+3.38796232832,+5.9283316121,+5.08176330847,+3.81150383631,+4.65855787711,+5.62007533414,+2.16205258334,+3.02676120829,+0,+1.2972741211,+6.48507971316,+4.32358270672,+3.45892942401
2010-08-16 15:45:30 UTC,+4.66446833496,+3.81613876366,+4.66400834117,+3.39231276529,+1.2722582489,+3.39238059118,+0,+3.39219030369,+5.9357296235,+5.08810498352,+3.81626034523,+4.66437149849,+5.62093173617,+2.1623820635,+3.02722245877,+0,+1.297471818,+6.48606795284,+4.32424156577,+3.45945652398
2010-08-16 15:46:00 UTC,+4.66157464971,+3.81377140859,+4.66111501487,+3.39020828893,+1.27146895806,+3.39027606119,+0,+3.3900859218,+5.93204742576,+5.08494855402,+3.81389289736,+4.66147789613,+5.61557622517,+2.16032165884,+3.02433802824,+0,+1.29623552015,+6.47988799482,+4.32012138988,+3.4561603036
2010-08-16 15:46:30 UTC,+4.66563443352,+3.81709276145,+0,+3.39316082811,+1.27257631768,+3.39322867561,+0,+3.39303832843,+5.93721347716,+5.08937696287,+3.81721438043,+4.66553756366,+5.61315884324,+2.15939162889,+3.02303604773,+0,+1.29567747731,+6.4770984721,+4.31826161602,+3.45467244854
2010-08-16 15:47:00 UTC,+4.66297551678,+3.81491747302,+0,+3.39122709069,+1.27185106304,+3.39129488891,+0,+3.39110467783,+5.93383002099,+5.08647661867,+3.81503900672,+4.66287872307,+5.61264247549,+2.1591929688,+3.0227579367,+0,+1.29555827595,+6.47650261281,+4.31786435686,+3.45435463354
2010-08-16 15:47:30 UTC,+4.66420349845,+3.81592209806,+0,+3.39212015894,+1.27218601125,+3.39218797991,+0,+3.39199770599,+5.93539262061,+5.08781610009,+3.81604367114,+4.66410666957,+5.62655338184,+2.164544857,+3.03025022692,+0,+1.29876955186,+6.492555015,+4.32856648795,+3.46291654533
2010-08-16 15:48:00 UTC,+4.66365249076,+3.81547131274,+0,+3.39171943026,+1.27203571663,+3.39178724102,+0,+0,+5.93469146652,+5.08721506136,+3.81559286815,+4.66355567767,+5.62303041356,+2.16318947943,+3.02835278776,+3.46082859027,+1.29795628912,+6.4884897083,+4.32585614935,+3.46074822207
2010-08-16 15:48:30 UTC,+4.6667557129,+3.81801009224,+0,+3.39397629551,+1.27288216141,+3.39404416377,+0,+0,+5.93864029883,+5.09060005357,+3.81813174716,+4.66665881095,+5.62537647665,+2.16409207093,+3.02961635631,+3.46227259074,+1.29849786813,+6.49119693279,+4.32766105499,+3.46219218146
2010-08-16 15:49:00 UTC,+4.66763946574,+3.81873309998,+0,+3.39461901813,+1.27312321665,+3.39468690276,+0,+0,+5.93976486923,+5.09156405046,+3.81885478324,+4.66754253848,+5.62251910175,+2.16299276445,+0,+3.46051387813,+1.29783825488,+6.48789968329,+4.32546277987,+3.46043351888
2010-08-16 15:49:30 UTC,+4.66315565306,+3.81506484444,+0,+3.39135809752,+1.2719001976,+3.39142589909,+2.54371903261,+0,+5.93405924333,+5.08667311116,+3.81518638392,+4.66305885419,+5.62285768123,+2.16312302467,+0,+3.46072227348,+1.29791641449,+6.48829038484,+4.32572326041,+0
2010-08-16 15:50:00 UTC,+4.66414995876,+3.81587829666,+4.66369000447,+3.39208122139,+1.27217140759,+0,+2.5442614279,+0,+5.93532449164,+5.08775769903,+3.81599986803,+4.66405313142,+5.6263907824,+2.16448230073,+0,+3.46289689533,+1.29873201643,+6.49236738439,+4.32844139468,+0
2010-08-16 15:50:30 UTC,+4.66419511247,+3.81591523738,+4.66373515255,+3.39211406011,+1.27218372387,+0,+2.54428605933,+0,+5.93538194942,+5.08780695264,+3.81603681021,+4.66409828383,+5.63011673983,+2.16591577337,+0,+3.46519021986,+0,+6.49666692895,+4.33130789957,+0
2010-08-16 15:51:00 UTC,+4.66371623227,+3.81552346034,+4.66325633177,+3.39176578724,+1.27205310297,+0,+2.54402482944,+3.39164335019,+0,+5.08728459052,+3.8156450178,+4.66361941735,+5.6253503996,+2.16408203837,+0,+3.4622565403,+0,+6.49116684131,+4.327640993,+0
2010-08-16 15:51:30 UTC,+4.66704123337,+3.81824367962,+4.6665809205,+3.39418394459,+1.27296004088,+0,+2.54583862265,+3.39406139899,+0,+5.09091149907,+3.8183653437,+4.66694432324,+5.62100897078,+2.16241177772,+0,+3.45958439332,+0,+6.48615707726,+4.32430098501,+0
2010-08-16 15:52:00 UTC,+4.66499690473,+3.8165711923,+4.66453684541,+3.39269717566,+1.27240242328,+0,+2.54472343823,+3.3925746968,+0,+5.08868154702,+3.81669279082,+4.66490005314,+5.62622080079,+0,+0,+3.46279227178,+0,+6.49217123522,+4.3283106221,+0
2010-08-16 15:52:30 UTC,+4.66457226547,+3.81622379032,+4.66411225879,+3.39238835033,+1.27228659733,+0,+2.54449179687,+3.39226588533,+0,+5.08821835084,+3.81634537524,+4.66447542603,+5.62457091099,+0,+3.02918248583,+3.46177676551,+1.29831190659,+6.49026735543,+4.32704130607,+0
2010-08-16 15:53:00 UTC,+4.66049545966,+3.81288851161,+4.66003595871,+3.38942343164,+1.27117459472,+3.3894911839,+2.54226789299,+3.38930109976,+0,+5.08377137443,+3.81300996577,+4.660398737,+5.62207690374,+0,+3.02783923584,+3.46024170546,+1.29773617526,+6.48738941169,+4.32512258196,+3.46016135397
2010-08-16 15:53:30 UTC,+4.65795431347,+3.81080957262,+4.65749512782,+3.38757534464,+1.27048146353,+3.38764304979,+2.54088169379,+3.38745309575,+0,+5.08099949432,+3.81093094526,+4.65785766363,+5.62618160153,+0,+3.03004998925,+3.46276814455,+1.29868372783,+6.49212600141,+4.32828046469,+3.46268772118
2010-08-16 15:54:00 UTC,+4.65607517166,+3.80927222651,+4.65561621911,+3.38620871033,+1.26996890278,+3.38627638066,+2.53985661904,+3.3860865228,+0,+5.07894972798,+3.80939353889,+4.65597857566,+5.62905585131,+0,+3.0315980345,+3.4645372437,+1.29934723661,+6.49544272354,+4.33049172227,+3.46445676998
2010-08-16 15:54:30 UTC,+4.66063168558,+3.8129999595,+4.66017216773,+3.389522504,+1.27121175214,+3.38959025878,+2.54234220444,+3.38940016767,+0,+5.08391996954,+3.81312141803,+4.66053495901,+5.62899817571,+0,+3.03156697095,+3.46450174441,+1.29933392244,+6.49537616916,+4.33044735048,+3.4644212717
2010-08-16 15:55:00 UTC,+4.65409698861,+3.8076538538,+4.65363828162,+3.3847700468,+1.26942932719,+3.38483768044,+2.53877751707,+3.3846479239,+5.9225321458,+5.07679192769,+3.8077751027,+4.65400044933,+5.63738435927,+2.1687118154,+3.03608369383,+3.46966343517,+1.30126983812,+6.50505335128,+4.33689912462,+3.46958281563
2010-08-16 15:55:30 UTC,+4.65566029108,+3.8089328083,+4.65520139008,+3.38590698216,+1.26985573861,+3.38597464479,+2.53963030101,+3.3857848082,+5.92452143898,+5.07849717666,+3.80905410735,+4.65556370699,+5.63641791275,+2.16833999832,+3.03556317443,+3.46906858793,+1.30104673795,+6.5039381266,+4.33615560467,+3.46898798531
2010-08-16 15:56:00 UTC,+4.65596211558,+3.80917973417,+4.65550317716,+3.3861264886,+1.26993806522,+3.38619415681,+2.53979494674,+3.38600430478,+5.92490550894,+5.07882640659,+3.8093010429,+4.65586552284,+5.63204377195,+2.16665715283,+3.03320730173,+3.46637630709,+1.30003698576,+6.49889061529,+4.33279043057,+3.46629578104
2010-08-16 15:56:30 UTC,+4.654989871,+3.80838433044,+4.65453105319,+3.38541940902,+1.26967287267,+3.38548705921,+2.53926458581,+3.38529725695,+5.92366833336,+5.07776588301,+3.80850560798,+4.65489330612,+5.62964677184,+2.1657349645,+3.03191629893,+3.46490095488,+1.29948364813,+6.49612461244,+4.33094633735,+3.46482047082
2010-08-16 15:57:00 UTC,+4.65335793145,+3.80704922323,+4.65289931619,+3.38423255631,+1.26922773958,+3.38430017624,+2.53837436024,+3.38411045755,+5.92159169993,+5.0759857648,+3.80717044842,+4.65326141337,+5.63203460738,+2.16665362691,+3.03320236569,+3.46637066623,+1.3000348701,+6.49888003984,+4.33278337989,+3.46629014035
2010-08-16 15:57:30 UTC,+4.65424029332,+3.80777109291,+4.65378156852,+3.38487426732,+1.26946841545,+3.38494190362,+2.53885569003,+3.38475213973,+5.92271450014,+5.07694824432,+3.80789234641,+4.65414374993,+5.62801142389,+2.1651058036,+3.03103551518,+3.46389439917,+1.2991061348,+6.49423751319,+4.3296882089,+3.46381394375
2010-08-16 15:58:00 UTC,+4.65388410434,+3.8074796909,+4.65342542377,+3.38461522349,+1.26937126019,+3.38468285319,+2.53866138837,+3.38449310755,+5.92226125182,+5.07655971372,+3.80760093297,+4.65378757116,+5.62492219665,+2.16391729758,+3.02937168515,+3.46199298165,+1.29839299945,+6.49067271928,+4.32731156201,+3.46191258032
2010-08-16 15:58:30 UTC,+4.6529736452,+3.80673483457,+4.6525150777,+3.38395307832,+1.2691229204,+3.38402069112,+2.53816473147,+3.38383099214,+5.92110269807,+5.07556658575,+3.80685604741,+4.65287713815,+5.62329876053,+2.1632927195,+3.02849731705,+3.46099375769,+0,+6.48879936558,+4.32606259776,+3.46091338479
2010-08-16 15:59:00 UTC,+4.65751216789,+3.81044784857,+4.65705303709,+3.38725378758,+1.27036086248,+3.38732148454,+2.5406405027,+3.38713155313,+5.92687794135,+5.08051720229,+3.81056920703,+4.65741553072,+5.62118096718,+2.16247794916,+3.02735669236,+3.45969025696,+0,+6.48635555137,+4.32443330761,+3.45960992116
2010-08-16 15:59:30 UTC,+4.65761363741,+3.81053086186,+4.657154494,+3.38732758282,+1.27038853964,+3.38739528166,+2.54069585448,+3.38720534505,+5.92700706068,+5.08062788513,+3.81065222358,+4.65751699732,+5.62093370988,+2.16238282286,+3.02722352182,+3.45953807025,+0,+6.4860702304,+4.32424308423,+3.45945773878
2010-08-16 16:00:00 UTC,+4.65949318776,+3.8120685422,+4.65903381117,+3.38869451424,+1.27090121182,+3.38876224792,+2.54172115211,+3.3885722151,+5.92939877758,+5.08267809709,+3.81218996421,+4.65939649382,+5.62110671582,+2.1624493828,+3.02731670133,+3.45964455536,+0,+6.48626986954,+4.3243761836,+3.45956422086
2010-08-16 16:00:30 UTC,+4.66061080543,+3.81299172581,+4.66016210469,+3.38951518462,+1.27120900699,+3.38957517078,+2.54233671439,+3.38939284861,+5.93083470263,+5.08390899143,+3.81311318402,+4.66052489504,+5.6232914344,+2.16328990087,+3.02849337117,+3.46098924838,+1.29801654467,+6.48879091159,+4.32605696145,+3.46090887562
2010-08-16 16:01:00 UTC,+4.66064379569,+3.81301871563,+4.66019509104,+3.3895391774,+1.27121800556,+3.38959916405,+2.5423547107,+3.38941684032,+5.93087668279,+5.08394497737,+3.8131401749,+4.66055788452,+5.6302232945,+2.16595676773,+3.03222680882,+3.4652558042,+1.29961673599,+6.49678988703,+4.33138987568,+3.46517531005
2010-08-16 16:01:30 UTC,+4.65968354986,+3.81223312441,+4.65923495974,+3.38884082071,+1.27095435342,+3.3889007929,+2.54183089254,+3.388718515,+5.92965476975,+5.082897537,+3.81235455286,+4.65959766155,+5.63194464893,+2.16661901758,+3.03315391491,+3.46631529688,+1.30001410358,+6.49877623289,+4.33271417184,+3.46623477258
2010-08-16 16:02:00 UTC,+4.65684439273,+3.8099103682,+4.6563961411,+3.38677599071,+1.27017993425,+3.38683592018,+2.54028212039,+3.38665377773,+5.92604194135,+5.07980057177,+3.81003170557,+4.65675857199,+5.6303411877,+2.16600212439,+3.03229030514,+3.46532836748,+1.2996439512,+6.49692592918,+4.33148057498,+3.46524787126
2010-08-16 16:02:30 UTC,+4.6530478521,+3.80680436252,+4.65260005313,+3.38401488569,+1.26914437553,+3.38407475804,+2.53821109149,+3.38389279671,+5.92121084221,+5.07565928839,+3.8069255781,+4.65296212172,+5.63237896178,+2.16678610904,+3.03338783193,+3.4665826162,+1.30011436292,+6.4992774054,+4.3330483034,+3.46650208428
2010-08-16 16:03:00 UTC,+4.65526543385,+3.8086185987,+4.65481737041,+3.38562766339,+1.2697492515,+3.38568756912,+2.53942079169,+3.38550550197,+5.92403271556,+5.07807823635,+3.80873988543,+4.65517965067,+5.62855130237,+2.16531350892,+3.03132628892,+3.46422669408,+1.29923076353,+6.49486050251,+4.33010355568,+3.4641462292
2010-08-16 16:03:30 UTC,+4.65622790889,+3.80940601369,+4.65577973072,+3.38632764133,+1.27001177981,+3.38638756153,+2.53994582587,+3.38620544848,+5.9252574654,+5.07912810842,+3.80952733129,+4.65614210281,+5.6267362351,+2.16461520541,+3.03034871005,+3.46310952131,+1.29881176279,+6.49276601735,+4.32870716315,+3.46302908821
2010-08-16 16:04:00 UTC,+4.65816868775,+3.8109937934,+4.65772027816,+3.38773910897,+1.27054115396,+0,+2.54100452892,+3.38761685272,+5.92772710707,+5.08124511861,+3.81111517327,+4.65808283548,+5.62511607105,+2.16399188607,+3.02947610413,+3.4621123112,+1.29843775454,+6.49089643938,+4.32746071612,+3.46203190648
2010-08-16 16:04:30 UTC,+4.66159309217,+3.81379534908,+4.66114427439,+3.39022957098,+1.27147520736,+0,+2.54287255591,+3.39010720291,+5.93208466296,+5.08498047424,+3.81391683878,+4.66150715842,+5.62332515592,+2.16330287443,+3.02851153329,+3.46101000397,+1.29802432915,+6.48882982433,+4.32608290457,+3.46092963062
2010-08-16 16:05:00 UTC,+4.66492283897,+3.816519464,+0,+3.39265119145,+1.27238344158,+0,+2.54468393951,+0,+5.936321767,+5.08861257692,+3.81664106051,+4.664836826,+5.62014271958,+2.16207850823,+3.02679750144,+3.4590512161,+1.29728967672,+6.48515747213,+4.32363454858,+3.45897089849
2010-08-16 16:05:30 UTC,+4.66328125991,+3.81517646396,+0,+3.39145732245,+1.27193567833,+0,+2.54378845493,+0,+5.93423285698,+5.08682193512,+3.81529800782,+4.66319528598,+5.62010782246,+2.16206508241,+3.02677870617,+3.45902973695,+1.29728162087,+6.48511720283,+4.32360770105,+3.45894941995
2010-08-16 16:06:00 UTC,+4.66572745367,+3.81717773116,+0,+3.3932363625,+1.27260291128,+0,+2.54512285838,+0,+5.93734563958,+5.08949025425,+3.81729935346,+4.66564142156,+5.61832293766,+2.1613783908,+3.02581738321,+0,+1.29686958756,+6.48305754639,+4.32223452884,+3.45785085564
2010-08-16 16:06:30 UTC,+4.66213571861,+3.81423927973,+0,+3.39062420617,+1.2716232162,+0,+2.54316355993,+0,+5.93277515519,+5.08557237353,+3.81436078686,+4.66203743929,+5.62541027263,+2.16411423114,+3.02964737916,+0,+1.29851116485,+6.49126340001,+4.32770536865,+0
2010-08-16 16:07:00 UTC,+4.66325509843,+3.8151550609,+0,+3.39143829603,+1.27192854241,+3.39149832197,+2.54377418377,+0,+5.9341995666,+5.08679339811,+3.8152766039,+4.66315678631,+5.62486761633,+2.16390545549,+3.029355107,+0,+0,+6.49063720006,+4.3272878814,+0
2010-08-16 16:07:30 UTC,+4.66667835217,+3.81795567525,+0,+3.39392792117,+1.27286228192,+3.39398799862,+2.54564157537,+0,+5.93855565829,+5.09052749859,+3.81807732805,+4.6665799397,+5.62255989903,+2.16301760897,+3.02811218049,+0,+0,+6.48797420189,+4.32551246137,+0
2010-08-16 16:08:00 UTC,+4.66193107947,+3.81407186144,+0,+3.39047537854,+1.27156739806,+3.39053538457,+2.54305192887,+0,+5.93251475183,+5.08534915225,+3.814193362,+4.66183280616,+5.62353479332,+2.16339267934,+0,+0,+0,+6.48909918442,+4.32626248683,+0
2010-08-16 16:08:30 UTC,+4.66143903907,+3.81366931594,+4.66099023961,+3.39011753298,+1.27143318727,+3.3901775316,+2.54278351987,+3.38999516993,+5.93188863025,+5.08481243239,+3.81379080072,+4.66134078018,+5.62053878416,+2.16224002688,+0,+0,+0,+6.48564192959,+4.32395753621,+0
2010-08-16 16:09:00 UTC,+4.65955454157,+3.81212758081,+4.65910596679,+3.38874699701,+1.27091916465,+3.38880696727,+2.54175552278,+3.38862469551,+5.92949060658,+5.08275681415,+3.81224900513,+4.65945633796,+5.62125264132,+2.16251466872,+0,+3.45974012495,+1.29755138468,+6.48646568752,+4.32450673538,+0
2010-08-16 16:09:30 UTC,+4.66385662632,+3.81564717967,+4.66340753863,+3.39187576841,+1.27209261744,+3.39193580341,+2.54410231845,+3.3917533264,+5.93496501084,+5.08744954732,+0,+4.66375829654,+5.61768209898,+2.16114097641,+0,+3.45754245072,+1.29672713259,+6.48234544807,+4.32175977311,+3.45747104187
2010-08-16 16:10:00 UTC,+4.66110436493,+3.81339551412,+4.66065560539,+3.38987413497,+1.27134190029,+3.38993412855,+2.54260095447,+3.38975178286,+5.93146275734,+5.08444736837,+0,+4.66100611587,+5.6237846125,+2.16348879213,+0,+3.46129855694,+1.29813588474,+6.48938746412,+4.32645468283,+3.46122706041
2010-08-16 16:10:30 UTC,+4.66210785067,+3.81421648057,+4.66165897149,+3.39060393869,+0,+3.39066394737,+2.5431483579,+3.3904815538,+5.93273969328,+5.08554197507,+0,+4.66200957217,+5.61681506195,+0,+0,+3.45700878817,+1.29652697897,+6.48134492777,+4.3210927266,+3.45693739177
2010-08-16 16:11:00 UTC,+4.66396072168,+3.81573234166,+4.66351162166,+3.39195147371,+0,+3.39201151027,+2.54415910265,+3.39182902832,+5.93509747237,+5.08756309507,+0,+4.66386238887,+5.61147915436,+0,+0,+3.45372452878,+1.29529519596,+6.47518753873,+4.31698759744,+3.45365320904
2010-08-16 16:11:30 UTC,+4.66405427066,+3.81580887549,+4.66360515955,+3.39201950895,+0,+3.39207954691,+0,+3.39189706053,+5.9352165136,+5.08766513877,+0,+4.66395593511,+5.61275036127,+0,+3.02282233906,+3.45450695865,+1.29558865142,+6.4766544524,+4.31796558829,+3.45443562064
2010-08-16 16:12:00 UTC,+4.66326286927,+3.81514880615,+4.66281385244,+3.39144394752,+0,+3.39150397358,+0,+3.39131266728,+5.93420945493,+5.08680187455,+0,+4.66316455691,+5.61861015995,+0,+3.02597838762,+3.45811367365,+1.29694137348,+6.48341638718,+0,+3.45803267275
2010-08-16 16:12:30 UTC,+4.66279695836,+3.8147676402,+4.66233398456,+3.39110510512,+1.27180357842,+3.39116512416,+0,+3.39097384194,+5.9336165831,+5.08629365684,+3.81554333458,+4.66269865966,+5.62275308841,+0,+3.02820974121,+3.46066365233,+1.29789775963,+6.48819713345,+0,+3.46058257782
2010-08-16 16:13:00 UTC,+4.66445696511,+3.81612570682,+4.66399378304,+3.392312376,+1.27225636807,+3.39237242002,+0,+3.39218105203,+5.93572894237,+5.08810439964,+3.81625990729,+4.66435861775,+5.61974008107,+0,+3.02658695566,+3.45880914185,+1.29720221339,+6.48472026352,+0,+3.45872812087
2010-08-16 16:13:30 UTC,+4.65877610682,+3.81147814509,+4.65831363761,+3.38818086582,+1.27070683586,+3.38824082437,+0,+3.38804974991,+0,+5.08190769406,+3.81161213124,+4.65867792604,+5.62565642066,+2.16420893155,+3.02977345652,+3.46245065765,+1.29856798763,+6.49154744339,+0,+3.46236953155
2010-08-16 16:14:00 UTC,+4.65694967858,+3.80998392762,+4.65648743861,+3.38685256181,+1.27020865243,+3.38691249287,+0,+3.38672151281,+0,+5.07991541801,+3.81010611867,+4.65685155138,+5.63193517571,+2.16662455218,+3.03315515161,+3.46631524041,+1.30001742449,+6.49879283329,+0,+3.46623400278
