# file...... Output/hvac/house_hvac_file_034.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_60_661:hvac_load,house_3_4A_tm_3_A_4_Meter_60_662:hvac_load,house_3_5A_tm_3_A_5_Meter_60_663:hvac_load,house_3_6A_tm_3_A_6_Meter_60_664:hvac_load,house_3_7A_tm_3_A_7_Meter_60_665:hvac_load,house_3_8A_tm_3_A_8_Meter_60_666:hvac_load,house_3_1C_tm_3_C_1_Meter_62_667:hvac_load,house_3_2C_tm_3_C_2_Meter_62_668:hvac_load,house_3_3C_tm_3_C_3_Meter_62_669:hvac_load,house_3_4C_tm_3_C_4_Meter_62_670:hvac_load,house_3_5C_tm_3_C_5_Meter_62_671:hvac_load,house_3_6C_tm_3_C_6_Meter_62_672:hvac_load,house_3_7C_tm_3_C_7_Meter_62_673:hvac_load,house_3_8C_tm_3_C_8_Meter_62_674:hvac_load,house_3_9C_tm_3_C_9_Meter_62_675:hvac_load,house_3_10C_tm_3_C_10_Meter_62_676:hvac_load,house_3_11C_tm_3_C_11_Meter_62_677:hvac_load,house_3_12C_tm_3_C_12_Meter_62_678:hvac_load,house_3_13C_tm_3_C_13_Meter_62_679:hvac_load,house_3_14C_tm_3_C_14_Meter_62_680:hvac_load
2010-08-16 13:58:30 UTC,+5.09602201537,+4.24667411503,+5.5201156446,+5.09632924532,+4.24670583766,+6.36961731672,+5.10584053131,+1.70238357128,+4.68040204121,+3.40433646489,+5.53118394109,+0,+4.6804424001,+4.68067696243,+0,+4.68061580057,+4.68059021752,+2.12785095703,+5.10660430787,+0
2010-08-16 13:59:00 UTC,+5.10284162223,+4.25235709296,+5.52750249261,+5.10314937236,+4.2523888785,+6.37814110034,+5.10629299393,+1.70253444301,+4.68081680243,+3.40463815779,+5.53167409356,+0,+4.68085716524,+4.68109175621,+0,+4.68103058863,+4.68100499958,+2.12803953201,+5.1070568597,+0
2010-08-16 13:59:30 UTC,+5.09863545955,+4.24885197453,+5.52294646975,+5.09894288885,+4.24888372127,+6.3728838441,+5.1070041759,+1.70277158368,+4.68146872524,+3.40511235957,+5.5324445165,+0,+4.68150909423,+4.68174373025,+5.95841612346,+4.68168255367,+4.68165695519,+2.12833593475,+5.107768182,+0
2010-08-16 14:00:00 UTC,+5.09721490754,+4.24766818697,+5.52140775907,+5.0975222285,+4.24769992061,+6.37110830508,+5.10987428606,+1.70372860979,+4.68409968379,+3.40702609093,+5.53555370496,+0,+4.68414007767,+4.68437489542,+5.96176477399,+4.68431368252,+4.684288046,+2.12953212421,+5.11063885817,+3.40724124259
2010-08-16 14:00:30 UTC,+5.09891434477,+4.24908437774,+5.52324855199,+5.09922179539,+4.24911612706,+6.37323242091,+5.11060400616,+1.70397193185,+4.68476860004,+0,+5.53634421025,+0,+4.68480900025,+4.68504386419,+5.96261616205,+4.68498264206,+4.68495699587,+2.12983625311,+5.11136872213,+3.40772784606
2010-08-16 14:01:00 UTC,+5.09924247177,+4.24935781557,+5.523603972,+5.09954994739,+4.24938956792,+6.37364254483,+5.11051889014,+1.70394355026,+4.6846905763,+0,+5.53625200413,+2.12979662768,+4.68473097577,+4.68496583432,+5.96251685443,+4.68490461326,+4.6848789682,+2.12980077889,+5.11128358931,+3.40767108763
2010-08-16 14:01:30 UTC,+5.09052336003,+4.24209192467,+5.51415962269,+5.09083017042,+4.24212359655,+6.36274458232,+5.11025379075,+1.70385515403,+4.68444756629,+0,+5.53596482213,+2.12968614191,+4.68448796347,+4.68472677398,+5.9622075544,+0,+4.68463594599,+0,+5.1110184377,+3.40749430992
2010-08-16 14:02:00 UTC,+5.08362783419,+4.2363456813,+5.50669054208,+5.08393411832,+4.23638007863,+6.35412590864,+5.11702286456,+0,+4.69065260783,+0,+5.54329775537,+2.13250729685,+4.69069306373,+4.69093231347,+5.97010525196,+0,+4.6908412994,+0,+5.11778884593,+3.41200817031
2010-08-16 14:02:30 UTC,+5.0886937891,+4.2405672897,+5.51217787194,+5.08900045991,+4.24060173965,+6.36045781325,+0,+0,+4.69060823042,+0,+5.54324531145,+2.13248712046,+4.6906486859,+4.69088793252,+5.97004876897,+0,+4.69079691977,+0,+5.11774042517,+3.41197588799
2010-08-16 14:03:00 UTC,+5.08422020986,+4.23683932527,+5.50733219028,+5.08452653919,+4.23687372876,+6.35486631522,+0,+0,+4.68876903092,+0,+5.5410718003,+2.13165091869,+4.688809469,+4.68904858544,+5.96770785939,+0,+4.68895762784,+0,+5.11573364871,+3.41063796147
2010-08-16 14:03:30 UTC,+5.07737188291,+4.23113241416,+5.49991423524,+5.07767768934,+4.23116674646,+6.34630663556,+0,+0,+4.6880630046,+3.40990896833,+5.54023743942,+2.13132992009,+4.68810343599,+4.68834250246,+5.96680923811,+0,+0,+0,+5.11496329345,+3.41012436228
2010-08-16 14:04:00 UTC,+5.07986392298,+4.23320910402,+5.50261355732,+5.08016991976,+4.23324346224,+6.34942142027,+0,+1.7054584697,+4.68885523862,+3.41048523093,+5.54117367797,+2.13169011349,+4.68889567751,+4.68913480006,+5.96781758344,+0,+0,+2.13169428073,+5.11582771117,+3.41070067332
2010-08-16 14:04:30 UTC,+5.07620843892,+4.23016288227,+5.49865401867,+5.07651415654,+4.23019720247,+6.34485245443,+0,+1.70406408492,+4.68502193794,+3.40769692877,+5.53664359746,+2.129947283,+4.68506234055,+4.68530119171,+5.9629386073,+4.68523599635,+0,+2.12995233816,+5.11164514267,+3.40791213681
2010-08-16 14:05:00 UTC,+5.07563211735,+4.22968261665,+5.49802976002,+5.07593779096,+4.22971693086,+6.34413211382,+0,+1.70681130144,+4.69257430656,+3.41319044119,+5.54556876169,+2.13338100726,+4.69261478065,+4.69285416636,+5.97255116546,+4.69278885352,+0,+2.13338609447,+5.11988563832,+3.41340611083
2010-08-16 14:05:30 UTC,+5.079964588,+4.23329299112,+5.50272259541,+5.08027059246,+4.23332735039,+6.34954724082,+0,+1.70638723521,+4.6914085066,+3.41234245078,+5.54419105402,+2.1328509702,+4.69144896965,+4.69168827289,+5.97106735023,+4.69162297818,+0,+2.13285605247,+5.11861361768,+3.41255804919
2010-08-16 14:06:00 UTC,+5.08212005769,+4.23508920705,+5.50505735217,+5.0824262267,+4.23512358871,+6.35224134851,+0,+1.70567384938,+4.68944733861,+3.41091591814,+5.54187340411,+2.13195931486,+4.6894877831,+4.68972694756,+5.96857120073,+4.68966168335,+0,+2.13196438881,+5.11647375978,+3.41113139671
2010-08-16 14:06:30 UTC,+5.08395523441,+0,+5.50704517475,+5.08426154352,+0,+6.35453512409,+0,+1.70478811786,+4.68701237539,+3.40914475188,+5.53899583709,+2.13085224601,+4.68705279684,+4.68729178897,+5.9654720107,+4.68722656263,+0,+2.13085730963,+5.1138169372,+3.40936008164
2010-08-16 14:07:00 UTC,+5.08387772147,+0,+5.50696121444,+5.08418755167,+0,+6.35443824115,+0,+1.70435525589,+4.68582239563,+3.40827917315,+5.53758955453,+2.1303112153,+4.68586280581,+4.68610171362,+5.96395741961,+4.68603650582,+0,+2.13031627386,+5.11252143243,+3.40849443011
2010-08-16 14:07:30 UTC,+5.0893035054,+0,+5.51283830308,+5.08961375763,+0,+6.36121989373,+5.10991926939,+1.70374172494,+4.68413573869,+3.40705231686,+5.53559631357,+2.12954436781,+4.68417613291,+4.68441492133,+5.9618106642,+4.68434973975,+4.6843241027,+2.1295494192,+5.11068109513,+3.40726747072
2010-08-16 14:08:00 UTC,+5.08890736795,+0,+5.51240921581,+5.08921758936,+0,+6.36072476408,+5.10801526008,+0,+4.68239038473,+3.40578276488,+5.53353370626,+2.12875083332,+4.68243076243,+4.68266942723,+5.95958919991,+4.6826042728,+4.68258396161,+2.12875587729,+5.10877671242,+3.405997812
2010-08-16 14:08:30 UTC,+5.09422824986,+0,+5.51817267734,+5.09453888499,+0,+6.36737530052,+5.10445281877,+0,+4.67912479093,+3.40340740651,+5.52967452476,+2.12726611364,+4.67916513773,+4.6794035712,+5.95543279365,+4.67933846756,+4.67931819598,+2.1272711437,+5.10521357243,+3.40362225391
2010-08-16 14:09:00 UTC,+5.09412053728,+4.2450895577,+5.51805600556,+5.09443116398,+0,+6.36724067133,+5.10548038104,+0,+4.68006672953,+3.40409256274,+5.53078767972,+2.12769437112,+4.68010708525,+4.68034558549,+5.95663168115,+4.68028046718,+4.68026018418,+2.1276994052,+5.10624133634,+3.40430746779
2010-08-16 14:09:30 UTC,+5.09948920989,+4.24956342966,+5.52387123325,+0,+4.24959799161,+6.37395094122,+5.10145946778,+0,+4.67638086687,+3.40141150509,+5.52643183703,+2.12601857383,+4.67642118772,+4.67665942675,+5.95194036192,+4.67659436577,+4.67657412752,+2.12602359219,+5.10221963421,+3.40162618463
2010-08-16 14:10:00 UTC,+5.10546802577,+4.25454932921,+5.53034735532,+0,+4.25458037579,+6.3814238257,+5.09938182166,+1.70022806515,+4.67447634477,+3.40002617572,+5.52418112954,+2.12515267255,+4.67451664759,+4.6747547516,+5.94951631029,+4.67468972025,+4.67466950515,+2.12515768278,+5.10014158035,+3.4002407387
2010-08-16 14:10:30 UTC,+5.10513140201,+4.25426881029,+5.5299827318,+0,+4.25429985387,+6.38100308173,+5.10098205934,+1.70076211955,+4.67594923252,+3.40109317946,+5.52591466199,+2.12581960412,+4.67598355614,+4.67622176413,+5.95138335526,+4.67615670997,+4.67613647703,+2.12582462061,+5.10174213201,+3.4013078322
2010-08-16 14:11:00 UTC,+5.10424806504,+4.25353269847,+5.52902592072,+0,+4.25356373417,+6.37989900449,+5.10337254894,+1.70155921706,+4.67814053564,+3.4026871061,+5.52850427183,+2.1268158893,+4.67817487418,+4.67841323751,+5.9541724107,+4.67834814925,+4.6783278897,+2.12682091514,+5.10413309076,+3.40290189295
2010-08-16 14:11:30 UTC,+5.10375238234,+4.25311963084,+5.52849639996,+0,+4.25315066214,+6.37927945374,+5.11098819373,+1.70409861734,+4.68512161021,+3.40776505234,+5.53675427596,+2.1299898637,+4.68515599629,+0,+5.96305781001,+4.68532965728,+4.68530931307,+0,+5.11175022907,+3.40798026612
2010-08-16 14:12:00 UTC,+5.10073764339,+4.25060735628,+5.52523089196,+0,+4.25063836071,+6.37551135049,+5.11467155678,+1.70532681698,+4.68849805872,+3.41022103857,+5.54074445163,+0,+4.68853246781,+0,+5.96735529916,+4.68870631531,+4.68868593024,+0,+5.11543431426,+3.41043645876
2010-08-16 14:12:30 UTC,+5.09800592336,+4.24833093008,+5.52227194468,+0,+4.24836191016,+6.37209699077,+5.11259687697,+1.704635025,+4.68659625065,+3.40883768726,+5.53849695749,+0,+4.68663064678,+0,+5.96493470856,+4.68680438922,+4.68678402717,+0,+5.11335922769,+3.40905299119
2010-08-16 14:13:00 UTC,+5.09156452179,+4.24296311233,+5.51529474127,+0,+4.24299403497,+6.36404592369,+5.11365489919,+1.70498781736,+4.68756611365,+3.40954315339,+5.53964310967,+0,+4.68760051638,+0,+5.96616913451,+4.68777431239,+4.68775393859,+0,+5.11441745726,+3.40975998686
2010-08-16 14:13:30 UTC,+5.09318040513,+4.24430967754,+5.51704503522,+5.09349095882,+4.24434061459,+0,+5.12012084161,+1.70714385441,+4.69349328439,+3.41385450266,+5.54664764492,+0,+4.69352772754,+0,+5.97371314153,+4.69370185077,+4.69368140535,+2.13402953376,+5.12088466687,+3.41407170217
2010-08-16 14:14:00 UTC,+5.09547019842,+4.24621783261,+5.5195252957,+5.09578093008,+4.24624879008,+0,+5.11433695366,+0,+4.68819133625,+3.40999793249,+5.54038867849,+2.13138685095,+4.68822574325,+0,+5.96696490775,+4.6883995738,+4.68837919245,+2.1313905958,+5.11509964552,+0
2010-08-16 14:14:30 UTC,+5.09594876425,+4.24661663621,+5.5200436691,+5.0962595331,+4.24664759795,+0,+5.11517701271,+0,+4.68896139776,+0,+5.5412987141,+2.131736963,+4.68899581,+0,+5.96794502959,+4.68916968309,+4.68914929242,+2.13174071067,+5.11593986922,+0
2010-08-16 14:15:00 UTC,+5.08992799205,+4.24159934184,+5.51352208356,+5.09023829286,+4.24163024988,+0,+5.11298017532,+0,+4.68694761084,+0,+5.5389188811,+2.13082138535,+4.68698200936,+0,+5.96538191413,+4.68715577121,+4.6871354049,+2.13082512565,+5.11374260115,+0
2010-08-16 14:15:30 UTC,+0,+4.24715654548,+5.52074545465,+5.09690747661,+4.24718751299,+0,+5.11273380107,+0,+4.68672176562,+0,+5.53865198395,+2.13071870385,+4.68675616261,+0,+5.96509446201,+4.68693471078,+4.68690954844,+2.13072244332,+5.11349617875,+0
2010-08-16 14:16:00 UTC,+0,+4.2473138446,+5.5209499154,+5.09709625082,+4.2473448138,+0,+5.11911277008,+1.70680771792,+4.69256920995,+0,+0,+2.13337727154,+4.6926036468,+4.69284303173,+5.97253699458,+4.69278253016,+4.69275728479,+2.13338103241,+5.11987639789,+0
2010-08-16 14:16:30 UTC,+0,+4.24784534528,+5.52164077116,+5.09773410328,+4.24787632017,+0,+5.12044117494,+1.70725066804,+4.6937869261,+0,+0,+2.13393091182,+4.69382137126,+4.69406084233,+5.97408688396,+4.69400032439,+4.69397506175,+2.13393467714,+5.12120506305,+0
2010-08-16 14:17:00 UTC,+0,+4.24288545808,+5.51519380471,+5.09178175716,+4.24291637989,+0,+5.12279479282,+1.70803547038,+0,+0,+0,+2.13491183083,+4.69597888974,+4.69621851341,+5.97683291976,+4.69615796645,+4.69613267323,+2.13491560402,+5.12355914201,+3.41585478576
2010-08-16 14:17:30 UTC,+0,+4.23814167739,+5.50902773847,+5.0860887597,+4.23817254839,+6.35681436407,+5.1306700725,+1.71066144344,+0,+3.42089072037,+0,+2.13819401654,+4.70319801475,+4.70343814876,+5.98602124199,+4.70337750468,+4.70335210932,+2.13819781603,+5.13143596396,+3.42110629524
2010-08-16 14:18:00 UTC,+0,+4.24501800063,+5.51796572867,+5.09434101523,+4.24504894526,+6.36712800366,+5.12738168594,+1.70956494731,+0,+3.41869809341,+0,+2.13682351351,+0,+4.70042353184,+5.98218458398,+4.70036292831,+4.70033757557,+2.13682730203,+5.12814693359,+3.41891348525
2010-08-16 14:18:30 UTC,+0,+4.23906416684,+5.51022680975,+5.0871958366,+4.23909504772,+6.35820386662,+5.12721469813,+1.70950926604,+0,+3.41858674944,+0,+2.13675391788,+0,+4.70027044634,+5.98199575799,+4.70020984487,+4.7001844943,+2.13675770584,+5.12797991307,+3.41880213198
2010-08-16 14:19:00 UTC,+0,+4.23447275958,+5.50425880203,+5.08168570193,+4.23450359126,+6.35131730703,+5.12640818944,+1.70924033967,+0,+3.41804898636,+0,+2.13641778867,+0,+4.69953108227,+5.98105477844,+4.69947049075,+4.69944515064,+2.13642157393,+5.12717324638,+3.41826432397
2010-08-16 14:19:30 UTC,+5.07696607623,+4.23079446581,+5.49947767862,+5.07727139207,+4.23082525804,+6.3458003081,+5.12331579838,+1.70820919708,+0,+3.4159870449,+5.55011545722,+2.13512897065,+0,+4.69669614343,+5.97744678666,+4.69663559005,+4.69661029007,+2.13513274558,+5.12408024957,+3.41620221029
2010-08-16 14:20:00 UTC,+5.07454466042,+4.228776629,+5.4968548523,+5.07484979173,+4.22880739958,+6.3427737954,+5.12538297049,+0,+0,+3.41736539196,+5.55235482387,+2.13599050752,+0,+4.69859121639,+5.97985862267,+4.69853063751,+4.6985053107,+2.13599428936,+5.12614782675,+3.41758067252
2010-08-16 14:20:30 UTC,+5.07052830885,+4.22542968545,+5.49250442529,+5.07083313416,+4.2254604201,+6.33775378223,+5.12123414612,+0,+0,+3.41459904285,+5.54786040419,+2.13426139896,+0,+4.6947877959,+5.97501805622,+0,+4.69470199524,+2.13426516693,+5.12199818953,+3.41481409231
2010-08-16 14:21:00 UTC,+5.0764944167,+4.23040141808,+5.49896678708,+5.07679969654,+0,+6.34521078381,+5.11949296545,+0,+0,+3.41343806012,+5.54597418389,+2.13353572585,+0,+4.69319157453,+5.9729865649,+0,+4.69310581797,+0,+5.12025666776,+3.4136530126
2010-08-16 14:21:30 UTC,+5.07815450597,+4.23178481917,+5.50076496075,+5.07845991227,+0,+6.34728571926,+5.11394577307,+0,+4.6878327506,+3.40973930838,+5.53996491273,+2.1312238183,+0,+4.6881062049,+5.96651447749,+0,+4.68802058889,+0,+5.11470838824,+3.40995395176
2010-08-16 14:22:00 UTC,+5.08299793858,+4.23582099364,+5.50601126491,+5.0833037138,+0,+6.35333949616,+5.1123801864,+1.70456277059,+4.68639761573,+3.40869540792,+5.53826891335,+2.13057132753,+0,+4.68667095865,+5.96468785722,+0,+4.68658538232,+0,+5.11314249466,+3.40890996404
2010-08-16 14:22:30 UTC,+5.09225127141,+4.24353206739,+5.51603428115,+5.09255775112,+0,+6.36490518108,+5.10754322057,+1.70294990758,+4.6819636879,+3.40547022012,+5.53302903034,+2.12855542142,+0,+4.68223668663,+5.95904441371,+0,+4.68215123298,+0,+5.10830458039,+3.40568450656
2010-08-16 14:23:00 UTC,+5.09524390433,+4.24602591623,+5.51927583877,+5.09555061176,+0,+6.36864565513,+0,+1.70277844633,+4.68149232302,+3.40512735479,+5.53247198542,+2.12834111319,+4.68153281972,+4.68176528518,+5.95844446686,+0,+4.68167984457,+0,+5.10779026831,+3.40534161258
2010-08-16 14:23:30 UTC,+5.10310965534,+4.25258067741,+5.52779585679,+5.10341696126,+0,+6.3784770106,+0,+1.70142274899,+4.67776537089,+3.40241641272,+5.52806758511,+2.12664663672,+4.67780583211,+4.6780380436,+5.95370085231,+0,+4.67795270619,+2.1266503433,+5.10372374371,+3.40263044373
2010-08-16 14:24:00 UTC,+5.0990222152,+4.24917449357,+5.52336842641,+5.09932921018,+4.24920548268,+6.37336814334,+0,+1.70183890175,+4.67890941779,+3.40324857929,+5.52941958545,+2.12716678309,+4.67894988991,+4.67918217937,+5.95515697984,+4.67912186141,+4.67909681028,+2.12717049388,+5.10497202779,+3.40346267992
2010-08-16 14:24:30 UTC,+5.10012551147,+4.25009390273,+5.52456349404,+5.10043259037,+4.25012490167,+6.37474714683,+0,+1.70251663255,+4.68077256992,+3.40460381466,+5.5316214028,+0,+4.68081305976,+4.68104547617,+5.95752837479,+4.68098513318,+4.68096005549,+2.12801759165,+5.10700493657,+3.40481802864
2010-08-16 14:25:00 UTC,+5.10315082584,+4.252614986,+5.52784045185,+5.10345813488,+4.2526460119,+6.37852846939,+0,+1.70196503468,+4.67925617033,+3.40350080307,+5.52982936722,+0,+4.67929664574,+4.67952895882,+5.9555983218,+4.67946863621,+4.67944358013,+2.12732814782,+0,+3.40371492478
2010-08-16 14:25:30 UTC,+5.10517404968,+4.25430099782,+5.53003196597,+5.10548151265,+4.25433204174,+6.3810572849,+0,+1.70151742111,+4.67802563438,+3.40260572538,+5.52837515672,+0,+4.67806609808,+4.6782983273,+5.95403211218,+4.67823802122,+4.67821298268,+2.12676867428,+0,+3.40281977221
2010-08-16 14:26:00 UTC,+5.10349591539,+4.25290255925,+5.52821424569,+5.10380325068,+4.25293358822,+6.37895979477,+0,+1.70216364216,+4.67980216279,+3.4038979517,+5.53047460474,+0,+4.6798426434,+4.68007499369,+5.95629325366,+4.68001466374,+4.67998959988,+2.1275763879,+0,+3.40411210665
2010-08-16 14:26:30 UTC,+5.10133001097,+0,+5.52586818283,+5.10163718155,+4.2511286572,+6.37625264357,+0,+0,+4.67926072929,+3.40350411918,+5.52983475488,+2.12732650849,+4.67930120475,+4.67953351812,+5.95560412438,+4.67947319545,+4.67944813931,+2.12733022057,+0,+3.40371824117
2010-08-16 14:27:00 UTC,+5.10579486801,+0,+5.5307044236,+5.10610237815,+4.2548493934,+6.38183324212,+0,+0,+4.67900605853,+3.40331887465,+5.52953379258,+2.12721072126,+4.67904653157,+4.67927882762,+5.95527998288,+4.67921850836,+4.67919345585,+2.12721443241,+0,+3.40353298116
2010-08-16 14:27:30 UTC,+5.10309804136,+0,+5.5277832767,+5.10340534643,+4.25260202457,+6.37846249431,+5.10639578872,+0,+4.68091186529,+0,+5.53178601792,+2.12807720528,+4.68095235646,+4.68118478234,+0,+4.68112443748,+4.68109935781,+2.12808092343,+0,+3.40491935892
2010-08-16 14:28:00 UTC,+5.10040946369,+0,+5.52487106518,+5.10071656421,+4.25036152992,+6.37510205702,+5.10597625653,+0,+4.68052729044,+0,+5.53133153887,+2.12790235654,+4.68056777795,+4.68080017764,+0,+4.68073983795,+4.68071476376,+2.12790607328,+0,+3.40463960025
2010-08-16 14:28:30 UTC,+5.09668473073,+0,+5.52083651188,+5.09699154783,+4.24725756742,+6.37044653543,+5.10482798654,+1.70204452577,+4.67947469954,+0,+5.53008761849,+2.1274237911,+4.67951517703,+4.679747505,+0,+4.67968717945,+4.67966212026,+2.12742750397,+0,+3.40387389372
2010-08-16 14:29:00 UTC,+5.09411405977,+4.24508438359,+5.51805201457,+5.09442068129,+4.24511532894,+6.36723346906,+5.10860053848,+1.70330246516,+4.68293290527,+0,+5.53417442239,+2.12899608065,+4.68297341568,+4.68320597924,+0,+4.68314560722,+4.68312049877,+2.12899980623,+5.10936210563,+3.40638956302
2010-08-16 14:29:30 UTC,+5.09558777503,+4.24631247377,+5.51964831221,+5.09589450871,+4.24634343226,+6.36907545696,+5.10982955134,+1.7037122736,+4.68405951118,+0,+5.53550581149,+2.12950829732,+4.68410003232,+4.68433267261,+0,+4.68427228546,+4.68424716097,+2.12951202703,+5.11059135948,+3.40720911165
2010-08-16 14:30:00 UTC,+5.09404270383,+4.24502492059,+5.51797472335,+5.09434931989,+4.2450558653,+6.36714428173,+5.11008124369,+1.7037961992,+4.68429023138,+0,+5.5357784697,+2.12961319535,+4.6843307547,+4.68456341072,+0,+4.68450302046,+4.68447789269,+2.1296169259,+5.11084310119,+0
2010-08-16 14:30:30 UTC,+5.0971167699,+4.24758663007,+5.52130448771,+5.09742361987,+4.24761760219,+6.37098653861,+5.11075212643,+1.70401990184,+4.68490521312,+3.40760985155,+5.53650523668,+2.12989279969,+4.6849457423,+4.6851784402,+0,+4.68511804168,+4.68509290516,+0,+5.11151411549,+0
2010-08-16 14:31:00 UTC,+5.10201887448,+4.2516716977,+5.52661434562,+5.1023260974,+4.25170271351,+6.37711365008,+5.10871918506,+1.70334202734,+4.68304166568,+3.40625432873,+5.53430295215,+2.12904552912,+4.68308217712,+4.68331474812,+5.96041644931,+4.68325437463,+4.68322926464,+0,+5.10948077555,+0
2010-08-16 14:31:30 UTC,+5.10086434006,+4.25070959028,+5.52536377779,+5.1011714752,+4.25074059581,+6.37567060427,+5.11081675682,+1.70404145252,+4.68496445821,+3.40765294573,+5.53657525075,+2.12991973574,+4.68500498795,+4.68523768988,+5.96286375368,+4.68517729056,+4.68515215321,+0,+5.11157875853,+0
2010-08-16 14:32:00 UTC,+5.10496490903,+4.25412671478,+5.52980542914,+5.10527235609,+4.25415775684,+6.38079588123,+5.11795314129,+1.70642104529,+4.69150620668,+3.41241133756,+5.54430609304,+2.13289397213,+4.69154679871,+4.69177994596,+5.9711900026,+4.6917194587,+4.69169422841,+0,+5.11871654175,+0
2010-08-16 14:32:30 UTC,+5.10347141665,+4.25288214373,+5.5281877092,+5.10377875005,+4.25291317248,+6.37892917396,+5.11730944937,+0,+4.69091615011,+3.41198213734,+5.54360878184,+2.13262570023,+4.69095673652,+4.69118984365,+5.97043898662,+4.69112936431,+4.6911041424,+0,+5.1180727238,+0
2010-08-16 14:33:00 UTC,+5.1015550364,+4.25128516781,+0,+5.10186222409,+4.2513161795,+6.37653390153,+5.12084150788,+0,+4.69415390148,+3.41433723993,+5.54743505935,+2.13409775885,+4.69419451872,+4.69442784616,+5.97455995261,+4.69436732328,+4.69434205544,+2.13410152551,+5.12160547439,+0
2010-08-16 14:33:30 UTC,+5.10326347284,+4.25270885805,+0,+5.10357079049,+4.25273988495,+6.37866926615,+5.11787353952,+0,+4.69143323771,+3.41235826082,+5.54421986046,+2.13286079649,+4.69147382904,+4.69170697135,+5.97109712869,+4.69164648506,+4.69162125581,+2.13286455321,+5.11863692447,+3.41257312307
2010-08-16 14:34:00 UTC,+5.10826535266,+4.25687707135,+0,+5.10857305072,+4.2569081428,+6.38492108635,+5.11540550288,+0,+4.68917084909,+3.41071262569,+5.54154623741,+2.13183219103,+4.68921141889,+4.68944440723,+5.96821759114,+4.68938395136,+4.68935875422,+2.13183593947,+5.11616840419,+3.41092735043
2010-08-16 14:34:30 UTC,+5.11528250585,+4.26272467116,+0,+5.11559073748,+0,+6.39369178517,+5.11807490025,+1.70646164527,+4.69161782015,+3.41249252393,+5.54443799446,+2.13294471774,+4.69165841324,+4.6918915681,+5.97133206271,+4.69183107934,+4.69180584746,+2.13294847514,+5.11883832465,+3.41270739739
2010-08-16 14:35:00 UTC,+0,+4.25831783662,+0,+0,+0,+6.38708206155,+5.11956317702,+1.70695790392,+4.69298208695,+3.41348487572,+5.54605024406,+2.13356498798,+4.69302269303,+4.69325594075,+5.97306848299,+4.69319543363,+4.6931701824,+2.13356875035,+5.12032689309,+3.41369983211
2010-08-16 14:35:30 UTC,+0,+4.25700514799,+0,+0,+0,+6.38511318595,+5.11899579856,+1.70676871434,+4.69246198504,+3.41310655965,+5.54543560321,+2.13332852124,+4.69250258617,+0,+5.97240650434,+4.69267529837,+4.69265005452,+2.13333228171,+5.11975940345,+3.41332148443
2010-08-16 14:36:00 UTC,+0,+4.2575392158,+0,+0,+0,+6.38591422364,+5.11593628547,+1.7057485346,+4.68965740446,+3.41106654039,+5.54212123396,+0,+4.68969797889,+0,+5.96883687221,+4.68987053793,+0,+2.1320571559,+5.11669929078,+3.4112812947
2010-08-16 14:36:30 UTC,+0,+4.25661006744,+0,+0,+0,+6.3845206125,+5.11179202958,+1.70436665254,+4.68585846681,+3.40830323726,+5.53763176332,+0,+4.68589900507,+0,+5.96400163577,+4.68607135655,+0,+2.13032993727,+5.11255422254,+3.40851776059
2010-08-16 14:37:00 UTC,+0,+4.25189106804,+0,+0,+0,+6.37744267924,+5.11226575786,+1.70452461494,+4.68629272189,+3.40861910936,+5.53814495296,+0,+4.68633326429,+0,+5.96455434977,+4.6865056395,+0,+2.13052737496,+5.11302804369,+3.4088336591
2010-08-16 14:37:30 UTC,+0,+4.24098254487,+5.51272035783,+0,+0,+6.36108120326,+5.11808679605,+1.70646561184,+4.69162872473,+3.41250045577,+5.54445088119,+0,+4.69166931792,+0,+5.97134594191,+4.69184198461,+0,+2.13295343297,+5.11885022272,+3.41271532988
2010-08-16 14:38:00 UTC,+0,+4.24010445166,+5.51157899388,+0,+4.24013534368,+6.35976416894,+5.1145642635,+0,+4.6883997056,+3.4101517049,+5.54063492313,+0,+4.68844026806,+0,+5.96723609015,+4.68861275841,+0,+2.13148533269,+5.11532699996,+3.41036638276
2010-08-16 14:38:30 UTC,+0,+4.2408162546,+5.51250421033,+0,+4.24084715424,+6.36083178789,+5.11339368536,+0,+4.68732666535,+3.40937118784,+5.53936683635,+2.13099372428,+4.68736721759,+0,+5.96587033902,+0,+0,+2.13099746597,+5.1141561923,+3.40958580044
2010-08-16 14:39:00 UTC,+0,+4.23944074206,+5.51071629011,+5.08764776346,+4.23947162698,+6.3587686842,+5.11039710081,+0,+4.68457976985,+3.40737312789,+5.53612063758,+2.12974483539,+4.68462029594,+0,+5.96237412754,+0,+0,+2.129748567,+5.11115902027,+3.40758757345
2010-08-16 14:39:30 UTC,+5.08440466915,+4.2369932635,+5.50753500598,+5.08471055145,+4.23702412218,+6.35509776023,+5.10857760286,+0,+4.68291188075,+3.40615992466,+5.53414957623,+2.12898652178,+4.68295239096,+0,+5.96025126081,+0,+0,+0,+5.10933916556,+3.40637426879
