# file...... Output/hvac/house_hvac_file_007.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6C_tm_0_C_6_Meter_16_121:hvac_load,house_0_7C_tm_0_C_7_Meter_16_122:hvac_load,house_0_8C_tm_0_C_8_Meter_16_123:hvac_load,house_0_9C_tm_0_C_9_Meter_16_124:hvac_load,house_0_10C_tm_0_C_10_Meter_16_125:hvac_load,house_0_11C_tm_0_C_11_Meter_16_126:hvac_load,house_0_12C_tm_0_C_12_Meter_16_127:hvac_load,house_0_13C_tm_0_C_13_Meter_16_128:hvac_load,house_0_14C_tm_0_C_14_Meter_16_129:hvac_load,house_0_15C_tm_0_C_15_Meter_16_130:hvac_load,house_0_1C_tm_0_C_1_Meter_17_131:hvac_load,house_0_2C_tm_0_C_2_Meter_17_132:hvac_load,house_0_3C_tm_0_C_3_Meter_17_133:hvac_load,house_0_4C_tm_0_C_4_Meter_17_134:hvac_load,house_0_5C_tm_0_C_5_Meter_17_135:hvac_load,house_0_6C_tm_0_C_6_Meter_17_136:hvac_load,house_0_7C_tm_0_C_7_Meter_17_137:hvac_load,house_0_8C_tm_0_C_8_Meter_17_138:hvac_load,house_0_1A_tm_0_A_1_Meter_19_139:hvac_load,house_0_2A_tm_0_A_2_Meter_19_140:hvac_load
2010-08-16 15:43:30 UTC,+3.44665242385,+5.16935321064,+2.5851672303,+0,+0,+6.03135219312,+4.73891510252,+0,+3.01613058144,+6.03114642618,+4.7402194262,+0,+5.1708852855,+3.87855302626,+6.03339153873,+0,+4.30928477925,+5.17145148197,+4.71040720864,+2.99781064886
2010-08-16 15:44:00 UTC,+3.44695026659,+5.16979990816,+2.58539063381,+0,+0,+6.03187339212,+4.73932461495,+0,+3.01639123007,+6.03166759959,+4.74098346586,+0,+0,+3.8791781888,+6.03436403552,+0,+4.30997935543,+5.17228503996,+4.71178608229,+2.99868821917
2010-08-16 15:44:30 UTC,+3.44691143048,+5.16974166268,+2.58536150393,+0,+0,+6.03180543229,+4.73927121809,+0,+3.01635724375,+6.0315996431,+4.74093004009,+0,+0,+3.87913447407,+6.03429603331,+0,+4.30993078692,+5.1722267531,+4.71056196732,+2.99790914347
2010-08-16 15:45:00 UTC,+3.44686064914,+0,+0,+0,+0,+6.03171656935,+4.73920139738,+0,+3.0163128039,+6.03151078452,+4.74017044331,+0,+0,+3.87851294684,+6.03332919157,+3.44760310575,+4.30924024969,+5.17139804224,+4.71117578785,+2.9982998034
2010-08-16 15:45:30 UTC,+3.44825890606,+0,+0,+0,+0,+6.03416339787,+4.74112390049,+0,+3.01753644881,+6.03395749289,+4.74237085035,+0,+0,+3.88031339272,+6.03612994773,+3.44920351374,+4.31124060439,+5.17379865959,+4.70972406539,+2.99737586922
2010-08-16 15:46:00 UTC,+3.44777400466,+0,+0,+3.4477643393,+0,+6.03331486241,+4.7404571958,+0,+3.0171121011,+0,+4.74155263015,+0,+0,+3.87964389787,+6.03508848803,+3.44860840287,+4.31049677355,+5.17290599129,+4.70920333374,+2.99704445479
2010-08-16 15:46:30 UTC,+3.4484065986,+0,+0,+3.44839693681,+4.31042650857,+6.03442184703,+4.74132696716,+4.3103591566,+3.01766569776,+0,+4.74228281287,+3.88030926632,+0,+3.88024135754,+6.03601789051,+3.44913948201,+4.31116057093,+5.17370261177,+4.70815917022,+2.99637990737
2010-08-16 15:47:00 UTC,+3.44675226189,+0,+0,+3.44674259077,+4.30835863584,+6.03152690104,+4.73905237267,+4.30829132029,+3.01621795187,+0,+4.73965316492,+3.87815755254,+5.17026758321,+3.87808969253,+6.03267078127,+3.44722687696,+4.30877000021,+5.17083369779,+4.70732217327,+2.99584720908
2010-08-16 15:47:30 UTC,+3.44788176849,+0,+0,+3.44787210374,+4.30977048621,+0,+4.74060536336,+4.30970314579,+3.01720640755,+0,+4.74060174727,+3.87893373161,+5.17130233788,+3.87886585401,+6.03387817055,+3.4479168033,+4.3096323412,+5.17186858961,+4.70821249298,+2.99641384414
2010-08-16 15:48:00 UTC,+3.44660836327,+0,+2.58513418168,+3.44659869134,+4.30817876675,+0,+4.73885452238,+4.30811145437,+3.01609202306,+0,+4.73900198464,+3.87762472319,+5.16955724761,+3.87755687526,+6.03184193589,+3.44675325816,+4.30817802269,+5.170123268,+4.70592613178,+2.99495871249
2010-08-16 15:48:30 UTC,+3.44826246213,+0,+2.58637487501,+3.44825279953,+4.31024634218,+0,+4.74112878985,+4.31017899338,+0,+0,+4.74109997678,+3.87934140872,+5.17184582817,+3.87927352188,+6.03451233474,+3.44827917738,+4.31008527363,+5.17241215195,+4.70367409144,+2.99352542395
2010-08-16 15:49:00 UTC,+3.44798875465,+5.17135740808,+2.58616957468,+3.4479790905,+4.30990421579,+0,+4.74075246166,+4.30983687302,+0,+0,+4.74102599056,+3.87928086938,+5.1717651208,+3.87921298391,+6.03441816246,+3.44822536545,+4.31001801395,+5.17233143388,+4.70276004739,+2.99294368977
2010-08-16 15:49:30 UTC,+3.44542113211,+5.16750654834,+2.58424367276,+3.44541145348,+4.30669476237,+0,+4.73722216455,+4.30662747613,+0,+0,+4.73787302367,+3.87670094901,+5.16832572814,+3.87663312201,+6.03040495428,+3.44593213819,+4.30715170241,+5.16889158529,+4.70313644103,+2.9931832417
2010-08-16 15:50:00 UTC,+3.4452309824,+5.16722136631,+2.58410104677,+3.44522130269,+4.30645708077,+0,+4.73696072232,+4.30638979871,+0,+6.0286591489,+4.73796402249,+3.87677540894,+5.16842499359,+3.87670758025,+6.0305207808,+3.44599832378,+4.30723442797,+5.16899086389,+4.70502943915,+2.99438802143
2010-08-16 15:50:30 UTC,+3.44530496055,+5.16733231697,+2.58415653571,+3.44529528125,+4.30654955129,+0,+4.73706243697,+4.30648226761,+0,+6.02878859787,+4.73806576889,+3.87685866311,+5.16853598296,+3.87679083253,+6.03065028725,+3.44607232635,+4.30732692399,+5.16910186799,+4.70724599815,+0
2010-08-16 15:51:00 UTC,+3.44501543717,+5.16689809665,+2.58393937231,+3.44500575623,+4.3061876555,+0,+4.73666436306,+4.30612037819,+0,+6.02828198192,+4.73791937591,+3.8767388768,+5.16837629116,+3.87667104894,+6.03046395305,+3.44596585126,+4.30719384048,+5.16894215501,+4.70688210346,+0
2010-08-16 15:51:30 UTC,+3.44581312105,+5.16809444413,+2.58453769271,+3.44580344463,+4.30718473713,+6.0298834859,+4.73776112129,+4.30711744227,+3.01539608935,+6.02967779111,+0,+3.87833543116,+5.17050472017,+3.87826756712,+6.03294748127,+3.44738498886,+4.30896762476,+5.17107086617,+4.70536016728,+0
2010-08-16 15:52:00 UTC,+3.44530473048,+5.16733197194,+2.58415636314,+3.44529505118,+4.30654926372,+6.0289938464,+4.73706212065,+4.30648198004,+3.01495118574,+6.02878819531,+0,+3.87776308402,+5.16974170183,+3.87769523295,+6.03205716377,+3.44687624367,+4.30833174264,+5.17030774668,+4.70697165006,+0
2010-08-16 15:52:30 UTC,+3.44514032579,+5.16708540165,+2.58403304777,+3.44513064556,+4.30634376264,+6.02870615242,+4.73683607597,+4.30627648258,+3.01480731163,+6.02850051546,+0,+3.87757799688,+5.16949495492,+3.87751015,+6.03176925054,+3.4467117243,+4.30812610939,+5.17006096708,+4.70678135046,+0
2010-08-16 15:53:00 UTC,+3.44385490779,+5.1651575621,+2.58306889161,+3.44384522029,+4.30473702756,+6.0264567822,+4.73506871827,+4.30466977581,+3.01368241443,+6.02625125575,+0,+3.87613087065,+5.16756573444,+3.87606305658,+6.02951816602,+3.44542540968,+4.30651834095,+5.16813149082,+4.70622178246,+0
2010-08-16 15:53:30 UTC,+3.44298730345,+5.16385634963,+2.58241812581,+3.44297761103,+4.3036525474,+6.02493854971,+4.73387582443,+4.30358531475,+3.01292315503,+6.02473309787,+0,+3.87515411997,+5.16626358997,+3.87508632803,+6.02799877654,+3.44455720022,+4.3054331634,+5.16682917371,+4.70639346245,+2.99525614037
2010-08-16 15:54:00 UTC,+3.44232269832,+5.16285959053,+2.58191962405,+3.44231300213,+4.30282181034,+6.02377554823,+4.73296203995,+4.30275459231,+3.01234154465,+6.02357015354,+0,+3.87440590593,+5.16526611658,+3.87433813095,+6.0268348884,+3.44389213132,+4.30460189181,+5.16583156812,+4.70669192511,+2.99544609397
2010-08-16 15:54:30 UTC,+3.44369260283,+5.16491414096,+0,+3.44368291441,+4.30453415109,+6.02617276257,+4.73484556057,+4.30446690291,+3.01354037784,+6.02596725008,+4.73647745527,+3.87555902283,+5.16680338177,+3.87549122171,+6.02862862523,+3.44491710833,+4.3058830136,+5.16736903708,+4.70625275992,+2.99516659169
2010-08-16 15:55:00 UTC,+3.44141961132,+5.16150516205,+0,+3.44140991,+4.30169297789,+6.02219522416,+4.73172035999,+4.30162577975,+3.01155123356,+6.02198990716,+4.73335063582,+3.87300049756,+5.1633925119,+3.87293275446,+6.0246486983,+3.4426428987,+4.30304047232,+5.16395771497,+4.70805624399,+2.99631440104
2010-08-16 15:55:30 UTC,+3.44188606518,+5.16220473851,+0,+3.44187636651,+4.30227603164,+6.02301147805,+4.73236170065,+4.30220882322,+3.01195943748,+6.02280612092,+4.73399230874,+3.87352554751,+5.16409247646,+3.8734577925,+6.0254654424,+3.44310960257,+4.30362380685,+5.16465777235,+4.70762203802,+2.996038055
2010-08-16 15:56:00 UTC,+0,+5.16345446657,+0,+3.44270964751,+4.30331760271,+6.0244696394,+4.73350739587,+4.30325037595,+3.01268865565,+6.02426421061,+4.73493728605,+3.87429877677,+5.16512329859,+3.87423100423,+6.0266682431,+3.44379690688,+4.30448287052,+5.16568873113,+4.70488614567,+2.99429682375
2010-08-16 15:56:30 UTC,+0,+5.16356528559,+0,+3.44278353831,+4.30340996353,+6.02459894117,+0,+4.30334273515,+3.01275331874,+6.02439350602,+4.73476216413,+3.87415548298,+5.16493226802,+3.87408771369,+6.02644534172,+3.44366953658,+4.30432367,+5.16549767525,+4.70313993862,+2.99318546772
2010-08-16 15:57:00 UTC,+0,+5.16264975667,+2.58181468136,+3.44217309121,+4.30264692676,+6.02353071764,+0,+4.30257971182,+3.01221910624,+6.02332533499,+4.73407344433,+3.87359193685,+5.16418098268,+3.87352418033,+6.02556871467,+3.4431686144,+4.30369756591,+5.1647462903,+4.70361770828,+2.99348953945
2010-08-16 15:57:30 UTC,+0,+5.16379337837,+2.58238663248,+3.44293562371,+4.30360006477,+6.02486507594,+0,+4.30353283304,+3.01288641123,+6.0246596277,+4.73512229691,+3.87445016224,+5.16532511642,+3.87438238626,+6.02690373153,+3.44393146966,+4.30465106092,+5.16589057576,+4.70465090647,+2.99414710808
2010-08-16 15:58:00 UTC,+0,+5.16364023446,+2.58231004172,+3.44283351196,+4.30347242878,+6.02468639022,+0,+4.30340519929,+3.01279705151,+6.02448095078,+4.73498184364,+3.8743352361,+5.16517190392,+3.87426746274,+6.0267249576,+3.44382931467,+4.30452337711,+5.16573734293,+4.70372172264,+2.99355573835
2010-08-16 15:58:30 UTC,+0,+5.16391388423,+2.58244690014,+3.44301597335,+4.30370049891,+6.02500568007,+0,+4.30363326542,+3.01295672652,+6.02480022495,+4.73546869375,+3.87473360201,+5.1657029811,+3.87466581962,+6.02734463771,+0,+4.30496596472,+5.16626849048,+4.70283604798,+2.99299205959
2010-08-16 15:59:00 UTC,+0,+5.16552725544,+2.58325378361,+3.44409172066,+4.3050451441,+6.02688813406,+0,+4.30497788692,+3.01389813104,+6.02668258642,+4.73694848955,+3.87594444741,+5.16731720633,+3.87587663757,+6.0292281744,+0,+4.30631122329,+5.16788292977,+4.70218539914,+2.99257796061
2010-08-16 15:59:30 UTC,+3.44389452545,+5.16521697973,+2.58309860772,+3.44388483818,+4.30478654849,+6.02652610968,+0,+4.30471929586,+0,+6.02632057982,+4.73668908878,+3.87573219231,+5.16703424076,+3.87566438727,+6.0288979999,+0,+4.30607540622,+5.16759992669,+4.70211628867,+2.99253397596
2010-08-16 16:00:00 UTC,+3.44389074593,+5.16521131131,+2.5830957728,+3.44388105864,+4.3047818242,+6.02651949585,+4.73511799315,+4.30471457166,+0,+6.02631396632,+4.73696085356,+3.87595456429,+5.16733069354,+3.87588675421,+6.02924391176,+0,+4.30632246322,+5.16789641876,+4.70294571577,+2.99306185655
2010-08-16 16:00:30 UTC,+3.44419491151,+5.16566749163,+2.58332391892,+3.44418522594,+4.30516202232,+6.02705175927,+4.73553619903,+4.30509476307,+0,+6.02684620358,+4.73737930676,+3.87629696432,+5.16778716037,+3.87622914648,+6.02977653386,+0,+4.30670287229,+5.16835294613,+4.70502103067,+2.99438266993
2010-08-16 16:01:00 UTC,+3.44454748405,+5.16619627161,+2.58358837374,+3.44453780047,+4.30560272772,+6.02766873069,+4.73602096103,+4.30553546072,+0,+6.0274631447,+4.73785892465,+3.87668941246,+5.16831034832,+3.87662158572,+6.03038700854,+0,+4.30713888521,+5.16885949598,+4.70627377225,+2.99517996474
2010-08-16 16:01:30 UTC,+3.44397212209,+5.16533335737,+2.58315681078,+3.44396243525,+4.30488354203,+6.02666189709,+4.73522987955,+4.3048162877,+0,+6.02645636058,+4.73706737714,+3.87604172737,+5.16744689408,+3.87597391532,+6.02937949873,+0,+4.30641930209,+5.16799593285,+4.70726775305,+2.99581257388
2010-08-16 16:02:00 UTC,+3.44223920131,+5.16273436375,+2.58185699525,+3.44222950465,+4.30271744151,+6.02362943572,+4.73284723756,+4.30265022533,+3.01226847457,+6.02342404823,+4.73460190698,+3.87403854558,+5.16477637424,+3.87397077895,+6.02626343916,+3.44356559383,+4.30419375167,+5.16532507632,+4.70589803496,+2.99494083054
2010-08-16 16:02:30 UTC,+3.44086980343,+5.1606805732,+2.58082449049,+3.44086009899,+4.30100573404,+6.02123310794,+4.73096441351,+4.30093854801,+3.0110700847,+6.02102783824,+4.73272028411,+3.87249889314,+5.16272380349,+3.87243116141,+6.02386842499,+3.44219703498,+4.30248318595,+5.16327224679,+4.70642853337,+2.99527846094
2010-08-16 16:03:00 UTC,+3.44224983714,+5.16275031508,+2.58185961097,+3.44224014054,+4.30273073599,+6.02364804749,+4.73286186105,+0,+3.01227778224,+6.02344265907,+4.73436332729,+3.87384332593,+5.16451611927,+3.87376307897,+6.02595976424,+3.44339206792,+4.30397686111,+5.16506478857,+4.70420045207,+2.99386042089
2010-08-16 16:03:30 UTC,+3.44284230379,+5.16363888257,+2.58230400181,+3.44283261055,+4.30347130205,+6.02468481286,+4.73366219407,+0,+3.01279626267,+6.02447937349,+4.73518160294,+3.87451288629,+5.16540873633,+3.8744326198,+6.02700130225,+3.44398722351,+4.30472074784,+5.16595751816,+4.70267686731,+2.99289075064
2010-08-16 16:04:00 UTC,+3.44394599355,+5.16529417037,+0,+0,+4.30485088211,+6.02661617439,+4.73517967924,+0,+3.01376212557,+6.02641064011,+4.73649841423,+3.87559037729,+5.16684518162,+3.87551007937,+6.02867739882,+3.44494497853,+4.30591784864,+5.16739414456,+4.70279304326,+2.99296468964
2010-08-16 16:04:30 UTC,+3.44497324818,+5.16683482262,+0,+0,+4.3061349205,+6.02841378108,+4.73659207223,+0,+3.01466109839,+6.02820815849,+4.7377595888,+3.87662234309,+5.16820159202,+3.87654201509,+6.03028267844,+3.44586226734,+4.30706437062,+5.16877007191,+4.70281489908,+2.99297859956
2010-08-16 16:05:00 UTC,+3.44564189156,+5.16783763816,+0,+0,+4.30697070526,+6.0295838491,+4.73751140341,+0,+3.01524624273,+6.02937816902,+4.73867925527,+3.87737486727,+5.16920480382,+3.87729451733,+6.03145327124,+3.44653116742,+4.3079004308,+5.16977341776,+4.70133127834,+2.99203436396
2010-08-16 16:05:30 UTC,+3.44576070672,+5.16801583432,+0,+0,+4.30711922074,+6.02979176534,+4.73767476475,+0,+3.0153446681,+6.02958607504,+4.73884570869,+3.87751106905,+5.16938637837,+3.87743071514,+6.03166514062,+3.44665223381,+4.30805175204,+5.16995501658,+4.70076128191,+2.99167159543
2010-08-16 16:06:00 UTC,+3.4465553205,+5.16920757734,+0,+0,+4.30811246484,+6.03118227067,+4.73876729517,+0,+3.01604004926,+6.03097651208,+4.7399386389,+3.8784053676,+5.17057859375,+3.87832498762,+6.03305627124,+3.44744715362,+4.30904532467,+5.1711473912,+4.69978387712,+2.99104953594
2010-08-16 16:06:30 UTC,+3.44558900101,+5.16775831414,+0,+0,+4.3069045936,+6.0294912952,+4.73743868312,+4.30772455267,+3.01519440527,+6.02928561967,+4.73860954063,+3.87731782273,+5.16912875607,+3.87723747445,+6.03136453532,+3.44648046195,+4.30783705387,+5.16969735987,+4.70379834298,+2.99360450259
2010-08-16 16:07:00 UTC,+3.44523149692,+5.16722213799,+2.58409606139,+3.44522181721,+4.3064577239,+6.02886569402,+4.7369471436,+4.30639044184,+3.01488154682,+6.02866004923,+4.73872240733,+3.87741017676,+5.16925187596,+3.87732982579,+6.0315081971,+3.44656255315,+4.30793965994,+5.16982049616,+4.70525022472,+2.99452853822
2010-08-16 16:07:30 UTC,+3.4459979308,+5.16837161741,+2.58467093964,+3.44598825543,+4.30740047642,+6.03020688695,+4.7380009289,+4.307348445,+3.01555226727,+6.03000117626,+4.73978098011,+3.87827636208,+5.17040661274,+3.87819598587,+6.03285559606,+3.44733248382,+4.30890199854,+5.17097538723,+4.70568308212,+2.99480402594
2010-08-16 16:08:00 UTC,+3.44437810067,+5.16594223441,+2.58345595538,+3.44436841613,+4.30537575035,+6.02737232444,+4.73577379197,+4.30532374015,+3.01413472403,+6.027166753,+4.73754720666,+3.87644855978,+5.16796991642,+3.87636823684,+6.0299955664,+3.44570779567,+4.30687129602,+5.16853836539,+4.70716018688,+2.99574411446
2010-08-16 16:08:30 UTC,+3.44536576455,+5.16742350937,+2.58419677138,+3.4453560856,+4.30661029264,+6.02910065073,+4.73713175084,+4.3065582695,+3.01499904692,+6.02889499439,+4.73862876569,+3.87733355378,+5.1691497276,+3.87725320504,+6.03137221557,+3.44649444488,+4.30785453119,+5.16971833419,+4.70599741211,+2.99500407811
2010-08-16 16:09:00 UTC,+3.44411305498,+5.16554472517,+2.58325715283,+3.44409394556,+4.30504445332,+6.02690851744,+4.73540937535,+4.3049924466,+3.01390277764,+6.0267029688,+4.73690822051,+3.87592570443,+5.16727288281,+3.87584539674,+6.02918224066,+3.44524304251,+4.30629039969,+5.16784123863,+4.70768159026,+2.99607595643
2010-08-16 16:09:30 UTC,+3.44543291441,+5.16752421911,+2.58424713841,+3.44541380519,+4.3066942274,+6.02921815715,+4.73722407651,+4.30664220338,+3.01505781102,+6.02901249502,+0,+3.87747086593,+5.16933278239,+3.87739051319,+6.03158581099,+3.44661649826,+4.30800708605,+5.16990141347,+4.70556866696,+2.99473120756
2010-08-16 16:10:00 UTC,+3.44468442787,+5.16640165673,+2.5836857219,+3.44466531855,+4.30575864771,+6.02790837054,+4.7361949674,+4.3057066335,+3.01440279662,+6.02767921312,+0,+3.87661819231,+5.16821094792,+3.87654903289,+6.03027681122,+3.44586850547,+4.30707216768,+5.16877942907,+4.70719547975,+2.99576657627
2010-08-16 16:10:30 UTC,+3.44550028456,+5.16762525932,+2.58429767066,+3.44548117535,+4.30677843754,+6.02933604911,+4.73731670511,+4.30672641264,+0,+6.02910681032,+0,+0,+5.16953714144,+3.87754380147,+6.03182426497,+3.44675275638,+4.30817739549,+5.17010579978,+4.70377294981,+2.99358834138
2010-08-16 16:11:00 UTC,+3.44569491391,+5.16791715982,+2.58444365609,+3.44567580473,+4.30702171682,+6.02967663362,+4.7375843049,+4.30696968938,+0,+6.02944737542,+0,+0,+5.16982920854,+3.87776287898,+6.03216506012,+3.44694749462,+4.3084207994,+5.1703979059,+4.70201422087,+2.99246901593
2010-08-16 16:11:30 UTC,+3.44512218443,+5.16705819371,+2.58401406949,+3.44510307517,+4.30630582676,+6.02867440664,+4.73679684768,+4.30625380682,+0,+6.02844520556,+0,+0,+5.16896975244,+3.87711820688,+6.03116221356,+3.44637444487,+4.30770454284,+5.16953833494,+4.70281903907,+2.99298123443
2010-08-16 16:12:00 UTC,+3.44465059052,+5.16635090827,+2.58366034155,+3.44463148119,+4.30571635231,+6.02784915811,+4.73614844375,+4.30566433854,+0,+6.02762000405,+0,+0,+5.16826557864,+3.87659001102,+6.03034055646,+3.44590493098,+4.30711769603,+5.1688340671,+4.70424747113,+2.9938903457
2010-08-16 16:12:30 UTC,+3.44386825316,+5.16517757717,+2.58307353459,+3.44384914371,+4.30473846036,+6.02648013544,+4.73507279242,+4.30468645684,+0,+6.02625105943,+4.73668980149,+0,+5.16703462193,+3.8756666789,+6.02890422868,+3.44508418003,+4.30607369441,+5.16760294592,+4.70356071799,+2.99345326855
2010-08-16 16:13:00 UTC,+3.44356211507,+5.16469609584,+2.58284390991,+3.44354300557,+4.30435579939,+6.02594442029,+4.73465187703,+4.30430379988,+3.01342063995,+6.02571537481,+4.73670080865,+0,+5.16704662901,+3.87567568533,+6.02891823901,+3.44509218585,+4.30608370083,+5.16761495461,+4.70328931517,+2.99328053695
2010-08-16 16:13:30 UTC,+3.44226994601,+5.16275814813,+2.58187469401,+3.44225083631,+0,+6.02366490927,+4.73287524789,+4.30267341794,+3.01228983892,+6.02345431973,+4.73509205796,+0,+5.16529173446,+3.87435935107,+0,+3.44392209485,+4.30462121305,+5.16585982558,+4.70542559005,+2.99464014771
2010-08-16 16:14:00 UTC,+3.44175734471,+5.16198936752,+0,+3.44173823492,+0,+6.02276790686,+4.73217046208,+4.3020326971,+3.01184125204,+6.02255736297,+4.73397065248,+3.87351086596,+5.16406845706,+3.87344177914,+0,+3.44310646414,+4.30360176249,+5.16463638473,+4.70721390443,+2.99578877338
2010-08-16 16:14:30 UTC,+3.44200949726,+5.16236753663,+0,+3.44199038751,+0,+6.02320914928,+4.73251715167,+4.30234787264,+3.01206191541,+6.02299858293,+4.73431754389,+3.8737947109,+5.16444686114,+3.87372561744,+0,+3.44335876833,+4.30391711554,+5.16501483939,+4.70911086037,+2.99699608057
2010-08-16 16:15:00 UTC,+3.44244495062,+5.1630206136,+0,+3.44242584095,+0,+6.02397115031,+4.73311586523,+4.30289216319,+3.0124429887,+6.02376054518,+4.73491256044,+3.87428158495,+5.16509593083,+3.87421248012,+0,+3.44377946892,+4.30445803492,+5.1656639958,+4.71287456393,+2.99939146896
2010-08-16 16:15:30 UTC,+3.44248095875,+5.16307461727,+0,+3.44246184908,+0,+6.02403416103,+4.73316537353,+4.30293717119,+3.01247450008,+6.02382355269,+4.73496209746,+3.87432211877,+5.16514996794,+3.87425301299,+0,+3.44381549838,+4.30450306818,+5.16571804013,+4.71550317621,+3.00106443471
2010-08-16 16:16:00 UTC,+3.44484841091,+5.16662523517,+0,+3.44482930161,+0,+6.028176972,+4.73642043098,+4.30589634422,+3.01454630119,+6.0279661529,+4.73845510139,+3.87718027957,+5.16896028712,+3.87711110702,+0,+0,+4.30767849841,+5.16952886837,+4.71481519133,+3.00062657054
2010-08-16 16:16:30 UTC,+3.44503431825,+5.16690405219,+2.5839481638,+3.44501520898,+0,+6.02850229176,+4.73667603871,+4.30612871724,+3.01470899214,+6.02829145612,+4.73886203922,+3.87751325765,+5.16940419245,+3.87744407733,+0,+0,+4.30804843865,+5.16997283299,+4.71197038987,+0
2010-08-16 16:17:00 UTC,+3.44661365356,+5.16929052155,+2.58514169647,+3.44660643985,+0,+0,+4.7388638536,+4.30811765999,+3.01610150743,+6.03107581328,+4.74070204321,+3.87901884635,+5.17141134806,+3.87894963086,+0,+0,+4.30972115488,+5.17198025677,+4.71223729082,+0
2010-08-16 16:17:30 UTC,+3.44573839496,+5.16797783167,+2.58448518763,+3.44573117505,+4.30709092761,+0,+4.73766043466,+4.3070236317,+3.01533554717,+0,+4.73898804008,+3.87761635823,+5.1695416396,+3.8775471755,+6.03182951358,+0,+4.30816298388,+5.17011029852,+4.71093166874,+0
2010-08-16 16:18:00 UTC,+3.44638747088,+5.1689512987,+2.5849720427,+3.44638025556,+4.30790225346,+0,+4.73855286834,+4.30783494326,+3.01590356942,+0,+4.7398808519,+3.87834690413,+5.17051555719,+3.87827770434,+6.03296591817,+0,+4.30897462386,+5.17108434623,+0,+0
2010-08-16 16:18:30 UTC,+3.4469029081,+5.16972433788,+2.58535865883,+3.44689569643,+4.30854653485,+0,+4.73926155821,+4.3084792133,+3.01635464118,+0,+4.74058984199,+3.87892703737,+5.17128895412,+3.87885782403,+6.03386834754,+0,+4.30961915466,+5.1718578465,+0,+0
2010-08-16 16:19:00 UTC,+3.44680729182,+5.16958093513,+2.58528693952,+3.44680007948,+4.30842701731,+0,+4.73913009257,+4.30835969787,+3.01627096502,+0,+4.74045832066,+3.87881941965,+5.171145485,+3.87875020882,+6.03370094222,+0,+4.30949959087,+5.1717143582,+0,+0
2010-08-16 16:19:30 UTC,+3.44705068361,+5.16994596775,+2.5854695014,+3.44704347299,+4.3087312499,+0,+4.73946473914,+4.3086639251,+3.01648396313,+0,+4.74056028957,+3.87890285601,+5.17125671708,+3.87883364323,+6.0338307321,+3.44788719699,+4.30959228906,+5.17182560513,+0,+0
2010-08-16 16:20:00 UTC,+3.4484843847,+5.17209619508,+2.58654488347,+3.44847718421,+4.3105233342,+0,+4.74143597718,+4.31045597783,+3.01773863004,+0,+4.74253220465,+3.8805163813,+5.17340776702,+3.88044713085,+6.03634066,+3.44932141783,+4.31138492342,+5.17397694239,+0,+2.99514496643
2010-08-16 16:20:30 UTC,+3.44695663687,+0,+2.58539895938,+3.44694942558,+4.30861369424,+0,+4.73933543149,+4.3085463715,+3.01640166052,+0,+4.74048295392,+3.87883957589,+0,+3.87877036459,+6.03373229636,+3.44783094893,+4.30952198454,+5.1717412328,+0,+2.99649920895
2010-08-16 16:21:00 UTC,+3.44989540035,+0,+2.58760324978,+3.44988820981,+4.31228706235,+6.03702956789,+4.7433760243,+4.31221967491,+0,+0,+4.74470169241,+3.88229157104,+0,+3.88222227913,+6.03910206589,+3.45089933803,+4.31335716776,+5.17634382926,+0,+2.9957779036
2010-08-16 16:21:30 UTC,+0,+0,+2.58683379179,+3.44886235994,+4.31100478915,+6.03523443066,+0,+4.3109374243,+0,+6.0350232527,+4.74316452483,+3.88103377917,+0,+3.88096451663,+6.03714550102,+3.4497813194,+4.31195975491,+5.17466679665,+0,+2.99833327485
2010-08-16 16:22:00 UTC,+0,+0,+2.58842444923,+3.45098304201,+4.31365556082,+6.03894541747,+0,+4.31358814928,+0,+6.03873405093,+4.74608141066,+3.88342052951,+0,+3.88335121126,+6.04085822328,+3.45190283999,+4.31461144611,+5.17784908639,+4.70984525369,+2.99683959352
2010-08-16 16:22:30 UTC,+0,+0,+2.58837066994,+3.45091134285,+4.31356593961,+6.03881995093,+0,+4.31349852964,+0,+6.03860859077,+4.7463378358,+3.88363035014,+0,+3.88356102698,+6.04118461087,+3.45208934411,+4.31484455783,+0,+4.70904486416,+2.9969463081
2010-08-16 16:23:00 UTC,+0,+0,+2.5895568594,+3.45249278376,+4.31554268045,+6.04158731832,+0,+0,+0,+6.04137581758,+4.74826065011,+3.88520369853,+0,+3.88513433865,+6.04363204136,+3.45348785279,+4.31659255556,+0,+4.70981477277,+2.99743630962
2010-08-16 16:23:30 UTC,+0,+0,+0,+0,+4.31426124787,+6.03979335795,+0,+0,+0,+6.03958194832,+4.74614201102,+3.88347011594,+5.17734549935,+3.88340079652,+6.0409353577,+3.45194691608,+4.31466653686,+0,+4.71339832208,+2.99971702774
2010-08-16 16:24:00 UTC,+0,+0,+0,+0,+4.31256159757,+6.0374139075,+0,+0,+3.01916565088,+6.03720261877,+4.74471480954,+3.88230230418,+5.17578864646,+0,+6.03911876188,+3.45090887843,+4.31336909232,+0,+4.71188234319,+2.99875219645
