# file...... Output/hvac/house_hvac_file_055.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_14C_tm_3_C_14_Meter_92_1081:hvac_load,house_3_15C_tm_3_C_15_Meter_92_1082:hvac_load,house_3_1A_tm_3_A_1_Meter_94_1083:hvac_load,house_3_2A_tm_3_A_2_Meter_94_1084:hvac_load,house_3_3A_tm_3_A_3_Meter_94_1085:hvac_load,house_3_4A_tm_3_A_4_Meter_94_1086:hvac_load,house_3_5A_tm_3_A_5_Meter_94_1087:hvac_load,house_3_6A_tm_3_A_6_Meter_94_1088:hvac_load,house_3_7A_tm_3_A_7_Meter_94_1089:hvac_load,house_3_8A_tm_3_A_8_Meter_94_1090:hvac_load,house_3_9A_tm_3_A_9_Meter_94_1091:hvac_load,house_3_10A_tm_3_A_10_Meter_94_1092:hvac_load,house_3_11A_tm_3_A_11_Meter_94_1093:hvac_load,house_3_12A_tm_3_A_12_Meter_94_1094:hvac_load,house_3_13A_tm_3_A_13_Meter_94_1095:hvac_load,house_3_14A_tm_3_A_14_Meter_94_1096:hvac_load,house_3_15A_tm_3_A_15_Meter_94_1097:hvac_load,house_3_1B_tm_3_B_1_Meter_95_1098:hvac_load,house_3_2B_tm_3_B_2_Meter_95_1099:hvac_load,house_3_3B_tm_3_B_3_Meter_95_1100:hvac_load
2010-08-16 12:15:00 UTC,+3.03302007198,+3.46609454922,+0,+0,+4.31907020614,+4.31929714892,+5.61436692463,+2.15981124176,+2.15990261073,+0,+0,+3.02346501675,+6.04608503908,+0,+6.04602209066,+4.75121435739,+0,+6.0601797296,+5.19394144889,+0
2010-08-16 12:15:30 UTC,+3.03440102888,+3.4676726601,+0,+0,+4.32063094607,+4.32085818326,+5.61639569765,+2.16059173721,+2.16068315259,+0,+6.04863117099,+3.02455757917,+6.04826980718,+0,+6.04820680861,+4.7529312807,+0,+6.05759378557,+5.19172521375,+2.16375016416
2010-08-16 12:16:00 UTC,+3.02972231263,+3.46232598134,+0,+2.59444665731,+4.32354851041,+4.32377593806,+5.62018817818,+2.16205075395,+2.16214225606,+0,+6.05271554648,+3.02659995736,+6.05235389661,+0,+6.05229080435,+4.75614080596,+0,+6.06389457454,+5.19712518766,+2.16600086547
2010-08-16 12:16:30 UTC,+3.03456177095,+3.46785635075,+0,+2.59501619035,+4.32449758177,+4.32472507135,+5.62142185613,+2.1625253659,+2.16261689622,+6.05407941276,+6.05404417661,+0,+6.05368243371,+0,+6.053619311,+4.75718485095,+0,+6.06177070123,+5.19530496151,+2.1652421979
2010-08-16 12:17:00 UTC,+3.0357736449,+3.46924123936,+0,+2.5939016601,+4.32264032572,+4.32286769406,+5.61900764805,+2.16159658857,+2.16168806368,+6.05147936627,+6.05144415474,+0,+6.05108259395,+0,+6.05101953085,+4.75514173914,+3.89079130572,+6.06659445412,+5.19943906931,+2.16696528791
2010-08-16 12:17:30 UTC,+3.03817170756,+3.47198166443,+0,+2.59379412774,+4.32246113345,+4.32268849012,+5.61877471973,+2.16150697806,+2.16159844785,+6.05122850787,+6.05119329871,+0,+6.05083175544,+0,+6.05076869809,+4.75494461511,+3.89063001022,+6.06400086143,+5.19721627888,+2.16603883214
2010-08-16 12:18:00 UTC,+3.0419105072,+3.47625423858,+0,+2.59317370243,+4.3214272307,+4.32165454437,+5.61743080323,+2.16098995578,+2.16108139482,+6.04978114072,+6.04974594527,+0,+6.04938450343,+3.88971867978,+6.04932147928,+4.75380727656,+3.88969938992,+6.05583538432,+5.19021820869,+2.16312204665
2010-08-16 12:18:30 UTC,+3.04710320189,+0,+0,+2.59872679307,+4.33068091557,+4.33090883321,+5.62945947413,+2.16561754197,+2.16570925595,+6.06273574195,+6.0627004239,+0,+6.06233807497,+3.89804822186,+0,+0,+3.89802886793,+6.0414038786,+5.17784995675,+2.15796697612
2010-08-16 12:19:00 UTC,+3.04337233428,+0,+0,+2.59805548517,+4.32956224615,+4.32979009084,+5.62800533908,+2.16505811743,+2.1651497982,+6.0611696721,+6.06113436886,+0,+6.06077212949,+3.89704127135,+0,+0,+3.89702192516,+6.05386947014,+5.18853335865,+2.1624198035
2010-08-16 12:19:30 UTC,+3.04596038487,+0,+5.19550660434,+2.59810731621,+4.32964861765,+0,+5.62811761168,+2.16510131006,+2.16519299339,+6.06129058705,+6.06125528267,+0,+6.06089303491,+3.89711901705,+0,+0,+3.89709967027,+6.04935355747,+5.18466308004,+0
2010-08-16 12:20:00 UTC,+3.04441161469,+0,+5.19220053437,+2.59645398638,+4.32689350436,+0,+5.62453633108,+2.16372353202,+2.16381513351,+6.05743359444,+6.05739832654,+3.02894156564,+6.05703634883,+3.89463905025,+0,+0,+3.89461972253,+6.05300635963,+5.18779364589,+0
2010-08-16 12:20:30 UTC,+0,+0,+5.19221142079,+2.59645943058,+4.32690257657,+0,+5.62454812382,+2.16372806886,+2.16381967063,+6.05744629496,+6.05741102694,+3.02894791645,+6.05704904832,+3.89464721646,+0,+0,+3.89462788868,+6.04981536298,+5.18505886186,+0
2010-08-16 12:21:00 UTC,+0,+0,+5.19605060484,+2.59837936501,+4.33010196046,+0,+5.62870693593,+2.16532801792,+2.16541971472,+6.06192523964,+6.06188992925,+3.03118757639,+6.06152763702,+3.89752708564,+0,+0,+3.89750773572,+6.04930742987,+0,+0
2010-08-16 12:21:30 UTC,+0,+3.47371601671,+5.19562979653,+0,+4.32975127986,+0,+5.6282510936,+2.16515264942,+2.1652443358,+6.06143430795,+6.06139900221,+3.03094208997,+6.06103674438,+3.89721142664,+0,+0,+3.89719207915,+6.05305108973,+0,+2.16212747028
2010-08-16 12:22:00 UTC,+0,+3.47368658602,+5.20138608727,+0,+4.33454828449,+0,+5.63448661951,+2.16755153718,+2.16764336598,+6.06814982542,+6.0681144562,+3.03430013002,+0,+3.9015293659,+0,+4.76824135504,+3.90150998522,+6.0457230435,+0,+2.15950982278
2010-08-16 12:22:30 UTC,+0,+3.46966353107,+5.20771425144,+0,+4.33982185975,+0,+5.64134162977,+2.1701887484,+2.17028073367,+6.07553251311,+6.07549707417,+3.03799178313,+0,+3.90627628148,+0,+4.77404265708,+3.90625686436,+6.04948698007,+0,+2.16085433658
2010-08-16 12:23:00 UTC,+0,+3.46743411927,+5.20006445205,+0,+4.33344689985,+0,+5.63305495269,+2.16700075634,+2.16709255244,+6.06660795329,+6.06657259864,+3.03352912934,+0,+3.90053797388,+6.06614628305,+4.76702975477,+3.90051860083,+6.05514403743,+0,+2.16287509102
2010-08-16 12:23:30 UTC,+3.0347069214,+3.46756175002,+5.1938565395,+0,+4.32827353618,+4.32850129675,+5.6263302055,+2.16441365885,+0,+6.05936555582,+6.05933026964,+3.02990762727,+0,+3.89588126168,+6.05890462743,+4.76133869238,+3.89586192441,+6.05578384573,+0,+2.16310363657
2010-08-16 12:24:00 UTC,+3.03206071736,+3.46499823119,+5.19788348649,+0,+4.3316293923,+4.33185737188,+5.63069241257,+2.16609185661,+0,+6.06406355218,+6.06402822157,+3.03225682225,+0,+3.89890197658,+6.06360214244,+4.76503036922,+3.89888261609,+6.05207804654,+0,+2.16177989003
2010-08-16 12:24:30 UTC,+3.03444804196,+3.46772638506,+5.1908243971,+2.59576579497,+0,+4.32597429604,+5.62304562466,+2.16315003786,+0,+6.05582813801,+6.0557928853,+3.02813877017,+0,+3.89360677478,+6.05536757216,+4.75855899596,+3.893587455,+6.04778540441,+5.18331912383,+2.16024651764
2010-08-16 12:25:00 UTC,+3.03523136903,+3.46862154483,+5.19631564378,+2.59851190815,+0,+4.33055072497,+5.62899404042,+2.16543847079,+0,+6.06223444457,+6.06219913126,+3.03134219184,+0,+3.8977258981,+6.06177322221,+4.76359305988,+3.89770654665,+6.0442024347,+5.18024840673,+2.15896664692
2010-08-16 12:25:30 UTC,+3.03508740946,+3.46845703267,+5.19729612121,+2.59900223429,+0,+4.33136785911,+5.63005614669,+2.16584707686,+0,+6.06337830851,+6.06334298438,+3.03191417171,+0,+3.89846137902,+6.06291696897,+4.76449190602,+3.89844202191,+0,+5.18491398273,+2.16091125264
2010-08-16 12:26:00 UTC,+3.03812100204,+3.47192371988,+5.19995233765,+2.60033057934,+0,+4.33358156139,+0,+0,+2.16704582697,+6.06647715614,+6.06644180272,+3.03346372533,+0,+3.90045387413,+6.0660154992,+4.7669269747,+3.90043450172,+0,+5.17987893494,+0
2010-08-16 12:26:30 UTC,+3.03615932897,+3.46968198608,+5.20011041397,+2.60040963155,+0,+4.33371330285,+0,+0,+2.16711170787,+6.06666157428,+6.06662621912,+3.03355594209,+0,+3.90057245112,+6.0661998985,+4.76707189007,+3.90055307779,+0,+5.18427464235,+0
2010-08-16 12:27:00 UTC,+3.03813862773,+3.47194386191,+5.19079099504,+2.59574909099,+0,+4.32594645864,+0,+0,+2.16322768444,+6.05578916983,+6.05575391749,+3.02811928447,+6.05539205492,+3.89358171908,+6.05532860796,+4.75852837486,+3.89356239949,+0,+5.19060646924,+0
2010-08-16 12:27:30 UTC,+3.03725143652,+3.47093000975,+5.19651385603,+2.59861103197,+0,+4.33071591594,+0,+0,+2.16561278244,+6.06246568686,+6.06243037136,+3.03145782268,+6.06206804122,+3.89787458215,+6.06200444078,+4.76377476966,+3.89785522956,+0,+5.1884496479,+0
2010-08-16 12:28:00 UTC,+3.03808127118,+3.4718783168,+5.19589974899,+2.59830392372,+0,+4.33020411649,+0,+0,+2.16535684312,+6.06174924517,+6.06171393644,+3.03109957185,+6.06135165643,+3.89741392496,+6.06128807245,+4.76321179115,+0,+0,+5.18276379116,+2.16001505571
2010-08-16 12:28:30 UTC,+3.04071281792,+3.47488555963,+5.18649568033,+2.59360105036,+4.3221393644,+4.32236672455,+0,+2.16134607987,+2.16143754008,+6.05077808499,+6.0507428801,+3.02561353214,+6.05038136846,+3.89035969445,+6.05031803685,+4.75459067354,+0,+0,+5.1841017197,+2.16057270255
2010-08-16 12:29:00 UTC,+3.03835656339,+3.47219291145,+5.19137570473,+2.59604149801,+4.32620613261,+4.32643375826,+0,+2.16337979092,+2.163471372,+6.05647131538,+6.05643605659,+3.02846038583,+6.05607414622,+3.89402032467,+6.05601068357,+4.75906440361,+0,+6.04467209729,+5.18065092227,+2.15913441484
2010-08-16 12:29:30 UTC,+3.03902657329,+3.47295857614,+5.18557806377,+2.5931421602,+4.32137466866,+4.3216019789,+0,+2.16096367053,+2.16105510801,+6.04970755703,+6.04967236228,+3.02507822333,+6.04931092559,+3.88967136698,+6.04924761863,+4.75374945463,+0,+6.05561320535,+5.19002779436,+2.16304268221
2010-08-16 12:30:00 UTC,+3.03772980986,+3.47147667867,+5.18270829967,+0,+4.31898315081,+4.31921030497,+5.61425382832,+2.15976771939,+2.15985908579,+6.0463595761,+6.04632441307,+3.02340409271,+6.04596321073,+3.88751868408,+6.04589998093,+4.75111861741,+0,+6.06462446963,+5.1977507307,+2.16626159087
2010-08-16 12:30:30 UTC,+3.03727150014,+3.47095293778,+5.18471557519,+0,+4.32065591383,+4.32088317718,+5.6164282179,+2.16060423537,+2.1606956515,+6.04870134354,+6.04866615831,+3.02457507448,+6.04830479202,+3.88902439245,+6.04824150825,+4.75295877397,+0,+6.06324382497,+5.19656747483,+2.16576841159
2010-08-16 12:31:00 UTC,+3.03713332751,+3.47079503876,+5.18403686456,+0,+4.32009031034,+4.32031753678,+5.61569300176,+2.16032138818,+2.16041278749,+6.04790953272,+6.047874355,+0,+6.04751304413,+0,+6.0474497786,+4.75233657051,+0,+6.06176532513,+5.19530035405,+2.16524027748
2010-08-16 12:31:30 UTC,+3.03694057912,+3.4705747724,+5.18179280817,+0,+4.31822022597,+4.3184473303,+5.61326211838,+2.15938619561,+2.15947753931,+6.04529152733,+6.04525637442,+0,+6.0448952469,+0,+6.04483204173,+4.75027934659,+3.88681268295,+6.06449010718,+5.19763557786,+2.16621359533
2010-08-16 12:32:00 UTC,+3.03956743727,+3.47357665729,+0,+0,+4.31879810354,+4.31902524563,+5.61401328924,+2.15967518089,+2.15976654179,+0,+6.04606536048,+0,+6.04570417627,+0,+6.04564095244,+4.75091505245,+3.8873328454,+6.05797369422,+5.19205080737,+2.16388587112
2010-08-16 12:32:30 UTC,+3.04474619872,+0,+0,+2.58887165097,+4.31425828155,+4.31448512711,+5.60811207015,+2.15740490472,+2.15749613055,+0,+6.03970994366,+0,+6.03934920464,+0,+6.03928612746,+4.74592092987,+3.88324643514,+6.04922126088,+5.18454969775,+0
2010-08-16 12:33:00 UTC,+0,+0,+0,+2.58810395782,+4.31297899582,+4.31320575785,+5.60644915349,+2.15676515898,+2.15685634675,+0,+6.03791903772,+0,+6.0375584241,+0,+6.03749538828,+4.74451362587,+3.88209491725,+6.05516437583,+5.18964313341,+0
2010-08-16 12:33:30 UTC,+0,+0,+0,+2.59024857502,+4.31655279113,+4.31677978653,+5.61109465495,+2.15855234404,+2.15864363813,+0,+0,+0,+6.04256112436,+0,+6.04249797303,+4.7484450513,+3.88531178204,+6.0578834495,+5.19197346476,+0
2010-08-16 12:34:00 UTC,+0,+0,+0,+2.58710665876,+4.3113170944,+4.31154374785,+5.60428888286,+2.15593407455,+2.15602521284,+0,+0,+3.01803763477,+6.0352320474,+0,+6.03516906534,+4.74268541772,+3.88059899706,+6.05261606009,+5.18745914692,+0
2010-08-16 12:34:30 UTC,+0,+0,+0,+2.58842661357,+4.31351667005,+4.31374346723,+5.60714806486,+2.15703403938,+2.15712524317,+0,+0,+3.01957740042,+6.03831107567,+3.8825981267,+6.03824802246,+4.74510510527,+3.88257889169,+6.05655107682,+0,+2.16337769875
2010-08-16 12:35:00 UTC,+0,+3.46964134706,+0,+2.5895669788,+4.31541697745,+4.31564389872,+5.60961823453,+2.1579843459,+0,+0,+0,+3.02090766973,+6.04097117998,+3.88430865529,+6.04090806535,+4.74719557665,+3.8842894071,+6.05494456572,+0,+2.16280383781
2010-08-16 12:35:30 UTC,+0,+3.46754244683,+0,+2.59119265959,+4.31812601594,+4.31835311409,+5.61313965681,+2.15933908298,+0,+0,+0,+3.02280407385,+6.04476336912,+3.88674714901,+6.04470016699,+4.75017570892,+3.88672788203,+6.0565555822,+0,+2.16337930815
2010-08-16 12:36:00 UTC,+3.03353181659,+3.46667935369,+5.1820938301,+2.59139973243,+4.31847108259,+4.31869820328,+5.61358820166,+2.15951164407,+0,+0,+0,+3.02304563035,+6.04524640317,+3.88705775476,+6.0451831899,+4.75055530644,+3.88703848539,+6.05872966939,+0,+2.16415591263
2010-08-16 12:36:30 UTC,+3.03476354885,+3.46808693569,+5.18387499309,+2.59229047288,+4.31995541474,+4.32018263232,+5.6155176539,+2.16025392947,+0,+6.04772068707,+0,+3.02408470514,+6.04732421358,+3.88839385038,+6.04726095241,+4.75218817584,+3.88837457072,+6.05737261721,+0,+2.16367116076
2010-08-16 12:37:00 UTC,+3.03475066594,+3.46807221356,+5.18465079149,+2.59267844137,+4.32060192633,+0,+5.61635804068,+2.16057723729,+0,+6.0486257643,+0,+3.0245372817,+6.04822921879,+3.88897579655,+6.04816593676,+4.75289938395,+3.88895651241,+6.05922241784,+0,+2.16433192701
2010-08-16 12:37:30 UTC,+3.0356369267,+3.46908500242,+5.1858959954,+2.59330115445,+4.32163961698,+0,+5.61770691298,+2.16109616604,+0,+6.05007846867,+6.0500432704,+3.02526369473,+6.04968180767,+3.88990985565,+6.04961849217,+4.7540409164,+3.88989056432,+6.05593885832,+0,+2.16315900852
2010-08-16 12:38:00 UTC,+3.0384705509,+3.4723231725,+5.18040754061,+2.59055643711,+4.31706581326,+0,+5.61176152163,+2.15880889637,+2.15890020572,+6.04367541916,+6.04364028157,+3.02206190176,+6.0432792673,+3.88579282604,+6.04321609941,+4.74900941162,+3.88577356642,+6.05442248089,+5.18900730618,+2.16261734418
2010-08-16 12:38:30 UTC,+3.03907752306,+3.47301679984,+5.18086466591,+0,+4.31744675864,+0,+5.6122567044,+2.15899939977,+2.15909072048,+6.04420871966,+6.04417357701,+3.02232857441,+6.04381252528,+3.8861357275,+6.04374934508,+4.74942847832,+3.88611646523,+6.0518440881,+5.18679754282,+2.16169631785
2010-08-16 12:39:00 UTC,+3.03931145107,+3.47328412488,+5.17616802487,+0,+4.31353281286,+0,+5.60716904855,+2.15704211209,+2.15713331635,+6.03872943149,+6.03869434081,+3.01958870085,+6.03833367282,+3.88261265736,+6.03827061909,+4.74512286349,+3.88259342225,+6.05284935237,+5.18765908579,+0
2010-08-16 12:39:30 UTC,+3.04347628551,+3.47804355727,+5.1763691881,+0,+4.31370045222,+0,+5.60738695951,+2.15712594521,+2.15721715445,+6.03896411653,+6.03892902362,+3.01970605316,+6.03856833926,+3.88276355496,+6.03850528011,+4.74530727852,+3.88274431868,+6.04023758676,+5.17685040824,+0
2010-08-16 12:40:00 UTC,+3.04675016426,+3.48178483569,+5.17008308026,+0,+4.30846192423,+0,+5.60057750715,+2.15450625983,+2.15459731314,+6.03163049311,+6.03159546982,+3.01603893436,+6.03123529903,+3.87804818502,+6.0311724094,+4.73954453031,+3.87802898511,+6.04437857655,+5.18039936584,+0
2010-08-16 12:40:30 UTC,+3.04474431292,+3.4794926163,+5.16874192363,+0,+4.30734427134,+4.30757066533,+5.59912469368,+2.15394734346,+2.15403836349,+6.03006584644,+6.03003083801,+3.01525654551,+0,+3.87704214915,+6.02960792336,+4.73831503372,+3.877022957,+6.04261975866,+5.17889200398,+0
2010-08-16 12:41:00 UTC,+3.04137065638,+3.47563731527,+5.16743157606,+2.58406729593,+0,+4.3064786158,+5.59770525429,+2.15340126648,+2.15349225398,+6.02853714285,+6.02850214894,+3.01449212968,+0,+3.87605922387,+6.02807937679,+4.73711378109,+3.87604003931,+6.04444947329,+5.18046012657,+2.15905489142
2010-08-16 12:41:30 UTC,+3.03692718917,+3.47055947081,+5.1668860073,+2.58379446276,+0,+4.30602393632,+5.59711426472,+0,+2.15326487894,+6.02790066065,+6.02786567279,+3.0141738619,+0,+3.87564997873,+6.02744296001,+4.73661363444,+3.87563079732,+6.04694752574,+5.18260103559,+2.15994721945
2010-08-16 12:42:00 UTC,+3.03617528401,+3.46970021898,+5.18612492031,+2.5934156373,+0,+4.32205773155,+5.61795489688,+0,+2.16128301967,+6.05034554159,+6.0503103408,+3.02539724235,+0,+3.89008157799,+6.04988553776,+4.75425078177,+3.89006228534,+6.03802395301,+5.17495325496,+2.15675963464
