# file...... Output/hvac/house_hvac_file_021.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_4B_tm_2_B_4_Meter_47_401:hvac_load,house_2_5B_tm_2_B_5_Meter_47_402:hvac_load,house_2_6B_tm_2_B_6_Meter_47_403:hvac_load,house_2_7B_tm_2_B_7_Meter_47_404:hvac_load,house_2_8B_tm_2_B_8_Meter_47_405:hvac_load,house_2_9B_tm_2_B_9_Meter_47_406:hvac_load,house_2_10B_tm_2_B_10_Meter_47_407:hvac_load,house_2_11B_tm_2_B_11_Meter_47_408:hvac_load,house_2_12B_tm_2_B_12_Meter_47_409:hvac_load,house_2_13B_tm_2_B_13_Meter_47_410:hvac_load,house_2_14B_tm_2_B_14_Meter_47_411:hvac_load,house_2_15B_tm_2_B_15_Meter_47_412:hvac_load,house_2_1C_tm_2_C_1_Meter_47_413:hvac_load,house_2_2C_tm_2_C_2_Meter_47_414:hvac_load,house_2_3C_tm_2_C_3_Meter_47_415:hvac_load,house_2_4C_tm_2_C_4_Meter_47_416:hvac_load,house_2_5C_tm_2_C_5_Meter_47_417:hvac_load,house_2_6C_tm_2_C_6_Meter_47_418:hvac_load,house_2_7C_tm_2_C_7_Meter_47_419:hvac_load,house_2_8C_tm_2_C_8_Meter_47_420:hvac_load
2010-08-16 15:38:30 UTC,+2.15001597177,+4.29961765084,+5.15958381645,+3.43969511427,+4.29968409414,+0,+3.86985011804,+3.01004365812,+0,+0,+2.15013129819,+0,+3.00078970357,+0,+0,+6.00073546667,+0,+5.14327404369,+1.71483500456,+0
2010-08-16 15:39:00 UTC,+2.15056593968,+4.30071745439,+5.16090359675,+3.44057495253,+4.30078392084,+0,+3.87084000344,+3.01081362548,+0,+4.30067479346,+2.15068130759,+0,+2.99956860874,+0,+0,+5.99829369114,+0,+5.14118124331,+1.71413718289,+2.99970863836
2010-08-16 15:39:30 UTC,+2.15126494208,+4.30211529107,+5.16258102117,+3.44169321607,+4.30218178694,+0,+3.87209813553,+3.01179224445,+0,+4.30207261736,+2.15138036272,+0,+2.99821627744,+0,+0,+5.99558948721,+0,+5.13886352052,+1.71336436321,+2.99835621821
2010-08-16 15:40:00 UTC,+2.15053960813,+4.30066479762,+5.16084040786,+3.44053282733,+4.30073126296,+3.44090631025,+3.87079260937,+3.01077676073,+0,+4.30062213717,+2.15065497406,+0,+2.99770399217,+3.4260524275,+0,+5.99456509041,+0,+5.13798552913,+1.71307160644,+2.99784389928
2010-08-16 15:40:30 UTC,+2.15126482607,+4.3021150591,+5.1625807428,+3.44169303049,+4.30218155496,+3.4420666828,+3.87209792674,+0,+0,+4.30207238539,+0,+0,+2.99480751595,+3.42274203241,+0,+5.98877312055,+4.2781112585,+5.13302134001,+1.71141635091,+2.99494723267
2010-08-16 15:41:00 UTC,+2.14987331389,+4.29933236938,+5.15924147453,+3.43946689029,+4.29939880668,+3.43984021755,+3.86959334859,+0,+2.14995545417,+4.29928972111,+0,+2.14994238061,+2.99448478179,+3.42237317816,+0,+5.98812776168,+4.27765023283,+5.132468215,+1.71123191732,+2.9946244773
2010-08-16 15:41:30 UTC,+2.15066960018,+4.30092475044,+5.16115235504,+3.44074078851,+4.30099122125,+3.4411143018,+3.87102658162,+0,+2.15075178575,+4.30088208761,+0,+2.15073870499,+2.9943669984,+3.422238563,+3.42209440272,+5.98789223494,+4.2774819793,+5.13226634945,+1.71116460738,+2.99450668614
2010-08-16 15:42:00 UTC,+2.14941159938,+4.2984090514,+5.15813347948,+3.43872823975,+4.29847546927,+3.43910145915,+3.86876231019,+0,+2.1494937134,+4.29836641157,+0,+2.14948064401,+2.9941928776,+3.4220395596,+3.42189540987,+5.98754405235,+4.27723324777,+5.13196792866,+1.7110651022,+2.99433255391
2010-08-16 15:42:30 UTC,+2.15059493281,+0,+5.16097317273,+3.44062133571,+4.30084190133,+3.44099483156,+3.87089218808,+0,+2.15067711413,+4.3007327722,+0,+2.15066403405,+2.99656481724,+3.42475045959,+3.42460616613,+5.99228712707,+4.28062156294,+5.1360331293,+0,+2.99670464947
2010-08-16 15:43:00 UTC,+2.1507127445,+0,+5.16125589025,+3.44080981078,+4.30107750136,+3.44118333414,+3.87110423696,+0,+2.15079493253,+4.30096836511,+0,+2.15078185138,+2.9968705291,+3.425099859,+3.42495554699,+5.99289844702,+4.28105827224,+5.13655708019,+0,+2.99701038144
2010-08-16 15:43:30 UTC,+2.15060508905,+0,+5.16099754505,+3.44063758364,+4.30086221178,+3.44101108188,+3.87091046825,+3.01086843548,+2.15068727095,+4.30075308203,+2.15072045993,+2.15067419078,+2.99824245315,+3.42666783687,+3.42652344173,+5.99564182974,+4.28301806537,+5.13890838232,+0,+2.99838239564
2010-08-16 15:44:00 UTC,+2.1509080248,+0,+5.1617245123,+3.44112222006,+4.3014680232,+3.44149578904,+3.87145572132,+3.0112925523,+2.15099022393,+4.30135887517,+2.15102341852,+2.15097714102,+2.99865930303,+3.42714425638,+3.42699983599,+5.99647538813,+4.28361353532,+5.13962280969,+0,+2.99879927291
2010-08-16 15:44:30 UTC,+2.1521997214,+0,+5.16482424906,+3.44318867539,+4.30405116012,+3.44356254605,+3.87378064172,+3.01310095636,+2.15228199396,+4.30394193411,+2.15231521253,+2.15226889938,+2.99788585568,+3.42626028009,+3.42611590656,+5.99492875576,+4.28250866598,+5.13829721992,+1.71317553637,+2.99802577473
2010-08-16 15:45:00 UTC,+2.15253840046,+0,+5.16563699099,+3.44373049395,+4.30472845107,+3.44410444368,+3.87439022905,+3.0135751146,+2.15262069227,+4.30461920463,+2.15265391713,+2.15260759463,+2.99765800427,+3.42599986774,+3.42585550802,+5.99447313023,+4.2821831803,+5.13790671177,+1.71304532564,+2.99779790835
2010-08-16 15:45:30 UTC,+2.15168670175,+0,+5.16359313499,+3.44236794691,+4.30302522261,+3.44274169776,+3.87285725937,+3.01238271741,+2.15176894515,+4.30291602758,+2.1518021542,+2.15175585521,+2.9998531016,+3.42850865386,+3.42836416114,+5.99886258036,+4.28531887627,+5.14166882768,+1.71429976263,+2.99999314991
2010-08-16 15:46:00 UTC,+2.15185351377,+0,+5.16399344058,+3.44263481267,+4.30335881356,+3.44300860247,+3.87315750377,+3.01261625796,+2.15193576666,+4.30324960846,+2.1519689788,+2.1519226752,+2.99925315332,+3.4278229704,+3.42767851403,+5.99766288726,+4.28446185029,+5.14064059306,+1.7139569089,+0
2010-08-16 15:46:30 UTC,+2.15242166641,+4.30442846159,+5.16535685954,+3.44354374289,+4.30449500612,+3.44391766537,+3.87418011982,+3.01341168433,+2.15250395159,+4.30438576673,+2.15253717428,+2.152490855,+3.00020705171,+3.42891318495,+3.42876867079,+5.9995703605,+4.28582449389,+5.14227545285,+1.71450203526,+0
2010-08-16 15:47:00 UTC,+2.1515078771,+4.30260110271,+5.16316400222,+3.44208186336,+4.3026676088,+3.44245557244,+3.87253539348,+3.01213235891,+2.15159011034,+4.30255842456,+2.15162331607,+2.15157702201,+2.99828628417,+3.42671793152,+3.42657353373,+5.99572947692,+4.28308067797,+5.13898350308,+1.71340437011,+0
2010-08-16 15:47:30 UTC,+2.14953808639,+4.29866199501,+5.1584370155,+3.43893059358,+4.2987284182,+3.43930384253,+3.86898997374,+3.00937460792,+2.1496202076,+4.29861935286,+2.14965337676,+2.14960713707,+2.99857929294,+3.4270528125,+3.42690839696,+5.99631539511,+4.28349924094,+5.13948568265,+1.71357181646,+0
2010-08-16 15:48:00 UTC,+2.15014598785,+4.29987765172,+5.1598958213,+3.43990311389,+4.2999441005,+3.44027650486,+3.87008413354,+3.01022568355,+2.15022814364,+4.29983499847,+2.15026132409,+2.15021506762,+2.99679111197,+3.42500909282,+3.42486478563,+5.99273963973,+4.28094482489,+5.13642096943,+1.71254992083,+0
2010-08-16 15:48:30 UTC,+2.14970621677,+4.29899821532,+5.15884048478,+3.43919956843,+4.29906464559,+3.43957285667,+3.86929259104,+3.00960999421,+2.14978834755,+4.2989555701,+2.14982151983,+2.1497752755,+2.99875578033,+3.42725452068,+3.42711009446,+5.99666831003,+4.28375135312,+5.13978815945,+1.71367267408,+0
2010-08-16 15:49:00 UTC,+2.1484366606,+4.29645940835,+5.15579387935,+3.43716853343,+4.29652578517,+3.43754152502,+0,+3.00783258719,+2.14851871914,+4.29641678633,+2.14855186785,+2.14850565857,+2.99852518953,+3.42699097748,+3.42684656522,+5.99620720665,+4.28342195423,+5.13939295634,+1.71354089787,+2.9986651506
2010-08-16 15:49:30 UTC,+2.14888081298,+4.29734760626,+5.15685972982,+3.43787908806,+4.29741400179,+3.43825218345,+0,+3.00845441046,+0,+4.29730497612,+2.14899605377,+2.14894983222,+2.99518119232,+3.42316910874,+3.42302489911,+5.98952034649,+4.27864505508,+5.13366177337,+1.71162989656,+2.99532093361
2010-08-16 15:50:00 UTC,+0,+4.2970737151,+5.15653105642,+3.43765997627,+4.29714010486,+3.43803303965,+0,+3.00826266051,+0,+4.29703108746,+2.14885908136,+2.1488128636,+2.99550044301,+3.42353398173,+3.42338975275,+5.99015873961,+4.27910110462,+5.13420892818,+1.71181233944,+2.99564020529
2010-08-16 15:50:30 UTC,+0,+4.29812659228,+5.15779452441,+3.43850227363,+4.29819300421,+3.43887546004,+0,+3.00899977496,+0,+4.29808395503,+2.14938562301,+2.14933939071,+2.99514825911,+3.42313146923,+3.42298726159,+5.98945449123,+4.27859801,+5.13360533006,+1.71161107615,+2.99528799823
2010-08-16 15:51:00 UTC,+0,+4.30061529353,+5.16078100224,+3.44049322428,+4.30068175784,+3.44086670141,+0,+3.01074210316,+0,+4.30057263354,+2.15063021718,+2.15058395053,+0,+3.42354904709,+3.42340481732,+5.99018509842,+4.2791199346,+5.13423151982,+1.71181987239,+2.99565338781
2010-08-16 15:51:30 UTC,+0,+4.30059171965,+5.16075271324,+3.44047436527,+4.30065818346,+3.44084783965,+0,+3.01072559919,+0,+4.30054905987,+2.15061842793,+2.15057216161,+0,+3.42584303572,+3.42569868431,+5.99419873209,+4.28198715821,+5.13767153026,+1.71296690688,+2.99766067698
2010-08-16 15:52:00 UTC,+0,+4.30158436315,+5.16194389992,+3.44126847594,+4.30165084784,+3.44164206626,+0,+3.01142054428,+2.15108165051,+4.30154169429,+2.1511148468,+2.15106856678,+0,+3.42515278771,+3.4250084729,+5.99299105276,+4.28112442708,+5.13663645084,+1.71262177079,+2.99705669519
2010-08-16 15:52:30 UTC,+2.15123606806,+4.30205754998,+5.16251173102,+3.44164702344,+4.30212404463,+3.44202066903,+3.87204616528,+3.01175182018,+2.15131828584,+4.3020148768,+2.15135148652,+2.15130519996,+0,+3.42507560437,+3.42493129365,+5.99285601035,+4.28102795672,+5.13652070852,+1.71258317777,+2.99698915812
2010-08-16 15:53:00 UTC,+2.15239302473,+4.30437118514,+5.16528812696,+3.44349792196,+4.30443772846,+3.44387183774,+3.87412856777,+3.01337158534,+2.15247530828,+0,+2.15250853044,+2.15246221195,+0,+3.42323224715,+3.42308803418,+5.98963081545,+4.27872397089,+5.13375645426,+1.71166146687,+2.99537618107
2010-08-16 15:53:30 UTC,+2.15236581227,+4.30431676672,+5.16522282407,+3.44345438746,+4.3043833089,+3.4438282969,+3.87407958813,+3.01333348729,+2.15244809428,+0,+2.15248131593,+2.15243499819,+0,+3.42312237797,+3.42297817082,+5.98943858492,+4.27858664697,+5.13359169707,+1.71160653035,+2.99528004318
2010-08-16 15:54:00 UTC,+2.15233342809,+4.30425200623,+5.16514511052,+3.44340257933,+4.30431854704,+3.44377648115,+3.87402129999,+0,+2.15241570825,+0,+2.15244892929,+2.15240261246,+0,+3.42184230162,+3.42169816234,+5.98719892361,+4.27698669782,+5.13167212528,+1.71096646975,+2.99415994895
2010-08-16 15:54:30 UTC,+2.14889389737,+4.29737377191,+5.15689112897,+3.43790002047,+4.29744016798,+3.4382731189,+3.86783050007,+0,+2.14897598193,+0,+2.14900913913,+2.14896291722,+2.99636875606,+3.42452638044,+3.42438209884,+5.99189507114,+4.28034148958,+5.13569710547,+1.71230855618,+2.99650857541
2010-08-16 15:55:00 UTC,+2.15012012373,+4.2998259297,+5.15983375412,+3.43986173649,+4.29989237739,+3.44023512141,+3.8700375808,+0,+2.15020227805,+0,+0,+2.15018920226,+2.99331142834,+3.42103214744,+3.42088805114,+5.9857814529,+4.27597409775,+5.13045723771,+1.71056137847,+2.99345104668
2010-08-16 15:55:30 UTC,+2.15026683879,+4.30011932452,+5.16018583219,+3.44009645113,+4.30018577839,+3.44046987033,+3.87030165274,+0,+2.15034900145,+0,+0,+2.15033592433,+2.99339177506,+3.42112397605,+3.42097987488,+5.98594211906,+4.276088873,+5.13059494167,+1.71060729438,+2.99353139868
2010-08-16 15:56:00 UTC,+2.15200876506,+4.30360275819,+5.16436600341,+3.44288318359,+4.30366928535,+3.44325700963,+3.87343694005,+0,+2.15209102677,+0,+0,+2.15207793391,+2.99465291417,+3.42256533737,+3.42242115977,+5.98846396948,+4.27789040991,+5.13275637242,+1.71132800029,+2.99479262072
2010-08-16 15:56:30 UTC,+2.15200302681,+4.30359128305,+5.16435223308,+3.44287400353,+4.30365780997,+3.44324782824,+3.87342661179,+0,+2.15208528819,+4.30354859584,+0,+2.15207219538,+2.99463315192,+3.42254275101,+3.4223985746,+5.98842445163,+4.27786217952,+5.1327225024,+1.71131670672,+2.99477285718
2010-08-16 15:57:00 UTC,+2.1521235157,+4.30383223187,+5.16464137518,+3.44306676159,+4.30389876386,+3.44344061443,+3.87364347935,+3.01299426669,+2.15220578393,+4.30378954246,+0,+2.15219269004,+2.99460459356,+3.42251011154,+0,+5.98836734461,+4.27782138392,+5.13267355705,+1.71130038641,+0
2010-08-16 15:57:30 UTC,+2.14973452229,+4.29905481955,+5.15890841068,+3.43924485158,+4.29912125101,+3.43961814643,+3.86934353805,+3.00964962257,+2.14981665468,+4.29901217381,+2.14984982749,+0,+2.99554494908,+3.42358484791,+0,+5.9902477366,+4.27916468152,+5.13428520583,+1.71183777343,+0
2010-08-16 15:58:00 UTC,+2.15087429381,+4.30133408848,+5.16164356667,+3.44106825725,+4.30140056791,+3.44144181834,+3.87139500901,+3.01124532816,+2.15095649102,+4.30129142191,+2.15098968499,+0,+2.99562488124,+3.42367620271,+0,+5.99040757384,+0,+5.13442219934,+1.71188345242,+0
2010-08-16 15:58:30 UTC,+2.15145434007,+4.30249404152,+5.16303552723,+3.44199621485,+4.30256054535,+3.44236991143,+3.87243903235,+3.01205740588,+2.15153657027,+4.30245136434,+2.151569775,+0,+2.99574914798,+3.4238182277,+0,+5.99065606525,+0,+5.13463517669,+1.7119544674,+0
2010-08-16 15:59:00 UTC,+2.15042142223,+4.30042845422,+5.16055679234,+3.4403437536,+4.30049491459,+3.44071720892,+3.87057988696,+3.01061129783,+2.15050359368,+4.30038579593,+2.15053677925,+0,+2.99669531259,+3.4248996033,+0,+5.99254807343,+0,+5.13625678153,+1.71249517415,+0
2010-08-16 15:59:30 UTC,+2.15017641013,+4.29993848896,+5.15996882687,+3.43995178343,+4.30000493902,+3.44032518151,+3.8701388905,+3.01026827542,+2.15025856765,+4.29989583515,+2.15029174866,+0,+2.99555617557,+3.42359767871,+0,+5.99027018579,+0,+5.13430444661,+1.71184418905,+2.99569594151
2010-08-16 16:00:00 UTC,+2.14931275018,+4.29821137679,+5.15789626706,+3.43857010089,+4.2982777905,+3.43894329718,+3.86858439185,+3.00905913219,+2.14939485857,+4.29816873877,+2.14942802355,+0,+2.99546611575,+3.42349474895,+3.42335052206,+5.99009009674,+0,+5.13415009566,+1.71179272237,+2.99560587577
2010-08-16 16:00:30 UTC,+2.14932787985,+4.29824163248,+5.15793257433,+3.43859430531,+4.29830804683,+0,+3.86861162368,+3.00908031406,+2.1494099891,+4.29819899418,+2.14944315436,+2.14939692047,+2.99568236691,+3.42374190333,+3.42359766333,+5.99052252564,+0,+5.13452072238,+1.71191630389,+2.99582214115
2010-08-16 16:01:00 UTC,+2.14800903432,+4.2955901198,+5.15476768721,+3.43648441724,+4.29567061747,+0,+3.86623783803,+3.00723390083,+2.14809106853,+4.29556164443,+2.14812420931,+2.14807801183,+2.99667560172,+3.42487707566,+3.42473277546,+5.99250865835,+0,+5.13622299961,+1.71248390993,+2.99681544124
2010-08-16 16:01:30 UTC,+2.14763610272,+4.29484435128,+5.15385699965,+3.43588780156,+4.29492482828,+0,+3.8655665997,+3.00671178825,+0,+4.29481587775,+2.14775124956,+2.14770148936,+2.99640254763,+3.42456500096,+3.42442071733,+5.99194372887,+0,+5.13575501996,+1.71232786712,+2.9965423692
2010-08-16 16:02:00 UTC,+2.14870214741,+4.29697617002,+5.15641521449,+3.43759325902,+4.29704414058,+0,+3.86748536996,+3.00820427466,+0,+4.29694769122,+2.14881737471,+2.14876758148,+2.99443994052,+3.42232192886,+3.42217776417,+5.98801920572,+4.2775861771,+5.13239136291,+1.71120629177,+2.99457963306
2010-08-16 16:02:30 UTC,+2.14911472053,+4.29780121154,+5.15740527683,+3.43825329319,+4.29786920008,+0,+3.86822795894,+3.00878188625,+0,+4.2977727307,+2.14922997896,+2.14918017295,+2.99276182665,+3.42040400529,+3.42025994231,+5.98466356891,+4.27518899188,+5.12951529094,+1.71024729638,+2.99290140883
2010-08-16 16:03:00 UTC,+2.14834918977,+4.29627034436,+5.15556821298,+3.43702859767,+4.29633829952,+0,+3.86685008269,+3.00771012608,+0,+4.29624186731,+2.14846439043,+2.14841460814,+2.99451506493,+3.42240778888,+3.42226361962,+5.988169428,+4.27769349228,+5.13252011643,+1.71124922329,+2.99465476242
2010-08-16 16:03:30 UTC,+2.1493097034,+4.29819112778,+5.15787318223,+3.43856522664,+4.29825912481,+0,+3.86857890795,+3.00905486662,+0,+4.29816264597,+2.14942497654,+2.14937516449,+2.99512534204,+3.42310527721,+3.42296107097,+5.98938976736,+4.27856527298,+5.13356605321,+0,+2.99526507965
2010-08-16 16:04:00 UTC,+2.14769112353,+4.29495437895,+5.15398903452,+3.43597582382,+4.29502230543,+3.43634864118,+3.86566563147,+3.00678881862,+2.14777313964,+4.29492590515,+2.14780627452,+2.14775651262,+2.99652805017,+3.42470086258,+3.42456414711,+5.99219468968,+4.28056904117,+5.13597011516,+0,+2.99666788
2010-08-16 16:04:30 UTC,+2.14792257793,+4.29541722897,+5.15454446157,+3.43634610437,+4.29548516554,+3.43671897583,+3.86608222546,+3.00711285995,+2.14800460721,+4.29538875402,+2.14803774639,+2.14798797731,+2.99675757145,+3.42496318224,+3.42482645405,+5.99265365145,+4.28089691226,+5.13636348525,+0,+2.99689741635
2010-08-16 16:05:00 UTC,+2.14816024675,+4.29589250626,+5.15511480154,+3.43672632676,+4.2959604532,+3.43709925376,+3.86651000477,+3.00744560161,+2.14824228956,+4.29586403014,+2.14827543315,+2.14822565671,+2.9972481967,+3.42552391743,+3.42538716203,+5.99363472917,+4.2815977703,+5.13720435406,+0,+2.99738807386
2010-08-16 16:05:30 UTC,+2.14861943999,+4.29681077617,+5.15621673936,+3.43746094375,+4.29687874312,+3.43783397806,+3.86733650514,+3.00808848242,+2.14870150893,+4.29678229778,+2.14873466104,+2.14868487038,+2.99808001537,+3.42647460225,+3.42633780074,+5.99529807365,+4.28278602305,+5.13862998475,+1.71328649324,+2.99821994719
2010-08-16 16:06:00 UTC,+2.14811376678,+4.29579955815,+5.15500326239,+3.43665196816,+4.29586750305,+3.43702488429,+3.86642634564,+3.00738052862,+2.14819580695,+4.29577108226,+2.1482259361,+2.14817917467,+2.99881159559,+3.42731072463,+3.42717388257,+5.99676097655,+4.2838310852,+5.13988381963,+1.71370457095,+2.99895157547
2010-08-16 16:06:30 UTC,+2.14673308891,+4.29303855296,+5.15169001425,+3.43444316082,+4.29310643766,+3.43481575422,+3.86394126818,+3.00544754869,+2.14681505047,+4.29301008388,+2.14684515791,+2.14679843534,+2.99819165849,+3.42660219907,+3.42646539137,+5.99552132056,+4.28294550521,+5.13882132674,+1.71335029417,+2.99833159765
2010-08-16 16:07:00 UTC,+2.14592611116,+4.2914248024,+5.14975348907,+3.43315215851,+4.29149265191,+3.43352456325,+3.86248879167,+3.00431776178,+2.14600802677,+4.29139633729,+2.14603812152,+2.14599142167,+2.99873999386,+3.42722889107,+3.42709205299,+5.99661779835,+4.28372880216,+5.13973454734,+1.71366365256,+2.99887996903
2010-08-16 16:07:30 UTC,+2.14645113039,+4.29247470751,+5.15101339116,+3.43399208382,+4.29254257993,+3.43436461132,+3.863433772,+3.00505280046,+2.14653307591,+4.29244623982,+2.14656317891,+2.14651646428,+2.99922891002,+3.42778767292,+3.42765080773,+5.99759545848,+4.28442721875,+5.14057247819,+1.71394305453,+2.99936891732
2010-08-16 16:08:00 UTC,+2.14713532401,+4.29384292103,+5.15265526814,+3.4350866562,+4.29391082327,+3.43545934364,+3.86466524979,+3.00601068684,+2.14721730848,+4.29381444997,+2.14724742224,+2.14720068835,+2.99795030096,+3.42632635176,+3.42618955745,+5.9950386905,+4.28260072605,+5.13838112897,+1.71320911858,+0
2010-08-16 16:08:30 UTC,+2.14791222152,+4.29539651878,+5.15451960903,+3.4363295362,+4.2954644549,+3.43670240523,+3.866063585,+0,+2.14799425022,+4.29536804389,+2.1480243762,+2.14797762044,+2.99950913445,+3.42810794118,+3.42796225344,+5.99815580869,+4.28482751928,+5.14105274195,+1.71409994506,+0
2010-08-16 16:09:00 UTC,+2.14703695773,+4.29364621343,+5.15241921604,+3.4349292899,+4.29371411139,+3.43530195435,+3.86448820064,+0,+2.1471189366,+4.29360451602,+2.14714904881,+2.14710231769,+2.9974184779,+3.42572746202,+3.4255819022,+5.99399085649,+4.28185217895,+5.13748305366,+1.71290966302,+0
2010-08-16 16:09:30 UTC,+2.14835425185,+4.29628046726,+5.15558036062,+3.437036696,+4.29634842264,+3.43740966831,+3.86685919392,+0,+2.1484363057,+4.29623874691,+2.14846643863,+2.14841967044,+2.99695041458,+3.42519251004,+3.42504697895,+5.99305488956,+4.28118354705,+5.13668085714,+1.71264217749,+0
2010-08-16 16:10:00 UTC,+0,+4.29586557848,+5.15508248778,+0,+4.29593352482,+3.43707770834,+3.86648576807,+0,+2.14822882318,+4.29582386174,+2.14825895285,+2.1482121905,+2.99668433599,+0,+3.42474289269,+5.99252282333,+4.28080345185,+5.136224835,+1.71249012075,+0
2010-08-16 16:10:30 UTC,+0,+4.29828343836,+5.15798395633,+0,+4.2983514374,+3.43901228157,+3.86866199324,+0,+2.14943797538,+4.29824170056,+0,+2.14942132769,+2.99661214319,+0,+3.4246603876,+5.99237846237,+4.28070032391,+5.13610110642,+1.71244886452,+0
2010-08-16 16:11:00 UTC,+0,+4.30156201249,+0,+0,+4.30163008297,+3.44163552769,+3.87161291505,+0,+2.15107756376,+4.30152024611,+0,+2.15106089573,+2.99602453565,+0,+3.42398884398,+5.99120344794,+4.27986092222,+5.13509402762,+1.71211306268,+2.99617213928
2010-08-16 16:11:30 UTC,+0,+4.30127659644,+0,+0,+4.30134466071,+3.4414071612,+3.87135602276,+0,+2.15093482952,+4.30123483255,+0,+2.15091816326,+2.99466038045,+0,+3.42242982769,+5.98847560345,+4.27791221653,+5.13275605273,+1.71133348481,+2.99480788712
2010-08-16 16:12:00 UTC,+0,+4.30156526892,+0,+0,+4.30163333948,+3.44163813323,+3.87161584605,+3.01141138324,+2.15107919228,+4.30152350252,+0,+2.15106252423,+2.99403726372,+0,+3.4217177026,+5.98722958271,+4.27702208969,+5.13168811605,+1.71097739042,+2.99418472611
2010-08-16 16:12:30 UTC,+2.15183456766,+4.30324021553,+0,+0,+4.30330832256,+3.44297828808,+3.87312340274,+3.01258400884,+2.15191681947,+4.30319843451,+0,+2.15190014104,+2.99374324384,+0,+3.4213816838,+5.98664164335,+4.27660208012,+5.13118420631,+1.71080936599,+2.99389068532
2010-08-16 16:13:00 UTC,+2.15162918747,+4.30282950725,+0,+0,+0,+3.44264967301,+3.8727537396,+3.01229647308,+2.1517114276,+0,+0,+2.15169475171,+2.99396491001,+0,+3.42163501361,+5.98708490001,+4.27690706974,+5.13156411173,+1.71093604223,+2.99411236725
2010-08-16 16:13:30 UTC,+2.15261665096,+4.3048151704,+0,+3.44385180486,+0,+3.44423843772,+3.87454096061,+3.01368663048,+0,+0,+2.15273464163,+2.15268775339,+2.9924606526,+0,+3.41991588237,+5.98407689893,+4.27475823896,+5.12898602097,+1.71007639971,+2.99260800289
2010-08-16 16:14:00 UTC,+2.15202398485,+4.30362998246,+0,+3.44290366015,+0,+3.44329014759,+3.87347421735,+3.01285688362,+0,+0,+2.15214192947,+2.15209505789,+0,+3.41904058791,+3.41889538754,+5.98229131707,+4.27348266985,+5.12745563856,+1.70956610663,+2.99171499598
2010-08-16 16:14:30 UTC,+2.15334811042,+4.30627791127,+0,+3.4450219906,+0,+3.4454088029,+3.87585751885,+3.01471069137,+0,+0,+2.15346615792,+2.15341924911,+0,+3.41893840465,+3.41879320977,+5.98211253438,+4.27335495258,+5.1273024079,+1.70951501318,+2.99162558303
2010-08-16 16:15:00 UTC,+2.15242127667,+4.30442446936,+0,+3.44353924589,+0,+3.44392583082,+3.87418930525,+3.01341310175,+0,+0,+2.15253925216,+2.15249236941,+0,+3.42004256067,+3.41989730642,+5.98404439616,+4.27473501992,+5.12895816356,+1.7100671109,+2.99258655608
2010-08-16 16:15:30 UTC,+2.15227999274,+0,+0,+3.44331322047,+0,+3.44369977073,+3.87393500747,+3.01321530084,+0,+0,+2.15239795725,+2.15235107848,+0,+3.41913711438,+3.41899190881,+5.9824602024,+4.27360331676,+5.12760038639,+1.70961437159,+2.9917942704
2010-08-16 16:16:00 UTC,+2.15109190646,+0,+5.1621631462,+3.44141252512,+0,+3.44179179868,+3.8717965639,+3.01155195135,+2.15117640102,+0,+2.15120977864,+2.15116293327,+0,+3.42256612333,+3.42242073342,+5.98845969099,+4.27788918144,+5.13274241451,+1.71132893727,+2.99479472963
2010-08-16 16:16:30 UTC,+2.15191152955,+0,+5.16413002704,+3.44272375464,+0,+3.44310322394,+3.87327180839,+3.01269944348,+2.15199607246,+4.30336331679,+2.15202946543,+2.15198259702,+0,+3.42313033007,+3.42298490984,+5.98944684269,+4.27859437464,+5.13358848029,+1.71161105071,+2.9952884231
2010-08-16 16:17:00 UTC,+2.14905028044,+0,+5.15726377845,+3.43814634071,+4.29775128369,+3.43852512647,+3.86812182912,+3.00869362556,+2.1491346545,+4.29764156515,+2.14916799387,+2.14912120594,+0,+3.42573432719,+3.425588767,+5.99400286795,+4.28184906997,+5.13749334841,+1.71291309573,+2.99756697856
2010-08-16 16:17:30 UTC,+2.15075202149,+0,+5.16134751131,+3.44086877863,+4.30115442554,+3.44124797099,+3.87118480294,+3.01107610418,+2.150836496,+4.30104460319,+2.15086986725,+2.15082303145,+2.99655567487,+3.42474135996,+0,+5.99226554504,+4.28060797573,+5.13600432748,+1.7124165944,+2.99669811013
2010-08-16 16:18:00 UTC,+2.14986964943,+0,+5.15923004943,+3.43945716364,+4.29938985783,+3.43983614519,+3.86959661623,+3.00984076196,+2.14995407186,+4.29928008931,+2.14998742658,+2.1499406156,+2.99712725053,+3.42539461675,+0,+5.99340850117,+4.28142447119,+5.13698392982,+1.71274323445,+2.99726972436
2010-08-16 16:18:30 UTC,+2.1513716031,+0,+5.16283434495,+3.44185998263,+4.30239346491,+3.44223932297,+3.87229999157,+3.01194353341,+2.15145611416,+4.30228360477,+2.15148949702,+2.15144264379,+2.99825708519,+3.42668591067,+0,+5.99566778467,+4.2830384393,+5.13892031163,+1.71338890444,+2.99839963528
