# file...... Output/hvac/house_hvac_file_054.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_9B_tm_3_B_9_Meter_90_1061:hvac_load,house_3_10B_tm_3_B_10_Meter_90_1062:hvac_load,house_3_11B_tm_3_B_11_Meter_90_1063:hvac_load,house_3_12B_tm_3_B_12_Meter_90_1064:hvac_load,house_3_13B_tm_3_B_13_Meter_90_1065:hvac_load,house_3_14B_tm_3_B_14_Meter_90_1066:hvac_load,house_3_15B_tm_3_B_15_Meter_90_1067:hvac_load,house_3_1C_tm_3_C_1_Meter_92_1068:hvac_load,house_3_2C_tm_3_C_2_Meter_92_1069:hvac_load,house_3_3C_tm_3_C_3_Meter_92_1070:hvac_load,house_3_4C_tm_3_C_4_Meter_92_1071:hvac_load,house_3_5C_tm_3_C_5_Meter_92_1072:hvac_load,house_3_6C_tm_3_C_6_Meter_92_1073:hvac_load,house_3_7C_tm_3_C_7_Meter_92_1074:hvac_load,house_3_8C_tm_3_C_8_Meter_92_1075:hvac_load,house_3_9C_tm_3_C_9_Meter_92_1076:hvac_load,house_3_10C_tm_3_C_10_Meter_92_1077:hvac_load,house_3_11C_tm_3_C_11_Meter_92_1078:hvac_load,house_3_12C_tm_3_C_12_Meter_92_1079:hvac_load,house_3_13C_tm_3_C_13_Meter_92_1080:hvac_load
2010-08-16 15:29:30 UTC,+6.07689587652,+3.03876908866,+0,+2.60481456886,+0,+4.77463373655,+3.47281103498,+0,+2.59786845037,+0,+6.49437259136,+5.62764491227,+4.76232095438,+2.16494945581,+4.32929143509,+6.0613089587,+4.32964011866,+3.46363937903,+5.62850015566,+6.06061901438
2010-08-16 15:30:00 UTC,+6.075643562,+3.03814284804,+0,+2.60427775084,+0,+4.77364979492,+3.47209535593,+0,+2.59634534179,+0,+6.49056503506,+5.62434565131,+4.75952893421,+2.16368015634,+4.32675328425,+6.05775532489,+4.32710171738,+3.46160870972,+5.62520024979,+6.05706590105
2010-08-16 15:30:30 UTC,+6.07771085997,+3.03917663457,+0,+2.60516392016,+0,+4.77527406783,+0,+0,+2.59565128577,+0,+6.48882999315,+5.62284223163,+4.75825665579,+2.16310175703,+4.32559668999,+6.0561359914,+4.32594500891,+0,+5.62369653597,+6.05544680494
2010-08-16 15:31:00 UTC,+6.07475097903,+3.03769649723,+5.64059798702,+2.60389513571,+0,+4.77294849381,+0,+0,+2.5976716776,+0,+6.49388068724,+5.62721867562,+4.76196024895,+2.16478547304,+4.32896352744,+6.06084985922,+4.32931217864,+0,+5.62807383569,+6.06015998215
2010-08-16 15:31:30 UTC,+6.07062222427,+3.03563184518,+5.6367643869,+2.602125301,+1.73480566005,+4.7697045374,+0,+4.76611113658,+2.59996571971,+0,+6.49961546843,+5.63218788379,+4.7661654724,+2.16669723854,+4.33278638353,+6.06620219305,+4.33313541194,+0,+5.63304401518,+6.06551153207
2010-08-16 15:32:00 UTC,+6.07220441449,+3.03642304554,+5.63823347019,+2.60280352367,+1.73525782622,+4.77094766188,+0,+4.76643854607,+2.60014432968,+0,+6.50006196813,+5.63257477743,+4.76649288352,+2.16684608513,+4.33308402422,+6.0666189161,+4.33343308198,+0,+5.63343098438,+6.06592819415
2010-08-16 15:32:30 UTC,+6.06342649184,+3.03203350015,+5.63008306013,+2.59904077347,+1.73274922777,+4.76405086129,+0,+4.76939929753,+2.60175949289,+0,+6.50409964801,+5.63607344145,+4.76945364977,+0,+4.33577557754,+6.0703873268,+4.33612490086,+0,+5.63693033216,+6.06969605302
2010-08-16 15:33:00 UTC,+6.06765968095,+0,+5.63401362866,+2.60085537519,+1.73395900966,+4.76737687158,+0,+4.76486802932,+2.59928757391,+0,+6.49792019973,+5.6307189275,+4.76492235894,+0,+4.33165630237,+6.06461998029,+4.33200521925,+0,+5.63157477173,+6.06392955107
2010-08-16 15:33:30 UTC,+6.06224272247,+0,+5.62898391563,+2.59853333806,+1.73241092423,+4.76312077549,+0,+4.7704813187,+0,+0,+6.50557523793,+5.63735204544,+4.77053567635,+0,+4.33675921892,+6.07176451098,+4.33710863928,+3.4696140434,+5.63820918597,+6.07107303559
2010-08-16 15:34:00 UTC,+6.05633757037,+0,+5.62350090899,+2.59600203141,+1.73072332031,+4.75848110646,+3.46106227102,+4.76606959833,+0,+4.33304586874,+6.49955882126,+5.63213879884,+4.76612393394,+0,+4.33274862203,+6.06614932363,+4.33309764671,+3.46640533104,+5.63299492062,+6.06545867042
2010-08-16 15:34:30 UTC,+6.05436279618,+0,+5.62166730682,+2.59515552328,+1.73015895943,+4.75692952938,+3.45993371715,+4.77445058016,+0,+4.34066548302,+6.51098825789,+5.6420424469,+0,+2.17048850891,+4.34036758629,+6.07681654166,+4.34071736259,+3.47250094855,+5.64290050377,+6.07612432673
2010-08-16 15:35:00 UTC,+6.05746067075,+0,+5.62454372155,+2.5964834604,+0,+4.75936352472,+3.46170410604,+4.77059609579,+0,+4.33716115806,+6.50573176347,+5.63748767533,+0,+2.16873618672,+4.33686356022,+6.07191059798,+4.3372129909,+3.46969752256,+5.63834484243,+6.07121910114
2010-08-16 15:35:30 UTC,+6.05101089358,+3.02582487452,+5.61855502401,+2.59371869427,+0,+4.75429594463,+3.45801815504,+4.77266356267,+2.60354023029,+4.33904080657,+6.50855123999,+5.63993076196,+0,+2.16967609665,+4.3387430484,+0,+4.33909266448,+3.47120122314,+5.64078840636,+6.07385016416
2010-08-16 15:36:00 UTC,+6.0497805907,+3.02520964118,+5.61741267265,+0,+0,+4.75332929754,+3.4573150554,+4.77637487194,+2.60556484127,+4.34241496314,+6.51361248153,+5.64431634626,+0,+2.1713633287,+0,+0,+4.34246686604,+3.47390051568,+5.64517484734,+6.07857318484
2010-08-16 15:36:30 UTC,+6.04302066996,+3.02182923055,+5.61113600336,+0,+0,+4.7480180382,+3.45345186193,+4.76940047024,+2.60176013263,+4.33607414869,+6.50410124726,+5.63607482722,+0,+2.16819263248,+0,+0,+4.33612596704,+3.46882792562,+5.63693171819,+6.06969754541
2010-08-16 15:37:00 UTC,+6.04815945985,+3.02439896775,+5.61590743277,+0,+1.72838613875,+4.75205557752,+3.45638860336,+4.76858985711,+2.60131792314,+4.33533717548,+6.50299578597,+5.63511694094,+0,+2.1678241123,+0,+0,+4.33538898401,+3.4682383542,+5.63597364483,+6.06866595729
2010-08-16 15:37:30 UTC,+6.05314098879,+3.02689006395,+5.62053284362,+0,+1.72980978517,+4.75596955718,+3.45923547253,+4.76281769039,+2.59816906323,+4.33008937925,+6.49512408108,+5.62829608086,+0,+2.16519997488,+0,+0,+4.3301411178,+3.46404016815,+5.62915145144,+6.06132028531
2010-08-16 15:38:00 UTC,+6.05090665552,+3.02577274854,+5.61845823769,+0,+1.72917124618,+4.75421404494,+3.45795858454,+4.76216702752,+2.59781411054,+4.32949782564,+6.49423674948,+5.62752720485,+0,+2.16490417111,+0,+0,+4.32954955632,+3.46356693101,+5.62838242519,+6.0604922503
2010-08-16 15:38:30 UTC,+6.05540258075,+3.02802101047,+5.62263275963,+0,+1.73045611425,+4.75774648654,+3.46052793842,+4.76232900337,+2.59790247238,+4.32964508686,+6.4944576416,+5.62771860865,+4.76238332037,+2.16497780843,+0,+0,+4.32969681949,+3.46368473855,+5.6285738664,+6.06069838112
2010-08-16 15:39:00 UTC,+0,+3.03130376655,+5.62872810722,+2.5984152405,+1.73233218944,+4.7629043128,+3.4642795308,+4.76140286389,+2.59739724036,+4.32880308221,+6.49319463292,+5.62662420718,+4.7614571763,+2.16455676771,+0,+0,+4.32885480362,+3.463011143,+5.627479251,+6.059519774
2010-08-16 15:39:30 UTC,+0,+3.03337109547,+5.63256667721,+2.60018736991,+1.73351365536,+4.76615247482,+3.46664211134,+4.76064680573,+2.59698479191,+4.3281157079,+6.49216357007,+5.62573078761,+4.76070111439,+2.16421304921,+4.32781888191,+0,+4.32816742014,+3.46246125023,+5.62658565676,+0
2010-08-16 15:40:00 UTC,+0,+3.03321369504,+5.63227441965,+2.60005244511,+1.73342370196,+4.7659051692,+3.46646223131,+4.75898536839,+2.59607843668,+4.32660520325,+6.48989781005,+5.62376749865,+4.75903966882,+2.16345772799,+4.32630850619,+6.05713259653,+4.32665689537,+3.46125286118,+5.62462198394,+0
2010-08-16 15:40:30 UTC,+0,+3.03474875208,+5.6351246793,+2.60136830717,+0,+0,+3.46821652205,+4.75467679815,+2.5937280048,+4.32268804355,+6.48402206252,+5.61867614323,+4.7547310773,+0,+4.32239168089,+6.05164869739,+4.32273968344,+3.45811917146,+5.61952963278,+0
2010-08-16 15:41:00 UTC,+0,+3.03513653834,+5.63584471221,+2.60170072036,+0,+0,+3.46865969114,+4.75065162297,+2.59153217193,+4.31902853398,+6.47853279069,+5.61391967049,+4.75070588234,+0,+4.31873248375,+6.04652550026,+4.3190801251,+3.45519159937,+5.61477222965,+0
2010-08-16 15:41:30 UTC,+0,+3.03736148435,+5.63997594252,+2.60360796025,+0,+0,+3.47120239944,+4.74748553007,+2.58980498963,+4.31615006357,+6.47421507916,+5.61017835915,+4.7475397739,+0,+4.31585425921,+6.04249573317,+4.31620161631,+3.45288885102,+5.61103018609,+0
2010-08-16 15:42:00 UTC,+0,+3.03255186119,+5.6310455413,+2.59948511632,+0,+0,+3.46570587571,+4.74727852042,+2.58969206077,+4.31596185968,+6.47393277293,+5.60993373974,+4.74733276325,+0,+4.31566607135,+6.04223225368,+4.31601340992,+3.45273828973,+5.61078551894,+0
2010-08-16 15:42:30 UTC,+0,+0,+5.63674987982,+2.6021186036,+1.73480119494,+0,+3.46921680782,+4.7633473676,+2.59845801526,+4.3305709381,+6.49584642033,+5.62892199041,+4.76340168965,+2.16544077625,+4.33027390263,+6.06268449937,+4.33062268307,+3.46442541056,+5.6297774833,+0
