# file...... Output/hvac/house_hvac_file_037.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_25B_tm_3_B_25_Meter_64_721:hvac_load,house_3_26B_tm_3_B_26_Meter_64_722:hvac_load,house_3_27B_tm_3_B_27_Meter_64_723:hvac_load,house_3_28B_tm_3_B_28_Meter_64_724:hvac_load,house_3_1A_tm_3_A_1_Meter_65_725:hvac_load,house_3_2A_tm_3_A_2_Meter_65_726:hvac_load,house_3_3A_tm_3_A_3_Meter_65_727:hvac_load,house_3_4A_tm_3_A_4_Meter_65_728:hvac_load,house_3_5A_tm_3_A_5_Meter_65_729:hvac_load,house_3_1B_tm_3_B_1_Meter_65_730:hvac_load,house_3_2B_tm_3_B_2_Meter_65_731:hvac_load,house_3_3B_tm_3_B_3_Meter_65_732:hvac_load,house_3_4B_tm_3_B_4_Meter_65_733:hvac_load,house_3_5B_tm_3_B_5_Meter_65_734:hvac_load,house_3_1C_tm_3_C_1_Meter_65_735:hvac_load,house_3_2C_tm_3_C_2_Meter_65_736:hvac_load,house_3_3C_tm_3_C_3_Meter_65_737:hvac_load,house_3_4C_tm_3_C_4_Meter_65_738:hvac_load,house_3_5C_tm_3_C_5_Meter_65_739:hvac_load,house_3_6C_tm_3_C_6_Meter_65_740:hvac_load
2010-08-16 13:23:30 UTC,+5.12081850708,+1.28053901211,+4.69416751708,+4.69448795377,+4.66833589164,+5.94051038648,+4.24375353135,+0,+2.97079596299,+5.97361753007,+3.8407857078,+3.84095437239,+1.70720269821,+0,+3.81730720706,+2.12076176819,+3.39304676273,+5.5137319622,+5.08878995083,+4.24141827565
2010-08-16 13:24:00 UTC,+5.11779501544,+1.27978287805,+4.69139590495,+4.69171608876,+4.67251099407,+5.9458230413,+4.24754886642,+0,+0,+5.97000889085,+3.83846540722,+3.83863394042,+0,+2.55916953424,+3.81600600721,+2.12003886354,+0,+5.51185251826,+5.08705544833,+4.23997251924
2010-08-16 13:24:30 UTC,+5.12047441113,+1.28045295842,+4.6938520869,+4.69417249482,+4.67030725983,+5.94301887557,+4.24554558387,+0,+0,+5.97315291012,+3.84048696421,+3.84065561189,+0,+2.56051736701,+3.81595988787,+0,+0,+5.51178590381,+5.08699397117,+4.23992127628
2010-08-16 13:25:00 UTC,+5.12204584284,+1.28084595204,+4.69529260655,+4.69561314587,+4.66642596903,+5.93808008457,+4.24201733532,+0,+0,+5.97495620403,+3.84164645493,+3.84181516825,+0,+2.56129043427,+3.81479272717,+0,+0,+5.51010006509,+5.08543814331,+4.23862445007
2010-08-16 13:25:30 UTC,+5.12460330631,+1.28148553878,+4.69763701411,+4.69795776731,+4.66042272616,+5.9304411932,+4.23656014765,+0,+0,+5.97790863176,+3.84354482142,+3.84371364222,+0,+2.56255613222,+3.81520616267,+0,+0,+5.51069722842,+5.08598925374,+4.23908381612
2010-08-16 13:26:00 UTC,+5.12176183078,+1.28077492452,+0,+4.69535277042,+4.65907990128,+5.92873250108,+4.23533946616,+0,+0,+5.97448273215,+3.8413420197,+3.84151071579,+1.7074499833,+2.56108745818,+3.81480325465,+0,+0,+5.5101152709,+5.08545217642,+4.23863614711
2010-08-16 13:26:30 UTC,+5.11983403983,+1.28029281028,+0,+4.6935854177,+4.6617376489,+5.93211438067,+4.23775546492,+3.81417947998,+0,+5.97218822273,+3.83986668478,+3.84003529733,+1.70679418512,+2.56010380808,+3.81367510737,+0,+0,+5.5084857829,+5.08394835362,+4.23738266852
2010-08-16 13:27:00 UTC,+5.12028172182,+1.28040476946,+0,+4.69399584188,+4.65523695663,+5.92384250473,+4.23184607595,+3.80886064149,+0,+5.97270976433,+3.84020202818,+3.84037065973,+1.70694324796,+2.5603273916,+3.81232841892,+2.11799571412,+0,+5.50654063556,+5.08215321488,+4.23588636998
2010-08-16 13:27:30 UTC,+5.12370514305,+1.2812609204,+0,+4.69713435268,+4.65740427137,+5.92660032758,+4.2338162516,+3.81063392912,+0,+5.97654496005,+3.84266800109,+3.84283677225,+1.70803939264,+2.56197152978,+0,+2.1152929188,+3.3842971777,+5.49951377238,+5.07566825993,+4.23048097737
2010-08-16 13:28:00 UTC,+5.12369796337,+1.28125912485,+0,+4.69712777051,+4.6531191173,+5.92114763716,+4.22992087538,+3.80712783441,+2.96111239632,+5.97655802422,+3.84267640113,+3.84284517276,+1.70804312652,+2.56197713033,+0,+2.11798982801,+3.3886119493,+5.50652533255,+5.08213909205,+4.23587459819
2010-08-16 13:28:30 UTC,+5.12169623726,+1.28075852047,+0,+4.69529263585,+4.65853570816,+5.92804003659,+4.23484477286,+3.81155966585,+2.96455937648,+5.97417069335,+3.84114138345,+3.84131006818,+1.70736079889,+2.56095368796,+0,+2.11627839203,+3.38587383139,+5.50207585521,+5.07803275608,+4.2324518516
