# file...... Output/hvac/house_hvac_file_016.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12A_tm_2_A_12_Meter_35_301:hvac_load,house_2_13A_tm_2_A_13_Meter_35_302:hvac_load,house_2_14A_tm_2_A_14_Meter_35_303:hvac_load,house_2_15A_tm_2_A_15_Meter_35_304:hvac_load,house_2_1A_tm_2_A_1_Meter_37_305:hvac_load,house_2_2A_tm_2_A_2_Meter_37_306:hvac_load,house_2_3A_tm_2_A_3_Meter_37_307:hvac_load,house_2_4A_tm_2_A_4_Meter_37_308:hvac_load,house_2_5A_tm_2_A_5_Meter_37_309:hvac_load,house_2_6A_tm_2_A_6_Meter_37_310:hvac_load,house_2_7A_tm_2_A_7_Meter_37_311:hvac_load,house_2_8A_tm_2_A_8_Meter_37_312:hvac_load,house_2_9A_tm_2_A_9_Meter_37_313:hvac_load,house_2_10A_tm_2_A_10_Meter_37_314:hvac_load,house_2_11A_tm_2_A_11_Meter_37_315:hvac_load,house_2_12A_tm_2_A_12_Meter_37_316:hvac_load,house_2_13A_tm_2_A_13_Meter_37_317:hvac_load,house_2_14A_tm_2_A_14_Meter_37_318:hvac_load,house_2_15A_tm_2_A_15_Meter_37_319:hvac_load,house_2_1B_tm_2_B_1_Meter_38_320:hvac_load
2010-08-16 12:21:30 UTC,+3.86141242737,+0,+3.00358146133,+3.86146678693,+3.0007329703,+5.57208360131,+0,+0,+0,+0,+0,+4.71490729081,+2.57228289316,+2.57233104222,+4.71527212046,+4.28655503341,+5.57228537379,+4.71531509229,+2.14363513638,+0
2010-08-16 12:22:00 UTC,+3.86352528136,+0,+3.005224986,+3.86357968157,+3.00223640094,+5.57487524191,+0,+0,+3.43128062491,+0,+3.86001995033,+4.71726947071,+2.57357169861,+2.57361987819,+4.71763453912,+4.2887026483,+5.57507715085,+0,+2.14470918313,+0
2010-08-16 12:22:30 UTC,+3.86652651116,+0,+3.00755955102,+3.86658096908,+3.00437038871,+5.57883773072,+3.43377366456,+0,+3.43371960919,+0,+3.86276365144,+4.72062237779,+2.57540104471,+2.57544926759,+4.720987785,+4.29175099911,+5.57903983329,+0,+2.14623369809,+0
2010-08-16 12:23:00 UTC,+3.8609790904,+0,+3.00324438171,+3.86103344162,+2.99981269756,+0,+3.42856447732,+5.14200479476,+3.42851051786,+0,+3.85690375738,+4.71346136464,+2.57149399574,+2.57154212613,+4.71382604811,+4.28524044572,+5.57057648464,+0,+2.14297769604,+0
2010-08-16 12:23:30 UTC,+3.85982102558,+0,+3.00234355841,+3.85987535452,+2.99936154397,+0,+3.42804883388,+5.14123149061,+3.42799488392,+0,+3.85632370222,+4.7127525152,+0,+2.5711553687,+4.71311712703,+4.28459598355,+5.56973872049,+0,+2.14265539315,+0
2010-08-16 12:24:00 UTC,+0,+0,+3.0060386582,+0,+3.00296987812,+0,+3.43217295896,+5.14741639027,+3.43211893306,+5.14863932227,+3.8609629933,+4.71842190503,+0,+2.57424866128,+4.71878708992,+4.28975040301,+5.57643917228,+0,+2.14523317722,+4.29364745246
2010-08-16 12:24:30 UTC,+0,+5.5776914378,+0,+0,+2.99978543931,+0,+3.42853332266,+5.14195807248,+3.42847936378,+5.14175930568,+3.85686871102,+4.71341853665,+0,+2.57151875863,+4.7137832158,+4.28520150795,+5.57052586776,+0,+2.14295822282,+4.29286852582
2010-08-16 12:25:00 UTC,+0,+5.5745991808,+0,+0,+2.99920097173,+0,+3.42786530876,+5.14095626021,+3.42781136218,+5.14075754786,+3.85611725201,+4.71250022519,+0,+2.57101771602,+4.71286481153,+4.28436660992,+5.56944054783,+0,+2.14254068079,+4.2958170913
2010-08-16 12:25:30 UTC,+0,+5.57437958721,+0,+0,+2.99909660796,+0,+3.42774602678,+5.1407773745,+3.42769208239,+5.14057867188,+3.85598306989,+4.71233624956,+0,+2.57092824878,+4.71270081932,+4.28421752877,+5.56924675081,+0,+2.14246612359,+4.3001615777
2010-08-16 12:26:00 UTC,+0,+5.57111772606,+0,+0,+2.99788295854,+0,+3.42635889303,+5.13869710717,+3.42630497418,+5.13849851767,+3.85442266204,+4.71042937202,+2.56983974036,+0,+0,+4.2824838595,+0,+0,+2.14159909572,+4.29878534762
2010-08-16 12:26:30 UTC,+0,+5.56771001189,+0,+0,+2.99591075719,+0,+3.42410477659,+5.13531663679,+3.42405089925,+5.13511823118,+3.85188697223,+4.70733066309,+2.56814908434,+0,+0,+4.27966661695,+0,+4.70773756417,+0,+4.29959397016
2010-08-16 12:27:00 UTC,+0,+5.56573433015,+2.99795140274,+0,+2.99475620248,+0,+3.42278518478,+5.13333766139,+3.42273133174,+5.13313936346,+3.85040254336,+4.70551663488,+2.56715935026,+0,+0,+4.27801736314,+0,+4.70592332027,+0,+4.30091381413
2010-08-16 12:27:30 UTC,+3.8547667235,+5.56724832068,+2.99841197075,+0,+2.99561043035,+0,+3.42376151974,+5.13480185868,+3.42370764872,+5.13460348106,+3.85150083737,+4.70685879163,+2.56789163125,+0,+0,+4.27923760722,+0,+4.70726563665,+0,+4.30088692905
2010-08-16 12:28:00 UTC,+3.85176166084,+5.56290839924,+2.9960744239,+0,+2.99295879423,+5.55764814682,+3.42073084714,+5.1302567968,+3.42067703192,+5.13005866652,+3.84809158776,+4.70269255972,+2.56561853441,+0,+0,+4.27544980842,+0,+4.70309890932,+0,+4.29903183287
2010-08-16 12:28:30 UTC,+3.84849380055,+5.55818894498,+2.99353245457,+3.84854791138,+0,+5.55305216204,+3.41790188161,+5.12601423296,+3.4178481185,+5.12581633371,+3.84490924161,+4.69880361279,+2.56349672395,+2.56354466491,+0,+4.27191410768,+0,+4.69920949964,+0,+4.3006094185
2010-08-16 12:29:00 UTC,+3.84969241223,+5.55991998376,+2.99446481823,+3.84974654615,+0,+5.55456754216,+3.41883464324,+5.12741308374,+3.41878086295,+5.1272151083,+3.84595851928,+4.70008586961,+2.56419632363,+2.56424428118,+0,+4.2730798928,+0,+4.70049190906,+2.13689606356,+4.29842485287
2010-08-16 12:29:30 UTC,+3.84775895338,+5.55712767631,+2.99296083926,+3.84781305005,+0,+5.55251704078,+3.41757249856,+5.12552026133,+0,+5.12532238898,+3.84453871362,+4.69835081361,+2.5632496766,+2.56329761171,+0,+0,+0,+4.69875664658,+2.13610716001,+4.29736225358
2010-08-16 12:30:00 UTC,+3.84734158764,+5.55652491526,+2.99263618315,+3.84739567627,+0,+5.5514012043,+3.41688566806,+5.1244902302,+0,+5.12429241392,+3.84376608757,+4.69740663539,+2.56273453278,+2.56278245569,+0,+0,+5.55160196495,+4.69781235605,+2.13567785662,+4.29874571918
2010-08-16 12:30:30 UTC,+3.84917040474,+5.55916609885,+2.99405876446,+3.84922452861,+0,+5.55349307812,+3.41817327866,+5.12642124359,+0,+5.12622332216,+3.84521454023,+4.69917669916,+2.56370028002,+2.56374822581,+4.69953993782,+0,+5.55369394118,+4.69958263044,+2.13648267763,+4.29769915558
2010-08-16 12:31:00 UTC,+3.850054131,+5.56044237913,+2.99474618829,+3.85010827189,+0,+5.55497909998,+3.41908796937,+5.1277929937,+0,+5.12759499756,+3.84624348966,+4.70043411414,+2.56438632596,+2.56443428801,+4.70079748006,+0,+5.55518003579,+4.70084019504,+2.13705440506,+4.29860388035
2010-08-16 12:31:30 UTC,+3.85237640822,+5.5637962195,+2.99655261718,+3.85243059385,+0,+5.5586263141,+3.42133293813,+5.13115974519,+0,+5.13096156577,+3.84876888906,+4.70352024755,+0,+2.56611812294,+4.70388392572,+0,+5.55882742841,+4.70392669555,+2.13845762277,+4.29744655784
2010-08-16 12:32:00 UTC,+3.85164638259,+5.56274191404,+2.99598475244,+3.85170055417,+0,+5.55799401663,+3.42094374028,+5.13057606999,+0,+5.13037792234,+0,+4.70298522156,+0,+2.56582620578,+4.70334884563,+0,+5.55819510002,+4.70339160596,+2.13821435467,+4.29739147285
2010-08-16 12:32:30 UTC,+3.85019139458,+5.56064061573,+2.99485296143,+3.85024553812,+2.99166896719,+5.55525313581,+3.4192566465,+5.12804595677,+3.41920285844,+5.12784794687,+0,+4.70066599279,+0,+2.56456080399,+4.70102938214,+0,+5.55545408501,+4.70107210124,+2.1371598367,+4.29686761102
2010-08-16 12:33:00 UTC,+3.85115387348,+5.56203063085,+0,+3.85120803556,+2.99257196426,+5.55692986295,+0,+5.12959374734,+3.4202349149,+5.12939565317,+0,+4.70208477531,+0,+2.56533491042,+4.70244830823,+0,+5.55713089423,+4.70249105256,+2.13780493547,+4.29854262819
2010-08-16 12:33:30 UTC,+3.85276696139,+5.56436025775,+0,+3.85282115454,+2.99383938362,+5.55928326651,+0,+5.13176617942,+3.42168347806,+5.13156796701,+0,+4.7040761356,+0,+2.5664214227,+4.70443986997,+0,+5.55948441295,+4.70448264968,+2.13871037652,+4.29851290056
2010-08-16 12:34:00 UTC,+3.85137247819,+0,+0,+3.85142664448,+2.99258146547,+5.55694750528,+0,+5.12961003301,+3.42024577404,+5.12941193797,+0,+4.70209970357,+0,+0,+4.70246323798,+4.27491080336,+5.55714853742,+4.70250598257,+2.13781172309,+4.29735064318
2010-08-16 12:34:30 UTC,+3.85080078809,+0,+0,+3.85085494338,+2.99247081884,+5.55674205134,+0,+0,+3.42011931344,+5.1292222933,+0,+4.70192585631,+2.56520022082,+0,+4.70228937318,+4.27475274726,+5.55694307345,+4.70233211468,+0,+4.29862367503
2010-08-16 12:35:00 UTC,+3.85249632094,+0,+0,+3.85255050888,+2.99379531422,+5.55920143632,+0,+0,+3.42163311013,+5.13149243348,+0,+4.70400689403,+2.56633563541,+0,+4.70437062143,+4.27664475722,+5.55940257877,+4.7044133999,+0,+4.2987367749
2010-08-16 12:35:30 UTC,+3.850854017,+0,+2.99536839529,+3.8509081733,+2.99252340297,+5.5568396921,+0,+0,+3.42017941306,+5.12931242079,+3.84815282031,+4.70200847618,+2.56524529819,+0,+4.70237200137,+4.27482786246,+5.55704071896,+4.70241474433,+0,+4.29957268642
2010-08-16 12:36:00 UTC,+3.85054011732,+0,+2.99512422227,+3.85059426757,+2.99209343758,+5.55604131222,+0,+0,+3.41968799557,+5.12857547467,+3.8469789853,+4.7013329176,+2.5648767133,+0,+4.70169637445,+4.27421366718,+5.55624230002,+4.70173910541,+0,+4.30012514606
2010-08-16 12:36:30 UTC,+3.85020579638,+0,+2.99486416415,+3.85025994019,+2.99146319645,+5.5548710511,+3.41902146199,+0,+3.41896767826,+5.12749526283,+3.84616867453,+4.70034268729,+2.56433644339,+2.56438440425,+4.70070604392,+4.27331338284,+5.5550719816,+4.70074875727,+0,+4.30014845814
2010-08-16 12:37:00 UTC,+3.84961377349,+0,+2.99440364754,+3.8496679059,+2.99098910554,+5.5539907369,+3.41847960245,+0,+3.4184258287,+5.12668268707,+3.84555912851,+4.69959779902,+2.56393003221,+2.56397798345,+4.6999610803,+4.27263615532,+5.55419162433,+4.70000378041,+0,+4.30054349641
2010-08-16 12:37:30 UTC,+3.85051331199,+0,+2.99510337122,+3.85056746173,+2.99156237588,+5.55505521205,+3.41913481859,+0,+3.41908103276,+5.12766525295,+3.84629619106,+4.70049851726,+2.5644214643,+2.56446942718,+4.70086188969,+4.27345505827,+5.55525615158,+4.70090460582,+2.13708368816,+4.30011782337
2010-08-16 12:38:00 UTC,+3.85153831719,+5.56258584576,+2.99590069161,+3.85159248667,+2.99262284179,+5.55702433475,+3.42034687214,+0,+3.420293064,+5.12948285556,+3.8476596485,+0,+2.56533054143,+2.56537852584,+4.70252825473,+4.27496990843,+5.55722537065,+4.70257100048,+2.13784128222,+4.30116574923
2010-08-16 12:38:30 UTC,+3.85117079726,+5.56205507217,+2.99561480906,+3.85122495968,+2.99233518247,+5.55649019538,+3.42001809357,+0,+3.41996429147,+5.12898981715,+3.84728980046,+0,+2.56508394748,+2.56513192606,+4.70207624072,+4.27455899396,+5.55669120517,+4.70211897843,+2.1376357792,+0
2010-08-16 12:39:00 UTC,+3.85073330865,+5.5614232497,+2.99527449995,+3.85078746263,+2.99227230223,+5.55637343642,+3.41994622494,+0,+3.41989242417,+0,+3.84720895436,+0,+2.56503004382,+2.56507802112,+4.70197743373,+4.27446917104,+5.55657444048,+4.70202016969,+2.13759085771,+0
2010-08-16 12:39:30 UTC,+3.85244825105,+5.56389997517,+2.99660850151,+3.85250243806,+2.99385857639,+5.55931890451,+3.42175924809,+0,+3.42170541394,+0,+3.84924845161,+0,+2.56638986647,+2.56643787598,+4.70447002857,+4.27673512573,+5.5595200527,+0,+2.1387240878,+0
2010-08-16 12:40:00 UTC,+3.84749523458,+5.55674681268,+2.99275570044,+3.84754932617,+2.9901060643,+5.55235106467,+3.41747033541,+5.12536704843,+0,+0,+3.84442378871,+0,+0,+2.56322098443,+4.69857351185,+4.27137475207,+5.55255187183,+0,+2.13604330294,+0
2010-08-16 12:40:30 UTC,+3.84705113683,+5.55610544526,+2.99241025028,+3.84710521986,+2.98973098431,+5.55165459863,+3.41704163983,+5.12472413907,+0,+0,+3.84394154256,+0,+0,+2.56289944204,+4.69798412923,+4.2708389593,+5.55185537169,+0,+2.13577534677,+0
2010-08-16 12:41:00 UTC,+0,+5.55880322984,+2.99386331775,+3.84897326481,+2.99140023183,+5.55475413538,+3.41894949695,+5.12758532837,+0,+0,+3.84608771994,+0,+0,+2.564330427,+4.70060710433,+4.27322343937,+0,+0,+2.13696785288,+0
2010-08-16 12:41:30 UTC,+0,+5.55966041012,+0,+0,+2.99175281984,+5.55540883732,+3.41935248543,+5.12818968518,+0,+0,+3.84654104781,+0,+0,+2.56463268782,+4.70116114416,+4.27372710291,+0,+0,+2.13721974082,+0
2010-08-16 12:42:00 UTC,+0,+5.55958094226,+0,+0,+2.99174025584,+5.5553855079,+3.41933812547,+5.12816814974,+0,+0,+3.84652489407,+0,+0,+2.56462191715,+4.70114140169,+4.27370915553,+0,+0,+2.13721076513,+0
2010-08-16 12:42:30 UTC,+0,+5.56242688171,+0,+0,+0,+5.55831645767,+3.42114221226,+5.13087371603,+0,+0,+3.84855433865,+4.70325805886,+2.56616319756,+0,+4.70362171049,+4.2759639413,+0,+0,+2.13833840957,+4.29613403881
2010-08-16 12:43:00 UTC,+0,+5.55863313773,+0,+0,+0,+5.55367140161,+3.41828304211,+5.12658585441,+3.41822927197,+5.126387924,+3.84533801479,+4.69932758969,+2.56378260596,+0,+4.69969084365,+4.27239049004,+0,+0,+0,+4.29764702063
2010-08-16 12:43:30 UTC,+0,+5.55989589838,+0,+0,+0,+5.55442989766,+3.41874991893,+5.12728602379,+3.4186961402,+5.12708805527,+3.84586321163,+4.69996940008,+2.56413277781,+0,+4.70033271895,+4.27297400258,+0,+4.70037542567,+0,+4.29815338865
2010-08-16 12:44:00 UTC,+3.84962928712,+5.55982881835,+2.9944157151,+0,+0,+5.5543937355,+3.41872766001,+5.12725264242,+3.4186738817,+5.12705467573,+3.84583817224,+4.69993880105,+2.56411608294,+0,+4.70030211679,+4.27294618294,+0,+4.70034482296,+0,+4.2980041915
2010-08-16 12:44:30 UTC,+3.84798784573,+5.5574582433,+2.9931388877,+0,+0,+5.55195043884,+3.41722373825,+5.12499722982,+3.41716998762,+5.12479938594,+3.84414638785,+4.69787137668,+2.56298809574,+0,+4.69823448324,+4.27106654977,+0,+4.69827715264,+0,+4.30013365918
2010-08-16 12:45:00 UTC,+3.84886799738,+5.55872936118,+2.99382353094,+0,+0,+0,+3.41780922781,+5.12587528116,+3.4177554664,+5.12567738946,+3.84480501393,+4.69867624259,+2.56342723077,+2.56347517009,+4.69903943059,+4.27179830697,+5.55310246914,+4.69908211431,+0,+4.30099799315
2010-08-16 12:45:30 UTC,+3.85014424904,+5.56057252794,+2.99481628837,+0,+0,+0,+3.41902882715,+5.12770429889,+3.41897504328,+5.12750630759,+3.84617695969,+4.70035281203,+2.56434196749,+2.56438992849,+4.70071616971,+4.27332258794,+5.55508394768,+4.70075888325,+0,+4.30060468457
2010-08-16 12:46:00 UTC,+3.84657703686,+5.55542074857,+2.99204146229,+3.84663111075,+0,+0,+3.41575723827,+5.12279793831,+3.41570351465,+5.12260021422,+3.84249669981,+4.69585539574,+2.56188817599,+2.56193607884,+4.69621829826,+4.26923368719,+5.54976860924,+4.69626093178,+2.13497253155,+4.3016512099
2010-08-16 12:46:30 UTC,+3.85013158063,+5.56055423223,+2.99480643398,+3.85018572302,+2.99146912144,+0,+3.41902823392,+5.12770340929,+3.41897445006,+5.12750541804,+3.84617629237,+4.70035199657,+2.56434152254,+2.56438948353,+4.70071535415,+0,+5.55508298392,+4.70075806767,+2.13701706741,+4.30065130816
2010-08-16 12:47:00 UTC,+3.8508680224,+5.56161780373,+2.99537928969,+3.85092217898,+2.9922812092,+0,+3.41995640511,+5.12909537585,+3.41990260416,+5.1288973088,+0,+4.70162794299,+2.56503767926,+2.56508565674,+4.70199142972,+0,+5.55659098017,+4.70203416593,+2.13759722083,+4.29834222416
2010-08-16 12:47:30 UTC,+3.85691187113,+5.57034635004,+3.0000806158,+3.85696614409,+2.99710072601,+0,+0,+5.13735631408,+3.42541094238,+5.1371577975,+0,+4.70920033373,+2.56916917692,+2.56921725227,+4.70956458642,+0,+5.5655405224,+4.70960745709,+2.1410402709,+4.29552469565
2010-08-16 12:48:00 UTC,+3.85856384547,+0,+3.00136563633,+3.85861815023,+2.99860454042,+0,+0,+5.13993394144,+3.42712968693,+5.13973528468,+0,+4.71156311644,+2.57045831143,+2.57050641731,+0,+0,+5.56833301204,+4.71197052062,+2.14211459188,+4.2966024544
2010-08-16 12:48:30 UTC,+3.85604140254,+0,+2.99940350479,+3.85609565875,+2.99682449014,+0,+0,+5.13688282935,+3.42509522598,+5.13668433852,+0,+4.70876631385,+0,+2.56898044538,+0,+0,+5.56502756958,+4.70917338563,+2.14084292874,+4.29710435433
2010-08-16 12:49:00 UTC,+3.85566421852,+0,+2.99911010482,+3.85571846746,+2.99653222578,+0,+0,+5.13638187085,+3.42476119022,+5.13618340727,+0,+4.70830711013,+0,+2.56872989784,+0,+0,+5.56448485288,+4.70871412733,+2.14063413586,+4.29545180056
2010-08-16 12:49:30 UTC,+3.85116528285,+0,+2.99561051955,+3.85121944515,+2.9927460326,+5.55725308114,+0,+5.12989211078,+3.42043386166,+5.12969400036,+0,+4.70235827021,+0,+2.56548413285,+0,+0,+5.55745412825,+4.70276458001,+2.13792928944,+4.29992386757
2010-08-16 12:50:00 UTC,+3.85162227251,+0,+2.99596599791,+3.85167644361,+2.99314108744,+5.55798663749,+0,+5.13056925827,+3.42088537906,+5.13037111101,+0,+4.7029789776,+0,+2.56582279891,+0,+0,+5.55818772049,+4.7033853612,+2.13821151557,+4.30120978902
2010-08-16 12:50:30 UTC,+3.85450866565,+0,+0,+3.85456289234,+2.99494322615,+5.56133293293,+0,+5.13365823107,+3.42294508547,+5.13345991569,+3.8506430026,+4.70581048514,+0,+2.56736770657,+0,+4.27828452198,+5.56153417967,+4.70621720549,+2.13949895873,+4.30142824378
2010-08-16 12:51:00 UTC,+3.85270046177,+0,+0,+3.85275465364,+2.99367511893,+5.55897825209,+3.42154956641,+5.13148461993,+0,+5.13128642284,+3.84901257751,+4.70381804404,+2.56646875774,+0,+0,+4.27647306113,+5.55917938362,+4.70422452746,+2.13859302627,+4.30012401568
2010-08-16 12:51:30 UTC,+3.85111739621,+0,+0,+3.85117155759,+2.99242292271,+5.55665311554,+3.42011837578,+5.12933828121,+0,+5.12914020093,+3.84740260944,+4.70185060223,+2.5651591622,+0,+0,+4.27468432878,+5.5568541333,+4.70225685166,+0,+4.30002600135
2010-08-16 12:52:00 UTC,+3.84962425196,+5.5598215465,+0,+3.84967838457,+2.9913746084,+5.55470655665,+3.41892021078,+5.12754140833,+0,+5.1273434259,+3.84605477551,+4.70020349837,+2.5642605019,+0,+0,+4.27318683693,+5.55490747911,+4.7006095518,+0,+4.30127026628
2010-08-16 12:52:30 UTC,+3.84860593951,+5.55835089643,+0,+3.8486600525,+2.99029764956,+5.55270680923,+3.41768930667,+5.12569543701,+0,+5.12549755512,+3.84467011284,+4.69851138842,+2.56333728625,+0,+4.69887455971,+4.27164842704,+5.55290763378,+4.69891724049,+0,+4.29763257033
2010-08-16 12:53:00 UTC,+3.84953877931,+5.55969810661,+2.99434531184,+3.84959291027,+2.99130845911,+5.55458372753,+3.41884460582,+0,+0,+5.12723004824,+3.84596972633,+4.70009956506,+2.56420379587,+0,+4.7004628971,+4.27309234424,+5.55478464398,+4.70050560614,+0,+4.29772543946
2010-08-16 12:53:30 UTC,+3.84887282195,+5.5587363288,+2.99382728384,+3.84892694008,+2.99062475292,+5.55331418992,+3.41806316766,+0,+0,+5.12605819905,+3.8450906747,+4.69902533079,+2.56361769341,+2.56366563725,+4.69938855414,+4.27211568633,+5.55351504423,+4.69943124407,+0,+4.2956172499
2010-08-16 12:54:00 UTC,+3.8504666609,+5.56103815627,+2.99506708274,+3.85052080974,+2.991663865,+5.55524366185,+3.41925081498,+0,+3.41919702703,+5.12783920192,+3.84642667719,+4.70065797629,+2.56450846513,+2.56455643006,+4.70102136481,+4.27360003306,+5.55544461059,+4.70106408377,+0,+4.29319744398
2010-08-16 12:54:30 UTC,+3.84957686434,+5.55975310912,+2.99437493703,+3.84963099604,+2.99085716596,+5.55374574533,+3.41832880284,+0,+3.41827503186,+5.12645654712,+3.84538949174,+4.6993904965,+2.5638169279,+2.56386487645,+4.6997537568,+4.27244768279,+5.55394662076,+4.69979645322,+2.13657988802,+4.29392048361
2010-08-16 12:55:00 UTC,+3.84814414696,+5.55768397403,+2.99326046968,+3.84819825105,+2.98975107971,+5.55169191272,+3.41706460774,+0,+3.41701086004,+5.1245607529,+3.84396737952,+4.69765262175,+2.562868743,+2.56291666908,+4.69801570617,+4.27086766509,+5.5518926876,+4.69805837168,+2.13578970286,+4.29411779668
2010-08-16 12:55:30 UTC,+3.84612219394,+5.55476386306,+2.99168765376,+3.84617625906,+2.98819164988,+5.54879629072,+3.41528226609,+0,+3.41522855122,+5.12188794337,+3.84196239644,+4.69520245697,+2.56153193235,+2.56157982675,+4.69556529334,+4.26864005702,+5.54899692379,+4.69560791524,+2.13467565016,+4.2939709437
2010-08-16 12:56:00 UTC,+3.84770642688,+5.5570518173,+2.99291998051,+3.84776052254,+2.98941045974,+5.5510594337,+3.41667529805,+0,+3.41662155752,+5.1239769419,+3.84352943916,+4.69711744215,+2.56257674884,+2.56262466801,+4.69748047239,+4.27038109765,+5.5512601776,+4.69752312837,+2.13554636482,+4.2929206536
2010-08-16 12:56:30 UTC,+3.85123287462,+5.56214472455,+2.99566309714,+3.85128703823,+2.99240599139,+5.55662167673,+3.4200990242,+0,+3.42004522062,+5.12911118128,+3.84738084058,+4.7018239999,+2.56514464792,+2.56519262794,+4.70218750645,+4.27466014281,+0,+4.70223024614,+2.13768636488,+4.29111841304
2010-08-16 12:57:00 UTC,+3.84672184355,+5.55562987889,+2.99215410301,+3.84677592023,+2.98895040985,+5.55020519158,+3.41614948659,+0,+3.41609575574,+5.12318843205,+3.84293794589,+4.69639461508,+2.5621823742,+2.56223028402,+4.69675757216,+4.26972392741,+0,+4.69680021528,+2.13521770636,+4.29390994843
2010-08-16 12:57:30 UTC,+3.84644409045,+5.55522874697,+2.99193804731,+3.84649816179,+0,+5.55036357554,+3.41624697665,+0,+3.41619324401,+5.12333462867,+3.84304761393,+4.69652863355,+0,+2.56230340628,+4.6968916042,+4.26984577253,+0,+4.69693424971,+2.13527864253,+4.29173346153
2010-08-16 12:58:00 UTC,+3.84578259124,+5.5542734077,+2.99142348713,+3.84583664982,+0,+5.54925064171,+3.4155619327,+5.12250504106,+3.41550821268,+5.12230733293,+3.84227699763,+4.69558691143,+0,+2.56178959023,+4.69594978675,+4.26898959021,+0,+0,+2.13485045579,+4.29059464273
2010-08-16 12:58:30 UTC,+3.84550641725,+5.55387455642,+2.99120865973,+3.8455604705,+0,+5.54885176092,+3.41531640963,+5.1221368333,+3.41526269413,+5.12193914524,+3.84200080503,+4.69524939373,+0,+2.56160543605,+4.69561223484,+4.26868273035,+0,+0,+2.13469699158,+4.29140817698
2010-08-16 12:59:00 UTC,+3.8446540973,+5.55264363319,+0,+3.84470813412,+0,+5.5475545482,+3.41451793659,+5.12093937335,+3.41446423579,+5.12074175053,+3.84110259061,+4.69415174187,+0,+2.5610065427,+4.69451447189,+4.26768478192,+0,+0,+2.13419790598,+4.29398263855
2010-08-16 12:59:30 UTC,+0,+5.55794311841,+0,+3.8483776921,+0,+5.55303609035,+3.41789198906,+5.12599939716,+3.41783822613,+5.1258014987,+3.84489811331,+4.69879001355,+0,+0,+4.69915321307,+4.27190174373,+0,+0,+2.13630685756,+4.29195657385
2010-08-16 13:00:00 UTC,+0,+5.55675410645,+0,+3.84755437665,+0,+5.55165382275,+3.41704116225,+5.12472342286,+3.41698741498,+5.12452559388,+3.84394100533,+4.69762039148,+2.56285115817,+0,+4.69798347265,+4.27083836241,+0,+0,+2.13577504826,+0
2010-08-16 13:00:30 UTC,+0,+5.55313565327,+0,+0,+0,+5.54821031235,+3.41492490262,+5.1215447107,+3.41486787072,+0,+3.84155665401,+4.69470662445,+2.56126140598,+0,+4.69506941063,+4.26818926264,+5.54841091673,+0,+0,+0
2010-08-16 13:01:00 UTC,+0,+5.5538140813,+0,+0,+2.98805590717,+5.54854423736,+3.41513044379,+5.12185295762,+3.4150734077,+0,+3.84178786994,+4.69498917904,+2.56141556783,+0,+4.69535199381,+4.26844615183,+5.54874485808,+0,+0,+0
2010-08-16 13:01:30 UTC,+0,+5.5493485864,+2.98912459975,+0,+2.98569703413,+5.54416417197,+3.41243437755,+5.11780970946,+3.41237739651,+0,+3.83875503033,+4.69128293499,+2.55939343986,+0,+4.69164537451,+4.26507655837,+5.54436457813,+0,+0,+0
2010-08-16 13:02:00 UTC,+0,+5.54955266526,+2.9888808237,+0,+2.98594059309,+5.54461642359,+3.41271275248,+5.11822718395,+3.41265576575,+0,+3.83906817786,+0,+2.55960222914,+2.5596500778,+4.69202809131,+4.26542447649,+5.54481685192,+0,+0,+0
2010-08-16 13:02:30 UTC,+0,+5.54696843911,+2.98748892031,+0,+2.98444132385,+5.54183251063,+3.41099916759,+5.11565734767,+0,+0,+0,+0,+2.5583169907,+2.55836480889,+4.68967221199,+4.26328280645,+5.54203280256,+4.68971472889,+0,+0
2010-08-16 13:03:00 UTC,+3.8434230838,+0,+2.9895880978,+0,+2.98663318583,+5.54590246198,+3.41350434911,+5.11941432888,+0,+0,+0,+0,+2.56019594961,+2.56024381234,+4.69311639811,+4.26641382855,+5.54610295333,+4.69315897639,+2.13356228741,+0
2010-08-16 13:03:30 UTC,+3.84618255353,+0,+2.99173460567,+0,+2.98898534148,+5.55027005424,+0,+5.12344606305,+0,+0,+0,+0,+2.56221231911,+2.56226022964,+4.69681246204,+4.2697738264,+5.5504707595,+4.69685510614,+2.13524266143,+0
2010-08-16 13:04:00 UTC,+3.84721500227,+0,+2.9925377162,+0,+2.9897927071,+5.55176920846,+0,+5.12482993565,+0,+0,+0,+0,+2.56290442777,+2.5629523547,+4.69808111746,+4.27092712884,+5.55196998711,+4.69812378413,+2.13581944133,+4.29855921251
2010-08-16 13:04:30 UTC,+3.84534346154,+0,+2.99108190144,+3.84539751165,+2.98810294027,+5.54862550878,+0,+5.12192797946,+0,+5.12173984917,+0,+0,+2.56145308813,+2.56150098067,+4.69542076958,+4.26850867413,+5.5488261335,+4.6954633889,+2.13460994406,+4.30192850421
2010-08-16 13:05:00 UTC,+3.84638149649,+0,+2.99188935733,+3.84643556661,+2.98916357757,+5.55059494525,+0,+5.12374597065,+0,+5.1235577483,+0,+0,+2.56236394319,+2.56241022428,+4.69708740017,+0,+5.55079566639,+4.69713004915,+2.13536765892,+4.29907989393
