# file...... Output/hvac/house_hvac_file_053.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4A_tm_3_A_4_Meter_88_1041:hvac_load,house_3_5A_tm_3_A_5_Meter_88_1042:hvac_load,house_3_6A_tm_3_A_6_Meter_88_1043:hvac_load,house_3_7A_tm_3_A_7_Meter_88_1044:hvac_load,house_3_8A_tm_3_A_8_Meter_88_1045:hvac_load,house_3_9A_tm_3_A_9_Meter_88_1046:hvac_load,house_3_10A_tm_3_A_10_Meter_88_1047:hvac_load,house_3_11A_tm_3_A_11_Meter_88_1048:hvac_load,house_3_12A_tm_3_A_12_Meter_88_1049:hvac_load,house_3_13A_tm_3_A_13_Meter_88_1050:hvac_load,house_3_14A_tm_3_A_14_Meter_88_1051:hvac_load,house_3_15A_tm_3_A_15_Meter_88_1052:hvac_load,house_3_1B_tm_3_B_1_Meter_90_1053:hvac_load,house_3_2B_tm_3_B_2_Meter_90_1054:hvac_load,house_3_3B_tm_3_B_3_Meter_90_1055:hvac_load,house_3_4B_tm_3_B_4_Meter_90_1056:hvac_load,house_3_5B_tm_3_B_5_Meter_90_1057:hvac_load,house_3_6B_tm_3_B_6_Meter_90_1058:hvac_load,house_3_7B_tm_3_B_7_Meter_90_1059:hvac_load,house_3_8B_tm_3_B_8_Meter_90_1060:hvac_load
2010-08-16 09:15:30 UTC,+0,+0,+0,+0,+3.45136901622,+5.17661521962,+5.17718226149,+4.7451809652,+0,+0,+3.88309184159,+1.7259227469,+0,+0,+0,+5.20469137764,+2.169155632,+6.07197242505,+2.16908419886,+0
2010-08-16 09:16:00 UTC,+0,+0,+0,+0,+3.45513416551,+5.18226233826,+5.18283018889,+4.75035741513,+0,+1.72782313408,+3.88732805173,+1.72780565274,+0,+0,+0,+5.20415455714,+2.16893188795,+6.0713461561,+2.1688604646,+0
2010-08-16 09:16:30 UTC,+0,+0,+0,+6.03886137481,+3.45117181418,+5.17631944818,+5.17688644778,+4.74490984532,+0,+1.725841578,+3.88286996749,+1.72582412858,+0,+0,+0,+5.20471513642,+2.16916553451,+6.07198138547,+2.16909410094,+0
2010-08-16 09:17:00 UTC,+0,+0,+3.03031814591,+6.05961463062,+3.46302439425,+5.19410848648,+5.19467803273,+4.76121622613,+0,+1.73177152432,+3.89621448958,+1.73175548631,+0,+0,+0,+5.20628077411,+2.16981808434,+6.07380788853,+2.1697466222,+0
2010-08-16 09:17:30 UTC,+0,+4.32882582386,+3.029769237,+6.0585271049,+3.46240286863,+5.19317629361,+5.19374570644,+4.76036172843,+0,+1.73146070097,+3.89551520119,+0,+6.50690332013,+0,+0,+5.20596106877,+0,+6.07343491413,+0,+0
2010-08-16 09:18:00 UTC,+0,+4.32971451635,+3.03082901577,+6.06064622755,+0,+5.19499273892,+5.19556241158,+4.76202677907,+0,+1.73206636268,+3.8968778151,+0,+6.50545801856,+0,+0,+5.20480470159,+0,+0,+0,+0
2010-08-16 09:18:30 UTC,+0,+4.32873130814,+3.03014076104,+6.05927000047,+0,+5.19381308034,+5.19438258429,+4.76094544111,+0,+0,+3.8959928894,+0,+6.49299617746,+3.46395976722,+0,+5.19483414177,+0,+0,+0,+0
2010-08-16 09:19:00 UTC,+6.06047658301,+4.32946589691,+3.03065497989,+6.06029822709,+0,+5.19469444389,+5.19526407394,+0,+0,+0,+3.89665404793,+0,+6.49465399209,+3.46484426817,+2.59856623016,+5.1961605381,+0,+0,+0,+0
2010-08-16 09:19:30 UTC,+6.06442141543,+4.33228410215,+3.03262774931,+6.06424295626,+0,+0,+0,+0,+0,+0,+3.89919054248,+0,+6.49924823522,+3.46729545429,+2.60040455542,+5.19983633334,+0,+0,+0,+0
2010-08-16 09:20:00 UTC,+6.0698609687,+4.33617014223,+3.03534801285,+6.06968236706,+0,+0,+0,+0,+5.20302568684,+0,+0,+0,+6.4872098197,+3.46087254692,+2.59558754349,+5.19020455072,+0,+0,+0,+0
2010-08-16 09:20:30 UTC,+6.07972863232,+4.3432196428,+3.04028272759,+0,+0,+0,+0,+0,+5.21148427106,+0,+0,+0,+6.49081999662,+3.46279870005,+2.59703210777,+5.19309300721,+2.1643214898,+0,+0,+0
2010-08-16 09:21:00 UTC,+6.08776044326,+4.34895760195,+0,+0,+0,+0,+0,+0,+5.21836915789,+1.73976463534,+0,+1.73974848291,+6.48506958163,+3.45973065619,+2.59473115545,+5.1884921734,+2.1624038853,+0,+2.16233274792,+5.18864213056
2010-08-16 09:21:30 UTC,+6.08874346208,+4.34965987467,+0,+0,+0,+0,+0,+0,+5.21921180389,+1.7400455823,+0,+1.74002942586,+6.48135869914,+3.45775077277,+0,+0,+2.16116640841,+0,+2.16109532528,+5.18567299711
2010-08-16 09:22:00 UTC,+6.08688504328,+4.34833221254,+0,+0,+0,+0,+0,+0,+5.217618763,+1.73951444584,+0,+1.73949829698,+6.4773368814,+3.45560499457,+0,+0,+2.1598252431,+0,+2.15975421878,+5.18245507956
2010-08-16 09:22:30 UTC,+6.09363779813,+0,+0,+0,+0,+0,+0,+0,+5.22340723994,+1.74144438434,+0,+1.74142820792,+6.47661641242,+3.45522059958,+0,+0,+2.15958498657,+0,+2.15951397279,+5.18187862137
2010-08-16 09:23:00 UTC,+6.08923261014,+0,+0,+0,+3.47984883364,+0,+0,+0,+5.21963110272,+1.74018538088,+0,+1.74016922244,+0,+3.45445109484,+0,+0,+2.15910402677,+0,+2.15903303408,+5.18072463324
2010-08-16 09:23:30 UTC,+6.08148162275,+0,+0,+0,+3.47541922773,+0,+0,+0,+5.2129869385,+0,+0,+1.73795402046,+0,+0,+0,+0,+0,+0,+2.16492593328,+5.19486434893
2010-08-16 09:24:00 UTC,+6.08417419825,+0,+0,+0,+3.47695800569,+0,+0,+0,+5.21529502043,+0,+0,+0,+0,+0,+0,+0,+0,+6.0551279805,+2.16307319342,+5.19041879232
2010-08-16 09:24:30 UTC,+6.0862758859,+0,+0,+0,+3.47815909754,+0,+0,+0,+5.21709659189,+0,+0,+0,+0,+0,+0,+0,+0,+6.06585071228,+0,+5.19961039964
2010-08-16 09:25:00 UTC,+6.08462831826,+0,+0,+0,+3.47721753042,+0,+5.21596859995,+0,+5.21568429318,+0,+0,+0,+0,+0,+2.59644121729,+0,+0,+6.05704441848,+0,+5.19206157757
2010-08-16 09:25:30 UTC,+0,+0,+0,+6.06909148565,+3.46844045737,+0,+5.20280245699,+0,+5.20251916867,+0,+3.90230146878,+0,+0,+0,+2.59818196448,+0,+0,+6.06110505172,+0,+5.19554238329
2010-08-16 09:26:00 UTC,+0,+0,+3.03427418943,+6.06753516081,+3.46755101108,+0,+5.20146823345,+0,+5.20118504842,+1.7340352734,+3.90130074207,+0,+0,+0,+2.59707995176,+0,+0,+6.05853439166,+0,+5.19333879389
2010-08-16 09:26:30 UTC,+0,+0,+3.03162923842,+6.06224634434,+3.46452842985,+5.19636430877,+5.19693417768,+0,+5.19665134377,+1.73252368854,+3.89789999951,+0,+0,+0,+2.60045264833,+0,+0,+6.06640186609,+0,+5.20008285282
2010-08-16 09:27:00 UTC,+0,+0,+3.03354034226,+6.06606776756,+3.4667123896,+5.1996399127,+5.20021025021,+4.76628662635,+0,+1.73361588105,+3.90035719896,+0,+0,+0,+2.5990787137,+0,+2.166027123,+6.06319689469,+0,+0
2010-08-16 09:27:30 UTC,+0,+0,+3.03314807558,+6.06528339518,+3.46626411744,+5.19896757334,+5.1995378147,+4.76567032424,+0,+1.73339170133,+3.89985284256,+1.7333756401,+0,+0,+2.60247902793,+0,+2.16886093123,+6.07112879318,+0,+0
2010-08-16 09:28:00 UTC,+0,+0,+3.03430791053,+6.06760258913,+0,+5.20095551354,+5.20152603918,+4.76749257623,+0,+1.73405454495,+3.90134409893,+1.73403847422,+0,+0,+0,+5.20322852343,+2.16854592184,+6.07024707413,+2.16847451538,+0
2010-08-16 09:28:30 UTC,+0,+4.33046049313,+3.03135120634,+6.06169039414,+0,+5.19588776575,+5.19645756656,+4.76284720837,+0,+0,+3.8975425201,+1.73234874719,+0,+0,+0,+5.2048267376,+2.16921204931,+6.07211158155,+2.1691406137,+0
2010-08-16 09:29:00 UTC,+0,+4.32045454094,+3.02434694833,+6.04768475373,+0,+5.18388257103,+5.18445065364,+4.75184260685,+0,+0,+3.88853680383,+1.7283458832,+0,+0,+0,+5.2042541931,+2.16897341571,+6.0714436401,+2.16890199054,+0
2010-08-16 09:29:30 UTC,+0,+4.31764292736,+3.0223787931,+0,+0,+5.18050918228,+5.18107678186,+4.74875037892,+0,+0,+3.88600625062,+1.72722110197,+0,+0,+0,+5.20335255782,+2.16859761871,+0,+2.16852621,+0
2010-08-16 09:30:00 UTC,+0,+4.32854663822,+0,+0,+0,+5.19359151237,+0,+4.76074234009,+0,+0,+3.89581998196,+1.73158311284,+0,+3.4590305191,+0,+5.18744224893,+0,+0,+2.16189516383,+0
2010-08-16 09:30:30 UTC,+0,+4.32999829894,+0,+0,+0,+5.1953332227,+0,+4.76233888465,+0,+0,+3.89712652872,+0,+0,+3.46105491458,+0,+5.19047802918,+0,+0,+2.16316040641,+0
2010-08-16 09:31:00 UTC,+0,+4.33228424225,+0,+0,+0,+5.19807590986,+0,+4.76485297794,+0,+1.73309439181,+3.89918395976,+0,+6.48583491844,+3.46013898968,+2.59503739484,+5.18910450964,+0,+0,+2.16258795543,+0
2010-08-16 09:31:30 UTC,+0,+4.33498007249,+0,+0,+0,+0,+0,+4.76781786729,+0,+1.73417286944,+0,+0,+6.48985331121,+3.46228294023,+2.59664530145,+5.19231957454,+0,+0,+0,+0
2010-08-16 09:32:00 UTC,+0,+4.33943712023,+0,+0,+0,+0,+0,+4.77271975367,+0,+1.73595592911,+0,+0,+6.48591084365,+3.46017949835,+2.59506777528,+5.18916525642,+0,+0,+0,+0
2010-08-16 09:32:30 UTC,+6.07306198256,+4.33845696008,+0,+0,+3.47060749371,+0,+0,+4.77164176806,+0,+1.73556381213,+0,+0,+6.48201712051,+3.45810206322,+2.5935097535,+5.18604993805,+0,+0,+0,+0
2010-08-16 09:33:00 UTC,+6.06208107646,+4.33061215398,+0,+0,+3.46433202343,+0,+0,+4.76301400583,+0,+1.73242546623,+0,+0,+6.48141566783,+3.45778116752,+2.59326909016,+5.1855687234,+2.16118540589,+0,+0,+0
2010-08-16 09:33:30 UTC,+6.0729698234,+0,+0,+0,+3.47055482579,+0,+0,+0,+0,+0,+0,+0,+6.47293323164,+3.45325549558,+2.58987495515,+5.17878203374,+2.15835674718,+0,+0,+0
2010-08-16 09:34:00 UTC,+6.07539362116,+0,+0,+6.07521487448,+3.4719400002,+0,+0,+0,+5.20776828945,+0,+0,+1.73621409317,+6.47901491902,+3.45650028541,+0,+0,+2.16038482238,+0,+0,+5.18379770299
2010-08-16 09:34:30 UTC,+6.06987435809,+0,+0,+6.06969575609,+3.4687858005,+0,+0,+0,+5.20303716427,+0,+0,+1.73463670898,+6.47954996089,+3.45678574858,+0,+0,+2.16056324403,+0,+0,+5.18422579808
2010-08-16 09:35:00 UTC,+6.06891265377,+0,+3.03487377055,+6.06873407695,+3.4682361968,+0,+5.20249605371,+0,+5.2022127891,+0,+0,+1.7343618576,+6.4854682133,+0,+0,+0,+2.16253681792,+0,+2.16246567472,+5.18896108179
2010-08-16 09:35:30 UTC,+6.06098615484,+0,+3.03090981146,+6.06080778558,+3.46370628741,+0,+5.19570091399,+0,+5.19541817558,+0,+0,+1.7320964944,+6.48627495251,+0,+0,+0,+2.16280584319,+6.05418045486,+2.1627346882,+5.18960656609
2010-08-16 09:36:00 UTC,+6.05253350272,+0,+3.02668272832,+6.05235535452,+3.4588756869,+0,+5.18845471901,+0,+5.18817254216,+1.7296967666,+0,+1.72968075835,+6.48661428523,+0,+0,+0,+0,+6.05449718704,+2.16284784131,+5.18987807133
2010-08-16 09:36:30 UTC,+6.05713921687,+0,+3.02898599792,+6.05696094828,+3.4615078034,+0,+5.19240305409,+0,+5.19212057123,+1.73101308119,+3.89450145623,+1.73099705406,+0,+0,+0,+0,+0,+6.0555719848,+2.16323181474,+5.1907993962
2010-08-16 09:37:00 UTC,+6.06628575854,+0,+3.0335600877,+6.06610725059,+3.46673495422,+0,+5.20024409849,+0,+5.19996100828,+1.73362716549,+3.90038258662,+0,+0,+0,+0,+0,+0,+6.04901049512,+2.160887711,+5.18517483711
2010-08-16 09:37:30 UTC,+6.0571428903,+0,+3.02898783499,+6.0569646216,+0,+5.19183698203,+5.19240620325,+0,+5.19212372013,+1.73101413108,+3.89450381825,+0,+0,+0,+2.59641678415,+0,+0,+6.05698742361,+2.1637374826,+5.19201272108
2010-08-16 09:38:00 UTC,+6.05914651745,+0,+3.02998982805,+6.0589681963,+0,+5.19355438332,+5.19412385033,+0,+5.19384123409,+1.7315867684,+3.89579212963,+0,+0,+0,+2.59699646415,+0,+0,+6.05833964044,+2.16422056443,+5.19317185167
2010-08-16 09:38:30 UTC,+6.06335995223,+0,+3.0320969227,+0,+0,+5.19716591269,+5.19773589633,+0,+5.1974530003,+0,+3.89850132402,+0,+0,+0,+2.59920605129,+0,+0,+6.06349393455,+0,+5.19759015181
2010-08-16 09:39:00 UTC,+6.07006326517,+0,+0,+0,+0,+5.20291163146,+5.20348243683,+0,+5.20319909587,+0,+3.90281148378,+0,+0,+0,+2.59959285213,+0,+2.16645560389,+6.06439622338,+0,+5.19836360061
2010-08-16 09:39:30 UTC,+0,+4.33560297184,+0,+0,+0,+5.20205773976,+5.20262842293,+0,+5.20234514812,+0,+3.9021709355,+0,+0,+0,+2.59943710548,+0,+2.16632580527,+6.06403291363,+0,+5.19805216878
2010-08-16 09:40:00 UTC,+0,+4.32729826768,+0,+0,+0,+5.19209371073,+0,+0,+5.19238046564,+0,+3.89469640365,+1.73108370436,+0,+0,+0,+5.20469070163,+2.16915535025,+6.07195287936,+0,+0
2010-08-16 09:40:30 UTC,+0,+4.3327345851,+0,+0,+0,+5.19861623371,+0,+4.7653482676,+5.19890341639,+0,+3.89958928448,+1.7332584937,+0,+0,+0,+5.19610798567,+2.16557811769,+0,+0,+0
2010-08-16 09:41:00 UTC,+0,+4.32400826798,+0,+0,+0,+5.18814635141,+0,+4.75575101524,+5.18843284746,+1.72978355515,+3.89173528581,+1.72976754566,+0,+3.47022849062,+0,+5.20423471081,+2.16896529555,+0,+0,+0
2010-08-16 09:41:30 UTC,+0,+4.32743412934,+0,+0,+0,+5.19225671813,+0,+4.75951879651,+0,+1.73115408477,+3.89481868405,+1.73113805561,+0,+3.46635654455,+0,+5.19842834566,+2.166545232,+0,+0,+0
2010-08-16 09:42:00 UTC,+0,+4.32244706,+0,+0,+3.45780033842,+5.1862732058,+0,+4.75403399011,+0,+1.72915898761,+3.89033014257,+1.72914298709,+0,+3.46635548244,+0,+5.19842675293,+2.16654456815,+0,+2.16647324934,+0
2010-08-16 09:42:30 UTC,+0,+4.32313002038,+0,+0,+3.45834667409,+5.18709262537,+0,+4.75478511378,+0,+1.72943220864,+0,+1.72941620419,+0,+3.46744418306,+0,+5.20005936698,+0,+0,+2.16715368478,+0
2010-08-16 09:43:00 UTC,+0,+4.33020027538,+0,+6.06132615936,+3.46400254023,+0,+0,+4.76256101947,+0,+1.73226069254,+0,+1.73224464752,+0,+3.46269154902,+0,+5.1929323237,+0,+0,+2.16418329923,+0
2010-08-16 09:43:30 UTC,+0,+4.32777426103,+0,+6.05793039197,+3.46206184466,+0,+0,+4.75989287533,+0,+0,+0,+0,+0,+3.46045415069,+2.59527375731,+5.18957712455,+0,+0,+2.16278493034,+0
2010-08-16 09:44:00 UTC,+0,+4.31977458706,+3.02387097439,+6.04673300124,+3.45566248785,+0,+0,+4.75109478982,+0,+0,+0,+0,+6.48720011528,+3.46086736905,+2.59558366023,+5.19019678624,+0,+0,+2.16304319088,+0
2010-08-16 09:44:30 UTC,+0,+0,+3.02612773254,+6.05124559076,+3.45824145217,+0,+0,+4.75464045052,+0,+0,+0,+0,+6.47672659971,+3.45527938826,+2.59139282145,+5.1818170595,+0,+0,+2.15955071558,+0
2010-08-16 09:45:00 UTC,+0,+0,+3.02613180317,+6.05125373049,+3.45824610401,+0,+0,+4.7546468461,+0,+0,+0,+0,+6.47326882663,+3.45343454725,+2.59000923918,+5.17905053911,+2.15846865898,+0,+2.15839769415,+0
2010-08-16 09:45:30 UTC,+0,+0,+3.02161667824,+6.04222533476,+3.45308633708,+0,+5.1797703413,+4.74755299734,+0,+0,+0,+0,+6.47575176164,+3.45475927848,+2.59100275279,+5.18103710389,+2.15929664928,+0,+0,+0
2010-08-16 09:46:00 UTC,+6.05482688222,+0,+3.02782962349,+6.05464867409,+3.46018632882,+0,+5.19042076174,+4.75731434292,+0,+1.7303522152,+0,+0,+6.47746663585,+0,+2.5916889372,+5.18240915306,+2.15986851268,+0,+0,+0
2010-08-16 09:46:30 UTC,+6.06512069253,+0,+3.03297745047,+6.06494221505,+3.46606913151,+0,+5.19924532393,+4.76540224998,+0,+1.73329418937,+0,+1.73327812954,+6.47207564796,+0,+0,+0,+2.15807076664,+6.04092686387,+0,+0
2010-08-16 09:47:00 UTC,+6.0517485461,+0,+3.02629017963,+6.05157041845,+3.45842709251,+0,+5.18778180007,+4.75489567618,+0,+1.72947242566,+0,+1.72945642064,+6.49660601877,+0,+0,+0,+2.16625096817,+6.0638234427,+0,+5.19787260872
2010-08-16 09:47:30 UTC,+6.07047230458,+0,+3.03565373548,+0,+0,+0,+5.20383309344,+0,+0,+1.73482368151,+3.90307449172,+1.73480759976,+6.48582405666,+0,+0,+0,+2.16265548192,+6.05375958996,+0,+5.18924579751
2010-08-16 09:48:00 UTC,+6.06939289099,+0,+0,+0,+0,+0,+5.20290774607,+0,+5.20262444958,+1.73451518491,+3.90238044028,+1.73449910758,+6.49260277712,+0,+0,+0,+2.16491599777,+6.06008682834,+0,+5.19466955444
2010-08-16 09:48:30 UTC,+6.06948198185,+0,+0,+0,+0,+0,+5.20298412085,+0,+5.20270081846,+0,+3.90243772473,+1.73452456938,+6.4899333257,+0,+0,+0,+0,+6.05759517,+0,+5.19253368594
2010-08-16 09:49:00 UTC,+6.06868566614,+0,+0,+0,+0,+5.20173082779,+5.20230146422,+0,+5.20201821472,+0,+3.901925702,+1.73429698533,+6.49499171626,+0,+0,+0,+0,+6.06231665735,+2.16564136057,+5.19658098085
2010-08-16 09:49:30 UTC,+6.06943345212,+0,+0,+0,+0,+5.20237178965,+5.20294251781,+0,+5.20265921865,+0,+3.9024065206,+1.73451069975,+6.49798715968,+0,+2.5998999528,+0,+0,+6.06511259564,+2.16664021426,+5.1989776804
2010-08-16 09:50:00 UTC,+6.07343127106,+4.33934777282,+0,+0,+0,+5.20579850467,+5.20636972276,+0,+5.20608615837,+0,+3.90497707602,+0,+0,+0,+2.60243755028,+0,+0,+6.0710320387,+2.16875494519,+5.20405187187
2010-08-16 09:50:30 UTC,+6.07861299024,+4.34242262337,+0,+0,+0,+5.21023999516,+0,+0,+5.21052794006,+0,+3.90830886663,+0,+0,+0,+2.60379455529,+0,+0,+6.07419751853,+2.16988581819,+5.2067653452
2010-08-16 09:51:00 UTC,+6.09109391104,+4.35133904511,+0,+0,+0,+5.22093796783,+0,+0,+5.22122661412,+1.74071734101,+3.91633396612,+0,+0,+0,+2.60368792094,+0,+0,+6.07394877295,+2.16979695344,+5.20655211862
2010-08-16 09:51:30 UTC,+6.09256286123,+4.3523884692,+0,+0,+0,+5.22219707275,+0,+0,+5.2224858016,+1.74113716723,+3.91727848544,+0,+0,+0,+2.60389962599,+0,+2.17004485191,+6.07444261659,+2.16997337985,+5.2069754451
2010-08-16 09:52:00 UTC,+6.08552148359,+4.34735807985,+0,+6.08534247118,+3.47772796475,+5.21616158336,+0,+0,+5.2164499165,+1.73912474023,+3.91275095455,+0,+0,+3.47100055458,+2.60318328344,+0,+2.16944785492,+0,+2.16937640899,+5.20554304322
2010-08-16 09:52:30 UTC,+6.0860469022,+4.34773344115,+3.04344242761,+6.08586787598,+3.47802823587,+5.21661194388,+0,+0,+5.21690030658,+1.73927490501,+3.9130887932,+0,+0,+3.47623627369,+0,+5.21324397503,+2.17272031086,+0,+0,+5.21339479499
2010-08-16 09:53:00 UTC,+0,+4.34653871167,+3.04260610607,+6.08419557596,+3.47707250928,+5.21517850079,+0,+0,+5.21546676949,+1.73879694878,+3.9120134938,+1.73878081018,+0,+3.46951057446,+0,+5.20315812456,+2.16851657992,+0,+0,+5.20330859302
2010-08-16 09:53:30 UTC,+0,+4.34184811244,+3.03932264383,+6.07762999835,+3.47332025373,+5.20955069377,+0,+0,+5.20983859347,+0,+3.90779178618,+1.7369043443,+0,+3.46905915025,+0,+5.20248116953,+2.16823442844,+0,+0,+0
2010-08-16 09:54:00 UTC,+0,+4.33618731862,+3.03536003648,+6.06970640928,+3.46879188887,+5.20275884208,+0,+4.76914560334,+5.20304629648,+0,+0,+1.73463975373,+0,+3.46892839576,+0,+5.20228509021,+2.16815270361,+0,+0,+0
2010-08-16 09:54:30 UTC,+0,+4.33768389568,+3.03640765409,+6.07180121458,+3.46998907906,+0,+0,+4.77079154727,+5.20484201556,+0,+0,+1.73523845676,+0,+3.469742673,+0,+5.20350617918,+0,+0,+0,+0
2010-08-16 09:55:00 UTC,+0,+4.33744009096,+3.03623698856,+6.07145995348,+3.46979404691,+0,+0,+4.77052340941,+5.20454947811,+0,+0,+1.73514092313,+0,+3.46416065895,+0,+5.19513539879,+0,+0,+0,+0
2010-08-16 09:55:30 UTC,+0,+0,+3.03173279563,+6.0624534162,+3.46464677233,+0,+5.1971116986,+4.76344673496,+5.19682885093,+0,+0,+1.73256682167,+0,+3.46097261425,+2.59566259137,+5.19035461168,+0,+0,+2.16310896889,+0
2010-08-16 09:56:00 UTC,+0,+0,+3.02834214464,+6.055673506,+3.46077202464,+0,+5.19129934115,+4.75811958041,+5.19101694382,+1.73064512016,+0,+1.7306290983,+0,+3.46464117104,+2.59841391264,+5.19585597395,+0,+0,+2.16540180859,+0
2010-08-16 09:56:30 UTC,+0,+0,+3.02454555482,+6.04808188519,+3.45643338078,+0,+5.18479111097,+4.75215464352,+0,+1.72847537555,+0,+0,+6.50007889146,+3.46652477345,+2.59982656501,+5.19868062139,+0,+0,+2.16657905585,+0
2010-08-16 09:57:00 UTC,+0,+0,+0,+0,+3.45087867632,+0,+5.17645871546,+4.74451781932,+0,+1.72569748195,+0,+0,+6.49618008293,+3.4656584899,+2.59917687509,+5.19738154388,+0,+0,+2.16603763058,+0
2010-08-16 09:57:30 UTC,+0,+0,+0,+0,+0,+0,+5.17493590595,+4.74312213097,+0,+1.72518980043,+0,+0,+6.49739665707,+0,+2.59966367107,+5.19835490933,+2.16651462414,+6.06456142222,+2.16644330664,+0
2010-08-16 09:58:00 UTC,+0,+0,+0,+0,+0,+0,+5.17456735319,+4.74278434422,+0,+1.72506693057,+0,+0,+6.5046299142,+0,+2.60255796251,+5.20414214584,+2.16892671499,+6.07131292362,+2.16885529187,+0
2010-08-16 09:58:30 UTC,+0,+0,+0,+0,+0,+0,+5.1816149836,+4.74924365268,+0,+1.72741650314,+3.88640992576,+0,+6.49552429116,+0,+0,+5.19685685326,+2.1658902419,+6.06281376122,+2.16581895176,+0
2010-08-16 09:59:00 UTC,+6.05000123384,+0,+0,+0,+0,+0,+5.18628388377,+4.75352280269,+0,+0,+3.88991180762,+0,+6.48748863492,+0,+0,+5.19042762715,+2.16321057275,+6.05531330257,+2.16313940002,+0
2010-08-16 09:59:30 UTC,+6.05130996562,+0,+0,+0,+0,+0,+5.18740581871,+4.75455108093,+0,+0,+3.89075330847,+1.729331076,+6.49359892847,+0,+0,+0,+2.16524818675,+6.0610166332,+0,+5.19546659027
2010-08-16 10:00:00 UTC,+6.06099592888,+0,+0,+0,+0,+5.1951395992,+5.19570929298,+4.76216139902,+0,+0,+3.89698128179,+1.73209928779,+6.49507320857,+0,+0,+0,+2.16573981834,+6.06239272202,+0,+5.19664618405
2010-08-16 10:00:30 UTC,+6.05966109278,+0,+0,+0,+0,+5.19399544958,+5.19456497969,+4.76111261047,+0,+0,+3.89612299617,+1.73171779671,+6.50247372868,+0,+0,+0,+2.16820638527,+6.06930034625,+0,+5.202567452
2010-08-16 10:01:00 UTC,+6.05581644965,+4.32613667743,+0,+6.05563821564,+0,+5.19070002853,+5.19126908701,+4.75809185184,+0,+1.73063503389,+3.89365093072,+1.73061901218,+6.49993772763,+0,+0,+0,+0,+6.06693325018,+0,+5.2005383593
2010-08-16 10:01:30 UTC,+6.07070971327,+4.33677648893,+3.03577246108,+6.0705310894,+3.46926319701,+5.20346573195,+0,+0,+0,+1.73489153298,+3.90322714302,+1.73487545026,+6.50223675986,+0,+2.60160037372,+0,+0,+6.06907916025,+0,+5.20237784969
2010-08-16 10:02:00 UTC,+6.08090254929,+4.34405829403,+3.04086979111,+6.0807236581,+3.4750882935,+5.21220248181,+0,+0,+0,+1.73780464795,+3.90978102894,+1.73778852354,+6.50276663824,+0,+2.60181239747,+0,+0,+6.0695737472,+0,+5.20280181337
2010-08-16 10:02:30 UTC,+6.09662853605,+4.35529300382,+3.04873419038,+6.0964492318,+3.48407552553,+5.22568195003,+0,+0,+5.22597090725,+1.74229913761,+3.91989267075,+1.74228294898,+6.49565964554,+0,+2.59896862902,+0,+0,+6.06294010063,+2.16586408675,+5.19711540117
2010-08-16 10:03:00 UTC,+6.10342765041,+4.36015031875,+3.05213435509,+6.10324816727,+3.48796114596,+5.23150978428,+0,+0,+5.23179912351,+1.74424232534,+3.9242644284,+1.74422610898,+6.49377450561,+3.46437503199,+2.59821431534,+0,+0,+6.06118051641,+2.16523547229,+5.1956070722
2010-08-16 10:03:30 UTC,+6.10901386315,+4.36414113164,+3.05492796045,+6.10883423291,+3.49115360611,+5.23629798461,+0,+0,+5.23658763767,+1.7458388655,+3.92785630312,+0,+0,+3.45985085258,+2.59482129959,+0,+2.162623306,+0,+2.16240787039,+5.18882238331
2010-08-16 10:04:00 UTC,+6.09400980509,+4.35342217181,+3.04742459094,+6.09383056965,+3.48257894909,+5.22343731503,+0,+0,+5.22372612517,+0,+3.91820885487,+0,+0,+3.4614959249,+2.59605506062,+0,+2.16350592663,+0,+2.16343603686,+5.19128941705
2010-08-16 10:04:30 UTC,+6.09287495577,+4.35261143077,+3.04685706482,+6.09269575017,+3.48193039493,+5.22246458337,+0,+0,+5.22275332973,+0,+3.91747915885,+0,+0,+3.46429134495,+0,+0,+2.16525313232,+0,+2.16518316808,+5.19548157086
2010-08-16 10:05:00 UTC,+6.09165835597,+4.35174228685,+3.04624865615,+6.09147050779,+3.48123512124,+5.2214217796,+0,+0,+5.22171045758,+0,+3.91669689813,+0,+0,+3.45884537882,+0,+5.18715709477,+2.16184927071,+0,+2.16177945157,+5.1873145237
2010-08-16 10:05:30 UTC,+6.09665180719,+4.35530962888,+3.04874582808,+6.09646381377,+3.48408882477,+5.2257018968,+0,+0,+5.22599085536,+0,+0,+0,+0,+3.46444325576,+0,+5.19555163823,+2.16534808027,+0,+2.16527811199,+5.19570938409
2010-08-16 10:06:00 UTC,+6.09441975489,+4.35371504156,+0,+0,+3.48281323095,+0,+5.22436249031,+0,+5.22407753503,+1.74166786766,+0,+1.74165168804,+0,+3.46286257447,+0,+5.19318125774,+2.16436011593,+0,+2.16429018975,+5.19333891412
2010-08-16 10:06:30 UTC,+6.09335178258,+0,+0,+0,+3.48220289632,+0,+5.22344695135,+0,+5.22316206676,+1.74136264105,+0,+1.7413464658,+0,+3.46206329228,+0,+5.1919826588,+2.16386054508,+0,+0,+0
