# file...... Output/hvac/house_hvac_file_012.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_8A_tm_1_A_8_Meter_29_221:hvac_load,house_1_9A_tm_1_A_9_Meter_29_222:hvac_load,house_1_10A_tm_1_A_10_Meter_29_223:hvac_load,house_1_11A_tm_1_A_11_Meter_29_224:hvac_load,house_1_12A_tm_1_A_12_Meter_29_225:hvac_load,house_1_13A_tm_1_A_13_Meter_29_226:hvac_load,house_1_14A_tm_1_A_14_Meter_29_227:hvac_load,house_1_15A_tm_1_A_15_Meter_29_228:hvac_load,house_1_1C_tm_1_C_1_Meter_30_229:hvac_load,house_1_2C_tm_1_C_2_Meter_30_230:hvac_load,house_1_3C_tm_1_C_3_Meter_30_231:hvac_load,house_1_4C_tm_1_C_4_Meter_30_232:hvac_load,house_1_5C_tm_1_C_5_Meter_30_233:hvac_load,house_1_6C_tm_1_C_6_Meter_30_234:hvac_load,house_1_7C_tm_1_C_7_Meter_30_235:hvac_load,house_1_8C_tm_1_C_8_Meter_30_236:hvac_load,house_1_9C_tm_1_C_9_Meter_30_237:hvac_load,house_1_10C_tm_1_C_10_Meter_30_238:hvac_load,house_1_11C_tm_1_C_11_Meter_30_239:hvac_load,house_1_12C_tm_1_C_12_Meter_30_240:hvac_load
2010-08-16 12:35:30 UTC,+5.13951306104,+2.57005836548,+5.99562639781,+3.85467036525,+2.14177839939,+0,+5.1395783273,+6.42444977569,+4.70614474501,+2.1392246738,+5.56129710544,+2.99495769561,+4.70548353305,+4.27836402061,+4.70593635573,+0,+5.56077711284,+5.13342159109,+1.28359793665,+0
2010-08-16 12:36:00 UTC,+5.13794875281,+2.56927609909,+5.9938015659,+3.85349713496,+2.14112648619,+0,+5.13801400526,+6.42249437559,+4.70750350929,+2.13984231901,+5.56290272317,+2.99582241196,+4.70684204709,+4.27959927527,+4.70729503414,+0,+5.56238252459,+5.13490365546,+1.28396854447,+0
2010-08-16 12:36:30 UTC,+5.13677797679,+2.56869062702,+5.99243580606,+3.8526190536,+2.14063857442,+0,+5.1368432189,+6.42103089447,+4.71038805872,+0,+5.56631132305,+2.99765813659,+4.70972606531,+4.28222162352,+4.71017940129,+2.99756694428,+5.56579068723,+5.13804996134,+1.28475531565,+0
2010-08-16 12:37:00 UTC,+5.13518416627,+2.56789360736,+5.9905765585,+3.85142369662,+2.13997436637,+0,+5.13524939432,+6.41903861623,+4.71221532585,+0,+5.56847055899,+2.99882100771,+4.71155299605,+4.28388279483,+4.712006553,+2.99872976743,+5.5679496463,+5.14004304268,+1.28525370929,+0
2010-08-16 12:37:30 UTC,+5.1373128311,+2.5689580926,+0,+3.85302019404,+2.1408614708,+0,+5.13737807794,+6.42169946743,+4.71241469046,+0,+5.56870614317,+2.99894788317,+4.71175232395,+4.28406403751,+4.71220590502,+2.99885663766,+5.56818520027,+5.14026049851,+1.2853080867,+0
2010-08-16 12:38:00 UTC,+5.13876290736,+2.56968323479,+0,+3.85410775041,+2.14146577871,+0,+5.13882816699,+6.42351207649,+4.70901531421,+0,+5.56468918519,+2.99678452325,+4.70835357356,+4.28097365942,+4.70880674352,+2.99669336698,+5.56416875742,+5.13655264804,+1.28438089468,+0
2010-08-16 12:38:30 UTC,+5.13611353043,+2.56835835618,+0,+3.85212071922,+2.14036167164,+4.70826276019,+5.13617876669,+0,+4.71035851976,+2.14114010374,+5.56627641764,+2.99763933802,+4.70969653182,+4.28219476961,+4.71014986421,+2.99754814649,+5.56575578631,+0,+1.28474725879,+0
2010-08-16 12:39:00 UTC,+5.13612464343,+2.56836391348,+0,+3.85212905396,+2.14036630289,+4.70827294751,+5.13618987979,+0,+4.70947663006,+2.14073922851,+5.56523431061,+2.99707810422,+4.70881480449,+4.28139304235,+4.70926803022,+2.99698693584,+5.56471381294,+0,+0,+0
2010-08-16 12:39:30 UTC,+5.13889512256,+2.5697493519,+0,+3.85420691174,+2.14152087838,+4.71081265347,+5.13896038337,+0,+4.71153590699,+2.14167530148,+5.56766770668,+2.99838862617,+4.71087370224,+4.28326513412,+4.71132717705,+2.99829740373,+0,+0,+0,+5.56769287247
2010-08-16 12:40:00 UTC,+5.13397569481,+2.56728928488,+0,+3.85051734373,+2.13947074534,+4.70630300029,+5.13404091221,+0,+4.71560426119,+2.14352462845,+5.57247517932,+3.00097772304,+4.71494130758,+4.28696368109,+4.71539527434,+3.00088639382,+0,+0,+0,+5.57250037003
2010-08-16 12:40:30 UTC,+5.13364321634,+2.56712302178,+0,+3.85026798507,+2.13933218754,+4.70599821634,+5.13370843081,+0,+0,+2.14307158265,+5.57129745066,+3.00034344932,+4.71394483068,+4.28605761568,+4.71439867694,+3.00025214626,+0,+0,+0,+5.57132263526
2010-08-16 12:41:00 UTC,+5.13669802563,+0,+0,+0,+2.14060525543,+4.70879856857,+5.13676326704,+0,+0,+2.14083807562,+5.56549127154,+2.99721649227,+4.70903221927,+4.28159073085,+4.7094854713,+2.99712531818,+0,+0,+1.2845660318,+5.56551642605
2010-08-16 12:41:30 UTC,+5.13667920454,+0,+0,+0,+2.14059741187,+4.70878131522,+5.13674444578,+0,+0,+2.13978227234,+5.56274662706,+2.99573834536,+4.70670997408,+4.27947918541,+4.70716294516,+2.99564723226,+0,+0,+1.28393251446,+5.56277176735
2010-08-16 12:42:00 UTC,+5.13617733478,+0,+5.99173513169,+0,+2.14038826157,+4.7083212498,+5.13624257159,+0,+0,+2.14044521497,+5.56446999909,+2.99666647906,+4.7081681201,+4.2808050323,+0,+2.99657532766,+0,+0,+1.28433030225,+5.56449514831
2010-08-16 12:42:30 UTC,+5.13847580861,+0,+5.99441639885,+0,+2.14134613257,+4.7104282672,+5.13854106571,+0,+0,+0,+5.56235754307,+2.99552880154,+4.70638076989,+4.27917985027,+0,+2.99543769708,+0,+0,+1.28384270631,+5.56238268134
2010-08-16 12:43:00 UTC,+5.13481000791,+0,+5.9901400869,+0,+0,+4.70706781744,+5.13487523267,+6.41857091474,+0,+0,+5.56253395745,+2.99562381069,+0,+4.27931557166,+0,+2.99553270232,+0,+5.1345632665,+1.28388342617,+5.56255909663
2010-08-16 12:43:30 UTC,+5.13605520429,+2.56832918889,+5.99159266129,+0,+0,+4.70820929243,+5.13612044002,+6.42012742199,+0,+0,+5.56204716829,+2.99536164708,+0,+4.27894106871,+0,+2.99527054952,+5.56152707945,+5.1341139361,+1.28377106576,+5.56207230495
2010-08-16 12:44:00 UTC,+5.13550858932,+2.56805584214,+5.9909550118,+0,+0,+4.70770820896,+5.13557382023,+6.41944414811,+0,+0,+5.56418739036,+0,+0,+4.28058761213,+0,+2.99642313313,+5.56366702693,+5.13608946665,+1.28426507068,+5.56421253812
2010-08-16 12:44:30 UTC,+5.1324081996,+2.56650542472,+5.98733827579,+0,+0,+4.70486607303,+5.13247340318,+6.41556863161,+4.70515185073,+2.13877333989,+5.56012382714,+0,+0,+4.27746137893,+0,+2.9942347638,+5.55960398509,+5.13233859735,+1.28332712118,+5.56014895384
2010-08-16 12:45:00 UTC,+5.13366748561,+2.56713515813,+5.98880728627,+3.850286187,+0,+4.70602046404,+5.13373270028,+6.41714275104,+4.70225080907,+2.13745463102,+5.55669573895,+0,+0,+4.27482403759,+0,+2.99238861974,+5.55617633684,+5.12917430292,+1.28253585168,+5.55672084788
2010-08-16 12:45:30 UTC,+5.13564596448,+2.56812453962,+5.99111526569,+3.85177004502,+0,+4.70783414116,+0,+6.41961586836,+4.70350601317,+2.13802520152,+5.55817898215,+0,+0,+4.27596514553,+0,+2.99318739751,+5.55765938968,+5.13054340953,+1.2828782131,+5.55820409877
2010-08-16 12:46:00 UTC,+5.13195100477,+2.5662767945,+5.98680493865,+3.8489988274,+2.13862697158,+4.70444696127,+0,+6.41499713376,+4.70655663354,+2.13941190346,+5.56178382381,+0,+0,+4.2787384691,+4.70634821823,+2.9951287294,+5.56126376878,+5.13387085615,+1.28371028072,+5.56180895911
2010-08-16 12:46:30 UTC,+5.13654016865,+2.56857170588,+5.99215839278,+3.85244069763,+2.14053946974,+4.70865386062,+0,+6.42073363203,+4.70246308066,+2.13755112204,+5.55694657491,+0,+0,+4.27501701401,+4.70225492413,+2.99252370361,+5.55642714057,+5.12940583688,+1.28259374953,+5.55697168515
2010-08-16 12:47:00 UTC,+0,+2.56963880242,+5.99464766196,+3.85404111141,+2.14142875035,+4.71061000049,+0,+6.42340101056,+4.69943317879,+2.13617383795,+5.55336621602,+0,+4.69877320335,+4.27226252566,+4.69922521393,+2.99059555641,+5.55284724136,+5.12610098915,+1.28176733292,+5.55339130769
2010-08-16 12:47:30 UTC,+0,+2.57341274455,+6.0034513257,+3.85970120806,+2.1445738205,+4.71752817404,+0,+6.43283458334,+4.69905747351,+2.13600305589,+5.55292225452,+2.99044736247,+4.69839756729,+0,+4.69884953242,+2.99035646779,+5.55240333685,+5.12569119081,+1.28166485797,+5.55294734389
2010-08-16 12:48:00 UTC,+0,+2.57450303802,+6.00599470799,+3.86133641244,+2.14548243258,+4.71952683731,+0,+6.43555994654,+4.70068980954,+2.13674505696,+5.55485114498,+2.99148617964,+4.7000296025,+0,+4.70048176518,+2.99139524207,+5.55433197965,+5.12747165176,+1.28211008347,+5.55487624435
2010-08-16 12:48:30 UTC,+0,+2.57290883112,+6.00227582151,+3.85894544689,+2.14415387684,+4.7166044289,+0,+6.43157497095,+4.70167468032,+0,+5.55601494209,+2.99211295051,+4.70101429185,+0,+4.70146657368,+0,+5.55549562738,+5.12854589386,+1.2823787105,+5.55604004749
2010-08-16 12:49:00 UTC,+0,+2.57250336235,+6.00132996419,+3.85833733146,+2.14381597348,+4.71586114688,+0,+6.43056143681,+4.70325728136,+0,+0,+2.99312011638,+4.70259660128,+0,+4.70304907463,+0,+5.55736550724,+5.13027210673,+1.28281037061,+5.5579101771
2010-08-16 12:49:30 UTC,+0,+2.56932132297,+5.99390706187,+3.85356496097,+2.14116417418,+4.71002801547,+0,+6.42260741989,+4.70358158827,+0,+0,+2.993326505,+4.70292084843,+0,+4.70337336102,+0,+5.55774868339,+5.13062584261,+1.28289882648,+5.55829340441
2010-08-16 12:50:00 UTC,+0,+0,+5.99492992562,+3.85422258577,+2.14152958775,+4.71083181139,+0,+6.42370347035,+4.69969548026,+0,+0,+2.99085338939,+4.69903545644,+0,+4.69948749879,+0,+5.55315715655,+5.12638709291,+0,+5.55370126432
2010-08-16 12:50:30 UTC,+0,+0,+5.99820909902,+3.85633084878,+2.14270105809,+4.71340868075,+5.14179232653,+6.42721727125,+4.69877446755,+2.1361093872,+0,+2.99026725773,+4.69811461348,+0,+4.69856654436,+0,+5.55206895875,+5.12538250371,+0,+5.55261292112
2010-08-16 12:51:00 UTC,+0,+0,+5.9965652196,+3.8552739574,+2.14211378939,+4.71211687275,+5.14038312453,+6.42545577097,+4.69904931667,+2.13599934809,+0,+2.99044217147,+4.69838941194,+0,+4.69884137609,+0,+5.55239369933,+5.12568229377,+0,+5.5529377051
2010-08-16 12:51:30 UTC,+5.13818876661,+0,+5.99408155213,+3.85367714518,+2.1412265101,+4.71016513501,+5.13825402119,+6.42279439512,+4.69936712611,+2.13614381279,+0,+2.9906444251,+4.69870716283,+0,+4.69915916542,+0,+5.55276919857,+5.12602894256,+0,+5.55331325448
2010-08-16 12:52:00 UTC,+5.13591598599,+0,+5.99143025724,+3.85197256099,+2.1402793465,+4.70808167063,+5.13598122049,+6.4199533978,+4.69782849421,+2.13544440623,+0,+2.98966524115,+4.69716881451,+0,+4.69762063088,+0,+5.55095126941,+5.12435068887,+0,+5.55149508243
2010-08-16 12:52:30 UTC,+5.13455408402,+2.56757852097,+5.98984154092,+3.8509511353,+2.13971178448,+4.70683321128,+5.13461930651,+6.41825100745,+4.69882573151,+2.13589771434,+0,+2.99029988207,+4.69816586799,+4.27171029443,+4.69861780507,+2.99020899349,+5.5521295283,+5.12543841957,+1.28160164951,+5.55267349877
2010-08-16 12:53:00 UTC,+5.13530694889,+2.56795500748,+5.99071978965,+3.85151578352,+2.14002553506,+4.70752336462,+5.13537217803,+6.41919209567,+4.69872727045,+2.13585295749,+0,+2.99023722154,+4.69806742509,+4.27162078333,+4.69851935024,+2.99014633554,+5.5520131943,+5.12533102376,+1.2815747939,+5.55255714921
2010-08-16 12:53:30 UTC,+5.13411102675,+2.56735696056,+5.98932469578,+3.85061884261,+2.13952714386,+4.70642705945,+5.13417624534,+6.41769718167,+4.70324141131,+2.13790492306,+0,+2.99311001669,+4.70258073415,+4.27572459557,+4.70303320558,+2.99301901207,+5.55734675641,+5.13025479657,+1.28280604199,+0
2010-08-16 12:54:00 UTC,+5.1367075307,+2.56865539891,+0,+3.85256621907,+2.14060921655,+4.70880728187,+5.13677277218,+6.42094283618,+4.70429219344,+2.13838257071,+5.55910799162,+2.9937787335,+4.70363132266,+4.27667986319,+4.70408392126,+2.99368770127,+5.55858827988,+5.13140093107,+1.28309264659,+0
2010-08-16 12:54:30 UTC,+5.13541081544,+2.56800694822,+0,+3.85159368337,+0,+4.70761857938,+5.13547604549,+6.41932192984,+4.70385937175,+2.13818582558,+5.55859653713,+2.99350328616,+4.70319858076,+4.27628638434,+4.70365112695,+2.99341226531,+5.55807689106,+5.13092883335,+1.28297459292,+0
2010-08-16 12:55:00 UTC,+5.13353971164,+2.56707126199,+0,+3.85019035661,+0,+4.70590333329,+5.13360492519,+6.41698303237,+4.70549025031,+0,+5.56052370546,+2.99454117579,+4.70482915892,+4.2777690185,+4.70528190241,+2.9944501121,+5.56000381211,+5.13270770477,+1.28341942088,+0
2010-08-16 12:55:30 UTC,+5.13064245757,+2.56562242691,+0,+3.84801741776,+0,+4.70324741236,+5.1307076456,+6.41336143737,+4.70682051604,+0,+5.56209564714,+2.99538775569,+4.70615917961,+4.27897836508,+4.70661208405,+2.99529665706,+5.56157555208,+5.13415868447,+1.28378225562,+0
2010-08-16 12:56:00 UTC,+5.13385259553,+2.56722772639,+0,+3.85042501934,+0,+0,+5.13391781184,+0,+4.70618734376,+0,+5.56134744334,+0,+4.70552612399,+4.2784027472,+4.7059789518,+2.99489372342,+5.56082744432,+5.13346805546,+1.28360955561,+0
2010-08-16 12:56:30 UTC,+5.13817133224,+2.56938740479,+0,+3.85366406941,+0,+0,+5.13823658666,+0,+4.70889387044,+0,+5.56454567816,+0,+4.7082321522,+4.2808632547,+4.70868530743,+2.99661608345,+5.56402526882,+5.13642018397,+1.28434777045,+0
2010-08-16 12:57:00 UTC,+5.13269570995,+2.56664920055,+0,+3.84955735584,+0,+0,+5.13276091607,+0,+4.7093478566,+2.14068069274,+5.56508214224,+0,+4.70868605474,+4.2812759742,+4.70913926489,+2.99690498791,+5.56456166408,+5.13691536678,+1.2844715968,+0
2010-08-16 12:57:30 UTC,+5.13285792681,+2.56673032063,+0,+3.84967901839,+2.13900492425,+0,+5.13292313436,+0,+4.71088982834,+2.14138161744,+5.56690425172,+0,+4.71022774259,+4.28267778304,+4.71068113923,+2.99788625683,+5.56638353989,+5.13859726376,+1.2848921751,+0
2010-08-16 12:58:00 UTC,+5.1319551506,+2.5662788677,+0,+3.84900193676,+2.13862869931,+0,+5.13202035019,+0,+4.71337936877,+2.14251327267,+5.56984607945,+0,+0,+4.28494102802,+4.71317052241,+2.99947053272,+5.56932499039,+5.14131271597,+1.28557120616,+0
2010-08-16 12:58:30 UTC,+5.13044459941,+2.56552348361,+5.98504765309,+3.84786902426,+2.13799918885,+0,+5.13050978569,+0,+4.71294225839,+2.14231457807,+5.56932955701,+0,+0,+4.28454365031,+4.71273343963,+2.99919236756,+0,+5.14083594025,+1.28545198275,+5.56935473141
2010-08-16 12:59:00 UTC,+5.12943855192,+0,+5.98387405608,+3.84711448925,+2.13757992643,+0,+5.12950372935,+0,+4.71206049006,+2.14191375801,+5.5682875934,+0,+0,+4.28374203338,+4.71185172699,+2.99863123414,+0,+5.13987415641,+1.28521147728,+5.56831276241
2010-08-16 12:59:30 UTC,+5.13500366568,+0,+5.99036599693,+3.85128832128,+2.13989914415,+0,+5.13506889214,+0,+4.70917623072,+2.14060267781,+5.5648793362,+2.99688693036,+0,+4.28111994886,+4.70896764985,+2.99679576987,+0,+5.13672816681,+1.28442478523,+5.56490448755
2010-08-16 13:00:00 UTC,+5.13285233366,+0,+5.98785637697,+3.84967482353,+2.13900259336,+0,+5.13291754117,+6.4161238034,+4.70950981356,+2.14075431252,+5.56527352273,+2.99709922216,+0,+4.28142320951,+4.70930121162,+2.99700805292,+0,+5.13709202043,+1.28451577114,+5.56529867612
2010-08-16 13:00:30 UTC,+5.12947788742,+0,+5.98391994262,+3.84714399085,+2.13759631918,+4.70217984764,+5.1295430652,+6.41190571366,+4.70887504782,+2.14046577094,+5.56452343589,+2.99669525785,+0,+4.28084614303,+4.70867218386,+2.99660410526,+0,+5.13639965326,+1.28434263652,+5.56454858539
2010-08-16 13:01:00 UTC,+5.13008019627,+0,+5.98462256141,+3.84759572212,+2.13784732669,+4.70273198585,+5.13014537935,+6.41265860542,+4.70796901834,+2.14005392263,+5.56345280355,+2.9961186615,+0,+4.28002247025,+4.7077662094,+2.99602753271,+0,+5.13541140678,+1.28409551373,+5.56347794749
2010-08-16 13:01:30 UTC,+5.12556348483,+2.56308257581,+5.97935362648,+3.84420819131,+2.13596502239,+4.69859150382,+5.12562862819,+6.40701267343,+0,+0,+5.5641351559,+2.996486147,+0,+4.28054742642,+4.70834361938,+2.99639500304,+0,+5.13604125167,+1.28425301394,+5.56416030339
2010-08-16 13:02:00 UTC,+5.12624045593,+2.56341835998,+5.98013692683,+3.84471179482,+2.13624485307,+4.69920704399,+5.12630010598,+6.40785201964,+0,+0,+5.56185265702,+2.99525689171,+4.70595358553,+4.27879142478,+4.7064121574,+2.99516579848,+0,+5.1339343926,+1.28372616878,+5.56187779267
2010-08-16 13:02:30 UTC,+5.12397073102,+2.56228333704,+5.97748920259,+3.84300950631,+2.13529896499,+4.69712638539,+5.12403036614,+6.40501484832,+0,+0,+5.55925084144,+2.99385566623,+4.70375218797,+4.27678976226,+4.70421048803,+2.99376463082,+5.55873111139,+5.1315327885,+0,+5.55927596361
2010-08-16 13:03:00 UTC,+5.12692674066,+2.5637615509,+5.98093750519,+3.84522650682,+2.13653235615,+4.69983616175,+5.12698639525,+6.40870988016,+0,+0,+5.55600398323,+2.99210704857,+4.70100501954,+4.27429184709,+4.70146298033,+2.99201608536,+5.55548466991,+5.12853577829,+0,+5.55602908858
2010-08-16 13:03:30 UTC,+5.13038416263,+2.56549050637,+5.9849707253,+3.8478256319,+2.13797320872,+4.70300558319,+5.13044384003,+6.41303168081,+0,+2.13758244956,+5.55702801338,+2.99265854698,+4.701871452,+4.27507966726,+4.70232951977,+2.992567561,+5.55650856864,+5.1294810086,+0,+5.55705312403
2010-08-16 13:04:00 UTC,+5.13185948092,+2.56622826979,+5.9866917428,+3.84893212087,+2.13858803561,+4.70435800862,+5.13191916807,+6.41487583858,+0,+2.13748703803,+5.55677998351,+2.99252496882,+4.70166814396,+4.27488884972,+4.70211963566,+2.99243398835,+5.55626057057,+5.1292520648,+0,+5.55680509287
2010-08-16 13:04:30 UTC,+5.12939862191,+2.56499766631,+5.98382105289,+3.84708647619,+2.13756249261,+4.70210213723,+5.12946525467,+6.4117997483,+0,+2.13743187512,+5.55663658317,+2.99244773958,+4.70154681253,+4.27477852709,+4.70199828957,+2.9923567623,+5.55611718866,+5.12911969922,+1.28252219738,+5.5566616918
2010-08-16 13:05:00 UTC,+5.13056607497,+2.56558147535,+5.98518293333,+3.84796206618,+2.13804901917,+4.70317234235,+5.13063271867,+6.41325907244,+0,+2.13829101589,+5.55886998764,+2.99365055481,+4.7034365026,+4.27649675886,+4.70388820764,+2.99355952788,+5.55835030646,+5.13118124166,+1.28303771063,+5.55889510783
2010-08-16 13:05:30 UTC,+5.13167764235,+2.56613940639,+5.98647962084,+3.84879574192,+2.13851225588,+4.70419131706,+0,+6.41464853914,+4.70053239336,+2.13667350124,+5.55466513024,+2.99138600013,+4.69987876041,+4.27326182328,+4.70033003621,+2.99129506669,+5.5541459888,+5.12729995099,+1.28206714764,+5.55469022865
2010-08-16 13:06:00 UTC,+5.13073648776,+2.56566876173,+5.98538172664,+3.8480898758,+2.13812003731,+4.70332855989,+0,+6.41347208958,+4.69860290085,+2.13579642356,+5.5523850974,+2.99015807285,+4.69794961794,+4.27150771875,+4.69840066098,+0,+5.55186624867,+5.12519536831,+1.28154087165,+5.55241018399
2010-08-16 13:06:30 UTC,+5.12762008649,+2.56411033819,+5.98174632067,+3.84575257433,+2.13682130238,+4.7004717524,+0,+6.40957656709,+4.69779005789,+2.13542693447,+5.55142458132,+2.98964078031,+4.69713692248,+4.27076876199,+4.69758786743,+0,+5.55090585595,+5.12430876465,+1.28131916582,+5.55144966293
2010-08-16 13:07:00 UTC,+0,+2.56512410028,+5.98411116979,+3.84727300025,+0,+4.70233011952,+0,+6.41211062333,+4.69558696972,+2.13442549006,+5.54882124749,+2.98823873698,+4.69493423415,+4.26876593123,+4.69538491324,+0,+5.5483028565,+5.12190575929,+1.28071826561,+5.54884631561
2010-08-16 13:07:30 UTC,+0,+2.56329169422,+5.97983663246,+3.84452478378,+0,+4.69897106396,+0,+6.40753023895,+4.69694464595,+2.1350426407,+5.55042557927,+2.98910276093,+4.69629166391,+4.27000019673,+4.69674250689,+0,+5.54990698216,+5.12338663653,+1.28108857668,+5.5504506557
2010-08-16 13:08:00 UTC,+0,+2.57065754447,+5.99701928945,+3.85557198166,+0,+4.71247369393,+0,+6.42594232983,+4.6985651536,+0,+5.55234049241,+2.99013405053,+4.69791187752,+4.27147340267,+4.69836291601,+0,+5.5518216494,+5.12515419571,+1.28153057596,+5.55236557877
2010-08-16 13:08:30 UTC,+0,+0,+5.99721389389,+3.85569114514,+0,+4.71261934357,+0,+6.42614093664,+4.70131443573,+0,+5.55558925011,+2.99188369117,+4.70066066096,+4.27397277917,+4.70111203106,+0,+5.55506999007,+5.12815295918,+1.28228045249,+5.5556143533
2010-08-16 13:09:00 UTC,+0,+0,+5.99540973591,+3.85453120653,+0,+4.71120158847,+0,+6.42420769577,+4.70318415118,+0,+5.55779864592,+0,+4.70253003723,+4.27567254031,+0,+0,+5.55727910226,+5.13019234043,+1.28279042409,+5.55783101986
2010-08-16 13:09:30 UTC,+0,+0,+5.99824068534,+3.85635129521,+0,+4.71342622345,+0,+6.42724119236,+4.70320434128,+0,+5.55782250405,+0,+4.70255022366,+0,+0,+0,+5.55730295733,+5.13021436266,+1.28279593101,+5.55785487818
2010-08-16 13:10:00 UTC,+0,+0,+6.00209955365,+3.85883225883,+2.14408910332,+4.71645862425,+0,+6.43137615276,+4.7021577831,+2.13741379109,+5.5565858125,+0,+4.70150385531,+0,+0,+2.99232942053,+5.55607773398,+5.12907283539,+1.28251047851,+5.55661817691
2010-08-16 13:10:30 UTC,+0,+0,+6.00472562402,+3.86052062553,+2.14502725371,+4.71852225969,+5.14737761733,+6.43419011156,+4.70209642362,+2.13738589924,+5.55651330552,+0,+4.70144250693,+0,+0,+2.99229037303,+5.55600523599,+5.12900590787,+1.2824937425,+5.55654566937
2010-08-16 13:11:00 UTC,+0,+2.57269135837,+6.00177293469,+3.85862226724,+2.14397242028,+4.71620195838,+5.14484644989,+6.431026165,+4.70071717204,+2.13675894037,+5.55488347856,+0,+4.70006350557,+0,+0,+2.99141265482,+5.55437561146,+5.12750149725,+1.28211754669,+5.5549158296
2010-08-16 13:11:30 UTC,+5.14174095216,+2.57117178097,+5.99822813507,+3.85634322631,+2.14270605838,+4.7134163611,+5.14180770095,+6.42722774413,+4.69918527976,+2.13606259645,+0,+0,+4.69853189116,+0,+0,+2.99043780022,+5.55256563763,+5.12583059468,+1.28169971759,+5.55310561673
2010-08-16 13:12:00 UTC,+5.14735835673,+2.5739808849,+0,+3.86055628109,+2.14504706594,+4.71856584031,+5.1474251585,+6.43424953778,+4.69962111949,+2.13626071373,+0,+0,+4.69896765187,+0,+0,+2.99071773437,+5.5530805946,+5.12630598435,+1.28181859443,+5.55362064167
2010-08-16 13:12:30 UTC,+5.14811447556,+2.57435899835,+0,+3.8611233704,+2.14536217227,+4.71925897503,+5.14818128446,+6.43519469142,+4.69893651117,+2.13594951506,+0,+2.99037249297,+4.69828316775,+0,+4.69873425102,+2.99028206748,+5.55227171062,+5.12555925183,+1.28163186506,+5.55281165085
2010-08-16 13:13:00 UTC,+5.15072781154,+2.57566585314,+0,+3.86308337307,+2.14645125867,+4.72165462218,+5.15079464512,+6.4384690244,+4.69645880031,+2.13482323552,+0,+2.98879567772,+4.69580590648,+0,+4.6962566908,+2.98870531687,+5.54934422578,+5.12285670331,+1.28095606054,+5.54988377922
2010-08-16 13:13:30 UTC,+5.1449022893,+2.57275267557,+0,+3.8587142299,+2.14402351987,+4.71631436135,+5.14496906789,+6.43118706467,+4.70140102794,+2.13706979702,+0,+2.99194091147,+4.70074723745,+0,+4.70119861801,+2.99185042173,+5.5551836065,+5.12824740912,+1.28230407083,+5.55572393133
2010-08-16 13:14:00 UTC,+5.15070526742,+2.57565457947,+0,+0,+2.1464418636,+4.72163395597,+5.15077210079,+6.43844084403,+4.70495031046,+2.13868317503,+0,+2.99419967492,+0,+4.27727815837,+4.70474768486,+2.99410909264,+5.55937718372,+5.13211876844,+1.28327215036,+5.55991806236
2010-08-16 13:14:30 UTC,+5.14947458726,+2.57503915141,+0,+0,+2.14592898769,+4.72050579049,+5.149541409,+0,+4.7078397412,+0,+0,+2.99603850866,+0,+4.2799089529,+4.70763694012,+2.99594785109,+5.56279112784,+5.13527039849,+1.28406123219,+0
2010-08-16 13:15:00 UTC,+5.14863982096,+2.57462170863,+0,+0,+2.1455811057,+4.71974055958,+5.14870663483,+0,+4.70605675068,+0,+0,+2.99490381347,+0,+4.27828803042,+4.70585405788,+2.99481320237,+5.56068447417,+5.13332561179,+1.28357491438,+0
2010-08-16 13:15:30 UTC,+5.14762340959,+2.57411343024,+0,+0,+2.14515752452,+4.71880881445,+5.14769021385,+0,+4.70812487743,+0,+0,+2.99621996937,+0,+4.28016817117,+4.70792205903,+2.99612930436,+5.56312802434,+5.1355814092,+0,+0
2010-08-16 13:16:00 UTC,+5.14708992688,+2.57384665077,+6.00446794719,+0,+2.14493519998,+4.71831977045,+5.14715672612,+0,+4.70612638909,+0,+5.56128295431,+2.99494813137,+0,+4.27835133893,+4.70592369206,+2.99485751844,+5.56076675387,+5.13340156947,+0,+0
2010-08-16 13:16:30 UTC,+5.1479952711,+2.5742993876,+6.00552407071,+0,+2.14531249479,+4.71914970021,+5.14806207888,+0,+4.70528541843,+2.13883550323,+5.5602891976,+2.99441293763,+0,+4.27758680976,+4.70508277248,+2.99432234662,+5.5597731233,+5.13248428555,+0,+0
2010-08-16 13:17:00 UTC,+5.14503087354,+2.57281697687,+6.00206597174,+0,+2.14407710628,+4.71643223461,+5.14509765334,+0,+4.70541952354,+2.13889646266,+5.56044766667,+2.99449828212,+0,+4.27770872516,+4.70521686944,+2.99440768762,+5.55993157224,+5.13263055992,+0,+0
2010-08-16 13:17:30 UTC,+5.14921668193,+2.57491018032,+6.00694889976,+0,+2.14582150776,+4.72026936848,+5.14928350124,+0,+4.70222471886,+2.13744421771,+5.55667243564,+2.99246510839,+0,+4.27480431785,+4.70202225886,+2.99237459717,+5.55615682046,+5.12914584518,+1.28252971236,+0
2010-08-16 13:18:00 UTC,+5.15095382967,+0,+6.00897535838,+3.86325288673,+2.14654544989,+4.72186181319,+5.15102066539,+0,+4.69771526827,+2.13539438132,+5.55134371637,+2.98959529396,+4.69706214645,+4.27070476169,+4.69751308237,+2.98950490033,+5.55082877791,+5.12422718833,+1.28129974163,+0
