# file...... Output/hvac/house_hvac_file_032.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_10A_tm_0_A_10_Meter_53_621:hvac_load,house_0_11A_tm_0_A_11_Meter_53_622:hvac_load,house_0_12A_tm_0_A_12_Meter_53_623:hvac_load,house_0_13A_tm_0_A_13_Meter_53_624:hvac_load,house_0_14A_tm_0_A_14_Meter_53_625:hvac_load,house_0_15A_tm_0_A_15_Meter_53_626:hvac_load,house_0_1A_tm_0_A_1_Meter_55_627:hvac_load,house_0_2A_tm_0_A_2_Meter_55_628:hvac_load,house_0_3A_tm_0_A_3_Meter_55_629:hvac_load,house_0_4A_tm_0_A_4_Meter_55_630:hvac_load,house_0_5A_tm_0_A_5_Meter_55_631:hvac_load,house_0_6A_tm_0_A_6_Meter_55_632:hvac_load,house_0_7A_tm_0_A_7_Meter_55_633:hvac_load,house_0_8A_tm_0_A_8_Meter_55_634:hvac_load,house_0_1B_tm_0_B_1_Meter_56_635:hvac_load,house_0_2B_tm_0_B_2_Meter_56_636:hvac_load,house_0_3B_tm_0_B_3_Meter_56_637:hvac_load,house_0_4B_tm_0_B_4_Meter_56_638:hvac_load,house_0_5B_tm_0_B_5_Meter_56_639:hvac_load,house_0_6B_tm_0_B_6_Meter_56_640:hvac_load
2010-08-16 19:37:30 UTC,+0,+5.16198899726,+0,+0,+6.88175546237,+0,+0,+4.72656930812,+5.15556843157,+1.71891630118,+2.5783600067,+0,+6.01493450685,+5.15579741834,+0,+3.01716717192,+0,+0,+0,+0
2010-08-16 19:38:00 UTC,+0,+5.15955063133,+0,+0,+6.87850486328,+0,+0,+4.72408934243,+5.15286348019,+1.71801438363,+2.57700713394,+0,+6.0117786649,+5.15309233797,+0,+3.0176480747,+0,+0,+0,+0
2010-08-16 19:38:30 UTC,+0,+5.16268080346,+0,+0,+6.88267771312,+0,+0,+4.72711683072,+5.1561656262,+1.71911542498,+2.57865869162,+0,+6.01563124833,+5.15639464143,+3.44973115808,+3.01846047843,+0,+0,+0,+0
2010-08-16 19:39:00 UTC,+0,+5.15774722145,+2.57920476599,+0,+0,+0,+0,+4.72239830831,+5.15101903326,+0,+2.57608463972,+0,+6.00962676561,+5.15124780312,+3.44932854935,+3.01810820395,+0,+0,+0,+0
2010-08-16 19:39:30 UTC,+0,+5.15581547065,+2.57823872957,+0,+0,+0,+3.86192552898,+4.72017725578,+5.14859648408,+0,+2.5748730094,+3.86222613523,+6.00680039971,+5.14882513844,+3.45200598811,+3.0204509086,+0,+0,+0,+0
2010-08-16 19:40:00 UTC,+0,+5.15319462142,+2.57692808646,+3.00623901265,+0,+0,+3.85998963271,+4.71781111407,+5.14601568313,+0,+0,+3.86029002249,+6.00378940292,+5.14624421446,+3.45602085838,+3.02396383875,+0,+0,+0,+0
2010-08-16 19:40:30 UTC,+6.00960610828,+5.15096939457,+2.57581528752,+3.00494085015,+0,+0,+3.85845119107,+4.71593075972,+5.14396474074,+0,+0,+3.85875140879,+6.00139658726,+5.14419317434,+3.45663306223,+3.02449950472,+5.61557169567,+0,+0,+0
2010-08-16 19:41:00 UTC,+6.0157050791,+5.15619693654,+2.57842949432,+3.00799051628,+0,+0,+3.86256207259,+4.72095526872,+5.1494450793,+0,+0,+3.86286275,+6.00779044796,+5.14967377412,+3.45869306943,+3.0263019693,+5.61891807381,+0,+0,+0
2010-08-16 19:41:30 UTC,+6.01068800672,+5.15189670997,+2.57627902252,+3.00548183142,+0,+0,+3.85928316681,+4.71694763885,+0,+1.71541707831,+0,+3.85958347757,+6.002690601,+5.14530235885,+3.45829983515,+3.02595789726,+5.61827928436,+0,+0,+4.32260880714
2010-08-16 19:42:00 UTC,+6.01473018079,+0,+2.57801162289,+3.00750303825,+0,+0,+3.86191088719,+4.7201593599,+0,+1.71658512181,+0,+3.86221149181,+6.00677762655,+5.14880561808,+3.46011393148,+0,+5.62122619295,+0,+0,+4.3248762493
2010-08-16 19:42:30 UTC,+6.01904995197,+0,+0,+3.0096630518,+0,+3.00963060909,+3.86514499074,+4.72411223036,+0,+1.71802270754,+0,+3.86544595682,+6.01180779059,+0,+3.46137289401,+0,+5.62327131446,+0,+0,+4.32644982873
2010-08-16 19:43:00 UTC,+6.01880585188,+0,+0,+3.00954099453,+0,+3.00950855389,+3.86485308471,+4.72375544935,+0,+1.71789295291,+2.57682498834,+3.86515401818,+6.01135377439,+0,+0,+0,+5.6212428339,+3.89212530698,+0,+4.32488905339
2010-08-16 19:43:30 UTC,+6.01855269671,+0,+0,+3.00941440945,+6.87728780662,+3.00938197095,+3.86477331881,+4.72365795579,+0,+1.71785749631,+2.57677180358,+3.86507424337,+6.01122971049,+0,+0,+0,+5.61701977817,+3.88920115355,+5.18557656122,+4.3216397042
2010-08-16 19:44:00 UTC,+6.02697363414,+0,+0,+3.01362512753,+6.88690982012,+3.01359261775,+3.87081351521,+0,+0,+0,+2.58079916841,+3.8711151144,+0,+0,+0,+0,+5.6145488682,+3.88749023129,+5.1832953553,+4.31973850988
2010-08-16 19:44:30 UTC,+6.0271985669,+0,+0,+0,+6.88716683493,+3.0137050889,+3.87112224726,+0,+0,+0,+2.58100501877,+3.87142388093,+0,+0,+0,+0,+5.61889669394,+3.89050077877,+5.18730937682,+4.32308386105
2010-08-16 19:45:00 UTC,+6.02961787276,+0,+0,+0,+6.88993120581,+3.014914793,+3.87270788659,+0,+0,+0,+2.58206226049,+3.87300969728,+0,+0,+0,+0,+5.61676680108,+3.88902598564,+5.18534300644,+4.32144505582
2010-08-16 19:45:30 UTC,+6.03079589088,+0,+0,+0,+6.89127724446,+3.01550382697,+0,+0,+0,+0,+2.58265147674,+3.87389349589,+0,+0,+0,+0,+5.6165756508,+3.88889362823,+5.18516653173,+4.32129797892
2010-08-16 19:46:00 UTC,+6.02692966376,+0,+0,+0,+6.88685957815,+3.01357063165,+0,+0,+5.16065625607,+0,+0,+0,+0,+0,+0,+0,+5.61758416215,+3.88959194768,+5.18609761464,+4.32207395863
2010-08-16 19:46:30 UTC,+6.02695789656,+0,+2.58325279817,+0,+6.88689183784,+3.01358474864,+0,+0,+5.16056389851,+1.7205819499,+0,+0,+0,+0,+0,+3.02198136744,+5.61089663069,+3.88496132701,+5.17992351807,+4.31692836551
2010-08-16 19:47:00 UTC,+6.0306510228,+0,+2.58483578564,+0,+6.89111171392,+3.01543138986,+0,+0,+5.16374721413,+1.72164336925,+0,+0,+0,+0,+0,+3.01767514303,+5.60290188157,+3.87942555426,+5.17254256477,+4.3107769579
2010-08-16 19:47:30 UTC,+0,+0,+2.58591102028,+0,+6.89397803934,+0,+0,+0,+5.16596673682,+1.72238342915,+0,+0,+0,+0,+3.44310402255,+3.0126618692,+5.59359445685,+3.87298084998,+5.1639497156,+4.30361553595
2010-08-16 19:48:00 UTC,+0,+0,+2.58527047912,+0,+6.89227050549,+0,+0,+0,+5.16485950725,+1.72201424341,+0,+0,+0,+0,+3.44423528028,+3.01365169678,+0,+0,+5.16564629932,+0
2010-08-16 19:48:30 UTC,+0,+0,+2.58325568473,+3.01362062564,+6.88689953256,+0,+0,+0,+5.1604178042,+1.72053323741,+0,+0,+0,+5.16064702223,+3.44541866838,+3.01468713737,+0,+0,+5.16742106468,+0
2010-08-16 19:49:00 UTC,+0,+0,+2.58308410109,+3.01342046061,+6.88644213072,+0,+0,+0,+5.15979918545,+1.72032697007,+2.58047600444,+0,+0,+5.16002837395,+3.44826198977,+3.01717498594,+0,+0,+5.17168528577,+0
2010-08-16 19:49:30 UTC,+0,+5.16851765163,+2.58459087842,+3.01517822826,+6.89045884813,+0,+0,+0,+5.16320544322,+0,+2.5821796331,+0,+0,+5.1634347942,+3.4485528906,+3.01742951827,+0,+0,+0,+0
2010-08-16 19:50:00 UTC,+0,+5.16519568082,+0,+3.01324024263,+6.8860303101,+0,+0,+0,+5.15945920978,+0,+2.5803059668,+0,+0,+5.1596883821,+3.44935694267,+3.01813304754,+0,+0,+0,+0
2010-08-16 19:50:30 UTC,+0,+5.16234414486,+0,+3.01157670126,+0,+0,+0,+0,+5.15603289056,+0,+2.57859230435,+0,+6.01547638689,+5.15626189947,+3.45026425814,+3.01892693018,+0,+0,+0,+0
2010-08-16 19:51:00 UTC,+0,+5.16795492638,+0,+3.01484994317,+0,+0,+3.8716391356,+4.73282396191,+5.161545983,+0,+2.58134965951,+0,+6.02190846121,+5.16177525482,+3.44716978608,+3.01621932985,+0,+0,+0,+0
2010-08-16 19:51:30 UTC,+0,+5.16338408372,+0,+3.01218338529,+0,+0,+3.86795866203,+4.72755122905,+5.15663943368,+0,+0,+0,+6.01618403518,+5.15686847152,+0,+0,+0,+0,+0,+0
2010-08-16 19:52:00 UTC,+0,+5.16421129838,+0,+3.01266596934,+0,+0,+3.86846288507,+4.72816751368,+5.1573116285,+1.71949753889,+0,+3.8687642218,+6.0169682787,+5.15754069838,+0,+0,+0,+0,+0,+0
2010-08-16 19:52:30 UTC,+0,+5.15835137525,+0,+3.00924738207,+0,+3.00921494641,+3.86405381278,+4.72277854235,+0,+1.71753766994,+0,+3.86435465693,+6.01011062652,+5.15166255224,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:00 UTC,+0,+5.15664542963,+0,+0,+0,+3.00821974131,+3.86273991396,+4.72117263464,+0,+1.71695363105,+0,+3.86304061124,+6.00806705363,+5.14991087108,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:30 UTC,+0,+5.16016193071,+0,+0,+0,+3.01027117819,+3.86556799694,+4.72462924802,+0,+1.71821073729,+0,+3.8658690103,+6.01246571337,+5.15368125255,+0,+0,+0,+0,+0,+0
2010-08-16 19:54:00 UTC,+6.01362195456,+5.15441145155,+2.57753660295,+0,+0,+3.00691649556,+3.86134077325,+4.71946254035,+0,+1.71633170141,+0,+3.86164131408,+6.00589089977,+5.14804554603,+0,+0,+0,+3.89383601931,+0,+0
2010-08-16 19:54:30 UTC,+6.02449863233,+5.16373405555,+2.58219868188,+0,+0,+3.01235506451,+3.8685587116,+4.72828463727,+0,+0,+2.57929575431,+3.86886005902,+6.01711732255,+5.1576684537,+0,+0,+5.62086788158,+3.89186568027,+0,+0
2010-08-16 19:55:00 UTC,+6.01744178386,+5.15768549867,+2.57917389948,+0,+0,+3.00882649103,+3.86382626145,+4.72250041863,+0,+0,+2.57614034303,+3.86412708018,+6.00975670446,+5.1513591823,+0,+0,+5.62457149954,+3.89443016138,+0,+4.32745023112
2010-08-16 19:55:30 UTC,+6.01695280026,+5.1572663817,+2.57896430601,+0,+6.87545971761,+3.00858198887,+3.86366870601,+4.72230784711,+0,+0,+2.57603529123,+3.86396950709,+6.00951165069,+5.15114913051,+0,+0,+5.6233437099,+3.89358000801,+5.19141497311,+4.32650553204
2010-08-16 19:56:00 UTC,+6.01496682156,+5.1555641622,+2.57811305439,+0,+6.87319047943,+3.00758895752,+3.86231545711,+4.72065384391,+0,+0,+2.57513299813,+3.86261610694,+6.00740687454,+5.14934498803,+3.46463335592,+0,+5.62856777188,+3.89719728384,+5.19623795744,+4.33052508579
2010-08-16 19:56:30 UTC,+6.01170055109,+5.15276458069,+2.57671303023,+0,+6.86945834215,+3.00595575318,+0,+4.71805306574,+0,+0,+2.57371421955,+3.8604880012,+6.00409729476,+5.14650812887,+3.45620369479,+3.02412381691,+5.61487420983,+3.88771550627,+5.18359571882,+4.31998883774
2010-08-16 19:57:00 UTC,+6.01693601231,+5.15725199244,+2.57895711017,+3.00860601934,+6.87544053521,+3.00857359454,+0,+4.72286991954,+0,+1.71757090211,+2.57634191341,+3.86442942694,+0,+0,+3.45246326721,+3.02085101855,+5.60879807396,+3.88350823165,+5.1779860778,+4.31531367102
2010-08-16 19:57:30 UTC,+6.01893463402,+5.1589650485,+0,+3.0096053894,+6.87772421967,+0,+0,+4.72444524845,+5.15325167453,+1.71814382003,+0,+3.86571845127,+0,+0,+3.45047573817,+3.01911197092,+5.60556943364,+3.88127263694,+5.17500531595,+4.31282945519
2010-08-16 19:58:00 UTC,+6.0241371282,+0,+0,+3.01220679058,+6.88366874399,+0,+0,+4.7288159575,+5.15801890004,+1.71973336588,+0,+0,+0,+0,+3.44724303756,+3.01628342341,+5.60031807568,+3.87763645957,+5.17015713011,+4.30878889743
2010-08-16 19:58:30 UTC,+6.029441869,+0,+0,+3.01485931805,+6.88973009867,+0,+0,+4.73303742025,+5.16262333965,+1.72126863355,+0,+0,+0,+0,+3.44366897054,+3.01315618724,+5.59451218604,+3.87361630969,+5.16479698634,+4.30432166534
2010-08-16 19:59:00 UTC,+6.03383268423,+0,+0,+3.01705485564,+6.89474717511,+0,+0,+4.73658841707,+5.16649648796,+1.72256006515,+0,+0,+0,+0,+3.44297008675,+3.01254467809,+5.59337688501,+0,+5.16374884777,+4.30344812939
2010-08-16 19:59:30 UTC,+6.03663031923,+0,+0,+3.01845375593,+6.89794383648,+0,+0,+4.73882989677,+5.16894131801,+1.72337524967,+0,+0,+0,+0,+3.44250651468,+3.01213906193,+5.59262383586,+0,+5.16305361379,+4.30286870992
2010-08-16 20:00:00 UTC,+6.03847085851,+0,+0,+3.01937408004,+6.90004689171,+0,+0,+0,+5.1708373699,+0,+0,+0,+0,+0,+3.44051479815,+3.01039635037,+5.58938839436,+0,+5.16006657238,+4.30037926032
2010-08-16 20:00:30 UTC,+6.04023754107,+0,+0,+3.02025747359,+6.90206555608,+0,+0,+0,+5.17211813961,+0,+2.58663728823,+0,+0,+0,+0,+3.00867509239,+5.5861927828,+0,+5.15711630291,+4.297920457
2010-08-16 20:01:00 UTC,+0,+0,+0,+0,+6.89359474441,+0,+0,+0,+5.16601768367,+0,+2.58358616579,+0,+0,+0,+0,+3.00753620885,+5.58407838197,+0,+0,+0
2010-08-16 20:01:30 UTC,+0,+0,+2.58577773992,+0,+6.89359731055,+0,+0,+0,+5.16618495925,+0,+2.58366982811,+0,+0,+0,+0,+0,+5.57962698084,+0,+0,+0
2010-08-16 20:02:00 UTC,+0,+0,+2.58822633164,+0,+0,+0,+0,+0,+5.17117704664,+0,+2.58616660382,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:02:30 UTC,+0,+0,+2.58642962202,+0,+0,+0,+3.8758379229,+0,+5.16714351194,+1.72277580364,+2.58414924504,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:03:00 UTC,+0,+0,+2.58262227928,+0,+0,+3.01284208681,+3.86987906352,+0,+5.15919957829,+1.72012704185,+0,+0,+0,+5.15940880908,+0,+0,+0,+0,+0,+0
2010-08-16 20:03:30 UTC,+0,+0,+2.5805036644,+0,+0,+3.01037061887,+3.86643737649,+0,+5.15461136252,+1.71859718366,+0,+0,+6.01381790317,+5.15482041032,+0,+0,+0,+0,+0,+0
2010-08-16 20:04:00 UTC,+0,+0,+2.57707675582,+0,+0,+3.00637296258,+3.86125225564,+0,+0,+1.71629235462,+0,+0,+6.00575322382,+5.14790769558,+0,+0,+0,+0,+0,+0
2010-08-16 20:04:30 UTC,+0,+0,+2.57609340071,+0,+0,+3.00522583084,+3.85965533115,+0,+0,+1.71558250845,+0,+0,+6.00326944688,+5.14577870317,+0,+0,+0,+0,+0,+0
2010-08-16 20:05:00 UTC,+0,+0,+0,+0,+0,+3.00230986916,+3.85545853871,+0,+0,+0,+0,+3.85575226581,+5.99674196475,+5.14018361151,+3.4582383978,+0,+0,+3.89001076062,+0,+0
2010-08-16 20:05:30 UTC,+0,+0,+0,+3.00105619518,+0,+3.00101682777,+3.85373057927,+0,+0,+0,+0,+3.85402411859,+5.9940543827,+5.13787992573,+3.45992567991,+0,+0,+3.8919086409,+0,+0
2010-08-16 20:06:00 UTC,+0,+5.14090622627,+0,+2.9990701551,+0,+2.99903083093,+3.85112565091,+0,+0,+0,+2.56767207471,+3.85141890703,+5.99000280692,+5.13440708019,+3.46078994606,+0,+0,+3.89288078041,+0,+0
2010-08-16 20:06:30 UTC,+0,+5.14097443046,+0,+2.99910994437,+0,+2.99907061934,+3.85118875832,+0,+0,+0,+2.56771415228,+3.85148202133,+5.990100961,+5.13449121387,+3.46261585453,+3.02973947204,+0,+3.89493458981,+0,+0
2010-08-16 20:07:00 UTC,+0,+5.1382114528,+0,+2.99749806635,+6.85003238036,+2.99745877644,+3.84910277339,+0,+0,+0,+2.56632329922,+3.84939580953,+5.98685652405,+5.13171021484,+3.45494221143,+3.02302516698,+0,+3.88630316078,+0,+0
2010-08-16 20:07:30 UTC,+5.99051428017,+5.13460543171,+0,+2.99539436996,+6.84522521099,+0,+3.84600397686,+4.70070613532,+0,+1.70951170335,+2.564257143,+3.84629667591,+5.98203681044,+5.127578953,+3.45699309526,+3.02481965488,+0,+3.88861002565,+5.18478839889,+0
2010-08-16 20:08:00 UTC,+5.99826728315,+5.14125067553,+0,+2.99927110142,+6.85408395368,+0,+0,+4.70716943519,+0,+1.71186228998,+2.56778302508,+3.85158532717,+5.99026162035,+5.1346289245,+3.45676789344,+3.02462260718,+0,+3.88835671526,+5.18445065522,+0
2010-08-16 20:08:30 UTC,+5.99770717632,+5.14078347559,+0,+2.99899854428,+6.85346113163,+0,+0,+4.70679225048,+0,+1.71172511465,+2.56757726196,+3.85127669252,+5.98978163755,+5.13421750282,+3.45426333204,+3.02243115926,+5.61173169475,+3.88553954709,+5.18067807128,+4.31756257669
2010-08-16 20:09:00 UTC,+6.00128688164,+5.1438517236,+2.57225585836,+3.00078851221,+6.85755139861,+0,+0,+4.70969139057,+5.1371714442,+1.71277948003,+0,+3.85364893899,+5.99347091049,+5.13737979713,+0,+3.02049662103,+5.60814011491,+3.88305264366,+5.17736225562,+4.31479911471
2010-08-16 20:09:30 UTC,+6.00615986539,+5.14802847038,+2.57434458016,+0,+6.86311940029,+0,+0,+4.713690527,+5.14153340773,+1.71423389436,+0,+3.85692126689,+5.99855997333,+5.14174193435,+0,+3.01917082534,+5.60567870025,+3.88134829597,+5.17508983016,+4.31290523334
2010-08-16 20:10:00 UTC,+6.01359583202,+5.15440200889,+2.57752876918,+0,+6.87161593546,+0,+0,+4.72006046127,+5.14848126338,+1.71655052532,+0,+3.86213352033,+0,+5.1486900668,+0,+3.01650742713,+5.60073395121,+0,+5.17052474238,+4.30910060472
2010-08-16 20:10:30 UTC,+6.0170828225,+5.15739078885,+2.57902340466,+0,+6.87560026464,+0,+0,+4.72331897598,+5.15201837682,+0,+0,+0,+0,+5.15224435674,+0,+3.01514035824,+5.59819591088,+0,+5.16818157447,+4.30714776517
2010-08-16 20:11:00 UTC,+6.01651599057,+5.15690494413,+2.57878044238,+0,+6.87495258726,+0,+0,+4.72310952189,+5.15178992126,+0,+0,+0,+0,+0,+0,+0,+5.59320103632,+0,+5.16357020953,+4.3033045681
2010-08-16 20:11:30 UTC,+6.0219895092,+5.16159642319,+2.58112656713,+0,+6.88120677743,+0,+0,+4.72767786379,+5.15677269968,+0,+0,+0,+0,+0,+0,+0,+5.59108196799,+0,+5.16161384458,+4.30167409724
2010-08-16 20:12:00 UTC,+6.02462651093,+5.16385665817,+2.5822568702,+0,+6.88421988682,+0,+0,+4.729895878,+5.15919193046,+0,+2.5801808318,+0,+0,+0,+0,+0,+5.59415363265,+0,+5.16444966493,+4.30403752257
2010-08-16 20:12:30 UTC,+6.0289506592,+5.16756298535,+0,+0,+6.88916077574,+0,+0,+4.73326863789,+5.16287066482,+0,+2.58202075099,+0,+0,+0,+0,+0,+5.59286140881,+0,+5.16325665883,+4.30304324913
2010-08-16 20:13:00 UTC,+6.03118279166,+5.16947619754,+0,+0,+6.89171127082,+0,+0,+4.73514755153,+5.16492003226,+1.7220374291,+2.58304574217,+0,+0,+0,+0,+0,+5.59069445726,+0,+0,+4.3013759355
2010-08-16 20:13:30 UTC,+6.03106323145,+5.16937371973,+0,+0,+0,+3.01563795998,+0,+4.734953515,+5.16470839286,+1.72196686151,+2.58293989072,+0,+0,+0,+0,+0,+5.58719913226,+0,+0,+4.2986865338
2010-08-16 20:14:00 UTC,+0,+0,+0,+3.01548953052,+0,+3.01544984962,+0,+4.73434937586,+5.16404944663,+1.72174714697,+2.58261031874,+0,+0,+0,+3.44078033949,+0,+5.58982918459,+0,+0,+4.30071017029
2010-08-16 20:14:30 UTC,+0,+0,+0,+3.0153791385,+0,+3.01533945999,+3.87325864998,+4.73403140856,+5.16370263354,+1.72163150798,+0,+0,+0,+0,+3.44111019626,+0,+5.59034328459,+0,+0,+0
2010-08-16 20:15:00 UTC,+0,+0,+0,+3.01096060717,+0,+3.0109210245,+3.86745948589,+4.72694339626,+0,+1.71905372526,+0,+0,+0,+0,+3.44256125336,+0,+5.59270044209,+0,+0,+0
2010-08-16 20:15:30 UTC,+0,+0,+0,+3.01395805508,+0,+3.01391840738,+3.87167874597,+0,+0,+0,+0,+0,+0,+0,+3.44154772362,+0,+0,+0,+0,+0
2010-08-16 20:16:00 UTC,+0,+0,+0,+3.01342050891,+0,+3.01338087287,+3.87074725222,+0,+0,+0,+0,+0,+0,+0,+3.4423002052,+0,+0,+3.87207297203,+0,+0
2010-08-16 20:16:30 UTC,+0,+0,+2.57885066738,+3.00848547968,+0,+3.00844595074,+3.86405551187,+0,+0,+0,+0,+0,+6.0101101087,+0,+3.44462590907,+3.01399324545,+0,+3.87468894418,+0,+0
2010-08-16 20:17:00 UTC,+0,+0,+2.57688790403,+3.00619576504,+0,+3.00615628584,+3.86095757161,+0,+0,+0,+0,+0,+6.00529173153,+0,+3.44463586404,+3.01400195584,+0,+3.87470014161,+0,+0
2010-08-16 20:17:30 UTC,+0,+0,+2.57623413115,+3.00542755425,+0,+3.005393626,+3.85959348602,+0,+0,+0,+0,+3.8598986417,+6.0031701029,+5.14571088832,+3.44608895894,+3.01527338421,+0,+3.87633459556,+0,+0
2010-08-16 20:18:00 UTC,+0,+0,+2.57660236949,+0,+0,+0,+3.85978139143,+0,+0,+1.71564073997,+2.57344746428,+3.86008656859,+6.00346236136,+5.14596140207,+0,+3.01885439921,+0,+3.88093808284,+0,+0
2010-08-16 20:18:30 UTC,+0,+0,+2.57463727609,+0,+6.86390792933,+0,+3.85684774944,+0,+0,+1.71433670838,+2.57149142079,+3.85715259105,+5.99889952532,+5.14205029819,+0,+3.02087512176,+0,+3.883535774,+0,+0
2010-08-16 20:19:00 UTC,+0,+0,+2.57455902216,+0,+6.86369932387,+0,+3.85678759155,+0,+0,+1.71430996762,+2.57145130972,+3.85709242625,+5.99880595889,+5.1419700963,+0,+3.02168549254,+0,+3.88457752666,+0,+0
2010-08-16 20:19:30 UTC,+0,+0,+2.57547791408,+0,+6.86614886239,+0,+0,+0,+0,+1.71503782763,+2.57254309757,+3.85873005907,+6.00135275732,+5.14415312309,+0,+3.02039720089,+0,+3.88292139434,+5.17720103265,+0
2010-08-16 20:20:00 UTC,+0,+0,+0,+0,+6.86531720372,+0,+0,+0,+0,+1.71489869366,+2.57233439703,+3.85841701761,+6.00086592446,+5.14373582693,+0,+3.02025138326,+0,+3.88273394201,+5.17695109907,+0
2010-08-16 20:20:30 UTC,+0,+0,+0,+0,+6.86679488307,+0,+0,+0,+5.14458229692,+0,+0,+3.85922127346,+6.00211667963,+5.14480793063,+0,+3.01755353741,+0,+3.87926579139,+5.17232695119,+0
2010-08-16 20:21:00 UTC,+6.00674021514,+0,+0,+0,+6.8637825235,+0,+0,+0,+5.14245672025,+0,+0,+3.85762666364,+5.99963678918,+5.14268225504,+0,+0,+0,+0,+5.17567660645,+0
2010-08-16 20:21:30 UTC,+6.01222999392,+0,+0,+0,+6.8700552921,+0,+0,+0,+5.14725614269,+0,+0,+3.86122719528,+6.00523623053,+5.14748190088,+0,+0,+0,+0,+5.16704720546,+0
2010-08-16 20:22:00 UTC,+6.0106072,+0,+0,+0,+6.8682010442,+0,+0,+0,+5.14571212889,+0,+0,+3.86006887455,+6.00343484404,+5.14593781519,+0,+0,+0,+0,+5.16949786854,+0
2010-08-16 20:22:30 UTC,+6.01567240313,+5.15616937903,+0,+3.00797619207,+6.8739886816,+0,+0,+0,+5.15061163413,+0,+0,+3.8637444881,+0,+5.15083754851,+0,+0,+5.59734697461,+0,+5.16741793902,+4.30651133725
2010-08-16 20:23:00 UTC,+6.01708035015,+5.15737615697,+0,+3.00868020825,+6.87559743978,+0,+0,+0,+5.15225368172,+0,+0,+0,+0,+5.15247967256,+3.44417017139,+0,+5.59531403563,+0,+5.1655410757,+4.30494712455
2010-08-16 20:23:30 UTC,+6.02020739373,+5.16005640499,+0,+3.01024382479,+6.87917048407,+0,+0,+4.72572742685,+5.15464532051,+1.71861149902,+2.57790359391,+0,+0,+5.15487142274,+3.44495824011,+0,+5.59659420738,+0,+5.16672296431,+4.30593213243
2010-08-16 20:24:00 UTC,+6.01827163626,+5.15839723077,+2.57953296814,+3.00927588739,+6.87695863544,+3.00924188989,+0,+4.72423548087,+5.1530180264,+1.71806890503,+2.57708970457,+0,+0,+5.15324405283,+3.44553959921,+0,+5.59753859139,+0,+5.16759484474,+4.30665877376
2010-08-16 20:24:30 UTC,+6.02278776596,+5.1622680907,+2.58146872545,+3.01153408907,+0,+3.01150005096,+0,+4.72751809933,+5.15659844147,+1.71926273445,+2.57888044507,+0,+0,+5.15682463464,+3.44196549388,+0,+5.59173266559,+0,+5.16223465952,+4.30219149593
2010-08-16 20:25:00 UTC,+6.02410340537,+5.16339575006,+2.58203265046,+3.01219194862,+0,+3.01215789869,+0,+4.72905554642,+5.15827536466,+1.71982187633,+2.57971915621,+0,+0,+0,+3.44340927825,+0,+5.59407800906,+0,+0,+4.30399608345
2010-08-16 20:25:30 UTC,+6.02488518094,+5.16406582463,+2.58236774441,+3.01258286009,+0,+3.01254880313,+0,+4.72959983977,+5.15886903587,+1.72001982605,+2.58001608019,+0,+0,+0,+3.44794475495,+0,+5.60144562719,+0,+0,+4.30966498041
2010-08-16 20:26:00 UTC,+6.02401637936,+5.16332115841,+2.58199534836,+3.01214843299,+0,+3.01211438384,+3.86913454419,+4.72899073167,+0,+0,+2.57968379836,+0,+0,+0,+3.44990529115,+0,+5.60463040468,+0,+0,+4.31211545669
2010-08-16 20:26:30 UTC,+6.02430668027,+5.16356998079,+2.58211978059,+0,+0,+3.01225954048,+3.86938291382,+4.72929430077,+0,+0,+0,+0,+0,+0,+3.44855715629,+3.0174330065,+5.60244043766,+0,+0,+4.3104304215
2010-08-16 20:27:00 UTC,+0,+5.16404843592,+2.58235904857,+0,+0,+3.01253865899,+3.86965575753,+4.72962778324,+0,+0,+0,+0,+0,+0,+0,+3.01719949515,+5.60200691254,+0,+0,+4.31009685248
2010-08-16 20:27:30 UTC,+0,+5.16187054087,+0,+0,+0,+3.01126813053,+3.86791620675,+4.72750162208,+0,+0,+0,+0,+0,+0,+0,+3.01751200393,+5.60258710017,+3.879212399,+0,+4.31054326866
2010-08-16 20:28:00 UTC,+0,+5.1631041546,+0,+0,+0,+0,+3.86898565743,+4.72880875525,+0,+0,+0,+0,+0,+0,+0,+3.01720387435,+5.60201504273,+3.87881629048,+0,+0
2010-08-16 20:28:30 UTC,+0,+5.16131215183,+0,+0,+0,+0,+3.8675078661,+4.72700252885,+0,+1.71907523072,+0,+0,+0,+0,+0,+3.01791788694,+5.60334064171,+3.87973417211,+0,+0
2010-08-16 20:29:00 UTC,+0,+5.16214882807,+0,+0,+0,+0,+3.86819720306,+4.72784506905,+0,+1.71938164746,+0,+0,+0,+0,+0,+3.01787910562,+0,+3.87968431773,+0,+0
2010-08-16 20:29:30 UTC,+0,+5.16053477217,+0,+0,+0,+0,+3.86683885326,+4.72618482973,+0,+1.71877784824,+2.57815311723,+0,+0,+0,+0,+3.01868698326,+0,+3.88072286531,+0,+0
