# file...... Output/hvac/house_hvac_file_047.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_76_921:hvac_load,house_3_16C_tm_3_C_16_Meter_76_922:hvac_load,house_3_17C_tm_3_C_17_Meter_76_923:hvac_load,house_3_1B_tm_3_B_1_Meter_77_924:hvac_load,house_3_2B_tm_3_B_2_Meter_77_925:hvac_load,house_3_3B_tm_3_B_3_Meter_77_926:hvac_load,house_3_4B_tm_3_B_4_Meter_77_927:hvac_load,house_3_5B_tm_3_B_5_Meter_77_928:hvac_load,house_3_6B_tm_3_B_6_Meter_77_929:hvac_load,house_3_7B_tm_3_B_7_Meter_77_930:hvac_load,house_3_8B_tm_3_B_8_Meter_77_931:hvac_load,house_3_9B_tm_3_B_9_Meter_77_932:hvac_load,house_3_10B_tm_3_B_10_Meter_77_933:hvac_load,house_3_11B_tm_3_B_11_Meter_77_934:hvac_load,house_3_12B_tm_3_B_12_Meter_77_935:hvac_load,house_3_13B_tm_3_B_13_Meter_77_936:hvac_load,house_3_14B_tm_3_B_14_Meter_77_937:hvac_load,house_3_15B_tm_3_B_15_Meter_77_938:hvac_load,house_3_1A_tm_3_A_1_Meter_79_939:hvac_load,house_3_2A_tm_3_A_2_Meter_79_940:hvac_load
2010-08-16 15:35:00 UTC,+5.20594374974,+3.0367890764,+6.07234991257,+3.47023546556,+0,+4.77153254807,+3.47021816299,+3.90380705339,+5.20485078429,+0,+4.33781403521,+4.77160089626,+2.1691527802,+0,+3.47025448703,+6.07269672848,+0,+3.47017206874,+5.62826716629,+2.59839735908
2010-08-16 15:35:30 UTC,+5.2072179168,+0,+6.07383605329,+3.46684191651,+0,+4.76686644063,+3.46682460929,+3.8999895489,+5.19976108248,+2.16701598186,+4.33357203329,+4.76693469247,+2.16703147058,+2.16698700544,+3.46686089595,+6.06675823419,+3.03368824873,+3.46677858227,+5.63275788021,+2.60022894375
2010-08-16 15:36:00 UTC,+5.21055803854,+0,+6.07773184622,+3.46610557289,+0,+4.76585397302,+3.46608826465,+3.899161214,+5.19865670195,+2.16655569718,+4.3326515895,+4.76592220394,+2.16657118171,+2.16652673105,+3.4661245432,+6.06546967981,+3.03304389101,+3.46604225221,+5.63251978798,+2.60011902792
2010-08-16 15:36:30 UTC,+5.20303885536,+0,+6.06896175281,+3.46294852759,+0,+4.76151305659,+3.46293121495,+0,+5.19392171268,+2.16458224395,+4.3287052217,+4.7615811978,+2.16459771052,+2.16455332199,+3.46296745873,+6.05994505194,+3.03028123169,+3.4628852651,+5.64386670658,+2.60535735689
2010-08-16 15:37:00 UTC,+5.20223323788,+0,+6.06802211069,+3.46610051489,+1.73324426154,+4.76584701831,+3.46608320665,+0,+5.19864911594,+2.16655253542,+4.33264526691,+0,+0,+2.16652356937,+3.46611948514,+6.06546082867,+3.03303946485,+3.46603719432,+5.63557553035,+2.60152971796
2010-08-16 15:37:30 UTC,+5.1961462478,+0,+6.06092247455,+0,+1.73461976874,+4.76962907505,+3.46883381041,+0,+5.20277451186,+2.16827192159,+4.33608357009,+0,+0,+2.16824291709,+3.46887011919,+6.07027420311,+3.03544645293,+3.46878774358,+5.63489669972,+2.60121633444
2010-08-16 15:38:00 UTC,+5.19497370286,+3.03038992352,+6.05955486219,+0,+1.73420590789,+4.76849113464,+3.46800621225,+0,+5.20153326797,+2.16775459488,+4.33504905782,+0,+0,+2.16772560195,+3.46804251193,+6.06882596114,+3.03472224143,+3.46796016182,+5.63408009719,+2.60083934809
2010-08-16 15:38:30 UTC,+5.19654268049,+3.03130515458,+6.06138485863,+0,+1.73511394004,+4.77098783497,+3.46982200555,+0,+5.20425662156,+2.1688896365,+4.33731883143,+0,+0,+2.16886061819,+3.46985832522,+6.07200347921,+3.03631119902,+3.46977591916,+5.62780702248,+2.59794336971
2010-08-16 15:39:00 UTC,+5.19486322497,+3.0303254785,+6.05942600491,+0,+1.73703096992,+4.7762588479,+3.47365549322,+0,+5.21000614307,+2.17128592684,+4.34211075854,+0,+2.17130145441,+2.17125685501,+3.47369185513,+6.07871182886,+3.03966579304,+3.47360933094,+5.62059964595,+2.59461606844
2010-08-16 15:39:30 UTC,+5.19355287328,+3.0295611116,+6.05789766006,+0,+1.73831596082,+4.77979202389,+3.47622509164,+0,+5.21386006496,+2.17289216747,+4.3453228018,+0,+2.17290770965,+2.17286305979,+3.47626148188,+6.08320845602,+3.04191438758,+0,+5.6192771219,+2.59400552218
2010-08-16 15:40:00 UTC,+5.19288064469,+3.02916898077,+6.05711359794,+0,+1.73806872885,+4.77911224161,+3.47573070148,+3.91000826396,+5.21311857125,+2.17258312712,+4.34470480539,+0,+2.17259866649,+2.17255402634,+3.47576708626,+6.08234330596,+3.04148175848,+0,+5.61582905699,+2.5924137153
2010-08-16 15:40:30 UTC,+5.18797176754,+3.02630548755,+6.05138806896,+0,+1.73877602158,+4.78105699448,+3.47714507594,+3.91159933386,+5.21523987113,+2.17346724413,+4.34647279836,+4.7811255392,+2.17348279154,+2.17343812363,+3.47718147632,+6.08481836766,+3.04271944397,+0,+5.61433771681,+2.59172523474
2010-08-16 15:41:00 UTC,+5.1837750059,+3.02385739236,+6.04649312477,+3.47720459707,+1.73879713868,+4.78111505748,+3.47718730384,+3.91164683722,+5.21530320518,+2.17349364053,+4.34652558397,+4.7811836034,+2.17350918818,+2.17346451944,+3.47722370468,+6.0848922637,+3.04275639659,+0,+5.61467745886,+2.5918820774
2010-08-16 15:41:30 UTC,+5.18064937238,+3.02203411791,+6.04284750445,+3.47933277252,+1.73986138652,+4.7840412845,+3.47931548208,+3.91404088524,+5.21849507869,+2.17482395198,+4.34918584422,+4.78410989075,+2.17483951173,+2.17479480122,+3.47935190639,+6.0886164348,+3.04461871479,+0,+5.61385205914,+2.59150102979
2010-08-16 15:42:00 UTC,+5.18076885798,+3.02210381739,+6.04298686774,+3.47395810191,+0,+4.7766511483,+3.47394080437,+3.907994758,+5.21043405692,+2.17146427315,+4.3424674025,+4.77671960214,+2.17147980235,+2.17143519734,+3.47397716943,+6.07921110447,+3.03991546207,+3.47451921347,+5.62235404247,+2.5954259894
2010-08-16 15:42:30 UTC,+5.19911271505,+3.03280433177,+6.06438245041,+3.47692360125,+0,+4.7807286901,+3.47690630764,+3.91133073663,+5.21488176287,+0,+4.34617433379,+4.78079722805,+2.17333353756,+2.17328887433,+3.47694270539,+6.08440053894,+3.04251050351,+3.47686008105,+5.61603345436,+2.59250807587
2010-08-16 15:43:00 UTC,+5.19944242393,+3.03299666071,+6.06476701028,+3.47624261588,+0,+4.77979233977,+3.47622532137,+3.91056467589,+5.21386040953,+0,+4.34532308897,+4.77986085841,+2.17290785325,+2.17286320338,+3.47626171161,+6.08320885805,+3.0419145886,+3.47617910825,+5.61898759006,+2.5938718592
2010-08-16 15:43:30 UTC,+5.20050446629,+3.03361618144,+6.06600573652,+3.47730041803,+0,+4.78124681066,+3.47728312492,+3.91175462905,+5.21544691902,+0,+4.34664536202,+4.7813153593,+0,+2.17352441531,+0,+6.08505994424,+3.04284024737,+3.47723689087,+5.6145348088,+2.5918162226
2010-08-16 15:44:00 UTC,+0,+3.03356389054,+6.06590118137,+3.47890664851,+1.73964829245,+4.78345536684,+3.47888935752,+3.91356152564,+5.21785597071,+0,+4.34865318102,+4.78352396101,+0,+2.17452843925,+0,+0,+3.04424582331,+3.47884309171,+5.61674199144,+2.59283517354
2010-08-16 15:44:30 UTC,+0,+3.0343931233,+6.06755922507,+3.47682306215,+1.73860634253,+4.78059044951,+3.47680576841,+3.91121763719,+5.2147309726,+2.17325514505,+4.34604865798,+4.78065898462,+0,+2.17322602928,+0,+0,+3.04242252403,+3.4767595438,+5.61372054224,+2.59144031462
2010-08-16 15:45:00 UTC,+0,+3.03182462964,+6.06242354439,+3.47920827191,+1.73979912684,+4.78387009699,+3.47919098131,+3.9139008308,+5.21830835058,+2.17474612729,+4.34903021606,+4.78393869972,+0,+2.17471697827,+0,+0,+3.04450976712,+3.47914470954,+5.61491364198,+2.59199111186
2010-08-16 15:45:30 UTC,+0,+0,+6.07164769518,+3.47601392762,+1.73820171437,+4.77947789493,+0,+3.91030741763,+5.21351741898,+2.17274935922,+4.34503722423,+4.77954640709,+2.17276490011,+2.17272025473,+0,+0,+3.04171446869,+3.4759504242,+5.61591420051,+0
2010-08-16 15:46:00 UTC,+0,+0,+6.06763570058,+3.47675847005,+1.73857404161,+4.7805016358,+0,+3.91114497562,+5.21463409631,+2.17321476885,+4.34596791661,+4.78057016907,+2.17323031396,+2.17318565397,+0,+0,+3.04236600093,+3.47669495289,+5.61027804559,+0
2010-08-16 15:46:30 UTC,+0,+0,+6.07250441792,+3.47606592349,+1.73822771622,+4.77954938891,+0,+3.91036590934,+5.21359540326,+2.17278186158,+4.34510222008,+4.77961790254,+2.17279740276,+2.17275275636,+0,+0,+3.0417599691,+3.47600241912,+5.60750770052,+0
2010-08-16 15:47:00 UTC,+5.20297910638,+0,+6.06889206382,+3.47459039117,+1.73748983901,+4.77752054181,+0,+3.90870603904,+5.21138237501,+2.17185951392,+4.34325777625,+4.77758901359,+2.17187504671,+0,+3.4746094665,+0,+3.04046876411,+3.47452691402,+5.60670721995,+0
2010-08-16 15:47:30 UTC,+5.20365697501,+3.0359013624,+6.06968270441,+3.47061443956,+1.73550156388,+4.77205363481,+0,+3.90423337254,+5.20541917587,+2.1693741669,+4.33828776004,+4.77212199377,+2.16938967708,+0,+3.47063346573,+0,+3.03698949861,+3.47055103576,+5.62103337252,+2.59481629926
2010-08-16 15:48:00 UTC,+5.20128225528,+3.03406988876,+6.06691292048,+3.46944613764,+1.73491732493,+4.77044722741,+0,+3.90291911488,+5.20366693701,+2.1686438673,+4.33682736006,+4.7705155532,+2.16865937084,+0,+3.46946514933,+6.07131545499,+3.03596714394,+3.46938275538,+5.61850310431,+2.5936481953
2010-08-16 15:48:30 UTC,+5.20567600163,+3.036632891,+6.07203762135,+3.46682711925,+1.73360761847,+4.76684609448,+3.46680981201,+3.89997290301,+5.19973888928,+2.16700673217,+4.33355353642,+4.7669143459,+2.1670222208,+0,+3.4668460985,+6.06673233991,+3.03367529997,+3.46676378527,+5.62161353523,+2.59508413264
2010-08-16 15:49:00 UTC,+5.20717514937,+3.03750738824,+0,+3.46668184538,+0,+4.76664634388,+3.46666453794,+3.89980948011,+5.19952100512,+2.16691592219,+4.33337194127,+4.76671459116,+2.16693141,+0,+3.46670082283,+6.06647811992,+3.03354817407,+3.46661851409,+5.61828820832,+2.59354898808
2010-08-16 15:49:30 UTC,+5.20220521434,+3.03460827809,+0,+3.46526512335,+0,+4.76469836046,+3.46524781395,+3.89821576726,+5.19739618167,+2.1660303364,+4.33160101131,+4.76476656751,+2.16604581615,+2.16600138202,+3.46528408324,+6.06399894674,+3.03230843255,+3.46520181817,+5.61819733633,+2.5935070367
2010-08-16 15:50:00 UTC,+5.20251131487,+3.03478683558,+0,+3.46471938,+0,+4.76394796697,+3.46470206984,+3.89760184432,+5.1965776667,+2.16568919495,+4.33091882154,+4.7640161585,+0,+2.16566024821,+3.46473833312,+6.06304393071,+3.03183086481,+3.46465608488,+5.62177809442,+2.59516010174
2010-08-16 15:50:30 UTC,+5.2030766449,+3.03511660932,+0,+3.46578925576,+0,+4.76541903905,+3.46577194708,+3.89880537943,+5.19818228424,+2.16635796892,+4.33225618696,+4.76548726099,+0,+2.16632900722,+3.46580822214,+6.06491614502,+3.03276708901,+3.46572594092,+5.62487265111,+2.5965887106
2010-08-16 15:51:00 UTC,+5.20119254292,+3.03401755689,+0,+3.46943847497,+1.73504175055,+4.7704366913,+3.46942117132,+3.90291049491,+5.2036554444,+2.16863907742,+4.33681778158,+4.77050501687,+0,+2.16861006471,+3.46945748657,+6.07130204581,+3.03596043852,+3.46937509285,+5.61985493746,+2.59427227203
2010-08-16 15:51:30 UTC,+5.20480244964,+3.03612332228,+0,+3.46976860005,+1.73507858043,+4.77089061109,+3.46975129684,+3.90328186245,+5.20415057153,+2.16884543693,+4.3372304443,+4.77095894604,+0,+2.16881641961,+3.46978761574,+6.07187974363,+3.03624932353,+3.46970521184,+5.61546635364,+2.59224627249
2010-08-16 15:52:00 UTC,+5.20261182164,+3.03484546416,+6.07041042522,+3.47071260887,+1.73555065593,+4.77218861695,+3.47069530695,+3.90434380612,+5.20556641184,+0,+4.33841047357,+4.7722569787,+2.16945104278,+2.16940650153,+3.47073163625,+6.07353169882,+3.03707540436,+0,+5.62110340195,+2.59484862849
2010-08-16 15:52:30 UTC,+5.20059114961,+3.03366674638,+6.06610684069,+3.47568434855,+1.73803690003,+4.77902472591,+3.4756670533,+0,+5.21302311075,+0,+4.34462524405,+4.77909322872,+2.17255888005,+2.17251424114,+3.47570343739,+6.08223192586,+3.04142606148,+0,+5.61915125033,+2.5939474133
2010-08-16 15:53:00 UTC,+5.1956394326,+3.03077826337,+6.06033134428,+3.47800800164,+1.73919890141,+4.7822197334,+3.47799070947,+0,+5.21650816493,+0,+4.34752985515,+4.7822883021,+2.17401139679,+2.17396671228,+3.47802711917,+6.08629817039,+3.04345943777,+0,+5.61679310064,+2.59285876823
2010-08-16 15:53:30 UTC,+5.1918629275,+3.02857531624,+6.05592657108,+3.47794222626,+1.73916600879,+4.78212929268,+3.47792493399,+0,+5.21640951383,+0,+4.34744763465,+4.78219785952,+2.17397028059,+2.17392559737,+3.47796134297,+6.08618306763,+3.04340187923,+0,+5.62169311252,+2.59512086958
2010-08-16 15:54:00 UTC,+5.19024738415,+3.02763292202,+6.05404226205,+3.47637014639,+1.73837985052,+4.77996769339,+3.47635285207,+0,+5.21405168204,+2.17297202969,+0,+4.78003621563,+2.1729875726,+2.17294292024,+3.4763892437,+6.08343202835,+3.04202618764,+0,+5.62446078155,+2.5963985702
2010-08-16 15:54:30 UTC,+5.19605498994,+3.03102067026,+6.06081603469,+3.46861785795,+1.73450312271,+4.76930834834,+3.46860055317,+0,+5.20242466924,+2.16812611387,+0,+4.76937665061,+2.16814161269,+2.16809711262,+3.46863685939,+6.0698660184,+3.03524233505,+3.46855449097,+5.62448216658,+2.59640844265
2010-08-16 15:55:00 UTC,+5.18870333337,+3.02673223153,+6.05224133971,+3.46864996017,+1.73451917624,+4.76935248869,+3.46863265544,+0,+5.20247281669,+2.16814618081,+0,+4.76942079187,+2.16816167981,+2.16811717912,+3.46866896201,+6.06992219524,+3.03527042699,+3.4685865926,+5.63376554656,+2.60069413514
2010-08-16 15:55:30 UTC,+5.1910454478,+3.02809845615,+6.05497309355,+3.46848663395,+1.73443750083,+4.76912791621,+3.46846932899,+0,+5.20222785727,+2.16804408642,+0,+4.76919621476,+2.1680595845,+2.16801508701,+3.46850563377,+6.06963638477,+3.0351275039,+3.46842326939,+5.63360181431,+2.60061854776
2010-08-16 15:56:00 UTC,+5.19227518634,+0,+6.05640741429,+3.46994454939,+1.73516656834,+4.77113254026,+3.46992724642,+3.90347979311,+5.20441446333,+2.16895542196,+0,+4.7712008802,+2.16897092833,+2.16892640218,+3.46996356725,+6.07218764375,+3.03640329282,+3.46988115794,+5.62867868332,+2.59834577381
2010-08-16 15:56:30 UTC,+5.19232666406,+0,+6.05646745586,+3.46987817837,+0,+4.77104128055,+3.46986087531,+3.90340513036,+5.20431491892,+2.16891393378,+0,+4.7711096186,+0,+2.16888491493,+3.46989719541,+6.07207149868,+3.03634521305,+3.46981478814,+5.62604695295,+2.59713082965
2010-08-16 15:57:00 UTC,+5.1907142933,+0,+6.05458684744,+3.47036176319,+0,+4.77170620647,+3.47034446079,+3.90394912935,+5.20504020757,+2.16921622019,+0,+4.77177455825,+0,+2.16918719459,+3.47038078622,+6.07291774126,+3.03676838722,+3.47029836404,+5.62839840616,+2.59821638318
2010-08-16 15:57:30 UTC,+5.19286732179,+0,+6.05709805858,+0,+0,+4.7683681907,+3.46791679793,+3.90121818276,+5.20139916304,+2.16769870253,+4.33493728833,+4.76843647356,+0,+2.16766971084,+3.46795309662,+6.06866949198,+3.03464399708,+3.46787074927,+5.6235933936,+2.59599813856
2010-08-16 15:58:00 UTC,+5.19206675833,+0,+6.05616431163,+0,+0,+4.77069847074,+3.46961155754,+3.90312466576,+5.20394098847,+2.16875808672,+4.33705576771,+4.77076680171,+0,+2.16872907135,+3.4696478749,+6.0716352091,+3.03612704098,+3.46956547531,+5.62050111869,+2.59457058306
2010-08-16 15:58:30 UTC,+5.19040716122,+3.02772612471,+6.05422862035,+0,+1.73581786123,+4.77292331732,+3.47122963779,+3.90494488999,+5.20636780911,+2.16976953909,+4.33907839654,+4.77299169423,+2.16978505287,+2.16974050112,+3.47126597298,+6.07446674242,+3.0375429846,+3.47118352352,+5.61903014557,+2.59389150509
2010-08-16 15:59:00 UTC,+5.19591470437,+3.03093883753,+6.06065241089,+0,+1.73468044988,+4.76979592222,+3.46895515455,+3.90238625947,+5.20295650558,+2.16834777311,+4.33623525241,+4.76986423456,+2.16836327395,+2.16831876691,+3.46899146468,+6.07048654732,+3.03555263832,+3.46890908532,+5.61693907246,+2.59292615641
2010-08-16 15:59:30 UTC,+5.19536624222,+3.03061890333,+6.06001270524,+0,+1.73474969224,+4.76998630915,+3.46909361863,+3.90254202164,+5.20316417607,+2.16843432617,+4.33640833495,+4.77005462542,+2.1684498278,+2.16840531804,+3.46912993028,+6.0707288503,+3.03567380493,+3.46904754666,+5.61615995575,+2.59256647545
2010-08-16 16:00:00 UTC,+5.19825559284,+3.03230434702,+6.06338273513,+0,+1.7335356841,+4.76664830575,+3.46666596476,+3.89981108519,+5.1995231451,+2.16691681408,+4.33337372482,+4.76671655307,+2.1669323019,+2.16688783988,+3.46670224966,+6.06648061677,+3.03354942265,+3.46661994088,+5.6160131294,+0
2010-08-16 16:00:30 UTC,+5.20048873284,+3.03360700365,+6.06598738556,+0,+1.73382487886,+4.7674434677,+3.46724426795,+3.90046163478,+5.20039049271,+2.16727830799,+4.334096614,+4.76751173146,+2.1672937991,+2.16724932571,+3.46728055922,+6.06749260906,+3.03405548204,+3.46719823261,+5.61823380526,+0
2010-08-16 16:01:00 UTC,+5.2004168933,+3.03356509752,+6.06590359469,+3.46222643595,+1.73130693013,+4.76052018534,+3.46220912229,+3.89479745724,+5.19283870753,+2.16413086809,+4.32780259313,+4.76058830602,+2.16414633054,+2.16410195623,+3.46224535812,+6.05868143759,+3.02964934555,+3.46216318676,+0,+0
2010-08-16 16:01:30 UTC,+5.19935770622,+3.03294724236,+6.06466819888,+3.46123004418,+1.73080865913,+4.75915015322,+3.46121272911,+3.89367658644,+5.19134430253,+2.16350802855,+4.32655708408,+4.75921824558,+2.16352348533,+2.16347913064,+0,+6.05693781554,+3.0287774255,+3.46116681335,+0,+0
2010-08-16 16:02:00 UTC,+5.19555314103,+3.03072147898,+6.06023069719,+3.46434018427,+1.7323639636,+4.76342657533,+3.46432287357,+3.89717527572,+5.19600894256,+2.16545216161,+4.33044481953,+4.76349475609,+2.1654676361,+2.16542322017,+0,+6.06238036234,+3.03149903916,+3.46427689613,+0,+2.59653665364
2010-08-16 16:02:30 UTC,+5.19011847646,+3.02755129181,+6.05389190924,+3.46499097517,+1.73268940808,+4.76432140852,+3.46497366538,+3.89790736982,+5.19698500967,+0,+4.33125832076,+4.76438960777,+2.16587444591,+2.16583001719,+0,+6.06351920493,+3.03206853162,+3.46492767504,+0,+2.59748794281
2010-08-16 16:03:00 UTC,+5.19300711187,+3.02923631115,+6.05726110452,+3.46424683812,+1.73231728349,+4.763298225,+3.4642295273,+3.89707026786,+5.19586894047,+0,+4.33032813503,+4.7633664031,+2.16540928534,+2.16536487126,+0,+6.06221701255,+3.03141735404,+3.4641835517,+0,+2.59564905626
2010-08-16 16:03:30 UTC,+5.19480808091,+3.03028686522,+6.05936168703,+3.46602015482,+1.73320407545,+4.76573652374,+3.46600284646,+3.89906512468,+5.19852859054,+0,+4.33254481526,+4.76580475223,+0,+2.16647333782,+0,+6.06532020366,+3.03296914356,+3.46595683572,+0,+2.5948003123
2010-08-16 16:04:00 UTC,+5.19736685038,+3.03177946482,+6.06234613931,+3.46572997813,+0,+4.76533753272,+3.46571266938,+3.89873869627,+5.19809337867,+0,+4.33218208878,+4.76540575296,+0,+2.1662919539,+0,+6.06481241297,+3.03271521649,+3.46566666439,+0,+2.59428472397
2010-08-16 16:04:30 UTC,+5.20151147102,+3.03420334023,+6.06719267759,+3.46513524519,+0,+4.76451977885,+3.46511793561,+3.89806966345,+5.19720138824,+2.16594915021,+4.33143866109,+4.76458798221,+0,+2.16592019765,+0,+6.06377166825,+3.03219477909,+3.4650719424,+0,+2.59328507557
2010-08-16 16:05:00 UTC,+5.2048027049,+3.036123214,+6.07103146472,+3.46514088436,+0,+4.76452753267,+3.46512357478,+3.89807600712,+5.19720984595,+2.16595267522,+4.33144571015,+4.76459573618,+0,+2.16592372259,+3.46515058769,+6.06378153643,+3.03219971379,+0,+5.61394069592,+2.59154194907
2010-08-16 16:05:30 UTC,+5.20232306244,+3.03467676543,+6.06813929108,+3.46772255998,+0,+4.76809284233,+3.46771654333,+3.90099291069,+5.20109881824,+2.16757352456,+4.33468696655,+4.7681611195,+2.16758901836,+0,+3.46774357104,+6.06831905969,+3.03446875904,+0,+5.61415575628,+2.59164123218
2010-08-16 16:06:00 UTC,+5.20558903347,+3.03658190264,+6.07194861267,+3.46749747548,+1.73394849188,+4.76778335064,+3.46749145707,+3.9007397048,+5.20073965656,+2.16743282446,+4.33440560476,+4.76785162141,+2.16744831697,+0,+3.46751848349,+6.06792517364,+3.03427179138,+0,+5.61205996327,+2.59067370465
2010-08-16 16:06:30 UTC,+5.20057955876,+3.03365972833,+6.06610572555,+3.46531116387,+1.73285516428,+4.76477716722,+3.46530512831,+3.89828024183,+5.19746059562,+2.16606616324,+4.33167265526,+4.76484537589,+2.16608164331,+0,+3.46533214225,+6.0640992431,+3.03235858695,+0,+5.61929435184,+2.59401347643
2010-08-16 16:07:00 UTC,+5.20337331293,+3.03528940752,+6.06936426897,+3.46257322058,+1.73148597744,+4.76101248893,+3.46256716349,+3.8952002279,+5.19335418979,+2.16435467752,+4.32824000175,+4.76108061979,+2.16437014201,+0,+3.46259416181,+6.05930798599,+3.02996265888,+0,+5.61851800641,+2.59365507494
2010-08-16 16:07:30 UTC,+5.20835102047,+0,+6.07517010381,+3.46523358194,+1.73281636723,+4.76467049189,+0,+3.89819296702,+5.19734423711,+2.16601766687,+4.33156551102,+4.76473869835,+2.1660331465,+2.16598871278,+3.46525455927,+6.06396347877,+3.03229069633,+0,+5.61577001166,+2.59238645685
2010-08-16 16:08:00 UTC,+5.20160460676,+0,+6.06727707519,+3.46715059312,+1.73377502345,+4.76729310044,+0,+3.90034948398,+5.2002193975,+2.16721598864,+4.33396181642,+4.76737464753,+2.16723147918,+2.16718700775,+3.46717159643,+6.06731814772,+3.03396824048,+3.46709853862,+5.6165583226,+2.59275038236
2010-08-16 16:08:30 UTC,+5.20247156439,+0,+6.06828825814,+3.4690376219,+1.73471868607,+4.76988775491,+0,+3.9024722726,+5.20304958989,+2.16839556841,+4.33632064313,+4.76996936993,+2.16841106969,+2.16836656115,+3.46905865077,+6.07062034898,+3.03561954751,+3.46898554479,+5.61367793723,+2.59142064593
2010-08-16 16:09:00 UTC,+5.20032177959,+0,+6.0657808397,+3.46619695254,+1.73329812823,+4.76598184974,+0,+3.89927669833,+5.19878911392,+2.16661986887,+4.33276974509,+4.76606336249,+2.16663535399,+2.16659090131,+3.46621794293,+6.06564932677,+3.0331337257,+3.46614490946,+5.61533685564,+2.59218648946
2010-08-16 16:09:30 UTC,+5.20556930769,+3.03657039601,+6.07190133558,+3.46727507626,+1.73383727477,+4.76746426409,+0,+3.90048951969,+5.20040609912,+2.16729380291,+4.33411742303,+4.76754581566,+2.16730929415,+2.16726482027,+3.46729608125,+6.0675359867,+3.03407717355,+3.46722302027,+5.61165964974,+2.59048889894
2010-08-16 16:10:00 UTC,+5.2016973309,+3.03431175777,+6.06738522482,+3.46553456983,+1.73296688483,+4.76507107704,+0,+3.89853155946,+5.19779566299,+2.1662058141,+4.33194175238,+4.76515256593,+0,+2.1661768558,+3.46555555124,+6.06447251812,+3.03255408575,+3.46548253468,+5.61766801188,+2.59326267296
2010-08-16 16:10:30 UTC,+5.20320605606,+3.03519184165,+6.06914493836,+3.46828075011,+1.73434019071,+4.76884706026,+3.46827473783,+0,+5.20191442294,+2.16792244862,+4.33537453706,+4.76892864803,+0,+2.16789345193,+3.46830176873,+6.06927816166,+3.03495722177,+3.46822868208,+5.61034028201,+2.58987603021
2010-08-16 16:11:00 UTC,+5.20443107067,+3.0359064288,+6.07057374393,+3.4743684677,+1.73738452752,+4.77721763924,+3.47436250292,+0,+5.21104486799,+2.1717278744,+4.34298431525,+4.77729944602,+0,+2.17169484308,+3.47438956866,+6.07993128602,+3.04028448044,+3.47431632664,+5.60500519409,+2.58741308168
2010-08-16 16:11:30 UTC,+5.202620938,+3.03485052503,+6.06846248145,+3.47491801516,+0,+4.77797326404,+3.47491205465,+0,+5.21186908706,+2.17207139592,+4.34367126141,+4.77805509058,+0,+2.1720383557,+3.47493912355,+6.08089295962,+3.04076538012,+3.4748658675,+5.60667521529,+2.58818404864
2010-08-16 16:12:00 UTC,+5.20179822927,+3.03437061477,+6.06750290844,+3.47430045519,+0,+4.7771241224,+3.47429448987,+0,+5.21094286184,+2.17168535986,+4.34289929815,+4.77720592674,+2.17170089106,+2.17165232964,+3.47432155523,+6.07981226837,+3.04022496385,+3.47424831494,+5.61269460526,+2.59096290569
2010-08-16 16:12:30 UTC,+5.20150657271,+3.0342004829,+6.06716273249,+3.47249679168,+0,+4.7746440948,+3.47249081233,+0,+5.20823770172,+2.1705551444,+4.34064467994,+4.77472583428,+2.17057341273,+2.17052489079,+3.47251786735,+6.07665597028,+3.03864660848,+3.47243398365,+5.61720495554,+2.59304511305
2010-08-16 16:13:00 UTC,+5.20429033126,+3.03582433135,+6.07040959146,+3.47248468291,+0,+4.7746274453,+3.47247870346,+0,+5.20821954082,+0,+4.34062954371,+4.77470918434,+2.17056584347,+2.17051732179,+3.47250575841,+6.07663478068,+3.03863601229,+3.47242187509,+5.6140831069,+2.59160390881
2010-08-16 16:13:30 UTC,+5.19481658535,+3.03029801602,+6.05935981307,+3.475794426,+0,+4.77917832421,+3.4757884723,+0,+5.21318354053,+0,+4.3447667938,+4.77926018225,+2.17263477903,+2.17258618491,+3.47581554622,+6.08242662367,+3.04153231236,+3.47573155831,+5.62089307469,+2.59474773658
2010-08-16 16:14:00 UTC,+5.19303556484,+3.02925909426,+6.0572825059,+3.47252983394,+1.73646506632,+4.77468952773,+3.47252385485,+3.90638805962,+5.20828725897,+0,+4.34068598348,+4.77477126839,+2.1705940676,+2.17054554493,+3.47255091006,+6.07671379216,+3.0386755232,+3.47246702531,+5.6281358378,+2.59809136434
2010-08-16 16:14:30 UTC,+5.19482355298,+3.03030208044,+6.05936793972,+3.47414340427,+1.73727197813,+4.77690817824,+3.47413743774,+3.90820321301,+5.21070731468,+0,+4.34270298112,+4.77697766524,+2.1716027178,+2.17155415981,+3.47416450219,+6.07953743913,+3.04008753124,+3.47408056645,+5.63212251709,+2.59993181807
2010-08-16 16:15:00 UTC,+5.19653730711,+3.03130176375,+6.06136679032,+3.47078875786,+1.73559439158,+4.77229555746,+3.47077364048,+3.90442947121,+5.20567596836,+2.16948745697,+4.33850960085,+4.77236494731,+2.16950571291,+2.16945722837,+3.47080981043,+6.07366701808,+3.03715193699,+3.47072598071,+5.63921812965,+2.60320751311
