# file...... Output/hvac/house_hvac_file_050.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13A_tm_3_A_13_Meter_82_981:hvac_load,house_3_14A_tm_3_A_14_Meter_82_982:hvac_load,house_3_15A_tm_3_A_15_Meter_82_983:hvac_load,house_3_1C_tm_3_C_1_Meter_83_984:hvac_load,house_3_2C_tm_3_C_2_Meter_83_985:hvac_load,house_3_3C_tm_3_C_3_Meter_83_986:hvac_load,house_3_4C_tm_3_C_4_Meter_83_987:hvac_load,house_3_5C_tm_3_C_5_Meter_83_988:hvac_load,house_3_6C_tm_3_C_6_Meter_83_989:hvac_load,house_3_7C_tm_3_C_7_Meter_83_990:hvac_load,house_3_8C_tm_3_C_8_Meter_83_991:hvac_load,house_3_1C_tm_3_C_1_Meter_84_992:hvac_load,house_3_2C_tm_3_C_2_Meter_84_993:hvac_load,house_3_3C_tm_3_C_3_Meter_84_994:hvac_load,house_3_4C_tm_3_C_4_Meter_84_995:hvac_load,house_3_5C_tm_3_C_5_Meter_84_996:hvac_load,house_3_6C_tm_3_C_6_Meter_84_997:hvac_load,house_3_7C_tm_3_C_7_Meter_84_998:hvac_load,house_3_8C_tm_3_C_8_Meter_84_999:hvac_load,house_3_1C_tm_3_C_1_Meter_85_1000:hvac_load
2010-08-16 14:53:30 UTC,+0,+1.73454617372,+5.63664016275,+0,+0,+2.1686303021,+4.33679969411,+4.33689176381,+3.03584925603,+0,+2.60216435058,+6.06109519909,+2.5980024936,+3.03091400263,+5.62863836886,+3.03113690498,+3.89685039631,+3.89696607944,+0,+2.59606008116
2010-08-16 14:54:00 UTC,+0,+1.73184754227,+5.62787082248,+0,+0,+2.17109125789,+4.34172096966,+4.34181315349,+3.03929426228,+0,+2.60511721842,+6.06907439594,+2.60142277146,+3.03490420484,+5.63604841208,+3.03512748324,+0,+3.90209645243,+0,+2.59963301593
2010-08-16 14:54:30 UTC,+0,+1.73267704919,+5.63056634733,+0,+0,+2.16975617107,+4.33905114112,+4.33914326301,+3.03742532078,+0,+2.60351526567,+6.06490033644,+2.59963356336,+3.03281685921,+5.6321720869,+0,+0,+3.8994126632,+4.76526555347,+2.59778910768
2010-08-16 14:55:00 UTC,+0,+1.73147740934,+5.6266680567,+6.07925555038,+0,+2.17146305406,+0,+4.34255666702,+3.0398147268,+1.73715970065,+0,+6.07041346876,+2.60199676418,+0,+5.6372919692,+0,+0,+0,+4.769597257,+2.59994429974
2010-08-16 14:55:30 UTC,+5.6320270316,+1.73329708116,+5.63258117285,+6.07932480237,+0,+2.17148779104,+0,+4.34260613573,+3.03984935523,+1.7371794901,+0,+6.07052002568,+2.60204243973,+0,+5.63739092543,+0,+0,+0,+4.76968097946,+2.59998991888
2010-08-16 14:56:00 UTC,+5.63458406322,+1.73408407319,+5.63513854353,+6.07348632508,+0,+2.1694022728,+0,+0,+3.0369299109,+1.73551108667,+0,+6.06404038316,+2.59926494496,+0,+5.63137347388,+0,+0,+0,+4.76458988265,+2.59708308563
2010-08-16 14:56:30 UTC,+5.64369948461,+1.7368895776,+5.64425517318,+6.0707987197,+2.60208790331,+2.16844225363,+0,+0,+3.03558601353,+1.73474307646,+0,+6.06154507048,+2.5981953307,+0,+5.62905615106,+0,+0,+0,+4.76262929946,+2.596014873
2010-08-16 14:57:00 UTC,+5.64910633185,+0,+0,+6.0681415083,+2.60094893345,+2.16749309121,+0,+0,+3.03425731419,+1.73398375161,+0,+6.05884462888,+2.59703778798,+0,+5.62654833102,+0,+0,+0,+4.76050754517,+2.59485884698
2010-08-16 14:57:30 UTC,+5.65568701045,+0,+0,+6.06023537501,+2.59756009986,+2.16466900114,+0,+0,+3.03030396904,+1.73172449465,+2.59741123887,+6.05014447324,+2.59330847146,+0,+5.61846875449,+3.02566019679,+0,+0,+4.75367177721,+2.59096534041
2010-08-16 14:58:00 UTC,+5.66092987571,+0,+0,+6.04942414414,+2.59292604394,+2.16080720292,+4.32115551837,+0,+3.02489797272,+1.72863507672,+2.59277751942,+6.03896377446,+2.5885158713,+0,+5.60808557057,+3.02006847318,+3.88262115098,+0,+4.74488703092,+2.58617232562
2010-08-16 14:58:30 UTC,+5.66177869292,+0,+0,+6.04449604026,+2.5908136934,+2.15904687206,+4.31763531194,+0,+3.02243374717,+1.72722682144,+2.59066532231,+6.03364964026,+2.58623797063,+3.01718914498,+5.60315049131,+3.0174107527,+3.87920446527,+0,+4.74071168192,+2.58394328959
2010-08-16 14:59:00 UTC,+5.65707578528,+1.74100647604,+0,+6.04607855693,+2.5914920131,+2.15961215091,+4.31876572345,+0,+3.02322506125,+1.7276790415,+2.59134359274,+6.03631595428,+2.58738088465,+3.01852250398,+5.60562661828,+3.01874423754,+3.88091875337,+0,+4.74280662177,+2.585496674
2010-08-16 14:59:30 UTC,+5.65926344941,+1.74167978549,+0,+6.04084783893,+2.589249952,+2.15774372553,+4.31502935596,+4.315120921,+3.02060951798,+1.72618431118,+2.58910169451,+6.03194046332,+0,+3.01633442702,+5.60156322922,+3.01655595405,+3.87810556181,+0,+4.73936877076,+0
2010-08-16 15:00:00 UTC,+5.65031184104,+1.73892469943,+0,+6.04414573215,+2.5906635396,+2.15892174113,+4.31738508246,+4.31747670208,+3.02225858077,+0,+2.59051517942,+6.03484151263,+0,+3.01778517145,+5.60425734792,+3.01800683543,+3.87997077134,+3.88008578185,+4.7416481436,+0
2010-08-16 15:00:30 UTC,+5.64219480243,+1.73642647316,+5.64371853781,+6.0473011718,+2.59201606682,+2.16004887196,+4.31963905259,+4.31973072445,+3.02383641175,+0,+2.59186760839,+6.03787742652,+0,+3.01930335838,+5.60707671136,+3.01952516564,+3.8819226911,+3.88203777946,+4.74403348043,+0
2010-08-16 15:01:00 UTC,+5.63562670875,+1.73440497407,+5.6361813273,+6.04629031732,+2.59158278072,+2.15968779226,+4.31891698656,+4.31900864169,+0,+0,+2.59143435376,+6.03669650983,+0,+3.0187128106,+5.60598002899,+3.01893456213,+3.88116141266,+3.88127848702,+4.74310562669,+0
2010-08-16 15:01:30 UTC,+5.63780313196,+1.73507482411,+5.63835803909,+6.04634403268,+2.59160580488,+2.15970697948,+4.3189553561,+4.3190470121,+0,+0,+2.59145737626,+6.03675582823,+0,+3.01874247424,+5.60603511617,+3.01896422855,+3.88119955091,+3.88131662682,+4.74315223353,+0
2010-08-16 15:02:00 UTC,+5.64375693852,+1.7369072605,+5.64431263467,+6.03698958634,+2.58759617552,+2.1563655481,+4.3122733577,+4.31236485887,+0,+1.72508177661,+2.58744803821,+6.02731849354,+0,+3.01402309185,+5.5972709424,+3.01424440064,+3.87513188832,+3.87524871584,+4.73573725983,+0
2010-08-16 15:02:30 UTC,+5.65074953066,+1.73905940953,+5.65130615304,+6.03525220976,+2.5868514777,+2.15574495292,+4.31103232784,+4.31112380026,+0,+1.72458530378,+2.58670339448,+6.02456136065,+0,+3.01264431649,+5.59471047458,+3.01286549512,+3.87335921071,+3.87347427311,+4.73357096308,+2.58015436913
2010-08-16 15:03:00 UTC,+5.64286519104,+1.73663280238,+5.64342076902,+6.04413839885,+2.59066039636,+0,+4.31737984422,+4.31747146374,+0,+1.72712462185,+2.59051203638,+6.0332223655,+2.58605481961,+3.01697547529,+5.60275096845,+3.01719706288,+3.87892773806,+3.87904302357,+4.74037596943,+2.58401669299
2010-08-16 15:03:30 UTC,+5.64222537489,+1.73643588261,+5.64278086813,+6.05527641145,+2.59543452187,+0,+4.32533586632,+4.32542767022,+0,+1.73030742096,+2.5952858152,+0,+2.59093989814,+3.02267455963,+5.61333449681,+3.02289668499,+3.88625499378,+3.88637057263,+4.7493302266,+2.58860551572
2010-08-16 15:04:00 UTC,+5.64638522132,+0,+5.64693901028,+6.05315890118,+2.59452688596,+0,+4.32382330216,+4.32391507098,+0,+1.72970232108,+2.59437824521,+0,+2.59004184976,+3.02162686852,+5.611388874,+3.021848895,+3.88490798778,+3.88502351271,+4.74768412086,+2.58770871262
2010-08-16 15:04:30 UTC,+5.64094032752,+0,+5.6414933993,+6.06014855376,+2.59752288535,+0,+4.32881609868,+4.32890798326,+3.03026055535,+1.7316996846,+0,+0,+2.59337370287,+3.02551391176,+0,+3.02573630494,+3.88990552052,+3.89002124544,+4.75379134518,+2.59095066096
2010-08-16 15:05:00 UTC,+5.64873555361,+0,+5.649289652,+6.06726258258,+2.60057219648,+0,+4.33389773869,+4.33398974109,+3.03381782039,+1.73373258979,+0,+0,+2.59641898563,+3.02906663312,+0,+3.02928936132,+3.89447321905,+3.89458912665,+4.75937329184,+2.59399121896
2010-08-16 15:05:30 UTC,+5.65188686029,+0,+5.65244137358,+6.07467083461,+2.60374860087,+0,+4.33919117818,+4.33928330333,+3.03752334996,+1.73585022509,+0,+0,+2.599919883,+0,+0,+3.03337400173,+3.89972430581,+3.89984042331,+4.76579037201,+2.59757372066
2010-08-16 15:06:00 UTC,+5.64511663503,+1.737325285,+5.64567025685,+6.08118158024,+2.6065393266,+2.17215185453,+4.34384188888,+4.3439341219,+3.04077895458,+1.73771031421,+0,+0,+2.60293855579,+0,+0,+3.03689601083,+3.90425209148,+3.90436838987,+4.77132354373,+2.60073765682
2010-08-16 15:06:30 UTC,+5.64297462752,+1.73666602777,+5.64352796729,+6.09490020356,+2.6124195922,+2.17705218341,+4.35364128072,+4.35373374106,+3.04763875462,+0,+0,+0,+2.6092581619,+0,+0,+3.04426935339,+3.91373103291,+3.9138477097,+0,+2.60717618308
2010-08-16 15:07:00 UTC,+0,+1.73674761918,+5.64379310272,+6.09944540546,+2.6143678193,+2.17867574161,+4.35688797779,+4.35698051346,+3.04991151737,+0,+2.61421773936,+0,+2.61137169025,+0,+0,+3.04673529309,+3.91690116905,+3.91701797231,+0,+2.60937059488
2010-08-16 15:07:30 UTC,+0,+1.73766589402,+5.64677708283,+6.09686583983,+2.61326213032,+2.17775431391,+4.35504536037,+4.35513785329,+3.04862164273,+0,+2.6131121305,+6.08980366433,+2.61030999011,+0,+0,+3.04549656426,+0,+3.91542543713,+0,+2.60849370749
2010-08-16 15:08:00 UTC,+0,+1.73694267129,+5.6444269344,+6.09108800815,+2.61078555644,+2.17569045707,+4.35091817975,+4.35101057692,+3.04573252121,+0,+2.61063573611,+6.08444189696,+2.60801166924,+0,+0,+0,+0,+3.91197798834,+0,+2.60615157879
2010-08-16 15:08:30 UTC,+0,+1.73728136172,+5.64552752591,+0,+2.61165297809,+2.17641332431,+4.3523637275,+4.3524561582,+3.04674443793,+1.74111946559,+2.61150309489,+6.08572665579,+2.60856238096,+3.04323216846,+0,+0,+0,+3.91280404812,+0,+2.60674811381
2010-08-16 15:09:00 UTC,+0,+1.73504009005,+5.6382444012,+0,+0,+2.17370791283,+4.34695360344,+4.34704590864,+3.04295722646,+1.73895515193,+2.60825690771,+6.07673151696,+2.60470661574,+3.03873391717,+5.64316010671,+0,+0,+3.90702045481,+0,+2.60279965286
2010-08-16 15:09:30 UTC,+0,+1.73272076825,+5.630707649,+0,+0,+2.17654995637,+4.35263695634,+4.35272939338,+3.04693570442,+1.74122877046,+2.61166703788,+6.0852382435,+2.60835302309,+3.04298792529,+5.65106005262,+0,+0,+3.91249001428,+0,+2.60665877821
2010-08-16 15:10:00 UTC,+0,+1.73321842497,+5.63232480925,+0,+0,+2.17302444162,+4.34558791697,+4.34568019049,+3.0420000847,+1.73840881067,+2.60743746737,+6.07411949263,+2.60358697178,+3.03742770695,+5.64073439674,+0,+0,+3.9053410047,+4.77250865345,+2.6017374161
2010-08-16 15:10:30 UTC,+0,+1.73314774673,+0,+0,+0,+2.17421739934,+4.34797352535,+0,+3.0436700643,+1.73936317048,+2.60886888211,+6.07841464715,+2.60542808932,+3.03957560988,+5.64472318009,+0,+0,+3.90810265499,+4.77588338346,+2.60407566274
2010-08-16 15:11:00 UTC,+0,+0,+0,+0,+0,+2.17180417879,+4.34314770543,+0,+3.04029188166,+1.73743260693,+2.6059732896,+6.07152759463,+2.60247595495,+3.0361315614,+5.63832737746,+3.03635627549,+0,+3.90367449514,+4.77047218287,+0
2010-08-16 15:11:30 UTC,+5.64136678514,+0,+0,+6.06893346137,+0,+2.16777625631,+4.33509289748,+0,+3.0346533347,+1.73421029046,+2.60114023705,+6.06019493159,+2.59761820989,+3.03046437028,+5.62780306703,+3.03068854543,+3.89627196662,+3.89638794613,+4.76156803833,+0
2010-08-16 15:12:00 UTC,+5.64617134124,+0,+0,+6.06652345398,+2.60025635801,+2.16691539558,+4.33337139771,+0,+3.03344824609,+1.73352160648,+2.60010730134,+6.05740838179,+2.59642375552,+3.02907088396,+5.62521528023,+3.02929492655,+3.89448037354,+3.89459628143,+4.7593786287,+0
2010-08-16 15:12:30 UTC,+5.64831877796,+0,+0,+6.06350140807,+2.5989610069,+2.16583591313,+4.3312127108,+0,+3.03193711665,+1.73265802628,+2.59881204424,+6.05424862903,+2.59506932769,+3.0274907678,+5.62228091074,+3.02771378407,+3.89244883212,+3.89256465877,+4.75689599119,+0
2010-08-16 15:13:00 UTC,+5.65069966654,+1.73904479646,+0,+6.05953522389,+2.59726096619,+2.16441918208,+4.32837961358,+0,+3.02995388481,+1.731524649,+2.59711212692,+6.04942148764,+2.59300017379,+3.02507683074,+5.61779808641,+3.02529961867,+3.88934525459,+3.88946095709,+4.75310327605,+0
2010-08-16 15:13:30 UTC,+5.64724981097,+1.73798301428,+0,+6.05368436948,+2.59475309206,+2.16232924203,+0,+0,+3.02702825147,+0,+2.59460443485,+6.0425956467,+2.5900742774,+3.02166339214,+5.61145912844,+3.02188585711,+3.88495662682,+3.88507215371,+4.7477401703,+2.58811242381
2010-08-16 15:14:00 UTC,+5.64953854422,+1.73868743113,+5.65009661903,+6.05180215735,+2.59394631219,+2.16165691101,+0,+0,+3.02608707905,+0,+0,+6.04003791478,+2.58897790563,+3.02038433191,+5.60908383779,+3.02060667578,+3.88331215044,+3.88342761149,+4.74573054442,+2.58681934356
2010-08-16 15:14:30 UTC,+5.64754312395,+1.73807328901,+5.64810093333,+6.04712132974,+2.59193995105,+2.15998490742,+0,+4.31960226316,+3.02374650031,+0,+0,+6.03573662807,+2.58713415918,+3.01823336191,+5.60508935899,+3.01845550216,+3.88054666744,+3.88066201776,+4.74235099675,+2.5849931133
2010-08-16 15:15:00 UTC,+5.64158072246,+1.7362382058,+5.64213773841,+6.05276752667,+2.59436010219,+0,+0,+4.32363550598,+0,+0,+0,+6.04154279445,+2.5896229723,+3.02113688605,+5.61048137543,+3.02135930118,+3.88427970262,+3.88439520241,+4.74691293773,+2.58762695367
2010-08-16 15:15:30 UTC,+5.63643682516,+1.7346550384,+5.63699315649,+6.05270791472,+2.59433455046,+0,+0,+4.32359292341,+0,+1.72957367625,+0,+6.04184723234,+2.58975346956,+0,+5.61076409793,+3.0215115576,+3.88447543885,+3.88459094647,+4.74715213648,+2.58771117674
2010-08-16 15:16:00 UTC,+5.64025767574,+1.73583100404,+5.64081451572,+6.05208864883,+2.59406911215,+0,+0,+4.32315056377,+0,+1.72939671475,+2.59392050463,+6.04176526411,+0,+0,+5.61068797645,+3.0214705634,+3.88442273794,+3.88453824346,+4.74708773353,+2.58763681327
2010-08-16 15:16:30 UTC,+5.64209692352,+1.73639708006,+5.64265400823,+6.04819347933,+2.59239951069,+0,+0,+4.32036813084,+0,+1.72828363059,+2.59225102441,+6.03786799987,+0,+0,+5.60706870151,+3.01952145088,+3.88191701847,+3.88203242367,+4.7440256288,+2.58596691195
2010-08-16 15:17:00 UTC,+5.64088436378,+1.7360238834,+5.64144128704,+6.0466985616,+2.59175873838,+0,+4.31921021784,+4.31930026762,+0,+1.72785644271,+2.59161029863,+6.03650540057,+0,+0,+5.60580329555,+3.0188399833,+3.88104094457,+3.8811563147,+4.74295502608,+2.58531723893
2010-08-16 15:17:30 UTC,+5.64292598511,+1.7366522452,+5.64348318015,+6.05394959577,+2.59486677696,+0,+4.32438972636,+4.32447989231,+0,+1.72992849918,+2.59471709408,+6.04351553609,+0,+0,+5.61231340263,+3.02234591507,+3.88554806334,+3.88566361389,+4.74846293311,+2.58823574325
2010-08-16 15:18:00 UTC,+5.65732161713,+0,+5.65788072672,+6.05173533439,+2.59391691182,+2.1616330417,+4.32280805051,+4.32289818099,+0,+1.72929575158,+2.59376805639,+6.04083870713,+0,+0,+5.60982751018,+3.02100717071,+3.88382701446,+3.88394249613,+4.74635973195,+2.58687477903
2010-08-16 15:18:30 UTC,+5.65589895342,+0,+5.65645787393,+6.04592964126,+2.59142839671,+2.15955923328,+4.31865941662,+4.31875100542,+3.0231506141,+1.72763671591,+2.59127972251,+6.03514370344,+0,+3.01793685461,+5.60453872733,+3.01815896681,+3.88016545064,+3.88028078571,+4.74188513219,+2.58459820838
2010-08-16 15:19:00 UTC,+5.6527865215,+0,+5.65334502822,+6.03997306078,+2.58887520615,+2.15743152745,+4.31440455631,+4.31449604662,+3.02017211397,+1.7259345626,+2.58872671796,+6.02919528776,+0,+3.01496219493,+5.59901460801,+3.01518402545,+3.87634095721,+3.87645613907,+4.73721142515,+2.58205198119
2010-08-16 15:19:30 UTC,+5.64261355429,+0,+5.64317070778,+6.03940480633,+2.58863163317,+2.15722854547,+4.313998645,+4.31409012591,+3.0198879667,+1.7257721781,+2.58848316273,+6.02831618066,+2.58395216623,+3.01452257456,+5.59819820696,+3.01474436342,+3.87577574123,+3.87589090044,+4.73652070527,+2.58171433374
2010-08-16 15:20:00 UTC,+5.64142641269,+1.73619071298,+5.64198340811,+6.03837710403,+2.58819112546,+2.15686144759,+4.31326454435,+4.31335600827,+3.01937407936,+1.72547850176,+2.5880426871,+6.0274711032,+2.58358992415,+3.01409997165,+5.59741340832,+3.01432172051,+3.87523240445,+3.8753475419,+4.73585672268,+2.58141834644
2010-08-16 15:20:30 UTC,+5.64185143866,+1.73632152576,+5.64240849071,+6.03939979918,+2.58862948696,+2.15722675693,+4.31399506834,+4.31408654918,+3.01988546297,+0,+2.58848101667,+6.02837163698,+2.58397593758,+3.01455030695,+5.59824970765,+3.01477209846,+3.87581139652,+3.87592655717,+4.73656427764,+2.58180386512
2010-08-16 15:21:00 UTC,+5.63550505676,+1.7343682625,+5.63606126393,+6.03503288254,+2.58675767975,+2.15566688308,+4.3108757249,+4.31096713355,+3.01770185079,+0,+2.58660934584,+6.02373666428,+2.58198915843,+3.01223246847,+5.59394534426,+3.01245404044,+3.8728313723,+3.87294641353,+4.73292255096,+2.57970462848
2010-08-16 15:21:30 UTC,+5.62826402668,+1.73213964796,+5.62881926949,+6.03769582363,+2.58789910579,+2.15661809249,+4.31277789719,+4.31286934986,+3.01903341516,+0,+2.58775068871,+0,+2.58370185251,+3.01423055077,+5.59765590147,+3.014452312,+0,+3.87551543303,+4.73606188514,+2.58126520312
2010-08-16 15:22:00 UTC,+5.62829235649,+1.73214836713,+5.62884760299,+6.0459754314,+2.5914480239,+2.15957558964,+4.3186921251,+4.31878371465,+3.02317351078,+0,+2.59129934828,+0,+2.58739281959,+3.01853654797,+5.60565239344,+3.01875871695,+0,+0,+4.74282735466,+2.58482608275
2010-08-16 15:22:30 UTC,+5.62453610392,+1.73099228309,+5.62509085003,+6.04620700584,+2.59154728448,+2.15965830862,+4.31885754163,+4.31894913501,+3.02328930616,+1.72771597565,+2.59139860163,+0,+2.58782144336,+3.01903659381,+5.60658100821,+0,+0,+0,+4.74361301358,+2.58529075114
2010-08-16 15:23:00 UTC,+5.62290362858,+1.73048984644,+5.62345815711,+6.05483074116,+2.59524370712,+2.16273872887,+4.32501758413,+4.32510932012,+3.02760147767,+1.73018029541,+2.59509475509,+0,+2.59212105168,+3.02405265077,+5.61589612345,+0,+0,+0,+0,+0
2010-08-16 15:23:30 UTC,+0,+1.73091125201,+5.62482753555,+6.06254556286,+2.59855053882,+2.16549448282,+4.33052837822,+4.33062024181,+3.03145916038,+1.73238488385,+0,+0,+2.59533538793,+3.02780259547,+5.62285999323,+0,+0,+0,+0,+0
2010-08-16 15:24:00 UTC,+0,+1.73251261284,+0,+6.0651148077,+2.59965180341,+2.16641222357,+4.33236362207,+4.33245552816,+3.03274387331,+1.73311907155,+0,+0,+2.59666505006,+3.02935382069,+5.62574071052,+0,+0,+0,+0,+0
2010-08-16 15:24:30 UTC,+0,+1.7320030705,+0,+6.07147687154,+2.60237879753,+2.16868476882,+4.33690812418,+4.33700013551,+3.03592512939,+1.73493709562,+0,+0,+2.59958829731,+3.03276417187,+5.63207393514,+0,+0,+0,+0,+0
2010-08-16 15:25:00 UTC,+0,+1.73352299076,+0,+6.0762718138,+2.60443407076,+2.17039753429,+4.34033321167,+4.34042530234,+3.03832276948,+1.73630729885,+0,+0,+2.60154747683,+3.03504981162,+5.63631850387,+0,+0,+0,+0,+0
2010-08-16 15:25:30 UTC,+0,+0,+0,+6.06909667081,+0,+2.16783455515,+4.33520791692,+4.33529988888,+3.03473494518,+1.73425692922,+0,+6.06039710522,+2.59770364036,+0,+5.62799081975,+3.03078877949,+3.89640195279,+0,+0,+2.59575072181
2010-08-16 15:26:00 UTC,+0,+0,+0,+0,+0,+2.17051738461,+4.34057288132,+0,+3.03849054375,+1.73640317847,+2.60442825672,+6.06669335134,+2.60040252318,+0,+5.63383795812,+3.03393767777,+3.90045008096,+0,+4.76667388751,+2.59851900775
2010-08-16 15:26:30 UTC,+0,+0,+0,+0,+0,+2.17159325841,+4.34272435038,+0,+3.03999662163,+1.73726387176,+2.6057191829,+6.06983540732,+2.60174936395,+0,+5.63675589298,+3.03550909261,+3.90247024429,+0,+4.76914262065,+2.5999141983
2010-08-16 15:27:00 UTC,+0,+0,+0,+0,+0,+2.17068561564,+4.34090929984,+0,+3.03872604446,+1.73653776239,+2.60463011482,+6.06676741334,+2.60043426981,+0,+5.6339067373,+3.03397471787,+3.90049769861,+3.900613847,+4.76673207849,+2.5986599299
2010-08-16 15:27:30 UTC,+0,+1.73775577453,+0,+0,+0,+2.16617166623,+4.33188256969,+0,+3.03240712557,+0,+2.59921388909,+6.05266248071,+2.59438819718,+0,+5.62080790144,+3.02692051452,+3.89142902893,+3.89154481479,+4.75564974453,+2.59209060734
2010-08-16 15:28:00 UTC,+5.63398793056,+1.73390132762,+5.6345439357,+0,+0,+0,+4.33359433182,+0,+3.03360539846,+0,+2.60024098195,+6.05493778403,+2.5953635049,+0,+5.62292090875,+3.02805844648,+3.89289191963,+3.893007764,+4.75743746458,+2.59306459404
2010-08-16 15:28:30 UTC,+5.62634210989,+1.73154812828,+5.62689709669,+0,+0,+0,+4.32950702546,+0,+3.03074418993,+0,+2.59778851318,+6.04921991494,+2.59291254292,+0,+5.61761089176,+3.02519880748,+3.88921565479,+3.88933135211,+4.75294489912,+2.59061695217
2010-08-16 15:29:00 UTC,+5.6331090331,+1.73363082423,+5.63366492129,+6.06101258975,+2.59789345505,+0,+4.32943335625,+0,+3.03069261979,+0,+2.59774431013,+6.04959577883,+2.59307365682,+3.02516398957,+5.61795994553,+3.02538678575,+3.88945731392,+3.88957302091,+4.75324021772,+2.59092303138
2010-08-16 15:29:30 UTC,+5.63127275184,+1.73306566102,+5.63182839534,+6.04800852828,+2.59231947754,+0,+4.32014439176,+4.32023601493,+3.02419013087,+1.72823077896,+2.59217073844,+6.03722354594,+2.58777030468,+3.01897693382,+5.60647021607,+3.0191991445,+3.88150267123,+3.88161805984,+4.74351927735,+2.58569230801
2010-08-16 15:30:00 UTC,+5.6312409973,+1.73305588778,+5.63179663663,+6.04621002184,+2.59154857731,+0,+4.31885969602,+4.31895128948,+0,+1.72771683755,+2.59139989433,+6.03573860468,+2.58713378531,+3.01823435048,+5.60509119476,+3.01845649089,+3.88054793843,+3.88066328883,+4.74235254979,+2.58525430595
2010-08-16 15:30:30 UTC,+5.6293687344,+1.73247965036,+5.62992412434,+6.04460747162,+2.59086167038,+2.1590869509,+4.31771497424,+4.31780654117,+0,+1.72725889253,+2.59071303746,+6.034521531,+2.58661208712,+3.01762572114,+5.60396093403,+3.01784780389,+3.87976542911,+3.87988074815,+4.74139628745,+2.58481554192
2010-08-16 15:31:00 UTC,+5.61798453366,+1.72897586725,+5.61853840638,+6.04893644551,+2.59271721404,+2.16063327146,+4.32080721469,+4.32089885321,+0,+1.72849594072,+2.59256844597,+6.03883796158,+2.58846232325,+3.01978426424,+5.60796947653,+3.02000655134,+3.88254064877,+3.88265607895,+4.74478773374,+2.58666381965
2010-08-16 15:31:30 UTC,+5.60815938713,+1.72595192305,+5.60871194935,+6.05583249473,+2.59567309237,+2.16309655782,+4.3257331493,+4.32582490186,+0,+1.73046655666,+2.59552410907,+6.04607216763,+2.59156326248,+3.02340191651,+5.61468767132,+3.02362454599,+3.88719183219,+3.88730744854,+4.75047169443,+2.58989365104
2010-08-16 15:32:00 UTC,+5.60772281145,+1.72581755559,+5.60827531552,+6.05628700845,+2.59586791219,+2.16325891126,+4.32605781416,+4.32614957423,+0,+1.73059643854,+2.59571891472,+6.04651103288,+2.59175138184,+3.02362138243,+5.61509523256,+3.02384403264,+3.88747399757,+3.8875896252,+4.75081651359,+2.5900815861
2010-08-16 15:32:30 UTC,+5.61655303552,+1.72853528656,+5.61710671742,+6.06012759253,+2.59751411553,+2.16463077767,+4.32880119163,+4.32889301522,+0,+1.73169392434,+2.59736499821,+6.05054404734,+2.59348013169,+3.02563819581,+0,+3.02586103685,+3.89006699669,+3.89018272807,+4.75398527821,+2.59150827156
2010-08-16 15:33:00 UTC,+5.61985712039,+0,+5.62041124286,+6.05392820702,+2.59485685067,+2.16241634138,+4.32437289266,+4.32446461372,+3.0271501788,+1.72992238714,+2.59470792682,+6.04434825769,+2.59082430923,+3.02253983065,+0,+3.02276237853,+3.88608345604,+3.88619902802,+4.74911720766,+2.58877300046
2010-08-16 15:33:30 UTC,+5.62649555096,+0,+5.62705055818,+6.06186328959,+2.59825809356,+2.16525077306,+4.33004102184,+4.33013287414,+3.03111799969,+1.73218991734,+0,+6.05254159008,+2.59433637747,+3.02663711878,+0,+3.02686005431,+3.89135130312,+3.89146708587,+4.75555476002,+2.59246281468
2010-08-16 15:34:00 UTC,+5.63378310717,+0,+5.6343390851,+6.05523989568,+2.5954190845,+2.16288487992,+4.32530984835,+4.32540159111,+3.02780606936,+1.73029721547,+0,+6.04578137741,+0,+3.02325649932,+0,+3.02347911502,+3.88700487059,+3.88712047945,+4.75024321874,+2.58933073834
2010-08-16 15:34:30 UTC,+5.62827393124,+0,+5.62882917537,+6.06614435214,+2.60009310072,+2.16677997944,+4.3330990386,+4.33319096172,+3.03325868181,+0,+0,+6.05708045911,+0,+3.02890689773,+0,+3.02913004794,+3.89426953789,+3.89438543735,+4.7591209778,+2.59438333506
2010-08-16 15:35:00 UTC,+5.62928667634,+1.73245439488,+5.62984205537,+6.06154801295,+2.59812295544,+2.16513815546,+4.32981581579,+4.32990766288,+3.03096035028,+0,+0,+6.05280460976,+0,+3.02676864861,+0,+3.0269915966,+3.89152040986,+3.89163619938,+4.75576141622,+2.59266839373
2010-08-16 15:35:30 UTC,+5.63441512664,+1.73403280828,+5.63497118868,+6.06308745606,+2.59878281244,+2.16568804844,+4.33091545933,+4.3310073319,+3.03173012607,+0,+0,+6.05406404914,+0,+3.02739846387,+0,+3.02762147143,+0,+3.89244597969,+4.75675096561,+0
2010-08-16 15:36:00 UTC,+5.63364159062,+1.73379473251,+5.63419754961,+6.06847420928,+2.60109175573,+2.16761221032,+0,+4.3348552465,+3.03442369249,+0,+2.60094237806,+6.06081333989,+0,+0,+0,+3.0309969481,+0,+3.89678556344,+4.7620539256,+0
