# file...... Output/hvac/house_hvac_file_049.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8B_tm_3_B_8_Meter_80_961:hvac_load,house_3_9B_tm_3_B_9_Meter_80_962:hvac_load,house_3_10B_tm_3_B_10_Meter_80_963:hvac_load,house_3_11B_tm_3_B_11_Meter_80_964:hvac_load,house_3_12B_tm_3_B_12_Meter_80_965:hvac_load,house_3_13B_tm_3_B_13_Meter_80_966:hvac_load,house_3_14B_tm_3_B_14_Meter_80_967:hvac_load,house_3_15B_tm_3_B_15_Meter_80_968:hvac_load,house_3_1A_tm_3_A_1_Meter_82_969:hvac_load,house_3_2A_tm_3_A_2_Meter_82_970:hvac_load,house_3_3A_tm_3_A_3_Meter_82_971:hvac_load,house_3_4A_tm_3_A_4_Meter_82_972:hvac_load,house_3_5A_tm_3_A_5_Meter_82_973:hvac_load,house_3_6A_tm_3_A_6_Meter_82_974:hvac_load,house_3_7A_tm_3_A_7_Meter_82_975:hvac_load,house_3_8A_tm_3_A_8_Meter_82_976:hvac_load,house_3_9A_tm_3_A_9_Meter_82_977:hvac_load,house_3_10A_tm_3_A_10_Meter_82_978:hvac_load,house_3_11A_tm_3_A_11_Meter_82_979:hvac_load,house_3_12A_tm_3_A_12_Meter_82_980:hvac_load
2010-08-16 13:47:00 UTC,+5.20178073184,+6.06845201345,+4.33452546014,+4.76817104063,+4.3345448506,+3.0345763068,+3.03441975279,+0,+0,+2.60028611539,+5.63320858778,+5.632886417,+6.06581457551,+1.30020218015,+2.16679688159,+2.60019257672,+3.90012786851,+2.60021352055,+6.0663005198,+4.76613411197
2010-08-16 13:47:30 UTC,+5.20216165634,+6.06889639724,+4.33484286812,+4.76852020761,+4.33486225945,+3.03479853102,+3.03464196183,+0,+0,+2.59899870387,+5.63041968123,+5.63009771112,+6.06281157913,+1.29955843712,+2.16572411697,+2.59890523046,+3.89819694792,+2.59892615712,+6.06329719952,+4.76377454948
2010-08-16 13:48:00 UTC,+5.20175878014,+6.06842640473,+4.33450716871,+4.76815091902,+4.33452655912,+3.03456350062,+0,+3.46807897326,+2.59637247852,+2.59643563304,+5.62486732707,+5.62454575654,+6.05683299981,+1.2982768275,+2.16358838057,+2.5963422896,+3.89435273337,+2.59636318206,+6.05731797515,+4.7590769643
2010-08-16 13:48:30 UTC,+5.19792898035,+6.06395858757,+4.33131596134,+4.76464040795,+4.33133534306,+3.0323292674,+0,+3.46552556408,+2.59838065761,+2.5984438759,+5.62921776312,+5.62889587953,+6.06151739612,+1.29928100707,+2.16526179409,+2.59835043063,+3.89736479078,+0,+6.06200287685,+4.76275766324
2010-08-16 13:49:00 UTC,+5.20364329428,+6.07062486555,+4.3360774533,+4.76987832208,+4.33609684801,+3.03566289072,+0,+3.46933541898,+2.5966206843,+2.59668384671,+5.62540502975,+5.6250834205,+6.05741197907,+1.29840094152,+2.16379521018,+2.59659049067,+3.89472501591,+0,+6.0578970169,+4.75953188917
2010-08-16 13:49:30 UTC,+5.19826346118,+6.06434879049,+4.33159466979,+4.76494700325,+4.33161405227,+3.03252439725,+0,+3.4657485696,+2.59765934816,+2.59772254355,+5.62765514813,+5.62733337697,+6.05983482729,+1.29892032001,+0,+2.59762913484,+3.89628290245,+0,+6.06032012653,+4.7614356083
2010-08-16 13:50:00 UTC,+5.19803493393,+6.06408219222,+4.33140424787,+4.76473752821,+4.33142362982,+3.03239107875,+0,+3.46559620561,+2.59833892932,+2.59840214629,+5.62912736463,+5.62880548753,+6.06142005817,+1.29926014106,+0,+2.59830870313,+3.89730220272,+0,+6.06190552843,+4.76268118132
2010-08-16 13:50:30 UTC,+5.20663403644,+6.07411384414,+4.33856951016,+0,+4.33858891168,+3.03740763345,+0,+3.47132941052,+2.59637338409,+2.59643653862,+5.62486928889,+5.62454771825,+6.0568351123,+1.29827728031,+0,+2.59634319514,+3.89435409163,+2.59636408762,+6.05732008782,+4.75907862414
2010-08-16 13:51:00 UTC,+5.20622930043,+6.07364168198,+4.33823226104,+0,+4.33825166164,+3.03717151807,+3.03701478714,+3.47105956439,+2.59607095554,+2.59613410047,+5.62421412026,+5.62389259679,+6.05612964985,+1.29812605247,+0,+0,+3.89390048064,+2.59606166077,+6.05661454922,+4.75852431687
2010-08-16 13:51:30 UTC,+5.21111208934,+6.07933790903,+4.34230087927,+0,+4.34232029101,+3.04002004524,+3.03986312022,+3.47431502377,+2.59676476923,+2.59682793622,+5.62571716932,+5.62539553759,+6.05774807991,+1.29847299045,+0,+0,+3.89494112814,+2.59675547057,+6.05823315405,+4.75979597572
2010-08-16 13:52:00 UTC,+5.21278614139,+6.08129084635,+4.34369579496,+0,+4.34371521052,+3.04099665569,+3.04083966415,+3.47543114993,+2.59659521365,+0,+5.62534985118,+5.62502824591,+6.05735256473,+1.29838820505,+2.16377398552,+0,+0,+2.59658591594,+6.05783759616,+4.75948520518
2010-08-16 13:52:30 UTC,+5.21115819843,+6.07939169959,+4.34233930001,+0,+4.34235871186,+3.0400469444,+3.03989001756,+3.47434576567,+2.59758999654,+0,+5.62750490771,+5.62718314738,+6.05967305376,+0,+2.16460293705,+0,+0,+2.59758069325,+6.0601583355,+4.76130849699
2010-08-16 13:53:00 UTC,+5.21686818404,+6.0860529286,+4.3470971859,+0,+4.34711661081,+0,+3.04322088879,+3.47815273469,+2.59682131022,+0,+5.6258396574,+5.62551801686,+6.05787997077,+0,+2.16396239155,+0,+0,+2.59681201124,+6.05836505913,+4.75989960711
2010-08-16 13:53:30 UTC,+5.21882549377,+6.0883363124,+4.34872812813,+0,+4.34874755752,+0,+3.04436266867,+3.47945771476,+2.59729497033,+0,+5.62686577513,+5.6265440608,+6.05898485832,+0,+2.16435709202,+2.59726476392,+0,+2.59728566869,+6.05947006581,+4.76076775704
2010-08-16 13:54:00 UTC,+5.21983115984,+6.08950951538,+0,+0,+4.34958553822,+0,+3.04494931538,+3.48012821375,+2.60152650736,+0,+5.63603280207,+5.63571042814,+6.06885559013,+0,+2.16788322746,+2.60149622082,+0,+2.60151718202,+6.06934186232,+4.76852354676
2010-08-16 13:54:30 UTC,+0,+6.09179087319,+0,+4.78740238229,+4.35121503786,+0,+3.04609008219,+3.48143203593,+2.60047411633,+2.60053740109,+5.6337529456,+5.63343073571,+6.06640072097,+1.30032783026,+2.16700627108,+2.60044384971,+0,+2.60046479688,+6.0668867284,+4.76659466755
2010-08-16 13:55:00 UTC,+0,+6.08157833566,+0,+4.77848482424,+4.34392055477,+0,+3.04098341989,+3.47559545339,+2.60145146343,+2.60151477921,+5.63587023005,+5.63554786785,+6.06868053838,+1.30081654761,+2.16782069343,+2.60142117831,+0,+2.60144213851,+6.06916679164,+4.76838600227
2010-08-16 13:55:30 UTC,+0,+6.07757064628,+0,+4.77533585071,+4.3410579928,+3.03913628553,+3.03897942072,+3.47330501275,+2.60388793438,+2.6039513275,+5.64114850034,+5.64082575845,+0,+1.30203489227,+2.16985100224,+2.60385760317,+0,+2.60387859582,+6.07485086015,+4.77285169839
2010-08-16 13:56:00 UTC,+0,+6.07951680532,+0,+4.77686501196,+4.3424480708,+3.04010950638,+3.03995257526,+3.47441726507,+0,+2.60320950817,+5.63954150453,+5.63921887826,+0,+1.30166396113,+2.16923286455,+2.60311582141,+3.90451251126,+0,+6.07312031707,+4.77149209487
2010-08-16 13:56:30 UTC,+0,+0,+0,+4.7740797606,+4.33991614904,+3.03833685834,+3.038180048,+3.47239138174,+0,+2.60367680525,+5.64055380555,+5.64023110646,+0,+1.30189762319,+2.16962225038,+2.60358309482,+3.90521338552,+0,+6.0742104447,+4.77234855513
2010-08-16 13:57:00 UTC,+0,+0,+0,+4.771706165,+4.33775844136,+3.03682620486,+3.03666949747,+3.47066492076,+0,+2.60600856509,+5.64560507413,+5.64528201185,+0,+1.30306357056,+2.17156524195,+2.60591473662,+3.90871066938,+0,+0,+4.77662219607
2010-08-16 13:57:30 UTC,+0,+0,+4.33548151329,+4.76922275389,+4.33550090636,+3.03524566023,+3.03508906058,+0,+0,+2.60813090491,+5.65020267819,+5.6498792853,+0,+1.30412480186,+2.1733337296,+2.60803696902,+3.91189385518,+0,+0,+4.78051201281
2010-08-16 13:58:00 UTC,+5.19874394878,+0,+4.33125775483,+4.76457637749,+4.33127713639,+3.03228851585,+3.03213211779,+0,+0,+2.60824979121,+5.65046022066,+5.65013680935,+0,+1.30418424844,+2.17343279433,+2.60815584933,+3.91207216658,+2.60817689916,+0,+4.78072990751
2010-08-16 13:58:30 UTC,+5.19827043848,+0,+4.33160048367,+4.76495339885,+4.33161986616,+3.03252846768,+3.03237205327,+0,+2.60657406017,+2.60663753849,+5.64696761313,+5.6466444529,+0,+1.30337807545,+2.17208934827,+2.60654367819,+3.90965403351,+2.60656470659,+0,+4.77777497631
2010-08-16 13:59:00 UTC,+5.19207420358,+0,+4.32643742792,+4.75927374144,+4.32645679636,+3.02891370069,+3.02875753284,+0,+2.6113990611,+2.61146269242,+5.65742029782,+5.65709638621,+0,+1.30579079194,+2.17611001706,+2.61136858803,+3.91689102825,+2.61138968055,+0,+4.78661850208
2010-08-16 13:59:30 UTC,+5.19298717821,+0,+4.32719817034,+4.76011060174,+4.32721754085,+3.02944631294,+3.02929010875,+0,+2.60828491977,+2.60834845235,+5.65067394932,+5.65035052264,+6.08462066339,+1.30423358186,+2.17351500595,+2.60825450548,+3.91222014322,+2.60827555662,+0,+4.78091073329
2010-08-16 14:00:00 UTC,+5.1890989119,+0,+4.32395824555,+4.75654649863,+4.32397760726,+3.02717797142,+3.027021922,+0,+2.60779120901,+2.60785472593,+5.64960439448,+5.64928104467,+6.08346900422,+1.30398670437,+2.17310359723,+2.60776080403,+3.91147962891,+2.60778184861,+0,+4.78000583314
2010-08-16 14:00:30 UTC,+5.18780028786,+6.05214252732,+4.32287615813,+4.75535614037,+4.3228955169,+3.02642037853,+3.02626438082,+0,+2.60916788424,+2.60923144483,+5.65258676734,+5.65226320311,+6.08668031861,+0,+2.17425077942,+2.60913745328,+3.91354449719,+2.60915851616,+0,+4.78252907874
2010-08-16 14:01:00 UTC,+5.18907181909,+6.05362588649,+4.32393567026,+4.75652166452,+4.32395923846,+3.027162166,+0,+3.45962030588,+2.60974016444,+0,+5.65382653185,+5.65350287855,+6.08801525366,+0,+2.17472765999,+2.60970972268,+3.91440285742,+2.60973079316,+0,+4.78357798535
2010-08-16 14:01:30 UTC,+5.19639648182,+6.06217078567,+4.33004287474,+4.76323567315,+4.33006259286,+3.0314352366,+0,+3.46450381468,+2.60456499199,+0,+5.64261525028,+5.642292403,+6.07594333916,+0,+2.17041519369,+2.60453464798,+3.90664064229,+2.60455564964,+6.07643504077,+4.77409264667
2010-08-16 14:02:00 UTC,+5.20080465315,+6.06731332698,+4.33371602078,+4.76727633718,+4.33373574948,+3.03400688087,+0,+3.46744461839,+2.60014823999,+0,+5.63304698052,+5.6327248214,+6.06564056257,+0,+2.16673471866,+2.60011797954,+3.90001597848,+2.60013892237,+6.06613113793,+4.76599738372
2010-08-16 14:02:30 UTC,+5.20175171103,+6.06841815797,+4.33450516477,+4.76814443926,+4.33452489575,+3.03455937662,+0,+3.4680760427,+2.60409130051,+0,+5.64158906446,+0,+6.07483837824,+1.30213658443,+2.17002046704,+0,+3.90593015483,+2.60408196081,+6.07532995914,+4.77322443904
2010-08-16 14:03:00 UTC,+5.20352930006,+6.0704918807,+4.33598635589,+4.7697738315,+4.33600609114,+3.03559638865,+0,+3.46926120042,+2.60098090532,+0,+5.63485083238,+0,+6.06758288686,+1.30058124746,+0,+0,+3.90126488894,+2.60097158303,+6.06807367458,+4.7675235379
2010-08-16 14:03:30 UTC,+5.2088031015,+6.0766442601,+4.34038079574,+4.7746079586,+4.3404005437,+3.0386730252,+0,+3.47277735979,+2.59621255018,+2.59627569961,+5.62452086498,+0,+6.05645994171,+1.29819685614,+0,+0,+3.89411285769,+2.59620325461,+6.05694951264,+4.7587838391
2010-08-16 14:04:00 UTC,+5.2098528248,+6.07786885993,+4.34125548667,+4.77557016699,+4.34127523716,+3.03928541398,+0,+3.47347723334,+2.59773007298,+2.59779327062,+5.62780836342,+0,+6.05999980409,+1.2989556856,+0,+0,+3.89638898223,+0,+6.06048976244,+4.76156523652
2010-08-16 14:04:30 UTC,+5.21486636935,+6.08371762563,+4.34543306544,+4.78016573483,+4.34545282804,+0,+3.04205501167,+3.47681987372,+2.59502848258,+2.5950915944,+5.62195574997,+0,+6.0536979162,+1.29760476926,+0,+0,+3.89233688084,+0,+6.05418718489,+4.75661361619
2010-08-16 14:05:00 UTC,+5.21512138549,+6.08401934166,+4.34564555984,+4.78039949041,+4.34566532306,+0,+3.04220377333,+3.47698989857,+2.59446658594,+2.59452967992,+5.62073848042,+0,+6.05238720325,+1.29732379574,+0,+0,+3.89149409501,+0,+6.05287632848,+4.75558374183
2010-08-16 14:05:30 UTC,+5.21393177234,+6.08263154544,+4.34465430452,+4.7793090547,+4.34467406486,+0,+3.04150982183,+3.47619675733,+2.59676848817,+2.59683165527,+5.62572522591,+0,+6.05775675499,+1.29847485008,+2.16391837499,+2.59673829174,+3.89494670616,+0,+6.05824646792,+4.75980949954
2010-08-16 14:06:00 UTC,+5.21154660106,+6.07984901761,+4.34266684017,+4.77712273396,+0,+0,+3.04011845091,+3.47460651123,+2.59781045578,+2.59787365597,+5.62798250145,+0,+6.06018730985,+1.2989958806,+2.16478664551,+2.59778023961,+3.896509548,+2.59780115126,+6.06067728867,+4.76171927939
2010-08-16 14:06:30 UTC,+5.21050920212,+6.07863879369,+4.34180241867,+4.77617182246,+0,+0,+3.03951329238,+3.47391485453,+2.59776665577,+2.59782985456,+5.62788761492,+5.62756582704,+6.06008513938,+1.29897397862,+2.164750147,+2.59773644042,+3.89644385258,+2.59775735149,+6.06057510702,+4.76163900014
2010-08-16 14:07:00 UTC,+5.21210441223,+6.08049975705,+4.34313164105,+4.77763404067,+0,+3.04059894775,+3.04044384568,+3.47497841622,+0,+2.59776675192,+5.62775091626,+5.6274291382,+6.05993794703,+1.29894242548,+2.16469756529,+2.59767334097,+3.89634920824,+2.5976942512,+6.06042789859,+4.7615233455
2010-08-16 14:07:30 UTC,+5.21418074547,+6.08292199613,+4.3448617635,+4.77953727107,+0,+3.04181024146,+3.04165505835,+3.47636275319,+0,+2.60064487146,+5.63398575751,+5.63366353084,+6.06665140457,+1.30038156856,+2.16709582318,+2.60055131462,+3.90066594784,+2.60057226323,+6.06714209049,+4.76679836579
2010-08-16 14:08:00 UTC,+5.21025338473,+6.07834035848,+4.34158925661,+4.77593733242,+0,+3.03951909314,+3.03936406333,+3.47374429549,+0,+2.60072329142,+5.63415563793,+5.63383339906,+6.06683432587,+1.30042078081,+2.16716116838,+2.60062973061,+3.90078356582,+2.60065068026,+6.06732503177,+4.76694209404
2010-08-16 14:08:30 UTC,+5.20283972182,+6.06969161998,+4.33541175898,+4.76914174309,+0,+3.03519410166,+3.03503936136,+3.46880144343,+0,+2.60469739266,+5.64276469405,+5.64244183597,+6.07610425484,+0,+2.17047267789,+2.60460521431,+3.90674411085,+2.60462463314,+6.0765959741,+4.77422583179
2010-08-16 14:09:00 UTC,+5.20174558461,+6.06841520552,+4.33450005986,+4.76813882359,+4.33451979083,+3.0345558026,+3.03440110503,+3.46807195811,+0,+2.60459748693,+5.6425482694,+5.64222542696,+6.07587121655,+0,+2.17038942921,+2.60450531354,+3.90659426757,+2.60452473116,+6.07636291025,+4.77404272465
2010-08-16 14:09:30 UTC,+5.20071310374,+6.06721071905,+4.33363973646,+4.7671924202,+4.33365946493,+3.03395347266,+3.03379881544,+3.46738358039,+2.60785469367,+2.60791821262,+5.64974192502,+5.6494185653,+6.08361709222,+0,+2.17315649895,+2.60782587512,+3.91157484923,+2.60784533293,+6.08410963227,+0
2010-08-16 14:10:00 UTC,+5.20377349683,+6.07078095677,+4.33618983491,+4.7699976697,+4.33620957075,+3.03573884845,+3.03558407167,+3.46942401178,+2.61214127824,+2.61220493309,+5.65902820679,+5.65870417964,+6.0936162349,+0,+2.17672850594,+2.61211238394,+3.91800427607,+2.61213189355,+6.09410986668,+0
2010-08-16 14:10:30 UTC,+5.20678941291,+6.07429930792,+4.3387028726,+4.77276215027,+4.33872261571,+3.03749827715,+3.0373433826,+3.47143478933,+2.61189250837,+0,+5.65848928184,+5.65816529339,+6.09303593932,+1.30603753767,+2.17652120622,+2.61186361846,+3.91763114736,+2.61188312507,+6.0935295078,+0
2010-08-16 14:11:00 UTC,+5.21019966343,+6.07827422293,+0,+4.77588536762,+4.34156176957,+3.03948602061,+3.03933099301,+0,+2.61130699674,+0,+5.65722085349,+5.65689695629,+6.09167014034,+1.30574475562,+2.17603329992,+2.61127811718,+3.91675294143,+2.61129761671,+6.0921635596,+0
2010-08-16 14:11:30 UTC,+5.20197801059,+6.06868289863,+0,+4.76834915859,+4.33471099539,+3.03468966842,+3.03453496189,+0,+2.61154916424,+0,+0,+5.65742154028,+6.09223503455,+1.30586585022,+2.17623509788,+2.6115202804,+3.91711616724,+2.61153978286,+6.09272851552,+0
2010-08-16 14:12:00 UTC,+5.20520404102,+6.07244636375,+0,+4.77130623301,+4.33739911734,+3.03657167177,+3.03641683923,+0,+2.60968617966,+0,+0,+5.65338593665,+6.08788932573,+1.30493427453,+2.17468267452,+2.60965732873,+3.91432188595,+0,+6.08838233222,+0
2010-08-16 14:12:30 UTC,+5.2109104941,+6.07910347318,+0,+0,+4.34215407634,+3.03990070538,+3.03974565003,+0,+2.60753594403,+2.60759945286,+0,+5.64872808885,+6.08287355799,+1.30385933373,+2.17289088517,+2.60750713112,+3.91109675826,+0,+6.08336601678,+0
2010-08-16 14:13:00 UTC,+5.21191647706,+6.08027704609,+0,+0,+4.34299232171,+3.04048757623,+3.04033248162,+0,+2.60356947907,+2.60363286208,+0,+5.6401359196,+6.07362114651,+1.30187592279,+2.16958563374,+2.60354073635,+3.90514747747,+0,+6.07411259443,+0
2010-08-16 14:13:30 UTC,+5.20240290881,+6.069178582,+0,+0,+4.33506504606,+3.03493754576,+3.03478282264,+0,+2.6045140331,+2.60457744608,+0,+5.64218201547,+6.0758244691,+1.30234824231,+2.17037272969,+2.60448527366,+0,+0,+6.07631615783,+4.77522759569
2010-08-16 14:14:00 UTC,+5.20026412146,+0,+0,+0,+4.33328288027,+3.03369132207,+3.03353517927,+3.46708226146,+2.60538238884,+2.60544478514,+0,+5.64406078863,+6.07784761159,+1.3027819371,+2.17109545957,+0,+0,+2.60537332167,+6.07833952132,+4.77559565387
2010-08-16 14:14:30 UTC,+5.19838613257,+0,+4.33169830451,+0,+4.3317180274,+3.03259573882,+0,+3.46583016637,+2.60684540682,+2.60690784837,+0,+5.64722998045,+6.08126033146,+1.30351351134,+2.17231459009,+0,+0,+2.60683633179,+0,+4.77827715843
2010-08-16 14:15:00 UTC,+5.19557684655,+0,+4.32935744588,+0,+4.32937716202,+3.0309568544,+0,+3.4639571557,+2.60323649101,+2.60329882094,+0,+5.6394123416,+6.07284196711,+1.30170889249,+2.16930728642,+0,+0,+2.6032274354,+0,+4.77166252754
2010-08-16 14:15:30 UTC,+5.19058472805,+0,+4.32519772584,+0,+4.32521743002,+3.02804454669,+0,+3.46062880422,+2.60719280764,+2.60725525993,+0,+5.64798252068,+6.08207069865,+1.30368722723,+2.17260407863,+0,+0,+2.60718373074,+0,+4.77891389494
2010-08-16 14:16:00 UTC,+5.19212667796,+0,+4.32648256707,+0,+4.32650227495,+0,+0,+3.46165685502,+2.60714239573,+2.60720484646,+5.64820106505,+5.64787331833,+6.08195310494,+1.30366201903,+2.17256207046,+0,+0,+2.6071333191,+0,+4.77882149705
2010-08-16 14:16:30 UTC,+5.19693020744,+0,+4.33048514401,+0,+4.3305048634,+0,+0,+3.46485947013,+2.60822967548,+2.60829215985,+5.65055650511,+5.65022858528,+6.084489356,+0,+0,+0,+0,+2.60822059301,+0,+4.7808143266
2010-08-16 14:17:00 UTC,+5.20237870937,+0,+4.33502514916,+4.76871645089,+4.33504488164,+0,+0,+3.46849210213,+2.60424388478,+2.60430705359,+5.64192184491,+5.64159455952,+6.07519187174,+0,+0,+2.60421408685,+0,+2.60423482374,+0,+4.77350893747
2010-08-16 14:17:30 UTC,+5.19707603482,+6.06296428719,+4.33060665573,+4.76385586345,+4.33062637547,+0,+3.03167543613,+3.46495669638,+0,+2.60113436073,+5.6350488652,+5.63472208496,+0,+0,+0,+2.60104155282,+3.90140159948,+2.60106224809,+0,+4.76769402555
2010-08-16 14:18:00 UTC,+5.19252735223,+6.05765782529,+4.32681643194,+4.75968640733,+4.32683614077,+0,+3.02902200096,+3.46192399303,+0,+2.60635834049,+5.64636553197,+5.64604364061,+0,+0,+0,+2.60626527112,+3.90923677752,+2.6062860349,+0,+4.77726853683
2010-08-16 14:18:30 UTC,+5.20062364948,+6.0671029102,+4.33356273229,+4.76710771136,+4.33358246055,+3.03390106393,+3.03374490688,+3.46732196642,+0,+2.60124172842,+5.63528145508,+5.63496035612,+0,+1.30067988331,+0,+2.60114891515,+3.90156263479,+2.60116961182,+6.06853258259,+4.7678908092
2010-08-16 14:19:00 UTC,+5.20641124481,+6.07385467948,+4.33838528974,+4.77241641711,+4.33840503193,+3.03727743771,+3.03712105128,+3.47118067915,+0,+2.59769919913,+5.62760730219,+5.62728675205,+0,+1.29890851648,+2.16464220129,+2.59760656332,+3.89624937799,+2.59762721346,+6.06026843408,+4.76139806187
2010-08-16 14:19:30 UTC,+5.20983509508,+6.07784891999,+4.34123823893,+4.77555482382,+4.34125798937,+3.03927484723,+3.03911832516,+3.4734634328,+0,+0,+5.62332996176,+5.62300971753,+0,+1.29792121022,+2.16299690453,+2.59563216366,+3.89328792952,+0,+6.05566224783,+4.75777920121
2010-08-16 14:20:00 UTC,+5.21250068141,+6.08095857497,+4.343459359,+4.77799818245,+4.34347911587,+3.04082989988,+3.04067327224,+3.47524063577,+0,+0,+5.61921766983,+5.6188977199,+0,+1.2969720007,+2.16141509425,+2.59373394941,+3.89044075344,+0,+6.05123379924,+4.75429998079
2010-08-16 14:20:30 UTC,+5.21921370115,+6.08878993847,+4.34905303385,+4.78415154349,+4.34907280696,+3.04474614866,+3.04458925519,+3.47971634852,+2.59120921219,+0,+5.61368404745,+5.61336449349,+0,+1.29569471613,+2.15928656332,+2.59117965587,+3.8866095086,+0,+6.04527474686,+4.74961823829
2010-08-16 14:21:00 UTC,+5.21986380349,+6.08954834348,+4.34959473658,+4.78474744737,+4.34961451127,+3.04512540607,+3.04496848687,+3.48014978556,+2.59532076058,+0,+5.62259114197,+5.62227095067,+0,+1.29775067395,+2.16271271438,+2.59529112794,+3.89277640208,+0,+6.05486662698,+4.75715411995
2010-08-16 14:21:30 UTC,+5.21842278819,+6.08786726472,+4.34839399956,+4.78342656825,+4.34841377076,+3.04428474501,+3.04412788285,+3.47918903009,+2.59540725769,+0,+5.62277852588,+5.62245832117,+6.05458661516,+1.29779392636,+2.16278479238,+2.59537762345,+3.89290613872,+2.59539824428,+6.05506841713,+4.75731265684
2010-08-16 14:22:00 UTC,+5.21688852989,+6.08607740935,+4.34711556714,+4.78202021975,+4.34713533462,+3.04338968773,+3.04323288632,+3.4781661075,+2.59792163142,+2.59798460068,+5.62822556518,+5.62790497078,+6.0604518004,+1.2990512255,+2.16488001874,+2.59789195056,+3.896677437,+2.59791260445,+6.06093422965,+4.76192114565
2010-08-16 14:22:30 UTC,+5.21479201092,+6.08363162446,+4.34536862672,+4.78009848576,+4.34538838914,+3.04216661822,+3.04200989982,+3.47676831382,+2.60396102115,+2.60402418104,+5.64130906027,+5.64098753031,+6.07453966043,+1.30207118986,+2.16991263944,+2.60393122846,+3.90573589195,+2.60395196164,+6.0750235952,+4.77299048855
2010-08-16 14:23:00 UTC,+5.21360992939,+6.08225261614,+4.34438364829,+4.77901495336,+4.34440340785,+3.04147701421,+3.04132034262,+3.47598019497,+2.60580986912,+2.60587308732,+5.6453143318,+5.64499251559,+6.07885240014,+1.3029956963,+2.17145328369,+2.60578004224,+3.90850897129,+2.60580079966,+6.07933679544,+4.77637916471
2010-08-16 14:23:30 UTC,+5.20717844881,+6.07474969447,+4.33902456829,+4.77311965994,+4.33904431232,+3.03772501003,+3.0375685932,+0,+2.61084356789,+2.61090694483,+5.65621913935,+5.6558965439,+6.09059432494,+1.30551277012,+2.17564786297,+2.61081364802,+3.91605899522,+2.61083447136,+6.0910799736,+4.78560522155
2010-08-16 14:24:00 UTC,+5.20566982884,+6.07298974869,+4.33776749932,+4.7717368124,+4.33778723971,+3.03684490963,+3.03668855259,+0,+2.60817793826,+2.60824123116,+5.65044442367,+5.65012224079,+6.0843763079,+0,+2.17342659477,+2.60814806761,+3.91206082831,+2.60816885606,+6.08486129302,+4.78071949968
2010-08-16 14:24:30 UTC,+5.20151593233,+6.06814384128,+4.33430623369,+4.76792922288,+4.33432596409,+3.03442160489,+3.03426541247,+0,+2.60853475961,+2.60859806376,+5.65121742751,+5.65089518942,+6.08520865213,+0,+2.17372393388,+2.60850488238,+3.9125960232,+2.6085256755,+6.08569372605,+4.78137350276
2010-08-16 14:25:00 UTC,+5.19956486815,+6.06586774311,+4.33268049476,+4.76614081737,+4.33270022048,+3.03328339092,+3.03312727582,+0,+2.61048138861,+2.61054475412,+5.65543452834,+5.65511198896,+6.08974948258,+0,+2.17534605911,+2.61045147543,+3.91551576401,+2.61047229403,+6.09023504107,+4.78494139821
2010-08-16 14:25:30 UTC,+5.20318376527,+6.07008952382,+4.33569596805,+4.76945800992,+4.33571570247,+3.03539458712,+3.03523832859,+0,+2.61205618274,+2.6121195979,+5.65884610072,+5.6585233176,+6.09342294741,+0,+2.17665833451,+0,+3.91787779125,+2.6120470797,+6.09390889788,+4.78782777303
2010-08-16 14:26:00 UTC,+0,+6.0749885929,+4.33919520526,+4.77330737034,+4.33921494979,+3.03784447655,+3.0376880516,+0,+2.61070691323,+2.61077028585,+5.65592309604,+5.65560052175,+6.09027555562,+1.30544443669,+2.17553398869,+0,+3.91585402745,+2.61069781743,+6.09076117025,+4.78535475291
2010-08-16 14:26:30 UTC,+0,+6.07519687767,+4.33934397594,+4.77347102656,+4.33936372089,+3.03794863401,+3.03779220199,+3.4719477606,+2.6092540649,+2.60931739174,+5.65277570221,+5.65245335273,+6.08688654909,+1.30471794778,+2.1743233307,+0,+3.9136749062,+2.60924497692,+6.08737180216,+4.78269188738
2010-08-16 14:27:00 UTC,+0,+6.07928447364,+4.34226360574,+4.77668278575,+0,+0,+0,+3.47428386799,+2.61197949,+2.61204290274,+5.65867995665,+5.65835718543,+6.09324404923,+1.30608078179,+2.17659442648,+0,+3.91776276016,+0,+6.09372998055,+4.7876872062
2010-08-16 14:27:30 UTC,+0,+6.08327874732,+0,+4.77982121854,+0,+0,+0,+3.47656664054,+2.61030124084,+2.61036460069,+5.65504426317,+5.65472175161,+6.0893292582,+1.30524158243,+2.17519594203,+0,+3.91524556108,+0,+6.08981477194,+4.78461121268
2010-08-16 14:28:00 UTC,+0,+6.08675786407,+0,+4.78255487551,+0,+0,+0,+3.47855499507,+0,+2.60943650625,+5.65303373916,+0,+6.08716439455,+1.30477750846,+2.17442258566,+0,+3.91385355996,+0,+6.08764967723,+4.78291020064
2010-08-16 14:28:30 UTC,+0,+6.08876186499,+0,+4.78412948524,+0,+0,+0,+3.47970030423,+0,+0,+5.64844354543,+0,+6.08222183053,+1.30371798894,+2.17265694867,+2.60722447199,+3.91067550548,+0,+6.08270658562,+4.77902664854
