# file...... Output/hvac/house_hvac_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:hvac_load,house_3_14C_tm_3_C_14_Meter_75_862:hvac_load,house_3_15C_tm_3_C_15_Meter_75_863:hvac_load,house_3_1A_tm_3_A_1_Meter_76_864:hvac_load,house_3_2A_tm_3_A_2_Meter_76_865:hvac_load,house_3_3A_tm_3_A_3_Meter_76_866:hvac_load,house_3_4A_tm_3_A_4_Meter_76_867:hvac_load,house_3_5A_tm_3_A_5_Meter_76_868:hvac_load,house_3_6A_tm_3_A_6_Meter_76_869:hvac_load,house_3_7A_tm_3_A_7_Meter_76_870:hvac_load,house_3_8A_tm_3_A_8_Meter_76_871:hvac_load,house_3_9A_tm_3_A_9_Meter_76_872:hvac_load,house_3_10A_tm_3_A_10_Meter_76_873:hvac_load,house_3_11A_tm_3_A_11_Meter_76_874:hvac_load,house_3_12A_tm_3_A_12_Meter_76_875:hvac_load,house_3_13A_tm_3_A_13_Meter_76_876:hvac_load,house_3_14A_tm_3_A_14_Meter_76_877:hvac_load,house_3_15A_tm_3_A_15_Meter_76_878:hvac_load,house_3_16A_tm_3_A_16_Meter_76_879:hvac_load,house_3_17A_tm_3_A_17_Meter_76_880:hvac_load
2010-08-16 14:41:00 UTC,+0,+6.0358433468,+3.88058783661,+5.6361635771,+0,+5.63605540591,+3.46869971082,+1.73452383307,+4.33591640843,+6.06990744797,+5.63623945042,+2.60149831163,+1.30088596135,+4.33568044823,+0,+5.63556811672,+6.06884258305,+5.63559851595,+2.60157379805,+0
2010-08-16 14:41:30 UTC,+0,+0,+3.88710922068,+5.63776963436,+0,+5.63766142435,+3.46968815508,+1.73501812315,+0,+6.07163712395,+5.637845531,+2.60223963405,+1.30125667463,+4.33691594066,+0,+5.63717395096,+6.07057185577,+5.63720435453,+2.6023151489,+0
2010-08-16 14:42:00 UTC,+0,+0,+3.89336287822,+5.64096712356,+0,+5.64085883625,+3.47165604244,+1.73600220207,+0,+6.07508072481,+5.64104306662,+2.60371552812,+1.30199472531,+4.33937567464,+0,+5.64037099625,+6.07401465404,+5.64040140848,+2.60379109953,+0
2010-08-16 14:42:30 UTC,+0,+0,+3.89149462715,+5.64428967911,+0,+5.64418131147,+3.47370090165,+1.7370247722,+0,+6.07865901842,+5.64436567043,+2.60524915024,+1.30276164407,+4.34193161848,+0,+5.64369309049,+6.07759211359,+5.64372351175,+2.60532478044,+0
2010-08-16 14:43:00 UTC,+0,+0,+3.89903379881,+5.63795190481,+0,+5.6378436904,+3.46980033297,+0,+0,+6.07183342378,+5.63802780408,+2.60232376625,+1.30129874662,+4.33705615591,+5.20390896555,+5.63735619616,+6.07076810997,+5.63738660022,+2.60239928431,+2.16869277157
2010-08-16 14:43:30 UTC,+0,+0,+3.90723409962,+5.63723202198,+0,+5.63712382497,+3.46935728277,+0,+0,+6.07105813137,+0,+2.60199148342,+1.30113258189,+0,+5.2032445171,+5.63663641324,+6.06999299821,+5.63666681536,+2.60206698875,+2.16841585396
2010-08-16 14:44:00 UTC,+2.17347754092,+0,+3.91196175223,+5.63821077246,+0,+5.63810255179,+3.46995965247,+0,+0,+6.07211221655,+0,+2.60244325413,+0,+0,+5.20414789916,+5.63761502788,+6.07104683777,+5.63764543264,+2.60251877677,+2.16879235029
2010-08-16 14:44:30 UTC,+2.17411819799,+0,+3.9131148273,+5.63130804896,+0,+5.63119999524,+3.46571138702,+0,+0,+6.06467818824,+0,+2.59925710139,+0,+0,+5.19777671844,+5.63071326318,+6.06361454305,+5.63074364929,+2.59933250184,+2.16613707668
2010-08-16 14:45:00 UTC,+2.17516818534,+6.08937351594,+3.91500462807,+5.62250138994,+5.189602112,+5.62239354931,+3.46029134858,+1.73031907343,+0,+6.05519367755,+0,+0,+0,+0,+5.18964821479,+0,+6.05413224561,+5.62193819062,+2.59526737619,+2.16274941515
2010-08-16 14:45:30 UTC,+2.17291636088,+6.08306982693,+3.91095172251,+5.63002957038,+5.19655047419,+5.62992154757,+3.46492455029,+1.73263599316,+4.33119736776,+6.06330130474,+0,+0,+0,+0,+5.19659668885,+0,+6.06223798068,+5.62946534486,+2.59874236025,+2.16564528377
2010-08-16 14:46:00 UTC,+2.17236750862,+6.08153338659,+0,+5.63135059457,+5.19776975362,+5.63124253983,+0,+1.7330425597,+4.33221366377,+6.06472400857,+0,+0,+1.29977501916,+0,+5.19781598788,+0,+6.06366035282,+5.63078618916,+2.59935214072,+2.16615344268
2010-08-16 14:46:30 UTC,+2.17084485332,+6.07727091186,+0,+5.63646093071,+5.20248649343,+5.63635275233,+0,+1.73461534846,+4.33614516981,+6.07022768899,+0,+0,+1.3009545971,+0,+5.20253280351,+0,+0,+5.63589582905,+2.60171105553,+2.16811923798
2010-08-16 14:47:00 UTC,+2.16909551865,+6.07237387778,+0,+5.64380963383,+5.20926920253,+5.64370127779,+0,+1.73687703055,+4.34179870559,+6.07814202394,+0,+0,+1.3026508391,+0,+5.20931562152,+0,+0,+5.64324353176,+2.60510319312,+2.17094606666
2010-08-16 14:47:30 UTC,+2.16729531769,+6.06733445052,+0,+5.64525336447,+5.21060173772,+5.64514497354,+0,+1.73732136191,+4.34290940256,+6.07969687891,+0,+0,+1.30298408379,+0,+5.21064817808,+0,+0,+5.64468706597,+0,+2.17150142708
2010-08-16 14:48:00 UTC,+2.16488169668,+6.06057783454,+0,+5.65013407225,+5.21510653562,+5.65002556332,+0,+1.73882347849,+4.34666424948,+6.08495325609,+0,+2.60831735975,+1.30411065825,+4.34642753743,+5.21515304822,+0,+0,+5.64956710957,+0,+2.17337889096
2010-08-16 14:48:30 UTC,+2.15901867078,+6.04416506262,+3.88593821766,+0,+5.22389149513,+5.65954336679,+0,+0,+4.35398670309,+6.09520389485,+5.65972832026,+2.61234012479,+1.30630762898,+4.3537494791,+5.22393814839,+0,+0,+5.65908384868,+0,+0
2010-08-16 14:49:00 UTC,+2.15648711739,+6.03707831191,+3.88138184768,+0,+5.2274651646,+5.66341515266,+0,+0,+4.35696543351,+6.09937379362,+5.66360025593,+2.61412730324,+1.30720134354,+4.35672800136,+5.22751187502,+0,+0,+5.66295520182,+0,+0
2010-08-16 14:49:30 UTC,+2.15414304586,+6.03051639241,+3.87716291357,+0,+5.229252113,+5.66535116874,+0,+0,+4.35845489348,+6.10145887564,+5.66553634693,+2.61502094933,+1.30764822926,+4.35821735723,+5.22929885199,+5.66486052227,+0,+5.66489100152,+0,+0
2010-08-16 14:50:00 UTC,+2.15448568287,+6.03147555948,+3.87777960248,+0,+5.22087196418,+5.6562719457,+3.48114223447,+0,+4.35146985881,+6.09168058658,+5.65645677255,+2.6108300688,+1.30555249504,+4.35123281079,+5.22091856912,+5.6557823391,+0,+5.65581279338,+0,+0
2010-08-16 14:50:30 UTC,+2.15714954322,+6.03893268587,+3.88257410268,+0,+5.21808767756,+5.65325539309,+3.47928565932,+1.73981753463,+4.34914909582,+6.08843177072,+5.65344010323,+2.60943765764,+1.30485619179,+4.34891221002,+5.21813423792,+5.65276613204,+6.08736258892,+5.65279657806,+2.60951344834,+0
2010-08-16 14:51:00 UTC,+2.16247769829,+6.05384815622,+3.8921638852,+0,+5.21362846735,+5.64842419414,+3.47631223728,+1.73833061945,+4.34543224764,+6.08322858747,+5.64860871736,+2.60720762349,+1.30374101822,+4.34519562171,+5.21367495626,+5.64793548666,+6.08216061755,+5.64796591948,+2.60728332877,+2.17276287679
2010-08-16 14:51:30 UTC,+2.16293942579,+6.05514070152,+3.89299491695,+0,+5.20841042003,+5.64277085532,+3.4728328187,+1.73659067109,+4.34108289169,+6.07713996237,+5.64295515972,+2.60459809748,+1.30243607199,+4.34084657002,+5.20845682524,+5.64228279601,+6.07607341147,+5.64231321344,+2.60467370274,+2.17058815201
2010-08-16 14:52:00 UTC,+2.16293142219,+6.05511829659,+3.89298051185,+5.63874834059,+5.20459772802,+5.63864010694,+3.47029049752,+1.73531933574,+4.3379049297,+6.07269116145,+5.63882425142,+2.60269138432,+1.30148258147,+4.33766883042,+5.20464407201,+5.63815252141,+6.07162564778,+5.63818292762,+2.60276691647,+2.16899913683
2010-08-16 14:52:30 UTC,+2.16742285521,+6.06769147517,+3.90106433585,+5.63405631817,+5.20026708335,+5.63394819798,+3.46740280302,+1.73387528994,+4.33429524277,+6.0676379926,+5.63413216086,+2.60052564494,+1.30039955962,+4.3340593961,+5.20031335776,+5.63346115066,+6.0665736572,+5.63349154417,+2.60060109403,+2.16719425455
2010-08-16 14:53:00 UTC,+2.1676050326,+6.06820145692,+3.90139222451,+5.63981652378,+5.20558364016,+5.63970826429,+3.47094790844,+1.7356480864,+4.338726709,+0,+5.63989245013,+2.60318443534,+0,+4.33849055221,+5.20562999998,+5.63922055624,+6.07277578111,+5.63925096534,+2.60325998639,+2.16941003532
2010-08-16 14:53:30 UTC,+2.16664321208,+6.06550896623,+3.89966110932,+5.6366187766,+5.20263218216,+5.63651059443,+3.46897986226,+1.73466392802,+4.3362666044,+0,+5.63669465652,+2.60170842216,+0,+4.33603061974,+5.20267849459,+5.63602325311,+6.06933270524,+5.63605365356,+2.60178391663,+2.16817995657
2010-08-16 14:54:00 UTC,+2.16911629555,+6.07243203997,+3.9041122437,+5.62905241348,+5.19564857763,+5.62894441432,+3.46432316127,+0,+4.33044561714,+0,+5.62912818353,+2.59821594723,+0,+4.33021003992,+5.19569477777,+5.62845794113,+6.06118585726,+5.62848832116,+2.59829130774,+2.16526940037
2010-08-16 14:54:30 UTC,+2.16771363909,+6.06850548675,+3.90158769797,+5.63200018019,+5.1983693083,+5.63189210971,+3.46613735765,+0,+4.33271340589,+0,+5.63207599305,+2.59957657471,+0,+4.33247766988,+5.19841555221,+5.63140529819,+6.06435977389,+5.63143568617,+2.59965198742,+2.16640331913
2010-08-16 14:55:00 UTC,+0,+6.07314414813,+3.90457008786,+5.62868340213,+5.19530798741,+5.6285754119,+3.46409605407,+0,+4.33016172772,+0,+5.62875916683,+2.59804561931,+1.29915937253,+4.32992617038,+5.19535418207,+5.62808898105,+6.06078853568,+5.62811936008,+2.59812097328,+2.16512745262
2010-08-16 14:55:30 UTC,+0,+6.0737759654,+3.90497630965,+5.63575346076,+5.20183351261,+5.63564529952,+3.46844730561,+0,+4.33560089591,+0,+5.63582932812,+2.60130901048,+1.30079129746,+4.33536495782,+5.2018798122,+5.63515805743,+6.06840100304,+5.63518845554,+2.60138448964,+2.16784709517
2010-08-16 14:56:00 UTC,+0,+6.06812124995,+0,+5.63843717522,+5.20431052843,+5.63832894908,+3.47009899155,+1.73522356961,+4.33766554267,+0,+5.63851308155,+2.60254775692,+1.3014107577,+4.33742946011,+5.20435686782,+5.63784139918,+6.07129060994,+5.63787180455,+2.60262328357,+2.16887944075
2010-08-16 14:56:30 UTC,+0,+6.06638940527,+0,+5.64738625205,+5.2125703512,+5.64727780953,+3.47560668041,+1.73797779254,+4.34455028479,+0,+5.64746228837,+2.60667846353,+1.30347640109,+4.34431372057,+5.21261682314,+5.6467892335,+6.08092625332,+5.6468196632,+2.60675414852,+0
2010-08-16 14:57:00 UTC,+0,+0,+0,+5.65098831014,+5.21589498049,+5.65087978056,+3.47782355879,+1.73908638399,+4.34732143543,+6.08587324491,+5.6510643988,+2.60834109816,+1.30430783511,+4.3470846774,+5.21594150572,+5.65039079167,+6.08480465894,+5.6504212312,+2.60841684686,+0
2010-08-16 14:57:30 UTC,+0,+0,+0,+5.65612359101,+5.22063474467,+5.65601493734,+3.48098405553,+1.74066684936,+4.35127213139,+6.0914037896,+5.65619975429,+2.61071143631,+1.30549317051,+4.35103509713,+5.22068134582,+5.65552536008,+6.09033391553,+5.65555581366,+2.6107872758,+0
2010-08-16 14:58:00 UTC,+2.15911034099,+0,+0,+5.66064190597,+5.22480506149,+0,+3.48376484199,+1.74205743343,+4.3547481804,+6.09626988027,+5.66071813491,+2.61279699589,+1.30653609659,+4.35451090318,+5.22485172937,+5.66004304835,+6.09519887323,+5.66007351433,+2.61287291524,+0
