# file...... Output/hvac/house_hvac_file_017.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_2B_tm_2_B_2_Meter_38_321:hvac_load,house_2_3B_tm_2_B_3_Meter_38_322:hvac_load,house_2_4B_tm_2_B_4_Meter_38_323:hvac_load,house_2_5B_tm_2_B_5_Meter_38_324:hvac_load,house_2_6B_tm_2_B_6_Meter_38_325:hvac_load,house_2_7B_tm_2_B_7_Meter_38_326:hvac_load,house_2_8B_tm_2_B_8_Meter_38_327:hvac_load,house_2_1B_tm_2_B_1_Meter_39_328:hvac_load,house_2_2B_tm_2_B_2_Meter_39_329:hvac_load,house_2_3B_tm_2_B_3_Meter_39_330:hvac_load,house_2_4B_tm_2_B_4_Meter_39_331:hvac_load,house_2_5B_tm_2_B_5_Meter_39_332:hvac_load,house_2_6B_tm_2_B_6_Meter_39_333:hvac_load,house_2_7B_tm_2_B_7_Meter_39_334:hvac_load,house_2_8B_tm_2_B_8_Meter_39_335:hvac_load,house_2_1C_tm_2_C_1_Meter_41_336:hvac_load,house_2_2C_tm_2_C_2_Meter_41_337:hvac_load,house_2_3C_tm_2_C_3_Meter_41_338:hvac_load,house_2_4C_tm_2_C_4_Meter_41_339:hvac_load,house_2_5C_tm_2_C_5_Meter_41_340:hvac_load
2010-08-16 14:55:00 UTC,+4.73957666825,+2.58569463261,+3.87843103019,+0,+5.60117720172,+0,+5.17109178173,+3.01566552667,+4.73824531299,+5.59971256991,+0,+2.15410000971,+2.58487216118,+4.73820325129,+4.73857882215,+0,+3.87230336523,+5.59247917443,+0,+4.302172127
2010-08-16 14:55:30 UTC,+4.73884927363,+2.58529778159,+3.87783577584,+0,+5.60031758696,+2.58551787121,+5.17029813306,+3.01498703694,+4.73717930368,+5.59845274562,+5.16762146457,+2.15361535714,+2.58429059188,+4.73713724554,+4.73751271637,+0,+3.87289030871,+5.59332681053,+0,+4.30282420861
2010-08-16 14:56:00 UTC,+4.73871038961,+2.58522200942,+3.87772212184,+0,+5.60015345769,+2.58509280549,+5.17014659893,+3.01494437394,+4.73711227369,+5.59837352868,+5.16754834519,+2.1535848825,+2.58425402317,+4.73707021578,+4.73744568032,+4.29971351986,+3.87013609898,+5.58934931084,+0,+4.29976434078
2010-08-16 14:56:30 UTC,+4.73482663795,+0,+3.87454390179,+0,+5.59556374794,+2.58297405451,+5.16590909926,+3.01242816536,+4.73315893209,+5.59370141586,+5.16323585915,+2.15178752742,+2.58209724818,+4.73311688734,+4.73349198086,+4.29837081082,+3.86892749128,+5.58760389673,+0,+4.29842160362
2010-08-16 14:57:00 UTC,+4.73688893356,+0,+3.87623155588,+0,+5.59800091155,+2.58409912411,+5.16815923724,+3.01374002864,+4.73522006629,+5.59613729227,+5.1654842387,+2.15272460559,+2.58322171534,+4.73517801469,+4.73555330166,+4.29583745117,+3.86664714757,+5.58431073231,+0,+4.2958881909
2010-08-16 14:57:30 UTC,+4.73436992846,+0,+3.87417015923,+0,+5.59502402138,+2.58272490014,+5.16541079078,+3.01213764424,+4.73270247979,+5.59316197433,+5.16273794009,+2.15158000503,+2.58184822721,+4.73266043656,+4.73303548723,+4.2939964198,+3.86498998675,+5.58191753912,+3.00610524078,+4.29404712094
2010-08-16 14:58:00 UTC,+4.73625756883,+0,+3.87571488635,+4.30599606308,+5.59725478227,+2.5837546879,+5.16747036519,+3.01341447007,+4.73470856492,+5.595532793,+5.16492626959,+2.15249205558,+2.58294266194,+4.73466651503,+4.73504175397,+4.29205023129,+3.86323817114,+5.57938765012,+3.00474271921,+4.29210089162
2010-08-16 14:58:30 UTC,+4.73803525258,+0,+3.87716963182,+4.30761228048,+5.59935559951,+2.58472448966,+5.16940996767,+0,+4.73682416597,+5.59803303906,+5.16723406409,+0,+2.58409684386,+4.73678210902,+4.73715754652,+4.28845606243,+3.86000296481,+5.57471551885,+3.00222645075,+4.28850664735
2010-08-16 14:59:00 UTC,+4.73955773433,+0,+0,+4.30899647576,+5.60115482614,+2.5855550679,+5.17107112323,+0,+4.73823832375,+5.59970430993,+5.16877669218,+0,+2.58486834815,+4.73819626207,+4.73857183228,+4.28850692226,+3.86004874508,+5.57478163256,+3.00226205758,+4.28855750824
2010-08-16 14:59:30 UTC,+4.74020171532,+2.586035645,+0,+4.30958196419,+5.60191586498,+2.58590638679,+5.17177376062,+0,+4.73895385358,+5.6005499328,+5.1695572249,+0,+2.58525871076,+4.73891178951,+4.73928742686,+4.28504483697,+3.85693243048,+5.57028119938,+2.99983826037,+4.28509535024
2010-08-16 15:00:00 UTC,+4.74212953679,+2.58708742337,+0,+4.31133468232,+5.60419411087,+2.58695809499,+5.17387717584,+0,+4.74088088481,+5.60282732446,+5.17165931887,+0,+2.58631001694,+4.74083881428,+4.74121463245,+4.28667040842,+3.85839565039,+5.57239431187,+3.00097631887,+4.28672095584
2010-08-16 15:00:30 UTC,+4.74459161838,+2.58843225322,+0,+4.31357575112,+0,+2.58830283514,+5.1765666546,+0,+4.74318918286,+5.60555530243,+5.17417731621,+0,+2.58756932604,+4.74314710458,+4.74352313936,+4.28759431612,+3.85922728415,+5.57359531777,+3.00162314432,+4.28764488294
2010-08-16 15:01:00 UTC,+0,+2.5898209294,+0,+4.31588988695,+0,+0,+5.17934382013,+0,+4.74606733511,+0,+5.17731693667,+0,+0,+4.74602524712,+4.74640155196,+4.28720002514,+3.85887237242,+5.57308277112,+3.00134710221,+4.2872479896
2010-08-16 15:01:30 UTC,+0,+2.59003993629,+0,+4.31625484725,+0,+0,+5.17978180443,+3.02068316291,+4.74612877378,+0,+5.17738395679,+2.15768416159,+0,+4.74608668558,+4.7464629962,+4.28897705863,+0,+5.57539277215,+3.00259119886,+4.28902505822
2010-08-16 15:02:00 UTC,+0,+2.5890205475,+3.88388396065,+4.3145561041,+0,+0,+5.17774316399,+3.01969285748,+4.74457285501,+0,+5.17568668923,+2.15697677571,+0,+4.74453077207,+0,+4.28803745231,+0,+5.57417135929,+3.00193338286,+4.28808543333
2010-08-16 15:02:30 UTC,+0,+2.58712759562,+3.88058039454,+4.31140162667,+0,+0,+5.17395751492,+3.01755397641,+4.74121235132,+0,+5.17202089774,+2.15544894981,+0,+4.74117027968,+0,+4.29191353014,+0,+5.57920994957,+3.00464701511,+4.29196158773
2010-08-16 15:03:00 UTC,+0,+2.58689873207,+3.88023711203,+4.31102024093,+0,+0,+5.17349981864,+3.01728707254,+4.74079300526,+0,+5.17156345584,+2.15525829749,+0,+4.74075093503,+0,+4.29629071837,+0,+5.58489994328,+3.00771147328,+4.29633886235
2010-08-16 15:03:30 UTC,+0,+2.5859131239,+3.87875875489,+4.30937779099,+0,+2.58578387386,+5.17152873489,+3.01618334656,+4.73905888584,+0,+5.16967179891,+2.15446989407,+0,+4.73901682142,+0,+4.29966802422,+0,+5.58929017016,+3.0100759162,+4.29971623479
2010-08-16 15:04:00 UTC,+4.73513820327,+2.5832746647,+3.8748012137,+4.3049809758,+0,+2.58314559073,+5.16625217152,+3.01327963267,+4.73449671513,+0,+5.16469517414,+2.15239573976,+2.58282708569,+0,+0,+4.2981974859,+0,+5.58737858824,+3.00904639618,+4.29824566748
2010-08-16 15:04:30 UTC,+4.73345496187,+0,+3.87342375228,+4.30345062072,+5.59394612521,+2.58222731016,+5.16441561134,+3.01226170444,+4.73289739697,+0,+5.16295056467,+2.15166862258,+2.58195456574,+0,+0,+4.2993147501,+0,+5.58883094213,+3.00982858992,+4.29936295371
2010-08-16 15:05:00 UTC,+4.73274654427,+0,+3.87284247776,+4.30280654763,+5.59310893598,+2.58184083789,+5.1636426672,+3.01181106829,+4.73218937991,+0,+5.16217822726,+2.15134672829,+2.58156830175,+0,+0,+4.30053100106,+0,+5.59041591978,+3.01068221076,+4.3005822665
2010-08-16 15:05:30 UTC,+4.7304096271,+0,+3.87093008967,+4.30068188915,+5.59034722896,+2.58056594903,+5.16109289078,+3.0100150662,+4.72936759102,+5.58922075747,+5.15910009083,+2.15006382449,+2.58002885368,+0,+0,+4.30160287258,+3.87183949077,+5.59180926883,+3.01143262623,+4.30165416067
2010-08-16 15:06:00 UTC,+4.72852126226,+0,+3.86938476899,+4.29896504165,+5.58811560926,+2.57953576476,+5.15903252328,+3.00881358165,+4.72747987847,+5.58698983309,+5.15704088762,+2.14920559102,+2.57899899793,+0,+0,+4.30296596676,+3.87306644936,+5.59358118452,+3.01238569212,+4.30301728364
2010-08-16 15:06:30 UTC,+4.72739277331,+0,+3.86846128358,+4.29793905163,+5.58678199083,+2.57892012546,+5.1578012453,+3.00789864624,+4.72604237767,+5.5852909751,+5.15547279603,+2.14855204271,+2.57821475855,+0,+4.72637478203,+4.30435571701,+3.87431740178,+5.59538775106,+3.01335865311,+4.30440706324
2010-08-16 15:07:00 UTC,+4.73160303959,+2.58159440915,+3.87190670448,+4.30176690579,+5.59175341732,+2.58121700691,+0,+3.01048629664,+4.73010796474,+5.59009574119,+5.15990772434,+2.15040042951,+2.58043277013,+0,+4.73044073731,+4.3054963353,+3.87534410364,+5.59687046554,+3.01415719737,+4.30554770561
2010-08-16 15:07:30 UTC,+4.73141692289,+2.58124441064,+3.87175439807,+4.30159543651,+5.59153346984,+2.58111547221,+0,+3.01021636623,+4.7296838636,+5.58959453269,+5.15944509542,+2.15020761529,+2.58020139855,+4.72964183038,+4.73001659774,+4.30572492604,+3.87554986444,+5.59716761559,+3.01431723322,+0
2010-08-16 15:08:00 UTC,+4.73570686023,+2.58358491226,+3.87526501669,+4.30549572113,+5.59660319702,+2.58345581758,+0,+3.01294479777,+4.73397063916,+5.59466070232,+5.16412130638,+2.15215656356,+2.58254008105,+4.73392575144,+4.73430376143,+4.30544809958,+3.87530068536,+5.59680776287,+3.01412342767,+0
2010-08-16 15:08:30 UTC,+4.73811592162,+2.58489924656,+3.87723644301,+4.30768596872,+5.59945015801,+0,+0,+3.01443154374,+4.73630654041,+5.59742130214,+5.16666941442,+2.15321856233,+2.58381444938,+4.73626164208,+4.7366398741,+4.30486845525,+3.87477893157,+5.59605427061,+3.01371761999,+0
2010-08-16 15:09:00 UTC,+4.73867439439,+2.58520393781,+3.87769346247,+4.3081937157,+5.60011014543,+0,+0,+3.01486289583,+4.73698425934,+5.59822223958,+5.16740870127,+2.15352668181,+2.58418418399,+4.73693935794,+4.73731765438,+4.30440121325,+3.87435835419,+5.59544689259,+0,+0
2010-08-16 15:09:30 UTC,+4.73714259513,+2.58436821968,+3.87643993305,+4.30680104899,+5.59829990814,+0,+0,+3.01388849907,+4.73545333564,+5.59641297316,+5.16573869959,+0,+2.58334897717,+4.73540844119,+4.73578659213,+4.30882398321,+3.87833941088,+0,+0,+0
2010-08-16 15:10:00 UTC,+4.74028911495,+2.58608489605,+3.87901484951,+4.309661772,+5.60201837681,+0,+0,+0,+4.73910665852,+5.60073051975,+5.16972391154,+0,+0,+4.73906174746,+4.73944024562,+4.30925758039,+3.87872970359,+0,+0,+0
2010-08-16 15:10:30 UTC,+4.73848003766,+2.58509790078,+3.87753441299,+4.30801701229,+5.59988046011,+0,+5.16989839834,+0,+4.73744102765,+5.59875837574,+5.16790696507,+0,+0,+4.73739612417,+4.73777446403,+4.30719919113,+3.87687689095,+0,+0,+0
2010-08-16 15:11:00 UTC,+4.73598584041,+2.58373711808,+3.87549331673,+4.30574936167,+5.59693288795,+0,+5.16717701607,+0,+4.73494766523,+5.59581169007,+5.16518709115,+0,+0,+4.73490277308,+4.73528087592,+0,+3.87508979259,+0,+0,+0
2010-08-16 15:11:30 UTC,+4.73826132543,+2.5849785759,+3.87735543249,+4.30781816559,+5.59962199214,+2.58484938821,+5.16965976463,+0,+4.73729418346,+5.59858483352,+5.1677467807,+0,+0,+4.73724928065,+4.73762760656,+0,+3.87164925613,+0,+0,+4.30144281434
2010-08-16 15:12:00 UTC,+4.73776285905,+2.5847066229,+3.87694751853,+4.30736497465,+5.5990329186,+2.58457745336,+5.16911589523,+0,+4.73679586896,+5.59799591945,+5.16720319642,+0,+0,+4.73675096842,+4.73712924695,+0,+3.86904109041,+0,+3.00925486381,+4.29854520185
2010-08-16 15:12:30 UTC,+4.7394987223,+0,+3.87836804125,+0,+5.60108431298,+2.58552444139,+5.17100987026,+0,+4.73833967849,+5.59982041211,+5.16888725457,+0,+0,+4.73829477092,+4.73867319619,+0,+3.86799729124,+0,+3.00844302169,+4.29738556488
2010-08-16 15:13:00 UTC,+4.73824583107,+0,+3.87734275285,+0,+5.59960368135,+2.58484093536,+5.16964285895,+3.01460497392,+4.73657902527,+5.59773965097,+5.16696665339,+2.15334244539,+2.58396310553,+4.73653412571,+4.73691238363,+0,+3.86679140161,+0,+3.00750510946,+4.29604584912
2010-08-16 15:13:30 UTC,+0,+0,+3.88118349556,+0,+5.6051501454,+2.58740135721,+5.17476369977,+3.01750662042,+4.74113794795,+5.60312744057,+5.17193973513,+2.15541512292,+2.58645025965,+4.74109302763,+4.74147171887,+0,+3.86480180458,+0,+3.0059576483,+4.29383545243
2010-08-16 15:14:00 UTC,+0,+0,+3.88101460433,+0,+5.60490624749,+2.58728876628,+5.17453851804,+3.01737534325,+4.74093169179,+5.60288368457,+5.17171474146,+2.15532135022,+2.58633773507,+4.74088677241,+4.74126544404,+0,+3.86246621882,+5.57826853777,+3.00414108535,+4.2912406703
2010-08-16 15:14:30 UTC,+0,+0,+3.884288492,+0,+5.60963410946,+2.58947129561,+5.17890357418,+3.02011667056,+0,+5.60797624809,+5.17641532137,+2.15728045444,+2.58868860448,+4.74519586743,+4.7455749486,+0,+3.86143012042,+5.57677225603,+3.00333523271,+4.2900895888
2010-08-16 15:15:00 UTC,+0,+2.58876671363,+3.88303742266,+0,+5.6078274246,+2.58863727325,+5.17723553042,+3.01918940674,+0,+5.60625449907,+5.17482609839,+2.15661809929,+2.58789379711,+4.74373900193,+4.74411531436,+0,+3.86273129619,+5.57865134928,+3.00434725622,+4.29153516515
2010-08-16 15:15:30 UTC,+0,+2.58742957127,+3.8810330967,+0,+5.60493295255,+2.58730109417,+5.17456317382,+3.01763138173,+0,+5.60336154895,+5.17215582377,+2.15550518418,+2.58655833061,+4.74129111946,+4.74166720195,+4.29000923631,+3.86140373853,+5.57673415661,+3.00331471351,+4.29006027912
2010-08-16 15:16:00 UTC,+0,+2.58560109203,+0,+0,+5.60097230653,+2.58547273569,+5.1709064589,+3.01543026855,+0,+5.59927450901,+5.16838337063,+2.15393290381,+2.58467163885,+4.73783285261,+4.73820861025,+4.29045802289,+3.86180770378,+5.5773175431,+3.00362890805,+4.29050907522
2010-08-16 15:16:30 UTC,+4.74101583074,+2.5864805037,+0,+4.31032248057,+5.6028771891,+0,+5.17266330492,+3.01657012433,+0,+5.60139099992,+5.17033695141,+2.15474711586,+2.58564867017,+4.73962373072,+4.73999965659,+4.29079444016,+3.86211052228,+5.5777548585,+3.00386443306,+4.29084549961
2010-08-16 15:17:00 UTC,+4.73874152126,+2.58523968816,+0,+4.30825474547,+5.60018947408,+0,+5.17018184089,+3.01512323197,+0,+5.59870440165,+5.16785714546,+2.15371358406,+2.58440846139,+4.73735045375,+4.73772616609,+4.29034716783,+3.86170792009,+5.57717344041,+3.00355129868,+4.29039821781
2010-08-16 15:17:30 UTC,+4.73827558724,+2.58498548433,+0,+4.307831132,+5.59963884635,+0,+5.16967346746,+3.01482680948,+0,+5.59815400262,+5.16734911163,+2.15350184608,+2.58415438183,+4.73688473118,+4.73726039978,+4.29088095876,+0,+5.57786732573,+3.00392500454,+4.29093202004
2010-08-16 15:18:00 UTC,+4.73780556873,+2.58472905209,+0,+4.30740380503,+5.59908339169,+0,+5.16916063749,+3.01452754142,+0,+5.59759831993,+5.16683620085,+2.15328733651,+2.58389786317,+4.73641453783,+4.73679016225,+4.28983288771,+0,+5.57650491759,+3.00319125224,+4.28988392679
2010-08-16 15:18:30 UTC,+4.73947110008,+2.58563773105,+0,+4.30891805701,+5.60105166982,+0,+5.1709778731,+3.01538934428,+4.73781018306,+5.59919852058,+5.16831323116,+2.15390293175,+2.58463656048,+4.73776855466,+4.73814430627,+4.28936603301,+0,+5.57589804401,+3.00286440826,+4.2894170622
2010-08-16 15:19:00 UTC,+4.74190560976,+2.58696594846,+3.8803376885,+4.31113144141,+5.60392870496,+2.58683750198,+5.17363412908,+3.01715975733,+4.74059176658,+5.60248583398,+5.17134312731,+2.15516755721,+0,+4.74055012938,+4.74092614227,+4.28823331002,+0,+5.57442559517,+3.00207139127,+4.2882843152
2010-08-16 15:19:30 UTC,+4.7442726304,+2.58825734523,+3.88227471121,+4.31328346675,+5.60672598348,+2.58812881349,+5.17621674876,+3.01866538378,+4.74295733083,+5.60528149011,+5.17392359242,+2.15624304268,+0,+4.74291568612,+4.74329192121,+4.28800599295,+0,+5.57413010127,+3.00191224706,+4.28805699332
2010-08-16 15:20:00 UTC,+4.74515573572,+2.58873914895,+3.88299738975,+4.31408636006,+5.60776961255,+2.58860937167,+5.17718029133,+3.01922734502,+4.74384025595,+5.60632494307,+5.17488672732,+2.15664445775,+0,+4.74379860843,+4.74417492646,+4.28633866479,+0,+5.57196270866,+3.00074495411,+4.2863896298
2010-08-16 15:20:30 UTC,+4.74392224475,+0,+3.88198797734,+4.31296490645,+5.60631190755,+2.58793644995,+5.17583444838,+3.01839679155,+4.74253533228,+5.60478276646,+5.1734632572,+2.15605118431,+0,+4.74249368891,+4.74286988436,+4.28595841142,+0,+5.57146840986,+3.00047873952,+4.28600936837
2010-08-16 15:21:00 UTC,+4.74321405981,+0,+3.88140844278,+4.3123210456,+5.60547499447,+2.58755010499,+5.17506175874,+0,+4.74216688887,+5.60434733501,+5.17306134236,+0,+0,+4.74212524667,+4.74250140752,+4.28596771034,+3.85828303148,+5.5714804977,+3.00048524969,+4.28601866749
2010-08-16 15:21:30 UTC,+4.74265710179,+0,+3.88095266292,+4.3118146758,+5.60481679712,+2.58724626073,+5.17445407044,+0,+4.7416101187,+5.60368933642,+5.17245399213,+0,+0,+4.74156847827,+4.74194458682,+4.28612897867,+3.8579095373,+5.57169013357,+3.00059815331,+4.28617993924
2010-08-16 15:22:00 UTC,+4.73680264829,+0,+3.87616174166,+4.30649197934,+5.59789816852,+2.58405240766,+5.16806636644,+0,+4.73558831558,+5.59657268723,+5.16588513544,+0,+2.5834234268,+4.73554669419,+4.7359222371,+4.28796085237,+3.85955845638,+5.57407142212,+3.00188064426,+4.28801185178
2010-08-16 15:22:30 UTC,+4.73515076937,+0,+3.87480994642,+4.30499013971,+5.5959460245,+2.5831512375,+5.16626402668,+0,+4.73393709177,+5.59462124837,+5.16408390549,+0,+2.58252258875,+4.73389547558,+4.73427086335,+4.2881422402,+3.85972172846,+5.57430721172,+3.00200763349,+4.28819324345
2010-08-16 15:23:00 UTC,+4.73565445834,+2.58355545134,+3.87522213424,+4.30544807888,+5.59654126994,+2.58342602125,+0,+0,+4.73436888188,+5.59513154382,+5.16455492175,+0,+2.58275815523,+4.73432726433,+4.73470269268,+4.29140493884,+3.86265857163,+5.57854845773,+3.00429184188,+4.29145601122
2010-08-16 15:23:30 UTC,+4.73298811645,+2.58210075101,+3.87304016544,+4.30302391941,+5.59339026215,+2.58197141842,+0,+0,+4.73201368737,+5.59234814275,+5.16198576858,+0,+2.58147326045,+4.73197207721,+0,+4.29651366297,+3.86725707191,+5.58518938856,+3.0078684486,+4.29656484348
2010-08-16 15:24:00 UTC,+4.73112436267,+2.58108392597,+3.87151498497,+4.30132944941,+5.59118773042,+0,+0,+3.01025350502,+4.7297410124,+5.58966226439,+5.15950663151,+2.15023434535,+2.58023338483,+4.72969940935,+0,+4.29783022764,+3.86844214719,+5.58690081686,+0,+4.29788143599
2010-08-16 15:24:30 UTC,+4.73225333422,+2.5816998692,+3.87243886523,+4.30235587706,+5.59252191719,+0,+0,+3.01097173368,+4.73086945689,+5.59099587553,+5.16073759001,+2.15074738398,+2.58084901655,+4.73082785032,+0,+4.29714327687,+3.8678238043,+5.58600783607,+0,+4.2971944707
2010-08-16 15:25:00 UTC,+4.73009365412,+2.58052159293,+3.870671517,+4.30039235955,+5.58996966809,+0,+0,+3.00959778913,+4.72871078486,+5.58844472739,+5.15838281253,+2.14976596028,+2.5796713361,+4.72866918503,+0,+4.30038244682,+3.87073946825,+5.59021849677,+0,+4.30043370913
2010-08-16 15:25:30 UTC,+4.72991813269,+2.58042583209,+3.87052788113,+4.30023278063,+5.58976224181,+0,+0,+3.00948612595,+4.72853534534,+5.58823739057,+5.15819143515,+2.14968619804,+2.57957562369,+4.72849374606,+0,+4.2971759451,+3.86785320988,+5.58605030213,+0,+4.29722713962
2010-08-16 15:26:00 UTC,+0,+2.58127127349,+3.87179599573,+4.30164165135,+5.59159354149,+0,+0,+3.01038848245,+4.72995308211,+5.58991289127,+5.15973796678,+2.15033076121,+2.58034908111,+4.7299114784,+0,+4.29779140871,+3.86840720521,+5.58685035539,+0,+4.29784261625
2010-08-16 15:26:30 UTC,+0,+2.58083515965,+3.87114184948,+4.30091489724,+5.59064888096,+0,+5.16137337694,+3.01012813874,+4.72954404328,+0,+5.15929176866,+2.15014479483,+2.58012592676,+4.72950244085,+0,+4.30159211839,+3.8718283261,+5.59179097264,+0,+0
2010-08-16 15:27:00 UTC,+0,+2.58284172059,+3.8741515782,+4.30425869496,+5.59499526683,+2.58271233833,+5.16538622862,+3.01251370721,+4.73329212755,+0,+5.1633803492,+2.15184883262,+2.5821707235,+4.73325051338,+0,+4.3009525097,+3.87125259714,+5.59095953273,+3.01097607534,+0
2010-08-16 15:27:30 UTC,+0,+2.5830615565,+3.87448131972,+4.30462503661,+5.59547145061,+2.58293215951,+5.16582587084,+3.01277007879,+4.7336949256,+0,+5.16381973961,+2.15203196165,+2.58239047312,+4.73365331016,+0,+4.2957396856,+3.86656039404,+5.58418328017,+3.00732658873,+0
2010-08-16 15:28:00 UTC,+0,+2.5854451754,+3.87805661427,+4.30859717603,+5.60063457739,+2.58531561871,+5.1705927877,+3.01535211701,+4.73775169341,+0,+5.16824504632,+2.1538763399,+2.58460367442,+4.73771006519,+4.73808581132,+4.29595424285,+3.86675352281,+5.58446218736,+3.0074767998,+0
2010-08-16 15:28:30 UTC,+0,+0,+3.88034969653,+4.31114478229,+5.6039460459,+2.58684429502,+5.1736501393,+3.01719699355,+4.74065027024,+0,+5.17140694577,+2.15519415545,+0,+4.74060863286,+4.74098465124,+4.29597520563,+3.86677239196,+5.5844894373,+3.00749147578,+0
2010-08-16 15:29:00 UTC,+4.73760951043,+0,+3.87682202752,+4.30722555459,+5.59885169551,+2.58449258522,+5.16894672128,+3.01453818225,+4.73647288032,+0,+5.16685005887,+2.15329493737,+0,+4.73643125614,+4.73680688212,+4.29487618853,+3.86578313707,+5.58306080336,+3.00672205631,+0
2010-08-16 15:29:30 UTC,+4.73903551426,+0,+3.87798898059,+4.30852203525,+5.60053690674,+2.58527053092,+5.17050261216,+3.01544545768,+4.73789834554,+0,+5.16840502114,+2.15394301417,+0,+4.73785671686,+4.73823247678,+4.29188818476,+3.86309355434,+5.57917663857,+3.00463016133,+0
2010-08-16 15:30:00 UTC,+4.73903022617,+0,+3.87798465308,+4.30851722744,+5.60053065743,+2.585267646,+5.17049684234,+3.01544209313,+4.73789305941,+0,+5.1683992548,+2.15394061083,+0,+4.73785143075,+4.73822719013,+4.29148976771,+3.86273492844,+5.57865872841,+3.00435123044,+0
2010-08-16 15:30:30 UTC,+4.73931909601,+0,+3.87822104626,+4.3087798594,+5.60087203568,+2.58542523679,+5.17081202381,+3.01570206043,+4.73830150684,+0,+5.16884480782,+2.15412630832,+0,+4.73825987689,+4.73863567466,+4.28991293133,+3.86131557541,+5.57660896787,+3.00324729062,+4.28996397211
2010-08-16 15:31:00 UTC,+4.73897559546,+2.58536739414,+3.87793994674,+4.30846755883,+5.60046609638,+2.58523784266,+5.17043723565,+3.01529550351,+4.73766274515,+5.59902427644,+5.16814801752,+2.15383590026,+0,+4.73762111722,+4.73799685499,+4.29017181791,+3.86154860621,+5.57694549961,+3.00342853657,+4.29022286418
2010-08-16 15:31:30 UTC,+4.73839213018,+2.58504906771,+3.87746247497,+4.3079370894,+5.59977657352,+2.58491953755,+5.16980062566,+3.01481645073,+4.73691008165,+5.59813476843,+5.16732697796,+2.1534937076,+2.58414452657,+4.73686845609,+4.73724412316,+4.29351090195,+3.86455420584,+5.58128604052,+3.00576622215,+4.29356201892
2010-08-16 15:32:00 UTC,+4.74192604785,+2.58697709905,+3.88035441377,+4.31115002312,+5.60395285811,+0,+5.17365642876,+3.01701885936,+4.7403703948,+5.60222421379,+5.17110164491,+2.15506691224,+2.5860323273,+4.7403287583,+4.7407047504,+0,+3.86296875919,+5.57899641553,+3.00453309856,+4.29180062275
2010-08-16 15:32:30 UTC,+4.73875437641,+2.58524670166,+3.87775891479,+4.30826643299,+5.60020466593,+0,+5.17019586695,+3.01519895267,+4.73751104937,+5.5988450003,+5.16798254087,+2.15376693293,+2.58447238919,+0,+4.73784514543,+0,+3.86547263751,+5.58261239496,+3.00648055696,+4.29458237623
2010-08-16 15:33:00 UTC,+4.74111309923,+2.58653357135,+3.8796891471,+0,+5.60299213827,+0,+5.17276943307,+0,+4.74008818682,+5.60189069653,+5.1707937996,+0,+2.58587836655,+0,+4.74042251681,+0,+3.86410145452,+5.58063219908,+3.00541408268,+4.29305902222
2010-08-16 15:33:30 UTC,+4.73843685271,+2.58507346738,+3.8774990731,+0,+5.59982942535,+0,+5.16984942172,+0,+4.73741284564,+5.59872894179,+5.16787541578,+0,+2.58441881337,+0,+4.73774693278,+0,+3.86658735893,+5.58422222157,+3.0073475614,+4.29582080714
2010-08-16 15:34:00 UTC,+4.73555939527,+2.5835035869,+3.87514434051,+0,+5.59642892708,+0,+5.16670987213,+0,+4.73453636189,+5.59532947398,+5.16473761655,+0,+2.58284952525,+0,+4.73487018788,+0,+3.86351318557,+5.57978264962,+3.00495654076,+4.29240546841
2010-08-16 15:34:30 UTC,+4.73561386423,+2.58353330403,+3.87518891453,+0,+5.59649329697,+0,+5.16676930239,+0,+4.73459081242,+5.59539382436,+5.16479701367,+0,+2.58287923116,+0,+4.73492464335,+0,+3.86684226744,+5.58459034807,+3.00754582331,+4.29610400487
2010-08-16 15:35:00 UTC,+4.73578526679,+2.58362681767,+3.87532917974,+0,+5.59669585569,+2.5834973828,+5.16695631708,+0,+4.73483386143,+5.59568106301,+5.16506214258,+0,+2.58301182844,+0,+4.73516771443,+0,+0,+5.5853769318,+3.00796945378,+4.29670911948
2010-08-16 15:35:30 UTC,+4.73523789286,+2.58332818193,+0,+0,+5.59604898458,+2.58319876707,+5.1663590858,+0,+4.734179128,+5.59490729009,+5.1643479296,+0,+2.58265463351,+0,+4.73451292156,+0,+0,+5.58591752917,+3.00826060333,+4.29712499811
2010-08-16 15:36:00 UTC,+4.73177514529,+2.58143897935,+0,+0,+5.59195680697,+2.5813096911,+5.16258093502,+3.01046267691,+4.73006965266,+5.59005065594,+5.15986512722,+2.15038375913,+2.5804126771,+4.73002804858,+4.73040307303,+4.29664328253,+0,+5.58535788357,+3.00795919497,+4.29669446578
2010-08-16 15:36:30 UTC,+4.73289257862,+0,+0,+0,+5.59327735823,+2.58191929847,+5.16380014938,+3.01112792256,+4.73111485295,+5.59128588794,+5.16100527917,+2.15085895142,+2.58098289429,+4.7310732456,+4.73144836823,+4.29286120183,+0,+5.58044148257,+3.00531136848,+4.29291230505
2010-08-16 15:37:00 UTC,+4.73266230803,+0,+0,+4.30272770399,+5.59300523093,+2.58179367607,+5.16354890466,+3.01105738119,+4.73100402192,+5.59115490632,+5.16088437966,+2.15080856294,+2.58092242955,+4.73096241493,+4.73133752714,+4.29329284643,+0,+5.58100258585,+3.00561356196,+4.29334395879
