# file...... Output/hvac/house_hvac_file_041.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_6A_tm_3_A_6_Meter_70_801:hvac_load,house_3_7A_tm_3_A_7_Meter_70_802:hvac_load,house_3_8A_tm_3_A_8_Meter_70_803:hvac_load,house_3_1A_tm_3_A_1_Meter_71_804:hvac_load,house_3_2A_tm_3_A_2_Meter_71_805:hvac_load,house_3_3A_tm_3_A_3_Meter_71_806:hvac_load,house_3_4A_tm_3_A_4_Meter_71_807:hvac_load,house_3_5A_tm_3_A_5_Meter_71_808:hvac_load,house_3_6A_tm_3_A_6_Meter_71_809:hvac_load,house_3_7A_tm_3_A_7_Meter_71_810:hvac_load,house_3_8A_tm_3_A_8_Meter_71_811:hvac_load,house_3_9A_tm_3_A_9_Meter_71_812:hvac_load,house_3_10A_tm_3_A_10_Meter_71_813:hvac_load,house_3_11A_tm_3_A_11_Meter_71_814:hvac_load,house_3_12A_tm_3_A_12_Meter_71_815:hvac_load,house_3_13A_tm_3_A_13_Meter_71_816:hvac_load,house_3_14A_tm_3_A_14_Meter_71_817:hvac_load,house_3_15A_tm_3_A_15_Meter_71_818:hvac_load,house_3_1C_tm_3_C_1_Meter_73_819:hvac_load,house_3_2C_tm_3_C_2_Meter_73_820:hvac_load
2010-08-16 13:16:30 UTC,+1.2998875442,+5.19888332981,+5.63107719187,+5.19697130293,+0,+0,+4.33079288005,+0,+0,+5.629323914,+5.19641905897,+5.19665702446,+2.59868637554,+3.03183416618,+4.33052722711,+3.89778665629,+4.33077079869,+0,+4.76353108745,+4.76314066178
2010-08-16 13:17:00 UTC,+1.29929074677,+5.19649653213,+5.62849212945,+5.19458579969,+0,+0,+4.32880497393,+0,+0,+5.62674003984,+5.19403388792,+5.19427171071,+2.59749351302,+3.0304424732,+4.32853948498,+3.89599750492,+4.32878291151,+0,+4.76400610882,+4.76361563351
2010-08-16 13:17:30 UTC,+0,+5.20321023598,+5.63576352293,+5.20103965253,+0,+0,+4.33418314881,+0,+0,+5.6337305751,+5.20048684237,+5.20072505108,+2.60072073939,+3.0342076248,+4.33391721636,+3.90083795932,+0,+6.5005673292,+4.75859293212,+4.7582030224
2010-08-16 13:18:00 UTC,+0,+5.21072532472,+5.64390287127,+5.20850372996,+1.30226428535,+2.60435474455,+4.34039910892,+0,+0,+5.64181006143,+0,+5.20818366082,+2.60445068686,+3.03855929277,+4.34013266418,+3.90643243556,+0,+6.5098899372,+4.75214958383,+4.75176034756
2010-08-16 13:18:30 UTC,+0,+5.21070513503,+5.64388100465,+5.20821771382,+1.3021927721,+2.60421172981,+4.34016076417,+0,+5.20751469734,+5.64150811853,+0,+5.20789766796,+2.60430766573,+3.03839243238,+4.33989433912,+3.90621792097,+0,+6.50953247126,+4.74461712685,+4.7442286782
2010-08-16 13:19:00 UTC,+0,+5.2065567816,+5.63938805748,+5.20407240403,+1.3011563115,+2.60213897866,+4.33670636871,+0,+5.20337012372,+5.63701809305,+0,+5.20375269473,+2.60223482212,+3.03597408007,+4.33644022825,+3.90310890275,+0,+6.50435161814,+4.74679565244,+4.74640697598
2010-08-16 13:19:30 UTC,+1.30271459115,+5.21018966182,+5.64332271227,+5.20796619262,+1.30212988373,+2.60408596338,+0,+4.77474823825,+5.20726322077,+5.64123568128,+0,+5.20764616716,+2.60418189369,+3.03824569622,+4.33968475715,+3.90602927789,+0,+6.50921811729,+4.75037491506,+4.74998586429
2010-08-16 13:20:00 UTC,+1.3015597581,+5.20557108749,+5.63832048424,+5.20352841804,+1.30102029752,+2.60186697303,+0,+4.76985998505,+5.20282623437,+0,+0,+5.20320875293,+0,+3.03565672144,+4.33598694781,+3.90270090855,+0,+6.50367173859,+4.74995647332,+4.74956746634
2010-08-16 13:20:30 UTC,+1.30334786013,+5.21272232211,+5.64606575443,+5.21067538723,+1.30280726944,+2.60544062362,+0,+4.77641129009,+5.20997193418,+0,+0,+5.21035514177,+0,+3.03982622642,+4.34194221412,+3.90806119733,+0,+6.51260409803,+4.76153651531,+4.76114629802
2010-08-16 13:21:00 UTC,+1.30103567478,+0,+5.63605038672,+5.20115873585,+1.3004278008,+2.60068207688,+0,+4.76768780403,+5.2004569733,+0,+0,+5.20083926326,+0,+3.03427426101,+4.33401239226,+3.9009236264,+4.33425621801,+6.50071008441,+4.76699162821,+4.76660084105
2010-08-16 13:21:30 UTC,+1.30097955243,+0,+5.63580728944,+5.20108987984,+1.30041058459,+2.60064764728,+0,+4.76762468683,+5.20038812952,+0,+0,+5.20077041284,+0,+0,+4.33395501746,+3.9008719838,+4.33419883904,+6.50062402742,+4.76807106873,+4.76768016882
2010-08-16 13:22:00 UTC,+1.30191069443,+0,+5.6398405856,+5.20493055865,+1.30137087773,+2.60256807591,+0,+4.77114526423,+5.20422812585,+0,+0,+5.20461077963,+0,+0,+4.33715529206,+3.90375252614,+4.33739934704,+6.50542414899,+4.77404735827,+4.77365583437
2010-08-16 13:22:30 UTC,+1.30342524818,+0,+5.64640096537,+5.21098419585,+1.30288448152,+2.6055950351,+0,+4.77669436105,+5.21028068795,+0,+0,+5.21066392532,+0,+0,+4.34219953125,+3.90829280647,+4.3424439539,+6.51299005038,+4.77057552204,+4.77018436064
2010-08-16 13:23:00 UTC,+1.30141211916,+0,+5.63768097776,+5.20231557288,+1.30071704723,+2.60126052226,+4.3352423552,+4.76874822447,+5.2016136048,+0,+5.20175772165,+5.20199600633,+2.6013563265,+0,+4.33497633545,+3.90179126417,+4.33522023149,+6.50215591177,+4.77047819753,+4.77008704627
2010-08-16 13:23:30 UTC,+1.3023261937,+0,+0,+5.20561107362,+1.30154102833,+2.60290834919,+4.33798858246,+4.77176906169,+5.20490852,+0,+5.2050527577,+5.20529123937,+2.60300422697,+0,+4.33772233635,+3.90426291826,+4.33796643263,+6.50627466402,+4.77661688828,+4.77622509613
2010-08-16 13:24:00 UTC,+1.30332977603,+5.21264999761,+0,+5.20978010529,+1.30258342018,+2.60499296185,+4.34146274599,+4.77559062542,+5.20907681126,+0,+5.20922120176,+5.20945993253,+2.60508893263,+0,+4.34119621365,+3.90738972811,+4.34144056315,+6.51148516497,+4.77402383497,+4.77363231349
2010-08-16 13:24:30 UTC,+0,+5.20979950686,+0,+5.20652358164,+1.30176918464,+2.60336462439,+4.33874899935,+4.77260551673,+5.20582086601,+5.63967310569,+5.20596513714,+5.20620367332,+2.60346052252,+0,+4.3384826906,+3.90494730717,+4.3387268423,+6.50741512647,+4.77302228576,+0
2010-08-16 13:25:00 UTC,+0,+5.20448361243,+0,+5.2011240729,+0,+2.60066474461,+4.334249447,+4.76765603006,+5.20042231642,+5.63382458479,+5.20056638959,+5.20080460309,+2.60076052229,+3.03425403886,+4.33398350905,+3.90089762889,+4.33422733273,+6.50066676219,+4.77121124829,+0
2010-08-16 13:25:30 UTC,+0,+5.19672947498,+0,+5.1935108086,+0,+0,+4.32790511412,+4.76067729339,+5.19281040548,+5.62557821771,+5.19295419933,+5.19319195753,+2.59695354334,+3.02981249951,+4.32763969941,+3.89518761486,+4.32788306028,+6.49115162339,+4.77124759316,+0
2010-08-16 13:26:00 UTC,+0,+5.19513606544,+0,+5.19211834364,+0,+0,+4.32674473655,+4.75940088345,+5.19141818804,+5.6240699583,+5.19156193081,+5.19179960574,+2.59625724745,+3.02900014261,+4.32647941753,+0,+4.32672269376,+6.48941130585,+4.77063275152,+0
2010-08-16 13:26:30 UTC,+1.2999127295,+5.19898405447,+0,+5.19600236606,+0,+0,+4.32998139431,+4.76296119194,+5.19530151985,+5.6282769676,+5.19544540516,+5.19568331241,+2.5981994356,+3.0312660614,+4.32971580829,+0,+4.32995932068,+6.49426559824,+4.76949764941,+0
2010-08-16 13:27:00 UTC,+1.29780759769,+5.19056491011,+0,+5.18752443155,+1.29701878647,+0,+4.32291650912,+4.75518985107,+5.18682509295,+5.61909402651,+5.18696866709,+5.18720606718,+2.59396008212,+3.02632007782,+4.322651506,+0,+4.32289450285,+6.48366978603,+0,+0
2010-08-16 13:27:30 UTC,+1.29824954669,+5.19233241563,+5.62398211106,+5.18954023314,+1.2975228017,+0,+4.32459632945,+4.75703764562,+5.18884053591,+5.62127745763,+5.18898418407,+5.1892217048,+2.59496807478,+3.02749608619,+4.32433118766,+0,+4.32457430715,+6.48618915599,+0,+0
2010-08-16 13:28:00 UTC,+1.2965396595,+5.18549399043,+5.61657563738,+5.18275865241,+1.29582718848,+2.59148160771,+4.31894506041,+4.75082127595,+5.18206016153,+5.61393193564,+5.18220356071,+5.18244067562,+2.59157697547,+3.02353974669,+4.31868038508,+0,+4.31892309206,+6.47771346517,+0,+0
2010-08-16 13:28:30 UTC,+1.29838147927,+5.1928600593,+5.62455358467,+5.19011885815,+1.29766747654,+2.59516188158,+4.32507851284,+4.75756804511,+5.18941905804,+5.62190419986,+5.18956272744,+5.18980028277,+2.59525741364,+3.02783365305,+4.32481333128,+0,+4.32505648594,+6.48691232767,+0,+4.76186879699
2010-08-16 13:29:00 UTC,+1.29854445299,+5.19351184709,+5.6252595146,+5.19077012728,+1.29783031477,+2.59548753128,+4.32562123249,+4.75816503421,+5.19007021132,+5.62260962708,+5.19021390463,+5.19045149894,+2.59558307789,+3.02821360014,+4.32535600613,+0,+4.32559920042,+6.48772629067,+0,+4.76126200363
2010-08-16 13:29:30 UTC,+1.29759823678,+5.18972760389,+5.62116092489,+5.18678979647,+1.29683510411,+2.5934972734,+4.32230431844,+4.75451644416,+5.1860905884,+5.61829830064,+5.1862341356,+5.18647149177,+2.59359273116,+3.02589149553,+4.32203936579,+3.89014679779,+4.32228231801,+6.48275163123,+0,+4.77659352957
2010-08-16 13:30:00 UTC,+1.2992246655,+5.19623225033,+5.62820589429,+5.19342186438,+1.29849333429,+2.59681346144,+4.32783099457,+4.76059576222,+5.1927214769,+5.6254818769,+5.19286526753,+5.19310302046,+0,+3.02976060997,+4.32756558591,+3.89512090595,+4.32780894142,+6.49104045978,+0,+4.77902379015
2010-08-16 13:30:30 UTC,+1.30101032843,+5.20337372949,+5.63594059732,+5.20055751766,+1.30027747695,+2.60038145383,+4.33377732165,+4.76713669438,+5.19985586187,+5.63321091602,+5.19999991426,+5.20023809388,+0,+3.03392351344,+4.33351142263,+3.90047270757,+4.33375521188,+6.49995867539,+0,+4.78158079339
2010-08-16 13:31:00 UTC,+1.30200986566,+5.20737122222,+5.64027015158,+5.20455175039,+1.3012761635,+2.60237866298,+4.3371058206,+4.77079802775,+5.20384938486,+5.63753730081,+5.20399358374,+5.20423200213,+0,+3.03625372828,+4.33683964721,+3.90346841667,+4.33708367917,+6.50495071033,+4.78328337354,+4.78289088571
2010-08-16 13:31:30 UTC,+1.3010313204,+5.20345768368,+5.63603152549,+5.20086354687,+1.30035399407,+2.60053447554,+4.33403234383,+4.76741721759,+5.20016183678,+5.63354239407,+5.20030590038,+5.20054409827,+0,+3.03410204928,+4.33376642382,+3.90070223211,+0,+6.50034115407,+4.79053212895,+4.79013888489
2010-08-16 13:32:00 UTC,+1.30232584004,+5.20863491258,+5.64163881389,+5.20628163211,+1.30170868947,+2.60324364399,+4.33854737645,+0,+5.20557895951,+5.63941103619,+5.20572322176,+5.20596174346,+0,+3.03726293228,+4.33828108434,+3.90476584291,+0,+6.50711273539,+4.79346587842,+4.79307232841
2010-08-16 13:32:30 UTC,+0,+5.20810908301,+5.64106930478,+5.20558297036,+1.30153400161,+2.60289429691,+4.33796516328,+0,+5.20488042175,+5.63865427503,+5.20502465841,+5.2052631384,+2.60299017406,+3.03685533667,+4.3376989191,+3.90424184057,+0,+6.50623954027,+4.79732625025,+4.79693229773
2010-08-16 13:33:00 UTC,+0,+5.20796009219,+5.64090793776,+5.20558978145,+1.30153570458,+2.6028977026,+4.33797083913,+0,+5.20488723168,+5.63866165258,+5.20503146858,+5.20526994896,+2.6029935799,+0,+4.33770459451,+3.90424694894,+0,+6.50624805291,+4.80183443589,+4.80144001342
2010-08-16 13:33:30 UTC,+0,+5.20936628272,+5.6424309369,+5.2069950134,+1.30188705775,+2.60360035123,+4.33914185581,+0,+5.20629221392,+5.64018374064,+5.20643650236,+5.20667506675,+2.6036962599,+0,+4.33887551465,+3.90530088508,+0,+6.50800432687,+4.78375338698,+4.78336085013
2010-08-16 13:34:00 UTC,+0,+5.21897240378,+5.65283501611,+5.21688469355,+0,+2.60854542095,+0,+0,+5.21618013831,+5.65089582713,+5.21632478911,+5.2165639442,+2.60864155019,+0,+4.34711616607,+3.9127182309,+0,+6.520364557,+4.78473208074,+4.7843394417
2010-08-16 13:34:30 UTC,+1.30400896353,+5.21536630214,+5.64892936388,+5.21365494837,+0,+2.60693047336,+0,+0,+5.21295096645,+5.64739750267,+5.21309549892,+5.21333446113,+2.60702653056,+0,+4.34442495621,+3.910295894,+0,+0,+4.77960035969,+4.77920825613
2010-08-16 13:35:00 UTC,+1.30395036468,+5.21513194509,+5.64867553921,+5.21319781597,+0,+2.60670189656,+0,+0,+5.21249391512,+5.64690235595,+5.21263843086,+5.21287736579,+2.60679794357,+0,+4.34404404712,+3.90995304074,+4.34428860416,+0,+4.77373175607,+4.77334026509
2010-08-16 13:35:30 UTC,+1.30370971689,+5.21416951177,+5.64763315876,+5.21236959851,+0,+0,+0,+0,+5.21166584467,+5.64600526553,+5.21181033007,+5.21204921554,+2.60638379715,+0,+4.34335392859,+3.90933187047,+4.34359843536,+0,+4.77243685933,+4.77204550357
2010-08-16 13:36:00 UTC,+1.30388397976,+5.21486644889,+5.64838798876,+5.21283150732,+1.30334636873,+0,+0,+4.77838770837,+5.21212767143,+0,+5.21227217377,+5.21251108684,+2.60661477259,+0,+4.34373881761,+3.90967830609,+4.34398335244,+0,+4.76610261049,+4.7657119162
2010-08-16 13:36:30 UTC,+1.30325748463,+0,+5.64567428766,+5.2100124522,+1.30264151438,+0,+0,+4.77580360738,+5.2093091169,+0,+5.20945351592,+5.20969226058,+2.60520511667,+3.03943947352,+4.34138981847,+3.90756399031,+4.3416341821,+0,+4.76040802575,+4.76001792636
2010-08-16 13:37:00 UTC,+1.30134606259,+0,+5.63739484978,+5.20215119091,+1.30067594646,+0,+4.33510537139,+4.76859754292,+5.20144925202,+0,+5.20159336284,+5.2018316377,+2.60127412804,+3.03485325418,+4.33483936293,+3.90166797627,+4.33508324898,+0,+4.76306235118,+4.76267197448
2010-08-16 13:37:30 UTC,+1.29923752454,+0,+5.628261594,+5.19372488999,+1.29856910043,+0,+4.32808351375,+4.76087353215,+5.19302444866,+0,+5.1931682504,+5.19340602145,+2.59706059383,+3.02993739355,+4.32781808427,+3.89534817777,+4.3280614582,+0,+4.76317799016,+4.76278760138
2010-08-16 13:38:00 UTC,+1.29743562238,+0,+5.62045655117,+5.18628623281,+1.29670919702,+2.59324547989,+4.32188468565,+4.75405485004,+5.18558711426,+0,+5.18573064298,+5.18596796905,+2.59334092641,+3.0255977191,+4.32161976761,+3.88976912072,+4.32186268922,+0,+4.76934459919,+4.76895356636
2010-08-16 13:38:30 UTC,+1.2965360874,+0,+5.61656016473,+5.18245220482,+1.29575056672,+2.59132837679,+4.3186896896,+4.75054036924,+5.18175376851,+0,+5.18189715643,+5.18213425298,+2.59142373769,+3.02336096671,+4.31842503537,+3.88689356667,+4.31866772369,+6.4773304638,+4.77227335826,+4.77188201955
2010-08-16 13:39:00 UTC,+1.29704905243,+0,+5.6187821016,+5.18476710898,+1.29632936721,+2.59248588267,+4.32061875993,+4.75266233763,+0,+0,+5.18421173367,+5.1844489688,+2.59258129527,+3.02471147,+4.32035394641,+3.88862976475,+4.32059677559,+6.48022365518,+4.77522072755,+4.77482908115
2010-08-16 13:39:30 UTC,+1.29629726838,+0,+5.61552570672,+5.18201350106,+1.29564087667,+2.59110901471,+4.31832410626,+4.75013822926,+0,+0,+5.18145851463,+5.18169558492,+0,+3.02310502917,+4.31805948222,+3.88656453507,+4.31830214384,+6.47678216728,+4.77590821283,+4.77551649464
2010-08-16 13:40:00 UTC,+0,+5.18276843312,+5.61362367597,+5.1800110403,+1.29514019711,+2.59010773783,+4.31665540322,+4.74830266367,+0,+5.61095583823,+5.17945633657,+5.17969328703,+0,+3.02193680385,+4.31639091692,+3.88506267228,+4.31663345674,+6.47427947082,+4.7770333492,+4.77664151359
2010-08-16 13:40:30 UTC,+0,+5.18470352518,+5.61571951058,+5.1817609258,+1.29557772473,+2.59098272122,+4.31811362867,+4.7499067049,+0,+5.61285124038,+5.18120597503,+5.1814430302,+0,+3.02295767806,+4.31784902201,+3.88637510145,+4.31809166827,+6.47646649608,+4.77998972976,+4.77959758557
2010-08-16 13:41:00 UTC,+0,+5.18885798254,+5.62021906662,+5.18611068623,+1.29666530471,+2.5931577025,+4.32173839808,+4.75389393439,+0,+5.61756271714,+5.18555512126,+5.18579243678,+0,+3.02549530608,+4.32147349215,+0,+4.32171640305,+6.48190287216,+4.78058976511,+4.7801975583
2010-08-16 13:41:30 UTC,+0,+5.19410393518,+5.62590078572,+5.19145759297,+1.29800220331,+2.59583128011,+4.32619411568,+4.75879520305,+0,+5.62335426085,+5.19090127325,+5.19113890871,+0,+3.02861466413,+4.32592884203,+0,+4.32617207814,+6.4885854925,+4.77010547418,+4.76971436186
2010-08-16 13:42:00 UTC,+1.30003560046,+5.19947545757,+5.63171850602,+5.19686445318,+1.29935409215,+2.59853483581,+4.33069979412,+4.76375142839,+0,+5.62921074399,+5.19630737061,+5.19654532944,+0,+3.03176899862,+4.33043414883,+0,+4.33067771364,+6.49534304385,+4.76090769213,+4.76051754052
2010-08-16 13:42:30 UTC,+1.30022530138,+5.20023413686,+5.6325402071,+0,+1.299510348,+2.59884732191,+4.3312205757,+4.76432428572,+5.19678828602,+5.62988765639,+5.19693222584,+5.19717022197,+2.59894301845,+3.0321335872,+4.33095488755,+0,+4.33119849027,+6.49612410476,+4.75914200229,+4.75875203515
2010-08-16 13:43:00 UTC,+1.3017193367,+5.20620929725,+5.63901170867,+0,+1.30100311343,+2.60183260772,+4.33619577856,+4.76979698574,+5.20275751931,+5.63635442782,+5.2029016781,+5.20314003116,+2.60192843749,+3.03561662618,+4.33592968023,+0,+4.33617364578,+6.50358584248,+4.75930773605,+4.75891775162
2010-08-16 13:43:30 UTC,+1.30365937361,+5.2139681717,+5.64741509385,+0,+0,+2.60578228976,+4.34277822023,+4.77703764097,+5.21065511344,+5.64491028949,+5.2107995618,+5.21103838688,+2.60587829576,+3.04022486042,+4.34251157953,+0,+4.34275602491,+6.51345809454,+4.75967773943,+4.75928771638
2010-08-16 13:44:00 UTC,+1.30239305795,+5.20890374003,+5.64192997208,+0,+0,+2.60325189034,+4.33856111959,+4.77239884987,+5.20559544842,+5.63942889946,+5.20573971129,+5.205978234,+2.60334778344,+3.0372725536,+4.33829482632,+0,+4.33853896432,+6.50713334709,+4.76997982997,+4.76958873073
2010-08-16 13:44:30 UTC,+1.30135081406,+5.20473544859,+5.63741543109,+0,+0,+2.601161798,+4.33507782381,+4.76856724071,+5.20141620053,+5.63490130956,+5.20156031013,+5.20179858301,+2.60125759784,+3.03483396867,+4.33481181762,+3.90164318295,+4.33505570167,+6.50190914995,+4.76798831094,+4.76759741969
2010-08-16 13:45:00 UTC,+1.30070455503,+5.20215083667,+5.63461612195,+0,+0,+2.59994812386,+4.33305514472,+4.76634230311,+5.19898939619,+5.63227223005,+5.19913341679,+5.1993715446,+2.60004386955,+0,+4.33278930525,+3.8998227353,+4.33303304183,+6.49887556482,+4.76948570437,+4.76909465676
2010-08-16 13:45:30 UTC,+1.30207202109,+5.20761980323,+5.64053938173,+0,+1.30141056188,+2.60264743771,+4.33755375388,+4.77129075228,+5.20438681397,+5.63811952484,+5.20453103253,+5.20476948302,+2.60274330385,+0,+4.3372875436,+3.90387156469,+4.33753160819,+6.50562251434,+4.76730277962,+4.76691196001
2010-08-16 13:46:00 UTC,+1.30182014852,+5.20661247822,+5.63944838063,+5.20417161935,+1.30118111852,+0,+4.33678904743,+4.77044957873,+5.20346932137,+5.63712555887,+5.20361350631,+5.20385190197,+2.60228443431,+0,+4.33652290015,+3.9031833151,+0,+6.50447561847,+4.76758427858,+4.76719342956
2010-08-16 13:46:30 UTC,+1.2993853653,+5.19687494399,+0,+5.19426953326,+1.29870527876,+0,+4.32853737928,+4.76137278212,+5.19356899509,+5.62640003612,+5.19371281682,+5.19395062045,+2.59733294028,+0,+4.32827191236,+3.89575666493,+0,+6.49209988536,+4.77419487711,+4.7738033378
2010-08-16 13:47:00 UTC,+1.29845138647,+5.1931396421,+0,+5.19053709322,+1.29777204878,+0,+4.3254270391,+4.75795142237,+5.18983721864,+5.62235721435,+5.18998090341,+5.1902184838,+2.59546655026,+0,+4.32516182874,+3.89295730269,+0,+6.48743504218,+4.77709765001,+4.77670580768
2010-08-16 13:47:30 UTC,+1.29802002766,+5.19141449026,+0,+5.18881326339,+1.2973410359,+0,+4.32399052649,+4.75637126518,+5.18811369541,+5.62049003462,+5.18825731689,+5.18849479414,+2.5946045568,+0,+4.32372543468,+3.89166441543,+0,+6.48528058149,+4.77034391068,+4.76995277347
2010-08-16 13:48:00 UTC,+0,+5.1873051125,+0,+5.18477815945,+1.29633213017,+0,+4.32062796857,+4.7526724671,+5.18407930929,+5.61611938041,+5.18422278263,+0,+2.59258682098,+3.02471791676,+4.32036315432,+3.88863805268,+0,+6.48023746623,+4.77386595816,+4.77347445318
2010-08-16 13:48:30 UTC,+0,+5.19246044033,+0,+5.19026167147,+1.29770318446,+2.59523329156,+0,+0,+5.18956184599,+5.62205888926,+5.18970552062,+0,+2.5953288268,+3.0279169696,+4.32493233156,+3.89275073399,+0,+6.48709081729,+4.77572255153,+4.77533085266
2010-08-16 13:49:00 UTC,+0,+5.18933423704,+0,+5.18713748858,+1.29692203831,+2.59367112753,+0,+0,+5.18643821868,+5.61867490608,+5.18658177865,+0,+2.59376659305,+3.02609433732,+4.32232908284,+3.89040756987,+0,+6.48318618051,+4.77711294778,+4.77672110386
2010-08-16 13:49:30 UTC,+0,+5.19040832664,+0,+5.18812239323,+1.29716829614,+2.59416360274,+0,+0,+5.18742294817,+5.61974171327,+5.18756654429,+0,+0,+3.02666892565,+4.32314976199,+3.89114625685,+4.32339279524,+6.48441712474,+4.77832690904,+4.7779349384
2010-08-16 13:50:00 UTC,+1.29803408153,+5.19147069655,+0,+5.18922351539,+1.29744361207,+2.5947141894,+0,+0,+5.18852387449,+5.62093440233,+5.18866751103,+0,+0,+3.02731131467,+4.32406728024,+3.89197210797,+4.32431038046,+6.48579331882,+4.77304251655,+4.77265109754
2010-08-16 13:50:30 UTC,+1.29700350773,+5.18734907859,+5.61858482246,+5.18527538663,+1.29645645294,+2.59274003328,+0,+0,+5.18457644807,+5.61665795595,+5.18471993964,+0,+0,+3.02500799653,+4.32077747258,+3.88901097735,+4.32102033263,+6.48085890603,+4.77039224933,+4.77000110704
2010-08-16 13:51:00 UTC,+1.29684135587,+5.18670057772,+5.61788245255,+5.18462727051,+1.29629440306,+2.59241596016,+0,+0,+5.18392844729,+5.61595594398,+5.18407191506,+0,+0,+3.02462988889,+4.32023742502,+3.88852488467,+4.32048024564,+6.48004888375,+4.76771416005,+4.76732329741
2010-08-16 13:51:30 UTC,+1.29677653324,+5.18644132962,+5.61760166919,+5.18388202744,+1.29610806837,+2.59204332134,+4.31988119828,+0,+5.18318333663,+5.61514872796,+5.18332677707,+5.18356395924,+0,+3.02419511797,+4.31961644563,+3.88796594597,+4.31985922098,+6.47911747097,+4.75976306578,+4.75937303381
2010-08-16 13:52:00 UTC,+1.29654963533,+5.18553388717,+5.61661884821,+5.18297525821,+1.2958813469,+2.59158991564,+4.3191255637,+0,+5.18227672877,+5.61416655387,+5.18242013591,+5.18265726379,+2.59193172922,+3.02366611341,+4.31886087346,+3.88728586123,+4.31910359362,+6.47798418134,+4.75592219622,+4.7555325656
2010-08-16 13:52:30 UTC,+1.29696500374,+5.18719508791,+5.61841804019,+5.18454683326,+1.29627429118,+2.59237573967,+4.32043519839,+4.7524604208,+5.18384802429,+0,+5.18399148912,+5.18422871104,+2.59247114734,+3.02458296223,+4.32017040006,+3.88846455605,+4.32041321581,+6.47994835237,+4.75332038917,+4.75293103045
2010-08-16 13:53:00 UTC,+1.29659443389,+5.18571305194,+5.61681289562,+5.18306593746,+1.29590401963,+2.59163525738,+4.3192011291,+4.75110295031,+5.18236739186,+0,+5.18251080233,+5.18274793565,+2.591730632,+3.02371901524,+4.31893643261,+3.88735387145,+4.3191791583,+6.47809751318,+4.75189667014,+4.75150746031
2010-08-16 13:53:30 UTC,+1.29706726971,+0,+5.61886101107,+5.18486418988,+0,+2.59253442535,+4.32069965999,+4.75275132732,+5.18416532446,+0,+5.18430880094,+5.18454604185,+2.59262984011,+3.02476810646,+4.32043483983,+3.88870257624,+4.32067767488,+6.48034498801,+4.75227475587,+4.75188550644
2010-08-16 13:54:00 UTC,+1.29893956272,+0,+5.62697095509,+5.19234607678,+0,+2.59627554265,+4.32693451254,+4.75960963616,+5.19164588056,+0,+5.19178963172,+5.19202732031,+2.59637112443,+3.02913300101,+4.32666917783,+3.89431405597,+4.32691246795,+6.48969592902,+4.74667257825,+4.74628391465
2010-08-16 13:54:30 UTC,+1.29856632431,+0,+5.62535425161,+5.19085457517,+0,+2.59552975718,+4.32569160513,+4.75824244378,+5.19015464423,+0,+5.19029834063,+5.19053593998,+2.59562530566,+3.02826286658,+4.32542637298,+3.89319541687,+4.32566957238,+6.48783183458,+4.75005327698,+4.74966425984
2010-08-16 13:55:00 UTC,+1.29921043691,+0,+5.62814426248,+5.1933099377,+0,+2.59675749549,+4.32773772313,+4.76049316408,+5.19260957018,+0,+5.19275335669,+5.19299110291,+2.59685309877,+3.0296953125,+4.32747232219,+3.89503695997,+4.32771567088,+6.4909005727,+4.75566310301,+4.75527349942
2010-08-16 13:55:30 UTC,+1.30029904171,+0,+5.63285961713,+5.19759335383,+1.29953634074,+2.59889930307,+4.33130720616,+4.76441957881,+5.19689222476,+0,+5.19703616845,+5.19727417087,+2.59899500197,+3.03219423552,+4.33104151078,+3.89824955908,+4.3312851199,+6.49625403166,+4.75881841821,+4.75842848496
2010-08-16 13:56:00 UTC,+0,+0,+5.630981703,+5.19582142124,+1.29909330062,+2.5980132956,+4.32983060824,+4.76279532797,+5.19512060721,+0,+5.19526448588,+5.19550238231,+2.59810895494,+3.03116049911,+4.32956503466,+3.89692059431,+4.32980853605,+6.49403945149,+4.76231086182,+4.76192056364
2010-08-16 13:56:30 UTC,+0,+5.19892792478,+5.63112549121,+5.1961566742,+1.29917712465,+0,+4.33010998333,+4.76310263926,+5.19545580055,+5.62844410767,+5.19559969152,+5.19583760801,+2.5982765967,+3.03135608398,+4.3298443867,+0,+4.33008790847,+6.49445845419,+4.76172531514,+4.76133507813
2010-08-16 13:57:00 UTC,+0,+5.20275210516,+5.63526733636,+5.20005392138,+1.30015156168,+0,+4.33335766166,+4.76667507034,+5.19935235515,+5.6326654418,+5.19949638906,+5.19973453855,+2.60022539777,+0,+4.33309179727,+0,+4.33333555588,+6.49932927543,+4.76070840458,+4.7603182738
2010-08-16 13:57:30 UTC,+0,+5.20789956601,+5.64084238358,+5.20553090333,+1.3015209832,+0,+4.33792177445,+4.77169557319,+5.20482836387,+5.6385978781,+5.20497259864,+5.20521107555,+2.60296413821,+0,+4.33765553381,+0,+4.33789962526,+0,+4.76462049705,+4.76422995758
2010-08-16 13:58:00 UTC,+1.30269584417,+5.21011468624,+5.64324150869,+5.20759879409,+1.30203802229,+0,+4.3396450021,+4.7735911156,+5.20689588751,+5.64083773065,+5.20704019805,+5.20727879847,+2.60399817769,+0,+4.33937861954,+0,+4.33962283654,+0,+4.76659644295,+4.76620569708
