# file...... Output/Controlled_house_agg1_power.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# group..... class=house AND groupid=Controlled_agg1
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 00:29:30 UTC,+127.026738985
2010-08-16 00:30:00 UTC,+110.608316939
2010-08-16 00:30:30 UTC,+148.197862149
2010-08-16 00:31:00 UTC,+153.382627005
2010-08-16 00:31:30 UTC,+142.581033554
2010-08-16 00:32:00 UTC,+139.556587388
2010-08-16 00:32:30 UTC,+144.309288506
2010-08-16 00:33:00 UTC,+141.28484234
2010-08-16 00:33:30 UTC,+128.322930199
2010-08-16 00:34:00 UTC,+110.176253201
2010-08-16 00:34:30 UTC,+107.583870773
2010-08-16 00:35:00 UTC,+138.260396174
2010-08-16 00:35:30 UTC,+138.260396174
2010-08-16 00:36:00 UTC,+145.60547972
2010-08-16 00:36:30 UTC,+148.629925887
2010-08-16 00:37:00 UTC,+132.211503841
2010-08-16 00:37:30 UTC,+145.173415982
2010-08-16 00:38:00 UTC,+136.100077483
2010-08-16 00:38:30 UTC,+136.96420496
2010-08-16 00:39:00 UTC,+135.668013745
2010-08-16 00:39:30 UTC,+127.890866461
2010-08-16 00:40:00 UTC,+127.890866461
2010-08-16 00:40:30 UTC,+135.668013745
2010-08-16 00:41:00 UTC,+144.741352244
2010-08-16 00:41:30 UTC,+138.260396174
2010-08-16 00:42:00 UTC,+122.706101604
2010-08-16 00:42:30 UTC,+130.051185151
2010-08-16 00:43:00 UTC,+115.793081795
2010-08-16 00:43:30 UTC,+122.706101604
2010-08-16 00:44:00 UTC,+124.002292818
2010-08-16 00:44:30 UTC,+130.483248889
2010-08-16 00:45:00 UTC,+124.434356556
2010-08-16 00:45:30 UTC,+138.692459912
2010-08-16 00:46:00 UTC,+126.594675246
2010-08-16 00:46:30 UTC,+140.420714864
2010-08-16 00:47:00 UTC,+149.926117101
2010-08-16 00:47:30 UTC,+161.15977429
2010-08-16 00:48:00 UTC,+143.013097292
2010-08-16 00:48:30 UTC,+147.765798411
2010-08-16 00:49:00 UTC,+142.148969816
2010-08-16 00:49:30 UTC,+130.915312627
2010-08-16 00:50:00 UTC,+139.556587388
2010-08-16 00:50:30 UTC,+186.219471096
2010-08-16 00:51:00 UTC,+178.442323812
2010-08-16 00:51:30 UTC,+182.762961192
2010-08-16 00:52:00 UTC,+163.752156718
2010-08-16 00:52:30 UTC,+155.542945695
2010-08-16 00:53:00 UTC,+142.581033554
2010-08-16 00:53:30 UTC,+136.100077483
2010-08-16 00:54:00 UTC,+112.336571891
2010-08-16 00:54:30 UTC,+94.6219586313
2010-08-16 00:55:00 UTC,+87.7089388227
2010-08-16 00:55:30 UTC,+123.138165342
2010-08-16 00:56:00 UTC,+127.458802723
2010-08-16 00:56:30 UTC,+135.235950007
2010-08-16 00:57:00 UTC,+149.061989625
2010-08-16 00:57:30 UTC,+160.727710552
2010-08-16 00:58:00 UTC,+162.023901766
2010-08-16 00:58:30 UTC,+164.616284194
2010-08-16 00:59:00 UTC,+173.689622693
2010-08-16 00:59:30 UTC,+174.985813907
2010-08-16 01:00:00 UTC,+154.246754481
2010-08-16 01:00:30 UTC,+131.779440103
2010-08-16 01:01:00 UTC,+124.866420294
2010-08-16 01:01:30 UTC,+108.880061987
2010-08-16 01:02:00 UTC,+97.6464047976
2010-08-16 01:02:30 UTC,+116.225145533
2010-08-16 01:03:00 UTC,+103.263233392
2010-08-16 01:03:30 UTC,+97.6464047976
2010-08-16 01:04:00 UTC,+101.53497844
2010-08-16 01:04:30 UTC,+98.5105322737
2010-08-16 01:05:00 UTC,+104.127360868
2010-08-16 01:05:30 UTC,+147.765798411
2010-08-16 01:06:00 UTC,+138.260396174
2010-08-16 01:06:30 UTC,+141.716906078
2010-08-16 01:07:00 UTC,+140.420714864
2010-08-16 01:07:30 UTC,+146.901670934
2010-08-16 01:08:00 UTC,+159.863583076
2010-08-16 01:08:30 UTC,+145.60547972
2010-08-16 01:09:00 UTC,+148.197862149
2010-08-16 01:09:30 UTC,+135.235950007
2010-08-16 01:10:00 UTC,+128.322930199
2010-08-16 01:10:30 UTC,+158.135328124
2010-08-16 01:11:00 UTC,+156.839136909
2010-08-16 01:11:30 UTC,+144.741352244
2010-08-16 01:12:00 UTC,+154.246754481
2010-08-16 01:12:30 UTC,+154.678818219
2010-08-16 01:13:00 UTC,+140.420714864
2010-08-16 01:13:30 UTC,+141.28484234
2010-08-16 01:14:00 UTC,+120.977846652
2010-08-16 01:14:30 UTC,+127.458802723
2010-08-16 01:15:00 UTC,+130.483248889
2010-08-16 01:15:30 UTC,+170.233112789
2010-08-16 01:16:00 UTC,+158.9994556
2010-08-16 01:16:30 UTC,+153.814690743
2010-08-16 01:17:00 UTC,+163.32009298
2010-08-16 01:17:30 UTC,+145.173415982
2010-08-16 01:18:00 UTC,+131.779440103
2010-08-16 01:18:30 UTC,+123.57022908
2010-08-16 01:19:00 UTC,+124.002292818
2010-08-16 01:19:30 UTC,+108.880061987
2010-08-16 01:20:00 UTC,+108.447998249
2010-08-16 01:20:30 UTC,+110.176253201
2010-08-16 01:21:00 UTC,+111.904508153
2010-08-16 01:21:30 UTC,+116.225145533
2010-08-16 01:22:00 UTC,+116.225145533
2010-08-16 01:22:30 UTC,+111.040380677
2010-08-16 01:23:00 UTC,+99.3746597498
2010-08-16 01:23:30 UTC,+115.793081795
2010-08-16 01:24:00 UTC,+116.225145533
2010-08-16 01:24:30 UTC,+114.064826843
2010-08-16 01:25:00 UTC,+105.423552082
2010-08-16 01:25:30 UTC,+160.295646814
2010-08-16 01:26:00 UTC,+143.44516103
2010-08-16 01:26:30 UTC,+143.44516103
2010-08-16 01:27:00 UTC,+143.44516103
2010-08-16 01:27:30 UTC,+152.950563267
2010-08-16 01:28:00 UTC,+155.542945695
2010-08-16 01:28:30 UTC,+132.643567579
2010-08-16 01:29:00 UTC,+123.57022908
2010-08-16 01:29:30 UTC,+104.991488344
2010-08-16 01:30:00 UTC,+93.7578311553
2010-08-16 01:30:30 UTC,+145.60547972
2010-08-16 01:31:00 UTC,+140.852778602
2010-08-16 01:31:30 UTC,+150.358180839
2010-08-16 01:32:00 UTC,+163.32009298
2010-08-16 01:32:30 UTC,+151.654372053
2010-08-16 01:33:00 UTC,+135.235950007
2010-08-16 01:33:30 UTC,+135.668013745
2010-08-16 01:34:00 UTC,+103.69529713
2010-08-16 01:34:30 UTC,+98.0784685357
2010-08-16 01:35:00 UTC,+95.9181498455
2010-08-16 01:35:30 UTC,+175.849941383
2010-08-16 01:36:00 UTC,+181.898833716
2010-08-16 01:36:30 UTC,+180.170578764
2010-08-16 01:37:00 UTC,+177.578196336
2010-08-16 01:37:30 UTC,+172.825495217
2010-08-16 01:38:00 UTC,+171.529304003
2010-08-16 01:38:30 UTC,+166.344539146
2010-08-16 01:39:00 UTC,+165.048347932
2010-08-16 01:39:30 UTC,+157.271200648
2010-08-16 01:40:00 UTC,+124.434356556
2010-08-16 01:40:30 UTC,+135.235950007
2010-08-16 01:41:00 UTC,+140.420714864
2010-08-16 01:41:30 UTC,+131.347376365
2010-08-16 01:42:00 UTC,+120.977846652
2010-08-16 01:42:30 UTC,+102.831169654
2010-08-16 01:43:00 UTC,+106.287679558
2010-08-16 01:43:30 UTC,+115.361018057
2010-08-16 01:44:00 UTC,+108.880061987
2010-08-16 01:44:30 UTC,+94.6219586313
2010-08-16 01:45:00 UTC,+73.0187717292
2010-08-16 01:45:30 UTC,+117.08927301
2010-08-16 01:46:00 UTC,+121.841974128
2010-08-16 01:46:30 UTC,+124.866420294
2010-08-16 01:47:00 UTC,+124.866420294
2010-08-16 01:47:30 UTC,+127.458802723
2010-08-16 01:48:00 UTC,+146.037543458
2010-08-16 01:48:30 UTC,+146.901670934
2010-08-16 01:49:00 UTC,+120.545782914
2010-08-16 01:49:30 UTC,+101.53497844
2010-08-16 01:50:00 UTC,+75.6111541575
2010-08-16 01:50:30 UTC,+116.225145533
2010-08-16 01:51:00 UTC,+116.225145533
2010-08-16 01:51:30 UTC,+106.287679558
2010-08-16 01:52:00 UTC,+103.69529713
2010-08-16 01:52:30 UTC,+118.817527962
2010-08-16 01:53:00 UTC,+124.866420294
2010-08-16 01:53:30 UTC,+124.866420294
2010-08-16 01:54:00 UTC,+114.496890581
2010-08-16 01:54:30 UTC,+126.594675246
2010-08-16 01:55:00 UTC,+129.619121413
2010-08-16 01:55:30 UTC,+147.333734673
2010-08-16 01:56:00 UTC,+137.828332436
2010-08-16 01:56:30 UTC,+134.803886269
2010-08-16 01:57:00 UTC,+124.002292818
2010-08-16 01:57:30 UTC,+130.051185151
2010-08-16 01:58:00 UTC,+116.225145533
2010-08-16 01:58:30 UTC,+115.793081795
2010-08-16 01:59:00 UTC,+103.263233392
2010-08-16 01:59:30 UTC,+99.3746597498
2010-08-16 02:00:00 UTC,+91.597512465
