# file...... Output/Qh/house_Qh_file_015.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7C_tm_0_C_7_Meter_34_281:Qh,house_0_8C_tm_0_C_8_Meter_34_282:Qh,house_0_9C_tm_0_C_9_Meter_34_283:Qh,house_0_10C_tm_0_C_10_Meter_34_284:Qh,house_0_11C_tm_0_C_11_Meter_34_285:Qh,house_0_12C_tm_0_C_12_Meter_34_286:Qh,house_0_13C_tm_0_C_13_Meter_34_287:Qh,house_0_14C_tm_0_C_14_Meter_34_288:Qh,house_0_15C_tm_0_C_15_Meter_34_289:Qh,house_2_1A_tm_2_A_1_Meter_35_290:Qh,house_2_2A_tm_2_A_2_Meter_35_291:Qh,house_2_3A_tm_2_A_3_Meter_35_292:Qh,house_2_4A_tm_2_A_4_Meter_35_293:Qh,house_2_5A_tm_2_A_5_Meter_35_294:Qh,house_2_6A_tm_2_A_6_Meter_35_295:Qh,house_2_7A_tm_2_A_7_Meter_35_296:Qh,house_2_8A_tm_2_A_8_Meter_35_297:Qh,house_2_9A_tm_2_A_9_Meter_35_298:Qh,house_2_10A_tm_2_A_10_Meter_35_299:Qh,house_2_11A_tm_2_A_11_Meter_35_300:Qh
2010-08-16 13:53:30 UTC,-56409.2966168,+0,-47732.6646657,+0,-69429.7871091,+0,-21700.0424103,-13020.4547286,-56406.1555352,-64596.8640978,-51678.0352687,-34457.3159302,-25841.7318145,-47371.3827625,+0,-47369.9225681,-60290.48144,-51682.7041248,-43064.552776,-25843.1263251
2010-08-16 13:54:00 UTC,-56379.1309977,+0,-47707.1387163,-52043.1985208,-69392.6579403,+0,-21688.4374233,-13013.4914328,-56375.9920102,-64632.6376936,+0,-34476.3991993,-25856.0432582,-47397.6169885,+0,-47396.1554054,-60323.8702573,-51711.3266449,-43088.4016443,-25857.4388865
2010-08-16 13:54:30 UTC,-56395.905708,+0,-47721.3333664,-52058.6832094,-69413.3049906,+0,-21694.8908064,-13017.3636315,-56392.7655561,-64591.6672868,+0,-34454.5437142,-25839.652799,-47367.5717307,+0,-47366.111738,-60285.6310646,-51678.546147,-43061.0882638,-25841.0471472
2010-08-16 13:55:00 UTC,-56413.11918,+0,-47735.8992937,-52074.5729176,-69434.4920878,-17362.2540366,-21701.5129849,-13021.3371118,-56409.9778332,-64611.508553,+0,-34465.127951,-25847.5904175,-47382.1221343,+0,-47380.6613714,-60304.1496506,-51694.4211804,-43074.315666,-25848.9853856
2010-08-16 13:55:30 UTC,-56421.7051532,+0,-47743.1646878,-52082.4986054,-69445.0600802,-17364.896737,-21704.816086,-13023.3190588,-56418.5632107,-64652.3346623,+0,-34486.9064611,-25863.9231497,-47412.0615729,-43104.2115816,-47410.5992255,-60342.254165,-51727.0862255,-43101.5328492,-25865.3193932
2010-08-16 13:56:00 UTC,-56445.1342911,-30396.9016378,-47762.9902707,-52104.1259774,-69473.8976913,-17372.1080573,+0,-13028.7273351,-56441.9907226,-64659.4065755,+0,-34490.6789418,-25866.7523111,-47417.2476931,-43108.9265217,-47415.7850714,-60348.8546426,-51732.7444757,-43106.2474194,-25868.1487753
2010-08-16 13:56:30 UTC,-56445.7935678,-30397.2566825,-47763.5481463,-52104.7345539,-69474.709158,-17372.3109779,+0,-13028.8795196,-56442.6499535,-64677.4707865,+0,-34500.3152159,-25873.9790079,-47430.4949102,-43120.9701758,-47429.0315879,-60365.7146373,-51747.1976837,-43118.2901282,-25875.3760362
2010-08-16 13:57:00 UTC,-56432.6008626,-30390.151927,-47752.3845657,-52092.5564045,-69458.4709977,-17368.2503583,+0,-13025.8341753,-56429.4581638,-64721.663848,+0,-34523.8898093,-25891.6587087,-47462.9034708,-43150.4342881,-47461.4384354,-60406.9616521,-51782.5566313,-43147.7519284,-25893.0571164
2010-08-16 13:57:30 UTC,-56447.8430429,-30398.3604,-47765.2823987,-52106.6264187,-69477.2317419,-17372.9417916,+0,-13029.3526112,-56444.6992863,-64744.1836124,+0,+0,-25900.6678767,-47479.4181255,-43165.4485203,-47477.9522174,-60427.980179,-51800.5747355,-43162.7649822,+0
2010-08-16 13:58:00 UTC,-56453.9142516,-30401.6299686,-47770.4198156,-52112.2307345,-69484.7044519,-17374.8104659,-21717.2072172,-13030.7540615,-56450.7700737,-64737.5193944,-51790.5604828,+0,-25898.0018156,-47474.5309847,-43161.0053954,-47473.0653349,-60421.7602185,-51795.242682,+0,+0
2010-08-16 13:58:30 UTC,-56439.6895198,-30393.9694289,-47758.3829409,-52099.0999242,-69467.1960279,-17370.432196,-21711.7348345,-13027.4704888,-56436.546329,-64721.9347124,-51778.0926289,+0,-25891.7670696,-47463.1021066,-43150.614877,-47461.6370607,-60407.2144598,-51782.7733502,+0,+0
2010-08-16 13:59:00 UTC,-56448.2393404,-30398.5738208,-47765.617743,-52106.9922398,-69477.7195222,-17373.0637691,-21715.0240276,-13029.4440907,-56445.0955564,-64737.426177,-51790.4859083,+0,-25897.9645237,-47474.4626246,-43160.9432464,-47472.9969784,-60421.6732152,-51795.168099,+0,+0
2010-08-16 13:59:30 UTC,+0,-30405.5479925,-47776.5761393,-52118.9465575,-69493.6592286,-17377.0497555,-21720.0060966,-13032.4334623,-56458.0448836,-64666.647916,-51733.8628076,+0,-25869.6492529,-47422.5580611,-43113.7544212,-47421.0951586,-60355.6132528,-51738.538285,+0,-25871.0459431
2010-08-16 14:00:00 UTC,+0,-30412.760189,-47787.90854,-52131.3088698,-69510.1429488,-17381.1717813,-21725.1582007,-13035.5248594,-56471.436165,-64633.0030049,-51706.9466452,+0,-25856.189403,-47397.884886,-43091.3229036,-47396.4232888,-60324.2112158,-51711.6189307,+0,-25857.5850426
2010-08-16 14:00:30 UTC,+0,-30406.1013217,-47777.445576,-52119.8950103,-69494.9238813,+0,-21720.4013727,-13032.6706383,-56459.0722804,-64635.390608,-51708.8567443,-34477.8677294,-25857.1445782,-47399.635812,-43092.9147511,-47398.1741221,-60326.4396539,-51713.5292566,+0,-25858.5402925
2010-08-16 14:01:00 UTC,+0,-30406.6975341,-47778.3823945,-52120.9169687,-69496.2865452,+0,-21720.8272829,+0,-56460.1793009,-64618.8779304,-51695.6464875,-34469.0591133,-25850.5385815,-47387.5263971,-43081.9055252,-47386.0653481,-60311.0277625,-51700.3174328,+0,-25851.9337799
2010-08-16 14:01:30 UTC,+0,-30407.7109786,-47779.9748022,-52122.6540977,-69498.6028068,+0,-21721.5512471,+0,-56462.0610186,-64552.6384969,-51642.6544813,-34433.7239752,-25824.039095,-47338.9503391,-43037.7427979,-47337.4918625,-60249.2040544,-51647.3191396,-43035.0692842,-25825.4322235
2010-08-16 14:02:00 UTC,+0,-30425.2284513,-47807.499707,-52152.680522,-69538.6395861,+0,-21734.0650276,+0,-56494.5866729,-64487.2093991,-51590.31075,-34398.8211057,-25797.8637882,-47290.968533,-42994.120333,-47289.5125997,-60188.1366621,-51594.9691965,-42991.4502449,-25799.2548708
2010-08-16 14:02:30 UTC,+0,-30421.7576125,-47802.0460373,-52146.7312116,-69530.7068658,-17386.3180766,-21731.5855995,+0,-56488.1421753,-64528.0596324,-51622.9912195,-34420.6124867,-25814.2061716,-47320.9256628,-43021.3557365,-47319.4681413,-60226.2636929,-51627.6535447,-43018.6835094,-25815.5985317
2010-08-16 14:03:00 UTC,-56481.1834572,-30416.3154358,-47793.4948383,-52137.4028623,-69518.2685861,-17383.2076783,-21727.6979265,-13037.0487613,-56478.037387,-64499.7943928,-51600.3788321,-34405.5345162,-25802.8984911,-47300.1976184,-43002.5109185,-47298.7411957,-60199.8827014,-51605.0384734,-42999.8401716,-25804.2899673
2010-08-16 14:03:30 UTC,-56483.3497265,-30417.4820512,-47795.3279212,-52139.4025394,-69520.9349253,-17383.8744407,-21728.5313098,-13037.5488131,-56480.203506,-64481.7341614,-51585.9305219,-34395.9003632,-25795.6733859,-47286.9533196,-42990.4699177,+0,-60183.0264207,-51590.5884481,-42987.8001166,-25797.0642972
2010-08-16 14:04:00 UTC,-56477.3791861,-30414.2666964,-47790.2756892,-52133.8911503,-69513.5861225,-17382.0367507,-21726.2343893,-13036.1706007,-56474.2333798,-64540.600685,-51633.0241485,-34427.3191331,-25819.2232958,-47330.1225244,-43029.7170261,+0,-60237.9687203,-51637.6876645,-43027.0441424,-25820.6160481
2010-08-16 14:04:30 UTC,-56457.3915952,-30403.5026455,-47773.3623209,-52115.4406607,-69488.9845188,-17375.8847114,-21718.5449825,-13031.5567557,-56454.247176,-64539.6639555,-51632.2747583,-34426.8194381,-25818.8485514,-47329.4355827,-43029.0924958,+0,-60237.094436,-51636.9381853,-43026.4639697,-25820.2412743
2010-08-16 14:05:00 UTC,-56504.5645306,-30428.9070009,-47813.279749,-52158.9858659,-69547.0470362,-17390.4042069,+0,-13042.445942,-56501.4168382,-64548.9853745,-51639.7319582,-34431.7919138,-25822.5776416,-47336.2713566,-43035.3072121,+0,-60245.7944605,-51644.3962701,-43032.6782111,-25823.970656
2010-08-16 14:05:30 UTC,-56489.5442423,-30420.818025,-47800.5696797,-52145.1206797,-69528.5594069,-17385.7810688,+0,-13038.978727,-56486.3975919,-64590.1907221,-51672.6965219,-34453.7727495,-25839.0620904,-47366.488906,-43062.7793752,+0,-60284.2529322,-51677.364745,-43060.1482749,-25840.4563926
2010-08-16 14:06:00 UTC,-56478.2437402,-30414.7322904,-47791.0072692,-52134.6892177,-69514.6502536,-17382.3028543,+0,-13036.3701704,-56475.097874,-64627.5048022,-51702.5480448,-34473.6778023,-25853.9898138,+0,-43087.6571774,+0,-60319.0795403,-51707.2198087,-43085.0241767,-25855.3852816
2010-08-16 14:06:30 UTC,-56455.6036372,+0,-47771.8493627,-52113.7902017,-69486.7838219,-17375.3343909,+0,-13031.1440318,-56452.4593418,-64679.1068086,-51743.8300082,-34501.2046935,-25874.6335082,+0,-43122.0609337,+0,-60367.241597,-51748.5066677,-43119.425305,-25876.0419302
2010-08-16 14:07:00 UTC,-56454.160554,+0,-47770.6282349,-52112.4580955,-69485.0076114,-17374.8902195,-21717.3019717,-13030.8109166,-56451.0163591,-64671.1817534,-51737.4899091,-34496.9771037,-25871.4630421,+0,-43116.8191604,+0,-60359.8448506,-51742.1658169,-43114.141967,-25872.8712139
2010-08-16 14:07:30 UTC,-56449.6208112,+0,-47766.7867345,-52108.2674717,-69479.4198971,+0,-21715.5554919,-13029.7629831,-56446.4769313,-64750.7167607,-51801.1184677,-34539.4047441,-25903.2815019,+0,-43169.8463319,+0,+0,-51805.8348627,-43167.1649835,+0
2010-08-16 14:08:00 UTC,-56444.4725699,+0,-47762.4303264,-52103.5151444,-69473.0832157,+0,-21713.5749169,-13028.5745864,-56441.3290473,-64718.6468343,-51775.5090617,-34522.2971668,-25890.4517343,+0,-43148.4648353,+0,+0,-51780.1756242,-43145.7851621,+0
2010-08-16 14:08:30 UTC,-56441.6317979,+0,-47760.0264838,-52100.8928357,-69469.5866689,+0,-21712.4820463,-13027.9188354,-56438.4884723,-64729.001239,-51783.7926726,-34527.8206837,-25894.5940764,+0,-43155.3682708,-47466.8189568,+0,-51788.4602126,-43152.6880567,+0
2010-08-16 14:09:00 UTC,-56446.2545263,+0,-47763.9382064,-52105.2108678,-69475.276526,+0,-21714.2604519,-13028.9859253,-56443.1108797,-64685.5833163,-51749.0579688,-34504.659561,-25877.224474,+0,-43126.4208961,-47434.9805198,+0,-51753.7214093,-43123.7429505,+0
2010-08-16 14:09:30 UTC,-56428.581879,+0,-47748.9837281,-52088.8972644,-69453.5242562,-17367.0172842,-21707.4616247,-13024.9064512,-56425.4394591,-64720.1996852,-51776.7513554,-34523.1255291,-25891.0729617,-47461.8297409,-43149.500144,-47460.3647622,+0,-51781.4180646,-43146.8203897,-25892.4826811
2010-08-16 14:10:00 UTC,-56428.6521314,-30388.0501867,-47749.0431752,-52088.9621143,-69453.6107259,-17367.0389072,-21707.4886513,-13024.9226679,+0,-64750.3580161,-51800.8782742,-34539.213373,-25903.1379839,-47483.9460656,-43169.6071514,-47482.4799184,+0,-51805.54783,-43166.9258218,-25904.5486551
2010-08-16 14:10:30 UTC,-56449.7721532,-30399.4239853,-47766.9147271,-52108.4579475,-69479.6059996,-17373.5393178,-21715.6135564,+0,+0,-64768.3435613,-51815.2668684,-34548.8074653,+0,-47497.1355781,-43181.5983229,-47495.6688807,+0,-51819.9379192,-43178.9161523,-25911.7442707
2010-08-16 14:11:00 UTC,-56460.8936479,-30405.4133282,-47776.325663,-52118.7241884,-69493.2948233,-17376.9624357,-21719.8920962,+0,+0,-64766.7784595,-51814.0147737,-34547.972567,+0,-47495.9878256,-43180.5548459,-47494.521189,+0,-51818.685676,-43177.8727575,-25911.1180922
2010-08-16 14:11:30 UTC,-56493.4359637,-30422.9385871,-47803.8970153,-52148.7639681,-69533.3493327,-17386.9787301,-21732.4114183,+0,+0,-64760.882531,-51809.2979812,-34544.8274074,+0,-47491.6995464,-43176.6239429,-47490.1976943,+0,-51813.9683274,-43173.9421622,-25908.7592047
2010-08-16 14:12:00 UTC,-56505.8325842,-30429.6146327,-47814.3869693,-52160.2072764,-69548.6596951,-17390.7943222,-21737.18051,+0,+0,-64719.931069,-51776.5364667,-34522.9820094,+0,-47461.6681363,-43149.3209944,-47460.1679166,-60405.3937695,-51781.202947,-43146.641353,-25892.3750325
2010-08-16 14:12:30 UTC,-56495.4388194,-30424.0172001,-47805.5918211,-52150.6128023,-69535.8665745,-17387.5951949,-21733.1819349,-13040.3392903,+0,-64738.2911821,-51791.2247119,-34532.7761406,+0,-47475.1323708,-43161.5619549,-47473.631419,-60422.529969,-51795.8929257,-43158.8813542,-25899.7206864
2010-08-16 14:13:00 UTC,-56494.2944184,-30423.3646746,-47804.5665194,-52149.4943184,-69534.3752057,-17387.2222538,-21732.7157976,-13040.0595957,+0,-64753.5884274,-51803.462637,-34540.9363969,+0,-47486.350477,-43171.7608559,-47484.8489154,-60436.8074761,-51808.1322951,-43169.079456,-25905.8409248
2010-08-16 14:13:30 UTC,-56520.6937409,-30437.5816668,-47826.9054313,-52173.863449,-69566.8686203,-17395.3477587,-21742.8834237,-13046.1534808,+0,-64765.2905287,-51812.8244166,-34547.1788371,-25909.1319855,-47494.9321145,-43179.5628208,-47493.4300866,-60447.7294971,-51817.4951793,-43176.8808096,-25910.5227903
2010-08-16 14:14:00 UTC,-56490.3448772,-30421.2377036,-47801.2244468,-52145.8485096,-69529.5139416,-17386.0066162,+0,-13039.1479039,-56487.1941904,-64799.3947733,-51840.0564532,-34565.3371743,-25922.7497889,-47519.8948326,-43202.2575859,-47518.3914489,-60479.5000458,-51844.730428,-43199.5737972,-25924.1416459
2010-08-16 14:14:30 UTC,-56498.6014886,-30425.6841882,+0,-52153.4701613,-69539.6765319,+0,+0,-13041.053818,-56495.4502276,+0,-51837.0430937,-34563.3278644,-25921.2429116,-47517.1325844,-43199.7462979,-47515.6293507,-60475.9844775,-51841.7167129,-43197.0627059,-25922.6346521
2010-08-16 14:15:00 UTC,-56499.9139942,-30426.3910199,+0,-52154.6817309,-69541.2920198,+0,+0,-13041.35679,-56496.7626421,+0,-51783.5867843,-34527.6831664,-25894.5112523,-47468.1309321,-43155.1966223,-47466.6303608,-60413.6190984,-51788.2540973,-43152.5165201,-25895.9009269
2010-08-16 14:15:30 UTC,-56513.3416137,-30433.622158,+0,-52167.0766942,+0,+0,+0,-13044.4562407,-56510.1894379,+0,-51827.9006579,-34557.2314499,-25916.6709982,-47508.7519852,-43192.1270659,-47507.2493595,-60465.3183195,-51832.5729941,-43189.4441702,-25918.0622987
2010-08-16 14:16:00 UTC,-56537.540084,-30446.6539113,+0,-52189.4142251,+0,+0,-21749.364198,-13050.042092,-56534.3862261,+0,+0,-34556.5736892,-25916.1777121,-47507.8477453,-43191.3049794,-47506.3451688,-60464.1674754,-51831.5864348,-43188.6221481,-25917.5689745
2010-08-16 14:16:30 UTC,-56552.7573718,-30454.8489724,+0,-52203.4612549,+0,-17405.2165118,-21755.2184177,-13053.5547731,-56549.6024559,+0,+0,-34554.1659654,-25914.372045,-47504.5377866,-43188.2957428,-47503.0353898,-60459.954825,-51827.9751481,-43185.6131469,-25915.763168
2010-08-16 14:17:00 UTC,-56561.8495333,-30459.7454308,+0,-52211.8542002,+0,-17408.0150077,-21758.7162493,-13055.6535612,-56558.6939854,+0,+0,-34524.0979395,-25891.8225986,-47463.2025261,-43150.7159394,-47461.7578408,-60407.3466156,-51782.8768484,+0,+0
2010-08-16 14:17:30 UTC,-56623.8075041,-30493.1120428,+0,-52269.0474055,+0,-17427.0851834,-21782.5520049,-13069.9556219,-56620.6476498,+0,+0,-34484.156586,-25861.8686742,-47408.2941599,-43100.7961962,-47406.8523313,-60337.4636437,-51722.9697865,+0,+0
2010-08-16 14:18:00 UTC,-56607.2716892,-30484.2069077,+0,-52253.7832475,+0,-17421.9955902,-21776.1905373,-13066.1385793,-56604.112984,+0,+0,-34541.7457267,-25905.0575157,-47487.4633768,-43172.7726043,-47486.0174302,-60438.2238835,-51809.3463346,+0,+0
2010-08-16 14:18:30 UTC,-56608.2727962,-30484.74604,-47901.0141118,+0,-69674.6644895,-17422.303723,-21776.5756716,-13066.3742082,-56605.1140214,+0,+0,+0,-25880.0466431,-47441.61609,-43131.0907086,-47440.1725274,-60379.8731283,-51759.3252467,+0,+0
2010-08-16 14:19:00 UTC,-56615.2895272,-30488.5248037,-47906.9516176,+0,-69683.3009814,-17424.4634173,-21779.2750672,-13067.9939154,-56612.1302648,-64619.4101675,+0,+0,-25850.7458029,-47387.9048891,-43082.2593642,-47386.4641222,-60311.5138125,-51700.7243359,+0,-25852.1320048
2010-08-16 14:19:30 UTC,-56602.6749463,-30481.7313948,-47896.2772525,+0,-69667.7744167,-17420.5807485,-21774.4221311,+0,-56599.5165608,-64554.3137013,-51643.9899449,+0,-25824.7035793,-47340.1670396,-43038.8586712,-47338.72876,-60250.7568999,-51648.6405717,+0,-25826.087765
2010-08-16 14:20:00 UTC,-56606.352641,+0,-47899.3892907,+0,-69672.3010806,-17421.7127145,-21775.8369718,+0,-56603.1939995,-64527.8661242,-51622.8317038,+0,-25814.12307,-47320.7719705,-43021.2257139,-47319.3347023,-60226.0724087,-51627.4798307,+0,-25815.506436
2010-08-16 14:20:30 UTC,-56595.1112345,+0,-47889.8768257,+0,-69658.4645037,-17418.2525149,-21771.512149,+0,-56591.9534857,-64489.531273,-51592.1635779,+0,-25798.786897,-47292.6594721,-42995.6672974,-47291.2238181,-60190.293069,-51596.8078737,-42992.9999015,-25800.1689865
2010-08-16 14:21:00 UTC,-56573.5123986,+0,-47871.6000504,+0,-69631.8797343,-17411.6045632,-21763.2028941,+0,-56570.3561511,-64507.2668665,-51606.3521727,-34409.5025318,-25805.8821255,-47305.6656942,-43007.4918569,-47304.2293616,-60206.8463472,-51610.9981448,-43004.8235338,-25807.2647647
2010-08-16 14:21:30 UTC,-56536.5448611,+0,-47840.3183931,-52188.4955081,-69586.3785098,+0,-21748.9811689,-13049.8167725,-56533.3911835,-64545.8754187,-51637.2392759,-34430.0980764,-25821.3277041,-47333.9788941,-43033.2327002,-47332.5410846,-60242.8811212,-51641.8888973,-43030.5623584,-25822.71154
2010-08-16 14:22:00 UTC,-56516.1460561,+0,-47823.0570748,-52169.6654361,-69561.2707887,+0,-21741.1335754,-13045.108013,-56512.9937968,-64555.9205583,-51645.2754558,-34435.4566075,-25825.3463215,-47341.3453979,-43039.9299306,-47339.9072043,-60252.2566175,-51649.9260267,-43037.2590635,-25826.7304688
2010-08-16 14:22:30 UTC,-56478.9886863,+0,-47791.6147824,-52135.3655864,-69515.535909,+0,-21726.8388191,-13036.5307888,-56475.8390107,-64617.6144023,-51694.6309493,-34468.366887,-25850.0273067,-47386.5879681,-43081.0620499,-47385.1474168,-60309.8377384,-51699.2873495,-43078.3879579,-25851.413365
2010-08-16 14:23:00 UTC,-56479.4470227,+0,-47792.0026233,-52135.7886752,-69516.1000491,+0,+0,-13036.636589,-56476.2973151,-64637.6400365,-51710.6515925,-34479.0494628,-25858.038679,-47401.2735688,-43094.4134105,-47399.8322527,-60328.5283951,-51715.309884,-43091.7382721,-25859.4253574
2010-08-16 14:23:30 UTC,-56453.2072253,+0,-47769.7986999,-52111.5668017,-69483.8029837,-17374.5755715,+0,-13030.5795231,-56450.0593427,-64719.2057646,-51775.9047291,-34522.5602979,-25890.6695274,+0,-43148.7943836,-47459.6445594,-60404.6566716,-51780.5707237,-43146.1149831,-25892.0587303
2010-08-16 14:24:00 UTC,-56450.1321638,-30399.5814533,-47767.1966055,-52108.7282222,-69480.0180664,-17373.6290916,+0,-13029.869691,-56446.9844949,-64708.0997504,-51767.0198422,-34516.63585,-25886.2265015,+0,-43141.389854,-47451.5004974,-60394.2910225,-51771.6847885,-43138.7110336,-25887.6153607
2010-08-16 14:24:30 UTC,-56458.2715299,-30403.9647972,-47774.0840772,-52116.2416452,-69490.0363466,-17376.1343251,+0,-13031.7485423,-56455.123295,-64730.1848021,-51784.6880337,-34528.417011,-25895.0617557,+0,-43156.1142562,-47467.6955092,-60414.9038087,-51789.3550649,-43153.4342822,-25896.4512982
2010-08-16 14:25:00 UTC,-56446.8981834,-30397.8398375,-47764.4600351,-52105.7429451,-69476.0375449,-17372.6336975,-21714.493329,-13029.1231748,-56443.7507395,-64748.4201938,-51799.2764711,-34538.1445899,-25902.356931,+0,+0,-47481.067558,-60431.9235664,-51803.9452237,-43165.5911116,-25903.7470375
2010-08-16 14:25:30 UTC,-56446.4039444,-30397.5735473,-47764.0417429,-52105.2866845,-69475.4290381,-17372.4813894,-21714.3030308,-13029.0089713,-56443.2566473,-64780.1882915,-51824.6911798,-34555.090896,-25915.0658542,+0,+0,-47504.3633002,-60461.5738726,-51829.3627231,-43186.7697194,-25916.4568548
2010-08-16 14:26:00 UTC,+0,-30411.8406082,-47786.4593262,-52129.7416358,-69508.036886,-17380.6355111,-21724.4948419,-13035.1243222,-56469.7470976,-64785.9712906,-51829.3176184,-34558.1758078,-25917.3793767,+0,+0,-47508.603985,-60466.971357,-51833.9897073,-43190.6250209,-25918.7705561
2010-08-16 14:26:30 UTC,+0,-30412.1468328,-47786.9404918,-52130.266531,-69508.736773,-17380.810529,-21724.7135964,-13035.2555805,-56470.3156825,-64775.6121968,-51821.0302729,-34552.6498014,-25913.2351608,+0,+0,-47501.0076408,-60457.3028361,-51825.7013845,-43183.7190142,+0
2010-08-16 14:27:00 UTC,+0,-30410.8907237,-47784.9667893,-52128.1134533,-69505.865893,-17380.0926191,-21723.8162829,-13034.7171692,-56467.9833938,-64830.1814812,-51864.6860719,-34581.7595127,-25935.0659221,+0,+0,-47541.0234065,-60508.2343439,-51869.3623329,-43220.0982435,+0
2010-08-16 14:27:30 UTC,+0,-30414.4255787,-47790.5210454,-52134.1724946,-69513.9449234,-17382.1129115,-21726.3414402,-13036.232329,-56474.5467575,-64819.903222,-51856.4633946,-34576.2766274,-25930.9540447,-47534.9344576,+0,-47533.4863382,-60498.6412689,-51861.1386862,-43213.2461259,+0
2010-08-16 14:28:00 UTC,+0,-30419.3890061,-47798.319992,-52142.6802297,-69525.2890037,-17384.949683,-21729.8871119,+0,-56483.7626309,-64773.5776961,-51819.4026585,-34551.5645068,-25912.4212467,-47500.9620918,+0,-47499.5157374,-60455.4039622,-51824.0735777,-43182.3626914,+0
2010-08-16 14:28:30 UTC,+0,-30421.8421173,-47802.1745228,-52146.8850703,-69530.8956719,+0,-21731.6395153,+0,-56488.3174598,-64754.410641,-51804.068884,-34541.3399365,-25904.7533539,-47486.9061216,+0,-47485.4604979,-60437.514649,-51808.7379938,-43169.5847579,+0
2010-08-16 14:29:00 UTC,+0,-30434.7508259,-47822.4577513,-52169.0116913,-69560.3989601,+0,-21740.8609741,+0,-56512.2857827,-64747.3627522,-51798.4305251,-34537.5802759,-25901.933805,-47481.7376222,+0,-47480.2922671,-60430.9365967,-51803.0989701,-43164.8862035,-25903.3237906
2010-08-16 14:29:30 UTC,-56508.6105449,-30431.0740581,-47816.6805102,-52162.7093995,-69551.9955835,+0,-21738.23444,+0,-56505.4589218,-64750.9861149,-51801.3292399,-34539.5131408,-25903.3833526,-47484.3947793,-43169.9827188,-47482.9492861,-60434.3184136,-51805.998027,-43167.301759,-25904.7734502
2010-08-16 14:30:00 UTC,-56522.8691811,-30438.7528507,-47828.746063,-52175.8715012,-69569.5457226,+0,-21743.7198587,-13046.6598304,-56519.7165666,-64703.7061862,-51763.5049755,-34514.2918969,-25884.4687396,-47449.7225115,-43138.4605513,-47448.2788216,+0,-51768.1692983,-43135.7820618,-25885.8573744
2010-08-16 14:30:30 UTC,-56528.9598204,-30442.0327554,-47833.8998459,-52181.4937205,-69577.0421645,-17397.8912578,-21746.0628181,-13048.0656471,-56525.8068955,-64731.8239715,-51785.9994094,-34529.29096,-25895.7173329,-47470.3423966,-43157.207004,+0,+0,-51790.6661766,-43154.5271478,-25897.1067484
2010-08-16 14:31:00 UTC,-56509.8268904,-30431.7289789,-47817.7097017,-52163.8321738,-69553.4925362,-17392.0022916,-21738.7022173,-13043.6490959,-56506.6752958,-64779.0349967,-51823.7685506,-34554.4754465,-25914.6043801,-47504.9641346,-43188.6832322,+0,+0,-51828.4397745,-43186.0009099,-25915.9952559
2010-08-16 14:31:30 UTC,-56528.8332327,-30441.9645833,-47833.7927283,-52181.3768678,-69576.8863549,-17397.8522951,+0,-13048.0364261,-56525.6803167,-64771.1223888,-51817.4384105,-34550.2545058,-25911.4388953,-47499.1615019,-43183.4077899,+0,+0,-51822.108888,-43180.7258807,-25912.8295265
2010-08-16 14:32:00 UTC,-56559.9250748,-30458.7086672,-47860.1024156,-52210.0776482,-69615.1555229,-17407.4221204,+0,-13055.2135133,+0,-64819.0797496,-51855.8046255,-34575.8371205,-25930.6245183,-47534.3305578,-43215.3816103,+0,+0,-51860.4796294,-43212.6971962,-25932.0166323
2010-08-16 14:32:30 UTC,-56561.9881881,-30459.8197288,-47861.848207,-52211.9821015,-69617.694891,-17408.0571308,+0,-13055.6897524,+0,-64821.4538923,-51857.7039557,-34577.1035944,-25931.5743076,-47536.0716118,-43216.964483,+0,+0,+0,-43214.2799452,-25932.966495
2010-08-16 14:33:00 UTC,-56576.3435911,-30467.5506336,-47873.995643,-52225.2335284,-69635.3641344,-17412.4756113,+0,-13059.0034826,+0,-64846.8031877,-51877.9835648,-34590.6260498,+0,-47554.6612666,-43233.8652012,+0,+0,+0,-43231.1793392,-25943.108413
2010-08-16 14:33:30 UTC,-56568.4349591,+0,-47867.303417,-52217.9330953,-69625.6298523,-17410.0413963,-21761.249239,-13057.1778931,+0,-64878.1390971,-51903.0525058,-34607.3420332,+0,-47577.6411455,-43254.7572754,+0,+0,+0,-43252.0697772,-25955.6454951
2010-08-16 14:34:00 UTC,-56554.475021,+0,-47855.4906205,-52205.046721,-69608.447364,-17405.7446369,-21755.8787325,-13053.9554501,+0,-64897.4822519,-51918.5271615,-34617.6605414,+0,-47591.8262565,-43267.653618,+0,+0,+0,-43264.96511,-25963.3844346
2010-08-16 14:34:30 UTC,-56558.372795,+0,-47858.788888,-52208.6447437,-69613.2449107,-17406.9443411,-21757.3782391,-13054.8551929,+0,-64948.9213152,-51959.6787631,-34645.1004498,+0,-47629.5485842,-43301.9487368,+0,+0,+0,-43299.2575434,-25983.9645211
2010-08-16 14:35:00 UTC,-56573.1712645,+0,-47871.3111719,-52222.3051331,-69631.4593206,+0,-21763.0711733,-13058.271081,+0,-64917.7528358,-51934.7437813,-34628.4735508,+0,-47606.6914738,-43281.1682351,-47605.239928,-60589.9678477,+0,+0,-25971.4942445
