# file...... Output/Qh/house_Qh_file_036.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_5B_tm_3_B_5_Meter_64_701:Qh,house_3_6B_tm_3_B_6_Meter_64_702:Qh,house_3_7B_tm_3_B_7_Meter_64_703:Qh,house_3_8B_tm_3_B_8_Meter_64_704:Qh,house_3_9B_tm_3_B_9_Meter_64_705:Qh,house_3_10B_tm_3_B_10_Meter_64_706:Qh,house_3_11B_tm_3_B_11_Meter_64_707:Qh,house_3_12B_tm_3_B_12_Meter_64_708:Qh,house_3_13B_tm_3_B_13_Meter_64_709:Qh,house_3_14B_tm_3_B_14_Meter_64_710:Qh,house_3_15B_tm_3_B_15_Meter_64_711:Qh,house_3_16B_tm_3_B_16_Meter_64_712:Qh,house_3_17B_tm_3_B_17_Meter_64_713:Qh,house_3_18B_tm_3_B_18_Meter_64_714:Qh,house_3_19B_tm_3_B_19_Meter_64_715:Qh,house_3_20B_tm_3_B_20_Meter_64_716:Qh,house_3_21B_tm_3_B_21_Meter_64_717:Qh,house_3_22B_tm_3_B_22_Meter_64_718:Qh,house_3_23B_tm_3_B_23_Meter_64_719:Qh,house_3_24B_tm_3_B_24_Meter_64_720:Qh
2010-08-16 07:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43339.6056527,+0,+0,+0
2010-08-16 07:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43332.1388315,+0,+0,+0
2010-08-16 07:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30353.6464603,-43357.0730719,+0,+0,+0
2010-08-16 07:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30342.5156313,-43347.0686286,+0,+0,-56346.7347867
2010-08-16 07:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,-25995.7436333,+0,+0,+0,+0,+0,+0,+0,-30328.0716359,-43326.4338386,+0,+0,-56319.912148
2010-08-16 07:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,-26013.6082051,+0,+0,+0,+0,+0,+0,+0,-30348.9132625,-43356.2083278,+0,+0,-56358.6152498
2010-08-16 07:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,-26019.7015593,+0,+0,+0,+0,+0,+0,+0,-30356.0220482,-43366.3639874,+0,+0,-56371.8163329
2010-08-16 07:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,-26009.3111194,+0,+0,+0,+0,+0,+0,+0,-30343.9000857,-43349.0464695,+0,+0,-56349.305732
2010-08-16 07:07:00 UTC,+0,+0,+0,+0,+0,+0,-12997.8183222,+0,+0,+0,+0,+0,+0,+0,+0,-30325.2138002,+0,+0,+0,-56314.6051198
2010-08-16 07:07:30 UTC,+0,+0,+0,+0,+0,+0,-13012.5740419,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56378.5333688
2010-08-16 07:08:00 UTC,+0,+0,+0,+0,+0,-52064.9032876,-13018.0808393,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:08:30 UTC,+0,+0,+0,+0,+0,-52077.6534299,-13021.2689419,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:00 UTC,+0,+0,+0,+0,-56426.7331362,-52077.6055345,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:30 UTC,+0,+0,+0,+0,-56418.9042455,-52083.0602181,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:10:00 UTC,+0,+0,+0,+0,-56386.2666555,-52052.9300154,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:10:30 UTC,+0,+0,+0,+0,-56340.1374018,-52010.1307047,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56339.2908727,+0,+0
2010-08-16 07:11:00 UTC,+0,+0,+0,+0,-56329.942622,-52000.719218,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56329.0962481,+0,+0
2010-08-16 07:11:30 UTC,+0,+0,-30325.9083361,+0,-56310.4984176,+0,+0,+0,+0,+0,+0,-34654.7321869,-12997.5272552,+0,+0,+0,+0,-56309.6523399,+0,+0
2010-08-16 07:12:00 UTC,+0,+0,-30312.5887156,+0,-56285.7670031,+0,+0,+0,+0,+0,-47627.3479784,-34639.5116836,-12991.8184224,+0,+0,+0,+0,-56284.9213019,+0,+0
2010-08-16 07:12:30 UTC,+0,+0,-30288.9541931,+0,-56241.8832339,+0,+0,+0,+0,+0,-47590.2148079,-34612.5042083,-12981.6885889,+0,+0,+0,+0,-56241.0382007,+0,+0
2010-08-16 07:13:00 UTC,+0,+0,-30304.1421782,+0,+0,+0,+0,+0,-21645.8022329,+0,-47614.0772752,-34629.8597153,-12988.198209,+0,+0,+0,+0,-56269.238299,+0,+0
2010-08-16 07:13:30 UTC,+0,+0,-30288.3804421,+0,+0,+0,+0,+0,-21634.5438339,+0,-47589.3133641,-34611.8485756,+0,+0,+0,+0,+0,-56239.9728957,+0,+0
2010-08-16 07:14:00 UTC,+0,+0,-30301.5430212,+0,+0,+0,+0,+0,-21643.9456895,+0,-47609.9936333,+0,+0,+0,+0,+0,+0,-56264.4123479,+0,+0
2010-08-16 07:14:30 UTC,+0,+0,-30300.5942414,+0,+0,+0,+0,+0,-21643.2679887,+0,-47608.5029666,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47645.8487198,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47577.4274894,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30274.6319015,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:18:00 UTC,+0,-34614.0137472,+0,+0,+0,+0,+0,+0,+0,-30286.0627751,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:18:30 UTC,+0,-34609.5824065,+0,+0,+0,+0,-12979.8106992,+0,+0,-30282.1855788,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:00 UTC,+0,-34626.5386473,+0,+0,+0,+0,-12986.1700531,+0,+0,-30297.0214218,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:30 UTC,+0,-34623.7176521,+0,+0,+0,+0,-12985.1120528,+0,+0,-30294.5531953,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:00 UTC,+0,-34624.9696911,+0,+0,+0,+0,-12985.5816239,-25968.7691302,+0,-30295.6486654,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:30 UTC,+0,-34626.5229446,+0,+0,+0,+0,+0,-25969.9340595,+0,-30297.007604,+0,+0,+0,+0,-47617.4992923,+0,+0,+0,+0,+0
2010-08-16 07:21:00 UTC,+0,-34610.2407271,+0,+0,+0,+0,+0,-25957.7224094,+0,+0,+0,+0,+0,+0,-47584.3344023,-30283.8342135,+0,+0,+0,+0
2010-08-16 07:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,-25951.5632558,+0,+0,+0,+0,+0,+0,-47573.0440156,-30276.6486059,+0,+0,+0,+0
2010-08-16 07:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,-25975.2752903,+0,+0,+0,+0,-12988.7670163,+0,-47616.5107088,-30304.3123707,+0,+0,+0,+0
2010-08-16 07:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12984.2584369,+0,-47599.9831883,-30293.7936627,+0,+0,+0,+0
2010-08-16 07:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12979.5534671,+0,-47582.73574,-30282.8167672,+0,+0,+0,+0
2010-08-16 07:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12983.3521794,+0,-47596.6610347,-30291.6793251,+0,+0,+0,+0
2010-08-16 07:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38944.0651327,+0
2010-08-16 07:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38965.9126823,+0
2010-08-16 07:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38961.7640932,+0
2010-08-16 07:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38957.0814089,+0
2010-08-16 07:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38931.0856941,+0
2010-08-16 07:26:30 UTC,-43231.7444255,+0,+0,+0,+0,+0,+0,+0,-21619.178383,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:27:00 UTC,-43209.1356629,+0,+0,+0,+0,+0,+0,+0,-21607.8717562,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56174.6214014
2010-08-16 07:27:30 UTC,-43166.9486816,+0,+0,+0,+0,+0,+0,+0,-21586.7740744,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56119.7743954
2010-08-16 07:28:00 UTC,-43179.7074316,+0,+0,+0,+0,+0,-12956.6527946,+0,-21593.1547171,+0,+0,+0,+0,+0,+0,+0,-43190.7385184,+0,+0,-56136.3619593
2010-08-16 07:28:30 UTC,-43180.9735019,+0,+0,+0,+0,+0,-12957.03272,+0,-21593.7878781,+0,+0,+0,+0,+0,+0,+0,-43186.3296456,+0,+0,-56138.0079687
2010-08-16 07:29:00 UTC,-43177.4571033,+0,+0,+0,+0,+0,-12955.9775108,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43182.8126828,+0,+0,-56133.4363229
2010-08-16 07:29:30 UTC,-43220.1983426,+0,+0,+0,+0,+0,-12968.8034033,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43225.560781,+0,+0,-56189.0039155
2010-08-16 07:30:00 UTC,-43234.080657,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43239.4453223,+0,+0,-56207.0522168
2010-08-16 07:30:30 UTC,-43226.3644618,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34582.9623814,+0,+0,+0,+0,-43231.7281022,+0,+0,+0
2010-08-16 07:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34615.4436071,+0,+0,+0,+0,-43272.3332652,+0,+0,+0
2010-08-16 07:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34644.1522556,-12993.5365592,+0,+0,+0,-43308.222284,+0,+0,+0
2010-08-16 07:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34652.0082778,-12996.4831475,+0,+0,+0,-43318.0431896,+0,+0,+0
2010-08-16 07:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34660.0493012,-12999.4991247,+0,+0,+0,-43328.0953671,+0,+0,+0
2010-08-16 07:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-13004.7302164,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:33:30 UTC,+0,+0,-30308.1998047,+0,+0,+0,+0,-25977.5702328,+0,+0,-47620.4512842,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:34:00 UTC,+0,+0,-30318.246053,+0,+0,+0,+0,-25986.1809252,+0,+0,-47636.2353593,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:34:30 UTC,+0,+0,-30307.1128434,+0,+0,-51950.5509781,+0,-25976.6385926,+0,+0,-47618.7435147,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:35:00 UTC,+0,+0,-30291.2384996,+0,+0,-51923.3406804,+0,-25963.0326088,+0,+0,-47593.8026792,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:35:30 UTC,+0,+0,-30252.1772966,+0,-56173.5955198,-51856.3855349,+0,+0,+0,-30249.8988874,-47532.4317506,+0,+0,+0,+0,-30250.970193,+0,+0,+0,+0
2010-08-16 07:36:00 UTC,+0,+0,-30265.8815576,+0,-56199.0411183,-51879.8760808,+0,+0,+0,-30263.60176,-47553.9630769,+0,+0,+0,+0,-30264.6737161,+0,+0,+0,+0
2010-08-16 07:36:30 UTC,+0,+0,-30252.2355108,+0,-56173.7036085,-51856.4853194,+0,+0,+0,-30249.9570954,-47532.5232123,+0,+0,+0,+0,-30251.0284038,+0,-56172.8596055,+0,+0
2010-08-16 07:37:00 UTC,+0,+0,+0,+0,-56199.577193,-51880.3709675,-12971.9688473,+0,+0,-30263.8904451,-47554.4166878,+0,+0,+0,+0,-30264.9624149,+0,-56198.7327963,+0,+0
2010-08-16 07:37:30 UTC,+0,+0,+0,+0,-56213.4210035,-51893.1511208,-12975.1644687,+0,+0,-30271.3455639,+0,+0,+0,+0,+0,-30272.4178875,+0,-56212.5763961,+0,+0
2010-08-16 07:38:00 UTC,+0,+0,+0,+0,-56195.6693586,-51876.7633823,-12971.0667863,+0,+0,-30261.7860121,+0,+0,+0,+0,+0,-30262.8578819,+0,-56194.8250214,+0,+0
2010-08-16 07:38:30 UTC,+0,-34569.6577588,+0,+0,-56168.6826806,+0,-12964.8373445,+0,-21609.1386251,+0,+0,+0,+0,+0,+0,-30248.3244234,+0,-56167.838754,+0,+0
2010-08-16 07:39:00 UTC,+0,-34545.5059917,+0,+0,-56129.4423539,+0,+0,+0,-21591.6989758,+0,+0,+0,+0,+0,+0,+0,+0,-56128.5990244,+0,+0
2010-08-16 07:39:30 UTC,+0,-34546.0595905,+0,+0,+0,+0,+0,+0,-21592.0449905,+0,+0,+0,+0,+0,+0,+0,+0,-56129.4984645,+0,+0
2010-08-16 07:40:00 UTC,+0,-34546.934966,+0,+0,+0,+0,+0,+0,-21592.5921506,+0,+0,+0,-12956.2473886,+0,+0,+0,+0,-56130.9204317,+0,+0
2010-08-16 07:40:30 UTC,+0,-34529.1604455,+0,+0,+0,+0,+0,+0,-21581.4825838,+0,+0,+0,-12949.5811861,+0,-47472.8622687,+0,+0,-56102.041909,+0,+0
2010-08-16 07:41:00 UTC,+0,-34542.7787164,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12954.688618,+0,-47491.585057,+0,+0,+0,+0,+0
2010-08-16 07:41:30 UTC,+0,-34575.7462446,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12967.0528453,+0,-47536.9097592,+0,+0,+0,+0,+0
2010-08-16 07:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47544.9932643,+0,+0,+0,+0,+0
2010-08-16 07:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47545.800316,+0,+0,+0,-38905.5981527,+0
2010-08-16 07:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47576.4641489,+0,+0,+0,-38930.6905162,+0
2010-08-16 07:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47601.3779601,+0,+0,+0,-38951.0776084,+0
2010-08-16 07:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38995.8467634,+0
2010-08-16 07:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38978.7615838,+0
2010-08-16 07:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,-25954.575582,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56230.9447307
2010-08-16 07:45:30 UTC,+0,+0,+0,+0,+0,+0,-12967.8891177,-25933.3877944,+0,+0,+0,-34575.5906061,+0,+0,+0,+0,+0,+0,+0,-56185.0416069
2010-08-16 07:46:00 UTC,+0,+0,+0,+0,+0,+0,-12971.8134021,-25941.2354126,+0,+0,+0,-34586.0532359,+0,+0,+0,+0,+0,+0,+0,-56202.043391
2010-08-16 07:46:30 UTC,+0,+0,+0,+0,+0,+0,-12967.8247381,-25933.259051,+0,+0,+0,-34575.4189624,+0,+0,+0,+0,+0,+0,+0,-56184.7626857
2010-08-16 07:47:00 UTC,+0,+0,+0,+0,+0,+0,-12963.3962966,-25924.4032411,+0,+0,+0,-34563.6121879,+0,+0,+0,+0,+0,+0,+0,-56165.5766651
2010-08-16 07:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34562.595353,+0,+0,+0,+0,+0,+0,+0,-56163.9243072
2010-08-16 07:48:00 UTC,-43178.2926697,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34544.5024512,+0,+0,+0,+0,+0,+0,+0,-56134.523323
2010-08-16 07:48:30 UTC,-43138.4029079,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12944.1906179,+0,+0,-30200.3130857,+0,+0,+0,+0
2010-08-16 07:49:00 UTC,-43107.2344429,+0,+0,-68975.5101477,+0,+0,+0,+0,+0,+0,+0,+0,-12934.8375711,+0,+0,-30178.4920312,-43112.5795941,+0,+0,+0
2010-08-16 07:49:30 UTC,-43108.9318663,+0,+0,-68978.226254,+0,+0,+0,+0,-21557.7604316,+0,+0,+0,-12935.3469344,+0,+0,-30179.6803977,-43114.2772895,+0,+0,+0
2010-08-16 07:50:00 UTC,-43095.6192249,+0,+0,-68956.9244774,+0,+0,+0,+0,-21551.1029176,+0,+0,+0,-12931.352176,+0,+0,-30170.3603301,-43100.9627174,+0,+0,+0
2010-08-16 07:50:30 UTC,-43092.9695,+0,+0,-68952.6845598,+0,+0,+0,+0,-21549.7777918,-30167.4377223,+0,+0,+0,+0,+0,-30168.5052566,-43098.312567,+0,+0,+0
2010-08-16 07:51:00 UTC,-43109.7519777,+0,-30181.4581384,-68979.5387899,+0,+0,+0,+0,-21558.1706986,-30179.1865836,+0,+0,+0,+0,+0,-30180.2546761,-43115.0977392,+0,+0,+0
2010-08-16 07:51:30 UTC,-43128.1347847,+0,-30194.3286424,-69008.9537624,+0,+0,+0,+0,-21567.363929,-30192.0557828,-47441.5425673,+0,+0,+0,+0,-30193.1244866,-43133.4834973,+0,+0,+0
2010-08-16 07:52:00 UTC,-43148.1421004,+0,-30208.3365268,-69040.9681675,+0,+0,+0,+0,+0,-30206.0622472,-47463.5509272,+0,+0,+0,+0,+0,-43153.4940248,+0,+0,+0
2010-08-16 07:52:30 UTC,-43190.5428506,+0,-30238.0229059,+0,+0,+0,+0,+0,+0,-30235.7456185,-47510.1924145,+0,+0,+0,+0,+0,-43195.9015787,+0,+0,+0
2010-08-16 07:53:00 UTC,+0,+0,-30265.0793481,+0,+0,+0,-12971.5013713,+0,+0,-30262.7993203,-47552.7019023,+0,+0,+0,+0,+0,-43234.5522183,+0,+0,+0
2010-08-16 07:53:30 UTC,+0,+0,-30254.5582402,+0,+0,+0,-12966.9919766,+0,+0,-30252.2792778,-47536.1717572,+0,+0,+0,+0,+0,-43219.5226165,+0,+0,+0
2010-08-16 07:54:00 UTC,+0,+0,-30255.6120513,+0,+0,+0,-12967.4436448,+0,+0,+0,-47537.8274432,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:54:30 UTC,+0,+0,-30253.2616856,+0,+0,-51858.2439073,-12966.4362674,+0,+0,+0,-47534.1346871,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:55:00 UTC,+0,+0,+0,+0,+0,-51875.6884012,+0,+0,+0,+0,-47550.124087,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:55:30 UTC,+0,-34540.2497366,+0,+0,-56120.9012569,-51807.7405671,+0,-25905.2291576,+0,+0,-47487.8434139,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:56:00 UTC,+0,-34541.6419538,+0,+0,-56123.1632472,-51809.8287626,+0,-25906.2733194,+0,+0,+0,+0,-12954.2624113,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:56:30 UTC,+0,-34544.7012196,+0,+0,-56128.1337574,-51814.4173751,+0,-25908.5677663,+0,+0,+0,+0,-12955.4097662,+0,-47494.2277048,+0,+0,+0,+0,+0
2010-08-16 07:57:00 UTC,+0,-34533.9476178,+0,+0,-56110.6619566,-51798.2879792,+0,-25900.5025735,+0,+0,+0,+0,-12951.3767075,+0,-47479.4433445,+0,+0,-56109.8189072,+0,+0
2010-08-16 07:57:30 UTC,+0,-34541.2996447,+0,+0,-56122.6070838,-51809.3153309,+0,-25906.0165879,+0,+0,+0,+0,-12954.1340308,+0,-47489.5511215,+0,+0,-56121.7638527,-38859.5696976,+0
2010-08-16 07:58:00 UTC,+0,-34532.9005051,+0,+0,-56108.9606713,-51796.7174083,+0,+0,+0,+0,+0,+0,+0,+0,-47478.0037439,+0,+0,-56108.1176478,-38850.1204217,+0
2010-08-16 07:58:30 UTC,+0,-34544.7301691,+0,+0,-56128.1807915,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47494.2675045,+0,+0,-56127.3374756,-38863.429137,+0
2010-08-16 07:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34555.7409734,+0,+0,-47512.4335579,+0,+0,-56148.8053533,-38878.2945074,+0
2010-08-16 07:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34547.2438064,+0,+0,-47500.750435,+0,+0,-56134.9987302,-38868.7341506,+0
2010-08-16 08:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-21582.5154109,+0,+0,-34528.6123888,+0,+0,-47475.1332599,+0,+0,-56104.725352,+0,+0
2010-08-16 08:00:30 UTC,+0,+0,+0,+0,+0,+0,-12946.595187,+0,-21576.3929657,+0,+0,-34518.8177267,+0,+0,+0,-30205.7643135,+0,-56088.8104937,+0,-56092.7857469
2010-08-16 08:01:00 UTC,+0,+0,+0,+0,+0,+0,-12962.4804775,+0,-21602.866441,+0,+0,-34561.1698813,+0,+0,+0,-30242.8251305,+0,-56157.4968633,+0,-56161.6080424
2010-08-16 08:01:30 UTC,+0,+0,+0,+0,+0,+0,-12960.3557001,+0,-21599.3254141,+0,+0,-34555.504961,+0,+0,+0,-30237.8074638,+0,+0,+0,-56152.4025411
2010-08-16 08:02:00 UTC,+0,+0,+0,+0,+0,+0,-12957.6216092,+0,+0,+0,+0,+0,+0,+0,+0,-30231.4287806,+0,+0,+0,-56140.557217
2010-08-16 08:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43127.0544747,+0,-30191.148379,+0,+0,+0,-56065.6580608
2010-08-16 08:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12933.6182509,-43104.8254655,+0,-30175.5866776,+0,+0,+0,-56036.7598154
2010-08-16 08:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-12950.7960036,-43162.0721382,+0,-30215.6629409,+0,+0,+0,-56111.1818629
2010-08-16 08:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30214.503454,+0,+0,-12950.7316945,-43161.8578213,+0,-30215.5129057,+0,+0,+0,-56110.9032459
2010-08-16 08:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30212.5737551,+0,+0,-12949.9045383,-43159.1012361,+0,+0,+0,+0,+0,+0
2010-08-16 08:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30224.3535844,+0,+0,+0,-43175.9287861,+0,+0,+0,+0,+0,+0
2010-08-16 08:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,-25921.9310189,+0,-30241.0067506,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,-25917.3375962,+0,-30235.6480651,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:06:30 UTC,-43173.9467973,+0,-30226.4414487,+0,+0,+0,+0,-25907.5326307,+0,-30224.2095958,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:07:00 UTC,-43192.0190362,+0,-30239.0945428,+0,+0,+0,-12960.3833057,-25918.3776964,+0,-30236.8614458,+0,+0,+0,+0,+0,+0,-43197.4959297,+0,+0,+0
2010-08-16 08:07:30 UTC,-43198.9865127,+0,-30243.9727505,+0,+0,+0,-12962.474134,-25922.5136369,+0,+0,-47519.6098933,+0,+0,+0,+0,+0,-43204.4645624,+0,+0,+0
2010-08-16 08:08:00 UTC,-43214.9007016,+0,-30255.1149074,-69147.9796392,+0,+0,-12967.2497273,+0,+0,+0,-47537.115846,+0,+0,+0,+0,+0,-43220.3813917,+0,+0,+0
2010-08-16 08:08:30 UTC,-43140.5859046,+0,-30203.0841586,-69029.0652889,+0,+0,-12944.9490447,+0,+0,+0,-47455.3679583,+0,+0,+0,+0,+0,-43146.0542615,+0,+0,+0
2010-08-16 08:09:00 UTC,-43086.7538729,+0,-30165.3942063,-68942.9262979,+0,+0,+0,+0,-21546.6996925,+0,-47396.1515562,+0,+0,+0,+0,+0,-43092.2132917,+0,+0,+0
2010-08-16 08:09:30 UTC,-43094.7179975,+0,-30170.9702078,-68955.6700429,+0,+0,+0,+0,-21550.6825577,+0,-47404.7842749,+0,-12931.117042,+0,+0,+0,-43100.1787389,+0,+0,+0
2010-08-16 08:10:00 UTC,-43015.5314739,+0,-30115.5285589,-68828.9602076,+0,+0,+0,+0,-21511.0813105,+0,-47317.6778598,+0,-12907.3545803,+0,+0,+0,-43020.9790599,+0,-38719.1995155,+0
2010-08-16 08:10:30 UTC,-43031.1700372,-34429.0813636,+0,-68853.8678245,+0,+0,+0,+0,-21518.9021699,+0,-47334.8805242,+0,-12912.0474345,+0,+0,+0,-43036.6202224,+0,-38733.2768084,+0
2010-08-16 08:11:00 UTC,-43056.4622841,-34449.3184008,+0,+0,+0,+0,+0,+0,-21531.5508441,+0,-47362.7023915,-34447.0481837,-12919.6371863,+0,+0,+0,-43061.9166716,+0,-38756.0440113,+0
2010-08-16 08:11:30 UTC,+0,-34435.4915678,+0,+0,+0,-51650.519568,+0,+0,+0,+0,-47343.6932696,-34433.2225681,+0,+0,-47344.0830015,+0,-43044.633026,+0,-38740.488458,+0
2010-08-16 08:12:00 UTC,+0,-34488.1379038,+0,+0,-56036.0824965,-51729.4838474,+0,+0,+0,+0,+0,-34485.8642708,+0,+0,-47416.4626871,-30176.9349461,-43110.441343,+0,-38799.7169793,+0
