# file...... Output/Qh/house_Qh_file_022.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_9C_tm_2_C_9_Meter_47_421:Qh,house_2_10C_tm_2_C_10_Meter_47_422:Qh,house_2_11C_tm_2_C_11_Meter_47_423:Qh,house_2_12C_tm_2_C_12_Meter_47_424:Qh,house_2_13C_tm_2_C_13_Meter_47_425:Qh,house_2_14C_tm_2_C_14_Meter_47_426:Qh,house_2_15C_tm_2_C_15_Meter_47_427:Qh,house_2_1A_tm_2_A_1_Meter_48_428:Qh,house_2_2A_tm_2_A_2_Meter_48_429:Qh,house_2_3A_tm_2_A_3_Meter_48_430:Qh,house_2_4A_tm_2_A_4_Meter_48_431:Qh,house_2_5A_tm_2_A_5_Meter_48_432:Qh,house_2_6A_tm_2_A_6_Meter_48_433:Qh,house_2_7A_tm_2_A_7_Meter_48_434:Qh,house_2_8A_tm_2_A_8_Meter_48_435:Qh,house_2_9A_tm_2_A_9_Meter_48_436:Qh,house_2_10A_tm_2_A_10_Meter_48_437:Qh,house_2_11A_tm_2_A_11_Meter_48_438:Qh,house_2_12A_tm_2_A_12_Meter_48_439:Qh,house_2_13A_tm_2_A_13_Meter_48_440:Qh
2010-08-16 18:09:30 UTC,-47660.1574348,+0,-56316.9868413,-43326.9455024,-51991.2299738,-43322.5466016,+0,-21548.5243132,+0,+0,+0,-30168.1170856,-47403.7011453,-60330.7951575,-38782.7785705,+0,-56015.267054,-30166.554658,-34476.3328064,-47400.1233468
2010-08-16 18:10:00 UTC,-47623.7150262,+0,-56273.9268859,-43293.8166092,-51951.4763237,-43289.4220747,+0,-21542.7000969,+0,+0,-38777.1410251,+0,-47390.8887717,-60314.4888234,-38772.2963764,+0,-56000.1274119,-30158.4011728,-34467.014457,-47387.312075
2010-08-16 18:10:30 UTC,+0,+0,-56275.669283,-43295.1571628,-51953.0849448,-43290.7624414,+0,-21535.0031747,+0,+0,-38763.2863683,+0,+0,-60292.9395579,-38758.4440384,+0,-55980.1204492,-30147.6261104,-34454.6999807,-47370.3219243
2010-08-16 18:11:00 UTC,+0,-47617.9465385,-56272.6825452,-43292.8592467,+0,-43288.4648457,-47621.6076514,-21524.0176657,+0,+0,-38743.512171,+0,+0,-60262.1831544,-38738.6731519,+0,-55951.5653143,-30132.2472955,-34437.1240218,-47346.1581699
2010-08-16 18:11:30 UTC,+0,-47637.8983434,-56296.2605743,-43310.9995503,+0,-43306.6026203,-47641.5617587,-21510.3849921,+0,+0,-38718.9730095,+0,+0,-60224.0154179,-38714.1380995,-34414.6091871,-55916.1292846,-30113.1626665,-34415.3128057,-47316.1717056
2010-08-16 18:12:00 UTC,+0,-47631.557172,-56288.7669002,-43305.2341184,+0,-43300.8379921,-47635.2198556,-21513.4042573,+0,+0,-38724.4077643,+0,+0,-60232.4685306,+0,-34419.4396053,-55923.9773991,-30117.3598091,-34420.1433951,-47322.8128898
2010-08-16 18:12:30 UTC,+0,-47593.7352659,-56244.0708935,-43270.8462082,+0,-43266.4548768,-47597.3935839,-21542.3656453,+0,+0,-38776.5390036,+0,+0,-60313.5524503,+0,-34465.7739297,-55999.2580554,+0,+0,-47386.5164342
2010-08-16 18:13:00 UTC,+0,-47576.8010548,-56224.0589029,-43255.4495188,+0,-43251.0603345,-47580.4574178,-21526.545192,-51659.5803826,-25832.9664232,-38748.061783,+0,+0,-60269.259533,+0,-34440.4633325,-55958.1352292,+0,+0,-47351.7177236
2010-08-16 18:13:30 UTC,+0,-47583.8198681,-56232.3533801,-43261.831067,+0,-43257.440993,-47587.4770412,-21527.0713744,-51660.8430896,-25833.5978795,-38749.0089249,+0,+0,-60270.7326985,+0,-34441.3051534,+0,+0,+0,-47352.8751151
2010-08-16 18:14:00 UTC,+0,-47607.5829846,-56260.4354238,-43283.4366397,+0,-43279.0435525,-47611.2429013,-21527.4856793,-51661.837319,-25834.0950744,-38749.7546842,+0,+0,-60271.8926386,+0,-34441.9679856,+0,+0,+0,-47353.7864217
2010-08-16 18:14:30 UTC,-47643.7616098,-47639.0829554,-56297.6604887,-43312.0766066,+0,-43307.6795266,-47642.7465072,+0,-51682.0370269,-25844.1965649,-38764.9062447,-30150.4472194,-47375.9365338,-60295.4590825,+0,-34455.4347157,+0,+0,+0,-47372.3013879
2010-08-16 18:15:00 UTC,-47679.4596373,-47674.7758512,+0,-43344.5288049,+0,-43340.059064,-47678.44352,+0,-51720.4607539,-25863.4115409,-38793.7274242,-30172.8635979,-47411.1591632,-60340.2869881,+0,-34481.0510251,+0,+0,+0,-47407.520413
2010-08-16 18:15:30 UTC,-47696.2840095,-47691.5978056,+0,-43359.8234278,+0,-43355.3515073,-47695.267414,+0,-51644.1349993,-25825.2424801,-38736.4763847,-30128.3351994,-47341.1921405,-60251.2398286,+0,-34430.1662129,+0,+0,+0,-47337.560551
2010-08-16 18:16:00 UTC,-47701.5288544,-47696.7640044,+0,-43364.5913873,-52036.4037802,-43360.1187877,-47700.51211,+0,-51581.3798207,-25793.8598043,-38689.4044695,-30091.7238646,-47283.6651215,-60178.0250841,-38684.5745122,-34388.3286259,+0,-30090.1370561,-34389.0313128,-47280.0394226
2010-08-16 18:16:30 UTC,-47692.3498819,-47687.5863808,+0,-43356.2470092,-52026.3907948,-43351.7755983,-47691.3333983,+0,-51549.9431539,-25778.1232539,-38665.8241969,-30073.3837303,-47254.8474557,-60141.3487869,-38660.9981912,-34367.3704469,+0,-30071.7982138,-34368.0723901,-47251.2247094
2010-08-16 18:17:00 UTC,-47682.9538251,-47678.1917052,+0,-43347.7052851,-52016.1410006,-43343.2350914,-47681.9376085,+0,-51626.4540853,-25816.3848747,-38723.214141,-30118.0201646,-47324.9842308,-60230.6119917,-38718.3785208,-34418.378711,+0,-30116.4315046,-34419.0824633,-47321.3543007
2010-08-16 18:17:30 UTC,-47652.7486452,-47647.9909666,+0,-43320.2464993,-51983.1913412,-43315.7802193,-47651.7332871,-21525.2837895,-51656.5533293,-25831.4369169,-38745.7912262,-30135.5800455,-47352.5758941,-60265.727953,-38740.9518257,-34438.4452582,+0,-30133.9901497,-34439.1497213,-47348.9431394
2010-08-16 18:18:00 UTC,-47652.0306487,-47647.2730759,+0,+0,-51982.4081068,-43315.1275996,-47651.0153111,-21546.0515385,-51706.3907809,-25856.3596495,+0,-30164.6551846,-47398.261366,-60323.8719376,-38778.3280469,-34471.6708632,+0,-30163.0632427,-34472.3765025,-47394.6239353
2010-08-16 18:18:30 UTC,-47663.4131485,-47658.6539018,+0,+0,-51994.8248343,-43325.473675,-47662.3974873,-21554.8833605,-51727.5849663,-25866.9584454,+0,-30176.9968095,-47417.6898542,+0,-38794.222892,-34485.8005912,-56031.7099316,-30175.4270473,-34486.5067303,-47414.0504357
2010-08-16 18:19:00 UTC,-47624.8251356,-47620.0715647,+0,+0,-51952.7306679,-43290.3992635,+0,-21554.800345,-51727.3857496,+0,+0,-30176.8805868,-47417.5072344,+0,-38794.073487,-34485.6677775,-56031.4941462,-30175.3108326,-34486.3739119,-47413.8678345
2010-08-16 18:19:30 UTC,-47632.5882821,-47627.8335692,-56284.3719629,+0,-51961.1991832,+0,+0,-21568.8307007,-51761.0551283,+0,+0,-30196.5232501,-47448.3716016,+0,-38819.3242599,-34508.1144609,-56067.9637803,-30194.952145,-34508.8213889,-47444.7290444
2010-08-16 18:20:00 UTC,-47613.8021912,-47609.050242,-56262.1747764,+0,-51940.7061656,+0,+0,-21568.0614357,-51759.2090836,+0,+0,-30195.4462701,-47446.6793517,+0,-38817.9397958,-34506.8837406,-56065.9642026,-30193.8752393,-34507.5906251,+0
2010-08-16 18:20:30 UTC,-47639.8352099,-47635.0794307,-56292.9347552,+0,-51969.1045756,+0,+0,-21551.3310261,-51719.0602438,+0,-38792.649984,-30172.0234995,-47409.8753302,+0,-38787.8296695,-34480.1173337,-56022.4762151,-30170.4540794,-34480.8232718,+0
2010-08-16 18:21:00 UTC,-47613.6422432,-47608.8903178,-56261.9857863,+0,-51940.5316846,+0,+0,-21541.3298837,-51695.0599791,+0,-38774.6476975,-30158.0217821,-47387.8745383,+0,-38769.8303701,-34464.1168504,-55996.479868,-30156.4533251,-34464.8222224,+0
2010-08-16 18:21:30 UTC,-47591.9517543,-47587.203021,-56236.3568357,+0,-51916.8703721,+0,+0,-21548.65979,-51712.6499386,+0,-38787.8416975,-30168.2837374,-47403.9990704,+0,-38783.0221807,-34475.843715,-56015.5327697,-30166.7145745,-34476.5495019,+0
2010-08-16 18:22:00 UTC,-47609.7869937,-47605.0356358,-56257.4305183,+0,-51936.3261425,+0,+0,+0,-51645.2963318,+0,-38737.3206312,-30128.9897461,-47342.2567219,+0,-38732.5094993,-34430.9404495,-55942.5774213,-30127.4232865,-34431.6446469,+0
2010-08-16 18:22:30 UTC,-47627.7345275,-47622.9805286,-56278.6368848,-43297.5067806,-51955.9044106,+0,-47626.6744089,+0,-51655.3626669,-25830.8414906,-38744.8712589,-30134.8624308,-47351.4844264,+0,-38740.0588733,-34437.6514682,-55953.4809642,+0,-34438.3559033,+0
2010-08-16 18:23:00 UTC,-47627.9133627,-47623.1593376,-56278.8481924,-43297.6693554,-51956.0994951,-43293.2062945,-47626.8532387,+0,-51716.1171091,-25861.2235954,-38790.4423772,-30170.3064795,-47407.1773894,-60335.2193771,-38785.6224286,+0,-56019.2883016,+0,-34478.8610751,+0
2010-08-16 18:23:30 UTC,+0,-47643.2640213,-56302.6068905,-43315.9487174,-51978.0341413,-43311.4830502,-47646.9602697,+0,-51729.1283569,-25867.7302647,-38800.2019448,-30177.8972212,-47419.1046642,-60350.3992419,-38795.3803772,+0,-56033.3816849,+0,-34487.5357135,+0
2010-08-16 18:24:00 UTC,+0,-47642.4924809,-56301.6951229,-43315.2472261,-51977.1923742,-43310.7816587,-47646.1886395,+0,-51721.3987517,-25863.8648408,-38794.4040683,-30173.3877813,-47412.0190159,-60341.3813243,+0,+0,-56025.0092151,+0,+0,+0
2010-08-16 18:24:30 UTC,+0,-47601.3635321,-56253.0910117,-43277.8524094,-51932.3197978,-43273.3921746,-47605.0548878,+0,-51765.1863474,-25885.7621574,-38827.2485739,-30198.9333968,-47452.1586469,-60392.4671065,+0,+0,-56072.4385899,+0,+0,+0
2010-08-16 18:25:00 UTC,+0,-47623.1883801,-56278.8825129,-43297.6957614,-51956.1311814,-43293.2326964,-47626.8822849,-21573.7340417,+0,-25889.5805632,-38832.9759267,+0,-47459.1581083,-60401.3753339,+0,+0,-56080.7092221,+0,+0,-47455.5144484
2010-08-16 18:25:30 UTC,+0,-47675.6965155,-56340.9339713,-43345.4366359,-52013.4186946,-43340.9667656,-47679.396549,-21575.9311987,+0,-25892.2173033,-38836.9308597,+0,+0,-60407.5267687,+0,+0,-56086.4203748,+0,+0,-47460.3473207
2010-08-16 18:26:00 UTC,+0,-47693.7161129,-56362.2286198,-43361.8202169,-52033.0784647,-43357.348012,-47697.4182486,-21567.1037661,+0,-25881.6237753,-38821.0412784,+0,+0,-60382.8123851,+0,+0,-56063.4748941,-30192.5345825,+0,-47440.9304743
2010-08-16 18:26:30 UTC,+0,-47652.6558214,-56313.7056448,-43324.4878275,-51988.2807987,-43320.0209431,-47656.3531661,-21562.4695444,+0,-25876.0623895,-38812.6995729,+0,+0,-60369.8378389,+0,+0,-56051.4289861,-30186.0470637,+0,-47430.7370271
2010-08-16 18:27:00 UTC,+0,-47673.5448057,-56338.3911894,-43343.480282,+0,-43339.0106903,-47677.2445883,-21557.3352822,+0,-25869.9009205,-38803.4577829,+0,+0,-60355.4633172,+0,+0,-56038.083305,-30178.8595305,+0,-47419.44369
2010-08-16 18:27:30 UTC,-47653.0467484,-47648.2890264,-56308.5451876,-43320.5174976,+0,-43316.0511794,-47651.9858612,-21551.6699557,+0,-25863.102138,-38793.260065,+0,+0,-60339.6019605,+0,+0,-56023.3572065,-30170.928552,+0,-47406.9822211
2010-08-16 18:28:00 UTC,-47651.2369965,-47646.4795402,-56306.406828,-43318.8722966,+0,-43314.4062126,-47650.1761641,-21516.1281371,+0,-25820.4495018,-38729.2839735,+0,+0,-60240.0946443,-38724.4741763,-34423.7974462,-55930.9720237,-30121.1730103,-34424.5013904,-47328.8043422
2010-08-16 18:28:30 UTC,-47616.4310814,-47611.6787456,-56265.2810093,-43287.2310961,+0,-43282.7695237,-47615.3713061,-21528.9974199,+0,+0,+0,+0,+0,-60276.1250963,-38747.6353359,-34444.3865671,-55964.4236317,-30139.1889182,-34445.0912407,-47357.11165
2010-08-16 18:29:00 UTC,-47611.1742288,+0,-56259.0696405,-43282.4522208,+0,-43277.9913297,-47610.1146131,-21546.0901,+0,+0,+0,+0,+0,-60323.9798998,-38778.3974474,-34471.7325566,-56008.8532784,-30163.1172257,-34472.438198,-47394.7087559
2010-08-16 18:29:30 UTC,-47627.3424666,+0,-56278.1736349,-43297.1503677,+0,-43292.6873806,-47626.2823598,+0,+0,+0,+0,-30183.6587071,+0,-60361.9209853,-38802.7868056,-34493.4134849,-56044.0787728,-30182.0884868,-34494.1198931,-47424.5171543
2010-08-16 18:30:00 UTC,-47607.5826735,+0,-56254.8259466,-43279.1872263,+0,-43274.7268009,+0,+0,-51695.9278619,+0,+0,-30158.5281034,-47388.6701173,-60311.6651379,-38770.4812497,-34464.6954499,-55997.4199324,-30156.9596116,-34465.4008423,-47385.0336684
2010-08-16 18:30:30 UTC,-47642.6262263,+0,-56296.2325527,-43311.0444575,+0,-43306.5794897,+0,+0,-51689.9437989,+0,+0,-30155.0370103,-47383.1845892,-60304.683696,-38765.9934266,-34460.7059981,-55990.9381796,-30153.4687586,-34461.4112494,-47379.5487015
2010-08-16 18:31:00 UTC,-47618.3849207,+0,+0,+0,+0,-43284.5454574,+0,+0,-51704.5973623,+0,-38786.0614516,-30163.5858767,-47396.6173578,-60321.7796055,-38776.9830502,-34470.4752278,-56006.8104677,-30162.017037,-34471.1808247,-47392.9800955
2010-08-16 18:31:30 UTC,-47659.4292924,+0,+0,+0,+0,-43321.8525657,+0,+0,-51660.2146025,+0,-38748.5106324,-30137.6930423,-47355.9321451,-60269.9994599,-38743.6976434,-34440.8861538,+0,-30136.125984,-34441.5907034,-47352.2990467
2010-08-16 18:32:00 UTC,-47670.8041352,+0,+0,+0,-52002.8873751,-43332.1916816,+0,+0,-51656.4390214,-25831.3797543,-38745.6786184,-30135.4903744,-47352.4711093,-60265.594593,-38740.8660988,-34438.3690516,+0,+0,-34439.0735121,-47348.8383647
2010-08-16 18:32:30 UTC,-47676.0020641,+0,+0,+0,-52008.557594,-43336.9163169,+0,+0,-51640.1827879,-25823.2503301,-38733.4850278,-30126.006512,-47337.5691894,-60246.6288921,-38728.6745331,-34427.5313548,+0,+0,-34428.2354314,-47333.9379708
2010-08-16 18:33:00 UTC,-47694.8195737,+0,+0,+0,-52029.0848859,-43354.0204146,+0,-21536.8041963,-51684.199451,-25845.2622006,-38766.5013562,-30151.6857665,-47377.9188055,-60297.9819233,-38761.6853809,-34456.8763594,+0,+0,-34457.5814751,-47374.2834567
2010-08-16 18:33:30 UTC,-47680.8773399,+0,+0,+0,-52013.8758436,-43341.3476791,-47679.8156079,-21540.0891311,-51692.0824803,-25849.2043492,-38772.4143144,-30156.284714,-47385.1450962,+0,-38767.5973574,-34462.1318131,+0,+0,-34462.8371149,-47381.5090076
2010-08-16 18:34:00 UTC,-47694.047805,-47689.2840545,+0,+0,-52028.2429934,+0,-47692.9856732,-21521.4589291,-51647.3746118,-25826.8468204,-38738.8795219,-30130.2022113,-47344.1618595,+0,-38734.0681314,-34432.325996,+0,+0,-34433.0302424,-47340.5299658
2010-08-16 18:34:30 UTC,-47759.1124701,-47754.3391602,+0,+0,-52099.2195155,+0,-47758.0483643,-21512.4354,-51625.7203783,-25816.0179624,-38722.6369617,-30117.5691641,-47324.3116493,+0,-38717.8282679,-34417.8895637,+0,+0,-34418.5932987,-47320.6817878
2010-08-16 18:35:00 UTC,-47764.8652272,-47760.0910724,+0,+0,-52105.4949754,+0,-47763.8009469,-21514.1934844,-51629.9393453,-25818.1277849,-38725.801554,-30120.0305029,-47328.1791323,+0,-38720.9923351,-34420.7022622,+0,+0,-34421.4060968,-47324.5488751
2010-08-16 18:35:30 UTC,-47651.5442554,-47646.7867542,+0,-43319.1516182,-51981.8775192,+0,-47650.4834138,-21545.8381323,-51705.878659,-25856.1035474,-38782.7626489,-30164.3333834,-47397.7919092,+0,+0,-34471.329442,+0,-30162.7644921,+0,+0
2010-08-16 18:36:00 UTC,+0,-47607.1752181,-56259.9589683,-43283.1364476,-51938.6604735,+0,-47610.8672526,-21556.5063421,-51731.47972,-25868.9061354,-38801.9656717,-30179.2690029,-47421.2601342,+0,+0,-34488.3971435,+0,-30177.6990843,+0,+0
2010-08-16 18:36:30 UTC,+0,-47610.013182,-56263.3127305,-43285.7167505,-51941.7567539,+0,-47613.705548,-21564.8793023,-51751.5727507,-25878.9542653,-38817.0371925,-30190.9912458,-47439.6792053,+0,+0,-34501.7927544,-56057.6927608,-30189.4205211,+0,+0
2010-08-16 18:37:00 UTC,+0,-47617.7214925,-56272.4220218,-43292.7252171,-51950.1666883,+0,-47621.4147589,-21583.2828479,-51795.736704,-25901.0397893,-38850.1639971,-30216.7564264,-47480.1638388,+0,+0,-34531.2359552,-56105.529798,-30215.1839306,+0,+0
2010-08-16 18:37:30 UTC,+0,-47615.36551,-56269.637841,-43290.5831362,-51947.5962601,-43286.1210857,-47619.0585011,+0,-51822.0919046,+0,-38869.9326891,-30232.132009,-47504.323375,+0,+0,-34548.8064268,-56134.076941,-30230.5584562,+0,+0
2010-08-16 18:38:00 UTC,+0,-47547.4408946,-56189.367965,-43228.8254505,-51873.4890253,-43224.3722099,-47551.1259494,+0,-51830.5282687,+0,-38876.2606952,-30237.0537702,-47512.0569014,-60468.6997247,+0,-34554.4307775,-56143.2149521,-30235.4798793,+0,+0
2010-08-16 18:38:30 UTC,+0,-47553.5037882,-56196.5327864,-43234.3378892,-51880.1037744,-43229.8838623,-47557.1895516,+0,-51868.2956511,+0,+0,-30259.0872008,-47546.6778643,-60512.7618871,+0,+0,-56184.1234216,-30257.5117957,+0,+0
2010-08-16 18:39:00 UTC,+0,-47546.4911202,-56188.2455697,-43227.9619067,-51872.4528006,-43223.5087894,-47550.1760639,+0,-51823.5333892,+0,+0,+0,-47505.6447687,-60460.5389916,+0,+0,-56135.6383124,-30231.3993583,+0,+0
2010-08-16 18:39:30 UTC,+0,-47544.9263528,-56186.3964066,-43226.5392057,-51870.7456052,-43222.0862914,-47548.6111136,+0,-51872.6081765,+0,+0,+0,-47550.631111,-60517.7931916,-38902.9848708,+0,-56188.7946177,-30260.0275432,-34583.1941426,+0
2010-08-16 18:40:00 UTC,+0,-47466.6160141,-56093.8532063,-43155.3387156,-51785.30731,-43150.8959666,-47470.2916147,+0,-51863.0315097,+0,+0,+0,+0,-60506.6203587,-38895.8027289,+0,-56178.4214656,-30254.440915,-34576.80935,+0
2010-08-16 18:40:30 UTC,-47434.5771529,-47429.8516101,-56050.4068916,-43121.9121728,-51745.1965357,-43117.4741998,+0,-21592.8312425,+0,+0,+0,+0,+0,-60454.8422437,-38862.5186223,+0,-56130.3493021,-30228.5508763,-34547.2203883,-47497.5207071
2010-08-16 18:41:00 UTC,-47421.8142246,-47417.0905644,-56035.326532,-43110.3097097,-51731.2739537,-43105.8733942,+0,-21586.929911,+0,-25905.4165166,+0,+0,+0,-60438.3201383,-38851.8978514,+0,-56115.0097462,-30220.2895106,-34537.778717,-47484.5401207
2010-08-16 18:41:30 UTC,-47424.9846137,-47420.2604857,-56039.0725848,-43113.1918321,-51734.7324078,-43108.7551048,+0,-21599.2190388,+0,-25920.1643173,-38878.8495062,+0,+0,-60472.7263164,-38874.0148958,+0,-56146.9533447,+0,-34557.4403653,-47511.5713229
2010-08-16 18:42:00 UTC,-47431.0543676,-47426.3293439,-56046.2444547,-43118.7096956,+0,-43114.2721795,+0,-21590.9307782,+0,-25910.217833,-38863.9304471,+0,+0,-60449.5214672,-38859.0983109,+0,-56125.4093546,+0,-34544.1797935,-47493.3404412
2010-08-16 18:42:30 UTC,-47470.5145238,-47465.7836807,-56092.869597,-43154.5819499,+0,-43150.1393094,+0,-21605.5888272,+0,-25927.8085025,-38890.3152715,+0,+0,-60490.5599725,-38885.4787606,+0,-56163.5105799,+0,-34567.6315314,-47525.5823292
2010-08-16 18:43:00 UTC,-47523.0013354,-47518.2627563,-56154.8867165,-43202.296416,+0,-43197.8469622,+0,-21589.3868594,+0,-25908.3650241,-38861.1513578,+0,+0,-60445.1989181,-38856.3196815,+0,-56121.3961856,+0,-34541.7096432,-47489.9444316
2010-08-16 18:43:30 UTC,-47539.6595686,-47534.9185351,-56174.5696736,+0,+0,-43212.9883894,+0,-21550.4126658,+0,-25861.5933032,-38790.9969143,-30170.7377842,+0,-60336.0818954,-38786.1768744,-34478.6480808,-56020.089087,+0,-34479.3539669,-47404.2166838
2010-08-16 18:44:00 UTC,-47491.6512563,-47486.9172969,-56117.8442365,+0,+0,-43169.351447,+0,-21561.85913,+0,-25875.3298501,-38811.600813,-30186.762969,+0,-60368.128847,-38806.7773547,-34496.9608849,-56049.8423138,+0,-34497.6674186,-47429.3943584
2010-08-16 18:44:30 UTC,-47520.6840567,-47515.9458186,-56152.1486763,+0,+0,-43195.7406816,-47519.6271908,+0,+0,-25871.3946182,-38805.6982292,-30182.1720905,-47425.821734,-60358.948069,-38800.87575,-34491.7146514,-56041.3186396,+0,-34492.4209997,-47422.1814838
2010-08-16 18:45:00 UTC,-47562.8666941,-47558.1222428,-56201.9906423,+0,+0,-43234.0824046,-47561.8085461,+0,+0,-25871.5914926,-38805.9935276,-30182.401766,-47426.1826214,-60359.4073711,-38801.1709994,-34491.9771135,-56041.7450676,-30180.8316322,-34492.683471,-47422.5423343
2010-08-16 18:45:30 UTC,-47604.3066622,-47599.5561105,-56250.9550922,+0,+0,-43271.7490846,-47603.2472551,+0,-51763.1931363,-25884.7653915,-38825.753492,-30197.7705604,-47450.3314911,-60390.141682,-38820.927686,-34509.5398268,-56070.2796053,-30196.1993697,-34510.2468052,-47446.6887338
2010-08-16 18:46:00 UTC,-47627.4618614,-47622.7079028,-56278.3147096,+0,+0,-43292.7959044,-47626.4017511,+0,-51754.581362,-25880.4588127,-38819.2939126,-30192.7464649,-47442.4371678,-60380.0945621,-38814.4691777,-34503.7985338,-56060.9515959,-30191.1756196,-34504.5053093,-47438.7952176
2010-08-16 18:46:30 UTC,-47624.1291189,-47619.3756505,-56274.3768223,+0,+0,-43289.7666222,-47623.0691098,+0,-51734.1850689,+0,-38803.9949186,-30180.8472991,-47423.7400992,-60356.2987685,+0,-34490.200744,-56038.8589595,-30179.2772721,+0,-47420.1000618
2010-08-16 18:47:00 UTC,-47609.0146714,-47604.263427,+0,+0,+0,-43276.0284095,-47607.9551214,+0,-51758.5240501,+0,-38822.2512715,-30195.0466229,-47446.0513887,-60384.6943877,+0,-34506.427043,-56065.2221945,-30193.4756195,+0,-47442.4090689
2010-08-16 18:47:30 UTC,-47602.897704,-47598.1473598,+0,+0,+0,+0,-47601.8383398,+0,-51727.5774152,+0,-38799.0386039,-30176.9924044,-47417.6829323,-60348.5898008,+0,-34485.7955571,-56031.701752,-30175.4226424,+0,-47414.0435142
2010-08-16 18:48:00 UTC,+0,-47611.5954676,+0,-43287.1553791,-51943.4830619,+0,-47615.2880184,-21552.7652208,-51722.5019559,+0,+0,-30174.031389,-47413.0303117,+0,+0,-34482.4118525,+0,-30172.4618308,+0,-47409.3913701
2010-08-16 18:48:30 UTC,+0,-47658.5785317,+0,-43329.8728099,-51994.7426041,+0,-47662.2765679,-21548.7306307,-51712.8199389,+0,+0,-30168.3829153,-47404.1549079,+0,+0,-34475.9570507,+0,-30166.8137455,+0,-47400.5168743
2010-08-16 18:49:00 UTC,+0,+0,+0,-43349.2723557,-52018.0214351,+0,-47683.6157848,-21538.6762978,-51688.6920305,+0,+0,-30154.3067306,-47382.0371062,+0,+0,-34459.8714699,+0,-30152.7385291,+0,-47378.4013358
2010-08-16 18:49:30 UTC,+0,+0,+0,-43354.920862,-52024.7994609,+0,-47689.8290591,-21549.8718356,-51715.5585479,+0,+0,-30169.9806155,-47406.6653621,+0,+0,-34477.782825,+0,-30168.4113359,+0,+0
2010-08-16 18:50:00 UTC,+0,+0,+0,-43314.5150018,-51976.3137287,+0,-47645.3832036,-21570.61156,-51765.3287497,-25885.8333699,+0,-30199.016474,-47452.2891856,+0,+0,-34510.9635965,+0,-30197.4451976,+0,+0
2010-08-16 18:50:30 UTC,+0,+0,+0,-43301.5953338,-51960.8105429,+0,-47631.1717576,-21543.1529662,-51699.4349254,-25852.8811627,+0,-30160.5741192,-47391.8850059,+0,-38773.1114158,-34467.0335372,+0,-30159.0054865,-34467.7390125,+0
2010-08-16 18:51:00 UTC,+0,+0,+0,-43292.5525857,-51949.9595361,+0,+0,-21544.2883157,-51702.1594832,-25854.2436604,-38779.9729432,-30162.1636218,-47394.3825795,+0,-38775.1547322,-34468.8499439,+0,+0,-34469.5554833,+0
2010-08-16 18:51:30 UTC,+0,+0,+0,-43301.9600181,-51961.2481523,-43297.4963454,+0,-21574.6378022,-51774.990734,-25890.6651382,-38834.6027163,-30204.6532605,-47461.1462255,+0,-38829.7754425,-34517.405043,+0,+0,-34518.1122994,+0
2010-08-16 18:52:00 UTC,+0,+0,-56259.7422127,-43282.9696815,-51938.4603595,-43278.5087166,+0,+0,-51818.3295008,-25912.3380027,-38867.1105593,-30229.9370286,-47500.8744188,+0,-38862.2778951,-34546.2981093,+0,+0,-34547.0063862,+0
2010-08-16 18:52:30 UTC,+0,+0,-56246.4865247,-43272.7710784,-51926.2223641,-43268.3115682,+0,+0,-51817.0177254,-25911.6820095,-38866.1266135,+0,-47499.671928,-60452.9373465,-38861.2941127,-34545.4235756,+0,+0,-34546.1318215,+0
2010-08-16 18:53:00 UTC,-47548.4397125,+0,-56184.9440758,-43225.4218175,-51869.4047753,-43220.9690628,+0,+0,-51803.6918791,-25905.0180162,-38856.1310706,+0,-47487.4562645,-60437.3904491,-38851.3002268,+0,-56114.1465984,+0,-34537.2474396,+0
2010-08-16 18:53:30 UTC,-47558.0767821,+0,-56196.3310003,-43234.18264,-51879.9174803,-43229.7286351,+0,+0,-51836.1122655,-25921.230813,-38880.4491784,+0,+0,-60475.2144196,-38875.6143031,+0,-56149.2633656,+0,-34558.862209,+0
2010-08-16 18:54:00 UTC,-47542.1204141,-47537.3790182,-56177.4773482,-43219.6770991,-51862.5112982,-43215.2251642,+0,+0,-51854.2890815,-25930.3206803,-38894.0833698,+0,+0,-60496.4208092,-38889.2462349,+0,-56168.9519354,+0,-34570.9807469,+0
2010-08-16 18:54:30 UTC,-47533.174206,-47528.4341279,-56166.9067291,-43211.5443218,-51852.7522273,-43207.0935477,+0,+0,-51843.1338255,-25924.7421568,-38885.7159586,+0,+0,-60483.40628,-38880.8802104,+0,-56156.868904,-30242.8334357,-34563.5435042,+0
2010-08-16 18:55:00 UTC,-47534.0928199,-47529.3526067,-56167.992141,-43212.3794111,-51853.7543076,-43207.9285179,-47533.0355464,+0,-51913.8651929,+0,-38938.7706292,+0,+0,-60565.9266126,-38933.9260896,+0,-56233.4829544,-30284.0951663,-34610.7003192,-47584.7941088
2010-08-16 18:55:30 UTC,-47559.7934373,-47555.0494386,-56198.3593577,+0,-51881.7901128,-43231.2889813,-47558.7353827,-21660.9725769,+0,+0,-38990.0072884,+0,+0,-60645.6192434,-38985.1542634,+0,-56307.4717001,-30323.9429931,-34656.2412249,-47647.4046055
