# file...... Output/Qh/house_Qh_file_047.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_76_921:Qh,house_3_16C_tm_3_C_16_Meter_76_922:Qh,house_3_17C_tm_3_C_17_Meter_76_923:Qh,house_3_1B_tm_3_B_1_Meter_77_924:Qh,house_3_2B_tm_3_B_2_Meter_77_925:Qh,house_3_3B_tm_3_B_3_Meter_77_926:Qh,house_3_4B_tm_3_B_4_Meter_77_927:Qh,house_3_5B_tm_3_B_5_Meter_77_928:Qh,house_3_6B_tm_3_B_6_Meter_77_929:Qh,house_3_7B_tm_3_B_7_Meter_77_930:Qh,house_3_8B_tm_3_B_8_Meter_77_931:Qh,house_3_9B_tm_3_B_9_Meter_77_932:Qh,house_3_10B_tm_3_B_10_Meter_77_933:Qh,house_3_11B_tm_3_B_11_Meter_77_934:Qh,house_3_12B_tm_3_B_12_Meter_77_935:Qh,house_3_13B_tm_3_B_13_Meter_77_936:Qh,house_3_14B_tm_3_B_14_Meter_77_937:Qh,house_3_15B_tm_3_B_15_Meter_77_938:Qh,house_3_1A_tm_3_A_1_Meter_79_939:Qh,house_3_2A_tm_3_A_2_Meter_79_940:Qh
2010-08-16 14:30:00 UTC,-52358.1640478,-30542.1483089,-61071.9691996,-34989.4961155,-17496.7023288,-48110.1384217,-34989.3184589,+0,-52479.1861546,-21870.8490169,-43737.0630307,-48110.8249067,+0,-21870.5583524,-34989.6851685,-61229.4436466,-30617.8393334,-34988.8557444,-56850.3453049,-26243.6042464
2010-08-16 14:30:30 UTC,-52374.7717985,-30551.8361136,-61091.340354,-34958.6273706,-17481.2655444,-48067.6940823,-34958.4496463,+0,-52432.8888704,-21851.5530057,-43698.4764459,-48068.3796524,+0,-21851.2627967,-34958.8160122,-61175.4253285,-30590.8267034,-34957.9875718,-56907.1588114,-26269.8320854
2010-08-16 14:31:00 UTC,-52358.2338675,-30542.1890486,-61072.0511186,-34930.6594845,-17467.2795034,-48029.2384295,-34930.4817272,-39303.1467328,-52390.9421517,-21834.0704338,-43663.5160571,-48029.92321,-21834.2262094,-21833.7806123,-34930.8477842,-61126.4833177,-30566.352645,-34930.0202032,+0,-26303.2547843
2010-08-16 14:31:30 UTC,-52383.1661643,-30556.7327957,-61101.131234,-34967.9924301,-17485.9487763,-48080.5709751,-34967.8147167,-39336.898056,-52446.9347489,-21857.4070526,+0,-48081.2568096,-21857.5630399,-21857.1167139,-34968.181186,-61191.8135833,-30599.0218528,-34967.352458,+0,-26295.9651073
2010-08-16 14:32:00 UTC,-52478.7447881,-30612.4866381,+0,-34946.1752811,-17475.0385658,-48050.572544,-34945.9975421,-39312.3552932,-52414.2130108,-21843.7692733,+0,-48051.2577627,-21843.9251369,-21843.4792368,+0,-61153.6349686,-30579.9301645,-34945.5357126,+0,-26316.0626671
2010-08-16 14:32:30 UTC,-52473.0110668,-30609.1419886,+0,-34967.2637954,-17485.5844046,-48079.5691074,-34967.0860812,-39336.0783929,-52445.8419293,-21856.9515874,+0,-48080.2549213,-21857.1075706,-21856.6612588,+0,-61190.5385189,-30598.3842416,+0,+0,+0
2010-08-16 14:33:00 UTC,+0,+0,+0,-34961.9558221,-17482.9300196,-48072.2706804,+0,-39330.1072955,-52437.8809399,-21853.6336022,+0,-48072.9563445,-21853.7895553,-21853.3433471,+0,-61181.2499058,-30593.7393551,+0,+0,+0
2010-08-16 14:33:30 UTC,+0,+0,+0,-34964.6304739,-17484.2675462,-48075.9483084,+0,-39333.1160911,-52441.8924288,-21855.3055124,+0,-48076.634048,-21855.4614807,-21855.0152202,+0,-61185.9303752,-30596.0798819,+0,+0,+0
2010-08-16 14:34:00 UTC,+0,+0,+0,-34912.5805618,+0,-48004.3800338,+0,-39274.5635906,-52363.827072,-21822.7693981,+0,-48005.0643037,-21822.9250711,-21822.4798271,+0,-61094.8463599,-30550.5321923,+0,+0,+0
2010-08-16 14:34:30 UTC,+0,+0,+0,-34851.1763196,+0,-47919.9496172,+0,-39205.4881253,-52271.7319344,-21784.3859389,+0,+0,-21784.5412634,+0,+0,-60987.3928636,-30496.7987391,+0,+0,-26377.2768111
2010-08-16 14:35:00 UTC,+0,-30634.2301908,+0,-35012.951054,+0,-48142.3887492,+0,-39387.4734077,-52514.3646681,-21885.510308,-43773.6637373,+0,+0,+0,+0,-61270.4883063,-30638.3640179,+0,-57060.1406042,-26340.4561652
2010-08-16 14:35:30 UTC,+0,-30627.1651569,-61241.9606913,-35025.4512142,+0,-48159.5763837,+0,-39401.5352113,-52533.1126256,-21893.3240882,-43782.0074472,+0,+0,+0,-35025.640636,-61292.3627862,-30649.3026218,-35024.8101795,-57042.3703042,-26332.2524784
2010-08-16 14:36:00 UTC,+0,-30603.5595671,-61194.7614844,+0,+0,-48177.3341251,-35038.1883351,-39416.0634393,-52552.4824453,-21901.3970483,-43798.1511731,+0,+0,+0,-35038.5555788,-61314.9628336,-30660.6040547,-35037.7247258,-56907.3730667,-26269.9307834
2010-08-16 14:36:30 UTC,-52408.2153496,-30571.3447392,-61130.3481718,+0,-17527.0410376,-48193.5574368,-35049.9871795,-39429.3362969,-52570.1785377,+0,-43812.8999349,+0,+0,+0,-35050.3545536,-61335.6100323,-30670.9289412,-35049.5233384,-56895.9301296,-26264.6481322
2010-08-16 14:37:00 UTC,-52409.4932169,-30572.0901571,-61131.8386294,+0,-17524.8416249,+0,-35045.589008,-39424.3886679,-52563.5820908,+0,-43807.4021436,+0,-21907.7666484,-21905.731776,-35045.9563335,-61327.9135225,-30667.0802066,-35045.1252533,-56824.7253058,-26231.7763039
2010-08-16 14:37:30 UTC,-52475.4904555,-30610.5883012,-61208.8153892,+0,-17564.9445294,+0,-35125.7828948,-39514.6010681,-52683.8581503,+0,-43907.6459031,+0,-21956.3087272,-21955.8593575,-35126.1511066,-61468.2475311,-30737.2559582,-35125.3175657,-56643.5323136,-26148.1282358
2010-08-16 14:38:00 UTC,-52422.9209255,-30579.9229372,-61147.5002145,+0,-17567.9742347,+0,-35131.8414048,-39521.4164598,-52692.9448,+0,-43915.2191464,-48306.7967218,-21960.0958974,-21959.6464098,-35132.2096836,-61478.8495239,-30742.5576153,-35131.3759569,-56631.9791384,-26142.7946895
2010-08-16 14:38:30 UTC,-52403.9219267,-30568.8402585,-61125.3404814,+0,-17580.2589098,+0,-35156.4071045,-39549.05112,-52729.7888279,-21975.294848,-43945.9266998,-48340.575044,-21975.451898,-21975.0019327,-35156.7756549,-61521.8378774,-30764.0544709,-35155.9411748,-56643.482371,-26148.1051785
2010-08-16 14:39:00 UTC,-52372.4782298,-30550.4982188,-61088.6657094,-35166.3755588,-17585.1551019,+0,-35166.1980341,-39560.0652177,-52744.4734207,-21981.415095,-43958.1655326,-48354.0377655,-21981.5722005,-21981.1220448,-35166.5666928,-61538.9713582,-30772.6222788,-35165.7319125,-56628.6389435,-26141.2526828
2010-08-16 14:39:30 UTC,-52340.6510596,-30531.9324879,-61051.5436695,-35100.6683056,-17552.2965576,+0,-35100.4907103,-39486.1491648,-52645.9245304,-21940.3418677,-43876.0302309,-48263.6888977,-21940.498601,-21940.0497235,-35100.8586425,-61423.9878774,-30715.123373,-35100.0258775,-56595.3242722,-26125.872902
2010-08-16 14:40:00 UTC,-52267.9185479,-30489.5054721,-60966.7116476,-35111.5497234,-17557.7379825,+0,-35111.3721079,-39498.3900499,-52662.2448679,-21947.1436487,-43889.6321389,-48278.6510078,-21947.3004373,-21946.8513828,-35111.7401575,-61443.0296711,-30724.6453531,-35110.9070948,-56715.8148414,-26181.4973792
2010-08-16 14:40:30 UTC,-52237.0323688,-30471.4886493,-60930.6871513,-35122.2308773,-17563.0793591,+0,-35122.0532734,-39510.4055991,-52678.2646495,-21953.8203771,-43902.9837823,-48293.3378214,-21953.9772262,-21953.5279638,-35122.421441,-61461.7210059,-30733.9921854,-35121.5880507,-56774.5128249,-26208.5954083
2010-08-16 14:41:00 UTC,-52304.2981527,-30510.7267728,-61009.1434766,-35133.2625538,+0,-48307.8162067,-35133.0849619,-39522.8154618,-52694.8101512,-21960.716215,-43916.7735855,-48308.5066109,-21960.8731266,-21960.4236496,-35133.4532515,-61481.0257327,-30743.6457519,-35132.6195227,-56769.9874871,-26206.5062791
2010-08-16 14:41:30 UTC,-52381.9290155,-30556.011154,-61099.6892527,-35080.4318359,+0,-48235.1743342,-35080.2541862,-39463.3846085,-52615.5737168,-21927.6920338,-43850.7341932,-48235.8632506,+0,-21927.4001974,-35080.6218918,-61388.5753621,-30697.4148043,-35079.7897839,-56786.6126576,-26214.181318
2010-08-16 14:42:00 UTC,-52474.1541394,+0,-61207.2572499,-35042.809336,+0,-48183.4436556,-35042.6316443,+0,-52559.1468356,-21904.1744213,-43803.7053581,-48184.1315117,+0,-21903.8831047,-35042.9989342,-61322.7383974,-30664.4922177,-35042.167981,-56817.4383188,-26228.4120373
2010-08-16 14:42:30 UTC,-52451.2461653,+0,-61180.5382291,-35046.7048216,+0,-48188.7999215,-35046.5271342,+0,-52564.9893524,-21906.6094675,-43808.5747887,-48189.4878874,+0,-21906.3180971,-35046.8944672,-61329.5552475,-30667.9010679,-35046.0633944,-56855.1453324,-26245.8195453
2010-08-16 14:43:00 UTC,-52545.1591834,+0,-61290.0749358,-35021.2075835,-17513.8550856,-48153.741394,-35021.0298672,+0,-52526.7481516,-21890.6712867,-43776.702759,-48154.4286411,+0,-21890.3802687,-35021.3969184,-61284.9367138,-30645.5890189,-35020.5666284,-56793.392253,+0
2010-08-16 14:43:30 UTC,-52640.8604588,+0,-61401.6974143,-34941.7352162,-17472.8180022,-48044.467432,-34941.5574074,+0,-52407.5541198,-21840.9935494,-43677.360793,-48045.1524363,-21841.1493753,-21840.7036316,-34941.9235809,-61145.8651587,-30576.0445673,-34941.0957321,-56782.9414648,+0
2010-08-16 14:44:00 UTC,-52701.4416981,+0,-61472.3571696,-34974.3470425,-17489.1263616,-48089.3084707,-34974.1692721,+0,-52456.4659,-21861.3790227,-43718.126195,-48089.9943957,-21861.5350336,-21861.0886532,-34974.5358057,-61202.9337673,-30604.5824316,+0,-56790.1335546,+0
2010-08-16 14:44:30 UTC,-52712.2225763,-30748.6811737,-61484.9315952,-34950.3475572,-17477.1248188,-48056.3093421,-34950.1697586,+0,-52420.4710574,+0,-43688.1263828,-48056.9945896,-21846.5329512,-21846.0870394,-34950.5360272,-61160.9362042,-30583.5810302,+0,-56722.3916908,+0
2010-08-16 14:45:00 UTC,-52756.1358708,-30774.2971118,-61536.1509637,-34979.1808504,-17491.5435279,-48095.9548967,-34979.0030529,+0,-52463.7159283,+0,-43724.1684761,-48096.6409131,-21864.5565079,-21864.1100685,-34979.369637,-61211.3926315,-30608.8122863,+0,-56634.4822823,-26143.9498354
2010-08-16 14:45:30 UTC,-52705.2300036,-30744.6022107,-61476.7762071,-34962.9974283,-17483.450603,-48073.7028018,-34962.8196119,-39331.279189,-52439.4437523,+0,-43703.9388915,-48074.3883613,-21854.4402481,-21853.9941246,-34963.1860173,-61183.0726788,-30594.6505434,+0,-56712.8614526,-26180.1337244
2010-08-16 14:46:00 UTC,-52688.5860095,-30734.8932757,-61457.3632567,-34978.9607728,-17491.4334728,-48095.6522915,-34978.7829751,-39349.2368317,-52463.3858517,+0,-43723.893375,-48096.3383017,-21864.4189376,-21863.9725025,-34979.1495568,-61211.0075096,-30608.6197017,+0,-56723.6153123,-26185.0982623
2010-08-16 14:46:30 UTC,-52655.326369,-30715.4919417,-61418.5704218,-34973.7830824,-17488.844239,-48088.5330026,-34973.6052787,-39343.4122934,-52455.6202627,+0,-43717.4211638,-48089.2188666,-21861.1823622,-21860.7360282,+0,-61201.9468831,-30604.0888229,+0,-56773.5258588,-26208.1395567
2010-08-16 14:47:00 UTC,-52612.7577403,-30690.6603991,-61368.9199212,-35013.3103182,-17508.6108207,-48142.8826816,-35013.1325603,-39387.8776615,-52514.9038956,-21885.734617,-43766.8309578,-48143.569661,-21885.8908425,+0,+0,-61271.1170153,+0,-35012.6695105,-56846.8221906,-26241.9769355
2010-08-16 14:47:30 UTC,-52568.5477996,-30664.8714308,-61317.3550587,-35060.1208005,-17532.0195699,-48207.2467736,+0,-39440.5361713,-52585.1110702,-21914.9955877,-43825.3449457,-48207.9350729,+0,+0,+0,-61353.0323612,+0,-35059.4791259,-56866.0551142,-26250.8558471
2010-08-16 14:48:00 UTC,-52515.6746281,-30634.0289434,-61255.6857252,-35089.284252,+0,-48247.3463189,+0,-39473.3430094,-52628.8509234,-21933.2254966,-43861.7998105,-48248.0354399,+0,+0,+0,-61404.0665332,+0,-35088.6420372,-56915.1260311,-26273.5095198
2010-08-16 14:48:30 UTC,-52388.1815135,-30559.6584333,-61106.9824332,-35108.627889,+0,-48273.9436864,+0,-39495.1032449,-52657.8628485,-21945.3170941,-43885.9797213,-48274.6333523,+0,+0,+0,-61437.9166586,+0,-35107.9853158,-57012.2717355,-26318.3569944
2010-08-16 14:49:00 UTC,-52327.6494743,-30524.3483022,-61036.3800936,-35076.6346553,+0,-48229.9532105,+0,-39459.1131003,-52609.8788381,-21925.3183049,-43845.987576,-48230.6419751,+0,+0,+0,-61381.9305496,+0,-35075.9926749,-57055.3505858,-26338.2444147
2010-08-16 14:49:30 UTC,-52267.9937132,-30489.5493303,-60966.7998181,-35065.5047275,+0,-48214.6496364,+0,-39446.5927119,+0,-21918.36105,-43832.0749562,-48215.3380874,+0,-21918.0694486,+0,-61362.4538889,+0,-35064.8629533,-57084.0345623,-26351.4864184
2010-08-16 14:50:00 UTC,-52282.1978993,-30497.8350648,+0,-35080.178108,-17542.0496256,-48234.8254067,+0,-39463.0992899,+0,-21927.5331636,-43850.4168882,-48235.514226,-21927.6897619,-21927.2413886,-35080.3680898,+0,+0,-35079.5360631,-57003.5911916,-26314.3493879
2010-08-16 14:50:30 UTC,-52338.8443242,-30530.8786018,+0,-35026.0827852,-17514.9979108,-48160.4447092,-35025.9050091,-39402.2458452,+0,-21893.7184808,+0,-48161.1320035,-21893.8747724,-21893.4274534,-35026.2721082,+0,-30649.8549958,-35025.4417421,-56976.9183132,-26302.0358104
2010-08-16 14:51:00 UTC,-52460.9584459,+0,+0,-35044.9440653,-17524.4299643,-48186.37884,-35044.7663107,-39423.4634627,+0,-21905.5085615,+0,-48187.0666662,-21905.66496,-21905.2172733,-35045.1336182,+0,-30666.3600699,-35044.302673,+0,-26283.1520977
2010-08-16 14:51:30 UTC,-52477.9703153,+0,+0,+0,-17522.2922166,-48180.5009447,-35040.4914515,-39418.6545515,+0,-21902.8363737,+0,-48181.1886503,-21902.992748,-21902.5451447,-35040.8587117,+0,-30662.6192426,-35040.0278979,+0,-26255.7927816
2010-08-16 14:52:00 UTC,-52472.1990801,+0,+0,+0,-17538.775936,-48225.8241539,-35073.4539873,-39455.7350508,+0,-21923.4410469,+0,-48226.5127888,-21923.597608,-21923.1493623,-35073.8216118,+0,-30691.46397,-35072.989786,+0,-26235.7437792
2010-08-16 14:52:30 UTC,-52576.1490477,+0,+0,+0,-17529.5829274,-48200.547294,-35055.0707039,-39435.0551692,+0,-21911.9497728,+0,-48201.2354107,-21912.1062297,-21911.6583422,-35055.4381253,+0,-30675.3771983,-35054.6068637,+0,-26212.3437963
2010-08-16 14:53:00 UTC,-52590.132206,+0,+0,+0,-17509.0582896,-48144.1132807,-35014.0275337,-39388.8845337,-52516.2464407,+0,+0,-48144.80024,-21886.4501699,-21886.0030826,-35014.3945017,+0,-30639.4613009,-35013.5645003,+0,+0
2010-08-16 14:53:30 UTC,-52568.1768942,-30664.6550828,+0,+0,-17522.7422558,-48181.73836,-35041.3913954,-39419.666924,-52557.2871888,+0,+0,-48182.426091,-21903.5553027,-21903.1076818,-35041.7586656,+0,-30663.4067623,-35040.9278241,+0,+0
2010-08-16 14:54:00 UTC,-52615.736217,-30692.3978449,-61372.3944077,+0,-17518.8854902,-48171.1338976,-35033.6790119,-39410.9910433,-52545.7200355,+0,-43792.5143519,-48171.8214111,+0,-21898.2868259,-35034.0461968,-61307.0720162,-30656.6578396,-35033.2155921,+0,+0
2010-08-16 14:54:30 UTC,+0,-30676.3937032,-61340.3942399,+0,+0,-48179.9472049,-35040.0887292,-39418.2015175,-52555.3334297,+0,-43800.5266107,+0,+0,-21902.2934113,-35040.455985,-61318.2885982,-30662.2668302,-35039.6251835,+0,+0
2010-08-16 14:55:00 UTC,+0,-30704.3118603,-61396.2168797,-35045.9125626,+0,-48187.7104901,-35045.734776,-39424.5530089,-52563.8017117,-21906.1138283,-43807.584238,+0,+0,-21905.8225562,-35046.1020912,-61328.1688754,-30667.2074782,+0,-56717.5700319,+0
2010-08-16 14:55:30 UTC,+0,-30707.3960461,-61402.3836882,-35021.2897135,+0,-48153.8542412,-35021.1118988,+0,-52526.8719349,-21890.7222228,-43776.8052106,+0,+0,-21890.4312912,-35021.4789419,-61285.080466,-30645.6605868,+0,-56786.0868725,-26213.9379282
2010-08-16 14:56:00 UTC,+0,-30675.6324211,-61338.8725409,-35056.0784227,+0,-48201.6884779,-35055.9006476,+0,-52579.0486451,-21912.4684507,-43820.2917553,+0,-21912.6249059,-21912.177038,-35056.2680751,-61345.9584793,-30676.1033895,+0,-56812.1828078,-26225.9851626
2010-08-16 14:56:30 UTC,+0,-30663.8411383,-61315.2959541,-35020.6096754,+0,-48152.9191934,-35020.4318599,+0,-52525.852002,-21890.2971347,-43775.9551501,+0,-21890.4533888,-21890.0062125,-35020.7988955,-61283.8904429,-30645.0655009,+0,-56902.6911612,-26267.7685009
2010-08-16 14:57:00 UTC,+0,-30649.2427392,-61286.1065603,-35015.4872671,-17509.6992558,-48145.8759171,-35015.3094457,+0,-52518.169325,-21887.095146,-43769.5520428,+0,-21887.251371,-21886.8042946,-35015.6764248,-61274.9265563,-30640.5829988,+0,-56943.9775848,-26286.8284482
2010-08-16 14:57:30 UTC,+0,-30615.8870772,-61219.4121529,-35025.8464267,-17514.879612,-48160.1196907,-35025.6686172,+0,-52533.7061727,-21893.5705988,-43782.5011884,+0,-21893.7268826,-21893.2796041,-35026.0357107,-61293.0544225,-30649.6480621,+0,-57000.0868978,-26312.7314053
2010-08-16 14:58:00 UTC,-52401.0941295,-30567.190769,-61122.0442444,-35027.3247545,-17515.6188867,-48162.1523813,-35027.1469467,+0,-52535.9233944,-21894.4946933,-43784.3491262,-48162.8396649,-21894.6509854,-21894.2036782,-35027.5140565,-61295.6414015,-30650.9417129,-35026.6836897,-57049.4547645,-26335.522161
2010-08-16 14:58:30 UTC,-52361.4555661,-30544.0684211,-61075.8112837,-35026.7272445,-17515.320087,-48161.3308091,-35026.549436,+0,-52535.0272382,-21894.1211932,-43783.6022274,-48162.0180759,-21894.277482,+0,-35026.9165393,-61294.5957971,-30650.4188457,-35026.0861907,-57059.2881782,-26340.0617717
2010-08-16 14:59:00 UTC,-52363.9373137,-30545.516098,-61078.7059031,-35044.3387009,-17524.1271352,-48185.546441,-35044.1609126,-39422.7825249,-52561.4412065,-21905.1300163,-43805.6168811,-48186.2342045,-21905.2864049,+0,-35044.5282104,-61325.4147182,-30665.8302279,-35043.697321,-57019.0592867,-26321.4900395
2010-08-16 14:59:30 UTC,-52319.9761408,-30519.872244,-61027.4312122,-35043.4731662,-17523.6943029,-48184.3563368,-35043.2953769,-39421.808859,-52560.1430625,-21904.5889754,-43804.5349464,-48185.0440758,-21904.7453591,+0,-35043.6626651,-61323.9000879,-30665.0728183,-35042.8318024,-57032.587006,-26327.7351327
2010-08-16 15:00:00 UTC,-52347.7028118,+0,-61059.7705786,-35082.6328491,-17543.2770784,-48238.2006318,-35082.455104,-39465.8607564,-52618.8754367,-21929.0674732,-43853.4852899,-48238.8894747,+0,+0,-35082.8228248,-61392.4270248,-30699.3405591,-35081.99076,-56942.8532265,-26286.3093864
2010-08-16 15:00:30 UTC,-52377.686612,+0,-61094.7425782,-35094.8647472,-17549.3939437,-48255.0194075,-35094.6870156,-39479.6207839,-52637.2210505,-21936.7135636,-43868.7753932,-48255.708595,+0,+0,+0,-61413.8320627,-30710.0444126,-35094.2224314,-56865.6399562,-26250.6637488
2010-08-16 15:01:00 UTC,-52365.4559884,+0,-61080.4772288,-35131.6675949,-17567.7981234,+0,+0,-39521.021407,-52692.4186045,+0,-43914.7796462,-48306.3132933,+0,-21959.4263582,+0,-61478.2346877,-30742.2497394,-35131.0245971,-56812.5958988,-26226.1758668
2010-08-16 15:01:30 UTC,-52366.733402,+0,-61081.9671584,-35120.8691767,+0,+0,+0,-39508.8739436,-52676.2229478,+0,-43901.2814202,-48291.4652388,+0,-21952.6764776,+0,-61459.3381478,-30732.8002918,-35120.226379,-56834.4454875,-26236.2627681
2010-08-16 15:02:00 UTC,-52292.7694649,+0,-60995.6983517,-35125.2142615,+0,+0,+0,-39513.7618593,-52682.739782,+0,-43906.7128581,-48297.4398228,-21955.8417199,-21955.3925054,+0,-61466.9417678,-30736.6025757,-35124.5713833,-56888.9102993,-26261.4065422
2010-08-16 15:02:30 UTC,-52285.1381276,-30499.5381421,-60986.7974403,-35112.9852113,+0,+0,+0,-39500.0050354,-52664.398439,+0,-43891.4263149,-48280.6246187,-21948.1973408,-21947.7483643,+0,-61445.5417138,-30725.9012147,-35112.3425598,-56948.2352919,-26288.7940249
2010-08-16 15:03:00 UTC,-52357.4012056,-30541.691302,-61071.082425,-35112.4699538,+0,+0,+0,-39499.425407,-52663.6256472,-21947.7184783,-43890.7822334,-48279.9161287,-21947.8752531,-21947.4262867,+0,-61444.6400463,-30725.4503245,-35111.8273119,-56871.2535175,+0
2010-08-16 15:03:30 UTC,-52452.4796536,-30597.1533329,-61181.9784309,-35094.8403272,-17549.3817318,+0,+0,-39479.5933131,-52637.184425,-21936.6982988,-43868.7448677,-48255.675017,-21936.8549737,-21936.4063506,+0,-61413.7893292,-30710.0230431,-35094.1980119,-56862.7380225,+0
2010-08-16 15:04:00 UTC,-52434.214727,-30586.4988687,-61160.6748931,-35047.9157342,-17525.9159199,+0,+0,-39426.8064365,-52566.8061032,-21907.3659998,-43810.0882404,-48191.1527016,-21907.5224087,-21907.0746999,-35048.1052872,-61331.6742974,-30668.9604078,-35047.2742881,-56908.3683108,+0
2010-08-16 15:04:30 UTC,-52493.0781183,-30620.8468378,-61229.3534581,-35043.9090916,-17523.9122983,+0,-35043.7313028,-39422.2992445,-52560.796871,-21904.8614699,-43805.0798614,-48185.6434825,-21905.0178561,-21904.5702255,-35044.0985958,-61324.6629294,-30665.4542867,-35043.2677197,-56857.9730297,+0
2010-08-16 15:05:00 UTC,-52553.2609129,-30655.9532427,-61299.5485174,-35012.0253342,-17507.9680297,-48141.115783,-35011.8475088,-39386.4322533,-52512.9770581,-21884.9311108,-43765.224561,-48141.8026351,-21885.0873162,-21884.6403074,-35012.197036,-61268.8683954,-30637.5535404,-35011.3845525,-56941.6799193,-26285.7677267
2010-08-16 15:05:30 UTC,-52612.1066709,-30690.2797148,-61368.1841108,-34941.019539,-17472.4699456,-48043.5111778,-34940.8619057,-39306.5785225,-52406.5117494,-21840.5584532,-43676.4913141,-48044.1960259,-21840.714256,-21840.2686331,-34941.2107191,-61144.6482795,-30575.4357339,+0,-56977.5375528,-26302.3214632
2010-08-16 15:06:00 UTC,-52668.9287906,-30723.425739,-61434.4594088,+0,-17471.1997762,-48040.018753,-34938.3219448,-39303.721248,-52402.663056,-21838.9707395,-43673.3163184,-48040.7035293,+0,-21838.6809546,-34938.6707326,-61140.2035157,-30573.2130748,+0,-56910.4280515,-26271.340249
2010-08-16 15:06:30 UTC,-52776.4243287,-30786.1310685,-61559.8383939,+0,-17467.8693718,-48030.8615608,-34931.6621278,-39296.22943,-52392.6745748,-21834.8077291,-43664.9914304,-48031.5461491,+0,-21834.5180365,-34932.0108487,-61128.5492761,-30567.3852278,+0,-56893.8156948,-26263.671127
2010-08-16 15:07:00 UTC,-52817.8011072,-30810.2673685,-61608.0988062,+0,-17483.9287801,-48075.0180884,-34963.7761632,-39332.3554242,-52440.8396293,-21854.8820134,-43705.1153317,-48075.7035837,+0,-21854.5918756,-34964.125207,-61184.746716,-30595.487454,+0,-56893.8924378,-26263.7065549
2010-08-16 15:07:30 UTC,-52793.4017774,-30796.0345171,+0,+0,-17491.4157202,-48095.6039841,-34978.7478156,-39349.1974635,-52463.294313,-21864.2406996,-43723.8301431,-48096.289902,+0,-21863.9503544,-34979.0970099,-61210.9461189,+0,+0,-56928.0739508,-26279.4865092
2010-08-16 15:08:00 UTC,-52740.8678296,-30765.38991,+0,+0,+0,-48151.2702725,-35019.2505916,-39394.7601926,-52524.0409163,-21889.5587314,+0,-48151.9820204,+0,-21889.2678256,-35019.6001933,-61281.8233013,+0,+0,-56903.0689838,-26267.9429228
2010-08-16 15:08:30 UTC,-52752.9738832,+0,+0,+0,+0,-48169.5870977,-35032.5720141,-39409.7458417,-52544.0205646,-21897.8858689,+0,-48170.2992399,-21898.0421918,-21897.5947787,-35032.92175,-61305.1349112,+0,+0,-56911.5257809,-26271.8470178
2010-08-16 15:09:00 UTC,-52694.0693154,+0,+0,+0,+0,-48211.7023828,-35063.201531,+0,-52589.9591261,+0,+0,-48212.4154313,-21917.1886833,-21916.7406731,-35063.5515751,-61358.7345431,+0,-35062.7375653,-56832.9771367,-26235.584901
2010-08-16 15:09:30 UTC,-52758.7402435,+0,+0,-35048.3613187,+0,-48191.0808341,-35048.203934,+0,-52567.4655279,+0,+0,-48191.7934389,-21907.8136952,+0,-35048.5538272,-61332.4897386,+0,-35047.740263,-56759.1988008,-26201.5250013
2010-08-16 15:10:00 UTC,-52681.9954491,+0,+0,-35075.2187207,+0,-48228.0095826,-35075.0613972,+0,-52607.7467142,+0,+0,-48228.7229818,-21924.6022776,+0,-35075.4115607,-61379.4561101,+0,-35074.5971985,+0,-26206.1205114
2010-08-16 15:10:30 UTC,-52690.6449945,+0,+0,-35060.6631975,-17532.3008149,-48207.9958354,-35060.5058409,+0,-52585.9160937,+0,+0,-48208.7088041,-21915.5036092,+0,-35060.8558579,-61353.9848738,+0,-35060.0419281,+0,-26203.6615399
2010-08-16 15:11:00 UTC,-52631.4902511,-30701.5867308,-61390.7476333,-34998.1026007,-17501.0157911,-48121.9754316,-34997.9451005,+0,-52492.0866565,-21876.2408024,+0,-48122.6865487,-21876.3969289,+0,-34998.2944879,-61244.5078239,-30625.3878749,-34997.4824178,+0,-26215.9686246
2010-08-16 15:11:30 UTC,-52544.5242393,-30650.8568824,-61289.313724,-35013.9324753,-17508.9319246,-48143.7414038,-35013.7750116,+0,-52515.8285681,-21886.1359809,+0,-48144.4529897,-21886.2921972,+0,-35014.1245583,-61272.2090936,-30639.2402522,-35013.3120175,+0,-26250.749893
2010-08-16 15:12:00 UTC,-52535.3929405,-30645.5303256,-61278.6633185,-35013.0325964,-17508.4819171,-48142.5040764,-35012.8751307,+0,-52514.4789148,-21885.5734709,-43766.4898472,-48143.2156356,+0,-21885.2755442,-35013.2246683,-61270.6343631,-30638.4527879,-35012.4121542,+0,-26270.3946583
2010-08-16 15:12:30 UTC,-52513.4797512,-30632.7477139,-61253.1045953,-35022.9171732,-17513.4249522,-48156.0953038,-35022.7597303,-39398.7077231,+0,-21891.7473047,-43778.8457589,-48156.8071555,+0,-21891.4542045,-35023.1093674,+0,-30647.1025647,-35022.2773432,+0,+0
2010-08-16 15:13:00 UTC,-52485.7356901,-30616.5637821,-61220.744962,-35014.8906018,-17509.4110602,-48145.0588215,-35014.7331404,-39389.6545048,+0,-21886.729936,-43768.8123898,-48145.7704357,+0,-21886.4369479,-35015.0826967,+0,-30640.0786877,-35014.2509198,+0,+0
