# file...... Output/Qh/house_Qh_file_032.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_10A_tm_0_A_10_Meter_53_621:Qh,house_0_11A_tm_0_A_11_Meter_53_622:Qh,house_0_12A_tm_0_A_12_Meter_53_623:Qh,house_0_13A_tm_0_A_13_Meter_53_624:Qh,house_0_14A_tm_0_A_14_Meter_53_625:Qh,house_0_15A_tm_0_A_15_Meter_53_626:Qh,house_0_1A_tm_0_A_1_Meter_55_627:Qh,house_0_2A_tm_0_A_2_Meter_55_628:Qh,house_0_3A_tm_0_A_3_Meter_55_629:Qh,house_0_4A_tm_0_A_4_Meter_55_630:Qh,house_0_5A_tm_0_A_5_Meter_55_631:Qh,house_0_6A_tm_0_A_6_Meter_55_632:Qh,house_0_7A_tm_0_A_7_Meter_55_633:Qh,house_0_8A_tm_0_A_8_Meter_55_634:Qh,house_0_1B_tm_0_B_1_Meter_56_635:Qh,house_0_2B_tm_0_B_2_Meter_56_636:Qh,house_0_3B_tm_0_B_3_Meter_56_637:Qh,house_0_4B_tm_0_B_4_Meter_56_638:Qh,house_0_5B_tm_0_B_5_Meter_56_639:Qh,house_0_6B_tm_0_B_6_Meter_56_640:Qh
2010-08-16 12:53:30 UTC,-60328.1495134,-51708.6275349,-25857.5569294,+0,-68936.0820857,+0,+0,+0,-51638.379412,-17216.6479156,+0,+0,-60245.8198071,-51640.7033236,+0,+0,-56198.3466532,-38911.3544808,-51881.5997599,-43237.8274722
2010-08-16 12:54:00 UTC,-60339.9326743,-51718.7271044,-25862.6075274,+0,-68949.5459601,-30171.0146793,+0,+0,-51649.0241843,-17220.197191,+0,+0,-60258.2389636,-51651.3486158,+0,+0,-56173.4286168,-38894.1007007,-51858.5949235,-43218.6549449
2010-08-16 12:54:30 UTC,-60316.9581919,-51699.0352422,-25852.76001,+0,-68923.2944706,-30159.5269596,+0,+0,-51624.5051174,-17212.0218231,-25817.8730793,-38726.0004584,-60229.6327967,-51626.8283509,+0,+0,-56179.3429112,-38898.1958844,-51864.05512,-43223.2055431
2010-08-16 12:55:00 UTC,-60292.8854071,-51678.402036,-25842.4416189,+0,-68895.7884181,-30147.4900372,+0,+0,-51602.0922104,+0,-25806.6632209,-38709.1861762,-60203.4838401,-51604.4143216,+0,-30272.026959,-56206.2458362,-38916.8238294,-51888.8921943,-43243.90495
2010-08-16 12:55:30 UTC,-60276.1299963,-51664.0406576,-25835.259772,-30139.4126767,-68876.6430713,-30139.1119826,+0,+0,-51589.462287,+0,-25800.3464691,-38699.7113129,-60188.748626,-51591.7837809,-34583.3591601,-30259.9058249,-56183.7420204,-38901.241707,-51868.1162153,-43226.5899811
2010-08-16 12:56:00 UTC,-60297.2355442,-51682.1306205,-25844.3062116,-30149.9660533,-68900.7590449,-30149.6651964,+0,+0,-51607.8861837,+0,-25809.5610282,-38713.5327661,-60210.2436148,-51610.208578,-34584.0116416,-30260.4767334,-56184.8019553,-38901.9756287,-51869.094769,-43227.4055204
2010-08-16 12:56:30 UTC,-60300.7376331,-51685.132327,-25845.8073067,-30151.7171978,-68904.7606605,-30151.4163138,+0,-47312.5283515,-51606.9172767,+0,-25809.0764374,-38712.8059001,-60209.1132,-51609.2396236,-34566.5225327,-30245.1741077,-56156.3914579,-38882.3035933,-51842.8656209,-43205.5458096
2010-08-16 12:57:00 UTC,-60233.7303701,-51627.6991385,-25817.0860832,-30118.211653,-68828.1957023,-30117.911286,+0,-47257.6284105,-51547.0364378,-17186.1913677,-25779.1275323,-38667.8837952,-60139.2507827,-51549.355859,-34602.6073826,-30276.7476404,-56215.0101441,+0,-51896.9835809,-43250.6484159
2010-08-16 12:57:30 UTC,-60239.1626724,-51632.3552672,-25819.414523,-30120.9279593,-68834.4028498,-30120.6275504,-38668.1600312,-47261.4884682,-51551.246706,-17187.5951936,-25781.2332633,-38671.0423036,-60144.1628635,-51553.566333,-34585.3478146,-30261.6458585,-56186.9725264,+0,+0,-43229.0756089
2010-08-16 12:58:00 UTC,-60224.5246853,-51619.8087725,-25813.1402641,-30113.6085477,-68817.6769493,-30113.3082518,-38658.3151225,-47249.4555939,-51538.1221276,-17183.2190776,-25774.6691137,-38661.1963539,-60128.85054,-51540.4411134,-34583.7840659,-30260.2776092,-56184.4322668,+0,+0,-43227.1210728
2010-08-16 12:58:30 UTC,-60213.804429,-51610.6202388,-25808.5452561,-30108.2481132,-68805.4275926,-30107.9479001,-38650.7174866,-47240.1694338,-51527.9934648,-17179.8418865,-25769.6033459,-38653.5979143,-60117.0335232,-51530.3119554,-34590.0145292,-30265.7291418,-56194.553455,+0,+0,-43234.9085551
2010-08-16 12:59:00 UTC,-60187.7997583,-51588.3311452,-25797.3989124,-30095.2450352,-68775.7137026,-30094.9450229,-38632.7380323,-47218.1941647,-51504.02445,-17171.8499201,-25757.6154409,-38635.6165584,-60089.0690969,-51506.34177,-34607.2640013,-30280.8220901,-56222.574673,+0,+0,-43256.4687433
2010-08-16 12:59:30 UTC,-60240.8495722,-51633.8011409,-25820.1375762,-30121.7714573,-68836.3303642,-30121.4710354,-38668.1763365,-47261.5083973,-51551.2684437,-17187.6024413,-25781.2441348,-38671.0586105,-60144.1882246,-51553.5880715,-34596.514445,-30271.4164401,-56205.1123615,+0,+0,-43243.0328275
2010-08-16 13:00:00 UTC,-60268.4078102,-51657.4218581,-25831.9497124,-30135.5513122,-68867.8198176,-30135.2507001,-38687.5756634,-47285.2190391,-51577.1305326,-17196.2254646,+0,-38690.4598234,-60174.3612561,-51579.451397,-34597.0881296,-30271.9184231,-56206.044866,+0,+0,-43243.7499746
2010-08-16 13:00:30 UTC,-60236.5720228,-51630.1348046,-25818.3039857,-30119.6325092,-68831.4430802,-30119.3321429,-38666.3785078,-47259.3109565,-51548.8718929,-17186.8032124,+0,-38669.2604265,-60141.3921641,-51551.1913764,-34603.1980772,-30277.2645069,-56215.9702813,-38931.6313884,+0,-43251.3868239
2010-08-16 13:01:00 UTC,-60269.6295412,-51658.4690269,-25832.4733808,-30136.1622124,-68869.2158137,-30135.8615909,-38689.2817588,-47287.3043029,-51579.4049868,-17196.9838331,+0,-38692.1660988,-60177.0148404,-51581.7259619,-34587.3003708,-30263.3543269,-56190.1449635,-38905.6750251,+0,-43231.5162133
2010-08-16 13:01:30 UTC,+0,-51635.9047111,+0,-30122.9985745,-68839.2526966,-30122.7313916,-38671.2627703,-47265.2807139,-51555.3832674,-17188.9742939,+0,-38674.1452054,-60148.9889242,-51557.7958064,-34609.018669,-30282.35741,-56225.4256465,-38930.1041228,-51906.5991301,-43258.6620061
2010-08-16 13:02:00 UTC,+0,-51621.3971953,+0,-30114.5351366,-68819.9124648,-30114.2680651,-38658.0045524,-47249.0759449,-51537.7082917,-17183.0809431,-25774.4619041,-38660.8855854,-60128.3676944,-51540.1199018,-34635.8373045,-30305.7991984,-56268.9471294,-38960.2393249,-51946.7790439,+0
2010-08-16 13:02:30 UTC,+0,-51616.7556728,+0,-30111.8273514,-68813.7247665,-30111.5603157,-38654.7894258,-47245.1462777,-51533.4220979,-17181.6518018,-25772.3182001,-38657.670119,-60123.3670322,-51535.8334831,-34641.2671336,-30310.5501844,-56277.7677015,-38966.3468764,-51954.922374,+0
2010-08-16 13:03:00 UTC,+0,-51655.2637828,+0,-30134.2923278,-68865.0606251,-30134.024996,-38685.7593947,-47282.9991168,-51574.709204,-17195.4181232,-25792.9676052,-38688.6722101,-60171.5363145,-51577.1227587,-34651.4465289,-30319.4569406,-56294.3037806,-38977.7968094,-51970.1888163,+0
2010-08-16 13:03:30 UTC,+0,-51683.0120581,+0,-30150.4801994,-68902.0523545,-30150.2126543,-38706.2685989,-47308.0663552,-51602.0507136,-17204.5345767,-25806.6422345,-38709.1836134,-60203.4353992,-51604.4657052,-34636.7040558,-30306.5575875,-56270.3551373,-38961.2142594,-51948.0789452,+0
2010-08-16 13:04:00 UTC,+0,-51689.9714582,-25848.2271355,-30154.5401946,-68911.3300581,-30154.2725962,-38713.7897105,-47317.2589837,+0,-17207.8777518,-25811.6569783,-38716.705531,-60215.1333955,-51614.4928794,-34621.8617386,-30293.570873,-56246.2443023,-38944.5194039,-51925.8193347,+0
2010-08-16 13:04:30 UTC,+0,-51656.7316842,-25831.6045696,-30135.1486764,-68867.0175113,+0,-38687.8120151,-47285.5079185,+0,+0,-25794.3362015,-38690.7250505,-60174.7288673,-51579.8593199,+0,-30317.282239,-56290.2662785,-38975.0011574,-51966.4613132,+0
2010-08-16 13:05:00 UTC,+0,-51679.4912438,-25842.9860558,-30148.4261455,-68897.3590382,+0,-38705.3741417,-47306.9730538,+0,+0,-25806.0457138,-38708.2888892,-60202.0444042,-51603.2733676,+0,-30302.2290624,-56262.3194356,-38955.6499506,-51940.6599673,+0
2010-08-16 13:05:30 UTC,+0,-51679.2840026,-25842.8824189,-30148.3052448,-68897.0827604,+0,-38705.2521557,-47306.8239572,+0,+0,-25805.9643792,-38708.1668904,-60201.8546719,-51603.110735,+0,-30309.8729989,-56276.5109924,-38965.4764866,-51953.7618994,+0
2010-08-16 13:06:00 UTC,-60289.3568171,-51675.3776793,-25840.9289419,+0,-68891.875171,+0,-38703.7509919,-47304.9891698,+0,+0,-25804.9634694,-38706.6655654,-60199.5198309,-51601.1093785,+0,-30316.8868781,-56289.5327987,-38974.4930626,-51965.7838944,+0
2010-08-16 13:06:30 UTC,-60218.9850224,-51615.0606873,-25810.7655836,+0,-68811.465496,+0,-38654.7619727,-47245.1645318,+0,-17181.6395136,-25772.2997591,-38657.6712916,-60123.3245359,-51535.7970387,+0,-30312.6555197,-56281.6769563,-38969.05351,-51958.5312218,-43301.9812538
2010-08-16 13:07:00 UTC,-60227.0342361,-51621.95982,-25814.2157064,+0,-68820.6628543,+0,-38660.7463272,-47252.478886,+0,-17184.2995923,-25776.2898622,-38663.6562884,-60132.6323286,-51543.7754017,+0,-30317.96265,-56291.5300523,-38975.8760034,-51967.6277992,-43309.5624721
2010-08-16 13:07:30 UTC,-60196.5795428,-51595.8565283,-25801.1619557,+0,-68785.8640847,+0,-38638.7096904,-47225.5446916,-51511.98586,-17174.5167067,-25761.596807,-38641.6172868,-60098.3575456,-51514.3960777,-34659.8243266,-30326.7873607,-56307.913809,-38987.2204646,-51982.7536137,-43322.1685426
2010-08-16 13:08:00 UTC,-60391.5878205,-51763.0018,-25884.748063,+0,-69008.6884814,-30196.8766405,-38766.8158321,-47382.121924,-51682.7684654,-17231.4606733,+0,-38769.7371646,-60297.6080214,-51685.1876577,-34650.2701093,-30318.427622,-56292.393309,-38976.4737406,-51968.424775,-43310.226683
2010-08-16 13:08:30 UTC,-60391.9837825,-51763.2802468,-25884.8873092,+0,-69009.0596828,-30197.0390797,-38769.136865,-47384.8959584,-51685.7941718,-17232.4695335,+0,-38772.0070282,+0,-51688.2135235,-34625.7198059,+0,-56252.5121829,-38948.8591999,-51931.6826928,-43279.5411482
2010-08-16 13:09:00 UTC,-60380.0453564,-51753.0476212,-25879.770172,-30191.3376838,-68995.418383,-30191.0696188,-38762.1601663,-47376.3687391,-51676.4933251,-17229.3683568,+0,-38765.029601,+0,-51678.9121879,-34618.3737006,+0,-56240.5786881,-38940.5961936,-51920.6654155,-43270.3592182
2010-08-16 13:09:30 UTC,-60405.5521047,-51774.9098838,-25890.7030644,-30204.0917553,-69024.5633647,-30203.8235225,-38779.2033738,-47397.1996756,-51699.2141376,-17236.9441458,+0,-38782.0745879,+0,-51701.6341945,-34598.9692022,+0,-56209.0567492,-38918.7697307,-51891.5636355,-43246.1054487
2010-08-16 13:10:00 UTC,-60440.4407126,-51804.8135372,-25905.6717044,-30221.5369663,+0,-30221.268522,-38800.5076056,-47423.2385623,-51727.6156575,-17246.4138971,-25869.4420221,-38803.3808798,+0,-51730.037166,-34579.1513258,+0,-56176.8638847,-38896.4784829,-51861.8421706,-43221.3350943
2010-08-16 13:10:30 UTC,-60496.640591,-51852.9833979,-25929.7605409,-30249.6384414,+0,-30249.3696277,+0,-47474.51291,-51783.6213428,-17265.0613361,-25897.4130336,+0,+0,-51785.9662959,-34548.663793,+0,+0,-38862.1856633,-51816.1186798,-43183.2285915
2010-08-16 13:11:00 UTC,-60455.7971316,-51817.9757822,-25912.2538941,-30229.2155954,+0,-30228.9470502,+0,-47440.5433257,-51746.5697672,-17252.7072881,-25878.882059,+0,+0,-51748.9128885,-34567.4700116,+0,+0,-38883.3391706,-51844.3231905,-43206.7345675
2010-08-16 13:11:30 UTC,-60454.2986069,-51816.6913715,-25911.6115846,-30228.4662921,+0,-30228.1977567,+0,-47440.6117312,-51746.644379,-17252.7321658,-25878.9193754,+0,+0,-51748.987504,-34585.0090178,-30261.3505362,+0,+0,-51870.6272086,-43228.6566496
2010-08-16 13:12:00 UTC,-60503.9824977,-51859.2762695,-25932.9074871,-30253.3095955,+0,-30253.0407335,+0,-47479.8356465,-51789.427,-17266.9971074,-25900.3166752,+0,+0,-51791.7722404,-34579.5661957,-30256.5881737,+0,+0,-51862.464369,-43221.8536419
2010-08-16 13:12:30 UTC,-60505.3854247,-51860.4787418,-25933.5088207,-30254.0110973,+0,-30253.7422261,+0,-47477.3378074,-51786.7025372,-17266.088694,-25898.9540623,+0,-60418.7741505,-51789.0476428,-34593.0321453,-30268.3706151,+0,+0,-51882.6598451,-43238.6847923
2010-08-16 13:13:00 UTC,-60521.6797762,-51874.4449045,-25940.4930342,-30262.1587182,+0,-30261.88974,+0,-47489.8298792,-51800.32799,-17270.6318066,-25905.7686955,+0,-60434.6707897,-51802.6737691,-34589.6723598,-30265.4308688,+0,+0,-51877.6210269,-43234.4853814
2010-08-16 13:13:30 UTC,-60465.1550977,-51825.9966522,+0,-30233.8948343,-69092.6684172,-30233.6262275,+0,-47444.4285043,-51750.8074399,-17254.1202487,-25881.0014888,+0,-60376.8958057,-51753.1507707,-34604.4355402,-30278.3483616,+0,+0,-51899.7620172,-43252.9379464
2010-08-16 13:14:00 UTC,-60510.6736245,-51865.0113469,+0,-30256.6553417,-69144.6796235,-30256.3864357,+0,-47480.7946893,-51790.4730554,+0,-25900.8398489,+0,-60423.1731652,-51792.8183473,-34599.206688,-30273.7732187,+0,+0,+0,-43246.4023808
2010-08-16 13:14:30 UTC,-60478.8909621,-51837.7698926,+0,-30240.7631418,-69108.3635405,-30240.4944448,-38823.1868643,-47450.958121,-51757.9294757,+0,-25884.5635034,-38826.0625047,-60385.2049925,-51760.2731585,-34598.2852194,-30272.9669517,+0,+0,+0,-43245.2506329
2010-08-16 13:15:00 UTC,-60464.4923943,-51825.4286378,+0,-30233.5634646,-69091.9111861,-30233.2948621,-38812.9049971,-47438.3911838,-51744.2223651,+0,-25877.70803,-38815.7795651,-60369.2130844,-51746.5653707,-34616.3428986,-30288.7670664,-56237.3819042,-38938.3603728,+0,-43267.821007
2010-08-16 13:15:30 UTC,-60420.5434004,-51787.8177908,+0,-30211.5877661,-69041.6933922,-30211.3194527,-38782.621689,-47401.3776308,-51703.8506503,+0,-25857.5165186,-38785.4930957,-60322.1119279,-51706.1916597,-34607.6738017,-30281.1817769,-56223.2992036,-38928.6092217,+0,-43256.985464
2010-08-16 13:16:00 UTC,-60409.5975293,-51778.435879,-25892.4514544,-30206.1145314,-69029.1862221,-30205.84629,-38775.4162492,-47392.5708343,-51694.244831,-17235.2606666,+0,-38778.2869038,-60310.9995256,-51696.5853659,-34615.4357143,-30287.973298,-56235.9082096,-38937.3399563,+0,-43266.6871135
2010-08-16 13:16:30 UTC,-60424.9142174,-51791.5641,-25899.0166147,-30213.7732942,-69046.6876534,-30213.504952,-38785.4683464,-47404.8569371,-51707.6456262,-17239.7288729,+0,-38788.3400505,-60326.6341096,-51709.9868235,+0,-30276.913879,-56215.3755082,-38923.1226921,+0,-43250.8887962
2010-08-16 13:17:00 UTC,-60397.0000137,-51767.638312,-25887.051807,-30199.8154291,-69014.7918222,-30199.5472705,-38767.7939132,-47383.2544895,-51684.0832347,-17231.8725008,+0,-38770.6637717,-60299.1440848,-51686.423267,+0,-30287.3476682,-56234.7466767,-38936.5356873,+0,-43265.7934047
2010-08-16 13:17:30 UTC,-60444.0101286,-51807.9315642,-25907.2016554,-30223.3476254,-69068.5073697,-30223.053304,-38799.0484601,-47421.4551324,-51725.7497415,-17245.7652996,+0,-38801.9215817,-60347.7560138,-51728.0918336,+0,-30277.6155291,-56216.6781776,-38924.0246873,+0,-43251.8910993
2010-08-16 13:18:00 UTC,-60477.2771316,-51836.4453371,-25921.4608218,-30239.9820651,-69106.5195154,-30239.6874961,-38821.3149737,-47448.6702164,-51755.4339937,-17255.6628733,-25883.3305925,-38824.190419,-60382.3883569,-51757.7775534,+0,-30270.2774634,-56203.0544691,-38914.5913513,-51885.9282432,-43241.4087143
2010-08-16 13:18:30 UTC,-60478.3474994,-51837.3627696,-25921.919611,-30240.5172791,-69107.7425596,-30240.2227021,-38822.1336146,-47449.6707942,-51756.5253527,-17256.026763,-25883.8764248,-38825.009145,-60383.6616353,-51758.868966,+0,-30279.767294,-56220.6731009,-38926.7908548,-51902.1941116,-43254.9648831
2010-08-16 13:19:00 UTC,-60439.9510778,-51804.4524754,-25905.4618331,-30221.3179856,-69063.8693428,-30221.0236944,-38797.5924652,-47419.6755532,-51723.8087043,-17245.1181029,-25867.5135011,-38800.465435,-60345.4914237,-51726.1507006,+0,-30288.6546247,-56237.173147,-38938.215825,-51917.4272778,-43267.6603846
2010-08-16 13:19:30 UTC,-60473.7787682,-51833.4468243,-25919.9613254,-30238.2327847,-69102.5221527,+0,-38819.2375878,-47446.1311467,-51752.6645599,-17254.7394651,-25881.9454858,-38822.1128162,-60379.157284,-51755.0079824,-34605.2092135,-30279.0253106,-56219.2955506,-38925.8370101,-51900.9223293,-43253.9049642
2010-08-16 13:20:00 UTC,-60433.9359519,-51799.296798,-25902.8835822,-30218.310253,-69056.9962307,+0,-38794.8952791,-47416.378937,-51720.212993,-17243.9191905,-25865.7151398,-38797.7679673,-60341.2963405,+0,-34615.4073227,-30287.9484559,-56235.862088,-38937.3080208,-51916.2168823,-43266.6516266
2010-08-16 13:20:30 UTC,-60479.2395807,-51838.1273891,-25922.3019823,+0,-69108.7618846,+0,-38825.0594155,-47453.2468331,-51760.4258375,-17257.3272959,-25885.8272163,-38827.9352516,-60388.212295,+0,-34620.9895656,-30292.8328089,-56244.9302823,-38943.5870248,-51924.5888176,-43273.628897
2010-08-16 13:21:00 UTC,-60424.9559926,-51791.5999064,-25899.0345206,+0,-69046.7353879,+0,-38788.3313654,-47408.3562412,-51711.4624153,-17241.0014987,-25861.3386199,-38791.2033682,-60331.0871222,+0,-34610.4456945,-30283.6071287,-56227.8020642,-38931.7270949,-51908.7757101,-43260.4500652
2010-08-16 13:21:30 UTC,-60429.1064575,-51795.1573478,-25900.8135258,+0,-69051.4778671,+0,-38790.3124399,-47410.7775952,-51714.1034535,-17241.882096,-25862.6595105,-38793.1846496,-60334.1683971,+0,-34621.7017884,-30293.4559898,-56246.0872681,-38944.3881454,-51925.6569695,+0
2010-08-16 13:22:00 UTC,-60457.8697939,+0,-25913.1422952,+0,-69084.3439506,+0,-38809.1280968,-47433.7748949,-51739.1872499,-17250.2457474,-25875.2049366,-38812.0022705,-60363.4334309,+0,-34609.609087,-30282.8751135,-56226.4430199,-38930.7860645,-51907.5210133,+0
2010-08-16 13:22:30 UTC,+0,+0,-25929.9679393,+0,-69129.1978263,+0,-38834.7612251,-47465.104799,-51773.3596525,-17261.6397973,-25892.2959421,-38837.6380733,-60403.3020576,+0,-34601.5446242,-30275.818867,-56213.3425302,-38921.7150164,-51895.4263837,+0
2010-08-16 13:23:00 UTC,+0,+0,-25911.3845672,-30228.2273212,-69079.6581941,-30227.9329272,-38806.6814282,-47430.784472,-51735.925513,-17249.158191,-25873.5736087,-38809.5553463,-60359.6279925,+0,-34643.4765852,-30312.5085095,-56281.4598054,-38968.8808162,-51958.3135907,+0
2010-08-16 13:23:30 UTC,+0,+0,-25913.8414506,-30231.093469,-69086.2077631,-30230.7990322,-38811.3935056,-47436.5437743,-51742.2073445,-17251.2527325,-25876.7154082,-38814.2679156,-60366.9569473,+0,-34648.6517874,-30317.0367099,-56289.8667753,-38974.7019742,-51966.0750699,+0
2010-08-16 13:24:00 UTC,+0,+0,-25928.6309687,-30248.346606,-69125.6337251,-30248.0519125,-38832.7561033,-47462.6540536,-51770.6865562,+0,-25890.9590179,-38835.6327422,-60400.1833808,-51773.0308699,-34633.8329891,-30304.0705522,-56265.7940582,-38958.0335313,-51943.8506652,+0
2010-08-16 13:24:30 UTC,+0,+0,-25918.7007669,-30236.762244,-69099.1617502,-30236.4677228,-38818.5036202,-47445.2340601,-51751.6860825,+0,+0,-38821.3787721,-60378.0157034,-51754.0294567,-34651.6843362,-30319.6901305,-56294.7930644,-38978.1130379,-51970.6231168,+0
2010-08-16 13:25:00 UTC,+0,+0,-25904.7541402,-30220.4924061,-69061.982772,-30220.1981272,-38796.7707551,-47418.671224,-51722.7132544,+0,+0,-38799.6436391,-60344.2133723,-51725.0551965,-34655.4665045,-30322.9994536,-56300.9370902,-38982.367287,-51976.2954016,+0
2010-08-16 13:25:30 UTC,+0,+0,-25878.8924175,-30190.3226722,-68993.0404903,-30190.0288428,-38756.7829509,-47369.7964207,-51669.4041441,+0,+0,-38759.6516594,-60282.0181252,-51671.7434508,-34666.870281,-30332.9775342,-56319.4622013,-38995.1944537,-51993.3981476,+0
2010-08-16 13:26:00 UTC,+0,+0,-25873.5218107,-30184.0574369,-68978.7235051,-30183.7637008,-38747.613415,-47358.5890218,-51657.1799215,-17222.9021705,+0,-38750.481166,-60267.7562376,-51659.5186242,-34657.6539799,+0,-56304.4905815,+0,-51979.5760547,-43319.4559135
2010-08-16 13:26:30 UTC,+0,+0,+0,-30196.8563374,-69007.970875,-30196.5624106,-38764.0674771,-47378.69988,-51679.1153944,-17230.2160819,-25845.1605601,-38766.9369467,-60293.3481514,-51681.4551814,-34643.3945658,+0,-56281.3265676,+0,-51958.1905828,-43301.6330074
2010-08-16 13:27:00 UTC,-60330.908154,-51710.9897381,+0,-30166.7934472,-68939.2727501,-30166.4999685,-38725.0623561,-47331.0261532,-51627.1163336,-17212.8781139,-25819.1537133,-38727.9277511,-60232.6813268,-51629.4535504,-34646.0734135,+0,-56285.6782793,+0,-51962.2081686,-43304.9813112
2010-08-16 13:27:30 UTC,-60355.1347508,-51731.754809,+0,-30178.9074293,-68966.9549793,-30178.61377,-38741.1044243,-47350.6334551,-51648.5025628,-17220.0088923,-25829.8498376,-38743.9714955,-60257.6324433,-51650.8408368,-34655.9361824,+0,-56301.700068,+0,-51976.9997979,-43317.3088305
2010-08-16 13:28:00 UTC,-60328.6503407,-51709.0545238,+0,-30165.6644769,-68936.6928859,-30165.371015,-38722.3523459,-47327.7138629,-51623.5035257,-17211.6735012,-25817.3468015,-38725.217458,-60228.4662973,-51625.8405642,-34655.5207554,+0,-56301.0252188,+0,-51976.3767639,-43316.7895865
2010-08-16 13:28:30 UTC,-60377.0417743,-51750.5317301,+0,-30189.8615591,-68991.9867777,-30189.5677365,-38754.5875388,-47367.1130942,-51666.4773644,-17226.0022028,-25838.8397671,-38757.4560183,-60278.6034784,-51668.8165267,-34640.9685,+0,-56277.3854927,+0,-51954.5521051,-43298.6006569
2010-08-16 13:29:00 UTC,-60384.1794356,-51756.6495536,-25881.5565492,-30193.4305912,-69000.1425406,-30193.1367154,+0,-47375.1225359,-51675.2134854,-17228.9150744,-25843.2090568,-38764.0097723,-60288.7958302,-51677.5530796,+0,+0,-56252.8680642,+0,-51931.9171337,-43279.7364028
2010-08-16 13:29:30 UTC,-60371.3569528,-51745.6591628,-25876.0604748,-30187.0189881,-68985.4910839,-30186.7252078,+0,-47363.5588836,-51662.6006876,-17224.7096086,-25836.9008836,-38754.5477732,-60274.0805955,-51664.9396585,+0,-30304.3061507,-56266.2314656,+0,-51944.2544883,-43290.0185007
2010-08-16 13:30:00 UTC,-60399.4645095,-51769.7506774,-25888.108159,-30201.0735594,-69017.6078478,-30200.7795697,+0,-47387.9276236,-51689.1803516,-17233.5720251,-25850.1944546,-38774.4875804,-60305.0908442,-51691.5206362,+0,-30284.999614,-56230.3873261,-38933.5171831,-51911.1624743,-43262.4392228
2010-08-16 13:30:30 UTC,-60444.646188,-51808.4767426,-25907.4742884,-30223.6656731,-69069.2341548,-30223.3713469,+0,-47424.5251675,-51729.0983141,-17246.8818092,-25870.1590498,-38804.4336487,-60351.6627626,-51731.4405718,+0,-30262.4013709,-56188.4318704,-38904.4663632,-51872.4283722,-43230.157761
2010-08-16 13:31:00 UTC,-60453.0336418,-51815.6657867,-25911.0693855,-30227.8596367,-69078.8179787,-30227.565248,+0,-47433.1672985,-51738.5245274,-17250.0247769,-25874.8734822,-38811.5051027,-60362.6602388,-51740.8672513,+0,-30270.4625176,-56203.3980368,-38914.8292448,-51886.2454318,-43241.6730631
2010-08-16 13:31:30 UTC,-60419.2293387,-51786.6914838,-25896.5799168,-30210.9565315,-69040.1918951,-30210.6623946,+0,-47409.1971588,-51712.3796275,-17241.3073234,-25861.797355,-38791.8914519,+0,-51714.7210586,+0,-30262.556374,-56188.7196456,-38904.6656248,-51872.6940521,-43230.3791819
2010-08-16 13:32:00 UTC,-60461.1848869,-51822.6523722,-25914.5632362,-30231.9354888,-69088.1319041,-30231.6410396,+0,-47444.9040038,-51751.3260813,-17254.293178,-25881.276058,+0,+0,-51753.6694375,-34570.0473995,-30248.2594139,-56162.1761909,-38886.2863906,+0,-43209.9560559
2010-08-16 13:32:30 UTC,-60462.3697284,-51823.6679219,-25915.0710926,-30232.5279431,-69089.485748,-30232.233485,-38817.2265486,-47443.6731686,-51749.9835741,-17253.8455485,-25880.6046163,+0,+0,-51752.3268643,-34583.9831753,-30260.452944,-56184.8144597,-38901.9615935,+0,-43227.3744443
2010-08-16 13:33:00 UTC,-60455.0379224,-51817.3836934,-25911.9284757,-30228.8618333,-69081.1081475,-30228.5674298,-38814.2134949,-47439.9904857,-51745.9667694,-17252.5062314,+0,+0,+0,-51748.3098608,-34566.7412805,-30245.3666248,-56156.8054968,-38882.567611,+0,-43205.8237233
2010-08-16 13:33:30 UTC,-60469.6577773,-51829.9146455,-25918.1949539,-30236.1721731,-69097.8133504,-30235.8776608,-38825.4952851,-47453.7795715,+0,-17257.521042,+0,+0,+0,-51763.3507454,-34570.8689564,-30248.97826,-56163.5107863,-38887.210492,+0,-43210.9829234
2010-08-16 13:34:00 UTC,-60536.1656311,-51886.9197763,-25946.7020755,-30269.4279751,-69173.807765,-30269.132968,-38869.2045932,-47507.2029538,+0,-17276.9500407,+0,+0,+0,-51821.6240055,-34556.0934911,-30236.0500182,-56139.5084685,-38870.5907926,+0,-43192.5150038
2010-08-16 13:34:30 UTC,-60516.6730273,-51870.2122995,-25938.3470018,-30259.6811237,-69151.5347712,-30259.3862615,-38856.0245909,-47491.0937925,+0,+0,+0,+0,+0,-51804.0524232,-34575.6011642,-30253.1188489,-56171.1981222,-38892.5333616,+0,-43216.8977311
2010-08-16 13:35:00 UTC,-60513.8663309,-51867.8066272,-25937.1439736,-30258.2776965,-69148.3277319,+0,-38853.3520662,-47487.8273187,+0,+0,-25904.6914698,+0,+0,-51800.4894123,-34589.6106504,-30265.3768743,-56193.9561312,-38908.2914751,+0,-43234.4082505
2010-08-16 13:35:30 UTC,-60504.7572831,-51859.9990912,-25933.2395816,+0,-69137.9193858,+0,-38846.9417831,-47479.992397,+0,+0,-25900.4173845,+0,+0,-51791.9432213,-34603.7030864,-30277.707479,-56216.84889,-38924.142892,-51909.3808221,-43252.0224492
