# file...... Output/Qh/house_Qh_file_006.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_9A_tm_0_A_9_Meter_11_101:Qh,house_0_10A_tm_0_A_10_Meter_11_102:Qh,house_0_11A_tm_0_A_11_Meter_11_103:Qh,house_0_12A_tm_0_A_12_Meter_11_104:Qh,house_0_13A_tm_0_A_13_Meter_11_105:Qh,house_0_14A_tm_0_A_14_Meter_11_106:Qh,house_0_15A_tm_0_A_15_Meter_11_107:Qh,house_0_1B_tm_0_B_1_Meter_12_108:Qh,house_0_2B_tm_0_B_2_Meter_12_109:Qh,house_0_3B_tm_0_B_3_Meter_12_110:Qh,house_0_4B_tm_0_B_4_Meter_12_111:Qh,house_0_5B_tm_0_B_5_Meter_12_112:Qh,house_0_6B_tm_0_B_6_Meter_12_113:Qh,house_0_7B_tm_0_B_7_Meter_12_114:Qh,house_0_8B_tm_0_B_8_Meter_12_115:Qh,house_0_1C_tm_0_C_1_Meter_16_116:Qh,house_0_2C_tm_0_C_2_Meter_16_117:Qh,house_0_3C_tm_0_C_3_Meter_16_118:Qh,house_0_4C_tm_0_C_4_Meter_16_119:Qh,house_0_5C_tm_0_C_5_Meter_16_120:Qh
2010-08-16 14:24:00 UTC,+0,-39154.4726337,+0,-43507.6085112,-60904.7895225,-39158.1024004,-17404.5628884,-65191.5154528,-13041.3969577,-30426.3392061,-34771.1754278,-43464.6444759,-60850.8580022,-52151.1714183,-52154.6679842,-43389.9952372,-56399.3691659,-65075.7345167,-56407.3253382,-47726.2063493
2010-08-16 14:24:30 UTC,+0,-39161.9477329,+0,-43515.9149137,-60916.4169781,-39165.5784094,-17407.8858038,-65168.9264881,-13036.8778113,-30415.7961544,-34759.1270465,-43449.5836055,-60829.7725565,-52133.1013946,-52136.5961923,-43394.865881,-56405.6998979,-65083.0392379,-56413.6572192,-47731.5636518
2010-08-16 14:25:00 UTC,+0,-39168.5123745,+0,-43523.209607,-60926.6282244,-39172.14385,-17410.8039924,-65161.1443504,-13035.3209175,+0,-34754.9762515,-43444.394976,-60822.508397,-52126.87608,-52130.3702685,-43386.4203811,-56394.7226642,-65070.3731462,-56402.6779928,-47722.2743054
2010-08-16 14:25:30 UTC,+0,-39186.6226929,+0,-43543.3337916,-60954.7987235,-39190.2562088,+0,-65181.7734787,-13039.447862,+0,-34765.9792585,-43458.1490279,-60841.7642338,-52143.3785178,-52146.8740893,-43386.0434085,-56394.2330058,-65069.8080478,-56402.187916,-47721.8597862
2010-08-16 14:26:00 UTC,+0,-39188.9353518,+0,-43545.9036404,-60958.3960456,-39192.5691491,+0,-65177.6646806,-13038.6258562,+0,-34763.7877298,-43455.4095453,-60837.9289169,-52140.0916882,-52143.586938,-43408.3291056,-56423.199356,-65103.2308986,-56431.1595243,+0
2010-08-16 14:26:30 UTC,-30477.3338384,+0,-60964.2737752,-43539.6149731,-60949.5930524,-39186.9091617,+0,-65176.0921593,-13038.3112577,+0,-34762.9489867,-43454.3610891,-60836.4610623,-52138.8337511,-52142.3288778,+0,-56425.9247635,-65106.3756127,-56433.8854262,+0
2010-08-16 14:27:00 UTC,-30484.4687412,+0,-60965.8914265,-43549.8079659,-60963.8613928,-39196.0831581,+0,-65180.2479686,-13039.1426686,+0,-34765.1655901,-43457.1319158,-60840.3402615,-52142.1581872,-52145.6536393,+0,-56423.5953137,-65103.6877748,-56431.555554,+0
2010-08-16 14:27:30 UTC,-30476.2143828,+0,-60949.3836501,-43538.0157076,-60947.3543711,-39185.4697752,+0,+0,-13043.9759221,+0,-34778.0514044,-43473.2396047,-60862.8912688,-52161.4841831,-52164.9815263,+0,-56429.4661069,-65110.4617951,-56437.4274123,+0
2010-08-16 14:28:00 UTC,-30465.5019796,+0,-60927.9600647,-43522.7118619,-60925.9317654,-39171.6958593,-17410.6048245,+0,-13045.8650321,-30436.7632664,-34783.0879126,-43479.5354046,-60871.7054836,-52169.0378802,-52172.5359626,+0,-56437.3628753,-65119.5734888,-56445.3256143,+0
2010-08-16 14:28:30 UTC,-30462.5664747,+0,-60922.0893897,+0,-60920.0613589,-39167.9214124,-17408.9271689,+0,-13048.4588325,-30442.8145359,-34790.0031782,-43488.1797126,-60883.807645,-52179.4093162,-52182.9084132,+0,-56444.1609285,-65127.4174288,-56452.1249012,+0
2010-08-16 14:29:00 UTC,-30458.2181594,+0,-60913.3932543,+0,-60911.3656211,-39162.3303859,-17406.4420853,+0,-13051.979537,-30451.0282487,-34799.3896395,-43499.9130957,-60900.2345581,-52193.4870233,+0,+0,-56470.9802565,-65158.3629351,-56478.949096,+0
2010-08-16 14:29:30 UTC,-30464.174479,+0,-60925.3052147,+0,-60923.2770367,-39169.9889705,-17409.8461514,+0,+0,-30434.3896203,-34780.3753589,-43476.1446239,-60866.9583395,-52164.9696235,+0,+0,-56462.9914726,-65149.1450696,-56470.9588624,+0
2010-08-16 14:30:00 UTC,-30452.2773794,-39151.0625945,-60901.5123716,+0,-60899.4852819,-39154.691782,-17403.0469001,+0,+0,-30436.9705567,+0,-43479.8315212,+0,-52169.3931607,+0,+0,+0,-65167.6382906,-56486.9891629,-47793.6087546
2010-08-16 14:30:30 UTC,-30465.3138836,-39167.8228598,-60927.5839567,+0,-60925.555785,-39171.453922,-17410.4972422,+0,+0,-30433.4714232,+0,+0,+0,-52163.3962846,+0,-43453.9730582,+0,-65171.6854315,-56490.4970675,-47796.5768637
2010-08-16 14:31:00 UTC,-30478.498827,-39184.7738834,-60953.9523409,-43541.279199,-60951.9229634,-39188.4070088,-17418.0325025,+0,+0,-30428.8061782,+0,+0,+0,-52155.4003943,+0,-43439.7986649,+0,-65150.4274627,-56472.0702277,-47780.9862112
2010-08-16 14:31:30 UTC,-30477.8680187,-39183.962894,-60952.6907959,-43540.3780199,-60950.661476,-39187.5959209,-17417.6719925,+0,-13045.351683,-30435.5657961,+0,+0,+0,-52166.9858876,+0,-43452.4956854,+0,-65169.4697499,-56488.5764694,-47794.9518767
2010-08-16 14:32:00 UTC,-30496.7549813,-39208.2446328,-60990.4625684,-43567.3601219,-60988.4315217,-39211.8806147,+0,-65188.0326474,-13040.6999526,-30424.7134291,+0,+0,+0,-52148.3857199,+0,-43473.4039813,+0,-65200.8268526,-56515.7574436,-47817.9492616
2010-08-16 14:32:30 UTC,-30506.5101914,-39220.7862718,-61009.971877,-43581.2965116,+0,-39224.4237795,+0,-65193.7562397,-13041.845014,-30427.3848278,+0,+0,+0,-52152.9643028,-52156.4605784,-43475.3572668,+0,-65203.7562811,-56518.2967325,-47820.0977129
2010-08-16 14:33:00 UTC,-30502.1785202,-39215.2173238,-61001.309028,-43575.1082433,+0,-39218.8541542,+0,-65177.7001009,-13038.632824,-30419.8908718,-34763.8065744,+0,+0,-52140.1202081,-52143.6152265,-43482.0905925,+0,-65213.8545495,-56527.0501169,-47827.5038106
2010-08-16 14:33:30 UTC,-30509.8553545,-39225.0869302,-61016.6618217,-43586.0754446,+0,-39228.7249614,+0,-65160.3621602,-13035.1641968,-30411.7986546,-34754.5589562,-43443.8732093,-60821.7778288,-52126.2507371,-52129.7443979,-43475.7599176,+0,-65204.3601546,-56518.8201822,-47820.5405952
2010-08-16 14:34:00 UTC,-30521.1822025,-39239.649122,-61039.3142268,-43602.2570915,+0,-39243.2889247,+0,-65127.451129,-13028.5800181,-30396.4379366,-34737.005046,-43421.9302475,-60791.0573511,-52099.9235861,-52103.4146691,-43461.4308253,-56492.2198704,-65182.8701767,-56500.1922324,-47804.7797866
2010-08-16 14:34:30 UTC,-30542.8235274,-39267.4719659,-61082.59441,-43633.1741013,+0,-39271.1151528,-17454.7943842,-65094.8641391,-13022.0606669,-30381.2284598,-34719.6239714,-43400.2033354,-60760.6393461,-52073.8556525,-52077.3441823,-43461.8387931,-56492.7501363,-65183.4820245,-56500.7225942,-47805.2285173
2010-08-16 14:35:00 UTC,-30533.5080227,-39255.4957082,-61063.9645254,-43619.865791,+0,-39259.137272,-17449.4704428,-65299.1477811,-13062.9295168,-30476.5745906,-34828.5836418,-43536.4064172,-60951.3256703,-52237.2723689,-52240.7766558,-43472.9729954,-56507.2223996,-65200.1807516,-56515.1971491,-47817.4753339
2010-08-16 14:35:30 UTC,-30530.4309474,-39251.5397126,-61057.8107255,-43615.4698509,+0,-39255.1807953,-17447.7118793,-65314.2334711,-13065.9475584,-30483.615604,-34836.6299666,-43546.4645858,-60965.4072577,-52249.3401551,-52252.8456218,-43473.0198755,-56507.2833332,-65200.2510598,-56515.2580936,-47817.5268981
2010-08-16 14:36:00 UTC,-30538.2436422,-39261.5839862,-61073.4352247,-43626.6311437,+0,-39265.2262906,-17452.1768725,-65316.4197299,-13066.3849411,-30484.6360067,-34837.7960617,-43547.9222427,-60967.4479994,-52251.0890512,-52254.5946889,-43447.7086604,-56474.3844936,-65162.2907038,-56482.3532844,-47789.6866689
2010-08-16 14:36:30 UTC,+0,-39237.5157287,-61035.9955366,-43599.8862658,-61033.9625199,-39241.1551053,-17441.4777804,-65338.4735179,-13070.7970195,-30494.9292725,-34849.5589934,-43562.6262912,-60988.0338884,-52268.7309624,-52272.2383245,-43431.5181711,-56453.3405298,-65138.0091067,-56461.3055016,-47771.8784789
2010-08-16 14:37:00 UTC,+0,-39207.357905,-60989.0831446,-43566.3746025,-60987.0522721,-39210.9936122,-17428.0716853,-65341.7628029,+0,-30496.4644956,-34851.3134147,-43564.819375,-60991.1042388,-52271.3622235,-52274.8698428,-43431.7850222,-56453.6873757,-65138.4093151,-56461.6524105,-47772.1719929
2010-08-16 14:37:30 UTC,+0,-39169.3461658,-60929.953492,-43524.135591,-60927.9253231,-39172.9772467,-17411.1742783,-65386.7250402,+0,+0,-34875.2951329,-43594.7973049,-61033.0737914,-52307.3297327,-52310.8408666,-43456.4616928,-56485.761451,-65175.4180166,-56493.7323059,-47799.3142758
2010-08-16 14:38:00 UTC,+0,-39173.9193712,-60937.0674009,-43529.2173809,-60935.0389069,+0,-17413.207211,-65386.1749355,+0,+0,-34875.001721,-43594.4305304,-61032.5603016,-52306.8896768,-52310.4007677,-43443.7395871,-56469.2255983,-65156.3381077,-56477.1934533,-47785.3210187
2010-08-16 14:38:30 UTC,+0,-39170.7749911,-60932.1761196,+0,-60930.1478493,+0,+0,-65399.6432556,+0,+0,-34882.1853817,-43603.4103405,-61045.1321708,-52317.66365,-52321.1757934,-43438.5971615,-56462.5416116,-65148.6257835,-56470.5082533,-47779.6647788
2010-08-16 14:39:00 UTC,+0,-39160.6559505,-60916.4353149,+0,-60914.4077645,+0,+0,-65402.0033874,-13083.5067975,+0,-34883.4442162,-43604.9839247,-61047.3352122,-52319.5516358,-52323.0639636,-43436.7757452,-56460.1741836,-65145.8941245,-56468.1403956,-47777.6613726
2010-08-16 14:39:30 UTC,-30449.0953284,-39146.9718003,-60895.1487577,+0,-60893.1221811,+0,+0,-65416.9754139,-13086.5020992,+0,-34891.4299158,-43614.9663095,-61061.3107009,-52331.528498,-52335.0419956,-43449.3743227,-56476.5494767,-65164.7887716,-56484.5186605,-47791.5187587
2010-08-16 14:40:00 UTC,-30483.1407302,-39190.7418389,-60963.2357446,+0,-60961.2061662,+0,+0,-65419.1527358,-13086.937574,+0,-34892.5911956,-43616.4178792,-61063.3428763,-52333.2704324,-52336.7838635,-43434.7065352,-56457.4850086,-65142.7911092,-56465.4503947,-47775.3855362
2010-08-16 14:40:30 UTC,-30495.3031854,-39206.378316,-60987.5592687,+0,-60985.5285781,+0,+0,-65431.5320192,-13089.4141718,-30538.3627757,-34899.1939918,-43624.6715895,-61074.8981947,-52343.1732316,-52346.6876299,-43414.793274,-56431.6022865,-65112.9263057,-56439.5629746,-47753.4826074
2010-08-16 14:41:00 UTC,-30494.6691212,-39205.5631407,-60986.2912122,+0,-60984.2605795,+0,-17427.2737344,-65444.3091258,-13091.970358,-30544.3262932,-34906.0089767,-43633.1905428,-61086.8248573,-52353.3942694,-52356.9096658,-43433.5834203,-56456.0252145,-65141.1067245,-56463.9903351,-47774.1502035
2010-08-16 14:41:30 UTC,-30497.2558469,-39208.8887257,-60991.464369,-43568.0754847,-60989.4334998,+0,-17428.7520609,-65413.9281921,-13085.8923524,-30530.1464608,-34889.8045564,-43612.9344893,-61058.4660781,-52329.0910624,-52332.6040852,-43457.9195543,-56487.6566685,-65177.6047069,-56495.6275299,-47800.9179242
2010-08-16 14:42:00 UTC,-30502.7538359,-39215.9571326,-61002.4597206,-43575.9299663,-61000.4283489,-39219.5937178,-17431.8941885,-65398.1743936,-13082.7406496,-30522.7936183,-34881.4018795,-43602.4308693,-61043.7608522,-52316.4888223,-52320.0006141,-43490.2662152,-56529.6999921,+0,-56537.6784823,-47836.496558
2010-08-16 14:42:30 UTC,-30500.4785435,-39213.0319371,+0,-43572.6794609,-60995.8782313,-39216.6681664,-17430.5938477,-65415.4237387,-13086.1915514,-30530.8444843,+0,-43613.9316237,-61059.8620813,+0,-52333.8005635,-43484.8735097,-56522.6906979,+0,-56530.6679163,-47830.565031
2010-08-16 14:43:00 UTC,-30494.2471179,-39205.0205987,+0,-43563.7771845,-60983.4166599,-39208.6558531,-17427.0325573,-65400.6454054,-13083.2349999,-30523.946925,+0,-43604.0783811,-61046.0673935,+0,-52321.9774914,+0,-56564.1771481,+0,-56572.1618924,-47865.6724168
2010-08-16 14:43:30 UTC,-30494.9659995,-39205.9448179,+0,-43564.804186,-60984.8542753,-39209.580185,-17427.4434018,-65349.1464571,-13072.9321264,-30499.9105844,+0,-43569.7421924,-60997.996213,+0,-52280.7769194,+0,-56599.0569538,+0,-56607.0480241,-47895.1890123
2010-08-16 14:44:00 UTC,-30495.9591455,-39207.2216412,+0,-43566.2230042,-60986.8403636,-39210.8571635,-17428.0109895,-65361.613,+0,-30505.7291513,+0,-43578.054082,-61009.6329835,+0,-52290.7504959,+0,-56627.1179024,+0,-56635.1140614,-47918.9352358
2010-08-16 14:44:30 UTC,-30474.7901986,+0,+0,-43535.9808364,-60944.5068181,-39183.6383138,-17415.9128319,-65360.4283836,+0,-30505.1762498,+0,-43577.2642559,-61008.527215,+0,+0,+0,-56655.9181404,+0,-56663.919521,-47943.307073
2010-08-16 14:45:00 UTC,-30474.6369718,+0,+0,-43535.7618441,-60944.2005735,-39183.4412086,+0,-65366.2326609,+0,-30507.8851878,+0,-43581.1340452,-61013.9449337,+0,+0,+0,-56704.1090407,-65427.3583504,-56712.1188181,+0
2010-08-16 14:45:30 UTC,-30484.5104896,+0,+0,-43549.8672499,-60963.9455805,-39196.136493,+0,-65362.6976622,+0,-30506.2352815,-34862.4794408,-43578.7771352,-61010.6452243,+0,+0,+0,-56670.401717,-65388.4651287,-56678.4053839,+0
2010-08-16 14:46:00 UTC,-30486.8110325,+0,+0,-43553.1538284,-60968.546194,-39199.0945111,+0,-65369.9132202,-13077.0866016,-30509.6030322,-34866.3280367,-43583.5880057,-61017.3805153,+0,+0,+0,-56657.6958464,-65373.8044498,-56665.6972099,+0
2010-08-16 14:46:30 UTC,-30498.0201433,+0,+0,-43569.1672755,-60990.9621127,-39213.5070895,+0,-65356.4346239,-13074.390075,-30503.3121049,-34859.1388948,-43574.6013438,-61004.7990535,-52283.0993131,+0,+0,-56646.5609977,-65360.9564957,-56654.5603421,+0
2010-08-16 14:47:00 UTC,-30505.5217285,+0,-61007.9952543,-43579.8841144,-61005.9637426,-39223.152563,+0,-65383.667923,-13079.8383657,-30516.0228276,-34873.6644466,-43592.7587573,-61030.2197054,-52304.8845707,+0,-43555.6898803,-56614.7362564,-65324.2354919,-56622.7298307,+0
2010-08-16 14:47:30 UTC,-30501.2126922,+0,-60999.3776729,-43573.7281824,-60997.3465553,-39217.6120412,-17431.0133306,-65406.2987896,-13084.3658942,-30526.5854359,-34885.7351775,-43607.8475645,-61051.3442625,-52322.9881163,+0,-43540.7299356,-56595.291719,-65301.799396,-56603.281767,+0
2010-08-16 14:48:00 UTC,-30498.4505461,-39210.4247552,-60993.8536954,-43569.7821532,-60991.8228303,-39214.0604977,-17429.4347506,-65424.4594398,-13087.9991115,-30535.0616394,-34895.4216082,-43619.9559186,-61068.2961402,-52337.5157156,-52341.0293225,-43526.2989822,-56576.5347511,-65280.1566527,-56584.5213968,+0
2010-08-16 14:48:30 UTC,+0,-39236.665642,-61034.6730458,+0,-61032.6403147,-39240.3045776,-17441.0996451,-65436.8942039,-13090.4868087,-30540.8653738,-34902.0539963,-43628.2466199,-61079.9032465,-52347.4628966,-52350.977475,-43470.522344,-56504.0377679,-65196.5059444,-56512.0112616,+0
2010-08-16 14:49:00 UTC,+0,-39245.7609061,-61048.8213013,+0,-61046.7879235,-39249.4009483,-17445.1427742,-65434.9868421,-13090.1052221,+0,-34901.0366578,+0,-61078.1228386,-52345.9371038,-52349.4515331,-43444.6401096,-56470.3967338,-65157.6892061,-56478.3641222,+0
2010-08-16 14:49:30 UTC,+0,-39240.2943564,-61040.3177393,+0,-61038.2847501,-39243.9337336,-17442.7127221,-65424.7273247,-13088.0527045,+0,-34895.5644912,+0,-61068.5461946,-52337.73001,-52341.2436377,-43422.2523066,-56441.2976686,-65124.1132222,-56449.2597753,-47761.6870455
2010-08-16 14:50:00 UTC,+0,-39232.7868525,-61028.63928,+0,-61026.6069389,-39236.4251448,-17439.3752775,+0,-13093.7938603,+0,-34910.8711205,+0,-61095.3336403,-52360.6869847,-52364.2026138,-43418.5582663,-56436.4965888,-65118.5733812,-56444.4574801,-47757.6240333
2010-08-16 14:50:30 UTC,+0,-39229.6114254,-61023.6997035,+0,-61021.6675881,-39233.2493315,-17437.963701,+0,+0,+0,-34898.623858,+0,-61073.900142,-52342.3186785,-52345.8325135,-43433.9212651,-56456.465002,-65141.613954,-56464.4295178,-47774.5220524
2010-08-16 14:51:00 UTC,+0,-39226.2029573,-61018.3976168,+0,-61016.3657436,-39229.8404488,-17436.4485305,+0,+0,+0,-34899.8364894,+0,-61076.0223251,-52344.1373695,-52347.6513821,-43473.9974016,-56508.5548896,-65201.7179195,-56516.5288586,-47818.6024653
2010-08-16 14:51:30 UTC,+0,-39229.6846126,-61023.8135507,-43591.1837083,-61021.7814301,-39233.3225276,+0,+0,+0,+0,-34892.214323,+0,-61062.6830428,-52332.7057305,-52336.2186264,-43473.1793223,-56507.4915712,-65200.4910084,-56515.4653482,-47817.7026459
2010-08-16 14:52:00 UTC,-30503.6553185,-39217.1162756,-61004.2627117,-43577.2176511,-61002.231485,-39220.7526609,+0,+0,+0,+0,-34903.8789407,-43630.5277908,-61083.0968752,-52350.2001922,-52353.714797,-43464.2616755,-56495.900653,-65187.1168169,-56503.8723264,-47807.893977
2010-08-16 14:52:30 UTC,-30504.6477536,-39218.3921847,-61006.2474687,-43578.6354537,-61004.2161512,-39222.0287254,+0,+0,-13087.4495866,-30533.7797765,-34893.9568094,-43618.1248033,-61065.7325063,-52335.3190917,-52338.832243,-43504.126178,-56547.7154663,-65246.9033861,-56555.6965411,-47851.7416108
2010-08-16 14:53:00 UTC,-30521.2937591,-39239.792871,-61039.5375826,-43602.4161021,-61037.5047433,-39243.4320158,+0,+0,-13082.0274066,-30521.1299691,-34879.5008704,-43600.0544081,-61040.4336814,-52313.6382379,-52317.1492709,-43516.7608671,-56564.1376973,-65265.8521918,+0,-47865.638717
2010-08-16 14:53:30 UTC,-30509.6284278,-39224.7955135,-61016.2082494,-43585.7508943,-61014.1764765,-39228.4328335,-17435.8228776,+0,-13084.9215389,-30527.8819058,-34887.2168445,-43609.6996274,-61053.9371334,-52325.2105685,-52328.7227322,-43524.6419849,-56574.3813638,-65277.6718553,+0,-47874.3072906
2010-08-16 14:54:00 UTC,-30503.9898129,-39217.5463132,-61004.9316622,-43577.6955132,+0,-39221.1827511,-17432.6003815,+0,-13086.7666579,-30532.1865214,-34892.1360705,-43615.8488202,-61062.5460958,-52332.5883682,-52336.1012526,-43525.3749043,-56575.3339927,-65278.771047,+0,-47875.1134409
2010-08-16 14:54:30 UTC,-30505.0932415,-39218.9649194,-61007.1383934,-43579.2718822,+0,-39222.6015301,-17433.2309964,-65416.3752047,-13086.3816583,-30531.2883272,+0,-43614.5657395,-61060.7497635,-52331.0489282,-52334.5616623,-43514.9561427,-56561.7919653,-65263.1455669,+0,-47863.6536706
2010-08-16 14:55:00 UTC,-30499.5889722,-39211.8885226,-60996.1305476,-43571.4083362,+0,-39215.5240991,-17430.0851911,-65425.0377601,-13088.1145649,-30535.3313203,+0,-43620.3412425,-61068.8355093,-52337.9787258,-52341.4918936,-43545.9107395,-56602.0262599,-65309.5698319,+0,-47897.7012758
2010-08-16 14:55:30 UTC,-30508.9159931,-39223.8796664,-61014.7835264,-43584.7330108,+0,-39227.5167023,-17435.4156295,-65410.9879945,-13085.3037705,-30528.7738088,+0,-43610.973762,-61055.7208956,-52326.7396258,-52330.2516955,-43553.6112102,-56612.0351263,-65321.118571,+0,-47906.1711527
2010-08-16 14:56:00 UTC,-30512.7966273,-39228.8687452,-61022.5443524,-43590.2769232,+0,-39232.5063882,-17437.633431,-65426.151149,-13088.3373094,-30535.8509775,+0,-43621.0835788,+0,-52338.8693805,-52342.3826353,-43529.2331791,-56580.3492121,-65284.5577516,+0,-47879.3573474
2010-08-16 14:56:30 UTC,-30541.2231776,-39265.4149115,-61079.3942131,-43630.8873741,+0,+0,-17453.8793441,-65393.3837952,-13081.7818765,-30520.55732,+0,-43599.2364134,+0,-52312.6571593,-52316.167853,-43516.6469572,-56563.9899772,-65265.6816342,+0,-47865.513551
2010-08-16 14:57:00 UTC,-30544.8818007,-39270.1185652,-61086.7110423,-43636.1141192,+0,+0,-17455.9702651,-65403.6864133,+0,-30525.3659083,+0,-43606.105537,+0,-52320.8987311,-52324.4102302,-43496.795188,-56538.187179,-65235.9090526,-56546.1661782,-47843.6782576
2010-08-16 14:57:30 UTC,-30557.6404797,-39286.521569,-61112.2269461,-43654.3412936,+0,+0,+0,-65392.0927574,+0,-30519.954748,-34878.1579406,-43598.3756323,+0,-52311.6243946,-52315.1349873,-43486.2290675,-56524.453618,-65220.0625708,-56532.4301257,-47832.0564046
2010-08-16 14:58:00 UTC,-30555.495418,-39283.7638028,-61107.9370673,-43651.2768375,+0,+0,+0,-65403.5735796,+0,-30525.3132448,-34884.2815203,-43606.0303066,+0,-52320.8084699,-52324.3199601,-43470.2938357,-56503.7414308,-65196.1637945,-56511.7141799,-47814.5289765
2010-08-16 14:58:30 UTC,-30549.4886281,-39276.0412637,-61095.9241722,+0,-61093.8888711,+0,+0,-65411.7634035,+0,-30529.135719,-34888.6497649,-43611.4907548,+0,-52327.3599136,-52330.872044,+0,-56477.5483933,-65165.9409337,-56485.5163888,-47792.3634475
2010-08-16 14:59:00 UTC,-30545.6153315,-39271.0616181,-61088.1780203,+0,-61086.143073,+0,+0,-65414.5109134,-13086.0085652,-30530.4180769,-34890.1152171,-43613.3226178,-61059.0093292,-52329.5577823,-52333.0701274,+0,-56472.9777581,-65160.667102,-56480.9449239,-47788.4956048
2010-08-16 14:59:30 UTC,-30550.3310119,-39277.1242618,-61097.6088438,+0,-61095.5734657,+0,+0,-65425.7606463,-13088.2591854,-30535.6687163,-34896.1155395,-43620.8232166,-61069.5102802,-52338.556998,+0,+0,-56450.1677201,-65134.3477179,-56458.1307457,-47769.1928965
2010-08-16 15:00:00 UTC,-30538.1582756,-39261.4745664,-61073.2647584,+0,-61071.2304926,+0,-17452.1277377,-65444.8004987,-13092.0682958,-30544.5552739,-34906.2709144,-43633.5177662,-61087.2828404,-52353.7879146,+0,+0,+0,-65173.5286732,-56492.0935958,-47797.9283164
2010-08-16 15:00:30 UTC,+0,-39238.2981638,-61037.2124063,+0,-61035.1797883,-39241.9369543,-17441.8251024,-65462.8155231,-13095.6723793,+0,-34915.8796721,-43645.5290264,-61104.0987851,-52368.1990209,+0,+0,+0,+0,-56517.1110351,-47819.0951688
2010-08-16 15:01:00 UTC,+0,+0,+0,-43604.6130478,-61040.5803778,-39245.4093264,-17443.3684925,-65476.02576,-13098.3152175,+0,-34922.9256777,-43654.336763,-61116.4297488,-52378.7665409,+0,+0,+0,+0,-56522.4441931,-47823.6074678
2010-08-16 15:01:30 UTC,+0,+0,+0,-43597.326637,-61030.3431099,-39238.8513401,-17440.4536174,-65476.8325142,-13098.4766167,+0,-34923.35598,-43654.8746549,-61117.1828055,-52379.4119034,+0,+0,+0,+0,-56523.1992155,-47824.2462802
2010-08-16 15:02:00 UTC,+0,+0,+0,-43612.6118371,-61051.7395902,-39252.6084746,-17446.5683496,-65465.7896253,-13096.2673778,+0,-34917.4659829,-43647.5119666,-61106.8749313,-52370.578152,+0,-43461.0149304,+0,+0,-56499.651519,-47804.3229535
2010-08-16 15:02:30 UTC,+0,+0,+0,-43634.2352347,-61082.0083866,-39272.0701752,-17455.2186311,-65446.5631199,-13092.4209256,+0,-34907.211052,-43634.6929688,-61088.9281417,-52355.1979222,+0,-43475.0830056,+0,+0,-56517.9401443,-47819.7966646
2010-08-16 15:03:00 UTC,+0,+0,+0,-43619.620535,-61061.5504835,-39258.916511,-17449.3721277,-65444.994614,-13092.1071305,+0,-34906.3744506,-43633.6471898,-61087.4640354,+0,-52357.4579243,-43508.5616599,+0,+0,-56561.4626984,+0
2010-08-16 15:03:30 UTC,-30518.9387411,+0,+0,-43599.0516079,-61032.7577532,-39240.4038653,+0,-65433.645377,+0,-30539.3346819,-34900.3210552,-43626.0802482,-61076.8702034,+0,-52348.3782233,-43537.9552498,+0,+0,-56599.6746316,+0
2010-08-16 15:04:00 UTC,-30527.817448,+0,+0,-43611.7358165,-61050.5133216,-39251.8200301,+0,-65402.9856988,+0,-30525.0247628,-34883.9472631,-43605.6383455,-61048.2512323,+0,-52323.8496393,-43512.3510682,-56558.406296,-65259.2388987,-56566.3889635,+0
2010-08-16 15:04:30 UTC,-30520.4634651,-39238.7254997,+0,-43601.2298437,-61035.8068842,-39242.3643422,+0,-65396.7789477,+0,-30522.1278601,-34880.6367433,-43601.5000828,-61042.4576024,+0,-52318.8840681,-43512.262279,-56558.2908898,-65259.0709441,-56566.2735367,+0
2010-08-16 15:05:00 UTC,-30527.1270818,-39247.2924782,+0,-43610.7495524,-61049.1327327,-39250.9169695,+0,-65385.7797205,+0,-30516.9941451,-34874.7700412,-43594.1665051,-61032.1904833,+0,-52310.0843846,-43526.9486507,-56577.3798432,-65281.0967262,-56585.3659531,+0
2010-08-16 15:05:30 UTC,-30530.7410392,-39251.938708,-61058.431131,-43615.9124877,-61056.3598963,-39255.5637612,+0,-65359.7100394,-13075.0425366,-30504.8265341,-34860.8651502,+0,-61007.8559987,+0,-52289.2279241,-43542.6277608,-56597.7591319,-65304.611361,-56605.7489383,+0
2010-08-16 15:06:00 UTC,-30521.9863223,-39240.6833382,-61040.9226952,-43603.4054126,-61038.8522823,-39244.3070306,-17442.8853869,-65350.9564953,-13073.2913042,-30500.7409561,+0,+0,-60999.68509,+0,-52282.2248486,-43565.6762757,-56627.7169767,-65339.1782086,-56635.7122166,+0
2010-08-16 15:06:30 UTC,-30524.3287028,-39243.6947843,-61045.607189,-43606.7517606,-61043.5365562,-39247.3188409,-17444.224069,-65344.507441,-13072.0011075,-30497.730962,+0,+0,-60993.6652843,+0,-52277.0654281,-43592.2323206,-56662.2338169,-65379.0054506,-56670.2353155,+0
2010-08-16 15:07:00 UTC,-30517.925869,-39235.4630776,-61032.8022513,-43597.6046088,-61030.7322196,-39239.0861388,-17440.5605245,-65369.8689022,-13077.0749168,-30509.5680226,+0,+0,-61017.3386883,+0,-52297.3552932,-43602.7121206,-56675.8551824,-65394.7224574,-56683.8591506,+0
