# file...... Output/Qh/house_Qh_file_060.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_103_1181:Qh,house_3_1C_tm_3_C_1_Meter_104_1182:Qh,house_3_2C_tm_3_C_2_Meter_104_1183:Qh,house_3_3C_tm_3_C_3_Meter_104_1184:Qh,house_3_4C_tm_3_C_4_Meter_104_1185:Qh,house_3_5C_tm_3_C_5_Meter_104_1186:Qh,house_3_6C_tm_3_C_6_Meter_104_1187:Qh,house_3_7C_tm_3_C_7_Meter_104_1188:Qh,house_3_8C_tm_3_C_8_Meter_104_1189:Qh,house_3_9C_tm_3_C_9_Meter_104_1190:Qh,house_3_10C_tm_3_C_10_Meter_104_1191:Qh,house_3_11C_tm_3_C_11_Meter_104_1192:Qh,house_3_12C_tm_3_C_12_Meter_104_1193:Qh,house_3_13C_tm_3_C_13_Meter_104_1194:Qh,house_3_14C_tm_3_C_14_Meter_104_1195:Qh,house_3_15C_tm_3_C_15_Meter_104_1196:Qh,house_3_1B_tm_3_B_1_Meter_106_1197:Qh,house_3_2B_tm_3_B_2_Meter_106_1198:Qh,house_3_3B_tm_3_B_3_Meter_106_1199:Qh,house_3_4B_tm_3_B_4_Meter_106_1200:Qh
2010-08-16 15:36:30 UTC,-21811.4948689,-56620.1178578,-47904.285713,-26133.7739474,-60969.4062092,-56614.465272,+0,-39199.9216926,-56613.6081088,-65317.1416813,-21778.7809994,-60970.0032974,-52265.5287687,-52259.7892979,+0,-52263.8348158,-17471.9923648,+0,-34939.133028,-48036.6029958
2010-08-16 15:37:00 UTC,-21807.9393023,-56611.1251579,-47896.6775742,-26129.6231995,-60959.723016,-56605.4738312,+0,-39193.6957515,-56604.6168082,-65306.7682354,-21775.3219168,-60960.3199967,-52257.227697,-52251.4894073,+0,-52255.5340816,-17488.4680495,+0,-34972.0784205,-48081.8971595
2010-08-16 15:37:30 UTC,-21781.8840693,-56541.8657344,-47838.081686,-26097.6552228,-60885.1456024,-56536.2241136,-17399.0587188,-39145.7451786,-56535.3681713,-65226.8746864,-21748.6809639,-60885.7417545,-52193.2950117,-52187.5658278,+0,-52191.6039986,-17499.7024054,+0,-34994.5430577,-48112.7821149
2010-08-16 15:38:00 UTC,-21775.8834183,-56526.6072522,-47825.1724778,-26090.6123863,-60868.7155183,-56520.96777,-17394.363293,-39135.1812307,-56520.1120656,-65209.2734087,-21742.8117194,-60869.311488,-52179.2100587,-52173.4828808,+0,-52177.5196188,-17495.9244155,+0,-34986.9884478,-48102.3958447
2010-08-16 15:38:30 UTC,-21784.1486554,+0,-47845.8274708,-26101.8810669,-60895.0039836,-56545.3782271,-17401.8760692,-39152.0837606,-56544.5221419,-65237.4358066,-21752.2026292,-60895.6002453,-52201.7462677,-52196.0158797,-30452.7736962,-52200.0549105,-17503.0685981,-21878.6089243,-35001.2742228,-48122.0362929
2010-08-16 15:39:00 UTC,+0,+0,-47854.5262768,-26106.6268476,+0,-56555.6586388,-17405.0400588,-39159.202225,+0,-65249.2963398,-21756.1575909,-60906.671699,-52211.2373439,-52205.5056039,-30458.3105701,-52209.5456003,-17522.1883269,-21902.5082553,-35039.5067485,-48174.5993456
2010-08-16 15:39:30 UTC,+0,+0,+0,-26102.31131,+0,-56546.3102285,-17402.1629103,-39152.7291065,+0,-65238.5110583,-21752.5611782,-60896.603961,-52202.6067098,-52196.876199,-30453.2756582,-52200.9153175,-17538.3421478,-21922.7002528,+0,-48219.0086691
2010-08-16 15:40:00 UTC,+0,+0,+0,-26103.1006505,+0,-56548.0201148,-17402.6891599,-39153.9130829,+0,-65240.4837577,-21753.218986,-60898.4454171,-52204.1853102,-52198.4545744,-30454.1965771,-52202.4938535,+0,-21919.1206165,+0,-48211.1357867
2010-08-16 15:40:30 UTC,+0,+0,+0,-26073.6555757,+0,-56484.2351357,-17383.0582857,-39109.7466952,+0,-65166.8947543,-21728.6805514,-60829.7525142,-52145.2980758,-52139.5754785,-30419.8432046,-52143.6089527,+0,-21925.2953539,+0,-48224.7157342
2010-08-16 15:41:00 UTC,+0,+0,+0,-26051.2006645,+0,-56435.5928307,-17368.0877023,-39076.0653076,+0,-65110.7760192,-21709.9674423,-60777.3673501,-52100.3905503,-52094.6743517,-30393.6451941,-52098.7032555,+0,-21931.6075239,+0,-48238.598424
2010-08-16 15:41:30 UTC,-21721.4194798,+0,+0,-26035.6495062,+0,-56401.9055859,-17357.7198181,-39052.7392488,+0,-65071.910972,-21697.0076705,-60741.0879861,-52069.2898254,-52063.5780608,-30375.5017507,-52067.6037974,+0,-21945.0437597,+0,-48268.1494487
2010-08-16 15:42:00 UTC,-21719.7242282,-56396.7094666,+0,-26030.6556873,+0,-56391.0878692,-17354.3904626,-39045.2487382,+0,-65059.4305472,-21692.8460028,-60729.4378828,-52059.3026982,-52053.5923565,-30369.675492,-52057.6170768,+0,-21910.2715253,-35051.9257008,-48191.6730346
2010-08-16 15:42:30 UTC,-21798.0111305,-56608.2852176,+0,-26128.3124152,+0,-56602.6339553,-17419.4977427,-39191.7295737,+0,-65303.4917328,+0,-60957.261712,-52254.6061671,-52248.8680021,-30483.6110114,+0,-17542.422077,-21927.800083,-35079.9666986,-48230.2245171
2010-08-16 15:43:00 UTC,-21791.4038957,-56579.2648993,-47869.7224354,-26114.9175473,-60925.4161479,-56573.6177018,+0,-39171.6378548,+0,-65270.0156166,+0,-60926.0127592,-52227.8177999,-52222.0834485,-30467.9832994,+0,-17539.3471203,-21923.9564401,-35073.8178995,-48221.7709905
2010-08-16 15:43:30 UTC,-21795.5577079,-56593.4418035,-47881.7165912,-26121.4611614,-60940.6816065,-56587.7926196,+0,-39181.4529911,-56586.9358687,-65286.36925,+0,+0,-52240.9043593,-52235.1681442,-30475.6176948,+0,-17539.5653158,-21924.2291807,-35074.2542109,-48222.3708422
2010-08-16 15:44:00 UTC,-21794.9949727,-56591.9816268,-47880.4812309,-26120.7871896,-60939.1093123,-56586.3326476,+0,-39180.4420628,-56585.4759196,-65284.6848775,+0,+0,-52239.5564846,-52233.8204617,-30474.8313759,+0,-17547.3283423,-21933.93283,-35089.7774518,-48243.7125924
2010-08-16 15:44:30 UTC,-21801.7300369,-56611.4443348,-47896.9473615,-26129.7705648,-60960.0664385,-56605.7926292,+0,+0,-56604.9355975,-65307.1359006,-21775.4447489,+0,-52257.5223169,-52251.783736,-30485.3122259,+0,-17536.0392302,-21919.8216344,-35067.2033173,-48212.6770928
2010-08-16 15:45:00 UTC,-21781.7436101,-56559.5755006,-47853.0642709,-26105.8295818,-60904.2146648,-56553.9307299,-17406.0327521,+0,-56553.0745035,-65247.3025816,-21755.4932248,+0,-52209.642703,-52203.9106917,-30457.3804442,+0,-17545.5356403,-21931.6919724,-35086.192482,+0
2010-08-16 15:45:30 UTC,-21811.2381112,-56634.1238249,-47916.1347571,-26140.2387486,-60984.4870836,-56628.4686117,-17427.448991,+0,-56627.6112221,-65333.2970985,-21784.1685767,+0,-52278.4575201,-52272.7157111,-30497.5254126,+0,-17529.4849873,-21911.628933,-35054.0969914,+0
2010-08-16 15:46:00 UTC,-21795.913463,-56588.4014239,-47877.4520082,-26119.1347233,-60935.2539478,-56582.7526143,-17413.3790371,+0,-56581.8959382,-65280.5544526,-21766.5812474,+0,-52236.2516261,-52230.5158257,-30472.903473,-52234.5587378,-17531.8172668,-21914.5442421,-35058.7607053,+0
2010-08-16 15:46:30 UTC,-21813.8442862,-56634.2315561,-47916.2259012,-26140.288474,-60984.6030865,-56628.5763275,-17427.4821428,+0,-56627.7189362,-65333.42137,-21784.2100161,+0,-52278.5569658,-52272.8151423,-30497.583427,-52276.8623562,-17528.9854888,-21911.0045685,-35053.0981754,+0
2010-08-16 15:47:00 UTC,-21804.1418397,-56615.5179071,-47900.3935003,+0,-60964.4525346,-56609.8652994,-17421.7234736,+0,-56609.0082002,-65311.8344166,-21777.0117259,+0,-52261.2825822,-52255.5432182,+0,-52259.5886755,-17523.3955843,+0,-35041.9203924,+0
2010-08-16 15:47:30 UTC,-21806.430709,-56614.5006967,-47899.532905,+0,-60963.3572193,-56608.8482318,-17421.4104518,+0,-56607.9911485,-65310.6610239,-21776.6204512,-60963.9542638,-52260.3436053,-52254.6043753,+0,-52258.6497369,-17504.3835642,+0,-35003.9032441,+0
2010-08-16 15:48:00 UTC,-21796.3650358,-56583.9186524,-47873.6594274,+0,-60930.4269732,-56578.2704713,-17411.9995733,-39174.8598073,-56577.4138652,-65275.3833949,-21764.8569288,-60931.0236519,-52232.1136242,-52226.3784135,+0,-52230.4209045,-17500.7970341,+0,-34996.7314843,+0
2010-08-16 15:48:30 UTC,+0,-56632.1939215,-47914.5019916,+0,-60982.4089955,-56626.5389788,-17426.8551102,-39208.2823611,-56625.6816194,-65331.0708774,-21783.4262304,-60983.0062516,-52276.6760453,-52270.9344903,+0,-52274.9815124,-17489.4810225,+0,-34974.1035644,+0
2010-08-16 15:49:00 UTC,+0,-56643.5864374,-47924.1404584,+0,-60994.676271,-56637.9298995,-17430.3608792,-39216.1697741,-56637.0723623,-65344.2126073,-21787.8084134,-60995.2736634,-52287.1923636,-52281.4493117,+0,-52285.4974029,-17489.4980168,+0,-34974.1375469,-48097.0000003
2010-08-16 15:49:30 UTC,+0,-56592.6833065,-47881.0746303,-26121.111106,-60939.864609,-56587.033897,-17414.6966821,-39180.9278653,-56586.1771541,-65285.4937776,-21768.228293,-60940.4613926,-52240.2041894,-52234.4678262,+0,-52238.5111403,-17479.792254,-21849.5138739,-34954.7295413,-48058.0450707
2010-08-16 15:50:00 UTC,+0,-56577.5712957,-47868.2890981,-26114.1359186,-60923.5919849,-56571.9236747,-17410.0463756,-39170.4653304,-56571.0671638,-65268.0609503,-21762.4154477,-60924.1885992,-52226.2544336,-52220.5198113,-30467.0714169,-52224.5618898,-17473.7690318,-21841.9849393,-34942.6850678,-48041.4858213
2010-08-16 15:50:30 UTC,+0,-56576.9532362,-47867.7661978,-26113.8506419,-60922.9264681,-56571.3057014,-17409.8561829,-39170.0374276,-56570.4492001,-65267.3479926,-21762.1777084,-60923.5230751,-52225.6839091,-52219.9493676,-30466.7385863,-52223.9913884,+0,-21846.4919833,+0,-48051.3983977
2010-08-16 15:51:00 UTC,-21790.176475,-56561.10069,-47854.3543905,-26106.533604,-60905.8567056,-56555.4553764,-17404.9779483,-39159.0621894,-56554.5991225,-65249.0614384,-21756.0799543,-60906.453123,-52211.0505813,-52205.3181238,-30458.2018421,-52209.3586562,+0,-21867.460333,+0,-48097.5151847
2010-08-16 15:51:30 UTC,-21807.1380026,-56606.7724364,-47892.9942832,-26127.6142486,-60955.0352969,-56601.1207252,+0,-39190.6822388,-56600.2637587,-65301.7456515,-21773.6477991,-60955.6322605,-52253.2097163,-52247.4712564,-30482.7965036,-52251.5160757,+0,-21868.7434691,+0,-48100.3372531
2010-08-16 15:52:00 UTC,-21799.0906782,-56585.9006461,-47875.3360195,-26117.9804853,-60932.5608936,-56580.2518584,+0,-39176.2320131,-56579.3952176,-65277.6691942,-21765.6193701,-60933.1576075,-52233.9431741,-52228.2074572,-30471.5568498,-52232.2503175,+0,-21871.0435039,+0,-48105.3958404
2010-08-16 15:52:30 UTC,-21793.8598601,-56574.8162301,-47865.9582162,-26112.8642669,-60920.6253751,-56569.1689949,+0,-39168.5579081,-56568.312527,-65264.8828699,+0,-60921.2219565,-52223.71126,-52217.9769996,-30465.5877885,-52222.0188196,-17519.9918051,-21898.3616822,+0,-48165.4781448
2010-08-16 15:53:00 UTC,-21774.6122648,-56524.8918397,-47823.7204401,-26089.8207349,-60866.8676082,-56519.2516005,+0,-39133.9936137,-56518.3959115,-65207.2930631,+0,-60867.4635924,-52177.6265518,-52171.8988546,-30438.7030379,-52175.935987,-17529.5133834,-21911.6644168,-35054.15356,-48194.7355504
2010-08-16 15:53:30 UTC,-21757.6092961,-56478.8085592,-47784.7323788,-26068.5501386,-60817.2458873,-56473.1747806,-17379.654551,-39102.0886461,-56472.3198104,-65154.1341351,+0,-60817.8413202,-52135.0875342,-52129.365897,-30413.8867606,-52133.3987011,-17530.024872,-21912.3037687,-35055.1763514,-48196.1417097
2010-08-16 15:54:00 UTC,-21749.7598804,-56458.4498476,-47767.5081989,-26059.1531963,-60795.3239598,-56452.8189231,-17373.389654,-39087.9936423,-56451.9642701,-65130.6495361,+0,-60795.9191494,-52116.2946104,-52110.5756499,-30402.9234044,-52114.6065421,-17524.0278989,-21904.8076558,-35043.1845798,-48179.6551162
2010-08-16 15:54:30 UTC,-21771.3504742,-56512.5039136,-47813.2398225,-26084.1028569,-60853.5284921,-56506.8654106,-17390.0234751,-39125.4170459,-56506.0099148,-65193.0030886,-21737.386983,-60854.1243281,-52166.1913804,-52160.4653119,-30432.032024,-52164.5012811,-17490.6681457,-21863.1085399,-34976.4771663,-48087.944059
2010-08-16 15:55:00 UTC,-21736.1399366,-56421.9377174,-47736.6174244,-26042.3003846,-60756.0080427,-56416.3115879,-17362.1539816,-39062.7151025,-56415.4575007,-65088.5308144,-21702.5503404,-60756.6028069,-52082.5906178,-52076.8762168,-30383.2613491,-52080.90386,-17488.7945512,-21860.7665683,-34972.7304444,-48082.7927711
2010-08-16 15:55:30 UTC,-21747.3631326,-56450.3610253,-47760.6645321,-26055.4196918,-60786.6137934,-56444.7309088,-17370.900562,-39082.3934913,-56443.8763785,-65121.3182475,-21713.4834956,-60787.2088975,-52108.8278902,-52103.1097502,-30398.5675663,-52107.1400641,-17490.1404498,-21862.4489184,-34975.4217534,-48086.4928513
2010-08-16 15:56:00 UTC,-21751.3568967,-56460.7190485,-47769.4277807,-26060.2006303,-60797.7671431,-56455.0874798,-17374.0879911,-39089.5646905,-56454.232788,-65133.2666468,-21717.4677564,-60798.3623711,-52118.3892782,-52112.6697762,-30404.1454585,-52116.7010629,-17498.8356892,-21873.3178176,-34992.8090795,-48110.397391
2010-08-16 15:56:30 UTC,-21753.1555288,-56464.6983284,-47772.7943896,-26062.0373411,-60802.0519657,-56459.0662011,-17375.3125176,-39092.3196766,-56458.2114472,-65137.8569057,-21718.9984047,-60802.6472414,-52122.0625118,-52116.342486,-30406.2883381,-52120.3741469,-17499.9816659,-21874.7502686,-34995.1006171,-48113.547855
2010-08-16 15:57:00 UTC,-21743.8747458,-56440.628749,-47752.4306875,-26050.9275784,-60776.1342381,-56434.9999975,-17367.9056911,-39075.655517,-56434.1456189,-65110.0916737,-21709.7399311,-60776.7292259,-52099.8441229,-52094.127263,-30393.3266445,-52098.1566625,-17504.7164284,-21880.6686401,-35004.5684257,-48126.5644403
2010-08-16 15:57:30 UTC,-21754.4753499,-56467.5880931,+0,-26063.3711659,-60805.1636166,-56461.9555604,-17376.2017723,-39094.3203557,-56461.1007613,-65141.1903653,-21720.1099659,-60805.7589269,-52124.730025,-52119.0096188,-30407.8445036,-52123.0415513,-17491.4767169,-21864.1192292,-34978.0938029,-48090.166453
2010-08-16 15:58:00 UTC,-21751.9772715,-56467.0132877,+0,-26063.1058537,-60804.544676,-56461.3808359,-17376.0248899,-39093.9223989,-56460.5260459,-65140.527305,-21719.8888643,-60805.1399793,-52124.1994277,-52118.4790975,-30407.5349653,-52122.5109758,-17501.4289074,-21876.5592955,-34997.9945755,-48117.5265431
2010-08-16 15:58:30 UTC,-21745.845913,-56450.8810764,+0,-26055.6597309,-60787.1737767,-56445.2508877,-17371.0605948,-39082.7535394,-56444.3963494,-65121.9181495,-21713.6835353,-60787.768887,-52109.307944,-52103.5897364,-30398.8476183,-52107.6200986,-17509.4333499,-21886.5647105,-35014.0005586,-48139.5319774
2010-08-16 15:59:00 UTC,+0,-56521.1485555,+0,-26088.0929947,-60862.8366449,-56515.5085143,-17392.6836989,-39131.4020215,-56514.6528799,-65202.9745263,-21740.7122418,-60863.4325957,-52174.1711546,-52168.4437057,-30436.687313,-52172.4806684,-17495.2583275,-21868.8461771,-34985.6556528,-48100.562677
2010-08-16 15:59:30 UTC,+0,-56518.1452324,+0,-26086.7067551,-60859.6027155,-56512.505612,-17391.7594995,-39129.3227225,-56511.6500244,-65199.510071,-21739.557,-60860.1986305,-52171.398817,-52165.6717627,+0,-52169.7084436,-17494.6285699,+0,-34984.3963664,-48098.8313782
2010-08-16 16:00:00 UTC,+0,-56539.947897,+0,-26096.7702227,-60883.0792147,-56534.304898,-17398.4687836,-39144.417429,-56533.4489667,-65224.6598265,-21747.9435515,-60883.6754018,-52191.524631,-52185.7944692,+0,-52189.8333772,-17477.2975267,+0,-34949.7403546,-48051.1852125
2010-08-16 16:00:30 UTC,+0,-56577.1899411,+0,-26113.9599816,-60923.1808389,-56571.5417241,+0,-39170.201319,-56570.6852116,-65267.6200334,-21762.2688733,-60923.7774716,+0,-52220.1673343,+0,-52224.2097388,-17480.9100255,+0,-34956.9640421,-48061.116522
2010-08-16 16:01:00 UTC,-21788.5155401,-56567.3550631,-47859.6453274,-26109.4205105,-60912.5908031,-56561.708224,+0,-39163.3923099,-56560.8518651,-65256.2751033,-21758.4858426,-60913.1873181,+0,-52211.090149,+0,-52215.1316302,-17453.810773,+0,-34902.7753678,-47986.6165539
2010-08-16 16:01:30 UTC,-21784.3992855,-56556.6457235,-47850.584853,-26104.4774152,-60901.0591622,-56551.0003856,+0,-39155.9778823,-56550.1441938,-65243.921448,-21754.3305503,-60901.6555489,+0,-52201.2058725,+0,-52205.1088746,-17446.2199275,-21807.5490133,-34887.5964315,-47965.7481671
2010-08-16 16:02:00 UTC,-21768.5654957,-56515.5754291,-47815.8379508,-26085.5206562,-60856.8353408,-56509.9358462,+0,-39127.5435693,-56509.0802952,-65196.5451991,-21738.5327267,-60857.4312362,+0,-52163.2996913,+0,-52167.1990368,+0,-21825.2400267,-34915.8973082,-48004.6569309
2010-08-16 16:02:30 UTC,-21745.1021609,-56449.2628628,-47759.7352084,-26054.9128564,-60785.4310562,-56443.6325763,-17370.5626748,-39081.6332034,-56442.7780595,-65120.0509706,-21713.0253802,-60786.0261585,+0,-52102.0959412,-30397.9762634,-52105.9893813,+0,-21831.255904,+0,-48017.8879635
2010-08-16 16:03:00 UTC,-21757.0361892,-56480.0654931,-47785.7953061,-26069.1303841,-60818.5988224,-56474.4308869,-17380.0414336,-39102.9588753,-56473.5758897,-65155.5830486,-21724.8737134,-60819.1942933,+0,-52130.5254911,-30414.563768,-52134.421675,+0,-21825.785384,+0,-48005.856364
2010-08-16 16:03:30 UTC,-21768.3930085,-56514.8757605,-47815.2460063,+0,-60856.0819485,-56509.0052195,-17390.7534448,-39127.0591659,-56508.380735,-65195.7381017,+0,-60856.6778356,+0,-52162.6539256,-30433.3094221,-52166.5532092,+0,-21836.1977159,+0,-48028.7567477
2010-08-16 16:04:00 UTC,-21776.8690973,-56536.864406,-47833.8491671,+0,-60879.7589618,-56530.9906034,-17397.5199145,-39142.2826271,-56530.3659555,-65221.1028941,+0,-60880.355112,+0,-52182.9485345,-30445.1505133,-52186.8497761,+0,-21835.9414131,+0,-48028.1930474
2010-08-16 16:04:30 UTC,-21793.5809218,-56580.1053405,-47870.4325078,+0,-60926.1207868,-56574.225127,-17410.8262576,-39172.2197455,-56573.6001579,-65270.9830666,+0,-60926.9167616,+0,-52222.858128,-30468.4361601,-52226.7632186,-17467.9528793,-21834.7148277,+0,-48025.4953539
2010-08-16 16:05:00 UTC,-21804.6279234,-56609.4002434,-47895.217019,+0,-60957.6648543,-56603.5156876,-17419.8410498,-39192.5015689,-56602.8905005,-65304.7759255,+0,-60958.4613855,+0,-52249.8961117,-30484.1593935,-52253.8038099,-17468.8596222,-21835.8748093,-34932.9101088,-48028.0465617
2010-08-16 16:05:30 UTC,-21791.002012,-56565.856032,-47858.3770947,+0,-60910.7774637,-56559.9779305,-17406.4413806,-39162.3544816,-56559.3530673,-65254.5459099,-21757.8733259,-60911.5731679,-52215.4401729,-52209.7066053,-30460.7105097,-52213.6104279,-17482.0252188,-21852.3316175,-34959.2365902,-48064.2408788
2010-08-16 16:06:00 UTC,-21801.6409833,-56590.4692622,-47879.2007476,-26120.0415971,-60937.2804157,-56584.5875123,-17414.0155019,-39179.3950288,-56583.9624662,-65282.9382707,-21767.3408855,-60938.0765873,-52238.160401,-52232.423599,-30473.9649183,-52236.3296122,-17480.4027029,-21850.3034957,-34955.8861223,+0
2010-08-16 16:06:30 UTC,-21781.691963,-56545.6519133,-47841.2837046,-26099.355391,-60889.0221404,-56539.7768071,-17400.193704,-39148.3665069,-56539.152094,-65231.2396388,-21750.1017455,-60889.8174609,-52196.7899518,-52191.0590396,-30449.8304405,+0,-17470.5103726,-21837.9382238,-34936.1051211,+0
2010-08-16 16:07:00 UTC,-21792.1935284,-56572.8200146,-47864.2688679,-26111.895288,-60918.2761183,-56566.9408813,-17408.5539953,-39167.1758751,-56566.3159665,-65262.3170659,-21760.5520444,-60919.0719547,-52221.8685559,-52216.1340738,-30464.4606662,+0,-17456.7625285,-21820.7536146,-34908.6145194,+0
2010-08-16 16:07:30 UTC,-21813.2576762,-56627.4599578,-47910.496169,-26137.115279,-60977.1111339,-56621.572726,-17425.368047,-39205.0049022,-56620.9474044,-65325.3459529,-21781.5694778,-60977.9080079,-52272.3061447,-52266.5644818,-30493.8846848,+0,-17467.5421807,-21834.2280263,-34930.1698351,+0
2010-08-16 16:08:00 UTC,-21784.0219333,-56551.3938032,-47846.141544,-26102.0056575,-60895.2048734,-56545.5178457,-17401.9606244,-39152.3418058,-56544.8930899,-65237.6012576,-21752.3103823,-60896.0003029,-52202.0902333,-52196.3585664,-30452.9224912,+0,-17480.5638991,-21850.5049886,-34956.2084549,+0
2010-08-16 16:08:30 UTC,-21786.8649825,-56558.6936848,-47852.3174988,-26105.3750414,-60903.0652155,-56552.8166451,-17404.2069771,-39157.3009058,-56552.1918351,-65246.0219,-21755.1183056,-60903.8607836,-52208.8286813,-52203.0960551,-30456.8535321,+0,-17490.9500068,-21863.4874752,-34976.9768292,+0
2010-08-16 16:09:00 UTC,-21777.8724899,-56535.376732,-47832.5905434,-26094.6127069,-60877.9580665,-56529.5031504,-17397.0317783,-39141.157892,-56528.8785137,-65219.1250668,-21746.1493631,-60878.7531916,-52187.3050341,-52181.5754734,-30444.2971782,+0,-17477.9016903,-21847.1772656,-34950.8850222,+0
2010-08-16 16:09:30 UTC,+0,-56591.5469187,-47880.1124816,-26120.5390081,-60938.4408097,-56585.665008,-17414.3167238,-39180.0461685,-56585.0399536,-65283.9191327,-21767.75541,-60939.237002,-52239.1551752,-52233.4182304,-30474.5452449,+0,-17485.5021007,-21856.6776703,-34966.0830323,+0
2010-08-16 16:10:00 UTC,+0,-56537.1442979,-47834.0859656,-26095.428557,-60879.8613398,-56531.2704539,+0,-39142.38163,-56530.645804,-65221.1640087,-21746.8292632,-60880.4539796,-52188.9366566,-52183.2068633,-30445.2490257,-52187.1081297,-17477.0005882,-21846.0509008,-34949.0831512,-48050.4273709
2010-08-16 16:10:30 UTC,+0,-56563.1757827,-47855.9332412,-26107.4437945,-60907.8917155,-56557.2984344,+0,-39160.4040014,-56556.673562,-65251.1926791,-21756.8423069,-60908.4846526,-52212.96607,-52207.2330961,-30459.2671148,-52211.1365196,-17492.6621206,-21865.6276001,-34980.4006432,-48093.4838931
2010-08-16 16:11:00 UTC,+0,-56580.3895937,-47870.4966191,-26115.3891204,-60926.427145,-56574.5096932,+0,-39172.3216302,-56573.884693,-65271.0493492,-21763.4636558,-60927.0202859,-52228.8559678,-52223.1207314,-30468.5368809,-52227.0256872,-17523.0157705,-21903.56923,-35041.0967219,-48176.9309131
2010-08-16 16:11:30 UTC,-21793.1000228,-56576.9383984,-47867.5768097,-26113.7961626,-60922.7109796,-56571.0590105,+0,-39169.9322658,-56570.434036,-65267.0682896,-21762.1361419,+0,-52225.6702036,-52219.9354217,-30466.6783861,-52223.8400697,-17523.7655062,-21904.506389,-35042.595916,-48178.9920556
2010-08-16 16:12:00 UTC,-21788.1683746,-56562.1601561,-47855.0739922,-26106.9750148,-60906.7981127,-56556.2829586,-17405.273654,-39159.7008532,-56555.6580938,-65250.0211226,-21756.4516428,+0,-52212.0285552,-52206.2957149,-30458.7201922,-52210.1990479,-17522.4610237,+0,-35039.9874332,-48175.4058253
2010-08-16 16:12:30 UTC,-21789.2004385,-56568.3293225,-47860.2932838,-26109.822498,-60913.4409269,-56562.4512102,-17407.1720579,-39163.9719489,-56561.8262996,-65257.1374491,-21758.8246328,+0,-52217.7232513,-52211.9896002,+0,-52215.8934823,-17510.4486453,+0,-35015.9671162,-48142.3818812
2010-08-16 16:13:00 UTC,-21803.3550328,-56604.4365272,-47890.8410155,-26126.4883897,-60952.3203221,-56598.5530626,-17418.283131,-39188.9700313,-56597.9278836,-65298.7882417,-21772.7133875,+0,-52251.0534531,-52245.3150568,+0,-52249.2221527,-17509.6284067,+0,-35014.3269423,-48140.1269148
2010-08-16 16:13:30 UTC,-21765.0858829,-56505.1618863,-47806.8518232,-26080.6664981,-60845.4237098,-56499.2931428,-17387.7338872,-39120.239271,-56498.6687012,-65184.2718375,-21734.5270711,+0,-52159.4140193,-52153.6886726,+0,-52157.5869304,-17526.1839606,+0,-35047.4319314,-48185.6407735
2010-08-16 16:14:00 UTC,-21757.90581,-56486.5359496,-47791.0937479,-26072.0693815,-60825.3677377,-56480.6699698,-17382.0022293,-39107.3439863,-56480.0456661,-65162.7862385,-21727.3625433,+0,-52142.2206025,-52136.4977051,+0,-52140.3943042,-17512.4001638,+0,-35019.8694319,-48147.7469168
2010-08-16 16:14:30 UTC,-21765.6613087,-56513.7867927,-47814.1487405,-26084.6474698,-60854.7108065,-56507.9167693,-17390.3879828,-39126.210548,+0,-65194.2209351,-21737.8446698,+0,-52167.2514114,-52161.6491034,+0,-52165.5481296,+0,-21898.1537652,+0,-48165.0203963
2010-08-16 16:15:00 UTC,-21771.7432128,-56528.4951317,-47826.5924166,-26091.4363527,-60870.5484018,-56522.6229267,-17394.9140997,-39136.3935645,+0,-65211.1874641,+0,+0,-52180.828468,-52175.0367171,-30440.5913244,-52179.1246269,+0,-21878.0388881,+0,-48120.7806883
2010-08-16 16:15:30 UTC,-21788.0202893,-56562.1032125,-47855.026083,-26106.9486961,-60906.7370813,-56556.2263825,-17405.2560894,-39159.6614366,+0,-65249.9559798,+0,-60907.3299947,-52211.8516319,-52206.0556402,-30458.6894667,-52210.1465765,+0,-21869.7199117,+0,-48102.5522736
2010-08-16 16:16:00 UTC,-21805.874719,-56608.3251156,-47894.1311397,-26128.2831979,-60956.5077476,-56602.4414336,-17419.4797033,-39191.6622226,+0,-65303.2743944,+0,-60957.1012081,-52254.5184079,-52248.7162385,-30483.5803073,-52252.8115952,+0,-21866.1859238,+0,-48094.7797664
2010-08-16 16:16:30 UTC,-21810.8713991,-56621.2860717,-47905.0964809,-26134.2655467,-60970.4638029,-56615.4004689,-17423.4681076,-39200.6354747,+0,-65318.225264,+0,-60971.0574168,-52266.4824809,-52260.6785793,-30490.5598792,-52264.7751754,-17498.8282066,-21873.3044355,+0,-48110.4359267
2010-08-16 16:17:00 UTC,-21812.9479357,-56629.6924519,+0,-26138.2018462,-60979.6466858,-56623.9273271,-17426.0924204,-39206.5397457,+0,-65328.0627196,-21782.4749376,-60980.2404008,-52274.3546688,-52268.549627,-30495.1523373,-52272.647039,-17489.5022455,-21861.6471494,-34974.0822823,-48084.7973754
2010-08-16 16:17:30 UTC,-21802.778332,-56603.0875965,+0,-26125.921872,-60950.9990755,-56597.3263009,-17417.9054183,-39188.1203407,+0,-65297.3730532,-21772.2412488,-60951.5924755,-52249.7960026,-52243.9945165,-30480.825362,-52248.0893843,-17511.5146348,-21889.1622461,-35018.0989219,-48145.312938
