# file...... Output/Qh/house_Qh_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:Qh,house_3_14C_tm_3_C_14_Meter_75_862:Qh,house_3_15C_tm_3_C_15_Meter_75_863:Qh,house_3_1A_tm_3_A_1_Meter_76_864:Qh,house_3_2A_tm_3_A_2_Meter_76_865:Qh,house_3_3A_tm_3_A_3_Meter_76_866:Qh,house_3_4A_tm_3_A_4_Meter_76_867:Qh,house_3_5A_tm_3_A_5_Meter_76_868:Qh,house_3_6A_tm_3_A_6_Meter_76_869:Qh,house_3_7A_tm_3_A_7_Meter_76_870:Qh,house_3_8A_tm_3_A_8_Meter_76_871:Qh,house_3_9A_tm_3_A_9_Meter_76_872:Qh,house_3_10A_tm_3_A_10_Meter_76_873:Qh,house_3_11A_tm_3_A_11_Meter_76_874:Qh,house_3_12A_tm_3_A_12_Meter_76_875:Qh,house_3_13A_tm_3_A_13_Meter_76_876:Qh,house_3_14A_tm_3_A_14_Meter_76_877:Qh,house_3_15A_tm_3_A_15_Meter_76_878:Qh,house_3_16A_tm_3_A_16_Meter_76_879:Qh,house_3_17A_tm_3_A_17_Meter_76_880:Qh
2010-08-16 14:54:00 UTC,-21868.0372572,-61219.4792709,-39359.4719548,-56749.5288994,-52380.1498812,-56748.4401014,-34925.7198044,+0,-43657.5698085,+0,-56750.2927784,-26194.0234614,+0,-43655.1948268,-52380.6156499,-56743.5357014,-61106.1004065,-56743.8419789,-26194.7832115,-21829.2546215
2010-08-16 14:54:30 UTC,-21853.896317,-61179.8935593,-39334.0206407,-56779.2469336,-52407.579042,-56778.1574165,-34944.0097015,+0,-43680.4326162,+0,-56780.0112442,-26207.7406846,+0,-43678.0560338,-52408.0452519,-56773.2496057,-61138.0983806,-56773.5559633,-26208.5009611,-21840.6862711
2010-08-16 14:55:00 UTC,+0,-61235.9684409,-39370.0733662,-56754.4373672,-52384.680521,-56753.3484936,-34928.7406111,+0,-43661.3458261,+0,-56755.2013083,-26196.2890509,-13099.5214992,-43658.9706837,-52385.1463052,-56748.4437748,-61111.385873,-56748.7500889,-26197.0488507,-21831.142671
2010-08-16 14:55:30 UTC,+0,-61242.3391019,-39374.1693311,-56825.7252992,-52450.4778816,-56824.6347013,-34972.614607,+0,-43716.1893673,+0,-56826.4902755,-26229.1940691,-13115.9763208,-43713.8103859,-52450.9447238,-56819.7218027,-61188.1429529,-56820.0283092,-26229.9551311,-21858.565031
2010-08-16 14:56:00 UTC,+0,-61185.3221815,+0,-56852.7853936,-52475.4538181,-56851.6941413,-34989.2686803,-17496.3895397,-43737.0073556,+0,-56853.5507628,-26241.6844425,-13122.2223849,-43734.6269174,-52475.9210616,-56846.778139,-61217.2790762,-56847.0847187,-26242.4459834,-21868.974249
2010-08-16 14:56:30 UTC,+0,-61167.8598616,+0,-56943.0196072,-52558.7382313,-56941.9261732,-35044.8031207,-17524.1605763,-43806.4267274,+0,-56943.7862871,-26283.3346674,-13143.0504223,-43804.0414325,-52559.2068113,-56936.9998243,-61314.4359919,-56937.3066493,-26284.0978049,+0
2010-08-16 14:57:00 UTC,+0,+0,+0,-56979.3394294,-52592.2607181,-56978.2451175,-35067.1560718,-17535.3385872,-43834.3684473,-61364.3168795,-56980.1066371,-26300.0991372,-13151.4338339,-43831.9811983,-52592.7298355,-56973.3146058,-61353.5422469,-56973.6215299,-26300.862917,+0
2010-08-16 14:57:30 UTC,+0,+0,+0,-57031.118852,-52640.0521162,-57030.0232888,-35099.0235978,-17551.2745381,-43874.2036113,-61420.0817769,-57031.8868121,-26323.9994347,-13163.3856597,-43871.8135771,-52640.521999,-57025.0868446,-61409.2941564,-57025.3939103,-26324.76413,+0
2010-08-16 14:58:00 UTC,-21770.4716826,+0,+0,-57076.677361,-52682.1017338,+0,-35127.0624765,-17565.2959018,-43909.2528745,-61469.1469345,-57077.4459831,-26345.0282885,-13173.9015617,-43906.8603904,-52682.5722895,-57070.6390346,-61458.3478901,-57070.9462254,-26345.793789,+0
2010-08-16 14:58:30 UTC,-21754.5600013,+0,-39155.2320881,-57086.4441749,-52691.1163137,+0,-35133.073439,-17568.3017953,-43916.7667202,-61479.665502,-57087.2129389,-26349.5364451,-13176.155956,-43914.3737112,-52691.5870136,-57080.4044948,-61468.8640102,-57080.7117124,-26350.3021181,-21958.8558659
2010-08-16 14:59:00 UTC,-21757.0076141,+0,-39159.6373793,-57048.0162117,-52655.6480504,+0,-35109.4230386,-17556.4749723,+0,-61438.2797302,-57048.7844173,-26331.7989021,-13167.2859406,-43884.8122161,-52656.1181829,-57041.9818605,-61427.4878725,-57042.2889726,-26332.5638961,-21944.073767
2010-08-16 14:59:30 UTC,-21740.2532736,+0,-39129.4823864,-57062.1660075,-52668.7080369,+0,-35118.1314974,+0,+0,-61453.5186388,-57062.9344186,-26338.3301514,-13170.5520233,-43895.6972353,-52669.1783784,-57056.1296941,-61442.7232337,-57056.436845,+0,-21949.5167741
2010-08-16 15:00:00 UTC,-21750.3635098,+0,-39147.6791099,-56971.8643454,-52585.3613613,+0,-35062.5555486,+0,+0,-61356.2664364,-56972.6314444,-26296.6487949,-13149.7084207,-43826.2308372,-52585.8303681,-56965.840559,-61345.493679,-56966.1474627,+0,-21914.7803988
2010-08-16 15:00:30 UTC,-21766.2153932,+0,-39176.209832,-56895.887862,-52515.2365519,+0,-35015.7959963,+0,+0,-61274.4420224,-56896.6538573,-26261.5796402,-13132.1713812,-43767.7843735,-52515.7044341,-56889.8746217,-61263.6883321,-56890.1813184,+0,-21885.5544939
2010-08-16 15:01:00 UTC,-21759.8399847,-60916.5956114,-39164.7351695,-56847.5534984,-52470.6248814,+0,-34986.0487223,+0,+0,-61222.3873483,-56848.3187916,-26239.2695091,+0,-43730.6021749,-52471.0920473,-56841.5469704,-61211.6457941,-56841.8535359,+0,-21866.9616936
2010-08-16 15:01:30 UTC,-21760.7492939,-60919.1411045,-39166.3717735,-56873.2248284,-52494.3190157,+0,-35001.8480841,-17502.6801064,+0,-61250.0346085,-56873.9904946,+0,+0,-43750.3503712,-52494.7865621,-56867.214735,-61239.2866078,-56867.5213701,+0,-21876.8366952
2010-08-16 15:02:00 UTC,-21729.8602369,-60832.6712536,-39110.7766703,-56927.0232023,-52543.9738623,+0,+0,-17519.2374245,+0,-61307.9446553,-56927.7896498,+0,+0,-43791.7358708,-52544.4422056,-56921.0056401,-61297.2123541,-56921.3124214,+0,-21897.5313379
2010-08-16 15:02:30 UTC,-21727.8372067,-60827.0080453,-39107.135556,-56978.2122339,-52591.2203393,-56977.1179495,+0,-17534.9916741,+0,-61363.0736683,-56978.9794251,+0,+0,-43831.1140799,-52591.68944,-56972.1875678,-61352.3285752,-56972.4944887,-26300.3426068,-21917.2222432
2010-08-16 15:03:00 UTC,-21757.7786358,-60910.8251345,-39161.0250879,-56900.0088649,-52519.0401573,-56898.9164708,+0,-17510.923326,-43773.3211335,-61278.8510442,-56900.77492,+0,-13133.1225989,-43770.9545392,-52519.5081006,-56893.9950531,-61268.1254963,-56894.3017609,-26264.2441852,-21887.1397215
2010-08-16 15:03:30 UTC,-21798.007716,-61023.4411623,-39233.4306631,-56890.8913796,-52510.6248964,-56889.7992057,+0,-17508.117273,-43766.3068362,-61269.0317928,-56891.6573023,+0,-13131.0180834,-43763.9407272,-52511.0927046,-56884.8788331,-61258.3085234,-56885.1855162,-26260.0355837,-21883.6324949
2010-08-16 15:04:00 UTC,-21787.9457238,-60995.2739374,-39215.3207707,-56939.6638562,-52555.6409385,-56938.5705032,+0,-17523.12779,-43803.8286586,-61321.5582512,+0,+0,-13142.2758414,-43801.4599525,+0,-56933.6445388,-61310.8227895,-56933.9513546,-26282.5488012,+0
2010-08-16 15:04:30 UTC,-21808.7441926,-61053.4965205,-39252.7545147,-56890.897222,-52510.6302888,-56889.805048,+0,-17508.1190711,-43766.3113309,-61269.0380849,+0,-26259.2621878,-13131.0194319,-43763.9452216,+0,-56884.8846746,-61258.314814,-56885.1913578,-26260.0382806,+0
2010-08-16 15:05:00 UTC,-21833.6582338,-61123.240114,-39297.595598,-56970.8939177,-52584.4225802,-56969.7998099,+0,+0,-43827.8546841,-61355.192067,+0,-26296.1869497,-13149.4812504,-43825.4843157,+0,-56964.8702665,-61344.4488015,-56965.1771675,-26296.964496,+0
2010-08-16 15:05:30 UTC,-21854.1701761,-61180.6606121,-39334.5136445,-57012.7749248,-52623.0778705,-57011.6798048,+0,+0,-43860.0747341,-61400.2966233,+0,-26315.5183259,-13159.1483006,-43857.7021364,+0,+0,-61389.5428934,-57007.0524776,-26316.296633,+0
2010-08-16 15:06:00 UTC,-21878.9938719,-61250.1513031,-39379.1921228,-56944.6111808,-52560.1641666,-56943.5177084,-35045.7826508,+0,-43807.6347521,-61326.8863675,+0,-26284.055401,-13143.414621,-43805.2657829,+0,+0,-61316.1496707,-56938.8980068,-26284.8324698,-21904.2969127
2010-08-16 15:06:30 UTC,-21927.6535603,-61386.3339245,+0,-56931.5625562,+0,-56930.469399,-35037.7519051,+0,-43797.5961366,-61312.8334001,+0,-26278.0324356,-13140.4027139,-43795.2278618,+0,+0,-61302.0999633,+0,-26278.8092674,-21899.2774933
2010-08-16 15:07:00 UTC,-21947.4601784,-61441.7799128,+0,-56930.5784819,+0,-56929.4853487,-35037.1462586,-17520.3316191,-43796.8390646,-61311.7735822,+0,-26277.5782077,-13140.1755678,-43794.4708424,+0,+0,-61301.0403925,+0,-26278.3550216,-21898.8989488
2010-08-16 15:07:30 UTC,-21940.2352127,-61421.5545836,+0,-56957.8082268,+0,-56956.7144352,-35053.9047429,-17528.7120128,-43817.7875528,-61341.0991805,+0,-26290.1468753,-13146.4607877,-43815.4178807,-52572.8566369,+0,-61330.3591837,+0,-26290.924184,-21909.3734262
2010-08-16 15:08:00 UTC,-21924.5698122,-61377.7013822,+0,-56935.5862713,+0,-56934.4930171,-35040.2282909,-17521.872847,-43800.6916754,-61317.1668173,+0,-26279.889696,-13141.3314748,+0,-52552.3458779,+0,-61306.3745608,+0,-26280.6666008,-21900.825297
2010-08-16 15:08:30 UTC,+0,-61393.7334459,+0,-56943.2893805,+0,-56942.1959401,-35044.9691519,-17524.2436032,-43806.6178599,-61325.4628293,+0,-26283.4452864,-13143.1095207,+0,-52559.4558111,+0,-61314.6686316,+0,-26284.2223312,-21903.7884553
2010-08-16 15:09:00 UTC,+0,-61315.3227113,-39421.1152519,-56866.0049951,+0,-56864.9134231,-34997.4046539,-17500.4580857,-43747.1611499,-61242.229921,-56866.736779,-26247.7724686,+0,+0,-52488.1226907,+0,-61231.4551991,+0,-26248.5481088,-21874.0594387
2010-08-16 15:09:30 UTC,+0,-61392.2866868,-39470.5986674,-56792.6640954,+0,-56791.5742971,-34952.2671639,-17477.886237,-43690.7382537,-61163.2440235,-56793.3949004,-26213.9198789,+0,+0,-52420.4293917,-56786.6651923,-61152.4877939,+0,-26214.6822862,-21845.847363
2010-08-16 15:10:00 UTC,+0,-61300.7488508,-39411.7450963,-56797.3908705,+0,-56796.2660609,-34955.1762475,-17479.3409793,-43694.374675,-61168.3346156,-56798.1217387,-26216.1016575,+0,+0,-52424.7921817,-56791.3913095,-61157.5771918,+0,-26216.864149,-21847.6656142
2010-08-16 15:10:30 UTC,+0,-61311.9753198,-39418.9630714,-56792.4356034,+0,-56791.3109199,-34952.126539,+0,-43690.5624695,-61162.9979447,-56793.1664054,-26213.8144119,+0,+0,-52420.2184947,-56786.436732,-61152.2417726,-56786.7431484,-26214.5768151,-21845.7594689
2010-08-16 15:11:00 UTC,+0,-61237.9350919,-39371.3594551,-56817.5696681,-52442.9075271,-56816.4443458,-34967.5952427,+0,-43709.8987035,-61190.0665613,-56818.3008056,-26225.4157587,-13114.090665,+0,-52443.417115,-56811.5673038,+0,-56811.8737882,-26226.1786087,-21855.4278011
2010-08-16 15:11:30 UTC,-21831.3044164,-61116.6338446,-39293.3697118,-56892.5869418,-52512.1468888,-56891.4597143,-35013.7644522,+0,-43767.6112721,-61270.857861,-56893.3190805,-26260.0421261,-13131.4062907,+0,-52512.6577008,-56886.5741604,+0,-56886.8808481,+0,+0
2010-08-16 15:12:00 UTC,-21832.4799371,-61119.9245589,-39295.4854525,-56936.4791958,-52552.6585153,-56935.3508537,-35040.7778394,+0,-43801.3786235,-61318.1284697,-56937.2119206,-26280.3018509,-13141.5375814,+0,-52553.1700428,-56930.4603211,+0,-56930.7671282,+0,+0
2010-08-16 15:12:30 UTC,-21825.3000687,+0,-39282.5628902,-56965.3141386,-52579.2725611,-56964.1850644,-35058.5242389,-17531.0220779,-43823.5620282,-61349.1828166,-56966.0472485,-26293.6114433,-13148.1933157,-43821.1919566,-52579.7845583,-56959.2912613,+0,-56959.5981471,+0,+0
2010-08-16 15:13:00 UTC,-21813.403799,+0,-39261.1515944,-56983.3766601,-52595.9438893,-56982.2471275,-35069.640776,-17536.5811098,-43837.4579534,-61368.6355966,-56984.1100112,-26301.9487163,-13152.3625397,-43835.0869204,-52596.4561805,-56977.3512766,+0,-56977.6582117,+0,+0
2010-08-16 15:13:30 UTC,-21788.9677989,+0,-39217.1708814,-56949.4627875,-52564.6420977,-56948.3341159,-35048.7685608,-17526.1435685,-43811.3672079,-61332.1113986,-56950.1956856,-26286.2947987,-13144.5344776,-43808.9979805,-52565.1151003,-56943.4421111,+0,-56943.7489535,+0,+0
2010-08-16 15:14:00 UTC,-21784.9065791,+0,-39209.8613657,-56980.1002539,-52592.9198347,-56978.9708043,-35067.6243197,-17535.5698544,-43834.937337,-61365.1070081,-56980.8335613,-26300.4363976,-13151.606274,-43832.5664782,-52593.3932952,-56974.0753244,+0,-56974.3822505,+0,-21917.9485092
2010-08-16 15:14:30 UTC,-21770.0007627,+0,-39183.0333902,-56968.0944388,-52581.8387195,-56966.9652939,-35060.2182594,-17531.8748726,-43825.7009793,-61352.1771145,-56968.8275859,-26294.8947705,-13148.8350699,-43823.3307595,-52582.3120006,-56962.0711753,+0,-56962.3780687,-26295.660294,-21913.3302275
2010-08-16 15:15:00 UTC,-21786.1394561,+0,-39212.0803378,-56909.7825834,-52528.0181039,-56908.6549192,-35024.330396,-17513.9284637,-43780.8402868,-61289.3770386,-56910.5149517,-26267.9792661,-13135.3754203,-43778.473172,-52528.4905132,-56903.7674148,+0,-56904.0741492,-26268.7437542,-21890.8993818
2010-08-16 15:15:30 UTC,-21784.6237901,+0,-39209.3523928,-56855.8510574,-52478.2404414,-56854.7247627,-34991.1383941,-17497.3301712,-43739.3494853,+0,-56856.5827059,-26243.0856286,-13122.9268463,-43736.9852423,-52478.7120435,-56849.8433762,-61220.5222784,-56850.0993965,-26243.8491588,-21870.1535195
2010-08-16 15:16:00 UTC,-21771.6320611,-60949.5890068,-39185.9694541,-56893.712402,-52513.185664,-56892.5851456,-35014.4400498,+0,-43768.4771161,+0,-56894.4445559,-26260.5616149,-13131.6660719,-43766.1108566,-52513.657833,-56887.6994631,-61261.2882399,-56887.9555195,-26261.3258177,-21884.717659
2010-08-16 15:16:30 UTC,-21765.0796007,-60931.2462653,+0,-56906.0904162,-52524.610311,-56904.9628457,-35022.0580627,+0,+0,+0,-56906.8227353,-26266.275041,-13134.5231877,-43775.6328971,-52525.082665,-56900.0757595,-61274.6158625,-56900.3318278,-26267.0394636,-21889.4791146
2010-08-16 15:17:00 UTC,-21761.1640068,-60920.2850801,+0,-56888.0467494,-52507.9563871,-56886.9196373,-35010.9531395,+0,+0,+0,-56888.7788275,-26257.9464704,-13130.358315,-43761.752437,-52508.4284711,-56881.9867289,-61255.1879362,-56882.2906495,-26258.7105725,-21882.5382495
2010-08-16 15:17:30 UTC,-21784.2229856,-60984.8356273,+0,-56906.1568145,-52524.6715952,-56905.0292423,-35022.0989273,+0,+0,+0,-56906.8891345,-26266.3056891,+0,-43775.6839753,-52525.1439502,-56900.0942487,-61274.6873547,-56900.3982169,-26267.0701128,-21889.5046561
2010-08-16 15:18:00 UTC,-21779.3944904,-60971.3188958,+0,+0,-52637.3639741,-57027.1225064,-35097.2427804,-17550.3896867,+0,+0,-57028.9871285,+0,+0,-43869.6090986,-52637.8381536,-57022.1734658,-61406.1506291,-57022.4777556,-26323.4293469,-21936.4715129
2010-08-16 15:18:30 UTC,-21762.6059643,-60924.3216488,+0,+0,-52619.2226542,-57007.4678245,+0,-17544.3404908,+0,+0,-57009.3316853,+0,+0,-43854.4889495,-52619.6965403,-57002.5210442,-61384.987553,-57002.8252821,-26314.3565879,-21928.9107471
2010-08-16 15:19:00 UTC,-21744.8248215,-60874.5457066,-39137.7209089,+0,-52591.9783198,-56977.9507474,+0,-17535.2559075,+0,+0,-56979.8134649,+0,+0,-43831.7817586,-52592.4517651,-56973.0073623,-61353.2051956,-56973.3115223,-26300.7312677,+0
2010-08-16 15:19:30 UTC,-21745.1553257,-60875.4709099,-39138.3157614,+0,-52507.76397,-56886.7111692,+0,-17507.1747516,+0,-61265.7436944,-56888.5703517,+0,-13130.3101953,-43761.570808,-52508.236051,-56881.7782839,-61254.9634679,-56882.0822041,-26258.6143426,+0
2010-08-16 15:20:00 UTC,-21739.0767483,-60858.4547411,-39127.361227,+0,-52499.7697215,-56878.0500333,+0,-17504.5090797,+0,-61256.4156798,-56879.90888,+0,-13128.3109647,-43754.9078888,-52500.2416729,-56873.1181458,-61245.6376379,-56873.4220433,-26254.6162917,+0
2010-08-16 15:20:30 UTC,-21735.5341262,-60848.5372163,-39120.985,+0,-52499.3261971,-56877.5697069,+0,-17504.3614107,-43762.846814,-61255.8985304,-56879.4285877,+0,-13128.2002018,-43754.5384955,-52499.798199,-56872.6376285,-61245.1200673,-56872.9415012,-26254.3946838,+0
2010-08-16 15:21:00 UTC,-21721.3538494,-60808.8414203,-39095.4628935,+0,-52446.7596671,-56820.6180314,+0,+0,-43713.1099204,-61194.5617666,-56822.4747051,-26227.3423679,-13115.0541763,-43710.7261823,-52447.2308162,-56815.692511,-61183.7976617,-56815.9962347,-26228.1053295,+0
2010-08-16 15:21:30 UTC,-21724.8135867,-60818.5264939,-39101.6898371,+0,-52385.2890891,-56754.0195222,+0,+0,-43661.872803,-61122.8353938,-56755.8736152,-26196.6011404,-13099.6813936,-43659.4926625,-52385.7592398,-56749.1016729,-61112.0880841,-56749.4052233,-26197.3629185,-21831.4052376
2010-08-16 15:22:00 UTC,-21753.8542985,-60899.8220988,-39153.95822,-56755.5339676,-52385.6801004,-56754.4431516,-34929.4189209,+0,-43662.1987187,-61123.2916407,-56756.2972607,-26196.7966833,-13099.7791785,-43659.8185557,-52386.1502575,-56749.5252543,-61112.5442258,-56749.8288057,-26197.5584687,-21831.5681988
2010-08-16 15:22:30 UTC,+0,-60891.5923016,-39148.6669353,-56728.3708787,-52360.609115,-56727.2807214,-34912.7014566,+0,-43641.3014847,-61094.0377936,-56729.1337782,-26184.2587685,-13093.5093365,-43638.922789,-52361.0788646,-56722.3659531,-61083.2972293,-56722.6694341,-26185.0200712,-21821.1193582
2010-08-16 15:23:00 UTC,+0,-60965.2822063,-39196.0452895,-56718.4284543,-52351.4324575,-56717.3385382,-34906.5824127,-17455.0464374,-43633.6525319,-61083.3300949,-56719.1912096,-26179.6695528,-13091.2144046,-43631.2743737,-52351.9020578,-56712.4249158,-61072.5920395,-56712.728371,-26180.4306786,-21817.2948
2010-08-16 15:23:30 UTC,+0,-61031.8894457,-39238.8698974,-56727.0202378,-52359.3625008,-56725.9301133,-34911.8702073,-17457.6907002,-43640.262403,-61092.5831929,-56727.7831176,-26183.6353407,-13093.1975785,-43637.8837805,-52359.8322301,-56721.0155009,-61081.84297,-56721.3189783,-26184.3966193,-21820.5998062
2010-08-16 15:24:00 UTC,+0,-61050.8752315,-39251.0766605,-56772.9427436,-52401.7480506,-56771.8515052,-34940.1331149,-17471.8241074,-43675.5917198,-61142.0403802,-56773.7062891,-26204.8322112,-13103.7975097,-43673.2106161,-52402.2184687,-56766.931602,-61131.2885735,-56767.2351987,+0,-21838.2648428
2010-08-16 15:24:30 UTC,+0,-61119.4033015,-39295.1362485,-56756.7001129,-52386.756428,-56755.6092682,-34930.1366234,-17466.8251712,-43663.0958642,-61124.5475454,-56757.4634231,-26197.3349522,-13100.0483514,-43660.7156375,-52387.2266026,-56750.6912352,-61113.7998333,-56750.9947897,+0,-21832.0167813
2010-08-16 15:25:00 UTC,+0,-61173.2707397,-39329.7698968,-56803.0254327,-52429.5137683,-56801.9334646,-34958.6474413,-17481.0825501,-43698.7350745,-61174.4385507,-56803.7894144,-26218.7177528,-13110.7412604,-43696.3523455,-52429.9846374,-56797.0100958,-61163.6791565,-56797.3137708,+0,-21849.8367679
2010-08-16 15:25:30 UTC,-21821.045841,-61087.9154772,-39274.8915649,-56908.0576971,-52526.4562255,-56906.9631394,-35023.289419,-17513.4081016,-43779.5391663,-61287.555316,+0,-26267.1985098,-13134.9851283,-43777.1506623,-52526.9287242,-56902.0274346,-61276.7689105,-56902.331361,+0,-21890.2396793
2010-08-16 15:26:00 UTC,-21849.3459859,-61167.1379859,-39325.8270572,-56922.0094397,-52539.3334046,-56920.9145435,-35031.8759891,-17517.7019796,-43790.2725855,-61302.5809315,+0,-26273.6383433,+0,-43787.883328,-52539.8061119,-56915.9772323,-61291.7910089,-56916.2811955,+0,-21895.606504
2010-08-16 15:26:30 UTC,-21866.3110674,-61214.6294866,-39356.3613454,-56920.8666488,-52538.2786319,-56919.7717806,-35031.1726606,+0,-43789.3934079,-61301.3501792,+0,-26273.1108547,+0,-43787.0042124,-52538.7513221,-56914.8346014,-61290.5605459,-56915.1385616,-26273.8756147,+0
2010-08-16 15:27:00 UTC,-21863.2733245,-61206.1257282,+0,-56855.6216411,-52478.0587945,-56854.5283546,-34991.0177623,+0,-43739.1988186,-61231.0832299,+0,-26242.9951211,+0,-43736.8131457,-52478.5305086,-56849.5986855,-61220.3100389,-56849.9024745,-26243.7587224,+0
2010-08-16 15:27:30 UTC,-21825.2256822,-61099.6163889,+0,-56918.8201575,-52536.3897618,-56917.725339,-35029.9131515,+0,-43787.8189913,-61299.1461682,+0,-26272.1662367,+0,-43785.4299066,-52536.8624214,+0,-61288.3570519,-56913.0923507,-26272.9309604,+0
2010-08-16 15:28:00 UTC,-21835.9110045,-61129.5285332,+0,-56812.1981246,-52437.9797592,-56811.1058911,-34964.2928527,+0,-43705.7920377,-61184.3173821,+0,-26222.951732,-13112.858619,-43703.4087102,-52438.450823,+0,-61173.555139,-56806.4848979,-26223.7145618,+0
2010-08-16 15:28:30 UTC,-21814.9893582,+0,+0,-56730.9305528,-52362.9714218,-56729.8402902,-34914.2769011,-17458.8943128,-43643.2708915,-61096.7946002,+0,-26185.4403171,-13094.1002648,-43640.8919538,-52363.4412673,+0,-61086.0528513,-56725.2284463,-26186.2017026,+0
2010-08-16 15:29:00 UTC,-21824.5814602,+0,+0,-56798.8445884,-52425.6547124,-56797.7526785,-34956.0744482,-17479.7959748,-43695.5188339,-61169.9360171,+0,-26216.7880187,-13109.7763277,-43693.1362272,-52426.1255762,+0,-61159.1771394,-56793.1331877,-26217.5506113,-21848.228613
2010-08-16 15:29:30 UTC,-21779.6324962,+0,-39200.3545252,-56777.0690303,-52405.5563102,-56775.9776488,-34942.6727271,-17473.0941879,-43678.7663593,-61146.4843819,+0,-26206.736875,-13104.7500464,-43676.3849295,-52406.0268476,+0,-61135.7309979,-56771.3606103,-26207.4990805,-21839.8521962
2010-08-16 15:30:00 UTC,-21759.7316054,+0,-39164.5362769,-56782.2452267,-52410.3338352,-56781.1537196,-34945.8584065,-17474.6872479,-43682.7485354,-61152.0589933,-56783.008916,-26209.1260996,-13105.9448274,-43680.3668256,-52410.8044502,+0,-61141.3043027,-56776.5360979,-26209.8883971,-21841.843327
2010-08-16 15:30:30 UTC,-21755.6692259,+0,-39157.2245765,-56759.9010404,-52389.7103815,-56758.8100325,-34932.1068225,-17467.8106038,-43665.558786,-61127.9950741,-56760.6644146,-26198.8125452,-13100.7873923,-43663.1781809,-52390.1807184,+0,-61117.2454859,-56754.1946612,-26199.5744825,-21833.248268
2010-08-16 15:31:00 UTC,-21766.6105847,+0,-39176.9171772,-56643.7729912,-52282.5265303,-56642.6848009,-34860.6360629,-17432.0702825,-43576.2186098,-61002.9285811,-56644.5346823,-26145.2102603,-13073.9824656,-43573.8442807,-52282.9951241,+0,-60992.2082947,-56638.0825121,-26145.9701326,-21788.5772238
2010-08-16 15:31:30 UTC,-21790.5774358,+0,-39220.0534686,-56550.1703999,-52196.1332305,-56549.0844816,-34803.0285464,-17403.2625377,-43504.2078192,-60902.1213396,-56550.9307347,-26102.0052561,-13052.376911,-43501.8385516,-52196.6004166,-56544.1897728,-60891.424688,-56544.4927471,-26102.7634629,-21752.5710586
2010-08-16 15:32:00 UTC,-21790.9844879,+0,-39220.7860939,-56540.1511103,-52186.8856284,-56539.0654351,-34796.8621962,-17400.178936,-43496.499732,-60891.330859,-56540.9113001,-26097.3805613,-13050.064237,-43494.1310061,-52187.3526638,-56534.1718814,-60880.6367365,-56534.4748301,-26098.1385898,-21748.7169327
2010-08-16 15:32:30 UTC,-21799.6608472,-61028.0506062,-39236.402078,-56629.9858633,-52269.801289,-56628.8980075,-34852.1508046,+0,-43565.6118317,-60988.0802497,-56630.7473546,-26138.8464098,-13070.800091,-43563.2382478,-52270.2696757,-56623.9940928,-60977.3634425,-56624.2972723,-26139.6060369,-21783.2737214
2010-08-16 15:33:00 UTC,-21778.5809931,-60969.0403536,-39198.4618944,-56654.9061399,-52292.8022012,-56653.8176792,-34867.487936,+0,-43584.783617,-61014.9186553,-56655.6679924,-26150.3490898,-13076.5522436,-43582.4086857,-52293.2709624,-56648.9108911,-61004.1955569,-56649.2141349,-26151.1091603,-21792.8598192
2010-08-16 15:33:30 UTC,-21803.9804537,-61040.1427716,-39244.1766415,-56717.021962,-52350.1338537,-56715.9319942,-34905.7169861,+0,-43632.5708535,-61081.8155689,-56717.7847148,-26179.0204575,-13090.8899518,-43630.192565,-52350.6035475,-56711.0180467,-61071.0767959,-56711.3214513,-26179.7816327,-21816.7539487
2010-08-16 15:34:00 UTC,-21781.8204205,-60978.1086999,-39204.2923174,-56791.3047987,-52418.6954198,-56790.2130291,-34951.4341981,+0,-43689.7184718,-61161.8159972,-56792.0686283,-26213.3078648,-13108.036075,-43687.3361701,-52419.1662274,-56785.2905244,-61151.0584888,-56785.5941221,-26214.0703603,-21845.3283696
2010-08-16 15:34:30 UTC,-21817.9361036,-61079.2097632,-39269.2944593,-56735.9980363,-52367.6483888,-56734.9076082,-34917.3957703,-17460.4540611,-43647.1696157,-61102.2522425,-56736.7610642,-26187.7794175,-13095.2700499,-43644.7903018,-52368.1183673,-56729.9914744,-61091.5086827,-56730.2949282,-26188.5409299,+0
2010-08-16 15:35:00 UTC,-21799.997689,-61028.9935495,-39237.0083363,-56750.6681222,-52381.1885834,-56749.5773383,-34926.424443,-17464.9690214,-43658.4556745,-61118.0514931,-56751.4313627,-26194.5508229,+0,-43656.0755682,-52381.6587819,-56744.6595145,-61107.3042333,-56744.9630065,-26195.3125961,+0
2010-08-16 15:35:30 UTC,-21801.7449731,-61033.8844259,-39240.1530513,-56788.0531231,-52415.6939724,-56786.9613902,-34949.4330577,-17476.4750157,-43687.2170597,-61158.3141488,-56788.8169143,-26211.8070143,+0,-43684.8348324,+0,-56782.0390206,-61147.5569334,-56782.3425868,-26212.5694885,+0
