# file...... Output/Qh/house_Qh_file_054.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_9B_tm_3_B_9_Meter_90_1061:Qh,house_3_10B_tm_3_B_10_Meter_90_1062:Qh,house_3_11B_tm_3_B_11_Meter_90_1063:Qh,house_3_12B_tm_3_B_12_Meter_90_1064:Qh,house_3_13B_tm_3_B_13_Meter_90_1065:Qh,house_3_14B_tm_3_B_14_Meter_90_1066:Qh,house_3_15B_tm_3_B_15_Meter_90_1067:Qh,house_3_1C_tm_3_C_1_Meter_92_1068:Qh,house_3_2C_tm_3_C_2_Meter_92_1069:Qh,house_3_3C_tm_3_C_3_Meter_92_1070:Qh,house_3_4C_tm_3_C_4_Meter_92_1071:Qh,house_3_5C_tm_3_C_5_Meter_92_1072:Qh,house_3_6C_tm_3_C_6_Meter_92_1073:Qh,house_3_7C_tm_3_C_7_Meter_92_1074:Qh,house_3_8C_tm_3_C_8_Meter_92_1075:Qh,house_3_9C_tm_3_C_9_Meter_92_1076:Qh,house_3_10C_tm_3_C_10_Meter_92_1077:Qh,house_3_11C_tm_3_C_11_Meter_92_1078:Qh,house_3_12C_tm_3_C_12_Meter_92_1079:Qh,house_3_13C_tm_3_C_13_Meter_92_1080:Qh
2010-08-16 12:30:00 UTC,-60960.6558422,+0,-56603.8551226,-26130.3299129,+0,-47896.9467814,-34837.6502079,-47980.0404586,-26173.6519733,-43620.7920952,-65431.1052215,+0,-47980.5629017,-21811.9739047,+0,+0,-43621.3157898,-34896.3160752,-56707.3978777,+0
2010-08-16 12:30:30 UTC,-60951.1976842,+0,-56595.0731179,-26126.2755674,+0,-47889.5155234,-34832.2450155,-47972.8017891,-26169.7030958,-43614.2110196,-65421.2335899,+0,-47973.3242031,-21808.6830632,+0,+0,-43614.7346258,-34891.051279,-56698.8424026,+0
2010-08-16 12:31:00 UTC,-60937.3569868,+0,-56582.2218772,-26120.3425966,+0,-47878.6409121,-34824.3352686,-47970.6194526,-26168.512576,-43612.2269366,-65418.2574599,+0,-47971.1418579,+0,+0,+0,-43612.7505161,-34889.464032,-56696.2630716,+0
2010-08-16 12:31:30 UTC,-60969.4063984,+0,-56611.9802641,-26134.0807929,-17423.2778085,-47903.8221117,-34842.6509622,-47973.6424421,-26170.161608,-43614.9752379,-65422.3798938,+0,-47974.1649012,+0,+0,+0,-43615.4988466,-34891.66266,-56699.8358776,+0
2010-08-16 12:32:00 UTC,-60899.7849392,-30453.1198842,-56547.3359686,-26104.2367709,-17403.3810129,-47849.1206551,-34802.8633638,-48015.1370089,-26192.7979449,-43652.700248,-65478.9675133,+0,-48015.6596352,+0,+0,+0,-43653.2243636,-34921.8422993,-56748.878831,+0
2010-08-16 12:32:30 UTC,-60808.4854673,-30407.4640347,-56462.5634031,-26065.1002221,-17377.2889561,-47777.3868233,-34750.687113,-48096.9421367,-26237.4247126,-43727.0738227,-65590.5280799,+0,-48097.4650953,+0,+0,+0,-43727.5989381,-34981.3404324,-56845.5653456,+0
2010-08-16 12:33:00 UTC,-60868.8025402,-30437.6266104,-56518.5684692,-26090.9558164,-17394.5266957,-47824.7778395,-34785.1573971,-48084.6864198,+0,-43715.9314713,-65573.8145224,+0,-48085.2093283,-21859.547927,+0,+0,-43716.456437,-34972.4266601,-56831.080159,+0
2010-08-16 12:33:30 UTC,-60889.4235281,-30447.9384853,-56537.7152838,-26099.7952358,-17400.4198733,-47840.9797128,-34796.9419763,-48003.4378284,+0,-43642.0638749,-65463.0129243,-56726.3661727,-48003.9604075,-21822.6107213,+0,+0,-43642.5878477,-34913.3333048,-56735.0514219,+0
2010-08-16 12:34:00 UTC,-60856.0694028,-30431.2590808,-56506.7457656,-26085.4974679,-17390.8876378,-47814.7734704,+0,-48064.7991993,+0,-43697.8508308,-65546.693486,-56798.875861,-48065.3220686,-21850.5067174,-43694.8523741,-61175.8190137,-43698.3755454,-34957.9623382,+0,+0
2010-08-16 12:34:30 UTC,-60894.796633,-30450.6252887,-56542.704426,+0,+0,-47845.201386,+0,-47998.2070014,+0,-43637.3081734,-65455.8793329,-56720.1852282,-47998.7296013,-21820.2325954,-43634.3148764,-61091.0612508,-43637.8320742,-34909.528804,+0,-61084.0829973
2010-08-16 12:35:00 UTC,-60883.4007395,-30444.926579,-56532.1232132,+0,+0,-47836.2476529,+0,-47966.8604107,+0,-43608.8092507,-65413.1308697,-56683.1436071,-47967.3828847,-21805.9818189,-43605.8183827,-61051.1636804,-43609.3327684,-34886.7299444,+0,-61044.1912924
2010-08-16 12:35:30 UTC,-60902.7244817,-30454.5897442,-56550.0655208,+0,+0,-47851.4302825,+0,-47937.8439521,-26150.632538,-43582.4287797,-65373.5600899,-56648.8554565,-47938.3663098,-21792.7903657,-43579.4401608,-61014.2318742,-43582.9519429,-34865.6258256,+0,-61007.2649172
2010-08-16 12:36:00 UTC,+0,-30466.6836375,-56572.5211416,+0,+0,-47870.4320394,+0,+0,-26144.123374,-43571.5808112,-65357.2881068,-56634.7557549,-47926.4343437,-21787.3658806,-43568.5931173,-60999.045069,-43572.1038285,-34856.9475569,+0,-60992.0803457
2010-08-16 12:36:30 UTC,+0,-30462.8519807,-56565.4069822,+0,-17408.9427473,-47864.4120001,+0,+0,-26158.1063906,-43594.8845456,-65392.2437471,-56665.045206,-47952.0668511,-21799.0187676,-43591.8949582,-61031.6695745,-43595.4078682,-34875.5903305,+0,-61024.7003108
2010-08-16 12:37:00 UTC,+0,-30471.6288859,-56581.7037076,-26120.1027247,-17413.9586982,-47878.2021515,+0,+0,-26157.9953467,-43594.6994835,-65391.9661534,-56664.8046712,-47951.8632966,-21798.9262279,-43591.709912,-61031.4104937,-43595.2228036,-34875.4422827,+0,-61024.4412685
2010-08-16 12:37:30 UTC,+0,-30453.2967185,-56547.6650254,-26104.3882486,-17403.4819696,-47849.3989057,-34803.0655913,+0,-26165.6344499,-43607.4305733,+0,-56681.3519695,-47965.8665576,-21805.2923605,-43604.4399164,-61049.2336077,-43607.9540645,-34885.62703,+0,-61042.2617615
2010-08-16 12:38:00 UTC,+0,+0,-56546.8589276,-26104.0161015,-17403.2338618,-47848.7167927,-34802.5694503,+0,-26190.0588053,-43648.1354382,+0,-56734.2583253,-48010.6389116,+0,-43645.1413114,-61106.2191023,+0,-34918.190524,+0,-61099.2388774
2010-08-16 12:38:30 UTC,+0,+0,-56523.0903416,-26093.0429706,-17395.918154,-47828.6040152,-34787.9402395,+0,-26195.2905873,-43656.8545624,+0,-56745.5910527,-48020.2293065,+0,-43653.8596928,-61118.4255943,+0,-34925.1657381,-56754.279452,-61111.4435758
2010-08-16 12:39:00 UTC,+0,+0,-56541.7893189,-26101.6754174,-17401.673328,+0,-34799.4490281,+0,-26200.7099142,-43665.8863213,+0,-56757.3304355,-48030.1636936,+0,-43662.8907761,-61131.069796,+0,-34932.391071,-56766.0208257,-61124.0861788
2010-08-16 12:39:30 UTC,+0,+0,-56420.9338155,-26045.8806249,-17364.4753392,+0,-34725.0642641,-48095.4551574,-26236.6132674,-43725.721726,+0,-56835.1018152,-48095.9782361,+0,-43722.7210821,-61214.8374283,+0,-34980.2588102,-56843.8075499,-61207.8415007
2010-08-16 12:40:00 UTC,+0,+0,-56460.1620227,-26063.9909284,+0,+0,-34749.2086427,-48147.1902197,-26264.836052,-43772.7569371,+0,-56896.2360816,-48147.7135097,+0,-43769.7522865,-61280.6852036,+0,+0,-56904.9538727,-61273.6796036
2010-08-16 12:40:30 UTC,-60782.6380305,-30394.5382555,-56438.5642452,-26054.019983,+0,+0,-34735.9155314,-48115.493003,-26247.5444189,-43743.9392415,+0,-56858.7801277,-48116.0161633,-21873.5529361,-43740.9370456,-61240.3413611,+0,+0,-56867.4905324,-61233.341687
2010-08-16 12:41:00 UTC,-60803.1395382,-30404.7903829,-56457.6001196,-26062.8081866,+0,+0,-34747.6318295,-48062.181216,+0,-43695.4705423,+0,-56795.7826806,-48062.7041596,-21849.316351,-43692.472476,-61172.486749,+0,+0,-56804.4806582,-61165.4970447
2010-08-16 12:41:30 UTC,-60837.3859508,-30421.9157716,-56489.3984491,-26077.4881489,+0,+0,-34767.2030737,-47998.2533671,+0,-43637.3501239,+0,-56720.2406766,-47998.7760958,-21820.2534031,-43634.3571061,-61091.1200739,-43637.8740009,+0,-56728.9234176,-61084.1425918
2010-08-16 12:42:00 UTC,-60742.2110758,-30374.3219584,-56401.0275352,-26036.6903612,-17358.3482395,+0,-34712.8120896,-47986.3699235,+0,-43626.5462265,-65439.7363032,-56706.1982564,-47986.8926044,-21814.8509557,-43623.5541299,-61075.994967,-43627.0699583,+0,-56714.8782248,-61069.0197092
2010-08-16 12:42:30 UTC,-60797.1099254,-30401.7750608,-56452.0017178,-26060.2233746,-17374.0375311,+0,-34744.1859414,-47909.1940856,+0,+0,-65334.4888595,-56615.001162,-47909.7164585,-21779.7653007,-43553.3952799,-60977.7664712,-43556.9041834,+0,-56623.6631238,-60970.8056593
2010-08-16 12:43:00 UTC,-60805.3505224,-30405.895911,-56459.6532026,-26063.7557994,-17376.3925734,-47774.9238421,-34748.8953162,-47945.4440697,+0,+0,-65383.9242566,-56657.8370189,-47945.9665868,-21796.2452573,-43586.3493398,-61023.9050233,-43589.8614962,-34871.1533884,-56666.5074397,-61016.9374251
2010-08-16 12:43:30 UTC,-60818.7228084,-30412.5829504,-56472.0695164,+0,-17380.2141786,-47785.4304231,-34756.5373736,-47967.3138573,-26166.7088549,+0,-65413.7488662,-56683.6800956,-47967.8364619,-21806.1876931,-43606.2306808,-61051.7406309,-43609.7447996,-34887.0596228,-56692.3556189,-61044.7689393
2010-08-16 12:44:00 UTC,-60792.1099039,-30399.2746025,-56447.3593041,+0,-17372.6084801,-47764.5207475,-34741.3284487,-47995.7873093,-26182.2417554,+0,-65452.5789982,-56717.3268102,-47996.3100718,-21819.1321929,+0,-61087.9812401,-43635.631864,-34907.7687638,-56726.0086446,-61081.0044837
2010-08-16 12:44:30 UTC,-60878.1638267,-30442.3073278,-56527.261316,+0,-17397.2014372,-47832.13316,-34790.5069485,-47974.6063507,-26170.6870053,+0,-65423.6937689,-56692.2977088,-47975.1290282,-21809.5029119,+0,-61061.0223656,-43616.3748212,-34892.3635251,-56700.9746007,-61054.0495744
2010-08-16 12:45:00 UTC,-60867.6604727,-30437.0549476,-56517.5088362,+0,+0,-47823.8806936,-34784.5044427,-47972.7989851,-26169.7010416,+0,-65421.2289999,-56690.161982,-47973.3216553,-21808.681248,+0,-61058.7219719,-43614.7316229,-34891.0490001,-56698.8384524,-61051.749519
2010-08-16 12:45:30 UTC,-60835.106819,-30420.7759403,-56487.2824112,+0,+0,-47798.3033464,-34765.9005276,-48031.7695309,-26201.8709684,+0,-65501.649236,-56759.8462617,+0,+0,+0,-61133.7789865,-43668.345735,-34933.9391892,-56768.5364873,-61126.7954983
2010-08-16 12:46:00 UTC,-60877.2435073,-30441.8471064,-56526.4067895,-26094.5733892,+0,-47831.4100668,-34789.981,-48060.0643467,-26217.3065066,+0,-65540.2358843,-56793.2816646,+0,+0,+0,-61169.7922936,-43694.0704655,-34954.5184456,-56801.9784877,-61162.8035124
2010-08-16 12:46:30 UTC,-60899.4364316,+0,-56547.0133263,-26104.086484,+0,-47848.8470436,-34802.6638588,-47973.5723868,-26170.122862,+0,-65422.2835842,-56691.0761201,+0,+0,+0,-61059.7062835,-43615.4346972,-34891.6114662,-56699.7524368,-61052.7339522
2010-08-16 12:47:00 UTC,-60864.5525415,+0,-56514.6232504,-26089.1331107,-17393.3114116,-47821.4388336,-34782.7282497,-47951.9964684,-26158.3526509,-43595.2952743,-65392.8597335,-56665.5803042,+0,+0,+0,-61032.2447085,-43595.8185694,-34875.918967,-56674.2515844,-61025.2764178
2010-08-16 12:47:30 UTC,-60836.1348174,+0,-56488.2370815,-26076.9515321,-17385.1900403,-47799.1110788,-34766.4879554,-47877.5028674,-26117.7145018,-43527.5690118,-65291.2701498,-56577.5527583,+0,-21765.3576624,-43524.5855482,-60937.4301314,-43528.0913967,-34821.7386197,-56586.2066516,-60930.4757893
2010-08-16 12:48:00 UTC,-60880.5596957,+0,-56529.4860692,-26095.994758,-17397.8860227,-47834.015626,-34791.8760931,-47913.0603967,-26137.1120365,-43559.8963333,-65339.7612228,+0,+0,-21781.5228163,-43556.9101124,-60982.6873358,-43560.4191527,-34847.6001605,-56628.2325475,-60975.7263342
2010-08-16 12:48:30 UTC,-60941.3124536,+0,+0,-26122.0371134,-17415.2482745,-47881.7489592,-34826.5953647,-47935.2258125,-26149.2038328,-43580.0481413,-65369.9889914,+0,+0,-21791.5996507,-43577.0602023,-61010.8992154,-43580.5712315,-34863.7214097,-56654.4301334,-61003.9340643
2010-08-16 12:49:00 UTC,-60861.4889118,-30433.9686398,+0,-26087.819851,-17392.4358707,-47819.0317453,-34780.977432,-47913.8782176,-26137.5581786,-43560.6398596,-65340.8765144,+0,+0,-21781.8946137,-43557.6535753,-60983.7282486,-43561.162689,-34848.1949742,-56629.1991403,-60976.767094
2010-08-16 12:49:30 UTC,-61011.9059778,-30509.1872437,+0,-26152.2978219,-17435.422872,-47937.2141655,+0,-47896.559489,+0,-43544.8944433,-65317.2583458,+0,-47897.0819,-21774.0211785,-43541.9095019,+0,-43545.4170611,-34835.5987953,-56608.7299152,-60954.7272635
2010-08-16 12:50:00 UTC,-61022.6041693,-30514.5369414,+0,-26156.8835687,-17438.4801395,-47945.6197516,+0,-47801.3664589,+0,-43458.3491104,-65187.4400741,+0,-47801.8885404,-21730.7444548,-43455.3716501,+0,-43458.8705568,-34766.3633911,-56496.2199511,-60833.5847339
2010-08-16 12:50:30 UTC,-60994.5315445,-30500.49875,+0,-26144.8499224,+0,-47923.5631402,+0,-47799.8085458,+0,-43456.932725,-65185.3154921,+0,-47800.3306212,-21730.0361966,-43453.9553857,+0,-43457.4541524,-34765.2302967,-56494.3786336,-60831.6021327
2010-08-16 12:51:00 UTC,-60927.1372064,-30466.7970689,+0,-26115.9605799,+0,-47870.6115289,+0,-47822.1930574,+0,-43477.283726,-65215.8420514,+0,-47822.7152204,-21740.2126376,-43474.3046502,+0,-43477.8054269,-34781.5108982,-56520.835173,-60860.0886808
2010-08-16 12:51:30 UTC,-60956.9087105,-30481.684814,+0,-26128.7224704,+0,-47894.0029466,+0,-47825.2352824,+0,-43480.0495814,-65219.9908423,+0,-47825.7574573,-21741.595693,-43477.0702698,+0,-43480.5713194,-34783.7235554,-56524.4308174,-60863.9602192
2010-08-16 12:52:00 UTC,-60928.669715,-30467.5634263,+0,-26116.6175076,+0,-47871.8156181,+0,-47813.1724785,-26082.6205495,-43469.0826172,-65203.5403649,+0,-47813.6946061,-21736.111704,-43466.1042415,+0,-43469.6042078,-34774.9500915,-56510.1736356,-60848.6090851
2010-08-16 12:52:30 UTC,-60875.8080463,-30441.1290522,-56525.0742738,+0,-17396.5279516,-47830.2822996,+0,-47829.3829973,-26091.4637995,-43483.8204991,-65225.6472295,-56520.6907373,-47829.9051885,-21743.4813261,-43480.8408657,+0,-43484.3422877,-34786.7402526,-56529.3330544,-60869.2386048
2010-08-16 12:53:00 UTC,-60923.3552194,-30464.9058224,-56569.2223476,+0,-17410.1162397,-47867.6400284,-34816.3330222,-47850.1385574,-26102.7864846,-43502.6905297,-65253.9523288,-56545.2171508,-47850.66083,+0,-43499.7092865,+0,-43503.2125719,-34801.8360923,+0,-60895.6521487
2010-08-16 12:53:30 UTC,-60822.3708111,-30414.4068546,-56475.4572148,+0,-17381.2563677,-47788.29676,-34758.6219781,-47938.8587181,-26151.185584,-43583.3509471,-65374.9431816,-56650.0559243,-47939.3813417,+0,-43580.3628242,+0,-43583.8740732,-34866.3636367,+0,-61008.5575077
2010-08-16 12:54:00 UTC,-60772.4772304,-30389.4567217,-56429.1304792,+0,-17366.9975088,-47749.0954636,-34730.1085605,-47961.4079445,-26163.4867592,-43603.8516992,-65405.694367,-56676.7018783,-47961.930658,+0,-43600.8618278,-61044.2234588,-43604.3751009,-34882.7640378,+0,-61037.2536749
2010-08-16 12:54:30 UTC,-60765.5696512,-30386.0024692,-56422.7167164,+0,-17365.0234231,-47743.6681911,-34726.1609847,-47963.3433209,-26164.5425557,-43605.6112567,-65408.3337083,-56678.9888733,-47963.866042,+0,-43602.6212357,-61046.6867826,-43606.134682,-34884.1716666,+0,-61039.7166375
2010-08-16 12:55:00 UTC,-60833.0005395,-30419.7223153,-56485.3271995,-26075.6076785,-17384.2940685,-47796.648555,-34764.6966467,-47976.5913206,-26171.7695832,-43617.6556764,-65426.4003436,-56694.6439917,-47977.1141395,-21810.4050364,-43614.6647276,-61063.5486135,-43618.179255,-34893.8070994,+0,-61056.5762618
2010-08-16 12:55:30 UTC,-60781.3453985,+0,-56437.3648359,-26053.4651172,-17369.5317812,-47756.0632039,-34735.1765243,-47982.9719471,-26175.2503769,-43623.4566578,-65435.101832,-56702.1838459,-47983.4947915,-21813.3057951,-43620.4652142,-61071.6697999,-43623.9803145,-34898.4478278,+0,-61064.6962531
2010-08-16 12:56:00 UTC,-60806.8181701,+0,-56461.0165827,-26064.3843097,+0,-47776.0771146,-34749.7338236,-47926.0874118,-26144.21842,-43571.739773,-65357.5263602,-56634.9645673,-47926.6100296,-21787.4449647,-43568.7527397,-60999.2678339,-43572.2627346,-34857.074826,+0,-60992.3049378
2010-08-16 12:56:30 UTC,-60747.2634441,+0,-56405.7193693,-26038.8555006,+0,-47729.285074,-34715.699209,-48025.5393663,-26198.4719827,-43662.1570579,-65493.1525396,-56752.4848879,-48026.0623813,-21832.6577813,-43659.1623152,-61125.8491085,-43662.6812346,-34929.4077694,+0,+0
2010-08-16 12:57:00 UTC,-60863.6073599,+0,-56513.745968,-26088.7276383,+0,-47820.6962788,-34782.1879761,+0,-26201.0896535,-43666.519586,-65499.6963439,-56758.1551059,-48030.860841,-21834.8392468,-43663.5244714,-61131.9565068,-43667.0438214,-34932.8977493,+0,+0
2010-08-16 12:57:30 UTC,-60800.007579,+0,-56454.6928745,-26061.4648722,+0,-47770.7260454,-34745.8416747,+0,-26223.0064812,-43703.0454844,-65554.4852927,-56805.6298311,-48071.0366405,-21853.1038813,-43700.0472569,-61183.0915837,-43703.5702107,-34962.118111,-56814.3280773,+0
2010-08-16 12:58:00 UTC,-60787.7589305,-30397.0984797,-56443.3198706,-26056.2143501,-17371.3646751,-47761.1023045,-34738.8417595,+0,+0,-43748.1253464,-65622.1052098,-56864.222617,-48120.6211716,-21875.6458919,-43745.1232774,-61246.2019331,-43748.6506787,-34998.1815601,-56872.9324238,+0
2010-08-16 12:58:30 UTC,-60821.7522263,-30414.0974052,-56474.8830174,-26070.7859618,-17381.0794644,+0,-34758.2684079,+0,+0,-43772.2219674,+0,-56895.5423268,-48147.1256822,-21887.6953139,+0,-61279.9364235,-43772.7476236,-35017.4586215,-56904.2583121,+0
2010-08-16 12:59:00 UTC,+0,-30437.7224456,-56518.7493593,-26091.0375305,-17394.5810403,+0,-34785.267489,+0,+0,-43771.3934628,+0,-56894.4654741,-48146.2143882,-21887.2810233,+0,-61278.776544,-43771.9191079,-35016.7958259,-56903.1812465,+0
2010-08-16 12:59:30 UTC,+0,-30429.5055014,-56503.4923575,-26083.9939018,-17389.8851035,+0,-34775.8770312,+0,+0,-43719.63438,+0,-56827.1913331,-48089.2832044,-21861.3990947,+0,-61206.315501,-43720.1593294,-34975.3890652,-56835.8938352,+0
2010-08-16 13:00:00 UTC,+0,-30423.5250026,-56492.3883117,-26078.8673148,-17386.4672273,+0,-34769.0424941,+0,+0,-43714.0915472,+0,-56819.9873329,-48083.1866202,-21858.6273628,+0,-61198.5557474,-43714.6164134,-34970.9548681,-56828.6880685,+0
2010-08-16 13:00:30 UTC,+0,-30417.3535528,-56480.9293299,-26073.5770999,-17382.9402788,+0,-34761.9896609,-48097.6744212,-26237.8233898,-43727.7389627,+0,-56837.7256308,-48098.1977726,+0,+0,-61217.6616878,-43728.2640125,-34981.8726672,-56846.429868,+0
2010-08-16 13:01:00 UTC,+0,-30400.4458251,-56449.5355149,-26059.0836639,-17373.2776088,+0,-34742.6672346,-48040.0739237,-26206.4008595,-43675.3711581,+0,-56769.6603067,-48040.5970424,+0,+0,-61144.3484546,-43675.895504,-34939.9789354,-56778.3511109,-61137.3644958
2010-08-16 13:01:30 UTC,+0,-30441.2388531,-56525.2789139,-26094.0517655,+0,+0,-34789.2861709,-48020.7103914,-26195.8375621,-43657.7666978,+0,-56746.7788193,-48021.2334323,+0,+0,-61119.7027793,-43658.2908071,-34925.8955392,-56755.5317307,-61112.722444
2010-08-16 13:02:00 UTC,+0,-30474.5932676,-56587.2105009,+0,+0,+0,-34827.4041404,-47984.6292524,-26176.1543864,-43624.9633345,+0,-56704.1424816,-47985.1521489,+0,-43621.971862,-61073.7791315,-43625.4870029,+0,-56712.8868761,-61066.8055492
2010-08-16 13:02:30 UTC,+0,-30472.7438236,-56583.7765036,+0,+0,-47879.9554253,-34825.2905657,-47943.9857311,-26153.982315,-43588.0120564,-65381.9348026,-56656.1148723,-47944.5084657,-21795.601208,-43585.0237344,-61022.048537,-43588.5352282,+0,-56664.849671,-61015.0825633
2010-08-16 13:03:00 UTC,-60971.8268351,-30489.144643,-56614.2291093,+0,+0,-47905.7241637,-34844.0336904,-47883.2328105,-26120.840055,-43532.7782077,-65299.0838744,-56584.3244058,-47883.7553045,-21767.9816837,-43529.7945966,-60944.7229355,-43533.3006372,+0,-56593.0448547,-60937.7683397
2010-08-16 13:03:30 UTC,-60908.5999294,-30457.5563115,-56555.5222301,+0,-17405.8991502,-47856.0468968,-34807.9004818,-47938.9619829,-26151.2668048,-43583.4446879,-65375.0837372,-56650.1784138,-47939.4846974,-21793.3173086,-43580.4567559,-61015.6543692,-43583.9677983,+0,-56658.9120248,-61008.6893372
2010-08-16 13:04:00 UTC,-60878.49575,-30442.5021768,-56527.5701685,+0,-17397.2958148,-47832.394097,-34790.6964041,-47942.9761065,-26153.4566155,-43587.0941506,-65380.5579414,-56654.9218201,-47943.4988371,-21795.1422118,-43584.105907,-61020.7634987,-43587.61731,+0,-56663.6563799,-61013.7977144
2010-08-16 13:04:30 UTC,-60948.7309395,+0,-56592.7843151,-26125.2166652,-17417.3680074,-47887.5777596,-34830.8347399,-47979.2558396,-26173.2481675,-43620.0780669,-65430.0339081,-56697.7928308,-47979.7787146,-21811.635722,-43617.0870111,-61066.9399149,-43620.6016696,+0,-56706.5359564,-61059.9673388
2010-08-16 13:05:00 UTC,-60888.9015779,+0,-56537.2322623,-26099.569976,-17400.2695258,-47840.5699745,-34796.643116,-47998.8568609,-26183.9409451,+0,-65456.7643839,-56720.9551871,-47999.37986,-21820.546649,-43634.905895,-61091.8877959,-43638.4222034,-34910.0010862,-56729.7025836,-61084.9118279
2010-08-16 13:05:30 UTC,-60919.1214125,+0,-56565.2170392,-26112.4895757,-17408.8829304,-47864.2504577,-34813.8673292,-47952.8117055,-26158.8220972,+0,-65393.9709619,-56666.5445788,-47953.334521,-21799.6135775,-43593.0472612,-61033.2820651,-43596.5594374,-34876.511733,-56675.2811035,-61026.3147174
2010-08-16 13:06:00 UTC,-60931.0364001,+0,-56576.2802071,-26117.5970565,-17412.2880513,-47873.6120175,-34820.6765445,-47935.5558101,-26149.4085509,+0,-65370.4384814,-56646.153644,-47936.0785571,-21791.7686938,-43577.3603078,-61011.318965,-43580.8709356,-34863.9612537,-56654.8860944,-61004.3548477
2010-08-16 13:06:30 UTC,-60930.4408084,+0,-56575.7271952,-26117.3417499,-17412.1178402,-47873.2133894,+0,-47926.9807368,-26144.7306218,+0,-65358.7443476,-56636.0206579,-47927.5034498,-21787.8702895,-43569.5648982,-61000.4047127,-43573.0747562,-34857.7244703,-56644.7510826,-60993.4422016
2010-08-16 13:07:00 UTC,-60932.7493802,-30469.5923218,-56577.8707239,-26118.3313428,+0,-47875.0272306,+0,-47913.510367,+0,+0,-65340.3743227,-56620.1030015,-47914.0330266,-21781.7463827,-43557.3192826,-60983.2597845,-43560.8279312,-34847.927262,-56628.8302439,-60976.2997967
2010-08-16 13:07:30 UTC,-60962.2386748,-30484.3389325,-56605.2517874,-26130.9914699,+0,-47898.1969227,+0,-47953.0406167,+0,+0,-65394.2831368,-56666.8150777,-47953.5634332,-21799.7176456,-43593.2553592,-61033.5734209,-43596.7675565,-34876.6782239,-56675.5516577,-61026.6060293
2010-08-16 13:08:00 UTC,-60943.6434076,-30475.0400609,-56587.9859218,-26123.0204087,+0,-47883.5866506,+0,-47912.264585,+0,+0,-65338.675406,-56618.6308859,-47912.7872399,-21781.1800252,-43556.1867697,-60981.6741684,-43559.6953072,-34847.0682007,-56627.3578357,-60974.7144126
2010-08-16 13:08:30 UTC,-60855.9837538,-30431.2043946,-56506.5931839,-26085.4441517,+0,-47814.7126003,+0,-48012.0879917,+0,+0,-65474.8822188,+0,+0,+0,-43646.9340239,-61108.7282225,-43650.4515188,-34919.6715013,-56745.3406604,-61101.7497793
2010-08-16 13:09:00 UTC,-60834.2880734,-30420.3551084,-56486.4485603,-26076.1440632,-17384.6388622,-47797.666339,+0,-48037.4310043,+0,+0,-65509.4434668,+0,+0,+0,-43669.9727971,-61140.9845101,-43673.4925662,-34938.1039155,-56775.2939581,-61134.0013233
2010-08-16 13:09:30 UTC,-60799.7866816,-30403.1021133,-56454.4137252,-26061.3546679,-17374.7788927,-47770.5586508,+0,-48001.422886,-26185.3407792,-43640.2312853,-65460.3378016,+0,+0,+0,-43637.2386118,-61095.1538022,-43640.7551501,-34911.9145846,-56732.735408,-61088.1773544
2010-08-16 13:10:00 UTC,-60739.6041411,-30373.0067134,-56398.5339091,-26035.5566101,-17357.5795212,-47723.2733625,-34711.2761726,-48031.826016,-26201.9263909,-43667.8723831,-65501.7995795,+0,+0,+0,-43664.8774546,-61133.8504789,-43668.3966107,-34934.0272605,-56768.6692126,-61126.8686206
2010-08-16 13:10:30 UTC,-60638.7681773,-30322.5820076,-56304.906871,-25992.3321764,-17328.7740196,-47644.0467092,-34653.6501153,-48041.0739526,-26206.9713845,-43676.280195,-65514.411349,+0,+0,-21839.7393036,-43673.2845496,-61145.6211436,-43676.8045357,-34940.7534458,-56779.5994917,-61138.6375542
2010-08-16 13:11:00 UTC,-60696.5290135,-30351.466278,-56358.5382907,-26017.0919886,-17345.2812082,-47689.4293043,-34686.6594619,-47989.2040376,-26178.6749772,-43629.1223801,-65443.6743367,+0,+0,-21816.1581777,-43626.130755,-61079.6017277,-43629.6460869,-34903.027554,-56718.293639,-61072.6278468
2010-08-16 13:11:30 UTC,-60737.0893554,-30371.7491528,-56396.1989095,+0,-17356.8727498,-47721.2974995,-34709.8390148,-47926.6137636,-26144.5303305,-43572.2180925,-65358.3175542,+0,+0,-21787.7033561,-43569.2313195,-60999.9375654,-43572.7410347,-34857.5045585,-56644.3172279,-60992.9754026
2010-08-16 13:12:00 UTC,-60746.6797546,-30376.544992,-56405.1036758,+0,-17359.6135433,-47728.8326606,-34715.3197668,-47877.6838292,-26117.8377577,-43527.789765,-65291.5899034,+0,+0,-21765.4588031,-43524.7501976,-60937.6601209,-43528.2555198,-34821.9169648,-56586.4861808,-60930.7071243
2010-08-16 13:12:30 UTC,-60801.9247108,-30404.1711526,-56456.3990844,+0,+0,-47772.2385337,-34746.8913304,-47856.5613115,-26106.314866,-43508.5860631,-65262.7843062,+0,-47857.0837935,-21755.8560729,-43505.5481837,+0,-43509.0516098,-34806.5541899,-56561.5211502,-60903.8265896
