# file...... Output/Qh/house_Qh_file_013.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13C_tm_1_C_13_Meter_30_241:Qh,house_1_14C_tm_1_C_14_Meter_30_242:Qh,house_1_15C_tm_1_C_15_Meter_30_243:Qh,house_1_1C_tm_1_C_1_Meter_31_244:Qh,house_1_2C_tm_1_C_2_Meter_31_245:Qh,house_1_3C_tm_1_C_3_Meter_31_246:Qh,house_1_4C_tm_1_C_4_Meter_31_247:Qh,house_1_5C_tm_1_C_5_Meter_31_248:Qh,house_1_6C_tm_1_C_6_Meter_31_249:Qh,house_1_7C_tm_1_C_7_Meter_31_250:Qh,house_1_8C_tm_1_C_8_Meter_31_251:Qh,house_1_1C_tm_1_C_1_Meter_32_252:Qh,house_1_2C_tm_1_C_2_Meter_32_253:Qh,house_1_3C_tm_1_C_3_Meter_32_254:Qh,house_1_4C_tm_1_C_4_Meter_32_255:Qh,house_1_5C_tm_1_C_5_Meter_32_256:Qh,house_1_6C_tm_1_C_6_Meter_32_257:Qh,house_1_7C_tm_1_C_7_Meter_32_258:Qh,house_1_8C_tm_1_C_8_Meter_32_259:Qh,house_1_1A_tm_1_A_1_Meter_33_260:Qh
2010-08-16 15:31:30 UTC,-56194.7860571,-43231.7626915,+0,-21778.3278004,-56611.5110527,+0,-30487.9095435,-39195.0707494,+0,-56612.1610974,-34841.8576829,-26129.4171056,-56602.1681469,-21774.1378937,+0,-13065.3864389,+0,-43545.791092,-26128.8957123,-56414.2642823
2010-08-16 15:32:00 UTC,-56169.3291762,-43212.1775567,+0,-21767.5600186,-56583.5225484,+0,-30472.8357191,-39175.6925666,+0,-56584.1722304,-34824.6314971,-26115.0092277,-56570.9594609,-21762.1316223,+0,-13058.1820185,-43521.5103523,-43521.7802681,-26114.4881863,-56402.6225035
2010-08-16 15:32:30 UTC,-56209.59511,-43243.1559682,+0,-21782.6316402,-56622.697948,+0,-30493.9344917,-39202.8161329,+0,-56623.3481377,-34848.7429215,-26133.0888767,-56610.1215151,-21777.1976281,+0,-13067.222447,-43551.6400959,-43551.9101229,-26132.5673938,-56445.9531771
2010-08-16 15:33:00 UTC,-56193.1504831,-43230.50437,+0,-21776.3581038,-56606.3912554,+0,+0,-39191.5259952,-47899.9767972,-56607.0412337,-34838.7065826,-26126.57331,-56596.0082445,+0,+0,-13063.964446,-43540.7819009,-43541.0518879,-26126.0519862,-56462.6789404
2010-08-16 15:33:30 UTC,-56228.1943327,-43257.4651944,+0,-21790.8966419,-56644.1810222,+0,+0,-39217.6902014,-47931.9546132,-56644.8314902,-34861.9651862,-26144.9101064,-56635.7273038,+0,+0,-13073.1334567,-43571.3401812,-43571.6102811,+0,-56480.5375617
2010-08-16 15:34:00 UTC,-56176.2584908,-43217.5085934,+0,-21771.1109143,-56592.7523284,-39182.7655645,+0,-39182.0829176,-47888.4354956,-56593.40213,-34830.3121832,-26121.7678948,-56585.5993071,+0,+0,-13061.5615779,-43532.7736742,-43533.0436315,+0,-56536.9431125
2010-08-16 15:34:30 UTC,-56215.4128355,-43247.6318085,+0,-21787.6285743,-56635.6863913,-39212.4921467,+0,-39211.8088401,-47924.7664307,-56636.3367492,-34856.7369653,-26141.5855436,-56628.5260181,+0,+0,-13071.4710643,-43565.7997957,-43566.069875,+0,-56500.3261161
2010-08-16 15:35:00 UTC,-56207.3770745,-43241.4495329,+0,-21787.127589,-56634.3841884,-39211.5905307,+0,-39210.9072441,-47923.6645028,-56635.0345295,-34855.935494,-26142.9240477,+0,+0,+0,-13072.1403611,-43568.0304133,-43568.3005009,+0,-56493.142597
2010-08-16 15:35:30 UTC,-56197.3937964,-43233.7691568,+0,-21781.9912843,-56621.0329655,-39202.34656,-30496.5867468,-39201.6634508,-47912.3667348,-56621.6831459,-34847.7183217,-26134.2252932,+0,-21778.1445957,-52263.7735602,-13067.7907222,-43553.533811,-43553.8038289,+0,-56498.7150269
2010-08-16 15:36:00 UTC,-56190.8332372,-43228.7218208,+0,-21781.5623969,+0,-39201.5746979,-30492.4375959,-39200.8916058,-47911.4233881,-56620.5683321,-34847.0321921,-26132.865963,+0,-21777.0118482,-52261.055215,+0,-43551.2684865,-43551.538496,-26132.3444683,-56484.3627899
2010-08-16 15:36:30 UTC,-56136.5334801,-43186.9465511,-56137.7104669,-21761.2438585,+0,-39165.0077331,-30463.993661,-39164.3254526,-47866.7323432,-56567.7540298,-34814.5268044,-26108.4904281,+0,-21756.699399,-52212.309799,+0,-43510.646646,-43510.9165056,-26107.9695286,-56518.8775485
2010-08-16 15:37:00 UTC,-56139.0830247,-43188.9080319,-56140.2600604,-21761.4802437,+0,-39165.4331516,-30464.3245767,-39164.7508616,-47867.2522767,-56568.3684688,-34814.9049707,-26108.7740121,+0,-21756.9357132,-52212.8769008,+0,-43511.1192386,-43511.3891,-26108.2531057,-56520.8493471
2010-08-16 15:37:30 UTC,-56106.1407164,-43163.5640164,-56107.3171221,-21748.123746,+0,-39141.3956673,-30445.6268075,-39140.713911,-47837.8743866,-56533.6507139,-34793.537385,-26092.7506281,+0,-21743.5832198,-52180.8338506,+0,-43484.4162623,-43484.6860252,-26092.230113,-56521.9794581
2010-08-16 15:38:00 UTC,-56098.16635,-43157.4289741,-56099.3426033,-21745.2051814,+0,-39136.1431712,-30441.541107,-39135.4615314,-47831.4549437,-56526.0644425,-34788.8682956,+0,+0,-21741.0373803,-52174.7243951,-13045.5243608,-43479.3249665,-43479.5947107,-26089.1751055,-56513.0454549
2010-08-16 15:38:30 UTC,-56111.2593462,-43167.5020112,-56112.4358497,-21750.4560653,+0,-39145.5931065,-30448.8918226,-39144.9112569,-47843.0043704,-56539.7131479,-34797.2686049,+0,+0,-21746.2868393,-52187.3219433,-13048.6743237,-43489.8230942,-43490.092877,-26095.4744566,+0
2010-08-16 15:39:00 UTC,-56089.5510469,-43150.8008297,-56090.7271356,-21742.5750257,+0,-39131.4097201,-30437.8591504,-39130.7281855,-47825.6698623,-56519.2278371,-34784.6605999,+0,+0,-21738.4079383,-52168.4143122,-13043.9465516,-43474.0664785,-43474.3362033,-26086.0197751,+0
2010-08-16 15:39:30 UTC,-56072.8928139,-43137.9848936,-56074.0685842,-21736.078325,+0,-39119.7177076,-30428.7644151,-39119.0364325,-47811.3802364,-56502.340861,-34774.267246,+0,+0,-21731.9130009,-52152.8278897,-13040.0492333,-43461.0775815,-43461.3472586,-26078.2258499,+0
2010-08-16 15:40:00 UTC,-56056.1423664,-43125.0980124,-56057.3178167,-21727.4495827,-56479.263693,-39104.1886931,-30416.6850336,-39103.5077628,-47792.4011421,-56479.9120366,+0,+0,-56466.5168374,-21721.9517558,-52128.9230907,-13034.0719405,-43441.1565912,-43441.4261951,-26066.2723553,+0
2010-08-16 15:40:30 UTC,-56011.2295862,+0,-56012.4041634,-21708.5120054,-56430.0390793,-39070.1067884,-30390.174247,-39069.4265875,-47750.7471996,-56430.6867974,+0,+0,-56417.3079198,-21703.0208074,-52083.4928269,-13022.7123763,-43403.297468,-43403.5669169,-26043.5552265,+0
2010-08-16 15:41:00 UTC,-55994.9244344,+0,-55996.0987004,-21701.4142438,-56411.5899972,-39057.3330569,-30380.2380864,-39056.6531397,-47735.1355295,-56412.2374764,+0,-26034.6704872,-56396.9378843,-21695.1842638,-52064.6868449,-13018.0100206,-43387.6255607,-43387.8949523,-26034.1513737,+0
2010-08-16 15:41:30 UTC,-55998.1494447,+0,-55999.323772,-21701.7286032,-56412.4071069,-39057.8988051,-30380.6781585,-39057.2188753,-47735.82697,-56413.0545965,+0,-26035.0475665,-56397.754671,+0,-52065.4409166,-13018.1985728,-43388.253964,-43388.5233578,-26034.5284439,+0
2010-08-16 15:42:00 UTC,-55996.7492174,+0,-55997.9235181,-21701.6286052,-56412.1471831,-39057.7188399,-30380.5381711,-39057.0389141,-47735.6070219,-56412.7946694,+0,-26035.6690637,-56399.1008855,+0,-52066.6837664,-13018.5093423,-43389.2896891,-43389.5590867,-26035.1499259,+0
2010-08-16 15:42:30 UTC,-56039.4857979,+0,-56040.6609145,+0,-56457.0857022,-39088.8332644,-30404.7408026,-39088.1526477,-47773.634135,-56457.7337706,+0,-26056.0790465,-56443.3106296,+0,-52107.498994,-13028.715016,-43423.3029334,-43423.5724556,-26055.55941,-56418.5710945
2010-08-16 15:43:00 UTC,+0,+0,-56058.454229,+0,-56470.3968889,-39098.0496323,+0,-39097.3688108,-47784.8981023,-56471.0451298,+0,-26062.2220355,-56456.6168616,+0,-52119.7835459,-13031.786716,-43433.5402268,-43433.8097866,-26061.702249,-56432.3576627
2010-08-16 15:43:30 UTC,+0,+0,-56081.802977,+0,-56494.1765381,-39114.5141289,+0,-39113.8329419,-47805.0205146,-56494.8250871,-34769.6416897,-26073.2620445,-56480.5304535,+0,-52141.8610016,-13037.3070895,-43451.9384063,-43452.2080336,-26072.7419883,-56412.1042406
2010-08-16 15:44:00 UTC,+0,-43148.5490104,-56087.7998606,+0,-56498.557384,-39117.5473284,+0,-39116.866074,-47808.7275998,-56499.2059898,-34772.3379848,-26074.5404504,-56483.299589,-21728.4084199,-52144.4175168,-13037.9463352,-43454.0688703,-43454.3385055,-26074.0203629,-56442.003146
2010-08-16 15:44:30 UTC,+0,-43142.8500309,-56080.3921502,-21731.2099377,-56489.0374022,-39110.9559063,+0,-39110.2747982,-47800.671762,-56489.6858847,-34766.4786869,-26070.4768597,-56474.4975079,-21725.0221772,-52136.2912783,-13035.914404,-43447.2968946,-43447.5665049,-26069.9568715,-56425.8985055
2010-08-16 15:45:00 UTC,+0,-43140.2206854,-56076.9741575,-21730.0188385,-56485.9408907,+0,+0,-39108.1309781,-47798.051561,-56486.5893452,-34764.5730164,-26068.4543628,-56470.1160786,-21723.3367816,-52132.2465519,-13034.9031164,-43443.926281,-43444.1958629,-26067.934407,-56427.1649107
2010-08-16 15:45:30 UTC,+0,-43161.5233699,-56104.6640482,-21743.3092307,-56520.4863686,+0,+0,-39132.0489621,-47827.2840503,-56521.1352706,-34785.8348471,-26085.8835006,-56507.8690657,-21737.8607078,-52167.1007833,-13043.6182678,+0,-43473.2416354,-26085.3631191,-56405.4824166
2010-08-16 15:46:00 UTC,+0,-43152.5842805,-56093.0447421,-21738.5471541,-56508.108388,+0,-30432.220409,-39123.4789159,-47816.8097653,-56508.7571297,-34778.2165265,-26081.0789247,-56497.4619473,-21733.8569924,-52157.4927461,+0,+0,-43465.234778,-26080.5586605,-56399.4467301
2010-08-16 15:46:30 UTC,+0,-43163.1843656,-56106.8230619,-21744.2501678,-56522.9321293,+0,-30440.2040615,-39133.7423144,-47829.3536606,-56523.5810631,-34787.3401484,-26087.9205993,-56512.2815934,-21739.5582485,-52171.1745077,+0,+0,-43476.6364736,-26087.400168,-56380.9932461
2010-08-16 15:47:00 UTC,+0,-43135.7283464,-56071.1348758,-21730.1892652,-56486.3838779,+0,-30420.5201954,-39108.4376857,-47798.4264181,-56487.0323381,-34764.8456633,-26071.0523042,-56475.7434394,-21725.5016798,-52137.4418318,+0,+0,-43448.5253493,-26070.5322849,-56368.8197254
2010-08-16 15:47:30 UTC,+0,-43137.0898229,-56072.9045654,-21731.7771182,-56490.5111558,+0,-30422.7430317,-39111.295257,-47801.9189332,-56491.1596695,-34767.385894,-26072.9571871,-56479.8695772,-21727.0890434,-52141.2511557,+0,+0,-43451.6998492,-26072.4371213,-56379.6744052
2010-08-16 15:48:00 UTC,-56034.6759739,-43108.5833616,-56035.8509835,-21717.6831665,-56453.8770021,-39086.6117474,-30403.0129004,-39085.9311526,-47770.9189998,-56454.5250412,-34744.8385379,+0,-56445.4943552,-21713.8645743,-52109.5153364,-13029.2192729,+0,-43425.2528051,-26056.5677578,-56350.5688592
2010-08-16 15:48:30 UTC,-56077.109278,-43141.2292324,-56078.2850983,-21736.5090316,-56502.8107333,-39120.4923668,-30429.3672402,-39119.8110198,-47812.3268735,+0,-34774.9559596,+0,-56495.7807023,-21733.2102016,-52155.9405904,-13040.8277093,+0,+0,-26079.7825115,-56308.7927048
2010-08-16 15:49:00 UTC,-56073.1262227,-43138.1648869,-56074.301967,-21733.997749,-56496.2832016,-39115.9728502,-30425.8516942,-39115.2916035,-47806.8032562,+0,-34770.938436,+0,-56486.0346187,-21729.4607924,-52146.9428321,-13038.5778584,-43456.1733806,+0,-26075.2832202,-56301.7922804
2010-08-16 15:49:30 UTC,-56019.9612985,-43097.2626926,-56021.1360271,-21714.1776619,-56444.765207,-39080.3029446,-30398.1055423,-39079.6224899,-47763.2085709,+0,-34739.2304683,+0,-56434.5304252,-21709.6466481,-52099.3932404,-13026.6882861,-43416.5480753,+0,-26051.5062461,-56310.7390799
2010-08-16 15:50:00 UTC,-56021.6099738,-43098.5313015,-56022.7847187,-21766.8241259,-56581.6077151,-39175.0497444,-30471.8052998,-39174.3671594,-47879.0051965,+0,-34823.4535719,+0,-56571.3355838,-21762.2770464,-52225.6944861,-13058.2694498,-43521.8008726,+0,-26114.6627364,-56472.295734
2010-08-16 15:50:30 UTC,-56025.6615055,-43101.6483294,-56026.8363279,-21768.3883051,-56585.6734582,-39177.8647738,-30473.9949952,-39177.1821264,-47882.4456407,+0,-34825.9559296,+0,-56575.4002384,+0,-52229.4470477,-13059.2077617,-43524.9280581,+0,-26116.5391891,-56502.0987572
2010-08-16 15:51:00 UTC,-56028.3944487,-43103.7509068,-56029.5693232,-21769.2881502,-56588.0124102,-39179.4842117,-30475.2546891,-39178.8015283,-47884.424869,+0,-34827.3954927,-26117.9908096,-56577.4156959,+0,-52231.3077536,-13059.6730232,-43526.4786716,+0,-26117.4696272,-56501.5690698
2010-08-16 15:51:30 UTC,-56061.6294131,-43129.3200764,-56062.8049226,-21781.9701655,-56620.976551,-39202.307843,-30493.0082506,-39201.6246532,-47912.3192254,+0,-34847.6840505,-26133.2048971,-56610.3707035,+0,-52261.7324009,-13067.280575,-43551.8329562,+0,-26132.6833432,-56469.3078467
2010-08-16 15:52:00 UTC,-56049.9067807,-43120.3013222,-56051.0820662,-21776.3316292,-56606.3204019,-39192.1602543,-30485.1148599,-39191.4772897,-47899.9171474,+0,-34838.6635779,-26124.9490321,-56592.4877977,+0,-52245.2225852,-13063.1523668,-43538.0745531,-43538.3444662,-26124.4276798,-56491.0134845
2010-08-16 15:52:30 UTC,-56041.015518,-43113.4608697,-56042.1906337,-21773.6785765,-56599.424368,-39187.3855953,-30481.4008496,-39186.7027366,-47894.0817026,+0,-34834.4192514,-26121.7665766,-56585.594328,+0,-52238.858412,-13061.5610328,-43532.7709892,-43533.0408827,-26121.245302,-56489.1772359
2010-08-16 15:53:00 UTC,-56013.7368247,-43092.4741297,-56014.9114193,-21760.2058887,-56564.4050481,-39163.1390035,-30462.5404254,-39162.4566829,-47864.448247,-56565.0545312,-34812.8657845,-26105.7200764,-56550.836246,-21754.3907609,-52206.7691333,-13053.5372467,-43506.0294889,-43506.2992837,-26105.1991936,-56487.1669813
2010-08-16 15:53:30 UTC,-56005.0056881,-43085.756869,-56006.180116,-21756.062996,-56553.6365004,-39155.6831026,-30456.7407873,-39155.0009474,-47855.3358691,-56554.285844,-34806.2380276,-26100.7504037,-56540.0715132,-21750.2494682,-52196.8309405,-13051.0522442,-43497.7475269,-43498.0172911,-26100.2296422,-56500.8544976
2010-08-16 15:54:00 UTC,-55990.8009405,-43074.8285105,-55991.9750973,-21751.6332261,-56542.1222769,-39147.7109127,+0,-39147.0289344,-47845.5924982,-56542.7714714,-34799.1513273,-26094.9740993,-56527.5595471,-21745.4359989,-52185.2796712,-13048.1638991,-43488.1213126,-43488.3910414,-26094.4534788,-56500.2808173
2010-08-16 15:54:30 UTC,-56020.3149569,-43097.5349862,-56021.4896771,-21766.3447302,-56580.3616304,-39174.1869833,+0,-39173.5044175,-47877.9507558,-56581.0113203,+0,-26112.9860205,-56566.5748975,-21760.4455663,-52221.2993361,-13057.1704614,-43518.1381881,-43518.4080276,+0,-56498.9017775
2010-08-16 15:55:00 UTC,-55963.7275359,-43053.9999139,-55964.9011606,-21743.7014603,-56521.504881,-39133.4360022,+0,-39132.7543141,-47828.1460695,-56522.1538203,+0,-26085.8239506,-56507.7390306,-21737.8110392,+0,-13043.5885469,-43472.8724666,-43473.1421234,+0,-56505.5325322
2010-08-16 15:55:30 UTC,-55971.5992989,-43060.0560196,-55972.7730739,-21747.9285151,-56532.4921893,-39141.0433682,+0,-39140.3615112,-47837.4435634,-56533.1412709,+0,-26092.6805922,-56522.5910974,-21743.5247675,+0,-13047.0170968,-43484.2990629,-43484.5687619,+0,-56499.9780209
2010-08-16 15:56:00 UTC,-55984.922905,-43070.3064761,-55986.0969343,-21753.3038038,-56546.4640825,-39150.7171937,+0,-39150.035122,-47849.266622,-56547.1133451,+0,-26099.1292211,-56536.559375,-21748.8984935,+0,-13050.2416267,-43495.0457061,-43495.3154447,+0,-56463.6668949
2010-08-16 15:56:30 UTC,-55972.0711937,-43060.4190698,-55973.2449777,-21747.0913426,-56530.3161416,-39139.5367216,-30444.1813047,-39138.854898,-47835.6021852,-56530.965195,+0,-26092.1386101,-56521.4171182,-21743.0731267,+0,-13046.7460877,-43483.3958495,-43483.6655451,+0,-56446.8676837
2010-08-16 15:57:00 UTC,-55963.0246562,-43053.4591566,-55964.1982675,-21742.7888608,-56519.1327775,-39131.7936109,-30438.1582578,-39131.1119592,-47826.1387882,-56519.781686,+0,-26086.0841524,-56508.3026497,-21738.0278687,+0,-13043.7186565,-43473.306093,-43473.5757514,-26085.5637325,-56436.1859335
2010-08-16 15:57:30 UTC,-55971.997687,-43060.3625179,-55973.1714697,-21747.9062425,-56532.4342961,-39141.0032844,-30445.3220835,-39140.3214283,-47837.3945741,-56533.083377,+0,-26092.2232406,-56521.6004345,-21743.1436504,+0,-13046.7884057,-43483.536886,-43483.8065822,-26091.7026707,-56465.780176
2010-08-16 15:58:00 UTC,-55967.2481136,-43056.7084547,-55968.4218056,-21745.0908124,-56525.1161992,-39135.936398,-30441.3807612,-39135.2546544,-47831.201978,-56525.7651853,-34788.6846827,-26089.8205061,-56516.3959085,-21741.1414207,+0,+0,-43479.5327281,-43479.8024096,-26089.2999949,-56454.4005077
2010-08-16 15:58:30 UTC,-55979.3717035,-43066.0356839,-55980.5456268,-21749.0372047,-56535.3739873,-39143.0386603,-30446.9053183,-39142.3567591,-47839.8821495,-56536.0231062,-34794.9980803,+0,-56528.5860384,-21745.8310767,+0,+0,-43488.9113344,-43489.1810504,-26094.9275823,-56441.605611
2010-08-16 15:59:00 UTC,-55991.9605528,-43075.7208591,-55993.1347165,-21753.0540782,-56545.8149744,-39150.267766,-30452.528542,-39149.5857042,-47848.7173449,-56546.4642286,-34801.4242326,+0,-56535.1549219,-21748.3581875,-52192.2921378,+0,-43493.9651754,-43494.23491,-26097.9601154,-56437.1447822
2010-08-16 15:59:30 UTC,-55985.7915325,-43070.9747511,-55986.9655784,-21750.2510168,-56538.5290264,-39145.223139,-30448.6045345,-39144.5411892,-47842.5519535,-56539.1781863,-34796.939924,+0,-56527.870934,-21745.5559698,-52185.5674306,+0,-43488.3611617,-43488.6308756,-26094.597454,-56437.0177318
2010-08-16 16:00:00 UTC,-55982.9677878,-43068.8025203,-55984.1417649,+0,-56538.3158864,-39145.0756771,-30448.4899507,-39144.3937041,-47842.371668,-56538.9650552,-34796.8088882,+0,-56527.5864495,+0,-52185.3050685,-13048.1704036,-43488.1425682,-43488.4122659,-26094.4663425,-56442.8175255
2010-08-16 16:00:30 UTC,-55988.5698241,-43073.112422,-55989.7439082,+0,-56549.283516,+0,-30454.396809,-39151.9872765,-47851.6525098,-56549.932827,-34803.559175,+0,-56537.2624281,+0,-52194.2381043,-13050.4040709,-43495.5868858,-43495.8566109,-26098.9332695,-56467.6848744
2010-08-16 16:01:00 UTC,-56007.8181055,-43087.9210007,-56008.9925572,+0,-56564.3560887,+0,-30462.5144741,-39162.4229561,-47864.4069668,-56565.005595,-34812.8359454,-26105.5162586,-56550.3937248,+0,-52206.3611505,-13053.4353865,-43505.6895886,-43505.959351,-26104.9953475,-56478.7463054
2010-08-16 16:01:30 UTC,-55998.8811005,-43081.0453557,-56000.0553814,+0,-56555.9599581,+0,-30457.9925531,-39156.6097924,-47857.3021353,-56556.6093555,-34807.6683484,-26101.6415414,-56542.0007594,+0,-52198.6126153,-13051.4978984,-43499.2323709,-43499.5021094,-26101.1207251,-56489.4952671
2010-08-16 16:02:00 UTC,-55961.7705708,-43052.494536,-55962.9441432,-21742.2799008,-56517.8093527,+0,-30437.4457057,-39130.1957549,-47825.0189763,-56518.4582559,-34784.1876577,-26084.365602,-56504.5796092,+0,-52164.0647438,-13042.8593515,-43470.4420097,-43470.7116421,-26083.8452075,-56457.9075601
2010-08-16 16:02:30 UTC,-55942.1563557,-43037.4044273,-55943.3295537,-21732.2282111,-56491.6821747,+0,-30423.374339,-39112.106284,-47802.9100783,-56492.3307393,-34768.107069,-26071.5644453,-56476.8512192,-21725.9283865,-52138.4654001,-13036.4583454,-43449.1088762,-43449.37843,-26071.0443634,-56460.1389761
2010-08-16 16:03:00 UTC,-55965.3912004,-43055.2800516,-55966.564842,-21741.6776448,-56516.2439185,+0,-30436.602607,-39129.1119076,-47823.6943013,-56516.8928014,-34783.2241745,-26082.8991515,-56501.4031523,-21735.373744,-52161.1321826,-13042.1260773,-43467.998169,-43468.2677924,-26082.3787928,-56428.5719373
2010-08-16 16:03:30 UTC,-55981.2576712,-43067.4868496,-55982.4316156,-21748.6419451,+0,-39142.3270866,-30446.3519354,-39141.6451746,-47839.0124234,-56534.9952184,-34794.36559,-26090.9887047,-56518.9258108,-21742.1148736,-52177.3094127,-13046.1711242,-43481.4794134,-43481.7490864,-26090.4681485,-56408.3729896
2010-08-16 16:04:00 UTC,-56001.2167251,-43082.8422583,-56002.3910507,-21756.7274269,+0,-39156.878405,-30457.6708064,-39156.19617,-47856.7966071,-56556.01194,-34807.30066,-26100.6871414,-56539.933447,-21750.1967065,-52196.7040362,-13051.0206666,-43497.6418625,-43497.9115952,-26100.1663483,-56418.4271872
2010-08-16 16:04:30 UTC,-56000.0658804,-43081.956861,-56001.240184,-21757.6222866,+0,-39158.4888707,-30458.9235212,-39157.8066,-47858.76487,-56558.3379638,-34808.7322475,-26101.7605148,-56542.2584652,-21751.0911625,-52198.8505341,-13051.5573891,-43499.4306398,-43499.7003791,-26101.2396954,-56417.6759651
2010-08-16 16:05:00 UTC,-56012.0758946,-43091.1967116,-56013.2504277,-21762.4771438,+0,-39167.2260833,-30465.7198388,-39166.5436187,-47869.4432285,-56570.9572717,-34816.4989978,-26107.583857,-56554.8723184,-21755.943829,-52210.4958678,-13054.4692547,-43509.1352423,-43509.4050174,-26107.0628954,-56399.5182733
2010-08-16 16:05:30 UTC,-56032.747669,-43107.100448,-56033.922597,-21772.566936,+0,-39185.4375028,+0,-39184.7546341,-47891.700678,-56597.2603415,-34832.6876328,-26120.7551783,-56583.4025199,-21766.9196619,-52236.8354559,-13061.0553553,+0,-43531.355112,-26120.2338951,-56389.357967
2010-08-16 16:06:00 UTC,-56044.8641543,-43116.4222109,-56045.8456169,-21777.5160662,+0,-39194.344402,+0,-39193.6613357,-47902.5864226,-56610.1247311,-34840.605222,-26126.6919735,-56596.2621239,-21771.8668704,-52248.70767,-13064.0239512,+0,-43541.248821,-26126.1705454,-56378.2975992
2010-08-16 16:06:30 UTC,-56031.0437201,-43105.7895227,-56032.0250162,-21771.3788738,+0,-39183.2993593,+0,-39182.6165381,-47889.0875033,-56594.1721836,-34830.7869779,-26119.2749997,-56580.2850283,-21765.7203341,-52233.9573326,-13060.335693,+0,-43528.9566281,-26118.7947018,-56424.954327
2010-08-16 16:07:00 UTC,-56028.7914436,-43104.0567435,-56029.7727124,-21772.1751353,+0,-39184.7323835,+0,-39184.0495305,-47890.8389025,-56596.2419257,-34832.0608327,-26120.2301618,-56582.3539983,-21766.5162856,-52235.8674418,-13060.8133074,+0,-43530.5484174,-26119.7498436,-56442.1411909
2010-08-16 16:07:30 UTC,-56035.0746283,-43108.8906835,-56036.0559729,-21772.8414099,-56597.3238544,-39185.9314706,+0,-39185.248591,-47892.3043907,-56597.9737878,-34833.1267345,-26121.8694797,-56585.9049107,-21767.8823548,-52239.1457075,-13061.6330237,+0,-43533.1779477,-26121.3891266,-56453.1104593
2010-08-16 16:08:00 UTC,-56009.8600257,-43089.4919428,-56010.8410665,-21761.2415406,-56567.1724361,-39165.0553051,-30464.0312799,-39164.3728887,-47866.7901686,-56567.6054153,-34814.5693329,-26108.4280723,-56556.7895885,-21756.6814206,-52212.2659255,-13054.91185,+0,-43510.7777878,-26107.9480053,-56477.8030322
2010-08-16 16:08:30 UTC,-56035.0456345,-43108.8683774,-56036.0269788,-21770.2772664,-56590.6589029,-39181.3168079,-30476.6804325,-39180.6340306,-47886.6644885,-56591.092007,-34829.024633,-26119.2680287,-56580.2699287,-21765.7145251,-52233.9433922,-13060.3322073,+0,-43528.8426188,-26118.7877309,-56464.6019572
2010-08-16 16:09:00 UTC,-55999.4011438,-43081.4454489,-56000.3820586,-21755.6979524,-56552.7630466,-39155.0785668,-30456.2707864,-39154.3963718,-47854.5968991,-56553.1959492,-34805.7007339,+0,-56541.093259,-21750.6428968,-52197.7747951,-13051.2884051,-43498.534176,-43498.7016615,-26100.7017767,-56482.7672962
2010-08-16 16:09:30 UTC,-56007.1023044,-43087.3703028,-56008.083312,-21759.2258716,-56561.9331278,-39161.4277258,-30461.2095357,-39160.7453898,-47862.3566501,-56562.3660793,-34811.3446774,+0,-56551.8742978,+0,-52207.7280423,-13053.777172,-43506.8286836,-43506.9961608,-26105.6788561,-56451.0975323
2010-08-16 16:10:00 UTC,-55999.6247359,-43081.6174686,-56000.6056534,-21757.3862759,-56557.1514875,-39158.117025,-30458.6342778,-39157.4347626,-47858.3104113,-56557.5844135,+0,+0,-56545.9479043,+0,-52202.2566899,-13052.4090837,-43502.2691491,-43502.4366309,-26102.9429293,-56469.6774825
2010-08-16 16:10:30 UTC,-56014.4210635,-43093.0007522,-56015.4022026,-21763.3332365,-56572.6098424,-39168.8199318,-30466.9595071,-39168.1374583,-47871.3912441,-56573.0428693,+0,+0,-56562.3880176,+0,-52217.4342157,+0,-43514.9172477,-43515.0847467,-26110.5323054,-56440.5178426
2010-08-16 16:11:00 UTC,-56011.7380432,-43090.9365827,-56012.7191501,-21762.2210148,-56569.7188563,-39166.8182778,-30465.402503,-39166.1358487,-47868.9448828,-56570.1518678,+0,+0,-56559.4431521,+0,-52214.5795432,+0,-43512.6515841,-43512.8190855,-26109.172805,-56418.2588776
2010-08-16 16:11:30 UTC,-55998.3396836,-43080.7646118,-55999.4974013,-21755.470297,-56552.1717882,-39154.6690811,-30455.9521435,-39153.9869217,-47854.0965,-56552.6047065,+0,-26100.6481411,-56539.9380472,+0,-52196.5721769,+0,-43497.6451235,-43497.81264,-26100.1682505,-56431.1101213
2010-08-16 16:12:00 UTC,-55975.0814894,-43062.8709092,-55976.2387772,-21747.5640804,-56531.6212432,-39140.4403447,-30444.8841958,-39139.758501,-47836.7065661,-56532.0540524,+0,-26090.419561,-56517.7820049,-21741.6333076,-52176.1174314,+0,-43480.5991363,-43480.76667,-26089.939888,-56446.4649257
2010-08-16 16:12:30 UTC,-55975.0983572,-43062.8838865,-55976.2556454,-21745.7810183,-56526.9865491,-39137.2313864,-30442.3880794,-39136.4194282,-47832.7846738,-56527.4193337,+0,-26087.8424546,-56512.1997566,-21739.4857729,-52170.9638271,-13044.6182906,-43476.3043739,-43476.471912,-26087.3628365,-56435.5847249
