# file...... Output/Qh/house_Qh_file_053.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4A_tm_3_A_4_Meter_88_1041:Qh,house_3_5A_tm_3_A_5_Meter_88_1042:Qh,house_3_6A_tm_3_A_6_Meter_88_1043:Qh,house_3_7A_tm_3_A_7_Meter_88_1044:Qh,house_3_8A_tm_3_A_8_Meter_88_1045:Qh,house_3_9A_tm_3_A_9_Meter_88_1046:Qh,house_3_10A_tm_3_A_10_Meter_88_1047:Qh,house_3_11A_tm_3_A_11_Meter_88_1048:Qh,house_3_12A_tm_3_A_12_Meter_88_1049:Qh,house_3_13A_tm_3_A_13_Meter_88_1050:Qh,house_3_14A_tm_3_A_14_Meter_88_1051:Qh,house_3_15A_tm_3_A_15_Meter_88_1052:Qh,house_3_1B_tm_3_B_1_Meter_90_1053:Qh,house_3_2B_tm_3_B_2_Meter_90_1054:Qh,house_3_3B_tm_3_B_3_Meter_90_1055:Qh,house_3_4B_tm_3_B_4_Meter_90_1056:Qh,house_3_5B_tm_3_B_5_Meter_90_1057:Qh,house_3_6B_tm_3_B_6_Meter_90_1058:Qh,house_3_7B_tm_3_B_7_Meter_90_1059:Qh,house_3_8B_tm_3_B_8_Meter_90_1060:Qh
2010-08-16 14:51:00 UTC,-61194.5322177,-43715.9603065,-30601.4640504,-61192.7302112,-34971.1862139,-52452.440884,-52458.1977086,-48080.9107896,-52455.3676421,-17488.2094599,-39345.668415,+0,+0,+0,-26225.4402789,-52441.0627892,-21855.8260722,-61179.3768278,+0,-52442.5904683
2010-08-16 14:51:30 UTC,-61126.1474763,-43667.1059912,-30567.2655828,-61124.3472642,-34932.1050718,-52393.825207,-52399.5736423,-48027.1805105,-52396.7480568,-17468.6650927,-39301.6977534,+0,+0,+0,-26224.3045093,-52438.7917798,+0,-61176.7274235,+0,-52440.3193787
2010-08-16 14:52:00 UTC,-61083.8427342,-43636.8833234,-30546.1094386,-61082.0436315,-34907.9283671,-52357.5638851,-52363.3071286,-47993.9414347,-52360.4843168,+0,-39274.4962522,+0,+0,+0,+0,-52486.661448,+0,-61232.5731233,-21874.1132315,-52488.1907359
2010-08-16 14:52:30 UTC,-61027.2271036,-43596.4369023,-30517.7965735,-61025.429484,-34875.5731437,-52309.0360483,-52314.7723431,-47949.4582124,-52311.9532443,+0,-39238.0930011,-17440.229569,+0,+0,+0,-52462.5332263,+0,-61204.4246633,-21864.0571485,-52464.061663
2010-08-16 14:53:00 UTC,-61092.7024111,-43643.2127103,-30550.5400674,-61090.9030761,-34912.9915772,-52365.1579179,-52370.9022488,-48000.9025331,-52368.078856,+0,+0,-17458.9421479,-65480.1724325,+0,+0,-52388.5327644,+0,-61118.0942644,-21833.215471,-52390.0585901
2010-08-16 14:53:30 UTC,-61063.4136099,-43622.2886804,-30535.893055,-61061.6150422,+0,-52340.0531518,-52345.7938888,-47977.8901557,-52342.9724163,+0,+0,-17450.5715272,-65528.9920534,+0,+0,-52427.5926976,+0,-61163.662353,-21849.494746,-52429.1199015
2010-08-16 14:54:00 UTC,-60979.1176694,-43562.0673391,-30493.7375645,-60977.3213089,+0,-52267.7992595,-52273.5296486,-47911.6583567,-52270.7137061,-17426.6439508,+0,-17426.4800862,-65496.8712851,+0,-26205.8509703,-52401.8932952,-21839.5004229,-61133.6809233,-21838.7838301,-52403.4195922
2010-08-16 14:54:30 UTC,-61021.5827547,-43592.4045594,-30514.9738966,-61019.7852823,+0,-52304.1980195,-52309.933623,-47945.0234153,-52307.1148938,-17438.7804804,+0,-17438.6164378,-65496.5014596,+0,-26205.7029901,-52401.597403,-21839.3770969,-61133.3357296,-21838.6605094,-52403.1236897
2010-08-16 14:55:00 UTC,-60999.5090193,-43576.6347472,-30503.9348672,-60997.7120945,+0,-52285.2775873,-52291.0102131,-47927.679959,-52288.1931126,-17432.4716202,+0,-17432.307684,-65500.0770843,-34943.7424227,-26207.1334478,-52404.4580171,-21840.5691815,-61136.6730694,-21839.8525779,-52405.9843555
2010-08-16 14:55:30 UTC,-61082.84591,-43636.1709394,-30545.6107469,-61081.0468029,+0,+0,-52362.4522898,-47993.1582272,-52359.6297227,-17456.2893174,+0,-17456.1250323,-65448.3157938,-34916.1260128,-26186.4218619,-52363.044492,-21823.3082308,-61088.3592345,-21822.5923797,-52364.5693691
2010-08-16 14:56:00 UTC,-61116.9356211,-43660.5247573,-30562.6586424,-61115.1356206,+0,+0,-52391.6763174,-48019.9427066,-52388.8515154,-17466.0321615,+0,-17465.8677336,-65533.4190651,-34961.531504,-26220.474794,+0,-21851.6878047,+0,-21850.9707164,-52432.6617753
2010-08-16 14:56:30 UTC,-61212.9456885,-43729.1147082,+0,+0,-34981.7091873,+0,-52473.9826976,-48095.378361,-52471.1516044,-17493.4718496,-39357.5078114,-17493.3070203,-65466.3221445,-34925.7330138,-26193.6268616,+0,-21829.312848,+0,-21828.5967351,-52378.9765209
2010-08-16 14:57:00 UTC,-61254.6890763,+0,+0,+0,-35005.5650822,+0,-52509.7679753,-48128.1763775,-52506.9341484,-17505.4021132,-39384.3483638,-17505.2371095,-65452.9600887,-34918.6039028,-26188.2802146,+0,-21824.8569744,+0,-21824.1410558,-52368.2853396
2010-08-16 14:57:30 UTC,-61321.563783,+0,+0,+0,-35043.7832527,+0,-52567.0975292,-48180.7202134,-52564.2593253,-17524.5149079,-39427.3480829,-17524.349625,-65484.8389941,-34935.612383,-26201.0361304,+0,-21835.4877022,+0,-21834.7713201,-52393.7921305
2010-08-16 14:58:00 UTC,-61371.444607,+0,+0,+0,-35072.2896024,+0,-52609.8587669,-48219.9118594,-52607.0172999,-17538.7708487,-39459.4209158,-17538.6053577,-65508.4826857,-34948.227097,-26210.4968363,+0,-21843.3722156,+0,+0,-52412.7098034
2010-08-16 14:58:30 UTC,-61384.3938886,+0,+0,+0,-35079.6899759,+0,-52620.9597716,-48230.0861833,-52618.117458,+0,-39467.7471635,-17542.306208,-65509.8040346,-34948.9320823,-26211.0255568,+0,-21843.8128492,+0,+0,-52413.7670349
2010-08-16 14:59:00 UTC,-61330.9149716,+0,+0,-61329.1093531,-35049.1273555,-52569.340726,+0,-48188.0674953,-52572.275189,+0,-39433.3607965,-17527.0221559,-65557.4342167,-34974.344403,-26230.0841336,+0,-21859.6961886,+0,+0,-52451.876658
2010-08-16 14:59:30 UTC,-61348.7119661,+0,+0,-61346.9058797,-35059.2981446,-52584.5953403,+0,-48202.0506947,-52587.5308196,+0,-39444.804072,+0,-65563.4218308,-34977.5389985,-26232.4799967,+0,+0,+0,+0,-52456.6674378
2010-08-16 15:00:00 UTC,-61249.2008521,+0,-30628.8030485,-61247.3973807,-35002.4286214,-52499.2998332,+0,-48123.8642486,-52502.229628,+0,-39380.8194945,+0,-65637.4318514,-35017.0258554,+0,-52514.3537474,+0,-61264.8795978,+0,-52515.8839629
2010-08-16 15:00:30 UTC,-61154.0147973,-43687.0142605,-30581.201537,-61152.2138242,-34948.0308194,-52417.71153,+0,-48049.0760256,-52420.6358858,-17476.629395,-39319.6158767,+0,-65651.2747995,-35024.411538,+0,-52525.4293067,+0,-61277.8005641,-21890.2706062,-52526.959913
2010-08-16 15:01:00 UTC,-61088.5856724,-43640.271447,-30548.4811398,-61086.786415,-34910.6387795,-52361.629246,+0,-47997.6679911,-52364.5498624,-17457.9297422,-39277.5456433,+0,-65719.8729189,-35061.0109577,+0,-52580.3137503,+0,-61341.8298412,-21913.1451674,-52581.8462924
2010-08-16 15:01:30 UTC,-61118.9765248,-43661.9827871,-30563.6792766,-61117.1764706,-34928.0068244,-52387.6786303,+0,-48021.5462562,-52390.6009838,-17466.6154524,-39297.0866397,-17466.451016,-65683.5061638,-35041.6080634,+0,-52551.2171934,-21901.7321853,-61307.8852224,-21901.0183988,-52552.7487094
2010-08-16 15:02:00 UTC,-61169.6815355,-43698.2066363,-30589.0363024,-61167.8801516,-34956.984191,-52431.140205,-52436.8937147,-48061.3854707,-52434.0654558,-17481.1069502,-39329.689422,-17480.9423018,-65700.4221033,-35050.6332898,-26287.2988073,-52564.7514117,-21907.3731759,-61323.6745091,-21906.6591465,-52566.283405
2010-08-16 15:02:30 UTC,-61224.9216799,-43737.6704,-30616.6612979,-61223.1188465,-34988.5533365,-52478.4890489,-52484.2493331,-48104.7879655,-52481.4174559,-17496.8945884,-39365.2082451,-17496.7297091,-65673.8904271,-35036.4777416,-26276.6825155,-52543.5237699,-21898.5256067,-61298.9099226,-21897.8119583,-52545.0550145
2010-08-16 15:03:00 UTC,-61141.7463454,-43678.2496319,-30575.0662168,-61139.9456944,-34941.0195312,-52407.195681,-52412.9457636,-48039.4366335,-52410.1193354,-17473.1230696,-39311.7273919,-17472.958538,-65677.2232724,-35038.2559265,-26278.0161078,-52546.1572353,-21899.6370164,-61302.02079,-21898.9233202,-52547.7216733
2010-08-16 15:03:30 UTC,-61133.9511035,-43672.6806824,-30571.1679012,-61132.1506567,-34936.5646348,-52400.514024,-52406.2631508,-48033.3118676,+0,-17470.8951889,-39306.7151348,-17470.7306899,-65643.3996712,+0,-26264.4820513,-52519.0954552,-21888.3577955,-61270.449943,-21887.6445849,-52520.658905
2010-08-16 15:04:00 UTC,-61193.0501398,-43714.9012548,-30600.7226881,-61191.2481426,-34970.3390963,-52451.1705002,-52456.9268769,+0,+0,-17487.7857002,-39344.7151863,-17487.620954,-65550.5751153,+0,-26227.3395564,-52444.8278508,-21857.4034091,-61183.8077811,-21856.6915317,-52446.3885881
2010-08-16 15:04:30 UTC,-61146.6002112,-43681.7172524,-30577.4935829,-61144.7994327,-34943.7934634,-52411.3561505,-52417.1068292,+0,+0,-17474.5103054,-39314.8483766,-17474.3457535,-65532.7133348,+0,-26220.1924052,-52430.5368944,-21851.4470057,-61167.1356486,-21850.735385,-52432.0971097
2010-08-16 15:05:00 UTC,-61231.063904,-43742.0584281,-30619.7329578,-61229.2247213,-34992.0635515,-52483.7538289,-52489.5148669,+0,+0,+0,-39369.1576302,-17498.485132,-65486.1048308,+0,-26201.5426385,-52393.2460929,-21835.9043744,-61123.6314097,-21835.1934235,+0
2010-08-16 15:05:30 UTC,-61270.7740214,-43770.4274825,-30639.5915553,-61268.9337492,-35014.7574542,-52517.7911791,-52523.5570863,+0,+0,+0,-39394.6908113,-17509.8341207,-65338.7483202,+0,-26142.5799017,-52275.3482372,-21786.7650946,-60986.089277,-21786.0562626,+0
2010-08-16 15:06:00 UTC,-61201.341703,-43720.8247775,-30604.8692082,-61199.5033355,-34975.0776347,-52458.2775767,-52464.0349695,+0,+0,+0,-39350.046572,-17489.9906483,-65326.6528702,+0,-26137.7400689,-52265.6708388,-21782.7315997,-60974.7994194,-21782.0229416,+0
2010-08-16 15:06:30 UTC,-61186.0015366,-43709.8657065,-30597.1977583,-61184.1635893,-34966.3108958,-52445.1288214,-52450.8843335,+0,+0,+0,-39340.1830096,-17485.606492,+0,+0,-26139.7220878,-52269.6339485,-21784.3834053,-60979.4228671,+0,+0
2010-08-16 15:07:00 UTC,+0,-43715.09789,-30600.8603346,-61191.4872368,-34970.4963954,-52451.4064251,-52457.1628349,+0,+0,-17487.8643647,-39344.892165,-17487.6996174,+0,+0,-26162.9206172,-52316.0201383,+0,-61033.5379766,+0,+0
2010-08-16 15:07:30 UTC,+0,-43745.2704045,+0,-61233.7206209,-34994.6329806,-52487.6075753,-52493.3691653,+0,+0,-17499.9350013,-39372.048526,-17499.7700775,+0,+0,-26176.4420436,-52343.0566592,+0,-61065.0793541,+0,+0
2010-08-16 15:08:00 UTC,+0,-43726.8210641,+0,-61207.8965203,+0,-52465.4719549,-52471.230377,+0,-52468.3994943,-17492.5542678,-39355.4434481,-17492.3894519,+0,-34945.4247593,+0,-52406.9479196,+0,-61139.6162508,+0,+0
2010-08-16 15:08:30 UTC,+0,-43734.7443001,+0,-61218.9869142,+0,-52474.9782974,-52480.7380798,+0,-52477.9064707,-17495.7239905,-39362.5746489,+0,+0,-34961.8066121,+0,-52431.5140909,+0,-61168.2756667,+0,+0
2010-08-16 15:09:00 UTC,+0,-43665.6716667,+0,-61122.3038516,+0,-52392.070844,-52397.8524915,-48025.6033094,-52395.0272172,-17468.0912035,-39300.4067654,+0,+0,-34993.2153622,+0,-52478.6145479,-21871.4855454,-61223.224058,-21870.7730614,+0
2010-08-16 15:09:30 UTC,+0,-43606.7885084,+0,-61039.8833116,+0,-52321.4225997,-52327.1940411,-47960.8432503,-52324.3741717,-17444.5347557,-39247.4097798,+0,+0,-34970.1489313,+0,-52444.0242041,-21857.0684534,-61182.8702297,-21856.3565904,-52445.5849121
2010-08-16 15:10:00 UTC,+0,-43609.7502885,+0,-61044.0290026,+0,-52324.9761535,-52330.7481095,-47964.1006327,-52327.9279676,-17445.7196283,-39250.0754899,+0,+0,-34993.8998777,-26244.750229,-52479.6410464,-21871.9133845,-61224.4215931,-21871.2008821,-52481.2030552
2010-08-16 15:10:30 UTC,+0,-43602.7797755,-30526.4337996,-61034.2721667,+0,-52316.6129063,-52322.3836527,-47956.4344213,-52319.5641514,-17442.9310457,-39243.8017742,-17442.7669562,+0,-34977.5277365,-26232.4715506,-52455.0894362,-21861.6803898,-61195.779164,-21860.9683282,-52456.6505484
2010-08-16 15:11:00 UTC,+0,-43617.2137058,-30532.3405099,-61054.4757736,-34892.193677,+0,-52339.7040406,-47972.3089446,-52336.8832134,-17448.705399,+0,-17448.5412248,-65422.6573972,-34902.4645505,-26176.1761223,-52342.524941,-21814.7640341,-61064.4590405,-21814.0539946,-52344.0819406
2010-08-16 15:11:30 UTC,-61137.9356657,-43675.5574822,-30573.1816873,-61136.1413275,-34938.8659387,+0,-52409.6946883,-48036.4757905,-52406.8890639,+0,+0,-17471.8815483,-65450.7005307,-34917.4265431,-26187.3972257,-52364.961891,-21824.1156513,-61090.6344609,-21823.4052085,-52366.5197106
2010-08-16 15:12:00 UTC,-61189.4234693,+0,-30598.9302146,-61187.6277908,-34968.2907033,+0,-52453.8335726,-48076.9301053,-52451.0246087,+0,+0,-17486.5965732,-65447.5336607,-34915.7369071,-26186.1300428,-52362.4281191,-21823.0595867,-61087.678509,-21822.3418814,-52363.985846
2010-08-16 15:12:30 UTC,-61226.3518572,+0,-30617.3977257,-61224.5552166,-34989.3949072,+0,-52485.491124,-48105.9123623,-52482.6797658,+0,+0,-17497.1505704,-65459.8506352,-34922.3084426,-26191.0585227,-52372.2827712,-21827.1669596,-61099.1751548,-21826.4490745,-52373.8408582
2010-08-16 15:13:00 UTC,-61247.1446052,+0,-30627.7959666,-61245.3474229,-35001.2777539,+0,-52503.3160952,-48122.2493428,-52500.5033895,+0,+0,-17503.0930604,-65449.4770459,-34916.7737708,-26186.9076635,-52363.9829965,-21823.7076523,-61089.4924619,-21822.9899186,-52365.5407802
2010-08-16 15:13:30 UTC,-61215.3716143,+0,-30611.9066174,-61213.5752601,-34983.1198079,+0,-52476.0781047,-48097.285123,-52473.2674587,-17494.1772965,+0,-17494.0124569,-65547.624648,-34969.1389395,-26226.1801719,-52442.5096242,-21856.4371833,-61181.1032888,-21855.7180173,-52444.0702769
2010-08-16 15:14:00 UTC,-61255.2146883,+0,-30631.8317333,-61253.4172954,-35005.8897258,+0,-52510.2343252,-48128.5900529,-52507.4210961,-17505.5644667,+0,-17505.3994607,-65581.1846417,-34987.0443643,-26239.6087729,-52469.3605403,-21867.6285185,+0,-21866.9088629,-52470.9221737
2010-08-16 15:14:30 UTC,-61251.8265599,+0,-30630.1373649,+0,-35003.9534444,+0,-52507.3297889,-48125.9279812,-52504.5167794,-17504.5961381,-39382.5350911,-17504.4311461,-65651.1224029,-35024.358592,-26267.5934696,-52525.3168355,+0,+0,-21890.2301618,-52526.8805125
2010-08-16 15:15:00 UTC,-61182.5090336,+0,-30595.4723756,+0,-34964.3391724,-52442.1377525,-52447.9060431,-48071.4648063,-52445.0975277,-17484.7851551,-39337.9645996,-17484.6161276,-65668.9679574,-35033.8798154,-26274.7341386,-52539.5948318,+0,+0,+0,-52541.1590303
2010-08-16 15:15:30 UTC,-61120.0435363,-43662.775261,-30564.2340156,+0,-34928.640766,-52388.5957239,-52394.3563255,-48022.3853092,-52391.5518615,-17466.9324849,-39297.7998951,-17466.7637273,-65650.5996241,-35024.0796713,+0,-52524.8985669,+0,+0,+0,-52526.4622286
2010-08-16 15:16:00 UTC,-61154.7499305,-43687.5696736,-30581.5903313,+0,-34948.4751235,-52418.3441584,+0,-48049.6543208,-52421.3023176,-17476.8515905,-39320.1157689,-17476.6826829,-65560.6206648,-34976.072766,+0,-52452.9075685,+0,+0,+0,-52454.4686008
2010-08-16 15:16:30 UTC,-61169.948354,-43698.4092579,-30589.1909079,+0,-34957.1608701,-52431.3714208,+0,-48061.5958088,-52434.3304648,-17481.1953071,-39329.8882061,-17481.0263338,-65681.5628177,+0,+0,+0,+0,+0,+0,-52551.2048421
2010-08-16 15:17:00 UTC,-61145.5017021,-43680.9444681,-30576.9653851,-61143.7071671,-34943.1716175,-52410.4170798,+0,-48042.3879352,-52413.3746995,-17474.2050709,-39314.1692465,-17474.0395734,-65655.1974363,+0,+0,+0,-21892.3097489,+0,+0,-52530.109498
2010-08-16 15:17:30 UTC,-61164.6427647,-43694.6189231,-30586.5258079,-61162.8477312,-34954.1105324,-52426.8237581,+0,-48057.427177,-52429.7824931,+0,-39326.4767639,+0,-65468.2157927,+0,-26194.3964249,+0,-21829.9565107,-61106.9401021,-21829.2385034,-52380.5026204
2010-08-16 15:18:00 UTC,-61299.3055087,-43790.822536,-30653.8692208,-61297.5069667,-35031.0688601,-52542.2493402,+0,-48163.2324615,-52545.2159163,+0,-39413.0635871,+0,-65460.8036263,+0,-26191.4305432,+0,-21827.4847564,-61100.0216065,-21826.7668573,-52374.572032
2010-08-16 15:18:30 UTC,-61277.0661351,-43774.9346381,+0,-61275.2681728,-35018.3592949,-52523.1869585,+0,-48145.758859,-52526.1522401,+0,-39398.7638893,+0,-65549.5305935,+0,-26226.933479,+0,-21857.0727635,-61182.8391105,-21856.3535696,-52445.5638401
2010-08-16 15:19:00 UTC,-61247.0148861,-43753.4659041,+0,-61245.217707,-35001.1853257,-52497.4286619,-52511.8588744,-48122.1474216,-52500.3921939,+0,-39379.4412318,+0,-65638.9514824,+0,-26262.7140746,+0,-21886.8921703,-61266.3043168,-21886.1716722,-52517.1108618
2010-08-16 15:19:30 UTC,-61144.3222027,-43680.1018301,+0,-61142.527698,-34942.4975467,-52409.406077,-52415.1696679,-48041.4611957,-52412.3321905,-17474.90189,-39313.4108412,-17473.7024778,-65746.1431521,+0,-26305.6054098,+0,-21922.6376382,-61366.3567172,-21921.9155776,-52602.8765524
2010-08-16 15:20:00 UTC,-61132.2297453,-43671.4629275,+0,-61130.4355556,-34935.5868349,-52399.0410799,-52404.803181,-48031.9600832,-52401.9665009,-17470.4119404,-39305.6205734,-17470.2464989,-65686.8761043,+0,-26281.8904823,+0,-21902.8737124,-61311.0370235,-21902.1525155,-52555.4560842
2010-08-16 15:20:30 UTC,-61125.6003983,-43666.7271469,+0,-61123.8064117,-34931.7983606,-52393.3587918,-52399.1203458,-48026.7513645,-52396.2839209,-17468.517454,-39301.3582422,-17468.3520263,-65598.0937671,-34996.0566244,-26246.365678,-52482.8895091,-21873.2675345,-61228.1679786,-21872.5475962,-52484.4202252
2010-08-16 15:21:00 UTC,-61064.6245843,-43623.1657709,+0,-61062.832184,-34896.9513277,-52341.0936385,-52346.8476831,-47978.8423202,-52344.0152778,-17451.09054,-39262.1514154,-17450.9253695,-65605.8447649,-35000.1920495,-26249.4671383,-52489.0909821,-21875.8522793,-61235.4027383,-21875.132228,-52490.6219174
2010-08-16 15:21:30 UTC,-60983.6047703,-43565.2848754,-30495.9908015,-60981.814475,-34850.6493595,-52271.647857,-52277.3919211,-47915.1845905,-52274.5648595,-17427.9350406,-39210.0564986,-17427.7702118,-65614.2781395,-35004.6915453,-26252.8416422,-52495.8384155,-21878.6645774,-61243.2744263,-21877.9444031,-52497.3695892
2010-08-16 15:22:00 UTC,-60984.3708297,-43565.8321505,-30496.3738991,-60982.5805149,-34851.0871539,-52272.3044814,-52278.048639,-47915.7864878,-52275.2215273,-17428.15398,-39210.5490659,-17427.989148,-65501.9817685,-34944.7775559,-26207.9077215,-52405.9915444,-21841.2168255,-61138.4573087,-21840.4982893,-52407.5195431
2010-08-16 15:22:30 UTC,-60957.8392064,-43546.8778473,-30483.1057125,-60956.04958,-34835.9246114,-52249.5630156,-52255.3039049,+0,-52252.4785434,-17420.5712301,-39193.4895021,-17420.4065101,-65478.2937457,-34932.1391753,-26198.4292678,-52387.0390631,+0,-61116.3469737,-21832.5993289,-52388.5663916
2010-08-16 15:23:00 UTC,-60954.1284422,-43544.2268614,-30481.2499979,-60952.3389122,+0,-52246.3823501,-52252.1227819,+0,-52249.2976654,-17419.5106917,-39191.1035179,-17419.3459874,-65457.0599822,-34920.8102286,-26189.9328551,-52370.0502035,+0,-61096.5274381,-21825.5187618,-52371.5769317
2010-08-16 15:23:30 UTC,-60963.2163974,-43550.719335,-30485.7947892,-60961.4266315,+0,-52254.1720515,-52259.9136031,+0,-52257.0878869,-17422.1080336,-39196.946981,-17421.943291,-65404.0834801,-34892.5454294,+0,-52327.6643873,+0,-61047.0793173,+0,-52329.189617
2010-08-16 15:24:00 UTC,-61012.2885122,-43585.7766612,-30510.3352402,-61010.4974721,+0,-52296.2340018,-52301.9815995,+0,-52299.1526458,+0,-39228.4998531,-17435.9679172,-65387.8408411,-34883.8794194,+0,-52314.6688615,+0,-61031.9184831,+0,-52316.1936319
2010-08-16 15:24:30 UTC,-60993.9916349,-43572.7052961,-30501.1851644,-60992.2010696,+0,-52280.5509129,-52286.2962576,+0,-52283.4685103,+0,-39216.7351482,-17430.7387393,+0,-34890.0431172,+0,-52323.911927,-21807.0064228,-61042.701624,+0,-52325.4370241
2010-08-16 15:25:00 UTC,-61049.6591183,-43612.4743798,-30529.0238888,-61047.8671069,+0,-52328.2660544,-52334.0182562,+0,-52331.1868375,+0,-39252.5287736,-17446.6482961,+0,-34862.9683252,+0,-52283.3106435,-21790.0839957,-60995.3353744,+0,+0
2010-08-16 15:25:30 UTC,-61159.2249254,-43690.7488968,-30583.8167869,-61157.4300944,+0,-52422.1799361,-52427.9458947,+0,-52425.1070753,+0,-39322.9787362,-17477.9619551,+0,-34820.8867823,-26114.9928582,-52220.2048455,-21763.7819938,-60921.714829,+0,+0
2010-08-16 15:26:00 UTC,-61169.8143561,-43698.3140307,-30589.1124503,-61168.0192489,-34957.0662951,-52431.2566204,-52437.0238834,+0,-52434.184366,-17481.1540025,-39329.7876327,-17480.9883747,+0,-34814.5467478,-26110.237999,-52210.697348,-21759.8193125,-60910.6231971,-21759.1043051,+0
2010-08-16 15:26:30 UTC,-61171.3632115,-43699.4205386,-30589.8870159,-61169.5680642,-34957.9514491,-52432.584215,-52438.351668,+0,-52435.5120489,-17481.5966654,-39330.78353,-17481.4310311,+0,-34808.8851084,-26105.9919182,-52202.2071711,-21756.2806452,-60900.7183914,-21755.5657929,+0
2010-08-16 15:27:00 UTC,-61106.4896132,-43653.0745719,-30557.4444132,-61104.6961547,-34920.8768749,-52376.9780933,-52382.7375598,+0,-52379.9022149,-17463.055765,-39289.0704703,+0,+0,-34890.0896544,-26166.8931944,-52323.9812756,-21807.0355323,-61042.782436,-21806.3184565,+0
2010-08-16 15:27:30 UTC,-61174.6788479,+0,-30591.5451301,-61172.8836147,-34959.8462998,-52435.4261984,-52441.1940586,-48065.312579,-52438.3542215,-17482.544275,-39332.9154493,+0,+0,-34909.3722893,-26181.3546644,-52352.8974635,-21819.0876647,-61076.5166255,-21818.3700613,+0
2010-08-16 15:28:00 UTC,-61061.7032082,+0,-30535.0472026,-61059.9109148,-34895.281918,+0,-52344.3435722,-47976.5469755,-52341.5111797,-17450.2557911,-39260.2732683,+0,+0,-34968.5377926,-26225.7272394,-52441.6218998,-21856.0675942,-61180.0242872,-21855.3483726,+0
2010-08-16 15:28:30 UTC,-60974.1160501,+0,-30491.2457839,-60972.3260322,-34845.2267825,+0,-52269.2578317,-47907.7292461,-52266.4312155,-17425.2233423,-39203.955617,+0,+0,-35026.8372416,-26269.4502976,-52529.0476151,-21892.5062175,-61282.0168384,-21891.7854024,+0
2010-08-16 15:29:00 UTC,-61048.9951254,+0,-30528.6920246,-61047.203162,-34888.0193835,+0,-52333.4493301,-47966.5621623,-52330.617775,-17446.6238161,-39252.1021016,-17446.4586975,-65556.3072005,-34973.7624699,-26229.6456104,-52449.4568141,-21859.333149,-61189.1646516,-21858.6137845,-52450.9863976
2010-08-16 15:29:30 UTC,-61017.8486614,+0,-30513.1160037,-61016.0575081,-34870.2195076,+0,-52306.748436,-47942.0902082,-52303.9189356,-17437.7221418,-39232.0752405,-17437.5571546,-65622.4847484,+0,-26256.1256883,-52502.4046121,-21881.4015412,-61250.934589,-21880.6812116,-52503.9360667
2010-08-16 15:30:00 UTC,-61028.9556763,+0,+0,-61027.164234,-34876.5670497,+0,-52316.2701345,-47950.817053,-52313.4399012,-17440.8965322,-39239.216939,-17440.7314981,-65608.9618635,+0,-26250.7146823,-52491.5851267,+0,-61238.3123657,-21876.1718977,-52493.1161987
2010-08-16 15:30:30 UTC,-61005.0223994,+0,+0,-61003.2316098,-34862.8895597,+0,-52295.7531736,-47932.0125382,-52292.9243403,-17434.0565711,-39223.8283514,-17433.8916242,-65621.4781461,+0,-26255.7231855,-52501.5994356,+0,-61249.9951646,-21880.3457988,-52503.13091
2010-08-16 15:31:00 UTC,-60876.1833076,-43488.5430224,+0,-60874.3958627,-34789.2593759,+0,-52185.3034263,-47830.782929,-52182.4830962,+0,-39140.9861181,-17397.0698926,-65589.5211955,+0,-26242.9360318,-52476.0310945,+0,-61220.1666372,-21869.6895017,-52477.5616656
2010-08-16 15:31:30 UTC,-60781.1407836,-43420.6442323,+0,-60779.3558019,-34734.9435714,-52098.1067821,-52103.8264168,-47756.1074755,-52101.0123659,+0,+0,-17369.9070897,-65544.9442651,+0,+0,-52440.3656705,+0,-61178.5586556,-21854.8249716,-52441.8949812
2010-08-16 15:32:00 UTC,-60772.6386117,-43414.5702447,+0,-60770.8538498,-34730.0846698,-52090.8191821,-52096.5377691,-47749.4272704,-52093.7242796,+0,+0,-17367.4772009,-65562.0267001,+0,+0,-52454.0331051,+0,-61194.5033523,-21860.5212444,-52455.5628987
2010-08-16 15:32:30 UTC,-60865.9872809,-43481.2589378,+0,-60864.2001003,-34783.4324542,-52170.8325909,-52176.5626897,-47822.7718527,-52173.7430327,+0,+0,-17394.1559064,-65467.2540972,+0,+0,-52378.2067726,-21829.636669,-61106.0428699,+0,-52379.7338865
2010-08-16 15:33:00 UTC,-60882.7501814,-43493.2344262,-30445.5548567,-60880.9625658,-34793.0122757,-52185.2008385,-52190.9330043,-47835.9425591,-52188.1122401,-17399.1111121,+0,-17398.9466815,-65512.9585718,+0,+0,-52414.7743315,-21844.877856,+0,+0,-52416.3027378
2010-08-16 15:33:30 UTC,-60951.3499381,-43542.2423852,-30479.8608792,-60949.5605423,-34832.2163145,-52244.0008228,-52249.741444,-47889.8417793,-52246.9161514,-17418.7169569,+0,-17418.5522365,-65454.4732945,-34919.4309797,-26188.8983821,-52367.9810174,-21825.3746218,+0,+0,-52369.5077697
2010-08-16 15:34:00 UTC,-61031.556696,-43599.542431,-30519.9714386,-61029.7652166,-34878.0536301,-52312.7496969,-52318.5001995,-47952.8606862,+0,-17441.6400853,+0,-17441.4750264,-65390.7171395,-34885.414864,-26163.3871882,-52316.9705407,-21804.1136928,+0,+0,-52318.4954899
