# file...... Output/Qh/house_Qh_file_051.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_2C_tm_3_C_2_Meter_85_1001:Qh,house_3_3C_tm_3_C_3_Meter_85_1002:Qh,house_3_4C_tm_3_C_4_Meter_85_1003:Qh,house_3_5C_tm_3_C_5_Meter_85_1004:Qh,house_3_6C_tm_3_C_6_Meter_85_1005:Qh,house_3_7C_tm_3_C_7_Meter_85_1006:Qh,house_3_8C_tm_3_C_8_Meter_85_1007:Qh,house_3_9C_tm_3_C_9_Meter_85_1008:Qh,house_3_10C_tm_3_C_10_Meter_85_1009:Qh,house_3_11C_tm_3_C_11_Meter_85_1010:Qh,house_3_12C_tm_3_C_12_Meter_85_1011:Qh,house_3_13C_tm_3_C_13_Meter_85_1012:Qh,house_3_14C_tm_3_C_14_Meter_85_1013:Qh,house_3_15C_tm_3_C_15_Meter_85_1014:Qh,house_3_1B_tm_3_B_1_Meter_86_1015:Qh,house_3_2B_tm_3_B_2_Meter_86_1016:Qh,house_3_3B_tm_3_B_3_Meter_86_1017:Qh,house_3_4B_tm_3_B_4_Meter_86_1018:Qh,house_3_5B_tm_3_B_5_Meter_86_1019:Qh,house_3_6B_tm_3_B_6_Meter_86_1020:Qh
2010-08-16 12:23:00 UTC,-56380.4165697,-39037.0547594,-56382.5840691,-30364.6717457,-56384.6100321,-30365.3073036,+0,+0,-47708.5140478,-52047.2944233,-52052.72058,-17352.4434903,-21690.606984,-52050.9478995,-30464.5206621,-52217.8774749,+0,-52218.4849087,+0,-52223.8778315
2010-08-16 12:23:30 UTC,-56393.988326,+0,+0,-30371.9813931,+0,-30372.6171843,-56394.904008,+0,-47719.9983799,-52059.8232322,-52065.2511278,-17356.6208342,-21695.8286555,-52063.4779236,-30471.8436409,-52230.4290556,+0,-52231.0367017,+0,-52236.4312524
2010-08-16 12:24:00 UTC,-56368.2260823,+0,+0,-30358.1058664,+0,-30358.7411737,-56369.1415399,+0,-47698.1985085,-52036.0406801,-52041.4650534,-17348.6911399,-21685.9165641,-52039.692893,-30456.7500846,-52204.5589232,+0,-52205.1660976,+0,-52210.5571215
2010-08-16 12:24:30 UTC,-56415.3525672,+0,+0,-30383.4878428,+0,-30384.1239601,-56416.2685109,+0,-47738.0766341,-52079.5456413,-52084.9760528,+0,-21704.0482656,-52083.2020737,-30439.2060175,-52174.4884061,+0,-52175.0950718,+0,-52180.482194
2010-08-16 12:25:00 UTC,-56423.2145955,+0,+0,-30387.7222716,+0,-30388.358524,-56424.1306202,+0,-47744.729431,-52086.8034963,-52092.2349138,+0,-21707.0731439,-52090.4606317,-30421.6162949,-52144.3396362,-47799.4058865,-52144.9457916,+0,-52150.3290014
2010-08-16 12:25:30 UTC,-56425.186632,+0,+0,-30388.7843964,+0,-30389.4206827,-56426.1026771,+0,-47746.3981556,-52088.6239882,-52094.0556589,+0,-21707.8318765,-52092.2813006,-30444.0404162,-52182.7745617,-47834.6383469,-52183.3813676,+0,+0
2010-08-16 12:26:00 UTC,-56477.6937775,+0,+0,-30417.0643543,+0,-30417.7015423,-56478.6103654,+0,-47790.8293612,-52137.0961227,-52142.5345173,+0,-21728.03376,-52140.7581333,-30416.1058777,-52134.8947863,-47790.7479979,-52135.5007817,-26071.1418723,+0
2010-08-16 12:26:30 UTC,-56437.2297754,+0,+0,-30395.2705704,+0,+0,-56438.1459865,-52100.8691337,-47756.5889572,-52099.7415965,-52105.174587,-17369.9301015,+0,-52103.3998139,-30447.1043397,-52188.026337,-47839.4525133,-52188.6331974,-26097.7122001,+0
2010-08-16 12:27:00 UTC,-56458.5740365,+0,-56460.7449097,+0,-56462.7743523,+0,-56459.4904681,-52120.5739313,-47774.6503323,-52119.4456173,-52124.8813412,-17376.4997971,+0,-52123.1057447,-30482.3081563,-52248.3656507,-47894.7642498,-52248.9735319,-26127.8871502,+0
2010-08-16 12:27:30 UTC,+0,-39092.2143682,-56462.2520808,+0,-56464.2815932,+0,-56460.9975883,-52121.9652741,-47775.9256344,-52120.8369053,-52126.2728217,-17376.9636787,+0,-52124.4971672,-30470.458067,-52228.054607,-47876.1455579,-52228.6621447,-26117.7298466,+0
2010-08-16 12:28:00 UTC,+0,-39095.2049133,-56466.5713679,+0,-56468.6010805,+0,-56465.3167292,-52125.9526184,-47779.5804256,-52124.8240924,-52130.2605618,-17378.2930827,+0,-52128.4847407,-30437.5979115,-52171.7323273,-47824.5161489,-52172.338912,-26089.5637655,+0
2010-08-16 12:28:30 UTC,+0,-39128.7271241,-56514.9879756,+0,-56517.0199336,+0,-56513.7316985,-52170.6483469,-47820.5484345,-52169.5180599,-52174.960729,-17393.1949019,+0,-52173.1830399,-30446.8140503,-52187.5287809,-47838.9964145,-52188.135633,-26097.4633786,+0
2010-08-16 12:29:00 UTC,+0,-39101.2679575,-56475.3284103,+0,-56477.3584553,-30415.2575216,-56474.0735574,-52134.0365343,-47786.9902563,-52132.9078058,-52138.3451719,+0,-21727.8230331,-52136.5690634,-30432.4311016,-52162.8766341,-47816.3983054,-52163.4830342,-26085.1350318,+0
2010-08-16 12:29:30 UTC,+0,-39111.3805326,-56489.9341467,+0,-56491.9648693,-30423.1239662,-56488.6787995,-52147.5198012,-47799.3489896,-52146.3905412,-52151.829778,+0,-21731.9070982,-52150.0531059,+0,-52252.5114371,-47898.5645799,+0,-26129.9602969,+0
2010-08-16 12:30:00 UTC,+0,-39091.0272724,-56460.5376427,-30406.6546486,-56462.5670017,-30407.2914217,-56459.2832906,-52120.3824562,-47774.4749578,-52119.2542659,-52124.6897376,+0,-21720.597427,-52122.9141998,+0,-52317.0201121,-47957.6982788,+0,-26162.2202917,-52323.0343868
2010-08-16 12:30:30 UTC,+0,-39099.0485649,-56472.12291,-30412.8941118,-56474.1528062,-30413.5310839,-56470.8681657,-52131.0773807,-47784.2779026,+0,-52135.3857242,+0,-21725.0546087,-52133.6097395,+0,+0,-47949.1888073,+0,-26157.5780065,-52313.7500837
2010-08-16 12:31:00 UTC,-56441.1324428,-39079.0941784,-56443.3025043,-30397.3723414,-56445.331064,-30398.0088184,-56442.0487357,-52104.4718603,-47759.8913401,+0,-52108.777562,-17371.1311702,-21713.9665794,-52107.002689,+0,+0,-47938.8710347,+0,-26151.9492144,-52302.4928235
2010-08-16 12:31:30 UTC,-56454.1847612,-39088.1315135,-56456.3553587,-30404.402046,-56458.3844492,-30405.0387052,-56455.1012312,-52116.5214483,-47770.9360984,+0,-52120.8282368,-17375.148472,-21718.9882097,-52119.0529111,+0,+0,-47965.8310448,+0,-26166.656969,-52331.9074986
2010-08-16 12:32:00 UTC,-56496.5872944,-39117.4910556,-56498.7597654,-30427.2397346,-56500.7908224,-30427.8771219,-56497.5042027,-52155.6670213,-47806.8168465,+0,-52159.9776965,-17388.1998363,-21735.3023896,-52158.2007351,+0,+0,-47915.2858335,+0,-26139.0823662,-52276.7598805
2010-08-16 12:32:30 UTC,-56576.9009208,-39173.1002645,-56579.0769412,-30470.4960551,-56581.1117219,-30471.1348208,-56577.8186618,-52229.8117157,-47874.7777165,+0,-52234.1297528,-17412.9201129,-21766.2026874,-52232.3496933,+0,+0,-47850.5726676,+0,-26103.7785293,-52206.1542386
2010-08-16 12:33:00 UTC,-56567.3370772,-39166.4782527,-56569.5126748,-30465.3450403,-56571.5470122,-30465.9836419,-56568.2547189,-52220.982476,-47866.6848539,+0,-52225.2996365,-17409.9763926,-21762.5230427,-52223.5199459,+0,+0,-47891.9965504,+0,+0,-52251.3499855
2010-08-16 12:33:30 UTC,-56476.03795,-39103.2626763,-56478.2095132,-30416.1720113,-56480.2396174,-30416.8090458,-56476.9546459,-52136.696083,-47789.4281249,+0,+0,+0,-21727.3961242,-52139.2287061,-30491.506006,+0,-47909.2161316,+0,+0,-52270.1375009
2010-08-16 12:34:00 UTC,-56587.1588752,-39180.2027787,-56589.3353074,-30476.0207338,-56591.3704885,+0,-56588.0767648,-52239.2815738,+0,+0,+0,+0,+0,-52241.8200364,-30471.5259605,-52229.885625,-47877.8239454,-52230.493089,+0,-52235.8867032
2010-08-16 12:34:30 UTC,-56516.0168962,-39130.9440249,-56518.1901845,-30437.7041947,-56520.2220673,+0,-56516.934048,-52173.6040483,+0,-52172.4739959,+0,+0,+0,-52176.1387342,-30488.5419736,-52259.051059,+0,-52259.6590163,+0,-52265.0564138
2010-08-16 12:35:00 UTC,-56483.0480177,-39108.1163516,-56485.2198492,-30419.9474024,-56487.2502032,+0,-56483.9648284,-52143.1675263,+0,-52142.0386732,+0,+0,+0,-52145.7004621,-30481.7715467,-52247.4465524,+0,-52248.0543134,+0,-52253.4502055
2010-08-16 12:35:30 UTC,-56433.4173763,-39073.7520619,-56435.5870145,-30393.2167072,-56437.6150664,+0,-56434.3336743,-52097.3490384,+0,-52096.2219923,+0,-17368.7561742,+0,-52099.8793391,-30493.4333005,-52267.4347889,+0,-52268.042888,+0,-52273.4413737
2010-08-16 12:36:00 UTC,-56415.6149564,-39061.4256541,-56417.7838079,-30383.6284556,-56419.8110338,+0,-56416.5310708,-52080.9140305,+0,-52079.787633,+0,-17363.2766453,+0,-52083.4433859,-30501.5131085,-52281.2835739,+0,-52281.8919072,-26144.3486658,-52287.2921892
2010-08-16 12:36:30 UTC,-56462.6543551,-39093.9956652,-56464.8252438,-30408.9633471,-56466.8545762,-30409.6000663,-56463.5709981,-52124.3401324,+0,-52123.2121409,+0,-17377.7550606,+0,+0,-30497.1220475,-52273.7575192,+0,-52274.3656897,-26140.5848652,-52279.7648175
2010-08-16 12:37:00 UTC,-56450.6451216,-39085.6804635,-56452.8154795,-30402.4952626,-56454.8442546,-30403.1317754,-56451.5616405,-52113.2533335,+0,-52112.1257794,+0,-17374.0586562,-21717.6259643,+0,-30506.9115924,-52290.5367923,+0,-52291.1452465,-26148.9759733,-52296.5465507
2010-08-16 12:37:30 UTC,-56440.0995141,-39078.3786778,-56442.269406,-30396.8154767,-56444.297692,-30397.4518083,-56441.0159241,-52103.5177392,-47759.0171951,-52102.3905691,+0,-17370.8127516,-21713.5685899,+0,-30493.7200918,-52267.9265702,+0,-52268.5346421,-26137.668879,-52273.9330131
2010-08-16 12:38:00 UTC,-56478.6555018,-39105.0748701,-56480.8270977,-30417.5814461,-56482.8571723,-30418.2184402,-56479.5723102,-52139.1122234,-47791.6430218,-52137.9836494,-52143.4210329,+0,-21728.4028308,+0,-30490.6212335,-52262.6151291,+0,-52263.2231112,-26135.0126927,-52268.6207933
2010-08-16 12:38:30 UTC,-56501.9899093,-39121.2316291,-56504.1625361,-30430.1491838,-56506.1936928,-30430.7865786,-56502.9069588,-52160.6543029,-47811.3884457,-52159.5248798,-52164.965251,+0,-21737.3806366,+0,-30474.525261,-52235.0266456,-47882.5365844,-52235.6341609,-26121.2160305,-52241.0282631
2010-08-16 12:39:00 UTC,-56517.8870331,-39132.2387065,-56520.0603203,-30438.7110744,-56522.0921377,-30439.348699,-56518.8042903,-52175.3301802,-47824.840459,-52174.2002991,-52179.6424729,+0,-21743.4967873,+0,-30481.7970693,-52247.4907421,-47893.9621277,-52248.0984324,-26127.4490579,-52253.4939721
2010-08-16 12:39:30 UTC,-56616.7844586,-39200.7153496,-56618.9621161,+0,-56620.9985184,-30492.6158108,-56617.7027413,+0,-47908.526819,-52265.4977658,-52270.9525982,+0,-21781.5471148,+0,-30420.1600382,-52141.8449232,-47797.1189026,-52142.4508251,-26074.6168789,-52147.8326544
2010-08-16 12:40:00 UTC,-56663.5632114,-39233.1049883,-56665.7429358,+0,-56667.7815057,-30517.8112974,-56664.4819806,+0,-47948.1106962,-52308.6817172,-52314.1425336,-17439.5939944,-21799.5450212,+0,-30443.2975303,-52181.502564,-47833.4721997,-52182.1091375,-26094.4491794,-52187.4961143
2010-08-16 12:40:30 UTC,-56632.9204892,-39211.8879476,-56635.0988597,+0,-56637.1360097,-30501.3068323,+0,+0,-47922.1810234,-52280.3937926,-52285.8506893,-17430.1622647,-21787.7553771,+0,-30437.9532694,-52172.3425059,-47825.0753736,-52172.9489243,-26089.8683464,+0
2010-08-16 12:41:00 UTC,-56554.3631909,-39157.4948225,-56556.53809,+0,-56558.5715987,-30458.9951118,+0,+0,-47855.7063471,-52207.8733777,-52213.3202213,-17405.9825824,-21757.530821,-52211.5411866,-30449.8713253,-52192.770043,-47843.8008527,-52193.3768072,-26100.0839076,+0
2010-08-16 12:41:30 UTC,-56491.3180487,-39113.8422212,+0,+0,-56495.5206274,+0,+0,+0,-47802.357927,-52149.6729979,-52155.1115342,-17386.5773228,+0,-52153.3349842,-30467.8295806,-52223.5507018,-47872.0167903,-52224.1579509,-26115.4768225,+0
2010-08-16 12:42:00 UTC,-56494.5681446,-39116.0925895,+0,+0,-56498.7710174,+0,+0,+0,-47805.1081369,-52152.6733338,-52158.112286,-17387.5776917,+0,-52156.3356107,-30423.5718204,-52147.6929393,-47802.4796286,-52148.2989039,-26077.5412851,+0
2010-08-16 12:42:30 UTC,-56393.8072675,-39046.3256905,+0,-30371.8824491,-56398.0010136,+0,+0,+0,-47719.8449374,-52059.6556179,-52065.0816616,-17356.5638117,+0,-52063.3088743,-30451.2701611,-52195.1678713,-47845.9988667,-52195.7746399,+0,+0
2010-08-16 12:43:00 UTC,-56439.1336313,-39077.7096955,+0,-30396.2948933,-56443.3314833,+0,+0,+0,-47758.1998119,-52101.498791,-52106.9306427,+0,+0,-52105.1561062,-30459.2635201,-52208.8684824,-47858.557919,-52209.4754829,+0,+0
2010-08-16 12:43:30 UTC,-56467.9159376,-39097.6385836,+0,-30411.7968299,-56472.1163966,+0,+0,-52129.1972071,-47782.5552125,-52128.0692663,-52133.504805,+0,+0,-52131.729158,+0,-52219.568961,-47868.3668151,-52220.1761426,+0,+0
2010-08-16 12:44:00 UTC,+0,-39125.9094273,+0,-30433.7875568,-56512.9503026,+0,+0,-52166.8911546,-47817.1055411,-52165.7618499,-52171.2023814,+0,+0,-52169.4252121,+0,-52195.6533658,-47846.4438856,-52196.260106,+0,+0
2010-08-16 12:44:30 UTC,+0,-39100.0670589,+0,-30413.685745,-56475.6240698,-30414.3224838,+0,-52132.4350886,-47785.523186,-52131.3071428,-52136.7428931,+0,-21725.619727,-52134.9671641,+0,-52269.766636,-47914.3819087,+0,+0,+0
2010-08-16 12:45:00 UTC,+0,-39080.3750768,-56445.1531516,-30398.3680886,+0,-30399.0043387,-56443.899831,-52106.1794358,-47761.4573121,-52105.0525261,-52110.4846329,-17371.6998592,-21714.6775069,-52108.7100013,+0,-52259.0633517,-47904.5704409,+0,+0,-52265.0678429
2010-08-16 12:45:30 UTC,+0,-39119.8065327,-56502.1045668,-30429.0403431,+0,-30429.6775717,-56500.8493175,-52158.7540625,-47809.6471004,-52157.6250787,-52163.0644805,-17389.2285502,-21736.5883362,-52161.2876516,+0,-52223.9914168,-47872.4207608,+0,-26115.6971021,-52229.9907631
2010-08-16 12:46:00 UTC,+0,-39144.8995644,-56538.3467915,-30448.5592729,+0,-30449.1971238,-56537.0903156,-52192.2110251,-47840.3136805,-52191.0807227,-52196.524765,-17400.3832983,-21750.5317495,-52194.746538,+0,-52261.7560903,-47907.0388158,+0,-26134.582752,-52267.7609759
2010-08-16 12:46:30 UTC,+0,-39061.6096665,-56418.0501086,-30383.7710719,+0,-30384.4068115,-56416.7977942,-52081.15915,-47738.5239128,-52080.0333521,-52085.4617469,-17363.3578404,-21704.2500116,-52083.6882147,+0,-52279.2773184,-47923.1001209,+0,-26143.3447855,-52285.284552
2010-08-16 12:47:00 UTC,+0,-39051.9351917,-56404.0771278,-30376.2456588,+0,-30376.881158,-56402.8252873,-52068.2600091,-47726.7005897,-52067.134721,-52072.5613237,-17359.0571895,-21698.8742065,-52070.7883312,+0,-52244.9781993,-47891.6588644,+0,-26126.1922172,-52250.9804026
2010-08-16 12:47:30 UTC,-56313.9272345,-38991.0164914,-56316.0913801,-30328.8592767,+0,-30329.4932617,-56314.8425239,-51987.0360714,-47652.250912,-51985.913995,-51991.3293178,+0,-21665.0235807,-51989.5597214,-30464.0792913,-52217.1231652,-47866.1247604,+0,-26112.2622563,-52223.1212824
2010-08-16 12:48:00 UTC,-56387.2260576,-39041.7686475,-56389.3934424,-30368.3374842,+0,-30368.9727309,-56388.1420996,-52054.7047832,-47714.2758996,-52053.5800306,-52059.0047519,+0,-21693.224975,-52057.2323259,-30482.6466552,-52248.9476119,-47895.2975386,+0,-26128.1772715,-52254.950397
2010-08-16 12:48:30 UTC,-56428.5469556,+0,-56430.7161661,-30390.5926142,-56432.7436051,-30391.2285715,-56429.4634227,-52092.8518046,-47749.2413747,-52091.7255451,-52097.1555617,+0,-21709.1230033,-52095.3815412,-30511.9313545,+0,+0,+0,-26153.2786505,-52305.15171
2010-08-16 12:49:00 UTC,-56401.5611306,+0,-56403.7291488,-30376.0582487,-56405.7553356,-30376.6937419,-56402.47732,-52067.938773,-47726.4061452,-52066.8134975,-52072.2400561,+0,-21698.7403296,-52070.4670769,-30473.8232562,+0,+0,+0,-26120.6142954,-52239.8248801
2010-08-16 12:49:30 UTC,-56391.3591361,+0,-56393.5267036,-30370.5635298,-56395.552417,+0,-56392.2752206,-52058.5203982,-47717.7732838,-52057.3954948,-52062.8207459,-17355.8099458,+0,-52061.0481603,-30542.2427832,+0,+0,-52351.7046631,-26179.2600905,-52357.1130943
2010-08-16 12:50:00 UTC,-56281.333844,+0,-56283.4965058,-30311.3045262,-56285.5170312,+0,-56282.2488453,-51956.9460033,-47624.6705665,-51955.8252441,-51961.2361433,-17321.9443281,+0,-51959.4678596,-30548.1227639,+0,+0,-52361.7833092,-26184.3001127,-52367.192862
2010-08-16 12:50:30 UTC,-56278.8998709,+0,-56281.062425,-30309.9936058,-56283.0828373,+0,-56279.8148472,-51954.6989843,-47622.6109542,-51953.5783141,-51958.9889007,-17321.1951583,+0,-51957.2207111,-30534.0667478,+0,+0,-52337.6909003,-26172.2519991,-52343.0973284
2010-08-16 12:51:00 UTC,-56294.339979,+0,-56296.5032155,-30318.3095352,-56298.5243449,+0,-56295.2551133,-51968.9531324,-47635.6762732,-51967.8318976,-51973.2444652,-17325.9475766,+0,-51971.4756794,-30503.3610254,+0,+0,-52285.0604252,-26145.9325902,-52290.4600258
2010-08-16 12:51:30 UTC,-56279.4864115,+0,-56281.6489914,-30310.3095121,-56283.6694309,+0,-56280.4013937,-51955.2404723,-47623.1072809,-51954.1197807,-51959.5304425,-17321.3756936,+0,-51957.7622303,-30519.7779171,+0,+0,-52313.1994414,-26160.0043283,-52318.6026921
2010-08-16 12:52:00 UTC,-56235.1883486,+0,-56237.3489708,-30286.4508985,-56239.3673524,-30287.0834816,-56236.1028779,-51914.344958,-47585.6225482,-51913.225887,-51918.6308644,-17307.7408838,-21634.7289395,-51916.8643629,-30504.338877,+0,-47929.380236,-52286.7364895,-26146.7707557,-52292.1363083
2010-08-16 12:52:30 UTC,-56256.8518229,-38951.4973307,-56259.0134026,-30298.1186881,-56261.0327907,-30298.7516446,-56257.7665736,-51934.3444541,-47603.9540393,-51933.2245904,-51938.6323481,+0,-21643.0638662,-51936.8650099,-30478.6524498,-52242.1017765,-47889.0220865,-52242.7092289,-26124.7536356,-52248.1033352
2010-08-16 12:53:00 UTC,-56277.9993046,-38966.1398618,-56280.1618188,+0,-56282.1821891,-30310.141888,-56278.9142716,-51953.8675905,-47621.8489007,-51952.7469533,-51958.1574242,+0,-21651.2002661,-51956.3892694,-30504.4488323,-52286.3167561,-47929.5529967,-52286.9249565,+0,-52292.3247994
2010-08-16 12:53:30 UTC,-56380.2101874,-39036.9107483,-56382.3772185,+0,-56384.4023347,-30365.1936795,-56381.1262025,-52048.227617,-47708.3390851,-52047.1032459,-52052.526825,+0,-21690.5254475,-52050.7547242,-30455.6214653,-52202.6266904,-47852.8361332,-52203.2334744,+0,-52208.6224565
2010-08-16 12:54:00 UTC,-56412.3210869,-39059.1443578,-56414.4895373,+0,-56416.5161442,-30382.4889267,-56413.2374324,-52077.8720655,-47735.5111198,-52076.7465229,-52082.1742187,+0,-21702.8799724,-52080.4008783,-30431.0605304,-52160.52927,-47814.2463431,-52161.1353411,+0,-52166.5188589
2010-08-16 12:54:30 UTC,-56404.5752105,-39053.781107,-56406.7433182,+0,-56408.7695653,-30378.3169205,-56405.4914761,-52070.7211525,-47728.9566093,-52069.5958924,-52075.0225947,-17359.8776406,-21699.8997805,-52073.2495535,-30429.2000672,-52157.3404377,-47811.3232098,-52157.9464547,+0,-52163.3295586
2010-08-16 12:55:00 UTC,-56437.3754255,-39076.4918911,-56439.5449383,+0,-56441.5726271,-30395.9832012,-56438.2920741,-52101.0017789,-47756.7119068,-52099.8754493,-52105.3061101,-17369.9732709,-21712.51931,-52103.531858,-30462.1734889,-52213.8570858,-47863.1307686,-52214.4640224,+0,-52219.8542743
2010-08-16 12:55:30 UTC,-56461.9350086,-39093.4969637,-56464.105607,+0,-56466.1344356,-30409.211234,-56462.8519104,-52123.67493,-47777.4940667,-52122.5477051,+0,-17377.532634,-21721.968499,-52126.2063134,-30433.3296913,-52164.4188429,-47817.811806,-52165.0249421,-26085.9052319,-52170.4087767
2010-08-16 12:56:00 UTC,-56405.1840483,-39054.2025593,-56407.3521385,+0,-56409.3783333,-30378.6446091,-56406.1003656,-52071.283035,-47729.4717725,-52070.1578795,+0,-17360.0648652,-21700.1338226,-52073.8114046,-30445.4294605,-52185.1578357,-47836.8227899,-52185.7642863,-26096.2765486,+0
2010-08-16 12:56:30 UTC,-56501.0460888,-39120.5775019,-56503.2184154,-30429.6397307,-56505.2490583,-30430.2768438,-56501.9633941,-52159.7818696,-47810.5896086,-52158.65322,+0,-17389.5709009,-21737.0163089,-52162.3153294,-30421.5052602,-52144.1517793,-47799.2334293,-52144.7575352,-26075.7699212,+0
2010-08-16 12:57:00 UTC,-56517.2252643,-39131.7799741,-56519.3983059,-30438.3537147,-56521.4296994,-30438.9911058,-56518.1427367,-52174.7183149,-47824.280322,+0,+0,-17394.5508,-21743.241173,-52177.2526339,-30477.3550277,-52239.8782305,-47886.9837862,-52240.4856076,-26123.6415473,+0
2010-08-16 12:57:30 UTC,-56593.1908156,-39184.3785723,-56595.367214,-30479.2681947,-56597.40213,+0,-56594.109074,-52244.848913,-47888.5618783,+0,+0,+0,+0,-52247.3872647,-30445.5226102,-52185.3174947,-47836.9691458,-52185.9239479,-26096.3563918,+0
2010-08-16 12:58:00 UTC,-56650.8119712,-39224.2754987,-56652.9909159,-30510.3025185,-56655.0285031,+0,-56651.7308276,-52298.0441561,-47937.3205266,+0,+0,+0,+0,-52300.5855666,-30443.8559411,-52182.4608256,-47834.3504994,-52183.0672305,-26094.9278065,+0
2010-08-16 12:58:30 UTC,-56679.8929801,-39244.4112087,-56682.0732101,-30525.9653324,-56684.1121451,+0,-56680.8121389,+0,-47961.9286879,+0,+0,+0,+0,-52327.4343906,+0,-52211.0991211,-47860.6026023,-52211.706011,-26109.2494675,+0
2010-08-16 12:59:00 UTC,-56681.0010841,-39245.1784604,-56683.1813629,-30526.5621485,-56685.2203492,+0,-56681.9202543,+0,+0,+0,+0,+0,+0,-52328.4574389,+0,-52247.887372,-47894.325592,-52248.4948846,-26127.6468207,+0
2010-08-16 12:59:30 UTC,-56591.0211432,-39182.8762905,-56593.1974461,-30478.0996264,-56595.2322619,+0,-56591.9393794,+0,+0,+0,-52247.1643125,-17417.2649363,+0,-52245.3841321,+0,-52230.7042343,-47878.5741833,-52231.311456,-26119.0537441,+0
2010-08-16 13:00:00 UTC,-56573.8730359,-39171.0028215,-56576.0485363,-30468.8635907,-56578.082476,-30469.5019089,-56574.7911398,+0,+0,+0,-52231.3314781,-17411.9866293,-21765.0359375,-52229.5520145,+0,-52217.1634117,-47866.1615815,-52217.7703663,-26112.282024,+0
2010-08-16 13:00:30 UTC,-56599.0321021,-39188.4229766,-56601.2087147,-30482.4140774,-56603.2438213,-30483.0528275,-56599.9504668,+0,+0,+0,-52254.560371,-17419.7305101,-21774.7157734,-52252.7799367,+0,-52206.7064501,-47856.575912,-52207.3132275,-26107.0526254,-52212.7023608
2010-08-16 13:01:00 UTC,-56527.6963012,-39139.0300197,-56529.8697612,-30443.9931454,-56531.9015596,-30444.6306706,-56528.6139275,+0,+0,-52183.2553832,-52188.6973694,-17397.7735779,-21747.2696509,-52186.9196871,+0,-52180.8827266,-47832.9038661,+0,-26094.1384979,-52186.8748487
2010-08-16 13:01:30 UTC,-56513.6546902,-39129.3075989,-56515.8275297,-30436.4304381,-56517.8586768,-30437.0677221,-56514.5721714,+0,+0,-52170.2928264,-52175.7330142,-17393.4516146,-21741.8672053,+0,+0,-52244.2745927,-47891.0138116,+0,-26125.8399936,-52250.276016
2010-08-16 13:02:00 UTC,-56480.5522869,-39106.3874725,-56482.7236636,-30418.6017291,-56484.7532751,-30419.2384443,-56481.4694265,+0,+0,-52139.7342401,-52145.2241508,+0,-21729.1312064,+0,+0,-52300.9862917,-47943.0001928,+0,-26154.2008184,-52306.9960334
2010-08-16 13:02:30 UTC,+0,-39073.1428753,-56434.7080169,-30392.7419999,-56436.7354007,-30393.3778896,-56433.4554068,-52096.5364315,-47752.6191225,-52095.4104057,-52100.8940724,+0,-21710.6582205,+0,-30513.8448166,-52302.4219348,-47944.3162156,+0,-26154.9187654,-52308.4318863
2010-08-16 13:03:00 UTC,+0,-39020.5737164,-56358.7816311,-30351.8504144,-56360.8054907,-30352.4849978,-56357.531596,-52026.4450797,-47688.3735474,-52025.3218247,-52030.7956127,+0,-21681.4471753,+0,-30533.8677779,-52336.7412754,+0,+0,+0,-52342.7562594
2010-08-16 13:03:30 UTC,+0,-39070.9766968,+0,-30391.0570102,-56433.6066134,-30391.692846,-56430.3268713,-52093.6482293,-47749.9718032,-52092.5223177,-52098.0055766,+0,-21709.4545421,+0,-30506.7548614,-52290.2697564,+0,+0,+0,-52296.2779263
2010-08-16 13:04:00 UTC,+0,-39073.8031231,+0,-30393.2555818,-56437.6890503,-30393.8914879,-56434.4089801,-52097.4167511,-47753.4260216,-52096.2906906,-52101.7744811,-17368.7778909,-21711.0250994,+0,-30490.6368548,-52262.6435059,+0,+0,+0,-52268.6476238
2010-08-16 13:04:30 UTC,+0,-39103.9576639,+0,-30416.7116717,-56481.2437051,-30417.3483266,-56477.9601384,-52137.6223111,-47790.2783491,-52136.4946631,-52141.9841172,-17382.1826625,-21727.7810374,+0,-30525.7533197,-52322.8330992,+0,+0,+0,-52328.8460446
2010-08-16 13:05:00 UTC,+0,-39116.866942,+0,-30426.7532067,-56499.889655,-30427.3901359,-56496.6047641,-52154.8344221,-47806.055077,-52153.7062232,-52159.1978458,-17387.9211705,+0,+0,-30497.8374011,-52274.9854732,+0,+0,+0,-52280.9911722
2010-08-16 13:05:30 UTC,+0,-39089.4994959,+0,-30405.4650935,-56460.360628,+0,-56457.0789104,-52118.344943,-47772.608901,-52117.2181847,-52122.704667,-17375.7553621,+0,+0,-30509.0319539,-52294.1729284,+0,-52294.8521819,+0,-52300.1814412
2010-08-16 13:06:00 UTC,-56418.1373798,-39063.17124,+0,-30384.9853274,-56422.3325874,+0,-56419.0539232,-52083.2410331,-47740.4327352,-52082.1156614,-52087.5971981,-17364.0603404,+0,-52085.83433,-30514.8766051,-52304.1906554,+0,-52304.8701055,-26155.8031598,-52310.2006378
2010-08-16 13:06:30 UTC,-56413.7704648,-39060.1475848,+0,-30382.6333388,-56417.9652765,+0,-56414.6869632,-52079.2095424,-47736.7374799,-52078.08433,-52083.5652982,-17362.7162159,+0,-52081.8025972,-30511.2092616,-52297.9048318,-47940.1754611,-52298.5841585,-26152.6596965,-52303.9138921
