# file...... Output/Qh/house_Qh_file_014.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_2A_tm_1_A_2_Meter_33_261:Qh,house_1_3A_tm_1_A_3_Meter_33_262:Qh,house_1_4A_tm_1_A_4_Meter_33_263:Qh,house_1_5A_tm_1_A_5_Meter_33_264:Qh,house_1_6A_tm_1_A_6_Meter_33_265:Qh,house_1_7A_tm_1_A_7_Meter_33_266:Qh,house_1_8A_tm_1_A_8_Meter_33_267:Qh,house_1_9A_tm_1_A_9_Meter_33_268:Qh,house_1_10A_tm_1_A_10_Meter_33_269:Qh,house_1_11A_tm_1_A_11_Meter_33_270:Qh,house_1_12A_tm_1_A_12_Meter_33_271:Qh,house_1_13A_tm_1_A_13_Meter_33_272:Qh,house_1_14A_tm_1_A_14_Meter_33_273:Qh,house_1_15A_tm_1_A_15_Meter_33_274:Qh,house_0_1C_tm_0_C_1_Meter_34_275:Qh,house_0_2C_tm_0_C_2_Meter_34_276:Qh,house_0_3C_tm_0_C_3_Meter_34_277:Qh,house_0_4C_tm_0_C_4_Meter_34_278:Qh,house_0_5C_tm_0_C_5_Meter_34_279:Qh,house_0_6C_tm_0_C_6_Meter_34_280:Qh
2010-08-16 13:42:00 UTC,-47835.3324839,-30446.8142255,-56534.8316574,-21748.4618004,-39143.3199139,-43493.698357,-43490.2364562,-56536.6178901,-47836.0745312,+0,-34794.402974,-52190.1410221,-34791.9429487,-47839.9328903,-26054.2588449,-60782.3725023,+0,-39078.7747272,-60780.2840394,-60784.6839105
2010-08-16 13:42:30 UTC,-47820.9103818,-30437.6341186,-56517.7864361,-21741.904277,-39131.5179313,-43480.5845371,-43477.1240159,-56519.5719803,-47821.6520549,+0,+0,-52174.4053617,-34781.4531722,-47825.508891,-26048.4156595,-60768.7415482,+0,-39070.0106631,-60766.6536423,-60771.0521826
2010-08-16 13:43:00 UTC,-47881.6013173,-30476.2657402,-56589.515951,+0,-39181.182903,-43535.7699666,-43532.303643,-56591.3043912,-47882.3445635,+0,+0,-52240.6239928,-34825.5961349,-47886.2078052,-26042.5960984,-60755.1657054,+0,-39061.2820328,-60753.0783544,-60757.475569
2010-08-16 13:43:30 UTC,-47881.5082556,-30476.206504,-56589.4059632,+0,-39181.1067485,+0,-43532.2190324,-56591.1943991,-47882.2514995,-43534.0726594,+0,-52240.5224554,-34825.5284475,-47886.1147315,-26044.5209475,-60759.6559842,+0,-39064.1690713,-60757.5684499,+0
2010-08-16 13:44:00 UTC,-47870.1030464,-30468.9467426,-56575.9263536,+0,-39171.7735692,+0,-43521.8495238,-56577.7142454,-47870.8459948,-43523.7025627,+0,-52228.0784666,-34817.2329794,-47874.7080232,-26060.9499102,-60797.9813862,+0,-39088.8105073,-60795.8922853,+0
2010-08-16 13:44:30 UTC,-47857.3304605,-30460.8166042,-56560.8306663,+0,-39161.3214299,+0,-43510.236809,-56562.6179485,-47858.0730778,-43512.0891893,+0,-52214.142561,-34807.942963,-47861.9337583,-26059.402319,-60794.3711731,+0,-39086.4893096,-60792.2822198,+0
2010-08-16 13:45:00 UTC,-47855.1282469,-30459.4148289,-56558.2279101,+0,-39159.5193016,+0,-43508.2345774,-56560.0150875,-47855.8708072,-43510.0868443,+0,-52211.7397715,-34806.3412045,-47859.7312555,-26058.0985328,-60791.3297073,-30399.1753016,-39084.5337897,-60789.2408783,+0
2010-08-16 13:45:30 UTC,-47877.6811458,-30473.7704328,-56584.8827716,-21767.7171266,-39177.9749252,+0,-43528.7394603,-56586.671025,-47878.4242905,-43530.59289,-34825.2078546,-52236.3467749,-34822.7448365,-47882.2871188,-26053.0223653,-60779.4880493,-30393.2535859,-39076.920159,-60777.3997043,+0
2010-08-16 13:46:00 UTC,-47914.3019163,+0,-56628.1641944,-21784.3680623,-39207.9426531,+0,-43562.0347188,-56629.9541949,-47915.0460094,-43563.8900362,-34851.8462034,+0,-34849.380598,-47918.9127017,-26055.9165736,-60786.2396441,-30396.6298888,-39081.2611178,-60784.1510231,+0
2010-08-16 13:46:30 UTC,-47870.9376119,+0,-56576.9127115,-21764.6509391,-39172.4565161,-43526.0736076,-43522.608303,-56578.7006431,-47871.6805819,-43524.4613851,-34820.3025343,+0,-34817.8399926,-47875.5426986,-26071.1635708,-60821.8077644,-30414.4166116,-39104.1297502,-60819.7176898,+0
2010-08-16 13:47:00 UTC,-47853.0555231,+0,-56555.7781957,-21756.5202112,-39157.8231381,-43509.8136719,-43506.3500766,-56557.5652742,-47853.7980298,-43508.2022368,-34807.2949073,+0,-34804.8336292,-47857.6582595,-26082.2950348,-60847.7751902,-30427.402268,-39120.825586,-60845.6840543,+0
2010-08-16 13:47:30 UTC,-47842.2864983,+0,-56543.0504807,-21751.6236905,-39149.0105647,-43500.0215461,-43496.5589805,-56544.8370452,-47843.0287258,-43498.4105853,-34799.4614003,+0,+0,-47846.8878188,-26065.5106084,-60808.6205612,-30407.8220229,-39095.6509974,-60806.5310256,-60810.9334591
2010-08-16 13:48:00 UTC,-47845.3858661,+0,-56546.7135671,-21753.0329282,-39151.5468577,-43502.8397581,-43499.3768964,-56548.5002795,-47846.1281739,-43501.2286609,-34801.7159142,+0,+0,-47849.9875938,+0,-60824.619366,-30415.8226229,-39105.9374781,-60822.5291764,-60826.9331717
2010-08-16 13:48:30 UTC,-47860.0380571,+0,-56564.0307256,-21759.6950684,-39163.5371268,-43516.1627929,-43512.6985304,-56565.8181371,-47860.7807447,-43514.5510504,-34812.3740786,+0,+0,-47864.641711,+0,-60845.9663538,-30426.4977148,-39119.6625895,-60843.8752917,-60848.2813707
2010-08-16 13:49:00 UTC,-47864.5788043,+0,+0,-21761.7596809,-39167.2529385,-43520.2916318,-43516.8269351,-56571.1849806,-47865.3216096,-43518.6796893,-34815.677068,+0,+0,-47869.1830552,+0,-60859.1577372,-30433.0943934,-39128.1440293,-60857.0661362,-60861.4735022
2010-08-16 13:49:30 UTC,-47860.8157162,-30463.0350755,+0,-21760.0486589,-39164.1735056,-43516.8699077,-43513.4055708,-56566.7372755,-47861.5584239,-43515.258131,-34812.9397564,+0,+0,-47865.4194724,+0,-60874.3743746,-30440.7038508,-39137.9276126,-60872.2821518,-60876.6910025
2010-08-16 13:50:00 UTC,-47874.4239197,-30471.6971096,+0,+0,-39175.3094523,-43529.2436588,-43525.7780211,-56582.8212132,-47875.16698,-43527.6312828,-34822.8385127,+0,+0,-47879.0294645,+0,-60842.730395,-30424.8794929,+0,-60840.6394653,-60845.0452282
2010-08-16 13:50:30 UTC,-47864.4451324,-30465.3453086,+0,+0,-39167.1435509,-43520.1700853,-43516.7054016,-56571.0269895,-47865.1879341,-43518.5581488,-34815.5798332,+0,-34813.1177505,-47869.0493654,+0,-60840.0289121,-30423.5285493,+0,-60837.9380927,-60842.3435921
2010-08-16 13:51:00 UTC,-47842.0133867,-30451.0668219,+0,+0,-39148.7870697,-43499.7732087,-43496.3106696,-56544.5142461,-47842.755607,-43498.1622601,-34799.2627353,-52197.4304167,-34796.802238,-47846.6146708,-26070.6560969,-60820.6239312,-30413.8246065,+0,-60818.5339049,-60822.9375103
2010-08-16 13:51:30 UTC,-47848.4204539,-30455.1451154,+0,+0,-39154.0301403,-43505.5990674,-43502.1359153,-56552.0869488,-47849.1628404,-43503.9878364,-34803.923307,-52204.4210369,-34801.4623566,-47853.0225809,-26055.162124,-60784.4796678,-30395.7497689,+0,-60782.3911188,-60786.7911955
2010-08-16 13:52:00 UTC,-47848.0310613,-30454.897255,+0,+0,-39153.71149,-43505.2449978,-43501.7818831,-56551.626714,-47848.7734377,-43503.633784,-34803.6400583,-52203.9961783,-34801.1791355,-47852.6331369,-26047.3909967,-60766.3512204,-30386.684188,+0,-60764.2634123,-60768.661719
2010-08-16 13:52:30 UTC,+0,-30471.9916924,+0,-21766.4465389,-39175.6881693,-43529.6644717,-43526.1987898,-56583.3682042,-47875.629787,-43528.0520754,-34823.1751547,-52233.2978285,-34820.7123341,-47879.4923203,-26039.9001195,-60748.8765389,-30377.945539,+0,-60746.7894449,-60751.1860454
2010-08-16 13:53:00 UTC,+0,-30454.6606004,-56549.4004651,-21754.0666137,-39153.4072458,-43504.9069357,-43501.4438564,-56551.1872861,-47848.4016394,-43503.2957382,-34803.3696153,-52203.5905275,-34800.9087187,-47852.2612995,-26034.5873634,-60736.4829692,-30371.7478259,+0,-60734.3963819,-60738.7917718
2010-08-16 13:53:30 UTC,+0,-30439.8545269,-56521.9091931,-21743.4903565,-39134.3724971,-43483.7563993,-43480.2955444,-56523.6949038,-47825.1404441,-43482.1462265,-34786.4496046,-52178.211373,-34783.9903525,-47828.9976486,-26040.4038051,-60750.0515341,-30378.5331247,-39057.9938607,-60747.9643921,-60752.3611074
2010-08-16 13:54:00 UTC,+0,-30453.026071,-56546.365542,-21752.8990386,-39151.305888,-43502.5720037,-43499.10917,-56548.1522404,-47845.8336993,-43500.9609194,-34801.5017159,-52200.7887735,-34799.0410008,-47849.6930884,-26026.4775474,-60717.5644318,-30362.2871404,-39037.1061765,-60715.4786179,-60719.8721599
2010-08-16 13:54:30 UTC,+0,-30430.2054139,-56503.9931402,-21736.5978133,-39121.9675579,-43469.9726019,-43466.5131965,-56505.7781274,-47809.9811306,-43468.3630968,-34775.4228393,-52161.6717864,-34772.9646589,-47813.836735,-26034.2217591,-60735.630089,-30371.321322,-39048.7215474,-60733.5435365,-60737.9388432
2010-08-16 13:55:00 UTC,+0,-30440.6658656,-56523.4156515,-21744.0699111,-39135.4155575,-43484.9154,-43481.4544232,-56525.2014231,-47826.415104,-43483.3051711,-34787.3767822,-52179.6020922,-34784.91744,-47830.2724431,-26042.1685293,-60754.1682739,+0,-39060.6407313,-60752.0809636,-60756.4780809
2010-08-16 13:55:30 UTC,+0,-30466.4704306,-56571.3284442,-21762.5025978,-39168.5900121,-43521.7773264,-43518.3124734,-56573.1161505,-47866.9555646,-43520.1653119,-34816.8655943,-52223.833809,-34814.4033864,+0,-26046.1323283,-60763.4150054,+0,-39066.5859456,-60761.3273174,-60765.7253373
2010-08-16 13:56:00 UTC,+0,-30468.5094681,-56575.1144411,-21763.9591206,-39171.2114073,-43524.6901,-43521.2249409,-56576.9023001,-47870.159011,-43523.0779445,-34819.1957556,-52227.3289324,-34816.7333215,+0,-26056.9486218,-60788.6472007,+0,-39082.8090638,-60786.5584814,-60790.958965
2010-08-16 13:56:30 UTC,-47885.9192236,-30479.014219,-56594.6192061,-21771.4628618,-39184.7163584,-43539.6961795,-43536.2294429,-56596.4078525,-47886.6625817,-43538.0832973,-34831.2003226,-52245.3351718,-34828.7367223,+0,-26057.2529834,-60789.357214,+0,-39083.265569,-60787.2684656,-60791.6690186
2010-08-16 13:57:00 UTC,-47913.8270949,-30496.7784237,-56627.6030114,+0,-39207.5540939,-43565.0724187,-43561.6030153,-56629.392989,-47914.5711756,-43563.4583081,-34851.5008126,-52275.7848737,-34849.035241,+0,-26051.1624407,-60775.1492259,+0,-39074.1304993,-60773.0610582,-60777.460224
2010-08-16 13:57:30 UTC,-47935.0089333,-30510.2613052,-56652.6374407,+0,-39224.8877424,-43584.3327701,-43580.8613424,-56654.4284289,-47935.7535624,-43582.7177269,+0,-52298.8959402,-34864.4416453,+0,-26058.1991439,-60791.5644124,+0,-39084.6846941,-60789.4755738,-60793.8763423
2010-08-16 13:58:00 UTC,-47932.0698462,-30508.3904865,-56649.1637869,+0,-39222.4826104,-43581.6602981,-43578.1891518,-56650.9546346,-47932.8143991,-43580.0453846,+0,-52295.6891622,-34862.3039285,+0,-26061.0019774,+0,-30402.5623793,-39088.8886018,-60796.0137428,-60800.4151496
2010-08-16 13:58:30 UTC,-47928.0930405,+0,-56644.4636728,+0,-39219.2282873,-43578.0442443,-43574.5734779,-56646.2543309,-47928.8374906,-43576.4295058,+0,-52291.3501519,-34859.4114377,+0,-26054.4349894,+0,-30394.9015138,-39079.0389224,-60780.6949315,-60785.0948428
2010-08-16 13:59:00 UTC,-47940.4836584,+0,-56659.1079185,+0,-39229.3678515,-43589.3108608,-43585.8389103,-56660.8991676,-47941.2284291,-43587.6955768,+0,-52304.8692991,-34868.4236331,+0,-26058.3820985,+0,-30399.5061015,-39084.9591037,-60789.9023521,-60794.3031622
2010-08-16 13:59:30 UTC,-47873.5406171,+0,-56579.9891559,-21765.8344876,-39174.5866225,-43528.4404836,-43524.9749305,-56581.7772116,-47874.2836545,-43526.8281466,+0,-52231.829129,-34819.733263,-47878.1460456,-26064.3606985,+0,-30406.4805699,-39093.9262729,-60803.8486304,-60808.2508022
2010-08-16 14:00:00 UTC,-47848.1075295,+0,-56549.9302517,-21754.2704293,-39153.7740657,-43505.314529,-43501.8514071,-56551.7170939,-47848.8499079,-43503.703312,+0,-52204.079611,-34801.2347538,-47852.709615,-26070.5433446,+0,-30413.6930729,-39103.1994867,-60818.270888,-60822.6744676
2010-08-16 14:00:30 UTC,-47852.0886221,+0,-56554.6354328,-21756.0805751,+0,-43508.9344819,-43505.4709792,-56556.4224651,-47852.8311036,-43507.3230894,-34806.5915727,-52208.4232995,-34804.130363,-47856.6912312,-26064.8350391,+0,-30407.0339225,-39094.637726,-60804.955125,-60809.3574047
2010-08-16 14:01:00 UTC,-47840.1253226,+0,-56540.4962262,-21750.6410346,+0,-43498.0564184,-43494.5940597,-56542.2826875,-47840.867494,-43496.4455529,-34797.889337,-52195.3703891,-34795.4289731,-47844.7579913,+0,+0,-30407.6301603,-39095.4043171,-60806.1473734,-60810.5497695
2010-08-16 14:01:30 UTC,-47788.1103048,+0,-56479.0206197,-21726.9905527,+0,-43450.7598778,-43447.3024936,-56480.8045982,-47788.8511271,-43449.1513037,-34760.0530403,-52138.6178706,-34757.5963542,-47792.7360641,+0,+0,-30408.6436479,-39096.7073719,-60808.173962,-60812.5765561
2010-08-16 14:02:00 UTC,-47732.4515858,-30381.3274044,-56413.2385867,-21701.6833297,+0,-43400.1501658,-43396.6981063,-56415.019908,-47733.190963,-43398.5440444,-34719.5662729,-52077.8897809,-34717.1135241,-47737.0699482,+0,-60845.2947559,-30426.1618653,-39119.2307833,-60843.2037214,-60847.6097346
2010-08-16 14:02:30 UTC,-47765.903022,-30402.6202622,-56452.8223021,-21716.8932196,+0,-43430.5671001,-43427.11184,-56454.5571527,-47766.6432679,-43428.9595044,-34743.8992179,-52114.3879593,-34741.4441024,-47770.5258306,+0,-60838.3538219,-30422.690879,-39114.7680888,-60836.263071,-60840.6684069
2010-08-16 14:03:00 UTC,-47741.4153004,-30387.0330815,-56423.8806574,-21705.7590024,+0,-43408.3007489,-43404.8478319,-56425.6143881,-47742.1549104,-43406.6942326,-34726.086578,-52087.6699066,-34723.633195,-47746.0348542,+0,-60827.470635,-30417.2484709,-39107.7707103,-60825.3803289,-60829.7846025
2010-08-16 14:03:30 UTC,-47719.1990257,-30372.8917454,-56397.6235988,-21695.6575792,-39048.284874,-43388.0997927,-43384.6490018,-56399.3563134,-47719.9380586,-43386.4942556,-34709.9262132,-52063.4301825,-34707.4744025,-47723.8156259,-26074.604293,-60829.8036159,-30418.4151359,-39109.2707075,-60827.7132144,-60832.1177157
2010-08-16 14:04:00 UTC,-47763.1837529,-30400.8893649,-56449.6084417,+0,-39084.2787261,-43428.0945061,-43424.639506,-56451.343168,-47763.9239282,-43426.4870302,-34741.9211916,-52111.4210206,-34739.4662684,-47767.8062003,-26071.8479315,-60823.3735953,-30415.1996444,-39105.1365062,-60821.2834566,-60825.6873304
2010-08-16 14:04:30 UTC,-47766.7484545,-30403.1584057,-56453.8215051,+0,-39087.1958143,-43431.3358403,-43427.8804993,-56455.5563944,-47767.4887223,+0,-34744.5141948,-52115.3103934,-34742.0590195,-47771.3713755,-26062.6204532,-60801.8478012,-30404.4351359,-39091.2964305,-60799.7585424,-60804.1603147
2010-08-16 14:05:00 UTC,-47773.911873,-30407.7181398,-56462.2878344,+0,-39093.0578267,-43437.8494389,-43434.3934125,-56464.0230512,-47774.6523268,+0,-34749.7249447,-52123.1262529,-34747.2692627,-47778.5357461,-26084.3983262,-60852.6510667,-30429.8405712,-39123.9605457,-60850.5597315,-60854.9664626
2010-08-16 14:05:30 UTC,-47801.227633,-30425.1054518,-56494.5718915,+0,-39115.4110257,-43462.6872851,-43459.2286458,-56496.3083573,-47801.9687957,+0,-34769.59473,-52152.9299191,-34767.137116,-47805.8551355,-26077.4640552,-60836.4748486,-30421.7512515,-39113.559997,-60834.3841745,-60838.7893269
2010-08-16 14:06:00 UTC,-47826.821098,-30441.3964695,-56524.8203953,+0,-39136.3548247,-43485.9590705,-43482.4979839,-56526.558031,-47827.5629245,+0,-34788.211698,-52180.8544233,-34785.7522745,-47831.4519999,-26072.2470618,-60824.3046837,-30415.6652582,-39105.7351522,-60822.2145069,-60826.6184716
2010-08-16 14:06:30 UTC,-47870.9369011,-30469.4775164,-56576.9601508,-21764.6506157,-39172.4559343,-43526.072961,+0,-56578.6998029,-47871.6798711,+0,-34820.3020171,-52228.9882683,-34817.8394755,-47875.5736609,-26061.7950244,-60799.9222458,-30403.4722143,-39090.0583891,-60797.8330655,-60802.2746344
2010-08-16 14:07:00 UTC,-47873.2874562,-30470.9737162,-56579.738234,-21765.7193793,-39174.3794548,-43528.2102884,+0,-56581.4779935,+0,+0,-34822.0118367,-52231.5529107,-34819.549129,-47877.9245282,-26061.1288094,-60798.3681058,-30402.6950275,-39089.0591494,-60796.2789892,-60800.7204039
2010-08-16 14:07:30 UTC,-47928.2901492,-30505.9845956,-56644.7450268,-21790.7283091,-39219.3895868,-43578.223473,+0,-56646.4872996,+0,+0,-34862.0213962,-52291.5652135,-34859.5548029,-47932.934521,-26059.0329905,-60793.4789941,-30400.2501059,-39085.9156802,-60791.3900772,-60795.8310083
2010-08-16 14:08:00 UTC,-47905.2270949,-30491.3042636,-56617.4871764,-21780.2418719,-39200.5164908,-43557.2525586,+0,-56619.2283954,+0,-43555.6388265,-34845.245079,-52266.4015916,+0,-47909.8684063,-26056.6562515,-60787.9345548,+0,-39082.3508658,-60785.9089484,-60790.286247
2010-08-16 14:08:30 UTC,-47917.8909451,-30499.3651876,-56632.4543759,-21785.9999415,-39210.8796482,-43568.7676215,+0,-56634.1961736,+0,-43567.1533319,-34854.4569018,-52280.2188569,+0,-47922.533937,-26055.3447797,-60784.8751629,+0,-39080.3838205,-60782.8496752,-60787.2266775
2010-08-16 14:09:00 UTC,-47886.7509696,-30479.5436497,-56595.6505426,-21771.8410441,-39185.3969971,-43540.4524738,+0,-56597.3909172,+0,-43538.8395552,-34831.8053431,-52246.242672,+0,-47891.3898283,-26057.4789105,-60789.8536469,+0,+0,-60787.8279659,-60792.2054507
2010-08-16 14:09:30 UTC,-47913.6819856,-30496.6860575,-56627.4798749,-21784.0861885,-39207.4353475,-43564.9404733,+0,-56629.2214803,+0,-43563.3263689,-34851.3952588,-52275.6265483,+0,-47918.3244191,-26049.3201496,-60770.8209497,+0,+0,-60768.7960071,-60773.1716479
2010-08-16 14:10:00 UTC,-47926.1503177,-30504.6225281,-56642.2159947,-21789.7553586,-39217.6385071,-43576.277754,-43572.8071729,-56643.9581697,+0,-43574.6631008,-34860.4841297,-52289.2304876,+0,-47930.7944056,-26049.3525822,-60770.8966085,+0,+0,-60768.8716631,-60773.2473111
2010-08-16 14:10:30 UTC,-47946.4146033,-30517.5211027,-56666.1658954,-21798.9690151,-39234.2210765,-43594.7034627,-43591.2311013,-56667.9089334,+0,-43593.0879872,-34875.224389,-52311.3401492,+0,-47951.0611388,-26059.1026453,-60793.6419286,+0,+0,-60791.6161476,-60795.9937865
2010-08-16 14:11:00 UTC,-47958.5644624,+0,+0,+0,-39244.1636204,-43605.7511589,-43602.2776373,-56682.2692094,-47959.3096312,-43604.1351489,-34884.0623376,-52324.596608,+0,-47963.212609,-26064.2369989,-60805.6193103,-30406.3372235,+0,-60803.5930645,-60807.971864
2010-08-16 14:11:30 UTC,-47960.0947359,+0,+0,+0,-39245.4158831,+0,-43603.6689476,-56684.0778849,-47960.8399442,-43605.5265381,-34885.1754767,-52326.266258,-34882.687472,-47964.7430857,-26079.2604951,-60840.6660144,-30423.8632175,+0,-60838.6384092,-60843.0206028
2010-08-16 14:12:00 UTC,-47935.8816674,+0,+0,+0,-39225.6017012,+0,-43581.6546555,-56655.5029476,-47936.6262493,-43583.5333702,-34867.5626076,-52299.84788,-34865.0763322,-47940.5268048,-26084.9835231,-60854.0166528,-30430.5395432,+0,-60851.9885297,-60856.3720163
2010-08-16 14:12:30 UTC,+0,+0,+0,+0,-39246.4100414,+0,-43604.7734944,-56685.5570213,-47962.054844,-43606.6535431,+0,-52327.6195272,-34883.5710947,-47965.9581152,-26080.1851341,-60842.8230057,-30424.9418757,+0,-60840.7953168,-60845.1777193
2010-08-16 14:13:00 UTC,+0,+0,+0,+0,-39264.2937568,+0,-43624.6429665,-56711.3869768,-47983.9094345,-43626.5241614,+0,-52351.4640266,-34899.4664072,-47987.8150394,-26079.6257578,-60841.5180969,-30424.2893228,-39116.8238975,-60839.4904587,-60843.8727347
2010-08-16 14:13:30 UTC,+0,+0,+0,-21817.689482,-39267.9134716,+0,-43628.6646041,-56716.6150332,-47988.3328658,-43630.546031,+0,-52356.2902209,-34902.6836637,-47992.2389429,-26091.8132483,-60870.0178149,-30438.5069113,-39135.1036458,-60867.9202471,-60872.305276
2010-08-16 14:14:00 UTC,+0,+0,+0,-21828.4395256,-39287.2609983,+0,-43650.1604256,-56744.5592136,-48011.9762917,-43652.0430919,+0,-52382.0864317,-34919.8800342,-48015.8848923,+0,-60837.3333705,-30422.1622627,-39114.0891071,-60835.2371442,-60839.6190085
2010-08-16 14:14:30 UTC,+0,-30557.7945349,+0,-21827.7268942,-39285.9784311,-43652.2138478,-43648.7354458,-56742.7067656,-48010.4089451,-43650.6180299,+0,+0,-34918.7400694,-48014.3173784,+0,-60846.2253923,-30426.6089338,-39119.8062531,-60844.1288009,-60848.5115264
2010-08-16 14:15:00 UTC,+0,-30515.4092491,-56662.2182759,-21797.4503164,-39231.4877796,-43591.6663492,-43588.2282584,-56664.0043763,-47943.8192633,-43590.0733992,+0,+0,-34870.307966,-47947.7205876,+0,-60847.6389053,-30427.3157951,-39120.7150744,-60845.542256,-60849.9251181
2010-08-16 14:15:30 UTC,+0,-30541.7311558,-56711.0920447,-21816.2597871,-39265.3274136,-43629.2673114,-43625.8254814,-56712.8800385,-47985.1728059,-43627.6726473,-34907.5319311,+0,-34900.4180253,-47989.0783726,+0,-60862.0998303,-30434.5471867,-39130.0125592,-60860.0026441,-60864.3866929
2010-08-16 14:16:00 UTC,+0,-30536.8296196,-56701.9910772,-21812.7585287,-39259.0259839,-43622.2654533,-43618.8243481,-56703.7787055,-47977.4722154,-43620.6711209,-34897.2735019,+0,-34894.8172102,-47981.37696,+0,-60888.1605608,-30447.5794864,-39146.7683655,-60886.062305,-60890.4488767
2010-08-16 14:16:30 UTC,-47959.9222073,-30526.0974207,-56682.0639779,-21805.0923194,-39245.2559139,-43606.9344772,-43603.4949583,-56683.850806,-47960.6113233,-43605.3408709,-34885.0090101,+0,-34882.5538992,-47964.5142679,-26106.6155081,-60904.548937,-30455.7748911,-39157.3053094,-60902.4500084,-60906.8381667
2010-08-16 14:17:00 UTC,-47910.9726655,-30494.9395995,-56624.2114415,-21782.8357077,-39205.199271,-43562.4254435,-43558.990533,-56625.9959453,-47911.6606281,-43560.8339464,-34849.4026232,+0,-34846.9509423,-47915.5583445,-26110.812988,-60914.3408109,-30460.6715548,-39163.601017,-60912.2414804,-60916.6305865
2010-08-16 14:17:30 UTC,-47855.9523857,-30459.9175726,-56559.1840131,-21757.8188213,-39160.174788,-43512.4183311,-43508.9666524,-56560.9659035,-47856.6390507,-43510.8072556,-34809.3803182,+0,-34806.9324946,-47860.5308883,-26139.4164531,-60981.0669281,-30494.0395651,-39206.5027245,-60978.9648589,-60983.3604223
2010-08-16 14:18:00 UTC,-47938.9586225,-30512.7534832,-56657.2875142,+0,-39228.1008844,-43587.8946516,-43584.4350804,-56659.0733468,-47939.6472446,-43586.2799226,-34869.7598886,+0,-34867.3062466,-47943.5479502,-26131.782543,-60963.2585541,-30485.1340569,-39195.0527907,-60961.1572157,+0
2010-08-16 14:18:30 UTC,-47892.1023104,-30482.9280633,-56601.9089257,+0,-39189.7571833,-43545.2889139,-43541.8337975,-56603.6925331,-47892.7898281,-43543.6762471,-34835.676137,+0,-34833.225779,-47896.6855282,-26132.2447132,-60964.336704,-30485.6732118,-39195.7459896,-60962.2353214,+0
2010-08-16 14:19:00 UTC,-47833.4975441,-30445.624404,-56532.6450596,+0,-39141.7994235,-43492.0004798,-43488.5509372,-56534.4258832,-47834.1836792,-43490.390393,-34793.0464395,+0,-34790.6001908,-47838.0731166,-26135.4840511,-60971.8934268,-30489.4521338,-39200.6046013,-60969.7917341,+0
2010-08-16 14:19:30 UTC,-47780.6566282,-30411.9896024,-56470.1933777,+0,-39098.5583657,-43443.9530244,-43440.5085092,-56471.9716906,-47781.3415154,-43442.3452647,-34754.6094224,-52130.4516256,-34752.1668807,-47785.2253041,-26129.6604141,-60958.308056,-30482.6584402,-39191.8698565,-60956.206921,+0
2010-08-16 14:20:00 UTC,-47754.5118112,-30395.3476529,-56439.2933105,+0,-39077.1633987,-43420.17993,-43416.7379037,-56441.0703805,-47755.2359168,-43418.5733224,-34735.5914159,-52101.9255858,-34733.1507095,-47759.0770727,-26131.3582561,-60962.268778,-30484.6390954,-39194.416412,-60960.1674802,+0
2010-08-16 14:20:30 UTC,-47723.6584374,-30375.7083084,-56402.8281642,-21697.6665338,-39051.9150763,-43392.1250866,-43388.6861556,-56404.603697,-47724.3816923,-43390.5199098,-34713.1481386,-52068.2618586,-34710.7097288,-47728.2194298,-26126.1683451,-60950.1622033,+0,-39186.6322602,-60948.06146,+0
2010-08-16 14:21:00 UTC,-47736.6002401,-30383.9461486,-56418.1238375,-21703.5509769,-39062.5056817,-43403.892876,-43400.452713,-56419.8999854,-47737.3238228,-43402.2871289,-34722.5621378,-52082.3823774,-34720.1228194,-47741.1629229,-26116.1970445,-60926.9011696,+0,-39171.676526,-60924.8013809,+0
2010-08-16 14:21:30 UTC,-47758.0395644,-30397.5929128,-56443.4625716,-21713.2991155,-39080.0500246,-43423.3873359,-43419.9451318,-56445.2397387,-47758.7636899,-43421.780644,-34738.1573209,-52105.7743568,-34735.7164973,-47762.6050473,-26099.1306408,-60887.0886931,+0,-39146.0790033,-60884.9905386,+0
2010-08-16 14:22:00 UTC,-47765.1368336,-30402.1105348,-56451.8507006,-21716.5261373,-39085.8579002,-43429.8407778,-43426.3978979,-56453.6282052,-47765.8611388,-43428.2337732,-34743.3199471,-52113.5180327,-34740.8786252,-47769.7032436,-26089.7133446,-60865.1200416,+0,-39131.9542083,-60863.022789,-60867.4069139
2010-08-16 14:22:30 UTC,-47821.43933,-30437.9487368,-56518.3935604,-21742.1260338,-39131.9316589,-43481.0357995,-43477.5875615,-56520.1737408,-47822.1650596,-43479.4263147,-34784.2749548,-52174.948456,-34781.8296819,+0,-26072.5593017,-60825.1031235,+0,-39106.2252379,-60823.0075137,-60827.387763
2010-08-16 14:23:00 UTC,-47844.4285762,-30452.5820695,-56545.5641167,-21752.5788962,+0,-43501.9395769,-43498.489152,-56547.3453892,-47845.1548869,-43500.3290798,-34800.9975647,-52200.0315185,-34798.5506793,+0,-26072.7708972,-60825.5967325,+0,-39106.5426051,-60823.5011023,-60827.8813997
