# file...... Output/Qh/house_Qh_file_004.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_15C_tm_0_C_15_Meter_6_61:Qh,house_0_1A_tm_0_A_1_Meter_7_62:Qh,house_0_2A_tm_0_A_2_Meter_7_63:Qh,house_0_3A_tm_0_A_3_Meter_7_64:Qh,house_0_4A_tm_0_A_4_Meter_7_65:Qh,house_0_5A_tm_0_A_5_Meter_7_66:Qh,house_0_6A_tm_0_A_6_Meter_7_67:Qh,house_0_7A_tm_0_A_7_Meter_7_68:Qh,house_0_8A_tm_0_A_8_Meter_7_69:Qh,house_0_1A_tm_0_A_1_Meter_9_70:Qh,house_0_2A_tm_0_A_2_Meter_9_71:Qh,house_0_3A_tm_0_A_3_Meter_9_72:Qh,house_0_4A_tm_0_A_4_Meter_9_73:Qh,house_0_5A_tm_0_A_5_Meter_9_74:Qh,house_0_6A_tm_0_A_6_Meter_9_75:Qh,house_0_7A_tm_0_A_7_Meter_9_76:Qh,house_0_8A_tm_0_A_8_Meter_9_77:Qh,house_0_9A_tm_0_A_9_Meter_9_78:Qh,house_0_10A_tm_0_A_10_Meter_9_79:Qh,house_0_11A_tm_0_A_11_Meter_9_80:Qh
2010-08-16 13:25:00 UTC,-13136.4557958,-52673.3067357,-65844.5794224,+0,-39505.5202089,-26340.7853801,-39509.9737217,-52670.7388403,-39508.2340229,-56760.0044746,+0,-26201.0720292,-48032.8025197,+0,-48032.2846945,-43663.2334494,-26201.2827427,-48028.2726635,-21834.831492,-61132.3222326
2010-08-16 13:25:30 UTC,-13130.8829402,-52648.4390647,-65813.4930938,+0,-39486.8692669,-26328.3490859,-39491.3200018,-52645.8727721,-39489.5813716,-56724.3693985,+0,-26184.6217713,-48002.6458482,-39274.4601333,-48002.1283273,-43635.820616,-26184.8323366,-47998.119594,+0,-61093.9411961
2010-08-16 13:26:00 UTC,-13130.08205,-52644.444779,-65808.4999572,+0,-39483.8735223,-26326.3515482,-39488.3238112,-52641.8787438,-39486.5853525,-56716.7903592,+0,-26181.1230514,-47996.2319824,-39269.2124652,-47995.7145262,-43629.9903229,-26181.3335853,-47991.7064942,+0,-61085.7781328
2010-08-16 13:26:30 UTC,-13130.7475168,-52655.1022206,-65821.822505,+0,-39491.8666844,-26331.6813228,-39496.3181639,-52652.5354984,-39494.5792472,-56731.4336765,+0,-26187.8828617,-48008.6240906,-39279.3513849,-48008.1065093,-43641.2549212,-26188.0934564,-48004.097122,+0,-61101.5498322
2010-08-16 13:27:00 UTC,-13128.1492547,-52635.0852182,-65796.7998513,+0,-39476.8537807,-26321.6708424,-39481.3030239,-52632.5197863,-39479.5649674,-56704.796315,+0,-26175.586228,-47986.0818581,-39260.9078817,-47985.5645043,-43620.763719,+0,-47981.5575824,+0,-61072.859854
2010-08-16 13:27:30 UTC,-13126.7103048,-52647.0412948,-65811.7457837,+0,-39485.8209289,-26327.650063,-39490.2715079,-52644.4750922,-39488.5329376,-56718.5344955,+0,-26181.9281991,-47997.7079819,-39270.4200918,-47997.1905108,-43631.3320268,+0,-47993.1823173,-21818.8777854,-61087.6566688
2010-08-16 13:28:00 UTC,-13128.3243233,-52640.0722649,-65803.0340088,+0,-39480.5941036,-26324.164859,-39485.0439041,-52637.5065115,-39483.3056333,-56706.3809262,-47988.3205413,-26176.317734,-47987.4228573,-39262.0050545,-47986.9054899,-43621.9827057,+0,-47982.8984212,-21814.2022469,-61074.5665721
2010-08-16 13:28:30 UTC,-13128.4846166,-52656.5897853,-65823.6820649,-52658.5893904,-39492.9823692,-26332.4252522,-39497.4340148,-52654.0229673,-39495.6950342,-56736.1947008,-48013.5515582,-26190.0806982,-48012.6531725,-39282.6478812,-48012.1355506,-43644.9174127,+0,-48008.1257228,-21825.671754,-61106.6777303
2010-08-16 13:29:00 UTC,-13126.5544308,-52660.0691795,-65828.0315511,-52662.0689465,-39495.5919413,-26334.1652933,-39500.0439755,-52657.5021372,-39498.3048454,-56740.2165621,-48016.9552083,-26191.9373144,-48016.0567279,-39285.4325869,-48015.5390716,-43648.0112918,+0,-48011.5288716,-21827.2189841,-61111.0095076
2010-08-16 13:29:30 UTC,-13160.3732558,-52657.7243369,-65825.1003338,-52659.7239948,-39493.8332915,-26332.9926402,-39498.2850639,-52655.1574457,-39496.5460345,-56734.9544323,-48012.501935,-26189.5081519,-48011.6035784,-39281.7891289,-48011.0859671,-43643.963317,+0,-48007.076254,-21825.1946166,-61105.3418896
2010-08-16 13:30:00 UTC,-13161.4192029,-52663.9014717,-65832.8221845,-52665.901417,-39498.4661895,-26336.0818183,-39502.9186518,-52661.3341824,-39501.1793571,-56742.1998992,-48018.6336811,-26192.8528844,-48017.735154,-39286.8058341,-48017.2174809,-43649.5370045,-26193.0635239,-48013.2070973,-21827.9819837,-61113.1456762
2010-08-16 13:30:30 UTC,-13163.0750885,-52681.6304645,-65854.9846657,-52683.6312347,-39511.7630687,-26344.9480673,-39516.2175111,-52679.0620328,-39514.4774547,-56767.7870865,-48040.2877907,-26204.6647243,-48039.3886616,-39304.5222041,-48038.8707699,-43669.2203439,-26204.8754703,-48034.8580188,-21837.8255013,-61140.7045552
2010-08-16 13:31:00 UTC,-13165.2956887,-52678.9002638,-65851.5717239,-52680.9009071,-39509.7153975,-26343.5826971,-39514.1695351,-52676.3320079,-39512.4295959,-56764.3074852,-48037.3430488,-26203.0584325,-48036.4440015,-39302.1129553,-48035.9261395,-43666.5436069,-26203.269164,-48031.9137102,-21836.4868816,-61136.9568238
2010-08-16 13:31:30 UTC,-13168.378618,-52663.1660916,-65831.9029078,-52665.1660027,-39497.9146488,-26335.7140554,-39502.3670289,-52660.5988498,-39500.6277658,-56743.6880772,-48019.8931069,-26193.5398734,-48018.9945448,-39287.8362368,-48018.4768589,+0,-26193.7505191,-48014.4663378,-21828.5544929,-61114.7485296
2010-08-16 13:32:00 UTC,+0,-52687.2330301,-65861.9882644,-52689.2340609,-39515.9650354,+0,-39520.4201032,-52684.6642374,+0,-56773.3628963,-48045.0065267,-26207.2386909,-48044.1072665,-39308.3828512,-48043.5893273,+0,-26207.44946,-48039.5760606,-21839.9705426,-61146.710024
2010-08-16 13:32:30 UTC,+0,-52689.9532627,-65865.3887456,-52691.9544201,-39518.0052306,+0,-39522.4606023,-52687.3842946,+0,-56781.838892,-48052.1796538,-26211.1514738,-48051.2801942,-39314.2515651,-48050.7621825,+0,-26211.3622782,-48046.7481314,-21843.2313002,+0
2010-08-16 13:33:00 UTC,+0,+0,-65863.1460282,-52690.1602632,-39516.6596619,+0,-39521.1148332,-52685.5903369,+0,-56776.3555302,-48047.5391547,-26208.6201837,-48046.639824,-39310.4549278,-48046.1218592,+0,-26208.8309653,-48042.1083156,-21841.1218237,+0
2010-08-16 13:33:30 UTC,+0,+0,-65872.5360627,-52697.6722199,-39522.2934243,+0,-39526.7494346,-52693.10146,+0,-56788.0767328,-48057.4586587,-26214.0310547,-48056.5590524,-39318.5705976,-48056.0409874,+0,-26214.2418851,-48052.0263592,-21845.6310285,+0
2010-08-16 13:34:00 UTC,-13167.2669737,+0,-65907.3043582,-52725.4865939,+0,+0,-39547.6125613,-52720.9127485,+0,+0,-48089.235899,+0,-48088.3354098,-39344.5692355,-48087.817024,+0,-26231.5758258,-48083.7989231,-21860.076315,+0
2010-08-16 13:34:30 UTC,-13167.0504001,+0,-65896.9738825,-52717.2222913,+0,-26361.746134,-39541.4136372,-52712.6493627,+0,+0,-48080.207849,+0,-48079.3076106,-39337.1829112,-48078.789316,+0,-26226.651179,-48074.7722016,-21855.9723473,+0
2010-08-16 13:35:00 UTC,-13163.4947368,+0,-65889.4660434,-52711.2160767,+0,-26358.7425729,-39536.9084697,-52706.6438143,-39535.1672285,+0,-48075.4805887,+0,-48074.5804815,-39333.3152899,-48074.0622347,+0,-26224.0725394,-48070.0456368,-21853.823431,+0
2010-08-16 13:35:30 UTC,-13165.5000315,+0,-65883.5878928,-52706.5136006,+0,-26356.3909795,-39533.3812159,-52701.9418598,-39531.6401767,+0,-48072.3606692,+0,-48071.4606488,-39330.7627191,-48070.9424334,+0,-26222.3706768,-48066.9261765,+0,+0
2010-08-16 13:36:00 UTC,-13162.2867042,+0,-65890.289748,-52711.8750341,+0,-26359.0721015,-39537.4027435,-52707.3026985,-39535.6614739,+0,-48081.7317679,+0,-48080.8314871,+0,-48080.3131771,-43706.8924491,-26227.4824508,-48076.2958959,+0,+0
2010-08-16 13:36:30 UTC,-13162.4813847,+0,-65867.7551969,-52693.8475633,+0,-26350.0570036,-39523.8806194,-52689.2772278,-39522.1401242,+0,-48057.9258303,+0,-48057.026211,+0,-48056.5081413,-43685.2531218,-26214.4967192,-48052.4934622,+0,-61174.0761572
2010-08-16 13:37:00 UTC,-13162.7420122,+0,-65836.1218078,-52668.5410908,+0,-26337.4018546,-39504.8986298,-52663.9735634,-39503.1592217,-56769.052478,-48028.5196156,+0,-48027.6208137,+0,-48027.1030408,-43658.5232067,-26198.4561321,-48023.0915764,+0,-61125.7273652
2010-08-16 13:37:30 UTC,-13163.4225886,-52635.0392031,-65796.7423294,-52637.0378053,-39476.819269,-26321.6478305,-39481.2685073,-52632.4737741,-39479.5304527,-56713.070155,-47993.9815504,-26179.4056898,-47993.0837089,+0,+0,-43627.1284984,-26179.6162082,-47988.5585966,-21816.7756265,-61081.7712582
2010-08-16 13:38:00 UTC,-13164.5684065,-52623.3071734,-65782.0764715,-52625.3052298,-39468.0201578,-26315.7806557,-39472.4680856,+0,-39470.7305351,-56694.5447032,-47978.303697,-26170.8537659,-47977.4062916,+0,+0,-43612.8775083,+0,-47972.8830519,-21809.6487933,-61061.8182761
2010-08-16 13:38:30 UTC,-13166.2042806,-52621.3706823,-65779.655722,-52623.3686485,-39466.5677748,-26314.8122185,-39471.015486,+0,-39469.2780188,-56695.0272128,-47978.7120383,-26171.0765071,-47977.8146216,+0,+0,-43613.2486861,+0,-47973.2913334,-21809.8344169,-61062.3379664
2010-08-16 13:39:00 UTC,-13167.4823584,-52621.3021562,-65779.5700596,-52623.3001192,-39466.5163797,-26314.7779488,-39470.9640833,+0,-39469.2266191,-56693.9461509,-47977.7971496,-26170.5774554,-47976.8997583,+0,+0,-43612.4170626,+0,-47972.3765792,-21809.4185271,-61061.1736004
2010-08-16 13:39:30 UTC,-13167.6774136,-52612.0211952,-65767.9682089,-52614.0187263,-39459.5555886,-26310.1365505,-39464.0022551,+0,-39462.2651898,-56679.8770691,-47965.8906646,-26164.0827299,-47964.9936047,-39243.6539885,+0,-43601.5942037,+0,-47960.4718482,-21804.0060811,-61046.0203857
2010-08-16 13:40:00 UTC,-13168.5100461,-52615.7515588,-65772.6314245,-52617.7492635,-39462.3533896,-26312.0021013,+0,+0,-39465.0632474,-56682.5305882,-47968.1363044,-26165.307677,-47967.2391819,-39245.4912649,+0,-43603.6354645,+0,-47962.7171569,-21805.0269034,-61048.8783795
2010-08-16 13:40:30 UTC,-13169.4153915,-52622.4213594,-65780.9691418,-52624.4193744,-39467.3557905,-26315.3376609,+0,+0,-39470.0661068,-56688.5618027,-47973.2404441,-26168.0918728,-47972.3431796,-39249.667231,+0,-43608.2750694,+0,-47967.8205451,-21807.3471414,-61055.3743459
2010-08-16 13:41:00 UTC,-13170.0682626,-52628.5410297,-65788.619158,-52630.5393296,-39471.9455897,-26318.3981013,+0,-52625.9760196,-39474.6563267,-56697.7846565,-47981.0456279,-26172.3494288,-47980.1481462,-39256.0530638,+0,-43615.3698923,+0,-47975.6245792,-21810.8952193,-61065.3078927
2010-08-16 13:41:30 UTC,-13167.0766657,-52643.8566826,-65807.7647958,-52645.8556952,-39483.4324456,-26326.0574421,+0,-52641.2906851,-39486.1442355,-56718.9557537,-47998.9624577,-26182.1226651,-47998.0644776,-39270.7117679,-48006.410736,-43631.6560862,-26182.333208,-47993.5387702,-21819.0398457,-61088.1103884
2010-08-16 13:42:00 UTC,-13163.5088495,-52652.9665006,-65819.1527056,-52654.9659371,-39490.2648782,-26330.6132518,+0,-52650.399916,-39492.9772943,-56730.3419945,-48008.5984879,-26187.3789075,-48007.7002399,-39278.5955128,-48007.1826679,-43640.415128,-26187.5894977,-48003.1733815,-21823.420189,-61100.3740277
2010-08-16 13:42:30 UTC,-13163.0841014,-52648.0060595,-65812.951807,-52650.0052651,-39486.5445097,-26328.1325405,+0,-52645.4397949,-39489.2565846,-56723.8936063,-48003.1412987,-26184.4021308,-48002.2432025,-39274.1306984,-48001.7256857,-43635.4546055,-26184.6126942,-47997.7169964,-21820.9394617,-61093.4287404
2010-08-16 13:43:00 UTC,-13161.3797482,-52671.0628378,-65841.774393,-52673.0631163,-39503.8372685,-26339.6632091,+0,-52668.4950872,-39506.5509281,-56752.7659593,-48027.5756024,-26197.7305055,-48026.6768267,-39294.121692,-48026.1590634,-43657.6651095,-26197.941189,-48022.1477023,-21832.0467991,-61124.525933
2010-08-16 13:43:30 UTC,-13162.1722796,-52682.1130311,-65855.5879077,-52684.1138238,-39512.1249974,+0,+0,-52679.5445683,-39514.8394164,-56766.5261772,-48039.2206991,-26204.0826494,-48038.3215996,-39303.6491602,-48037.8037188,-43668.2503699,-26204.2933901,-48033.7910844,-21837.3404231,-61139.3464829
2010-08-16 13:44:00 UTC,-13165.2356585,-52671.8177086,-65842.7180343,-52673.8180222,-39504.4034273,+0,-39508.8567736,-52669.2499093,-39507.1171388,-56753.6487587,-48028.3227044,-26198.1380332,-48027.4239079,-39294.7329355,-48026.906137,-43658.3442166,-26198.3487204,-48022.8946942,-21832.3864165,-61125.4767591
2010-08-16 13:44:30 UTC,-13164.3414933,-52663.7723479,-65832.6607706,-52665.7722872,-39498.3693457,+0,-39502.8217934,-52661.2050671,-39501.0825043,-56739.965071,-48016.7423742,-26191.8212181,-48015.8438998,-39285.2584562,-48015.3262457,-43647.8178283,-26192.0318483,-48011.3160691,-21827.122234,-61110.7386367
2010-08-16 13:45:00 UTC,-13164.056723,-52663.6244547,-65832.4758939,-52665.6243872,-39498.2584247,+0,-39502.7108561,-52661.0571833,-39500.9715732,-56743.0417374,-48019.346118,-26193.241503,-48018.4475711,-39287.3887163,-48017.9298907,-43650.1846015,-26193.4521461,-48013.9194292,+0,-61114.0523845
2010-08-16 13:45:30 UTC,-13163.2613192,-52679.7546458,-65852.6397611,-52681.7553287,-39510.3561905,+0,-39514.8104233,-52677.186335,-39513.0704475,-56766.5012203,-48039.1995785,-26204.0711285,-48038.3004796,-39303.6318803,-48037.7825989,-43668.2311715,-26204.2818692,-48033.7699668,+0,-61139.319603
2010-08-16 13:46:00 UTC,-13163.4346267,-52683.6643663,-65857.5271852,-52685.6652312,-39513.2885105,-26345.9652193,-39517.7431801,-52681.0958034,-39516.0030363,-56774.4378575,-48045.9162532,-26207.7349267,-48045.0169676,-39309.1271464,-48044.4990191,-43674.3365524,-26207.9457004,-48040.4856526,+0,-61147.8678199
2010-08-16 13:46:30 UTC,-13165.6596346,-52663.7754216,-65832.6646131,+0,-39498.371651,-26336.0187808,-39502.8240992,-52661.2081405,-39501.0848099,-56742.6828285,-48019.042378,-26193.0758195,-48018.1438395,-39287.1402106,-48017.6261622,-43649.9085053,-26193.2864611,-48013.615734,+0,-61113.6658189
2010-08-16 13:47:00 UTC,+0,-52652.4584954,-65818.5176636,+0,-39489.8838705,-26330.359199,-39494.3350547,-52649.8919436,-39492.5962516,-56728.1138558,-48006.7128426,-26186.3503294,+0,-39277.0527668,-48005.297094,-43638.7010979,-26186.5609104,-48001.2880138,-21822.563013,-61097.9741936
2010-08-16 13:47:30 UTC,+0,-52643.205022,-65806.9501743,+0,-39482.9436951,-26325.7315473,-39487.3938457,-52640.6390666,-39485.6554402,-56715.6821975,-47996.1920887,-26180.6114898,+0,-39268.4451828,-47994.7767389,-43629.1378525,-26180.8220191,-47990.7688093,-21817.7804923,-61084.584579
2010-08-16 13:48:00 UTC,+0,-52639.7706978,-65802.6570288,+0,-39480.3679259,-26324.0140456,-39484.8176927,-52637.2049638,-39483.0794349,-56710.150311,-47991.5105235,-26178.057799,+0,-39264.6149473,-47990.0953512,-43624.8823632,-26178.2683053,-47986.0879337,-21815.6523479,-61078.6264173
2010-08-16 13:48:30 UTC,+0,-52646.1059091,-65810.5764862,+0,-39485.1193825,-26327.1822776,-39489.569857,-52643.5397668,-39487.8313269,-56716.0715176,-47996.5215651,-26180.7912119,+0,-39268.7147449,-47995.1062029,-43629.4373429,-26181.0017428,-47991.0982374,-21817.9302655,-61085.003899
2010-08-16 13:49:00 UTC,-13166.7467235,-52639.8886419,-65802.8044672,+0,-39480.4563849,-26324.0730294,-39484.906165,-52637.3229003,-39483.167902,-56704.0404559,-47986.3398311,-26175.2373002,+0,-39260.3845309,-47984.9248548,-43620.1822627,-26175.447781,-47980.9180027,-21813.3018564,-61072.0457503
2010-08-16 13:49:30 UTC,-13169.1606283,-52642.6209252,-65806.2200124,+0,-39482.5056181,-26325.4394411,-39486.9557034,-52640.0550075,-39485.217323,-56709.825631,-47991.235751,+0,+0,-39264.3901414,-47989.8205891,-43624.6325981,-26178.1184216,-47985.8132016,-21815.527442,-61078.2767182
2010-08-16 13:50:00 UTC,-13167.4305214,-52649.0491416,-65814.2557327,+0,-39487.3268292,-26328.6541848,-39491.7776325,-52646.4828095,+0,-56720.0124937,-47999.856763,+0,+0,-39271.4434463,-47998.4412744,-43632.4689998,+0,-47994.4329441,-21819.4463787,-61089.2485582
2010-08-16 13:50:30 UTC,-13167.8470076,-52640.7603295,-65803.8941376,+0,-39481.1101572,-26324.5089592,-39485.5600345,-52638.1945318,+0,-56709.7881214,-47991.204007,+0,+0,+0,-47989.7888463,-43624.6037432,+0,-47985.7814624,-21815.5130117,-61078.2363181
2010-08-16 13:51:00 UTC,-13166.5551186,-52636.322404,-65798.3464201,+0,-39477.7816794,-26322.2895576,-39482.2310608,-52633.7568923,+0,-56706.7116236,+0,+0,+0,+0,-47987.185344,-43622.2370997,+0,-47983.178245,-21814.3294676,-61074.922752
2010-08-16 13:51:30 UTC,-13164.0624474,-52635.1261952,-65796.8510756,-52637.1248015,-39476.8845138,-26321.6913352,-39481.3337619,-52632.5607605,+0,-56706.1450483,+0,+0,-47987.2232426,+0,-47986.7058772,-43621.801253,+0,-47982.6988302,-21814.1115037,-61074.3125182
2010-08-16 13:52:00 UTC,-13162.8332158,-52635.2183644,-65796.9662935,-52637.216975,-39476.9536414,-26321.7374288,-39481.4028997,-52632.6529238,+0,-56706.2556362,+0,+0,-47987.3168289,+0,-47986.7994626,-43621.8863244,+0,-47982.7924055,-21814.1540473,-61074.4316276
2010-08-16 13:52:30 UTC,-13163.6655598,-52639.6285881,-65802.4793817,-52641.6274039,-39480.2613426,-26323.9429767,-39484.7110935,-52637.0628633,-39482.9728417,-56713.5482122,+0,-26179.6263757,-47993.4882712,+0,-47992.9708426,-43627.4962512,+0,-47988.9631107,-21816.9595374,-61082.2861532
2010-08-16 13:53:00 UTC,-13161.8872032,-52628.583835,-65788.6726677,-52630.5821369,-39471.977694,-26318.4195082,-39476.4262112,-52626.0188221,-39474.688434,-56696.6336725,+0,-26171.818099,-47979.1741104,+0,-47978.6568262,-43614.4844802,-26172.028549,-47974.6506596,-21810.4524301,-61064.0682166
2010-08-16 13:53:30 UTC,-13163.7494332,-52633.7226396,-65795.0965329,-52635.7211806,+0,-26320.9894185,-39480.2809276,-52631.1572956,-39478.5429296,-56712.0975424,+0,-26178.9567015,-47992.260622,+0,-47991.7432058,-43626.3803011,-26179.1672158,-47987.7356081,-21816.4014575,+0
2010-08-16 13:54:00 UTC,-13160.2408364,-52650.022731,-65815.4727876,-52652.0220305,+0,-26329.1410759,-39492.5079408,-52647.4563362,-39490.7692423,-56731.3303386,+0,-26187.8351577,-48008.5366395,-39279.2798346,-48008.0190591,-43641.175427,-26188.0457521,-48004.0096813,-21823.8004098,+0
2010-08-16 13:54:30 UTC,-13161.8745031,-52638.5029838,-65801.0722976,-52640.5017472,+0,-26323.3800632,-39483.866756,-52635.9373315,-39482.1285526,-56711.559901,-47992.7034416,-26178.7085096,-47991.8056357,-39265.5909365,-47991.2882241,-43625.9667122,-26178.9190217,-47987.2806761,-21816.1946242,+0
2010-08-16 13:55:00 UTC,-13163.614438,-52649.3671839,-65814.6533078,-52651.3664528,+0,+0,-39492.0162021,-52646.8008314,-39490.2775319,-56727.8033484,-48006.4500638,-26186.2069894,-48005.5518755,-39276.8377737,-48005.0343253,-43638.4622351,-26186.417569,-48001.025274,-21822.443559,+0
2010-08-16 13:55:30 UTC,-13162.5215109,-52665.4724828,-65834.7860583,-52667.4725013,+0,+0,-39504.0970977,-52662.9050923,-39502.3577354,-56750.5581738,-48025.7071823,-26196.7113236,-48024.8084585,-39292.5930387,-48024.2907139,-43655.9667365,-26196.9219979,-48020.2795568,+0,+0
2010-08-16 13:56:00 UTC,-13165.7617296,-52664.5295819,-65833.6073661,-52666.5295564,+0,+0,-39503.3898093,-52661.9622521,-39501.6504876,-56750.2844722,-48025.4755518,-26196.5849742,-48024.5768345,-39292.4035297,-48024.0590923,-43655.7561872,-26196.7956474,-48020.0479607,+0,+0
2010-08-16 13:56:30 UTC,-13163.290064,-52673.5424405,-65844.8740699,-52675.5428344,+0,+0,-39510.1505284,-52670.97453,-39508.4108195,-56767.7201856,-48040.2311733,-26204.6338408,-48039.3320458,-39304.4758825,+0,-43669.1688794,-26204.8445865,-48034.8014098,+0,+0
2010-08-16 13:57:00 UTC,-13159.6543924,-52686.2322266,-65860.7371901,-52688.2332109,-39515.2144252,+0,-39519.6693814,-52683.6634984,-39517.9291273,-56787.3302122,-48056.8268877,-26213.6864375,-48055.9272989,-39318.0537125,+0,-43684.2541955,-26213.8972647,-48051.3946814,+0,+0
2010-08-16 13:57:30 UTC,-13162.1714868,-52690.8155173,-65866.4666243,-52692.8167149,-39518.6519281,-26349.5415017,-39523.1073963,-52688.2464937,-39521.3669453,+0,-48060.0214915,-26215.4290236,-48059.1218139,-39320.6673864,+0,-43687.1580539,-26215.6398666,-48054.5888146,-21846.7960402,+0
2010-08-16 13:58:00 UTC,-13162.1107868,-52693.4040827,-65869.7025119,-52695.4054006,-39520.5933718,-26350.83604,-39525.0491287,+0,-39523.3085666,+0,-48058.5411592,-26214.6215348,-48057.6415228,-39319.4562485,+0,-43685.8124489,-26214.8323705,-48053.1087007,-21846.1231111,-61163.9353595
2010-08-16 13:58:30 UTC,-13159.0594102,-52687.0035279,-65861.7013707,-52689.0045481,-39515.7929071,-26347.63513,-39520.2479493,+0,-39518.5076622,+0,-48051.89246,-26210.9948159,-48050.9930083,-39314.0165967,+0,-43679.7688567,-26211.2056188,-48046.46098,-21843.1007477,-61155.4736539
2010-08-16 13:59:00 UTC,-13159.60879,+0,-65879.5293235,-52703.2667757,-39526.4891885,-26354.7673218,-39530.9458234,+0,-39529.2049236,+0,-48063.0569332,-26217.0847901,-48062.1571713,-39323.1508415,+0,-43689.917236,-26217.295648,-48057.6238097,-21848.1758901,-61169.6825212
2010-08-16 13:59:30 UTC,-13161.1771723,+0,-65850.9361599,-52680.3924607,-39509.3340766,-26343.3284353,-39513.7881571,+0,-39512.0482399,+0,-48035.154048,-26201.8643808,-48034.2550617,-39300.3220183,+0,-43664.5538304,-26202.0751015,-48029.7250322,-21835.4918063,-61134.1709136
2010-08-16 14:00:00 UTC,-13162.9672908,+0,-65841.1950632,-52672.5996568,-39503.4896865,-26339.4314444,-39507.9428968,+0,-39506.2033143,+0,-48025.2493247,-26196.4615723,-48024.3506137,-39292.2184414,+0,-43655.5505494,-26196.6722443,-48019.821767,-21830.9893206,-61121.5653123
2010-08-16 14:00:30 UTC,-13161.5915064,+0,-65842.6497926,-52673.7634293,-39504.3624841,-26340.0134187,-39508.8158245,+0,-39507.076192,+0,-48025.1677185,-26196.4170579,-48024.2690097,-39292.1516749,+0,-43655.4763702,-26196.6277296,-48019.7401726,-21830.9522241,-61121.5129043
2010-08-16 14:01:00 UTC,-13161.7505755,+0,-65837.1345918,-52669.3513104,-39501.0535153,-26337.8070257,+0,-52664.7836931,-39503.7669199,-56739.9946876,-48016.7674385,-26191.8348901,-48015.8689633,-39285.2789626,-48015.351309,-43647.8406114,-26192.0455205,-48011.3411296,-21827.1336277,-61110.8219691
2010-08-16 14:01:30 UTC,-13161.0798073,+0,-65804.0532867,-52642.886516,-39481.2056423,-26324.5726279,+0,-52638.3218358,-39483.917228,-56707.2979012,-47989.0965653,-26176.7410379,-47988.1988597,-39262.6399607,-47987.6814845,-43622.6881028,+0,-47983.6743311,-21814.5550116,-61075.6055815
2010-08-16 14:02:00 UTC,-13166.2492867,+0,-65773.8786785,-52618.7470573,-39463.1017077,-26312.5010736,+0,-52614.1850562,-39465.811634,-56674.1263467,-47961.0239017,-26161.4280179,-47960.1269772,-39239.6722329,-47959.609885,-43597.1703717,+0,-47955.605802,-21801.7937498,-61039.8778404
2010-08-16 14:02:30 UTC,-13165.9798809,+0,-65794.7850811,-52635.4720215,-39475.644974,-26320.8648202,+0,-52630.9081641,-39478.35605,-56697.0390013,-47980.4145893,-26172.0052112,-47979.5171252,-39255.5367778,-47978.9998376,-43614.7962855,+0,-47974.9936336,-21810.608362,-61064.5561351
2010-08-16 14:03:00 UTC,+0,-52617.4391874,-65774.7410782,-52619.4369706,-39463.6191238,-26312.8460823,+0,-52614.874893,-39466.3290975,-56676.8949533,-47963.366938,-26162.7060926,-47962.4699483,-39241.5891945,-47961.9528325,-43599.300165,+0,-47957.9484933,-21802.8588463,-61042.8597944
2010-08-16 14:03:30 UTC,+0,-52605.41866,-65759.7145777,-52607.4158837,-39454.6036371,-26306.8346299,+0,-52602.8551406,-39457.3127843,-56660.5824689,-47949.56189,-26155.1757427,-47948.6652845,-39230.2945562,-47948.1483079,-43586.7515342,+0,-47944.1454789,-21796.5833522,-61025.2902761
2010-08-16 14:04:00 UTC,+0,-52621.7551648,-65780.136352,-52623.7531489,-39466.8561396,-26315.0044979,+0,-52619.1905921,-39469.5664101,-56683.1202686,-47968.6353433,-26165.5798918,-47967.738207,-39245.899555,-47967.2210381,-43604.0890852,+0,-47963.2161224,-21805.2537563,-61049.5648305
2010-08-16 14:04:30 UTC,+0,-52610.2332256,-65765.7331217,-52612.2306734,-39458.2145978,-26309.2423889,-39462.6829801,-52607.6693957,-39460.9240761,-56668.6291278,-47956.3716753,-26158.8903307,-47955.4748802,-39235.8660009,-47954.9578349,-43592.9415511,-26159.1006643,-47950.9542608,-21799.6789422,-61033.9570078
2010-08-16 14:05:00 UTC,-13167.6007759,-52610.8799981,-65766.5416327,-52612.8774761,-39458.6996821,-26309.5658392,-39463.1681372,-52608.3161265,-39461.4092049,-56664.9381782,-47953.2480716,+0,-47952.3513635,-39233.3104159,-47951.8343497,-43590.102231,-26157.396792,-47947.8311173,-21798.2590155,-61029.9816351
2010-08-16 14:05:30 UTC,-13166.0610231,-52627.7155793,-65787.5872872,-52629.7138407,-39471.3264956,-26317.9852945,-39475.7968455,-52625.1506223,-39474.0371759,-56691.5888719,-47975.8022144,+0,-47974.9048786,+0,-47974.3876375,-43610.6036892,-26169.6996913,-47970.3819379,+0,-61058.686021
2010-08-16 14:06:00 UTC,-13164.4052685,-52638.4404385,-65800.9941115,-52640.439199,-39479.3702214,-26323.3487844,-39483.841778,-52635.8747902,-39482.0816388,-56706.0411778,-47988.0330165,+0,-47987.1353405,+0,-47986.617976,-43621.721349,-26176.3713847,-47982.6109388,+0,-61074.2520157
