# file...... Output/Qh/house_Qh_file_001.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_1A_tm_0_A_1_Meter_1_1:Qh,house_0_2A_tm_0_A_2_Meter_1_2:Qh,house_0_3A_tm_0_A_3_Meter_1_3:Qh,house_0_4A_tm_0_A_4_Meter_1_4:Qh,house_0_5A_tm_0_A_5_Meter_1_5:Qh,house_0_6A_tm_0_A_6_Meter_1_6:Qh,house_0_7A_tm_0_A_7_Meter_1_7:Qh,house_0_8A_tm_0_A_8_Meter_1_8:Qh,house_0_9A_tm_0_A_9_Meter_1_9:Qh,house_0_10A_tm_0_A_10_Meter_1_10:Qh,house_0_11A_tm_0_A_11_Meter_1_11:Qh,house_0_12A_tm_0_A_12_Meter_1_12:Qh,house_0_13A_tm_0_A_13_Meter_1_13:Qh,house_0_14A_tm_0_A_14_Meter_1_14:Qh,house_0_15A_tm_0_A_15_Meter_1_15:Qh,house_0_1B_tm_0_B_1_Meter_2_16:Qh,house_0_2B_tm_0_B_2_Meter_2_17:Qh,house_0_3B_tm_0_B_3_Meter_2_18:Qh,house_0_4B_tm_0_B_4_Meter_2_19:Qh,house_0_5B_tm_0_B_5_Meter_2_20:Qh
2010-08-16 13:47:00 UTC,-44190.8723713,-17677.6178042,-22096.480555,+0,-44190.5626461,-30933.3154984,-17677.3568848,-53027.0043095,-53021.3032743,-48608.4386529,+0,+0,-17677.4997743,-17678.0018946,-22097.0655565,-52213.2143872,-52211.1841516,-52209.2880855,+0,-34812.9642608
2010-08-16 13:47:30 UTC,-44186.3894134,-17675.8244572,-22094.2389404,+0,-44186.07974,-30930.1774707,-17675.5635719,-53021.6249977,-53015.9247133,-48603.5075736,+0,+0,-17675.7064398,-17676.2084918,-22094.8238672,-52215.5244081,-52213.4940518,-52211.5978735,+0,-34814.5045122
2010-08-16 13:48:00 UTC,-44186.5032674,-17675.8700029,-22094.2958708,+0,+0,-30930.2571674,-17675.6091168,-53021.7616165,-53016.0613131,-48603.6328086,+0,+0,+0,-17676.254039,-22094.8807995,-52210.9982027,-52208.9680828,-52207.0721244,+0,-34811.4865767
2010-08-16 13:48:30 UTC,-44189.6190079,+0,+0,+0,+0,-30932.438156,-17676.8555031,-53025.5003399,-53019.7995147,-48607.0600019,+0,-44188.942502,+0,+0,-22096.4388159,-52209.2108818,-52207.1808553,-52205.2849837,+0,-34810.2948456
2010-08-16 13:49:00 UTC,-44186.6715646,+0,+0,-39768.7674819,+0,-30930.3749738,-17675.6764405,-53021.9635642,-53016.2632326,-48603.817929,+0,-44185.9951123,+0,+0,-22094.964956,-52219.9178224,-52217.8872366,-52215.9908449,+0,+0
2010-08-16 13:49:30 UTC,-44187.8156526,+0,+0,-39769.797188,+0,-30931.1758245,-17676.1341088,-53023.3364092,-53017.6358859,-48605.0763813,+0,-44187.1391795,+0,+0,-22095.5370537,-52212.6064601,-52210.5762562,-52208.6802196,+0,+0
2010-08-16 13:50:00 UTC,-44189.287292,+0,+0,-39771.1216979,+0,-30932.205958,-17676.7228071,-53025.1022983,-53019.4015287,-48606.6951273,-35352.3534678,-44188.6107921,+0,+0,-22096.2729424,-52209.8310887,-52207.8010298,-52205.905128,+0,+0
2010-08-16 13:50:30 UTC,-44183.9935209,-17674.8660126,-22095.0106777,-39766.3571798,+0,-30928.5003688,-17674.6051456,-53018.7500538,-53013.0501708,-48600.8721851,-35348.1183194,-44183.3171174,-17674.7480019,-17675.2500174,-22093.6258085,-52218.7132477,-52216.6827248,-52214.7863916,+0,+0
2010-08-16 13:51:00 UTC,-44182.2684502,-17674.1759213,-22092.1783341,-39764.8045757,+0,+0,+0,-53016.6800605,-53010.9804664,-48598.9746745,-35346.73822,-44181.5920781,-17674.0579154,-17674.5599046,-22092.7631922,-52217.5548401,-52215.5243777,-52213.6281008,-52216.3459406,+0
2010-08-16 13:51:30 UTC,-44181.316267,-17673.7950132,-22091.7022138,-39763.9475885,-44181.0066522,+0,+0,-53015.5374911,-53009.8380563,-48597.92731,-35345.9764498,-44180.6399122,-17673.67701,-17674.1789847,-22092.287056,-52219.6950691,-52217.6644949,-52215.768114,-52218.4861027,+0
2010-08-16 13:52:00 UTC,-44181.257592,-17673.7715411,-22091.6728745,-39763.8947796,-44180.9479779,+0,+0,-53015.4670842,-53009.7676593,-48597.8627698,-35345.9295083,-44180.5812383,-17673.6535381,-17674.1555118,-22092.2577158,-52218.4717693,-52216.441259,-52214.5449376,-52217.2628412,+0
2010-08-16 13:52:30 UTC,-44183.5718411,-17674.6973253,-22092.830069,-39765.9776581,-44183.2622003,+0,+0,-53018.2440605,-53012.544248,-48600.4083538,-35347.7809651,-44182.8954453,-17674.5793158,-17675.0813248,-22093.4149489,-52213.740884,-52211.7106209,-52209.8145292,-52212.5321038,-34813.3153128
2010-08-16 13:53:00 UTC,-44177.8577745,-17672.4114898,-22089.9728629,-39760.8348641,-44177.5481997,+0,-17672.1506695,-53011.3874835,-53005.6886279,-48594.1231028,-35343.2095698,-44177.1814826,-17672.2934963,-17672.7954183,-22090.5576475,-52228.0385821,-52226.0075721,-52224.110786,-52226.829355,-34822.8485813
2010-08-16 13:53:30 UTC,-44179.3815087,-17673.0210392,-22090.7347761,-39762.2062606,-44179.0719162,-30925.2720044,-17672.7602072,-53013.2158838,-53007.5167731,-48595.7991511,-35344.428595,-44178.7051891,-17672.9030414,-17673.4049866,+0,-52229.2701766,-52227.2391023,-52225.3422563,-52228.0609109,-34823.6697708
2010-08-16 13:54:00 UTC,-44188.6278107,+0,-22095.3582068,-39770.5281493,-44188.3181114,-30931.7443274,-17676.4589956,-53024.3109558,-53018.6102965,-48605.9697235,-35351.8258664,-44187.9513228,-17676.6018743,+0,+0,+0,-52231.0697451,-52229.1727131,-52231.8916341,-34826.2240599
2010-08-16 13:54:30 UTC,-44182.9047768,+0,-22092.4965167,-39765.3772846,-44182.5951437,-30927.7382584,-17674.1696164,-53017.4436186,-53011.7439179,-48599.674609,-35347.2472971,-44182.2283931,-17674.3124676,+0,+0,+0,-52235.4493861,-52233.5521414,-52236.271367,-34829.1444233
2010-08-16 13:55:00 UTC,-44187.7540012,+0,-22094.9212756,-39769.7417002,-44187.444312,-30931.1326691,-17676.1094465,-53023.2624307,-53017.5619179,-48605.0085671,-35351.1267971,-44187.0775292,-17676.252321,+0,+0,+0,-52225.9774823,-52224.0806976,-52226.7992645,-34822.8285173
2010-08-16 13:55:30 UTC,-44195.9862352,+0,-22099.0376416,-39777.1509039,-44195.6764509,-30936.8951542,-17679.4025783,-53033.140675,-53027.4387834,-48614.0637042,-35357.712789,-44195.3096134,-17679.5454925,+0,+0,+0,-52221.6214915,-52219.7249184,-52222.4431823,-34819.9239239
2010-08-16 13:56:00 UTC,-44195.200618,-17679.349261,+0,-39776.4438301,-44194.8908429,-30936.3452297,-17679.0883087,-53032.1979761,-53026.4962161,-48613.199556,-35357.0842757,-44194.5240106,-17679.2312191,-17679.7334053,+0,+0,-52220.4920097,-52218.5954914,-52221.3136768,-34819.1707806
2010-08-16 13:56:30 UTC,-44199.89381,-17681.2267093,+0,-39780.6678129,-44199.5839806,-30939.6304192,-17680.9657212,-53037.8295575,-53032.1270116,-48618.3618845,-35360.8389459,-44199.2171172,+0,-17681.6109119,-22101.576699,+0,-52211.0328864,-52209.1368276,-52211.8543551,-34812.8633965
2010-08-16 13:57:00 UTC,-44207.134271,-17684.1231583,+0,-39787.1843976,-44206.8243581,-30944.6986728,-17683.8621151,-53046.5177269,-53040.8139686,-48626.32611,-35366.6314947,-44206.4574465,+0,-17684.507451,-22105.1972691,+0,-52206.1935349,-52204.2977112,-52207.0149021,-34809.6364962
2010-08-16 13:57:30 UTC,-44209.3958994,-17685.0278923,+0,-39789.2199161,-44209.0859603,-30946.281791,-17684.7668318,-53049.2315609,-53043.5274238,-48628.8138131,-35368.4408536,-44208.7190336,+0,-17685.4122131,-22106.3281894,+0,-52201.8403651,-52199.9447529,-52202.6616409,-34806.7337837
2010-08-16 13:58:00 UTC,-44209.4874773,-17685.0645268,-22105.788671,-39789.3023384,-44209.1775372,-30946.3458947,-17684.8034657,-53049.3414497,-53043.6372975,-48628.9145454,-35368.5141183,-44208.81061,+0,-17685.4488488,-22106.3739826,+0,-52196.1030135,-52194.20768,-52196.9241689,-34802.9080931
2010-08-16 13:58:30 UTC,-44206.776068,-17683.979864,-22104.4328843,-39786.8620064,-44206.4661592,-30944.4479341,+0,-53046.0879022,-53040.384204,-48625.9321006,-35366.3449234,-44206.0992499,-17683.8617897,-17684.3641522,-22105.0181508,-52199.5301772,-52197.5006564,+0,-52198.3218412,-34803.8400473
2010-08-16 13:59:00 UTC,-44212.9713353,-17686.4581973,-22107.5307053,-39792.4378923,-44212.661355,-30948.784562,+0,-53053.5218944,-53047.8171588,-48632.7466536,-35371.3012912,-44212.2944045,-17686.3401057,-17686.8425626,-22108.1160751,-52193.505754,-52191.4765481,+0,-52192.2976064,-34799.8231459
2010-08-16 13:59:30 UTC,-44202.1089678,-17682.1128534,-22102.099193,-39782.6615068,-44201.7991129,-30941.1810085,+0,-53040.4876295,-53034.7847128,-48620.798472,-35362.6111272,-44201.4322347,-17681.9947921,+0,-22102.6843818,-52198.2363688,-52196.2069156,+0,-52197.0280732,-34802.9773754
2010-08-16 14:00:00 UTC,-44199.6994181,+0,-22100.8943453,-39780.4928556,-44199.389591,-30939.4943468,+0,-53037.5962976,-53031.8937843,+0,-35360.6834276,-44199.0227288,-17681.0308909,+0,-22101.4794939,-52192.7064721,-52190.6773079,+0,-52191.4983495,-34799.2902091
2010-08-16 14:00:30 UTC,-44199.9939728,+0,-22101.0416316,-39780.7579618,-44199.6841423,-30939.7005322,-17681.0057892,-53037.9497476,-53032.2471849,+0,-35360.9190787,-44199.3172781,-17681.1487228,+0,-22101.6267851,-52193.6864141,-52191.6571986,+0,-52192.4782608,-34799.9436044
2010-08-16 14:01:00 UTC,-44198.9397931,+0,-22100.4996213,-39779.7823768,-44198.6001998,-30938.9417741,-17680.5721758,-53036.6490591,-53030.946678,+0,-35360.0518877,+0,-17680.7151041,+0,-22101.0847567,-52196.9907636,-52194.9613755,+0,-52195.782507,-34802.1468439
2010-08-16 14:01:30 UTC,-44185.7617958,+0,-22093.9102326,-39767.9218856,-44185.4223718,-30929.7173139,-17675.3006025,-53020.8361817,-53015.1360075,+0,-35349.509176,+0,-17675.4434673,-17675.9455092,-22094.4951484,-52211.3672528,-52209.3371137,+0,-52210.1585468,-34811.7326481
2010-08-16 14:02:00 UTC,-44175.0797979,-17671.2882988,-22088.5689175,-39758.3078495,-44174.7405112,+0,-17671.0274999,+0,-53002.319982,+0,-35340.9633233,+0,-17671.1703132,-17671.6721924,-22089.1536553,-52218.2300475,-52216.1995499,-52214.3032401,-52217.0211269,+0
2010-08-16 14:02:30 UTC,-44183.2034182,-17674.5380396,-22092.6309681,-39765.6192887,-44182.864027,+0,-17674.2771788,+0,-53012.0665224,+0,-35347.462413,+0,-17674.4200312,-17674.9220342,-22093.2158413,-52217.6125077,-52215.5820423,-52213.6857626,-52216.4036064,+0
2010-08-16 14:03:00 UTC,-44176.0305029,-17671.668615,-22089.0442981,+0,-44175.6912039,+0,-17671.4078089,+0,-53003.4606169,+0,-35341.7239098,+0,-17671.5506267,-17672.0525204,-22089.6290517,-52218.4983736,-52216.4678619,-52214.5715392,-52217.2894446,+0
2010-08-16 14:03:30 UTC,-44171.7352208,-17669.9503475,+0,+0,-44171.3959771,+0,-17669.689574,+0,+0,-48587.3558191,-35338.2875819,+0,-17669.8323711,-17670.3341994,-22087.481212,-52220.5372546,-52218.5066364,-52216.6102146,-52219.3282619,+0
2010-08-16 14:04:00 UTC,-44179.5255055,-17673.066742,+0,+0,-44179.1861616,+0,-17672.8059093,+0,+0,-48595.924818,-35344.5199952,+0,-17672.9487439,-17673.4506909,-22091.3767148,-52226.2456691,-52224.2147528,-52222.3180538,-52225.036498,+0
2010-08-16 14:04:30 UTC,-44173.9387995,-17670.8318583,+0,+0,-44173.5995274,-30921.4413403,-17670.5710681,+0,+0,-48589.7796668,-35340.0504973,+0,+0,-17671.2157377,-22088.5831033,-52231.5687892,-52229.5375949,-52227.6406373,-52230.3594518,+0
2010-08-16 14:05:00 UTC,+0,-17671.933281,+0,+0,-44176.3344785,-30923.355802,-17671.6651403,+0,+0,-48592.7880413,+0,-44182.2560547,+0,+0,-22089.950723,-52231.9799365,+0,-52228.0517432,-52230.7705862,+0
2010-08-16 14:05:30 UTC,+0,-17674.2969235,-22092.3204181,+0,-44182.2429719,-30927.4917387,+0,-53017.0210263,+0,-48599.2872292,+0,-44181.8762237,+0,+0,-22092.905281,-52229.1764658,+0,-52225.248555,-52227.9672031,-34823.6233549
2010-08-16 14:06:00 UTC,+0,+0,-22095.1980196,+0,-44187.9782239,-30931.5064066,+0,-53023.9031041,+0,-48605.5958562,+0,-44187.6114376,+0,+0,-22095.7805063,-52224.6469946,+0,-52220.7195404,-52223.4378735,-34820.6032391
2010-08-16 14:06:30 UTC,+0,+0,-22098.2038793,+0,-44193.9895052,-30935.7142947,+0,-53031.1164062,+0,-48612.2081081,+0,-44193.6226789,+0,+0,-22098.7864655,-52221.7650775,+0,-52217.8379138,-52220.5560465,-34818.681663
2010-08-16 14:07:00 UTC,+0,+0,-22097.2603812,+0,-44192.1026464,-30934.3934963,+0,-53028.8522495,-53023.1509565,-48610.1326129,+0,-44191.7358326,-17678.1158335,-17678.6179772,-22097.8429361,-52221.3309679,+0,-52217.4038479,-52220.1219504,-34818.3922118
2010-08-16 14:07:30 UTC,+0,+0,-22103.0093694,+0,-44203.5997848,-30942.4414762,-17682.580549,-53042.6483652,-53036.9451468,-48622.7791638,+0,-44203.2328946,-17682.71513,-17683.2174489,-22103.5921147,-52222.6542629,+0,-52218.7270095,-52221.445204,-34819.2745452
2010-08-16 14:08:00 UTC,+0,-17681.0870215,-22100.8175456,-39780.3370288,-44199.2164566,-30939.3731529,-17680.8270691,-53037.3885431,-53031.6860588,-48617.9576177,+0,-44198.8495956,-17680.9616305,-17681.4638826,-22101.4002183,-52222.7999663,+0,-52218.8726983,-52221.5909029,-34819.371696
2010-08-16 14:08:30 UTC,-44204.791685,-17683.1814627,-22103.4355163,-39785.0492098,-44204.4520164,-30943.0380371,-17682.9214706,-53043.6710098,-53037.9676488,-48623.7165963,+0,-44204.0851206,-17683.0560553,-17683.5583872,-22104.0182757,-52210.7775271,+0,-52206.8514711,-52209.5688395,-34811.3554932
2010-08-16 14:09:00 UTC,-44200.204588,-17681.3464571,-22101.1418301,-39780.9207204,-44199.8649784,-30939.8271173,-17681.0864998,-53038.1667439,-53032.4641512,-48618.6709748,-35361.087266,-44199.4981131,-17681.2210641,-17681.7233261,-22101.7245135,-52213.6869003,+0,-52209.7605509,-52212.4781217,-34813.2953762
2010-08-16 14:09:30 UTC,-44208.325087,-17684.5949519,-22105.2023234,-39788.2293504,-44207.9853731,-30945.5113816,-17684.3349331,-53047.9108994,-53042.2069467,-48627.6031961,-35367.583867,-44207.6184538,-17684.4695336,-17684.9719192,-22105.7851413,-52212.1509896,+0,-52208.2247952,-52210.9898269,-34812.2712769
2010-08-16 14:10:00 UTC,-44215.4557471,-17687.447475,-22108.7678675,-39794.6471033,-44215.1159416,-30950.502769,-17687.1874022,-53056.4673022,-53050.7621556,-48635.4466345,-35373.2885722,-44214.7489748,-17687.3220345,-17687.8245288,-22109.3508034,-52210.303884,-52208.2738004,-52206.3778757,-52209.1427756,-34811.0396821
2010-08-16 14:10:30 UTC,-44221.3634319,-17689.8107156,-22111.7218468,-39799.9641164,-44221.0235826,-30954.6381071,-17689.5506086,-53063.5562485,-53057.8503514,-48641.9448817,-35378.0148423,-44220.6565663,-17689.6852584,+0,-22112.3048597,-52222.0300476,-52219.9994495,-52218.1030452,-52220.8686468,-34818.8581644
2010-08-16 14:11:00 UTC,-44220.7691235,-17689.5729706,+0,-39799.4292255,-44220.4292818,-30954.2220975,-17689.3128681,-53062.8431109,-53057.1373135,-48641.2911665,-35377.5393807,-44220.0622695,-17689.4475153,+0,-22112.0076777,-52223.1834294,-52221.1527711,-52219.2563108,-52222.0219947,-34819.6272049
2010-08-16 14:11:30 UTC,-44220.990327,+0,+0,-39799.6283136,-44220.6504825,-30954.3769376,-17689.4013559,-53063.108543,-53057.4027085,-48641.5344814,-35377.716349,-44220.2834687,-17689.536004,+0,-22112.1182898,-52212.9130498,-52210.8393014,-52208.9433421,-52211.7082899,-34812.7501326
2010-08-16 14:12:00 UTC,-44214.9382728,+0,+0,-39794.18133,-44214.598506,-30950.140563,-17686.98036,-53055.8464083,-53050.1415872,-48634.8774658,-35372.8745553,-44214.2612849,-17687.1149812,+0,-22109.0919808,-52219.4838317,-52217.409729,-52215.5134505,-52218.2788673,-34817.1313261
2010-08-16 14:12:30 UTC,-44213.8085932,+0,+0,-39793.1645932,-44213.4688409,-30949.3497991,-17686.5284557,-53054.4908545,-53048.7862225,-48633.6348639,-35371.9707836,-44213.1316259,-17686.6697615,-17687.1655171,-22108.5270884,-52222.9739633,-52220.8996725,-52219.0032245,-52221.7688904,-34819.4584375
2010-08-16 14:13:00 UTC,-44210.4811095,+0,-22106.280359,-39790.1697838,-44210.1413999,+0,+0,-53050.4980556,-53044.7939807,-48629.974766,-35369.308714,-44209.8042027,+0,-17685.8343624,-22106.8631916,-52220.9531503,-52218.8789684,-52216.9826186,-52219.7481402,-34818.1110221
2010-08-16 14:13:30 UTC,-44213.699155,-17687.9538864,-22107.8894783,-39793.0660964,-44213.3594041,+0,+0,-53054.3595345,-53048.6549207,-48633.5144862,-35371.8832303,-44213.0221897,+0,-17687.1263696,+0,-52211.2711806,-52209.1975208,-52207.3016412,-52210.0664718,-34811.6553851
2010-08-16 14:14:00 UTC,-44218.2994812,-17688.585024,-22110.1897795,-39797.2064924,-44217.9596712,+0,+0,-53059.9092321,-53054.1742909,-48638.5746595,-35375.5636055,-44217.6224322,+0,-17688.9667239,+0,-52206.2422718,-52204.168883,-52202.2732477,-52205.0377194,-34808.3022647
2010-08-16 14:14:30 UTC,-44219.6005779,-17689.1055099,-22110.8403669,-39798.3775084,-44219.2607512,+0,+0,-53061.4704788,-53055.7353181,-48640.0058134,-35376.6045152,-44218.9235052,+0,-17689.4872259,+0,-52206.9514009,-52204.8779739,-52203.053086,-52205.7468264,-34808.77509
2010-08-16 14:15:00 UTC,-44208.2695035,-17684.5726684,-22105.1744896,-39788.1792891,-44207.9298224,+0,-17684.3126605,-53047.8737935,-53042.1405446,-48627.5420886,-35367.5393743,-44207.592637,-17684.45394,-17684.9542448,+0,-52210.7612366,-52208.6876043,-52206.8625416,+0,+0
2010-08-16 14:15:30 UTC,-44222.9373481,-17690.4402908,-22112.5088114,-39801.3806408,-44222.597511,-30955.7606113,-17690.1801825,-53065.4744688,-53059.7389899,-48643.6761586,-35379.2739896,-44222.2602328,-17690.3215218,-17690.8220247,+0,-52209.4333693,-52207.3599137,-52205.5349928,+0,+0
2010-08-16 14:16:00 UTC,-44225.0631065,-17691.2906714,-22113.5717544,-39803.2938707,-44224.723242,-30957.2486218,-17691.0305469,-53068.0252655,-53062.2894279,-48646.014407,-35380.974649,-44224.3859525,-17691.1718964,+0,+0,-52210.7825297,-52208.7090013,-52206.8840185,+0,+0
2010-08-16 14:16:30 UTC,-44224.8573457,-17691.2083597,-22113.4688679,-39803.1086814,-44224.5174839,-30957.1045912,-17690.9482367,-53067.7783635,-53062.0425605,-48645.7880784,-35380.8100353,-44224.1801954,-17691.0895852,+0,-22114.0519174,-52216.2197341,-52214.1459127,-52212.3206804,+0,+0
2010-08-16 14:17:00 UTC,-44214.1035052,-17686.9064326,-22108.0916247,-39793.4299854,-44213.7637815,-30949.5770057,-17686.6463911,-53054.8743281,-53049.1932587,-48633.9592876,-35372.2066957,-44213.4265506,-17686.7876885,+0,-22108.6744962,-52225.7433392,-52223.6690043,-52221.8433352,+0,+0
2010-08-16 14:17:30 UTC,-44202.7127926,+0,-22102.3959265,-39783.1780902,-44202.3732152,-30941.6036158,-17682.0897783,-53041.2060801,-53035.5269066,-48621.4299632,-35363.0938427,+0,-17682.2310217,+0,-22102.9786093,-52214.7872951,-52212.7135508,-52210.8883842,+0,+0
2010-08-16 14:18:00 UTC,-44222.6762328,+0,+0,-39801.1456312,-44222.336399,-30955.577833,-17690.0757288,-53065.1611443,-53059.4786482,-48643.3889422,-35379.0650908,+0,-17690.2170669,-17690.7175659,-22112.9612593,-52210.0073029,-52207.9338163,+0,+0,+0
2010-08-16 14:18:30 UTC,-44210.6590056,+0,+0,-39790.329859,-44210.3193261,-30947.1658889,-17685.2684921,-53050.7411122,-53045.0606162,-48630.170477,-35369.4510105,+0,-17685.4097732,-17685.9100902,-22106.952086,-52219.5226061,-52217.4486066,+0,+0,-34817.1570094
2010-08-16 14:19:00 UTC,-44199.2485124,+0,+0,-39780.0601608,-44198.9089795,-30939.1786528,-17680.7039665,-53037.0491285,-53031.3705317,-48617.6504041,-35360.3223324,+0,-17680.8451934,-17681.3453376,-22101.2463079,-52225.3006097,-52223.2262986,+0,-52224.0955239,-34821.0096029
2010-08-16 14:19:30 UTC,-44187.0145184,-17676.0698533,+0,-39769.0492936,-44186.6751427,-30930.6149739,-17675.8100169,-53022.3689876,-53016.6924271,-48604.1934875,-35350.5348333,+0,-17675.9511857,-17676.4511446,-22095.128741,-52236.0854623,-52234.0725875,+0,-52234.880041,-34828.2006079
2010-08-16 14:20:00 UTC,-44182.9654733,-17674.4500881,-22092.5216739,-39765.4256929,-44182.6567807,-30927.7806811,+0,-53017.5103494,-53011.8344631,-48599.7396958,-35347.2954966,+0,-17674.3314319,-17674.8313295,-22093.1040298,-52239.4334631,-52237.4204157,+0,-52238.2279376,-34830.4329509
2010-08-16 14:20:30 UTC,-44178.6407044,-17672.7199743,-22090.3591184,-39761.5332623,-44178.3320902,-30924.7534025,+0,-53012.320901,-53006.6459749,-48594.9826471,-35343.835549,+0,-17672.6013312,-17673.101139,-22090.9413813,-52261.1601553,-52259.1460855,+0,-52259.9540141,-34844.9194632
2010-08-16 14:21:00 UTC,-44185.008701,-17675.2674044,-22093.5433079,-39767.2646069,-44184.7000135,-30929.2109392,+0,-53019.9621576,-53014.2861714,-48601.9871952,-35348.9301045,+0,+0,-17675.6486476,-22094.1256763,-52262.698456,-52260.6843069,+0,-52261.4922669,-34845.9451544
2010-08-16 14:21:30 UTC,-44191.4043711,-17677.825905,-22096.741335,+0,-44191.09561,-30933.6878471,+0,-53027.6366209,-53021.9595701,-48609.0221831,-35354.0467995,+0,+0,+0,-22097.3238093,-52251.9728722,-52249.9592758,-52248.0704388,-52250.7670168,-34838.7936681
2010-08-16 14:22:00 UTC,-44195.317493,-17679.391296,-22098.6980135,+0,-44195.0086868,-30936.426995,-17679.1314074,-53032.3321586,-53026.6544563,-48613.3264646,-35357.1773943,-44194.6408985,+0,+0,-22099.2805526,-52256.3898534,-52254.3760294,-52252.4869793,-52255.1838605,-34841.738774
2010-08-16 14:22:30 UTC,-44207.6567243,-17684.327437,-22104.8679996,+0,-44207.3477761,-30945.0643389,-17684.067455,-53047.1385785,-53041.4588223,-48626.8991381,-35367.0490859,-44206.9799053,+0,+0,-22105.450743,+0,-52257.8888544,-52255.999635,-52258.6967573,-34844.0811374
2010-08-16 14:23:00 UTC,-44211.0766753,-17685.6955417,-22106.5780778,+0,-44210.7676877,-30947.4582719,-17685.4355338,-53051.2423374,-53045.562012,-48630.6609509,-35369.7851316,-44210.399794,+0,+0,-22107.1608778,+0,-52257.9387972,-52256.0495754,-52258.7467011,-34844.1144394
2010-08-16 14:23:30 UTC,-44227.4685065,+0,-22114.7744855,+0,-44227.1593302,-30958.932397,-17691.9927379,-53070.9116612,-53065.2286076,+0,+0,-44226.7913269,-17692.134089,-17692.6346363,-22115.3575569,+0,-52248.0909663,-52246.2022194,-52248.898669,-34837.5478731
2010-08-16 14:24:00 UTC,-44224.3884324,+0,-22113.234356,+0,-44224.0792916,+0,-17690.7606197,-53067.2157365,-53061.5331954,+0,+0,-44223.7113089,-17690.9019562,-17691.4024569,-22113.8173764,+0,-52245.2345848,-52243.3459757,-52246.0422291,-34835.6432283
2010-08-16 14:24:30 UTC,-44228.2174883,+0,-22115.1489989,+0,-44227.9083034,+0,-17692.2923522,-53071.8103994,-53066.1272212,+0,+0,-44227.5402951,-17692.4337068,-17692.9342655,-22115.7320826,+0,-52237.0760787,-52235.1878631,-52237.8835564,-34830.2031094
2010-08-16 14:25:00 UTC,-44233.3009575,+0,-22117.6908861,+0,-44232.9917142,+0,-17694.3258862,+0,-53072.2262674,+0,+0,-44232.6236719,-17694.4672649,-17694.9679006,-22118.274054,+0,-52233.2011471,-52231.3131184,-52234.0085456,-34827.6192921
2010-08-16 14:25:30 UTC,-44246.1553152,-17699.7282232,+0,+0,+0,+0,-17699.4679605,+0,-53087.6489586,+0,+0,-44245.4778141,-17699.6093904,-17700.1101963,-22124.7017685,+0,-52244.3310766,-52242.4426022,-52245.1386651,-34835.0405275
2010-08-16 14:26:00 UTC,-44247.0460513,-17700.08455,+0,+0,+0,+0,-17699.8242806,+0,-53088.7176463,+0,+0,-44246.368534,-17699.9657147,-17700.466534,-22125.1471781,+0,-52242.6476165,-52240.7592233,-52243.4551706,-34833.9179907
2010-08-16 14:26:30 UTC,-44241.8950126,-17698.0239473,+0,-39818.4635676,+0,-30969.0308318,-17697.7637169,+0,-53082.5375314,+0,+0,-44241.217589,-17697.9051266,-17698.4058679,-22122.5714189,+0,-52242.6425318,-52240.7541389,-52243.4500858,-34833.9146002
2010-08-16 14:27:00 UTC,-44247.5750808,-17700.296181,+0,-39823.5757606,+0,-30973.0068252,-17700.0359076,+0,-53089.3523655,-48670.8078031,-35398.9847376,-44246.8975538,-17700.1773442,+0,-22125.4117174,+0,-52241.4562939,-52239.5679582,-52242.2638237,-34833.1236129
2010-08-16 14:27:30 UTC,-44243.3724706,-17698.6149842,-22122.7269035,-39819.7933141,+0,-30970.0650383,+0,+0,-53084.3101565,-48666.1850957,-35395.6225451,-44242.6950202,-17698.4961593,+0,-22123.3102167,-52249.4564965,-52247.4431278,-52245.5545033,-52248.2507799,-34837.1156536
2010-08-16 14:28:00 UTC,-44237.1147697,-17696.1116764,-22119.5978652,-39814.1612381,+0,-30965.6847074,+0,+0,-53076.8022903,-48659.3018686,-35390.6162288,-44236.437433,-17695.9928692,+0,-22120.1810747,-52255.9182068,-52253.9045051,-52252.015569,-52254.7122892,+0
2010-08-16 14:28:30 UTC,-44230.1911227,-17693.341966,-22116.1358338,-39807.9297954,+0,-30960.8382207,+0,-53074.1786998,-53068.4954352,-48651.6861268,-35385.0771392,-44229.513912,-17693.2231783,+0,-22116.7189288,-52263.3408259,-52261.3267417,-52259.4374476,-52262.1346774,+0
2010-08-16 14:29:00 UTC,-44227.2023132,+0,-22114.6413394,-39805.2397975,-44226.8931688,-30958.7460826,+0,-53070.5922876,+0,-48648.3985528,-35382.6860174,-44226.5251569,+0,-17692.5280732,-22115.2243848,-52268.3219706,-52266.3076298,-52264.4180954,-52267.1156671,+0
2010-08-16 14:29:30 UTC,-44228.0545763,+0,-22115.0674965,-39806.0068541,-44227.7454221,-30959.3426586,-17692.2271442,-53071.6149579,+0,-48649.336009,-35383.3678491,-44227.3774045,+0,-17692.8690199,-22115.6505561,-52255.4313288,-52253.4176523,-52251.5287396,-52254.2254263,+0
