# file...... Output/Qh/house_Qh_file_039.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_17C_tm_3_C_17_Meter_66_761:Qh,house_3_18C_tm_3_C_18_Meter_66_762:Qh,house_3_19C_tm_3_C_19_Meter_66_763:Qh,house_3_20C_tm_3_C_20_Meter_66_764:Qh,house_3_21C_tm_3_C_21_Meter_66_765:Qh,house_3_22C_tm_3_C_22_Meter_66_766:Qh,house_3_23C_tm_3_C_23_Meter_66_767:Qh,house_3_24C_tm_3_C_24_Meter_66_768:Qh,house_3_25C_tm_3_C_25_Meter_66_769:Qh,house_3_26C_tm_3_C_26_Meter_66_770:Qh,house_3_27C_tm_3_C_27_Meter_66_771:Qh,house_3_28C_tm_3_C_28_Meter_66_772:Qh,house_3_1A_tm_3_A_1_Meter_68_773:Qh,house_3_2A_tm_3_A_2_Meter_68_774:Qh,house_3_3A_tm_3_A_3_Meter_68_775:Qh,house_3_4A_tm_3_A_4_Meter_68_776:Qh,house_3_5A_tm_3_A_5_Meter_68_777:Qh,house_3_6A_tm_3_A_6_Meter_68_778:Qh,house_3_7A_tm_3_A_7_Meter_68_779:Qh,house_3_8A_tm_3_A_8_Meter_68_780:Qh
2010-08-16 12:12:30 UTC,-46968.9568738,-38426.6579045,-46964.3152795,+0,-12811.0366095,+0,-25621.2449289,-34157.7242589,-59769.9450467,-51234.7726288,-38427.890373,-46967.9739758,-56518.0366378,-21742.6175061,-30438.527851,-34785.4145811,-13046.0010064,+0,+0,-34784.598126
2010-08-16 12:13:00 UTC,-46909.8230738,-38378.279968,+0,-34115.9512358,-12794.9070711,+0,-25588.9873404,-34114.7202448,-59694.6976131,-51170.2695223,-38379.5105211,-46908.8418858,-56508.1908161,-21738.829551,-30433.2249661,-34779.3544704,-13043.7281314,+0,+0,-34778.5381908
2010-08-16 12:13:30 UTC,-46884.5542687,-38357.6073139,+0,-34097.574119,-12788.0146646,-34098.2537143,-25575.2031639,-34096.3439519,-59662.5432004,-51142.7063288,-38358.8370484,-46883.5738118,-56475.899446,-21726.4061855,-30415.8330809,-34759.4791094,-13036.2737778,+0,+0,+0
2010-08-16 12:14:00 UTC,-46876.8444314,-38351.2998216,+0,-34091.9670245,-12785.9117027,-34092.6464776,-25570.9974344,-34090.7371088,-59652.7324763,-51134.2964445,-38352.5295042,-46875.8641976,-56457.054287,-21719.1559419,-30405.6832222,-34747.8799008,-13031.9234365,+0,+0,+0
2010-08-16 12:14:30 UTC,-46895.6532594,-38366.6875058,+0,-34105.6460261,-12791.0420635,-34106.3258258,-25581.2576822,-34104.4154973,-59676.6508993,-51154.8130998,-38367.9177979,-46894.6724814,-56431.9238458,-21709.4875793,-30392.1481578,-34732.4120959,-13026.1221587,+0,-43421.8581547,+0
2010-08-16 12:15:00 UTC,-46851.2827918,-38330.3875973,+0,-34073.3769395,-12778.9394215,-34074.0559216,-25557.053516,-34072.1478573,-59620.1897597,-51106.4138278,-38331.6164514,-46850.3032978,-56524.0228527,-21744.9205647,-30441.75198,-34789.0991,-13047.3829036,-65223.8899474,-43484.5525291,+0
2010-08-16 12:15:30 UTC,-46874.1947261,-38349.1321807,+0,-34090.0399963,-12785.1889143,-34090.7193784,-25569.5519671,-34088.810203,-59649.3453195,-51131.406277,-38350.3617425,-46873.2146144,-56563.604117,-21760.1483797,-30463.0699455,-34813.4612166,-13056.5199835,-65269.5643698,-43515.0036112,+0
2010-08-16 12:16:00 UTC,-46830.6922862,-38313.5424154,+0,-34058.4021959,-12773.323038,-34059.0807761,-25545.821311,-34057.1738215,-59593.9887433,-51083.9538506,-38314.770567,+0,-56602.6233258,-21775.1601259,-30484.0853918,-34837.4775657,-13065.527435,-65314.5904239,-43545.0224468,+0
2010-08-16 12:16:30 UTC,-46876.1314696,-38350.7166497,-46871.5015576,-34091.448522,-12785.7171869,-34092.1279397,-25570.6084637,-34090.2186658,-59651.809815,-51133.518876,-38351.9462741,+0,-56635.94658,-21787.9804828,-30502.0330391,-34857.9880495,+0,-65353.0436533,-43570.6591851,-34863.2223583
2010-08-16 12:17:00 UTC,-46892.1359697,-38363.8100857,-46887.5040674,-34103.0880342,+0,-34103.7677469,-25579.3389462,-34101.8576561,-59672.1754391,-51150.96851,-38365.0402289,+0,-56623.9364956,-21783.3598782,-30495.5644999,-34850.5958346,+0,-65339.1846666,-43561.4194092,-34849.7775164
2010-08-16 12:17:30 UTC,-46933.2850136,-38397.4745172,-46928.6479963,-34133.0142923,+0,-34133.6947631,+0,-34131.7825727,-59724.5373385,-51195.8538413,-38398.7059939,+0,-56620.7537377,-21782.1353857,-30493.8502916,-34848.6368457,+0,-65335.5119368,-43558.9708032,-34847.818584
2010-08-16 12:18:00 UTC,-46966.6820377,-38424.7969471,-46962.0408697,-34157.3029597,+0,-34157.983864,+0,-34156.0699698,-59767.0348428,-51232.2832788,-38426.0295058,+0,-56621.532226,-21782.4334381,-30494.2695784,-34849.1160048,+0,-65336.4102695,-43559.5697206,-34848.2977295
2010-08-16 12:18:30 UTC,-47022.208933,-38470.2240412,-47017.5608653,-34197.6857261,+0,-34198.3676525,+0,+0,-59837.6924724,-51292.851957,+0,+0,-56722.7356182,-21821.3691114,-30548.7769401,-34911.4067529,-13093.2546454,-65453.1934934,-43637.4290064,-34910.5866756
2010-08-16 12:19:00 UTC,-46954.2972766,-38414.6648537,-46949.657648,-34148.2959567,-12807.0379619,-34148.976633,+0,+0,-59751.2753121,-51218.7739951,+0,+0,-56715.7134198,-21818.6674836,-30544.9948399,-34907.0845868,-13091.6335961,-65445.0902585,-43632.0265863,-34906.2646344
2010-08-16 12:19:30 UTC,-47003.7428396,-38455.1167501,-46999.0970664,-34184.255983,-12820.5249035,-34184.9375696,+0,+0,-59814.1944831,-51272.709162,+0,+0,-56714.5317549,-21818.2128643,+0,-34906.3572704,-13091.3608122,-65443.7266806,-43631.1174896,-34905.5373392
2010-08-16 12:20:00 UTC,-46990.7572835,-38444.49314,-46986.1131237,-34174.8120428,-12816.9829187,-34175.4933904,+0,+0,-59797.6704433,-51258.5445311,+0,+0,-56691.3560418,-21809.2965433,+0,+0,-13086.0107796,-65416.983166,-43613.2876089,-34891.2730873
2010-08-16 12:20:30 UTC,-46973.7881105,-38430.6106039,-46969.1462052,-34162.4709673,-12812.3543028,+0,+0,+0,-59776.0775475,-51240.0347068,+0,-46972.8051638,-56692.3481499,+0,+0,+0,-13086.2396834,-65418.1277897,-43614.0507086,-34891.8835566
2010-08-16 12:21:00 UTC,+0,-38421.8478843,-46958.436602,-34154.6812798,-12809.4327515,+0,+0,+0,-59762.4479505,-51228.3512312,+0,-46962.094539,-56715.8048416,+0,+0,+0,-13091.6545792,-65445.1955386,-43632.0967561,-34906.3207464
2010-08-16 12:21:30 UTC,+0,-38410.4017131,-46944.447343,-34144.5061172,-12805.6165189,+0,-25610.4053336,+0,-59744.644493,-51213.089866,+0,-46948.103946,-56707.1874058,+0,+0,+0,-13089.6652739,-65435.2514854,-43625.4670632,-34901.0168628
2010-08-16 12:22:00 UTC,+0,-38427.1199151,-46964.8799622,-34159.3678925,-12811.190483,+0,-25621.5527474,+0,+0,-51235.380515,-38434.817358,-46968.5385138,-56762.7204848,+0,+0,+0,-13102.4848916,-65499.3336425,-43668.1905888,-34935.1965157
2010-08-16 12:22:30 UTC,+0,-38381.4164576,-46909.0222005,-34118.7394489,-12795.9526337,+0,-25591.0784553,-34117.5082244,+0,-51174.4433559,-38382.6472629,-46912.6754243,-56832.6467678,+0,+0,+0,-13118.6271282,-65580.0247705,-43721.987303,-34978.2349348
2010-08-16 12:23:00 UTC,+0,-38357.86126,-46880.2335552,-34097.7998723,-12788.0991671,+0,-25575.3722474,-34096.5695868,+0,-51143.0368296,-38359.0911322,-46883.8840328,-56765.4377033,+0,-30571.7757488,+0,+0,-65502.4691647,-43670.2810388,-34936.8689164
2010-08-16 12:23:30 UTC,+0,-38364.8106494,-46888.7269464,-34103.9775863,-12790.4161419,+0,-25580.0059829,-34102.7470237,+0,-51152.3025631,-38366.0407969,-46892.3782342,-56701.5246469,-21813.2085096,-30537.3526757,-34898.3512091,+0,-65428.7169692,-43621.1105065,-34897.5315325
2010-08-16 12:24:00 UTC,-46864.0333157,-38340.8192539,-46859.4052016,-34082.650159,-12782.4171599,-34083.3291278,-25564.0088015,-34081.4205897,+0,-51120.3144319,-38342.0484152,-46863.0535906,+0,-21832.5845318,-30564.4778604,-34929.3497894,+0,-65486.8334928,-43659.8567283,-34928.5292395
2010-08-16 12:24:30 UTC,-46883.1545496,-38356.4625198,-46878.5240575,-34096.5563626,-12787.6327339,-34097.2356837,-25574.4394677,-34095.3261696,+0,-51141.1718516,-38357.692301,-46882.174271,+0,-21806.3643881,-30527.771397,-34887.4018213,+0,-65408.1890865,-43607.4245623,-34886.5824849
2010-08-16 12:25:00 UTC,-46889.589466,-38361.7269875,+0,-34101.236252,-12789.3879437,-34101.9156915,-25577.9497254,-34100.0058493,+0,-51148.1910519,-38362.956977,-46888.6090013,+0,-21826.3447684,-30555.742605,-34919.3671819,-13096.2401358,-65468.1180152,-43647.3791336,+0
2010-08-16 12:25:30 UTC,-46892.6361571,-38364.2195147,+0,-34103.4520037,-12790.2189698,-34104.1314994,-25579.6117008,-34102.2215015,+0,-51151.5143787,-38365.4496031,-46891.6556041,+0,-21831.9207799,-30563.5486516,-34928.2878942,-13099.5858928,-65484.8426427,-43658.52943,+0
2010-08-16 12:26:00 UTC,-46922.4558687,+0,+0,-34125.1388355,-12798.3526972,-34125.8188803,-25595.8784045,-34123.9073609,+0,-51184.0416867,-38389.8463641,-46921.4744529,+0,-21836.1528978,-30569.4733363,-34935.0585951,-13102.1252775,-65497.5364104,-43666.9923553,+0
2010-08-16 12:26:30 UTC,-46884.9717961,+0,+0,-34097.8779924,-12788.1283653,-34098.557324,-25575.4307289,-34096.6477772,-59663.059897,-51143.1542363,-38359.1791428,-46883.9915117,+0,-21837.8655637,-30571.8709932,-34937.7986772,-13103.1529039,-65502.6736634,-43670.4173372,+0
2010-08-16 12:27:00 UTC,-46923.171915,+0,+0,-34125.6596008,+0,-34126.3396361,-25596.2689592,-34124.4281399,-59711.6693068,-51184.822883,-38390.4322674,-46922.1905251,+0,-21806.0738436,-30527.3646922,-34886.9370922,-13084.077016,-65407.3179314,-43606.8437435,+0
2010-08-16 12:27:30 UTC,-46917.694379,+0,+0,-34121.6759808,+0,-34122.3559151,-25593.2809538,-34120.4446986,-59704.6991777,-51178.8479933,-38385.9508648,-46916.7131478,+0,-21826.6271839,-30556.138006,-34919.8190954,-13096.4095736,-65468.9653894,-43647.944057,+0
2010-08-16 12:28:00 UTC,-46933.8365422,+0,+0,-34133.4156107,+0,-34134.0958423,-25602.0865314,-34132.1838021,-59725.2399788,-51196.4558469,-38399.157448,-46932.8548439,+0,-21823.3785608,-30551.5901488,-34914.6218262,-13094.4603123,+0,-43641.4478164,+0
2010-08-16 12:28:30 UTC,-46968.9763488,+0,-46975.3324112,-34158.9715613,+0,-34159.65244,-25621.2553562,-34157.7386068,-59769.955161,+0,-38427.9068032,-46967.993634,+0,-21788.447346,-30502.6887642,-34858.7375621,-13073.5006426,+0,-43571.5962097,-34857.9190786
2010-08-16 12:29:00 UTC,-46934.432194,+0,-46929.7956265,+0,-12801.6193067,-34134.5290369,-25602.4114103,-34132.6170268,-59725.9982207,+0,-38399.6448522,-46933.4505256,+0,-21812.007316,-30535.6711985,-34896.429779,-13087.6372398,+0,-43618.7090317,-34895.6102287
2010-08-16 12:29:30 UTC,-46952.4245877,+0,-46947.7857833,+0,-12806.5269741,-34147.614606,-25612.2262919,-34145.7016777,-59748.8934279,+0,-38414.3651868,-46951.4423987,-56638.2480494,-21788.8637745,-30503.271775,-34859.4038758,-13073.7504916,+0,-43572.4291196,-34858.5853968
2010-08-16 12:30:00 UTC,-46921.1519374,-38387.5487753,-46916.5170212,+0,-12797.996938,-34124.8705269,-25595.1670074,-34122.9591945,-59709.0991786,+0,-38388.7797154,-46920.1706533,-56611.8358385,-21778.7022848,-30489.046363,-34843.1471441,+0,+0,-43552.1092879,-34842.3291353
2010-08-16 12:30:30 UTC,-46925.89099,-38391.42584,-46921.2554845,+0,-12799.2895783,-34128.3171611,-25597.7521688,-34126.4055869,-59715.1295928,+0,-38392.6569338,-46924.9095687,-56638.0454546,-21788.7858315,-30503.1626598,-34859.2791792,+0,+0,-43572.273257,-34858.4607038
2010-08-16 12:31:00 UTC,-46927.4795469,-38392.7254538,-46922.8438439,+0,-12799.7228786,+0,-25598.6187293,+0,-59717.1510214,+0,-38393.956599,-46926.4980796,-56620.5908352,-21782.0705684,-30493.7617367,-34848.5358502,+0,+0,-43558.8448114,-34847.7176855
2010-08-16 12:31:30 UTC,-46927.822696,-38393.0063011,-46923.1871017,+0,-12799.8164293,+0,-25598.8058669,+0,-59717.5879582,+0,-38394.2374209,-46926.8412664,-56609.7488699,-21777.8991942,-30487.9221283,-34841.8624266,+0,+0,-43550.5035398,-34841.0444792
2010-08-16 12:32:00 UTC,-46968.7472194,-38426.4870506,-46964.1065384,+0,-12810.9791433,+0,-25621.1302643,+0,-59769.6641575,+0,-38427.7194964,-46967.764606,-56593.8004169,-21771.7633938,-30479.3324147,-34832.0461438,-13063.4897829,-65304.4081642,+0,-34831.2284803
2010-08-16 12:32:30 UTC,-47034.8825536,-38480.5930109,-47030.2336537,+0,-12829.0184442,+0,+0,+0,-59853.8209579,+0,-38481.8275995,-47033.898028,-56550.8998425,+0,-30456.2264925,-34805.6408096,-13053.5863304,-65254.9032217,+0,-34804.8239105
2010-08-16 12:33:00 UTC,-47023.4008747,-38471.1997375,-47018.7534015,+0,-12825.8866621,+0,+0,+0,-59839.2105927,+0,-38472.4339541,-47022.416681,-56531.2688217,+0,+0,-34793.5579028,-13049.054576,-65232.2500855,+0,-34792.7413534
2010-08-16 12:33:30 UTC,-46950.4505523,-38411.5183695,-46945.8121451,-34145.4984185,-12805.9884815,+0,+0,+0,-59746.3817626,-51214.5786622,-38412.7502226,-46949.4684681,-56564.2232412,+0,+0,+0,-13056.6619916,-65270.277703,+0,-34813.0242341
2010-08-16 12:34:00 UTC,-47006.0649396,-38457.0171547,-47001.4197731,-34185.9448249,-12821.1580048,+0,+0,+0,-59817.1510069,-51275.2429128,-38458.2507728,-47005.081295,-56514.4476575,+0,+0,+0,-13045.1713394,-65212.8391437,+0,-34782.3880495
2010-08-16 12:34:30 UTC,-46956.6476181,-38416.5883641,-46952.0085937,-34150.0053377,-12807.6787661,-34150.6859194,+0,-34148.7728986,-59754.2677749,-51221.3385526,-38417.8203809,-46955.6654026,-56542.9678313,+0,+0,+0,-13051.7551259,-65245.7498836,+0,-34799.9417299
2010-08-16 12:35:00 UTC,-46934.2265343,-38398.2454582,-46929.5902969,-34133.6992687,-12801.5631141,-34134.3794376,+0,-34132.4675607,-59725.7370867,-51196.8816593,+0,-46933.2449674,-56555.8200111,+0,+0,+0,-13054.7220078,-65260.5806039,+0,-34807.8520264
2010-08-16 12:35:30 UTC,-46910.0827379,-38378.493185,-46905.4495023,-34116.1403313,-12794.9775687,-34116.8200554,+0,-34114.9094107,-59695.0142588,-51170.5456336,+0,-46909.1018698,-56576.013743,+0,+0,+0,-13059.3836619,-65283.8830778,+0,-34820.2809221
2010-08-16 12:36:00 UTC,-46905.9320344,-38375.0974544,-46901.299315,-34113.12167,-12793.8454085,-34113.8013177,+0,-34111.8908848,-59689.7325151,-51166.018051,+0,-46904.9512864,-56595.2904662,-21772.3364764,+0,+0,-13063.833628,-65306.1273735,+0,-34832.1454153
2010-08-16 12:36:30 UTC,-46928.3500509,-38393.4379661,-46923.7146981,-34129.4255185,-12799.9601755,-34130.1055554,-25599.093437,-34128.1940405,-59718.2595854,-51190.4717367,+0,-46927.3687026,-56629.5187718,-21785.5048497,-30498.5696207,+0,+0,-65345.6247564,+0,-34853.2121846
2010-08-16 12:37:00 UTC,-46933.8537423,-38397.9405895,-46929.2177056,-34133.4281605,-12801.4613813,-34134.1082988,-25602.09571,-34132.1965032,+0,-51196.4751574,+0,-46932.8722348,-56624.4967332,-21783.5727364,-30495.8647901,-34850.9393679,+0,-65339.8295962,-43561.849239,-34850.1212065
2010-08-16 12:37:30 UTC,-46941.0339454,-38403.814783,+0,-34138.6500707,+0,-34139.3303412,-25606.0125231,-34137.4181791,+0,-51204.3073147,+0,+0,-56660.9597138,-21797.6010299,-30515.5034706,-34873.382356,+0,-65381.9059006,-43589.9014786,+0
2010-08-16 12:38:00 UTC,-46964.1701176,-38422.7427094,+0,-34155.4761984,+0,-34156.156895,-25618.6333448,-34154.2435523,+0,-51229.5442253,+0,+0,-56619.431422,-21781.6239736,-30493.1366516,-34847.8216648,+0,-65333.9845009,-43557.9523182,+0
2010-08-16 12:38:30 UTC,-46979.3897178,-38435.1940122,+0,-34166.5448806,+0,-34167.2258574,-25626.9356625,-34165.3117384,+0,-51246.1457488,-38436.4267287,+0,-56614.7778319,-21779.833613,-30490.6302652,-34844.9573782,-13068.3320921,-65328.6145106,-43554.3721504,+0
2010-08-16 12:39:00 UTC,-46982.528599,-38437.7620781,+0,-34168.8276893,+0,-34169.5087001,-25628.6478754,-34167.5944835,+0,-51249.569777,-38438.9948588,+0,-56575.9858469,-21764.9091051,-30469.7369841,-34821.080693,-13059.3769649,-65283.8504283,-43524.5279502,+0
2010-08-16 12:39:30 UTC,-47027.8811771,-38474.8654631,+0,-34201.8110311,-12827.108579,-34202.4928768,-25653.3877841,-34200.5763467,+0,-51299.04032,-38476.0997132,+0,-56581.9754404,-21767.2134631,-30472.9629327,-34824.7672913,-13060.7596418,-65290.7620949,-43529.1359526,+0
2010-08-16 12:40:00 UTC,-47058.9465605,-38500.2803563,+0,-34224.4037966,-12835.5820793,-34225.0862141,-25670.3340034,-34223.1680997,+0,-51332.9264076,-38501.5156127,+0,-56513.2064662,-21740.7561776,-30435.9244882,-34782.4399391,-13044.884557,-65211.4064164,-43476.2295842,+0
2010-08-16 12:40:30 UTC,-47037.4953263,-38482.7308923,+0,-34208.8030651,-12829.7309672,-34209.4850878,-25658.6323188,-34207.5680674,+0,-51309.5274239,-38483.9654538,+0,-56494.9740919,-21733.7416892,-30426.10467,-34771.2178992,-13040.6756748,-65190.3672412,-43462.2027827,-34770.4020701
2010-08-16 12:41:00 UTC,-46993.7129208,-38446.9120804,+0,-34176.9616549,-12817.788728,-34177.6428716,-25634.7489421,-34175.7280845,+0,-51261.769623,-38448.1452235,+0,-56483.885242,-21729.4755077,-30420.1322991,-34764.3927034,-13038.1158508,-65177.5713068,-43453.6717432,-34763.5770719
2010-08-16 12:41:30 UTC,-46936.8422452,-38400.3857475,-46932.2061496,-34135.6016149,-12802.2764369,+0,-25603.7258386,-34134.369938,-59729.0664313,-51199.7352947,-38401.6170097,-46943.5130292,-56478.4817634,-21727.3964581,-30417.2218082,-34761.0666634,-13036.8683444,-65171.3357501,-43449.5144808,-34760.2511534
2010-08-16 12:42:00 UTC,-46926.6350108,-38392.0351105,-46922.0001845,-34128.1782508,-12799.4922763,+0,-25598.1577746,-34126.9469069,-59716.0777907,-51188.6012551,-38393.2660418,-46925.6538104,-56684.1737128,-21806.5317162,-30528.0059197,-34887.6702019,-13084.3516329,-65408.693135,-43607.7604639,-34886.8510275
2010-08-16 12:42:30 UTC,-46855.1771817,-38333.574772,-46850.5512414,-34076.2094747,-12780.0011912,+0,-25559.1774056,-34074.9804617,-59625.1481591,-51110.6551378,-38334.803387,-46854.1980503,-56762.9980213,-21836.8575536,-30570.4600816,-34936.1866116,-13102.547952,-65499.6521117,-43668.4027439,-34935.3660336
2010-08-16 12:43:00 UTC,-46881.242634,-38354.8991692,-46876.613452,-34095.1659651,-12787.1108944,+0,-25573.3961549,-34093.9361018,-59658.3162801,-51139.0873026,-38356.1286292,-46880.2627477,-56699.1763539,-21812.3036381,-30536.0862274,-34896.9043379,-13087.8149416,-65426.0053703,-43619.3025183,-34896.0848962
2010-08-16 12:43:30 UTC,-46907.2144946,-38376.1469987,-46902.582083,-34114.0543896,-12794.1950691,+0,-25587.5638496,+0,-59691.365307,-51167.4173782,-38377.3773006,-46906.2338564,-56791.0865583,-21847.6639702,-30585.5883486,-34953.475122,+0,-65532.0647582,-43690.0122306,-34952.654044
2010-08-16 12:44:00 UTC,-46924.8908874,-38390.6083452,-46920.2564359,-34126.9098215,-12799.0164933,+0,-25597.2062994,+0,-59713.8586985,-51186.6989096,-38391.8391818,-46923.9097872,-56793.5351416,-21848.605821,-30586.906918,-34954.9820314,+0,-65534.8900567,-43691.8958328,-34954.160935
2010-08-16 12:44:30 UTC,-46913.0940776,-38380.9572616,-46908.4610936,-34118.330415,-12795.7987544,+0,-25590.771119,+0,-59698.8473344,-51173.8309636,-38382.1877157,-46912.113319,-56738.1892107,-21827.312751,-30557.0980311,-34920.9165798,+0,-65471.0238571,-43649.3162868,-34920.0964686
2010-08-16 12:45:00 UTC,-46902.046347,-38371.9190067,-46897.4147368,-34110.2957875,-12792.7853371,-34110.9752674,-25584.744563,+0,-59684.7891677,-51161.7801119,-38373.1491027,-46901.0659083,-56772.2143831,-21840.4031515,-30575.4237242,-34941.859093,+0,-65510.2870594,-43675.4930335,-34941.0383761
2010-08-16 12:45:30 UTC,-46934.6301149,-38398.5761016,-46929.9944531,-34133.9928206,-12801.6729984,-34134.6729007,-25602.5190645,+0,-59726.2518049,-51197.3224485,-38399.8072538,-46933.648733,-56806.9613634,+0,-30594.1381775,-34963.2458795,-13112.6966054,-65550.3831881,-43702.2250921,-34962.4245439
2010-08-16 12:46:00 UTC,-46960.0645984,-38419.3842987,-46955.4257747,-34152.4904296,-12808.610596,-34153.1709782,-25616.3936188,+0,-59758.6170247,-51225.0663547,-38420.6162751,-46959.0824805,-56736.6564813,+0,-30556.2725154,-34919.9731844,-13096.4669681,-65469.2551708,-43648.1371052,-34919.1531004
2010-08-16 12:46:30 UTC,-46884.4550423,-38357.5275111,-46879.8257794,-34097.5022585,-12787.9870215,-34098.1813897,-25575.1484225,+0,-59662.4046419,-51142.591681,-38358.7569983,-46883.4751633,-56803.0940438,+0,+0,-34960.8653453,-13111.8037154,+0,-43699.2496493,-34960.044104
2010-08-16 12:47:00 UTC,-46875.3379911,-38350.0687644,-46870.7098632,-34090.8717466,-12785.5002226,-34091.5507096,-25570.1750548,-34089.6421556,-59650.8032548,-51132.6468132,-38351.2979557,-46874.3583763,-56816.2873595,+0,+0,-34968.9858395,-13114.849347,+0,-43709.399726,-34968.1643632
2010-08-16 12:47:30 UTC,-46833.1891424,-38315.5863867,-46828.5662574,-34060.2183654,-12774.003556,-34060.8965517,-25547.1827848,-34058.9901497,-59597.1691166,-51086.6708992,-38316.8142114,-46832.2107487,-56932.1415729,+0,+0,+0,-13141.5938841,+0,-43798.5303887,-35039.4706291
2010-08-16 12:48:00 UTC,-46873.9171651,-38348.9063727,-46869.2892134,-34089.8384296,-12785.1126733,-34090.5173665,-25569.399992,-34088.6088848,-59648.9952619,-51131.0969774,-38350.1355181,-46872.9375914,-56927.3062617,+0,+0,+0,-13140.4776698,+0,-43794.8104164,-35036.4945789
2010-08-16 12:48:30 UTC,-46912.9157614,-38380.8114999,-46908.28296,-34118.2007426,-12795.7500656,-34118.880398,+0,-34116.9699257,-59698.6207266,-51173.636601,-38382.0419095,-46911.9350584,-56848.5004596,+0,+0,+0,-13122.2856283,+0,-43734.1823815,-34987.9909704
2010-08-16 12:49:00 UTC,-46891.3624088,-38363.1784944,-46886.7322874,-34102.5257442,+0,-34103.2050026,+0,-34101.2956304,-59671.1942226,-51150.1262288,-38364.4082053,-46890.3823298,-56883.1280246,-21883.0744288,+0,+0,-13130.27928,+0,-43760.8225679,-35009.3036384
2010-08-16 12:49:30 UTC,-46874.047104,-38349.012677,-46869.4191362,-34089.9329296,+0,-34090.6118689,+0,-34088.7033806,-59649.1606084,-51131.2387147,-38350.2418266,-46873.0675265,+0,-21845.113948,+0,+0,-13107.5019699,+0,-43684.9133606,-34948.5747937
2010-08-16 12:50:00 UTC,-46801.5977501,-38289.7412882,-46796.9789575,-34037.2430634,+0,-34037.9206424,+0,-34036.0159189,-59556.9695763,-51052.2111928,-38290.9680494,-46800.6203229,+0,-21858.5593501,-30600.8412813,+0,-13115.5695523,+0,-43711.8001968,+0
2010-08-16 12:50:30 UTC,-46799.3199762,-38287.8778197,-46794.7014673,-34035.5865182,+0,-34036.2640551,+0,-34034.3594482,-59554.0711243,-51049.7266,-38289.104507,-46798.342615,+0,-21885.6418313,-30638.7549604,+0,+0,-65645.9761062,-43765.9567737,+0
2010-08-16 12:51:00 UTC,-46817.7318707,-38302.9407665,+0,-34048.976844,-12769.7873255,-34049.6547204,+0,-34047.749173,-59577.5001396,-51069.8102717,-38304.1680509,-46816.7539758,+0,-21877.0671665,-30626.7509978,-35000.5157636,+0,-65620.2573502,-43748.8100986,+0
2010-08-16 12:51:30 UTC,-46810.2745327,-38296.8398471,+0,-34043.5533833,-12767.7532359,-34044.2311223,+0,-34042.3259558,-59568.0107261,-51061.6758168,-38298.0668896,-46809.296854,+0,-21851.133374,-30590.4454066,-34959.0259092,+0,-65542.4718171,-43696.9505431,+0
2010-08-16 12:52:00 UTC,-46804.6002844,-38292.1976905,+0,-34039.4267014,-12766.2055081,-34040.1043357,-25531.5874585,-34038.1994591,-59560.7902827,-51055.486354,-38293.4245489,-46803.6227703,+0,-21861.2017661,-30604.5404885,-34975.1337009,+0,-65572.6708433,-43717.0842104,+0
2010-08-16 12:52:30 UTC,-46829.640732,-38312.68352,+0,-34057.6377416,-12773.035628,+0,-25545.2470665,-34056.4096821,-59592.6540885,-51082.8004433,-38313.9111905,-46828.662492,+0,-21866.7509807,-30612.3090214,-34984.0115429,-13120.4847511,-65589.3150977,-43728.1809219,+0
2010-08-16 12:53:00 UTC,-46845.2611945,-38325.4627701,+0,+0,-12777.2963198,+0,-25553.7680559,-34067.7693876,+0,-51099.8392251,+0,-46844.2825019,+0,-21861.247085,-30604.6039319,-34975.2062036,-13117.1822656,-65572.8067719,-43717.1748339,-34974.3845731
2010-08-16 12:53:30 UTC,-46903.9439127,-38373.4716655,+0,+0,-12793.3028221,+0,-25585.7795804,-34110.4453581,+0,-51163.8502643,+0,-46902.9635202,+0,-21853.2230652,-30593.3708358,-34962.3690757,-13112.3676378,-65548.7396147,-43701.1292787,-34961.5478164
2010-08-16 12:54:00 UTC,-46927.9077712,-38393.0767288,+0,+0,-12799.8392873,+0,-25598.8519068,-34127.8726512,+0,-51189.990013,+0,-46926.9266848,+0,-21858.679558,-30601.0095645,-34971.0985781,-13115.6416803,-65565.1057614,-43712.0405758,-34970.2770665
2010-08-16 12:54:30 UTC,-46928.0040131,-38393.1554655,-46923.3694968,+0,-12799.8655384,+0,-25598.9044067,-34127.9426416,+0,-51190.0949941,+0,-46927.0229241,-56775.0575642,-21841.4966256,-30576.9545977,-34943.6086785,-13105.3314583,-65513.5674627,-43677.6800317,-34942.7879618
2010-08-16 12:55:00 UTC,-46949.2191885,-38410.511928,-46944.5821977,+0,-12805.6522115,+0,-25610.4772666,-34143.3710553,+0,-51213.2366303,+0,-46948.2375367,-56717.0584796,-21819.182624,-30545.7165164,-34907.9100071,-13091.9424355,-65446.6394247,-43633.059138,-34907.0903489
2010-08-16 12:55:30 UTC,-46961.0676261,-38420.205249,-46956.4291617,+0,-12808.8840324,+0,-25616.9406098,-34151.9876223,+0,-51226.1608922,+0,-46960.0856312,-56716.8748229,-21819.1119656,-30545.6175995,-34907.7969656,-13091.9000385,-65446.4274944,-43632.9178439,-34906.9773108
