# file...... Output/Qh/house_Qh_file_012.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_8A_tm_1_A_8_Meter_29_221:Qh,house_1_9A_tm_1_A_9_Meter_29_222:Qh,house_1_10A_tm_1_A_10_Meter_29_223:Qh,house_1_11A_tm_1_A_11_Meter_29_224:Qh,house_1_12A_tm_1_A_12_Meter_29_225:Qh,house_1_13A_tm_1_A_13_Meter_29_226:Qh,house_1_14A_tm_1_A_14_Meter_29_227:Qh,house_1_15A_tm_1_A_15_Meter_29_228:Qh,house_1_1C_tm_1_C_1_Meter_30_229:Qh,house_1_2C_tm_1_C_2_Meter_30_230:Qh,house_1_3C_tm_1_C_3_Meter_30_231:Qh,house_1_4C_tm_1_C_4_Meter_30_232:Qh,house_1_5C_tm_1_C_5_Meter_30_233:Qh,house_1_6C_tm_1_C_6_Meter_30_234:Qh,house_1_7C_tm_1_C_7_Meter_30_235:Qh,house_1_8C_tm_1_C_8_Meter_30_236:Qh,house_1_9C_tm_1_C_9_Meter_30_237:Qh,house_1_10C_tm_1_C_10_Meter_30_238:Qh,house_1_11C_tm_1_C_11_Meter_30_239:Qh,house_1_12C_tm_1_C_12_Meter_30_240:Qh
2010-08-16 13:52:30 UTC,+0,-25890.8273805,+0,-38832.0675692,-21576.3229646,-47462.5545398,+0,-64720.078969,-47395.6555179,-21544.160961,-56007.9366861,-30162.2608356,-47389.0223775,-43087.473653,-47393.5743056,-30161.3481818,-56002.737494,-51698.8132222,-12927.1335065,-56008.187078
2010-08-16 13:53:00 UTC,+0,-25881.8058001,+0,-38818.5371291,-21568.8046995,-47446.0166883,+0,-64697.5280662,-47378.3918968,-21536.3135442,-55987.5366761,-30151.2742856,-47371.7619169,-43071.7792657,-47376.3117626,-30150.3620818,-55982.3400733,-51679.9829921,-12922.4247927,-55987.7869643
2010-08-16 13:53:30 UTC,+0,-25868.1794504,+0,-38798.100522,-21557.448983,-47421.0376352,-51730.9688137,-64663.4667983,+0,-21548.6606926,-56019.6341118,-30168.5605554,-47398.9195765,-43096.4728606,-47403.4726983,-30167.6476436,-56014.4334353,-51709.6105316,-12929.8334967,-56019.8845632
2010-08-16 13:54:00 UTC,+0,-25877.7202466,+0,-38812.4096735,-21565.3999442,-47438.5272828,-51750.0478565,-64687.3155634,+0,-21539.4330694,-55995.6461404,-30155.641687,-47378.6233396,-43078.0181387,-47383.1740129,-30154.7293044,-55990.4485085,-51687.4684335,-12924.2966126,-55995.8964699
2010-08-16 13:54:30 UTC,+0,-25857.750015,-60322.9602337,-38782.4586017,-21548.7574614,-47401.9189841,-51710.1127295,-64637.3967348,+0,-21545.9865183,-56012.6823742,-30164.8166546,-47393.0377072,-43091.124664,-47397.5901194,-30163.9038962,-56007.4825801,-51703.1937299,-12928.2289022,-56012.9327903
2010-08-16 13:55:00 UTC,+0,-25866.6048017,-60343.6162675,-38795.7388861,-21556.1367266,-47418.1510783,-51727.819937,-64659.5307087,+0,-21550.5687082,-56024.5941568,-30171.2318177,-47403.1162737,-43100.2887834,-47407.6699016,-30170.3187967,-56019.3928511,-51714.1889015,-12930.9783702,-56024.8446335
2010-08-16 13:55:30 UTC,+0,-25886.1895212,-60389.3025879,-38825.1117724,-21572.4579372,-47454.0526778,-51766.9841429,+0,+0,-21553.8595359,-56033.1489373,-30175.8390462,-47410.3544791,-43106.8702517,-47414.9089793,-30174.9258366,-56027.9465468,-51722.0853923,-12932.9529773,-56033.3994574
2010-08-16 13:56:00 UTC,+0,-25887.8525615,-60393.1820517,-38827.6059771,-21573.843856,-47457.1012695,-51770.3097795,+0,+0,-21566.0224228,-56064.7673722,-30192.8673461,-47437.1068564,-43131.1953347,-47441.6645829,-30191.9534395,-56059.5609706,-51751.2707909,-12940.2511183,-56065.018053
2010-08-16 13:56:30 UTC,-51805.6770802,-25900.7720662,-60423.3200722,-38846.9824694,-21584.6105129,-47480.7845752,-51796.145338,+0,+0,+0,-56065.2421348,-30193.1230324,-47437.5085534,-43131.5605849,-47442.0663283,-30192.2091153,-56060.035673,-51751.7090206,-12940.3607026,-56065.4928181
2010-08-16 13:57:00 UTC,-51820.2078599,-25913.1412459,-60452.1743217,-38865.5335926,-21594.9185483,-47503.4590566,-51820.8803942,+0,+0,+0,-56051.5960806,-30185.7738674,-47425.9626183,-43121.062235,-47430.5190011,-30184.8602511,-56046.3913496,-51739.1130292,-12937.2109318,-56051.8466945
2010-08-16 13:57:30 UTC,-51837.0968193,-25921.5869333,-60471.876029,-38878.2003165,-21601.9568846,-47518.9412133,-51837.7695131,+0,-47435.0301113,+0,-56054.4647081,-30187.318784,-47428.3897659,-43123.2691627,-47432.9464413,-30186.4051045,-56049.2596133,-51741.760916,-12937.873066,-56054.7153366
2010-08-16 13:58:00 UTC,-51835.6644663,-25920.8706539,-60470.2051274,+0,-21601.3599627,-47517.6281709,-51836.3371464,+0,-47442.5761385,+0,-56063.3816694,-30192.1210676,-47435.9344124,-43130.1292688,-47440.4919975,-30191.2071915,-56058.1754435,-51749.9917178,-12939.9312716,-56063.6323432
2010-08-16 13:58:30 UTC,-51829.7299524,+0,-60463.282258,+0,-21598.8868026,-47512.1879855,-51830.4025766,+0,-47421.983982,-21556.1289267,-56039.0484067,-30179.0162416,-47415.3460236,-43111.4089044,-47419.9011262,-30178.1029018,-56033.8452674,-51727.5308979,-12934.3146882,-56039.2989568
2010-08-16 13:59:00 UTC,-51841.2394578,+0,-60476.7085979,+0,-21603.6832951,-47522.7387815,-51841.9121907,+0,-47435.5521263,-21562.2965134,-56055.081561,-30187.6509938,-47428.9116855,+0,-47433.4684238,-30186.7373007,-56049.876388,-51742.3303021,-12938.0154474,-56055.3321926
2010-08-16 13:59:30 UTC,-51775.0815685,+0,-60399.5325361,+0,-21576.1125344,-47462.0916587,-51775.7536772,-64719.4477876,-47447.5248777,-21567.7388923,-56069.2294769,-30195.2704399,-47440.8822459,+0,-47445.4404279,-30194.3564349,-56064.0225092,-51755.389537,+0,+0
2010-08-16 14:00:00 UTC,-51747.5049816,+0,-60367.3632464,+0,+0,-47436.8121242,-51748.1768306,-64684.9767849,-47457.8400218,-21572.427783,-56081.4186383,-30201.8349864,-47451.1955031,+0,-47455.7549285,-30200.9207127,-56076.2101247,-51766.6407435,+0,+0
2010-08-16 14:00:30 UTC,-51747.549309,-25876.8067756,-60367.4149559,+0,+0,-47436.8527593,-51748.2211585,-64685.0321946,-47434.3463921,-21561.7484303,-56053.6567734,-30186.8836659,-47427.7061718,+0,-47432.299093,-30185.9700042,-56048.451781,-51741.0151518,+0,+0
2010-08-16 14:01:00 UTC,-51734.5349027,-25870.2986416,-60352.2330848,+0,+0,-47424.9224164,-51735.2066296,-64668.7640597,-47427.5859142,-21558.675362,-56045.6680771,-30182.581305,-47420.9469309,+0,-47425.5390265,-30181.6678194,-56040.4640982,-51733.6411851,+0,+0
2010-08-16 14:01:30 UTC,-51677.2376827,-25841.6459336,-60285.3933861,+0,+0,-47372.3978939,-51677.908871,-64597.1419762,-47432.6858721,-21560.9936181,+0,-30185.8269128,-47426.0459553,+0,-47430.638674,-30184.9132943,-56046.4898325,-51739.2039454,-12937.2336665,+0
2010-08-16 14:02:00 UTC,-51620.8186224,-25813.4149771,-60219.5375331,-38715.9655415,+0,-47320.6465031,-51621.4545044,-64526.5741304,-47463.3513964,-21574.9330541,+0,-30205.3424191,-47456.7058695,+0,-47461.3023327,-30204.428002,-56082.7219596,-51772.6522556,-12945.5977966,+0
2010-08-16 14:02:30 UTC,-51654.8602028,-25830.438179,-60259.24846,-38741.4966972,-21525.9967457,-47351.8524725,-51655.4963572,-64569.1263786,-47452.279885,-21569.9003463,+0,-30198.2965214,-47445.6363832,+0,-47450.2314947,-30197.3823925,-56069.6406757,-51760.576044,-12942.5780028,+0
2010-08-16 14:03:00 UTC,-51628.4334216,-25817.222916,-60228.4205149,-38721.6766342,-21514.9933799,-47327.6270013,-51629.0693645,-64536.0926904,-47456.1070514,-21571.6400375,+0,+0,-47449.4628497,+0,-47454.0584284,-30199.8178974,-56074.1625743,-51764.7505122,-12943.6218759,+0
2010-08-16 14:03:30 UTC,-51610.1213647,-25808.0655901,-60207.0587355,-38707.9832957,-21507.361982,-47310.8403104,-51610.7571612,-64513.2024726,-47462.9813977,+0,+0,+0,-47456.3359384,-43148.6797248,-47460.9323566,-30204.1925449,-56082.2847963,-51772.2486809,-12945.4968782,+0
2010-08-16 14:04:00 UTC,-51652.7205921,-25829.3682222,-60256.7525145,-38739.932748,-21525.114857,-47349.8910881,-51653.3567294,-64566.4518481,-47456.519177,+0,+0,+0,-47449.9140466,-43142.8049089,-47454.4705289,+0,-56074.6495114,-51765.2000366,-12943.7342847,+0
2010-08-16 14:04:30 UTC,-51652.9888135,-25829.5023517,-60257.065406,-38740.1339142,-21525.2266359,-47350.136967,-51653.6712098,-64566.7871269,-47429.114446,+0,+0,+0,-47422.5142841,-43117.8912213,-47427.0674653,+0,-56042.2700991,-51735.3084258,-12936.2595474,-56047.7248999
2010-08-16 14:05:00 UTC,-51660.3545001,-25833.1857169,-60265.6577875,-38745.6581847,-21528.2962247,-47356.8891033,-51661.0369689,-64575.9942942,-47469.2689328,+0,+0,+0,-47462.6614918,-43154.3957336,-47467.2195093,+0,-56089.7136856,-51779.1067874,-12947.2118256,-56095.1747458
2010-08-16 14:05:30 UTC,-51688.5262084,-25847.2868263,-60298.5212641,-38766.7869874,-21540.0365501,-47382.7141519,-51689.2089546,-64611.2091555,-47458.1475144,-21572.567558,+0,+0,+0,-43144.2852332,-47456.0987673,+0,-56076.5734354,-51766.97614,-12944.1784194,-56082.0327623
2010-08-16 14:06:00 UTC,-51714.6495886,-25860.3503803,-60328.9952813,-38786.3795427,-21550.9232514,-47406.6614948,-51715.3325921,-64643.8635904,-47451.5414162,-21569.5646652,+0,+0,+0,-43138.2796181,-47449.4930709,+0,-56068.7681557,-51759.7705621,-12942.3765828,-56074.226453
2010-08-16 14:06:30 UTC,-51759.8292636,-25882.9434411,-60381.699266,-38820.2643346,-21569.7515047,-47448.0777726,-51760.5127127,-64700.338547,-47412.6294726,-21551.8767057,-56027.9944048,-30173.063042,+0,-43102.904704,-47410.5834949,+0,-56022.7926676,-51717.3275007,-12931.7632127,-56028.2448988
2010-08-16 14:07:00 UTC,-51757.0734195,-25881.5653226,-60378.4844581,-38818.1974494,-21568.6030298,-47445.5514861,-51757.7568414,-64696.8937197,-47418.3882691,-21554.4944458,-56034.7994387,-30176.7279336,+0,-43108.1400356,-47416.3419412,+0,-56029.5968389,-51723.6088877,-12933.3339446,-56035.0499671
2010-08-16 14:07:30 UTC,-51814.3747385,-25910.2200697,-60445.3288515,-38861.1734851,-21592.4828766,-47498.0796937,-51815.0587264,-64768.5208295,-47414.8621679,-21552.891608,-56030.6327282,-30174.4839267,+0,-43104.934451,-47412.8160544,+0,-56025.4306568,-51719.7628053,-12932.3721881,-56030.8832356
2010-08-16 14:08:00 UTC,-51792.0578293,-25899.0600232,-60419.2952401,-38844.435785,-21583.1824909,-47477.6217487,-51792.7415967,-64740.6245134,-47400.6199446,-21546.4176094,-56013.8030316,-30165.4201912,+0,-43091.9868217,-47398.5746981,-30164.5074082,-56008.6030957,-51704.2281529,-12928.4875713,-56014.0534534
2010-08-16 14:08:30 UTC,-51806.4198762,+0,-60436.1069944,-38855.2073319,-21589.1677541,-47490.7874592,-51807.1037855,-64758.5771876,-47411.6832992,-21551.4466095,-56026.8763347,-30172.4608981,+0,-43102.0445361,-47409.6373792,-30171.5478268,-56021.6747398,-51716.295466,-12931.5051404,-56027.1268229
2010-08-16 14:09:00 UTC,-51773.7470217,+0,-60397.9926646,-38830.7026643,-21575.5516142,-47460.8362028,-51774.4306081,-64717.7358564,-47422.312289,-21556.2872772,-56039.4363591,-30179.2383693,+0,-43111.7073688,-47420.2657221,-30178.3118275,-56034.2331704,-51727.8889973,-12934.4042351,-56039.7329248
2010-08-16 14:09:30 UTC,-51803.5773989,+0,-60432.7911189,-38853.0754716,-21587.9831755,-47488.1817559,-51804.2612801,-64755.0240681,-47397.1941631,-21544.8694774,-56009.7548669,-30163.2532068,-47390.5997888,-43088.8724379,-47395.1491251,-30162.3273338,-56004.5554444,-51700.4914942,-12927.5531773,-56010.051232
2010-08-16 14:10:00 UTC,-51820.7325784,+0,-60452.8033952,-38865.9418704,-21595.1324533,-47503.9079354,-51821.4166292,-64776.4681806,-47406.5325181,-21549.1143589,-56020.7897793,-30169.1961311,-47399.9364508,-43097.3619523,-47404.4869118,-30168.2700095,+0,-51710.6772707,-12930.1002467,-56021.086219
2010-08-16 14:10:30 UTC,-51847.6008714,+0,+0,-38886.0931616,-21606.3294881,-47528.5381077,-51848.2852121,-64810.0537823,-47427.4341665,-21558.6154714,-56045.488988,-30182.4978876,-47420.8345905,-43116.3636767,-47425.3874061,-30181.5712568,+0,-51733.475973,-12935.8012171,-56045.7855831
2010-08-16 14:11:00 UTC,-51853.9782906,-25930.0245768,+0,-38890.8762312,-21608.9872237,-47534.3842975,+0,-64818.0256075,-47444.3188167,+0,-56065.4411777,-30193.2432705,-47437.7161788,-43131.713541,-47442.2710287,-30192.3161901,+0,-51751.8928432,-12940.4065653,-56065.7379077
2010-08-16 14:11:30 UTC,-51856.5436045,-25931.3074169,+0,-38892.8002189,-21610.0562971,-47536.7359248,+0,-64821.2322707,-47470.7700071,+0,-56096.6979225,-30210.0767942,-47464.1625747,-43155.7603632,-47468.7206101,-30209.1490101,+0,-51780.7443841,-12947.6212209,-56096.9948635
2010-08-16 14:12:00 UTC,-51832.0293474,-25919.0485397,+0,-38874.4145055,-21599.840185,-47514.2636673,+0,-64790.5892517,-47482.8880208,+0,-56111.017492,-30217.7886919,-47476.2783918,-43166.7768702,-47480.8378867,-30216.8763153,+0,-51793.9620641,-12950.926452,-56111.3145298
2010-08-16 14:12:30 UTC,-51849.1931139,-25927.6316474,+0,-38887.2873448,-21606.9930416,-47529.9977188,+0,-64812.0440982,-47472.9865834,+0,-56099.3171982,-30211.4874222,-47466.3787493,-43157.7754565,-47470.9370515,-30210.5753024,+0,-51783.1621068,-12948.2257999,-56099.6141569
2010-08-16 14:13:00 UTC,-51867.4942945,-25936.7835432,+0,-38901.0132456,-21614.6199059,-47546.7744393,+0,-64834.9696694,-47480.2408008,-21582.6194744,-56107.8893353,-30216.1040023,-47473.6316522,-43164.3702778,-47478.1908278,-30215.1916945,+0,-51791.0746188,-12950.2044133,-56108.1863519
2010-08-16 14:13:30 UTC,-51874.8480424,-25940.4609416,+0,-38906.5285628,+0,-47553.5156314,+0,-64844.1619277,-47498.5387522,-21590.9370671,-56129.5115912,-30227.748809,-47491.9262876,-43181.0049767,-47496.4876665,-30226.8360267,-56124.3709061,-51811.0330445,-12955.1952442,-56129.8087539
2010-08-16 14:14:00 UTC,-51899.3732967,-25952.7253174,+0,-38924.9225244,+0,-47575.9979698,+0,-64874.8187403,-47466.5110075,-21576.3784027,-56091.6651635,-30207.3663691,-47459.904347,-43151.8884994,-47464.4618695,-30206.4544173,-56086.5291758,-51776.0988955,-12946.4595638,-56091.9620706
2010-08-16 14:14:30 UTC,-51899.7604473,-25952.9189203,+0,-38925.2128878,+0,-47576.3528713,+0,-64875.3026825,-47471.2644105,-21578.5391292,-56097.331,-30210.3914323,-47464.6568884,-43156.2363345,-47469.2149833,-30209.4793572,-56092.1454621,-51781.2836528,+0,-56097.5790921
2010-08-16 14:15:00 UTC,-51834.616555,-25920.3423286,-60468.9998968,-38876.3549135,+0,-47516.6353649,+0,-64793.8721673,-47480.8225677,-21582.8839248,-56108.6256683,-30216.4742385,-47474.2133136,-43164.9256823,-47478.7725593,-30215.5619156,-56103.4387085,-51791.7091789,+0,-56108.8738166
2010-08-16 14:15:30 UTC,-51880.53133,-25943.3028964,-60522.5617467,-38910.7910827,+0,+0,+0,-64851.2661058,-47496.8128,-21590.1524834,-56127.5212016,-30226.6503721,-47490.2009302,-43179.4624444,-47494.7619377,-30225.7376796,-56122.3321286,-51809.1507753,+0,-56127.7694397
2010-08-16 14:16:00 UTC,+0,-25940.1515777,-60515.2104895,-38906.0647735,+0,+0,-51874.9142199,-64843.3888698,-47516.7141049,-21599.1989031,-56151.0381447,-30239.315552,-47510.0986293,-43197.5547773,-47514.6620328,-30238.4023437,-56145.8461118,-51830.8580539,+0,-56151.2865
2010-08-16 14:16:30 UTC,+0,-25940.3198041,-60515.6029192,-38906.3170769,-21617.5668754,+0,-51875.2506274,+0,-47542.5577675,-21610.9465055,-56181.5770439,-30255.7624453,-47535.9376094,-43221.0493245,-47540.5041244,-30254.8485671,-56176.3811676,-51859.0469388,-12967.2081167,-56181.8255514
2010-08-16 14:17:00 UTC,+0,-25914.1169035,-60454.4779514,-38867.0182885,-21595.7303104,+0,-51822.8517828,+0,-47544.7127033,-21611.926062,-56184.1234851,+0,-47538.0921548,-43223.0083827,-47542.6589291,-30256.2199112,-56178.9272884,-51861.3974275,-12967.7958836,-56184.3720053
2010-08-16 14:17:30 UTC,+0,-25885.3188701,-60387.2991764,-38823.8273539,-21571.7310539,+0,-51765.2633634,+0,-47612.6336318,-21642.8004803,-56264.3841863,+0,-47606.0007817,-43284.7554922,-47610.5757312,-30299.4429941,-56259.1778936,-51935.4819496,-12986.3215755,-56264.6331065
2010-08-16 14:18:00 UTC,+0,-25927.6221376,-60485.9823644,-38887.2732726,-21606.9850919,+0,-51849.8586655,+0,-47601.5199988,+0,-56251.2514445,+0,-47594.8891608,-43274.6520568,-47599.4627731,-30292.3705719,-56246.046803,-51923.3597913,-12983.2902898,-56251.5002992
2010-08-16 14:18:30 UTC,+0,-25902.7747291,-60428.0194302,-38850.0074355,-21586.2781458,+0,-51800.170446,+0,-47617.4239798,+0,-56270.0147144,+0,-47610.7647748,-43289.0872366,+0,-30302.4752226,-56264.8077134,-51940.7379122,-12987.6212082,-56270.2636627
2010-08-16 14:19:00 UTC,+0,+0,-60353.5153839,-38802.1068983,-21559.6619745,+0,-51736.3025008,+0,-47634.1721498,+0,-56289.8056465,+0,-47627.5098947,-43304.3130292,+0,-30313.1333037,-56284.5961574,-51959.0059453,-12992.1893302,-56290.0546934
2010-08-16 14:19:30 UTC,+0,+0,-60296.2070263,-38765.2619045,-21539.1888695,+0,-51687.1754091,+0,-47621.3853427,+0,-56274.6957674,+0,-47614.7254169,-43292.688519,+0,-30304.9961265,-56269.4881784,-51945.0587614,-12988.7016837,-56274.944739
2010-08-16 14:20:00 UTC,-51654.8367743,+0,-60259.2790707,-38741.5199861,-21525.9965526,-47351.8635502,-51655.5192381,+0,+0,-21646.8547954,-56274.9237266,-30306.0348156,-47614.918293,-43292.8638958,+0,-30305.1188906,-56269.7161083,-51945.2691792,-12988.7543013,-56275.1726994
2010-08-16 14:20:30 UTC,-51621.7644736,+0,-60220.6990082,-38716.7157869,-21512.2138415,-47321.5460394,-51622.4466375,-64527.8049726,+0,-21636.0205154,-56246.7593805,-30290.8665895,-47591.0885191,-43271.1959937,+0,-30289.9513275,-56241.5555721,-51919.2721562,-12982.2533553,-56247.0082084
2010-08-16 14:21:00 UTC,-51632.5340211,-25819.2864533,-60233.2621602,-38724.7929554,-21516.7019609,-47331.4185141,-51633.2162907,-64541.2670138,+0,-21617.7040926,-56199.1442671,-30265.2232078,-47550.8013435,-43234.5641729,+0,-30264.3089898,-56193.9464485,-51875.3209956,-12971.2628841,-56199.3928576
2010-08-16 14:21:30 UTC,-51652.8283092,-25829.4350458,-60256.9363416,-38740.0136863,-21525.1594371,-47350.0223455,-51653.5107782,-64566.6350754,+0,-21601.4976216,-56157.0141567,-30242.5338037,-47515.1550327,-43202.152138,+0,-30241.6205098,-56151.82164,-51836.4327714,-12961.5384552,-56157.2625372
2010-08-16 14:22:00 UTC,-51659.5343834,-25832.7885617,-60264.7592726,-38745.0432471,-21527.9541381,-47356.1698229,-51660.2169184,-64575.0177348,+0,-21594.3756804,-56138.5000606,-30232.5629345,-47499.4902455,-43187.9086544,-47504.0522057,-30231.6500468,-56133.3098744,-51819.3433241,-12957.2650504,+0
2010-08-16 14:22:30 UTC,-51710.9519847,-25858.5010317,-60324.7401725,-38783.6064869,-21549.3819964,-47403.3044839,-51711.6350256,-64639.2902474,+0,-21572.9211544,-56082.727185,-30202.5261417,+0,-43145.0008041,-47456.8570607,-30201.6144781,-56077.5440216,-51767.8621392,-12944.3916115,+0
2010-08-16 14:23:00 UTC,-51732.1798342,-25869.1164709,-60349.5033965,-38799.5273903,-21558.2285259,-47422.7641135,-51732.8630841,-64665.8252703,+0,-21576.2326729,-56091.3357598,-30207.162338,+0,+0,-47464.1416582,-30206.2504853,-56086.1515119,-51775.808289,-12946.3786343,+0
2010-08-16 14:23:30 UTC,-51795.8525128,-25900.9573531,-60423.7803899,-38847.2819498,-21584.7635846,-47481.1330386,-51796.536391,-64745.4167524,-47438.7602601,-21563.752354,-56058.8921048,-30189.6896261,+0,+0,-47436.6877569,+0,-56053.7119436,-51745.8611552,-12938.8900222,+0
2010-08-16 14:24:00 UTC,-51786.8156607,-25896.4382825,-60413.238502,-38840.5043035,-21580.997552,-47472.8489308,-51787.4994497,-64734.1205973,-47431.7303095,-21560.5567939,-56050.5849733,-30185.215774,+0,+0,-47429.6582417,+0,-56045.4058586,-51738.193253,-12936.9725784,+0
2010-08-16 14:24:30 UTC,-51803.6440057,-25904.8536554,-60432.869511,-38853.1255758,-21588.0106243,-47488.2755223,-51804.3279608,-64755.1561961,-47440.9303433,-21564.7387949,-56061.4564423,-30191.0706644,+0,+0,-47438.8577057,+0,-56056.2759581,-51748.2281684,-12939.48192,+0
2010-08-16 14:25:00 UTC,-51820.6686852,-25913.3672095,-60452.7295529,-38865.8940992,-21595.1055174,-47503.8820941,-51821.3528084,-64776.4372151,-47431.6144057,+0,-56050.4480126,-30185.1420129,+0,+0,-47429.5423452,+0,-56045.2689153,-51738.0668313,-12936.9409652,+0
2010-08-16 14:25:30 UTC,-51847.7708081,-25926.9201085,-60484.3456133,-38886.2207642,-21606.3999963,-47528.7266478,-51848.4552241,-64810.3151511,-47430.6160419,+0,-56049.2684997,-30184.5066149,+0,+0,-47428.5441683,+0,-56044.0898227,-51736.978178,-12936.6686293,+0
2010-08-16 14:26:00 UTC,-51847.3133845,-25926.6913639,-60483.8120085,-38885.8776961,-21606.2093687,-47528.3073262,-51847.9977959,-64809.7433669,-47458.7677313,+0,+0,-30202.4223161,+0,+0,-47456.6941138,+0,-56077.3518374,-51767.6845672,-12944.3471017,+0
2010-08-16 14:26:30 UTC,-51845.5747072,-25925.8219016,-60481.7837641,-38884.5736868,+0,-47526.7134759,-51846.2591015,-64807.5700031,-47455.8158136,+0,+0,-30200.5437192,-47449.1866456,+0,-47453.742379,+0,-56073.8640638,-51764.46477,-12943.5419557,+0
2010-08-16 14:27:00 UTC,-51901.984951,-25954.0310463,-60547.588813,-38926.8814169,+0,-47578.4249059,-51902.6699034,-64878.0833703,-47444.6778909,-21566.4422673,+0,-30193.4555588,-47438.050754,+0,-47442.6051461,+0,-56060.7042932,-51752.3161065,-12940.5040481,-56066.1329857
2010-08-16 14:27:30 UTC,-51888.3287551,-25947.2019748,-60531.6582547,-38916.6392585,+0,-47565.9062327,-51889.0135724,-64861.0129893,-47440.2270803,-21564.4190905,+0,-30190.6230682,-47433.6007557,-43127.9972057,-47438.1546113,-30189.7119359,-56055.4455357,-51747.4613957,+0,-56060.873539
2010-08-16 14:28:00 UTC,-51854.9151614,-25930.4927947,-60492.6798177,-38891.5790351,+0,-47535.2758966,-51855.599648,-64819.2456638,-47453.9090412,-21570.6384127,+0,-30199.3302516,-47447.2802207,-43140.4355016,-47451.8357246,-30198.4187644,-56071.6111579,-51762.3849623,+0,-56077.0412787
2010-08-16 14:28:30 UTC,-51833.4495547,-25919.7584602,-60467.6392374,-38875.4798124,+0,-47515.5983142,-51834.1338291,-64792.4134416,-47468.3481344,-21577.2018998,+0,-30208.5192731,-47461.7166805,-43153.562108,-47466.2739235,-30207.6074112,-56088.6713543,-51778.1343697,+0,-56094.1037092
2010-08-16 14:29:00 UTC,-51832.7203409,+0,-60466.7885767,-38874.9329015,+0,-47514.929842,-51833.4046081,-64791.5019171,-47490.5263818,-21587.283325,+0,-30222.6334828,-47483.8908838,-43173.7243938,-47488.4507977,-30221.7210458,-56114.8755814,-51802.3252427,+0,-56120.311367
2010-08-16 14:29:30 UTC,-51835.9907673,+0,-60470.6036738,-38877.385724,-21601.4907629,-47517.9278512,-51836.6750669,-64795.5899827,-47480.7438797,-21582.8365551,+0,-30216.4079103,-47474.1101655,-43164.831103,-47478.6689013,-30215.495727,-56103.3172783,-51791.6550007,-12951.1241375,-56108.7515507
2010-08-16 14:30:00 UTC,-51804.540651,+0,+0,-38853.7981111,-21588.3841891,-47489.0974404,-51805.2246398,-64756.2770239,-47506.2926143,-21594.4500813,+0,+0,-47499.6542417,-43188.057505,-47504.2160542,-30231.7542482,-56133.5038319,-51819.5222253,-12957.3096807,-56138.9420561
2010-08-16 14:30:30 UTC,-51810.6271656,+0,+0,-38858.363053,-21590.9205874,-47494.6769259,-51811.3112396,-64763.8852402,-47505.6788692,-21594.1710684,+0,+0,-47499.0409029,-43187.499548,-47503.6024729,-30231.3636832,-56132.77918,-51818.8530957,-12957.1422507,-56138.2170314
2010-08-16 14:31:00 UTC,-51845.4779953,-25925.7734417,+0,-38884.5012036,-21605.4443798,-47526.6247801,-51846.1624136,-64807.4491245,-47477.8229677,-21581.5087879,-56105.0520735,+0,-47471.1900805,-43162.1756964,-47475.748296,-30213.6369437,-56099.8666434,-51788.4693342,-12949.5444556,-56105.3001861
2010-08-16 14:31:30 UTC,-51843.605158,-25924.8368898,+0,-38883.0965742,-21604.6638908,-47524.9079451,-51844.2895579,-64805.1080593,-47502.3078816,-21592.6387399,-56133.9853361,+0,-47495.6705301,-43184.4349769,-47500.2316941,-30229.2184782,-56128.7962629,-51815.1761987,-12956.2228019,-56134.2335928
2010-08-16 14:32:00 UTC,-51897.8694151,-25951.9728885,+0,-38923.7948122,-21627.2780665,-47574.652143,-51898.5543517,-64872.9389217,-47524.7288968,+0,-56160.4797373,+0,-47518.087458,-43204.8179634,-47522.6513215,-30243.4866037,-56155.2873289,-51839.6318713,-12962.3382126,-56160.728126
2010-08-16 14:32:30 UTC,-51907.7263857,-25956.9020765,+0,-38931.1875485,-21631.3858763,-47583.6880558,+0,-64885.2602333,-47535.5381385,+0,-56173.2527707,+0,-47528.8947286,-43214.6446651,-47533.4598941,-30250.3653117,+0,-51851.4220273,-12965.2864714,-56173.5012231
2010-08-16 14:33:00 UTC,-51922.2326341,-25964.1562356,+0,-38942.0672473,-21637.4312343,-47596.9859749,+0,-64903.3931886,-47547.0205608,+0,-56186.821287,+0,-47540.375058,-43225.0833565,-47544.9416059,-30257.6724137,+0,-51863.9464545,-12968.4183424,-56187.069807
2010-08-16 14:33:30 UTC,-51944.7492121,-25975.4161301,+0,-38958.9547001,-21646.8148296,-47617.6269856,+0,-64931.5391359,-47543.8360052,+0,-56183.0581704,-30256.5596217,-47537.1910829,-43222.1882711,-47541.7572473,-30255.6458489,+0,-51860.4729074,-12967.5497436,-56183.3066716
2010-08-16 14:34:00 UTC,-51959.6931984,-25982.8891887,-60614.9082789,-38970.1627028,-21653.0426106,-47631.32618,+0,-64950.2192679,-47533.0808485,-21606.6270122,-56170.3490473,-30249.7150531,-47526.4378865,-43212.4107383,-47531.0027562,-30248.8015591,+0,-51848.7417437,-12964.6162369,-56170.5974852
