# file...... Output/Qh/house_Qh_file_023.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_14A_tm_2_A_14_Meter_48_441:Qh,house_2_15A_tm_2_A_15_Meter_48_442:Qh,house_2_16A_tm_2_A_16_Meter_48_443:Qh,house_2_17A_tm_2_A_17_Meter_48_444:Qh,house_2_18A_tm_2_A_18_Meter_48_445:Qh,house_2_19A_tm_2_A_19_Meter_48_446:Qh,house_2_20A_tm_2_A_20_Meter_48_447:Qh,house_2_21A_tm_2_A_21_Meter_48_448:Qh,house_2_22A_tm_2_A_22_Meter_48_449:Qh,house_2_23A_tm_2_A_23_Meter_48_450:Qh,house_2_24A_tm_2_A_24_Meter_48_451:Qh,house_2_25A_tm_2_A_25_Meter_48_452:Qh,house_2_26A_tm_2_A_26_Meter_48_453:Qh,house_2_27A_tm_2_A_27_Meter_48_454:Qh,house_2_28A_tm_2_A_28_Meter_48_455:Qh,house_2_29A_tm_2_A_29_Meter_48_456:Qh,house_2_1B_tm_2_B_1_Meter_48_457:Qh,house_2_2B_tm_2_B_2_Meter_48_458:Qh,house_2_3B_tm_2_B_3_Meter_48_459:Qh,house_2_4B_tm_2_B_4_Meter_48_460:Qh
2010-08-16 13:23:00 UTC,-47331.7951588,-34425.5126399,-17213.7345072,-43029.0192844,-55937.67699,-30126.1347905,-17213.3090102,-30123.5725124,-51631.6633552,-21516.9120206,-51636.9098631,+0,-30122.1729259,-21517.5519235,-47331.0837447,-51632.7535187,-51873.9576639,+0,-51873.9046717,-30263.1065564
2010-08-16 13:23:30 UTC,-47318.1626156,-34415.5971896,-17208.7764187,-43016.6260596,-55921.5657348,-30114.3000208,+0,-30114.8960219,+0,-21510.7145041,-51622.0371935,+0,-30113.4969788,-21511.3541684,-47317.4514446,-51617.882301,-51893.2573336,+0,-51893.2043748,-30274.3662348
2010-08-16 13:24:00 UTC,-47346.6039473,-34436.2836169,+0,-43042.4818233,-55955.178359,-30132.4011212,+0,+0,+0,-21523.6442724,-51653.0657789,-17219.2284179,-30131.5974526,-21524.2844345,-47345.8922689,-51648.9078569,-51869.696426,+0,-51869.6434265,-30260.6204946
2010-08-16 13:24:30 UTC,-47314.2100354,-34412.7223325,+0,-43013.0328039,-55916.8944841,-30111.7844545,+0,+0,+0,-21508.9176138,-51617.7250545,-17207.446819,-30110.9814997,-21509.557209,-47313.4989351,-51613.5705833,-51929.3026698,+0,-51929.2497731,-30295.3955528
2010-08-16 13:25:00 UTC,-47284.180323,-34390.8806173,+0,-42985.7330575,-55881.4046747,-30092.6724505,+0,+0,+0,-21495.2657485,-51584.9635963,-17196.5250744,-30091.8701575,-21495.9048179,-47283.4697585,-51580.8123239,-51909.8554099,-34608.5396011,-51909.8024797,-30284.0497684
2010-08-16 13:25:30 UTC,-47224.7371113,-34347.6453795,+0,-42931.693759,-55811.1533104,-30054.8406209,-17174.373943,+0,+0,-21468.2421535,-51520.1129471,-17174.9056987,-30054.0396386,-21468.8801819,-47224.0276078,-51515.968009,-51940.2667506,-34628.8152802,-51940.2138727,-30301.7921401
2010-08-16 13:26:00 UTC,-47228.6611247,-34350.4994591,-17176.2251658,-42935.2610449,-55815.7908002,-30057.3380064,-17175.8010355,+0,+0,-21470.0260571,-51524.3939208,-17176.3328546,-30056.5369375,-21470.6641542,-47227.9515511,-51520.2485643,-51907.3035535,-34606.8382417,-51907.2506189,-30282.5609823
2010-08-16 13:26:30 UTC,-47232.9754565,-34353.6374318,-17177.7942674,-42939.1831658,-55820.8895776,-30060.0838049,-17177.3700798,-30060.6782859,+0,-21471.9874041,-51529.1007195,-17177.9019685,-30059.2826408,-21472.6255769,-47232.2658058,-51524.9549029,-51867.5359734,-34580.3246228,-51867.4829701,-30259.3600585
2010-08-16 13:27:00 UTC,-47194.8695725,-34325.9216178,-17163.9353434,-42904.5414436,-55775.855161,-30035.8318287,-17163.5116613,-30036.4256292,-51482.301295,-21454.6640128,-51487.5284141,-17164.042935,-30035.0315052,-21455.301518,-47194.160602,-51483.3866587,-51857.7695521,-34573.8132089,-51857.7165319,-30253.6622012
2010-08-16 13:27:30 UTC,-47242.0252999,-34360.2197162,-17181.0856511,-42947.4102984,-55831.584892,-30065.8434555,-17180.6613435,-30066.438098,-51533.7400113,+0,-51538.9738101,-17181.1933782,-30065.0420918,-21476.7399024,-47241.3154877,-51534.8270292,-51864.1122727,-34578.0419921,-51864.0592635,-30257.3626269
2010-08-16 13:28:00 UTC,-47249.7440081,-34365.833817,-17183.8929074,-42954.4273078,-55840.7070401,-30070.755923,-17183.4684975,-30071.3507034,-51542.1597828,+0,-51547.3946746,-17184.0006567,-30069.9543892,-21480.2490546,-47249.0340581,-51543.2470713,-51849.2701502,-34568.146535,-51849.2171152,-30248.7035393
2010-08-16 13:28:30 UTC,-47280.3006062,-34388.0587562,-17195.0061921,-42982.2060412,-55876.8195355,-30090.203257,-17194.5813772,-30090.7985826,-51575.4917303,+0,-51580.7309488,-17195.1140291,-30089.4010495,-21494.1409842,-47279.5901109,-51576.58009,-51827.4320474,-34553.5867568,-51827.3789746,-30235.9629055
2010-08-16 13:29:00 UTC,-47294.7418719,-34398.5624206,-17200.2584096,-42995.3344683,-55893.8865577,-30099.3942054,-17199.8334033,-30099.9897887,-51591.244646,+0,-51596.4859093,-17200.366288,-30098.5916796,-21500.706409,-47294.0311189,-51592.3335117,-51814.2044267,-34544.7677112,-51814.1513309,-30228.2457391
2010-08-16 13:29:30 UTC,-47306.7887117,-34407.3245307,-17204.6397859,-43006.286144,-55908.1237919,-30107.0612536,-17204.21462,-30107.6570519,-51604.3856585,+0,-51609.6286272,-17204.747699,-30106.2584623,+0,-47306.0777437,-51605.4749463,-51814.5266775,-34544.9825604,-51814.4735823,-30228.4337444
2010-08-16 13:30:00 UTC,-47296.0264068,-34399.4967102,-17200.7255886,-42996.5022277,-55895.4046508,-30100.2117303,-17200.3005653,-30100.8073365,-51592.6458507,-21500.6511195,-51597.8872959,-17200.8334708,-30099.4091762,+0,-47295.3156309,-51593.7347615,-51822.8301797,-34550.5186251,-51822.7770989,-30233.2781157
2010-08-16 13:30:30 UTC,-47334.9390305,-34427.7992937,-17214.8779181,-43031.8773504,-55941.3924903,-30124.977143,-17214.4523794,-30125.5734433,-51635.0927736,-21518.3412623,-51640.339727,-17214.9859119,-30124.1737314,+0,+0,-51636.1830473,-51794.8020694,-34531.8318794,-51794.7489398,-30216.9261507
2010-08-16 13:31:00 UTC,-47304.6885431,-34405.7970009,+0,-43004.3768993,-55905.641764,-30105.7246299,-17203.450827,-30106.3203907,-51602.0947386,-21504.5890302,-51607.3374104,-17203.9838721,-30104.9218848,+0,+0,-51603.1839529,-51814.8268942,-34545.1827192,-51814.7737995,-30228.6088947
2010-08-16 13:31:30 UTC,-47268.4295752,-34379.4245181,+0,-42971.4141917,-55862.7900761,-30082.6480996,-17190.2640988,-30083.2432134,-51562.5424949,-21488.1052701,-51567.7800325,-17190.7965593,-30081.8461539,+0,+0,-51563.6304385,-51798.4163521,-34534.241574,-51798.3632288,-30219.0347705
2010-08-16 13:32:00 UTC,-47320.3252215,-34417.1701323,+0,-43018.5920656,-55924.1215526,-30115.6763818,-17209.1376024,-30116.2724213,-51619.1516432,-21511.6976502,-51624.3965273,-17209.6708994,-30114.8732922,-21512.3373523,+0,-51620.241405,-51751.9088037,-34503.2343198,-51751.8555992,-30191.9016596
2010-08-16 13:32:30 UTC,-47325.8371269,-34421.1791442,+0,-43023.6028901,-55930.6356499,-30119.1843596,-17211.1421824,-30119.7804976,-51625.1641755,-21514.2034284,-51630.4098405,-17211.6755683,-30118.3811486,-21514.8432271,+0,-51626.2541305,-51763.5497441,-34510.9955028,-51763.49656,-30198.693136
2010-08-16 13:33:00 UTC,-47308.4276432,-34408.5165857,-17205.235857,-43007.7760822,-55910.0607191,-30108.1043292,-17204.8106695,-30108.7001566,-51606.1734487,-21506.2888694,-51611.4166491,-17205.3437748,-30107.3015018,-21506.9283632,+0,-51607.2627939,-51741.3836753,-34496.2170645,-51741.3304524,-30185.7611619
2010-08-16 13:33:30 UTC,-47319.1640435,-34416.325565,-17209.140633,-43017.5364489,-55922.7492455,-30114.937366,-17208.7153032,-30115.5333849,-51617.884999,-21511.1697651,-51623.1297193,+0,-30114.134302,-21511.8094469,+0,-51618.9747202,-51778.8864799,-34521.2207263,-51778.8333226,-30207.6407883
2010-08-16 13:34:00 UTC,-47369.4953952,+0,-17227.4458968,-43063.2922366,-55982.2320019,-30146.9700727,-17227.0199007,+0,-51672.7877747,-21534.0509969,-51678.0396176,+0,-30146.1658999,-21534.6915595,+0,-51673.8792579,-51748.7272094,-34501.1131049,-51748.6739994,-30190.0454759
2010-08-16 13:34:30 UTC,-47358.5511273,+0,-17223.4655207,-43053.3428993,-55969.2978129,-30140.0047418,-17223.0396695,+0,-51660.8494765,-21529.0756024,-51666.0997708,+0,-30139.20081,-21529.7159735,+0,-51661.9405767,+0,-34525.4121254,-51785.1199817,-30211.3085008
2010-08-16 13:35:00 UTC,-47329.6373698,+0,-17212.9497301,-43027.0576574,-55935.126865,-30121.6029727,-17212.5242616,+0,-51629.3095815,-21515.931064,-51634.5557841,+0,-30120.7996779,-21516.5709291,-47328.9259941,-51630.3996695,+0,-34540.7505375,-51808.1259916,-30224.7304837
2010-08-16 13:35:30 UTC,-47312.0550641,+0,-17206.5551322,-43011.0737385,-55914.3476891,-30110.4129522,+0,+0,-51610.1303356,-21507.9379382,-51615.3740496,-17206.6630604,-30109.6100449,-21508.5774957,-47311.3440021,-51611.2198078,+0,-34549.6357942,-51821.452945,-30232.5055886
2010-08-16 13:36:00 UTC,-47320.9982141,+0,-17209.8077119,-43019.2038772,-55924.9169108,-30116.1046992,+0,+0,-51619.885761,-21512.003601,-51625.1307411,-17209.9156658,-30115.3015947,-21512.643315,-47320.2869926,-51620.9755465,+0,-34528.9704162,-51790.457045,+0
2010-08-16 13:36:30 UTC,-47281.7341548,+0,-17195.5275667,-42983.5092676,-55878.5137365,-30091.1156197,+0,+0,-51577.0554832,-21494.153691,-51582.2949047,-17195.6354079,-30090.3133806,-21494.7927176,-47281.023634,-51578.1438931,+0,-34530.1342305,-51792.2026444,+0
2010-08-16 13:37:00 UTC,-47220.1560695,+0,-17173.1319189,-42927.5291744,-55805.739329,-30051.9250788,+0,-30052.5193309,-51509.8844755,-21466.1595572,-51515.1151767,-17173.2395832,-30051.1241975,-21466.7975054,-47219.4466477,-51510.9707264,+0,-34567.0381291,-51847.5546225,+0
2010-08-16 13:37:30 UTC,-47165.9212122,+0,-17153.4069661,-42878.2247455,-55741.6433181,-30017.4080353,+0,-30018.0013187,-51450.7236572,-21441.5037415,-51455.9466756,-17153.5144747,-30016.6083503,-21442.1407396,-47165.2127584,-51451.8080049,+0,+0,-51891.6894971,+0
2010-08-16 13:38:00 UTC,-47148.2268502,+0,+0,+0,-55720.7317109,-30006.1466971,-17146.5485498,-30006.7396643,-51431.4221788,+0,-51436.6426903,-17147.0790706,-30005.3474024,-21434.0963605,-47147.5187122,-51432.5059053,-51847.811839,+0,-51847.7588016,+0
2010-08-16 13:38:30 UTC,-47157.0372407,-34298.4047683,+0,+0,-55731.1440346,-30011.7539511,-17149.7527288,-30012.3470757,-51441.0327862,+0,-51446.2545454,-17150.2833918,-30010.9544622,-21438.1018237,-47156.3289455,-51442.1168219,-51864.6060632,+0,+0,+0
2010-08-16 13:39:00 UTC,+0,-34297.1192456,+0,+0,-55729.0552353,-30010.6290892,-17149.1099437,-30011.2221822,-51439.1048177,+0,-51444.3263269,-17149.6405782,-30009.8296391,+0,-47154.5615389,-51440.1887915,-51831.0375684,+0,+0,+0
2010-08-16 13:39:30 UTC,+0,-34295.2126158,+0,+0,-55725.9572223,-30008.9607441,-17148.1565936,-30009.5537902,-51436.2453425,+0,-51441.4664797,-17148.6871857,-30008.1613519,+0,-47151.9402012,-51437.329224,-51847.8004693,+0,+0,-30247.8461084
2010-08-16 13:40:00 UTC,+0,-34305.2139386,-17153.5807439,+0,-55742.2080067,-30017.7121321,-17153.1574396,-30018.305424,-51451.2448665,+0,-51456.4679527,-17153.6882538,-30016.9124365,+0,-47165.6905613,-51452.329231,-51831.6996959,+0,+0,-30238.4527072
2010-08-16 13:40:30 UTC,+0,-34319.9255495,-17160.9370892,+0,-55766.1123677,-30030.5851308,-17160.5135165,-30031.178784,-51473.3086663,-21450.9162521,-51478.5346178,-17161.0446572,-30029.784989,+0,-47185.9168819,-51474.3937407,-51766.0424616,-34512.6574336,+0,-30200.1474201
2010-08-16 13:41:00 UTC,+0,-34335.3563583,-17168.6530599,+0,-55791.1853268,-30044.0874442,-17168.2292057,-30044.6814764,-51496.4510857,-21460.5610687,-51501.6800428,-17168.7606888,-30043.2868345,+0,-47207.1319945,-51497.5369047,-51741.8513725,-34496.528885,+0,-30186.0340225
2010-08-16 13:41:30 UTC,+0,-34363.0267,-17182.489246,+0,-55836.1458576,-30068.299631,-17182.0648872,-30068.8943425,-51537.9497966,-21477.8560381,-51543.1841423,-17182.5969842,-30067.4981823,-21478.494437,-47245.174681,-51539.0369499,-51750.5215853,-34502.309441,+0,-30191.0923379
2010-08-16 13:42:00 UTC,+0,-34374.4287381,-17188.1906833,+0,-55854.6726144,-30078.2766771,-17187.7661167,-30078.8716684,-51555.0500517,-21484.9827262,-51560.2866174,-17188.2984665,-30077.4748827,-21485.6213997,-47260.8508218,-51556.1377547,-51761.6725536,-34509.7439527,-51761.6193662,-30197.5979584
2010-08-16 13:42:30 UTC,-47225.6578602,-34348.3150741,-17175.1328932,-42932.5308037,-55812.2414728,-30055.4266191,-17174.7088027,-30056.0209694,-51515.8859748,-21468.660737,-51521.1174549,-17175.2405733,-30054.6256165,-21469.2987815,-47224.9483403,-51516.9724186,-51794.180941,-34531.4177643,-51794.1278104,-30216.5637764
2010-08-16 13:43:00 UTC,-47278.9055819,-34387.0441035,-17194.4988285,-42980.9378369,-55875.1708635,-30089.3154125,-17194.0740321,-30089.9107132,-51573.970001,-21492.8677879,-51579.2090217,-17194.6066615,-30088.5132358,-21493.5067649,-47278.1951116,-51575.0583117,-51783.7184165,-34524.4422481,-51783.6652676,-30210.459803
2010-08-16 13:43:30 UTC,-47273.7402664,-34383.2871795,-17192.6202288,-42976.2420942,-55869.066374,-30086.0280174,-17192.1955008,-30086.623226,-51568.3355377,-21490.5195739,-51573.5738273,-17192.7280469,-30085.2259546,-21491.1584605,-47273.0298882,-51569.4236674,-51809.6947298,-34541.7610312,-51809.6416262,-30225.6147232
2010-08-16 13:44:00 UTC,-47259.8512268,-34373.1851694,-17187.5688532,-42963.6156911,-55852.6519854,-30077.1885258,-17187.1443093,-30077.7834865,-51553.1850051,-21484.2054505,-51558.421328,-17187.6766315,-30076.3867692,-21484.8440939,-47259.1410965,-51554.272648,-51823.8288582,-34551.1844585,-51823.7757791,-30233.8607579
2010-08-16 13:44:30 UTC,-47253.7217559,-34368.7269794,-17185.3395946,-42958.0434432,-55845.4080347,-30073.2875067,-17184.915132,+0,-51546.4988157,-21481.4189197,-51551.7342705,-17185.4473553,-30072.4858853,-21482.0574558,-47253.011735,-51547.5862437,-51827.1574421,-34553.4036735,-51827.1043688,-30235.8026972
2010-08-16 13:45:00 UTC,-47263.7072684,-34375.9898106,+0,-42967.1211844,-55857.2091446,-30079.6426515,-17188.5466817,+0,-51557.3912773,-21485.9584532,-51562.6281465,-17189.0790661,-30078.8408099,-21486.5971642,-47262.9970692,-51558.4790554,-51886.4200676,-34592.9149206,-51886.367097,-30270.3772848
2010-08-16 13:45:30 UTC,-47296.7466722,-34400.0205856,+0,-42997.1570145,-55896.2558771,-30100.6701334,-17200.5625127,+0,-51593.4315353,-21500.9785607,-51598.6730824,+0,-30099.8675634,-21501.6178501,-47296.0358834,-51594.5204713,-51846.4841188,-34566.2890477,-51846.431079,-30247.0781324
2010-08-16 13:46:00 UTC,-47319.2842159,-34416.412971,+0,-43017.6456966,-55922.891268,+0,-17208.7590079,+0,-51618.016086,-21511.2243971,-51623.2608238,+0,-30114.2107816,-21511.8640811,-47318.5730249,-51619.1058115,-51857.7687037,-34573.8126432,-51857.7156835,-30253.6617061
2010-08-16 13:46:30 UTC,-47278.090432,-34386.4512152,+0,-42980.1967913,-55874.2075004,+0,-17193.7775771,+0,-51573.0808135,-21492.4972112,-51578.3197193,+0,-30087.9944628,-21493.136174,-47277.3799761,-51574.1690958,-51862.1732195,-34576.7491973,-51862.1202069,-30256.231358
2010-08-16 13:47:00 UTC,-47255.5954906,-34370.089816,-17186.0210631,-42959.7468389,-55847.6224577,+0,-17185.5965756,+0,-51548.5427348,-21482.2707422,-51553.7784557,+0,+0,-21482.9093112,-47254.8854361,-51549.6302286,-51839.2909295,-34561.4932445,-51839.2378772,-30242.8815317
2010-08-16 13:47:30 UTC,-47234.013286,-34354.3922834,-17178.1717209,-42940.1266474,-55822.1161084,+0,-17177.7475196,-30061.338817,-51525.0002941,-21472.4592139,-51530.2329584,-17178.279425,+0,-21473.0974048,-47233.3036167,-51526.0870311,-51850.2394725,-34568.7927961,-51850.1864392,-30249.2690546
2010-08-16 13:48:00 UTC,-47230.9240252,-34352.1453501,-17177.0481718,-42937.3182277,-55818.4651485,+0,-17176.6240114,-30059.3726433,-51521.6304468,-21471.0547988,-51526.8626732,-17177.155867,+0,-21471.6929356,-47230.2144111,-51522.7170754,-51832.7969403,-34557.1636083,-51832.7438768,-30239.092854
2010-08-16 13:48:30 UTC,-47246.5675641,-34363.5234722,-17182.7376502,-42951.5396307,-55836.9530451,+0,-17182.3132824,-30069.3290417,-51538.6948336,-21478.1665387,-51543.9292754,-17182.8453904,+0,-21478.8049494,-47245.8576708,-51539.7820108,-51818.6279124,-34547.7169128,-51818.5748243,-30230.8264581
2010-08-16 13:49:00 UTC,-47255.8100102,-34370.2458439,-17186.0990826,-42959.9418567,-55847.875982,+0,+0,-30075.2114368,-51548.7767387,+0,-51554.0124896,-17186.2068493,+0,+0,-47255.099952,-51549.8642399,-51816.0227492,-34545.980013,-51815.9696566,-30229.3065721
2010-08-16 13:49:30 UTC,-47256.0410232,-34370.4138681,-17186.1831009,-42960.1518686,-55848.1489985,-30074.7635733,+0,-30075.358466,-51549.0287339,+0,-51554.2645174,-17186.2908683,+0,+0,-47255.3309609,-51550.1162432,-51783.3639666,-34524.2059311,-51783.3108171,-30210.2530122
2010-08-16 13:50:00 UTC,-47267.6816862,-34378.880551,-17190.4167529,-42970.7342925,-55861.9062036,-30082.1721159,+0,-30082.7672164,-51561.7266776,+0,-51566.9641095,-17190.5245537,+0,+0,-47266.9714161,-51562.814595,-51749.8917577,-34501.889526,-51749.8385497,-30190.7248884
2010-08-16 13:50:30 UTC,-47256.8904608,-34371.0316952,-17186.4920371,-42960.9240849,-55849.1528836,-30075.3041862,+0,-30075.899094,-51549.9553231,+0,-51555.1912266,-17186.5998069,-30074.5024949,+0,+0,-51551.0428622,-51769.9893794,-34515.2889007,-51769.9362065,-30202.4501035
2010-08-16 13:51:00 UTC,-47245.5743014,-34362.8010355,-17182.3764053,-42950.6366643,-55835.7791842,-30068.1021693,-17181.9520507,-30068.6968751,-51537.6113565,+0,-51542.8456573,-17182.4841426,-30067.3007275,+0,+0,-51538.6984988,-51798.731861,-34534.4519283,-51798.6787383,-30219.2188425
2010-08-16 13:51:30 UTC,-47249.2353083,-34365.4638211,-17183.7078959,-42953.9648534,-55840.105847,-30070.4321681,-17183.2834927,-30071.0269394,-51541.6048794,-21479.3793273,-51546.8396995,-17183.8156437,-30069.6306455,-21480.0177848,+0,-51542.6921502,-51803.1513081,-34537.3984374,-51803.098193,-30221.7972055
2010-08-16 13:52:00 UTC,-47254.2174759,-34369.087535,+0,-42958.4940979,-55845.993888,-30073.6030012,-17185.0954165,-30074.1978614,-51547.03956,-21481.6442801,-51552.2750854,-17185.6276479,-30072.8013688,-21482.2828249,+0,-51548.1270054,-51792.7279596,-34530.4490405,-51792.6748265,-30215.716088
2010-08-16 13:52:30 UTC,-47273.3572719,-34383.0086134,+0,-42975.8939173,-55868.6137422,-30085.7842656,-17192.0562126,-30086.3794673,-51567.9177572,-21490.3454599,-51573.1559924,-17192.5887525,-30084.9822113,-21490.9843398,+0,-51569.0058735,-51785.3245619,-34525.5130883,-51785.2714158,-30211.396849
2010-08-16 13:53:00 UTC,-47238.542053,-34357.6862226,+0,-42944.2437095,-55827.4683102,-30063.6265901,-17179.3945499,-30064.2211705,-51529.9403932,-21474.5180455,-51535.1736989,-17179.9265285,-30062.8253033,-21475.1563158,+0,-51531.027289,-51837.4844669,-34560.2888498,-51837.4314115,-30241.827618
2010-08-16 13:53:30 UTC,-47218.4748927,+0,+0,-42926.0008314,-55803.7524753,-30050.8551165,-17172.0964879,-30051.4493386,-51508.0506033,-21465.3952741,-51513.2810663,-17172.6281426,-30050.0542723,-21466.0331928,+0,-51509.1367952,-51862.4879903,+0,-51862.4349783,-30256.4149993
2010-08-16 13:54:00 UTC,-47247.4544004,+0,-17183.0601884,-42952.3458458,-55838.0011288,-30069.2987333,-17182.6358088,-30069.8934728,-51539.6622179,-21478.5697052,-51544.8967858,-17183.1679311,-30068.49725,-21479.2081316,+0,+0,-51858.5584432,+0,-51858.5054243,-30254.1224503
2010-08-16 13:54:30 UTC,-47217.8508876,+0,-17172.2935356,-42925.4335539,-55803.0150116,-30050.457977,-17171.8695486,-30051.0521879,-51507.3699219,-21465.111594,-51512.6002967,-17172.4011933,-30049.6571465,-21465.7495018,+0,+0,-51871.4583766,+0,-51871.4053801,-30261.6484395
2010-08-16 13:55:00 UTC,-47228.2547089,+0,-17176.0773544,-42934.8915759,-55815.3104887,-30057.0793486,-17175.6532295,-30057.6737453,-51518.718686,-21469.8412956,-51523.9505341,-17176.185042,-30056.2782887,-21470.4793856,-47227.5451425,+0,-51849.4594256,+0,-51849.406391,+0
2010-08-16 13:55:30 UTC,-47260.5039355,+0,-17187.8062404,-42964.2090628,-55853.4233717,-30077.6039338,-17187.3816878,+0,-51553.8969967,-21484.50218,-51559.1334126,-17187.9140206,-30076.8021627,-21485.1408349,-47259.7937935,+0,-51835.4342718,+0,-51835.3812129,+0
2010-08-16 13:56:00 UTC,-47264.9042776,+0,-17189.4066231,-42968.2093749,-55858.6237978,-30080.4044718,-17188.9820122,+0,-51558.6970067,-21486.5026279,-51563.9340454,-17189.5144159,-30079.6026038,-21487.1413598,-47264.1940571,+0,-51824.2142674,+0,-51824.161189,+0
2010-08-16 13:56:30 UTC,-47279.5093125,+0,-17194.7184026,-42981.4866831,+0,-30089.6996489,-17194.2935981,+0,-51574.628566,-21493.1422512,-51579.8676727,-17194.8262373,-30088.8974589,-21493.7812389,-47278.7988313,+0,-51781.1347512,-34522.7196811,-51781.0815978,+0
2010-08-16 13:57:00 UTC,-47319.7364429,+0,-17209.3488118,-43018.0568121,+0,-30115.3016618,-17208.9234744,+0,-51618.5093875,-21511.4299846,-51623.7541887,-17209.456762,-30114.4985852,-21512.0696764,-47319.0252439,+0,-51761.1103072,-34509.369095,-51761.0571188,+0
2010-08-16 13:57:30 UTC,-47334.9733474,-34427.8242538,-17214.8903991,-43031.9085476,+0,-30124.9989837,-17214.4648599,+0,-51635.1302072,-21518.3568634,-51640.3771657,-17214.9983931,-30124.1955713,-21518.996822,-47334.2618764,+0,-51756.9901841,-34506.6221493,-51756.9369885,+0
2010-08-16 13:58:00 UTC,-47327.437343,-34422.3430401,-17212.1495911,-43025.0576325,+0,-30120.2027953,-17211.7241518,-30120.7989617,-51626.909734,-21514.9309055,-51632.155625,+0,-30119.399549,-21515.5707321,-47326.7260066,-51627.9997449,-51744.5043969,-34498.2976948,-51744.4511795,+0
2010-08-16 13:58:30 UTC,-47318.1679854,-34415.6010952,-17208.7783715,-43016.6309413,+0,-30114.3034382,-17208.3530549,-30114.8994393,-51616.7984725,-21510.7169451,-51622.0430516,+0,-30113.5003961,-21511.3566095,-47317.4568144,-51617.8881588,-51748.6085458,-34501.0339901,-51748.5553356,-30189.9762458
2010-08-16 13:59:00 UTC,-47330.1760836,-34424.3350271,-17213.1456577,-43027.5473973,+0,-30121.9458299,-17212.7201821,-30122.5420452,-51629.8972246,-21516.1759698,-51635.1435038,+0,-30121.1425232,+0,-47329.4646982,-51630.9873315,-51727.8714227,-34487.2082504,-51727.8181761,-30177.877937
2010-08-16 13:59:30 UTC,-47271.7940186,-34381.8716017,+0,-42974.4727776,-55866.7662533,-30084.7893541,-17191.4876857,-30085.384528,-51566.2125191,-21489.6347863,-51571.4505329,+0,-30083.9873343,+0,-47271.0836752,-51567.3005806,-51758.5254767,-34507.6457512,-51758.4722838,-30195.7619129
2010-08-16 14:00:00 UTC,-47241.1825884,-34359.606781,+0,-42946.6441968,-55830.5889561,-30065.307123,-17180.3548645,-30065.9017505,-51532.8207593,+0,-51538.0544386,-17180.8868856,-30064.505778,+0,-47240.4727912,-51533.9077477,-51738.3176093,-34494.172874,-51738.2643811,-30183.9723789
2010-08-16 14:00:30 UTC,-47245.7135039,-34362.902283,+0,-42950.7632121,-55835.9436969,-30068.2092714,-17182.0026764,-30068.7854716,-51537.7632018,+0,-51542.9975231,-17182.5347706,-30067.3893182,+0,-47245.0036258,-51538.8503491,-51747.0763364,-34500.0124438,-51747.0231234,-30189.0823346
2010-08-16 14:01:00 UTC,-47228.6616415,-34350.4998351,+0,-42935.2615147,-55815.791411,-30057.3568299,-17175.8012235,-30057.9327393,-51519.1625787,+0,-51524.3944847,-17176.3330426,-30056.5372665,-21472.007356,-47227.9520678,-51520.249128,-51761.1401229,-34509.3889736,-51761.0869345,-30197.2873317
2010-08-16 14:01:30 UTC,+0,-34314.6247552,-17158.2771256,+0,-55757.4688465,-30025.9488681,-17157.8536499,-30026.523936,-51465.3306694,+0,-51470.5555845,-17158.3846726,-30025.1304331,-21448.2285808,-47178.6032946,-51466.4154871,-51817.218288,-34546.777096,-51817.1651975,-30230.0040652
2010-08-16 14:02:00 UTC,+0,-34279.1617435,-17140.5443382,+0,-55699.8463561,-29994.9179111,-17140.1215097,-29995.4921471,-51412.1916108,+0,-51417.3629387,-17140.6517451,-29994.1005912,-21426.0620796,-47129.8468791,-51413.2280378,-51861.9039052,-34576.546194,-51861.8157232,-30256.0537185
2010-08-16 14:02:30 UTC,+0,-34300.2672658,-17151.0978621,+0,-55734.1399112,-30013.3857322,+0,-30013.9604634,-51443.8447276,-21438.6174055,-51449.0201081,-17151.2053524,-30012.5677486,-21439.2542923,-47158.863862,-51444.8821142,-51853.7153643,-34571.0867832,-51853.6271794,-30251.2764236
2010-08-16 14:03:00 UTC,+0,-34283.3496079,-17142.6384216,+0,-55706.6510567,-29998.5823894,+0,-29999.1567237,-51418.4723824,-21428.0432659,-51423.6445143,-17142.7458451,-29997.7649378,-21428.679745,-47135.6045756,-51419.5089998,-51842.305194,-34563.4794686,-51842.217005,-30244.6195909
2010-08-16 14:03:30 UTC,+0,-34276.0918159,-17139.0092633,+0,-55694.8581486,-29992.2316532,+0,-29992.8058171,-51407.5874716,-21423.506887,+0,-17139.1166581,-29991.4144299,-21424.1431912,-47125.6261814,-51408.6237588,-51839.2246653,-34561.4256385,-51839.1364751,-30242.8223728
2010-08-16 14:04:00 UTC,+0,-34311.0625973,-17156.495918,+0,-55751.6808319,-30022.8318975,+0,-30023.4068819,-51460.0350822,-21445.3648726,+0,-17156.603451,-30022.0135744,-21446.0020195,-47173.7058519,-51461.0729595,-51875.1405254,-34585.3712273,+0,-30263.7761243
