# file...... Output/Qh/house_Qh_file_020.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_46_381:Qh,house_2_8A_tm_2_A_8_Meter_46_382:Qh,house_2_1A_tm_2_A_1_Meter_47_383:Qh,house_2_2A_tm_2_A_2_Meter_47_384:Qh,house_2_3A_tm_2_A_3_Meter_47_385:Qh,house_2_4A_tm_2_A_4_Meter_47_386:Qh,house_2_5A_tm_2_A_5_Meter_47_387:Qh,house_2_6A_tm_2_A_6_Meter_47_388:Qh,house_2_7A_tm_2_A_7_Meter_47_389:Qh,house_2_8A_tm_2_A_8_Meter_47_390:Qh,house_2_9A_tm_2_A_9_Meter_47_391:Qh,house_2_10A_tm_2_A_10_Meter_47_392:Qh,house_2_11A_tm_2_A_11_Meter_47_393:Qh,house_2_12A_tm_2_A_12_Meter_47_394:Qh,house_2_13A_tm_2_A_13_Meter_47_395:Qh,house_2_14A_tm_2_A_14_Meter_47_396:Qh,house_2_15A_tm_2_A_15_Meter_47_397:Qh,house_2_1B_tm_2_B_1_Meter_47_398:Qh,house_2_2B_tm_2_B_2_Meter_47_399:Qh,house_2_3B_tm_2_B_3_Meter_47_400:Qh
2010-08-16 14:49:30 UTC,-56097.0187251,+0,-60411.6042679,+0,-30208.2025008,-43152.1057917,-30207.9626321,-47468.7536179,+0,-21578.3274057,+0,-12947.8452637,+0,-34523.0242022,-38840.6870885,-60408.8014669,-43152.0399558,-52072.8373844,-26037.3969896,-30376.6481893
2010-08-16 14:50:00 UTC,-56056.2157707,+0,-60373.3159057,+0,-30189.0565172,-43124.7564495,-30188.8169005,-47438.6680504,+0,-21564.6508825,+0,+0,+0,-34501.143673,-38816.0693257,-60370.5159041,-43124.6906982,-52113.1941294,-26057.5761622,-30400.1902338
2010-08-16 14:50:30 UTC,-56060.9216466,+0,-60379.2553134,+0,-30192.0264924,-43128.9989659,-30191.7868396,-47443.3350075,+0,-21566.7724159,+0,+0,-21566.4685993,-34504.5378438,-38819.8880828,-60376.4549079,-43128.9332028,-52087.1045582,+0,-30384.9709277
2010-08-16 14:51:00 UTC,-56049.2659284,-21560.0058797,-60359.5020405,-51733.2622563,-30182.1489544,-43114.8892119,-30181.9094217,-47427.8136498,-64661.3380012,-21559.7166245,+0,+0,-21559.4129235,-34493.2495167,-38807.1876681,-60356.7029777,-43114.8234882,-52095.332039,+0,-30389.7704143
2010-08-16 14:51:30 UTC,-56051.3069826,-21560.7910192,-60362.2258296,-51735.5967004,-30183.510973,-43116.8348131,-30183.2714238,-47429.9538976,-64664.2557952,-21560.689551,+0,+0,-21560.3858341,-34494.8060698,-38808.9389345,-60359.4265819,-43116.769084,-52074.3791396,+0,-30377.5475768
2010-08-16 14:52:00 UTC,-56041.314918,-21556.9473349,-60346.2979548,-51721.9455968,-30175.5463082,-43105.4575391,-30175.3068559,-47417.4383893,-64647.1934467,-21555.0001761,+0,-12933.8475748,-21554.6965525,-34485.703828,-38798.6980679,-60343.4997905,-43105.3918417,-52127.5380526,+0,-30408.5577365
2010-08-16 14:52:30 UTC,-56022.7080485,-21549.7897622,-60323.8932847,-51702.7435074,-30164.3429503,-43089.4538933,-30164.1036344,-47399.833666,-64623.1929877,-21546.9973156,+0,-12929.045413,-21546.6938232,-34472.900317,-38784.2929302,-60321.0966442,-43089.3882406,-52110.1354736,+0,-30398.4059722
2010-08-16 14:53:00 UTC,-56075.2965984,-21570.0191924,-60381.3933196,-51752.0243413,-30193.095593,-43130.5261428,-30192.8559273,-47445.01497,-64684.7885046,-21567.5361033,+0,-12941.3698288,-21567.2322742,-34505.7596419,-38821.2627189,-60378.5927689,-43130.4603754,-52064.7790596,+0,-30371.947387
2010-08-16 14:53:30 UTC,-56040.4251411,-21556.6050614,-60340.7914659,-51717.2262192,-30172.7928125,-43101.5242567,+0,-47413.1116035,-64641.2947534,-21553.0332801,+0,-12932.6673277,-21552.7296887,-34482.557056,-38795.1576577,-60337.9936759,-43101.4585703,-52067.7457156,-26034.8510429,-30373.6779806
2010-08-16 14:54:00 UTC,-56027.6390387,-21551.6865846,-60325.8816922,-51704.4476865,-30165.337245,-43090.874212,+0,-47401.3960799,-64625.3230199,-21547.7075673,-47395.7447497,-12929.4716036,-21547.4040632,-34474.0366248,-38785.5713821,-60323.0849162,-43090.8085553,-52104.1384669,-26053.048149,-30394.9076287
2010-08-16 14:54:30 UTC,-56047.7396988,-21559.4187794,-60348.0993341,-51723.4894818,-30176.4470806,-43106.7442638,+0,-47418.853844,-64649.1231287,-21555.6436223,-47413.1996488,-12934.2336784,-21555.3399881,-34486.7332558,-38799.85627,-60345.3010468,-43106.6785628,-52102.2453248,-26052.10154,-30393.8032676
2010-08-16 14:55:00 UTC,-56039.1305814,-21556.1069765,-60335.7146762,-51712.8753774,-30170.2541316,-43097.8979269,+0,-47409.1224055,-64635.8567737,-21551.2198006,-47403.4701308,-12931.5790855,-21550.9162465,-34479.6558176,-38791.8933558,-60332.91743,-43097.832259,-52087.2423613,-26044.5997469,-30385.0513224
2010-08-16 14:55:30 UTC,-56033.915592,-21554.1009073,-60340.4057203,-51716.8958717,-30172.5998678,-43101.2487376,+0,-47412.8084465,-64640.8819411,-21552.8954232,-47407.1555671,-12932.5845523,-21552.5918416,-34482.3365906,-38794.9094741,-60337.6081551,-43101.1830603,-52093.1814608,-26047.5694159,+0
2010-08-16 14:56:00 UTC,-56041.9689897,-21557.1988373,-60349.2635619,-51724.4875508,-30177.0291929,-43107.5758898,+0,-47419.7685958,-64650.370689,-21556.0594094,-47414.1145744,-12934.4831202,-21555.755776,-34487.3985473,-38800.6046449,-60346.4653942,-43107.5101948,-52085.4579431,-26043.707502,+0
2010-08-16 14:56:30 UTC,-56111.7630281,-21584.0467656,-60425.0111392,-51789.4075788,-30214.9064401,-43161.6823513,-30214.6665285,-47479.2881132,-64731.5134445,-21583.1161479,-47473.6243281,+0,+0,-34530.6857258,-38849.3067355,-60422.2078216,-43161.6165052,-52031.5868633,-26016.7708808,+0
2010-08-16 14:57:00 UTC,-56116.8331263,-21585.9970988,-60433.1081191,-51796.3471563,-30218.9552998,-43167.4660206,-30218.7153389,-47485.650407,-64740.187138,-21586.0083575,-47479.9855784,+0,+0,+0,-38854.5127085,-60430.3042512,-43167.4001583,-52065.1447739,-26033.5505097,+0
2010-08-16 14:57:30 UTC,-56175.8256098,-21608.6899522,-60500.0491252,-51853.7194517,+0,-43215.2819531,-30252.1884915,-47538.2500612,-64811.8960733,-21609.9194229,-47532.5766099,+0,+0,+0,-38897.5525906,+0,-43215.2159576,-52025.956397,-26013.9555347,+0
2010-08-16 14:58:00 UTC,+0,-21595.6874851,-60460.0564864,-51819.4434577,+0,-43186.7152279,-30232.1905892,-47506.825392,-64769.0549248,-21595.6342089,-47501.1570917,+0,+0,+0,-38871.8392268,+0,-43186.649312,+0,-26029.92507,+0
2010-08-16 14:58:30 UTC,+0,+0,-60438.1608507,-51800.6776381,+0,-43171.0751845,-30221.2419045,-47489.6206479,-64745.5997551,-21587.8131733,-47483.9551687,-12953.5371454,-21587.5090193,+0,-38857.7613743,+0,-43171.0093122,+0,-26036.8153925,+0
2010-08-16 14:59:00 UTC,+0,+0,-60424.4056615,-51788.8886495,+0,-43161.2498588,-30214.3637657,-47478.8123522,-64730.864841,+0,-47473.1486451,-12950.5888924,-21582.5958003,+0,-38848.9174422,+0,-43161.1840139,+0,-26042.1017168,-30382.1369964
2010-08-16 14:59:30 UTC,+0,+0,-60437.4350868,-51800.0556167,+0,-43170.5567717,-30220.8789939,-47489.0503708,-64744.822298,+0,-47483.384985,-12953.381587,-21587.2497836,+0,-38857.2947427,+0,-43170.4909009,+0,-26049.074022,-30390.271234
2010-08-16 15:00:00 UTC,+0,+0,-60388.0288296,-51757.7116127,+0,-43135.2659036,-30196.1739101,-47450.2288444,-64691.8970408,+0,-47444.5698252,-12942.7919723,-21569.6023513,-34509.5515867,-38825.5288694,+0,-43135.2001312,+0,-26057.5542472,-30400.1646861
2010-08-16 15:00:30 UTC,+0,-21558.3880177,-60358.3335512,-51732.2610526,-30181.5646018,+0,-30181.3250957,-47426.8954428,-64660.0866943,+0,-47421.2402517,-12936.4271595,-21558.9954878,-34492.5817395,-38806.4362172,+0,-43113.9888662,+0,-26069.4500796,-30414.0429553
2010-08-16 15:01:00 UTC,+0,-21562.6001916,-60371.7973457,-51743.8002984,-30188.2971137,+0,-30188.0575257,-47437.4747718,-64674.5094581,+0,-47431.8178453,-12939.3129559,-21563.8046236,-34500.2758426,-38815.0810626,+0,-43123.6060217,+0,-26072.4995315,-30417.6005973
2010-08-16 15:01:30 UTC,-56004.3169919,-21542.7151051,-60317.0702692,-51696.89605,-30160.9310769,+0,-30160.6918219,-47394.4723514,-64615.8844061,+0,-47388.8224812,-12927.5828891,-21544.2566463,-34469.0011698,-38779.894176,-60314.2742915,-43084.5146047,+0,-26079.3822057,-30425.630267
2010-08-16 15:02:00 UTC,-56064.8938155,-21566.0174141,-60375.0639428,-51746.5999597,-30189.9305613,+0,-30189.6909535,-47440.0415375,-64678.0087208,+0,-47434.3841898,-12940.0131103,-21564.9714201,-34502.1425923,-38817.1813279,-60372.2640206,+0,-52123.4333035,-26062.6959445,-30406.1632456
2010-08-16 15:02:30 UTC,-56117.2322858,-21586.1506447,-60426.4910743,-51790.6759685,-30215.646475,+0,-30215.4065544,-47480.4509888,-64733.0987899,-21583.6447747,-47474.7870134,-12951.0358744,-21583.3406891,-34531.5314585,-38850.2465073,-60423.6876564,+0,-52088.2653065,-26045.11124,-30385.6480557
2010-08-16 15:03:00 UTC,-56076.6336739,-21570.5334284,-60382.8382831,-51753.2630163,-30193.8180864,+0,-30193.5784313,+0,-64686.3367945,-21568.0521686,-47440.4919637,+0,-21567.7483386,-34506.5853648,-38822.179856,-60380.0378323,+0,-52081.9270179,-26041.9419685,-30381.950626
2010-08-16 15:03:30 UTC,-56062.8595214,-21565.2292753,-60369.2357712,-51741.6048816,-30187.0162096,+0,-30186.7766372,+0,-64671.765433,-21563.1934047,-47429.8053892,+0,-21562.8896543,-34498.8119895,-38813.4340933,-60366.4362452,+0,-52058.6806815,-26030.3183337,-30368.3899162
2010-08-16 15:04:00 UTC,-56118.0565947,-21586.4621241,-60431.7926261,-51795.219703,-30218.2974933,+0,-30218.0575405,+0,-64738.7779477,-21585.5384687,-47478.9520843,+0,+0,-34534.5611164,-38853.6551515,-60428.9888476,+0,-51998.6675078,-26000.3105424,-30333.3813365
2010-08-16 15:04:30 UTC,-56115.6046083,-21585.51891,+0,-51798.8387813,-30220.4090251,+0,-30220.1690466,+0,-64743.30139,-21587.0467927,-47482.2695577,+0,+0,-34536.9742341,+0,-60433.211239,+0,-51982.9495056,+0,-30324.1985627
2010-08-16 15:05:00 UTC,-56150.8409707,-21599.0734026,+0,-51830.2848292,-30238.7560539,-43195.7507785,-30238.5158524,+0,-64782.6054236,-21600.1437497,-47511.0949702,-12960.9414695,+0,-34557.9417326,+0,-60469.8994537,+0,-51981.6802753,+0,-30323.4581602
2010-08-16 15:05:30 UTC,-56186.5611655,-21612.8140126,+0,-51865.5190691,-30259.3132826,-43225.1161367,-30259.0728314,+0,-64826.6442717,-21614.8283198,+0,-12969.7530353,+0,-34581.4351095,+0,-60511.0073649,+0,-51958.9021269,+0,-30310.1705796
2010-08-16 15:06:00 UTC,-56154.5522661,-21600.5010393,+0,-51839.6643209,-30244.2150522,-43203.567951,-30243.9882001,+0,-64794.3287365,-21604.0528393,+0,-12963.2871426,+0,-34564.1957608,+0,-60480.8425396,-43203.4784927,-51943.2466608,+0,-30301.0379995
2010-08-16 15:06:30 UTC,-56163.6255735,-21603.9912998,+0,-51850.0138322,-30250.253414,-43212.1935697,+0,+0,-64807.2644645,-21608.3662042,+0,-12965.8754035,-21608.07054,-34571.0965761,+0,-60492.9173508,-43212.1040778,-51930.8746623,+0,-30293.8208226
2010-08-16 15:07:00 UTC,-56116.3049835,-21585.7883256,+0,-51805.2901188,-30224.1596256,-43174.9193756,+0,-47493.8494293,-64751.3648386,-21589.7267067,+0,-12954.6906592,-21589.4313326,-34541.2758368,+0,-60440.7380371,-43174.830029,-51973.6490307,-25991.0244779,+0
2010-08-16 15:07:30 UTC,-56136.1955181,+0,+0,+0,-30234.2278588,-43189.3015445,+0,-47509.6704554,-64772.9335898,-21596.9187176,+0,-12959.0062694,-21596.6232315,+0,-38874.1554411,-60460.8713144,-43189.2121418,-51979.4726593,-25990.712733,+0
2010-08-16 15:08:00 UTC,-56077.2065874,+0,-60398.8876859,+0,-30201.8437611,-43143.041833,+0,-47458.7827129,-64703.5585022,-21573.7858822,+0,-12945.1252697,-21573.4907561,+0,-38832.5163624,-60396.1133762,-43142.9526106,-52041.0010358,-26021.478156,+0
2010-08-16 15:08:30 UTC,-56064.4300284,+0,-60382.7801885,+0,-30193.789277,-43131.5362441,+0,-47446.1260527,-64686.3037198,-21568.0323467,+0,-12941.6728254,-21567.7373102,+0,-38822.1600046,-60380.0069589,-43131.4470666,-52063.2791396,-26032.617655,+0
2010-08-16 15:09:00 UTC,-56017.1061809,+0,-60331.9964185,+0,-30168.3950729,-43095.2613862,+0,-47406.2220931,-64631.9027889,-21549.892581,+0,-12930.7879472,-21549.5978266,+0,-38789.5084448,-60329.2265958,-43095.1723504,-52072.1277632,-26037.0421444,+0
2010-08-16 15:09:30 UTC,-56022.6426246,-21549.7589021,-60341.2926726,+0,-30173.0436244,-43101.9017024,+0,-47413.5267368,+0,-21553.2131668,+0,+0,-21552.9183608,+0,-38795.485496,-60338.5222262,-43101.8126407,-52049.7369677,-26025.8462973,+0
2010-08-16 15:10:00 UTC,-55951.679803,-21522.4613868,-60258.6486792,+0,-30131.717854,-43042.8690814,-30131.4777426,-47348.588223,+0,-21523.6930531,-47342.9458854,+0,-21523.3898707,+0,-38742.34932,-60255.8837803,-43042.7802503,-52079.2929043,-26040.6248588,-30380.4002643
2010-08-16 15:10:30 UTC,-55948.6956589,-21521.3134654,-60256.9791744,+0,-30130.8830251,-43041.6765536,-30130.6429239,-47347.2763891,+0,-21523.0967121,-47341.6342676,+0,-21522.7935395,-34434.6766306,-38741.2759068,-60254.2143879,-43041.5877272,-52058.0208153,-26029.9883874,-30367.9912396
2010-08-16 15:11:00 UTC,-55950.5438369,-21522.0244109,-60257.7484472,+0,-30131.2676969,-43042.2260455,-30131.027591,-47347.8808548,+0,-21523.3714937,-47342.2386334,+0,-21523.0683166,-34435.1162447,-38741.7705134,-60254.9836087,-43042.1372169,-52037.3570674,-26019.6560986,-30355.9370893
2010-08-16 15:11:30 UTC,-56026.4867249,-21551.2376255,-60341.8107268,+0,-30173.3026752,-43102.2717487,-30173.0620539,-47413.9338042,+0,-21553.3982139,-47408.2807403,-12932.8915238,+0,-34483.1550374,-38795.8185804,-60339.0402456,-43102.1826854,-52077.6865054,-26039.8216272,-30379.4631752
2010-08-16 15:12:00 UTC,-56087.3296706,-21574.642292,-60405.666168,-51772.8511724,-30205.2333118,-43147.8837043,-30204.9922995,-47464.108987,+0,-21576.2071298,-47458.4476915,-12946.5781542,+0,-34519.6462958,-38836.8746055,-60402.8914037,-43147.794463,-52069.5475396,-26035.7519809,-30374.715328
2010-08-16 15:12:30 UTC,-56114.3475226,-21585.0353425,-60433.5476533,-51796.7472308,-30219.1753278,-43167.7994557,-30218.9341448,-47486.0172004,+0,-21586.1662883,-47480.3523117,-12952.5519371,+0,-34535.5796365,-38854.8010802,-60430.731899,-43167.7101367,-52079.4598046,-26040.7083123,-30380.4976252
2010-08-16 15:13:00 UTC,-56102.9780536,-21580.6618096,-60424.0858362,-51788.6379019,-30214.4439871,-43161.0179995,-30214.202862,-47478.5610111,+0,-21582.7865639,-47472.9187941,-12950.5239134,+0,-34530.172523,-38848.7175799,-60421.2707288,-43160.9515849,-52071.941063,-26036.9487906,-30376.1115844
2010-08-16 15:13:30 UTC,-56080.0124607,-21571.8275555,-60397.0209615,-51765.4417266,-30200.9103137,-43141.6855742,-30200.6693542,-47457.2944789,-64701.5121176,+0,-47451.6557305,-12944.7228917,+0,-34514.705848,-38831.316147,-60394.2077046,-43141.6192141,-52127.6298894,-26064.7943217,-30408.5975348
2010-08-16 15:14:00 UTC,-56100.8185762,-21579.8311162,-60410.5812706,-51777.0637015,-30207.6910878,-43151.3716957,-30207.4500454,-47467.9496458,-64716.0382608,+0,-47462.3091589,-12947.6293768,-21577.6587133,-34522.4378061,-38840.0347842,-60407.7670862,-43151.3053083,-52123.8997812,-26062.9291927,-30406.4215846
2010-08-16 15:14:30 UTC,-56073.8265779,-21569.4575452,-60379.2533366,-51750.2138363,-30192.0256902,-43128.9941698,-30191.7848396,-47443.3333667,-64682.4789895,+0,-47437.6968949,-12940.9146211,-21566.4686803,-34504.5349532,-38819.8924063,-60376.4412945,-43128.9278455,+0,-26088.2862675,-30436.0043812
2010-08-16 15:15:00 UTC,-56029.9838341,-21552.5923896,-60330.4043248,-51708.3473884,-30167.5989533,-43094.1013478,-30167.358402,-47404.9497019,-64630.1507015,+0,-47399.3194932,-12930.444438,-21549.0202886,-34476.619398,-38788.4848039,-60327.5956248,-43094.0351219,+0,-26077.5253473,-30423.4501683
2010-08-16 15:15:30 UTC,-56032.4091571,-21553.5253481,-60328.7856453,-51706.9600856,-30166.7895399,-43092.9451261,-30166.5489984,-47403.6778064,-64628.4167305,+0,-47398.0091635,-12930.0974942,-21548.4421123,-34475.6943778,-38787.4440701,-60325.9770558,-43092.8789035,+0,-26060.9666243,-30404.1319569
2010-08-16 15:16:00 UTC,-56054.9392188,-21562.1920729,-60354.2290278,-51728.7665458,-30179.5123931,-43111.1193199,-30179.2716958,-47423.6702326,-64655.6723205,+0,-47417.9982938,+0,-21557.5302409,-34490.2344087,-38803.8029607,-60351.4186974,-43111.053046,+0,-26038.6931044,-30378.1465856
2010-08-16 15:16:30 UTC,-56039.8791484,-21556.398858,-60339.2964903,-51715.9684918,-30172.0454423,+0,-30171.8048364,-47411.9368218,-64639.6762119,-21552.5001385,-47406.2668176,+0,-21552.1964837,-34481.7009694,-38794.2020457,-60336.4871817,-43100.3867729,+0,-26051.5552506,-30393.1648483
2010-08-16 15:17:00 UTC,-56065.8325239,+0,-60365.1222528,-51738.1026746,-30184.9595027,+0,-30184.7187386,-47432.2297071,-64667.3414184,-21561.7250005,-47426.5563584,+0,-21561.4211944,-34496.4595173,-38810.8067879,-60362.3111776,-43118.8340484,+0,-26037.0148951,-30376.2013485
2010-08-16 15:17:30 UTC,-56052.2661227,+0,-60357.7629332,-51731.756233,-30181.279507,+0,-30181.038788,-47426.4470386,-64659.4579295,-21559.0962803,-47420.7746425,+0,-21558.7925173,-34492.2539157,-38806.0750942,-60354.9523612,-43113.5773055,+0,-26038.2941573,-30377.6937991
2010-08-16 15:18:00 UTC,-56136.6123881,+0,-60446.9056435,-51808.1566139,-30225.8549327,+0,-30225.613668,-47496.4919331,-64754.9498458,-21590.9377104,-47490.8079966,-12955.415057,-21590.6334252,+0,-38863.3896347,-60444.0889763,-43177.2517149,+0,-26036.1640492,-30375.2087095
2010-08-16 15:18:30 UTC,-56135.648773,+0,-60443.660401,-51805.3752559,-30224.2321634,+0,-30223.9909185,-47493.9419472,-64751.4734597,-21589.7785225,-47488.2584304,-12954.7194795,-21589.4742563,+0,-38861.3030978,+0,-43174.9336466,-52095.2560869,+0,+0
2010-08-16 15:19:00 UTC,-56132.2968625,-21591.9495314,-60443.0487721,-51804.851055,-30223.9263211,+0,-30223.6850799,-47493.4613529,-64750.8182671,-21589.5600511,-47487.7779152,-12954.5883845,-21589.2557885,+0,-38860.9098495,+0,-43174.4967616,-52132.2207646,+0,+0
2010-08-16 15:19:30 UTC,-56087.2531378,-21574.622391,-60394.7954539,-51763.4952118,-30199.7974586,+0,-30199.5565128,-47455.5457614,-64699.1280968,-21572.3241532,-47449.8685698,-12944.245882,+0,+0,-38829.8852517,+0,-43140.0295399,-52149.2179493,+0,+0
2010-08-16 15:20:00 UTC,+0,-21586.9227404,-60424.8688198,-51789.2698,+0,+0,-30214.5943847,-47479.1762492,-64731.3434447,-21583.0662425,-47473.4951649,-12950.6917362,+0,+0,-38849.221001,+0,-43161.510868,-52169.4912132,+0,+0
2010-08-16 15:20:30 UTC,+0,-21587.4752098,-60428.5731956,-51792.4444004,+0,-43164.2232987,+0,-47482.0870577,-64735.3112541,-21584.3895017,-47476.4051682,-12951.4858197,+0,+0,-38851.6029079,+0,-43164.1568667,-52144.2516397,+0,+0
2010-08-16 15:21:00 UTC,+0,-21564.4334735,-60368.794148,-51741.2103512,+0,-43121.5231577,+0,-47435.1149935,-64671.2744335,-21563.0366576,-47429.4408433,-12938.6729191,+0,-34498.5579058,-38813.1678113,+0,-43121.456846,-52121.6923948,+0,+0
2010-08-16 15:21:30 UTC,+0,-21543.7100215,-60310.0561897,-51690.8685779,+0,-43079.5666671,+0,-47388.9609774,-64608.3528565,-21542.0556868,-47383.2944348,-12926.0831627,+0,-34464.9911532,-38775.4020851,+0,-43079.5004738,-52108.0081282,-26054.9820918,-30397.1627517
2010-08-16 15:22:00 UTC,+0,-21555.6824277,-60344.4087727,-51720.3106965,+0,-43104.1046977,+0,-47415.9539084,-64645.1522069,-21554.326296,+0,-12933.4462147,-21554.0226037,-34484.62249,-38797.4891693,-60341.5989141,-43104.0384351,-52035.9297996,-26018.9414834,-30355.1159906
2010-08-16 15:22:30 UTC,+0,-21549.9701994,-60334.7145044,-51712.0021565,+0,-43097.1800873,+0,-47408.3365275,-64634.767462,-21550.8635413,+0,+0,-21550.5599057,-34479.0825444,-38791.2562143,-60331.9053087,-43097.1138444,-52019.7301506,-26010.8413343,-30345.665955
2010-08-16 15:23:00 UTC,-55983.4565561,-21534.6946666,-60298.3558013,-51680.8406795,-30151.5732826,-43071.2090863,+0,-47379.7672646,-64595.8191069,-21537.8763534,+0,+0,-21537.5729309,-34458.3047777,-38767.8792891,-60295.5490938,+0,-52022.69342,-26012.3230285,-30347.3945728
2010-08-16 15:23:30 UTC,-55982.8725677,-21534.4700215,-60296.9032122,-51679.5957281,-30150.8469217,-43070.1715027,-30150.606556,+0,-64594.2630571,-21537.3574942,+0,+0,-21537.0540801,-34457.4746722,-38766.945343,-60294.0966041,+0,-51980.0604529,-25991.005691,-30322.52471
2010-08-16 15:24:00 UTC,-55993.3920178,-21538.5165785,-60306.4133964,-51687.746497,-30155.602448,-43076.9646218,-30155.362024,+0,-64604.4506054,-21540.754495,+0,+0,-21540.4510252,-34462.9094201,-38773.0599411,-60303.6061375,+0,-51952.1126583,-25977.031234,-30306.2214157
2010-08-16 15:24:30 UTC,-55985.731204,-21535.5696643,-60296.1451381,-51678.9460152,-30150.4678503,-43069.6300109,-30150.2274892,+0,-64593.4509882,-21537.0867133,+0,-12923.1015005,-21536.7833037,-34457.0414588,-38766.4579377,-60293.3385817,+0,-51967.9343607,-25984.942402,-30315.4509764
2010-08-16 15:25:00 UTC,-55989.0745397,-21536.8557578,-60298.2584333,-51680.7572297,-30151.5245942,-43071.1395364,-30151.2842202,+0,-64595.7148039,-21537.8415739,+0,-12923.554459,-21537.538152,-34458.2491352,-38767.8166861,-60295.4517325,+0,-51941.112112,-25971.5307405,-30299.8042673
2010-08-16 15:25:30 UTC,-56002.4315191,-21541.9939399,-60313.7033455,-51693.9941388,-30159.2478096,-43082.1718092,-30159.0073215,+0,-64612.2593733,-21543.3585064,+0,-12926.864981,-21543.0549865,-34467.0754035,-38777.7472008,-60310.8953887,+0,-51934.4566361,-25968.2028791,-30295.9217998
2010-08-16 15:26:00 UTC,-56036.0624574,-21554.9308816,-60348.0461951,-51723.427915,-30176.4208029,-43106.7028875,-30176.1801044,+0,-64649.0482955,-21555.6256395,+0,-12934.2259473,-21555.3219183,-34486.7011785,-38799.8280277,-60345.2358884,+0,-51954.2197551,-25978.0848344,-30307.4505788
2010-08-16 15:26:30 UTC,-56019.9883019,+0,-60324.7219754,-51703.4377314,-30164.7576278,-43090.0424103,-30164.5170722,+0,-64624.062806,-21547.2943184,-47394.8160713,-12929.2266885,-21546.9907339,-34473.3721772,-38784.8316584,-60321.9132646,+0,-51947.7248234,-25974.8372385,-30303.6617723
2010-08-16 15:27:00 UTC,-55965.421118,+0,-60261.2245654,-51649.0168397,-30133.006023,-43044.6862464,-30132.7658566,+0,-64556.042788,-21524.6132895,-47344.9304888,-12915.6168015,-21524.310077,-34437.0855593,-38744.0058289,-60258.4202006,-43044.6201433,-51996.5102759,-25999.2309419,-30332.1206761
2010-08-16 15:27:30 UTC,-56015.656642,+0,-60315.3890694,-51695.4389002,-30160.0907484,-43083.3759207,-30159.8502499,-47393.1514005,-64614.0651635,-21543.9606403,-47387.4838438,-12927.226295,+0,-34468.0387375,-38778.8310412,-60312.5809974,-43083.3097083,-51996.7299687,-25999.3407927,-30332.2488334
2010-08-16 15:28:00 UTC,-55967.8098807,+0,-60263.7368917,-51651.1700464,-30134.2623008,-43046.4807997,-30134.0221189,-47352.5651166,-64558.7340556,-21525.5106826,-47346.9042523,-12916.1552876,+0,-34438.5212685,-38745.6211355,-60260.9323552,-43046.4146914,-52056.2888221,-26029.1214124,-30366.9923812
2010-08-16 15:28:30 UTC,-55915.6681066,-21508.6183258,-60209.0318228,-51604.2846938,-30106.9072685,-43007.4050009,-30106.6674222,-47309.5799893,-64500.1326156,+0,-47303.9262154,-12904.4299303,+0,-34407.2591763,-38710.4483649,-60206.2310325,-43007.3390031,-52079.4036885,-26040.6793087,-30380.4763962
2010-08-16 15:29:00 UTC,-55978.6290249,-21532.8377436,-60285.592432,-51669.9014868,-30145.1910692,-43062.0921996,-30144.9507534,-47369.7383552,-64582.1462571,+0,-47364.0746584,+0,+0,+0,-38759.6732141,-60282.786399,-43062.0260473,-52032.9944988,-26017.4737841,-30353.4036804
2010-08-16 15:29:30 UTC,-55974.9304022,-21531.4149798,-60284.0877429,-51668.6118832,-30144.4386555,-43061.0174009,-30144.1983489,-47368.5560283,-64580.534398,+0,-47362.8925273,+0,-21532.4765812,+0,-38758.7057695,-60281.2818133,-43060.9512516,-52043.4204151,-26022.6869512,-30359.4856196
2010-08-16 15:30:00 UTC,-55989.3801098,-21536.9734044,-60300.0078304,-51682.2563033,-30152.3994265,-43072.3891105,-30152.1590224,-47381.0654177,-64597.5883942,+0,-47375.3998535,+0,-21538.1630817,+0,-38768.9416327,-60297.200811,-43072.3229291,-52045.1404824,-26023.5470192,+0
2010-08-16 15:30:30 UTC,-55981.0444984,-21533.7670138,-60295.1048986,+0,-30149.9477902,-43068.88693,-30149.7073968,-47377.2129356,-64592.3358462,+0,-47371.5476859,+0,-21536.4118639,+0,-38765.7894454,-60292.2980175,-43068.8207502,-52043.3808997,-26022.6672025,+0
2010-08-16 15:31:00 UTC,-55887.1176167,-21497.6357998,-60194.5458687,+0,-30099.6636831,-42997.0576729,-30099.4239063,-47298.1975384,-64484.6144954,+0,-47292.5453218,-12901.3251389,-21500.4931569,+0,-38701.1347469,-60191.7458732,-42996.9916961,-52046.9604617,-26024.4570552,+0
2010-08-16 15:31:30 UTC,-55861.8854653,-21487.929651,-60168.1493548,+0,-30086.4642208,-42978.2026588,-30086.224606,-47277.4561787,-64456.3378902,-21491.3672537,-47271.8073848,-12895.6673711,-21491.0645791,+0,-38684.163037,-60165.351168,-42978.1367353,-52050.2005888,-26026.0771837,+0
