# file...... Output/Qh/house_Qh_file_035.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_62_681:Qh,house_3_1A_tm_3_A_1_Meter_63_682:Qh,house_3_2A_tm_3_A_2_Meter_63_683:Qh,house_3_3A_tm_3_A_3_Meter_63_684:Qh,house_3_4A_tm_3_A_4_Meter_63_685:Qh,house_3_5A_tm_3_A_5_Meter_63_686:Qh,house_3_6A_tm_3_A_6_Meter_63_687:Qh,house_3_7A_tm_3_A_7_Meter_63_688:Qh,house_3_8A_tm_3_A_8_Meter_63_689:Qh,house_3_9A_tm_3_A_9_Meter_63_690:Qh,house_3_10A_tm_3_A_10_Meter_63_691:Qh,house_3_11A_tm_3_A_11_Meter_63_692:Qh,house_3_12A_tm_3_A_12_Meter_63_693:Qh,house_3_13A_tm_3_A_13_Meter_63_694:Qh,house_3_14A_tm_3_A_14_Meter_63_695:Qh,house_3_15A_tm_3_A_15_Meter_63_696:Qh,house_3_1B_tm_3_B_1_Meter_64_697:Qh,house_3_2B_tm_3_B_2_Meter_64_698:Qh,house_3_3B_tm_3_B_3_Meter_64_699:Qh,house_3_4B_tm_3_B_4_Meter_64_700:Qh
2010-08-16 14:37:30 UTC,-30089.8236833,-55511.6261653,-38437.2577267,-46974.1650782,-51246.5786063,-46975.0668153,-55511.9681711,-59784.7860765,-21356.7099356,+0,-42707.4468884,+0,-46978.6593883,-55520.0030434,-38439.9984132,-29896.8310818,-60354.7098383,-30182.6403334,-43113.612306,-25870.319212
2010-08-16 14:38:00 UTC,-30069.1133303,-55501.5831032,-38430.3034071,-46965.6664595,-51237.3068276,-46966.5679693,-55501.9250606,-59773.9697296,-21352.8457881,+0,-42699.7199812,+0,-46970.1597421,-55509.9579582,-38433.0434354,-29891.4218884,-60353.1642289,-30181.867364,-43112.5082084,-25869.6566836
2010-08-16 14:38:30 UTC,-30062.2310405,-55512.5515014,-38437.8984744,-46974.9481135,-51247.4328776,-46975.8498713,-55512.8935116,-59785.7826599,-21357.0659645,+0,-42708.1588198,+0,-46979.4425171,-55520.9285639,-38440.6392208,+0,-60387.6506263,-30199.1142387,-43137.1433783,-25884.439344
2010-08-16 14:39:00 UTC,-30044.6129406,-55495.0419147,-38425.7739618,-46960.1311895,-51231.2679881,-46961.0325514,-55495.3838407,-59766.9248905,-21350.3290157,+0,-42694.6873386,-21350.0373291,-46964.6238042,-55503.4154541,-38428.5135622,+0,-60395.897939,-30203.2387739,-43143.0348011,-25887.9745702
2010-08-16 14:39:30 UTC,-30033.9153957,-55462.5391166,-38403.2673991,-46932.6267425,-51201.2613308,-46933.5273692,-55462.8808865,-59731.919479,-21337.8233115,-38406.0870417,-42669.680417,-21337.5318018,-46937.1160353,-55470.9061139,-38406.0048713,+0,-60433.0521798,-30221.8198541,+0,-25903.9008063
2010-08-16 14:40:00 UTC,-29997.9480987,-55564.977152,-38474.2003517,-47019.3115193,-51295.8320757,-47020.2144099,-55565.3194254,-59842.244762,-21377.2368687,-38477.0270706,-42748.493644,-21376.9448027,-47023.8111045,-55573.3643478,+0,+0,-60458.3157477,-30234.4541604,+0,-25914.7299579
2010-08-16 14:40:30 UTC,-29979.317087,-55618.7399284,-38511.4283812,-47064.8065366,-51345.4659867,-47065.7106421,-55619.0824607,-59900.1470997,-21397.9225092,-38514.2588966,-42789.8575083,-21397.6301502,-47069.3116132,-55627.1379361,+0,+0,-60482.7179302,-30246.657852,+0,-25925.1899996
2010-08-16 14:41:00 UTC,-30010.3340482,-55613.3429925,-38507.6912745,-47060.239554,-51340.4835248,-47061.1435377,-55613.6854988,-59894.3346176,-21395.8459979,-38510.5214095,-42785.705229,-21395.5536682,-47064.7440802,-55621.7399164,+0,+0,-60514.248613,-30262.426553,+0,+0
2010-08-16 14:41:30 UTC,-30046.3618233,-55626.0656604,-38516.5010841,-47071.0057015,-51352.2291186,-47071.9099726,-55626.4082281,-59908.0368898,-21400.7411413,-38519.332117,-42795.4937613,-21400.4487423,-47075.5115268,-55634.4651419,+0,-29958.4679161,+0,-30229.4818206,+0,+0
2010-08-16 14:42:00 UTC,+0,-55659.9637443,-38539.9738062,-47099.6908617,-51383.5238996,+0,-55660.3064753,-59944.5450157,-21413.783686,-38542.8072312,-42821.5741773,-21413.4911024,-47104.2001474,-55668.3700383,+0,-29976.7254142,+0,-30207.0926206,+0,+0
2010-08-16 14:42:30 UTC,+0,-55680.6745203,-38554.3149798,-47117.216688,-51402.6441308,+0,-55681.0173513,-59966.8504541,-21421.7523145,-38557.1498662,-42837.5085784,-21421.4596179,-47121.7280884,-55689.0849769,+0,-29987.8802325,+0,+0,+0,+0
2010-08-16 14:43:00 UTC,+0,-55631.9016695,-38520.5422271,-47075.9442358,-51357.6169339,+0,-55632.2442653,-59914.3222524,-21402.9865896,-38523.3736717,-42799.9838537,-21402.6941588,-47080.4506565,-55640.3023233,+0,-29961.6111885,+0,+0,+0,+0
2010-08-16 14:43:30 UTC,+0,-55624.2552604,-38515.2474728,-47069.4737089,-51350.5577534,+0,-55624.5978194,-59906.0870949,-21400.044576,-38518.0783779,-42794.1008805,-21399.7521869,-47073.9793493,-55632.6543779,-38517.9953961,-29957.4928351,+0,+0,+0,+0
2010-08-16 14:44:00 UTC,+0,-55642.2353503,-38527.6977827,-47084.6887799,-51367.1570095,+0,-55642.5779958,+0,-21406.9625518,-38530.5299566,-42807.9343533,+0,-47089.1962557,-55650.6380811,-38530.4468814,-29967.1769061,+0,+0,+0,+0
2010-08-16 14:44:30 UTC,-30201.4155215,-55582.0057403,-38485.991797,-47033.7214139,-51311.552906,+0,-55582.3480958,+0,-21383.7887496,-38488.8197188,-42761.5950557,+0,-47038.2227391,-55590.3963619,-38488.7369565,-29934.7372528,+0,+0,-43033.6705658,-25822.3490239
2010-08-16 14:45:00 UTC,-30227.5936542,-55526.8606312,-38447.8063054,-46987.0565274,-51260.6425392,+0,-55527.2027326,+0,-21362.5709721,-38450.6301672,-42719.1673625,+0,-46991.5520427,-55535.239742,-38450.5477229,-29905.0358491,+0,+0,-43057.7610025,-25836.8047246
2010-08-16 14:45:30 UTC,-30200.9486658,-55581.096649,-38485.3620336,-47032.9520112,-51310.7133509,-47033.8552135,-55581.4390112,+0,-21383.4386988,-38488.1897273,-42760.8953312,+0,-47037.453068,-55589.4866715,-38488.1070006,-29934.2473596,-60241.1006167,-30125.8232683,-43032.456046,-25821.6201489
2010-08-16 14:46:00 UTC,-30189.3609316,-55592.0388843,-38492.9389824,-47042.2115248,-51320.8152454,-47043.1149743,-55592.3812991,+0,-21387.6488068,-38495.7674485,-42769.3140386,+0,-47046.7136985,-55600.4311061,-38495.6846648,-29940.1408443,-60269.1723964,-30139.862152,-43052.508969,-25833.6531722
2010-08-16 14:46:30 UTC,-30175.3866167,-55633.464007,-38521.6238056,-47077.2662006,-51359.0590084,-47078.1705862,-55633.8066215,+0,-21403.5874412,-38524.4551972,-42801.185592,-21403.2950035,-47081.7726062,-55641.8645605,-38524.3721983,-29962.4524076,-60249.1543747,-30129.8510061,-43038.2092041,-25825.072408
2010-08-16 14:47:00 UTC,-30157.2915198,-55695.9085876,-38564.8635448,-47130.1079131,-51416.7079742,-47131.0137086,-55696.2515032,+0,-21427.6134675,+0,-42849.2290347,-21427.3206895,-47134.6206938,-55704.3216911,-38567.6160201,-29996.085041,-60305.9755932,-30158.2676738,-43078.7991315,-25849.4289332
2010-08-16 14:47:30 UTC,-30137.244769,-55699.6085262,-38567.4255659,-47133.2388664,-51420.1237645,-47134.1447454,-55699.9514596,+0,-21429.0370462,+0,-42852.0756827,-21428.7442481,-47137.7520244,-55708.0223722,-38570.1782828,-29998.0778262,-60385.2494888,-30197.9130726,-43135.4280064,-25883.4098411
2010-08-16 14:48:00 UTC,-30109.8265026,-55737.9187037,-38593.9534416,-47165.6576186,-51455.4917984,-47166.5643623,-55738.2618222,+0,-21443.7771774,+0,-42881.550663,-21443.4841703,-47170.1746878,-55746.3402481,-38596.7086628,-30018.7116767,-60429.0004873,-30219.7932348,-43166.6812934,-25902.1637901
2010-08-16 14:48:30 UTC,-30048.4476384,-55812.5342189,-38645.620937,-47228.7985898,+0,-47229.7070168,-55812.8776983,-60108.8627576,-21472.4860573,+0,-42938.9581398,-21472.1926431,-47233.3232738,-55820.9707489,-38648.3810333,-30058.8995668,-60463.3456428,-30236.9694723,-43191.2155676,-25916.8859059
2010-08-16 14:49:00 UTC,-30019.3123759,-55841.3009607,+0,-47253.141516,+0,-47254.0505915,-55841.6445794,-60139.8444423,-21483.5542758,+0,-42961.0906138,-21483.2607048,-47257.6691349,-55849.7432658,-38668.3024342,-30074.3933225,-60413.6655147,-30212.1241135,-43155.726839,-25895.5904243
2010-08-16 14:49:30 UTC,-29991.0387563,-55850.1986206,+0,+0,+0,-47261.5801498,-55850.5422824,-60149.4271925,-21486.9777174,-38674.5483179,-42967.9362705,-21486.6840977,-47265.1994007,-55858.6427126,-38674.4641981,-30079.1855991,-60394.3985816,-30202.4885937,-43141.9636106,-25887.3316169
2010-08-16 14:50:00 UTC,-29999.9577713,-55787.1385535,+0,+0,+0,-47208.2160147,-55787.481921,-60081.5115516,-21462.7146119,-38630.8775171,-42919.4190021,-21462.4213381,-47211.830129,-55795.5695651,-38630.7937533,+0,-60411.0487554,-30210.8152827,-43153.8575046,-25894.468619
2010-08-16 14:50:30 UTC,-30024.7934837,-55765.4732331,+0,+0,+0,-47189.8819482,-55765.8164959,-60058.1780735,-21454.3787177,-38615.8738445,-42902.7501988,-21454.0855619,-47193.4943405,-55773.8998941,-38615.7901926,+0,-60343.3578806,-30176.9626297,-43105.5028974,-25865.4527957
2010-08-16 14:51:00 UTC,-30082.1985192,-55727.6415769,+0,+0,+0,-47157.8672768,-55727.984657,-60017.4335048,-21439.8227036,-38589.6746556,-42873.6433845,-21439.5297542,-47161.476662,-55736.0606392,-38589.5911994,+0,-60375.5397901,-30193.0570148,-43128.4918687,-25879.2476328
2010-08-16 14:51:30 UTC,-30088.5560813,-55694.1578701,+0,+0,+0,-47129.5320135,-55694.5007884,-59981.3716615,-21426.9395929,-38566.4865053,+0,+0,-47133.1387356,-55702.5702027,-38566.4032226,+0,-60365.5469037,-30188.0595059,-43121.3535046,-25874.9641626
2010-08-16 14:52:00 UTC,-30082.218432,-55660.2601743,+0,+0,-51383.7970027,-47100.8464155,-55660.6029291,-59944.863953,-21413.8971959,-38543.0116578,+0,+0,-47104.4504415,-55668.6656926,-38542.9285508,+0,-60424.0831851,-30217.3338867,-43163.1685783,-25900.0558521
2010-08-16 14:52:30 UTC,+0,+0,-38519.8997433,+0,-51356.7604916,-47076.0637742,-55631.3172057,-59913.3234757,+0,-38522.7307933,+0,+0,+0,-55639.374223,-38522.6478383,+0,-60389.3500386,-30199.9636115,-43138.3571446,-25885.1674226
2010-08-16 14:53:00 UTC,+0,+0,-38553.2625856,+0,-51401.2411792,-47116.8363771,-55679.4983158,-59965.2141252,+0,-38556.0970364,+0,+0,+0,+0,-38556.0138314,-29987.0615574,-60330.8263782,-30170.6955426,-43096.5510871,-25860.0811431
2010-08-16 14:53:30 UTC,+0,+0,-38533.26603,+0,-51374.5809642,-47092.3986621,-55650.6201924,-59934.11263,+0,-38536.0984429,+0,-21409.7637534,+0,+0,-38536.0153877,-29971.507883,-60375.1727055,-30192.8734335,-43128.2296439,-25879.0902814
2010-08-16 14:54:00 UTC,+0,+0,-38491.0046971,-47039.8479151,-51318.2364496,-47040.7512483,-55589.5882862,-59868.3817802,+0,-38493.8328008,+0,-21386.2817064,+0,+0,-38493.7500628,-29938.6362706,-60384.8027864,-30197.6895,-43135.1088394,-25883.2182337
2010-08-16 14:54:30 UTC,+0,+0,-38509.0476015,-47061.8974902,-51342.2919775,-47062.8014123,-55615.6450313,-59896.4446762,+0,-38511.8775456,+0,-21396.3070492,+0,+0,-38511.7946721,-29952.6703611,-60394.0492566,-30202.3137211,-43141.7140052,+0
2010-08-16 14:55:00 UTC,-30166.1033328,+0,-38496.2276535,-47046.2309116,-51325.1999781,-47047.1343617,-55597.1314419,-59876.5055225,+0,-38499.056123,-42780.839407,-21389.1836597,+0,+0,-38498.9733771,-29942.6987256,-60403.5945758,-30207.0872233,-43148.532584,+0
2010-08-16 14:55:30 UTC,-30167.8357089,+0,-38536.2284337,-47095.1144072,-51378.5306325,-47096.0191624,-55654.8987597,-59938.7204382,-21411.7022049,-38539.0609821,-42817.412721,-21411.4096555,+0,+0,-38538.977936,-29973.8120401,-60341.4085594,-30175.9875864,-43104.1103426,+0
2010-08-16 14:56:00 UTC,-30141.4876944,+0,-38555.6360372,-47118.831733,-51404.4056327,+0,-55682.9263447,-59968.9059109,-21422.4859795,-38558.4705636,-42838.9764053,-21422.1932774,+0,+0,-38558.3873721,-29988.9076173,-60385.6543769,-30198.1152119,-43135.717101,+0
2010-08-16 14:56:30 UTC,-30132.2806664,+0,-38611.6877995,-47187.3305536,-51479.1361039,+0,-55763.8737742,-60056.0856068,-21453.6309658,+0,-42901.2552178,-21453.3378224,+0,+0,+0,-30032.5056685,-60338.8374769,-30174.7017709,-43102.2737038,+0
2010-08-16 14:57:00 UTC,-30118.3220821,+0,-38627.7292276,-47206.9342004,-51500.5231831,+0,-55787.0400834,-60081.0355247,-21462.5443348,+0,-42919.0787625,-21462.2510649,-47211.4558937,+0,+0,-30044.9829746,-60341.8629604,-30176.2148355,-43104.4349416,+0
2010-08-16 14:57:30 UTC,-30100.7607742,-55808.3419437,-38642.7174666,-47225.2507835,-51520.5061082,+0,-55808.685425,-60104.3473732,-21470.8725021,+0,-42935.7321143,-21470.5791142,-47229.7746856,-55816.7767936,+0,-30056.6410915,-60351.2539836,-30180.9113478,-43111.1433675,+0
2010-08-16 14:58:00 UTC,-30065.0407542,-55835.1753776,-38661.2982708,-47247.9577105,-51545.2787861,+0,-55835.5189888,-60133.2468921,-21481.1968666,+0,-42956.377146,-21480.9033323,-47252.4843507,-55843.6156155,+0,-30071.0935689,-60358.2687158,-30184.4194617,-43116.1543032,-25871.8442253
2010-08-16 14:58:30 UTC,-30039.5242181,-55849.9022595,-38671.4958954,-47260.4198584,-51558.8746711,+0,+0,-60149.1076944,-21486.8631438,+0,-42967.707672,+0,-47264.9480007,-55858.3454532,+0,-30079.0254611,-60354.5896745,+0,-43113.5262003,-25870.2671974
2010-08-16 14:59:00 UTC,-30039.7697177,-55822.0173109,-38652.186971,-47236.8231214,-51533.1312336,+0,+0,-60119.0756981,-21476.134202,+0,-42946.2536298,+0,-47241.3484189,-55830.4549067,+0,-30064.0066391,-60388.260925,+0,-43137.5790742,-25884.7004434
2010-08-16 14:59:30 UTC,-30016.08565,-55822.0280838,-38652.1944303,-47236.8322375,-51533.1411789,-47237.7407724,+0,-60119.0873003,-21476.1383466,-38655.0387914,-42946.2619178,+0,-47241.3575358,-55830.4656813,-38654.9548786,-30064.012441,-60392.5274641,+0,-43140.6268532,-25886.5293036
2010-08-16 15:00:00 UTC,-30033.2720526,-55747.6927795,-38600.720967,-47173.9283857,-51464.5146801,-47174.8352438,+0,-60039.0284238,-21447.5372801,-38603.5600873,-42889.070029,+0,-47178.4460982,-55756.1154477,-38603.4765585,-30023.9754726,+0,+0,-43181.097763,-25910.8144093
2010-08-16 15:00:30 UTC,-30044.9565233,-55691.6548949,-38561.9175438,-47126.4752314,-51412.7803905,-47127.4137263,+0,-59978.6758052,-21425.9762793,-38564.7527107,-42845.9557536,+0,-47131.0201247,-55700.0663022,-38564.6694721,-29993.7934843,+0,+0,-43190.9518118,-25916.7274618
2010-08-16 15:01:00 UTC,-30040.3061725,-55660.9625426,-38540.6646284,-47100.5028553,-51384.4451465,-47101.4406193,+0,-59945.6202411,-21414.1671626,-38543.4976289,-42822.3417532,-21413.8745783,-47105.0445765,-55669.3677797,-38543.4145495,+0,+0,+0,-43226.2931392,-25937.9344929
2010-08-16 15:01:30 UTC,-30040.3736677,-55676.2758968,-38551.2683589,-47113.461269,-51398.5824675,-47114.3993978,+0,-59962.1126742,-21420.0538863,-38554.1024404,-42834.1235012,-21419.766425,-47118.0045731,-55684.6842129,-38554.0192816,+0,+0,+0,-43217.6640182,-25932.7564748
2010-08-16 15:02:00 UTC,-30008.2043121,-55718.7327807,-38580.6676208,-47149.3889856,-51437.77875,-47150.328125,+0,-60007.8385997,-21436.3894861,-38583.4938376,-42866.7888636,-21436.1018017,-47153.9366763,-55727.1496292,-38583.4213191,+0,+0,-30245.1041067,-43202.8353152,-25923.8583154
2010-08-16 15:02:30 UTC,+0,-55759.9780615,-38609.2279068,-47184.2914232,-51475.8564762,-47185.2315439,+0,-60052.2196858,-21452.2589112,-38612.057016,-42898.5220444,-21451.9710099,-47188.8433743,-55768.4031963,-38611.9843008,+0,+0,-30234.0715371,-43187.0765625,-25914.4020671
2010-08-16 15:03:00 UTC,+0,-55697.8237946,-38566.1891968,-47131.6954561,+0,-47132.6340978,-55698.1667419,-59985.2798363,-21428.3445991,-38569.0139468,-42850.7019644,-21428.0570246,-47136.2409864,-55706.236441,-38568.9415282,+0,+0,-30234.6644449,-43187.9234632,-25914.9102609
2010-08-16 15:03:30 UTC,+0,-55696.247954,-38565.0980068,-47130.361954,+0,-47131.3005582,-55696.5908937,+0,-21427.7382833,-38567.9226464,-42849.489549,-21427.4507171,-47134.9073218,-55704.6359444,-38567.8502354,+0,+0,-30225.9213665,-43175.4349842,-25907.4163839
2010-08-16 15:04:00 UTC,+0,-55727.1878367,-38586.5223234,-47156.543794,+0,-47157.4831346,-55727.5309257,+0,-21439.6426319,-38589.3491335,-42873.2731728,-21439.354903,-47161.0923586,-55735.5820169,-38589.2765747,-30012.9185477,-60370.1961609,-30190.3896771,-43124.7009148,-25876.972733
2010-08-16 15:04:30 UTC,+0,-55691.6545688,-38561.917318,-47126.4749555,+0,-47127.4134503,-55691.9974863,+0,-21425.9709443,-38564.7416353,-42845.9347107,-21425.6834022,-47131.0198487,-55700.0416401,-38564.6692462,-29993.7803568,-60366.0389517,-30188.3106286,-43121.7312314,-25875.1907351
2010-08-16 15:05:00 UTC,+0,-55756.2736048,-38606.6627571,-47181.156651,+0,-47182.066484,-55756.6168343,+0,-21450.8335948,-38609.4916068,-42895.6510782,-21450.5457129,-47185.7082199,-55764.6736017,-38609.4189093,-30028.5841188,-60325.372868,-30167.9732444,-43092.6816002,-25857.7591184
2010-08-16 15:05:30 UTC,-30160.3044391,-55794.1001365,-38632.8557308,-47213.1660866,+0,-47214.076777,-55794.4435489,+0,-21465.3876306,-38635.6872326,-42924.7539214,+0,-47217.7215628,-55802.5076976,-38635.6143549,-30048.9574581,-60219.2095734,-30114.8802581,-43016.8443353,-25812.2519592
2010-08-16 15:06:00 UTC,-30186.4441086,-55745.739584,-38599.3684763,-47172.2425885,+0,-47173.1521827,-55746.0827626,+0,-21446.7805525,+0,-42887.5464502,+0,-47176.7930691,-55754.1374737,-38602.1239399,-30022.9105033,-60204.4672758,-30107.5075346,-43006.3132424,-25805.9326368
2010-08-16 15:06:30 UTC,-30237.4063823,-55733.5577069,-38590.9331387,-47161.9340833,-51451.4651525,-47162.8434014,-55733.9008267,+0,-21442.0934864,+0,-42878.1740011,+0,-47166.4570323,-55741.9531612,-38593.6878064,-30016.3493548,-60195.4837947,-30103.0148342,+0,-25802.0818451
2010-08-16 15:07:00 UTC,-30255.6747753,-55732.4648326,+0,-47161.0092748,-51450.4562082,-47161.918568,-55732.8079471,+0,-21441.6729944,+0,-42877.3331687,+0,-47165.5321114,-55740.8600675,-38592.9309735,-30015.7607329,-60243.6468436,-30127.101504,+0,-25822.7270561
2010-08-16 15:07:30 UTC,-30238.5745833,-55752.4593089,+0,-47177.9289312,-51468.9151497,-47178.8386778,-55752.80252,+0,-21449.3660172,+0,-42892.7164495,+0,-47182.4538145,-55760.8585439,-38606.7774527,-30026.5297428,-60269.9380224,-30140.2499009,+0,+0
2010-08-16 15:08:00 UTC,-30212.0793903,-55727.0260075,+0,-47156.406851,-51445.4350737,-47157.3160209,-55727.3690957,-60016.7304808,-21439.5803661,+0,-42873.1486643,-21439.292638,-47160.9291309,-55735.4201541,-38589.1645042,-30012.8313857,-60324.4865799,-30167.5300058,+0,+0
2010-08-16 15:08:30 UTC,-30217.1241971,-55731.2519494,+0,-47159.982913,-51449.336472,-47160.8921787,-55731.595058,-60021.2818002,-21441.2063286,+0,-42876.4000049,-21440.9185783,-47164.5056255,-55739.6469416,-38592.0910335,-30015.107475,-60355.564017,-30183.0720428,+0,+0
2010-08-16 15:09:00 UTC,-30192.0928146,-55669.6679913,+0,-47107.8695499,-51392.4820349,-47108.7774188,-55670.0108027,-59954.9561694,-21417.5114451,-38549.5154894,-42829.0187532,-21417.2240186,-47112.3859595,-55678.0506625,-38549.4432055,-29981.938402,-60396.2775605,-30203.4331618,+0,+0
2010-08-16 15:09:30 UTC,-30223.4088966,-55614.9371737,+0,-47061.5554266,-51341.9544277,+0,-55615.2797215,-59896.0113367,-21396.4533551,-38511.6132991,-42786.9101437,-21396.1614104,-47066.0662329,-55623.30889,-38511.5412773,-29952.4604226,-60376.3263884,-30193.4554457,+0,+0
2010-08-16 15:10:00 UTC,-30188.6502517,-55612.5417353,+0,-47059.5283674,-51339.7429547,+0,-55612.8842716,-59893.4314613,+0,-38509.9544115,-42785.0671505,-21395.2397616,-47064.0389294,-55620.9129736,-38509.8691465,-29951.1702423,-60423.4112503,-30217.0029031,+0,+0
2010-08-16 15:10:30 UTC,-30187.5150785,-55606.6390938,-38503.0483621,-47054.533454,-51334.2936225,+0,-55606.9816016,-59887.0743436,+0,-38505.8667119,-42780.5257951,-21392.9687072,-47059.0434107,-55615.0091489,-38505.7814781,-29947.9910826,-60397.4095724,-30203.9992887,+0,+0
2010-08-16 15:11:00 UTC,-30156.2791044,-55627.0360028,-38517.1722009,-47071.7936565,-51353.1240936,+0,-55627.3786088,-59909.0417193,+0,-38519.9919833,-42796.2187009,-21400.8164606,-47076.3057025,-55635.4101427,-38519.9066417,-29958.9768447,-60303.0227174,-30156.7957819,-43076.6897174,-25848.166512
2010-08-16 15:11:30 UTC,-30118.3970021,-55685.4692742,-38557.6343111,-47121.2408567,-51407.0698123,+0,-55685.8121619,-59971.9740764,+0,-38560.4581943,-42841.1758897,-21423.2987777,-47125.7588837,-55693.8551072,-38560.372544,-29990.4489612,-60334.2677762,-30172.4216486,-43099.009455,-25861.5597709
2010-08-16 15:12:00 UTC,-30113.3953801,-55725.7911785,-38585.555207,-47155.3619184,-51444.2950772,+0,-55726.1342607,-60015.4005759,+0,-38588.3819188,-42872.1986161,-21438.8127093,-47159.8840721,-55734.1850784,-38588.2960559,+0,-60337.5949587,-30174.085595,-43101.3862096,-25862.9859744
2010-08-16 15:12:30 UTC,+0,-55757.9136266,-38607.7983903,-47182.5444647,-51473.9505865,+0,-55758.210857,-60049.9962997,-21451.4646056,-38610.6273551,-42896.9128728,+0,-47187.0699058,-55766.3139519,+0,+0,-60343.8838817,-30177.2307279,-43105.8786674,-25865.681734
2010-08-16 15:13:00 UTC,+0,-55765.4911316,-38613.0454317,-47188.9566744,-51480.946154,-47189.8667164,-55765.7883857,-60058.1572363,-21454.3801061,-38615.8749278,-42902.7428266,+0,-47193.4828906,-55773.892972,+0,+0,-60339.4876918,-30175.0321636,-43102.7382731,-25863.7972983
2010-08-16 15:13:30 UTC,+0,-55737.4216593,-38593.6087308,-47165.2038232,-51455.0323604,-47166.1132288,-55737.7188257,-60027.9265483,-21443.5801696,-38596.4362583,-42881.1468343,+0,-47169.7271669,-55745.8178851,+0,+0,-60410.2312902,-30210.4115164,-43153.2735768,-25894.1216861
2010-08-16 15:14:00 UTC,+0,-55769.1702491,-38615.5930364,-47192.0700046,-51484.3427231,-47192.9801301,-55769.4675147,-60062.1196285,-21455.7956742,-38618.4227907,+0,+0,-47196.5965977,-55777.572826,+0,+0,-60418.6160716,-30214.6048021,-43159.2631996,-25897.7158396
2010-08-16 15:14:30 UTC,+0,-55759.188365,-38608.6810829,-47183.6231695,-51475.1274278,-47184.5330687,-55759.4855994,-60051.369187,-21451.9550709,-38611.5101373,+0,+0,-47188.1487413,-55767.5889457,+0,+0,-60488.045401,+0,-43208.8596625,-25927.4768622
2010-08-16 15:15:00 UTC,+0,-55707.646738,-38573.0218085,-47140.0453302,-51427.5850448,-47140.9540617,-55707.9881705,-59995.906874,-21432.1411165,-38575.8472507,+0,-21431.8486676,-47144.5656315,-55716.0813758,+0,-30002.417618,-60495.8492116,+0,-43214.4342721,-25930.8219814
2010-08-16 15:15:30 UTC,-30066.1249266,-55665.7059722,-38543.9798847,-47104.5543028,-51388.8651795,-47105.462083,-55666.047205,-59950.7367937,-21416.0040704,-38546.8023845,+0,-21415.7118494,-47109.070312,-55674.1321501,-38546.7168383,-29979.8283166,-60466.1422174,+0,-43193.2132427,-25918.0880183
2010-08-16 15:16:00 UTC,-30063.7415608,-55698.7766485,-38566.8797078,-47132.5393022,-51419.3961474,-47133.4478326,-55699.1180389,-59986.3538146,-21428.7282797,+0,+0,-21428.4358788,-47137.0586966,-55707.2094988,-38569.6188074,-29997.6401879,-60399.1131512,+0,-43145.3313946,-25889.3558728
2010-08-16 15:16:30 UTC,-30049.1648295,-55701.1878946,-38568.5493768,-47134.5797416,-51421.622218,-47135.4883266,-55701.5292965,-59988.9507192,-21429.6560253,+0,+0,-21429.3636114,-47139.0993823,-55709.6212305,-38571.2886327,-29998.9388848,-60469.4386659,+0,-43195.5680427,-25919.5010476
2010-08-16 15:17:00 UTC,-30050.0548132,-55685.7120002,-38557.8330777,+0,-51407.334816,-47122.3919958,-55686.0533282,-59972.2832263,-21423.7015498,+0,+0,-21423.4092201,-47126.0018181,-55694.142213,-38560.5713291,-29990.6035652,-60437.2467804,+0,-43172.5719449,-25905.7019308
2010-08-16 15:17:30 UTC,-30076.9546526,-55703.5557218,-38570.1889811,+0,+0,-47137.4920781,-55703.897135,-59991.500862,-21430.5670658,+0,+0,-21430.2746391,-47141.1033224,-55711.9895353,-38572.9283905,-30000.2141968,-60326.2124151,-30168.3931078,-43093.2551517,-25858.1068239
2010-08-16 15:18:00 UTC,-30070.0801358,-55794.8585748,-38633.4117266,+0,+0,-47214.7562568,-55795.2004237,-60089.8337612,-21465.6965675,+0,-42925.3716848,-21465.4036442,-47218.3747733,-55803.3107985,-38636.1570578,-30049.3899209,-60326.7515625,-30168.662739,-43093.6402887,-25858.3379304
2010-08-16 15:18:30 UTC,-30048.8594305,-55774.8341526,-38619.5457977,+0,+0,-47197.8107788,-55775.1759058,-60068.267519,-21457.9920121,-38622.3759519,-42909.965341,-21457.6991977,-47201.4277008,-55783.28234,-38622.2898306,-30038.6047663,-60399.8404763,-30205.2149998,-43145.8509554,-25889.6676424
2010-08-16 15:19:00 UTC,-30024.1070101,-55754.4953327,-38605.4621634,+0,+0,-47180.5992445,-55754.8369889,-60046.3626712,-21450.1664892,-38608.2908917,-42894.3171063,-21449.8737854,-47184.2145467,-55762.9394198,-38608.2048774,-30027.6502767,+0,-30236.5104038,-43190.5528133,-25916.4915919
2010-08-16 15:19:30 UTC,-30025.9186446,-55684.0650596,-38556.6731314,+0,+0,-47120.9982884,-55684.4063798,-59970.5094766,-21423.0678772,-38559.5164412,-42840.1296195,+0,-47124.6079802,-55692.4949416,-38559.4307981,-29989.7165238,+0,-30275.3178848,-43245.9848049,-25949.7543011
2010-08-16 15:20:00 UTC,-30018.2241263,-55679.7035742,-38553.6530188,+0,+0,-47117.3074218,-55680.0448736,-59965.8121693,-21421.3897597,-38556.496019,-42836.7739885,+0,-47120.9167656,-55688.1325751,-38556.4103989,-29987.3674263,+0,-30262.6068274,-43227.8285312,-25938.859386
