# file...... Output/Qh/house_Qh_file_037.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_25B_tm_3_B_25_Meter_64_721:Qh,house_3_26B_tm_3_B_26_Meter_64_722:Qh,house_3_27B_tm_3_B_27_Meter_64_723:Qh,house_3_28B_tm_3_B_28_Meter_64_724:Qh,house_3_1A_tm_3_A_1_Meter_65_725:Qh,house_3_2A_tm_3_A_2_Meter_65_726:Qh,house_3_3A_tm_3_A_3_Meter_65_727:Qh,house_3_4A_tm_3_A_4_Meter_65_728:Qh,house_3_5A_tm_3_A_5_Meter_65_729:Qh,house_3_1B_tm_3_B_1_Meter_65_730:Qh,house_3_2B_tm_3_B_2_Meter_65_731:Qh,house_3_3B_tm_3_B_3_Meter_65_732:Qh,house_3_4B_tm_3_B_4_Meter_65_733:Qh,house_3_5B_tm_3_B_5_Meter_65_734:Qh,house_3_1C_tm_3_C_1_Meter_65_735:Qh,house_3_2C_tm_3_C_2_Meter_65_736:Qh,house_3_3C_tm_3_C_3_Meter_65_737:Qh,house_3_4C_tm_3_C_4_Meter_65_738:Qh,house_3_5C_tm_3_C_5_Meter_65_739:Qh,house_3_6C_tm_3_C_6_Meter_65_740:Qh
2010-08-16 17:03:00 UTC,+0,+0,-47519.2272517,+0,-47156.888788,+0,+0,-38583.2373113,-30009.3045524,-60465.266331,-38876.6857926,-38878.4090452,-17280.4392405,-25919.7579588,-38686.4551498,-21492.8391653,-34386.6311362,-55878.8415249,-51572.1646231,-42984.5897144
2010-08-16 17:03:30 UTC,+0,+0,-47578.1046164,+0,-47184.9134972,+0,+0,-38606.1670298,-30027.1387662,-60539.4932209,-38924.4126771,-38926.1386657,-17301.6243567,-25951.5789408,-38675.8817901,-21486.964946,-34377.2330943,-55863.5694426,-51558.0703635,-42972.8417157
2010-08-16 17:04:00 UTC,-51928.6935829,+0,-47602.1777233,+0,-47182.5115526,+0,+0,-38604.2017673,-30025.6102297,-60569.8063233,-38943.9035896,-38945.630695,-17310.2882107,-25964.5741312,-38710.0316357,-21505.937504,-34407.5868975,-55912.8952261,-51603.5920166,+0
2010-08-16 17:04:30 UTC,-51949.0375956,+0,-47620.826943,+0,-47124.7339561,+0,+0,-38556.9283404,-29988.8420333,-60593.63922,-38959.2278184,-38960.955802,-17317.0999433,-25974.7912657,-38739.176111,-21522.129239,-34433.4917198,-55954.9912902,-51642.4415266,+0
2010-08-16 17:05:00 UTC,-51950.4008622,-12991.0366485,-47622.0765578,+0,-47147.7224929,+0,+0,-38575.7374215,-30003.4713316,-60595.7285786,-38960.5709774,-38962.2989558,-17317.6968955,-25975.6867058,-38764.8699544,-21536.403895,-34456.3295587,-55992.1033545,-51676.6918799,+0
2010-08-16 17:05:30 UTC,-51913.4915995,-12981.8060951,-47588.2420848,+0,-47172.3282683,+0,+0,-38596.0825362,-30019.2952991,+0,-38936.7032892,-38938.4299,-17307.0875326,-25959.6968545,-38778.4446288,-21543.9455482,-34468.3952946,-56011.7105138,-51694.7868881,+0
2010-08-16 17:06:00 UTC,-51922.3330035,-12984.0172216,-47596.3469404,-47599.6415789,-47205.9988528,+0,-42912.8650675,-38623.6320055,-30040.7226501,+0,-38944.8305963,-38946.5576728,+0,-25965.1155474,+0,-21544.8423575,-34469.8300812,-56014.0420824,-51696.9386406,+0
2010-08-16 17:06:30 UTC,-51867.3813896,-12970.2744958,-47545.9731645,-47549.2631267,-47181.0618188,+0,-42890.19606,-38603.0478511,-30024.8531727,+0,-38904.0261695,-38905.7509073,+0,-25937.9101447,+0,-21574.1141231,+0,-56090.1442525,+0,+0
2010-08-16 17:07:00 UTC,-51838.2091346,-12962.9788715,-47519.2311535,-47522.5186326,-47173.2208777,+0,-42883.0682536,-38596.6324095,-30019.8633395,+0,-38882.6412343,-38884.3647463,+0,-25923.6522364,+0,-21560.1405968,+0,-56053.8151943,+0,+0
2010-08-16 17:07:30 UTC,-51855.1637499,-12967.2190134,-47534.7733359,-47538.062258,+0,-60031.7927502,-42885.2604009,-38598.60547,-30021.3979561,+0,-38897.2930989,+0,+0,-25933.4210263,+0,+0,+0,-56037.9952061,+0,+0
2010-08-16 17:08:00 UTC,-51809.1735689,-12955.7174301,-47492.6144441,-47495.8994503,+0,-59955.2221398,-42830.5586382,-38549.3706923,-29983.1038934,+0,-38862.5953309,+0,-17274.2154886,-25910.3913271,+0,+0,+0,-56016.5955991,+0,+0
2010-08-16 17:08:30 UTC,-51778.0891653,-12947.9435992,-47464.1195784,-47467.4019372,+0,-59997.7612365,-42860.9484131,-38576.7232629,-30004.3783076,+0,-38839.5466013,+0,-17263.9700731,-25895.0239956,+0,+0,+0,-55979.8002321,+0,+0
2010-08-16 17:09:00 UTC,-51764.9779201,-12944.664636,-47452.1005871,-47455.3818288,+0,-60070.8428207,-42913.1576277,-38623.7146012,-30040.9274573,+0,+0,+0,-17260.2221625,+0,+0,+0,+0,-55982.4067347,+0,-43064.2569056
2010-08-16 17:09:30 UTC,-51774.6734593,-12947.089373,+0,-47464.2704916,+0,-60112.7012286,-42943.0611195,-38650.6294872,-30061.8614472,-60426.2979766,+0,+0,-17264.3054108,+0,-38741.0073872,+0,+0,-55957.383041,+0,-43044.9979981
2010-08-16 17:10:00 UTC,-51800.521026,+0,+0,-47487.9667162,+0,-60091.1602211,-42927.6721018,-38636.7783709,-30051.0882572,-60432.6489141,+0,+0,-17271.0865198,+0,-38757.5966926,-21532.2884196,-34449.8648629,-55981.3443992,+0,-43063.430183
2010-08-16 17:10:30 UTC,-51803.4108732,+0,+0,-47490.616066,+0,-60114.8862902,-42944.6219175,-38652.0341932,-30062.9540043,-60436.5688414,+0,+0,-17272.2068832,+0,-38715.656799,-21508.9881276,-34412.5869403,-55920.7672932,-51610.6508631,-43016.8314658
2010-08-16 17:11:00 UTC,-51803.6195956,+0,+0,-47490.8074183,+0,-60181.5376192,-42992.2373796,-38694.8908843,-30096.1405076,-60437.0601794,+0,+0,-17272.3473136,+0,-38716.0723647,-21509.2190009,-34412.9563124,-55921.3675275,-51611.2048012,-43017.2931939
2010-08-16 17:11:30 UTC,-51897.305287,+0,+0,-47576.6964416,+0,-60197.7587642,-43004.1176056,-38705.5837803,+0,-60546.1261873,+0,+0,-17303.5197135,+0,-38681.8363255,-21490.281644,-34382.6586105,-55872.1333701,-51565.7680859,-42979.4199986
2010-08-16 17:12:00 UTC,-51889.1847795,-12975.7270726,+0,-47569.2517359,+0,-60223.2902479,-43022.3574568,-38722.0007087,+0,-60531.530985,+0,-38921.0180544,+0,-25948.0885588,-38700.6282261,-21500.7218295,-34399.3617664,-55899.2762145,-51590.8173956,-43000.2995322
2010-08-16 17:12:30 UTC,-51812.758834,-12956.6138765,+0,-47499.1860757,-47326.767198,-60223.6991221,-43022.6495589,-38722.2636175,+0,-60439.2164635,-38859.7792533,-38861.6576628,+0,-25908.5136664,-38723.3939854,-21513.369765,-34419.5970816,-55932.1588633,-51621.1637995,-43025.5943894
2010-08-16 17:13:00 UTC,-51815.5022263,-12957.2999656,+0,-47501.7011588,-47306.3308008,-60197.6947242,-43004.0718544,+0,+0,-60442.1900871,-38861.6912374,-38863.5697724,+0,-25909.7884479,-38763.5746023,-21535.6928443,-34455.3115707,-55990.1953698,-51674.7239449,-43070.2387597
2010-08-16 17:13:30 UTC,-51843.5136137,-12964.305272,+0,-47527.3813959,-47257.8767044,-60136.0390677,-42960.0246644,+0,+0,-60474.2800417,-38882.3244747,-38884.2043627,+0,-25923.5452927,-38778.1071091,-21543.7666451,-34468.2287705,-56011.1859864,-51694.0955536,-43086.3857149
2010-08-16 17:14:00 UTC,-51922.7565688,-12984.1229659,-47608.2936494,-47600.0296267,-47163.8509409,-60016.3955216,-42874.5505558,+0,+0,-60564.2231982,-38940.1562302,-38941.922609,-17308.6920601,-25962.1035879,-38791.2373785,-21551.0614072,-34479.8995936,-56030.1512246,-51711.5980035,-43100.9746551
2010-08-16 17:14:30 UTC,-51936.0504843,-12987.4234248,-47608.9215798,-47612.217201,-47096.5966795,-59930.8175148,-42813.4130783,+0,+0,-60580.2580613,-38950.4663449,-38952.233336,-17313.2750197,-25968.9776736,-38800.6149883,+0,-34488.23487,-56043.6961563,-51724.0982145,-43111.3940445
2010-08-16 17:15:00 UTC,-51925.7400241,-12984.844733,-47599.4699661,-47602.7645237,-47116.712462,-59956.4143557,-42831.6993703,+0,+0,-60567.8516805,-38942.4890277,-38944.2554545,-17309.7289088,-25963.6588474,-38782.4475035,+0,-34472.0867838,-56017.4552861,-51699.8818083,-43091.2083484
2010-08-16 17:15:30 UTC,-51922.0716432,-12983.9273196,-47596.1071859,-47599.4014317,-47081.7747772,-59911.9577344,-42799.9392727,+0,+0,-60563.6488544,-38939.7866902,-38941.5529566,-17308.5276902,-25961.8571121,-38805.1213988,+0,-34492.2404465,-56050.2052483,-51730.1057659,-43116.4011372
2010-08-16 17:16:00 UTC,+0,-12966.8568997,-47533.5355588,-47536.8239945,-47108.1217875,-59945.4831114,-42823.8900188,-38543.3683369,+0,-60483.7928868,-38888.4408064,-38890.2040228,-17285.7038779,-25927.6231563,-38793.7185886,+0,-34482.1050734,-56033.735136,-51714.9059933,-43103.7315635
2010-08-16 17:16:30 UTC,+0,-12967.8674878,-47537.239869,+0,-47144.73247,-59992.0685506,+0,-38573.3231219,-30001.5879263,-60488.1861538,-38891.2655947,-38893.0289789,-17286.9595276,-25929.5065338,-38770.3620379,+0,-34461.3446334,-55999.9991528,-51683.7720672,-43077.7802816
2010-08-16 17:17:00 UTC,+0,+0,-47507.2875862,+0,-47194.3941498,-60055.2607944,+0,-38613.9562051,-30033.1914019,-60450.2186099,-38866.8531775,-38868.615111,-17276.107938,-25913.2299878,-38754.6965496,+0,+0,-55977.3720684,-51662.8902117,-43060.3744796
2010-08-16 17:17:30 UTC,+0,+0,-47587.7794002,+0,-47189.1617747,-60048.6028326,+0,-38609.6750867,-30029.8616467,-60554.6363362,-38934.2361467,-38936.0020833,+0,-25958.1563857,-38740.9975042,-21523.1497027,+0,+0,-51644.6295947,-43045.153577
2010-08-16 17:18:00 UTC,+0,+0,-47558.2758858,+0,-47247.1971765,-60122.4502651,+0,-38657.1595304,-30066.7939532,-60516.4251622,-38909.6667678,-38911.4312452,+0,-25941.7751891,-38739.63781,-21522.3942997,+0,+0,-51642.8171437,-43043.6428315
2010-08-16 17:18:30 UTC,+0,+0,-47617.4664309,+0,-47176.1135831,-60031.9995976,+0,-38598.9990835,-30021.5580974,-60591.2159115,-38957.7564249,-38959.5237584,+0,-25973.838113,+0,-21531.5775629,+0,+0,-51664.850704,-43062.0086223
2010-08-16 17:19:00 UTC,+0,-12997.5971936,-47645.8952191,+0,-47156.5768551,-60007.1399961,+0,-38583.0141733,-30009.1254027,-60626.7868817,-38980.6281797,-38982.3968712,+0,-25989.0874487,+0,-21530.3914107,+0,+0,-51662.0047477,-43059.6364129
2010-08-16 17:19:30 UTC,+0,-13004.6082075,-47671.5937474,+0,-47154.846688,-60004.9384356,+0,-38581.5985542,-30008.0243668,-60660.1187581,-39002.0602207,-39003.8301846,-17336.2089597,+0,+0,-21501.5868848,+0,+0,-51592.8935643,-43002.0296695
2010-08-16 17:20:00 UTC,+0,-12984.1046584,-47596.438995,+0,-47279.4412321,-60163.4793746,+0,-38683.5415482,-30087.3132793,-60564.9694891,-38940.8802547,-38942.646586,-17309.0137916,+0,+0,-21471.4585141,+0,+0,+0,-42941.775345
2010-08-16 17:20:30 UTC,+0,-12988.4907761,-47612.5160934,+0,-47231.2507097,-60102.1591059,+0,-38644.1121649,-30056.6460128,-60589.4642229,-38956.6301077,+0,-17316.0147747,+0,+0,-21460.7866945,-34335.4700071,+0,+0,-42920.4325626
2010-08-16 17:21:00 UTC,-51954.5124498,-12992.1421216,-47625.8999198,+0,-47159.6033283,-60010.9910468,-42870.4134432,-38585.4904274,-30011.051376,-60610.7890176,+0,+0,-17322.1097392,+0,+0,-21467.9399767,-34346.9144766,+0,+0,-42934.7385526
2010-08-16 17:21:30 UTC,-51955.5094486,-12992.3914616,-47626.813864,-47630.1866858,-47094.2356996,-59927.8136922,-42810.9918048,-38532.0067683,-29969.4530193,-60612.8496618,+0,+0,-17322.6987036,+0,+0,-21500.060766,-34398.3042292,+0,+0,+0
2010-08-16 17:22:00 UTC,-51866.97096,-12970.2488007,-47545.6510364,-47549.0160613,-47105.9369599,+0,-42821.6286916,-38541.5807155,-29976.8994146,-60507.2785759,+0,+0,-17292.5248128,-25937.8540317,-38776.2766961,+0,-34466.6018696,-56008.5422296,+0,+0
2010-08-16 17:22:30 UTC,-51836.3971516,-12962.6025712,-47517.6241652,-47520.9864962,-47121.1423902,+0,-42835.4510007,-38554.0217673,-29986.5757778,+0,+0,+0,-17284.3415067,-25925.5797046,-38786.189598,+0,-34475.4129396,-56022.8603323,+0,+0
2010-08-16 17:23:00 UTC,-51736.5752529,-12937.6380235,-47426.1178813,-47429.4714117,-47184.2804938,+0,-42892.8459168,-38605.6812328,-30026.7553191,+0,+0,+0,-17251.2853459,-25875.9980188,-38761.3105655,+0,-34453.2992437,-55986.9252907,+0,+0
2010-08-16 17:23:30 UTC,-51756.3731678,+0,-47444.2665408,-47447.6218172,-47212.9479453,+0,-42918.9057113,-38629.1368816,-30044.9985824,+0,+0,+0,+0,-25886.5655084,-38778.5857094,+0,-34468.654233,-56011.8773467,+0,+0
2010-08-16 17:24:00 UTC,-51812.2630688,+0,-47495.500561,-47498.8607651,-47169.8989872,+0,-42879.7725851,-38593.9143142,-30017.603281,+0,+0,+0,+0,-25914.2856884,-38792.2530719,+0,-34480.8024508,-56031.6183574,+0,+0
2010-08-16 17:24:30 UTC,-51858.2527102,+0,+0,-47541.0233132,+0,+0,-42876.776366,-38591.2175062,-30015.5057659,+0,-38900.2928014,+0,+0,-25935.5252635,-38771.3759002,-21542.571883,-34462.2458035,-56001.4635659,-51685.1235299,+0
2010-08-16 17:25:00 UTC,-51876.2740737,+0,+0,-47557.545003,+0,+0,-42936.5826674,-38645.0473855,+0,+0,-38911.4150527,-38913.1796341,+0,-25942.9408271,-38735.7525303,-21520.2357612,-34430.5820175,-55950.0095045,-51637.638125,+0
2010-08-16 17:25:30 UTC,-51895.4461983,-12977.3703952,+0,-47575.121983,+0,+0,-42937.9860684,-38646.3106941,+0,+0,-38924.56534,-38926.3307927,-17301.7617374,-25951.7086388,-38733.10068,-21518.7624974,-34428.2248644,-55946.1791219,-51634.1026734,+0
2010-08-16 17:26:00 UTC,-51910.2049837,-12981.0614321,+0,-47588.6525943,+0,+0,-42890.5731759,+0,+0,+0,-38935.6294124,-38937.3955224,-17306.6798398,-25959.0854127,-38746.3823663,-21526.141382,-34440.0302739,-55965.363065,-51651.8069568,+0
2010-08-16 17:26:30 UTC,-51877.1476924,-12972.7941075,+0,-47558.3462149,+0,+0,-42900.0562075,+0,+0,-60512.6724023,-38907.2540734,-38909.0184981,-17294.0666886,-25940.1666597,-38710.7569391,-21506.349022,-34408.3646595,-55913.9060323,-51604.3188122,-43011.553466
2010-08-16 17:27:00 UTC,-51893.41069,-12976.8613337,+0,-47573.2558629,+0,-60044.8089338,-42894.5730418,+0,+0,-60530.5311792,-38918.7370774,-38920.5021842,-17299.1710106,-25947.8227486,-38723.2704854,-21513.3011523,-34419.4873088,-55931.9804811,-51620.9991762,-43025.4571695
2010-08-16 17:27:30 UTC,-51920.2152049,-12983.5648961,+0,-47597.8297996,+0,-60007.9589341,-42868.2475191,+0,+0,-60561.4608085,-38938.6245004,-38940.3907883,-17308.0111894,-25961.0823343,-38724.3191536,-21513.8837592,+0,-55933.4951677,-51622.3970348,-43026.6223366
2010-08-16 17:28:00 UTC,-51906.3999993,-12980.1098404,+0,-47585.1642474,+0,-60032.4967497,-42885.7772562,+0,+0,-60545.0613875,-38928.0798471,-38929.8455087,-17303.3239748,-25954.0518742,-38748.618177,-21527.3835277,+0,-55968.592449,-51654.787258,-43053.620792
2010-08-16 17:28:30 UTC,-51865.8487726,-12969.9683514,+0,-47547.9875514,+0,-60090.2924369,-42927.066311,+0,+0,-60497.7520847,-38897.6604673,-38899.4243221,-17289.8022247,-25933.7702933,-38770.6919647,-21539.6470256,+0,-56000.4756212,-51684.2112794,-43078.1468056
2010-08-16 17:29:00 UTC,-51818.6080802,-12958.153887,-47501.3170979,-47504.678061,+0,-60139.993006,-42962.572238,-38668.4399755,+0,-60444.886897,-38863.668711,-38865.4305461,+0,-25911.1068933,-38754.279119,+0,+0,-55976.7690607,-51662.3332076,-43059.9106205
2010-08-16 17:29:30 UTC,-51783.8621408,-12949.4642448,-47469.4656525,-47472.8235531,-47304.8331079,-60195.7889791,-43002.4326997,-38704.3171922,+0,-60407.0627468,-38839.3481815,-38841.1085712,+0,+0,-38751.1627534,+0,+0,-55972.2678112,-51658.1791388,-43056.4480509
2010-08-16 17:30:00 UTC,-51691.6290786,-12926.3975934,-47384.916019,-47388.2657853,-47319.5838283,-60214.5586078,-43015.8416615,-38716.3862,-30112.8590696,-60299.8142444,-38770.3885206,-38772.14481,+0,+0,-38781.3592914,+0,+0,-56015.8834079,-51698.4306626,-43089.9991892
2010-08-16 17:30:30 UTC,-51744.896485,+0,-47433.7461047,-47437.1007677,-47252.3781454,-60129.0419844,-42954.7490676,-38661.3987191,-30070.0910486,-60362.21166,-38810.5096926,-38812.2684578,+0,+0,-38767.650761,+0,+0,-55996.0828608,-51680.1568303,-43074.7676931
2010-08-16 17:31:00 UTC,-51765.2095113,+0,-47452.3669644,-47455.7234188,-47245.7829982,-60120.6499579,-42948.7538302,-38656.0025837,-30065.8940587,-60384.0131305,-38824.5278095,-38826.2874082,-17257.2940537,+0,+0,+0,+0,-56023.6511338,-51705.5987624,-43095.9744865
2010-08-16 17:31:30 UTC,-51807.205856,+0,-47490.8648236,+0,-47233.0574316,-60104.4572455,+0,-38645.5905521,-30057.7958203,-60433.5097563,-38856.3536179,-38858.1151083,-17271.4409782,+0,+0,+0,-34465.7195109,-56007.1084286,-51690.331997,-43083.2490708
2010-08-16 17:32:00 UTC,-51825.8640925,+0,-47507.9687443,+0,-47150.4905739,-59999.3946428,+0,-38578.0345224,-30005.2522967,-60455.1287473,-38870.2544005,-38872.0167168,-17277.6200298,+0,+0,-21567.552808,-34506.2839443,-56073.0261566,-51751.1654935,-43133.9560425
2010-08-16 17:32:30 UTC,-51820.4633469,-12958.6180703,-47503.0179054,+0,-47167.0786618,-60020.5022376,+0,-38591.6068613,-30015.8085491,-60445.862046,-38864.2960099,-38866.0579722,-17274.9714594,-25911.5252248,+0,-21562.1413349,-34497.6261777,-56058.9571741,-51738.1816498,-43123.1335292
2010-08-16 17:33:00 UTC,+0,-12985.1782086,-47600.3727721,+0,-47115.1979929,-59954.48643,+0,-38549.1582056,-29982.7929632,-60571.9596958,+0,-38947.1422392,-17311.0121702,-25965.5835079,+0,-21535.327885,-34454.7275846,-55989.2464064,-51673.8476724,-43069.5087755
2010-08-16 17:33:30 UTC,+0,-13014.3646311,-47707.3541835,+0,-47060.2776393,-59884.6027648,+0,-38504.2224848,-29947.8429961,-60710.8867809,+0,+0,-17350.7197266,-26025.1417804,+0,-21531.0938299,-34447.9535587,-55978.2385268,-51663.6888311,-43061.0410043
2010-08-16 17:34:00 UTC,+0,-13027.1565434,-47754.2423256,+0,-47046.5135556,-59867.0885915,+0,-38492.9607395,-29939.0838705,-60770.243629,+0,+0,-17367.6848484,-26050.588156,+0,-21527.2729549,-34441.8405758,-55968.3048505,+0,-43053.3995602
2010-08-16 17:34:30 UTC,+0,-13017.4692606,-47718.7340538,+0,-47079.4843543,-59909.0424399,+0,-38519.9373798,-29960.0656789,-60727.2702679,+0,+0,+0,-26032.1654076,-38701.3822776,-21501.1407768,-34400.031945,-55900.3652851,+0,-43001.1372981
2010-08-16 17:35:00 UTC,+0,-13005.4220361,-47674.5755341,+0,-47059.9147303,-59884.1409783,+0,-38503.9255534,-29947.6120497,-60671.5413575,+0,+0,+0,-26008.2743328,-38721.6552978,-21512.4038254,-34418.0515924,-55929.6474451,+0,-43023.6624925
2010-08-16 17:35:30 UTC,+0,-12983.2395108,-47593.2659456,+0,-47141.2273213,-59987.6071619,+0,-38570.4554133,-29999.3574165,-60568.1023517,+0,+0,+0,-25963.9301377,-38702.375408,-21501.6925486,-34400.9146293,-55901.7996797,+0,-43002.2407032
2010-08-16 17:36:00 UTC,+0,-12981.8540117,-47588.1874661,+0,-47150.2113275,-59999.0389058,-42861.8754864,-38577.8061085,-30005.0746178,-60561.5048827,+0,+0,+0,-25961.1017919,-38666.0894162,-21481.5331996,-34368.6618733,-55849.3885341,+0,-42961.9236215
2010-08-16 17:36:30 UTC,+0,-12964.8573728,-47525.8871294,-47529.2508482,-47120.5634206,-59961.3132816,-42834.9244211,-38553.5482525,-29986.2074167,-60478.4315198,-38885.2381223,+0,-17284.2805637,-25925.4880965,-38702.0003882,+0,-34400.5812934,-55901.2580047,+0,-43001.8240216
2010-08-16 17:37:00 UTC,+0,-12954.7564515,-47488.8627083,-47492.2228683,-47169.6962863,-60023.8326343,-42879.5880483,-38593.7486611,-30017.4743679,-60431.8625523,-38855.2947687,+0,-17270.9704119,-25905.5238972,-38679.6408553,+0,-34380.707052,-55868.9621053,+0,-42976.9805193
2010-08-16 17:37:30 UTC,+0,+0,-47437.971907,-47441.3271737,-47206.3256752,-60070.4418813,-42912.8855446,-38623.7187502,-30040.7844127,-60367.7463394,-38814.0687206,+0,-17252.6449769,-25878.037161,-38667.7552986,+0,-34370.1425906,-55851.794719,+0,-42963.7745703
2010-08-16 17:38:00 UTC,-51718.3783602,+0,-47409.4371514,-47412.7896729,-47217.0695931,-60084.1130318,-42922.6521711,-38632.509401,-30047.6215786,-60328.5661483,-38788.8762688,-38790.6338372,-17241.4466521,-25861.2405399,-38679.2826515,+0,+0,-55868.4447191,+0,-42976.5825219
2010-08-16 17:38:30 UTC,-51690.6013376,+0,-47383.9740794,-47387.3241509,-47187.9338658,-60047.0391321,-42896.1666959,+0,+0,-60296.1722438,-38768.047328,-38769.8036578,-17232.1879563,-25847.3532125,-38714.9756731,+0,+0,+0,-51609.9411822,-43016.2407593
2010-08-16 17:39:00 UTC,-51706.9642312,+0,-47398.9738706,-47402.3253853,-47208.6937278,-60073.4551201,-42915.0381935,+0,+0,-60315.0415593,-38780.1800997,-38781.9371509,-17237.5811082,-25855.4425231,-38746.8991916,+0,+0,+0,-51652.4947411,+0
2010-08-16 17:39:30 UTC,-51773.912178,-12946.9762446,+0,-47463.7021701,-47219.1098026,-60086.7091064,-42924.5067984,+0,+0,+0,-38833.9659645,-38835.7262135,-17261.4895223,-25891.3032954,-38718.2286734,-21510.5001212,+0,+0,-51614.2773812,+0
2010-08-16 17:40:00 UTC,-51865.474585,-12969.8751644,+0,-47547.6450807,-47259.4261681,-60138.0098662,-42961.155896,+0,+0,+0,-38903.9618582,-38905.7262661,-17292.603471,+0,-38661.3085229,-21478.8770865,+0,+0,-51538.4037053,+0
2010-08-16 17:40:30 UTC,-51921.8979692,-12983.9863269,+0,-47599.3733918,-47195.8560719,-60057.1193737,-42903.3681902,+0,+0,+0,-38946.2392733,-38948.0062799,+0,+0,-38646.8202225,-21470.827865,+0,+0,-51519.0904661,+0
2010-08-16 17:41:00 UTC,-51947.4489086,-12990.3763805,+0,-47622.7980694,-47178.9033722,-60035.547829,-42887.957547,+0,+0,+0,-38965.0010465,-38966.7691669,+0,+0,-38641.4407778,-21467.8392158,+0,+0,-51511.91975,+0
2010-08-16 17:41:30 UTC,-51896.530944,-12977.642268,+0,-47576.1173229,+0,+0,-42935.1088369,-38650.2111885,+0,+0,-38926.9034291,-38928.6692876,+0,+0,-38628.9436698,-21460.8962179,+0,+0,-51495.2613017,+0
2010-08-16 17:42:00 UTC,-51865.6587631,-12969.9214197,+0,-47547.8142172,+0,+0,-42947.3001284,-38654.6944406,+0,+0,-38903.7196258,-38905.4841075,+0,+0,-38614.5587975,-21452.9044378,-34322.8588936,+0,-51476.0864944,+0
2010-08-16 17:42:30 UTC,-51881.4774873,-12973.8775373,+0,-47562.3165627,+0,+0,-42868.5848301,-38583.8451352,+0,+0,-38914.3744068,-38916.1395213,-17297.2320665,+0,-38697.6896512,-21499.0893102,-34396.7496424,+0,-51586.8986203,+0
2010-08-16 17:43:00 UTC,-51922.6719053,-12984.1798811,+0,-47600.0829236,+0,+0,-42827.3882051,-38546.7652729,+0,+0,-38943.6343409,-38945.4011929,-17310.2384294,-25964.4228264,-38707.1078179,-21504.3217456,-34405.1209677,+0,-51599.4528918,+0
2010-08-16 17:43:30 UTC,-51910.7321434,-12981.193857,+0,-47589.1367477,+0,+0,-42787.9691729,-38511.2853672,-29953.3362954,-60549.8076555,-38931.1325021,-38932.8986118,-17304.6812245,-25956.0874479,+0,-21511.1156434,-34415.990462,-55926.2981241,-51615.7536051,+0
2010-08-16 17:44:00 UTC,-51914.0331409,-12982.0194061,-47588.7930914,-47592.1630477,+0,+0,-42728.7398935,-38457.974841,-29911.8725983,-60554.7142231,-38934.2873729,-38936.05367,-17306.0835994,-25958.1909019,+0,+0,-34464.444983,-56005.0373467,-51688.4196674,-43081.6559034
2010-08-16 17:44:30 UTC,-51869.9372017,+0,-47548.3705459,-47551.7366194,+0,+0,-42697.2014581,-38429.5880248,-29889.7939881,-60503.1749536,-38901.1481708,-38902.9124999,-17291.3528588,-25936.0959282,+0,+0,-34489.1622125,-56045.2031638,-51725.4874971,-43112.5533117
2010-08-16 17:45:00 UTC,-51872.7129714,+0,-47550.9150814,-47554.281399,+0,+0,-42727.0908386,-38456.4905757,-29910.718171,-60510.6397621,+0,-38907.7125768,-17293.4864191,-25939.296104,+0,+0,-34492.4744134,-56050.585533,-51730.4547249,-43116.6936795
2010-08-16 17:45:30 UTC,-51833.8862422,+0,-47515.3228862,-47518.6859766,+0,+0,-42773.4337103,-38498.2025713,-29943.160775,-60466.414594,+0,-38879.2749422,-17280.8463906,-25920.3369729,+0,+0,-34441.7454181,-55968.1502815,-51654.3772138,-43053.2806655
2010-08-16 17:46:00 UTC,-51849.1766605,+0,-47529.3395429,-47532.7039803,+0,+0,-42791.2593884,-38514.2469372,-29955.6397127,-60489.4169598,+0,+0,+0,-25930.1981275,+0,+0,-34428.0484051,-55945.8924585,-51633.836137,-43036.1589165
2010-08-16 17:46:30 UTC,-51842.3228292,-12964.0855098,-47523.056667,-47526.4205006,-47059.2628095,-59883.3102134,+0,-38503.3923472,-29947.197263,-60481.2194338,+0,+0,+0,-25926.6838336,+0,-21530.5011886,-34447.005129,-55976.6973797,-51662.2650738,-43059.8554895
2010-08-16 17:47:00 UTC,-51792.5585422,-12951.6399178,-47477.4379716,+0,-47138.3565342,-59983.953404,+0,-38568.1066694,-29997.5305707,-60423.2869266,+0,+0,+0,-25901.8480655,-38754.6033522,-21530.708781,-34447.3372541,-55977.2370873,-51662.7631535,-43060.2706577
2010-08-16 17:47:30 UTC,-51793.8570447,-12951.9646615,-47478.6283029,+0,-47144.3999977,-59991.6434384,+0,-38573.0514187,-30001.3764827,-60424.5573567,+0,+0,+0,-25902.3927012,-38746.5813716,-21526.2520225,-34440.206927,-55965.6502136,-51652.0699759,-43051.3574974
2010-08-16 17:48:00 UTC,-51814.6236778,-12957.1582061,-47497.6649811,+0,-47193.0706484,-60053.5746448,+0,-38612.873643,-30032.3492914,-60446.187552,+0,+0,-17275.0651803,-25911.665604,-38731.893685,-21518.0920086,-34427.1517958,-55944.4354568,+0,-43035.0381232
