# file...... Output/Qh/house_Qh_file_034.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_60_661:Qh,house_3_4A_tm_3_A_4_Meter_60_662:Qh,house_3_5A_tm_3_A_5_Meter_60_663:Qh,house_3_6A_tm_3_A_6_Meter_60_664:Qh,house_3_7A_tm_3_A_7_Meter_60_665:Qh,house_3_8A_tm_3_A_8_Meter_60_666:Qh,house_3_1C_tm_3_C_1_Meter_62_667:Qh,house_3_2C_tm_3_C_2_Meter_62_668:Qh,house_3_3C_tm_3_C_3_Meter_62_669:Qh,house_3_4C_tm_3_C_4_Meter_62_670:Qh,house_3_5C_tm_3_C_5_Meter_62_671:Qh,house_3_6C_tm_3_C_6_Meter_62_672:Qh,house_3_7C_tm_3_C_7_Meter_62_673:Qh,house_3_8C_tm_3_C_8_Meter_62_674:Qh,house_3_9C_tm_3_C_9_Meter_62_675:Qh,house_3_10C_tm_3_C_10_Meter_62_676:Qh,house_3_11C_tm_3_C_11_Meter_62_677:Qh,house_3_12C_tm_3_C_12_Meter_62_678:Qh,house_3_13C_tm_3_C_13_Meter_62_679:Qh,house_3_14C_tm_3_C_14_Meter_62_680:Qh
2010-08-16 15:11:30 UTC,+0,-42867.7235934,-55722.3905608,-51444.5012567,-42868.0375557,-64297.6479326,-51624.0172783,+0,-47322.5102886,-34420.5013483,-55924.6155603,-21514.1942309,-47322.9556996,-47325.2784206,-60230.5324218,+0,-47324.4095476,-21514.2259725,-51631.7354916,-34422.6689432
2010-08-16 15:12:00 UTC,+0,-42897.5234007,-55761.1249642,-51480.2639251,-42897.8376834,-64342.344119,-51615.4447288,+0,-47314.6520433,-34414.7853434,-55915.328907,-21510.6214378,-47315.0973672,-47317.4195635,-60220.5305382,+0,-47316.550909,-21510.6531529,-51623.1612567,-34416.9524608
2010-08-16 15:12:30 UTC,+0,-42918.8649893,-55788.8652013,-51505.8759078,-42919.1795014,-64374.3539778,-51599.0383334,+0,-47299.6127041,-34403.8458861,-55897.5558391,-21503.7837219,-47300.0578613,-47302.3790533,-60201.3886414,+0,-47301.5108171,-21503.815386,-51606.751635,-34406.0120893
2010-08-16 15:13:00 UTC,+0,-42927.7917145,-55800.4683436,-51516.5888462,+0,-64387.7430103,-51584.9166386,+0,-47286.6676938,-34394.4298216,-55882.2577901,-21497.8982037,-47287.1127076,-47289.433035,+0,+0,-47288.5651589,-21497.9298239,-51592.6271631,+0
2010-08-16 15:13:30 UTC,+0,-42906.1993362,-55772.4021245,-51490.6758915,+0,-64355.3569964,-51540.8179244,-17184.6778981,-47246.2434874,-34365.0256774,-55834.4855998,-21479.5191212,-47246.6880531,-47249.0056802,+0,+0,-47248.1389291,+0,-51548.5197752,+0
2010-08-16 15:14:00 UTC,+0,-42927.6699611,-55800.3100853,-51516.4427305,+0,-64387.5603941,-51533.3935519,-17182.2022734,-47239.4377477,-34360.0752529,-55826.4008942,-21476.4170192,-47239.8822379,-47242.1994099,+0,-47241.6196121,-47241.3328484,+0,-51541.093941,+0
2010-08-16 15:14:30 UTC,+0,-42920.0655835,-55790.4257582,-51507.3167378,+0,-64376.1547269,-51509.4532917,-17174.2194996,-47217.4923003,-34344.1123633,-55800.4664218,-21466.4394103,-47217.9365472,-47220.2522526,+0,-47219.6727217,-47219.3863022,+0,-51517.1489702,+0
2010-08-16 15:15:00 UTC,-51457.7521388,-42881.3295343,-55740.0758429,-51460.8297097,+0,-64318.0552347,-51538.9082518,-17184.041126,-47244.4929375,-34363.7523456,-55832.3749658,-21478.7153872,-47244.9374838,-47247.2549938,+0,-47246.6751345,-47246.3882915,+0,-51546.6097266,+0
2010-08-16 15:15:30 UTC,-51422.1764488,+0,-55701.541057,-51425.2513443,+0,-64273.5893896,-51534.4253583,-17182.5463248,-47240.3835793,-34360.763241,-55827.5186495,-21476.8470464,-47240.82808,-47243.1453153,+0,-47242.5370958,-47242.2787274,-21476.8863451,-51542.1259506,+0
2010-08-16 15:16:00 UTC,-51450.7795444,+0,-55732.5232846,-51453.8565915,+0,-64309.3402293,-51530.3403797,-17181.1842069,-47236.63898,+0,-55823.0933941,-21475.1445455,-47237.0834391,-47239.4004242,+0,-47238.7922549,-47238.5339406,-21475.1838302,-51538.0401685,+0
2010-08-16 15:16:30 UTC,-51453.0763192,+0,-55735.0110999,-51456.1535388,-42877.7471076,-64312.210955,-51505.3565385,-17172.8534556,-47213.7369076,+0,-55796.0284109,-21464.7320022,-47214.1811128,+0,-60092.0869175,-47215.8887051,-47215.6307215,-21464.7712012,-51513.0514114,-34343.5308252
2010-08-16 15:17:00 UTC,-51438.4297979,+0,-55719.1463189,-51441.5059154,-42865.5416136,-64293.9043551,-51506.901851,+0,-47215.1534576,+0,-55797.7024471,-21465.3760442,-47215.5976786,+0,-60093.8898862,-47217.3053466,-47217.0473426,-21465.4152485,-51514.5970287,-34344.5612949
2010-08-16 15:17:30 UTC,-51452.2659116,+0,-55734.1332846,-51455.3430702,-42877.0717646,-64311.1980313,+0,+0,-47257.4168822,+0,-55847.6480967,+0,-47257.8615717,+0,-60147.6822865,-47259.5714972,-47259.312883,-21484.6306859,-51560.711214,-34375.3058182
2010-08-16 15:18:00 UTC,-51537.4335397,-42947.7520168,-55826.4131581,+0,-42948.0668392,-64417.6811041,+0,+0,-47246.6160506,+0,-55834.8839973,+0,-47247.0606204,+0,-60133.9351126,-47248.7699691,-47248.5115108,-21479.7199932,-51548.9262834,-34367.448755
2010-08-16 15:18:30 UTC,-51521.0060507,-42934.0625085,-55808.6192513,+0,-42934.3771839,-64397.1066796,+0,+0,-47213.2753439,+0,-55795.4829488,+0,-47213.7195441,+0,-60091.4628814,-47215.4271117,-47215.1691348,-21464.5613473,-51512.5477933,-34343.1950609
2010-08-16 15:19:00 UTC,-51502.2381248,-42918.4226456,-55788.2902336,+0,-42918.7371529,-64373.6487657,+0,-17158.5392858,-47174.3858202,-34312.7411864,-55749.5244744,+0,-47174.8295892,+0,-60041.9648037,-47176.535078,-47176.2776635,-21446.8798812,-51470.1149118,-34314.9048778
2010-08-16 15:19:30 UTC,-51436.0608678,-42863.2751973,-55716.6084433,+0,-42863.5891119,-64290.9342266,+0,-17159.5746542,-47177.2321524,-34314.8115767,-55752.8881847,+0,-47177.6759529,+0,-60045.5875781,-47179.3815938,-47179.1241381,-21448.1739911,-51473.2205828,-34316.9754418
2010-08-16 15:20:00 UTC,-51430.995437,-42859.0540254,-55711.1216781,+0,-42859.3678945,-64284.6029771,+0,-17155.1771546,-47165.1429851,-34306.0180505,-55738.6015687,-21442.6385274,-47165.5507398,+0,-60030.2006439,-47167.2916463,-47167.0343655,-21442.6775443,-51460.0299301,-34308.1811774
2010-08-16 15:20:30 UTC,-51433.5918522,-42861.2176793,-55713.9337289,+0,-42861.5315941,-64287.8480181,+0,-17151.6977617,-47155.5772016,-34299.0602159,-55727.2969746,-21438.2895827,-47155.9848715,+0,-60018.025588,-47157.7253814,-47157.4681745,-21438.3285846,-51449.5929537,-34301.2228676
2010-08-16 15:21:00 UTC,-51390.8883481,-42825.6315978,-55667.6782099,+0,-42825.9451298,-64234.473178,+0,-17141.3609561,-47127.1602902,-34278.3900687,-55693.7147195,-21425.3696881,-47127.56769,-47129.9133412,-59981.8569134,-47129.3066352,-47129.0498398,-21425.4085833,-51418.5868782,-34280.5509845
2010-08-16 15:21:30 UTC,-51341.1699422,-42784.199793,-55613.824302,+0,-42784.5128792,-64172.3304574,+0,-17145.6507465,-47138.9533526,-34286.968212,-55707.6514076,-21430.7314645,-47139.3608644,-47141.7073231,-59996.8669696,-47141.1004591,-47140.8434929,-21430.770404,-51431.4544479,-34289.1298483
2010-08-16 15:22:00 UTC,-51342.4579901,-42785.2731611,-55615.2194886,-51345.5528551,-42785.5862588,-64173.9403809,+0,-17165.0181655,-47192.1963249,-34325.6965606,-55770.5723576,-21454.9386544,-47192.604343,-47194.9544459,-60064.6339301,-47194.3468685,-47194.0891318,+0,-51489.5485718,-34327.8614488
2010-08-16 15:22:30 UTC,-51324.110815,-42769.9839224,-55595.3462232,-51327.2042805,-42770.2968555,-64151.0083628,-51481.3583273,+0,-47191.7383313,-34325.3634211,-55770.0311145,-21454.7304252,-47192.146345,-47194.4964166,-60064.0510018,-47193.8888453,-47193.6311152,+0,-51489.0488487,-34327.5282812
2010-08-16 15:23:00 UTC,-51316.2744303,-42763.4536334,-55586.8580206,-51319.3672977,-42763.7664962,-64141.2137156,-51534.2252487,+0,-47240.2001372,-34360.6139994,-55827.3018253,-21476.7638308,-47240.6086118,-47242.9619985,-60125.7325537,-47242.3537776,-47242.0953475,+0,-51541.9261724,-34362.781818
2010-08-16 15:23:30 UTC,-51328.096566,-42773.3053655,-55599.6635029,-51331.1903355,-42773.6183343,-64155.9901277,-51580.6265397,+0,-47282.7350592,-34391.5534268,-55877.5683218,-21496.1025475,-47283.1439384,-47285.5002337,-60179.8704437,-47284.8914424,-47284.6323989,+0,-51588.336591,-34393.7238411
2010-08-16 15:24:00 UTC,-51362.4564942,-42801.9385006,-55636.8814371,-51365.5528852,-42802.2517776,-64198.9363838,-51592.8948156,+0,-47293.9810858,-34399.7336605,-55890.8585393,-21501.2156097,-47294.390072,-47296.747136,-60194.1842384,-47296.138194,-47295.8789884,-21501.2551294,-51600.6072792,-34401.9047609
2010-08-16 15:24:30 UTC,-51349.9610849,-42791.5257098,-55623.3466777,-51353.0565232,-42791.8388749,-64183.3184502,-51630.1979381,-17214.4814717,-47328.1759408,-34424.606614,-55931.2689947,-21516.7624709,-47328.5852523,-47330.944653,-60237.7069989,-47330.3352524,-47330.0755546,-21516.8021179,-51637.9177357,-34426.7798
2010-08-16 15:25:00 UTC,-51384.0792948,-42819.9574141,-55660.3027893,-51387.1773357,-42820.270885,-64225.9625851,-51667.9975903,-17227.0855946,-47362.8259526,-34449.8106427,-55972.2173403,-21532.5162708,-47363.2355937,-47365.5973618,-60281.809076,-47364.9874963,-47364.7273003,-21532.5560468,-51675.7248185,-34451.9859418
2010-08-16 15:25:30 UTC,-51456.5570618,-42880.355247,-55738.8088263,-51459.6607543,-42880.6693897,-64316.5518902,-51622.273236,-17211.8392232,-47320.9115548,-34419.3227891,-55922.6841232,-21513.4598671,-47321.3208034,-47323.6798397,-60228.4611307,-47323.0705327,-47322.8108759,-21513.4995077,+0,-34421.4956398
2010-08-16 15:26:00 UTC,-51472.2484375,-42893.4313304,-55755.8053883,-51475.353327,+0,-64336.1644418,-51664.6158635,-17225.9581798,-47359.7260002,-34447.5559792,+0,-21531.1070468,-47360.135618,-47362.4973058,-60277.8636436,-47361.8874781,-47361.6272632,-21531.1468317,+0,-34449.7311965
2010-08-16 15:26:30 UTC,-51473.2625898,-42894.2764533,-55756.9038971,-51476.3675563,+0,-64337.432025,-51686.8895097,-17233.3852257,-47380.1437042,-34462.4075868,+0,-21540.3900568,-47380.5535163,-47382.9165987,-60303.8510269,-47382.306497,-47382.0459889,-21540.4299177,+0,-34464.584049
2010-08-16 15:27:00 UTC,-51422.9823552,-42852.3764598,-55702.4414225,-51426.0834873,+0,-64274.5870751,-51680.701461,-17231.3218488,-47374.4712721,-34458.2815235,+0,-21537.8110573,-47374.8810301,-47377.2437249,-60296.6312303,+0,-47376.3732728,-21537.8508971,+0,-34460.4576397
2010-08-16 15:27:30 UTC,-51462.6426992,-42885.4265871,-55745.4006591,-51465.7468556,+0,-64324.1582906,-51602.4612962,-17205.2330213,-47302.7504368,-34406.1125958,+0,-21505.2028242,-47303.1595126,-47305.5173079,-60205.3458993,+0,-47304.648849,-21505.2423972,+0,+0
2010-08-16 15:28:00 UTC,-51385.9450477,-42821.5121859,-55662.3234059,-51389.0433545,+0,-64228.2943783,-51623.40011,+0,-47321.9445325,+0,+0,-21513.9295155,+0,-47324.7128978,-60229.775891,+0,-47323.8439052,-21513.96916,+0,+0
2010-08-16 15:28:30 UTC,-51322.9274751,-42768.9977958,-55594.0641266,-51326.0209745,+0,-64149.5291132,-51590.6554694,+0,-47291.9283257,+0,+0,+0,+0,-47294.694354,-60191.5716588,+0,-47293.8261961,-21500.3220299,+0,+0
2010-08-16 15:29:00 UTC,+0,-42813.9509709,-55652.4951829,-51379.9691611,+0,-64216.9534652,-51606.7534502,+0,-47306.6849488,+0,+0,+0,+0,-47309.4521261,-60210.3536942,+0,+0,-21507.0312573,+0,+0
2010-08-16 15:29:30 UTC,+0,-42795.2844939,-55628.2321152,-51357.5675709,-42795.5977216,-64188.9559972,-51516.6479293,+0,-47224.0874343,+0,-55808.2602781,+0,+0,-47226.848179,-60105.2246639,+0,+0,-21469.4775744,-51524.3457629,+0
2010-08-16 15:30:00 UTC,+0,-42800.373246,-55634.8465787,-51363.6745692,-42800.6865285,-64196.5885124,-51492.1963131,-17168.4656552,-47201.6732395,+0,-55781.7718537,+0,+0,-47204.4322382,-60076.6961705,+0,+0,-21459.2867638,-51499.8893365,+0
2010-08-16 15:30:30 UTC,+0,-42786.8448394,-55617.2617733,-51347.4393047,-42787.1579983,-64176.2973545,-51468.9398286,-17160.7110885,-47180.3545858,+0,-55756.5780706,-21449.5551177,+0,-47183.1120601,-60049.5622126,-47182.5046339,+0,+0,-51476.6286388,+0
2010-08-16 15:31:00 UTC,+0,-42711.868542,-55519.8060546,-51257.460446,-42712.1808933,-64063.8419358,-51495.6929979,-17169.6318149,-47204.8785578,-34334.921891,-55785.5597661,-21460.7050662,+0,-47207.6379432,-60080.7760032,-47207.0301882,+0,+0,-51503.3870729,-34337.0877685
2010-08-16 15:31:30 UTC,+0,-42656.0787101,-55447.2893016,-51190.507212,-42656.39046,-63980.1639086,-51541.5705915,-17184.9294946,-47246.9334191,-34365.5121281,-55835.2589416,-21479.8255213,+0,-47249.6960806,-60134.302879,-47249.0877619,+0,+0,-51549.273692,-34367.6805724
2010-08-16 15:32:00 UTC,+0,-42644.2946976,-55431.9722037,-51176.3652491,-42644.6063205,-63962.4893093,-51543.6649998,-17185.6278653,+0,-34366.9086362,-55837.5278131,-21480.6984098,+0,-47251.6161224,-60136.7464928,-47251.007778,+0,+0,-51551.3685116,-34369.0771975
2010-08-16 15:32:30 UTC,+0,-42703.0428145,-55508.3341945,-51246.8687136,-42703.3550708,-64050.6044073,-51567.0930931,-17193.4398585,+0,-34382.5300072,-55862.9074555,-21490.4625616,+0,-47273.0937519,-60164.0808084,-47272.4851195,-47272.226128,-21490.5020341,-51574.8012131,-34384.699879
2010-08-16 15:33:00 UTC,+0,-42718.2376626,-55528.0847661,-51265.1040117,-42718.5500826,-64073.3948491,-51531.0265337,-17181.4136252,+0,-34358.4815668,-55823.8365688,-21475.4310625,-47237.6763996,-47240.0298491,-60122.0007849,-47239.42166,-47239.1631452,-21475.4704117,-51538.7275596,-34360.6494211
2010-08-16 15:33:30 UTC,-51305.5174019,-42754.4894569,-55575.205586,-51308.6096956,-42754.8022675,-64127.7681753,-51579.3490871,+0,+0,-34390.7020517,-55876.184368,-21495.5705051,-47281.972917,-47284.329395,-60178.3802734,-47283.7206119,-47283.4614585,-21495.6100196,-51587.0596171,-34392.8726089
2010-08-16 15:34:00 UTC,-51367.8946099,+0,-55642.7712344,-51370.9916628,-42806.7835824,+0,-51536.1386844,+0,+0,-34361.890244,-55829.3745592,-21477.5616593,-47242.362627,-47244.716397,-60127.9652969,-47244.1081451,-47243.8495626,-21477.6010259,-51543.8407161,-34364.0583843
2010-08-16 15:34:30 UTC,-51328.6290746,+0,-55600.2396516,-51331.7231318,-42774.0621089,+0,-51602.379272,+0,+0,-34406.0581047,-55901.1329566,-21505.1688195,-47303.0843219,-47305.4422428,-60205.2503358,-47304.8331765,-47304.5737192,-21505.2084126,-51610.0943304,-34408.2299497
2010-08-16 15:35:00 UTC,-51340.4625133,+0,-55613.0573777,-51343.5574733,-42783.9233663,+0,-51568.623912,+0,+0,-34383.550726,-55864.5657908,-21491.1005628,-47272.1413194,-47274.4971254,-60165.8668645,-47273.8884742,-47273.6294624,-21491.1400406,-51576.3323334,-34385.7206835
2010-08-16 15:35:30 UTC,-51364.5143618,+0,-55639.109501,-51367.6112783,-42803.9666995,+0,-51567.5797678,-17193.602342,+0,-34382.8547115,-55863.4346255,-21490.6655729,-47271.1841685,-47273.5400389,-60164.6487634,-47272.9313967,-47272.6723362,-21490.7050674,-51575.2883442,-34385.0247164
2010-08-16 15:36:00 UTC,-51360.4483281,+0,-55634.7052611,-51363.5449342,-42800.578318,+0,-51588.0481436,-17200.4274298,+0,-34396.5026031,-55885.6080074,-21499.1961994,-47289.9472037,-47292.3043565,-60188.5298802,-47291.6954627,-47291.436132,-21499.2357639,-51595.7607448,-34398.6737525
2010-08-16 15:36:30 UTC,-51431.7345245,-42859.6698699,-55711.9209397,-51434.8365683,-42859.9838339,+0,+0,-17178.8715121,-47230.2788478,-34353.3979831,-55815.5770313,-21472.2536187,-47230.6872463,-47233.0403478,-60113.1053035,-47232.4322487,-47232.173772,-21472.292962,-51531.1020355,-34355.5655169
2010-08-16 15:37:00 UTC,-51376.0583891,-42813.2733143,-55651.6137433,-51379.1561863,-42813.5867793,+0,+0,-17177.8411213,-47227.4461987,-34351.3375462,-55812.2294912,-21470.9657409,-47227.8545703,-47230.2074783,-60109.499945,-47229.5994171,-47229.3409813,-21471.0050736,-51528.0112951,-34353.5049073
2010-08-16 15:37:30 UTC,-51371.1662789,-42809.1965755,-55646.3147137,-51374.2637034,-42809.5099967,+0,+0,-17161.7573035,-47183.2301682,-34319.1752973,-55759.9763112,-21450.8626981,-47183.6381193,-47185.9880025,-60053.2223607,-47185.3805341,-47185.1227367,-21450.9018655,-51479.7665931,-34321.339959
2010-08-16 15:38:00 UTC,-51366.9365913,-42805.6718528,-55641.7332075,-51370.0336929,-42805.9852361,-64204.5354336,+0,-17157.5317829,-47171.6137876,-34310.7256714,-55746.2484204,-21445.5812519,-47172.0216283,-47174.3707168,-60038.4371835,-47173.763404,-47173.5057746,-21445.6203757,-51467.0918051,-34312.8896239
2010-08-16 15:38:30 UTC,-51321.1481267,-42767.5149833,-55592.136127,-51324.2417354,-42767.827956,-64147.3047214,+0,-17162.5005053,-47185.2733039,-34320.6614517,-55762.3908276,-21451.7916204,-47185.6812744,-47188.0312975,-60055.8228371,-47187.4238017,-47187.1659748,-21451.8307954,-51481.9958862,-34322.8262383
2010-08-16 15:39:00 UTC,-51270.911843,-42725.6516161,-55537.7212694,-51274.0016177,-42725.9641379,-64084.5147111,+0,+0,-47174.5588046,-34312.8678441,-55749.7287532,-21446.9202189,-47174.9666733,-47177.3159634,-60042.1855626,-47176.7086111,-47176.4509391,-21446.9593538,-51470.3051528,-34315.0319765
2010-08-16 15:39:30 UTC,-51258.0479614,-42714.9317666,-55523.787392,-51261.1367538,-42715.2441729,-64068.4362284,+0,+0,-47165.3317075,-34306.1561561,-55738.8244462,-21442.7250722,-47165.7394884,-47168.0881471,-60030.4414341,-47167.4809186,-47167.2233799,+0,-51460.2373434,-34308.3197251
2010-08-16 15:40:00 UTC,-51230.9511191,-42692.3511741,-55494.4366792,-51234.0378432,+0,-64034.568059,+0,+0,-47161.5337099,-34303.3935348,-55734.3360863,+0,-47161.9414547,-47164.2898535,-60025.6073923,-47163.6826758,-47163.4251921,+0,-51456.0932973,-34305.556872
2010-08-16 15:40:30 UTC,-51219.1674651,-42682.5314955,-55481.6725604,-51222.2534107,+0,-64019.83955,+0,+0,-47118.1637607,+0,-55683.0827429,+0,-47118.5710991,+0,-59970.4068303,-47120.3100583,-47120.0531399,+0,-51408.7721274,-34274.0077105
2010-08-16 15:41:00 UTC,-51223.3868391,-42686.0476235,-55486.2428951,-51226.4731067,+0,-64025.1133187,-51360.1337115,-17124.4305714,-47080.6146837,+0,-55638.7083679,+0,-47081.0216651,+0,-59922.6148537,-47082.7585564,-47082.5021821,+0,-51367.8018218,-34246.6926325
2010-08-16 15:41:30 UTC,-51217.9328496,-42681.5026543,-55480.3352515,-51221.0187012,+0,-64018.296412,-51335.2604713,-17116.136696,-47057.8139968,+0,-55611.7631992,+0,-47058.2207613,+0,-59893.5944351,-47059.956396,-47059.7003525,-21393.8804898,-51342.9236812,-34230.1062692
2010-08-16 15:42:00 UTC,-51278.8300684,-42732.2500909,-55546.2978011,-51281.9205678,+0,-64094.4114558,-51333.6870806,-17115.6120563,-47056.3717084,+0,-55610.0587457,-21393.1860297,-47056.7784593,+0,-59891.7587094,-47058.5140147,-47058.2579921,-21393.224741,-51341.3499816,-34229.0570771
2010-08-16 15:42:30 UTC,-51234.2914625,-42695.1347656,-55498.0545458,-51237.378563,+0,-64038.7429367,-51383.9953581,-17132.3871332,-47102.4880675,+0,-55664.5576783,-21414.1530701,-47102.8952568,+0,-59950.4550119,-47104.6333526,-47104.3766612,-21414.1919548,-51391.6681659,-34262.604426
2010-08-16 15:43:00 UTC,-51260.7785087,-42717.2071972,-55526.7447413,-51263.8676307,+0,-64071.8489263,-51382.1760666,-17131.780499,-47100.8203679,+0,-55662.5868406,-21413.3948424,-47101.2275413,+0,-59948.3323857,-47102.9655455,-47102.7088783,-21413.4337208,-51389.8485172,-34261.3912586
2010-08-16 15:43:30 UTC,-51225.4666154,-42687.7807621,-55488.4956644,-51228.5530414,-42688.0928975,-64027.7128183,-51391.9100286,-17135.0262465,-47109.7432512,-34265.7219316,-55673.1316369,-21417.4516774,-47110.1505096,+0,-59959.6893156,-47111.8890052,-47111.6322087,-21417.4905893,-51399.5843961,-34267.8822108
2010-08-16 15:44:00 UTC,-51241.3714671,-42701.0347409,-55505.7234541,-51244.4591077,-42701.3470192,-64047.5921895,-51389.7490108,-17134.3056643,-47107.7622994,-34264.2810089,-55670.7906073,-21416.5510272,-47108.1695388,+0,-59957.1679858,-47109.9079253,-47109.6511575,-21416.5899318,-51397.4229525,-34266.441167
2010-08-16 15:44:30 UTC,-51214.4813819,-42678.6264451,-55476.5966975,-51217.5669694,-42678.9384819,-64013.9824454,-51401.4799573,-17138.2172974,-47118.5157692,-34272.1029642,-55683.498736,-21421.4401476,-47118.9231109,+0,-59970.8548622,-47120.6620896,-47120.405166,-21421.4790925,-51409.1562087,+0
2010-08-16 15:45:00 UTC,-51213.4667612,-42677.7809176,-55475.4973644,-51216.5523915,-42678.0929668,-64012.7140834,-51362.5488722,+0,-47082.8285955,-34246.1447096,-55641.3246667,-21405.2149704,-47083.2356039,-47085.5788722,-59925.4328345,-47084.9727418,-47084.7162733,-21405.2538013,-51370.217814,+0
2010-08-16 15:45:30 UTC,-51219.2433415,-42682.5947112,-55481.7544309,-51222.3294127,-42682.9068123,-64019.934194,-51423.8840701,+0,-47139.0530615,-34287.0417648,-55707.7690568,-21430.7777124,-47139.4606044,-47141.8077218,-59996.9946023,-47141.2008381,-47140.9435554,-21430.8167545,-51431.5650877,+0
2010-08-16 15:46:00 UTC,-51182.2314273,-42651.7515989,-55441.6639291,-51185.3146728,-42652.0633675,-63973.6732409,-51396.6375705,+0,-47114.076866,-34268.8743567,-55678.252937,-21419.4221573,-47114.4841715,-47116.8295793,-59965.2052265,-47116.2230303,-47115.9661091,-21419.4611057,-51404.3132245,+0
2010-08-16 15:46:30 UTC,-51160.7490052,-42633.8496673,-55418.3946374,-51163.83061,-42634.1612428,-63946.822501,-51433.1004277,+0,-47147.5014697,-34293.1870435,-55717.7531325,-21434.6188246,-47147.909093,-47150.2567887,-60007.7476259,-47149.6497917,-47149.3923868,-21434.6578983,-51440.7832598,+0
2010-08-16 15:47:00 UTC,-51156.5032556,-42630.3115597,-55413.7957332,-51159.5845365,-42630.6230971,-63941.5157655,-51406.4805745,-17139.8849326,-47123.0997055,-34275.4374703,-55688.9158585,-21423.5244375,-47123.5070967,-47125.8531222,-59976.6893789,-47125.2464523,-47124.9894004,-21423.5634197,-51414.1581662,+0
2010-08-16 15:47:30 UTC,-51160.6250764,-42633.7463938,-55418.2603992,-51163.7066724,-42634.0579682,-63946.6676022,-51417.3884942,-17143.5221305,-47133.0987269,-34282.7106476,-55700.7324027,-21428.0705436,-47133.5062132,-47135.852923,-59989.4160028,+0,-47134.9889225,-21428.1095633,-51425.0682328,-34284.8724576
2010-08-16 15:48:00 UTC,-51137.0733533,-42614.1200531,-55392.7496858,+0,-42614.4314158,-63917.2304562,-51401.1891773,-17138.120539,-47118.2492119,-34271.9092747,-55683.1836906,-21421.3191355,-47118.656557,-47121.0022503,-59970.5157338,+0,-47120.1386638,-21421.3580995,-51408.8657269,-34274.0701778
2010-08-16 15:48:30 UTC,-51153.3483471,-42627.6824821,-55410.3784047,+0,-42627.9939911,-63937.5724656,-51435.4311731,-17149.5383826,-47149.6380066,-34294.7411363,-55720.2780281,-21435.5902115,-47150.0456502,-47152.3934918,-60010.4669821,+0,-47151.5290305,-21435.6292933,-51443.1144631,-34296.9039564
2010-08-16 15:49:00 UTC,-51131.6527044,-42609.6028676,-55386.8781573,+0,-42609.9141816,-63910.4552225,-51445.5485091,-17152.9119638,-47158.9123195,-34301.4871686,-55731.2381333,-21439.8068252,-47159.3200513,-47161.6685276,-60022.2712063,+0,-47160.8038079,+0,-51453.2337904,-34303.650555
2010-08-16 15:49:30 UTC,-51132.2532831,-42610.1033474,-55387.5286923,+0,-42610.4146668,-63911.2058829,-51402.0169505,-17138.3965568,-47119.0080112,-34272.4612173,-55684.0804167,-21421.6641279,-47119.4153636,-47121.761109,-59971.4815238,+0,-47120.8975013,+0,-51409.6936637,-34274.6221669
2010-08-16 15:50:00 UTC,-51151.7472496,-42626.3482263,-55408.6438154,+0,-42626.6597424,-63935.5710718,-51399.7277512,-17137.6334324,-47116.9095521,-34270.9350209,-55681.6004849,-21420.7102306,-47117.3168904,-47119.662619,-59968.8107734,+0,-47118.7990049,+0,-51407.4043659,-34273.0959457
2010-08-16 15:50:30 UTC,-51180.0646099,-42649.9459122,-55439.3165648,+0,-42650.2576826,-63970.9647578,-51401.8781339,+0,-47118.8807551,-34272.3688524,-55683.9299934,-21421.6064484,-47119.2881121,-47121.6339758,-59971.319695,+0,-47120.7703067,+0,-51409.5551724,-34274.5298977
2010-08-16 15:51:00 UTC,-51145.184306,-42620.8791332,-55401.5349781,+0,-42621.1905903,-63927.3680913,-51388.8191189,+0,-47106.9098775,-34263.6613682,-55669.7831688,-21416.1638274,-47107.3171207,-47109.6621649,-59956.083318,-47109.0557083,-47108.7988295,-21416.2027687,-51396.4935862,-34265.8216823
2010-08-16 15:51:30 UTC,+0,-42595.6017677,-55368.678949,+0,-42595.912952,-63889.455089,-51421.6189177,+0,-47136.9766456,-34285.5316023,-55705.315175,-21429.8338372,-47137.3841746,-47139.7312766,-59994.3519081,-47139.1244172,-47138.8671033,-21429.8728913,-51429.2998413,-34287.6937526
2010-08-16 15:52:00 UTC,+0,-42628.4889712,-55411.4263985,+0,-42628.8005103,-63938.7819309,-51403.13588,+0,-47120.0336999,-34273.2074913,-55685.2925093,-21422.1306403,-47120.4410679,-47122.7870103,-59972.787148,-47122.1803779,-47121.9233091,-21422.1696309,-51410.8131654,-34275.3686069
2010-08-16 15:52:30 UTC,+0,-42618.0731662,-55397.8877255,-51144.8974077,-42618.384593,-63923.1594788,-51393.0975939,-17136.3841018,-47110.8318502,-34266.5141679,-55674.4180387,-21417.9469724,-47111.2391307,-47113.5844434,-59961.0751537,-47112.9779342,-47112.7209986,-21417.9859285,-51400.7729036,-34268.6747215
2010-08-16 15:53:00 UTC,+0,-42603.8218257,-55379.3635458,-51127.7944101,-42604.1330987,-63901.7841854,-51351.5747557,-17121.5770255,-47072.7688867,-34238.8275882,-55629.4363683,-21400.6414501,-47073.1758052,-47075.5185117,-59912.6291091,-47074.9125125,-47074.6561284,-21400.6802632,-51359.2418891,-34240.9858164
