# file...... Output/Qh/house_Qh_file_048.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_79_941:Qh,house_3_4A_tm_3_A_4_Meter_79_942:Qh,house_3_5A_tm_3_A_5_Meter_79_943:Qh,house_3_6A_tm_3_A_6_Meter_79_944:Qh,house_3_7A_tm_3_A_7_Meter_79_945:Qh,house_3_8A_tm_3_A_8_Meter_79_946:Qh,house_3_9A_tm_3_A_9_Meter_79_947:Qh,house_3_10A_tm_3_A_10_Meter_79_948:Qh,house_3_11A_tm_3_A_11_Meter_79_949:Qh,house_3_12A_tm_3_A_12_Meter_79_950:Qh,house_3_13A_tm_3_A_13_Meter_79_951:Qh,house_3_14A_tm_3_A_14_Meter_79_952:Qh,house_3_15A_tm_3_A_15_Meter_79_953:Qh,house_3_1B_tm_3_B_1_Meter_80_954:Qh,house_3_2B_tm_3_B_2_Meter_80_955:Qh,house_3_3B_tm_3_B_3_Meter_80_956:Qh,house_3_4B_tm_3_B_4_Meter_80_957:Qh,house_3_5B_tm_3_B_5_Meter_80_958:Qh,house_3_6B_tm_3_B_6_Meter_80_959:Qh,house_3_7B_tm_3_B_7_Meter_80_960:Qh
2010-08-16 13:27:30 UTC,+0,-17447.4145149,-65419.3450693,+0,-47969.4254035,-56692.7252274,-34889.7271618,-26170.9808819,-65409.8073741,-43614.3587244,-56689.5307666,-39253.309107,-17447.8604298,-34903.201492,-39266.0828959,-17453.4244177,-61072.0290098,-34903.0239881,-26179.5278046,-61073.3471042
2010-08-16 13:28:00 UTC,+0,-17427.4381718,-65344.4456646,+0,-47914.5070342,-56627.8184634,-34849.7822592,-26141.0166261,-65334.922178,-43564.4241024,-56624.6296392,-39208.3675913,-17427.8834867,-34904.4183187,-39267.4518221,-17454.0329121,-61074.1580756,-34904.2408077,-26180.4405191,-61075.476226
2010-08-16 13:28:30 UTC,+0,-17452.4705036,-65438.3020204,+0,-47983.3251792,-56709.1530535,-34899.8371699,-26178.5647995,-65428.7607304,-43626.9971184,-56705.9571669,-39264.6837517,-17452.9165703,-34885.5576548,-39246.233635,-17444.6013238,-61041.1578213,-34885.3802536,-26166.2935555,-61042.4751037
2010-08-16 13:29:00 UTC,+0,-17455.7763816,-65450.6970963,+0,-47992.413601,-56719.8944509,-34906.4476379,-26183.5235736,-65441.153455,-43635.2607814,-56716.697632,-39272.1211075,-17456.2225477,-34859.5036024,-39216.9229087,-17431.5725617,-60995.5713921,-34859.3263527,-26146.750991,-60996.8874752
2010-08-16 13:29:30 UTC,-47962.3204835,-17442.2444448,-65399.9603809,+0,-47955.2119991,-56675.9267304,-34879.3890355,-26163.2258437,-65390.4263621,-43601.4351625,-56672.7337278,-39241.6778092,-17442.6902044,-34887.8851067,-39248.852011,-17445.7652047,-61045.2301333,-34887.7076919,-26168.0393253,-61046.5475227
2010-08-16 13:30:00 UTC,-48025.0212164,+0,-65485.4563629,+0,-48017.9000847,-56750.0163407,-34924.9852433,-26197.4293654,-65475.9061306,-43658.4344085,-56746.8169085,-39292.9775372,-17465.4934339,-34849.572045,-39205.7499382,-17426.6061211,-60978.1942791,-34849.3948532,-26139.3015508,-60979.5099049
2010-08-16 13:30:30 UTC,-48082.4808111,+0,-65563.8057584,-52450.3301782,-48075.348096,-56817.9128229,-34966.7700788,-26228.7738228,-65554.2406744,-43710.6691034,-56814.707504,-39339.989136,-17486.3905466,-34803.5870981,-39154.0170193,-17403.6105828,-60897.7350333,-34803.4101738,-26104.8092649,-60899.0485421
2010-08-16 13:31:00 UTC,-48114.3616268,+0,-65607.2770472,-52485.1064899,-48107.2224868,-56855.5844301,-34989.95393,-26246.1649456,-65597.7037246,-43739.6509422,-56852.375847,-39366.0729983,-17497.9850766,-34818.5086936,-39170.8037667,-17411.0723753,-60923.8431481,-34818.3316825,-26116.0016221,-60925.157344
2010-08-16 13:31:30 UTC,-48068.2464208,+0,-65544.3963655,-52434.8029852,-48061.1165756,-56801.0929167,-34956.4187761,-26221.0089011,-65534.8349613,-43697.7290707,-56797.889056,-39328.3430139,-17481.213732,-34802.7440944,-39153.0686428,-17403.1890248,-60896.2600405,-34802.567175,-26104.1769467,-60897.5735106
2010-08-16 13:32:00 UTC,-48109.6771142,-17495.8340268,-65600.8894514,-52479.9965191,-48102.5389202,-56850.0490306,-34986.5473351,-26243.6095231,-65591.3173421,-43735.3924004,-56846.8409278,-39362.2402801,-17496.2813956,-34780.5866615,-39128.1416015,+0,-60857.4914787,-34780.409871,-26087.5571487,-60858.8039286
2010-08-16 13:32:30 UTC,-48103.6391266,-17493.6381759,-65592.6563143,-52473.4101455,-48096.502148,-56842.914309,-34982.1564869,+0,-65583.0857634,-43729.9034572,-56839.7068238,-39357.3001919,-17494.0854789,-34808.2073413,-39159.2147781,+0,-60905.819011,-34808.0303901,-26108.2748066,-60907.1327325
2010-08-16 13:33:00 UTC,-48102.0123363,-17493.0465566,-65590.4380944,-52471.6356063,-48094.8756862,-56840.9920312,-34980.973479,+0,-65580.8679647,-43728.4245938,-56837.7847128,-39355.9692043,-17493.4938418,-34774.354057,-39121.1299414,+0,-60846.5863762,-34774.1773029,-26082.8822103,-60847.8985389
2010-08-16 13:33:30 UTC,-48116.9505588,-17498.4791802,-65610.8072022,-52487.9305555,-48109.8108977,-56858.6436131,-34991.8366115,+0,-65601.2332113,-43742.0044583,-56855.4347651,-39368.1911796,-17498.9266286,-34857.5677645,-39214.7450973,+0,-60992.1842811,-34857.3905262,-26145.2989625,-60993.5002753
2010-08-16 13:34:00 UTC,-48204.4693697,-17530.3073793,-65730.144036,-52583.3980498,-48197.312085,-56962.0592405,-35055.4806315,+0,-65720.5474435,-43821.565037,-56958.8414416,-39439.7962703,+0,-34839.2795283,-39194.1708897,+0,-60960.1855984,-34839.1023964,+0,-60961.5007507
2010-08-16 13:34:30 UTC,-48166.3167985,-17516.4323321,-65678.1208541,-52541.7803639,-48159.1671956,-56916.9766799,-35027.7359327,-26274.5067149,-65668.5341138,-43786.8817427,-56913.7627819,-39408.5810569,+0,-34877.7276443,-39237.4248981,-17440.6857971,-61027.4577551,-34877.5502887,+0,-61028.7746772
2010-08-16 13:35:00 UTC,-48175.0767035,-17519.6180703,-65690.0654779,-52551.3358655,-48167.9253358,-56927.3277231,-35034.1061695,-26279.2852811,-65680.4764742,-43794.8450948,-56924.1129288,-39415.7481309,+0,-34890.7788809,-39252.1074978,-17447.2122847,-61050.2933314,-34890.6014493,+0,-61051.6108541
2010-08-16 13:35:30 UTC,-48157.7657825,-17513.3225615,-65666.461061,-52532.4527222,-48150.6179005,-56906.8724661,-35021.5176002,-26269.8420992,-65656.8765277,-43779.1082848,-56903.6594423,-39401.5848891,+0,-34918.3436436,-39283.1177685,-17460.996502,-61098.5230328,-34918.1660516,+0,-61099.8418241
2010-08-16 13:36:00 UTC,-48160.6368752,-17514.3666996,-65670.3759575,-52535.5845746,-48153.4884146,-56910.2650603,-35023.6054699,-26271.4082928,-65660.7906821,-43781.7183042,-56907.0517426,-39403.9339253,-17514.8146249,-34923.8972324,-39289.3655384,-17463.7736662,-61108.2400746,-34923.7196081,+0,-61109.5591213
2010-08-16 13:36:30 UTC,-48145.9856164,+0,+0,-52519.6026512,+0,-56892.9525645,-35012.9510177,-26263.4159679,-65640.8166498,-43768.399309,-56889.7407457,+0,-17509.4862024,-34915.5486005,-39279.9733539,-17459.5987943,-61093.6325829,-34915.3710247,+0,-61094.9512455
2010-08-16 13:37:00 UTC,-48079.722812,+0,+0,-52447.3216911,+0,-56814.6538652,-34964.7644516,-26227.2693221,-65550.4807016,-43708.1618939,-56811.4488291,+0,-17485.3875073,-34929.7881145,-39295.9927621,-17466.7194997,-61118.5472729,-34929.6104559,-26199.4698373,-61119.8665909
2010-08-16 13:37:30 UTC,-48003.5814186,+0,+0,-52364.2649457,+0,-56724.6822464,-34909.3941417,-26185.7338627,-65446.6773018,-43638.9441687,-56721.4850121,+0,-17457.6961307,-34966.6424437,-39337.4537662,-17485.149118,-61183.0308112,+0,-26227.1134468,-61184.3518247
2010-08-16 13:38:00 UTC,-47931.8938384,+0,+0,-52286.0665225,+0,-56639.9734308,-34857.2626662,-26146.6279768,-65348.9457867,-43573.7752658,-56636.7835503,+0,-17431.6245319,-34979.2716033,-39351.6615309,-17491.4645386,-61205.1278872,+0,-26236.5862974,-61206.4494818
2010-08-16 13:38:30 UTC,-47907.8525474,-17422.4359428,+0,-52259.8417436,+0,-56611.5653151,-34839.7797512,-26133.5133476,-65316.1703551,-43551.9200921,-56608.3779033,+0,-17422.8811074,-34971.7894838,-39343.2441701,-17487.7229808,-61192.03652,+0,-26230.9741267,-61193.3577704
2010-08-16 13:39:00 UTC,-47915.235899,-17425.1210664,+0,-52267.8956687,+0,-56620.2897674,-34845.1489514,-26137.5409982,-65326.236059,-43558.6320624,-56617.1015972,+0,-17425.5663118,+0,-39304.161578,-17470.3505781,-61131.2520825,+0,-26204.9162938,-61132.5717345
2010-08-16 13:39:30 UTC,-47885.4000335,-17414.270576,-65295.075015,-52235.350038,+0,-56585.0345589,-34823.4522009,-26121.2654034,-65285.5608981,-43531.5092253,-56581.849453,+0,-17414.7154954,+0,-39356.7492986,-17493.7260761,+0,+0,-26239.9785032,-61214.3626017
2010-08-16 13:40:00 UTC,-47882.2742364,-17413.1338092,-65290.812814,-52231.9403478,+0,-56581.3409953,-34821.1791095,-26119.5602679,-65281.2995042,-43528.6676625,-56578.15621,+0,-17413.5786945,+0,+0,-17489.2142104,+0,+0,-26233.210905,-61198.5755839
2010-08-16 13:40:30 UTC,-47887.7456427,-17415.1236101,-65298.2733851,-52237.9086809,-47880.6522113,-56587.806221,-34825.1579364,-26122.5449434,-65288.758661,-43533.641544,-56584.6208741,-39180.6630696,-17415.5685551,+0,+0,-17468.1548302,+0,-34932.4807181,-26201.6227694,-61124.8888125
2010-08-16 13:41:00 UTC,-47921.915084,-17427.5501037,-65344.8653427,-52275.1814738,-47914.8147541,-56628.1821505,-34850.0060795,-26141.1845226,-65335.3417766,-43564.7038973,-56624.9932947,-39208.6194087,-17427.995422,+0,+0,-17442.6597333,+0,-34881.4976127,-26163.3812561,-61035.6814804
2010-08-16 13:41:30 UTC,-47977.1134069,-17447.6242273,-65420.1313649,-52335.3930432,-47970.0019373,-56693.4066195,-34890.1465042,-26171.2954478,-65410.5935194,-43614.8829394,-56690.2120992,-39253.7809043,-17448.0701486,+0,+0,+0,+0,-34929.2059384,-26199.1664157,-61119.1587899
2010-08-16 13:42:00 UTC,-48037.291843,-17469.5094814,-65502.1880535,-52401.0370344,-48030.1682367,-56764.5157875,+0,+0,-65492.6346484,-43669.5892457,+0,-39303.0169705,-17469.9560599,+0,+0,+0,+0,-34956.5180913,-26219.6527711,-61166.9480414
2010-08-16 13:42:30 UTC,-48052.1056141,-17474.8968449,-65522.3874662,-52417.1962303,-48044.9790232,+0,+0,+0,-65512.8302348,-43683.0559753,+0,-39315.1371231,-17475.343585,+0,+0,+0,+0,-34943.5336435,-26209.9133703,-61144.2285922
2010-08-16 13:43:00 UTC,-48113.639158,+0,-65606.2919213,-52484.3184056,-48106.5001654,+0,+0,+0,-65596.7187879,-43738.9941689,+0,-39365.4818975,-17497.722326,-34932.2146405,-39298.7225963,+0,+0,-34932.0369678,-26201.2899203,-61124.1123634
2010-08-16 13:43:30 UTC,+0,+0,-65719.750364,-52575.0832837,-48189.6911456,+0,+0,+0,+0,-43814.6356882,+0,-39433.5598068,-17527.9836153,-34923.5646486,-39288.9913827,+0,+0,-34923.3870263,-26194.8017544,+0
2010-08-16 13:44:00 UTC,+0,+0,-65658.0357607,-52525.7126213,-48144.4402292,+0,+0,+0,+0,-43773.491228,+0,-39396.5294977,-17511.5232851,-34916.2059044,-39280.7128187,-17459.92749,-61094.7826591,-34916.0283248,-26189.2821243,+0
2010-08-16 13:44:30 UTC,+0,+0,-65612.30276,-52489.1269771,-48110.9074841,+0,-34992.6342136,-26248.1755312,+0,-43743.0015302,+0,-39369.0885513,-17499.3255187,-34934.6461388,-39301.4580242,-17469.1488353,-61127.0472946,-34934.468452,+0,+0
2010-08-16 13:45:00 UTC,+0,-17488.362322,-65572.8749983,-52457.58542,-48081.9979217,+0,-34971.6068322,-26232.4020626,+0,-43716.7154675,+0,-39345.430907,-17488.8094666,-34941.6118216,-39309.2943953,-17472.6321405,-61139.2350589,-34941.4340942,+0,+0
2010-08-16 13:45:30 UTC,+0,-17505.1833853,-65635.9439872,-52508.0395677,-48128.2419079,+0,-35005.2424137,-26257.6334401,+0,-43758.7628813,+0,-39383.2738802,-17505.631035,-34920.2014525,-39285.2077977,-17461.9255303,-61101.7736164,-34920.0238497,+0,+0
2010-08-16 13:46:00 UTC,+0,-17499.8271564,-65615.8613112,-52491.973759,-48113.5167148,-56877.2655078,-34994.5320391,-26249.5991658,+0,-43745.3739782,-56859.8142053,-39371.2237717,+0,-34919.2387834,-39284.124798,-17461.4441314,-61100.0892479,-34919.0611862,+0,+0
2010-08-16 13:46:30 UTC,-48016.683537,-17462.0148031,-65474.0874672,-52378.5570309,-48009.5640867,-56740.1642161,-34918.9220514,-26192.8811251,+0,-43650.8548887,-56736.9656385,-39286.1559153,+0,-34920.2940803,-39285.3120037,-17461.9718502,-61101.9356866,-34920.116477,+0,+0
2010-08-16 13:47:00 UTC,-47981.9081231,-17449.3679347,-65426.6692307,-52340.6232275,-47974.7956864,-56699.0722417,-34893.6332399,-26173.9109863,+0,-43619.2416637,-56695.8772297,-39257.7037873,+0,-34915.218263,-39279.6017253,-17459.4336034,-61093.0545966,-34915.0406892,+0,+0
2010-08-16 13:47:30 UTC,-47957.4986095,-17440.4908608,-65393.3854839,-52313.9967819,-47950.3910979,-56670.2290176,-34875.8825507,-26160.5954905,-65383.8527122,-43597.05175,-56667.0365097,-39237.7327066,+0,-34917.7750721,-39282.4781274,-17460.7121784,-61097.5282109,-34917.5974834,-26190.459122,+0
2010-08-16 13:48:00 UTC,-47911.3811591,-17423.7192026,-65330.5017429,+0,-47904.2829558,-56615.7348586,-34842.3457706,-26135.4382206,-65320.9809025,-43555.1278409,-56612.5470844,-39200.0008897,+0,-34915.0709207,-39279.4359656,-17459.3599226,-61092.7967927,-34914.8933477,-26188.4307984,-61094.1154334
2010-08-16 13:48:30 UTC,-47947.4471826,-17436.835431,-65379.6797975,+0,-47940.3417001,-56658.3518642,-34868.573116,-26155.1123932,-65370.1496268,-43587.9143171,-56655.160388,-39229.5089518,-17437.2810282,-34889.364864,-39250.5167333,-17446.5051818,-61047.819246,-34889.1874407,-26169.1492581,-61049.1367034
2010-08-16 13:49:00 UTC,-47918.2674565,-17426.2235611,-65339.8915971,+0,-47911.1678627,-56623.8719729,-34847.3535113,-26139.194726,-65330.3689744,-43561.387955,-56620.6834916,-39205.635037,-17426.6688396,-34927.7199964,-39293.6661358,-17465.6853028,-61114.9287144,-34927.5423499,-26197.9185879,-61116.2479371
2010-08-16 13:49:30 UTC,-47934.2195342,+0,-65361.6431536,+0,-47927.1167208,-56642.7215637,-34858.953921,-26147.8966536,-65352.1164042,-43575.889482,-56639.5314449,-39218.6865146,-17432.4703491,-34891.6099378,-39253.0424342,-17447.6278684,-61051.7474208,-34891.4325013,-26170.8332381,-61053.0649817
2010-08-16 13:50:00 UTC,-47946.9385066,+0,-65378.986189,+0,-47939.8331264,-56657.7507927,-34868.2032049,-26154.8349084,-65369.4561494,-43587.4518959,-56654.5593686,-39229.0927695,-17437.0960312,-34890.0760366,-39251.3168002,-17446.8608157,-61049.0635742,-34889.8986091,-26169.682693,-61050.3810645
2010-08-16 13:50:30 UTC,-47913.6911238,+0,-65333.6515101,+0,-47906.5924547,-56618.4644026,-34844.0255855,-26136.6983163,-65324.1300728,-43557.2277564,-56615.2763914,-39201.8908286,-17425.004502,-34947.7942021,-39316.2495538,-17475.7237425,-61150.0522885,-34947.6164387,-26212.9758018,-61151.3724349
2010-08-16 13:51:00 UTC,-47905.0106643,+0,-65321.8152149,+0,-47897.9137479,-56608.2072372,-34837.7131236,-26131.9630877,-65312.2960241,-43549.3366266,-56605.0201174,-39194.7887555,-17421.8475608,-34945.0775674,-39313.1933483,-17474.3652442,-61145.2990283,-34944.8998198,-26210.9381147,-61146.6190498
2010-08-16 13:51:30 UTC,-47916.1576874,-17425.4562958,-65337.0148077,+0,-47909.0585189,-56621.3789877,-34845.8192792,-26138.0438379,-65327.4927302,-43559.4700309,-56618.1907228,-39203.9088917,-17425.9015512,-34977.8514092,-39350.063817,+0,-61202.642992,-34977.6734709,-26235.5210415,-61203.9645212
2010-08-16 13:52:00 UTC,-47909.8465893,-17423.1611215,-65328.4092703,-52262.0168889,-47902.7486953,-56613.9215513,-34841.2298256,-26134.6011063,-65318.8888263,-43553.7328122,-56610.7339345,-39198.745354,-17423.606308,-34989.0878395,-39362.7047657,+0,-61222.3032283,-34988.9098359,-26243.9492368,-61223.6252745
2010-08-16 13:52:30 UTC,-47927.6340982,-17429.6299529,-65352.6635409,-52281.419903,-47920.5326145,-56634.9399589,-34854.1649678,+0,-65343.138496,-43569.9028714,-56631.7505163,-39213.2985224,-17430.0753337,-34978.1608987,-39350.4119917,+0,-61203.1845024,-34977.9829587,-26235.7531825,-61204.5060458
2010-08-16 13:53:00 UTC,-47915.9068536,-17425.3650743,-65336.6727818,-52268.6275609,-47908.8077359,-56621.082593,-34845.636872,+0,-65327.1507694,+0,-56617.8943538,-39203.7036675,-17425.810327,-35016.4869807,-39393.5287134,+0,-61270.2431514,-35016.3088177,-26264.5007199,-61271.5664579
2010-08-16 13:53:30 UTC,-47926.0148326,-17429.0410702,-65350.4555812,-52279.6535719,-47918.9136758,-56633.0265724,-34852.9874319,+0,-65340.9309553,+0,-56629.837296,-39211.9736913,-17429.4864333,-35029.6246695,-39408.308572,+0,-61293.2299965,-35029.4464301,-26274.3550064,-61294.5539071
2010-08-16 13:54:00 UTC,-48001.978643,-17456.6670348,-65454.0365156,-52362.5166019,-47994.8621582,-56722.7883444,-34908.2285972,+0,-65444.4922408,+0,-56719.5912743,-39274.1248427,-17457.1132276,-35036.3748163,-39415.902466,-17520.0199452,-61305.0406412,-35036.1965376,-26279.4181405,-61306.3648624
2010-08-16 13:54:30 UTC,-47985.4151007,-17450.6433265,-65431.4511928,-52344.448718,-47978.3019576,-56703.2162231,-34896.1835274,-26175.8240574,-65421.9112021,+0,-56700.0208518,-39260.5730838,-17451.0893383,-35049.5008485,-39430.6692109,-17526.5838345,-61328.007091,-35049.3224933,-26289.2636834,-61329.3319158
2010-08-16 13:55:00 UTC,-48004.8384691,-17457.7070752,-65457.93605,-52365.6361648,-47997.7214082,-56726.1676262,-34910.3082737,-26186.4195891,-65448.3910367,+0,-56722.9702632,+0,-17458.1532992,-34990.7419395,-39364.565623,-17497.2004702,-61225.1973854,-34990.5639263,+0,-61226.5195077
2010-08-16 13:55:30 UTC,-48048.3480555,-17473.5303239,-65517.2638222,-52413.0973997,-48041.22222,-56777.5802361,-34941.9486088,-26210.1542572,-65507.7075591,+0,-56774.3784133,+0,-17473.9770232,-34967.6832769,-39338.6247002,-17485.6696039,-61184.8519435,-34967.5053978,+0,-61186.1730049
2010-08-16 13:56:00 UTC,-48035.1296221,+0,-65499.2397438,-52398.6784356,-48028.0064525,-56761.9608244,-34932.3361142,-26202.9435443,-65489.6868989,+0,-56758.7603563,+0,-17469.1696953,-34978.8807078,-39351.2217747,-17491.2690648,-61204.4439422,-34978.7027635,+0,-61205.7655189
2010-08-16 13:56:30 UTC,-48044.0435312,+0,+0,-52408.401928,-48036.9185641,-56772.4938441,-34938.8183426,-26207.8061204,-65501.8392114,-43675.7269913,-56769.2924625,+0,-17472.411538,-34958.4854358,-39328.2771579,-17481.070071,-61168.7586008,-34958.3076102,+0,-61170.079239
2010-08-16 13:57:00 UTC,-48080.2683326,+0,+0,-52447.9167572,-48073.1360642,-56815.2984734,-34965.1611562,-26227.566906,-65551.2244085,-43708.6578094,-56812.0933813,+0,-17485.5859043,-34941.1045528,-39308.7237194,-17472.3784723,-61138.3474969,+0,+0,-61139.6673355
2010-08-16 13:57:30 UTC,-48120.2113342,+0,+0,-52491.4874825,-48113.0710157,-56862.4966713,-34994.2078598,-26249.3559862,-65605.678619,-43744.9687258,-56859.2874894,+0,-17500.1125192,-34922.9195349,-39288.2656318,-17463.2847522,-61106.5294109,+0,+0,-61107.8484126
2010-08-16 13:58:00 UTC,-48124.7789387,-17501.3261478,+0,-52496.4699294,-48117.6377018,-56867.8939319,-34997.5294399,-26251.8476336,-65611.9056288,-43749.1209904,-56864.6842833,+0,-17501.7736815,-34888.8959949,-39249.989257,-17446.2707164,-61046.9988701,+0,-26168.7975702,-61048.3163062
2010-08-16 13:58:30 UTC,-48093.6670317,-17490.0115973,+0,-52462.53236,-48086.5320632,-56831.1308957,-34974.9047415,-26234.8759541,-65569.4908279,-43720.8381419,-56827.9244318,-39349.1413433,+0,-34891.6567702,-39253.0951205,-17447.6512878,-61051.8293627,+0,-26170.8683661,-61053.1469258
2010-08-16 13:59:00 UTC,-48176.2124118,-17520.0310965,+0,-52552.5747215,-48169.0608147,-56928.6697194,-35034.9320608,-26279.904815,-65682.0247819,-43795.8775312,-56925.4548088,-39416.6773311,+0,-34850.0669297,-39206.3066819,-17426.8535965,-60979.0601715,+0,-26139.6727529,-60980.3758203
2010-08-16 13:59:30 UTC,-48119.8284444,-17499.5257883,-65614.7313621,-52491.0698186,-48112.6882048,-56862.0442357,-34993.9294214,-26249.1471176,-65605.1566296,-43744.6206529,-56858.8350937,-39370.5457734,+0,-34856.1949202,-39213.2006518,-17429.9180002,-60989.7822346,+0,-26144.2692223,-60991.0981654
2010-08-16 14:00:00 UTC,-48106.3153343,-17494.6114395,-65596.3054747,-52476.3294134,-48099.1778169,-56846.0766203,+0,-26241.7756579,-65586.7342328,-43732.3363129,-56842.8688613,-39359.4897795,+0,-34830.0964304,-39183.8399337,-17416.867016,-60944.1180558,-34829.9193519,-26124.6933258,-60945.4327852
2010-08-16 14:00:30 UTC,-48131.7034416,-17503.8444005,-65630.9235896,-52504.0233327,-48124.5608085,-56876.0761919,+0,-26255.6249802,-65621.3457876,-43755.4158365,-56872.8658342,-39380.261516,+0,+0,-39174.0338837,-17412.5081781,-60928.8668896,-34821.2028891,-26118.1552626,-60930.1812176
2010-08-16 14:01:00 UTC,-48139.0840194,-17506.5285148,-65640.987424,-52512.0742338,-48131.9399004,-56884.7973699,+0,-26259.6511169,-65631.4077165,-43762.125286,-56881.5862573,-39386.3294861,-17506.9762048,+0,-39183.6353529,-17416.7760789,-60943.7998746,-34829.7375028,-26124.5569242,-60945.1145957
2010-08-16 14:01:30 UTC,+0,-17473.5637156,-65517.3890238,-52413.1975591,-48041.3140225,-56777.6887352,+0,-26210.2143402,-65507.8327396,-43679.7235678,-56774.4869036,-39312.1672409,-17474.0104158,+0,-39238.9446713,-17441.3613437,-61029.8852819,-34878.9011942,-26161.4337292,-61031.138415
2010-08-16 14:02:00 UTC,+0,-17444.694391,-65409.1875607,-52326.6051113,-47961.9473191,-56683.8870508,+0,-26166.9106943,-65399.6104615,-43607.5592635,-56680.6933572,-39247.218756,-17445.1402242,+0,-39272.2312495,+0,-61081.6553897,-34908.4891749,-26183.6271431,-61082.909777
2010-08-16 14:02:30 UTC,+0,+0,-65505.7257446,-52403.8339619,-48032.7317739,+0,+0,+0,-65496.1302186,-43671.9201453,-56764.3446208,-39305.1440946,-17470.8885637,+0,-39279.382586,+0,-61092.7777546,-34914.8458993,-26188.395208,-61094.0324113
2010-08-16 14:03:00 UTC,+0,+0,-65433.515836,-52346.1046248,-47979.78548,+0,-34897.2625679,+0,-65423.934093,-43623.7786407,-56701.7740408,-39261.8163327,-17451.6289798,+0,-39292.8053532,+0,-61113.6539797,-34926.777212,-26197.3446718,-61114.9091422
2010-08-16 14:03:30 UTC,+0,+0,-65320.0046237,-52255.2975231,-47896.5559426,+0,-34836.7255234,+0,-65310.4445575,-43548.10204,-56603.4154977,-39193.7067519,-17421.3536498,+0,-39332.6283992,+0,+0,-34962.1753686,-26223.8961936,-61176.8468222
2010-08-16 14:04:00 UTC,+0,+0,-65354.5723609,-52282.9511436,-47921.9019546,+0,-34855.1979676,+0,-65345.0056906,-43571.147947,-56633.3687674,-39214.4482632,-17430.5734414,+0,-39340.5549737,+0,+0,-34969.2211914,-26229.1811382,-61189.2477047
2010-08-16 14:04:30 UTC,-47879.2695331,-17412.0410804,-65286.7569167,-52228.699905,+0,+0,-34819.0310112,-26117.9311148,-65277.2032009,-43525.9361823,-56574.6060463,-39173.7572927,-17412.4859329,-35003.0505695,-39378.412793,-17503.3556044,+0,-35002.8724846,-26254.4223685,-61248.128963
2010-08-16 14:05:00 UTC,-47870.901508,-17408.997858,-65275.3466287,-52219.5718625,+0,+0,-34812.9457399,-26113.3663172,-65265.7950927,-43518.3290766,-56564.7189247,-39166.9108334,-17409.4426191,-35004.7622673,-39380.3384477,-17504.2115671,+0,-35004.5841725,-26255.7062747,-61251.1239847
2010-08-16 14:05:30 UTC,-47916.321361,-17425.5158194,-65337.2792342,-52269.116927,+0,+0,-34845.9752931,-26138.1430637,-65327.7158667,-43559.6188214,-56618.3841095,-39204.0719527,-17425.9610766,-34996.7774466,-39371.3555495,-17500.2186252,+0,-34996.5993982,+0,-61237.1526476
2010-08-16 14:06:00 UTC,-47937.5730799,-17433.2444894,-65366.2571868,-52292.298812,+0,+0,-34861.4296543,-26149.7359774,-65356.6882856,-43578.9380839,-56643.4937802,-39221.4594523,-17433.6899787,-34980.7679019,-39353.3448621,-17492.2127874,+0,-34980.5899467,+0,-61209.1401528
2010-08-16 14:06:30 UTC,-47941.8351303,-17434.7944808,-65372.0687399,-52296.9479589,+0,-56651.7204465,-34864.5290397,-26152.0609461,-65362.4987291,-43582.8125786,-56648.5295463,-39224.9465302,-17435.2400167,-34973.8047607,-39345.5113501,-17488.7307531,+0,-34973.626846,+0,-61196.9564867
2010-08-16 14:07:00 UTC,-47939.4322282,-17433.920611,-65368.7922432,-52294.3268154,+0,-56648.8810842,-34862.7816366,-26150.7501517,-65359.2228575,-43580.6281766,-56645.6904303,-39222.9805499,-17434.3661206,-34984.5119948,-39357.5569548,-17494.0850832,+0,-34984.3340177,+0,-61215.6913302
2010-08-16 14:07:30 UTC,-47995.3909563,-17454.2712729,-65445.0952171,-52355.3679392,+0,-56715.004079,-34903.4751179,-26181.275904,-65435.5112623,-43631.4984793,-56711.8076845,-39268.7642529,-17454.7173938,-34998.4485829,-39373.2355726,-17501.0543047,+0,-34998.2705249,+0,-61240.0766967
2010-08-16 14:08:00 UTC,-47996.3600894,-17454.6237201,-65446.4166866,-52356.4250931,+0,-56716.1492446,-34904.1798767,-26181.8045706,-65436.8324801,-43632.3794875,-56712.9527509,-39269.5571677,-17455.0698515,-34972.0876848,-39343.5796452,-17487.8721012,-61192.6224669,-34971.9097801,+0,-61193.9520545
2010-08-16 14:08:30 UTC,-48067.2012841,-17480.386728,-65543.0127686,-52433.700371,-48060.0716488,-56799.8579419,-34955.6959697,-26220.4487782,-65533.4101272,-43696.7789699,-56796.654188,-39327.5172475,-17480.8336331,-34922.3263256,-39287.5982732,-17462.9881082,-61105.5554877,-34922.1487104,-26193.8729158,-61106.8827622
2010-08-16 14:09:00 UTC,-48066.3269797,-17480.0687671,-65541.8206045,-52432.7466595,-48059.1975221,-56798.8248315,-34955.0601713,-26219.9718406,-65532.2181927,-43696.0102948,-56795.6211676,-39326.8019185,-17480.5156625,-34914.9823507,-39279.3363247,-17459.3156318,-61092.7058045,-34914.8047783,-26188.3643641,-61094.0327376
