# file...... Output/Qh/house_Qh_file_017.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_2B_tm_2_B_2_Meter_38_321:Qh,house_2_3B_tm_2_B_3_Meter_38_322:Qh,house_2_4B_tm_2_B_4_Meter_38_323:Qh,house_2_5B_tm_2_B_5_Meter_38_324:Qh,house_2_6B_tm_2_B_6_Meter_38_325:Qh,house_2_7B_tm_2_B_7_Meter_38_326:Qh,house_2_8B_tm_2_B_8_Meter_38_327:Qh,house_2_1B_tm_2_B_1_Meter_39_328:Qh,house_2_2B_tm_2_B_2_Meter_39_329:Qh,house_2_3B_tm_2_B_3_Meter_39_330:Qh,house_2_4B_tm_2_B_4_Meter_39_331:Qh,house_2_5B_tm_2_B_5_Meter_39_332:Qh,house_2_6B_tm_2_B_6_Meter_39_333:Qh,house_2_7B_tm_2_B_7_Meter_39_334:Qh,house_2_8B_tm_2_B_8_Meter_39_335:Qh,house_2_1C_tm_2_C_1_Meter_41_336:Qh,house_2_2C_tm_2_C_2_Meter_41_337:Qh,house_2_3C_tm_2_C_3_Meter_41_338:Qh,house_2_4C_tm_2_C_4_Meter_41_339:Qh,house_2_5C_tm_2_C_5_Meter_41_340:Qh
2010-08-16 15:15:00 UTC,+0,-26102.7291483,-39152.9578863,+0,-56544.1449798,-26101.4239911,-52202.4545803,-30442.7134807,+0,-56528.2850536,-52178.1600962,-21745.3422225,-26093.9274654,-47831.4765349,-47835.2709214,+0,-38948.2096884,-56249.9604217,-30293.0589625,-43271.8712954
2010-08-16 15:15:30 UTC,+0,-26089.2466414,-39132.7481172,+0,-56514.9598008,-26087.9511972,-52175.509008,-30427.0037975,+0,-56499.1152203,-52151.2355167,-21734.1206159,-26080.4618564,-47806.7943521,-47810.5864202,-43256.4852403,-38934.8238249,-56230.629224,-30282.6477569,-43256.9999089
2010-08-16 15:16:00 UTC,+0,-26070.809948,+0,+0,-56475.0243096,-26069.5157213,-52138.6380769,-30404.809808,+0,-56457.9052898,-52113.1975885,-21718.2671948,-26061.4382018,-47771.9243879,-47775.7131803,-43261.0103892,-38938.8970368,-56236.5115538,-30285.815804,-43261.5251536
2010-08-16 15:16:30 UTC,-47804.0185953,-26079.6771219,+0,-43461.3052074,-56494.2313836,+0,-52156.3524872,-30416.3030595,+0,-56479.2460265,-52132.8956902,-21726.4769561,-26071.2896819,-47789.9819463,-47793.7724351,-43264.4025097,-38941.9503785,-56240.9210378,-30288.1906204,-43264.917346
2010-08-16 15:17:00 UTC,-47781.0865621,-26067.1658856,+0,-43440.4560792,-56467.1309512,+0,-52131.3316991,-30401.7139352,+0,-56452.1568544,-52107.8916205,-21716.0557773,-26058.7845637,-47767.0603239,-47770.8486596,-43259.8926293,-38937.8909104,-56235.0585556,-30285.0332629,-43260.40737
2010-08-16 15:17:30 UTC,-47776.3885144,-26064.6027293,+0,-43436.1847528,-56461.5789305,+0,-52126.2057317,-30398.7250849,+0,-56446.6071396,-52102.7690773,-21713.9208074,-26056.2226604,-47762.3644083,-47766.152303,-43265.2748832,+0,-56242.0550534,-30288.8013672,-43265.789738
2010-08-16 15:18:00 UTC,-47771.6492825,-26062.0171037,+0,-43431.8759828,-56455.9782395,+0,-52121.0348286,-30395.7075426,+0,-56441.0041494,-52097.5973594,-21711.7578912,-26053.6361635,-47757.6234134,-47761.4108627,-43254.7071041,+0,-56228.3177898,-30281.4028876,-43255.221735
2010-08-16 15:18:30 UTC,-47788.4429601,-26071.179382,+0,-43447.1442992,-56475.8245356,+0,-52139.3581516,-30404.3971656,-47771.6958091,-56457.1390926,-52112.4903669,-21717.9649843,-26061.0845039,-47771.2760668,-47775.0647984,-43249.9997732,+0,-56222.1986379,-30278.1072953,-43250.5143044
2010-08-16 15:19:00 UTC,-47812.990304,-26084.5718978,-39125.7362641,-43469.4620203,-56504.8338969,-26083.2767623,-52166.1413801,-30422.2483733,-47799.7427246,-56490.2853205,-52143.0410373,-21730.7162977,+0,-47799.3228935,-47803.1142597,-43238.5784422,+0,-56207.3518257,-30270.1112455,-43239.0927313
2010-08-16 15:19:30 UTC,-47836.8571509,-26097.5931485,-39145.2674094,-43491.1610534,-56533.0390663,-26096.2971532,-52192.1821283,-30437.4297179,-47823.5948865,-56518.4741312,-52169.0600608,-21741.5604985,+0,-47823.1749797,-47826.9685864,-43236.2863872,+0,-56204.3723385,-30268.5065824,-43236.8006277
2010-08-16 15:20:00 UTC,-47845.7615681,-26102.4512115,-39152.5542315,-43499.2566869,-56543.5620566,-26101.1426574,-52201.8976003,-30443.0960152,-47832.4974868,-56528.9953457,-52178.7714223,-21745.6079968,+0,-47832.0775517,-47835.8719946,-43219.4745921,+0,-56182.5183562,-30256.73668,-43219.9884762
2010-08-16 15:20:30 UTC,-47826.0518378,+0,-39136.425232,-43481.3372877,-56520.2695314,-26090.3902768,-52180.3929029,-30430.0943338,-47812.0696214,-56504.8534311,-52156.4876393,-21736.3207881,+0,-47811.6497919,-47815.4424222,-43209.070171,+0,-56168.9933425,-30249.4527379,-43209.5838957
2010-08-16 15:21:00 UTC,-47818.9122415,+0,-39130.58263,-43474.8461774,-56511.832157,-26086.4953238,-52172.6029998,+0,-47808.3551436,-56500.4636106,-52152.4357179,+0,+0,-47807.935326,-47811.7276075,-43209.1639185,-38897.4428223,-56169.1152066,-30249.5183704,-43209.6776452
2010-08-16 15:21:30 UTC,-47813.2972458,+0,-39125.9876661,-43469.7411889,-56505.1965127,-26083.4321051,-52166.4765646,+0,-47802.7420417,-56493.8299702,-52146.312691,+0,+0,-47802.322242,-47806.1139961,-43210.789752,-38893.677425,-56171.2286595,-30250.6566129,-43211.3035131
2010-08-16 15:22:00 UTC,-47754.2753264,+0,-39077.6877917,-43416.0802006,-56435.4460672,-26051.2331409,-52102.0786578,+0,-47742.03298,-56422.0831717,-52080.0884857,+0,-26044.8920439,-47741.6133722,-47745.3994238,-43229.2578638,-38910.3010721,-56195.2357202,-30263.5860995,-43229.7720165
2010-08-16 15:22:30 UTC,-47737.6218395,+0,-39064.0596111,-43400.939341,-56415.765445,-26042.147956,-52083.9082937,+0,-47725.3860977,-56402.4096587,-52061.9293101,+0,-26035.8102072,-47724.9665423,-47728.7510299,-43231.0865328,-38911.9471064,-56197.6128429,-30264.8663467,-43231.6007242
2010-08-16 15:23:00 UTC,-47742.6998011,-26046.2230548,-39068.2151,-43405.5560741,-56421.766437,-26044.9181999,+0,+0,-47729.7392079,-56407.5542238,-52066.6778804,+0,-26038.1850806,-47729.3196388,-47733.1045354,-43263.9795665,-38941.5550145,-56240.3711432,-30287.8946899,-43264.4944549
2010-08-16 15:23:30 UTC,-47715.818963,-26031.5574323,-39046.2174897,-43381.1168084,-56389.9994193,-26030.2535603,+0,+0,-47705.9952152,-56379.4932487,-52040.7768545,+0,-26025.2313597,-47705.5757207,+0,-43315.4833839,-38987.9149887,-56307.321967,-30323.952401,-43315.9993624
2010-08-16 15:24:00 UTC,-47697.0294509,-26021.3062678,-39030.8413185,-43364.0339377,-56367.7945029,+0,+0,-30347.9974478,-47683.0831468,-56352.415453,-52015.7833297,-21677.6780813,-26012.7315015,-47682.663724,+0,-43328.7563861,-38999.862375,-56324.5758034,+0,-43329.2726452
2010-08-16 15:24:30 UTC,-47708.411225,-26027.5159254,-39040.1554563,-43374.3819112,-56381.2451631,+0,+0,-30355.2383003,-47694.4596075,-56365.8603098,-52028.1932897,-21682.8503018,-26018.9380186,-47694.0401491,+0,-43321.830863,-38993.6285252,-56315.57318,+0,-43322.3469757
2010-08-16 15:25:00 UTC,-47686.6383192,-26015.6370835,-39022.3378606,-43354.5866268,-56355.5145563,+0,+0,-30341.3868204,-47672.6968645,-56340.1408024,-52004.4535014,-21672.9560374,-26007.0651835,-47672.2774741,+0,-43354.4866912,-39023.0229141,-56358.0231331,+0,-43355.0034943
2010-08-16 15:25:30 UTC,-47677.681437,-26010.750576,-39015.0083221,-43346.4433989,-56344.9294464,+0,+0,-30335.6880134,-47663.7429094,-56329.5589116,-51994.6859834,-21668.8853516,-26002.1804562,-47663.3235877,+0,-43315.6304278,-38988.0475756,-56307.5130107,+0,-43316.1464697
2010-08-16 15:26:00 UTC,+0,-26019.2726443,-39027.7909458,-43360.6448475,-56363.3889885,+0,+0,-30344.7837873,-47678.0337279,-56346.4479964,-52010.275057,-21675.3825629,-26009.9769244,-47677.6143616,+0,-43321.8343149,-38993.631861,-56315.5775657,+0,-43322.350488
2010-08-16 15:26:30 UTC,+0,-26014.876607,-39021.1971368,-43353.3191497,-56353.866789,+0,-52026.7600284,-30342.1595168,-47673.9106073,+0,-52005.7773699,-21673.5080176,-26007.7275235,-47673.4912539,+0,-43360.1455541,-39028.1168367,-56365.3790989,+0,+0
2010-08-16 15:27:00 UTC,+0,-26035.1027866,-39051.5352702,-43387.0247061,-56397.6784566,-26033.7986104,-52067.2096638,-30366.2061008,-47711.6913813,+0,-52046.990354,-21690.684757,-26028.3391208,-47711.2719095,+0,-43353.6982841,-39022.3134758,-56356.9981659,-30350.7067369,+0
2010-08-16 15:27:30 UTC,+0,-26037.3187375,-39054.8590722,-43390.7174382,-56402.4783998,-26036.0144129,-52071.6412672,-30368.790332,-47715.7515947,+0,-52051.4194192,-21692.5307017,-26030.5542018,-47715.3321101,+0,-43301.1528996,-38975.0159628,-56288.6933873,-30313.9198295,+0
2010-08-16 15:28:00 UTC,+0,-26061.3456698,-39090.8981219,-43430.7566932,-56454.5228342,-26060.0397354,-52119.6918968,-30394.8173355,-47756.6439057,+0,-52096.0266107,-21711.122076,-26052.8633209,-47756.2242923,-47760.0118218,-43303.3156416,-38976.9627051,-56291.5047781,-30315.4339605,+0
2010-08-16 15:28:30 UTC,+0,+0,-39114.0124428,-43456.4366216,-56487.9025114,-26075.4488271,-52150.5100698,-30413.4137327,-47785.8616256,+0,-52127.8986284,-21724.4056865,+0,-47785.4419198,-47789.2321936,-43303.5269469,-38977.1529065,-56291.779458,-30315.5818947,+0
2010-08-16 15:29:00 UTC,-47755.2106981,+0,-39078.4534597,-43416.9307181,-56436.5513447,-26051.7435393,-52103.0995101,-30386.6128549,-47743.7534409,+0,-52081.9651058,-21705.2615254,+0,-47743.3338683,-47747.1201866,-43292.4488297,-38967.1811949,-56277.3787958,-30307.8261291,+0
2010-08-16 15:29:30 UTC,-47769.5848489,+0,-39090.2163729,-43429.9992724,-56453.5383119,-26059.5852495,-52118.7829253,-30395.7582116,-47758.1221625,+0,-52097.6391604,-21711.7941542,+0,-47757.7025445,-47761.4902129,-43262.3296843,-38940.0701404,-56238.226327,-30286.7397806,+0
2010-08-16 15:30:00 UTC,-47769.5315448,+0,-39090.1727515,-43429.9508096,-56453.4753187,-26059.5561694,-52118.7247653,-30395.7242969,-47758.0688782,+0,-52097.5810357,-21711.7699285,+0,-47757.6492604,-47761.4369234,-43258.3136315,-38936.4551832,-56233.0057809,-30283.9281508,+0
2010-08-16 15:30:30 UTC,-47765.304892,+0,-39086.7141377,-43426.1081661,-56448.4802618,-26057.2504635,-52114.1134102,-30393.802456,-47755.049103,+0,-52094.2867917,-21710.3971707,+0,-47754.6295348,-47758.4170188,-43235.9575235,-38916.3320737,-56203.9445367,-30268.2768551,-43236.4719388
2010-08-16 15:31:00 UTC,-47761.8429161,-26056.6674953,-39083.8810716,-43422.9606397,-56444.388996,-26055.3618086,-52110.3361017,-30389.7049654,-47748.6113329,-56429.8575902,-52087.2641794,-21707.4702882,+0,-47748.191785,-47751.9786643,-43238.5667161,-38918.6806785,-56207.3362774,-30270.1035453,-43239.0811867
2010-08-16 15:31:30 UTC,-47755.9624518,-26053.4592373,-39079.0688646,-43417.6142949,-56437.4396285,-26052.1537654,-52103.9200175,-30384.8768241,-47741.0256015,-56420.8926692,-52078.9893187,-21704.021494,-26044.3428046,-47740.6060776,-47744.3922443,-43272.2197291,-38948.9726635,-56251.0824898,-30293.6639476,-43272.7349124
2010-08-16 15:32:00 UTC,-47791.5790987,-26072.8909326,-39108.2153171,-43449.9958998,-56479.530381,+0,-52142.780792,-30407.0738355,-47775.9004241,-56462.1082109,-52117.0323612,-21719.8770627,-26063.369035,-47775.4807899,-47779.2702324,+0,-38932.9937135,-56228.0064669,-30281.2358915,-43254.9826522
2010-08-16 15:32:30 UTC,-47759.6133563,-26055.4510942,-39082.0565382,-43420.9335897,-56441.7541649,+0,-52107.9034632,-30388.7318762,-47747.0824645,-56428.0507526,-52085.5964202,-21706.7752,-26047.6471733,+0,-47750.4496571,+0,-38958.229092,-56264.4501747,-30300.8633827,-43283.0186002
2010-08-16 15:33:00 UTC,-47783.3857827,-26068.4208314,-39101.5104161,+0,-56469.8477503,+0,-52133.8411914,+0,-47773.0561863,-56458.7468519,-52113.9297372,+0,-26061.8173391,+0,-47776.4257366,+0,-38944.4096019,-56244.4927382,-30290.1149043,-43267.6654519
2010-08-16 15:33:30 UTC,-47756.4131886,-26053.7051497,-39079.4377194,+0,-56437.9722966,+0,-52104.4118093,+0,-47746.0927166,-56426.881055,-52084.5167583,+0,-26047.1072086,+0,-47749.4598193,+0,-38969.4638301,-56280.6748385,-30309.6015011,-43295.5001463
2010-08-16 15:34:00 UTC,-47727.4126867,-26037.8830837,-39055.7055086,+0,-56403.7003192,+0,-52072.7698076,+0,-47717.1020281,-56392.6194632,-52052.8923975,+0,-26031.2911126,+0,-47720.4664988,+0,-38938.4807237,-56235.9305401,-30285.5035605,-43261.0785991
2010-08-16 15:34:30 UTC,-47727.9616531,-26038.1825882,-39056.1547486,+0,-56404.3490722,+0,-52073.3687763,+0,-47717.6508086,-56393.2680196,-52053.4910323,+0,-26031.5905041,+0,-47721.0153292,+0,-38972.0329296,-56284.3850074,-30311.599687,-43298.3543592
2010-08-16 15:35:00 UTC,-47729.6891366,-26039.125067,-39057.5684138,+0,-56406.3905636,-26037.8205555,-52075.253607,+0,-47720.1003821,-56396.162959,-52056.1631384,+0,-26032.9268879,+0,-47723.465125,+0,+0,-56292.3126044,-30315.8692536,-43304.4530167
2010-08-16 15:35:30 UTC,-47717.1027435,-26032.2583715,+0,+0,-56391.5162019,-26030.9542549,-52061.521065,+0,-47706.4335454,-56380.0113199,-52041.2545971,+0,-26025.4710084,+0,-47709.7971908,+0,+0,-56289.4212893,-30314.3122978,-43302.2288797
2010-08-16 15:36:00 UTC,-47682.2085554,-26013.220833,+0,+0,-56350.2792327,-26011.9179923,-52023.4485514,-30336.5026446,-47665.0222664,-56331.0709042,-51996.0812929,-21669.4673202,-26002.8787613,-47664.6030212,-47668.3821513,-43297.3746206,+0,-56283.7817276,-30311.2749987,-43297.8903954
2010-08-16 15:36:30 UTC,-47693.4689572,+0,+0,+0,-56363.5864585,-26018.06102,-52035.734603,-30343.2063406,-47675.5547741,-56343.5183659,-52007.5706307,-21674.2558439,-26008.6248532,-47675.135496,-47678.9156154,-43259.2625051,+0,-56234.23904,-30284.5927894,-43259.7774734
2010-08-16 15:37:00 UTC,-47691.1485151,+0,+0,-43358.6874777,-56360.8442253,-26016.7951201,-52033.2028042,-30342.4954936,-47674.4379273,-56342.1984611,-52006.3523235,-21673.748078,-26008.0155487,-47674.0186527,-47677.7986672,-43263.6121978,+0,-56239.8932908,-30287.6380001,-43264.1272583
2010-08-16 15:37:30 UTC,-47711.8533694,+0,+0,-43377.5117211,-56385.3126393,-26028.0904982,-52055.7935534,-30355.6662736,-47695.1311895,-56366.6540413,-52028.9254738,-21683.1561109,-26019.3049198,-47694.71185,-47698.4938086,-43236.2976578,+0,-56204.3865842,-30268.5151489,-43236.8121398
2010-08-16 15:38:00 UTC,-47720.2374986,+0,+0,-43385.1343242,-56395.2207672,-26032.664397,-52064.941348,-30362.0852403,-47705.2163451,-56378.572816,-52039.9268197,-21687.7412494,+0,-47704.7969739,-47708.57988,-43225.3156825,+0,-56190.1108989,-30260.8266914,-43225.8299318
2010-08-16 15:38:30 UTC,-47714.0852847,+0,-39044.7994038,-43379.5409125,-56387.950254,-26029.3081027,-52058.2287616,-30358.8609969,-47700.1505774,-56372.5860225,-52034.4008502,-21685.4381369,+0,-47699.7312221,-47703.5136521,-43233.2632782,-38913.9071359,-56200.4421344,-30266.3907862,-43233.7776959
2010-08-16 15:39:00 UTC,-47727.4424217,-26037.899483,-39055.730056,-43391.6848278,-56403.7353427,-26036.5949886,-52072.8025288,-30367.8186748,-47714.2244274,-56389.2186908,-52049.7532453,-21691.8367046,+0,-47713.8050279,-47717.5887801,-43218.2814279,-38900.4215678,-56180.9669332,-30255.9020246,-43218.7955282
2010-08-16 15:39:30 UTC,-47743.1968769,-26046.4947839,-39068.6225248,-43406.0083142,-56422.3535147,-26045.1897135,-52089.9919731,-30377.8417513,-47729.9721777,-56407.8295973,-52066.9316071,-21698.9962982,+0,-47729.5527286,-47733.3379604,-43206.1125649,-38889.4680453,-56165.1483894,-30247.3826293,-43206.6264073
2010-08-16 15:40:00 UTC,+0,-26044.11754,-39065.0567923,-43402.0467983,-56417.204197,-26042.8126289,-52085.2378054,-30374.2259113,-47724.291153,-56401.1156847,-52060.7344871,-21696.413464,+0,-47723.8717218,-47727.6564198,-43198.5729636,-38882.6814463,-56155.3475138,-30242.1041702,-43199.0866461
2010-08-16 15:40:30 UTC,+0,-26051.2693377,-39075.7840372,-43413.9645956,-56432.6951212,+0,+0,-30380.0964688,-47733.5144052,-56412.0158654,-52070.7954965,-21700.6069013,-26040.2453508,-47733.0949843,-47736.8806514,-43156.3133822,-38844.6426762,-56100.4133563,-30212.5184902,-43156.8262275
2010-08-16 15:41:00 UTC,+0,-26038.9920151,-39057.3687424,-43393.5052689,-56406.1013672,+0,+0,-30365.7826691,-47711.0252872,-56385.4379185,-52046.2633443,-21690.3823971,-26027.9762372,-47710.6059373,-47714.3894917,-43151.1699211,-38840.0129076,-56093.7272702,+0,-43151.6826572
2010-08-16 15:41:30 UTC,+0,-26047.7617701,-39070.5228827,-43408.1194716,-56425.0974227,+0,+0,-30376.0070898,-47727.0893796,-56404.4226823,-52063.7867864,-21697.6858131,-26036.7401281,-47726.669979,-47730.4550426,-43151.7779882,-38840.5602449,-56094.5177088,+0,-43152.2907371
2010-08-16 15:42:00 UTC,+0,-26032.3203194,-39047.3615734,-43382.3873399,-56391.6498912,+0,+0,-30358.0043193,-47698.8043375,-56370.9950331,-52032.932177,-21684.8262365,-26021.3090028,-47698.385026,-47702.1674325,-43149.4004997,-38838.4202033,-56091.4271646,+0,-43149.9131982
2010-08-16 15:42:30 UTC,+0,-26043.4391786,-39064.0392381,-43400.9161656,-56415.7343118,+0,+0,-30370.9674962,-47719.1714251,-56395.0651355,-52055.1495217,-21694.085976,-26032.4204263,-47718.7520495,-47722.5363692,-43185.6413152,-38871.0415429,+0,+0,-43186.1547826
2010-08-16 15:43:00 UTC,-47725.9732658,-26037.0981177,-39054.5280027,-43390.3492172,-56401.99902,-26035.7936122,+0,-30364.877441,-47709.6030386,-56383.7570856,-52044.7118909,-21689.7357828,-26027.2003184,-47709.1836932,-47712.967114,-43188.9811626,-38874.0478302,+0,+0,-43189.4947008
2010-08-16 15:43:30 UTC,-47723.2955899,-26035.6372341,-39052.3367593,-43387.9147534,-56398.8346179,-26034.3328265,+0,-30363.1740924,-47706.9268231,-56380.5942975,-52041.7925533,-21688.5190622,-26025.7402884,-47706.5074861,-47710.2906557,-43206.5377066,-38889.8509504,+0,+0,-43207.051617
2010-08-16 15:44:00 UTC,-47721.7562155,-26034.7973835,-39051.0770305,-43386.5151995,-56397.0154286,-26033.4930322,-52066.5986725,-30363.1147081,-47706.8335217,-56380.4840326,-52041.6907759,-21688.4766432,-26025.6893869,-47706.4141849,-47710.1973456,-43209.3542858,-38892.3862293,+0,-30249.6523165,-43209.8682558
2010-08-16 15:44:30 UTC,-47738.6699166,-26044.0251446,-39064.9181541,-43401.892638,-56417.0035648,-26042.7201749,-52085.052952,-30373.8746682,-47723.7390263,-56400.4631891,-52060.1320687,-21696.1626009,-26034.9123169,-47723.3196363,-47727.1043853,-43199.1527694,-38883.2035686,+0,-30242.5102564,-43199.6665232
2010-08-16 15:45:00 UTC,-47742.5489515,+0,-39068.0927257,-43405.4194437,-56421.5875849,-26044.8364627,-52089.28558,-30375.8813587,-47726.891569,-56404.1889222,-52063.5708735,-21697.5960354,-26036.6323777,-47726.4722082,-47730.2573548,-43189.8807201,-38874.8577679,+0,-30236.0190781,-43190.3943359
2010-08-16 15:45:30 UTC,-47728.4855305,+0,-39056.584095,-43392.633396,-56404.9678293,-26037.1642691,-52073.9411978,-30366.9349256,-47712.8353857,-56387.5771326,-52048.2377497,-21691.2055,-26028.9639174,-47712.4160692,-47716.1998954,-43217.4268102,-38899.6527482,+0,-30255.3040376,-43217.9410098
2010-08-16 15:46:00 UTC,-47735.118202,+0,-39062.0118616,-43398.6636254,-56412.806134,-26040.7826732,-52081.1780036,+0,-47721.4561225,-56397.7652372,-52057.6416413,-21695.1248515,-26033.6670275,-47721.0367788,-47724.8214148,-43209.1948168,-38892.2429086,+0,-30249.5408366,-43209.708842
2010-08-16 15:46:30 UTC,-47747.9825392,+0,-39072.5392367,-43410.3595014,-56428.0088461,-26047.8007157,-52095.2140839,+0,-47735.7377308,-56414.643437,-52073.2206689,+0,-26041.4584701,-47735.318342,-47739.1043196,-43221.6778961,-38903.4792655,+0,-30258.280214,-43222.1921858
2010-08-16 15:47:00 UTC,-47734.2951304,+0,-39061.3383109,-43397.915313,-56411.8334512,-26040.3336526,-52080.2799628,+0,-47722.0557489,-56398.4738839,-52058.295741,+0,-26033.9941584,-47721.6364033,-47725.4210957,-43191.3372492,-38876.1688291,-56145.9414692,-30237.038791,-43191.8508959
2010-08-16 15:47:30 UTC,-47696.5974096,-26021.0714396,-39030.4888354,-43363.6416564,-56367.2833451,-26019.767944,-52039.1485587,+0,-47686.799622,-56356.8077113,-52019.8367555,+0,+0,-47686.3803875,-47690.1617677,-43195.9388384,-38880.3108439,-56151.9231654,-30240.2603539,-43196.4525826
2010-08-16 15:48:00 UTC,-47707.5116166,-26027.0260023,-39039.4203452,-43373.5645317,-56380.1814478,-26025.7221077,-52051.0568824,+0,-47697.7104721,-56369.7023031,-52031.7388066,+0,+0,-47697.2912033,-47701.0736085,-43172.3402412,-38859.069108,-56121.2468861,-30223.7390252,-43172.853485
2010-08-16 15:48:30 UTC,-47705.5301154,-26025.944937,-39037.7988078,-43371.7630094,-56377.8397655,+0,-52048.8948971,+0,-47695.0071572,-56366.5074886,-52028.7899078,+0,+0,-47694.5878968,-47698.3700483,-43198.9734742,-38883.0424016,-56155.867948,-30242.384896,-43199.4872827
2010-08-16 15:49:00 UTC,-47678.1349916,-26010.9987309,-39015.3803379,-43346.8561702,-56345.4649793,+0,-52019.0044975,-30335.9887976,-47664.2143963,-56330.1161828,-51995.1997654,-21669.1003409,+0,-47663.7952326,-47667.5744911,-43197.7786258,-38881.9668863,-56154.3147412,-30241.5483852,-43198.292409
2010-08-16 15:49:30 UTC,-47682.9464952,-26013.6237868,-39019.3177743,-43351.2306476,-56351.1510788,+0,-52024.2542557,-30339.0498131,-47669.0237083,-56335.7998935,-52000.4459813,-21671.2868578,+0,-47668.6045296,-47672.38424,-43155.4216999,-38843.8402709,-56099.2541424,-30211.8943895,-43155.9345849
2010-08-16 15:50:00 UTC,-47670.3655821,-26006.760076,-39009.0225442,-43339.7925529,-56336.2831963,+0,-52010.527685,-30331.0454555,-47656.4474012,-56320.9370568,-51986.727043,-21665.5692904,+0,-47656.0283007,-47659.8069304,-43156.6332053,-38844.9309996,-56100.8289047,-30212.7427246,+0
2010-08-16 15:50:30 UTC,-47675.794488,-26009.7219736,-39013.4652241,-43344.7283543,-56342.6989244,+0,-52016.4510811,-30333.4149236,-47660.1701892,-56325.3366985,-51990.7880292,-21667.2618275,-26000.2321736,-47659.7510771,-47663.5300566,-43154.6185619,-38843.1175646,-56098.21003,-30211.332277,+0
2010-08-16 15:51:00 UTC,-47692.6034972,-26018.892617,-39027.2206743,-43360.0106099,-56362.5633383,-26017.5892038,-52034.7911332,-30344.5675013,-47677.6925545,-56346.0448695,-52009.9022213,-21675.2282363,-26009.791637,-47677.2733875,-47681.0540131,-43157.6344146,-38845.8322153,-56102.1303962,-30213.4436692,+0
2010-08-16 15:51:30 UTC,-47693.0945199,-26019.1605087,-39027.6224969,-43360.4570333,-56363.1436151,-26017.8570775,-52035.3268806,-30344.8798741,-47678.1833388,-56346.6248851,-52010.4375911,-21675.4513676,-26010.0593882,-47677.7641702,-47681.5448419,-43183.2582436,-38868.8969173,-56135.4393141,-30231.3828585,+0
2010-08-16 15:52:00 UTC,-47700.7932271,-26023.360762,-39033.922641,-43367.4564709,-56372.2417307,-26022.0570494,-52043.7268217,-30349.7775467,-47685.8783142,-56355.7189122,-52018.8316199,-21678.949829,-26014.2574421,-47685.4591215,-47689.240516,-43174.9980514,-38861.4616947,-56124.7017282,-30225.5999152,+0
2010-08-16 15:52:30 UTC,-47710.5753687,-26028.6976935,-39041.9277387,-43376.3501057,-56383.8019904,-26027.3936233,-52054.3999661,-30356.0006347,-47695.655715,-56367.2739781,-52029.497253,-21683.3950491,-26019.5915794,-47695.2364915,-47699.0188046,-43175.2227774,-38861.6639768,-56124.9938539,-30225.7572455,+0
2010-08-16 15:53:00 UTC,-47732.4381944,-26040.6255929,-39059.8189183,-43396.2271422,-56409.638863,-26039.3207237,-52078.254159,-30369.90907,-47717.507945,-56393.0992421,-52053.3346588,-21693.3299971,-26031.5132337,-47717.0886526,-47720.8730184,-43153.7667109,-38842.3507903,-56097.1026923,-30210.7358977,+0
2010-08-16 15:53:30 UTC,-47734.3222659,+0,-39061.3607258,-43397.9400846,-56411.8654056,-26040.3485649,-52080.3098408,-30370.647311,-47718.6678317,-56394.470012,-52054.5999158,-21693.8573308,-26032.1460191,-47718.2485356,-47722.0330106,-43150.0202242,-38838.978476,-56092.2325608,-30208.1129901,-43150.5330526
2010-08-16 15:54:00 UTC,-47733.649093,+0,-39060.809842,-43397.3280552,-56411.069869,-26039.98132,-52079.5753512,-30370.219071,-47717.9950036,-56393.6748546,-52053.8659647,-21693.5514342,-26031.778952,-47717.5757097,-47721.3601209,-43136.9933993,-38827.2526781,-56075.2987357,-30198.992937,-43137.5059514
2010-08-16 15:54:30 UTC,-47672.1813936,+0,-39010.5084915,-43341.4434352,-56338.4290712,-26006.4480782,-52012.508889,-30331.1164488,-47656.5589424,-56321.0688777,-51986.8487173,-21665.6200017,-25998.2620295,-47656.1398417,-47659.9184817,-43165.7831699,-38853.1671305,-56112.723123,-30219.1485959,-43166.2963327
2010-08-16 15:55:00 UTC,-47683.3198287,+0,-39019.6237029,-43351.5702721,-56351.5920476,-26012.5246757,-52024.6621333,-30338.20151,-47667.6903676,-56334.2241631,-51998.9912513,-21670.6809717,-26004.3350296,-47667.2712705,-47671.0510563,-43119.9033373,-38811.8696676,-56053.0829328,-30187.0283806,-43120.4155843
2010-08-16 15:55:30 UTC,-47691.7277072,+0,-39026.5041891,-43359.2144674,-56361.5282418,-26017.1115308,-52033.8358406,-30345.5394024,-47679.2192925,-56347.8492041,-52011.5675264,-21675.9225088,-26010.6247247,-47678.8001592,+0,-43120.2491019,-38812.1808997,-56053.5323989,-30187.2704497,-43120.7613562
2010-08-16 15:56:00 UTC,+0,-26037.8497808,-39055.6553069,-43391.601255,-56403.6257296,-26036.5450346,-52072.7028356,-30367.8194794,-47714.2246225,-56389.2189815,-52049.7529315,-21691.8374124,-26029.7221553,-47713.8053789,+0,-43133.6992303,-38824.287725,-56071.0164844,-30196.686857,-43134.21177
