# file...... Output/Qh/house_Qh_file_026.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_16C_tm_2_C_16_Meter_48_501:Qh,house_2_17C_tm_2_C_17_Meter_48_502:Qh,house_2_18C_tm_2_C_18_Meter_48_503:Qh,house_2_19C_tm_2_C_19_Meter_48_504:Qh,house_2_20C_tm_2_C_20_Meter_48_505:Qh,house_2_21C_tm_2_C_21_Meter_48_506:Qh,house_2_22C_tm_2_C_22_Meter_48_507:Qh,house_2_23C_tm_2_C_23_Meter_48_508:Qh,house_2_24C_tm_2_C_24_Meter_48_509:Qh,house_2_25C_tm_2_C_25_Meter_48_510:Qh,house_2_26C_tm_2_C_26_Meter_48_511:Qh,house_2_27C_tm_2_C_27_Meter_48_512:Qh,house_2_28C_tm_2_C_28_Meter_48_513:Qh,house_2_29C_tm_2_C_29_Meter_48_514:Qh,house_2_1A_tm_2_A_1_Meter_49_515:Qh,house_2_2A_tm_2_A_2_Meter_49_516:Qh,house_2_3A_tm_2_A_3_Meter_49_517:Qh,house_2_4A_tm_2_A_4_Meter_49_518:Qh,house_2_5A_tm_2_A_5_Meter_49_519:Qh,house_2_6A_tm_2_A_6_Meter_49_520:Qh
2010-08-16 13:19:00 UTC,-64505.2034568,-34407.7854011,-64504.07546,-43011.7041908,-34409.6667312,-17205.950329,+0,-30108.8753975,+0,-21507.4548787,-34409.1428464,-34408.0288261,-30107.8568806,-30109.2294787,-51646.8177162,-55951.4232729,-47344.954884,+0,-47344.6046501,-51649.6995486
2010-08-16 13:19:30 UTC,-64518.8789201,-34415.0803165,-64517.7506063,-43020.823367,-34416.9621844,-17209.5983381,+0,-30115.2589974,+0,-21512.0149208,-34416.4380932,-34415.3237956,-30114.2402068,-30115.6131881,-51683.7574162,-55991.4419078,-47378.8180683,+0,-47378.467406,-51686.6417508
2010-08-16 13:20:00 UTC,-64520.8496716,-34416.131576,-64519.7213122,-43022.137518,+0,-17210.1240472,+0,-30116.1789284,+0,-21512.6720616,-34417.4894004,-34416.3750628,-30115.1600984,-30116.5331349,-51627.5416597,-55930.5405514,-47327.28423,-30118.9397325,-47326.9342198,-51630.4221862
2010-08-16 13:20:30 UTC,-64536.4945763,-34424.4770519,-64535.3658544,-43032.5699712,+0,-17214.2974158,+0,-30123.4818476,+0,-21517.8888074,-34425.8352553,-34424.7206006,-30122.4627045,-30123.8361793,-51656.2554431,-55961.6476371,-47353.6065917,-30135.6914557,-47353.2562483,-51659.1379148
2010-08-16 13:21:00 UTC,-64556.469735,-34435.1324192,-64555.3405503,-43045.8899572,+0,-17219.6259047,-25827.7104901,-30132.8060955,+0,-21524.5494633,-34436.4911067,-34435.3760468,-30131.7865526,-30133.1605872,-51625.8021936,-55928.6561001,-47325.6896347,-30117.9249215,+0,-51628.6826019
2010-08-16 13:21:30 UTC,-64553.6610994,-34433.6342063,-64552.5319797,-43044.0170819,+0,-17218.8766851,-25826.5867588,-30131.4950466,-51648.7221298,-21523.6129325,-34434.9928258,-34433.8778229,-30130.4755599,-30131.8495158,-51628.8932588,-55932.0048066,-47328.5232613,-30119.72826,+0,-51631.7738766
2010-08-16 13:22:00 UTC,-64579.6192449,+0,-64578.4895239,-43061.3266869,+0,-17225.8011696,-25836.9725785,-30143.612105,-51669.4914955,-21532.2685961,-34448.8403312,-34447.7248021,-30142.5920989,-30143.9667819,-51644.2779962,-55948.6718665,-47342.6266842,-30128.7037708,+0,-51647.1596566
2010-08-16 13:22:30 UTC,-64540.6575086,+0,-64539.5286903,-43035.3459291,+0,-17215.407902,-25821.3840387,-30125.4250718,-51638.3178292,-21519.2769245,-34428.055993,-34426.9412538,-30124.4058454,-30125.7794368,+0,-55975.7966991,-47365.5793213,-30143.3109791,+0,-51672.1992677
2010-08-16 13:23:00 UTC,-64540.2690589,+0,-64539.1402496,-43035.0869004,-34428.3731866,-17215.304281,-25821.2286207,-30125.2437467,-51638.007027,+0,-34427.8487727,-34426.7340414,-30124.224528,-30125.5981087,+0,-55935.4932766,-47331.4751536,-30121.6068636,+0,-51634.9941705
2010-08-16 13:23:30 UTC,-64613.3387488,+0,-64612.2082468,-43083.8117794,-34467.3536885,-17234.7960411,-25850.4637077,-30159.3521047,-51696.4708002,+0,-34466.8281735,-34465.7119606,-30158.331424,-30159.7070515,+0,-55920.3583823,+0,-30113.4564518,+0,-51621.0227712
2010-08-16 13:24:00 UTC,-64596.5011719,+0,-64595.3710598,-43072.5840205,-34458.3713436,-17230.3045209,-25843.7270156,-30151.4924564,-51682.9988906,+0,-34457.8460821,-34456.7302106,-30150.4721125,+0,+0,-55953.6370492,+0,-30131.3776105,+0,-51651.7431407
2010-08-16 13:24:30 UTC,-64574.4353197,+0,+0,-43057.8699033,-34446.599869,-17224.4183279,-25834.8984971,-30141.1922896,-51665.3437865,+0,-34446.0749401,-34444.959516,-30140.1723873,+0,+0,-55914.4415836,+0,-30110.2701495,+0,-51615.5608262
2010-08-16 13:25:00 UTC,-64547.1219987,-34430.1460476,+0,-43039.6566291,-34432.0290257,-17217.1323421,-25823.9704729,+0,-51643.490131,+0,-34431.5045085,-34430.3896383,-30127.4232894,+0,+0,-55879.2919302,+0,-30091.3414308,+0,-51583.1133022
2010-08-16 13:25:30 UTC,-64559.1723773,-34436.5740922,+0,-43047.6921534,-34438.457544,+0,-25828.7918138,+0,-51653.131757,-21525.4506511,-34437.9328451,+0,-30133.0480708,+0,+0,-55809.7732059,+0,-30053.9043492,+0,-51518.9388282
2010-08-16 13:26:00 UTC,-64556.7471116,-34435.2803805,+0,-43046.0749196,-34437.163737,+0,-25827.8214682,+0,-51651.1912783,-21524.6419537,-34436.6390747,+0,-30131.9160243,+0,+0,-55813.9027904,+0,-30056.1282048,-47228.2382995,-51522.7509512
2010-08-16 13:26:30 UTC,-64600.7512557,-34458.7535504,+0,-43075.4180927,-34460.6386361,+0,-25845.4274682,+0,-51686.3994238,-21539.315,-34460.1133107,+0,+0,+0,+0,-55820.4062098,+0,-30059.6304132,-47233.7413284,-51528.7544205
2010-08-16 13:27:00 UTC,-64590.8678981,-34453.4814624,+0,-43068.8275985,-34455.3661598,+0,-25841.4731501,+0,-51678.4916531,-21536.0194252,-34454.8409832,+0,+0,-30149.2176552,-51480.5278811,-55771.2731294,-47192.5144613,-30033.1713663,-47192.1661599,-51483.3984442
2010-08-16 13:27:30 UTC,-64509.7004845,-34410.1842548,+0,-43014.7029328,-34412.0657617,+0,-25808.9981734,+0,-51613.548811,-21508.954399,-34411.541809,+0,+0,-30111.3286921,-51531.7170502,-55826.7289316,-47239.4403524,-30063.0353124,-47239.0914554,-51534.5910831
2010-08-16 13:28:00 UTC,-64521.1696682,-34416.3022722,+0,-43022.3509006,-34418.1842301,-17210.2094082,-25813.5869792,+0,-51622.7254174,-21512.7787636,-34417.6601043,+0,+0,-30116.6825095,-51539.8922109,-55835.5854944,-47246.9346466,+0,-47246.5856546,-51542.7667979
2010-08-16 13:28:30 UTC,-64485.2968123,-34397.1665814,-64504.2586094,-42998.4298919,-34399.0471288,-17200.6401166,-25799.2342957,-30099.5831314,-51594.0231939,-21500.8170686,-34398.5235444,+0,+0,-30099.9370532,-51572.9525853,-55871.4014611,-47277.241595,+0,-47276.8922187,-51575.8294127
2010-08-16 13:29:00 UTC,-64462.8276429,-34385.1808311,-64461.7006283,-42983.4468301,-34387.0604949,-17194.6463354,-25790.2444096,-30089.0946981,-51576.0453909,-21493.3247917,-34386.5372497,+0,+0,-30089.4484399,-51590.0902292,-55889.9675328,-47292.9519339,+0,-47292.6023586,+0
2010-08-16 13:29:30 UTC,-64633.2122524,-34476.0692486,-64632.0812901,-43097.0639774,-34477.9556097,-17240.0974121,-25858.4150699,-30168.6288997,-51712.3717843,-21550.139019,-34477.4297953,-34476.3131796,+0,-30168.9840054,-51602.8756832,-55903.8186583,-47304.6725541,+0,-47304.3228303,+0
2010-08-16 13:30:00 UTC,-64638.8097084,-34479.0551048,-64637.6786165,-43100.7965152,-34480.9416858,-17241.5905658,-25860.6546049,-30171.2417484,-51716.8503637,-21552.0054736,-34480.4157871,-34479.2990579,-30170.2205581,-30171.5968989,-51591.5506562,-55891.5496868,-47294.2907296,+0,-47293.9411373,+0
2010-08-16 13:30:30 UTC,-64655.558149,-34487.9892398,-64654.4266693,-43111.9648349,-34489.8764787,-17246.0583081,-25867.3556333,-30179.0597882,-51730.2509542,-21557.5901888,-34489.3503279,-34488.2332592,-30178.038263,-30179.4150726,-51633.7012527,-55937.2135482,-47332.9308225,+0,-47332.5807408,+0
2010-08-16 13:31:00 UTC,-64691.912398,-34507.3817179,-64690.7800766,-43136.2068452,-34509.2703844,-17255.7560116,-25881.9009191,-30196.0296643,-51759.3383427,-21569.7123991,-34508.7436867,-34507.625881,-30195.0074121,-30196.3852394,-51603.2795032,-55904.2561369,-47305.0427422,-30109.5626438,-47304.6930137,+0
2010-08-16 13:31:30 UTC,-64740.7637525,-34533.4405378,-64739.6303003,-43168.7822683,-34535.3311224,-17268.7873894,-25901.44628,-30218.8330906,-51798.4247875,-21586.00173,-34534.8036902,-34533.6848941,-30217.8098614,-30219.1890561,-51564.1024119,-55861.8136231,-47269.1285063,-30081.9290485,-47268.7792329,+0
2010-08-16 13:32:00 UTC,-64762.6869536,-34545.1350493,-64761.5529942,-43183.4012595,-34547.0264944,-17274.6355281,-25910.2177227,-30229.0666671,-51815.965754,+0,-34546.4987329,-34545.3794924,-30228.0429996,-30229.4228078,-51623.8017567,+0,-47323.8558036,-30116.7578593,-47323.5058369,+0
2010-08-16 13:32:30 UTC,-64784.4261039,-34556.7313822,-64783.2916414,-43197.8975201,-34558.6236805,-17280.43457,-25918.9155267,-30239.2143299,-51833.3594594,+0,+0,-34556.9759113,-30238.1902277,-30239.5706442,-51630.0373277,+0,-47329.5720467,-30120.395714,-47329.2220076,+0
2010-08-16 13:33:00 UTC,-64863.677562,+0,-64862.5412663,-43250.7445596,-34600.9019592,-17301.5753455,-25950.6239244,-30276.2082794,-51896.76932,+0,+0,-34599.2513943,-30275.1825932,-30276.5652264,-51610.981543,+0,-47312.1033189,-30109.2785011,-47311.753501,+0
2010-08-16 13:33:30 UTC,-64785.4061048,+0,-64784.2716197,-43198.5510107,-34559.146481,-17280.6959904,-25919.3076232,-30239.6717859,-51834.143567,+0,+0,-34557.4986774,-30238.6476642,-30240.028108,-51618.924813,+0,-47319.3850354,-30113.9126333,-47319.0351253,-51621.8047554
2010-08-16 13:34:00 UTC,-64799.7954319,+0,-64798.6606139,-43208.1462086,-34566.8227569,-17284.5344255,-25925.0647736,-30246.38861,-51845.656608,+0,+0,-34565.1744454,-30245.3642007,-30246.745047,-51673.2879843,+0,-47369.2205808,-30145.6283002,-47368.8700399,-51676.1716094
2010-08-16 13:34:30 UTC,-64768.5527778,+0,-64767.4186826,-43187.3127518,-34550.1557363,-17276.2002702,-25912.564631,-30231.8047874,-51820.6590571,-21595.2678927,+0,-34548.5085272,-30230.7810026,-30232.1609749,-51661.4106424,+0,-47358.3324409,-30138.6990169,-47357.9820378,-51664.2934629
2010-08-16 13:35:00 UTC,-64741.4972302,+0,-64740.3637611,-43169.2713715,-34535.7224109,-17268.9830488,-25901.7397434,-30219.1754723,-51799.0116502,-21586.2463059,+0,-34534.0761567,-30218.1522284,-30219.5314436,-51628.2500278,+0,-47327.9336016,-30119.3529967,-47327.5835832,-51631.130602
2010-08-16 13:35:30 UTC,-64742.4622515,+0,-64741.32876,-43169.9148738,-34536.2372207,-17269.2404736,+0,-30219.6259364,-51799.783773,-21586.5680891,+0,-34534.5909325,-30218.6026732,-30219.9819154,-51608.1666021,+0,-47309.5228199,-30107.6362547,-47309.1730347,-51611.0458157
2010-08-16 13:36:00 UTC,-64686.5078597,-34504.4987709,-64685.3756634,-43132.6029515,-34506.3872252,-17254.3143205,+0,-30193.5068691,-51755.0141195,-21567.9102732,-34505.8606088,-34504.7429126,-30192.4847248,-30193.8624009,-51619.0774038,+0,-47319.5249178,-30114.0016554,-47319.1750059,-51621.9573567
2010-08-16 13:36:30 UTC,-64674.9760241,-34498.3473339,-64673.8440948,-43124.9132072,-34500.2353354,-17251.2381375,+0,-30188.1238993,-51745.7873855,-21564.0650188,-34499.7088925,-34498.59143,-30187.1019857,+0,-51577.0514574,+0,-47280.9990934,-30089.4835681,-47280.6496696,-51579.9285626
2010-08-16 13:37:00 UTC,-64677.0373309,-34499.4468985,-64675.9053539,+0,-34501.334981,-17251.7880028,+0,-30189.086101,-51747.4366571,-21564.752355,-34500.808507,-34499.6910028,-30188.0641462,+0,-51508.4863904,-55801.5619891,-47218.1444527,-30049.4824617,-47217.795826,-51511.3588487
2010-08-16 13:37:30 UTC,-64707.0147172,-34515.4377613,-64705.8820462,+0,-34517.3270209,-17259.7846418,+0,-30203.079308,-51771.4218559,-21574.7482205,-34516.8000961,-34515.6819842,-30202.0567537,+0,-51448.6508066,-55736.7390908,-47163.2922616,-30014.574166,-47162.9443314,-51451.5192092
2010-08-16 13:38:00 UTC,-64793.8151134,-34561.7397688,-64792.6804338,+0,-34563.6324354,-17282.9391412,+0,-30243.5970443,-51840.8716965,-21603.6915375,-34563.1042064,-34561.984335,-30242.5727545,+0,-51427.5359412,-55713.8642948,-47143.9359428,-30002.255677,-47143.5882585,-51430.4029125
2010-08-16 13:38:30 UTC,-64774.3578091,-34551.3606434,-64773.2235796,+0,-34553.2525466,-17277.7487952,-25914.8872159,+0,-51825.3037189,-21597.2035618,-34552.7246097,-34551.6051327,-30233.4906289,+0,-51436.9540769,-55724.0674351,-47152.5696912,-30007.7502513,-47152.2218972,-51439.8216864
2010-08-16 13:39:00 UTC,-64809.7803743,-34570.2561312,-64808.6453252,+0,-34572.1494243,-17287.1979653,-25929.0597349,+0,-51853.645657,-21609.015103,-34571.6209556,-34570.5007606,-30250.0248925,+0,-51433.7814994,-55720.6304223,-47149.6613412,-30005.8993582,-47149.3135841,-51436.648894
2010-08-16 13:39:30 UTC,-64819.8643999,-34575.6352613,-64818.7291176,+0,-34577.5289502,-17289.8879365,-25933.0943397,+0,-51861.713984,-21612.3775893,-34577.0003301,-34575.8799306,-30254.731834,-30256.1132418,-51430.7396313,-55717.3350134,-47146.8728141,-30004.1247211,-47146.5250925,-51433.6068194
2010-08-16 13:40:00 UTC,-64835.1084252,-34583.7668938,-64833.9727903,+0,+0,-17293.9543664,-25939.1934527,+0,-51873.9108763,-21617.4606605,-34585.1323319,-34584.0116235,-30261.8473187,-30263.2291528,-51447.4174314,-55735.4029134,-47162.1616079,+0,-47161.813692,-51450.2857504
2010-08-16 13:40:30 UTC,-64846.0239179,-34589.589554,-64844.8880305,+0,+0,-17296.866136,-25943.5607261,+0,-51882.6444681,-21621.1003966,-34590.9552566,-34589.8343268,-30266.9423657,-30268.3245051,-51471.7158599,-55761.7266235,+0,+0,-47184.0881486,-51474.5858259
2010-08-16 13:41:00 UTC,-64851.6860484,-34592.6099087,-64850.5500301,+0,+0,-17298.3765413,-25945.8261366,+0,-51887.1747935,-21622.9884158,-34593.9757485,-34592.854704,-30269.5852898,-30270.9675876,-51493.0667857,-55784.8571557,+0,+0,-47203.660619,-51495.9381991
2010-08-16 13:41:30 UTC,-64762.7394706,-34545.1630632,-64761.6055099,-43183.4362788,+0,+0,-25910.2387344,+0,-51816.007773,+0,-34546.526748,-34545.4075065,-30228.0675128,-30229.4473223,-51535.4670235,-55830.7914664,+0,+0,-47242.5290696,-51538.3413109
2010-08-16 13:42:00 UTC,-64696.8599672,-34510.0209045,-64695.7275312,-43139.5060208,+0,+0,-25883.8804353,-30198.3391511,-51763.2969416,+0,-34511.3829932,-34510.2650872,-30197.3167998,-30198.6947657,-51552.6923346,-55849.4525124,+0,+0,-47258.3195743,-51555.5677893
2010-08-16 13:42:30 UTC,-64675.9363292,-34498.8595905,-64674.8043775,-43125.5535654,+0,+0,-25875.5089162,-30188.5721625,-51746.5557352,+0,-34500.2211724,-34499.1036905,-30187.5502296,-30188.9276098,-51513.3073601,-55806.7847881,+0,+0,-47222.2152262,-51516.180145
2010-08-16 13:43:00 UTC,-64637.6431761,-34478.4328404,-64636.5121111,-43100.0186394,-34480.3193756,+0,-25860.1878768,-30170.6972203,-51715.9170098,+0,-34479.7934945,-34478.6767889,-30169.6760534,-30171.0523614,-51570.4991322,-55868.7435119,+0,-30085.6609179,-47274.6431293,-51573.3757931
2010-08-16 13:43:30 UTC,-64632.8487917,-34475.8753674,-64631.7178378,-43096.8216116,-34477.7617141,+0,-25858.2696497,-30168.459239,-51712.0809757,-21550.017824,-34477.2359052,-34476.1192969,-30167.438168,-30168.8143417,-51564.027818,-55861.7328117,-47269.060125,-30081.8855302,-47268.7108524,-51566.9040406
2010-08-16 13:44:00 UTC,-64671.3105899,-34496.3920783,-64670.1787454,-43122.4689953,-34498.2799359,-17250.2603621,-25873.6581641,-30186.4129038,-51742.8546361,-21562.8427914,-34497.7535481,-34496.63616,-30185.3910634,-30186.7683141,-51548.2807109,-55844.6731784,-47254.6245122,-30072.6986114,-47254.2754227,-51551.1558663
2010-08-16 13:44:30 UTC,-64669.0643005,+0,-64667.932508,-43120.9711078,-34497.0816075,-17249.6611515,-25872.7594266,-30185.3643535,-51741.0573579,-21562.0937731,-34496.5552535,-34495.437911,+0,-30185.7197459,-51541.3598582,-55837.1754706,-47248.2800612,-30068.6609611,-47247.9310521,-51544.2345445
2010-08-16 13:45:00 UTC,-64647.4517369,+0,-64646.3204449,-43106.5592568,-34485.5519498,-17243.8958763,-25864.1122687,-30175.275779,-51723.7649348,-21554.8871309,-34485.0259211,-34483.9090167,+0,-30175.6309986,-51555.224291,-55852.1955081,-47260.9897979,-30076.7495211,-47260.6406276,-51558.0999171
2010-08-16 13:45:30 UTC,-64639.2522585,+0,-64638.1211564,-43101.0916191,-34481.1777725,-17241.7086182,-25860.8316682,-30171.4483268,-51717.2044519,-21552.1530401,-34480.6518673,-34479.5351291,+0,-30171.8034808,-51592.7425335,-55892.8409075,-47295.3833417,-30098.6377981,-47295.0337355,-51595.620702
2010-08-16 13:46:00 UTC,-64645.2861086,+0,-64644.1548667,-43105.1151562,-34484.3966516,-17243.3181824,-25863.2458036,-30174.2648806,-51722.0321944,-21554.1650088,-34483.8706555,-34482.753795,+0,-30174.6200829,-51617.5135369,-55919.6765815,-47318.0912973,-30113.08929,-47317.7414035,-51620.393384
2010-08-16 13:46:30 UTC,-64685.7687362,+0,-64684.6365571,-43132.1100835,-34505.9929248,-17254.117155,-25879.4428486,-30193.161852,-51754.4227395,-21567.6638147,-34505.4663195,+0,+0,-30193.5173779,-51572.0146741,-55870.3853747,-47276.3817976,-30086.5450908,-47276.0324322,-51574.891438
2010-08-16 13:47:00 UTC,+0,+0,-64739.6781303,-43168.8141632,-34535.3566387,-17268.8001485,-25901.465417,-30218.8554177,-51798.4630575,-21586.017679,-34534.8292058,+0,+0,-30219.2113835,-51548.878677,-55845.3209853,-47255.1726771,-30073.0474673,-47254.8235806,-51551.7538733
2010-08-16 13:47:30 UTC,+0,-34503.9473639,-64684.3419886,-43131.9136525,-34505.8357776,-17254.0385753,-25879.3249894,-30193.0243464,-51754.1870468,-21567.5655894,-34505.3091767,+0,-30192.0022229,-30193.37987,-51524.5692084,-55818.985315,-47232.8878171,-30058.8652359,-47232.5390032,-51527.442757
2010-08-16 13:48:00 UTC,+0,-34516.1061264,-64707.1349724,-43147.1129914,-34517.9954351,-17260.1188748,-25888.4446426,-30203.6641777,-51772.4243576,-21575.1660145,-34517.4684915,+0,-30202.6415983,-30204.0198835,-51521.5373839,-55815.7007869,-47230.1084972,-30057.0964583,-47229.7597187,-51524.4107268
2010-08-16 13:48:30 UTC,+0,-34529.1079078,-64731.5082909,-43163.3661655,-34530.9981737,-17266.6207475,-25898.1966005,-30215.0417139,-51791.9261391,-21583.2934096,-34530.4708636,+0,-30214.018647,-30215.3976145,-51539.5969142,-55835.2655846,-47246.6639435,-30067.6324532,-47246.314955,-51542.471481
2010-08-16 13:49:00 UTC,+0,-34558.4289742,-64786.4739715,-43200.0196337,-34560.3213974,-17281.2834941,-25920.1888018,-30240.6998504,-51835.9057313,-21601.6219649,-34559.7932616,+0,-30239.6756847,+0,-51544.6859596,-55840.7788036,-47251.3291491,-30070.6014208,-47250.9801014,-51547.5608715
2010-08-16 13:49:30 UTC,+0,-34575.2086475,-64817.9293816,-43220.995447,-34577.1023049,-17289.6745973,-25932.7743589,-30255.3833254,-51861.0740925,-21612.1109136,-34576.5736969,+0,-30254.3585308,+0,-51547.2981292,-55843.6086983,-47253.7237647,-30072.1253698,-47253.3746866,-51550.1732181
2010-08-16 13:50:00 UTC,+0,-34555.5432947,-64781.0644363,-43196.4123241,-34557.4355056,-17279.8404365,-25918.0244043,-30238.174664,-51831.5774095,-21599.8181309,-34556.907451,-34555.787815,-30237.1506064,+0,-51557.882183,-55855.0749362,-47263.4263279,-30078.3001448,-47263.0771268,-51560.7579892
2010-08-16 13:50:30 UTC,-64770.7187242,-34549.4194434,-64769.5845788,-43188.7570641,-34551.3112037,-17276.7780486,-25913.4312231,-30232.8158339,-51822.3920517,+0,+0,-34549.6639182,-30231.7920058,+0,-51544.3493741,-55840.4141635,-47251.0205959,-30070.4050553,-47250.6715521,-51547.224263
2010-08-16 13:51:00 UTC,-64723.8247911,-34524.4047736,-64722.6917309,-43157.486905,-34526.2946933,-17264.2688251,-25894.6690249,-30210.9261179,-51784.87176,+0,+0,-34524.649063,-30209.9032273,+0,-51533.1937319,-55828.328695,-47240.7940487,-30063.8968135,-47240.4451346,-51536.0678646
2010-08-16 13:51:30 UTC,-64693.9272182,-34508.4564854,-64692.7948501,-43137.5503829,-34510.345231,-17256.2934766,-25882.7070461,-30196.9701667,-51760.9504202,+0,+0,-34508.7006565,-30195.9478741,+0,-51537.6972924,-55833.2076288,-47244.9225315,+0,-47244.5735651,-51540.5717308
2010-08-16 13:52:00 UTC,-64682.8180427,-34502.5305086,-64681.6859319,-43130.1424803,-34504.418818,-17253.3300407,-25878.2622802,+0,-51752.061861,+0,+0,-34502.7746358,-30190.7624212,-30192.139994,-51542.543676,-55838.4579599,-47249.3652851,+0,-47249.0162622,-51545.4184427
2010-08-16 13:52:30 UTC,-64637.4359598,-34478.3223051,-64636.3048996,-43099.8804623,-34480.2088323,-17241.2241107,-25860.1049702,+0,-51715.7512144,+0,+0,-34478.5662528,-30169.5793309,-30170.9556332,-51564.4844458,-55862.2274995,-47269.4787225,+0,-47269.1294447,-51567.3606992
2010-08-16 13:53:00 UTC,-64608.4018632,-34462.8346209,+0,-43080.5197282,-34464.7200072,-17233.4790985,-25848.4884662,+0,-51692.5207497,-21541.8660716,+0,-34463.0784538,-30156.0270233,-30157.4025125,-51526.9331332,-55821.5462737,-47235.0548629,+0,-47234.7060216,-51529.8068421
2010-08-16 13:53:30 UTC,-64642.9725719,-34481.2757051,+0,-43103.5724275,-34483.1624497,-17242.7010338,-25862.3201614,+0,+0,-21553.3935679,-34482.6364884,-34481.5196747,-30172.1636672,-30173.5401245,-51504.5454876,-55797.2926109,-47214.5317671,+0,-47214.1831862,-51507.4176788
2010-08-16 13:54:00 UTC,-64618.5971512,-34468.2731024,+0,-43087.3182264,-34470.1588893,-17236.1987501,+0,+0,+0,-21545.2656588,-34469.633295,-34468.5169756,-30160.7858996,-30162.1616743,-51535.0789324,-55830.3710278,-47242.5222411,+0,-47242.1733051,-51537.9531934
2010-08-16 13:54:30 UTC,-64655.0254663,-34487.7050907,+0,-43111.6096279,-34489.5923087,-17245.9162122,+0,+0,+0,-21557.4125677,-34489.066166,-34487.949108,-30177.7896219,-30179.1664166,-51502.1666771,-55794.7155258,-47212.3510754,+0,-47212.0025222,-51505.0387072
2010-08-16 13:55:00 UTC,-64671.4213884,-34496.4511819,+0,-43122.5428792,-34498.3390439,-17250.2899184,+0,+0,+0,-21562.879737,-34497.8126545,-34496.695264,-30185.4427813,-30186.8200352,-51513.7857187,-55807.303018,-47223.0024276,-30052.5741089,-47222.6537392,-51516.6585361
2010-08-16 13:55:30 UTC,-64681.5278392,-34501.8422739,+0,-43129.2821367,-34503.7305326,-17252.9858713,+0,-30191.1822345,+0,-21566.2497007,-34503.2039911,-34502.086396,-30190.1601899,-30191.5377265,-51548.6888009,-55845.1152829,-47254.9986147,-30072.9366929,-47254.6495205,-51551.5639843
2010-08-16 13:56:00 UTC,-64728.8788032,+0,+0,-43160.8570583,-34528.9908572,-17265.6170114,+0,-30213.2852903,+0,-21582.0387311,-34528.4636037,-34527.3450485,-30212.2622987,-30213.6411608,-51554.1689426,-55851.0521961,-47260.0223439,-30076.133827,-47259.6731859,-51557.0444971
2010-08-16 13:56:30 UTC,-64753.4144672,+0,+0,-43177.2181113,-34542.0799001,-17272.1620394,+0,-30224.7383438,+0,-21590.2200707,-34541.5522779,-34540.4332254,-30223.7148617,-30225.0944103,-51568.4811209,-55866.5572988,-47273.1425356,-30084.4836032,-47272.7932113,-51571.3576454
2010-08-16 13:57:00 UTC,-64716.0784476,+0,-64714.9455668,-43152.3214306,-34522.1622503,-17262.2024437,-25891.5697232,-30207.3101858,-51778.6738349,-21577.770493,-34521.6351892,-34520.5168936,-30206.2874502,-30207.665954,-51611.9842989,-55913.6864798,-47313.0225606,-30109.8635125,-47312.672731,-51614.863771
2010-08-16 13:57:30 UTC,-64732.3330569,+0,-64731.1997999,-43163.1604494,-34530.8335983,-17266.5384533,-25898.0731701,-30214.8977086,-51791.6793059,-21583.1905411,-34530.3062929,-34529.1876677,-30213.874648,-30215.2536067,-51630.3325015,-55933.5640107,+0,-30120.5679197,-47329.4925946,-51633.2132172
2010-08-16 13:58:00 UTC,-64734.0239039,+0,-64732.8906077,-43164.2879526,-34531.7356147,-17266.9894964,-25898.7496757,-30215.6869827,-51793.0321691,-21583.7543488,-34531.2082838,-34530.0896244,-30214.6638882,-30216.0428943,-51623.6631863,-55926.3388059,+0,-30116.6770169,-47323.378809,-51626.5434496
2010-08-16 13:58:30 UTC,-64699.8482177,+0,-64698.7157126,-43141.4986684,-34513.5039078,-17257.8729373,-25885.0760304,-30199.734043,-51765.6878701,-21572.358574,-34512.9770908,-34511.8591241,-30198.7116319,-30200.0896815,-51612.1551851,-55913.8716094,+0,-30109.9632081,-47312.829383,-51615.0346687
2010-08-16 13:59:00 UTC,-64713.5861161,-34518.9431482,-64712.453293,-43150.6594754,-34520.8326658,+0,-25890.5725446,-30206.146785,-51776.6796961,-21576.9394328,-34520.3056422,-34519.1873971,-30205.1240993,-30206.5025333,-51626.3712079,-55929.272542,+0,-30118.2568867,-47325.8612624,-51629.251655
2010-08-16 13:59:30 UTC,-64716.1310341,-34520.3006862,-64714.998152,-43152.3564969,-34522.1903038,+0,-25891.5907631,-30207.3347329,-51778.71591,-21577.788028,-34521.6632419,-34520.5449451,-30206.3119962,-30207.6905016,-51562.0415218,-55859.580957,+0,-30080.7267177,-47266.8900074,-51564.9176096
2010-08-16 14:00:00 UTC,-64730.1125765,-34527.7588721,-64728.9793708,-43161.6797724,-34529.6490386,+0,-25897.1847591,-30213.8612061,-51789.9026781,+0,-34529.1217665,-34528.0031863,-30212.8381899,-30214.2170865,-51530.4022347,-55825.3045257,+0,-30062.2682442,-47237.8861592,-51533.2761784
2010-08-16 14:00:30 UTC,-64689.7807762,-34506.2446455,-64688.6485042,-43134.785422,-34508.1332284,+0,-25881.0480605,-30195.0346407,-51757.6328119,+0,-34507.6065628,-34506.4888002,-30194.012431,-30195.3901987,-51535.8279564,-55831.1824831,+0,-30065.43363,-47242.899251,-51538.7022681
